,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,REGN,REGN_6m,REGN_12m,REGN_6m_ret,REGN_12m_ret
737,737,737,737,2022-01-06,598.4400024414062,647.280029296875,603.1400146484375,-0.07545424645423171,-0.007792572359455963
738,738,738,738,2022-01-07,603.72998046875,642.510009765625,606.8099975585938,-0.06035708192471767,-0.005075752051277527
739,739,739,739,2022-01-10,621.27001953125,631.52001953125,617.47998046875,-0.01623068102830394,0.006137914073947481
740,740,740,740,2022-01-11,626.0900268554688,627.0999755859375,625.3800048828125,-0.0016105067290508313,0.0011353448577067216
741,741,741,741,2022-01-12,631.4400024414062,616.8200073242188,634.77001953125,0.02370220638693188,-0.005246021373698229
742,742,742,742,2022-01-13,616.1099853515625,595.1199951171875,638.4600219726562,0.03527018148708283,-0.03500616460219175
743,743,743,743,2022-01-14,615.239990234375,598.4400024414062,647.280029296875,0.028072969260796832,-0.049499501934741175
744,744,744,744,2022-01-18,611.219970703125,603.72998046875,642.510009765625,0.012406192299013519,-0.048699691190669525
745,745,745,745,2022-01-19,618.1099853515625,621.27001953125,631.52001953125,-0.005086410224771076,-0.02123453535113773
746,746,746,746,2022-01-20,614.3800048828125,626.0900268554688,627.0999755859375,-0.018703415595788586,-0.020283800348166126
747,747,747,747,2022-01-21,621.4000244140625,631.4400024414062,616.8200073242188,-0.01590012984373035,0.007425208384066462
748,748,748,748,2022-01-24,621.47998046875,616.1099853515625,595.1199951171875,0.008715968325238688,0.04429356359698833
749,749,749,749,2022-01-25,603.1900024414062,615.239990234375,598.4400024414062,-0.019585833145173703,0.007937303623791525
750,750,750,750,2022-01-26,605.25,611.219970703125,603.72998046875,-0.009767303081176126,0.00251771417756963
751,751,751,751,2022-01-27,608.719970703125,618.1099853515625,621.27001953125,-0.015191494832585084,-0.020200634882710178
752,752,752,752,2022-01-28,624.9199829101562,614.3800048828125,626.0900268554688,0.01715547046384458,-0.0018688110257706336
753,753,753,753,2022-01-31,608.5900268554688,621.4000244140625,631.4400024414062,-0.02061473616881926,-0.03618708903077117
754,754,754,754,2022-02-01,613.3599853515625,621.47998046875,616.1099853515625,-0.013065577930705063,-0.004463488768861268
755,755,755,755,2022-02-02,622.8499755859375,603.1900024414062,615.239990234375,0.03259333388311747,0.01236913313886423
756,756,756,756,2022-02-03,620.6900024414062,605.25,611.219970703125,0.025510123818928143,0.015493655626774183
757,757,757,757,2022-02-04,622.9600219726562,608.719970703125,618.1099853515625,0.02339343533132765,0.007846559246790452
758,758,758,758,2022-02-07,622.3599853515625,624.9199829101562,614.3800048828125,-0.004096520560396,0.012988672165970216
759,759,759,759,2022-02-08,617.9400024414062,608.5900268554688,621.4000244140625,0.015363340135966519,-0.005568107236427644
760,760,760,760,2022-02-09,619.77001953125,613.3599853515625,621.47998046875,0.010450688556106869,-0.0027514336603574607
761,761,761,761,2022-02-10,618.219970703125,622.8499755859375,603.1900024414062,-0.0074335796167558366,0.024917469123965974
762,762,762,762,2022-02-11,638.4099731445312,620.6900024414062,605.25,0.028548825715616122,0.054787233613434516
763,763,763,763,2022-02-14,623.530029296875,622.9600219726562,608.719970703125,0.0009149982408402924,0.02432983852434334
764,764,764,764,2022-02-15,630.1500244140625,622.3599853515625,624.9199829101562,0.012516934323949958,0.008369137884742806
765,765,765,765,2022-02-16,630.9000244140625,617.9400024414062,608.5900268554688,0.0209729454663119,0.03665850009713023
766,766,766,766,2022-02-17,626.719970703125,619.77001953125,613.3599853515625,0.011213758253636463,0.021781638304795736
767,767,767,767,2022-02-18,615.1300048828125,618.219970703125,622.8499755859375,-0.004998165647735697,-0.012394591002211297
768,768,768,768,2022-02-22,602.8900146484375,638.4099731445312,620.6900024414062,-0.055638163547379715,-0.02867774206601481
769,769,769,769,2022-02-23,608.97998046875,623.530029296875,622.9600219726562,-0.02333496085911435,-0.022441314066410367
770,770,770,770,2022-02-24,609.780029296875,630.1500244140625,622.3599853515625,-0.03232562775210279,-0.020213311187706307
771,771,771,771,2022-02-25,618.6599731445312,630.9000244140625,617.9400024414062,-0.019400936433468963,0.0011651142510284984
772,772,772,772,2022-02-28,618.3599853515625,626.719970703125,619.77001953125,-0.0133392675235533,-0.0022750925912066178
773,773,773,773,2022-03-01,607.030029296875,615.1300048828125,618.219970703125,-0.01316790844478577,-0.01810025870488019
774,774,774,774,2022-03-02,616.8699951171875,602.8900146484375,638.4099731445312,0.023188276682442943,-0.03374003999537656
775,775,775,775,2022-03-03,611.1500244140625,608.97998046875,623.530029296875,0.0035634076897603784,-0.01985470514831955
776,776,776,776,2022-03-04,620.4099731445312,609.780029296875,630.1500244140625,0.01743242372157283,-0.015456718070570474
777,777,777,777,2022-03-07,618.5900268554688,618.6599731445312,630.9000244140625,-0.00011306095771312918,-0.019511803902728442
778,778,778,778,2022-03-08,614.739990234375,618.3599853515625,626.719970703125,-0.005854187209622497,-0.019115364163853732
779,779,779,779,2022-03-09,623.4299926757812,607.030029296875,615.1300048828125,0.027016725017545484,0.013493062811250622
780,780,780,780,2022-03-10,630.3599853515625,616.8699951171875,602.8900146484375,0.02186844933479426,0.04556381767102824
781,781,781,781,2022-03-11,642.5800170898438,611.1500244140625,608.97998046875,0.0514276223843968,0.05517428765922783
782,782,782,782,2022-03-14,656.4099731445312,620.4099731445312,609.780029296875,0.05802614651330473,0.07647010660782749
783,783,783,783,2022-03-15,665.9299926757812,618.5900268554688,618.6599731445312,0.07652882161867325,0.07640710823909536
784,784,784,784,2022-03-16,677.97998046875,614.739990234375,618.3599853515625,0.10287274496371102,0.09641632144630297
785,785,785,785,2022-03-17,685.22998046875,623.4299926757812,607.030029296875,0.09912899366249817,0.12882385944308927
786,786,786,786,2022-03-18,685.9400024414062,630.3599853515625,616.8699951171875,0.0881718674748142,0.1119684988262355
787,787,787,787,2022-03-21,693.2000122070312,642.5800170898438,611.1500244140625,0.07877617381635749,0.1342550675206695
788,788,788,788,2022-03-22,692.6400146484375,656.4099731445312,620.4099731445312,0.05519422767199322,0.11642308252688172
789,789,789,789,2022-03-23,669.219970703125,665.9299926757812,618.5900268554688,0.004940426266317077,0.08184733288544543
790,790,790,790,2022-03-24,679.760009765625,677.97998046875,614.739990234375,0.0026254894659931693,0.10576832573794426
791,791,791,791,2022-03-25,680.030029296875,685.22998046875,623.4299926757812,-0.00758862180594877,0.0907881194136404
792,792,792,792,2022-03-28,693.4000244140625,685.9400024414062,630.3599853515625,0.010875618780220586,0.10000640987283083
793,793,793,793,2022-03-29,698.4299926757812,693.2000122070312,642.5800170898438,0.007544691830138062,0.0869152076014974
794,794,794,794,2022-03-30,692.3800048828125,692.6400146484375,656.4099731445312,-0.0003753894665715629,0.05479811887373809
795,795,795,795,2022-03-31,698.4199829101562,669.219970703125,665.9299926757812,0.043632906197273114,0.04878889761944283
796,796,796,796,2022-04-01,694.8300170898438,679.760009765625,677.97998046875,0.02216959972301802,0.024853295239549267
797,797,797,797,2022-04-04,698.4099731445312,680.030029296875,685.22998046875,0.027028135605511983,0.019234407500333228
798,798,798,798,2022-04-05,691.469970703125,693.4000244140625,685.9400024414062,-0.002783463575110834,0.008061883316378138
799,799,799,799,2022-04-06,708.3599853515625,698.4299926757812,693.2000122070312,0.014217591999075019,0.021869551179412694
800,800,800,800,2022-04-07,721.7999877929688,692.3800048828125,692.6400146484375,0.04249109261197637,0.042099752436815185
801,801,801,801,2022-04-08,738.8400268554688,698.4199829101562,669.219970703125,0.057873550205266744,0.10403164758994943
802,802,802,802,2022-04-11,722.3699951171875,694.8300170898438,679.760009765625,0.03963556172010163,0.0626838659812512
803,803,803,803,2022-04-12,715.7899780273438,698.4099731445312,680.030029296875,0.024885104095178523,0.05258583766873226
804,804,804,804,2022-04-13,731.8900146484375,691.469970703125,693.4000244140625,0.05845524123659507,0.05550906962672797
805,805,805,805,2022-04-14,733.02001953125,708.3599853515625,698.4299926757812,0.034812856019031946,0.049525403001308144
806,806,806,806,2022-04-18,723.2000122070312,721.7999877929688,692.3800048828125,0.0019396293124682717,0.04451313889319364
807,807,807,807,2022-04-19,716.219970703125,738.8400268554688,698.4199829101562,-0.030615634413603154,0.025486080336361905
808,808,808,808,2022-04-20,719.6199951171875,722.3699951171875,694.8300170898438,-0.0038069133803846356,0.035677759189465696
809,809,809,809,2022-04-21,706.1099853515625,715.7899780273438,698.4099731445312,-0.013523509650775645,0.011025060499011197
810,810,810,810,2022-04-22,688.0800170898438,731.8900146484375,691.469970703125,-0.05985871740528914,-0.004902531934733445
811,811,811,811,2022-04-25,690.3300170898438,733.02001953125,708.3599853515625,-0.05823852187380307,-0.02545311513152515
812,812,812,812,2022-04-26,674.8200073242188,723.2000122070312,721.7999877929688,-0.06689712951631244,-0.06508725583717401
813,813,813,813,2022-04-27,673.510009765625,716.219970703125,738.8400268554688,-0.05963246304842762,-0.08842241177415733
814,814,814,814,2022-04-28,675.5800170898438,719.6199951171875,722.3699951171875,-0.06119893600256621,-0.06477287033461732
815,815,815,815,2022-04-29,659.1099853515625,706.1099853515625,715.7899780273438,-0.06656186851202694,-0.07918522809160655
816,816,816,816,2022-05-02,652.02001953125,688.0800170898438,731.8900146484375,-0.05240669204594173,-0.10912841208190682
817,817,817,817,2022-05-03,660.489990234375,690.3300170898438,733.02001953125,-0.043225741481244584,-0.09894686006428088
818,818,818,818,2022-05-04,660.8599853515625,674.8200073242188,723.2000122070312,-0.020687030350522995,-0.08620025691816857
819,819,819,819,2022-05-05,639.3699951171875,673.510009765625,716.219970703125,-0.05068969154640757,-0.10729940343675781
820,820,820,820,2022-05-06,623.0499877929688,675.5800170898438,719.6199951171875,-0.07775545156465036,-0.1341958366630609
821,821,821,821,2022-05-09,599.77001953125,659.1099853515625,706.1099853515625,-0.0900304458119553,-0.15059971962776775
822,822,822,822,2022-05-10,615.0900268554688,652.02001953125,688.0800170898438,-0.056639353960835304,-0.10607776482607045
823,823,823,823,2022-05-11,613.0499877929688,660.489990234375,690.3300170898438,-0.07182546767222342,-0.11194650005609896
824,824,824,824,2022-05-12,633.9600219726562,660.8599853515625,674.8200073242188,-0.04070448200097343,-0.06054945749693996
825,825,825,825,2022-05-13,645.52001953125,639.3699951171875,673.510009765625,0.00961888180713788,-0.041558387891095006
826,826,826,826,2022-05-16,655.010009765625,623.0499877929688,675.5800170898438,0.051296079927500404,-0.030447921495409203
827,827,827,827,2022-05-17,667.5599975585938,599.77001953125,659.1099853515625,0.11302661990395091,0.01282033711342434
828,828,828,828,2022-05-18,659.2000122070312,615.0900268554688,652.02001953125,0.07171305569213415,0.01101192058633882
829,829,829,829,2022-05-19,657.1500244140625,613.0499877929688,660.489990234375,0.07193546611077761,-0.005056800057071764
830,830,830,830,2022-05-20,661.1400146484375,633.9600219726562,660.8599853515625,0.042873354365795535,0.00042373468371836864
831,831,831,831,2022-05-23,681.9099731445312,645.52001953125,639.3699951171875,0.056373082959853216,0.06653421078908583
832,832,832,832,2022-05-24,686.02001953125,655.010009765625,623.0499877929688,0.04734280286299897,0.10106738299015161
833,833,833,833,2022-05-25,690.8800048828125,667.5599975585938,599.77001953125,0.03493320062541927,0.15190820211848788
834,834,834,834,2022-05-26,683.4400024414062,659.2000122070312,615.0900268554688,0.036771829164897074,0.1111219050898351
835,835,835,835,2022-05-27,692.7999877929688,657.1500244140625,613.0499877929688,0.054249352589909705,0.13008727116545038
836,836,836,836,2022-05-31,664.739990234375,661.1400146484375,633.9600219726562,0.005445103164496645,0.048551907367822
837,837,837,837,2022-06-01,658.9199829101562,681.9099731445312,645.52001953125,-0.0337141135043969,0.020758400937955113
838,838,838,838,2022-06-02,630.7000122070312,686.02001953125,655.010009765625,-0.08063905680481209,-0.03711393291118148
839,839,839,839,2022-06-03,630.3499755859375,690.8800048828125,667.5599975585938,-0.08761294127645525,-0.055740341106029545
840,840,840,840,2022-06-06,609.030029296875,683.4400024414062,659.2000122070312,-0.10887564801404892,-0.07610737557814184
841,841,841,841,2022-06-07,613.97998046875,692.7999877929688,657.1500244140625,-0.11377022042871732,-0.06569282864107684
842,842,842,842,2022-06-08,607.760009765625,664.739990234375,661.1400146484375,-0.08571769610048574,-0.08073933463427929
843,843,843,843,2022-06-09,575.47998046875,658.9199829101562,681.9099731445312,-0.12663146452607021,-0.15607631046220727
844,844,844,844,2022-06-10,571.8099975585938,630.7000122070312,686.02001953125,-0.09337246473543193,-0.1664820540524382
845,845,845,845,2022-06-13,549.2999877929688,630.3499755859375,690.8800048828125,-0.1285793462871626,-0.20492707284799572
846,846,846,846,2022-06-14,548.3499755859375,609.030029296875,683.4400024414062,-0.09963392737956223,-0.19766186698597654
847,847,847,847,2022-06-15,561.1900024414062,613.97998046875,692.7999877929688,-0.0859799662963614,-0.18996822700708804
848,848,848,848,2022-06-16,556.75,607.760009765625,664.739990234375,-0.08393117175527287,-0.16245448118188244
849,849,849,849,2022-06-17,580.9500122070312,575.47998046875,658.9199829101562,0.009505164252326725,-0.11832995314357653
850,850,850,850,2022-06-21,587.6699829101562,571.8099975585938,630.7000122070312,0.027736460396422746,-0.06822582600925986
851,851,851,851,2022-06-22,586.8400268554688,549.2999877929688,630.3499755859375,0.06834159820999086,-0.0690250660992322
852,852,852,852,2022-06-23,607.3900146484375,548.3499755859375,609.030029296875,0.10766853595536863,-0.0026928305166346034
853,853,853,853,2022-06-24,612.489990234375,561.1900024414062,613.97998046875,0.09141286831517448,-0.0024267733179792472
854,854,854,854,2022-06-27,602.4000244140625,556.75,607.760009765625,0.08199375736697356,-0.008819246520726964
855,855,855,855,2022-06-28,594.4199829101562,580.9500122070312,575.47998046875,0.023186109682574063,0.032911661715806284
856,856,856,856,2022-06-29,597.6199951171875,587.6699829101562,571.8099975585938,0.0169312922156728,0.04513736672809565
857,857,857,857,2022-06-30,591.1300048828125,586.8400268554688,549.2999877929688,0.0073103023499117015,0.07615149830589374
858,858,858,858,2022-07-01,595.4000244140625,607.3900146484375,548.3499755859375,-0.019740183317493165,0.0858029560005904
859,859,859,859,2022-07-05,596.5599975585938,612.489990234375,561.1900024414062,-0.026008576351893464,0.06302677339816021
860,860,860,860,2022-07-06,594.9000244140625,602.4000244140625,556.75,-0.012450198698605641,0.0685227200971037
861,861,861,861,2022-07-07,607.4500122070312,594.4199829101562,580.9500122070312,0.021920577489812354,0.04561494008637057
862,862,862,862,2022-07-08,621.5700073242188,597.6199951171875,587.6699829101562,0.04007565409911518,0.05768547892507425
863,863,863,863,2022-07-11,614.4600219726562,591.1300048828125,586.8400268554688,0.03946681254061657,0.047065629222987404
864,864,864,864,2022-07-12,610.0900268554688,595.4000244140625,607.3900146484375,0.02467249217173406,0.004445269335871416
865,865,865,865,2022-07-13,602.02001953125,596.5599975585938,612.489990234375,0.009152511055050994,-0.01709410907942932
866,866,866,866,2022-07-14,598.8599853515625,594.9000244140625,602.4000244140625,0.006656515002500196,-0.005876558630526829
867,867,867,867,2022-07-15,607.5399780273438,607.4500122070312,594.4199829101562,0.00014810407194754127,0.022071928088545745
868,868,868,868,2022-07-18,586.7000122070312,621.5700073242188,597.6199951171875,-0.05609986760348762,-0.018272452393456096
869,869,869,869,2022-07-19,595.72998046875,614.4600219726562,591.1300048828125,-0.03048211573435733,0.0077816648587301085
870,870,870,870,2022-07-20,594.5900268554688,610.0900268554688,595.4000244140625,-0.025406086508068748,-0.0013604258068192765
871,871,871,871,2022-07-21,592.4400024414062,602.02001953125,596.5599975585938,-0.015913120459520647,-0.006906254415395718
872,872,872,872,2022-07-22,586.1099853515625,598.8599853515625,594.9000244140625,-0.021290452379307157,-0.014775657592479674
873,873,873,873,2022-07-25,587.280029296875,607.5399780273438,607.4500122070312,-0.03334751532936475,-0.033204350160226714
874,874,874,874,2022-07-26,582.5599975585938,586.7000122070312,621.5700073242188,-0.007056442069710789,-0.06276044420733595
875,875,875,875,2022-07-27,587.9099731445312,595.72998046875,614.4600219726562,-0.013126764776997812,-0.04320874894820492
876,876,876,876,2022-07-28,582.3699951171875,594.5900268554688,610.0900268554688,-0.020552029442719943,-0.045435969312850544
877,877,877,877,2022-07-29,581.6900024414062,592.4400024414062,602.02001953125,-0.018145297339308586,-0.03376966949649496
878,878,878,878,2022-08-01,576.6799926757812,586.1099853515625,598.8599853515625,-0.01608911793257528,-0.037037025712713834
879,879,879,879,2022-08-02,574.9600219726562,587.280029296875,607.5399780273438,-0.020978079807973282,-0.05362602829936103
880,880,880,880,2022-08-03,608.77001953125,582.5599975585938,586.7000122070312,0.04499111178676496,0.03761719254307905
881,881,881,881,2022-08-04,614.9600219726562,587.9099731445312,595.72998046875,0.04601052893088964,0.032279794763350855
882,882,882,882,2022-08-05,613.6099853515625,582.3699951171875,594.5900268554688,0.05364285676855429,0.031988357754135555
883,883,883,883,2022-08-08,630.6300048828125,581.6900024414062,592.4400024414062,0.08413416465127566,0.0644622278779754
884,884,884,884,2022-08-09,622.1500244140625,576.6799926757812,586.1099853515625,0.07884794394773675,0.06149023214624538
885,885,885,885,2022-08-10,641.489990234375,574.9600219726562,587.280029296875,0.11571233776125522,0.09230683529695916
886,886,886,886,2022-08-11,623.9000244140625,608.77001953125,582.5599975585938,0.024853400130417924,0.07096269402073174
887,887,887,887,2022-08-12,628.7100219726562,614.9600219726562,587.9099731445312,0.0223591770338063,0.0693984635264806
888,888,888,888,2022-08-15,643.2899780273438,613.6099853515625,582.3699951171875,0.04836947472224784,0.1046070082952979
889,889,889,889,2022-08-16,648.7000122070312,630.6300048828125,581.6900024414062,0.0286538971890129,0.11519883354428972
890,890,890,890,2022-08-17,636.3400268554688,622.1500244140625,576.6799926757812,0.02280800752964729,0.10345431597664145
891,891,891,891,2022-08-18,624.8300170898438,641.489990234375,574.9600219726562,-0.025970745293226405,0.08673645681674746
892,892,892,892,2022-08-19,618.3599853515625,623.9000244140625,608.77001953125,-0.008879690408255647,0.015753019223411657
893,893,893,893,2022-08-22,612.0999755859375,628.7100219726562,614.9600219726562,-0.02641924863008016,-0.004650784253493967
894,894,894,894,2022-08-23,602.530029296875,643.2899780273438,613.6099853515625,-0.06336170331062763,-0.018057000895021824
895,895,895,895,2022-08-24,602.7899780273438,648.7000122070312,630.6300048828125,-0.07077236521622787,-0.04414637210394412
896,896,896,896,2022-08-25,603.7999877929688,636.3400268554688,622.1500244140625,-0.05113624428640695,-0.029494552601481816
897,897,897,897,2022-08-26,596.1799926757812,624.8300170898438,641.489990234375,-0.04585250969135646,-0.07063243113433348
898,898,898,898,2022-08-29,592.77001953125,618.3599853515625,623.9000244140625,-0.04138360570948585,-0.04989582251106395
899,899,899,899,2022-08-30,588.3900146484375,612.0999755859375,628.7100219726562,-0.038735438462979,-0.06413132591351045
900,900,900,900,2022-08-31,581.0599975585938,602.530029296875,643.2899780273438,-0.03563313145294322,-0.09673705886042083
901,901,901,901,2022-09-01,600.6300048828125,602.7899780273438,648.7000122070312,-0.00358329305938343,-0.07410206015053578
902,902,902,902,2022-09-02,580.6199951171875,603.7999877929688,636.3400268554688,-0.03839018407487815,-0.08756329853023204
903,903,903,903,2022-09-06,573.969970703125,596.1799926757812,624.8300170898438,-0.03725388682195285,-0.08139821230676503
904,904,904,904,2022-09-07,596.4400024414062,592.77001953125,618.3599853515625,0.0061912424536221256,-0.035448579192416285
905,905,905,905,2022-09-08,708.8499755859375,588.3900146484375,612.0999755859375,0.2047280850091835,0.15806241440768765
906,906,906,906,2022-09-09,724.3200073242188,581.0599975585938,602.530029296875,0.24654942754199616,0.20213096792780116
907,907,907,907,2022-09-12,710.739990234375,600.6300048828125,602.7899780273438,0.18332415040278538,0.17908395318764647
908,908,908,908,2022-09-13,701.3900146484375,580.6199951171875,603.7999877929688,0.20800182657656285,0.16162641409149958
909,909,909,909,2022-09-14,697.6199951171875,573.969970703125,596.1799926757812,0.21542943137354142,0.17014996089708112
910,910,910,910,2022-09-15,705.8499755859375,596.4400024414062,592.77001953125,0.18343835540319842,0.19076530919041534
911,911,911,911,2022-09-16,710.2999877929688,708.8499755859375,588.3900146484375,0.0020455840544153503,0.20719245756978455
912,912,912,912,2022-09-19,715.3400268554688,724.3200073242188,581.0599975585938,-0.01239780812064517,0.2310949469264303
913,913,913,913,2022-09-20,704.219970703125,710.739990234375,600.6300048828125,-0.009173565046058485,0.1724688493384936
914,914,914,914,2022-09-21,684.6300048828125,701.3900146484375,580.6199951171875,-0.02389542111463583,0.17913611422326658
915,915,915,915,2022-09-22,688.260009765625,697.6199951171875,573.969970703125,-0.013417025625806822,0.19912198354644306
916,916,916,916,2022-09-23,697.3300170898438,705.8499755859375,596.4400024414062,-0.012070494851290747,0.16915366882748417
917,917,917,917,2022-09-26,686.0999755859375,710.2999877929688,708.8499755859375,-0.03407012899187156,-0.032094238250053975
918,918,918,918,2022-09-27,695.010009765625,715.3400268554688,724.3200073242188,-0.02842007482680864,-0.04046553631297678
919,919,919,919,2022-09-28,705.4199829101562,704.219970703125,710.739990234375,0.0017040303555053704,-0.007485166723859793
920,920,920,920,2022-09-29,691.8200073242188,684.6300048828125,701.3900146484375,0.010502026481642446,-0.013644344978329337
921,921,921,921,2022-09-30,688.8699951171875,688.260009765625,697.6199951171875,0.000886271674813921,-0.012542645080765191
922,922,922,922,2022-10-03,735.1300048828125,697.3300170898438,705.8499755859375,0.05420674123669422,0.041481944194400766
923,923,923,923,2022-10-04,739.5399780273438,686.0999755859375,710.2999877929688,0.07788952680805417,0.04116569159071637
924,924,924,924,2022-10-05,745.6799926757812,695.010009765625,715.3400268554688,0.07290540020746383,0.04241334845148059
925,925,925,925,2022-10-06,731.8599853515625,705.4199829101562,704.219970703125,0.037481221232676276,0.03924912072692344
926,926,926,926,2022-10-07,722.3699951171875,691.8200073242188,684.6300048828125,0.04415886714685846,0.055124651220676446
927,927,927,927,2022-10-10,730.9199829101562,688.8699951171875,688.260009765625,0.06104197902510666,0.06198235047690526
928,928,928,928,2022-10-11,737.4099731445312,735.1300048828125,697.3300170898438,0.0031014490587719656,0.057476309742053866
929,929,929,929,2022-10-12,728.0599975585938,739.5399780273438,686.0999755859375,-0.015523137098513384,0.06115729990636121
930,930,930,930,2022-10-13,752.5599975585938,745.6799926757812,695.010009765625,0.009226484484482933,0.08280454523579595
931,931,931,931,2022-10-14,736.0599975585938,731.8599853515625,705.4199829101562,0.005738819297537834,0.04343513848591929
932,932,932,932,2022-10-17,735.9600219726562,722.3699951171875,691.8200073242188,0.018813110936680255,0.06380274375001038
933,933,933,933,2022-10-18,722.7100219726562,730.9199829101562,688.8699951171875,-0.011232366236331504,0.04912396692457488
934,934,934,934,2022-10-19,709.3699951171875,737.4099731445312,735.1300048828125,-0.03802495090725866,-0.035041434296688045
935,935,935,935,2022-10-20,705.8900146484375,728.0599975585938,739.5399780273438,-0.030450763652032697,-0.045501209371621165
936,936,936,936,2022-10-21,713.9099731445312,752.5599975585938,745.6799926757812,-0.05135806386128472,-0.042605433756170874
937,937,937,937,2022-10-24,737.1500244140625,736.0599975585938,731.8599853515625,0.0014808940291337613,0.007228211909903637
938,938,938,938,2022-10-25,747.3300170898438,735.9600219726562,722.3699951171875,0.01544920210028744,0.03455296058996349
939,939,939,939,2022-10-26,733.97998046875,722.7100219726562,730.9199829101562,0.015594025478340656,0.004186501436737711
940,940,940,940,2022-10-27,724.8800048828125,709.3699951171875,737.4099731445312,0.02186448520854456,-0.01699186167538158
941,941,941,941,2022-10-28,750.760009765625,705.8900146484375,728.0599975585938,0.06356513647460305,0.03117876587527313
942,942,942,942,2022-10-31,748.75,713.9099731445312,752.5599975585938,0.0488017091314894,-0.005062716023910285
943,943,943,943,2022-11-01,759.9099731445312,737.1500244140625,736.0599975585938,0.030875599235799855,0.032402216755488045
944,944,944,944,2022-11-02,740.47998046875,747.3300170898438,735.9600219726562,-0.00916601295873043,0.006141581554903741
945,945,945,945,2022-11-03,738.6799926757812,733.97998046875,722.7100219726562,0.006403461037220115,0.02209734225012472
946,946,946,946,2022-11-04,740.2100219726562,724.8800048828125,709.3699951171875,0.021148351432761725,0.04347523445839285
947,947,947,947,2022-11-07,750.9299926757812,750.760009765625,705.8900146484375,0.0002264144439569904,0.06380594298358999
948,948,948,948,2022-11-08,751.9500122070312,748.75,713.9099731445312,0.004273805952629273,0.05328408411910335
949,949,949,949,2022-11-09,742.9500122070312,759.9099731445312,737.1500244140625,-0.022318381830572886,0.007868123992234688
950,950,950,950,2022-11-10,741.0800170898438,740.47998046875,747.3300170898438,0.0008103346976564563,-0.008363105799413684
951,951,951,951,2022-11-11,734.4500122070312,738.6799926757812,733.97998046875,-0.005726404546882891,0.0006403876819378596
952,952,952,952,2022-11-14,742.010009765625,740.2100219726562,724.8800048828125,0.0024317257798966985,0.02363150420403959
953,953,953,953,2022-11-15,728.72998046875,750.9299926757812,750.760009765625,-0.029563358000825324,-0.029343637128131594
954,954,954,954,2022-11-16,735.6699829101562,751.9500122070312,748.75,-0.02165041429960468,-0.017469138016485863
955,955,955,955,2022-11-17,739.0800170898438,742.9500122070312,759.9099731445312,-0.0052089576063013565,-0.027411083932077474
956,956,956,956,2022-11-18,736.72998046875,741.0800170898438,740.47998046875,-0.005869860906756008,-0.005064282761062744
957,957,957,957,2022-11-21,738.97998046875,734.4500122070312,738.6799926757812,0.006167837410889554,0.00040611333181250764
958,958,958,958,2022-11-22,749.22998046875,742.010009765625,740.2100219726562,0.009730287473352917,0.01218567464414444
959,959,959,959,2022-11-23,735.3599853515625,728.72998046875,750.9299926757812,0.009098026787024427,-0.020734299436806714
960,960,960,960,2022-11-25,736.22998046875,735.6699829101562,751.9500122070312,0.0007612075680707431,-0.020905687190750588
961,961,961,961,2022-11-28,741.47998046875,739.0800170898438,742.9500122070312,0.003247230778010035,-0.001978641515752
962,962,962,962,2022-11-29,736.0800170898438,736.72998046875,741.0800170898438,-0.0008822274050700463,-0.006746909759670183
963,963,963,963,2022-11-30,751.7000122070312,738.97998046875,734.4500122070312,0.01721295850289839,0.023486962643194165
964,964,964,964,2022-12-01,761.239990234375,749.22998046875,742.010009765625,0.016029804037087647,0.025916066111862923
965,965,965,965,2022-12-02,766.3900146484375,735.3599853515625,728.72998046875,0.04219705982783406,0.05167899659550579
966,966,966,966,2022-12-05,755.4500122070312,736.22998046875,735.6699829101562,0.026106016120185815,0.026887095785299575
967,967,967,967,2022-12-06,747.469970703125,741.47998046875,739.0800170898438,0.008078424761499559,0.011351888049032866
968,968,968,968,2022-12-07,764.27001953125,736.0800170898438,736.72998046875,0.03829747009415896,0.03738145561142692
969,969,969,969,2022-12-08,765.4199829101562,751.7000122070312,738.97998046875,0.0182519229484146,0.035779051043622
970,970,970,970,2022-12-09,750.0599975585938,761.239990234375,749.22998046875,-0.014686554594089407,0.001107826850874849
971,971,971,971,2022-12-12,742.47998046875,766.3900146484375,735.3599853515625,-0.031198259010010276,0.00968232601585406
972,972,972,972,2022-12-13,747.5599975585938,755.4500122070312,736.22998046875,-0.01044412538347439,0.015389236231089232
973,973,973,973,2022-12-14,750.0,747.469970703125,741.47998046875,0.0033847905548567425,0.011490559092187214
974,974,974,974,2022-12-15,731.27001953125,764.27001953125,736.0800170898438,-0.04317845677139065,-0.006534612334146095
975,975,975,975,2022-12-16,723.1699829101562,765.4199829101562,751.7000122070312,-0.05519845436927828,-0.03795400935688331
976,976,976,976,2022-12-19,721.0999755859375,750.0599975585938,761.239990234375,-0.03861027393397809,-0.05272977663204337
977,977,977,977,2022-12-20,733.530029296875,742.47998046875,766.3900146484375,-0.012054131299573445,-0.04287632239915884
978,978,978,978,2022-12-21,736.1900024414062,747.5599975585938,755.4500122070312,-0.015209475031194852,-0.02549475075042662
979,979,979,979,2022-12-22,733.6199951171875,750.0,747.469970703125,-0.02184000651041662,-0.018529139803314387
980,980,980,980,2022-12-23,726.739990234375,731.27001953125,764.27001953125,-0.006194742264668207,-0.04910571962497401
