,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TPR,TPR_6m,TPR_12m,TPR_6m_ret,TPR_12m_ret
0,0,0,0,2019-02-05,33.58487701416016,,,,
1,1,1,1,2019-02-06,34.07904052734375,,,,
2,2,2,2,2019-02-07,29.02483367919922,,,,
3,3,3,3,2019-02-08,29.354267120361328,,,,
4,4,4,4,2019-02-11,30.039140701293945,,,,
5,5,5,5,2019-02-12,30.6459903717041,,,,
6,6,6,6,2019-02-13,30.429258346557617,33.58487701416016,,-0.09395951238029143,
7,7,7,7,2019-02-14,30.47260475158692,34.07904052734375,,-0.10582562536827167,
8,8,8,8,2019-02-15,31.1314697265625,29.02483367919922,,0.07258046921636674,
9,9,9,9,2019-02-19,30.80203628540039,29.354267120361328,,0.049320569275423276,
10,10,10,10,2019-02-20,30.333892822265625,30.039140701293945,,0.009812268729743723,
11,11,11,11,2019-02-21,30.195192337036133,30.6459903717041,,-0.014709853693754216,
12,12,12,12,2019-02-22,30.741361618041992,30.429258346557617,33.58487701416016,0.01025668348304265,-0.08466654187595446
13,13,13,13,2019-02-25,31.348201751708984,30.47260475158692,34.07904052734375,0.028733907300013906,-0.08013250177755571
14,14,14,14,2019-02-26,30.91474342346192,31.1314697265625,29.02483367919922,-0.006961647008771332,0.06511354260117996
15,15,15,15,2019-02-27,30.7326889038086,30.80203628540039,29.354267120361328,-0.0022513895168891906,0.04695813994590048
16,16,16,16,2019-02-28,30.290552139282227,30.333892822265625,30.039140701293945,-0.0014287873711871235,0.008369461712912862
17,17,17,17,2019-03-01,30.6546630859375,30.195192337036133,30.6459903717041,0.015216685615802472,0.000282996702935856
18,18,18,18,2019-03-04,29.99579429626465,30.741361618041992,30.429258346557617,-0.02425290496370769,-0.01424497585042206
19,19,19,19,2019-03-05,30.00446319580078,31.348201751708984,30.47260475158692,-0.04286493262201074,-0.015362702322378907
20,20,20,20,2019-03-06,29.92644500732422,30.91474342346192,31.1314697265625,-0.031968514265192316,-0.03870760776225446
21,21,21,21,2019-03-07,29.924694061279297,30.7326889038086,30.80203628540039,-0.026291055919587025,-0.028483254028790927
22,22,22,22,2019-03-08,29.364370346069336,30.290552139282227,30.333892822265625,-0.030576589986016645,-0.03196168991157777
23,23,23,23,2019-03-11,29.64453125,30.6546630859375,30.195192337036133,-0.032951979707155465,-0.01823671400697502
24,24,24,24,2019-03-12,29.574481964111328,29.99579429626465,30.741361618041992,-0.01404571347543171,-0.03795796908507221
25,25,25,25,2019-03-13,29.64453125,30.00446319580078,31.348201751708984,-0.011995946851372286,-0.05434667401986171
26,26,26,26,2019-03-14,28.979145050048828,29.92644500732422,30.91474342346192,-0.03165427624442352,-0.06261085032794167
27,27,27,27,2019-03-15,28.191198348999023,29.924694061279297,30.7326889038086,-0.05792860266943578,-0.08269665445689711
28,28,28,28,2019-03-18,28.83906555175781,29.364370346069336,30.290552139282227,-0.017889189794319638,-0.04791878935881333
29,29,29,29,2019-03-19,28.830305099487305,29.64453125,30.6546630859375,-0.02746631895259588,-0.05951322907499512
30,30,30,30,2019-03-20,27.8847713470459,29.574481964111328,29.99579429626465,-0.05713407318903829,-0.07037729784277236
31,31,31,31,2019-03-21,27.972318649291992,29.64453125,30.00446319580078,-0.0564088056109171,-0.06772807542823145
32,32,32,32,2019-03-22,27.079307556152344,28.979145050048828,29.92644500732422,-0.06555878341529209,-0.09513784381923962
33,33,33,33,2019-03-25,27.63962745666504,28.191198348999023,29.924694061279297,-0.01956535814851479,-0.07636056695968008
34,34,34,34,2019-03-26,27.972318649291992,28.83906555175781,29.364370346069336,-0.0300546111977954,-0.047406148348203225
35,35,35,35,2019-03-27,28.436336517333984,28.830305099487305,29.64453125,-0.01366508542985645,-0.04075607478752141
36,36,36,36,2019-03-28,28.637699127197266,27.8847713470459,29.574481964111328,0.02700139695537196,-0.031675376023520885
37,37,37,37,2019-03-29,28.4450912475586,27.972318649291992,29.64453125,0.01690144475308175,-0.04046075116945558
38,38,38,38,2019-04-01,29.233041763305664,27.079307556152344,28.979145050048828,0.07953431610787254,0.008761359688781
39,39,39,39,2019-04-02,29.10172271728516,27.63962745666504,28.191198348999023,0.052898515470676255,0.032298178921452925
40,40,40,40,2019-04-03,29.67079734802246,27.972318649291992,28.83906555175781,0.060719982495031966,0.028840455831411482
41,41,41,41,2019-04-04,30.16108131408692,28.436336517333984,28.830305099487305,0.060652848010206206,0.0461589362307262
42,42,42,42,2019-04-05,29.98597526550293,28.637699127197266,27.8847713470459,0.04708046314465264,0.0753530983742361
43,43,43,43,2019-04-08,29.60075569152832,28.4450912475586,27.972318649291992,0.04062790426340812,0.05821601929583142
44,44,44,44,2019-04-09,29.38187599182129,29.233041763305664,27.079307556152344,0.005091301470462994,0.08503055075888777
45,45,45,45,2019-04-10,29.25054931640625,29.10172271728516,27.63962745666504,0.005114013371885218,0.05828305255803112
46,46,46,46,2019-04-11,28.80405044555664,29.67079734802246,27.972318649291992,-0.029212120331629343,0.02973410272822341
47,47,47,47,2019-04-12,28.5151309967041,30.16108131408692,28.436336517333984,-0.054571992968105776,0.0027709082469917767
48,48,48,48,2019-04-15,28.27874183654785,29.98597526550293,28.637699127197266,-0.056934397292028316,-0.012534431940745994
49,49,49,49,2019-04-16,28.24372291564941,29.60075569152832,28.4450912475586,-0.04584453147144785,-0.007079194443662562
50,50,50,50,2019-04-17,28.27874183654785,29.38187599182129,29.233041763305664,-0.037544714829662484,-0.03264456482101985
51,51,51,51,2019-04-18,28.497621536254883,29.25054931640625,29.10172271728516,-0.025740637278530043,-0.02075826186988805
52,52,52,52,2019-04-22,26.8779411315918,28.80405044555664,29.67079734802246,-0.06686939108114098,-0.09412811471400528
53,53,53,53,2019-04-23,27.0005111694336,28.5151309967041,30.16108131408692,-0.05311635522367286,-0.10478968282802104
54,54,54,54,2019-04-24,27.604602813720703,28.27874183654785,29.98597526550293,-0.023839074125846738,-0.07941620810051997
55,55,55,55,2019-04-25,26.96548843383789,28.24372291564941,29.60075569152832,-0.0452572943598476,-0.08902702637570292
56,56,56,56,2019-04-26,27.70966911315918,28.27874183654785,29.38187599182129,-0.02012369315006779,-0.05691286965909137
57,57,57,57,2019-04-29,28.305009841918945,28.497621536254883,29.25054931640625,-0.006758869124951161,-0.03232552880492279
58,58,58,58,2019-04-30,28.252477645874023,26.8779411315918,28.80405044555664,0.05113994809173161,-0.019149140178224666
59,59,59,59,2019-05-01,27.15809631347656,27.0005111694336,28.5151309967041,0.005836376320954795,-0.04758998594060093
60,60,60,60,2019-05-02,27.482038497924805,27.604602813720703,28.27874183654785,-0.00443999562764863,-0.028173224368609473
61,61,61,61,2019-05-03,27.31569099426269,26.96548843383789,28.24372291564941,0.012987065347770388,-0.03285798845139176
62,62,62,62,2019-05-06,27.595853805541992,27.70966911315918,28.27874183654785,-0.004107422111480075,-0.024148458759338576
63,63,63,63,2019-05-07,26.895448684692383,28.305009841918945,28.497621536254883,-0.04979899901462115,-0.05622128322267894
64,64,64,64,2019-05-08,26.921714782714844,28.252477645874023,26.8779411315918,-0.047102518930884796,0.0016286087877315225
65,65,65,65,2019-05-09,29.206775665283203,27.15809631347656,27.0005111694336,0.07543530769459839,0.0817119528591459
66,66,66,66,2019-05-10,28.23497200012207,27.482038497924805,27.604602813720703,0.027397294500337788,0.02283565500489826
67,67,67,67,2019-05-13,26.45770072937012,27.31569099426269,26.96548843383789,-0.03141016147359332,-0.018831021945464488
68,68,68,68,2019-05-14,26.947982788085938,27.595853805541992,27.70966911315918,-0.023477114425281664,-0.02748810611785768
69,69,69,69,2019-05-15,27.21063041687012,26.895448684692383,28.305009841918945,0.011718775762871836,-0.038663806554417035
70,70,70,70,2019-05-16,27.43826103210449,26.921714782714844,28.252477645874023,0.019186974290407832,-0.028819299460217218
71,71,71,71,2019-05-17,26.947982788085938,29.206775665283203,27.15809631347656,-0.07733797469065351,-0.00773668091332147
72,72,72,72,2019-05-20,26.895448684692383,28.23497200012207,27.482038497924805,-0.04744199198865495,-0.02134447971451303
73,73,73,73,2019-05-21,27.47327995300293,26.45770072937012,27.31569099426269,0.038385014405482254,0.005769173431246388
74,74,74,74,2019-05-22,27.01802062988281,26.947982788085938,27.595853805541992,0.0025990012813810193,-0.02093913019437499
75,75,75,75,2019-05-23,26.466455459594727,27.21063041687012,26.895448684692383,-0.027348684902721687,-0.015950402245634154
76,76,76,76,2019-05-24,26.01119041442871,27.43826103210449,26.921714782714844,-0.052010242777631444,-0.03382118767823572
77,77,77,77,2019-05-28,25.739782333374023,26.947982788085938,29.206775665283203,-0.04483454157637634,-0.11870510362532904
78,78,78,78,2019-05-29,25.389583587646484,26.895448684692383,28.23497200012207,-0.05598958822735556,-0.1007753226198802
79,79,79,79,2019-05-30,24.82926177978516,27.47327995300293,26.45770072937012,-0.09623962547394238,-0.06154877047865559
80,80,80,80,2019-05-31,25.00436782836914,27.01802062988281,26.947982788085938,-0.07452998978343006,-0.07212469204099736
81,81,81,81,2019-06-03,25.23199462890625,26.466455459594727,27.21063041687012,-0.046642469089715366,-0.07271554380221745
82,82,82,82,2019-06-04,26.308862686157227,26.01119041442871,27.43826103210449,0.011444008020616847,-0.0411614403925159
83,83,83,83,2019-06-05,26.413923263549805,25.739782333374023,26.947982788085938,0.026190622804983743,-0.019818163338453987
84,84,84,84,2019-06-06,26.21735954284668,25.389583587646484,26.895448684692383,0.03260297485158281,-0.025212040512699763
85,85,85,85,2019-06-07,26.784029006958008,24.82926177978516,27.47327995300293,0.07872836673558825,-0.025088047267162406
86,86,86,86,2019-06-10,26.53611183166504,25.00436782836914,27.01802062988281,0.061259057369890124,-0.01783656933346045
87,87,87,87,2019-06-11,26.314754486083984,25.23199462890625,26.466455459594727,0.04291217849013429,-0.005731820558379619
88,88,88,88,2019-06-12,25.5267276763916,26.308862686157227,26.01119041442871,-0.029728955565120452,-0.018625165950435396
89,89,89,89,2019-06-13,26.509546279907227,26.413923263549805,25.739782333374023,0.003620174686029154,0.029905612120702862
90,90,90,90,2019-06-14,26.15538215637207,26.21735954284668,25.389583587646484,-0.0023639827791704926,0.030161919201313392
91,91,91,91,2019-06-17,26.26162910461425,26.784029006958008,24.82926177978516,-0.019504156831970487,0.05768867949168177
92,92,92,92,2019-06-18,26.83715438842773,26.53611183166504,25.00436782836914,0.011344637024157445,0.07329865616435094
93,93,93,93,2019-06-19,26.9876766204834,26.314754486083984,25.23199462890625,0.025572046843730822,0.06958157757238137
94,94,94,94,2019-06-20,27.341840744018555,25.5267276763916,26.308862686157227,0.07110637488038307,0.03926350105604692
95,95,95,95,2019-06-21,27.74028778076172,26.509546279907227,26.413923263549805,0.04642635101557091,0.05021459720231136
96,96,96,96,2019-06-24,27.80226325988769,26.15538215637207,26.21735954284668,0.06296528544945779,0.060452453819799246
97,97,97,97,2019-06-25,26.7397575378418,26.26162910461425,26.784029006958008,0.018206350844530927,-0.0016529055096492495
98,98,98,98,2019-06-26,27.253307342529297,26.83715438842773,26.53611183166504,0.015506597610103201,0.027027151355627055
99,99,99,99,2019-06-27,27.48351287841797,26.9876766204834,26.314754486083984,0.018372691540191166,0.044414565712633136
100,100,100,100,2019-06-28,28.094453811645508,27.341840744018555,25.5267276763916,0.02752605703007016,0.10058971004061235
101,101,101,101,2019-07-01,27.71372413635254,27.74028778076172,26.509546279907227,-0.0009575835917463582,0.04542431031186722
102,102,102,102,2019-07-02,26.86371803283692,27.80226325988769,26.15538215637207,-0.033757871374625714,0.027081840067562757
103,103,103,103,2019-07-03,26.89913558959961,26.7397575378418,26.26162910461425,0.005960340198756908,0.024275207088098938
104,104,104,104,2019-07-05,26.77517318725586,27.253307342529297,26.83715438842773,-0.017544078201741753,-0.002309529552753098
105,105,105,105,2019-07-08,26.79288482666016,27.48351287841797,26.9876766204834,-0.025128812856384908,-0.007217805243575293
106,106,106,106,2019-07-09,26.24392318725586,28.094453811645508,27.341840744018555,-0.06586818298003638,-0.0401552173111418
107,107,107,107,2019-07-10,25.55329132080078,27.71372413635254,27.74028778076172,-0.07795534100441892,-0.07883827584073044
108,108,108,108,2019-07-11,26.314754486083984,26.86371803283692,27.80226325988769,-0.020435129124044216,-0.053503154038176515
109,109,109,109,2019-07-12,26.86371803283692,26.89913558959961,26.7397575378418,-0.001316680108351953,0.004635812229026204
110,110,110,110,2019-07-15,27.226741790771484,26.77517318725586,27.253307342529297,0.016865198232613343,-0.0009747643258092298
111,111,111,111,2019-07-16,27.625185012817383,26.79288482666016,27.48351287841797,0.031064224384268035,0.005154804446802164
112,112,112,112,2019-07-17,26.80173683166504,26.24392318725586,28.094453811645508,0.02125496407031302,-0.04601324477234081
113,113,113,113,2019-07-18,26.91684341430664,25.55329132080078,27.71372413635254,0.05336111408849731,-0.028754010761066096
114,114,114,114,2019-07-19,26.828298568725582,26.314754486083984,26.86371803283692,0.019515442673545547,-0.0013184870414454375
115,115,115,115,2019-07-22,26.022565841674805,26.86371803283692,26.89913558959961,-0.0313118307054121,-0.032587283149118185
116,116,116,116,2019-07-23,26.59809112548828,27.226741790771484,26.77517318725586,-0.02308945631887116,-0.006613666344158831
117,117,117,117,2019-07-24,27.27100944519043,27.625185012817383,26.79288482666016,-0.0128207491628608,0.017845208592637718
118,118,118,118,2019-07-25,27.288719177246094,26.80173683166504,26.24392318725586,0.018169805510727555,0.03981096814433571
119,119,119,119,2019-07-26,27.11163711547852,26.91684341430664,25.55329132080078,0.0072368701698632965,0.060984151713138424
120,120,120,120,2019-07-29,27.10278511047364,26.828298568725582,26.314754486083984,0.010231231810877262,0.029946341502307794
121,121,121,121,2019-07-30,27.147050857543945,26.022565841674805,26.86371803283692,0.04321191932842727,0.010547044320547538
122,122,122,122,2019-07-31,27.38611602783203,26.59809112548828,27.226741790771484,0.029627122436188813,0.005853591967973415
123,123,123,123,2019-08-01,25.91631317138672,27.27100944519043,27.625185012817383,-0.04967532560635113,-0.061859199880029414
124,124,124,124,2019-08-02,26.3413200378418,27.288719177246094,26.80173683166504,-0.03471761108503235,-0.017178617815516994
125,125,125,125,2019-08-05,24.65016365051269,27.11163711547852,26.91684341430664,-0.09079029254048732,-0.08421045993042331
126,126,126,126,2019-08-06,24.68558120727539,27.10278511047364,26.828298568725582,-0.08918655014034482,-0.0798678065983659
127,127,127,127,2019-08-07,24.951208114624023,27.147050857543945,26.022565841674805,-0.08088697201190509,-0.04117033399277703
128,128,128,128,2019-08-08,25.207977294921875,27.38611602783203,26.59809112548828,-0.07953441556650642,-0.05226366899819723
129,129,129,129,2019-08-09,24.2517204284668,25.91631317138672,27.27100944519043,-0.06422953496169881,-0.11071423750528298
130,130,130,130,2019-08-12,23.242340087890625,26.3413200378418,27.288719177246094,-0.1176471014170587,-0.14828028618981226
131,131,131,131,2019-08-13,23.649633407592773,24.65016365051269,27.11163711547852,-0.04058919271714889,-0.127694380576864
132,132,132,132,2019-08-14,22.13555908203125,24.68558120727539,27.10278511047364,-0.10330006426960658,-0.1832736380484693
133,133,133,133,2019-08-15,17.221467971801758,24.951208114624023,27.147050857543945,-0.3097942234825827,-0.3656228788102023
134,134,134,134,2019-08-16,17.673030853271484,25.207977294921875,27.38611602783203,-0.2989111880534857,-0.3546718769718681
135,135,135,135,2019-08-19,18.567306518554688,24.2517204284668,25.91631317138672,-0.23439219195516192,-0.2835668254289274
136,136,136,136,2019-08-20,18.62928581237793,23.242340087890625,26.3413200378418,-0.19847632631088297,-0.2927732632375599
137,137,137,137,2019-08-21,19.25793838500977,23.649633407592773,24.65016365051269,-0.18569822825131144,-0.21875007979473482
138,138,138,138,2019-08-22,18.8417911529541,22.13555908203125,24.68558120727539,-0.1487998526204335,-0.2367288825510413
139,139,139,139,2019-08-23,17.982927322387695,17.221467971801758,24.951208114624023,0.04421570517871887,-0.27927628835543983
140,140,140,140,2019-08-26,18.48761940002441,17.673030853271484,25.207977294921875,0.04609218155708339,-0.26659647524560703
141,141,141,141,2019-08-27,18.133451461791992,18.567306518554688,24.2517204284668,-0.02336661250941996,-0.2522818529399321
142,142,142,142,2019-08-28,18.142303466796875,18.62928581237793,23.242340087890625,-0.02614068786563395,-0.21942870648170643
143,143,143,143,2019-08-29,17.95636749267578,19.25793838500977,23.649633407592773,-0.06758620088571476,-0.24073379137831186
144,144,144,144,2019-08-30,18.283971786499023,18.8417911529541,22.13555908203125,-0.02960543198503829,-0.17400000068933374
145,145,145,145,2019-09-03,18.09803771972656,17.982927322387695,17.221467971801758,0.006401093396821933,0.050899827433996236
146,146,146,146,2019-09-04,19.027727127075195,18.48761940002441,17.673030853271484,0.029214563290397066,0.07665330780277224
147,147,147,147,2019-09-05,20.6181697845459,18.133451461791992,18.567306518554688,0.13702401487049065,0.11045561530110692
148,148,148,148,2019-09-06,21.310840606689453,18.142303466796875,18.62928581237793,0.17464910923199328,0.14394297351591478
149,149,149,149,2019-09-09,21.850584030151367,17.95636749267578,19.25793838500977,0.2168710647665235,0.1346273725311995
150,150,150,150,2019-09-10,22.64220428466797,18.283971786499023,18.8417911529541,0.23836355410409715,0.20170126613031814
151,151,151,151,2019-09-11,23.19094467163086,18.09803771972656,17.982927322387695,0.28140658290004095,0.28960898611648656
152,152,152,152,2019-09-12,23.011030197143555,19.027727127075195,18.48761940002441,0.20934203247009897,0.24467243181743403
153,153,153,153,2019-09-13,22.651199340820312,20.6181697845459,18.133451461791992,0.09860378382363733,0.24913888503506465
154,154,154,154,2019-09-16,22.94805908203125,21.310840606689453,18.142303466796875,0.07682561685660927,0.2648922516388079
155,155,155,155,2019-09-17,22.633209228515625,21.850584030151367,17.95636749267578,0.03581712952314331,0.2604558933062313
156,156,156,156,2019-09-18,22.651199340820312,22.64220428466797,18.283971786499023,0.0003972694548310951,0.23885551811811867
157,157,157,157,2019-09-19,22.73216438293457,23.19094467163086,18.09803771972656,-0.01978273395897956,0.2560568573772444
158,158,158,158,2019-09-20,22.615215301513672,23.011030197143555,19.027727127075195,-0.017201094094388525,0.18854002637728184
159,159,159,159,2019-09-23,22.615215301513672,22.651199340820312,20.6181697845459,-0.0015886151883266475,0.09685852516670201
160,160,160,160,2019-09-24,22.62421226501465,22.94805908203125,21.310840606689453,-0.014112165907319785,0.06162927509827698
161,161,161,161,2019-09-25,22.81312561035156,22.633209228515625,21.850584030151367,0.007949220988478167,0.044051068789373815
162,162,162,162,2019-09-26,22.94805908203125,22.651199340820312,22.64220428466797,0.013105696380321774,0.01350817232800905
163,163,163,163,2019-09-27,23.379852294921875,22.73216438293457,23.19094467163086,0.02849213568390052,0.008145749384763201
164,164,164,164,2019-09-30,23.43382453918457,22.615215301513672,23.011030197143555,0.03619727810489204,0.018373551223860307
165,165,165,165,2019-10-01,23.02902030944824,22.615215301513672,22.651199340820312,0.018297637339179884,0.01667995424626567
166,166,166,166,2019-10-02,22.255390167236328,22.62421226501465,22.94805908203125,-0.016302096773935237,-0.030184204786944058
167,167,167,167,2019-10-03,22.73216438293457,22.81312561035156,22.633209228515625,-0.0035488879866707457,0.004372122106937937
168,168,168,168,2019-10-04,22.930065155029297,22.94805908203125,22.651199340820312,-0.0007841154207260947,0.012311304580964633
169,169,169,169,2019-10-07,22.651199340820312,23.379852294921875,22.73216438293457,-0.031165849335148543,-0.003561695259209019
170,170,170,170,2019-10-08,22.18342399597168,23.43382453918457,22.615215301513672,-0.05335879088460571,-0.019092955772704534
171,171,171,171,2019-10-09,22.291372299194336,23.02902030944824,22.615215301513672,-0.032031237123502976,-0.014319695744734351
172,172,172,172,2019-10-10,22.480283737182617,22.255390167236328,22.62421226501465,0.010105128162496646,-0.006361703388656714
173,173,173,173,2019-10-11,23.3708553314209,22.73216438293457,22.81312561035156,0.028096354474974827,0.024447755673438598
174,174,174,174,2019-10-14,22.714168548583984,22.930065155029297,22.94805908203125,-0.009415437984394925,-0.010192170615004437
175,175,175,175,2019-10-15,22.957056045532227,22.651199340820312,23.379852294921875,0.013502892280000456,-0.018083786161535387
176,176,176,176,2019-10-16,22.93906211853028,22.18342399597168,23.43382453918457,0.03406318712097001,-0.021113174242086696
177,177,177,177,2019-10-17,22.88509178161621,22.291372299194336,23.02902030944824,0.026634496721555934,-0.006249876282100386
178,178,178,178,2019-10-18,22.9930362701416,22.480283737182617,22.255390167236328,0.022808988487582393,0.03314460440200295
179,179,179,179,2019-10-21,23.604745864868164,23.3708553314209,22.73216438293457,0.010007786626996529,0.03838532342255352
180,180,180,180,2019-10-22,23.75766944885254,22.714168548583984,22.930065155029297,0.04594052817899019,0.03609254000055562
181,181,181,181,2019-10-23,23.343870162963867,22.957056045532227,22.651199340820312,0.016849465221692395,0.030579874015557174
182,182,182,182,2019-10-24,23.127973556518555,22.93906211853028,22.18342399597168,0.008235360147338833,0.04257906988201632
183,183,183,183,2019-10-25,23.793657302856445,22.88509178161621,22.291372299194336,0.039701196303267405,0.06739311440760454
184,184,184,184,2019-10-28,23.50579261779785,22.9930362701416,22.480283737182617,0.02230050618943724,0.04561814666596198
185,185,185,185,2019-10-29,23.27190589904785,23.604745864868164,23.3708553314209,-0.01410055281788447,-0.004233881514811966
186,186,186,186,2019-10-30,23.61374282836914,23.75766944885254,22.714168548583984,-0.006058111920163478,0.0396041033974468
187,187,187,187,2019-10-31,23.262908935546875,23.343870162963867,22.957056045532227,-0.0034682007247213154,0.01332282716947808
188,188,188,188,2019-11-01,23.64972305297852,23.127973556518555,22.93906211853028,0.022559239579937662,0.0309803831898674
189,189,189,189,2019-11-04,23.85662651062012,23.793657302856445,22.88509178161621,0.002646470316108873,0.0424527346569068
190,190,190,190,2019-11-05,24.24344253540039,23.50579261779785,22.9930362701416,0.03138162280237311,0.054381955065349485
191,191,191,191,2019-11-06,23.32588005065918,23.27190589904785,23.604745864868164,0.0023192836824565966,-0.011813972317491928
192,192,192,192,2019-11-07,24.351390838623047,23.61374282836914,23.75766944885254,0.031238080960537484,0.024990725249743884
193,193,193,193,2019-11-08,24.49532127380371,23.262908935546875,23.343870162963867,0.05297756792460495,0.04932563036041371
194,194,194,194,2019-11-11,24.00055503845215,23.64972305297852,23.127973556518555,0.014834507139374065,0.03772840191991911
195,195,195,195,2019-11-12,23.730684280395508,23.85662651062012,23.793657302856445,-0.005279129895777501,-0.002646630640232739
196,196,196,196,2019-11-13,23.41583633422852,24.24344253540039,23.50579261779785,-0.034137321874292303,-0.0038269836304614113
197,197,197,197,2019-11-14,23.46980667114257,23.32588005065918,23.27190589904785,0.006170254677243081,0.008503848930689228
198,198,198,198,2019-11-15,24.07252693176269,24.351390838623047,23.61374282836914,-0.011451662400245977,0.01942869060309982
199,199,199,199,2019-11-18,24.234447479248047,24.49532127380371,23.262908935546875,-0.010649943784760807,0.04176341601959388
200,200,200,200,2019-11-19,24.24344253540039,24.00055503845215,23.64972305297852,0.010120078329817872,0.025104711843426664
201,201,201,201,2019-11-20,23.50579261779785,23.730684280395508,23.85662651062012,-0.009476830079587883,-0.014705930558375102
202,202,202,202,2019-11-21,23.181943893432617,23.41583633422852,24.24344253540039,-0.009988643474331371,-0.043784979811252844
203,203,203,203,2019-11-22,23.70369529724121,23.46980667114257,23.32588005065918,0.009965511406884175,0.01619725582749676
204,204,204,204,2019-11-25,24.00955390930176,24.07252693176269,24.351390838623047,-0.0026159705891881657,-0.014037675777397784
205,205,205,205,2019-11-26,23.87461853027344,24.234447479248047,24.49532127380371,-0.014847829697075876,-0.025339644930237104
206,206,206,206,2019-11-27,24.30641365051269,24.24344253540039,24.00055503845215,0.0025974493935978504,0.012743814114736685
207,207,207,207,2019-11-29,24.18946647644043,23.50579261779785,23.730684280395508,0.029085335251572086,0.019332868391997104
208,208,208,208,2019-12-02,23.289894104003903,23.181943893432617,23.41583633422852,0.004656650497798287,-0.005378506598140098
209,209,209,209,2019-12-03,22.336349487304688,23.70369529724121,23.46980667114257,-0.05768492181451823,-0.0482942701539818
210,210,210,210,2019-12-04,22.97504615783692,24.00955390930176,24.07252693176269,-0.04308733745628035,-0.045590592837916444
211,211,211,211,2019-12-05,23.20113182067871,23.87461853027344,24.234447479248047,-0.02820931814013017,-0.042638300685590824
212,212,212,212,2019-12-06,23.274066925048828,24.30641365051269,24.24344253540039,-0.042472194388993634,-0.03998506437095617
213,213,213,213,2019-12-09,23.52020072937012,24.18946647644043,23.50579261779785,-0.027667652270137788,0.0006129600395334833
214,214,214,214,2019-12-10,23.274066925048828,23.289894104003903,23.181943893432617,-0.0006795728174802118,0.003973913147219177
215,215,215,215,2019-12-11,23.538440704345703,22.336349487304688,23.70369529724121,0.05381771169564886,-0.006971680610269315
216,216,216,216,2019-12-12,24.012489318847656,22.97504615783692,24.00955390930176,0.045155215527471704,0.00012226006184801186
217,217,217,217,2019-12-13,23.6478328704834,23.20113182067871,23.87461853027344,0.019253416309912508,-0.009499027576188257
218,218,218,218,2019-12-16,23.22848320007324,23.274066925048828,24.30641365051269,-0.0019585629414226036,-0.04434757286444502
219,219,219,219,2019-12-17,23.255830764770508,23.52020072937012,24.18946647644043,-0.01124012365547078,-0.03859678809283562
220,220,220,220,2019-12-18,23.6478328704834,23.274066925048828,23.289894104003903,0.016059331041636815,0.01536884473931388
221,221,221,221,2019-12-19,24.058069229125977,23.538440704345703,22.336349487304688,0.0220757411804402,0.0770815187504057
222,222,222,222,2019-12-20,24.34979248046875,24.012489318847656,22.97504615783692,0.014046988512612879,0.059836498833883534
223,223,223,223,2019-12-23,24.69621658325196,23.6478328704834,23.20113182067871,0.04433318344689119,0.06444016499405048
224,224,224,224,2019-12-24,24.377140045166016,23.22848320007324,23.274066925048828,0.04945035950901677,0.04739494492601981
225,225,225,225,2019-12-26,24.82384490966797,23.255830764770508,23.52020072937012,0.06742455949037929,0.055426575448821014
226,226,226,226,2019-12-27,24.504770278930664,23.6478328704834,23.274066925048828,0.03623746045316789,0.05287874086833044
227,227,227,227,2019-12-30,24.24040031433105,24.058069229125977,23.538440704345703,0.0075787912765807874,0.029821839891703172
228,228,228,228,2019-12-31,24.586816787719727,24.34979248046875,24.012489318847656,0.00973414075052581,0.02391786462644152
229,229,229,229,2020-01-02,24.55035400390625,24.69621658325196,23.6478328704834,-0.005906272276727131,0.038165067317832424
230,230,230,230,2020-01-03,24.541234970092773,24.377140045166016,23.22848320007324,0.006731508479777437,0.056514743503157217
231,231,231,231,2020-01-06,24.85118865966797,24.82384490966797,23.255830764770508,0.0011015114741290688,0.06860033989042513
232,232,232,232,2020-01-07,25.08821678161621,24.504770278930664,23.6478328704834,0.023809507130421848,0.060909763656637805
233,233,233,233,2020-01-08,25.2523136138916,24.24040031433105,24.058069229125977,0.041744908765483535,0.04964007599245779
234,234,234,234,2020-01-09,24.96058654785156,24.586816787719727,24.34979248046875,0.015202039505924025,0.025084159048695653
235,235,235,235,2020-01-10,25.00617218017578,24.55035400390625,24.69621658325196,0.018566664097674712,0.012550732047516222
236,236,236,236,2020-01-13,25.6169662475586,24.541234970092773,24.377140045166016,0.043833624460088094,0.05086019935461805
237,237,237,237,2020-01-14,26.100133895874023,24.85118865966797,24.82384490966797,0.05025696168139504,0.0514138317754711
238,238,238,238,2020-01-15,26.03632164001465,25.08821678161621,24.504770278930664,0.03779084287461898,0.06250013134792853
239,239,239,239,2020-01-16,26.300695419311523,25.2523136138916,24.24040031433105,0.04151626743789505,0.08499426899985707
240,240,240,240,2020-01-17,26.337158203125,24.96058654785156,24.586816787719727,0.05514981198997204,0.07119024111651195
241,241,241,241,2020-01-21,25.85399055480957,25.00617218017578,24.55035400390625,0.0339043644315109,0.053100519475030694
242,242,242,242,2020-01-22,25.20673179626465,25.6169662475586,24.541234970092773,-0.016014169957890623,0.027117495390223123
243,243,243,243,2020-01-23,25.471105575561523,26.100133895874023,24.85118865966797,-0.024100578289061536,0.02494516155276072
