,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,VRSN,VRSN_6m,VRSN_12m,VRSN_6m_ret,VRSN_12m_ret
491,491,491,491,2021-01-15,195.2700042724609,200.0,215.6300048828125,-0.023649978637695468,-0.09442099962580142
492,492,492,492,2021-01-19,197.0800018310547,202.44000244140625,214.5,-0.02647698352949268,-0.08121211267573569
493,493,493,493,2021-01-20,199.94000244140625,199.1499938964844,216.3999938964844,0.0039669021799342286,-0.07606280923904207
494,494,494,494,2021-01-21,197.13999938964844,198.5800018310547,213.5800018310547,-0.007251497774843241,-0.0769735101622977
495,495,495,495,2021-01-22,194.75,199.3999938964844,206.5,-0.023319929984041976,-0.056900726392251855
496,496,496,496,2021-01-25,192.0,195.6999969482422,199.509994506836,-0.01890647422555014,-0.037642196950582685
497,497,497,497,2021-01-26,196.0500030517578,195.2700042724609,200.0,0.003994462857739078,-0.019749984741210924
498,498,498,498,2021-01-27,194.5800018310547,197.0800018310547,202.44000244140625,-0.01268520386022276,-0.038826321456040036
499,499,499,499,2021-01-28,196.8099975585937,199.94000244140625,199.1499938964844,-0.01565472063915685,-0.011749919204652404
500,500,500,500,2021-01-29,194.07000732421875,197.13999938964844,198.5800018310547,-0.015572649259077198,-0.022711222002469778
501,501,501,501,2021-02-01,198.7100067138672,194.75,199.3999938964844,0.020333795706635183,-0.0034603169695953673
502,502,502,502,2021-02-02,202.4600067138672,192.0,195.6999969482422,0.05447920163472486,0.0345427177876394
503,503,503,503,2021-02-03,199.1499938964844,196.0500030517578,195.2700042724609,0.01581224583765084,0.01986987012408581
504,504,504,504,2021-02-04,199.3099975585937,194.5800018310547,197.0800018310547,0.02430874541591299,0.01131518016450328
505,505,505,505,2021-02-05,199.5200042724609,196.8099975585937,199.94000244140625,0.013769659811414758,-0.002100621005385994
506,506,506,506,2021-02-08,200.5200042724609,194.07000732421875,197.13999938964844,0.0332354135354187,0.01714520083837412
507,507,507,507,2021-02-09,200.2899932861328,198.7100067138672,194.75,0.007951217950189715,0.02844669209824291
508,508,508,508,2021-02-10,203.1499938964844,202.4600067138672,192.0,0.0034080171872776788,0.058072884877522934
509,509,509,509,2021-02-11,204.5500030517578,199.1499938964844,196.0500030517578,0.027115286571790076,0.043356285986672294
510,510,510,510,2021-02-12,202.38999938964844,199.3099975585937,194.5800018310547,0.015453323309330136,0.04013771962739954
511,511,511,511,2021-02-16,198.1499938964844,199.5200042724609,196.8099975585937,-0.00686653140857818,0.0068085786012561655
512,512,512,512,2021-02-17,199.1100006103516,200.5200042724609,194.07000732421875,-0.007031735647648585,0.025969975245648813
513,513,513,513,2021-02-18,201.08999633789065,200.2899932861328,198.7100067138672,0.0039942237684085224,0.011977200662322662
514,514,514,514,2021-02-19,197.9499969482422,203.1499938964844,202.4600067138672,-0.02559683536536006,-0.022276052632947407
515,515,515,515,2021-02-22,193.22999572753903,204.5500030517578,199.1499938964844,-0.05534102740323332,-0.029726328648659206
516,516,516,516,2021-02-23,192.0599975585937,202.38999938964844,199.3099975585937,-0.051040080350843064,-0.03637549590490874
517,517,517,517,2021-02-24,195.509994506836,198.1499938964844,199.5200042724609,-0.013323237299858626,-0.020098284281053425
518,518,518,518,2021-02-25,190.3600006103516,199.1100006103516,200.5200042724609,-0.043945557597196316,-0.050668279700932906
519,519,519,519,2021-02-26,194.02999877929688,201.08999633789065,200.2899932861328,-0.035108646313419256,-0.03125465433459251
520,520,520,520,2021-03-01,195.8000030517578,197.9499969482422,203.1499938964844,-0.010861297952161841,-0.03618011846198621
521,521,521,521,2021-03-02,193.9900054931641,193.22999572753903,204.5500030517578,0.003933187302331165,-0.05162550672718247
522,522,522,522,2021-03-03,190.47999572753903,192.0599975585937,202.38999938964844,-0.00822660549379961,-0.05884679923922442
523,523,523,523,2021-03-04,190.3000030517578,195.509994506836,198.1499938964844,-0.026648210329196287,-0.03961640719922255
524,524,524,524,2021-03-05,193.7700042724609,190.3600006103516,199.1100006103516,0.017913446370959374,-0.026819327615496324
525,525,525,525,2021-03-08,188.8500061035156,194.02999877929688,201.08999633789065,-0.02669686496093504,-0.0608682204847637
526,526,526,526,2021-03-09,191.9900054931641,195.8000030517578,197.9499969482422,-0.019458618484222368,-0.03010857058328953
527,527,527,527,2021-03-10,190.1000061035156,193.9900054931641,193.22999572753903,-0.020052576315770954,-0.01619825955198395
528,528,528,528,2021-03-11,192.0200042724609,190.47999572753903,192.0599975585937,0.008084883344520177,-0.00020823329501806764
529,529,529,529,2021-03-12,188.1000061035156,190.3000030517578,195.509994506836,-0.011560677419662824,-0.03790081638543197
530,530,530,530,2021-03-15,190.3699951171875,193.7700042724609,190.3600006103516,-0.017546622698591863,5.250318766480966e-05
531,531,531,531,2021-03-16,191.1300048828125,188.8500061035156,194.02999877929688,0.012073067014078731,-0.014946110986595595
532,532,532,532,2021-03-17,190.7400054931641,191.9900054931641,195.8000030517578,-0.006510755582245675,-0.025842683757549056
533,533,533,533,2021-03-18,188.5200042724609,190.1000061035156,193.9900054931641,-0.008311424409919943,-0.028197335253418165
534,534,534,534,2021-03-19,192.0500030517578,192.0200042724609,190.47999572753903,0.0001562273650110857,0.008242373789552726
535,535,535,535,2021-03-22,194.4499969482422,188.1000061035156,190.3000030517578,0.03375858925401665,0.021807639673845136
536,536,536,536,2021-03-23,196.259994506836,190.3699951171875,193.7700042724609,0.03093974649746012,0.012850235740687221
537,537,537,537,2021-03-24,195.02999877929688,191.1300048828125,188.8500061035156,0.020404927519755978,0.032724344591197996
538,538,538,538,2021-03-25,193.3800048828125,190.7400054931641,191.9900054931641,0.013840826851307941,0.0072399570283772086
539,539,539,539,2021-03-26,199.67999267578125,188.5200042724609,190.1000061035156,0.059197900224907896,0.0503944569420427
540,540,540,540,2021-03-29,201.17999267578125,192.0500030517578,192.0200042724609,0.0475396484193904,0.04770330277840773
541,541,541,541,2021-03-30,194.8699951171875,194.4499969482422,188.1000061035156,0.002159928904792441,0.03599143431152374
542,542,542,542,2021-03-31,198.759994506836,196.259994506836,190.3699951171875,0.012738204779237039,0.044072068103399475
543,543,543,543,2021-04-01,201.8999938964844,195.02999877929688,191.1300048828125,0.03522532513042709,0.056349022856329256
544,544,544,544,2021-04-05,206.17999267578125,193.3800048828125,190.7400054931641,0.06619085463735241,0.08094781764683612
545,545,545,545,2021-04-06,205.5800018310547,199.67999267578125,188.5200042724609,0.029547322574541734,0.09049436225313046
546,546,546,546,2021-04-07,204.3699951171875,201.17999267578125,192.0500030517578,0.015856459675625878,0.06414991861317199
547,547,547,547,2021-04-08,204.7400054931641,194.8699951171875,194.4499969482422,0.05064920523060068,0.05291853281777548
548,548,548,548,2021-04-09,205.3000030517578,198.759994506836,196.259994506836,0.03290404873047481,0.04606139202050641
549,549,549,549,2021-04-12,203.72000122070312,201.8999938964844,195.02999877929688,0.00901440009528609,0.04455726039992536
550,550,550,550,2021-04-13,205.19000244140625,206.17999267578125,193.3800048828125,-0.0048015824500089455,0.06107145134136571
551,551,551,551,2021-04-14,203.8800048828125,205.5800018310547,199.67999267578125,-0.008269271977335846,0.02103371575063484
552,552,552,552,2021-04-15,208.32000732421875,204.3699951171875,201.17999267578125,0.01932775016590016,0.03549067953265239
553,553,553,553,2021-04-16,208.1600036621093,204.7400054931641,194.8699951171875,0.016704103141480964,0.06819935792028775
554,554,554,554,2021-04-19,207.259994506836,205.3000030517578,198.759994506836,0.009546962620278432,0.042765145074038724
555,555,555,555,2021-04-20,209.5,203.72000122070312,201.8999938964844,0.028372269510420045,0.03764242859468414
556,556,556,556,2021-04-21,211.1100006103516,205.19000244140625,206.17999267578125,0.028851299276317466,0.023911184934043428
557,557,557,557,2021-04-22,212.3699951171875,203.8800048828125,205.5800018310547,0.04164209354053594,0.03302847176600765
558,558,558,558,2021-04-23,211.47000122070312,208.32000732421875,204.3699951171875,0.015120937911555776,0.03474094178768472
559,559,559,559,2021-04-26,216.6600036621093,208.1600036621093,204.7400054931641,0.0408339731478744,0.058220171188493985
560,560,560,560,2021-04-27,220.0500030517578,207.259994506836,205.3000030517578,0.061709972420654235,0.07184607784093111
561,561,561,561,2021-04-28,218.1499938964844,209.5,203.72000122070312,0.041288753682503065,0.07083247884015242
562,562,562,562,2021-04-29,219.6199951171875,211.1100006103516,205.19000244140625,0.040310712340638544,0.07032502804273744
563,563,563,563,2021-04-30,218.7700042724609,212.3699951171875,203.8800048828125,0.03013612705383273,0.07303315201609384
564,564,564,564,2021-05-03,221.25,211.47000122070312,208.32000732421875,0.046247688669041276,0.062067935009514796
565,565,565,565,2021-05-04,219.22000122070312,216.6600036621093,208.1600036621093,0.01181573670877567,0.05313219333213848
566,566,566,566,2021-05-05,218.3999938964844,220.0500030517578,207.259994506836,-0.007498337343286976,0.05374891288671235
567,567,567,567,2021-05-06,223.2400054931641,218.1499938964844,209.5,0.02333262314504103,0.06558475175734646
568,568,568,568,2021-05-07,222.88999938964844,219.6199951171875,211.1100006103516,0.014889374124227972,0.055800287742120425
569,569,569,569,2021-05-10,221.88999938964844,218.7700042724609,212.3699951171875,0.014261530631511254,0.04482744498443725
570,570,570,570,2021-05-11,221.4600067138672,221.25,211.47000122070312,0.0009491828875352049,0.0472407690712493
571,571,571,571,2021-05-12,218.5500030517578,219.22000122070312,216.6600036621093,-0.0030562821148366615,0.008723342369162168
572,572,572,572,2021-05-13,219.25,218.3999938964844,220.0500030517578,0.0038919694472083766,-0.0036355511959236253
573,573,573,573,2021-05-14,220.9199981689453,223.2400054931641,218.1499938964844,-0.010392435348196671,0.012697705019305783
574,574,574,574,2021-05-17,219.6600036621093,222.88999938964844,219.6199951171875,-0.01449143405439457,0.0001821716866008405
575,575,575,575,2021-05-18,217.9199981689453,221.88999938964844,218.7700042724609,-0.017891753714107783,-0.0038853868762418475
576,576,576,576,2021-05-19,218.0200042724609,221.4600067138672,221.25,-0.015533289700703667,-0.014598850745939362
577,577,577,577,2021-05-20,222.9499969482422,218.5500030517578,219.22000122070312,0.020132664539210143,0.017014851321818236
578,578,578,578,2021-05-21,221.38999938964844,219.25,218.3999938964844,0.009760544536594917,0.013690501724927806
579,579,579,579,2021-05-24,224.5,220.9199981689453,223.2400054931641,0.01620496949450878,0.005644125048520854
580,580,580,580,2021-05-25,224.5,219.6600036621093,222.88999938964844,0.022034035587724876,0.007223296759658604
581,581,581,581,2021-05-26,223.6100006103516,217.9199981689453,221.88999938964844,0.026110510688399646,0.007751594147705321
582,582,582,582,2021-05-27,220.3999938964844,218.0200042724609,221.4600067138672,0.010916381879569226,-0.004786475143353286
583,583,583,583,2021-05-28,219.9199981689453,222.9499969482422,218.5500030517578,-0.0135904858523066,0.006268565994314246
584,584,584,584,2021-06-01,217.0800018310547,221.38999938964844,219.25,-0.019467896338931312,-0.009897369071586337
585,585,585,585,2021-06-02,216.9499969482422,224.5,220.9199981689453,-0.03363030312587001,-0.017970311667607097
586,586,586,586,2021-06-03,216.0,224.5,219.6600036621093,-0.03786191536748329,-0.016662130570384903
587,587,587,587,2021-06-04,219.259994506836,223.6100006103516,217.9199981689453,-0.01945354005474753,0.0061490287681253974
588,588,588,588,2021-06-07,218.92999267578125,220.3999938964844,218.0200042724609,-0.00666969719333832,0.004173875724647447
589,589,589,589,2021-06-08,218.7899932861328,219.9199981689453,222.9499969482422,-0.005138254329851377,-0.01865890880938259
590,590,590,590,2021-06-09,217.8099975585937,217.0800018310547,221.38999938964844,0.003362795842000832,-0.01617056705779152
591,591,591,591,2021-06-10,220.97000122070312,216.9499969482422,224.5,0.018529635072638273,-0.015723825297536242
592,592,592,592,2021-06-11,221.0,216.0,224.5,0.02314814814814814,-0.015590200445434244
593,593,593,593,2021-06-14,220.1699981689453,219.259994506836,223.6100006103516,0.0041503406225842365,-0.015383938249705631
594,594,594,594,2021-06-15,220.77999877929688,218.92999267578125,220.3999938964844,0.008450217719850439,0.0017241601331030587
595,595,595,595,2021-06-16,218.8000030517578,218.7899932861328,219.9199981689453,4.57505641582312e-05,-0.005092738843727629
596,596,596,596,2021-06-17,223.259994506836,217.8099975585937,217.0800018310547,0.025021794267162445,0.028468733294884307
597,597,597,597,2021-06-18,223.1699981689453,220.97000122070312,216.9499969482422,0.009956088772633098,0.02867020653697927
598,598,598,598,2021-06-21,224.7400054931641,221.0,216.0,0.01692310177902301,0.0404629883942782
599,599,599,599,2021-06-22,226.8500061035156,220.1699981689453,219.259994506836,0.030340227960779842,0.03461649086396812
600,600,600,600,2021-06-23,226.3099975585937,220.77999877929688,218.92999267578125,0.02504755326511665,0.03370942826340695
601,601,601,601,2021-06-24,229.42999267578125,218.8000030517578,218.7899932861328,0.04858313288738336,0.048631106157279724
602,602,602,602,2021-06-25,227.72999572753903,223.259994506836,217.8099975585937,0.020021505557128227,0.045544273817260006
603,603,603,603,2021-06-28,228.69000244140625,223.1699981689453,220.97000122070312,0.02473452667361742,0.034936874589562184
604,604,604,604,2021-06-29,229.77999877929688,224.7400054931641,221.0,0.02242588396789058,0.039728501263786686
605,605,605,605,2021-06-30,227.69000244140625,226.8500061035156,220.1699981689453,0.003702871127573726,0.0341554450424737
606,606,606,606,2021-07-01,229.19000244140625,226.3099975585937,220.77999877929688,0.012725928654861551,0.03809223529580885
607,607,607,607,2021-07-02,231.3300018310547,229.42999267578125,218.8000030517578,0.00828143318628105,0.057266904042651445
608,608,608,608,2021-07-06,231.47000122070312,227.72999572753903,223.259994506836,0.01642298143999743,0.03677329981129129
609,609,609,609,2021-07-07,232.8300018310547,228.69000244140625,223.1699981689453,0.01810310615003452,0.043285404585595266
610,610,610,610,2021-07-08,231.8099975585937,229.77999877929688,224.7400054931641,0.00883453211803098,0.03145853827811118
611,611,611,611,2021-07-09,233.02999877929688,227.69000244140625,226.8500061035156,0.02345292406619759,0.027242638349153303
612,612,612,612,2021-07-12,229.1600036621093,229.19000244140625,226.3099975585937,-0.00013089043578429216,0.012593372516729762
613,613,613,613,2021-07-13,228.4900054931641,231.3300018310547,229.42999267578125,-0.012276818032296188,-0.004097054494289654
614,614,614,614,2021-07-14,230.63999938964844,231.47000122070312,227.72999572753903,-0.003585785746219816,0.012778306401019623
615,615,615,615,2021-07-15,229.2100067138672,232.8300018310547,228.69000244140625,-0.015547803499199486,0.002273839113689169
616,616,616,616,2021-07-16,229.7400054931641,231.8099975585937,229.77999877929688,-0.008929692796818989,-0.00017405033660566893
617,617,617,617,2021-07-19,228.5500030517578,233.02999877929688,227.69000244140625,-0.019224974256563776,0.003777067948220081
618,618,618,618,2021-07-20,229.42999267578125,229.1600036621093,229.19000244140625,0.0011781681329960936,0.0010471234862714507
619,619,619,619,2021-07-21,230.1300048828125,228.4900054931641,231.3300018310547,0.007177554160886279,-0.0051873813977599825
620,620,620,620,2021-07-22,233.52999877929688,230.63999938964844,231.47000122070312,0.012530347716338763,0.008899630827882365
621,621,621,621,2021-07-23,222.5399932861328,229.2100067138672,232.8300018310547,-0.029100009739368993,-0.04419537200531598
622,622,622,622,2021-07-26,222.9600067138672,229.7400054931641,231.8099975585937,-0.02951161581433248,-0.03817777894799179
623,623,623,623,2021-07-27,219.1699981689453,228.5500030517578,233.02999877929688,-0.04104136844263484,-0.05947732344743473
624,624,624,624,2021-07-28,216.2400054931641,229.42999267578125,229.1600036621093,-0.057490248022003754,-0.0563798130671852
625,625,625,625,2021-07-29,216.0399932861328,230.1300048828125,228.4900054931641,-0.06122631250911692,-0.054488213522336126
626,626,626,626,2021-07-30,216.3699951171875,233.52999877929688,230.63999938964844,-0.07348093928749111,-0.06187133329094785
627,627,627,627,2021-08-02,216.44000244140625,222.5399932861328,229.2100067138672,-0.02741076223941219,-0.05571311853065075
628,628,628,628,2021-08-03,215.7700042724609,222.9600067138672,229.7400054931641,-0.03224794682856946,-0.06080787362529627
629,629,629,629,2021-08-04,213.8800048828125,219.1699981689453,228.5500030517578,-0.024136484602491404,-0.0641872586876453
630,630,630,630,2021-08-05,214.8699951171875,216.2400054931641,229.42999267578125,-0.006335600911829942,-0.06346161366604408
631,631,631,631,2021-08-06,213.9100036621093,216.0399932861328,230.1300048828125,-0.00985923759589491,-0.07048190534286392
632,632,632,632,2021-08-09,214.38999938964844,216.3699951171875,233.52999877929688,-0.009150971817819209,-0.08195948910074358
633,633,633,633,2021-08-10,211.9600067138672,216.44000244140625,222.5399932861328,-0.020698556999655726,-0.047541956014451325
634,634,634,634,2021-08-11,211.7400054931641,215.7700042724609,222.9600067138672,-0.01867728924085288,-0.05032293183908154
635,635,635,635,2021-08-12,210.3000030517578,213.8800048828125,219.1699981689453,-0.01673836613673263,-0.04047084542269397
636,636,636,636,2021-08-13,209.44000244140625,214.8699951171875,216.2400054931641,-0.02527106063747897,-0.03144655419449116
637,637,637,637,2021-08-16,210.6000061035156,213.9100036621093,216.0399932861328,-0.015473785713276622,-0.02518046357931636
638,638,638,638,2021-08-17,211.5500030517578,214.38999938964844,216.3699951171875,-0.013246869471411293,-0.02227661956002336
639,639,639,639,2021-08-18,208.7100067138672,211.9600067138672,216.44000244140625,-0.01533308122785304,-0.03571426557173363
640,640,640,640,2021-08-19,211.83999633789065,211.7400054931641,215.7700042724609,0.00047223407071173007,-0.0182138752224692
641,641,641,641,2021-08-20,213.0399932861328,210.3000030517578,213.8800048828125,0.01302895955593808,-0.003927490076222617
642,642,642,642,2021-08-23,214.69000244140625,209.44000244140625,214.8699951171875,0.025066844627586127,-0.0008376817604667242
643,643,643,643,2021-08-24,213.3600006103516,210.6000061035156,213.9100036621093,0.013105386642198846,-0.0025711890156688844
644,644,644,644,2021-08-25,211.9600067138672,211.5500030517578,214.38999938964844,0.0019380933878270223,-0.011334449753716336
645,645,645,645,2021-08-26,212.72999572753903,208.7100067138672,211.9600067138672,0.019261122535361164,0.0036327089511338784
646,646,646,646,2021-08-27,214.6600036621093,211.83999633789065,211.7400054931641,0.013311968339164038,0.013790488774873877
647,647,647,647,2021-08-30,216.1499938964844,213.0399932861328,210.3000030517578,0.014598200846610787,0.027817359770968775
648,648,648,648,2021-08-31,216.259994506836,214.69000244140625,209.44000244140625,0.00731283267770344,0.03256298694580906
649,649,649,649,2021-09-01,218.509994506836,213.3600006103516,210.6000061035156,0.02413757912332204,0.03755929807253855
650,650,650,650,2021-09-02,220.5,211.9600067138672,211.5500030517578,0.04029058792049045,0.04230676823035773
651,651,651,651,2021-09-03,220.22999572753903,212.72999572753903,208.7100067138672,0.03525595896502476,0.05519615084611296
652,652,652,652,2021-09-07,220.25,214.6600036621093,211.83999633789065,0.026041163898840702,0.03969979138734092
653,653,653,653,2021-09-08,222.72000122070312,216.1499938964844,213.0399932861328,0.030395593383015118,0.04543751520668304
654,654,654,654,2021-09-09,221.8999938964844,216.259994506836,214.69000244140625,0.026079716697070987,0.03358326597926209
655,655,655,655,2021-09-10,221.1699981689453,218.509994506836,213.3600006103516,0.012173372975972097,0.03660478785269938
656,656,656,656,2021-09-13,221.0800018310547,220.5,211.9600067138672,0.0026303937916312137,0.043026961824448984
657,657,657,657,2021-09-14,221.9499969482422,220.22999572753903,212.72999572753903,0.007810022494987745,0.04334133129261186
658,658,658,658,2021-09-15,224.2700042724609,220.25,214.6600036621093,0.01825200577734809,0.044768473150119226
659,659,659,659,2021-09-16,224.72999572753903,222.72000122070312,216.1499938964844,0.009024759769303836,0.03969466608064609
660,660,660,660,2021-09-17,218.7700042724609,221.8999938964844,216.259994506836,-0.014105406534998033,0.011606445155743161
661,661,661,661,2021-09-20,214.0800018310547,221.1699981689453,218.509994506836,-0.03205677260292228,-0.020273638676251537
662,662,662,662,2021-09-21,213.72000122070312,221.0800018310547,220.5,-0.03329111882302205,-0.030748293783659286
663,663,663,663,2021-09-22,214.8699951171875,221.9499969482422,220.22999572753903,-0.031899085057008225,-0.024338195133885132
664,664,664,664,2021-09-23,216.47999572753903,224.2700042724609,220.25,-0.03473495517241776,-0.017116931997552598
665,665,665,665,2021-09-24,217.7700042724609,224.72999572753903,222.72000122070312,-0.030970460496587915,-0.022225201693210517
666,666,666,666,2021-09-27,213.8999938964844,218.7700042724609,221.8999938964844,-0.022260868861671224,-0.036052276791553095
667,667,667,667,2021-09-28,205.6600036621093,214.0800018310547,221.1699981689453,-0.03933108229133053,-0.07012702733301279
668,668,668,668,2021-09-29,205.72999572753903,213.72000122070312,221.0800018310547,-0.037385389516786605,-0.06943190689516032
669,669,669,669,2021-09-30,205.009994506836,214.8699951171875,221.9499969482422,-0.04588821536005516,-0.07632350833217871
670,670,670,670,2021-10-01,206.67999267578125,216.47999572753903,224.2700042724609,-0.045269785870155066,-0.07843229705970811
671,671,671,671,2021-10-04,205.3500061035156,217.7700042724609,224.72999572753903,-0.0570326395980878,-0.08623677298298704
672,672,672,672,2021-10-05,206.6300048828125,213.8999938964844,218.7700042724609,-0.03398779439512356,-0.055492065422867554
673,673,673,673,2021-10-06,208.19000244140625,205.6600036621093,214.0800018310547,0.012301851280007048,-0.02751307613635323
674,674,674,674,2021-10-07,209.6300048828125,205.72999572753903,213.72000122070312,0.018956930133020133,-0.01913717160083206
675,675,675,675,2021-10-08,205.94000244140625,205.009994506836,214.8699951171875,0.004536402904685044,-0.04155997988882043
676,676,676,676,2021-10-11,204.8300018310547,206.67999267578125,216.47999572753903,-0.008950991437418176,-0.05381556784187569
677,677,677,677,2021-10-12,204.6699981689453,205.3500061035156,217.7700042724609,-0.0033114580684623363,-0.060155236471987394
678,678,678,678,2021-10-13,209.97000122070312,206.6300048828125,213.8999938964844,0.01616414005209399,-0.018373037811694304
679,679,679,679,2021-10-14,213.22999572753903,208.19000244140625,205.6600036621093,0.024208623022381914,0.03680828518250401
680,680,680,680,2021-10-15,214.47000122070312,209.6300048828125,205.72999572753903,0.023088280423388285,0.04248289347528611
681,681,681,681,2021-10-18,214.4100036621093,205.94000244140625,205.009994506836,0.04112848946436665,0.04585146776812321
682,682,682,682,2021-10-19,215.58999633789065,204.8300018310547,206.67999267578125,0.05253134018770789,0.043110141174073524
683,683,683,683,2021-10-20,214.2400054931641,204.6699981689453,205.3500061035156,0.04675823232440357,0.04329193633024331
684,684,684,684,2021-10-21,216.0800018310547,209.97000122070312,206.6300048828125,0.02909939788936433,0.04573390468437344
685,685,685,685,2021-10-22,218.75,213.22999572753903,208.19000244140625,0.02588755983240887,0.05072288503174294
686,686,686,686,2021-10-25,219.5200042724609,214.47000122070312,209.6300048828125,0.023546430843542687,0.047178357865216514
687,687,687,687,2021-10-26,215.7100067138672,214.4100036621093,205.94000244140625,0.006063164169366697,0.04744102241739401
688,688,688,688,2021-10-27,211.8300018310547,215.58999633789065,204.8300018310547,-0.017440486899693575,0.03417468113764732
689,689,689,689,2021-10-28,210.7100067138672,214.2400054931641,204.6699981689453,-0.016476842274024017,0.029510962031358057
690,690,690,690,2021-10-29,222.6699981689453,216.0800018310547,209.97000122070312,0.030497946510770202,0.060484816280460096
691,691,691,691,2021-11-01,223.07000732421875,218.75,213.22999572753903,0.019748604910714285,0.04614740793435601
692,692,692,692,2021-11-02,225.7100067138672,219.5200042724609,214.47000122070312,0.028197896870134187,0.0524082875422629
693,693,693,693,2021-11-03,226.08999633789065,215.7100067138672,214.4100036621093,0.04812011172848463,0.05447503603510939
694,694,694,694,2021-11-04,230.52999877929688,211.8300018310547,215.58999633789065,0.08827832123211898,0.06929821742744968
695,695,695,695,2021-11-05,232.6600036621093,210.7100067138672,214.2400054931641,0.10417159246759944,0.08597833129505283
696,696,696,696,2021-11-08,232.72000122070312,222.6699981689453,216.0800018310547,0.045134068955857476,0.07700851188745661
697,697,697,697,2021-11-09,233.5800018310547,223.07000732421875,218.75,0.04711522912876531,0.06779429408482152
698,698,698,698,2021-11-10,231.69000244140625,225.7100067138672,219.5200042724609,0.026494154222944655,0.05543913052151894
699,699,699,699,2021-11-11,233.13999938964844,226.08999633789065,215.7100067138672,0.031182286549386262,0.08080289339057689
700,700,700,700,2021-11-12,236.0500030517578,230.52999877929688,211.8300018310547,0.0239448414596386,0.11433697309798374
701,701,701,701,2021-11-15,239.2100067138672,232.6600036621093,210.7100067138672,0.028152681804606283,0.1352569839680251
702,702,702,702,2021-11-16,239.69000244140625,232.72000122070312,222.6699981689453,0.02995015978060711,0.07643600131324124
703,703,703,703,2021-11-17,239.5,233.5800018310547,223.07000732421875,0.02534462763309331,0.07365397469997492
704,704,704,704,2021-11-18,241.0200042724609,231.69000244140625,225.7100067138672,0.04026933287039092,0.06783038900885874
705,705,705,705,2021-11-19,245.6999969482422,233.13999938964844,226.08999633789065,0.053873198899696995,0.08673537497450545
706,706,706,706,2021-11-22,241.5,236.0500030517578,230.52999877929688,0.02308831551697632,0.047586003031238944
707,707,707,707,2021-11-23,241.8999938964844,239.2100067138672,232.6600036621093,0.011245295376939968,0.03971456240409199
708,708,708,708,2021-11-24,245.38999938964844,239.69000244140625,232.72000122070312,0.023780703784821444,0.054443099443479026
709,709,709,709,2021-11-26,241.0200042724609,239.5,233.5800018310547,0.00634657316267595,0.03185205232932353
710,710,710,710,2021-11-29,244.4600067138672,241.0200042724609,231.69000244140625,0.014272684343319186,0.05511676869048521
711,711,711,711,2021-11-30,239.9100036621093,245.6999969482422,233.13999938964844,-0.023565296532553792,0.02903836445991459
712,712,712,712,2021-12-01,238.1499938964844,241.5,236.0500030517578,-0.013871660884122505,0.008896381349616567
713,713,713,713,2021-12-02,240.72999572753903,241.8999938964844,239.2100067138672,-0.004836701936611232,0.006354203298401195
714,714,714,714,2021-12-03,238.6100006103516,245.38999938964844,239.69000244140625,-0.027629482848366083,-0.004505827610889468
715,715,715,715,2021-12-06,240.0399932861328,241.0200042724609,239.5,-0.004066098120304784,0.0022546692531641988
716,716,716,716,2021-12-07,244.27999877929688,244.4600067138672,241.0200042724609,-0.0007363492171584829,0.013525825446217832
717,717,717,717,2021-12-08,242.92999267578125,239.9100036621093,245.6999969482422,0.01258800786783909,-0.011273928802874367
718,718,718,718,2021-12-09,240.5599975585937,238.1499938964844,241.5,0.01011968811200914,-0.0038923496538563196
719,719,719,719,2021-12-10,244.6999969482422,240.72999572753903,241.8999938964844,0.016491510369137652,0.011575043912386285
720,720,720,720,2021-12-13,242.9199981689453,238.6100006103516,245.38999938964844,0.018062937628636533,-0.010065614845131021
721,721,721,721,2021-12-14,238.07000732421875,240.0399932861328,241.0200042724609,-0.00820690725301676,-0.012239635283166517
722,722,722,722,2021-12-15,241.72000122070312,244.27999877929688,244.4600067138672,-0.010479767362806758,-0.011208399811471592
723,723,723,723,2021-12-16,239.9199981689453,242.92999267578125,239.9100036621093,-0.012390378288337334,4.1659400122906476e-05
724,724,724,724,2021-12-17,242.1100006103516,240.5599975585937,238.1499938964844,0.006443311720521372,0.01662820413755073
725,725,725,725,2021-12-20,241.1999969482422,244.6999969482422,240.72999572753903,-0.01430322862137312,0.0019523999046429097
726,726,726,726,2021-12-21,244.3000030517578,242.9199981689453,238.6100006103516,0.005680902738409932,0.023846454158884756
727,727,727,727,2021-12-22,246.72999572753903,238.07000732421875,240.0399932861328,0.036375806010400025,0.027870365891202065
728,728,728,728,2021-12-23,249.63999938964844,241.72000122070312,244.27999877929688,0.0327651751156246,0.021942036340004467
729,729,729,729,2021-12-27,252.0,239.9199981689453,242.92999267578125,0.050350124721776135,0.03733588934127097
730,730,730,730,2021-12-28,252.4100036621093,242.1100006103516,240.5599975585937,0.042542658402344946,0.049260085732372394
731,731,731,731,2021-12-29,255.92999267578125,241.1999969482422,244.6999969482422,0.061069634800617,0.04589291323086675
732,732,732,732,2021-12-30,254.3099975585937,244.3000030517578,242.9199981689453,0.04097418903721883,0.046887862158334626
733,733,733,733,2021-12-31,253.82000732421875,246.72999572753903,238.07000732421875,0.028735912614812786,0.06615701060802115
734,734,734,734,2022-01-03,252.1100006103516,249.63999938964844,241.72000122070312,0.009894252630756828,0.042983614666466385
