,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BKR,BKR_6m,BKR_12m,BKR_6m_ret,BKR_12m_ret
465,465,465,465,2020-12-08,20.67288398742676,17.261211395263672,16.883159637451172,0.19764966166275122,0.2244677199858378
466,466,466,466,2020-12-09,20.958721160888672,17.731468200683594,16.790950775146484,0.18200709178051366,0.24821527032949264
467,467,467,467,2020-12-10,21.318334579467773,18.13718032836914,17.759130477905273,0.17539409067476996,0.20041544860490923
468,468,468,468,2020-12-11,20.90340232849121,18.82873916625977,18.68120574951172,0.11018598451611372,0.11895359479339684
469,469,469,469,2020-12-14,19.990550994873047,20.09197807312012,18.23860740661621,-0.00504813801199433,0.09605687261086082
470,470,470,470,2020-12-15,20.294836044311523,20.30405616760254,18.23860740661621,-0.00045410253079025686,0.11274044075039402
471,471,471,471,2020-12-16,19.8245792388916,20.67288398742676,17.261211395263672,-0.04103465917242599,0.14850451598844883
472,472,472,472,2020-12-17,19.8245792388916,20.958721160888672,17.731468200683594,-0.05411312614404673,0.11804499291983683
473,473,473,473,2020-12-18,19.52029228210449,21.318334579467773,18.13718032836914,-0.08434253110442425,0.07625837802207669
474,474,474,474,2020-12-21,19.594057083129883,20.90340232849121,18.82873916625977,-0.06263790098785493,0.04064626473988908
475,475,475,475,2020-12-22,19.53873443603516,19.990550994873047,20.09197807312012,-0.022601506029211738,-0.02753554851949158
476,476,476,476,2020-12-23,19.48340606689453,20.294836044311523,20.30405616760254,-0.039982090796167324,-0.04041803735834071
477,477,477,477,2020-12-24,19.37276077270508,19.8245792388916,20.67288398742676,-0.02279082248061781,-0.0628902680202924
478,478,478,478,2020-12-28,19.25288772583008,19.8245792388916,20.958721160888672,-0.02883751055558259,-0.0813901488532548
479,479,479,479,2020-12-29,19.133020401000977,19.52029228210449,21.318334579467773,-0.019839450941958936,-0.10250867253821638
480,480,480,480,2020-12-30,19.557172775268555,19.594057083129883,20.90340232849121,-0.0018824232115299822,-0.06440241316064388
481,481,481,481,2020-12-31,19.225229263305664,19.53873443603516,19.990550994873047,-0.016045316228429862,-0.03828417394616401
482,482,482,482,2021-01-04,19.381980895996094,19.48340606689453,20.294836044311523,-0.005205720732309516,-0.04497967592949814
483,483,483,483,2021-01-05,19.6032772064209,19.37276077270508,19.8245792388916,0.011898997588438709,-0.01116301283391452
484,484,484,484,2021-01-06,20.43314552307129,19.25288772583008,19.8245792388916,0.06130289720942739,0.03069756370848009
485,485,485,485,2021-01-07,20.90340232849121,19.133020401000977,19.52029228210449,0.09253018553189918,0.07085498651342981
486,486,486,486,2021-01-08,20.718982696533203,19.557172775268555,19.594057083129883,0.059405821823788285,0.05741157171435729
487,487,487,487,2021-01-11,20.88495826721192,19.225229263305664,19.53873443603516,0.08633077822765456,0.06890025736231564
488,488,488,488,2021-01-12,21.24456787109375,19.381980895996094,19.48340606689453,0.09609889644883651,0.09039291169893127
489,489,489,489,2021-01-13,21.207683563232425,19.6032772064209,19.37276077270508,0.08184378254295233,0.09471663910249828
490,490,490,490,2021-01-14,21.86235618591309,20.43314552307129,19.25288772583008,0.06994569980564491,0.13553647106049915
491,491,491,491,2021-01-15,21.087814331054688,20.90340232849121,19.133020401000977,0.008822104634714112,0.1021686011452454
492,492,492,492,2021-01-19,21.087814331054688,20.718982696533203,19.557172775268555,0.017801628580113693,0.07826497077950534
493,493,493,493,2021-01-20,21.10625267028809,20.88495826721192,19.225229263305664,0.01059587480352242,0.09784140314896783
494,494,494,494,2021-01-21,20.79275321960449,21.24456787109375,19.381980895996094,-0.021267302504374253,0.0727878296433484
495,495,495,495,2021-01-22,20.442365646362305,21.207683563232425,19.6032772064209,-0.036086822711601796,0.042803477760676056
496,496,496,496,2021-01-25,19.409639358520508,21.86235618591309,20.43314552307129,-0.11218904341943614,-0.050090484766289634
497,497,497,497,2021-01-26,19.003931045532227,21.087814331054688,20.90340232849121,-0.09881931113428188,-0.09086900080232474
498,498,498,498,2021-01-27,18.819515228271484,21.087814331054688,20.718982696533203,-0.10756444775041585,-0.09167764151758018
499,499,499,499,2021-01-28,18.994707107543945,21.10625267028809,20.88495826721192,-0.10004360298958381,-0.09050777767823226
500,500,500,500,2021-01-29,18.524452209472656,20.79275321960449,21.24456787109375,-0.10909094077994252,-0.128038173246263
501,501,501,501,2021-02-01,18.7273063659668,20.442365646362305,21.207683563232425,-0.08389729985583627,-0.11695653558155839
502,502,502,502,2021-02-02,18.801071166992188,19.409639358520508,21.86235618591309,-0.031353915458566695,-0.1400253930952523
503,503,503,503,2021-02-03,19.73237037658692,19.003931045532227,21.087814331054688,0.03833098159056658,-0.0642761707395958
504,504,504,504,2021-02-04,20.61756134033203,18.819515228271484,21.087814331054688,0.09554157427814314,-0.022299750146706487
505,505,505,505,2021-02-05,20.35937690734864,18.994707107543945,21.10625267028809,0.07184474033098942,-0.03538646933715761
506,506,506,506,2021-02-08,20.96365547180176,18.524452209472656,20.79275321960449,0.13167478502181007,0.008219318066841508
507,507,507,507,2021-02-09,20.703350067138672,18.7273063659668,20.442365646362305,0.10551670713108763,0.012766840457274053
508,508,508,508,2021-02-10,21.39129447937012,18.801071166992188,19.409639358520508,0.1377699860487427,0.10209644209487578
509,509,509,509,2021-02-11,20.94506072998047,19.73237037658692,19.003931045532227,0.06145690204722909,0.10214358701878146
510,510,510,510,2021-02-12,21.103099822998047,20.61756134033203,18.819515228271484,0.023549753273497398,0.12134130805325238
511,511,511,511,2021-02-16,21.595813751220703,20.35937690734864,18.994707107543945,0.0607305837255645,0.1369384970744667
512,512,512,512,2021-02-17,21.893299102783203,20.96365547180176,18.524452209472656,0.04434549271389754,0.1818594609554962
513,513,513,513,2021-02-18,21.45636367797852,20.703350067138672,18.7273063659668,0.036371582782395384,0.14572609956182725
514,514,514,514,2021-02-19,21.75385475158692,21.39129447937012,18.801071166992188,0.016948963634082714,0.15705400816623372
515,515,515,515,2021-02-22,22.43249893188477,20.94506072998047,19.73237037658692,0.07101617995192555,0.13683751641422837
516,516,516,516,2021-02-23,22.227977752685547,21.103099822998047,20.61756134033203,0.053303919287801316,0.07810896670903666
517,517,517,517,2021-02-24,23.380746841430664,21.595813751220703,20.35937690734864,0.08265180977998887,0.14840188615946648
518,518,518,518,2021-02-25,22.990293502807617,21.893299102783203,20.96365547180176,0.050106399902285936,0.09667388560796986
519,519,519,519,2021-02-26,22.75787353515625,21.45636367797852,20.703350067138672,0.060658454373306414,0.09923628115039285
520,520,520,520,2021-03-01,23.222705841064453,21.75385475158692,21.39129447937012,0.06752141660642375,0.08561479827509055
521,521,521,521,2021-03-02,22.65562057495117,22.43249893188477,20.94506072998047,0.009946357012827534,0.0816688892442421
522,522,522,522,2021-03-03,22.73928642272949,22.227977752685547,21.103099822998047,0.023002932418454858,0.07753299815927206
523,523,523,523,2021-03-04,22.339540481567383,23.380746841430664,21.595813751220703,-0.04453263905232763,0.03443846751570723
524,524,524,524,2021-03-05,22.63702774047852,22.990293502807617,21.893299102783203,-0.01536586569831988,0.03397060599244117
525,525,525,525,2021-03-08,22.618432998657227,22.75787353515625,21.45636367797852,-0.006127133815187813,0.054159658091150975
526,526,526,526,2021-03-09,22.26516532897949,23.222705841064453,21.75385475158692,-0.041232943251244936,0.023504366616002415
527,527,527,527,2021-03-10,22.664913177490234,22.65562057495117,22.43249893188477,0.00041016764508050585,0.010360604331741241
528,528,528,528,2021-03-11,22.460391998291016,22.73928642272949,22.227977752685547,-0.012264871432363766,0.010455932977411209
529,529,529,529,2021-03-12,22.65562057495117,22.339540481567383,23.380746841430664,0.014148907567932634,-0.031013819678102572
530,530,530,530,2021-03-15,22.51616859436035,22.63702774047852,22.990293502807617,-0.005339002430166828,-0.020622829734181725
531,531,531,531,2021-03-16,21.40058708190918,22.618432998657227,22.75787353515625,-0.05384307201212157,-0.05964030212007032
532,532,532,532,2021-03-17,22.293052673339844,22.26516532897949,23.222705841064453,0.001252510095851811,-0.040032077833097035
533,533,533,533,2021-03-18,21.3634033203125,22.664913177490234,22.65562057495117,-0.05742399483225624,-0.05703738065190711
534,534,534,534,2021-03-19,21.02872467041016,22.460391998291016,22.73928642272949,-0.0637418673721184,-0.07522495299630438
535,535,535,535,2021-03-22,20.740535736083984,22.65562057495117,22.339540481567383,-0.08453023092135326,-0.07157733377742281
536,536,536,536,2021-03-23,20.16415023803711,22.51616859436035,22.63702774047852,-0.10445908443376795,-0.1092403795582898
537,537,537,537,2021-03-24,20.517417907714844,21.40058708190918,22.618432998657227,-0.04126845543134261,-0.09288950702584531
538,538,538,538,2021-03-25,20.01540756225586,22.293052673339844,22.26516532897949,-0.10216838153384933,-0.10104383836734554
539,539,539,539,2021-03-26,20.76842498779297,21.3634033203125,22.664913177490234,-0.02785035341039599,-0.08367506969233718
540,540,540,540,2021-03-29,20.6010856628418,21.02872467041016,22.460391998291016,-0.020335945915450404,-0.08278156212013965
541,541,541,541,2021-03-30,20.201335906982425,20.740535736083984,22.65562057495117,-0.02599739157959502,-0.10833005698737219
542,542,542,542,2021-03-31,20.089778900146484,20.16415023803711,22.51616859436035,-0.003688295168042033,-0.10776210366543482
543,543,543,543,2021-04-01,20.201335906982425,20.517417907714844,21.40058708190918,-0.015405544798771542,-0.0560382371911905
544,544,544,544,2021-04-05,19.903846740722656,20.01540756225586,22.293052673339844,-0.00557374718382353,-0.10717266798882275
545,545,545,545,2021-04-06,19.755104064941406,20.76842498779297,21.3634033203125,-0.048791418870095415,-0.07528291402156462
546,546,546,546,2021-04-07,19.922441482543945,20.6010856628418,21.02872467041016,-0.03294215612733098,-0.052608192137437726
547,547,547,547,2021-04-08,19.25308990478516,20.201335906982425,20.740535736083984,-0.04693976708092418,-0.07171684715506144
548,548,548,548,2021-04-09,18.695301055908203,20.089778900146484,20.16415023803711,-0.06941230419554856,-0.07284458629742352
549,549,549,549,2021-04-12,18.67670631408692,20.201335906982425,20.517417907714844,-0.07547172127208324,-0.08971458308775726
550,550,550,550,2021-04-13,18.48147964477539,19.903846740722656,20.01540756225586,-0.07146191962165516,-0.07663735613223688
551,551,551,551,2021-04-14,18.91841506958008,19.755104064941406,20.76842498779297,-0.042353054309957505,-0.08907800756678785
552,552,552,552,2021-04-15,18.50007438659668,19.922441482543945,20.6010856628418,-0.07139522016885047,-0.10198546380663409
553,553,553,553,2021-04-16,18.68600845336914,19.25308990478516,20.201335906982425,-0.029454048893994722,-0.07501124978024465
554,554,554,554,2021-04-19,18.62092971801757,18.695301055908203,20.089778900146484,-0.003978076505332773,-0.07311425324438003
555,555,555,555,2021-04-20,18.137510299682617,18.67670631408692,20.201335906982425,-0.02886997339555608,-0.1021628280823974
556,556,556,556,2021-04-21,18.174694061279297,18.48147964477539,19.903846740722656,-0.016599622399974923,-0.08687530113993325
557,557,557,557,2021-04-22,18.425701141357425,18.91841506958008,19.755104064941406,-0.02604414410036482,-0.06729414936078315
558,558,558,558,2021-04-23,18.60233688354492,18.50007438659668,19.922441482543945,0.0055276803115087425,-0.06626218981020493
559,559,559,559,2021-04-26,18.723188400268555,18.68600845336914,19.25308990478516,0.0019897211858914687,-0.027522933053198084
560,560,560,560,2021-04-27,18.518667221069336,18.62092971801757,18.695301055908203,-0.005491804034322034,-0.009448033723053917
561,561,561,561,2021-04-28,18.8254508972168,18.137510299682617,18.67670631408692,0.037929163714725656,0.007964176371809684
562,562,562,562,2021-04-29,19.095054626464844,18.174694061279297,18.48147964477539,0.05063967305762529,0.033199451206435526
563,563,563,563,2021-04-30,18.667409896850582,18.425701141357425,18.91841506958008,0.013118022138687069,-0.013267769620569525
564,564,564,564,2021-05-03,20.16415023803711,18.60233688354492,18.50007438659668,0.0839579115392608,0.08994968434538042
565,565,565,565,2021-05-04,20.05259132385254,18.723188400268555,18.68600845336914,0.07100302016749005,0.07313401756687088
566,566,566,566,2021-05-05,21.010133743286133,18.518667221069336,18.62092971801757,0.13453811186704456,0.12830745088720108
567,567,567,567,2021-05-06,21.447071075439453,18.8254508972168,18.137510299682617,0.1392593565241107,0.18247051117124657
568,568,568,568,2021-05-07,22.89732551574707,19.095054626464844,18.174694061279297,0.19912333133692428,0.2598465447915965
569,569,569,569,2021-05-10,22.89732551574707,18.667409896850582,18.425701141357425,0.22659360041213472,0.24268408241751271
570,570,570,570,2021-05-11,23.06466293334961,20.16415023803711,18.60233688354492,0.14384502501082586,0.2398798644353084
571,571,571,571,2021-05-12,22.28375625610352,20.05259132385254,18.723188400268555,0.1112656661783662,0.1901688846854681
572,572,572,572,2021-05-13,22.63702774047852,21.010133743286133,18.518667221069336,0.0774337763419648,0.2223896822727922
573,573,573,573,2021-05-14,23.334264755249023,21.447071075439453,18.8254508972168,0.08799307248861266,0.23950628766606674
574,574,574,574,2021-05-17,24.45914077758789,22.89732551574707,19.095054626464844,0.06820950598648401,0.28091494138428263
575,575,575,575,2021-05-18,23.994314193725582,22.89732551574707,18.667409896850582,0.0479090310012007,0.285358511240154
576,576,576,576,2021-05-19,23.45511817932129,23.06466293334961,20.16415023803711,0.01692872109598942,0.1632088584162692
577,577,577,577,2021-05-20,23.60386276245117,22.28375625610352,20.05259132385254,0.059240753272288726,0.17709788132840454
578,578,578,578,2021-05-21,23.74331283569336,22.63702774047852,21.010133743286133,0.0488705985563922,0.1300886098966707
579,579,579,579,2021-05-24,23.54669570922852,23.334264755249023,21.447071075439453,0.009103820334930735,0.09789796594619826
580,580,580,580,2021-05-25,22.601083755493164,24.45914077758789,22.89732551574707,-0.07596575198574762,-0.01293783241410329
581,581,581,581,2021-05-26,22.6291732788086,23.994314193725582,22.89732551574707,-0.056894350215433986,-0.01171107240249758
582,582,582,582,2021-05-27,22.788333892822266,23.45511817932129,23.06466293334961,-0.028428093237529706,-0.011980623403249235
583,583,583,583,2021-05-28,22.84450912475586,23.60386276245117,22.28375625610352,-0.0321707360078064,0.025164198630055923
584,584,584,584,2021-06-01,23.893112182617188,23.74331283569336,22.63702774047852,0.006309117348554327,0.05548804624613313
585,585,585,585,2021-06-02,24.59530067443848,23.54669570922852,23.334264755249023,0.044532998521698675,0.05404223927414664
586,586,586,586,2021-06-03,24.2114372253418,22.601083755493164,24.45914077758789,0.07125116154915534,-0.0101272385035317
587,587,587,587,2021-06-04,24.361236572265625,22.6291732788086,23.994314193725582,0.07654116534071709,0.015292055258490755
588,588,588,588,2021-06-07,24.286338806152344,22.788333892822266,23.45511817932129,0.06573560490975217,0.03543877376682247
589,589,589,589,2021-06-08,24.295700073242188,22.84450912475586,23.60386276245117,0.06352471574509422,0.029310342877081563
590,590,590,590,2021-06-09,24.164623260498047,23.893112182617188,23.74331283569336,0.011363571049500587,0.017744382501305056
591,591,591,591,2021-06-10,23.883745193481445,24.59530067443848,23.54669570922852,-0.02893054613869972,0.014314088414572268
592,592,592,592,2021-06-11,24.25824737548828,24.2114372253418,22.601083755493164,0.001933389980562028,0.0733223078115599
593,593,593,593,2021-06-14,23.1628360748291,24.361236572265625,22.6291732788086,-0.049192925567697054,0.023582955923549198
594,594,594,594,2021-06-15,23.35944938659668,24.286338806152344,22.788333892822266,-0.038165053487636436,0.025061748544692897
595,595,595,595,2021-06-16,23.12538719177246,24.295700073242188,22.84450912475586,-0.04816954761302139,0.012295211312385979
596,596,596,596,2021-06-17,22.451284408569336,24.164623260498047,23.893112182617188,-0.0709027752453939,-0.060344912920001104
597,597,597,597,2021-06-18,21.224796295166016,23.883745193481445,24.59530067443848,-0.11132880864267192,-0.13703855154636835
598,598,598,598,2021-06-21,22.32021141052246,24.25824737548828,24.2114372253418,-0.07989183781364628,-0.07811290991184194
599,599,599,599,2021-06-22,22.367021560668945,23.1628360748291,24.361236572265625,-0.034357386616613916,-0.0818601718217794
600,600,600,600,2021-06-23,21.842723846435547,23.35944938659668,24.286338806152344,-0.06492984980336947,-0.10061685210031601
601,601,601,601,2021-06-24,22.048694610595703,23.12538719177246,24.295700073242188,-0.046558899630438355,-0.09248572611090145
602,602,602,602,2021-06-25,22.048694610595703,22.451284408569336,24.164623260498047,-0.017931704513972968,-0.08756307214444581
603,603,603,603,2021-06-28,21.206073760986328,21.224796295166016,23.883745193481445,-0.0008821066604983718,-0.11211271141956125
604,604,604,604,2021-06-29,21.23415946960449,22.32021141052246,24.25824737548828,-0.04865778020390854,-0.12466225853313206
605,605,605,605,2021-06-30,21.412050247192383,22.367021560668945,23.1628360748291,-0.042695506457409715,-0.07558598705187425
606,606,606,606,2021-07-01,22.03933906555176,21.842723846435547,23.35944938659668,0.0090014057083041,-0.05651290401572473
607,607,607,607,2021-07-02,22.048694610595703,22.048694610595703,23.12538719177246,0.0,-0.046558899630438355
608,608,608,608,2021-07-06,20.98137092590332,22.048694610595703,22.451284408569336,-0.04840756804620394,-0.06547124235373236
609,609,609,609,2021-07-07,20.84093475341797,21.206073760986328,21.224796295166016,-0.017218604994203135,-0.018085523008551707
610,610,610,610,2021-07-08,20.56942176818848,21.23415946960449,22.32021141052246,-0.0313051101630627,-0.07843965319739765
611,611,611,611,2021-07-09,21.28097152709961,21.412050247192383,22.367021560668945,-0.0061217267183445445,-0.04855586295312064
612,612,612,612,2021-07-12,21.55248641967773,22.03933906555176,21.842723846435547,-0.022090165427646524,-0.013287602260520281
613,613,613,613,2021-07-13,20.94392204284668,22.048694610595703,22.048694610595703,-0.05010603064083963,-0.05010603064083963
614,614,614,614,2021-07-14,20.288551330566406,20.98137092590332,22.048694610595703,-0.03302070192570539,-0.07982981809650735
615,615,615,615,2021-07-15,19.86723518371582,20.84093475341797,21.206073760986328,-0.0467205325107819,-0.06313467511056303
616,616,616,616,2021-07-16,19.28675842285156,20.56942176818848,21.23415946960449,-0.062357773582173204,-0.09171076677372259
617,617,617,617,2021-07-19,18.397321701049805,21.28097152709961,21.412050247192383,-0.13550367389842655,-0.14079588415583322
618,618,618,618,2021-07-20,18.762460708618164,21.55248641967773,22.03933906555176,-0.1294526142706316,-0.14868315003399857
619,619,619,619,2021-07-21,18.94034576416016,20.94392204284668,22.048694610595703,-0.09566385295875535,-0.14097654765202283
620,620,620,620,2021-07-22,18.61265754699707,20.288551330566406,20.98137092590332,-0.08260292991173113,-0.11289602511063124
621,621,621,621,2021-07-23,18.92162132263184,19.86723518371582,20.84093475341797,-0.04759665108605815,-0.09209344271236952
622,622,622,622,2021-07-26,19.55827140808105,19.28675842285156,20.56942176818848,0.014077688913643138,-0.04915793800636714
623,623,623,623,2021-07-27,19.35229682922364,18.397321701049805,21.28097152709961,0.051908377952609275,-0.09062907186450375
624,624,624,624,2021-07-28,19.6612606048584,18.762460708618164,21.55248641967773,0.04790415874541387,-0.08774977410924689
625,625,625,625,2021-07-29,19.82978248596192,18.94034576416016,20.94392204284668,0.046959898878129014,-0.05319631894186161
626,626,626,626,2021-07-30,19.885955810546875,18.61265754699707,20.288551330566406,0.0684103417437687,-0.01984348283226056
627,627,627,627,2021-08-02,19.53018379211425,18.92162132263184,19.86723518371582,0.0321622792838856,-0.016965188587379942
628,628,628,628,2021-08-03,19.95149612426757,19.55827140808105,19.28675842285156,0.02010528987873883,0.034466014808813616
629,629,629,629,2021-08-04,19.314847946166992,19.35229682922364,18.397321701049805,-0.0019351130972783404,0.04987281627329643
630,630,630,630,2021-08-05,19.53018379211425,19.6612606048584,18.762460708618164,-0.006666755269586266,0.04091803817307649
631,631,631,631,2021-08-06,19.83914375305176,19.82978248596192,18.94034576416016,0.0004720811787253254,0.04745414894126965
632,632,632,632,2021-08-09,19.91468811035156,19.885955810546875,18.61265754699707,0.0014448538495417385,0.06995403853892723
633,633,633,633,2021-08-10,20.169641494750977,19.53018379211425,18.92162132263184,0.03274202175685215,0.06595735908880074
634,634,634,634,2021-08-11,20.3112850189209,19.95149612426757,19.55827140808105,0.01803317868556764,0.03850103084921486
635,635,635,635,2021-08-12,20.16019821166992,19.314847946166992,19.35229682922364,0.04376686101071203,0.04174705408746515
636,636,636,636,2021-08-13,20.452919006347656,19.53018379211425,19.6612606048584,0.04724662215447162,0.0402648852176668
637,637,637,637,2021-08-16,20.094099044799805,19.83914375305176,19.82978248596192,0.01285112376429165,0.013329271716671753
638,638,638,638,2021-08-17,20.197967529296875,19.91468811035156,19.885955810546875,0.014224647525263867,0.01569005391154077
639,639,639,639,2021-08-18,19.99967193603516,20.169641494750977,19.53018379211425,-0.008426999496250365,0.024039105259750615
640,640,640,640,2021-08-19,19.064844131469727,20.3112850189209,19.95149612426757,-0.06136691431832375,-0.044440376164040396
641,641,641,641,2021-08-20,19.29146957397461,20.16019821166992,19.314847946166992,-0.04309127462806572,-0.0012103834447747541
642,642,642,642,2021-08-23,20.32072257995605,20.452919006347656,19.53018379211425,-0.006463450344206478,0.04047779561403808
643,643,643,643,2021-08-24,20.95338630676269,20.094099044799805,19.83914375305176,0.042763164451767866,0.056163842934982
644,644,644,644,2021-08-25,21.11391258239746,20.197967529296875,19.91468811035156,0.04534837734400843,0.0602180895528337
645,645,645,645,2021-08-26,21.05725479125977,19.99967193603516,20.169641494750977,0.0528800101625202,0.04400739084726868
646,646,646,646,2021-08-27,21.784347534179688,19.064844131469727,20.3112850189209,0.142644932418879,0.07252433875486286
647,647,647,647,2021-08-30,21.52939224243164,19.29146957397461,20.16019821166992,0.11600581593203918,0.06791570283119297
648,648,648,648,2021-08-31,21.510507583618164,20.32072257995605,20.452919006347656,0.05855032954564776,0.05170844205378611
649,649,649,649,2021-09-01,21.246112823486328,20.95338630676269,20.094099044799805,0.013970367960483676,0.05733094955479756
650,650,650,650,2021-09-02,22.04874038696289,21.11391258239746,20.197967529296875,0.04427544165096098,0.09163163843002997
651,651,651,651,2021-09-03,21.869327545166016,21.05725479125977,19.99967193603516,0.0385649868397524,0.09348431389827616
652,652,652,652,2021-09-07,21.73713111877441,21.784347534179688,19.064844131469727,-0.002167446848302168,0.14016831026137933
653,653,653,653,2021-09-08,21.444408416748047,21.52939224243164,19.29146957397461,-0.003947339744969747,0.11160056181919309
654,654,654,654,2021-09-09,22.199825286865234,21.510507583618164,20.32072257995605,0.032045627029835266,0.09247223859857678
655,655,655,655,2021-09-10,22.53032112121582,21.246112823486328,20.95338630676269,0.06044438850526457,0.07525918681431332
656,656,656,656,2021-09-13,23.030786514282227,22.04874038696289,21.11391258239746,0.04453978368306277,0.0907872439276296
657,657,657,657,2021-09-14,22.98357009887696,21.869327545166016,21.05725479125977,0.05095001441675495,0.0914798878919747
658,658,658,658,2021-09-15,23.729541778564453,21.73713111877441,21.784347534179688,0.09165932012385913,0.08929320657103701
659,659,659,659,2021-09-16,23.030786514282227,21.444408416748047,21.52939224243164,0.07397630499777375,0.06973695564390026
660,660,660,660,2021-09-17,22.60586166381836,22.199825286865234,21.510507583618164,0.01829007083192491,0.05092181464998946
661,661,661,661,2021-09-20,21.60493469238281,22.53032112121582,21.246112823486328,-0.04107293561659964,0.01688882441120354
662,662,662,662,2021-09-21,21.944873809814453,23.030786514282227,22.04874038696289,-0.047150482845835895,-0.004710771469278674
663,663,663,663,2021-09-22,22.13372802734375,22.98357009887696,21.869327545166016,-0.0369760688995282,0.012090014273720806
664,664,664,664,2021-09-23,22.70029258728028,23.729541778564453,21.73713111877441,-0.043374170512383126,0.044309502631374675
665,665,665,665,2021-09-24,22.870258331298828,23.030786514282227,21.444408416748047,-0.00697015635500986,0.06649052223036356
666,666,666,666,2021-09-27,23.53125,22.60586166381836,22.199825286865234,0.04093576922408415,0.05997455817467712
667,667,667,667,2021-09-28,23.53125,21.60493469238281,22.53032112121582,0.08916089472357203,0.04442585941847277
668,668,668,668,2021-09-29,23.654003143310547,21.944873809814453,23.030786514282227,0.07788285083378854,0.02706015396572936
669,669,669,669,2021-09-30,23.35183525085449,22.13372802734375,22.98357009887696,0.05503398352080158,0.0160229742547926
670,670,670,670,2021-10-01,23.77676010131836,22.70029258728028,23.729541778564453,0.04742086516722965,0.001989853963238364
671,671,671,671,2021-10-04,24.03171730041504,22.870258331298828,23.030786514282227,0.05078468954269355,0.04346055596113052
672,672,672,672,2021-10-05,23.92784309387207,23.53125,22.60586166381836,0.016853889779423925,0.05847958594604674
673,673,673,673,2021-10-06,23.399049758911133,23.53125,21.60493469238281,-0.0056180713344538,0.08304191112231729
674,674,674,674,2021-10-07,23.40849494934082,23.654003143310547,21.944873809814453,-0.010379139314486752,0.06669535456028863
675,675,675,675,2021-10-08,23.83341789245605,23.35183525085449,22.13372802734375,0.02062290335762551,0.07679184740196154
676,676,676,676,2021-10-11,24.03171730041504,23.77676010131836,22.70029258728028,0.010722957964426127,0.05865231507548052
677,677,677,677,2021-10-12,24.31499290466309,24.03171730041504,22.870258331298828,0.011787572261561019,0.06317089000202003
678,678,678,678,2021-10-13,24.78712654113769,23.92784309387207,23.53125,0.035911446087912635,0.05337058342152212
679,679,679,679,2021-10-14,25.334810256958008,23.399049758911133,23.53125,0.0827281670833524,0.0766453230048556
680,680,680,680,2021-10-15,25.391462326049805,23.40849494934082,23.654003143310547,0.08471144261945907,0.07345307144049396
681,681,681,681,2021-10-18,25.45755958557129,23.83341789245605,23.35183525085449,0.06814556352948964,0.0901738262580345
682,682,682,682,2021-10-19,25.37257957458496,24.03171730041504,23.77676010131836,0.055795524614745906,0.06711677564421903
683,683,683,683,2021-10-20,23.93728446960449,24.31499290466309,24.03171730041504,-0.0155339726620346,-0.0039295082257363445
684,684,684,684,2021-10-21,22.91747283935547,24.78712654113769,23.92784309387207,-0.07542841638700126,-0.04222571380766693
685,685,685,685,2021-10-22,23.266849517822266,25.334810256958008,23.399049758911133,-0.08162527045442514,-0.005649812383450303
686,686,686,686,2021-10-25,23.75787353515625,25.391462326049805,23.40849494934082,-0.06433614456374226,0.014925290437148186
687,687,687,687,2021-10-26,24.258337020874023,25.45755958557129,23.83341789245605,-0.04710673702505852,0.017828711363822913
688,688,688,688,2021-10-27,23.616230010986328,25.37257957458496,24.03171730041504,-0.06922234920717019,-0.017289121881503444
689,689,689,689,2021-10-28,23.95616912841797,23.93728446960449,24.31499290466309,0.000788922354056476,-0.014757305406258414
690,690,690,690,2021-10-29,23.68233108520508,22.91747283935547,24.78712654113769,0.03337445848462606,-0.044571340453644304
691,691,691,691,2021-11-01,24.547828674316406,23.266849517822266,25.334810256958008,0.05505597805637241,-0.031063251497037148
692,692,692,692,2021-11-02,24.63343048095703,23.75787353515625,25.391462326049805,0.036853338094638755,-0.029853808156416695
693,693,693,693,2021-11-03,24.0913028717041,24.258337020874023,25.45755958557129,-0.006885638905345881,-0.053668015949240755
694,694,694,694,2021-11-04,23.720378875732425,23.616230010986328,25.37257957458496,0.004410054640289651,-0.06511756890921339
695,695,695,695,2021-11-05,23.58722305297852,23.95616912841797,23.93728446960449,-0.015400879558901903,-0.014624107303001566
696,696,696,696,2021-11-08,23.68233299255371,23.68233108520508,22.91747283935547,8.053888866932368e-08,0.033374541711456596
697,697,697,697,2021-11-09,24.043750762939453,24.547828674316406,23.266849517822266,-0.020534521324256816,0.03339090857668925
698,698,698,698,2021-11-10,22.90243148803711,24.63343048095703,23.75787353515625,-0.07027031798344441,-0.03600667567546734
699,699,699,699,2021-11-11,23.149717330932617,24.0913028717041,24.258337020874023,-0.03908404397162768,-0.04570056426322433
700,700,700,700,2021-11-12,23.168739318847656,23.720378875732425,23.616230010986328,-0.023255933633047232,-0.018948438930790346
701,701,701,701,2021-11-15,23.52064323425293,23.58722305297852,23.95616912841797,-0.0028227069619872758,-0.018180114350937582
702,702,702,702,2021-11-16,23.986682891845703,23.68233299255371,23.68233108520508,0.012851347854440087,0.012851429428362149
703,703,703,703,2021-11-17,23.149717330932617,24.043750762939453,24.547828674316406,-0.03718360919731711,-0.05695458290559874
704,704,704,704,2021-11-18,22.759765625,22.90243148803711,24.63343048095703,-0.006229288934305077,-0.07606187280352505
