,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TGT,TGT_6m,TGT_12m,TGT_6m_ret,TGT_12m_ret
722,722,722,722,2021-12-15,224.48377990722656,233.00216674804688,236.3506317138672,-0.03655926019791711,-0.050208673954410976
723,723,723,723,2021-12-16,213.2240447998047,227.2821655273437,231.3041534423828,-0.06185316254322526,-0.07816594891834416
724,724,724,724,2021-12-17,211.82960510253903,225.34703063964844,228.03152465820312,-0.05998492857323279,-0.07105122671064523
725,725,725,725,2021-12-20,207.9214324951172,225.9351348876953,232.8788299560547,-0.07972953122820903,-0.10716902633720327
726,726,726,726,2021-12-21,208.75621032714844,222.1312866210937,234.8424072265625,-0.060212482885223406,-0.1110795839962907
727,727,727,727,2021-12-22,206.5459747314453,223.1842193603516,230.47889709472656,-0.07454937753480806,-0.10383997261773104
728,728,728,728,2021-12-23,209.64784240722656,224.48377990722656,233.00216674804688,-0.06608912905035413,-0.10023221958306561
729,729,729,729,2021-12-27,212.5790100097656,213.2240447998047,227.2821655273437,-0.0030251503325748885,-0.06469119776056165
730,730,730,730,2021-12-28,213.34735107421875,211.82960510253903,225.34703063964844,0.007164937927090165,-0.05324977893593075
731,731,731,731,2021-12-29,216.20260620117188,207.9214324951172,225.9351348876953,0.03982837943485773,-0.043076649815271706
732,732,732,732,2021-12-30,219.9875030517578,208.75621032714844,222.1312866210937,0.053800999294863816,-0.009650975339609347
733,733,733,733,2021-12-31,219.5416412353516,206.5459747314453,223.1842193603516,0.06291900154821928,-0.01632094838712017
734,734,734,734,2022-01-03,220.0254364013672,209.64784240722656,224.48377990722656,0.049500123039581956,-0.019860426030343437
735,735,735,735,2022-01-04,222.1312866210937,212.5790100097656,213.2240447998047,0.04493518250409245,0.04177409648922081
736,736,736,736,2022-01-05,217.0942840576172,213.34735107421875,211.82960510253903,0.017562594353913275,0.02485336717938802
737,737,737,737,2022-01-06,219.45626831054688,216.20260620117188,207.9214324951172,0.015049134543491771,0.055476896619113925
738,738,738,738,2022-01-07,218.91555786132807,219.9875030517578,208.75621032714844,-0.004872754931799617,0.04866608527841443
739,739,739,739,2022-01-10,215.7283172607422,219.5416412353516,206.5459747314453,-0.017369479216571393,0.044456652041928724
740,740,740,740,2022-01-11,215.85162353515625,220.0254364013672,209.64784240722656,-0.018969683389683745,0.029591437988087055
741,741,741,741,2022-01-12,212.92996215820312,222.1312866210937,212.5790100097656,-0.041422910760814946,0.0016509256883894263
742,742,742,742,2022-01-13,214.2200469970703,217.0942840576172,213.34735107421875,-0.013239579627918885,0.0040904933595729
743,743,743,743,2022-01-14,210.01779174804688,219.45626831054688,216.20260620117188,-0.0430084619371357,-0.028606567523844606
744,744,744,744,2022-01-18,208.6992645263672,218.91555786132807,219.9875030517578,-0.04666773542624314,-0.05131308992008865
745,745,745,745,2022-01-19,212.3323669433593,215.7283172607422,219.5416412353516,-0.015741792086007678,-0.032837844572109476
746,746,746,746,2022-01-20,210.32135009765625,215.85162353515625,220.0254364013672,-0.025620717356333755,-0.04410438384955129
747,747,747,747,2022-01-21,206.0811309814453,212.92996215820312,222.1312866210937,-0.032164713257541666,-0.07225526797144233
748,748,748,748,2022-01-24,209.239974975586,214.2200469970703,217.0942840576172,-0.023247460222770022,-0.03617925324992277
749,749,749,749,2022-01-25,203.64328002929688,210.01779174804688,219.45626831054688,-0.03035224618682475,-0.0720553046991278
750,750,750,750,2022-01-26,200.82598876953125,208.6992645263672,218.91555786132807,-0.03772546000439414,-0.08263263364431894
751,751,751,751,2022-01-27,201.27178955078125,212.3323669433593,215.7283172607422,-0.05209086844272082,-0.06701265690812352
752,752,752,752,2022-01-28,206.47955322265625,210.32135009765625,215.85162353515625,-0.018266319007633647,-0.043419040167532286
753,753,753,753,2022-01-31,209.09765625,206.0811309814453,212.92996215820312,0.014637561693245482,-0.017997964538949196
754,754,754,754,2022-02-01,207.9593505859375,209.239974975586,214.2200469970703,-0.006120361990092582,-0.02922553934094896
755,755,755,755,2022-02-02,206.4226226806641,203.64328002929688,210.01779174804688,0.013648094113232645,-0.017118402386097964
756,756,756,756,2022-02-03,202.25836181640625,200.82598876953125,208.6992645263672,0.007132408786587829,-0.030862124620219644
757,757,757,757,2022-02-04,203.03616333007807,201.27178955078125,212.3323669433593,0.008766125562031046,-0.04378137797409398
758,758,758,758,2022-02-07,200.42755126953125,206.47955322265625,210.32135009765625,-0.02931041770803744,-0.04704134327556908
759,759,759,759,2022-02-08,202.0022125244141,209.09765625,206.0811309814453,-0.03393363585626474,-0.019792779851341535
760,760,760,760,2022-02-09,205.5025177001953,207.9593505859375,209.239974975586,-0.01181400537566557,-0.017862061376306193
761,761,761,761,2022-02-10,202.84646606445312,206.4226226806641,203.64328002929688,-0.01732444133191391,-0.00391279282443846
762,762,762,762,2022-02-11,200.6836700439453,202.25836181640625,200.82598876953125,-0.007785545963683416,-0.0007086668735353241
763,763,763,763,2022-02-14,197.8474273681641,203.03616333007807,201.27178955078125,-0.025555723063376612,-0.017013622178547738
764,764,764,764,2022-02-15,197.38058471679688,200.42755126953125,206.47955322265625,-0.015202333877925134,-0.0440671648298635
765,765,765,765,2022-02-16,197.98077392578125,202.0022125244141,209.09765625,-0.0199078938214442,-0.053165982458106775
766,766,766,766,2022-02-17,194.35096740722656,205.5025177001953,207.9593505859375,-0.05426478671778412,-0.0654377076114564
767,767,767,767,2022-02-18,194.72254943847656,202.84646606445312,206.4226226806641,-0.040049584218022516,-0.0566801888777837
768,768,768,768,2022-02-22,187.0628204345703,200.6836700439453,202.25836181640625,-0.06787223697071287,-0.0751293605138027
769,769,769,769,2022-02-23,180.9178771972656,197.8474273681641,203.03616333007807,-0.08556871522718956,-0.10893766790133119
770,770,770,770,2022-02-24,182.48985290527344,197.38058471679688,200.42755126953125,-0.07544172509615765,-0.08949716868084434
771,771,771,771,2022-02-25,189.79705810546875,197.98077392578125,202.0022125244141,-0.04133591185667551,-0.06042089473386447
772,772,772,772,2022-02-28,190.3210601806641,194.35096740722656,205.5025177001953,-0.02073520538808815,-0.07387480060793816
773,773,773,773,2022-03-01,209.05113220214844,194.72254943847656,202.84646606445312,0.0735846095123105,0.03058799227847442
774,774,774,774,2022-03-02,214.26239013671875,187.0628204345703,200.6836700439453,0.14540339784763456,0.06766230700186027
775,775,775,775,2022-03-03,213.2525634765625,180.9178771972656,197.8474273681641,0.1787257665202453,0.07786371707392381
776,776,776,776,2022-03-04,213.5002899169922,182.48985290527344,197.38058471679688,0.16992965098073487,0.08166813986960264
777,777,777,777,2022-03-07,201.05799865722656,189.79705810546875,197.98077392578125,0.05933148102590824,0.015543048299219597
778,778,778,778,2022-03-08,198.93345642089844,190.3210601806641,194.35096740722656,0.045251934977973196,0.023578421423908313
779,779,779,779,2022-03-09,205.78338623046875,209.05113220214844,194.72254943847656,-0.015631323960110577,0.05680306068243479
780,780,780,780,2022-03-10,204.6210784912109,214.26239013671875,187.0628204345703,-0.04499768549840133,0.09386289598248632
781,781,781,781,2022-03-11,197.1804962158203,213.2525634765625,180.9178771972656,-0.07536634964066247,0.08988950827022246
782,782,782,782,2022-03-14,198.8858184814453,213.5002899169922,182.48985290527344,-0.06845176388860597,0.08984590274552229
783,783,783,783,2022-03-15,205.1641387939453,201.05799865722656,189.79705810546875,0.020422664923264833,0.08096585290556613
784,784,784,784,2022-03-16,205.39279174804688,198.93345642089844,190.3210601806641,0.03246982907431084,0.07919108664630081
785,785,785,785,2022-03-17,210.19439697265625,205.78338623046875,209.05113220214844,0.021435213128660147,0.005468828407981574
786,786,786,786,2022-03-18,215.3580474853516,204.6210784912109,214.26239013671875,0.05247244845599752,0.0051136242246421215
787,787,787,787,2022-03-21,212.4522857666016,197.1804962158203,213.2525634765625,0.07745081204210891,-0.0037527225788723806
788,788,788,788,2022-03-22,212.23318481445312,198.8858184814453,213.5002899169922,0.06711069916859369,-0.005934910453900155
789,789,789,789,2022-03-23,206.4693298339844,205.1641387939453,201.05799865722656,0.006361691900502953,0.026914279525796614
790,790,790,790,2022-03-24,206.7741851806641,205.39279174804688,198.93345642089844,0.0067256178800654265,0.03941382661736115
791,791,791,791,2022-03-25,208.2699279785156,210.19439697265625,205.78338623046875,-0.009155662671593512,0.012083296876366889
792,792,792,792,2022-03-28,209.1368865966797,215.3580474853516,204.6210784912109,-0.028887524572747014,0.02206912473908562
793,793,793,793,2022-03-29,212.38560485839844,212.4522857666016,197.1804962158203,-0.000313862983222557,0.07711264011596586
794,794,794,794,2022-03-30,211.4615020751953,212.23318481445312,198.8858184814453,-0.0036360135665516324,0.06323067018940431
795,795,795,795,2022-03-31,202.1821746826172,206.4693298339844,205.1641387939453,-0.020764125862249738,-0.014534528933065838
796,796,796,796,2022-04-01,200.5816345214844,206.7741851806641,205.39279174804688,-0.02994837413465845,-0.023424177575152028
797,797,797,797,2022-04-04,204.2686004638672,208.2699279785156,210.19439697265625,-0.019212219226681482,-0.02819198129986278
798,798,798,798,2022-04-05,204.630615234375,209.1368865966797,215.3580474853516,-0.02154699458156817,-0.04981207981887126
799,799,799,799,2022-04-06,205.7262420654297,212.38560485839844,212.4522857666016,-0.03135505721966736,-0.031659079011091884
800,800,800,800,2022-04-07,217.3968200683593,211.4615020751953,212.23318481445312,0.028068078278633335,0.02433000879867353
801,801,801,801,2022-04-08,222.30322265625,202.1821746826172,206.4693298339844,0.09951939633263196,0.07668883719919628
802,802,802,802,2022-04-11,218.4638214111328,200.5816345214844,206.7741851806641,0.0891516660152305,0.05653334443201974
803,803,803,803,2022-04-12,220.39781188964844,204.2686004638672,208.2699279785156,0.07896079666259981,0.05823156530012308
804,804,804,804,2022-04-13,222.760498046875,204.630615234375,209.1368865966797,0.08859809560624554,0.06514207833871244
805,805,805,805,2022-04-14,225.9806365966797,205.7262420654297,212.38560485839844,0.09845314009482675,0.06401107903403025
806,806,806,806,2022-04-18,228.0670623779297,217.3968200683593,211.4615020751953,0.04908186930340186,0.07852758133170479
807,807,807,807,2022-04-19,234.4120483398437,222.30322265625,202.1821746826172,0.05446986120537578,0.1594100652434891
808,808,808,808,2022-04-20,237.52740478515625,218.4638214111328,200.5816345214844,0.08726196974348066,0.1841931857411132
809,809,809,809,2022-04-21,236.4317779541016,220.39781188964844,204.2686004638672,0.0727501145632119,0.15745531822901837
810,810,810,810,2022-04-22,230.248764038086,222.760498046875,204.630615234375,0.033615771453497256,0.12519216039285763
811,811,811,811,2022-04-25,230.22970581054688,225.9806365966797,205.7262420654297,0.018802802212876113,0.11910713722814248
812,812,812,812,2022-04-26,225.3137359619141,228.0670623779297,217.3968200683593,-0.01207244214621861,0.036416889129589736
813,813,813,813,2022-04-27,220.04530334472656,234.4120483398437,222.30322265625,-0.0612884239392365,-0.010156934679327101
814,814,814,814,2022-04-28,225.20895385742188,237.52740478515625,218.4638214111328,-0.05186117761391118,0.03087528361776304
815,815,815,815,2022-04-29,217.8350524902344,236.4317779541016,220.39781188964844,-0.07865577810558677,-0.01162788041061491
816,816,816,816,2022-05-02,218.91159057617188,230.248764038086,222.760498046875,-0.049238802689246186,-0.017278231573594427
817,817,817,817,2022-05-03,221.5410614013672,230.22970581054688,225.9806365966797,-0.03773902406985419,-0.019645821262270657
818,818,818,818,2022-05-04,226.1997528076172,225.3137359619141,228.0670623779297,0.003932369422221305,-0.008187546026344528
819,819,819,819,2022-05-05,219.84524536132807,220.04530334472656,234.4120483398437,-0.0009091672503688253,-0.06214186976173297
820,820,820,820,2022-05-06,214.55776977539065,225.20895385742188,237.52740478515625,-0.04729467412194632,-0.0967030942410273
821,821,821,821,2022-05-09,213.59552001953125,217.8350524902344,236.4317779541016,-0.01946212247403667,-0.0965870921928419
822,822,822,822,2022-05-10,208.74627685546875,218.91159057617188,230.248764038086,-0.04643570353651982,-0.09338806778159503
823,823,823,823,2022-05-11,203.39212036132807,221.5410614013672,230.22970581054688,-0.08192134191845624,-0.11656873449381511
824,824,824,824,2022-05-12,206.9933319091797,226.1997528076172,225.3137359619141,-0.0849091153285767,-0.0813106399151412
825,825,825,825,2022-05-13,209.33697509765625,219.84524536132807,220.04530334472656,-0.04779848773350037,-0.04866419816420475
826,826,826,826,2022-05-16,208.87966918945312,214.55776977539065,225.20895385742188,-0.026464203985162804,-0.07250726220373416
827,827,827,827,2022-05-17,205.9427947998047,213.59552001953125,217.8350524902344,-0.03582811670875308,-0.054592947987389895
828,828,828,828,2022-05-18,154.60061645507812,208.74627685546875,218.91159057617188,-0.2593850353454681,-0.29377601227887606
829,829,829,829,2022-05-19,146.77537536621094,203.39212036132807,221.5410614013672,-0.27836252896393887,-0.3374800389698541
830,830,830,830,2022-05-20,148.62167358398438,206.9933319091797,226.1997528076172,-0.28199777155530037,-0.34296270557648634
831,831,831,831,2022-05-23,147.22500610351562,209.33697509765625,219.84524536132807,-0.29670806585967546,-0.3303243567467514
832,832,832,832,2022-05-24,143.44630432128906,208.87966918945312,214.55776977539065,-0.3132586580689011,-0.3314327210268101
833,833,833,833,2022-05-25,149.63571166992188,205.9427947998047,213.59552001953125,-0.2734112799849029,-0.2994435854448674
834,834,834,834,2022-05-26,156.12164306640625,154.60061645507812,208.74627685546875,0.00983842526766443,-0.2520985503636006
835,835,835,835,2022-05-27,159.89076232910156,146.77537536621094,203.39212036132807,0.08935686200881565,-0.21387926904417887
836,836,836,836,2022-05-31,154.85891723632812,148.62167358398438,206.9933319091797,0.041967254855457936,-0.25186518904737487
837,837,837,837,2022-06-01,149.7313690185547,147.22500610351562,209.33697509765625,0.017024029961844933,-0.28473520290094667
838,838,838,838,2022-06-02,153.93096923828125,143.44630432128906,208.87966918945312,0.07309121672112773,-0.26306389781445694
839,839,839,839,2022-06-03,154.0553436279297,149.63571166992188,205.9427947998047,0.029535943717479585,-0.25195079644478147
840,840,840,840,2022-06-06,152.74476623535156,156.12164306640625,154.60061645507812,-0.02162978024525619,-0.012004157954090822
841,841,841,841,2022-06-07,149.2147979736328,159.89076232910156,146.77537536621094,-0.06677036371553802,0.016620108116469856
842,842,842,842,2022-06-08,149.90357971191406,154.85891723632812,148.62167358398438,-0.031999045407580806,0.008625297354125872
843,843,843,843,2022-06-09,147.84683227539062,149.7313690185547,147.22500610351562,-0.012586118430070181,0.004223645074518112
844,844,844,844,2022-06-10,143.178466796875,153.93096923828125,143.44630432128906,-0.06985275604132424,-0.0018671622505810337
845,845,845,845,2022-06-13,138.52926635742188,154.0553436279297,149.63571166992188,-0.10078246495626908,-0.07422322645144674
846,846,846,846,2022-06-14,136.5107879638672,152.74476623535156,156.12164306640625,-0.10628173175158617,-0.1256126614949703
847,847,847,847,2022-06-15,141.04519653320312,149.2147979736328,159.89076232910156,-0.0547506115437244,-0.11786525701283979
848,848,848,848,2022-06-16,136.69253540039062,149.90357971191406,154.85891723632812,-0.08813027905612747,-0.11730923966240847
849,849,849,849,2022-06-17,133.2582550048828,147.84683227539062,149.7313690185547,-0.09867358702237217,-0.11001778800025885
850,850,850,850,2022-06-21,138.42401123046875,143.178466796875,153.93096923828125,-0.033206498664015704,-0.10073968925517596
851,851,851,851,2022-06-22,134.70272827148438,138.52926635742188,154.0553436279297,-0.027622596918001285,-0.12562118846838077
852,852,852,852,2022-06-23,140.44252014160156,136.5107879638672,152.74476623535156,0.028801622467925725,-0.08054119559680695
853,853,853,853,2022-06-24,143.8959197998047,141.04519653320312,149.2147979736328,0.020211416883881395,-0.03564578209440061
854,854,854,854,2022-06-27,143.12107849121094,136.69253540039062,149.90357971191406,0.04702921832556739,-0.045245758865383956
855,855,855,855,2022-06-28,138.25184631347656,133.2582550048828,147.84683227539062,0.03747303541090785,-0.06489815043207503
856,856,856,856,2022-06-29,135.7454833984375,138.42401123046875,143.178466796875,-0.019350167707332555,-0.051914115053226184
857,857,857,857,2022-06-30,135.10452270507812,134.70272827148438,138.52926635742188,0.0029828232787085796,-0.024722166964397996
858,858,858,858,2022-07-01,136.2046661376953,140.44252014160156,136.5107879638672,-0.030175006825806205,-0.002242473512444332
859,859,859,859,2022-07-05,139.39022827148438,143.8959197998047,141.04519653320312,-0.03131215627648687,-0.011733602436642787
860,860,860,860,2022-07-06,138.52926635742188,143.12107849121094,136.69253540039062,-0.032083409251775885,0.013436951415461085
861,861,861,861,2022-07-07,143.45590209960938,138.25184631347656,133.2582550048828,0.037641853797257596,0.07652544372844217
862,862,862,862,2022-07-08,141.57135009765625,135.7454833984375,138.42401123046875,0.04291757304453947,0.022736943101203444
863,863,863,863,2022-07-11,140.04075622558594,135.10452270507812,134.70272827148438,0.036536404715948656,0.03962820963316438
864,864,864,864,2022-07-12,138.2901153564453,136.2046661376953,140.44252014160156,0.0153111437213298,-0.015325876970778363
865,865,865,865,2022-07-13,139.1319122314453,139.39022827148438,143.8959197998047,-0.001853186146850594,-0.03310731516909793
866,866,866,866,2022-07-14,139.945068359375,138.52926635742188,143.12107849121094,0.010220237493355322,-0.02219107182057023
867,867,867,867,2022-07-15,140.30859375,143.45590209960938,138.25184631347656,-0.02193920433767882,0.014876817137471798
868,868,868,868,2022-07-18,142.88192749023438,141.57135009765625,135.7454833984375,0.009257363101178973,0.052572239702812995
869,869,869,869,2022-07-19,146.70843505859375,140.04075622558594,135.10452270507812,0.04761241664724469,0.08588840788732144
870,870,870,870,2022-07-20,149.7122344970703,138.2901153564453,136.2046661376953,0.0825953403190407,0.09917111316670746
871,871,871,871,2022-07-21,151.778564453125,139.1319122314453,139.39022827148438,0.0908968475948353,0.0888752126692296
872,872,872,872,2022-07-22,150.89846801757812,139.945068359375,138.52926635742188,0.07826927941522821,0.0892894475326409
873,873,873,873,2022-07-25,150.6593017578125,140.30859375,143.45590209960938,0.07377101951613363,0.050213337707091465
874,874,874,874,2022-07-26,145.22564697265625,142.88192749023438,141.57135009765625,0.01640319054753836,0.025812403939633688
875,875,875,875,2022-07-27,147.89463806152344,146.70843505859375,140.04075622558594,0.008085445137874459,0.056082829367801956
876,876,876,876,2022-07-28,152.50559997558594,149.7122344970703,138.2901153564453,0.018658231158591665,0.10279465442992763
877,877,877,877,2022-07-29,156.2938690185547,151.778564453125,139.1319122314453,0.02974929023540862,0.12335025453082649
878,878,878,878,2022-08-01,158.36972045898438,150.89846801757812,139.945068359375,0.04951178457647387,0.13165631569306457
879,879,879,879,2022-08-02,156.3894805908203,150.6593017578125,140.30859375,0.03803401958027908,0.11461084749714634
880,880,880,880,2022-08-03,160.6369171142578,145.22564697265625,142.88192749023438,0.10611948001514682,0.12426336861417941
881,881,881,881,2022-08-04,159.33590698242188,147.89463806152344,146.70843505859375,0.077360944729713,0.08607188754201389
882,882,882,882,2022-08-05,158.92459106445312,152.50559997558594,149.7122344970703,0.04209019924445245,0.061533759070058425
883,883,883,883,2022-08-08,159.7281494140625,156.2938690185547,151.778564453125,0.021973225290750964,0.05237620338274196
884,884,884,884,2022-08-09,157.9583740234375,158.36972045898438,150.89846801757812,-0.0025973805747381284,0.04678580305425606
885,885,885,885,2022-08-10,162.31101989746094,156.3894805908203,150.6593017578125,0.03786405124097714,0.07733819288754429
886,886,886,886,2022-08-11,162.24407958984375,160.6369171142578,145.22564697265625,0.010004938493950233,0.11718613737965855
887,887,887,887,2022-08-12,164.9991455078125,159.33590698242188,147.89463806152344,0.035542763917083775,0.11565333044172754
888,888,888,888,2022-08-15,165.86968994140625,158.92459106445312,152.50559997558594,0.04370059303243057,0.08763015894471882
889,889,889,889,2022-08-16,173.45516967773438,159.7281494140625,156.2938690185547,0.0859398942141838,0.10980149616196622
890,890,890,890,2022-08-17,168.7864227294922,157.9583740234375,158.36972045898438,0.06855001371720904,0.06577458266844394
891,891,891,891,2022-08-18,166.58201599121094,162.31101989746094,156.3894805908203,0.02631365446688827,0.06517404726893705
892,892,892,892,2022-08-19,160.79666137695312,162.24407958984375,160.6369171142578,-0.00892123901562214,0.0009944430306869645
893,893,893,893,2022-08-22,155.90652465820312,164.9991455078125,159.33590698242188,-0.055107078413196064,-0.021522972374312888
894,894,894,894,2022-08-23,155.91616821289062,165.86968994140625,158.92459106445312,-0.0600080806326444,-0.01892987631059817
895,895,895,895,2022-08-24,157.03280639648438,173.45516967773438,159.7281494140625,-0.09467785429377185,-0.016874564862020658
896,896,896,896,2022-08-25,161.23947143554688,168.7864227294922,157.9583740234375,-0.044713023547163666,0.020771911792549336
897,897,897,897,2022-08-26,154.61659240722656,166.58201599121094,162.31101989746094,-0.07182902375617595,-0.047405453401101694
898,898,898,898,2022-08-29,152.75875854492188,160.79666137695312,162.24407958984375,-0.04998799579046054,-0.058463279947724156
899,899,899,899,2022-08-30,154.7706298828125,155.90652465820312,164.9991455078125,-0.00728574238878632,-0.061991324824865135
900,900,900,900,2022-08-31,154.34707641601562,155.91616821289062,165.86968994140625,-0.010063688807003923,-0.06946786679025574
901,901,901,901,2022-09-01,158.6788787841797,157.03280639648438,173.45516967773438,0.010482347131587355,-0.08518795329656559
902,902,902,902,2022-09-02,158.44786071777344,161.23947143554688,168.7864227294922,-0.01731344498291376,-0.06125233205687397
903,903,903,903,2022-09-06,157.46600341796875,154.61659240722656,166.58201599121094,0.01842888247877994,-0.05472386991476419
904,904,904,904,2022-09-07,164.40647888183594,152.75875854492188,160.79666137695312,0.07624911623963482,0.022449579947561027
905,905,905,905,2022-09-08,165.47500610351562,154.7706298828125,155.90652465820312,0.06916283941474011,0.06137319439510103
906,906,906,906,2022-09-09,167.1595916748047,154.34707641601562,155.91616821289062,0.08301106542669556,0.07211197908969957
907,907,907,907,2022-09-12,167.35214233398438,158.6788787841797,157.03280639648438,0.0546592187710202,0.06571452280770695
908,908,908,908,2022-09-13,160.02655029296875,158.44786071777344,161.23947143554688,0.009963464120271492,-0.007522482750527804
909,909,909,909,2022-09-14,159.19871520996094,157.46600341796875,154.61659240722656,0.011003719878461382,0.029635388617710978
910,910,910,910,2022-09-15,158.84254455566406,164.40647888183594,152.75875854492188,-0.03384254905289252,0.03982610273016274
911,911,911,911,2022-09-16,157.9569091796875,165.47500610351562,154.7706298828125,-0.045433428895751526,0.020587105572210662
912,912,912,912,2022-09-19,158.60186767578125,167.1595916748047,154.34707641601562,-0.051194932419264316,0.027566387122860636
913,913,913,913,2022-09-20,154.04867553710938,167.35214233398438,158.6788787841797,-0.0794938541648621,-0.029179707359590634
914,914,914,914,2022-09-21,153.08604431152344,160.02655029296875,158.44786071777344,-0.04337096543504171,-0.033839626372743736
915,915,915,915,2022-09-22,147.242919921875,159.19871520996094,157.46600341796875,-0.07509982271099302,-0.06492248024456548
916,916,916,916,2022-09-23,146.90599060058594,158.84254455566406,164.40647888183594,-0.07514708347482513,-0.1064464636690391
917,917,917,917,2022-09-26,143.1517791748047,157.9569091796875,165.47500610351562,-0.09372891684048401,-0.1349039196574876
918,918,918,918,2022-09-27,142.9207305908203,158.60186767578125,167.1595916748047,-0.09887107456399435,-0.14500430900273498
919,919,919,919,2022-09-28,150.0441436767578,154.04867553710938,167.35214233398438,-0.02599523719622565,-0.10342262976643002
920,920,920,920,2022-09-29,146.11663818359375,153.08604431152344,160.02655029296875,-0.045526071035889126,-0.08692252681764001
921,921,921,921,2022-09-30,142.84373474121094,147.242919921875,159.19871520996094,-0.029877057470730772,-0.10273311846254574
922,922,922,922,2022-10-03,146.11663818359375,146.90599060058594,158.84254455566406,-0.005373180588246429,-0.0801164852128814
923,923,923,923,2022-10-04,151.09341430664062,143.1517791748047,157.9569091796875,0.055477027094007036,-0.043451691405528514
924,924,924,924,2022-10-05,150.56398010253906,142.9207305908203,158.60186767578125,0.05347894234882733,-0.050679652711741574
925,925,925,925,2022-10-06,149.9286346435547,150.0441436767578,154.04867553710938,-0.000769833666097397,-0.026745058853571257
926,926,926,926,2022-10-07,146.64610290527344,146.11663818359375,153.08604431152344,0.0036235758518781136,-0.04206746235564751
927,927,927,927,2022-10-10,147.37770080566406,142.84373474121094,147.242919921875,0.03174074153596784,0.000915364106203409
928,928,928,928,2022-10-11,148.72535705566406,146.11663818359375,146.90599060058594,0.01785367432826157,0.0123845627236856
929,929,929,929,2022-10-12,148.3980712890625,151.09341430664062,143.1517791748047,-0.017838917929989928,0.03664845903068725
930,930,930,930,2022-10-13,148.35955810546875,150.56398010253906,142.9207305908203,-0.014641098060565572,0.03805485384915719
931,931,931,931,2022-10-14,140.24464416503906,149.9286346435547,150.0441436767578,-0.06459066676314806,-0.06531077635945559
932,932,932,932,2022-10-17,143.6715850830078,146.64610290527344,146.11663818359375,-0.020283647252372083,-0.0167335707348657
933,933,933,933,2022-10-18,151.35333251953125,147.37770080566406,142.84373474121094,0.02697580225592988,0.05957277575902853
934,934,934,934,2022-10-19,149.58209228515625,148.72535705566406,146.11663818359375,0.005760518895049804,0.023717039651625527
935,935,935,935,2022-10-20,148.62908935546875,148.3980712890625,151.09341430664062,0.001556745747431254,-0.0163099428421849
936,936,936,936,2022-10-21,153.2400665283203,148.35955810546875,150.56398010253906,0.03289648799966094,0.017773749232444125
937,937,937,937,2022-10-24,155.77175903320312,140.24464416503906,149.9286346435547,0.11071449437949199,0.038972704604027575
938,938,938,938,2022-10-25,159.60301208496094,143.6715850830078,146.64610290527344,0.11088780702703716,0.08835495061233956
939,939,939,939,2022-10-26,160.5367431640625,151.35333251953125,147.37770080566406,0.06067531181281516,0.08928787928202442
940,940,940,940,2022-10-27,160.66189575195312,149.58209228515625,148.72535705566406,0.07407172407827312,0.08025893453946464
941,941,941,941,2022-10-28,161.2587432861328,148.62908935546875,148.3980712890625,0.0849743074214655,0.08666333656061598
942,942,942,942,2022-10-31,158.11094665527344,153.2400665283203,148.35955810546875,0.03178594369804011,0.06572807761312172
943,943,943,943,2022-11-01,158.43821716308594,155.77175903320312,140.24464416503906,0.017117724974232695,0.1297273996191739
944,944,944,944,2022-11-02,154.21231079101562,159.60301208496094,143.6715850830078,-0.03377568645807072,0.07336680876679824
945,945,945,945,2022-11-03,153.8272705078125,160.5367431640625,151.35333251953125,-0.04179400007755962,0.01634544774864466
946,946,946,946,2022-11-04,153.6636199951172,160.66189575195312,149.58209228515625,-0.04355902638943476,0.027286205505001826
947,947,947,947,2022-11-07,153.89463806152344,161.2587432861328,148.62908935546875,-0.045666393490012,0.035427443772203526
948,948,948,948,2022-11-08,155.5792236328125,158.11094665527344,153.2400665283203,-0.01601231967816119,0.015264657328113884
949,949,949,949,2022-11-09,147.27178955078125,158.43821716308594,155.77175903320312,-0.07047811956133476,-0.05456681965445409
950,950,950,950,2022-11-10,158.236083984375,154.21231079101562,159.60301208496094,0.026092425259175878,-0.008564550773379476
951,951,951,951,2022-11-11,166.84194946289062,153.8272705078125,160.5367431640625,0.08460579786740174,0.03927578306720991
952,952,952,952,2022-11-14,166.7841796875,153.6636199951172,160.66189575195312,0.08538494467851088,0.038106633230564624
953,953,953,953,2022-11-15,173.37107849121094,153.89463806152344,161.2587432861328,0.126556978690195,0.07511118441240949
954,954,954,954,2022-11-16,150.5978546142578,155.5792236328125,158.11094665527344,-0.03201821491481005,-0.04751784870023135
955,955,955,955,2022-11-17,156.93289184570312,147.27178955078125,158.43821716308594,0.06560049500580423,-0.00950102408583231
956,956,956,956,2022-11-18,157.775634765625,158.236083984375,154.21231079101562,-0.002909887600577088,0.02310661163386807
957,957,957,957,2022-11-21,153.06793212890625,166.84194946289062,153.8272705078125,-0.08255727877986718,-0.004936305353397619
958,958,958,958,2022-11-22,152.91294860839844,166.7841796875,153.6636199951172,-0.08316874601111324,-0.004885160109742381
959,959,959,959,2022-11-23,158.28903198242188,173.37107849121094,153.89463806152344,-0.08699286316981436,0.02855456158999936
960,960,960,960,2022-11-25,158.25994873046875,150.5978546142578,155.5792236328125,0.05087784375040849,0.017230611099995574
961,961,961,961,2022-11-28,160.18759155273438,156.93289184570312,147.27178955078125,0.020739436256812738,0.08770044854720527
