,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PLD,PLD_6m,PLD_12m,PLD_6m_ret,PLD_12m_ret
964,964,964,964,2022-12-01,113.13033294677734,111.85508728027344,108.68627166748048,0.011400873196840244,0.040888892507907615
965,965,965,965,2022-12-02,112.97576904296876,111.61356353759766,108.92780303955078,0.01220465920266256,0.03716191725585616
966,966,966,966,2022-12-05,110.38661193847656,112.44439697265624,109.79729461669922,-0.018300467516225605,0.005367320969379419
967,967,967,967,2022-12-06,110.71508026123048,107.68152618408205,108.50271606445312,0.028171536796038454,0.020389943008091826
968,968,968,968,2022-12-07,112.067626953125,109.9518585205078,110.67644500732422,0.01924268003366736,0.012569810547390814
969,969,969,969,2022-12-08,113.61338806152344,113.79695129394533,111.05321502685548,-0.0016130768912053783,0.023053569714742927
970,970,970,970,2022-12-09,112.37677764892578,113.13033294677734,111.85508728027344,-0.0066609482905533035,0.004663984279455802
971,971,971,971,2022-12-12,114.02880096435548,112.97576904296876,111.61356353759766,0.009320865264357714,0.02163928245104585
972,972,972,972,2022-12-13,116.98507690429688,110.38661193847656,112.44439697265624,0.05977595335109953,0.04038155794232079
973,973,973,973,2022-12-14,117.45846557617188,110.71508026123048,107.68152618408205,0.060907559286688784,0.09079495563032891
974,974,974,974,2022-12-15,114.56982421875,112.067626953125,109.9518585205078,0.022327565360794166,0.041999887590630225
975,975,975,975,2022-12-16,109.16228485107422,113.61338806152344,113.79695129394533,-0.03917762938324554,-0.04072750974584061
976,976,976,976,2022-12-19,108.99694061279295,112.37677764892578,113.13033294677734,-0.030075938346370013,-0.036536552366808306
977,977,977,977,2022-12-20,109.10392761230467,114.02880096435548,112.97576904296876,-0.04318973198350373,-0.034271432391767886
978,978,978,978,2022-12-21,110.815673828125,116.98507690429688,110.38661193847656,-0.052736667269270066,0.0038869015192493084
979,979,979,979,2022-12-22,110.1640396118164,117.45846557617188,110.71508026123048,-0.0621021731262531,-0.004977105631083889
980,980,980,980,2022-12-23,110.50444793701172,114.56982421875,112.067626953125,-0.03548383101274721,-0.01394853320814149
981,981,981,981,2022-12-27,110.1834945678711,109.16228485107422,113.61338806152344,0.009354968322530688,-0.030189166542546886
982,982,982,982,2022-12-28,107.42137145996094,108.99694061279295,112.37677764892578,-0.014455168594402656,-0.04409635418134106
983,983,983,983,2022-12-29,110.84485626220705,109.10392761230467,114.02880096435548,0.01595660841916402,-0.027922285205329134
984,984,984,984,2022-12-30,109.63884735107422,110.815673828125,116.98507690429688,-0.010619675325676758,-0.06279629631078887
985,985,985,985,2023-01-03,109.59994506835938,110.1640396118164,117.45846557617188,-0.005120496175019751,-0.0669046753613195
986,986,986,986,2023-01-04,113.75286102294922,110.50444793701172,114.56982421875,0.029396220211779234,-0.007130701311376164
987,987,987,987,2023-01-05,109.75555419921876,110.1834945678711,109.16228485107422,-0.003883888147954151,0.005434746523984124
988,988,988,988,2023-01-06,113.45136260986328,107.42137145996094,108.99694061279295,0.05613399892357451,0.04086740391085364
989,989,989,989,2023-01-09,112.87753295898438,110.84485626220705,109.10392761230467,0.01833803358424646,0.034587254824491875
990,990,990,990,2023-01-10,112.86780548095705,109.63884735107422,110.815673828125,0.02945085804799996,0.018518424171790837
991,991,991,991,2023-01-11,117.6334457397461,109.59994506835938,110.1640396118164,0.07329840052726388,0.06780258017270913
992,992,992,992,2023-01-12,118.77136993408205,113.75286102294922,110.50444793701172,0.044117650017790444,0.07481076238471895
993,993,993,993,2023-01-13,118.55741119384766,109.75555419921876,110.1834945678711,0.08019509407836001,0.07599973715499075
994,994,994,994,2023-01-17,118.09056091308594,113.45136260986328,107.42137145996094,0.04089151682713532,0.09932092011226756
995,995,995,995,2023-01-18,119.2868423461914,112.87753295898438,110.84485626220705,0.05678109025944034,0.07616037738381443
996,996,996,996,2023-01-19,117.9641342163086,112.86780548095705,109.63884735107422,0.045153077209527215,0.07593373212485544
997,997,997,997,2023-01-20,119.4521713256836,117.6334457397461,109.59994506835938,0.015460956486484934,0.08989262039482981
998,998,998,998,2023-01-23,122.61305236816406,118.77136993408205,113.75286102294922,0.03234518921701546,0.07788983297244134
999,999,999,999,2023-01-24,122.93400573730467,118.55741119384766,109.75555419921876,0.036915402414624765,0.12007093066256602
1000,1000,1000,1000,2023-01-25,122.24348449707033,118.09056091308594,113.45136260986328,0.03516727799303898,0.0774968381599912
1001,1001,1001,1001,2023-01-26,124.5484848022461,119.2868423461914,112.87753295898438,0.04410916034464618,0.10339481681888385
1002,1002,1002,1002,2023-01-27,126.27967071533205,117.9641342163086,112.86780548095705,0.07049207417379422,0.11882808545115053
1003,1003,1003,1003,2023-01-30,124.28589630126952,119.4521713256836,117.6334457397461,0.04046577740648072,0.05655237351663911
1004,1004,1004,1004,2023-01-31,125.73503875732422,122.61305236816406,118.77136993408205,0.025462104799299112,0.05863087061391137
1005,1005,1005,1005,2023-02-01,127.31061553955078,122.93400573730467,118.55741119384766,0.035601294987477994,0.07383093353304737
1006,1006,1006,1006,2023-02-02,130.8021697998047,122.24348449707033,118.09056091308594,0.07001342720183557,0.10764288685252699
1007,1007,1007,1007,2023-02-03,128.01084899902344,124.5484848022461,119.2868423461914,0.02779932812731345,0.07313469349380064
1008,1008,1008,1008,2023-02-06,127.83580017089844,126.27967071533205,117.9641342163086,0.012322881796819951,0.08368362146827057
1009,1009,1009,1009,2023-02-07,126.69788360595705,124.28589630126952,119.4521713256836,0.01940676598445945,0.06065785326344697
1010,1010,1010,1010,2023-02-08,126.24077606201172,125.73503875732422,122.61305236816406,0.004022246381643946,0.029586766039841006
1011,1011,1011,1011,2023-02-09,124.52902221679688,127.31061553955078,122.93400573730467,-0.021848871839675987,0.012974575016294176
1012,1012,1012,1012,2023-02-10,124.57765197753906,130.8021697998047,122.24348449707033,-0.04758726733503249,0.01909441218950758
1013,1013,1013,1013,2023-02-13,125.7447509765625,128.01084899902344,124.5484848022461,-0.017702390384726097,0.009604823183644529
1014,1014,1014,1014,2023-02-14,124.2275390625,127.83580017089844,126.27967071533205,-0.028225748214308566,-0.016250688976360173
1015,1015,1015,1015,2023-02-15,124.03302001953124,126.69788360595705,124.28589630126952,-0.021033213109650672,-0.0020346337699115313
1016,1016,1016,1016,2023-02-16,122.34073638916016,126.24077606201172,125.73503875732422,-0.03089366046780162,-0.02699567600019004
1017,1017,1017,1017,2023-02-17,121.88361358642578,124.52902221679688,127.31061553955078,-0.02124331005960689,-0.04262803954034
1018,1018,1018,1018,2023-02-21,120.09407806396484,124.57765197753906,130.8021697998047,-0.03599019440808371,-0.08186478674037889
1019,1019,1019,1019,2023-02-22,119.5299835205078,125.7447509765625,128.01084899902344,-0.04942367301847117,-0.06625114624917716
1020,1020,1020,1020,2023-02-23,120.60955047607422,124.2275390625,127.83580017089844,-0.029123885200732613,-0.05652758996434282
1021,1021,1021,1021,2023-02-24,118.0516586303711,124.03302001953124,126.69788360595705,-0.048223943819301285,-0.06824285244161277
1022,1022,1022,1022,2023-02-27,119.5396957397461,122.34073638916016,126.24077606201172,-0.022895404524165053,-0.05308174213832406
1023,1023,1023,1023,2023-02-28,120.01626586914062,121.88361358642578,124.52902221679688,-0.0153207446213518,-0.036238591352623306
1024,1024,1024,1024,2023-03-01,117.80850982666016,120.09407806396484,124.57765197753906,-0.01903148160300916,-0.05433672928832656
1025,1025,1025,1025,2023-03-02,121.20281982421876,119.5299835205078,125.7447509765625,0.013995118667643469,-0.036120244519712075
1026,1026,1026,1026,2023-03-03,123.46892547607422,120.60955047607422,124.2275390625,0.023707699669830218,-0.006106645854459969
1027,1027,1027,1027,2023-03-06,123.67316436767578,118.0516586303711,124.03302001953124,0.04761903223152553,-0.0029012891228383797
1028,1028,1028,1028,2023-03-07,120.42474365234376,119.5396957397461,122.34073638916016,0.007403799274548373,-0.015661118229023163
1029,1029,1029,1029,2023-03-08,121.63075256347656,120.01626586914062,121.88361358642578,0.01345223235070736,-0.0020746104870768
1030,1030,1030,1030,2023-03-09,117.9738540649414,117.80850982666016,120.09407806396484,0.001403499955347387,-0.01765469233124184
1031,1031,1031,1031,2023-03-10,113.7723159790039,121.20281982421876,119.5299835205078,-0.06130636115555199,-0.04816923228736203
1032,1032,1032,1032,2023-03-13,115.12419891357422,123.46892547607422,120.60955047607422,-0.067585641733936,-0.045480242160326645
1033,1033,1033,1033,2023-03-14,116.5441665649414,123.67316436767578,118.0516586303711,-0.05764385377526304,-0.01276976607461111
1034,1034,1034,1034,2023-03-15,116.71922302246094,120.42474365234376,119.5396957397461,-0.03077042572397215,-0.023594444505076417
1035,1035,1035,1035,2023-03-16,117.6499252319336,121.63075256347656,120.01626586914062,-0.03272878978090232,-0.019716832714885224
1036,1036,1036,1036,2023-03-17,113.67242431640624,117.9738540649414,117.80850982666016,-0.03646087332340053,-0.03510854620213455
1037,1037,1037,1037,2023-03-20,116.28816223144533,113.7723159790039,121.20281982421876,0.02211299146714829,-0.04054903672951826
1038,1038,1038,1038,2023-03-21,115.955078125,115.12419891357422,123.46892547607422,0.007217242067843133,-0.060856181602797266
1039,1039,1039,1039,2023-03-22,111.80123138427734,116.5441665649414,123.67316436767578,-0.040696461439974185,-0.09599441434282074
1040,1040,1040,1040,2023-03-23,111.83061981201172,116.71922302246094,120.42474365234376,-0.041883445450184964,-0.07136509972686811
1041,1041,1041,1041,2023-03-24,114.652099609375,117.6499252319336,121.63075256347656,-0.025480896963161803,-0.05737572782392797
1042,1042,1042,1042,2023-03-27,114.68148803710938,113.67242431640624,117.9738540649414,0.008876943786246816,-0.027907590660043002
1043,1043,1043,1043,2023-03-28,114.27982330322266,116.28816223144533,113.7723159790039,-0.01727036432328788,0.004460727724945102
1044,1044,1044,1044,2023-03-29,117.4441909790039,115.955078125,115.12419891357422,0.012842152996513256,0.020152079991204497
1045,1045,1045,1045,2023-03-30,119.44273376464844,111.80123138427734,116.5441665649414,0.06834900014746825,0.02487097625853174
1046,1046,1046,1046,2023-03-31,122.23482513427734,111.83061981201172,116.71922302246094,0.09303538994736127,0.04725530181737936
1047,1047,1047,1047,2023-04-03,121.2551498413086,114.652099609375,117.6499252319336,0.057592056791201385,0.030643662563046403
1048,1048,1048,1048,2023-04-04,121.55885314941406,114.68148803710938,113.67242431640624,0.05996926993203355,0.06937855755636924
1049,1049,1049,1049,2023-04-05,119.7856216430664,114.27982330322266,116.28816223144533,0.04817821887276663,0.030075799157098793
1050,1050,1050,1050,2023-04-06,120.25587463378906,117.4441909790039,115.955078125,0.023940593667062027,0.03709019543027514
1051,1051,1051,1051,2023-04-10,121.22576141357422,119.44273376464844,111.80123138427734,0.014927887136601203,0.0842971934441703
1052,1052,1052,1052,2023-04-11,120.17749786376952,122.23482513427734,111.83061981201172,-0.016830942149651862,0.07463857453163514
1053,1053,1053,1053,2023-04-12,120.3146514892578,121.2551498413086,114.652099609375,-0.0077563580044366365,0.049388994176080336
1054,1054,1054,1054,2023-04-13,119.44273376464844,121.55885314941406,114.68148803710938,-0.017408188132250646,0.04151712546665243
1055,1055,1055,1055,2023-04-14,117.32662963867188,119.7856216430664,114.27982330322266,-0.02052827351618014,0.026660929702043923
1056,1056,1056,1056,2023-04-17,120.63794708251952,120.25587463378906,117.4441909790039,0.0031771624454437486,0.027193819267626207
1057,1057,1057,1057,2023-04-18,121.19636535644533,121.22576141357422,119.44273376464844,-0.00024249018348998508,0.014681777087020453
1058,1058,1058,1058,2023-04-19,122.61691284179688,120.17749786376952,122.23482513427734,0.020298433744997846,0.0031258498312556338
1059,1059,1059,1059,2023-04-20,120.74571990966795,120.3146514892578,121.2551498413086,0.0035828422812549388,-0.004201305530588617
1060,1060,1060,1060,2023-04-21,121.06901550292967,119.44273376464844,121.55885314941406,0.013615576996803158,-0.004029633661336907
1061,1061,1061,1061,2023-04-24,120.68694305419922,117.32662963867188,119.7856216430664,0.02864067114069524,0.007524454093651878
1062,1062,1062,1062,2023-04-25,118.1887435913086,120.63794708251952,120.25587463378906,-0.020302098555569748,-0.017189439175220533
1063,1063,1063,1063,2023-04-26,116.65064239501952,121.19636535644533,121.22576141357422,-0.03750708982118878,-0.037740484903585836
1064,1064,1064,1064,2023-04-27,119.69745635986328,122.61691284179688,120.17749786376952,-0.02380957417921903,-0.003994437498194503
1065,1065,1065,1065,2023-04-28,122.705078125,120.74571990966795,120.3146514892578,0.016227144256524273,0.019868125836325357
1066,1066,1066,1066,2023-05-01,119.91299438476562,121.06901550292967,119.44273376464844,-0.009548447332803134,0.003937122044140429
1067,1067,1067,1067,2023-05-02,119.99136352539062,120.68694305419922,117.32662963867188,-0.005763502755192107,0.022712097798473163
1068,1068,1068,1068,2023-05-03,121.63723754882812,118.1887435913086,120.63794708251952,0.0291778544447876,0.008283384212639744
1069,1069,1069,1069,2023-05-04,122.34259796142578,116.65064239501952,121.19636535644533,0.0487948925916013,0.009457648351163916
1070,1070,1070,1070,2023-05-05,124.66444396972656,119.69745635986328,122.61691284179688,0.04149618346884765,0.016698602831172638
1071,1071,1071,1071,2023-05-08,124.78201293945312,122.705078125,120.74571990966795,0.016926233585356165,0.03342804227598961
1072,1072,1072,1072,2023-05-09,123.36146545410156,119.91299438476562,121.06901550292967,0.02875810988649663,0.01893506725605132
1073,1073,1073,1073,2023-05-10,125.47757720947266,119.99136352539062,120.68694305419922,0.04572173798926049,0.03969471787119527
1074,1074,1074,1074,2023-05-11,123.18511962890624,121.63723754882812,118.1887435913086,0.012725396525523403,0.042274550737884775
1075,1075,1075,1075,2023-05-12,122.62670135498048,122.34259796142578,116.65064239501952,0.002322195198472654,0.0512303990553602
1076,1076,1076,1076,2023-05-15,122.73446655273438,124.66444396972656,119.69745635986328,-0.01548137829468732,0.025372387060093482
1077,1077,1077,1077,2023-05-16,118.78636169433594,124.78201293945312,122.705078125,-0.04804900244738319,-0.03193605750099482
1078,1078,1078,1078,2023-05-17,120.20689392089844,123.36146545410156,119.91299438476562,-0.02557177414836098,0.0024509398471843635
1079,1079,1079,1079,2023-05-18,119.57988739013672,125.47757720947266,119.99136352539062,-0.047001942103889305,-0.0034292145964891496
1080,1080,1080,1080,2023-05-19,120.5595703125,123.18511962890624,121.63723754882812,-0.021313851253427996,-0.008859681936590591
1081,1081,1081,1081,2023-05-22,121.705810546875,122.62670135498048,122.34259796142578,-0.007509708717024721,-0.005204952528076623
1082,1082,1082,1082,2023-05-23,121.0298309326172,122.73446655273438,124.66444396972656,-0.013888809459930762,-0.02915516984130606
1083,1083,1083,1083,2023-05-24,118.56102752685548,118.78636169433594,124.78201293945312,-0.00189697002472633,-0.0498548249547488
1084,1084,1084,1084,2023-05-25,119.50152587890624,120.20689392089844,123.36146545410156,-0.005867949990092658,-0.031289670246593126
1085,1085,1085,1085,2023-05-26,122.41117095947266,119.57988739013672,125.47757720947266,0.023676921187412603,-0.024437882195325833
1086,1086,1086,1086,2023-05-30,121.7841796875,120.5595703125,123.18511962890624,0.010157711841753514,-0.011372639370944682
1087,1087,1087,1087,2023-05-31,122.01930236816406,121.705810546875,122.62670135498048,0.0025758163877338536,-0.004953235960071356
1088,1088,1088,1088,2023-06-01,120.14810943603516,121.0298309326172,122.73446655273438,-0.007285158458768204,-0.021072785740979816
1089,1089,1089,1089,2023-06-02,122.38178253173828,118.56102752685548,118.78636169433594,0.032226061839902176,0.03026795994185072
1090,1090,1090,1090,2023-06-05,122.09767150878906,119.50152587890624,120.20689392089844,0.02172479063165733,0.015729360656592917
1091,1091,1091,1091,2023-06-06,123.2732925415039,122.41117095947266,119.57988739013672,0.00704283420601115,0.030886508023855397
1092,1092,1092,1092,2023-06-07,125.4579849243164,121.7841796875,120.5595703125,0.030166522829512488,0.040630657517435775
1093,1093,1093,1093,2023-06-08,122.37199401855467,122.01930236816406,121.705810546875,0.002890457850073913,0.0054737195265059935
1094,1094,1094,1094,2023-06-09,118.84513092041016,120.14810943603516,121.0298309326172,-0.010844769191467707,-0.018050921788227314
1095,1095,1095,1095,2023-06-12,117.1894760131836,122.38178253173828,118.56102752685548,-0.042427119552766124,-0.011568316691260239
1096,1096,1096,1096,2023-06-13,118.8843231201172,122.09767150878906,119.50152587890624,-0.026317851511529877,-0.005164810693835453
1097,1097,1097,1097,2023-06-14,119.7856216430664,123.2732925415039,122.41117095947266,-0.02829218581359194,-0.021448608781591605
1098,1098,1098,1098,2023-06-15,120.10137939453124,125.4579849243164,121.7841796875,-0.04269640974240574,-0.013817889132125782
1099,1099,1099,1099,2023-06-16,120.999267578125,122.37199401855467,122.01930236816406,-0.011217651975349296,-0.008359618275486924
1100,1100,1100,1100,2023-06-20,119.23307800292967,118.84513092041016,120.14810943603516,0.0032643077551013366,-0.007615862100540438
1101,1101,1101,1101,2023-06-21,119.0850830078125,117.1894760131836,122.38178253173828,0.01617557360198152,-0.02693782894583041
1102,1102,1102,1102,2023-06-22,117.08206939697266,118.8843231201172,122.09767150878906,-0.01515972565469037,-0.041078605757484565
1103,1103,1103,1103,2023-06-23,115.34547424316406,119.7856216430664,123.2732925415039,-0.03706744882230495,-0.0643109154861804
1104,1104,1104,1104,2023-06-26,117.42741394042967,120.10137939453124,125.4579849243164,-0.022264235994472803,-0.06401004279425693
1105,1105,1105,1105,2023-06-27,119.26268005371094,120.999267578125,122.37199401855467,-0.01435204988569716,-0.02540870556029584
1106,1106,1106,1106,2023-06-28,118.99626922607422,119.23307800292967,118.84513092041016,-0.001986099669838537,0.0012717248447080554
1107,1107,1107,1107,2023-06-29,119.88430786132812,119.0850830078125,117.1894760131836,0.006711376717629669,0.0229955106876778
1108,1108,1108,1108,2023-06-30,120.999267578125,117.08206939697266,118.8843231201172,0.033456858093880104,0.017789935649218602
1109,1109,1109,1109,2023-07-03,122.20304870605467,115.34547424316406,119.7856216430664,0.05945247967366196,0.020181279103694383
1110,1110,1110,1110,2023-07-05,122.3411865234375,117.42741394042967,120.10137939453124,0.041845191153579764,0.018649303948029772
1111,1111,1111,1111,2023-07-06,121.35448455810548,119.26268005371094,120.999267578125,0.017539472561345137,0.002935695290478879
1112,1112,1112,1112,2023-07-07,120.36778259277344,118.99626922607422,119.23307800292967,0.011525683751425486,0.009516692924893544
1113,1113,1113,1113,2023-07-10,120.19017791748048,119.88430786132812,119.0850830078125,0.0025513769200400382,0.009279876889328742
1114,1114,1114,1114,2023-07-11,121.58142852783205,120.999267578125,117.08206939697266,0.004811276641250473,0.03842910493496743
1115,1115,1115,1115,2023-07-12,123.5745620727539,122.20304870605467,115.34547424316406,0.011223233636324714,0.07134296237962312
1116,1116,1116,1116,2023-07-13,125.26182556152344,122.3411865234375,117.42741394042967,0.02387290103260864,0.06671705829328856
1117,1117,1117,1117,2023-07-14,126.05118560791016,121.35448455810548,119.26268005371094,0.03870232786952221,0.05692061884859512
1118,1118,1118,1118,2023-07-17,126.27812957763672,120.36778259277344,118.99626922607422,0.04910239980792097,0.06119402229096882
1119,1119,1119,1119,2023-07-18,122.35105895996094,120.19017791748048,119.88430786132812,0.017978848853722917,0.020576096593777127
1120,1120,1120,1120,2023-07-19,121.14728546142578,121.58142852783205,120.999267578125,-0.0035708008341659436,0.0012232956964406405
1121,1121,1121,1121,2023-07-20,122.11425018310548,123.5745620727539,122.20304870605467,-0.011817253204495892,-0.000726647361824706
1122,1122,1122,1122,2023-07-21,123.77191162109376,125.26182556152344,122.3411865234375,-0.011894397465075146,0.011694549794007303
1123,1123,1123,1123,2023-07-24,125.32102966308594,126.05118560791016,121.35448455810548,-0.005792535320496062,0.032685607947856576
1124,1124,1124,1124,2023-07-25,125.40982818603516,126.27812957763672,120.36778259277344,-0.006876102730581923,0.041888663931941794
1125,1125,1125,1125,2023-07-26,127.56085205078124,122.35105895996094,120.19017791748048,0.042580694724719814,0.061325095452985146
1126,1126,1126,1126,2023-07-27,123.278564453125,121.14728546142578,121.58142852783205,0.01759246180037466,0.013958841788936915
1127,1127,1127,1127,2023-07-28,122.0057144165039,122.11425018310548,123.5745620727539,-0.0008888050857195351,-0.012695555055468044
1128,1128,1128,1128,2023-07-31,123.0910873413086,123.77191162109376,125.26182556152344,-0.005500636379192403,-0.017329607088862553
1129,1129,1129,1129,2023-08-01,122.5286636352539,125.32102966308594,126.05118560791016,-0.022281703520462992,-0.027945171286315906
1130,1130,1130,1130,2023-08-02,122.03530883789062,125.40982818603516,126.27812957763672,-0.026907933747733925,-0.03359901476159877
1131,1131,1131,1131,2023-08-03,122.16358184814452,127.56085205078124,122.35105895996094,-0.04231133702750822,-0.0015322884281514515
1132,1132,1132,1132,2023-08-04,120.61446380615234,123.278564453125,121.14728546142578,-0.02161041263573149,-0.0043981311941413415
1133,1133,1133,1133,2023-08-07,122.77533721923828,122.0057144165039,122.11425018310548,0.006308088161403935,0.005413676414845359
1134,1134,1134,1134,2023-08-08,121.77877044677734,123.0910873413086,123.77191162109376,-0.010661347810605015,-0.016103339992179166
1135,1135,1135,1135,2023-08-09,120.96967315673828,122.5286636352539,125.32102966308594,-0.012723475734269463,-0.03472167854067176
1136,1136,1136,1136,2023-08-10,120.53553009033205,122.03530883789062,125.40982818603516,-0.012289711574793971,-0.038866954577694623
1137,1137,1137,1137,2023-08-11,121.8675765991211,122.16358184814452,127.56085205078124,-0.00242302365848579,-0.044631839315354194
1138,1138,1138,1138,2023-08-14,121.83798217773438,120.61446380615234,123.278564453125,0.010144043533190539,-0.011685586069088205
1139,1139,1139,1139,2023-08-15,121.05847930908205,122.77533721923828,122.0057144165039,-0.013983736058411078,-0.007763858536889323
1140,1140,1140,1140,2023-08-16,120.22965240478516,121.77877044677734,123.0910873413086,-0.012720756140900735,-0.023246483545873775
1141,1141,1141,1141,2023-08-17,118.6015853881836,120.96967315673828,122.5286636352539,-0.01957587969578456,-0.0320502821997678
1142,1142,1142,1142,2023-08-18,119.85469818115234,120.53553009033205,122.03530883789062,-0.005648391878058434,-0.017868686345809626
1143,1143,1143,1143,2023-08-21,118.54238891601562,121.8675765991211,122.16358184814452,-0.027285253189562875,-0.02964216403404263
1144,1144,1144,1144,2023-08-22,119.41068267822266,121.83798217773438,120.61446380615234,-0.019922354721623958,-0.009980404422013311
1145,1145,1145,1145,2023-08-23,121.43342590332033,121.05847930908205,122.77533721923828,0.003097235289739375,-0.010929811689474045
1146,1146,1146,1146,2023-08-24,120.12110900878906,120.22965240478516,121.77877044677734,-0.0009028005473279421,-0.013612072382622298
1147,1147,1147,1147,2023-08-25,121.02888488769533,118.6015853881836,120.96967315673828,0.020465995387558777,0.0004894758282130152
1148,1148,1148,1148,2023-08-28,122.35105895996094,119.85469818115234,120.53553009033205,0.020828226316464526,0.015062188454045833
1149,1149,1149,1149,2023-08-29,123.43643188476562,118.54238891601562,121.8675765991211,0.041285172447615315,0.012873442874844487
1150,1150,1150,1150,2023-08-30,124.02845001220705,119.41068267822266,121.83798217773438,0.03867130838224875,0.017978530137484183
1151,1151,1151,1151,2023-08-31,122.54839324951172,121.43342590332033,121.05847930908205,0.009181716960526831,0.012307390188056822
1152,1152,1152,1152,2023-09-01,122.93321228027344,120.12110900878906,120.22965240478516,0.023410567007657423,0.022486631387621747
1153,1153,1153,1153,2023-09-05,120.42698669433594,121.02888488769533,118.6015853881836,-0.004973178046859594,0.015391036301730665
1154,1154,1154,1154,2023-09-06,119.76589965820312,122.35105895996094,119.85469818115234,-0.02112903087012752,-0.0007408847904736282
1155,1155,1155,1155,2023-09-07,121.67023468017578,123.43643188476562,118.54238891601562,-0.014308556863006916,0.02638588434704281
1156,1156,1156,1156,2023-09-08,120.8512725830078,124.02845001220705,119.41068267822266,-0.025616521281097593,0.012064162707009274
1157,1157,1157,1157,2023-09-11,120.53553009033205,122.54839324951172,121.43342590332033,-0.016425047328702425,-0.007394140503811042
1158,1158,1158,1158,2023-09-12,120.35791778564452,122.93321228027344,120.12110900878906,-0.020948728556425822,0.0019714168376361307
1159,1159,1159,1159,2023-09-13,119.62775421142578,120.42698669433594,121.02888488769533,-0.006636655992553808,-0.011576828767526637
1160,1160,1160,1160,2023-09-14,122.67667388916016,119.76589965820312,122.35105895996094,0.024303864783415063,0.002661316804015268
1161,1161,1161,1161,2023-09-15,122.39844512939452,121.67023468017578,123.43643188476562,0.005985115843105904,-0.008409079390273688
1162,1162,1162,1162,2023-09-18,121.95130920410156,120.8512725830078,124.02845001220705,0.009102399979596276,-0.016747293124287577
1163,1163,1163,1163,2023-09-19,120.79866027832033,120.53553009033205,122.54839324951172,0.0021830093399937134,-0.01427789402043722
1164,1164,1164,1164,2023-09-20,120.14285278320312,120.35791778564452,122.93321228027344,-0.0017868787230468364,-0.022698174442140284
1165,1165,1165,1165,2023-09-21,113.82320404052734,119.62775421142578,120.42698669433594,-0.048521768289988,-0.05483640199825068
1166,1166,1166,1166,2023-09-22,113.34625244140624,122.67667388916016,119.76589965820312,-0.07605701354590089,-0.053601628135535706
1167,1167,1167,1167,2023-09-25,112.5314483642578,122.39844512939452,121.67023468017578,-0.08061374272120647,-0.0751111094668333
1168,1168,1168,1168,2023-09-26,110.79255676269533,121.95130920410156,120.8512725830078,-0.0915017027224414,-0.08323218783983888
1169,1169,1169,1169,2023-09-27,110.5441436767578,120.79866027832033,120.53553009033205,-0.08488932392077941,-0.08289162876777056
1170,1170,1170,1170,2023-09-28,111.4185562133789,120.14285278320312,120.35791778564452,-0.0726160264028951,-0.07427314909341043
1171,1171,1171,1171,2023-09-29,111.498046875,113.82320404052734,119.62775421142578,-0.020427795765610823,-0.0679583712827847
1172,1172,1172,1172,2023-10-02,108.80524444580078,113.34625244140624,122.67667388916016,-0.04006315072439559,-0.11307308067295974
1173,1173,1173,1173,2023-10-03,106.81793212890624,112.5314483642578,122.39844512939452,-0.050772617951714616,-0.1272933899120795
1174,1174,1174,1174,2023-10-04,107.73209381103516,110.79255676269533,121.95130920410156,-0.027623362444963884,-0.11659748046877194
1175,1175,1175,1175,2023-10-05,108.33822631835938,110.5441436767578,120.79866027832033,-0.01995508115607414,-0.10315043172873017
1176,1176,1176,1176,2023-10-06,108.218994140625,111.4185562133789,120.14285278320312,-0.028716599653529795,-0.09924734069778285
1177,1177,1177,1177,2023-10-09,108.76549530029295,111.498046875,113.82320404052734,-0.024507618306269463,-0.04443477745041835
1178,1178,1178,1178,2023-10-10,109.6299819946289,108.80524444580078,113.34625244140624,0.007579942980036725,-0.032786884142450456
1179,1179,1179,1179,2023-10-11,111.68684387207033,106.81793212890624,112.5314483642578,0.045581407972664856,-0.007505497391747218
1180,1180,1180,1180,2023-10-12,108.95429229736328,107.73209381103516,110.79255676269533,0.011344794694809313,-0.01659194912587303
1181,1181,1181,1181,2023-10-13,108.95429229736328,108.33822631835938,110.5441436767578,0.005686506046292061,-0.014382049799430363
1182,1182,1182,1182,2023-10-16,110.21623229980467,108.218994140625,111.4185562133789,0.018455523219744308,-0.010791056305483382
1183,1183,1183,1183,2023-10-17,107.44393157958984,108.76549530029295,111.498046875,-0.012150578793893918,-0.03636041535288248
1184,1184,1184,1184,2023-10-18,103.7177276611328,109.6299819946289,108.80524444580078,-0.05392917362501959,-0.046758010706021036
1185,1185,1185,1185,2023-10-19,101.9291534423828,111.68684387207033,106.81793212890624,-0.0873665159780529,-0.04576739681333408
1186,1186,1186,1186,2023-10-20,101.78010559082033,108.95429229736328,107.73209381103516,-0.06584583824346102,-0.0552480510650315
1187,1187,1187,1187,2023-10-23,100.17037963867188,108.95429229736328,108.33822631835938,-0.08062016166116637,-0.07539210265161367
1188,1188,1188,1188,2023-10-24,101.0547332763672,110.21623229980467,108.218994140625,-0.08312295595912611,-0.06620151038317923
1189,1189,1189,1189,2023-10-25,98.11351013183594,107.44393157958984,108.76549530029295,-0.08683991092453958,-0.09793533453829018
1190,1190,1190,1190,2023-10-26,98.99786376953124,103.7177276611328,109.6299819946289,-0.04550681930693978,-0.09698184777243302
