,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CVS,CVS_6m,CVS_12m,CVS_6m_ret,CVS_12m_ret
724,724,724,724,2021-12-17,94.21898651123048,91.35562133789062,83.34756469726562,0.03134306495217554,0.13043478658856977
725,725,725,725,2021-12-20,94.18143463134766,92.8107681274414,84.48351287841797,0.014768399524763609,0.1147907020259229
726,726,726,726,2021-12-21,94.6226806640625,92.84832763671876,85.30967712402344,0.01911023141187984,0.10916702364844011
727,727,727,727,2021-12-22,94.72593688964844,92.73565673828124,86.98076629638672,0.021461865062153862,0.08904463507334559
728,728,728,728,2021-12-23,95.11084747314452,94.39735412597656,87.2436294555664,0.0075584040863663216,0.09017527201324116
729,729,729,729,2021-12-27,96.13417053222656,95.02635192871094,87.40320587158203,0.01165801465625771,0.09989295671228104
730,730,730,730,2021-12-28,96.48151397705078,94.21898651123048,91.35562133789062,0.024013498230005093,0.05610921981693262
731,731,731,731,2021-12-29,97.35460662841795,94.18143463134766,92.8107681274414,0.033692117873241,0.04895809605559198
732,732,732,732,2021-12-30,97.3358383178711,94.6226806640625,92.84832763671876,0.028673438913034754,0.048331626377917214
733,733,733,733,2021-12-31,96.84765625,94.72593688964844,92.73565673828124,0.02239850488703299,0.04434108363866618
734,734,734,734,2022-01-03,97.78646087646484,95.11084747314452,94.39735412597656,0.0281315273116014,0.0359025608489556
735,735,735,735,2022-01-04,97.90851593017578,96.13417053222656,95.02635192871094,0.018456968922974326,0.030330155193446284
736,736,736,736,2022-01-05,99.33550262451172,96.48151397705078,94.21898651123048,0.02958067851360413,0.054304512314737874
737,737,737,737,2022-01-06,96.3125228881836,97.35460662841795,94.18143463134766,-0.010704000317229734,0.022627477115607864
738,738,738,738,2022-01-07,97.81461334228516,97.3358383178711,94.6226806640625,0.004918794892899703,0.033733272570821926
739,739,739,739,2022-01-10,98.63138580322266,96.84765625,94.72593688964844,0.018417890760496824,0.041228928863737746
740,740,740,740,2022-01-11,99.55142974853516,97.78646087646484,95.11084747314452,0.018049215159755327,0.046688494460576546
741,741,741,741,2022-01-12,99.30734252929688,97.90851593017578,96.13417053222656,0.01428707795059081,0.033007743027299474
742,742,742,742,2022-01-13,98.89425659179688,99.33550262451172,96.48151397705078,-0.004441977148721521,0.025007304666881502
743,743,743,743,2022-01-14,99.72040557861328,96.3125228881836,97.35460662841795,0.035383588636611174,0.02430084237539054
744,744,744,744,2022-01-18,98.11505126953124,97.81461334228516,97.3358383178711,0.0030715035001442903,0.008005406488774014
745,745,745,745,2022-01-19,97.11991119384766,98.63138580322266,96.84765625,-0.015324479090160104,0.0028111670884927165
746,746,746,746,2022-01-20,96.6385498046875,99.55142974853516,97.78646087646484,-0.029260051324280667,-0.011738957126462668
747,747,747,747,2022-01-21,95.85517120361328,99.30734252929688,97.90851593017578,-0.034762498298302136,-0.020972074870656332
748,748,748,748,2022-01-24,97.69564819335938,98.89425659179688,99.33550262451172,-0.012120101204511458,-0.01650824114064231
749,749,749,749,2022-01-25,97.30868530273438,99.72040557861328,96.3125228881836,-0.024184822172405362,0.010343020665207758
750,750,750,750,2022-01-26,98.96981048583984,98.11505126953124,97.81461334228516,0.008711805225076974,0.011810067065462615
751,751,751,751,2022-01-27,100.7914047241211,97.11991119384766,98.63138580322266,0.0378037158924629,0.021899914548578314
752,752,752,752,2022-01-28,103.13209533691406,96.6385498046875,99.55142974853516,0.06719415332028911,0.03596799762116509
753,753,753,753,2022-01-31,100.5271224975586,95.85517120361328,99.30734252929688,0.04873968963052877,0.01228287795438554
754,754,754,754,2022-02-01,100.30059814453124,97.69564819335938,98.89425659179688,0.026663930270631298,0.014220659532729885
755,755,755,755,2022-02-02,102.78287506103516,97.30868530273438,99.72040557861328,0.056255921465490744,0.03071055983629778
756,756,756,756,2022-02-03,102.6129913330078,98.96981048583984,98.11505126953124,0.036811031861975874,0.045843527626768577
757,757,757,757,2022-02-04,102.3958969116211,100.7914047241211,97.11991119384766,0.015918938642552893,0.05432444956876825
758,758,758,758,2022-02-07,103.26422882080078,103.13209533691406,96.6385498046875,0.0012812062380296307,0.0685614491267117
759,759,759,759,2022-02-08,104.6044692993164,100.5271224975586,95.85517120361328,0.04055966887798701,0.09127622418114578
760,760,760,760,2022-02-09,98.90373992919922,100.30059814453124,97.69564819335938,-0.013926718695327911,0.012365870519112532
761,761,761,761,2022-02-10,99.40396118164062,102.78287506103516,97.30868530273438,-0.032874288420012054,0.02153225965788863
762,762,762,762,2022-02-11,98.38463592529295,102.6129913330078,98.96981048583984,-0.04120682335429293,-0.005912657179742875
763,763,763,763,2022-02-14,97.21429443359376,102.3958969116211,100.7914047241211,-0.0506036143469657,-0.035490231536293604
764,764,764,764,2022-02-15,97.18598175048828,103.26422882080078,103.13209533691406,-0.05886110940566225,-0.057655316388180555
765,765,765,765,2022-02-16,98.10148620605467,104.6044692993164,100.5271224975586,-0.06216735419453279,-0.024129172617696537
766,766,766,766,2022-02-17,96.55360412597656,98.90373992919922,100.30059814453124,-0.02376184970259987,-0.03735764380143902
767,767,767,767,2022-02-18,96.39315795898438,99.40396118164062,102.78287506103516,-0.030288563824479975,-0.06216713726149814
768,768,768,768,2022-02-22,96.1949462890625,98.38463592529295,102.6129913330078,-0.02225641855190852,-0.06254612559843375
769,769,769,769,2022-02-23,96.4969711303711,97.21429443359376,102.3958969116211,-0.0073787842354055,-0.057609005430573235
770,770,770,770,2022-02-24,95.10955810546876,97.18598175048828,103.26422882080078,-0.021365464520906374,-0.0789689789819008
771,771,771,771,2022-02-25,98.44126892089844,98.10148620605467,104.6044692993164,0.0034635837639613865,-0.058919092269208106
772,772,772,772,2022-02-28,97.82777404785156,96.55360412597656,98.90373992919922,0.013196502952003142,-0.01087892007034208
773,773,773,773,2022-03-01,96.31765747070312,96.39315795898438,99.40396118164062,-0.0007832556778912814,-0.031048095812780563
774,774,774,774,2022-03-02,98.56395721435548,96.1949462890625,98.38463592529295,0.024627186943627866,0.0018226554113458526
775,775,775,775,2022-03-03,98.66778564453124,96.4969711303711,97.21429443359376,0.02249619328701291,0.014951414495224746
776,776,776,776,2022-03-04,99.28128051757812,95.10955810546876,97.18598175048828,0.043862283614894526,0.021559681029608146
777,777,777,777,2022-03-07,98.68666076660156,98.44126892089844,98.10148620605467,0.002492774101686024,0.005964991797553054
778,778,778,778,2022-03-08,96.61024475097656,97.82777404785156,96.55360412597656,-0.012445640399417202,0.0005866236223155408
779,779,779,779,2022-03-09,97.78058624267578,96.31765747070312,96.39315795898438,0.01518858338532203,0.014393431163254977
780,780,780,780,2022-03-10,98.23362731933594,98.56395721435548,96.1949462890625,-0.003351426874036223,0.021193223853436916
781,781,781,781,2022-03-11,97.65789031982422,98.66778564453124,96.4969711303711,-0.010235309509684876,0.012030628276245903
782,782,782,782,2022-03-14,98.62059020996094,99.28128051757812,95.10955810546876,-0.006654731931063362,0.036915659944489754
783,783,783,783,2022-03-15,100.97073364257812,98.68666076660156,98.44126892089844,0.023144697147859716,0.025695165751187243
784,784,784,784,2022-03-16,101.09342193603516,96.61024475097656,97.82777404785156,0.04640478032753648,0.03338160271934876
785,785,785,785,2022-03-17,102.46197509765624,97.78058624267578,96.31765747070312,0.04787646540962642,0.06379222448201705
786,786,786,786,2022-03-18,101.27274322509766,98.23362731933594,98.56395721435548,0.03093763295416374,0.027482520865625748
787,787,787,787,2022-03-21,101.35769653320312,97.65789031982422,98.66778564453124,0.037885379269020136,0.027262301176625092
788,788,788,788,2022-03-22,101.20668029785156,98.62059020996094,99.28128051757812,0.026222618242143003,0.01939338181614758
789,789,789,789,2022-03-23,100.23454284667967,100.97073364257812,98.68666076660156,-0.007291130502274701,0.01568481563824431
790,790,790,790,2022-03-24,101.98062896728516,101.09342193603516,96.61024475097656,0.008776110396296222,0.05558814419890301
791,791,791,791,2022-03-25,102.46197509765624,102.46197509765624,97.78058624267578,0.0,0.04787646540962642
792,792,792,792,2022-03-28,101.97117614746094,101.27274322509766,98.23362731933594,0.006896553802348215,0.03804754980669767
793,793,793,793,2022-03-29,98.79991912841795,101.35769653320312,97.65789031982422,-0.025235157193487345,0.011694178574344072
794,794,794,794,2022-03-30,97.73339080810548,101.20668029785156,98.62059020996094,-0.034318776977213195,-0.008996086922280933
795,795,795,795,2022-03-31,95.52482604980467,100.23454284667967,100.97073364257812,-0.04698696340720643,-0.0539355058273735
796,796,796,796,2022-04-01,95.41156768798828,101.98062896728516,101.09342193603516,-0.06441479470973055,-0.05620399566296164
797,797,797,797,2022-04-04,94.38280487060548,102.46197509765624,102.46197509765624,-0.07885042445600443,-0.07885042445600443
798,798,798,798,2022-04-05,93.87313842773438,101.97117614746094,101.27274322509766,-0.07941496828491967,-0.07306610408406011
799,799,799,799,2022-04-06,96.32707977294922,98.79991912841795,101.35769653320312,-0.025028758902672754,-0.049632311430893195
800,800,800,800,2022-04-07,97.79002380371094,97.73339080810548,101.20668029785156,0.0005794641435969972,-0.03375919933432647
801,801,801,801,2022-04-08,100.62150573730467,95.52482604980467,100.23454284667967,0.05335450372704886,0.0038605742056099235
802,802,802,802,2022-04-11,98.58284759521484,95.41156768798828,101.98062896728516,0.03323789750103656,-0.033317909552806335
803,803,803,803,2022-04-12,98.7621612548828,94.38280487060548,102.46197509765624,0.04639993895372374,-0.03610914038351454
804,804,804,804,2022-04-13,99.08307647705078,93.87313842773438,101.97117614746094,0.055499774872522556,-0.02832270627371858
805,805,805,805,2022-04-14,97.85608673095705,96.32707977294922,98.79991912841795,0.015873074960974787,-0.009552967307940197
806,806,806,806,2022-04-18,97.61070251464844,97.79002380371094,97.73339080810548,-0.0018337380653720148,-0.0012553365072326406
807,807,807,807,2022-04-19,98.02597045898438,100.62150573730467,95.52482604980467,-0.02579503515974546,0.026183187267733388
808,808,808,808,2022-04-20,100.64981079101562,98.58284759521484,95.41156768798828,0.02096676294326394,0.0549015515619371
809,809,809,809,2022-04-21,99.78649139404295,98.7621612548828,94.38280487060548,0.010371686141179115,0.057252870698700775
810,810,810,810,2022-04-22,96.4659652709961,99.08307647705078,93.87313842773438,-0.026413301838289716,0.027620540728567677
811,811,811,811,2022-04-25,96.55133056640624,97.85608673095705,96.32707977294922,-0.013333418575566691,0.0023280140328720833
812,812,812,812,2022-04-26,96.2287826538086,97.61070251464844,97.79002380371094,-0.014157462503995966,-0.015965239491465333
813,813,813,813,2022-04-27,95.67852020263672,98.02597045898438,100.62150573730467,-0.0239472279168087,-0.04912454349046158
814,814,814,814,2022-04-28,95.67852020263672,100.64981079101562,98.58284759521484,-0.049391951652060784,-0.029460778050390823
815,815,815,815,2022-04-29,91.20054626464844,99.78649139404295,98.7621612548828,-0.08604316084719144,-0.07656388736491437
816,816,816,816,2022-05-02,91.55158233642578,96.4659652709961,99.08307647705078,-0.05094421561806417,-0.07601191251231898
817,817,817,817,2022-05-03,91.0582504272461,96.55133056640624,97.85608673095705,-0.05689284763799396,-0.06946769006204734
818,818,818,818,2022-05-04,95.41287994384766,96.2287826538086,97.61070251464844,-0.00847878033432281,-0.022516204823656016
819,819,819,819,2022-05-05,92.71852111816406,95.67852020263672,98.02597045898438,-0.03093692375471213,-0.05414329810732177
820,820,820,820,2022-05-06,95.5267333984375,95.67852020263672,100.64981079101562,-0.0015864250813845127,-0.05090002010252592
821,821,821,821,2022-05-09,93.79056549072266,91.20054626464844,99.78649139404295,0.028399163515516967,-0.060087551125965755
822,822,822,822,2022-05-10,93.12645721435548,91.55158233642578,96.4659652709961,0.017202049792460095,-0.03461851075930389
823,823,823,823,2022-05-11,92.96517944335938,91.0582504272461,96.55133056640624,0.020941858724123907,-0.03714243089151803
824,824,824,824,2022-05-12,93.21184539794922,95.41287994384766,96.2287826538086,-0.023068526463028816,-0.03135171382883506
825,825,825,825,2022-05-13,92.48133850097656,92.71852111816406,95.67852020263672,-0.0025580931870691215,-0.03341587740789542
826,826,826,826,2022-05-16,93.49646759033205,95.5267333984375,95.67852020263672,-0.02125337835679264,-0.02280608654568783
827,827,827,827,2022-05-17,94.28390502929688,93.79056549072266,91.20054626464844,0.005260012411621773,0.03380855587970988
828,828,828,828,2022-05-18,89.1987533569336,93.12645721435548,91.55158233642578,-0.0421760257493875,-0.025699490051916518
829,829,829,829,2022-05-19,88.36388397216797,92.96517944335938,91.0582504272461,-0.04949482697438157,-0.029589481924330086
830,830,830,830,2022-05-20,90.06209564208984,93.21184539794922,95.41287994384766,-0.03379130348092729,-0.056080314365386075
831,831,831,831,2022-05-23,90.66927337646484,92.48133850097656,92.71852111816406,-0.019593846216797384,-0.022101816519350836
832,832,832,832,2022-05-24,91.50414276123048,93.49646759033205,95.5267333984375,-0.02130909199512454,-0.04210958015730504
833,833,833,833,2022-05-25,92.16825103759766,94.28390502929688,93.79056549072266,-0.02243918504480502,-0.017297203025025687
834,834,834,834,2022-05-26,92.78491973876952,89.1987533569336,93.12645721435548,0.04020422087611131,-0.0036674591281812274
835,835,835,835,2022-05-27,93.02210998535156,88.36388397216797,92.96517944335938,0.052716401812428204,0.0006123856516284665
836,836,836,836,2022-05-31,91.78876495361328,90.06209564208984,93.21184539794922,0.019171986829901178,-0.015267163076327694
837,837,837,837,2022-06-01,91.58953094482422,90.66927337646484,92.48133850097656,0.010149607844968545,-0.009643108227103903
838,838,838,838,2022-06-02,92.2441635131836,91.50414276123048,93.49646759033205,0.008087292330404283,-0.013394132520980317
839,839,839,839,2022-06-03,90.03363800048828,92.16825103759766,94.28390502929688,-0.023159960323415607,-0.04507945473289321
840,840,840,840,2022-06-06,90.81159210205078,92.78491973876952,89.1987533569336,-0.021267762501433696,0.018081404553529135
841,841,841,841,2022-06-07,91.0013198852539,93.02210998535156,88.36388397216797,-0.02172376116189878,0.02984744212824153
842,842,842,842,2022-06-08,89.06593322753906,91.78876495361328,90.06209564208984,-0.029664106794009437,-0.01106083982888395
843,843,843,843,2022-06-09,87.98439025878906,91.58953094482422,90.66927337646484,-0.03936192978438746,-0.029611830090751523
844,844,844,844,2022-06-10,88.39234924316406,92.2441635131836,91.50414276123048,-0.04175672609865477,-0.03400713261897104
845,845,845,845,2022-06-13,86.22926330566406,90.03363800048828,92.16825103759766,-0.04225503688747512,-0.06443637223311238
846,846,846,846,2022-06-14,85.99207305908203,90.81159210205078,92.78491973876952,-0.053071628097355106,-0.07321067581684981
847,847,847,847,2022-06-15,86.76053619384766,91.0013198852539,93.02210998535156,-0.04660134267012361,-0.06731274739403281
848,848,848,848,2022-06-16,85.24259185791016,89.06593322753906,91.78876495361328,-0.042927090427058334,-0.07131780342628347
849,849,849,849,2022-06-17,84.11360931396484,87.98439025878906,91.58953094482422,-0.04399395089787028,-0.081624193876078
850,850,850,850,2022-06-21,86.40951538085938,88.39234924316406,92.2441635131836,-0.0224321887502954,-0.06325222008751075
851,851,851,851,2022-06-22,86.60874938964844,86.22926330566406,90.03363800048828,0.004400896742433824,-0.038040100199230764
852,852,852,852,2022-06-23,87.63336944580078,85.99207305908203,90.81159210205078,0.01908660098926873,-0.03499798409743138
853,853,853,853,2022-06-24,89.67312622070312,86.76053619384766,91.0013198852539,0.033570447517151214,-0.014595323081308509
854,854,854,854,2022-06-27,89.69209289550781,85.24259185791016,89.06593322753906,0.05219809652215268,0.0070302936855675124
855,855,855,855,2022-06-28,88.42080688476562,84.11360931396484,87.98439025878906,0.051206904636841966,0.004960159690746702
856,856,856,856,2022-06-29,88.56311798095703,86.40951538085938,88.39234924316406,0.024923211183460747,0.0019319402556343679
857,857,857,857,2022-06-30,87.90850067138672,86.60874938964844,86.22926330566406,0.015007159102260692,0.019474100802300942
858,858,858,858,2022-07-01,89.12286376953125,87.63336944580078,85.99207305908203,0.016996885240749382,0.03640789899666874
859,859,859,859,2022-07-05,87.78515625,89.67312622070312,86.76053619384766,-0.02105391046651439,0.01180974785429001
860,860,860,860,2022-07-06,88.41132354736328,89.69209289550781,85.24259185791016,-0.014279623841943812,0.03717310349660696
861,861,861,861,2022-07-07,88.92362976074219,88.42080688476562,84.11360931396484,0.005686703092767198,0.057184806192578375
862,862,862,862,2022-07-08,89.35055541992188,88.56311798095703,86.40951538085938,0.008891256957937799,0.0340360668162476
863,863,863,863,2022-07-11,89.8533706665039,87.90850067138672,86.60874938964844,0.022123798953042728,0.037462973426138246
864,864,864,864,2022-07-12,90.10953521728516,89.12286376953125,87.63336944580078,0.011070912738008643,0.028255969012076276
865,865,865,865,2022-07-13,88.6579818725586,87.78515625,89.67312622070312,0.009942747268945062,-0.0113204969083609
866,866,866,866,2022-07-14,88.06977844238281,88.41132354736328,89.69209289550781,-0.0038631375628880305,-0.01808759725358411
867,867,867,867,2022-07-15,90.47954559326172,88.92362976074219,88.42080688476562,0.0174972145953316,0.02328341915245291
868,868,868,868,2022-07-18,89.45490264892578,89.35055541992188,88.56311798095703,0.00116784085463717,0.010069481385699408
869,869,869,869,2022-07-19,91.82671356201172,89.8533706665039,87.90850067138672,0.021961812682931958,0.04457149036441632
870,870,870,870,2022-07-20,90.27081298828124,90.10953521728516,89.12286376953125,0.0017897969466513786,0.012880524370475266
871,871,871,871,2022-07-21,88.92534637451172,88.6579818725586,87.78515625,0.003015684502467586,0.012988415960263344
872,872,872,872,2022-07-22,89.7555160522461,88.06977844238281,88.41132354736328,0.019140931653031545,0.015203850038085998
873,873,873,873,2022-07-25,90.16584777832033,90.47954559326172,88.92362976074219,-0.0034670578072040215,0.013969492933660677
874,874,874,874,2022-07-26,90.94832611083984,89.45490264892578,89.35055541992188,0.01669470781020399,0.01788204542667815
875,875,875,875,2022-07-27,91.48270416259766,91.82671356201172,89.8533706665039,-0.0037462889182214854,0.018133248469232255
876,876,876,876,2022-07-28,91.15825653076172,90.27081298828124,90.10953521728516,0.009830902293919586,0.011638294559479512
877,877,877,877,2022-07-29,91.30138397216795,88.92534637451172,88.6579818725586,0.02671946407326309,0.029815726049450486
878,878,878,878,2022-08-01,91.6258316040039,89.7555160522461,88.06977844238281,0.020837889792412412,0.04037767806975401
879,879,879,879,2022-08-02,91.0055694580078,90.16584777832033,90.47954559326172,0.009313079179957162,0.005813732388873172
880,880,880,880,2022-08-03,96.74053955078124,90.94832611083984,89.45490264892578,0.06368686140393987,0.08144480275663168
881,881,881,881,2022-08-04,97.2081069946289,91.48270416259766,91.82671356201172,0.06258453862333524,0.05860378994161719
882,882,882,882,2022-08-05,97.58026123046876,91.15825653076172,90.27081298828124,0.07044896363874531,0.08097244281090532
883,883,883,883,2022-08-08,97.33216857910156,91.30138397216795,88.92534637451172,0.06605359463961702,0.09453797536176323
884,884,884,884,2022-08-09,98.94482421875,91.6258316040039,89.7555160522461,0.0798791398301073,0.10238154233501229
885,885,885,885,2022-08-10,99.28836059570312,91.0055694580078,90.16584777832033,0.0910141125100834,0.1011748133263406
886,886,886,886,2022-08-11,99.47919464111328,96.74053955078124,90.94832611083984,0.02830928071157257,0.09379907135263554
887,887,887,887,2022-08-12,101.5212631225586,97.2081069946289,91.48270416259766,0.04437033351722408,0.1097317689922983
888,888,888,888,2022-08-15,101.40675354003906,97.58026123046876,91.15825653076172,0.039213794483832665,0.11242532930430649
889,889,889,889,2022-08-16,101.5594253540039,97.33216857910156,91.30138397216795,0.04343124001667409,0.11235362417904837
890,890,890,890,2022-08-17,100.1185302734375,98.94482421875,91.6258316040039,0.011862227902822209,0.09268891229427578
891,891,891,891,2022-08-18,98.8971176147461,99.28836059570312,91.0055694580078,-0.003940471759324882,0.0867150022107126
892,892,892,892,2022-08-19,99.28836059570312,99.47919464111328,96.74053955078124,-0.0019183312259274388,0.026336642908472596
893,893,893,893,2022-08-22,97.65660095214844,101.5212631225586,97.2081069946289,-0.038067514642175504,0.004613750554203433
894,894,894,894,2022-08-23,96.50196838378906,101.40675354003906,97.58026123046876,-0.048367440875754064,-0.011050317278132216
895,895,895,895,2022-08-24,96.6451187133789,101.5594253540039,97.33216857910156,-0.04838848411651886,-0.007058815967552312
896,896,896,896,2022-08-25,97.4752960205078,100.1185302734375,98.94482421875,-0.026401049293379164,-0.014851996654148603
897,897,897,897,2022-08-26,95.48094177246094,98.8971176147461,99.28836059570312,-0.03454272404169423,-0.038347081172442676
898,898,898,898,2022-08-29,95.73859405517578,99.28836059570312,99.47919464111328,-0.03575209137536073,-0.037601838248010555
899,899,899,899,2022-08-30,94.27861785888672,97.65660095214844,101.5212631225586,-0.03459042256566891,-0.07134116579034677
900,900,900,900,2022-08-31,93.6583480834961,96.50196838378906,101.40675354003906,-0.029466966818582074,-0.07640916591895053
901,901,901,901,2022-09-01,95.35689544677734,96.6451187133789,101.5594253540039,-0.013329418844443164,-0.06107291258892533
902,902,902,902,2022-09-02,94.88933563232422,97.4752960205078,100.1185302734375,-0.02652939251027786,-0.05223003800426984
903,903,903,903,2022-09-06,94.2118148803711,95.48094177246094,98.8971176147461,-0.013291939402046093,-0.047375523648996554
904,904,904,904,2022-09-07,96.07257080078124,95.73859405517578,99.28836059570312,0.0034884233354521843,-0.032388386469753616
905,905,905,905,2022-09-08,97.58026123046876,94.27861785888672,97.65660095214844,0.03502006548848491,-0.0007817159407081942
906,906,906,906,2022-09-09,97.4752960205078,93.6583480834961,96.50196838378906,0.04075395322591979,0.010086091019903431
907,907,907,907,2022-09-12,98.3245620727539,95.35689544677734,96.6451187133789,0.03112167832302104,0.01737742559306832
908,908,908,908,2022-09-13,95.85309600830078,94.88933563232422,97.4752960205078,0.010156677455419594,-0.016642165537673503
909,909,909,909,2022-09-14,96.42564392089844,94.2118148803711,95.48094177246094,0.023498422605895408,0.009894143594528115
910,910,910,910,2022-09-15,97.62798309326172,96.07257080078124,95.73859405517578,0.016189972637516092,0.019734873451317414
911,911,911,911,2022-09-16,97.38941192626952,97.58026123046876,94.27861785888672,-0.0019558187464623344,0.0329957538414376
912,912,912,912,2022-09-19,97.4371337890625,97.4752960205078,93.6583480834961,-0.0003915066996798,0.04034649108051358
913,913,913,913,2022-09-20,96.70236206054688,98.3245620727539,95.35689544677734,-0.016498420923621415,0.014109798850576949
914,914,914,914,2022-09-21,95.20421600341795,95.85309600830078,94.88933563232422,-0.006769525783774766,0.0033183957817328746
915,915,915,915,2022-09-22,95.26148223876952,96.42564392089844,94.2118148803711,-0.01207315434765388,0.011141568175194072
916,916,916,916,2022-09-23,93.84920501708984,97.62798309326172,96.07257080078124,-0.03870589104111777,-0.023142565720468022
917,917,917,917,2022-09-26,93.2671127319336,97.38941192626952,97.58026123046876,-0.042328001707791274,-0.04420103455501323
918,918,918,918,2022-09-27,92.76136779785156,97.4371337890625,97.4752960205078,-0.04798751573843807,-0.048360235004205276
919,919,919,919,2022-09-28,93.66790008544922,96.70236206054688,98.3245620727539,-0.03137939870794193,-0.047360109103349535
920,920,920,920,2022-09-29,92.5418930053711,95.20421600341795,95.85309600830078,-0.02796433928883235,-0.03454455975676507
921,921,921,921,2022-09-30,91.0055694580078,95.26148223876952,96.42564392089844,-0.04467611337491495,-0.05620988611014022
922,922,922,922,2022-10-03,93.28620147705078,93.84920501708984,97.62798309326172,-0.0059990230064979055,-0.04447271651677298
923,923,923,923,2022-10-04,95.91989135742188,93.2671127319336,97.38941192626952,0.02844280848612568,-0.015089120467840722
924,924,924,924,2022-10-05,95.85309600830078,92.76136779785156,97.4371337890625,0.03332991183556944,-0.01625702357163883
925,925,925,925,2022-10-06,94.06867980957033,93.66790008544922,96.70236206054688,0.004278730747198312,-0.02723493195882387
926,926,926,926,2022-10-07,84.21141052246094,92.5418930053711,95.20421600341795,-0.0900185009445037,-0.11546553233065182
927,927,927,927,2022-10-10,84.21141052246094,91.0055694580078,95.26148223876952,-0.07465651801323936,-0.1159972683252185
928,928,928,928,2022-10-11,84.44996643066406,93.28620147705078,93.84920501708984,-0.09472177992541064,-0.10015256479491952
929,929,929,929,2022-10-12,83.8201675415039,95.91989135742188,93.2671127319336,-0.1261440525493438,-0.10128913519154281
930,930,930,930,2022-10-13,85.97674560546875,95.85309600830078,92.76136779785156,-0.103036321351339,-0.07314060102227116
931,931,931,931,2022-10-14,85.2133560180664,94.06867980957033,93.66790008544922,-0.0941367924949128,-0.09026084773620513
932,932,932,932,2022-10-17,86.73060607910156,84.21141052246094,92.5418930053711,0.029915133127579097,-0.06279628325662456
933,933,933,933,2022-10-18,87.73253631591797,84.21141052246094,91.0055694580078,0.04181292976345374,-0.03596519599385717
934,934,934,934,2022-10-19,87.4653549194336,84.44996643066406,93.28620147705078,0.03570621299471144,-0.06239772297995394
935,935,935,935,2022-10-20,87.35015106201172,83.8201675415039,95.91989135742188,0.042113773141289945,-0.08934268142023982
936,936,936,936,2022-10-21,89.01095581054688,85.97674560546875,95.85309600830078,0.035291056712027036,-0.07138152529952069
937,937,937,937,2022-10-24,91.00775146484376,85.2133560180664,94.06867980957033,0.06799867670449289,-0.03253929310927939
938,938,938,938,2022-10-25,88.53095245361328,86.73060607910156,84.21141052246094,0.02075791298944374,0.05129402184755283
939,939,939,939,2022-10-26,89.02056121826172,87.73253631591797,84.21141052246094,0.014681268277776383,0.0571080648805673
940,940,940,940,2022-10-27,88.99174499511719,87.4653549194336,84.44996643066406,0.017451367768296144,0.053780703017591636
941,941,941,941,2022-10-28,90.42215728759766,87.35015106201172,83.8201675415039,0.03516887135552915,0.07876373836672124
942,942,942,942,2022-10-31,90.9117431640625,89.01095581054688,85.97674560546875,0.021354532553962358,0.0573992132854102
943,943,943,943,2022-11-01,90.83495330810548,91.00775146484376,85.2133560180664,-0.0018987191086138333,0.06597084720905988
944,944,944,944,2022-11-02,92.92774963378906,88.53095245361328,86.73060607910156,0.04966395433822468,0.07145278737053307
945,945,945,945,2022-11-03,93.88774871826172,89.02056121826172,87.73253631591797,0.0546748687425882,0.0701588334364267
946,946,946,946,2022-11-04,95.57733917236328,88.99174499511719,87.4653549194336,0.07400230411941511,0.09274511331260049
947,947,947,947,2022-11-07,97.1325225830078,90.42215728759766,87.35015106201172,0.07421151514962299,0.11199032173454815
948,948,948,948,2022-11-08,97.58372497558594,90.9117431640625,89.01095581054688,0.07338965879779624,0.09631139320968041
949,949,949,949,2022-11-09,95.57733917236328,90.83495330810548,91.00775146484376,0.052208821511384285,0.05021097251572848
950,950,950,950,2022-11-10,95.91333770751952,92.92774963378906,88.53095245361328,0.03212805739400881,0.08338761810762518
951,951,951,951,2022-11-11,93.6477508544922,93.88774871826172,89.02056121826172,-0.002556221307315587,0.051978886370818156
952,952,952,952,2022-11-14,93.28294372558594,95.57733917236328,88.99174499511719,-0.024005642620366863,0.04822018863327382
953,953,953,953,2022-11-15,93.82054901123048,97.1325225830078,90.42215728759766,-0.0340974730574608,0.03758361695379442
954,954,954,954,2022-11-16,92.25572967529295,97.58372497558594,90.9117431640625,-0.05459922032722131,0.014783420320134466
955,955,955,955,2022-11-17,91.1325454711914,95.57733917236328,90.83495330810548,-0.04650468133619179,0.0032761855678673513
956,956,956,956,2022-11-18,93.45573425292967,95.91333770751952,92.92774963378906,-0.025623166843428136,0.005681667975618643
957,957,957,957,2022-11-21,93.97413635253906,93.6477508544922,93.88774871826172,0.00348524652294091,0.0009201161542020664
958,958,958,958,2022-11-22,95.5293426513672,93.28294372558594,95.57733917236328,0.024081561280801633,-0.000502174693412627
959,959,959,959,2022-11-23,96.05733489990234,93.82054901123048,97.1325225830078,0.023841108501764463,-0.011069286110495291
960,960,960,960,2022-11-25,97.2093276977539,92.25572967529295,97.58372497558594,0.053694204575648996,-0.003836677457493054
961,961,961,961,2022-11-28,96.3933334350586,91.1325454711914,95.57733917236328,0.05772677517857994,0.008537528558142382
962,962,962,962,2022-11-29,96.8445281982422,93.45573425292967,95.91333770751952,0.03626095255044559,0.00970866526991565
963,963,963,963,2022-11-30,97.80452728271484,93.97413635253906,93.6477508544922,0.04076005461551957,0.04438735997708432
