,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LRCX,LRCX_6m,LRCX_12m,LRCX_6m_ret,LRCX_12m_ret
731,731,731,731,2021-12-29,707.9093627929688,643.94189453125,686.1525268554688,0.09933732966432185,0.03170845414970369
732,732,732,732,2021-12-30,699.7076416015625,665.3617553710938,665.7514038085938,0.051619868369670474,0.05100438031180077
733,733,733,733,2021-12-31,700.5064086914062,673.300537109375,661.6018676757812,0.04040672787642796,0.058803553793306707
734,734,734,734,2022-01-03,706.6528930664062,680.6060180664062,679.2326049804688,0.03827012149260578,0.040369510952328325
735,735,735,735,2022-01-04,693.5418090820312,704.6463012695312,653.8773803710938,-0.015758959023120522,0.060660346880980764
736,736,736,736,2022-01-05,673.875244140625,697.5354614257812,651.8220825195312,-0.033919733968498345,0.03383309987880456
737,737,737,737,2022-01-06,683.71337890625,707.9093627929688,643.94189453125,-0.03417949409689469,0.06176253589456415
738,738,738,738,2022-01-07,651.93896484375,699.7076416015625,665.3617553710938,-0.06826947987658771,-0.020173673071812503
739,739,739,739,2022-01-10,647.068603515625,700.5064086914062,673.300537109375,-0.07628453432083049,-0.038960214863884346
740,740,740,740,2022-01-11,655.7573852539062,706.6528930664062,680.6060180664062,-0.07202334882073025,-0.03650956963779817
741,741,741,741,2022-01-12,668.5274658203125,693.5418090820312,704.6463012695312,-0.03606753469531654,-0.05125810691710864
742,742,742,742,2022-01-13,668.9659423828125,673.875244140625,697.5354614257812,-0.007285178971180639,-0.04095780160706364
743,743,743,743,2022-01-14,710.8997802734375,683.71337890625,707.9093627929688,0.03976286292755904,0.004224294291956365
744,744,744,744,2022-01-18,661.4071044921875,651.93896484375,699.7076416015625,0.014523046111696525,-0.05473791456916033
745,745,745,745,2022-01-19,626.0675659179688,647.068603515625,700.5064086914062,-0.032455658462726134,-0.10626432799165153
746,746,746,746,2022-01-20,603.6054077148438,655.7573852539062,706.6528930664062,-0.07952937887061617,-0.14582475549545204
747,747,747,747,2022-01-21,590.0852661132812,668.5274658203125,693.5418090820312,-0.11733579204674749,-0.14917131399141548
748,748,748,748,2022-01-24,605.69970703125,668.9659423828125,673.875244140625,-0.0945731783089171,-0.1011693747502439
749,749,749,749,2022-01-25,572.9804077148438,710.8997802734375,683.71337890625,-0.19400677336761174,-0.16195817517648692
750,750,750,750,2022-01-26,581.20166015625,661.4071044921875,651.93896484375,-0.12126486666259406,-0.10850295580116709
751,751,751,751,2022-01-27,540.904052734375,626.0675659179688,647.068603515625,-0.13602926875587806,-0.16407000773092895
752,752,752,752,2022-01-28,546.5927734375,603.6054077148438,655.7573852539062,-0.09445348492351102,-0.1664710368059953
753,753,753,753,2022-01-31,574.6266479492188,590.0852661132812,668.5274658203125,-0.026197261737924582,-0.14045917732919666
754,754,754,754,2022-02-01,574.188232421875,605.69970703125,668.9659423828125,-0.05202491307751156,-0.14167793000544326
755,755,755,755,2022-02-02,595.91015625,572.9804077148438,710.8997802734375,0.04001838147765735,-0.16175222895582886
756,756,756,756,2022-02-03,573.4967651367188,581.20166015625,661.4071044921875,-0.013256835875967488,-0.13291411410369447
757,757,757,757,2022-02-04,564.057861328125,540.904052734375,626.0675659179688,0.0428057591299289,-0.09904634573893367
758,758,758,758,2022-02-07,556.5574951171875,546.5927734375,603.6054077148438,0.018230613655976002,-0.07794481625963612
759,759,759,759,2022-02-08,561.3499755859375,574.6266479492188,590.0852661132812,-0.023104867152723085,-0.048696844638427716
760,760,760,760,2022-02-09,591.6923828125,574.188232421875,605.69970703125,0.030485038533085262,-0.023125856024274638
761,761,761,761,2022-02-10,579.4483642578125,595.91015625,572.9804077148438,-0.02762462062365212,0.011288268247712452
762,762,762,762,2022-02-11,545.4725952148438,573.4967651367188,581.20166015625,-0.048865436782706495,-0.061474471583238155
763,763,763,763,2022-02-14,543.7776489257812,564.057861328125,540.904052734375,-0.03595413483750087,0.005312580256848998
764,764,764,764,2022-02-15,578.4255981445312,556.5574951171875,546.5927734375,0.03929172317181573,0.05823864905281484
765,765,765,765,2022-02-16,576.1365356445312,561.3499755859375,574.6266479492188,0.0263410718832926,0.0026275977640457526
766,766,766,766,2022-02-17,565.5580444335938,591.6923828125,574.188232421875,-0.04416879300470544,-0.015030241828328461
767,767,767,767,2022-02-18,555.2133178710938,579.4483642578125,595.91015625,-0.041824341704303936,-0.0682935807555407
768,768,768,768,2022-02-22,545.2095947265625,545.4725952148438,573.4967651367188,-0.00048215160686060354,-0.049324027840702334
769,769,769,769,2022-02-23,528.3287963867188,543.7776489257812,564.057861328125,-0.02841023820964561,-0.06334290751179139
770,770,770,770,2022-02-24,548.2876586914062,578.4255981445312,556.5574951171875,-0.05210339851797918,-0.014858907657042675
771,771,771,771,2022-02-25,558.340087890625,576.1365356445312,561.3499755859375,-0.030889288654463054,-0.005361873744041401
772,772,772,772,2022-02-28,546.7972412109375,565.5580444335938,591.6923828125,-0.033172197632597045,-0.07587581470655713
773,773,773,773,2022-03-01,526.555908203125,555.2133178710938,579.4483642578125,-0.051615133761294674,-0.09128070647405295
774,774,774,774,2022-03-02,539.6573486328125,545.2095947265625,545.4725952148438,-0.010183691093210823,-0.010660932617047036
775,775,775,775,2022-03-03,529.4197998046875,528.3287963867188,543.7776489257812,0.0020650084292777038,-0.026403897161748624
776,776,776,776,2022-03-04,512.1494140625,548.2876586914062,578.4255981445312,-0.06591110351664142,-0.11458030954133325
777,777,777,777,2022-03-07,476.4690246582031,558.340087890625,576.1365356445312,-0.14663296619400157,-0.17299286682943793
778,778,778,778,2022-03-08,477.6574096679688,546.7972412109375,565.5580444335938,-0.12644509944829196,-0.15542283525231682
779,779,779,779,2022-03-09,503.8989868164063,526.555908203125,555.2133178710938,-0.04302851992305157,-0.09242273087296748
780,780,780,780,2022-03-10,484.1837158203125,539.6573486328125,545.2095947265625,-0.10279417662529555,-0.11193104357757344
781,781,781,781,2022-03-11,470.8584289550781,529.4197998046875,528.3287963867188,-0.11061424387832441,-0.10877765479505352
782,782,782,782,2022-03-14,456.8414306640625,512.1494140625,548.2876586914062,-0.10799189041283963,-0.16678512926152256
783,783,783,783,2022-03-15,473.6688232421875,476.4690246582031,558.340087890625,-0.00587698522065383,-0.15164819163947263
784,784,784,784,2022-03-16,502.7600402832031,477.6574096679688,546.7972412109375,0.052553629666676205,-0.08053661871118734
785,785,785,785,2022-03-17,514.3203125,503.8989868164063,526.555908203125,0.020681378522776628,-0.02323703050807846
786,786,786,786,2022-03-18,532.22265625,484.1837158203125,539.6573486328125,0.09921634879500041,-0.01377669071244525
787,787,787,787,2022-03-21,524.6200561523438,470.8584289550781,529.4197998046875,0.1141779012357762,-0.009066044855357669
788,788,788,788,2022-03-22,534.2943115234375,456.8414306640625,512.1494140625,0.1695399665192141,0.043239134621434916
789,789,789,789,2022-03-23,518.8838500976562,473.6688232421875,476.4690246582031,0.09545704643590236,0.08901906156413752
790,790,790,790,2022-03-24,543.5386352539062,502.7600402832031,477.6574096679688,0.08110945919196899,0.13792568533948435
791,791,791,791,2022-03-25,542.1705932617188,514.3203125,503.8989868164063,0.05414968082116878,0.07595094938989533
792,792,792,792,2022-03-28,544.6038208007812,532.22265625,484.1837158203125,0.023263129454161202,0.12478756101514898
793,793,793,793,2022-03-29,555.9589233398438,524.6200561523438,470.8584289550781,0.0597363116792462,0.18073477961012485
794,794,794,794,2022-03-30,536.0533447265625,534.2943115234375,456.8414306640625,0.0032922551582281745,0.17339039050674088
795,795,795,795,2022-03-31,525.3529663085938,518.8838500976562,473.6688232421875,0.012467368583007454,0.10911451320067167
796,796,796,796,2022-04-01,513.4701538085938,543.5386352539062,502.7600402832031,-0.05531986043874593,0.02130263479046124
797,797,797,797,2022-04-04,523.3399047851562,542.1705932617188,514.3203125,-0.034732035840004505,0.017536916326158503
798,798,798,798,2022-04-05,492.1575012207031,544.6038208007812,532.22265625,-0.09630178411705126,-0.07527893553347176
799,799,799,799,2022-04-06,486.8121643066406,555.9589233398438,524.6200561523438,-0.12437386312250165,-0.07206718729549322
800,800,800,800,2022-04-07,491.86431884765625,536.0533447265625,534.2943115234375,-0.08243400831953918,-0.07941314695041446
801,801,801,801,2022-04-08,480.4310302734375,525.3529663085938,518.8838500976562,-0.08550810391497621,-0.07410679638031081
802,802,802,802,2022-04-11,464.9131164550781,513.4701538085938,543.5386352539062,-0.09456642609770116,-0.1446548850425312
803,803,803,803,2022-04-12,456.352783203125,523.3399047851562,542.1705932617188,-0.12799926198926315,-0.15828562287436243
804,804,804,804,2022-04-13,461.83489990234375,492.1575012207031,544.6038208007812,-0.06161158012048973,-0.15198005914966717
805,805,805,805,2022-04-14,445.7599487304688,486.8121643066406,555.9589233398438,-0.08432865607341977,-0.19821423846814146
806,806,806,806,2022-04-18,459.8218383789063,491.86431884765625,536.0533447265625,-0.0651449581539465,-0.14220880645104716
807,807,807,807,2022-04-19,468.264892578125,480.4310302734375,525.3529663085938,-0.025323380316188415,-0.10866612999560954
808,808,808,808,2022-04-20,470.473388671875,464.9131164550781,513.4701538085938,0.01195980930629248,-0.08373761321431483
809,809,809,809,2022-04-21,458.8055725097656,456.352783203125,523.3399047851562,0.005374765744660559,-0.12331246229328441
810,810,810,810,2022-04-22,452.5710754394531,461.83489990234375,492.1575012207031,-0.020058736281838963,-0.08043446596478443
811,811,811,811,2022-04-25,465.55804443359375,445.7599487304688,486.8121643066406,0.04441425426288337,-0.0436597961830284
812,812,812,812,2022-04-26,446.7957763671875,459.8218383789063,491.86431884765625,-0.028328497962693433,-0.0916279973022961
813,813,813,813,2022-04-27,446.3658142089844,468.264892578125,480.4310302734375,-0.04676643224003174,-0.0709055284065746
814,814,814,814,2022-04-28,473.4440307617188,470.473388671875,464.9131164550781,0.0063141554046868276,0.018349480805549545
815,815,815,815,2022-04-29,455.1410827636719,458.8055725097656,456.352783203125,-0.00798702100771842,-0.00265518362997208
816,816,816,816,2022-05-02,468.3919677734375,452.5710754394531,461.83489990234375,0.03495780705521678,0.014197861340665918
817,817,817,817,2022-05-03,474.3235778808594,465.55804443359375,445.7599487304688,0.018828014147902694,0.06407850061841636
818,818,818,818,2022-05-04,494.3854675292969,446.7957763671875,459.8218383789063,0.10651329685578537,0.0751674371801132
819,819,819,819,2022-05-05,470.3463439941406,446.3658142089844,468.264892578125,0.053723939024436174,0.004445029830350444
820,820,820,820,2022-05-06,467.3268127441406,473.4440307617188,470.473388671875,-0.012920678306443611,-0.0066881060725177965
821,821,821,821,2022-05-09,436.9553527832031,455.1410827636719,458.8055725097656,-0.039956248005657446,-0.04762413762116502
822,822,822,822,2022-05-10,448.6524963378906,468.3919677734375,452.5710754394531,-0.04214306135389345,-0.008658483306202225
823,823,823,823,2022-05-11,437.0042724609375,474.3235778808594,465.55804443359375,-0.07867900134050632,-0.06133235654298552
824,824,824,824,2022-05-12,449.9325866699219,494.3854675292969,446.7957763671875,-0.08991542789784923,0.007020680294337556
825,825,825,825,2022-05-13,480.7046813964844,470.3463439941406,446.3658142089844,0.02202278711126282,0.07692987700761256
826,826,826,826,2022-05-16,471.4701232910156,467.3268127441406,473.4440307617188,0.008865980795207395,-0.0041692519969622754
827,827,827,827,2022-05-17,500.5907287597656,436.9553527832031,455.1410827636719,0.1456335883545874,0.09985836857468011
828,828,828,828,2022-05-18,466.5939025878906,448.6524963378906,468.3919677734375,0.039989538443329975,-0.003838804482694691
829,829,829,829,2022-05-19,461.3658447265625,437.0042724609375,474.3235778808594,0.05574675993082567,-0.02731834080900697
830,830,830,830,2022-05-20,463.31048583984375,449.9325866699219,494.3854675292969,0.02973311906331455,-0.06285577495785033
831,831,831,831,2022-05-23,472.28118896484375,480.7046813964844,470.3463439941406,-0.017523216972153755,0.004113660062226909
832,832,832,832,2022-05-24,460.2322998046875,471.4701232910156,467.3268127441406,-0.023835706508578802,-0.015181052629516745
833,833,833,833,2022-05-25,476.463623046875,500.5907287597656,436.9553527832031,-0.04819726840060845,0.09041717880790912
834,834,834,834,2022-05-26,497.6004638671875,466.5939025878906,448.6524963378906,0.0664529928645099,0.10909995582066934
835,835,835,835,2022-05-27,518.9132080078125,461.3658447265625,437.0042724609375,0.12473260415572507,0.18743280262596662
836,836,836,836,2022-05-31,508.1737365722656,463.31048583984375,449.9325866699219,0.09683193474695084,0.12944416925522773
837,837,837,837,2022-06-01,494.2584533691406,472.28118896484375,480.7046813964844,0.04653427855652503,0.028195631324582582
838,838,838,838,2022-06-02,511.3691711425781,460.2322998046875,471.4701232910156,0.11111100059598589,0.08462688488732661
839,839,839,839,2022-06-03,502.2616271972656,476.463623046875,500.5907287597656,0.05414475083201187,0.0033378533430687973
840,840,840,840,2022-06-06,504.4897766113281,497.6004638671875,466.5939025878906,0.013845068974813968,0.08121810810911567
841,841,841,841,2022-06-07,511.5060729980469,518.9132080078125,461.3658447265625,-0.014274323519732235,0.1086778070908152
842,842,842,842,2022-06-08,500.4538879394531,508.1737365722656,463.31048583984375,-0.01519135696560081,0.08016956929493935
843,843,843,843,2022-06-09,482.1997375488281,494.2584533691406,472.28118896484375,-0.02439759145870668,0.021001362780770583
844,844,844,844,2022-06-10,463.5938415527344,511.3691711425781,460.2322998046875,-0.093426299992033,0.007304010929857441
845,845,845,845,2022-06-13,436.8869934082031,502.2616271972656,476.463623046875,-0.1301605184410919,-0.08306327644823852
846,846,846,846,2022-06-14,440.99517822265625,504.4897766113281,497.6004638671875,-0.12585903883953187,-0.11375649693855494
847,847,847,847,2022-06-15,444.7897338867188,511.5060729980469,518.9132080078125,-0.13043117693654993,-0.1428436836396304
848,848,848,848,2022-06-16,410.13916015625,500.4538879394531,508.1737365722656,-0.18046563321759979,-0.19291547232896888
849,849,849,849,2022-06-17,411.2765197753906,482.1997375488281,494.2584533691406,-0.1470826552788319,-0.1678917842033838
850,850,850,850,2022-06-21,424.5915832519531,463.5938415527344,511.3691711425781,-0.08413023384898588,-0.16969655737504363
851,851,851,851,2022-06-22,417.326171875,436.8869934082031,502.2616271972656,-0.044773183519626,-0.16910600118154517
852,852,852,852,2022-06-23,415.806396484375,440.99517822265625,504.4897766113281,-0.05711804342124471,-0.17578826021538407
853,853,853,853,2022-06-24,441.406982421875,444.7897338867188,511.5060729980469,-0.007605282242654776,-0.1370444932653606
854,854,854,854,2022-06-27,441.0148315429688,410.13916015625,500.4538879394531,0.07528096408778961,-0.11877029598314459
855,855,855,855,2022-06-28,429.7097778320313,411.2765197753906,482.1997375488281,0.04481962176374088,-0.10885522249269497
856,856,856,856,2022-06-29,418.7184753417969,424.5915832519531,463.5938415527344,-0.013832370074729261,-0.09679888339464249
857,857,857,857,2022-06-30,417.8360595703125,417.326171875,436.8869934082031,0.0012217965938288167,-0.043606090648916296
858,858,858,858,2022-07-01,387.1270751953125,415.806396484375,440.99517822265625,-0.06897277562717874,-0.12215122905526643
859,859,859,859,2022-07-05,381.185302734375,441.406982421875,444.7897338867188,-0.13643118955001732,-0.14299887408944312
860,860,860,860,2022-07-06,384.04833984375,441.0148315429688,410.13916015625,-0.12917137389668143,-0.06361455536837846
861,861,861,861,2022-07-07,406.7859191894531,429.7097778320313,411.2765197753906,-0.0533473051468214,-0.010918689421875905
862,862,862,862,2022-07-08,407.0212097167969,418.7184753417969,424.5915832519531,-0.027935871746408103,-0.04138182250478095
863,863,863,863,2022-07-11,394.5592041015625,417.8360595703125,417.326171875,-0.055708105931994156,-0.054554373312241666
864,864,864,864,2022-07-12,397.9516906738281,387.1270751953125,415.806396484375,0.027961401235122585,-0.042939949845667735
865,865,865,865,2022-07-13,403.971923828125,381.185302734375,441.406982421875,0.05977833072338745,-0.08480848759653603
866,866,866,866,2022-07-14,411.1392822265625,384.04833984375,441.0148315429688,0.07054044913677915,-0.06774273149018906
867,867,867,867,2022-07-15,418.796875,406.7859191894531,429.7097778320313,0.029526478779008603,-0.025395984441147657
868,868,868,868,2022-07-18,414.90435791015625,407.0212097167969,418.7184753417969,0.019367905173404587,-0.009109025887924282
869,869,869,869,2022-07-19,438.2203979492188,394.5592041015625,417.8360595703125,0.11065815571854598,0.048785493525544066
870,870,870,870,2022-07-20,456.0261535644531,397.9516906738281,387.1270751953125,0.14593344933977015,0.1779753543055076
871,871,871,871,2022-07-21,466.8409423828125,403.971923828125,381.185302734375,0.1556271979471422,0.22470866277896806
872,872,872,872,2022-07-22,454.9377746582031,411.1392822265625,384.04833984375,0.10652957361419202,0.18458466672006568
873,873,873,873,2022-07-25,448.525390625,418.796875,406.7859191894531,0.07098552400850644,0.10260795535576905
874,874,874,874,2022-07-26,438.5047912597656,414.90435791015625,407.0212097167969,0.05688162319741119,0.0773512062550128
875,875,875,875,2022-07-27,458.53619384765625,438.2203979492188,394.5592041015625,0.046359767809785124,0.16214800993370204
876,876,876,876,2022-07-28,475.47900390625,456.0261535644531,397.9516906738281,0.04265731294081898,0.194815891097609
877,877,877,877,2022-07-29,490.7453308105469,466.8409423828125,403.971923828125,0.051204567246659005,0.21480058851649475
878,878,878,878,2022-08-01,492.9906311035156,454.9377746582031,411.1392822265625,0.08364409060975819,0.19908423353195448
879,879,879,879,2022-08-02,492.8435363769531,448.525390625,418.796875,0.09880855505236341,0.17680805611778538
880,880,880,880,2022-08-03,514.45361328125,438.5047912597656,414.90435791015625,0.17319952606057853,0.2399330194373379
881,881,881,881,2022-08-04,521.4739379882812,458.53619384765625,438.2203979492188,0.1372579634608635,0.18998097858673813
882,882,882,882,2022-08-05,509.8255920410156,475.47900390625,456.0261535644531,0.07223576194236703,0.11797445838587994
883,883,883,883,2022-08-08,499.59912109375,490.7453308105469,466.8409423828125,0.0180415171114916,0.0701698924343177
884,884,884,884,2022-08-09,460.2422180175781,492.9906311035156,454.9377746582031,-0.06642806378010291,0.011659711843801546
885,885,885,885,2022-08-10,485.2937927246094,492.8435363769531,448.525390625,-0.015318743363957443,0.08197618879139545
886,886,886,886,2022-08-11,487.7547607421875,514.45361328125,438.5047912597656,-0.05189749250427822,0.11231341245082715
887,887,887,887,2022-08-12,508.47259521484375,521.4739379882812,458.53619384765625,-0.02493191284610219,0.10890394703232165
888,888,888,888,2022-08-15,507.1979064941406,509.8255920410156,475.47900390625,-0.0051540871778433806,0.06670936535011474
889,889,889,889,2022-08-16,500.4031372070313,499.59912109375,490.7453308105469,0.001609322513460576,0.019679874244616702
890,890,890,890,2022-08-17,487.8528442382813,460.2422180175781,492.9906311035156,0.05999151129514302,-0.01042167242353842
891,891,891,891,2022-08-18,493.3338012695313,485.2937927246094,492.8435363769531,0.016567301427414804,0.00099476782465735
892,892,892,892,2022-08-19,467.4880981445313,487.7547607421875,514.45361328125,-0.04155092728734744,-0.09129203085418469
893,893,893,893,2022-08-22,448.64300537109375,508.47259521484375,521.4739379882812,-0.11766531845923833,-0.13966360984050596
894,894,894,894,2022-08-23,454.9181823730469,507.1979064941406,509.8255920410156,-0.10307559130608857,-0.10769841790043255
895,895,895,895,2022-08-24,453.9768676757813,500.4031372070313,499.59912109375,-0.09277773474877737,-0.09131772153259587
896,896,896,896,2022-08-25,468.8607177734375,487.8528442382813,460.2422180175781,-0.038930031236155904,0.01872600865036289
897,897,897,897,2022-08-26,444.4661254882813,493.3338012695313,485.2937927246094,-0.09905600560005279,-0.08412979487560979
898,898,898,898,2022-08-29,435.8672790527344,467.4880981445313,487.7547607421875,-0.06763983771415905,-0.10638026702291747
899,899,899,899,2022-08-30,434.0435180664063,448.64300537109375,508.47259521484375,-0.03254143523894126,-0.14637775535766895
900,900,900,900,2022-08-31,429.3665771484375,454.9181823730469,507.1979064941406,-0.05616747409681744,-0.15345356979820712
901,901,901,901,2022-09-01,423.6111145019531,453.9768676757813,500.4031372070313,-0.06688832699624381,-0.15346031428517426
902,902,902,902,2022-09-02,421.81683349609375,468.8607177734375,487.8528442382813,-0.10033658716547944,-0.135360511929154
903,903,903,903,2022-09-06,418.4341430664063,444.4661254882813,493.3338012695313,-0.058569103310801895,-0.15182348748530983
904,904,904,904,2022-09-07,423.5718688964844,435.8672790527344,467.4880981445313,-0.02820906901516329,-0.09394084987906903
905,905,905,905,2022-09-08,430.59222412109375,434.0435180664063,448.64300537109375,-0.007951492884140987,-0.04023417513234018
906,906,906,906,2022-09-09,441.9855346679688,429.3665771484375,454.9181823730469,0.02938970611857572,-0.028428513535370015
907,907,907,907,2022-09-12,438.5733947753906,423.6111145019531,453.9768676757813,0.03532079249391007,-0.03393008322043278
908,908,908,908,2022-09-13,413.8727416992188,421.81683349609375,468.8607177734375,-0.018833036441511575,-0.11727998100448656
909,909,909,909,2022-09-14,415.1325988769531,418.4341430664063,444.4661254882813,-0.007890236119974636,-0.06599721537631908
910,910,910,910,2022-09-15,406.943359375,423.5718688964844,435.8672790527344,-0.039257823152434534,-0.06635946552490568
911,911,911,911,2022-09-16,402.7897033691406,430.59222412109375,434.0435180664063,-0.06456809759791282,-0.07200617771346152
912,912,912,912,2022-09-19,402.7897033691406,441.9855346679688,429.3665771484375,-0.08868125362580725,-0.06189786348952098
913,913,913,913,2022-09-20,397.0610961914063,438.5733947753906,423.6111145019531,-0.09465302519147167,-0.06267545255927043
914,914,914,914,2022-09-21,392.3857727050781,413.8727416992188,421.81683349609375,-0.051916849865305426,-0.0697721343813752
915,915,915,915,2022-09-22,380.75146484375,415.1325988769531,418.4341430664063,-0.082819643955241,-0.09005641352903648
916,916,916,916,2022-09-23,374.58001708984375,406.943359375,423.5718688964844,-0.07952787910057357,-0.11566361083958954
917,917,917,917,2022-09-26,365.6033630371094,402.7897033691406,430.59222412109375,-0.09232197352858218,-0.15092901692926952
918,918,918,918,2022-09-27,370.78070068359375,402.7897033691406,441.9855346679688,-0.07946827443156335,-0.16110218185729996
919,919,919,919,2022-09-28,375.6529235839844,397.0610961914063,438.5733947753906,-0.053916570554930265,-0.1434662292354284
920,920,920,920,2022-09-29,364.727294921875,392.3857727050781,413.8727416992188,-0.07048797307947141,-0.11874530942910022
921,921,921,921,2022-09-30,360.24884033203125,380.75146484375,415.1325988769531,-0.05384778892481079,-0.13220777817352192
922,922,922,922,2022-10-03,383.5567321777344,374.58001708984375,406.943359375,0.02396474632478207,-0.05746899822418472
923,923,923,923,2022-10-04,394.3346557617188,365.6033630371094,402.7897033691406,0.07858596399643392,-0.02099122081994509
924,924,924,924,2022-10-05,393.6259765625,370.78070068359375,402.7897033691406,0.06161398324343015,-0.02275064811734384
925,925,925,925,2022-10-06,391.3522644042969,375.6529235839844,397.0610961914063,0.041792143318172936,-0.014377716280613462
926,926,926,926,2022-10-07,368.9498901367188,364.727294921875,392.3857727050781,0.011577403922424567,-0.0597266368930609
927,927,927,927,2022-10-10,345.2089233398437,360.24884033203125,380.75146484375,-0.04174868954005706,-0.09334840384262733
928,928,928,928,2022-10-11,321.91082763671875,383.5567321777344,374.58001708984375,-0.16072173780135823,-0.14060864715186394
929,929,929,929,2022-10-12,318.8890991210937,394.3346557617188,365.6033630371094,-0.19132367784132553,-0.1277730695033954
930,930,930,930,2022-10-13,335.2577819824219,393.6259765625,370.78070068359375,-0.14828339097384347,-0.09580573809715465
931,931,931,931,2022-10-14,310.0010070800781,391.3522644042969,375.6529235839844,-0.20787220293218145,-0.1747674845108147
932,932,932,932,2022-10-17,310.463623046875,368.9498901367188,364.727294921875,-0.15852089580016138,-0.14877875231855997
933,933,933,933,2022-10-18,316.999267578125,345.2089233398437,360.24884033203125,-0.08171763200323612,-0.12005471749484142
934,934,934,934,2022-10-19,324.8931884765625,321.91082763671875,383.5567321777344,0.009264555845289513,-0.15294619747148142
935,935,935,935,2022-10-20,350.2779846191406,318.8890991210937,394.3346557617188,0.09843198022309152,-0.1117240660917207
936,936,936,936,2022-10-21,363.4871215820313,335.2577819824219,393.6259765625,0.08420189214605478,-0.07656724092161948
937,937,937,937,2022-10-24,368.0837097167969,310.0010070800781,391.3522644042969,0.18736294821685884,-0.05945680350902938
938,938,938,938,2022-10-25,373.8910217285156,310.463623046875,368.9498901367188,0.2042989708719083,0.013392419198080763
939,939,939,939,2022-10-26,379.5408325195313,316.999267578125,345.2089233398437,0.1972924588098388,0.09945255426056665
940,940,940,940,2022-10-27,382.9956665039063,324.8931884765625,321.91082763671875,0.1788356299489955,0.1897570184750752
941,941,941,941,2022-10-28,399.2167053222656,350.2779846191406,318.8890991210937,0.1397139496401305,0.25189825059108917
942,942,942,942,2022-10-31,398.41943359375,363.4871215820313,335.2577819824219,0.0961033003306424,0.18839727220601787
943,943,943,943,2022-11-01,406.224853515625,368.0837097167969,310.0010070800781,0.10362084165086749,0.31039849625614524
944,944,944,944,2022-11-02,389.3049926757813,373.8910217285156,310.463623046875,0.04122583868424057,0.2539472059726706
945,945,945,945,2022-11-03,387.2379760742188,379.5408325195313,316.999267578125,0.020280146153421885,0.22157372486289217
946,946,946,946,2022-11-04,412.9474792480469,382.9956665039063,324.8931884765625,0.07820405128222285,0.2710253520068382
947,947,947,947,2022-11-07,428.1350708007813,399.2167053222656,350.2779846191406,0.07243776398377788,0.22227227973318153
948,948,948,948,2022-11-08,437.86962890625,398.41943359375,363.4871215820313,0.0990167446318031,0.2046358809095583
949,949,949,949,2022-11-09,425.9400939941406,406.224853515625,368.0837097167969,0.04853282685166205,0.15718268086859477
950,950,950,950,2022-11-10,477.7824401855469,389.3049926757813,373.8910217285156,0.22727026155416108,0.27786550737895865
951,951,951,951,2022-11-11,492.9503173828125,387.2379760742188,379.5408325195313,0.27299063583663763,0.2988070719833422
952,952,952,952,2022-11-14,473.146484375,412.9474792480469,382.9956665039063,0.14577884150442566,0.2353833887835235
953,953,953,953,2022-11-15,483.0286865234375,428.1350708007813,399.2167053222656,0.12821564844006694,0.20994106730457363
954,954,954,954,2022-11-16,448.224365234375,437.86962890625,398.41943359375,0.023647989366126998,0.12500628092205157
955,955,955,955,2022-11-17,453.9134826660156,425.9400939941406,406.224853515625,0.06567446705841173,0.11739466144839494
956,956,956,956,2022-11-18,449.5235900878906,477.7824401855469,389.3049926757813,-0.05914585326049637,0.15468231475330763
957,957,957,957,2022-11-21,443.0765075683594,492.9503173828125,387.2379760742188,-0.10117411036317969,0.1441969407552075
958,958,958,958,2022-11-22,448.4605712890625,473.146484375,412.9474792480469,-0.052173933234537784,0.08599905272622776
959,959,959,959,2022-11-23,454.1497497558594,483.0286865234375,428.1350708007813,-0.059787208448078055,0.06076278429239723
960,960,960,960,2022-11-25,446.1277770996094,448.224365234375,437.86962890625,-0.00467754164517431,0.018859833265868042
961,961,961,961,2022-11-28,436.2652587890625,453.9134826660156,425.9400939941406,-0.03888014908325266,0.0242408849049649
962,962,962,962,2022-11-29,435.103759765625,449.5235900878906,477.7824401855469,-0.03207802802839843,-0.08932659895024109
963,963,963,963,2022-11-30,464.9571838378906,443.0765075683594,492.9503173828125,0.04938351705806787,-0.05678692671006669
964,964,964,964,2022-12-01,455.86236572265625,448.4605712890625,473.146484375,0.01650489453803683,-0.03653016396217146
965,965,965,965,2022-12-02,450.4783935546875,454.1497497558594,483.0286865234375,-0.00808402119156848,-0.06738790857956756
966,966,966,966,2022-12-05,445.4880065917969,446.1277770996094,448.224365234375,-0.0014340521721641908,-0.006104885978581942
967,967,967,967,2022-12-06,436.1274108886719,436.2652587890625,453.9134826660156,-0.0003159726739948576,-0.03918383669257641
968,968,968,968,2022-12-07,437.2987365722656,435.103759765625,449.5235900878906,0.005044720385369628,-0.02719513232494608
969,969,969,969,2022-12-08,447.8503112792969,464.9571838378906,443.0765075683594,-0.03679236100276739,0.010774219868113777
970,970,970,970,2022-12-09,443.1257629394531,455.86236572265625,448.4605712890625,-0.027939579445239837,-0.011895824719383774
971,971,971,971,2022-12-12,457.0041198730469,450.4783935546875,454.1497497558594,0.014486213793441616,0.006285085742581575
972,972,972,972,2022-12-13,470.2082214355469,445.4880065917969,446.1277770996094,0.05549019160554258,0.0539765636035725
