,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,UNP,UNP_6m,UNP_12m,UNP_6m_ret,UNP_12m_ret
484,484,484,484,2021-01-06,196.313720703125,192.43048095703125,189.2022857666016,0.02017996175440029,0.03758641132536855
485,485,485,485,2021-01-07,199.04605102539065,191.27957153320312,190.5122833251953,0.04060276499960369,0.04479379256417082
486,486,486,486,2021-01-08,204.75390625,192.7392578125,189.4736328125,0.06233628049552853,0.08064590946340866
487,487,487,487,2021-01-11,203.3784027099609,194.8352966308593,188.5659942626953,0.04384783571986772,0.07855291461847624
488,488,488,488,2021-01-12,204.5854949951172,189.960205078125,188.23846435546875,0.0769913356904266,0.08684213768753857
489,489,489,489,2021-01-13,202.6859893798828,192.2901153564453,190.31578063964844,0.054063486332445176,0.0649983343402123
490,490,490,490,2021-01-14,202.264877319336,196.313720703125,192.43048095703125,0.030314522056309245,0.05110622970640866
491,491,491,491,2021-01-15,202.6766357421875,199.04605102539065,191.27957153320312,0.018239923364938848,0.05958327968654009
492,492,492,492,2021-01-19,201.44146728515625,204.75390625,192.7392578125,-0.016177659442547232,0.04515016593620946
493,493,493,493,2021-01-20,204.155029296875,203.3784027099609,194.8352966308593,0.003818628608376118,0.04783390292813916
494,494,494,494,2021-01-21,194.5358428955078,204.5854949951172,189.960205078125,-0.049122016689644776,0.024087349324038554
495,495,495,495,2021-01-22,193.8153686523437,202.6859893798828,192.2901153564453,-0.04376533747931344,0.007932042128484085
496,496,496,496,2021-01-25,193.1884307861328,202.264877319336,196.313720703125,-0.04487406144603778,-0.015919875115190774
497,497,497,497,2021-01-26,187.1904754638672,202.6766357421875,199.04605102539065,-0.07640821657420493,-0.05956197322403123
498,498,498,498,2021-01-27,181.83816528320312,201.44146728515625,204.75390625,-0.09731512714908452,-0.11191845560600566
499,499,499,499,2021-01-28,188.35073852539065,204.155029296875,203.3784027099609,-0.07741318362773375,-0.07389016721702402
500,500,500,500,2021-01-29,184.7763214111328,194.5358428955078,204.5854949951172,-0.05016824323534652,-0.09682589464349445
501,501,501,501,2021-02-01,185.83370971679688,193.8153686523437,202.6859893798828,-0.04118176484685232,-0.08314476848964958
502,502,502,502,2021-02-02,192.6925048828125,193.1884307861328,202.264877319336,-0.0025670579822107964,-0.04732592511061928
503,503,503,503,2021-02-03,191.2234039306641,187.1904754638672,202.6766357421875,0.02154451745903807,-0.056509877271163966
504,504,504,504,2021-02-04,191.30763244628903,181.83816528320312,201.44146728515625,0.05207634573488873,-0.050306597620846216
505,505,505,505,2021-02-05,191.0736846923828,188.35073852539065,204.155029296875,0.014456785188687205,-0.06407554420552508
506,506,506,506,2021-02-08,190.9988555908203,184.7763214111328,194.5358428955078,0.03367603669218089,-0.018181674143141535
507,507,507,507,2021-02-09,191.49478149414065,185.83370971679688,193.8153686523437,0.03046310481543424,-0.011973184450432273
508,508,508,508,2021-02-10,190.418685913086,192.6925048828125,193.1884307861328,-0.011800246050614915,-0.01433701211700944
509,509,509,509,2021-02-11,193.90890502929688,191.2234039306641,187.1904754638672,0.01404378880111623,0.035890872913170835
510,510,510,510,2021-02-12,199.457748413086,191.30763244628903,181.83816528320312,0.04260214745527824,0.09689705735009646
511,511,511,511,2021-02-16,200.234375,191.0736846923828,188.35073852539065,0.04794323363976227,0.06309312385843069
512,512,512,512,2021-02-17,197.65182495117188,190.9988555908203,184.7763214111328,0.03483250902091428,0.06968156656496416
513,513,513,513,2021-02-18,193.7498474121093,191.49478149414065,185.83370971679688,0.01177612204559031,0.04259796410121863
514,514,514,514,2021-02-19,195.621322631836,190.418685913086,192.6925048828125,0.027322091284280203,0.015199437833893326
515,515,515,515,2021-02-22,193.5346221923828,193.90890502929688,191.2234039306641,-0.0019301993214675406,0.012086482168033985
516,516,516,516,2021-02-23,193.6562957763672,199.457748413086,191.30763244628903,-0.02908612316581327,0.012276892981452514
517,517,517,517,2021-02-24,197.57693481445312,200.234375,191.0736846923828,-0.01327164821498239,0.03403529969362418
518,518,518,518,2021-02-25,196.1574859619141,197.65182495117188,190.9988555908203,-0.007560461380141326,0.02700869780154691
519,519,519,519,2021-02-26,193.6100311279297,193.7498474121093,191.49478149414065,-0.0007216330027977058,0.011045991004479339
520,520,520,520,2021-03-01,196.63690185546875,195.621322631836,190.418685913086,0.005191556881271486,0.03265549235656939
521,521,521,521,2021-03-02,196.74972534179688,193.5346221923828,193.90890502929688,0.01661254773431753,0.014650282884485444
522,522,522,522,2021-03-03,193.86380004882807,193.6562957763672,199.457748413086,0.0010715080118051112,-0.028045781168012596
523,523,523,523,2021-03-04,189.02261352539065,197.57693481445312,200.234375,-0.04329615345584714,-0.055993190353101685
524,524,524,524,2021-03-05,197.1351318359375,196.1574859619141,197.65182495117188,0.004983984522585194,-0.002614158080058271
525,525,525,525,2021-03-08,198.244369506836,193.6100311279297,193.7498474121093,0.0239364580022412,0.023197551661378935
526,526,526,526,2021-03-09,199.0058135986328,196.63690185546875,195.621322631836,0.012047137240319472,0.017301237519830703
527,527,527,527,2021-03-10,200.3406524658203,196.74972534179688,193.5346221923828,0.0182512433894646,0.0351669907758001
528,528,528,528,2021-03-11,201.65670776367188,193.86380004882807,193.6562957763672,0.04019784876228072,0.041312429091091785
529,529,529,529,2021-03-12,201.25247192382807,189.02261352539065,197.57693481445312,0.06470050419017515,0.018603067776239657
530,530,530,530,2021-03-15,199.9176483154297,197.1351318359375,196.1574859619141,0.014114767132465733,0.019169099435978998
531,531,531,531,2021-03-16,199.0058135986328,198.244369506836,193.6100311279297,0.003840936787718352,0.02786933321206808
532,532,532,532,2021-03-17,199.56983947753903,199.0058135986328,196.63690185546875,0.002834218099998731,0.01491549955473781
533,533,533,533,2021-03-18,202.44631958007807,200.3406524658203,196.74972534179688,0.01051043354576775,0.028953505416004832
534,534,534,534,2021-03-19,198.15977478027344,201.65670776367188,193.86380004882807,-0.017341019905455446,0.022159757161282156
535,535,535,535,2021-03-22,193.9014129638672,201.25247192382807,189.02261352539065,-0.036526552393071565,0.025810665440943126
536,536,536,536,2021-03-23,195.5746917724609,199.9176483154297,197.1351318359375,-0.021723727642676494,-0.007915585867136254
537,537,537,537,2021-03-24,200.1338653564453,199.0058135986328,198.244369506836,0.005668436199997684,0.009531145092845472
538,538,538,538,2021-03-25,203.132553100586,199.56983947753903,199.0058135986328,0.01785196416639856,0.020736778626358365
539,539,539,539,2021-03-26,209.5530242919922,202.44631958007807,200.3406524658203,0.03510414378811677,0.04598353710435066
540,540,540,540,2021-03-29,209.60940551757807,198.15977478027344,201.65670776367188,0.05777979284645629,0.03943681240311747
541,541,541,541,2021-03-30,207.870361328125,193.9014129638672,201.25247192382807,0.07204149856742337,0.03288351860245342
542,542,542,542,2021-03-31,207.1935272216797,195.5746917724609,199.9176483154297,0.059408685980375076,0.03639438022385155
543,543,543,543,2021-04-01,207.0055084228516,200.1338653564453,199.0058135986328,0.0343352338404479,0.040198297122882254
544,544,544,544,2021-04-05,210.07003784179688,203.132553100586,199.56983947753903,0.034152501090140897,0.05261415448219364
545,545,545,545,2021-04-06,207.8421630859375,209.5530242919922,202.44631958007807,-0.008164335551038238,0.026653206227960524
546,546,546,546,2021-04-07,208.0677490234375,209.60940551757807,198.15977478027344,-0.00735490132388783,0.049999926847668075
547,547,547,547,2021-04-08,206.9773101806641,207.870361328125,193.9014129638672,-0.004296192789366549,0.0674358016113763
548,548,548,548,2021-04-09,209.8538513183593,207.1935272216797,195.5746917724609,0.012839803117175919,0.07301128492898923
549,549,549,549,2021-04-12,210.145248413086,207.0055084228516,200.1338653564453,0.015167422423469246,0.050023433259583916
550,550,550,550,2021-04-13,208.67877197265625,210.07003784179688,203.132553100586,-0.006622866751651579,0.027303446874533677
551,551,551,551,2021-04-14,209.25222778320312,207.8421630859375,209.5530242919922,0.0067843053417540045,-0.0014354195545750459
552,552,552,552,2021-04-15,209.72222900390625,208.0677490234375,209.60940551757807,0.007951640695081474,0.0005382558385182978
553,553,553,553,2021-04-16,209.3556060791016,206.9773101806641,207.870361328125,0.011490611682805074,0.007145053010381375
554,554,554,554,2021-04-19,210.07003784179688,209.8538513183593,207.1935272216797,0.0010301765827953613,0.013883206964470318
555,555,555,555,2021-04-20,207.4379272460937,210.145248413086,207.0055084228516,-0.012883094847190968,0.0020889242346091574
556,556,556,556,2021-04-21,210.0323944091797,208.67877197265625,210.07003784179688,0.0064866321750292055,-0.0001791946771844133
557,557,557,557,2021-04-22,204.9092254638672,209.25222778320312,207.8421630859375,-0.02075486777534108,-0.014111369793902817
558,558,558,558,2021-04-23,210.13584899902344,209.72222900390625,208.0677490234375,0.0019722277275122657,0.009939550868851788
559,559,559,559,2021-04-26,211.1228790283203,209.3556060791016,206.9773101806641,0.008441488538649233,0.02002909808827691
560,560,560,560,2021-04-27,212.1945037841797,210.07003784179688,209.8538513183593,0.010113131621286797,0.011153726515457096
561,561,561,561,2021-04-28,212.626953125,207.4379272460937,210.145248413086,0.025014836716673816,0.011809473355474998
562,562,562,562,2021-04-29,211.0194702148437,210.0323944091797,208.67877197265625,0.004699636017770681,0.011216753003003843
563,563,563,563,2021-04-30,208.7727813720703,204.9092254638672,209.25222778320312,0.01885496321337854,-0.002291236830365029
564,564,564,564,2021-05-03,210.3238677978516,210.13584899902344,209.72222900390625,0.0008947488004724669,0.0028687411763783643
565,565,565,565,2021-05-04,212.1381225585937,211.1228790283203,209.3556060791016,0.0048087802465841545,0.013290862048570107
566,566,566,566,2021-05-05,210.1546630859375,212.1945037841797,210.07003784179688,-0.009613070375832589,0.0004028429994589189
567,567,567,567,2021-05-06,213.58580017089844,212.626953125,207.4379272460937,0.004509527281495451,0.029637169086785375
568,568,568,568,2021-05-07,215.7196655273437,211.0194702148437,210.0323944091797,0.02227375183775515,0.027078066381913457
569,569,569,569,2021-05-10,214.7420349121093,208.7727813720703,204.9092254638672,0.028592106216186686,0.04798617254046467
570,570,570,570,2021-05-11,213.0217437744141,210.3238677978516,210.13584899902344,0.012827245927007791,0.013733471890386761
571,571,571,571,2021-05-12,208.68820190429688,212.1381225585937,211.1228790283203,-0.016262615189987506,-0.011532038286086732
572,572,572,572,2021-05-13,211.6775054931641,210.1546630859375,212.1945037841797,0.007246293681353544,-0.0024364358256019347
573,573,573,573,2021-05-14,214.19680786132807,213.58580017089844,212.626953125,0.002860713071471732,0.007383140816607403
574,574,574,574,2021-05-17,211.28268432617188,215.7196655273437,211.0194702148437,-0.020568274062196745,0.0012473451433661076
575,575,575,575,2021-05-18,209.101806640625,214.7420349121093,208.7727813720703,-0.02626513376290185,0.0015759969589537182
576,576,576,576,2021-05-19,208.9701690673828,213.0217437744141,210.3238677978516,-0.019019535917994435,-0.0064362582556244385
577,577,577,577,2021-05-20,208.6411590576172,208.68820190429688,212.1381225585937,-0.0002254216877159987,-0.01648437093154076
578,578,578,578,2021-05-21,208.23696899414065,211.6775054931641,210.1546630859375,-0.016253670842386936,-0.009125156033357507
579,579,579,579,2021-05-24,210.1546630859375,214.19680786132807,213.58580017089844,-0.018871171871092773,-0.016064443807666806
580,580,580,580,2021-05-25,208.6317749023437,211.28268432617188,215.7196655273437,-0.012546742447363979,-0.032856951672315504
581,581,581,581,2021-05-26,210.42724609375,209.101806640625,214.7420349121093,0.006338727887717388,-0.020092893411042034
582,582,582,582,2021-05-27,211.4851226806641,208.9701690673828,213.0217437744141,0.012034988651755008,-0.007213447165174136
583,583,583,583,2021-05-28,212.2691192626953,208.6411590576172,208.68820190429688,0.017388516347708105,0.017159174911290043
584,584,584,584,2021-06-01,212.552474975586,208.23696899414065,211.6775054931641,0.020724014579595496,0.004133502425698987
585,585,585,585,2021-06-02,212.0046539306641,210.1546630859375,214.19680786132807,0.008802996886012826,-0.01023429785229657
586,586,586,586,2021-06-03,212.47694396972656,208.6317749023437,211.28268432617188,0.018430409601714492,0.005652425551878393
587,587,587,587,2021-06-04,213.6293182373047,210.42724609375,209.101806640625,0.01521700351544819,0.021652187847716498
588,588,588,588,2021-06-07,210.5878143310547,211.4851226806641,208.9701690673828,-0.0042428911227212485,0.007741034382521272
589,589,589,589,2021-06-08,209.52993774414065,212.2691192626953,208.6411590576172,-0.012904286445758362,0.004259843506132066
590,590,590,590,2021-06-09,209.21823120117188,212.552474975586,208.23696899414065,-0.015686685251710686,0.004712238234022781
591,591,591,591,2021-06-10,207.4141387939453,212.0046539306641,210.1546630859375,-0.02165289795109926,-0.013040511458323079
592,592,592,592,2021-06-11,209.05764770507807,212.47694396972656,208.6317749023437,-0.016092551976536695,0.0020412653007133574
593,593,593,593,2021-06-14,210.276123046875,213.6293182373047,210.42724609375,-0.01569632491503281,-0.0007181724309962556
594,594,594,594,2021-06-15,210.48391723632807,210.5878143310547,211.4851226806641,-0.0004933670785114419,-0.004734164898435034
595,595,595,595,2021-06-16,209.74717712402344,209.52993774414065,212.2691192626953,0.0010367939885900235,-0.011880871543782257
596,596,596,596,2021-06-17,206.9229736328125,209.21823120117188,212.552474975586,-0.010970638434240398,-0.026485230733822807
597,597,597,597,2021-06-18,202.899154663086,207.4141387939453,212.0046539306641,-0.021767967010892675,-0.042949525393702115
598,598,598,598,2021-06-21,205.449447631836,209.05764770507807,212.47694396972656,-0.017259354598365362,-0.03307415951394632
599,599,599,599,2021-06-22,206.847396850586,210.276123046875,213.6293182373047,-0.016305827530996853,-0.03174621087909468
600,600,600,600,2021-06-23,206.9607849121093,210.48391723632807,210.5878143310547,-0.016738249508455594,-0.017223358485707663
601,601,601,601,2021-06-24,206.35626220703125,209.74717712402344,209.52993774414065,-0.01616667725157106,-0.015146644776770857
602,602,602,602,2021-06-25,209.0009765625,206.9229736328125,209.21823120117188,0.010042398353384163,-0.0010384116022038592
603,603,603,603,2021-06-28,206.9796600341797,202.899154663086,207.4141387939453,0.020111002324624705,-0.002094740321426425
604,604,604,604,2021-06-29,206.5262451171875,205.449447631836,209.05764770507807,0.005241179753771474,-0.012108634224477943
605,605,605,605,2021-06-30,207.7352905273437,206.847396850586,210.276123046875,0.004292505925994616,-0.012083314466307282
606,606,606,606,2021-07-01,211.15457153320312,206.9607849121093,210.48391723632807,0.02026367759899461,0.0031862495989281037
607,607,607,607,2021-07-02,212.2596893310547,206.35626220703125,209.74717712402344,0.028607937849255638,0.01197876529964259
608,608,608,608,2021-07-06,211.400131225586,209.0009765625,206.9229736328125,0.011479155277384745,0.02163683188082466
609,609,609,609,2021-07-07,215.6884155273437,206.9796600341797,202.899154663086,0.04207541693577954,0.06303259806820916
610,610,610,610,2021-07-08,206.23341369628903,206.5262451171875,205.449447631836,-0.0014178896281792364,0.0038158587111798425
611,611,611,611,2021-07-09,209.397689819336,207.7352905273437,206.847396850586,0.008002488589070378,0.012329345244756373
612,612,612,612,2021-07-12,208.95376586914065,211.15457153320312,206.9607849121093,-0.01042272325946969,0.009629751635691353
613,613,613,613,2021-07-13,207.02685546875,212.2596893310547,206.35626220703125,-0.02465297993602167,0.0032496869954252716
614,614,614,614,2021-07-14,207.8486328125,211.400131225586,209.0009765625,-0.01679988745747829,-0.005513580696860476
615,615,615,615,2021-07-15,207.7447509765625,215.6884155273437,206.9796600341797,-0.036829351874830496,0.0036964547253410807
616,616,616,616,2021-07-16,206.3090057373047,206.23341369628903,206.5262451171875,0.00036653634181216255,-0.001051872994444536
617,617,617,617,2021-07-19,202.4552154541016,209.397689819336,207.7352905273437,-0.03315449359171163,-0.025417323459285268
618,618,618,618,2021-07-20,203.53204345703125,208.95376586914065,211.15457153320312,-0.025946995449245946,-0.03609928035573351
619,619,619,619,2021-07-21,205.147201538086,207.02685546875,212.2596893310547,-0.009079275857270308,-0.03350842458774905
620,620,620,620,2021-07-22,207.36688232421875,207.8486328125,211.400131225586,-0.002317794838303522,-0.019078743603348824
621,621,621,621,2021-07-23,207.94308471679688,207.7447509765625,215.6884155273437,0.0009546991647300107,-0.035909813661572865
622,622,622,622,2021-07-26,207.9808807373047,206.3090057373047,206.23341369628903,0.008103742219226273,0.008473248877066464
623,623,623,623,2021-07-27,205.94064331054688,202.4552154541016,209.397689819336,0.017215796830067243,-0.016509477787323146
624,624,624,624,2021-07-28,204.55213928222656,203.53204345703125,208.95376586914065,0.005011966704941306,-0.02106507422158954
625,625,625,625,2021-07-29,205.2700042724609,205.147201538086,207.02685546875,0.000598607894498171,-0.008486102888976554
626,626,626,626,2021-07-30,206.6301422119141,207.36688232421875,207.8486328125,-0.003552834011135708,-0.005862394109106828
627,627,627,627,2021-08-02,205.4589233398437,207.94308471679688,207.7447509765625,-0.011946352437429808,-0.011003058445393399
628,628,628,628,2021-08-03,207.85809326171875,207.9808807373047,206.3090057373047,-0.000590378669186542,0.007508579273493021
629,629,629,629,2021-08-04,205.5533599853516,205.94064331054688,202.4552154541016,-0.0018805580043337322,0.01530286352120358
630,630,630,630,2021-08-05,207.00796508789065,204.55213928222656,203.53204345703125,0.012005867131390513,0.017078006842658366
631,631,631,631,2021-08-06,208.273666381836,205.2700042724609,205.147201538086,0.014632737598564205,0.015240104765307017
632,632,632,632,2021-08-09,207.7541656494141,206.6301422119141,207.36688232421875,0.005439784464491337,0.0018676238020969294
633,633,633,633,2021-08-10,209.4165954589844,205.4589233398437,207.94308471679688,0.01926259543662856,0.007086125245253205
634,634,634,634,2021-08-11,213.8370513916016,207.85809326171875,207.9808807373047,0.028764615493487744,0.028157254808886423
635,635,635,635,2021-08-12,215.0366668701172,205.5533599853516,205.94064331054688,0.04613549924672311,0.044168180759996956
636,636,636,636,2021-08-13,215.1689300537109,207.00796508789065,204.55213928222656,0.039423434563763404,0.051902614212389286
637,637,637,637,2021-08-16,214.8760986328125,208.273666381836,205.2700042724609,0.03170075394395755,0.04679736035666049
638,638,638,638,2021-08-17,213.33645629882807,207.7541656494141,206.6301422119141,0.026869692994912597,0.032455642797923234
639,639,639,639,2021-08-18,212.35415649414065,209.4165954589844,205.4589233398437,0.014027355514580453,0.03356015422553216
640,640,640,640,2021-08-19,211.3623504638672,213.8370513916016,207.85809326171875,-0.011572835070581156,0.016858892271931714
641,641,641,641,2021-08-20,211.3057098388672,215.0366668701172,205.5533599853516,-0.017350329530095965,0.027984703601660943
642,642,642,642,2021-08-23,211.371810913086,215.1689300537109,207.00796508789065,-0.017647153516435088,0.021080569645436364
643,643,643,643,2021-08-24,208.98208618164065,214.8760986328125,208.273666381836,-0.027429818805691064,0.003401389201580063
644,644,644,644,2021-08-25,209.0198669433593,213.33645629882807,207.7541656494141,-0.02023371640439353,0.006092302842586994
645,645,645,645,2021-08-26,208.72706604003903,212.35415649414065,209.4165954589844,-0.017080383610017513,-0.00329262070866021
646,646,646,646,2021-08-27,209.152099609375,211.3623504638672,213.8370513916016,-0.01045716443653022,-0.021908980467781558
647,647,647,647,2021-08-30,207.93719482421875,211.3057098388672,215.0366668701172,-0.0159414292080281,-0.033015169688184076
648,648,648,648,2021-08-31,205.81114196777344,211.371810913086,215.1689300537109,-0.026307523795588095,-0.04349042440096518
649,649,649,649,2021-09-01,205.89654541015625,208.98208618164065,214.8760986328125,-0.014764618479320535,-0.041789446475388625
650,650,650,650,2021-09-02,206.4660186767578,209.0198669433593,213.33645629882807,-0.012218208268659603,-0.032204704911975246
651,651,651,651,2021-09-03,203.97930908203125,208.72706604003903,212.35415649414065,-0.02274624488372312,-0.039438113905439276
652,652,652,652,2021-09-07,202.1664581298828,209.152099609375,211.3623504638672,-0.033399815218393636,-0.04350771229503536
653,653,653,653,2021-09-08,204.301986694336,207.93719482421875,211.3057098388672,-0.017482240889879264,-0.03314497819236373
654,654,654,654,2021-09-09,199.36648559570312,205.81114196777344,211.371810913086,-0.03131344741811615,-0.056797191950630266
655,655,655,655,2021-09-10,197.19297790527344,205.89654541015625,208.98208618164065,-0.042271556754606365,-0.05641205182591824
656,656,656,656,2021-09-13,196.2343139648437,206.4660186767578,209.0198669433593,-0.04955636175623079,-0.061169080075915705
657,657,657,657,2021-09-14,193.064208984375,203.97930908203125,208.72706604003903,-0.05351082002766605,-0.07503989469511108
658,658,658,658,2021-09-15,193.8614959716797,202.1664581298828,209.152099609375,-0.04107982221693551,-0.07310757896407905
659,659,659,659,2021-09-16,193.0926971435547,204.301986694336,207.93719482421875,-0.05486627776925124,-0.07138933317443741
660,660,660,660,2021-09-17,191.222885131836,199.36648559570312,205.81114196777344,-0.04084738936704535,-0.07088176420604919
661,661,661,661,2021-09-20,187.8059844970703,197.19297790527344,205.89654541015625,-0.04760308154944748,-0.08786238194064222
662,662,662,662,2021-09-21,186.61007690429688,196.2343139648437,206.4660186767578,-0.04904461847723052,-0.09617050737800736
663,663,663,663,2021-09-22,187.9958038330078,193.064208984375,203.97930908203125,-0.026252432690812122,-0.07835846351747178
664,664,664,664,2021-09-23,191.46017456054688,193.8614959716797,202.1664581298828,-0.012386788821043715,-0.052957763955371995
665,665,665,665,2021-09-24,193.43435668945312,193.0926971435547,204.301986694336,0.0017694068753124625,-0.05319395166304641
666,666,666,666,2021-09-27,193.5862579345703,191.222885131836,199.36648559570312,0.012359257110386768,-0.028992975644133945
667,667,667,667,2021-09-28,190.8907012939453,187.8059844970703,197.19297790527344,0.01642501864429735,-0.031959944407125795
668,668,668,668,2021-09-29,191.4222106933593,186.61007690429688,196.2343139648437,0.02578710576026566,-0.024522231480609058
669,669,669,669,2021-09-30,186.04058837890625,187.9958038330078,193.064208984375,-0.01040031433807076,-0.03637971347675939
670,670,670,670,2021-10-01,191.47915649414065,191.46017456054688,193.8614959716797,9.91429869807714e-05,-0.012288873897305819
671,671,671,671,2021-10-04,195.0574188232422,193.43435668945312,193.0926971435547,0.008390764503095838,0.010175018054809248
672,672,672,672,2021-10-05,199.29055786132807,193.5862579345703,191.222885131836,0.02946645070584375,0.042189891256634526
673,673,673,673,2021-10-06,201.63491821289065,190.8907012939453,187.8059844970703,0.0562846531869603,0.07363414830924131
674,674,674,674,2021-10-07,201.10340881347656,191.4222106933593,186.61007690429688,0.050575103510980046,0.0776663948143197
675,675,675,675,2021-10-08,205.46945190429688,186.04058837890625,187.9958038330078,0.104433466345635,0.09294701113015535
676,676,676,676,2021-10-11,203.97930908203125,191.47915649414065,191.46017456054688,0.06528205375854101,0.06538766900332771
677,677,677,677,2021-10-12,202.5555877685547,195.0574188232422,193.43435668945312,0.038440829323734826,0.04715414177298993
678,678,678,678,2021-10-13,204.8715057373047,199.29055786132807,193.5862579345703,0.02800407573679431,0.058295707159898846
679,679,679,679,2021-10-14,210.082275390625,201.63491821289065,190.8907012939453,0.04189431697944013,0.10053697726809285
680,680,680,680,2021-10-15,213.7079620361328,201.10340881347656,191.4222106933593,0.06267697448304799,0.11642197246626318
681,681,681,681,2021-10-18,214.4387969970703,205.46945190429688,186.04058837890625,0.043652937259749836,0.15264523115958895
682,682,682,682,2021-10-19,214.27745056152344,203.97930908203125,191.47915649414065,0.050486206301202596,0.11906410329356354
683,683,683,683,2021-10-20,216.41297912597656,202.5555877685547,195.0574188232422,0.06841278243706461,0.1094834558540243
684,684,684,684,2021-10-21,219.5166931152344,204.8715057373047,199.29055786132807,0.07148474515879433,0.10149068511304105
685,685,685,685,2021-10-22,225.5057678222656,210.082275390625,201.63491821289065,0.07341643840710654,0.11838648692867548
686,686,686,686,2021-10-25,228.05894470214844,213.7079620361328,201.10340881347656,0.06715230695798424,0.13403818487071573
687,687,687,687,2021-10-26,228.4765472412109,214.4387969970703,205.46945190429688,0.06546273547847026,0.11197331342291328
688,688,688,688,2021-10-27,227.20474243164065,214.27745056152344,203.97930908203125,0.060329688617447585,0.11386171202427775
689,689,689,689,2021-10-28,229.9761962890625,216.41297912597656,202.5555877685547,0.06267284530652217,0.1353732514742536
690,690,690,690,2021-10-29,229.12196350097656,219.5166931152344,204.8715057373047,0.04375644626124142,0.11836910983007498
691,691,691,691,2021-11-01,227.2806396484375,225.5057678222656,210.082275390625,0.007870627183118373,0.08186489900603955
692,692,692,692,2021-11-02,228.21080017089844,228.05894470214844,213.7079620361328,0.0006658606131337841,0.06786288164740228
693,693,693,693,2021-11-03,227.2806396484375,228.4765472412109,214.4387969970703,-0.005234268493697236,0.05988581745094668
694,694,694,694,2021-11-04,225.1355743408203,227.20474243164065,214.27745056152344,-0.009107063825672057,0.050673198466953506
695,695,695,695,2021-11-05,226.68267822265625,229.9761962890625,216.41297912597656,-0.014321125923252298,0.047454173673666666
696,696,696,696,2021-11-08,227.27114868164065,229.12196350097656,219.5166931152344,-0.008077858582632214,0.035325129293632296
697,697,697,697,2021-11-09,228.7423248291016,227.2806396484375,225.5057678222656,0.006431190896527994,0.01435243558553645
698,698,698,698,2021-11-10,229.2548370361328,228.21080017089844,228.05894470214844,0.004574879297791989,0.005243786142859808
699,699,699,699,2021-11-11,228.3246917724609,227.2806396484375,228.4765472412109,0.004593669419614255,-0.0006646435731965106
700,700,700,700,2021-11-12,230.10910034179688,225.1355743408203,227.20474243164065,0.02209124886432834,0.012782998625260111
701,701,701,701,2021-11-15,229.17892456054688,226.68267822265625,229.9761962890625,0.011012073606430306,-0.0034667576096159003
702,702,702,702,2021-11-16,229.19790649414065,227.27114868164065,229.12196350097656,0.008477793260063038,0.0003314522623831806
703,703,703,703,2021-11-17,227.5559234619141,228.7423248291016,227.2806396484375,-0.005186628089374756,0.0012112066118012965
704,704,704,704,2021-11-18,228.0209808349609,229.2548370361328,228.21080017089844,-0.005382029086598683,-0.0008317719222551423
705,705,705,705,2021-11-19,229.0365447998047,228.3246917724609,227.2806396484375,0.0031177224934269,0.007725713699518133
706,706,706,706,2021-11-22,231.5043182373047,230.10910034179688,225.1355743408203,0.006063288646278586,0.028288483129028208
707,707,707,707,2021-11-23,234.788314819336,229.17892456054688,226.68267822265625,0.02447603011291366,0.03575763556454059
708,708,708,708,2021-11-24,234.05751037597656,229.19790649414065,227.27114868164065,0.021202653881832623,0.029860198858070452
709,709,709,709,2021-11-26,227.5938415527344,227.5559234619141,228.7423248291016,0.0001666319656437043,-0.005020860381764747
710,710,710,710,2021-11-29,227.2806396484375,228.0209808349609,229.2548370361328,-0.0032468116916805068,-0.00861136634331583
711,711,711,711,2021-11-30,223.65496826171875,229.0365447998047,228.3246917724609,-0.023496584541955245,-0.020452117878673515
712,712,712,712,2021-12-01,221.3864898681641,231.5043182373047,230.10910034179688,-0.04370470687622019,-0.03790641248293303
713,713,713,713,2021-12-02,227.869140625,234.788314819336,229.17892456054688,-0.029469840522771018,-0.0057151151139154255
714,714,714,714,2021-12-03,228.20127868652344,234.05751037597656,229.19790649414065,-0.02502048184673078,-0.004348328581451066
715,715,715,715,2021-12-06,233.5449676513672,227.5938415527344,227.5559234619141,0.026148010236269448,0.026318999296256473
716,716,716,716,2021-12-07,234.8832397460937,227.2806396484375,228.0209808349609,0.033450275876625746,0.030094857438139
717,717,717,717,2021-12-08,235.0066375732422,223.65496826171875,229.0365447998047,0.050755274518381466,0.026066114377754968
718,718,718,718,2021-12-09,234.6744537353516,221.3864898681641,231.5043182373047,0.06002156624417543,0.013693634409001954
719,719,719,719,2021-12-10,235.8228912353516,227.869140625,234.788314819336,0.0349049045804799,0.0044064220862596315
720,720,720,720,2021-12-13,233.24122619628903,228.20127868652344,234.05751037597656,0.022085535798810785,-0.003487536795449553
721,721,721,721,2021-12-14,232.168701171875,233.5449676513672,227.5938415527344,-0.005892939990668755,0.020100981590402967
722,722,722,722,2021-12-15,234.55105590820312,234.8832397460937,227.2806396484375,-0.0014142509199449593,0.03198871787324986
723,723,723,723,2021-12-16,235.718490600586,235.0066375732422,223.65496826171875,0.0030290762622480205,0.05393809237785696
724,724,724,724,2021-12-17,231.4460601806641,234.6744537353516,221.3864898681641,-0.013756902395214432,0.045438953020532136
725,725,725,725,2021-12-20,229.4910430908203,235.8228912353516,227.869140625,-0.026850014904668762,0.007117692467579317
