,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,RJF,RJF_6m,RJF_12m,RJF_6m_ret,RJF_12m_ret
483,483,483,483,2021-01-05,60.261138916015625,59.07456207275391,59.35429763793945,0.020086087846074463,0.015278443417996446
484,484,484,484,2021-01-06,63.82957458496094,60.25707626342773,60.25071334838867,0.059287614717899784,0.059399483220690774
485,485,485,485,2021-01-07,64.9403076171875,59.754825592041016,59.672176361083984,0.08677930148351343,0.08828455031077431
486,486,486,486,2021-01-08,65.11267852783203,59.90739822387695,59.72938537597656,0.08688877264378414,0.09012805201274765
487,487,487,487,2021-01-11,65.94893646240234,60.822898864746094,59.59588241577149,0.08427808758433541,0.1066022313808308
488,488,488,488,2021-01-12,66.08936309814453,60.02494812011719,59.79296875,0.10103157383646066,0.10530325688410525
489,489,489,489,2021-01-13,65.03605651855469,60.261138916015625,59.07456207275391,0.07923709522307143,0.10091474632446418
490,490,490,490,2021-01-14,65.55953216552734,63.82957458496094,60.25707626342773,0.027102759055110504,0.08799723170966178
491,491,491,491,2021-01-15,65.71272277832031,64.9403076171875,59.754825592041016,0.011894233173117552,0.09970570790307609
492,492,492,492,2021-01-19,66.3000259399414,65.11267852783203,59.90739822387695,0.01823527213063203,0.10670848518867215
493,493,493,493,2021-01-20,66.05744171142578,65.94893646240234,60.822898864746094,0.0016452918704048525,0.08606204150709607
494,494,494,494,2021-01-21,65.49567413330078,66.08936309814453,60.02494812011719,-0.00898312431853987,0.09114087033005025
495,495,495,495,2021-01-22,65.13822174072266,65.03605651855469,60.261138916015625,0.0015709012452012061,0.08093247011982463
496,496,496,496,2021-01-25,63.94446563720703,65.55953216552734,63.82957458496094,-0.024635113689379762,0.0017999658151124365
497,497,497,497,2021-01-26,62.97417068481445,65.71272277832031,64.9403076171875,-0.04167460999514927,-0.030276064350712728
498,498,498,498,2021-01-27,60.905879974365234,66.3000259399414,65.11267852783203,-0.0813596358237102,-0.06460797879277269
499,499,499,499,2021-01-28,63.58700180053711,66.05744171142578,65.94893646240234,-0.03739835886592269,-0.035814598211326376
500,500,500,500,2021-01-29,63.7912712097168,65.49567413330078,66.08936309814453,-0.026023137346675496,-0.034772492587271664
501,501,501,501,2021-02-01,65.3807601928711,65.13822174072266,65.03605651855469,0.0037234429443566697,0.005300193350715521
502,502,502,502,2021-02-02,66.92560577392578,63.94446563720703,65.55953216552734,0.04662076861557396,0.020837146991063316
503,503,503,503,2021-02-03,67.35970306396484,62.97417068481445,65.71272277832031,0.06964017678136591,0.025063339578859978
504,504,504,504,2021-02-04,68.87260437011719,60.905879974365234,66.3000259399414,0.13080386325762117,0.03880207275493652
505,505,505,505,2021-02-05,69.8429183959961,63.58700180053711,66.05744171142578,0.09838357554713562,0.057305832416388425
506,506,506,506,2021-02-08,70.3600082397461,63.7912712097168,65.49567413330078,0.10297234880982797,0.07426954788716467
507,507,507,507,2021-02-09,70.75576782226562,65.3807601928711,65.13822174072266,0.08221084633366815,0.08624039667375549
508,508,508,508,2021-02-10,71.94313049316406,66.92560577392578,63.94446563720703,0.07497167431233187,0.12508768000874326
509,509,509,509,2021-02-11,72.4218978881836,67.35970306396484,62.97417068481445,0.0751516796238203,0.15002543265960555
510,510,510,510,2021-02-12,72.8559799194336,68.87260437011719,60.905879974365234,0.05783686540892208,0.19620601410074134
511,511,511,511,2021-02-16,74.99447631835938,69.8429183959961,63.58700180053711,0.07375920194449681,0.17939947150843505
512,512,512,512,2021-02-17,74.62423706054688,70.3600082397461,63.7912712097168,0.060605860168048364,0.16981893675102033
513,513,513,513,2021-02-18,74.19014739990234,70.75576782226562,65.3807601928711,0.04853851047540991,0.13473974883503725
514,514,514,514,2021-02-19,75.48601531982422,71.94313049316406,66.92560577392578,0.04924563057478837,0.12790933226387868
515,515,515,515,2021-02-22,76.29035949707031,72.4218978881836,67.35970306396484,0.05341563424448581,0.13258158849995083
516,516,516,516,2021-02-23,75.92010498046875,72.8559799194336,68.87260437011719,0.0420572897986351,0.10232661701710488
517,517,517,517,2021-02-24,78.2947998046875,74.99447631835938,69.8429183959961,0.04400755426730241,0.12101271829408455
518,518,518,518,2021-02-25,76.87125396728516,74.62423706054688,70.3600082397461,0.030111087164819583,0.09254185567108686
519,519,519,519,2021-02-26,74.5220947265625,74.19014739990234,70.75576782226562,0.004474277761855383,0.05322996301527905
520,520,520,520,2021-03-01,77.26066589355469,75.48601531982422,71.94313049316406,0.023509660249140252,0.07391303886749667
521,521,521,521,2021-03-02,75.498779296875,76.29035949707031,72.4218978881836,-0.010375887666720374,0.042485511957198074
522,522,522,522,2021-03-03,75.72859954833984,75.92010498046875,72.8559799194336,-0.0025224600542659292,0.03942874191086143
523,523,523,523,2021-03-04,74.49017333984375,78.2947998046875,74.99447631835938,-0.048593603589698,-0.006724534969413054
524,524,524,524,2021-03-05,75.05194091796875,76.87125396728516,74.62423706054688,-0.0236670140712244,0.005731433569965416
525,525,525,525,2021-03-08,75.07109069824219,74.5220947265625,74.19014739990234,0.007366888621342049,0.011874127889129893
526,526,526,526,2021-03-09,74.26036834716797,77.26066589355469,75.48601531982422,-0.03883344146321954,-0.016236742229184364
527,527,527,527,2021-03-10,74.96255493164062,75.498779296875,76.29035949707031,-0.007102424307098287,-0.017404618017046847
528,528,528,528,2021-03-11,75.17322540283203,75.72859954833984,75.92010498046875,-0.007333743774745272,-0.009837704753291154
529,529,529,529,2021-03-12,76.44355010986328,74.49017333984375,78.2947998046875,0.026223281305947754,-0.023644606020352676
530,530,530,530,2021-03-15,76.78828430175781,75.05194091796875,76.87125396728516,0.02313522292097514,-0.0010793327966609478
531,531,531,531,2021-03-16,75.88817596435547,75.07109069824219,74.5220947265625,0.010884153387322737,0.018331224354406706
532,532,532,532,2021-03-17,76.7818832397461,74.26036834716797,77.26066589355469,0.0339550550138672,-0.006196978090613814
533,533,533,533,2021-03-18,76.82020568847656,74.96255493164062,75.498779296875,0.02478104913219603,0.017502619299385902
534,534,534,534,2021-03-19,76.41802215576172,75.17322540283203,75.72859954833984,0.016559044077983476,0.009103860516815665
535,535,535,535,2021-03-22,76.32227325439453,76.44355010986328,74.49017333984375,-0.0015864890536148035,0.02459518930359117
536,536,536,536,2021-03-23,75.32005310058594,76.78828430175781,75.05194091796875,-0.019120510563852555,0.0035723550828650197
537,537,537,537,2021-03-24,75.68389892578125,75.88817596435547,75.07109069824219,-0.0026918164256598542,0.008163038818795432
538,538,538,538,2021-03-25,77.39470672607422,76.7818832397461,74.26036834716797,0.007981355242546284,0.04220741761275937
539,539,539,539,2021-03-26,78.89485931396484,76.82020568847656,74.96255493164062,0.027006613779472,0.052456915134631465
540,540,540,540,2021-03-29,77.46493530273438,76.41802215576172,75.17322540283203,0.01369981998276204,0.030485719983700532
541,541,541,541,2021-03-30,78.3777847290039,76.32227325439453,76.44355010986328,0.026932000148344848,0.025302783771302906
542,542,542,542,2021-03-31,78.48664855957031,75.32005310058594,76.78828430175781,0.042041864399053885,0.022117491922835075
543,543,543,543,2021-04-01,81.01619720458984,75.68389892578125,75.88817596435547,0.07045485703686682,0.06757338906976762
544,544,544,544,2021-04-05,82.55316162109375,77.39470672607422,76.7818832397461,0.06665126225333506,0.07516458489728928
545,545,545,545,2021-04-06,81.54133605957031,78.89485931396484,76.82020568847656,0.03354434963973674,0.06145688271441263
546,546,546,546,2021-04-07,81.52853393554688,77.46493530273438,76.41802215576172,0.052457264915175994,0.06687573998406382
547,547,547,547,2021-04-08,80.6063461303711,78.3777847290039,76.32227325439453,0.02843358496380799,0.056131358426616096
548,548,548,548,2021-04-09,81.3492202758789,78.48664855957031,75.32005310058594,0.036472084983166786,0.08004730383343373
549,549,549,549,2021-04-12,82.09847259521484,81.01619720458984,75.68389892578125,0.013358753285987124,0.08475479937580888
550,550,550,550,2021-04-13,81.2403564453125,82.55316162109375,77.39470672607422,-0.015902542676764164,0.04968879503412715
551,551,551,551,2021-04-14,82.83490753173828,81.54133605957031,78.89485931396484,0.01586399652837356,0.0499404936143415
552,552,552,552,2021-04-15,83.25117492675781,81.52853393554688,77.46493530273438,0.02112930170647731,0.07469495199874254
553,553,553,553,2021-04-16,83.09748840332031,80.6063461303711,78.3777847290039,0.030905039026581038,0.06021736504336106
554,554,554,554,2021-04-19,82.87334442138672,81.3492202758789,78.48664855957031,0.01873557165439399,0.05589098199914799
555,555,555,555,2021-04-20,81.144287109375,82.09847259521484,81.01619720458984,-0.011622451133097678,0.0015810406956240364
556,556,556,556,2021-04-21,81.42605590820312,81.2403564453125,82.55316162109375,0.00228580315271798,-0.013653089606233015
557,557,557,557,2021-04-22,80.98418426513672,82.83490753173828,81.54133605957031,-0.022342311010517535,-0.006832752826450683
558,558,558,558,2021-04-23,82.9630126953125,83.25117492675781,81.52853393554688,-0.0034613593345539373,0.017594806266229
559,559,559,559,2021-04-26,83.19994354248047,83.09748840332031,80.6063461303711,0.001232951093093071,0.03217609452132386
560,560,560,560,2021-04-27,83.65463256835938,82.87334442138672,81.3492202758789,0.009427496288795023,0.028339697475429304
561,561,561,561,2021-04-28,84.00044250488281,81.144287109375,82.09847259521484,0.035198477887395496,0.02316693416509219
562,562,562,562,2021-04-29,84.57678985595703,81.42605590820312,81.2403564453125,0.03869441928153727,0.04106867025984151
563,563,563,563,2021-04-30,83.75069427490234,80.98418426513672,82.83490753173828,0.03416111472714545,0.011055565466927986
564,564,564,564,2021-05-03,84.45512390136719,82.9630126953125,83.25117492675781,0.017985258220245326,0.014461645444266535
565,565,565,565,2021-05-04,84.86498260498047,83.19994354248047,83.09748840332031,0.020012502311973934,0.02127012784166804
566,566,566,566,2021-05-05,86.42753601074219,83.65463256835938,82.87334442138672,0.033147039885889074,0.042887029770192875
567,567,567,567,2021-05-06,87.38172149658203,84.00044250488281,81.144287109375,0.04025310927978354,0.07686843534406251
568,568,568,568,2021-05-07,87.5033950805664,84.57678985595703,81.42605590820312,0.03460293574151585,0.07463629552700746
569,569,569,569,2021-05-10,86.48516845703125,83.75069427490234,80.98418426513672,0.032650167330593005,0.06792664816977956
570,570,570,570,2021-05-11,85.3388671875,84.45512390136719,82.9630126953125,0.010464057659365977,0.028637514658646612
571,571,571,571,2021-05-12,82.8413314819336,84.86498260498047,83.19994354248047,-0.023845537475289724,-0.0043102440371701745
572,572,572,572,2021-05-13,84.43590545654297,86.42753601074219,83.65463256835938,-0.023043935372074942,0.009339266268908242
573,573,573,573,2021-05-14,85.92163848876953,87.38172149658203,84.00044250488281,-0.016709249747037913,0.02287126027669495
574,574,574,574,2021-05-17,85.76152038574219,87.5033950805664,84.57678985595703,-0.019906366984051682,0.014007750019868093
575,575,575,575,2021-05-18,84.58960723876953,86.48516845703125,83.75069427490234,-0.021917760606588788,0.010016788172687141
576,576,576,576,2021-05-19,84.74330139160156,85.3388671875,84.45512390136719,-0.0069788340943161,0.003412196642691878
577,577,577,577,2021-05-20,85.21719360351562,82.8413314819336,84.86498260498047,0.02867967087298884,0.004150251231118229
578,578,578,578,2021-05-21,85.49256896972656,84.43590545654297,86.42753601074219,0.0125143860004846,-0.010817930073806714
579,579,579,579,2021-05-24,86.15216827392578,85.92163848876953,87.38172149658203,0.0026830236155981346,-0.014071057443110102
580,580,580,580,2021-05-25,84.39749145507812,85.76152038574219,87.5033950805664,-0.015904906122569562,-0.03549466420849845
581,581,581,581,2021-05-26,85.21078491210938,84.58960723876953,86.48516845703125,0.007343427799427538,-0.014735284299700835
582,582,582,582,2021-05-27,84.39749145507812,84.74330139160156,85.3388671875,-0.0040806757684059836,-0.011031031503541677
583,583,583,583,2021-05-28,84.90979766845703,85.21719360351562,82.8413314819336,-0.0036072055656842794,0.02496901183890965
584,584,584,584,2021-06-01,85.21719360351562,85.49256896972656,84.43590545654297,-0.0032210444665483617,0.009253032140157158
585,585,585,585,2021-06-02,84.66004180908203,86.15216827392578,85.92163848876953,-0.017319662345577247,-0.014683107793066585
586,586,586,586,2021-06-03,85.10831451416016,84.39749145507812,85.76152038574219,0.008422324488878585,-0.007616537914020283
587,587,587,587,2021-06-04,84.80732727050781,85.21078491210938,84.58960723876953,-0.004734818978814781,0.0025738390192984184
588,588,588,588,2021-06-07,83.68024444580078,84.39749145507812,84.74330139160156,-0.008498439905161304,-0.012544436295777062
589,589,589,589,2021-06-08,84.29502868652344,84.90979766845703,85.21719360351562,-0.007240259649823333,-0.010821348110601758
590,590,590,590,2021-06-09,82.75167083740234,85.21719360351562,85.49256896972656,-0.02893222203003365,-0.03206007452290727
591,591,591,591,2021-06-10,82.5211410522461,84.66004180908203,86.15216827392578,-0.025264584225689335,-0.042146672503176275
592,592,592,592,2021-06-11,83.95561981201172,85.10831451416016,84.39749145507812,-0.013543855365114266,-0.005235601620951047
593,593,593,593,2021-06-14,82.61719512939453,84.80732727050781,85.21078491210938,-0.02582479853571462,-0.030437341768298487
594,594,594,594,2021-06-15,83.36003875732422,83.68024444580078,84.39749145507812,-0.0038265386364156884,-0.012292458932930517
595,595,595,595,2021-06-16,83.8915786743164,84.29502868652344,84.90979766845703,-0.004786166141628412,-0.01199177270585916
596,596,596,596,2021-06-17,81.57333374023438,82.75167083740234,85.21719360351562,-0.014239435714636706,-0.04275967922899215
597,597,597,597,2021-06-18,79.44725799560547,82.5211410522461,84.66004180908203,-0.03724964315137713,-0.061573130630291684
598,598,598,598,2021-06-21,82.10487365722656,83.95561981201172,85.10831451416016,-0.022044339127377466,-0.03528962915173095
599,599,599,599,2021-06-22,81.74625396728516,82.61719512939453,84.80732727050781,-0.010541887324367671,-0.036094443743744264
600,600,600,600,2021-06-23,83.08467864990234,83.36003875732422,83.68024444580078,-0.0033032627086881927,-0.007117161282722884
601,601,601,601,2021-06-24,84.2245864868164,83.8915786743164,84.29502868652344,0.003969502276179648,-0.0008356625628421765
602,602,602,602,2021-06-25,84.57038879394531,81.57333374023438,82.75167083740234,0.03674062241044229,0.021978020964876332
603,603,603,603,2021-06-28,82.50191497802734,79.44725799560547,82.5211410522461,0.038448866071511656,-0.0002329836206043101
604,604,604,604,2021-06-29,83.45611572265625,82.10487365722656,83.95561981201172,0.01645751348538571,-0.005949620650457121
605,605,605,605,2021-06-30,83.43684387207031,81.74625396728516,82.61719512939453,0.020680946498927488,0.009921042966806848
606,606,606,606,2021-07-01,84.67007446289062,83.08467864990234,83.36003875732422,0.019081686765242578,0.01571539223224394
607,607,607,607,2021-07-02,84.55448150634766,84.2245864868164,83.8915786743164,0.003916849382013643,0.007901899600730733
608,608,608,608,2021-07-06,83.9314193725586,84.57038879394531,81.57333374023438,-0.007555474563840092,0.02890755500852049
609,609,609,609,2021-07-07,83.9892349243164,82.50191497802734,79.44725799560547,0.018027702104674637,0.05716971287998596
610,610,610,610,2021-07-08,81.73469543457031,83.45611572265625,82.10487365722656,-0.020626652381074306,-0.0045086023054085045
611,611,611,611,2021-07-09,84.79854583740234,83.43684387207031,81.74625396728516,0.016320151891409784,0.037338614578457774
612,612,612,612,2021-07-12,86.07674407958984,84.67007446289062,83.08467864990234,0.01661353938357224,0.036012240503394244
613,613,613,613,2021-07-13,85.74275207519531,84.55448150634766,84.2245864868164,0.014053312700621934,0.018025206791802306
614,614,614,614,2021-07-14,84.26541137695312,83.9314193725586,84.57038879394531,0.0039793441704112364,-0.0036061962270891312
615,615,615,615,2021-07-15,84.6893539428711,83.9892349243164,82.50191497802734,0.00833581850323517,0.02651379626068473
616,616,616,616,2021-07-16,82.63395690917969,81.73469543457031,83.45611572265625,0.01100220010398445,-0.009851390834061613
617,617,617,617,2021-07-19,79.66643524169922,84.79854583740234,83.43684387207031,-0.06052120994555421,-0.04518877339310767
618,618,618,618,2021-07-20,81.65119934082031,86.07674407958984,84.67007446289062,-0.051413942129101664,-0.035654570297956156
619,619,619,619,2021-07-21,83.83507537841797,85.74275207519531,84.55448150634766,-0.022248839121752684,-0.008508196314534588
620,620,620,620,2021-07-22,82.49263000488281,84.26541137695312,83.9314193725586,-0.021038067020642037,-0.017142440559586136
621,621,621,621,2021-07-23,82.53759765625,84.6893539428711,83.9892349243164,-0.02540763610113972,-0.017283611041039815
622,622,622,622,2021-07-26,83.50106048583984,82.63395690917969,81.73469543457031,0.010493308188220585,0.021610957768644745
623,623,623,623,2021-07-27,82.8587646484375,79.66643524169922,84.79854583740234,0.04007119682276605,-0.022875170438468317
624,624,624,624,2021-07-28,83.62311553955078,81.65119934082031,86.07674407958984,0.02415048663889796,-0.028505127212645753
625,625,625,625,2021-07-29,84.14338684082031,83.83507537841797,85.74275207519531,0.0036775950997918194,-0.01865306624369112
626,626,626,626,2021-07-30,83.16706085205078,82.49263000488281,84.26541137695312,0.00817564971716922,-0.013034417170159851
627,627,627,627,2021-08-02,83.73871612548828,82.53759765625,84.6893539428711,0.014552379804421589,-0.011224997867194553
628,628,628,628,2021-08-03,83.1927719116211,83.50106048583984,82.63395690917969,-0.003692031842769561,0.006762534717484003
629,629,629,629,2021-08-04,82.4862060546875,82.8587646484375,79.66643524169922,-0.004496308813325078,0.035394715534006416
630,630,630,630,2021-08-05,83.80296325683594,83.62311553955078,81.65119934082031,0.0021506938138426968,0.026353120754956105
631,631,631,631,2021-08-06,85.99325561523438,84.14338684082031,83.83507537841797,0.021984719701306776,0.025743165698542514
632,632,632,632,2021-08-09,86.98884582519531,83.16706085205078,82.49263000488281,0.04595310852626211,0.05450445476215715
633,633,633,633,2021-08-10,88.11289978027344,83.73871612548828,82.53759765625,0.05223609648170546,0.06754863580162929
634,634,634,634,2021-08-11,88.94791412353516,83.1927719116211,83.50106048583984,0.06917839230105205,0.0652309516310754
635,635,635,635,2021-08-12,89.38467407226562,82.4862060546875,82.8587646484375,0.083631777330194,0.07875943421938514
636,636,636,636,2021-08-13,89.24337005615234,83.80296325683594,83.62311553955078,0.06491902658194637,0.0672093413446595
637,637,637,637,2021-08-16,88.51113891601562,85.99325561523438,84.14338684082031,0.029280009028233467,0.0519084415208777
638,638,638,638,2021-08-17,87.419189453125,86.98884582519531,83.16706085205078,0.004947112745862459,0.05112755648102674
639,639,639,639,2021-08-18,86.67411041259766,88.11289978027344,83.73871612548828,-0.01632892994401136,0.03505420697769579
640,640,640,640,2021-08-19,85.5307846069336,88.94791412353516,83.1927719116211,-0.03841719674118149,0.028103555652602363
641,641,641,641,2021-08-20,87.24577331542969,89.38467407226562,82.4862060546875,-0.02392916659411526,0.05770137200378267
642,642,642,642,2021-08-23,87.93305206298828,89.24337005615234,83.80296325683594,-0.01468252478968024,0.049283326575154884
643,643,643,643,2021-08-24,88.27346801757812,88.51113891601562,85.99325561523438,-0.0026852089053222006,0.026516177181920675
644,644,644,644,2021-08-25,90.0270004272461,87.419189453125,86.98884582519531,0.029831104479862924,0.034925795062920706
645,645,645,645,2021-08-26,89.66087341308594,86.67411041259766,88.11289978027344,0.03445969028433393,0.01756807047177733
646,646,646,646,2021-08-27,91.84476470947266,85.5307846069336,88.94791412353516,0.07382114090915537,0.03256794287400844
647,647,647,647,2021-08-30,90.18115997314452,87.24577331542969,89.38467407226562,0.03364502996726482,0.008910765845999036
648,648,648,648,2021-08-31,89.85999298095703,87.93305206298828,89.24337005615234,0.021913727236357428,0.006909453603295201
649,649,649,649,2021-09-01,89.95634460449219,88.27346801757812,88.51113891601562,0.019064353363560382,0.016327952686812086
650,650,650,650,2021-09-02,89.994873046875,90.0270004272461,87.419189453125,-0.0003568638321683748,0.02946359500543183
651,651,651,651,2021-09-03,89.3076171875,89.66087341308594,86.67411041259766,-0.003939915061482946,0.030384006970085586
652,652,652,652,2021-09-07,88.98001098632812,91.84476470947266,85.5307846069336,-0.03119125768579678,0.040327308994601685
653,653,653,653,2021-09-08,88.10648345947266,90.18115997314452,87.24577331542969,-0.02300565344568295,0.009865350621985458
654,654,654,654,2021-09-09,88.55608367919922,89.85999298095703,87.93305206298828,-0.014510454079760926,0.007085295023817162
655,655,655,655,2021-09-10,87.18797302246094,89.95634460449219,88.27346801757812,-0.030774611776443916,-0.012296956486415933
656,656,656,656,2021-09-13,87.63114929199219,89.994873046875,90.0270004272461,-0.026265093497622183,-0.02661258426787283
657,657,657,657,2021-09-14,86.19237518310547,89.3076171875,89.66087341308594,-0.034882153420957684,-0.0386846357608005
658,658,658,658,2021-09-15,87.25861358642578,88.98001098632812,91.84476470947266,-0.0193458888217809,-0.04993372390417661
659,659,659,659,2021-09-16,86.359375,88.10648345947266,90.18115997314452,-0.019829510733750833,-0.04237897332749574
660,660,660,660,2021-09-17,85.88407135009766,88.55608367919922,89.85999298095703,-0.03017310858936717,-0.044245737162498355
661,661,661,661,2021-09-20,84.05345153808594,87.18797302246094,89.95634460449219,-0.03595130584773998,-0.06561953014386357
662,662,662,662,2021-09-21,82.76239776611328,87.63114929199219,89.994873046875,-0.05555959912902586,-0.08036541456083379
663,663,663,663,2021-09-22,83.74514770507812,86.19237518310547,89.3076171875,-0.02839262142188914,-0.06228437906638529
664,664,664,664,2021-09-23,88.25418853759766,87.25861358642578,88.98001098632812,0.011409474781372664,-0.008157140471043434
665,665,665,665,2021-09-24,89.72832489013672,86.359375,88.10648345947266,0.0390108183406459,0.018407742165876817
666,666,666,666,2021-09-27,91.01937866210938,85.88407135009766,88.55608367919922,0.05979347778097477,0.027816214093586478
667,667,667,667,2021-09-28,89.76685333251953,84.05345153808594,87.18797302246094,0.06797343464051275,0.029578395054490336
668,668,668,668,2021-09-29,90.1618881225586,82.76239776611328,87.63114929199219,0.08940642799349874,0.028879443565595908
669,669,669,669,2021-09-30,89.15707397460938,83.74514770507812,86.19237518310547,0.06462375932024389,0.03439629996511595
670,670,670,670,2021-10-01,91.47586059570312,88.25418853759766,87.25861358642578,0.036504466377060174,0.04833043794696956
671,671,671,671,2021-10-04,90.21985626220705,89.72832489013672,86.359375,0.005477995634847188,0.0447025150680751
672,672,672,672,2021-10-05,91.3405990600586,91.01937866210938,85.88407135009766,0.0035291429437425137,0.06353364045491006
673,673,673,673,2021-10-06,91.27296447753906,89.76685333251953,84.05345153808594,0.016778032080956518,0.08589192718852057
674,674,674,674,2021-10-07,92.61591339111328,90.1618881225586,82.76239776611328,0.027217988882607402,0.11905788003926676
675,675,675,675,2021-10-08,93.09901428222656,89.15707397460938,83.74514770507812,0.0442134328986592,0.11169443046526784
676,676,676,676,2021-10-11,93.25357818603516,91.47586059570312,88.25418853759766,0.019433734525756696,0.05664761901139315
677,677,677,677,2021-10-12,93.76565551757812,90.21985626220705,89.72832489013672,0.03930176130037144,0.04499505181206387
678,678,678,678,2021-10-13,93.21495056152344,91.3405990600586,91.01937866210938,0.020520464292471008,0.024122026887973602
679,679,679,679,2021-10-14,94.79945373535156,91.27296447753906,89.76685333251953,0.03863673408657964,0.056063014531544164
680,680,680,680,2021-10-15,96.8187026977539,92.61591339111328,90.1618881225586,0.04537869522370763,0.0738318009284209
681,681,681,681,2021-10-18,96.97330474853516,93.09901428222656,89.15707397460938,0.04161473132855953,0.08766809435840983
682,682,682,682,2021-10-19,96.97330474853516,93.25357818603516,91.47586059570312,0.0398882984959501,0.060097211625361524
683,683,683,683,2021-10-20,98.22930145263672,93.76565551757812,90.21985626220705,0.04760427376548115,0.08877696687026115
684,684,684,684,2021-10-21,98.28727722167967,93.21495056152344,91.3405990600586,0.054415376821000505,0.07605246991048831
685,685,685,685,2021-10-22,99.0602035522461,94.79945373535156,91.27296447753906,0.044944877306879016,0.08531813466651839
686,686,686,686,2021-10-25,98.54814910888672,96.8187026977539,92.61591339111328,0.017862730680576755,0.06405201331570143
687,687,687,687,2021-10-26,98.88629150390624,96.97330474853516,93.09901428222656,0.019726941969562706,0.06216260468811985
688,688,688,688,2021-10-27,96.49021911621094,96.97330474853516,93.25357818603516,-0.0049816352405120945,0.034707954301966604
689,689,689,689,2021-10-28,96.21003723144533,98.22930145263672,93.76565551757812,-0.020556638307817177,0.026069051619960648
690,690,690,690,2021-10-29,95.25354766845705,98.28727722167967,93.21495056152344,-0.030865943578641142,0.021869851291591802
691,691,691,691,2021-11-01,96.23902130126952,99.0602035522461,94.79945373535156,-0.028479471571937975,0.015185399379375575
692,692,692,692,2021-11-02,97.50469207763672,98.54814910888672,96.8187026977539,-0.010588296590908874,0.007085298199298595
693,693,693,693,2021-11-03,98.61576080322266,98.88629150390624,96.97330474853516,-0.0027357755718131482,0.016937197911802704
694,694,694,694,2021-11-04,97.0699234008789,96.49021911621094,96.97330474853516,0.006007907226014186,0.0009963427831432004
695,695,695,695,2021-11-05,96.61580657958984,96.21003723144533,98.22930145263672,0.0042175365463001935,-0.01642580013484929
696,696,696,696,2021-11-08,97.04094696044922,95.25354766845705,98.28727722167967,0.018764647992046024,-0.012680484152790661
697,697,697,697,2021-11-09,96.51920318603516,96.23902130126952,99.0602035522461,0.002911312698084867,-0.025651071521075264
698,698,698,698,2021-11-10,96.17137908935548,97.50469207763672,98.54814910888672,-0.013674346945474203,-0.024117855495237372
699,699,699,699,2021-11-11,97.34043884277344,98.61576080322266,98.88629150390624,-0.012932232637681396,-0.01563262852335534
700,700,700,700,2021-11-12,96.59650421142578,97.0699234008789,96.49021911621094,-0.0048770944991683995,0.0011015115955621546
701,701,701,701,2021-11-15,95.97815704345705,96.61580657958984,96.21003723144533,-0.0065998469474818355,-0.0024101454968826763
702,702,702,702,2021-11-16,96.21003723144533,97.04094696044922,95.25354766845705,-0.008562465176092604,0.010041511170979955
703,703,703,703,2021-11-17,95.20523071289062,96.51920318603516,96.23902130126952,-0.01361358599917084,-0.010741906706871918
704,704,704,704,2021-11-18,94.57722473144533,96.17137908935548,97.50469207763672,-0.01657618277917161,-0.030023861250291772
705,705,705,705,2021-11-19,94.81876373291016,97.34043884277344,98.61576080322266,-0.025905729826597,-0.038502943539512
706,706,706,706,2021-11-22,95.30184936523438,96.59650421142578,97.0699234008789,-0.013402709101746901,-0.018214437322081167
707,707,707,707,2021-11-23,97.30179595947266,95.97815704345705,96.61580657958984,0.013791043262231906,0.007100177539973274
708,708,708,708,2021-11-24,99.0312042236328,96.21003723144533,97.04094696044922,0.029323000732250026,0.020509458383529022
709,709,709,709,2021-11-26,95.20523071289062,95.20523071289062,96.51920318603516,0.0,-0.01361358599917084
710,710,710,710,2021-11-29,97.16653442382812,94.57722473144533,96.17137908935548,0.027377729677892537,0.01034772864750133
711,711,711,711,2021-11-30,94.96368408203124,94.81876373291016,97.34043884277344,0.0015283931514789018,-0.024416930815169158
712,712,712,712,2021-12-01,91.69808197021484,95.30184936523438,96.59650421142578,-0.03781424409938228,-0.05071013988756268
713,713,713,713,2021-12-02,94.75114440917967,97.30179595947266,95.97815704345705,-0.02621381779381915,-0.012784290426850031
714,714,714,714,2021-12-03,92.47100067138672,99.0312042236328,96.21003723144533,-0.06624380268497787,-0.038863269027366476
715,715,715,715,2021-12-06,94.52892303466795,95.20523071289062,95.20523071289062,-0.007103681942247531,-0.007103681942247531
716,716,716,716,2021-12-07,95.55304718017578,97.16653442382812,94.57722473144533,-0.01660538016735802,0.010317731901113847
717,717,717,717,2021-12-08,95.46607971191406,94.96368408203124,94.81876373291016,0.005290397426545246,0.006826876385219505
718,718,718,718,2021-12-09,94.62554168701172,91.69808197021484,95.30184936523438,0.03192498309558722,-0.0070964801074402395
719,719,719,719,2021-12-10,94.29704284667967,94.75114440917967,97.30179595947266,-0.004792570742354063,-0.03088075695996917
720,720,720,720,2021-12-13,93.07003784179688,92.47100067138672,99.0312042236328,0.006478108445467701,-0.06019482877714366
721,721,721,721,2021-12-14,93.13765716552734,94.52892303466795,95.20523071289062,-0.01471788553679354,-0.021717016301325276
722,722,722,722,2021-12-15,94.38400268554688,95.55304718017578,97.16653442382812,-0.012234507732909239,-0.02863672924820182
723,723,723,723,2021-12-16,95.58203887939452,95.46607971191406,94.96368408203124,0.0012146635520215998,0.006511487031496621
