,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NWS,NWS_6m,NWS_12m,NWS_6m_ret,NWS_12m_ret
483,483,483,483,2021-01-05,17.526657104492188,17.157878875732422,17.11905860900879,0.021493229520424872,0.02380963257342339
484,484,484,484,2021-01-06,18.25450897216797,17.55577278137207,17.07053565979004,0.03980093610788282,0.06935771296074789
485,485,485,485,2021-01-07,17.740161895751953,17.322860717773438,16.77939796447754,0.024089622653974185,0.05725854606395164
486,486,486,486,2021-01-08,17.623703002929688,17.381088256835938,16.992900848388672,0.013958547503395202,0.03712151092794902
487,487,487,487,2021-01-11,17.73045539855957,17.245222091674805,17.002605438232422,0.028137260529628838,0.0428081427267899
488,488,488,488,2021-01-12,17.536361694335938,17.429611206054688,16.98319435119629,0.0061246626226618694,0.03257145456270916
489,489,489,489,2021-01-13,17.429611206054688,17.526657104492188,17.157878875732422,-0.005537045533493434,0.015837174996415015
490,490,490,490,2021-01-14,17.788684844970703,18.25450897216797,17.55577278137207,-0.025518304979196715,0.013266978702627608
491,491,491,491,2021-01-15,17.77897834777832,17.740161895751953,17.322860717773438,0.002188055117786858,0.02633038719389469
492,492,492,492,2021-01-19,17.788684844970703,17.623703002929688,17.381088256835938,0.00936136077722094,0.023450579279721495
493,493,493,493,2021-01-20,18.07982444763184,17.73045539855957,17.245222091674805,0.019704459993771684,0.048396150047840925
494,494,494,494,2021-01-21,18.18657493591309,17.536361694335938,17.429611206054688,0.03707800129300276,0.04342975416430672
495,495,495,495,2021-01-22,17.701339721679688,17.429611206054688,17.526657104492188,0.01559005031222993,0.00996668196028816
496,496,496,496,2021-01-25,17.808090209960938,17.788684844970703,18.25450897216797,0.0010908824997100108,-0.02445525995181086
497,497,497,497,2021-01-26,18.19628143310547,17.77897834777832,17.740161895751953,0.023471713456431287,0.025711125976969784
498,498,498,498,2021-01-27,18.45830726623535,17.788684844970703,17.623703002929688,0.03764316626554698,0.0473569183029765
499,499,499,499,2021-01-28,18.34185028076172,18.07982444763184,17.73045539855957,0.014492719986791691,0.034482751201744044
500,500,500,500,2021-01-29,18.322439193725582,18.18657493591309,17.536361694335938,0.007470579715601167,0.04482557517295849
501,501,501,501,2021-02-01,18.23509788513184,17.701339721679688,17.429611206054688,0.030153546106932883,0.04621369172006218
502,502,502,502,2021-02-02,18.6621036529541,17.808090209960938,17.788684844970703,0.04795648679471953,0.04909968418662136
503,503,503,503,2021-02-03,18.691219329833984,18.19628143310547,17.77897834777832,0.027199947338033992,0.05131009016441368
504,504,504,504,2021-02-04,19.04058837890625,18.45830726623535,17.788684844970703,0.03154574817031186,0.070376396279205
505,505,505,505,2021-02-05,20.20514869689941,18.34185028076172,18.07982444763184,0.10158726560384457,0.11755226138525665
506,506,506,506,2021-02-08,20.768022537231445,18.322439193725582,18.18657493591309,0.1334747692514291,0.1419424828707445
507,507,507,507,2021-02-09,21.321191787719727,18.23509788513184,17.701339721679688,0.16923922876795539,0.20449593776264474
508,508,508,508,2021-02-10,21.942285537719727,18.6621036529541,17.808090209960938,0.17576699528439232,0.23215264966741533
509,509,509,509,2021-02-11,22.291656494140625,18.691219329833984,18.19628143310547,0.19262719573140985,0.22506659264921125
510,510,510,510,2021-02-12,22.80600547790528,19.04058837890625,18.45830726623535,0.19775739194963515,0.23554154500520785
511,511,511,511,2021-02-16,22.514863967895508,20.20514869689941,18.34185028076172,0.1143132033148826,0.22751323466590234
512,512,512,512,2021-02-17,22.22372436523437,20.768022537231445,18.322439193725582,0.0700934248984586,0.2129238978642518
513,513,513,513,2021-02-18,21.92287826538086,21.321191787719727,18.23509788513184,0.028220114693948917,0.20223529390845152
514,514,514,514,2021-02-19,21.748193740844727,21.942285537719727,18.6621036529541,-0.00884555970896228,0.16536667812377703
515,515,515,515,2021-02-22,22.42752456665039,22.291656494140625,18.691219329833984,0.006095019118273148,0.1998962812903653
516,516,516,516,2021-02-23,22.398408889770508,22.80600547790528,19.04058837890625,-0.017872335798991945,0.17635066963498636
517,517,517,517,2021-02-24,22.553680419921875,22.514863967895508,20.20514869689941,0.0017240367111130972,0.11623432018507529
518,518,518,518,2021-02-25,21.98110580444336,22.22372436523437,20.768022537231445,-0.010917097278733023,0.05841111088150952
519,519,519,519,2021-02-26,22.243133544921875,21.92287826538086,21.321191787719727,0.014608267931986996,0.04324062962245634
520,520,520,520,2021-03-01,23.02921295166016,21.748193740844727,21.942285537719727,0.058902326606075084,0.04953574285012197
521,521,521,521,2021-03-02,22.41781616210937,22.42752456665039,22.291656494140625,-0.00043287900598065754,0.005659501706475112
522,522,522,522,2021-03-03,22.369293212890625,22.398408889770508,22.80600547790528,-0.0012998993376346357,-0.01914900289915944
523,523,523,523,2021-03-04,22.097564697265625,22.553680419921875,22.514863967895508,-0.020223560596937418,-0.01853439004672286
524,524,524,524,2021-03-05,22.80600547790528,21.98110580444336,22.22372436523437,0.0375276694812674,0.026200878984163456
525,525,525,525,2021-03-08,22.54397773742676,22.243133544921875,21.92287826538086,0.013525261263090727,0.028331109835459056
526,526,526,526,2021-03-09,23.097145080566406,23.02921295166016,21.748193740844727,0.0029498241667589298,0.06202590227933502
527,527,527,527,2021-03-10,23.650314331054688,22.41781616210937,22.42752456665039,0.05497851173516555,0.05452183368567476
528,528,528,528,2021-03-11,23.786178588867188,22.369293212890625,22.398408889770508,0.06334064123045513,0.06195840543523978
529,529,529,529,2021-03-12,24.19377326965332,22.097564697265625,22.553680419921875,0.094861519860018,0.07271952156787398
530,530,530,530,2021-03-15,23.989973068237305,22.80600547790528,21.98110580444336,0.05191472884100934,0.09139063710743178
531,531,531,531,2021-03-16,24.574621200561523,22.54397773742676,22.243133544921875,0.09007476350384946,0.10481830947654092
532,532,532,532,2021-03-17,24.28229713439941,23.097145080566406,23.02921295166016,0.0513116252982353,0.054412809737334866
533,533,533,533,2021-03-18,24.55513572692871,23.650314331054688,22.41781616210937,0.03825832431689591,0.09534022178448587
534,534,534,534,2021-03-19,24.486921310424805,23.786178588867188,22.369293212890625,0.029460079892176916,0.09466674147370324
535,535,535,535,2021-03-22,24.09715843200684,24.19377326965332,22.097564697265625,-0.003993376170374652,0.09048932595674875
536,536,536,536,2021-03-23,23.551490783691406,23.989973068237305,22.80600547790528,-0.018277731421318166,0.03268811394912441
537,537,537,537,2021-03-24,23.08377456665039,24.574621200561523,22.54397773742676,-0.06066610841094333,0.023944169725091502
538,538,538,538,2021-03-25,23.79509353637696,24.28229713439941,23.097145080566406,-0.020064147775057717,0.030217953490615512
539,539,539,539,2021-03-26,23.39558792114257,24.55513572692871,23.650314331054688,-0.047222211218099996,-0.010770529572946996
540,540,540,540,2021-03-29,22.79144859313965,24.486921310424805,23.786178588867188,-0.06923992999329576,-0.041819663970450005
541,541,541,541,2021-03-30,23.22019386291504,24.09715843200684,24.19377326965332,-0.03639286231886074,-0.04024090810007963
542,542,542,542,2021-03-31,22.85965919494629,23.551490783691406,23.989973068237305,-0.029375277985552728,-0.04711609596542443
543,543,543,543,2021-04-01,23.38584327697754,23.08377456665039,24.574621200561523,0.013085758979969997,-0.04837421150389176
544,544,544,544,2021-04-05,23.89253616333008,23.79509353637696,24.28229713439941,0.004095072238491371,-0.016051239671108997
545,545,545,545,2021-04-06,23.91202545166016,23.39558792114257,24.55513572692871,0.022074142024483434,-0.026190458990755117
546,546,546,546,2021-04-07,23.73662757873535,22.79144859313965,24.486921310424805,0.0414707727651944,-0.030640590631131337
547,547,547,547,2021-04-08,24.067930221557617,23.22019386291504,24.09715843200684,0.03650858229898324,-0.0012129318289413327
548,548,548,548,2021-04-09,23.999719619750977,22.85965919494629,23.551490783691406,0.04987215317088922,0.01903186682220359
549,549,549,549,2021-04-12,24.14588165283203,23.38584327697754,23.08377456665039,0.03249993454812561,0.046010979838457144
550,550,550,550,2021-04-13,23.63918876647949,23.89253616333008,23.79509353637696,-0.010603620943323122,-0.006551971298584314
551,551,551,551,2021-04-14,23.951000213623047,23.91202545166016,23.39558792114257,0.0016299230712044643,0.023740044249050518
552,552,552,552,2021-04-15,24.16537094116211,23.73662757873535,22.79144859313965,0.01806252219295268,0.06028236171157708
553,553,553,553,2021-04-16,24.26280975341797,24.067930221557617,23.22019386291504,0.008097062359180285,0.0449012569256837
554,554,554,554,2021-04-19,24.24332046508789,23.999719619750977,22.85965919494629,0.010150153801648631,0.060528516997641724
555,555,555,555,2021-04-20,24.077672958374023,24.14588165283203,23.38584327697754,-0.002824858310775613,0.029583268527141993
556,556,556,556,2021-04-21,24.75975799560547,23.63918876647949,23.89253616333008,0.047403032320421756,0.0362967675908088
557,557,557,557,2021-04-22,24.447948455810547,23.951000213623047,23.91202545166016,0.020748538171898145,0.022412279764162824
558,558,558,558,2021-04-23,24.25306701660156,24.16537094116211,23.73662757873535,0.0036289976947994074,0.021757068739152396
559,559,559,559,2021-04-26,24.184858322143555,24.26280975341797,24.067930221557617,-0.0032127948933627914,0.004858253265218604
560,560,560,560,2021-04-27,23.97048759460449,24.24332046508789,23.999719619750977,-0.01125393985845713,-0.0012180152772464092
561,561,561,561,2021-04-28,23.687908172607425,24.077672958374023,24.14588165283203,-0.016187809612682735,-0.018966939654940784
562,562,562,562,2021-04-29,23.834068298339844,24.75975799560547,23.63918876647949,-0.037386863693494976,0.008243917918904886
563,563,563,563,2021-04-30,23.687908172607425,24.447948455810547,23.951000213623047,-0.031088100687748366,-0.01098459515966177
564,564,564,564,2021-05-03,23.74637222290039,24.25306701660156,24.16537094116211,-0.020891988355713043,-0.01733880763849638
565,565,565,565,2021-05-04,22.966846466064453,24.184858322143555,24.26280975341797,-0.05036257975362601,-0.05341357000793978
566,566,566,566,2021-05-05,23.44430351257324,23.97048759460449,24.24332046508789,-0.021951329940809727,-0.032958230852299875
567,567,567,567,2021-05-06,23.327377319335938,23.687908172607425,24.077672958374023,-0.015220037609247616,-0.031161468150813887
568,568,568,568,2021-05-07,24.72078514099121,23.834068298339844,24.75975799560547,0.03720375521090258,-0.0015740402075486992
569,569,569,569,2021-05-10,24.61359977722168,23.687908172607425,24.447948455810547,0.03907865556844392,0.006775673701642004
570,570,570,570,2021-05-11,24.983875274658203,23.74637222290039,24.25306701660156,0.0521133518897845,0.03013261199321282
571,571,571,571,2021-05-12,23.619701385498047,22.966846466064453,24.184858322143555,0.028425971340830136,-0.023368213661522752
572,572,572,572,2021-05-13,23.73662757873535,23.44430351257324,23.97048759460449,0.012468873984903706,-0.009756164322738958
573,573,573,573,2021-05-14,24.28229713439941,23.327377319335938,23.687908172607425,0.04093558405607589,0.025092505317938274
574,574,574,574,2021-05-17,24.467437744140625,24.72078514099121,23.834068298339844,-0.010248355600587011,0.02657412229723688
575,575,575,575,2021-05-18,24.272554397583008,24.61359977722168,23.687908172607425,-0.01385597323128196,0.024681209531691062
576,576,576,576,2021-05-19,23.989974975585938,24.983875274658203,23.74637222290039,-0.03978167070343985,0.010258524982212691
577,577,577,577,2021-05-20,25.0325927734375,23.619701385498047,22.966846466064453,0.05981834253022922,0.08994470836147972
578,578,578,578,2021-05-21,24.60385704040528,23.73662757873535,23.44430351257324,0.036535495987932265,0.049459926468285564
579,579,579,579,2021-05-24,24.935152053833008,24.28229713439941,23.327377319335938,0.02688604442240905,0.06892222440987372
580,580,580,580,2021-05-25,24.81822395324707,24.467437744140625,24.72078514099121,0.014336859166646843,0.0039415743351245425
581,581,581,581,2021-05-26,25.04233741760254,24.272554397583008,24.61359977722168,0.03171413306611792,0.017418729656018428
582,582,582,582,2021-05-27,25.28594207763672,23.989974975585938,24.983875274658203,0.05402119441015074,0.012090470339679804
583,583,583,583,2021-05-28,25.0325927734375,25.0325927734375,23.619701385498047,0.0,0.05981834253022922
584,584,584,584,2021-06-01,24.43820571899414,24.60385704040528,23.73662757873535,-0.006732737925565946,0.029556774142899034
585,585,585,585,2021-06-02,23.91202545166016,24.935152053833008,24.28229713439941,-0.04103149641774784,-0.015248626630744333
586,586,586,586,2021-06-03,23.853559494018555,24.81822395324707,24.467437744140625,-0.038869197934782274,-0.025089600984846916
587,587,587,587,2021-06-04,24.14588165283203,25.04233741760254,24.272554397583008,-0.035797607460571146,-0.005218764480906524
588,588,588,588,2021-06-07,23.73662757873535,25.28594207763672,23.989974975585938,-0.061271772835057026,-0.010560552777083454
589,589,589,589,2021-06-08,24.63308525085449,25.0325927734375,25.0325927734375,-0.015959494335997637,-0.015959494335997637
590,590,590,590,2021-06-09,24.61359977722168,24.43820571899414,24.60385704040528,0.007177043202120981,0.00039598412559449514
591,591,591,591,2021-06-10,24.467437744140625,23.91202545166016,24.935152053833008,0.023227321065012685,-0.018757227093808115
592,592,592,592,2021-06-11,24.896175384521484,23.853559494018555,24.81822395324707,0.04370902760924933,0.0031408948287863225
593,593,593,593,2021-06-14,24.43820571899414,24.14588165283203,25.04233741760254,0.012106580756301444,-0.024124413329873362
594,594,594,594,2021-06-15,24.09715843200684,23.73662757873535,25.28594207763672,0.015188798496146516,-0.04701361895000378
595,595,595,595,2021-06-16,23.98023223876953,24.63308525085449,25.0325927734375,-0.026503095549604838,-0.04203961388229216
596,596,596,596,2021-06-17,23.580724716186523,24.61359977722168,24.43820571899414,-0.04196359209476608,-0.035087723406025506
597,597,597,597,2021-06-18,23.210447311401367,24.467437744140625,23.91202545166016,-0.05137401169193845,-0.029339971290892164
598,598,598,598,2021-06-21,23.678163528442383,24.896175384521484,23.853559494018555,-0.04892365342334337,-0.00735303113232022
599,599,599,599,2021-06-22,23.53200340270996,24.43820571899414,24.14588165283203,-0.03708137686965496,-0.02542372479698085
600,600,600,600,2021-06-23,23.36635398864746,24.09715843200684,23.73662757873535,-0.030327411649860525,-0.015599250098173312
601,601,601,601,2021-06-24,23.541746139526367,23.98023223876953,24.63308525085449,-0.0182853149576363,-0.04430379305776422
602,602,602,602,2021-06-25,23.570980072021484,23.580724716186523,24.61359977722168,-0.00041324616958660076,-0.04235949697065744
603,603,603,603,2021-06-28,23.561235427856445,23.210447311401367,24.467437744140625,0.015113371653236785,-0.03703707457071981
604,604,604,604,2021-06-29,23.473539352416992,23.678163528442383,24.896175384521484,-0.008641893860543481,-0.057142754263732276
605,605,605,605,2021-06-30,23.726884841918945,23.53200340270996,24.43820571899414,0.008281548998354316,-0.029106919110773122
606,606,606,606,2021-07-01,24.126394271850582,23.36635398864746,24.09715843200684,0.0325271235543374,0.001213248438658665
607,607,607,607,2021-07-02,23.834068298339844,23.541746139526367,23.98023223876953,0.01241718252677404,-0.00609518452425073
608,608,608,608,2021-07-06,23.473539352416992,23.570980072021484,23.580724716186523,-0.0041339273677530874,-0.004545465207689614
609,609,609,609,2021-07-07,23.24942779541016,23.561235427856445,23.210447311401367,-0.013233925419616765,0.001679437000322137
610,610,610,610,2021-07-08,22.84017372131348,23.473539352416992,23.678163528442383,-0.026982110434841444,-0.035390827760873544
611,611,611,611,2021-07-09,23.541746139526367,23.726884841918945,23.53200340270996,-0.0078029081198847106,0.00041402071254514894
612,612,612,612,2021-07-12,23.73662757873535,24.126394271850582,23.36635398864746,-0.016155198689179584,0.01584644272135005
613,613,613,613,2021-07-13,23.24942779541016,23.834068298339844,23.541746139526367,-0.024529614315589088,-0.012417020487083041
614,614,614,614,2021-07-14,23.09351921081543,23.473539352416992,23.570980072021484,-0.01618929876301045,-0.02025630074554241
615,615,615,615,2021-07-15,23.044797897338867,23.24942779541016,23.561235427856445,-0.008801502551890383,-0.021918949543154875
616,616,616,616,2021-07-16,22.401687622070312,22.84017372131348,23.473539352416992,-0.019198019445622272,-0.04566212679965176
617,617,617,617,2021-07-19,22.07038688659668,23.541746139526367,23.726884841918945,-0.06250000506374032,-0.06981523138662038
618,618,618,618,2021-07-20,22.46989631652832,23.73662757873535,24.126394271850582,-0.05336610089218585,-0.06865915961818536
619,619,619,619,2021-07-21,22.78170585632324,23.24942779541016,23.834068298339844,-0.020117567761356203,-0.04415370589879142
620,620,620,620,2021-07-22,22.59657096862793,23.09351921081543,23.473539352416992,-0.021518948136530103,-0.037359870219092595
621,621,621,621,2021-07-23,22.92786979675293,23.044797897338867,23.24942779541016,-0.005073947756315089,-0.0138307919440801
622,622,622,622,2021-07-26,23.064285278320312,22.401687622070312,22.84017372131348,0.029578024094809807,0.009812165167452314
623,623,623,623,2021-07-27,22.90838050842285,22.07038688659668,23.541746139526367,0.03796914055616685,-0.026903935984599725
624,624,624,624,2021-07-28,22.996078491210938,22.46989631652832,23.73662757873535,0.02341720528080815,-0.031198580551006327
625,625,625,625,2021-07-29,22.83043098449707,22.78170585632324,23.24942779541016,0.002138783130689381,-0.018021811745225214
626,626,626,626,2021-07-30,22.90838050842285,22.59657096862793,23.09351921081543,0.013798975969753213,-0.008016911615007172
627,627,627,627,2021-08-02,23.044797897338867,22.92786979675293,23.044797897338867,0.0050998239968413905,0.0
628,628,628,628,2021-08-03,22.46989631652832,23.064285278320312,22.401687622070312,-0.025770968170893194,0.003044801606411518
629,629,629,629,2021-08-04,22.810937881469727,22.90838050842285,22.07038688659668,-0.004253579903533478,0.033554055879409184
630,630,630,630,2021-08-05,23.181215286254883,22.996078491210938,22.46989631652832,0.008050798535702786,0.03165653101849575
631,631,631,631,2021-08-06,23.1519832611084,22.83043098449707,22.78170585632324,0.01408437172428667,0.01625327827162626
632,632,632,632,2021-08-09,23.015567779541016,22.90838050842285,22.59657096862793,0.004678954545859426,0.01854249529695462
633,633,633,633,2021-08-10,22.83043098449707,23.044797897338867,22.92786979675293,-0.009302182375248824,-0.004249797871307637
634,634,634,634,2021-08-11,22.72324180603028,22.46989631652832,23.064285278320312,0.011274884669387975,-0.014786648195450613
635,635,635,635,2021-08-12,22.59657096862793,22.810937881469727,22.90838050842285,-0.009397549279020923,-0.013611155955798648
636,636,636,636,2021-08-13,22.19706344604492,23.181215286254883,22.996078491210938,-0.04245471292411096,-0.03474570872905136
637,637,637,637,2021-08-16,22.323734283447266,23.1519832611084,22.83043098449707,-0.035774428839211225,-0.022193917468920077
638,638,638,638,2021-08-17,21.74883460998535,23.015567779541016,22.90838050842285,-0.055038102109376874,-0.05061666834157763
639,639,639,639,2021-08-18,21.02776908874512,22.83043098449707,23.044797897338867,-0.07895873262208852,-0.08752642646636821
640,640,640,640,2021-08-19,20.74519157409668,22.72324180603028,22.46989631652832,-0.08704964937743465,-0.07675623946528798
641,641,641,641,2021-08-20,20.940073013305664,22.59657096862793,22.810937881469727,-0.0733074924342314,-0.08201613094058025
642,642,642,642,2021-08-23,21.261627197265625,22.19706344604492,23.181215286254883,-0.042142342434308366,-0.08280791430842116
643,643,643,643,2021-08-24,21.23239517211914,22.323734283447266,23.1519832611084,-0.048886942366866304,-0.08291246876520753
644,644,644,644,2021-08-25,21.42727470397949,21.74883460998535,23.015567779541016,-0.01478515570016925,-0.06900951090041718
645,645,645,645,2021-08-26,21.388301849365234,21.02776908874512,22.83043098449707,0.017145554485524794,-0.0631669693888437
646,646,646,646,2021-08-27,21.59292793273925,20.74519157409668,22.72324180603028,0.04086423379676529,-0.04974263280475533
647,647,647,647,2021-08-30,21.41753196716309,20.940073013305664,22.59657096862793,0.02280120769178029,-0.05217778410280771
648,648,648,648,2021-08-31,21.46625518798828,21.261627197265625,22.19706344604492,0.00962428645861002,-0.03292364595132302
649,649,649,649,2021-09-01,21.817041397094727,21.23239517211914,22.323734283447266,0.027535575719846328,-0.02269749675027466
650,650,650,650,2021-09-02,21.68062210083008,21.42727470397949,21.74883460998535,0.01182359401046651,-0.0031363753680830886
651,651,651,651,2021-09-03,21.56369400024414,21.388301849365234,21.02776908874512,0.00820037757621761,0.025486532082277247
652,652,652,652,2021-09-07,21.19342041015625,21.59292793273925,20.74519157409668,-0.018501776314330476,0.021606396569470387
653,653,653,653,2021-09-08,21.12520980834961,21.41753196716309,20.940073013305664,-0.013648732228422111,0.008841267885088433
654,654,654,654,2021-09-09,20.979049682617188,21.46625518798828,21.261627197265625,-0.022696343684748377,-0.013290493339323417
655,655,655,655,2021-09-10,20.89135360717773,21.817041397094727,21.23239517211914,-0.042429574802029135,-0.016062321851904926
656,656,656,656,2021-09-13,20.88160896301269,21.68062210083008,21.42727470397949,-0.03685379202226846,-0.025465942286419407
657,657,657,657,2021-09-14,20.959922790527344,21.56369400024414,21.388301849365234,-0.027999433200543544,-0.02002866154849059
658,658,658,658,2021-09-15,21.116559982299805,21.19342041015625,21.59292793273925,-0.003626617429794976,-0.022061294879661797
659,659,659,659,2021-09-16,21.53752326965332,21.12520980834961,21.41753196716309,0.019517603140715156,0.005602480373284813
660,660,660,660,2021-09-17,21.2731990814209,20.979049682617188,21.46625518798828,0.014021102159238241,-0.008993469278955057
661,661,661,661,2021-09-20,20.881607055664062,20.89135360717773,21.817041397094727,-0.00046653518469574884,-0.04287631509720802
662,662,662,662,2021-09-21,21.253618240356445,20.88160896301269,21.68062210083008,0.01781516347723433,-0.019695184874666816
663,663,663,663,2021-09-22,22.056381225585938,20.959922790527344,21.56369400024414,0.05231214093756731,0.022847997441264978
664,664,664,664,2021-09-23,23.221364974975582,21.116559982299805,21.19342041015625,0.09967556242304876,0.09568745986124583
665,665,665,665,2021-09-24,23.632537841796875,21.53752326965332,21.12520980834961,0.09727277114985,0.11868890563426548
666,666,666,666,2021-09-27,23.50527000427246,21.2731990814209,20.979049682617188,0.10492408378770635,0.12041633724469647
667,667,667,667,2021-09-28,23.260522842407227,20.881607055664062,20.89135360717773,0.11392398010371974,0.11340429537392493
668,668,668,668,2021-09-29,23.07451820373535,21.253618240356445,20.88160896301269,0.08567482217787159,0.10501629661808765
669,669,669,669,2021-09-30,22.74166679382324,22.056381225585938,20.959922790527344,0.03106971906354028,0.08500718352365011
670,670,670,670,2021-10-01,23.08430862426757,23.221364974975582,21.116559982299805,-0.005902165994794428,0.0931850947132089
671,671,671,671,2021-10-04,22.81019401550293,23.632537841796875,21.53752326965332,-0.03479710185164864,0.059090858773107824
672,672,672,672,2021-10-05,23.094099044799805,23.50527000427246,21.2731990814209,-0.01749271373602257,0.08559596308997097
673,673,673,673,2021-10-06,22.849353790283203,23.260522842407227,20.881607055664062,-0.017676690025832276,0.09423349119508484
674,674,674,674,2021-10-07,23.28989601135254,23.07451820373535,21.253618240356445,0.009334011038302892,0.0958085229520873
675,675,675,675,2021-10-08,23.426952362060547,22.74166679382324,22.056381225585938,0.03013348029632712,0.062139438127081004
676,676,676,676,2021-10-11,23.36821174621582,23.08430862426757,23.221364974975582,0.012298532590653055,0.006323778615016318
677,677,677,677,2021-10-12,23.485689163208008,22.81019401550293,23.632537841796875,0.029613739683493234,-0.006213834484130154
678,678,678,678,2021-10-13,23.34863471984864,23.094099044799805,23.50527000427246,0.011021675907558315,-0.006663836850006377
679,679,679,679,2021-10-14,23.65211677551269,22.849353790283203,23.260522842407227,0.035132852884919075,0.016835130308916924
680,680,680,680,2021-10-15,23.612957000732425,23.28989601135254,23.07451820373535,0.013871293767151682,0.02333477961459285
681,681,681,681,2021-10-18,23.36821174621582,23.426952362060547,22.74166679382324,-0.0025073946852709472,0.027550529082712494
682,682,682,682,2021-10-19,23.466110229492188,23.36821174621582,23.08430862426757,0.004189387033101566,0.016539442936716053
683,683,683,683,2021-10-20,23.68148803710937,23.485689163208008,22.81019401550293,0.00833694393810247,0.038197571709134515
684,684,684,684,2021-10-21,23.564008712768555,23.34863471984864,23.094099044799805,0.0092242649518528,0.02034760771819588
685,685,685,685,2021-10-22,23.847909927368164,23.65211677551269,22.849353790283203,0.008278039285607663,0.04370172330692346
686,686,686,686,2021-10-25,23.936019897460938,23.612957000732425,23.28989601135254,0.013681594250075868,0.027742669430273592
687,687,687,687,2021-10-26,23.4954776763916,23.36821174621582,23.426952362060547,0.005446113359375504,0.002925063118411897
688,688,688,688,2021-10-27,21.98785400390625,23.466110229492188,23.36821174621582,-0.06299536698366248,-0.0590698919241478
689,689,689,689,2021-10-28,22.330495834350582,23.68148803710937,23.485689163208008,-0.057048450698780284,-0.04918711649590923
690,690,690,690,2021-10-29,22.085750579833984,23.564008712768555,23.34863471984864,-0.06273372883848716,-0.054088136422858146
691,691,691,691,2021-11-01,22.85914421081543,23.847909927368164,23.65211677551269,-0.04146131545968368,-0.033526494572284404
692,692,692,692,2021-11-02,22.65355491638184,23.936019897460938,23.612957000732425,-0.053578873454025566,-0.04063032361092378
693,693,693,693,2021-11-03,22.438182830810547,23.4954776763916,23.36821174621582,-0.04499992977982448,-0.03979889113919377
694,694,694,694,2021-11-04,22.89830017089844,21.98785400390625,23.466110229492188,0.0414067769792561,-0.02419702511582522
695,695,695,695,2021-11-05,23.750015258789062,22.330495834350582,23.68148803710937,0.06356864777963689,0.0028937042120118495
696,696,696,696,2021-11-08,23.446533203125,22.085750579833984,23.564008712768555,0.061613600967382,-0.004985378806955598
697,697,697,697,2021-11-09,23.2017879486084,22.85914421081543,23.847909927368164,0.01498935107250654,-0.02709344260053026
698,698,698,698,2021-11-10,22.996198654174805,22.65355491638184,23.936019897460938,0.015125384914540962,-0.03926388962376437
699,699,699,699,2021-11-11,23.07451820373535,22.438182830810547,23.4954776763916,0.028359487830317276,-0.017916616910463312
700,700,700,700,2021-11-12,23.280105590820312,22.89830017089844,21.98785400390625,0.01667396344149208,0.058771155506330386
701,701,701,701,2021-11-15,22.917882919311523,23.750015258789062,22.330495834350582,-0.035037128625405645,0.02630425626543298
702,702,702,702,2021-11-16,23.17241668701172,23.446533203125,22.085750579833984,-0.011691132063683773,0.04920213615786939
703,703,703,703,2021-11-17,23.01577949523925,23.2017879486084,22.85914421081543,-0.008016987905464568,0.006852193720782829
704,704,704,704,2021-11-18,22.868934631347656,22.996198654174805,22.65355491638184,-0.0055341330426385005,0.009507545979464238
705,705,705,705,2021-11-19,21.85079574584961,23.07451820373535,22.438182830810547,-0.053033499858196054,-0.02617801492170657
706,706,706,706,2021-11-22,22.193437576293945,23.280105590820312,22.89830017089844,-0.04667796760143805,-0.030782310885255515
707,707,707,707,2021-11-23,21.89974594116211,22.917882919311523,23.750015258789062,-0.044425437625893904,-0.07790602647896117
708,708,708,708,2021-11-24,21.82142639160156,23.17241668701172,23.446533203125,-0.05830165725301317,-0.06931117694222033
709,709,709,709,2021-11-26,21.15572166442871,23.01577949523925,23.2017879486084,-0.08081663413551943,-0.0881857160625592
710,710,710,710,2021-11-29,21.420045852661133,22.868934631347656,22.996198654174805,-0.06335619923021929,-0.06853971063724185
711,711,711,711,2021-11-30,21.09697914123535,21.85079574584961,23.07451820373535,-0.034498359390753075,-0.08570229051109168
712,712,712,712,2021-12-01,20.75434112548828,22.193437576293945,23.280105590820312,-0.06484333244268758,-0.10849454507319667
713,713,713,713,2021-12-02,21.41025733947754,21.89974594116211,22.917882919311523,-0.022351336997227134,-0.06578380669549533
714,714,714,714,2021-12-03,21.41025733947754,21.82142639160156,23.17241668701172,-0.01884244616943409,-0.0760455575840685
715,715,715,715,2021-12-06,21.55710220336914,21.15572166442871,23.01577949523925,0.018972670623442323,-0.06337727089242551
716,716,716,716,2021-12-07,21.77247810363769,21.420045852661133,22.868934631347656,0.016453384525914716,-0.04794523861233979
717,717,717,717,2021-12-08,21.89974594116211,21.09697914123535,21.85079574584961,0.03805126765081268,0.0022402019533680484
718,718,718,718,2021-12-09,21.488574981689453,20.75434112548828,22.193437576293945,0.035377362825527836,-0.03175995571580115
719,719,719,719,2021-12-10,21.116559982299805,21.41025733947754,21.89974594116211,-0.013717600518336481,-0.03576233080358493
720,720,720,720,2021-12-13,21.008872985839844,21.41025733947754,21.82142639160156,-0.01874729235026984,-0.037236493672771265
721,721,721,721,2021-12-14,20.666234970092773,21.55710220336914,21.15572166442871,-0.041325927059766565,-0.023137319638637632
722,722,722,722,2021-12-15,21.008872985839844,21.77247810363769,21.420045852661133,-0.03507203517041391,-0.019195704325264407
