,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CAH,CAH_6m,CAH_12m,CAH_6m_ret,CAH_12m_ret
722,722,722,722,2021-12-15,46.16899490356445,45.12759017944336,44.53651809692383,0.023076896417027815,0.03665479198638533
723,723,723,723,2021-12-16,46.38478088378906,45.26831817626953,43.37314987182617,0.02466322480044769,0.06943537697544877
724,724,724,724,2021-12-17,46.581809997558594,45.484107971191406,43.03539657592773,0.024133748584504344,0.08240689534192858
725,725,725,725,2021-12-20,46.09394073486328,45.49348831176758,43.91730880737305,0.013198645462858094,0.049562051651143246
726,726,726,726,2021-12-21,46.64747619628906,45.44657897949219,44.11433029174805,0.02642436996938269,0.057422290847173096
727,727,727,727,2021-12-22,47.07905578613281,45.90630340576172,44.75231170654297,0.025546652493563693,0.05199159531349218
728,728,728,728,2021-12-23,47.61383056640625,46.16899490356445,45.12759017944336,0.03129450112266241,0.055093577500520574
729,729,729,729,2021-12-27,48.186134338378906,46.38478088378906,45.26831817626953,0.03883501054155891,0.0644560319371208
730,730,730,730,2021-12-28,48.52389144897461,46.581809997558594,45.484107971191406,0.04169184176222007,0.06683177077383884
731,731,731,731,2021-12-29,48.83349990844727,46.09394073486328,45.49348831176758,0.05943425816729775,0.07341735533205429
732,732,732,732,2021-12-30,48.94607162475586,46.64747619628906,45.44657897949219,0.04927587976666681,0.0770023338135708
733,733,733,733,2021-12-31,48.76707077026367,47.07905578613281,45.90630340576172,0.035854903118683,0.06231752836241
734,734,734,734,2022-01-03,49.25957489013672,47.61383056640625,46.16899490356445,0.034564417610449816,0.06694059493882687
735,735,735,735,2022-01-04,49.8183708190918,48.186134338378906,46.38478088378906,0.03387357178832384,0.07402406284736229
736,736,736,736,2022-01-05,50.50029754638672,48.52389144897461,46.581809997558594,0.04073057700844962,0.08412055154218989
737,737,737,737,2022-01-06,49.73312759399414,48.83349990844727,46.09394073486328,0.018422347102572623,0.07895152380361248
738,738,738,738,2022-01-07,51.37164688110352,48.94607162475586,46.64747619628906,0.04955607622493763,0.10127387524537257
739,739,739,739,2022-01-10,48.33139419555664,48.76707077026367,47.07905578613281,-0.008933827023555607,0.02660075459271871
740,740,740,740,2022-01-11,49.92255401611328,49.25957489013672,47.61383056640625,0.013458888499447985,0.04848850475256539
741,741,741,741,2022-01-12,48.947025299072266,49.8183708190918,48.186134338378906,-0.01749044590766924,0.015790662005591427
742,742,742,742,2022-01-13,49.47741317749024,50.50029754638672,48.52389144897461,-0.020255016675038706,0.01965056181692093
743,743,743,743,2022-01-14,50.28246307373047,49.73312759399414,48.83349990844727,0.011045665260003945,0.029671499441975335
744,744,744,744,2022-01-18,49.80889892578125,51.37164688110352,48.94607162475586,-0.030420437151628676,0.017628121571027
745,745,745,745,2022-01-19,49.31639862060547,48.33139419555664,48.76707077026367,0.02038021955384406,0.011264319174092208
746,746,746,746,2022-01-20,48.8807258605957,49.92255401611328,49.25957489013672,-0.02086888734060588,-0.007690870868982569
747,747,747,747,2022-01-21,47.88625717163086,48.947025299072266,49.8183708190918,-0.02167175882415706,-0.038783156006388264
748,748,748,748,2022-01-24,48.1230354309082,49.47741317749024,50.50029754638672,-0.027373657182186983,-0.04707421997454364
749,749,749,749,2022-01-25,48.06620788574219,50.28246307373047,49.73312759399414,-0.04407610631043535,-0.03351729096670075
750,750,750,750,2022-01-26,48.11355972290039,49.80889892578125,51.37164688110352,-0.03403687372023689,-0.06342189429402123
751,751,751,751,2022-01-27,49.54370880126953,49.31639862060547,48.33139419555664,0.00460922101008987,0.02508337750009182
752,752,752,752,2022-01-28,49.84678649902344,48.8807258605957,49.92255401611328,0.019763631194489095,-0.0015177011389558848
753,753,753,753,2022-01-31,48.84284210205078,47.88625717163086,48.947025299072266,0.019976189139013112,-0.002128488838390341
754,754,754,754,2022-02-01,48.615535736083984,48.1230354309082,49.47741317749024,0.010234190357399253,-0.017419614043168496
755,755,755,755,2022-02-02,48.87125396728516,48.06620788574219,50.28246307373047,0.016748691377040714,-0.028065632035089716
756,756,756,756,2022-02-03,48.71024703979492,48.11355972290039,49.80889892578125,0.012401645613648649,-0.022057341352263116
757,757,757,757,2022-02-04,49.212215423583984,49.54370880126953,49.31639862060547,-0.006690927782884382,-0.002112546737708332
758,758,758,758,2022-02-07,49.84678649902344,49.84678649902344,48.8807258605957,0.0,0.019763631194489095
759,759,759,759,2022-02-08,51.286407470703125,48.84284210205078,47.88625717163086,0.050029139654625965,0.07100472034984207
760,760,760,760,2022-02-09,51.11592483520508,48.615535736083984,48.1230354309082,0.05143189437826612,0.06219244853317418
761,761,761,761,2022-02-10,50.01727294921875,48.87125396728516,48.06620788574219,0.02344975602019006,0.040591200123679894
762,762,762,762,2022-02-11,49.7710189819336,48.71024703979492,48.11355972290039,0.021777182556106833,0.0344489010702802
763,763,763,763,2022-02-14,49.52476501464844,49.212215423583984,49.54370880126953,0.006351057118120895,-0.0003823651292857999
764,764,764,764,2022-02-15,50.699195861816406,49.84678649902344,49.84678649902344,0.01710058807521464,0.01710058807521464
765,765,765,765,2022-02-16,51.65578079223633,51.286407470703125,48.84284210205078,0.007202167976850582,0.05759162589900635
766,766,766,766,2022-02-17,51.62736511230469,51.11592483520508,48.615535736083984,0.01000549787074112,0.061951993958697216
767,767,767,767,2022-02-18,51.3148193359375,50.01727294921875,48.87125396728516,0.025941965849199944,0.05000005463923807
768,768,768,768,2022-02-22,51.06857299804688,49.7710189819336,48.71024703979492,0.026070473192125743,0.04841539720226162
769,769,769,769,2022-02-23,50.6234245300293,49.52476501464844,49.212215423583984,0.022184042974376483,0.028675992216538493
770,770,770,770,2022-02-24,49.70471954345703,50.699195861816406,49.84678649902344,-0.019615228633406256,-0.002850072503052692
771,771,771,771,2022-02-25,51.33375930786133,51.65578079223633,51.286407470703125,-0.0062339873570045334,0.0009232823957352476
772,772,772,772,2022-02-28,51.15380859375,51.62736511230469,51.11592483520508,-0.009172587396714227,0.000741134170360036
773,773,773,773,2022-03-01,50.03620910644531,51.3148193359375,50.01727294921875,-0.024916978097918263,0.0003785923564003646
774,774,774,774,2022-03-02,50.63289260864258,51.06857299804688,49.7710189819336,-0.008531281839830651,0.017316776797795308
775,775,775,775,2022-03-03,50.964385986328125,50.6234245300293,49.52476501464844,0.006735250715734775,0.029068708781432306
776,776,776,776,2022-03-04,51.14433670043945,49.70471954345703,50.699195861816406,0.02896338959771727,0.008780037455353495
777,777,777,777,2022-03-07,49.65736389160156,51.33375930786133,51.65578079223633,-0.032656782570822496,-0.038687187958160174
778,778,778,778,2022-03-08,49.65736389160156,51.15380859375,51.62736511230469,-0.02925382768725604,-0.03815808179282043
779,779,779,779,2022-03-09,50.37717056274414,50.03620910644531,51.3148193359375,0.006814294335797388,-0.01827247538483867
780,780,780,780,2022-03-10,50.35822677612305,50.63289260864258,51.06857299804688,-0.005424652204694458,-0.013909654807683802
781,781,781,781,2022-03-11,49.78995513916016,50.964385986328125,50.6234245300293,-0.02304414787775566,-0.0164641052755079
782,782,782,782,2022-03-14,49.82784271240234,51.14433670043945,49.70471954345703,-0.025740757881914322,0.00247709211672853
783,783,783,783,2022-03-15,51.07803726196289,49.65736389160156,51.33375930786133,0.02860952050258958,-0.004981556958741473
784,784,784,784,2022-03-16,50.92649841308594,49.65736389160156,51.15380859375,0.02555783114574517,-0.004443660929908444
785,785,785,785,2022-03-17,54.16564178466797,50.37717056274414,50.03620910644531,0.07520214374098955,0.08252888761892097
786,786,786,786,2022-03-18,54.26035690307617,50.35822677612305,50.63289260864258,0.07748744101536342,0.07164244639292883
787,787,787,787,2022-03-21,54.553958892822266,49.78995513916016,50.964385986328125,0.0956820254275581,0.0704329668066066
788,788,788,788,2022-03-22,54.69602966308594,49.82784271240234,51.14433670043945,0.09770013481783524,0.0694445014205447
789,789,789,789,2022-03-23,53.75837326049805,51.07803726196289,49.65736389160156,0.05247531311331666,0.0825861271623014
790,790,790,790,2022-03-24,54.24140548706055,50.92649841308594,49.65736389160156,0.06509198898942592,0.09231343019870364
791,791,791,791,2022-03-25,54.89492416381836,54.16564178466797,50.37717056274414,0.013463929441648759,0.08967858953982755
792,792,792,792,2022-03-28,54.743385314941406,54.26035690307617,50.35822677612305,0.008902050031260433,0.08707928812333687
793,793,793,793,2022-03-29,54.563438415527344,54.553958892822266,49.78995513916016,0.00017376415749592589,0.09587241569159
794,794,794,794,2022-03-30,54.58237457275391,54.69602966308594,49.82784271240234,-0.0020779404105217836,0.09541917934906219
795,795,795,795,2022-03-31,54.16302108764648,53.75837326049805,51.07803726196289,0.0075271590750638495,0.06039746221769815
796,796,796,796,2022-04-01,55.02275085449219,54.24140548706055,50.92649841308594,0.014404961678547101,0.08043459827494615
797,797,797,797,2022-04-04,54.16302108764648,54.89492416381836,54.16564178466797,-0.013332800569825443,-4.838301430842851e-05
798,798,798,798,2022-04-05,54.28720474243164,54.743385314941406,54.26035690307617,-0.008333072021127985,0.0004947965860864212
799,799,799,799,2022-04-06,54.841251373291016,54.563438415527344,54.553958892822266,0.0050915588502320475,0.005266207738161999
800,800,800,800,2022-04-07,56.72309875488281,54.58237457275391,54.69602966308594,0.03922006323260052,0.03706062586778458
801,801,801,801,2022-04-08,59.130348205566406,54.16302108764648,53.75837326049805,0.09171067304170144,0.09992815294163138
802,802,802,802,2022-04-11,58.63361740112305,55.02275085449219,54.24140548706055,0.06562497313483662,0.08097526003654676
803,803,803,803,2022-04-12,60.46770858764648,54.16302108764648,54.89492416381836,0.11640206497709515,0.10151729888901428
804,804,804,804,2022-04-13,60.20978546142578,54.28720474243164,54.743385314941406,0.1090971757911301,0.099854989146833
805,805,805,805,2022-04-14,60.14292526245117,54.841251373291016,54.563438415527344,0.0966731020244771,0.10225687766290137
806,806,806,806,2022-04-18,60.16202545166016,56.72309875488281,54.58237457275391,0.06062656611265127,0.1022244071017655
807,807,807,807,2022-04-19,59.91366195678711,59.130348205566406,54.16302108764648,0.013247237247741461,0.10617282333337652
808,808,808,808,2022-04-20,61.00265502929688,58.63361740112305,55.02275085449219,0.04040408443447774,0.10868057452486468
809,809,809,809,2022-04-21,60.89756774902344,60.46770858764648,54.16302108764648,0.007108904428781093,0.12433846056111109
810,810,810,810,2022-04-22,58.81510925292969,60.20978546142578,54.28720474243164,-0.023163613651963844,0.08340647730862027
811,811,811,811,2022-04-25,58.4998779296875,60.14292526245117,54.841251373291016,-0.02731904584942879,0.06671303926843519
812,812,812,812,2022-04-26,57.91717529296875,60.16202545166016,56.72309875488281,-0.037313407283721456,0.021050975075354916
813,813,813,813,2022-04-27,57.15297317504883,59.91366195678711,59.130348205566406,-0.04607778412425256,-0.03344095021465532
814,814,814,814,2022-04-28,57.14341354370117,61.00265502929688,58.63361740112305,-0.06326350031391725,-0.025415519687743693
815,815,815,815,2022-04-29,55.45260620117188,60.89756774902344,60.46770858764648,-0.08941180656494896,-0.08293852212384278
816,816,816,816,2022-05-02,55.48127746582031,58.81510925292969,60.20978546142578,-0.05668325417491782,-0.07853387882663776
817,817,817,817,2022-05-03,56.15949630737305,58.4998779296875,60.14292526245117,-0.04000660693903357,-0.06623271045921486
818,818,818,818,2022-05-04,57.78343963623047,57.91717529296875,60.16202545166016,-0.0023090845860799236,-0.03953633205618845
819,819,819,819,2022-05-05,55.28066253662109,57.15297317504883,59.91366195678711,-0.032759636715542384,-0.07732792937122734
820,820,820,820,2022-05-06,55.66276931762695,57.14341354370117,61.00265502929688,-0.02591102166029824,-0.08753530004727528
821,821,821,821,2022-05-09,54.42094039916992,55.45260620117188,60.89756774902344,-0.018604460144925672,-0.10635280831815119
822,822,822,822,2022-05-10,53.54209899902344,55.48127746582031,58.81510925292969,-0.03495194334686191,-0.08965400763314224
823,823,823,823,2022-05-11,53.39881134033203,56.15949630737305,58.4998779296875,-0.0491579367437911,-0.08719790142958195
824,824,824,824,2022-05-12,52.51997375488281,57.78343963623047,57.91717529296875,-0.09108952174677121,-0.0931882729222322
825,825,825,825,2022-05-13,53.12178802490234,55.28066253662109,57.15297317504883,-0.03905297825055165,-0.07053325358594609
826,826,826,826,2022-05-16,53.62807083129883,55.66276931762695,57.14341354370117,-0.03655402904439731,-0.061517898466355025
827,827,827,827,2022-05-17,54.16302108764648,54.42094039916992,55.45260620117188,-0.004739339482773386,-0.02325562677517856
828,828,828,828,2022-05-18,53.18865203857422,53.54209899902344,55.48127746582031,-0.006601290705014473,-0.04132250611313848
829,829,829,829,2022-05-19,53.33194351196289,53.39881134033203,56.15949630737305,-0.0012522343979337602,-0.05034861388240286
830,830,830,830,2022-05-20,53.30327987670898,52.51997375488281,57.78343963623047,0.014914442369715397,-0.07753362879963299
831,831,831,831,2022-05-23,54.411380767822266,53.12178802490234,55.28066253662109,0.024276154679044204,-0.01572487971219516
832,832,832,832,2022-05-24,54.55466842651367,53.62807083129883,55.66276931762695,0.017278219798912753,-0.019907397793849535
833,833,833,833,2022-05-25,55.15648651123047,54.16302108764648,54.42094039916992,0.018342134608340332,0.01351586552281936
834,834,834,834,2022-05-26,55.423954010009766,53.18865203857422,53.54209899902344,0.04202591879588202,0.03514720278375072
835,835,835,835,2022-05-27,55.11827087402344,53.33194351196289,53.39881134033203,0.033494510877141614,0.03220033350054563
836,836,836,836,2022-05-31,53.80001831054688,53.30327987670898,52.51997375488281,0.009319096967144613,0.024372528471514388
837,837,837,837,2022-06-01,52.9498405456543,54.411380767822266,53.12178802490234,-0.026860928753204782,-0.0032368541353960945
838,838,838,838,2022-06-02,52.06145477294922,54.55466842651367,53.62807083129883,-0.04570119708312159,-0.029212612612484423
839,839,839,839,2022-06-03,51.4118766784668,55.15648651123047,54.16302108764648,-0.06789065202696021,-0.05079377689674636
840,840,840,840,2022-06-06,51.3354606628418,55.423954010009766,53.18865203857422,-0.07376762304669882,-0.03484185638674253
841,841,841,841,2022-06-07,51.49785232543945,55.11827087402344,53.33194351196289,-0.06568454509138533,-0.03439010592426717
842,842,842,842,2022-06-08,51.15396118164063,53.80001831054688,53.30327987670898,-0.049183201270166066,-0.040322447324812716
843,843,843,843,2022-06-09,50.00764846801758,52.9498405456543,54.411380767822266,-0.055565645662330354,-0.08093402956627338
844,844,844,844,2022-06-10,51.06798553466797,52.06145477294922,54.55466842651367,-0.019082625382136897,-0.06391172364180608
845,845,845,845,2022-06-13,49.18613052368164,51.4118766784668,55.15648651123047,-0.04329245105571844,-0.10824395035266066
846,846,846,846,2022-06-14,48.82313919067383,51.3354606628418,55.423954010009766,-0.048939299262711455,-0.11909678652922895
847,847,847,847,2022-06-15,48.75627136230469,51.49785232543945,55.11827087402344,-0.05323680191184299,-0.11542451188752878
848,848,848,848,2022-06-16,48.2213249206543,51.15396118164063,53.80001831054688,-0.05732960250278463,-0.1036931503943177
849,849,849,849,2022-06-17,48.43147659301758,50.00764846801758,52.9498405456543,-0.031518616117453324,-0.0853329095248343
850,850,850,850,2022-06-21,49.18613052368164,51.06798553466797,52.06145477294922,-0.03684999498773678,-0.05522942572018896
851,851,851,851,2022-06-22,50.236915588378906,49.18613052368164,51.4118766784668,0.021363442366976626,-0.022853884471795705
852,852,852,852,2022-06-23,50.64767456054688,48.82313919067383,51.3354606628418,0.037370300233000586,-0.013397875336351173
853,853,853,853,2022-06-24,52.0136947631836,48.75627136230469,51.49785232543945,0.06681034685103815,0.010016775738224792
854,854,854,854,2022-06-27,52.40534591674805,48.2213249206543,51.15396118164063,0.08676702689066174,0.024463105225887016
855,855,855,855,2022-06-28,51.4118766784668,48.43147659301758,50.00764846801758,0.061538493044395626,0.028080268788229334
856,856,856,856,2022-06-29,51.28769302368164,49.18613052368164,51.06798553466797,0.042726729621232584,0.00430225486111091
857,857,857,857,2022-06-30,50.39680480957031,50.236915588378906,49.18613052368164,0.0031827037810496783,0.02461413965682402
858,858,858,858,2022-07-01,51.19706344604492,50.64767456054688,48.82313919067383,0.010847267722850162,0.04862293360736136
859,859,859,859,2022-07-05,50.37752914428711,52.0136947631836,48.75627136230469,-0.031456439046406715,0.03325229220124237
860,860,860,860,2022-07-06,50.7535514831543,52.40534591674805,48.2213249206543,-0.031519578865442766,0.052512587878218886
861,861,861,861,2022-07-07,50.85961151123047,51.4118766784668,48.43147659301758,-0.010741976424829436,0.05013547157806375
862,862,862,862,2022-07-08,51.02351379394531,51.28769302368164,49.18613052368164,-0.005150928305828528,0.0373557189943825
863,863,863,863,2022-07-11,51.09101104736328,50.39680480957031,50.236915588378906,0.013774806565934217,0.01700135147592441
864,864,864,864,2022-07-12,51.29348373413086,51.19706344604492,50.64767456054688,0.0018833167685008423,0.012751013332545913
865,865,865,865,2022-07-13,51.00423431396485,50.37752914428711,52.0136947631836,0.012440172837432817,-0.019407589747561405
866,866,866,866,2022-07-14,52.11302185058594,50.7535514831543,52.40534591674805,0.02678571898328852,-0.005578134464115592
867,867,867,867,2022-07-15,53.23145294189453,50.85961151123047,51.4118766784668,0.046635067791273466,0.03539213856765988
868,868,868,868,2022-07-18,52.77829360961914,51.02351379394531,51.28769302368164,0.03439159095863875,0.02906351403345875
869,869,869,869,2022-07-19,53.68460464477539,51.09101104736328,50.39680480957031,0.05076418618938172,0.06523825960055163
870,870,870,870,2022-07-20,53.69424819946289,51.29348373413086,51.19706344604492,0.046804472821068144,0.04877593723807383
871,871,871,871,2022-07-21,54.11848068237305,51.00423431396485,50.37752914428711,0.061058584846857,0.07425833703299367
872,872,872,872,2022-07-22,54.94765853881836,52.11302185058594,50.7535514831543,0.054394018760985485,0.08263672064517769
873,873,873,873,2022-07-25,55.22726440429688,53.23145294189453,50.85961151123047,0.0374930863634495,0.08587664677898643
874,874,874,874,2022-07-26,55.728633880615234,52.77829360961914,51.02351379394531,0.055900637728431235,0.09221474055415313
875,875,875,875,2022-07-27,56.02752304077149,53.68460464477539,51.09101104736328,0.04364227717609004,0.09662192804976755
876,876,876,876,2022-07-28,56.76993179321289,53.69424819946289,51.29348373413086,0.057281435105013045,0.10676693529860559
877,877,877,877,2022-07-29,57.42556381225586,54.11848068237305,51.00423431396485,0.06110820348583745,0.12589796876007342
878,878,878,878,2022-08-01,58.1583251953125,54.94765853881836,52.11302185058594,0.058431364354241344,0.1160036998441416
879,879,879,879,2022-08-02,57.6183967590332,55.22726440429688,53.23145294189453,0.043296230232078736,0.08241262589483123
880,880,880,880,2022-08-03,58.013702392578125,55.728633880615234,52.77829360961914,0.04100349053698471,0.09919624953552497
881,881,881,881,2022-08-04,58.08119201660156,56.02752304077149,53.68460464477539,0.03665464515244787,0.08189661451207231
882,882,882,882,2022-08-05,59.30568313598633,56.76993179321289,53.69424819946289,0.04466715500046803,0.10450718884596588
883,883,883,883,2022-08-08,59.286399841308594,57.42556381225586,54.11848068237305,0.032404314481551344,0.0954926874105464
884,884,884,884,2022-08-09,59.55635833740234,58.1583251953125,54.94765853881836,0.02403840099237442,0.08387436191349473
885,885,885,885,2022-08-10,60.501243591308594,57.6183967590332,55.22726440429688,0.0500334440809207,0.09549593382723076
886,886,886,886,2022-08-11,63.63477325439453,58.013702392578125,55.728633880615234,0.09689212427399796,0.1418685301117597
887,887,887,887,2022-08-12,66.8357925415039,58.08119201660156,56.02752304077149,0.15073038656644622,0.19291000055217844
888,888,888,888,2022-08-15,67.4625015258789,59.30568313598633,56.76993179321289,0.1375385622182146,0.18834917349582514
889,889,889,889,2022-08-16,67.62639617919922,59.286399841308594,57.42556381225586,0.14067301033987945,0.17763573728755078
890,890,890,890,2022-08-17,66.63331604003906,59.55635833740234,58.1583251953125,0.1188279119173794,0.14572274590551038
891,891,891,891,2022-08-18,66.33443450927734,60.501243591308594,57.6183967590332,0.09641439698946508,0.1512717854107537
892,892,892,892,2022-08-19,66.74901580810547,63.63477325439453,58.013702392578125,0.048939320350227966,0.15057327933348508
893,893,893,893,2022-08-22,65.47632598876953,66.8357925415039,58.08119201660156,-0.020340396979510178,0.1273240736872996
894,894,894,894,2022-08-23,65.54380798339844,67.4625015258789,59.30568313598633,-0.02844088936939948,0.10518595381674056
895,895,895,895,2022-08-24,66.28621673583984,67.62639617919922,59.286399841308594,-0.019817401474538365,0.11806783534280374
896,896,896,896,2022-08-25,66.62367248535156,66.63331604003906,59.55635833740234,-0.00014472572071466683,0.11866598874147138
897,897,897,897,2022-08-26,65.17742919921875,66.33443450927734,60.501243591308594,-0.017442001557980813,0.07729073536898201
898,898,898,898,2022-08-29,67.19253540039062,66.74901580810547,63.63477325439453,0.0066445862446904425,0.055909088129741935
899,899,899,899,2022-08-30,67.337158203125,65.47632598876953,66.8357925415039,0.028419924090955284,0.00750145457330742
900,900,900,900,2022-08-31,68.18562316894531,65.54380798339844,67.4625015258789,0.04030609857480383,0.010718867914926156
901,901,901,901,2022-09-01,68.76411437988281,66.28621673583984,67.62639617919922,0.03738179317003043,0.01682358169240339
902,902,902,902,2022-09-02,68.4459457397461,66.62367248535156,66.63331604003906,0.027351738299854267,0.027203054079101285
903,903,903,903,2022-09-06,67.01898193359375,65.17742919921875,66.33443450927734,0.02825445490871048,0.01031963910419198
904,904,904,904,2022-09-07,68.4266586303711,67.19253540039062,66.74901580810547,0.018366969226961016,0.025133596382733492
905,905,905,905,2022-09-08,68.09884643554688,67.337158203125,65.47632598876953,0.01131155891854263,0.040052956655313166
906,906,906,906,2022-09-09,67.38536834716797,68.18562316894531,65.54380798339844,-0.011736415751375184,0.028096633693238893
907,907,907,907,2022-09-12,66.55618286132812,68.76411437988281,66.28621673583984,-0.032108775608700735,0.004072733952582341
908,908,908,908,2022-09-13,64.43502807617188,68.4459457397461,66.62367248535156,-0.058599784402498356,-0.03285085207004912
909,909,909,909,2022-09-14,64.34825897216797,67.01898193359375,65.17742919921875,-0.039850246667012756,-0.012721738755856249
910,910,910,910,2022-09-15,64.01079559326172,68.4266586303711,67.19253540039062,-0.06453424915811101,-0.04735257849952201
911,911,911,911,2022-09-16,64.46394348144531,68.09884643554688,67.337158203125,-0.05337686531212926,-0.04266908195045194
912,912,912,912,2022-09-19,65.75592803955078,67.38536834716797,68.18562316894531,-0.02418092157962759,-0.03563353998209284
913,913,913,913,2022-09-20,65.3606185913086,66.55618286132812,68.76411437988281,-0.017963233746600582,-0.04949523191372507
914,914,914,914,2022-09-21,65.10029602050781,64.43502807617188,68.4459457397461,0.010324631868701806,-0.048880173735337595
915,915,915,915,2022-09-22,64.85926818847656,64.34825897216797,67.01898193359375,0.007941306019322303,-0.03222540365141857
916,916,916,916,2022-09-23,63.6829719543457,64.01079559326172,68.4266586303711,-0.005121380477741244,-0.06932512519206824
917,917,917,917,2022-09-26,63.41300964355469,64.46394348144531,68.09884643554688,-0.016302661319395062,-0.06880934167404973
918,918,918,918,2022-09-27,63.83724212646485,65.75592803955078,67.38536834716797,-0.02917890402112311,-0.052654252810836466
919,919,919,919,2022-09-28,66.8068618774414,65.3606185913086,66.55618286132812,0.022127135839640433,0.0037664271798094617
920,920,920,920,2022-09-29,65.3606185913086,65.10029602050781,64.43502807617188,0.0039987924282061105,0.014364710356648436
921,921,921,921,2022-09-30,64.7642593383789,64.85926818847656,64.34825897216797,-0.0014648461623335551,0.00646482706534246
922,922,922,922,2022-10-03,66.01720428466797,63.6829719543457,64.01079559326172,0.036653947808774845,0.031344848518293666
923,923,923,923,2022-10-04,67.81405639648438,63.41300964355469,64.46394348144531,0.06940289977826364,0.05196878648919956
924,924,924,924,2022-10-05,67.39640045166016,63.83724212646485,65.75592803955078,0.055753635442841176,0.02494790144430281
925,925,925,925,2022-10-06,67.4449691772461,66.8068618774414,65.3606185913086,0.009551523329673905,0.03189000702350553
926,926,926,926,2022-10-07,66.26001739501953,65.3606185913086,65.10029602050781,0.013760561376182201,0.017814379433027216
927,927,927,927,2022-10-10,66.80392456054688,64.7642593383789,64.85926818847656,0.03149368560692056,0.029982706040087903
928,928,928,928,2022-10-11,68.30939483642578,66.01720428466797,63.6829719543457,0.034721109089591584,0.07264772261879915
929,929,929,929,2022-10-12,65.91036987304688,67.81405639648438,63.41300964355469,-0.028072152361854452,0.03938245863947909
930,930,930,930,2022-10-13,66.89134979248047,67.39640045166016,63.83724212646485,-0.007493733430792515,0.0478420991302424
931,931,931,931,2022-10-14,66.12403869628906,67.4449691772461,66.8068618774414,-0.019585307800877083,-0.010220853995582035
932,932,932,932,2022-10-17,66.26001739501953,66.26001739501953,65.3606185913086,0.0,0.013760561376182201
933,933,933,933,2022-10-18,68.62992095947266,66.80392456054688,64.7642593383789,0.027333669555159368,0.05968819315753349
934,934,934,934,2022-10-19,68.76589965820312,68.30939483642578,66.01720428466797,0.006682899517269858,0.04163604629003537
935,935,935,935,2022-10-20,68.73675537109375,65.91036987304688,67.81405639648438,0.04288225818624469,0.013606308538965495
936,936,936,936,2022-10-21,70.93182373046875,66.89134979248047,67.39640045166016,0.060403534246553425,0.052457152831839604
937,937,937,937,2022-10-24,71.6797103881836,66.12403869628906,67.4449691772461,0.0840189407881149,0.06278809617079895
938,938,938,938,2022-10-25,71.60200500488281,66.26001739501953,66.26001739501953,0.08062158477888981,0.08062158477888981
939,939,939,939,2022-10-26,72.7578125,68.62992095947266,66.80392456054688,0.06014711197124867,0.08912482280972722
940,940,940,940,2022-10-27,73.17545318603516,68.76589965820312,68.30939483642578,0.06412413056106958,0.07123556519951135
941,941,941,941,2022-10-28,74.92374420166016,68.73675537109375,65.91036987304688,0.09000990513975071,0.1367519913175177
942,942,942,942,2022-10-31,73.71936798095703,70.93182373046875,66.89134979248047,0.039298922597571506,0.10207625066110015
943,943,943,943,2022-11-01,73.22402954101562,71.6797103881836,66.12403869628906,0.021544718086453196,0.10737382326777056
944,944,944,944,2022-11-02,72.893798828125,71.60200500488281,66.26001739501953,0.0180413079655255,0.10011741158407994
945,945,945,945,2022-11-03,73.49597930908203,72.7578125,68.62992095947266,0.01014553329351453,0.07090286979177618
946,946,946,946,2022-11-04,77.23535919189453,73.17545318603516,68.76589965820312,0.055481802012729675,0.12316365488982717
947,947,947,947,2022-11-07,78.65342712402344,74.92374420166016,68.73675537109375,0.04977971886088195,0.14427029177318418
948,948,948,948,2022-11-08,77.80841064453125,73.71936798095703,70.93182373046875,0.055467684755931224,0.09694642760339267
949,949,949,949,2022-11-09,77.86668395996094,73.22402954101562,71.6797103881836,0.06340342709963509,0.08631415414866495
950,950,950,950,2022-11-10,75.69104766845703,72.893798828125,71.60200500488281,0.038374304608923104,0.057107935221861084
951,951,951,951,2022-11-11,73.10746002197266,73.49597930908203,72.7578125,-0.005286265871436102,0.004805635435681355
952,952,952,952,2022-11-14,73.0491943359375,77.23535919189453,73.17545318603516,-0.05420010859995261,-0.0017254262816338573
953,953,953,953,2022-11-15,72.18476104736328,78.65342712402344,74.92374420166016,-0.08224264743683884,-0.03655694444373725
954,954,954,954,2022-11-16,73.02005767822266,77.80841064453125,73.71936798095703,-0.06154030042053227,-0.00948611364811236
955,955,955,955,2022-11-17,74.37983703613281,77.86668395996094,73.22402954101562,-0.04477970226163819,0.015784538250107838
956,956,956,956,2022-11-18,75.44823455810547,75.69104766845703,72.893798828125,-0.0032079501847449565,0.03504325156661858
957,957,957,957,2022-11-21,75.48707580566406,73.10746002197266,73.49597930908203,0.03254956174070611,0.027091230231909957
958,958,958,958,2022-11-22,76.62346649169922,73.0491943359375,77.23535919189453,0.0489296588176511,-0.007922442603976787
959,959,959,959,2022-11-23,76.18638610839844,72.18476104736328,78.65342712402344,0.055435870438215185,-0.031365969746428024
960,960,960,960,2022-11-25,76.6817398071289,73.02005767822266,77.80841064453125,0.05014625084305169,-0.014480064919325408
961,961,961,961,2022-11-28,76.20582580566406,74.37983703613281,77.86668395996094,0.024549512909583404,-0.021329509230814114
962,962,962,962,2022-11-29,76.39036560058594,75.44823455810547,75.69104766845703,0.01248711845941064,0.009239110220697011
