,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BKNG,BKNG_6m,BKNG_12m,BKNG_6m_ret,BKNG_12m_ret
481,481,481,481,2020-12-31,2227.27001953125,2052.820068359375,2066.010009765625,0.08498063413385104,0.07805383759196727
482,482,482,482,2021-01-04,2164.080078125,2100.85009765625,2098.050048828125,0.03009733085634747,0.031472094449680243
483,483,483,483,2021-01-05,2188.070068359375,2088.35009765625,2098.7099609375,0.04775060025377953,0.0425785883162042
484,484,484,484,2021-01-06,2249.81005859375,2137.919921875,2113.429931640625,0.05233598114405513,0.06453023348981102
485,485,485,485,2021-01-07,2239.85009765625,2185.39990234375,2099.64990234375,0.024915437789717387,0.06677312972796101
486,486,486,486,2021-01-08,2281.5400390625,2205.260009765625,2068.199951171875,0.034590038797729816,0.10315254468976431
487,487,487,487,2021-01-11,2221.27001953125,2227.27001953125,2052.820068359375,-0.002693880826026951,0.0820578256069473
488,488,488,488,2021-01-12,2196.340087890625,2164.080078125,2100.85009765625,0.01490703144108041,0.04545302415479591
489,489,489,489,2021-01-13,2182.419921875,2188.070068359375,2088.35009765625,-0.0025822511655723135,0.04504504504504503
490,490,490,490,2021-01-14,2182.590087890625,2249.81005859375,2137.919921875,-0.029878064793230186,0.020894218515185692
491,491,491,491,2021-01-15,2119.22998046875,2239.85009765625,2185.39990234375,-0.05385187040584338,-0.030278175543082764
492,492,492,492,2021-01-19,2163.0400390625,2281.5400390625,2205.260009765625,-0.051938601984251154,-0.019145121444256397
493,493,493,493,2021-01-20,2160.050048828125,2221.27001953125,2227.27001953125,-0.027560796375419527,-0.030180431700540744
494,494,494,494,2021-01-21,2109.93994140625,2196.340087890625,2164.080078125,-0.03933823680619253,-0.02501762169801869
495,495,495,495,2021-01-22,2066.239990234375,2182.419921875,2188.070068359375,-0.0532344534047372,-0.055679239840956574
496,496,496,496,2021-01-25,2018.4300537109373,2182.590087890625,2249.81005859375,-0.07521340589351844,-0.10284423967214251
497,497,497,497,2021-01-26,1983.1600341796875,2119.22998046875,2239.85009765625,-0.06420725808105321,-0.1146014475456012
498,498,498,498,2021-01-27,1886.0899658203125,2163.0400390625,2281.5400390625,-0.1280374233674484,-0.17332594058032857
499,499,499,499,2021-01-28,2034.0999755859373,2160.050048828125,2221.27001953125,-0.05830886803318214,-0.08426262556985797
500,500,500,500,2021-01-29,1944.3299560546875,2109.93994140625,2196.340087890625,-0.07849037884992371,-0.11474094254591016
501,501,501,501,2021-02-01,1990.4599609375,2066.239990234375,2182.419921875,-0.03667532796530537,-0.08795739033237004
502,502,502,502,2021-02-02,2065.530029296875,2018.4300537109373,2182.590087890625,0.023334955550896153,-0.053633551825979064
503,503,503,503,2021-02-03,2027.300048828125,1983.1600341796875,2119.22998046875,0.02225741437286244,-0.04337893125704606
504,504,504,504,2021-02-04,2082.93994140625,1886.0899658203125,2163.0400390625,0.10436934565861078,-0.037031259805512806
505,505,505,505,2021-02-05,2096.419921875,2034.0999755859373,2160.050048828125,0.03063760239764557,-0.029457709550593902
506,506,506,506,2021-02-08,2099.56005859375,1944.3299560546875,2109.93994140625,0.07983732496414642,-0.004919515768577742
507,507,507,507,2021-02-09,2085.280029296875,1990.4599609375,2066.239990234375,0.04763726486350173,0.009214824585957349
508,508,508,508,2021-02-10,2141.760009765625,2065.530029296875,2018.4300537109373,0.036905772071829546,0.06110192217359334
509,509,509,509,2021-02-11,2159.260009765625,2027.300048828125,1983.1600341796875,0.06509148017521094,0.08879766259447597
510,510,510,510,2021-02-12,2150.580078125,2082.93994140625,1886.0899658203125,0.03247339751576539,0.14023197042440838
511,511,511,511,2021-02-16,2184.159912109375,2096.419921875,2034.0999755859373,0.04185229749004771,0.07377215393762149
512,512,512,512,2021-02-17,2233.77001953125,2099.56005859375,1944.3299560546875,0.06392289679362229,0.1488636548417308
513,513,513,513,2021-02-18,2259.7900390625,2085.280029296875,1990.4599609375,0.08368660674531436,0.13531047265987017
514,514,514,514,2021-02-19,2293.050048828125,2141.760009765625,2065.530029296875,0.07063818465779259,0.11015091347217054
515,515,515,515,2021-02-22,2350.02001953125,2159.260009765625,2027.300048828125,0.08834508530833718,0.15918707785247288
516,516,516,516,2021-02-23,2359.3701171875,2150.580078125,2082.93994140625,0.09708545205372454,0.13271154404702834
517,517,517,517,2021-02-24,2443.5,2184.159912109375,2096.419921875,0.11873676760240715,0.1655584716131575
518,518,518,518,2021-02-25,2273.199951171875,2233.77001953125,2099.56005859375,0.017651741806839816,0.08270298907020845
519,519,519,519,2021-02-26,2328.510009765625,2259.7900390625,2085.280029296875,0.030409891855101012,0.11664139926126049
520,520,520,520,2021-03-01,2320.5,2293.050048828125,2141.760009765625,0.011970934165132396,0.08345472388100794
521,521,521,521,2021-03-02,2282.2099609375,2350.02001953125,2159.260009765625,-0.0288550982673228,0.05694078092300736
522,522,522,522,2021-03-03,2275.0,2359.3701171875,2150.580078125,-0.03575959387333172,0.05785412184394301
523,523,523,523,2021-03-04,2219.35009765625,2443.5,2184.159912109375,-0.09173312966799674,0.016111542635580012
524,524,524,524,2021-03-05,2307.10009765625,2273.199951171875,2233.77001953125,0.014912962877242197,0.03282794445436599
525,525,525,525,2021-03-08,2368.739990234375,2328.510009765625,2259.7900390625,0.01727713443361978,0.04821242207841325
526,526,526,526,2021-03-09,2366.7900390625,2320.5,2293.050048828125,0.019948303840767068,0.0321580378378834
527,527,527,527,2021-03-10,2369.320068359375,2282.2099609375,2350.02001953125,0.03816919079000569,0.00821271677165325
528,528,528,528,2021-03-11,2362.06005859375,2275.0,2359.3701171875,0.03826815762362634,0.0011401099753931554
529,529,529,529,2021-03-12,2401.0400390625,2219.35009765625,2443.5,0.08186628220492298,-0.017376697744014735
530,530,530,530,2021-03-15,2439.5,2307.10009765625,2273.199951171875,0.05738801817842809,0.0731568064403636
531,531,531,531,2021-03-16,2396.56005859375,2368.739990234375,2328.510009765625,0.011744669518000794,0.029224718185761445
532,532,532,532,2021-03-17,2461.780029296875,2366.7900390625,2320.5,0.04013452341214063,0.06088344292043746
533,533,533,533,2021-03-18,2346.949951171875,2369.320068359375,2282.2099609375,-0.009441576714871669,0.028367236732145695
534,534,534,534,2021-03-19,2287.739990234375,2362.06005859375,2275.0,-0.03146408919154298,0.005599995707417538
535,535,535,535,2021-03-22,2231.889892578125,2401.0400390625,2219.35009765625,-0.07044869878572313,0.005650210363438157
536,536,536,536,2021-03-23,2215.0,2439.5,2307.10009765625,-0.0920270547243287,-0.03992028683532767
537,537,537,537,2021-03-24,2202.72998046875,2396.56005859375,2368.739990234375,-0.08087845636496815,-0.07008367758809997
538,538,538,538,2021-03-25,2268.909912109375,2461.780029296875,2366.7900390625,-0.07834579649368056,-0.04135564428515848
539,539,539,539,2021-03-26,2323.530029296875,2346.949951171875,2369.320068359375,-0.00997887571624867,-0.019326236110517203
540,540,540,540,2021-03-29,2351.360107421875,2287.739990234375,2362.06005859375,0.027809155524261442,-0.004529923417038395
541,541,541,541,2021-03-30,2334.889892578125,2231.889892578125,2401.0400390625,0.0461492300057067,-0.027550621983881474
542,542,542,542,2021-03-31,2329.840087890625,2215.0,2439.5,0.05184654080840856,-0.04495179836416274
543,543,543,543,2021-04-01,2382.4599609375,2202.72998046875,2396.56005859375,0.08159419541314028,-0.005883473525184146
544,544,544,544,2021-04-05,2409.179931640625,2268.909912109375,2461.780029296875,0.06182264830464024,-0.021366692811816135
545,545,545,545,2021-04-06,2422.0,2323.530029296875,2346.949951171875,0.04237946979877116,0.03197769462048017
546,546,546,546,2021-04-07,2410.639892578125,2351.360107421875,2287.739990234375,0.02521084923110606,0.05372109718253393
547,547,547,547,2021-04-08,2427.989990234375,2334.889892578125,2231.889892578125,0.03987344240607915,0.08786280107650324
548,548,548,548,2021-04-09,2450.06005859375,2329.840087890625,2215.0,0.051600095357604125,0.10612192261568842
549,549,549,549,2021-04-12,2409.050048828125,2382.4599609375,2202.72998046875,0.011160770097543127,0.0936656195669836
550,550,550,550,2021-04-13,2404.2900390625,2409.179931640625,2268.909912109375,-0.0020296917278382898,0.059667475658945035
551,551,551,551,2021-04-14,2454.219970703125,2422.0,2323.530029296875,0.013303043230026734,0.056246288947596756
552,552,552,552,2021-04-15,2433.2099609375,2410.639892578125,2351.360107421875,0.00936268765354109,0.03480957819147856
553,553,553,553,2021-04-16,2476.89990234375,2427.989990234375,2334.889892578125,0.02014419841354198,0.06082085935488002
554,554,554,554,2021-04-19,2456.199951171875,2450.06005859375,2329.840087890625,0.0025060171715338697,0.05423542325415687
555,555,555,555,2021-04-20,2345.0,2409.050048828125,2382.4599609375,-0.026587263664066274,-0.01572322790380054
556,556,556,556,2021-04-21,2357.72998046875,2404.2900390625,2409.179931640625,-0.019365408431299302,-0.021355794349838475
557,557,557,557,2021-04-22,2347.050048828125,2454.219970703125,2422.0,-0.04366761054604906,-0.030945479426868316
558,558,558,558,2021-04-23,2395.429931640625,2433.2099609375,2410.639892578125,-0.015526826662471294,-0.006309511837221504
559,559,559,559,2021-04-26,2458.25,2476.89990234375,2427.989990234375,-0.0075295341269554505,0.012462987857171592
560,560,560,560,2021-04-27,2464.14990234375,2456.199951171875,2450.06005859375,0.00323668729334603,0.005750815658815744
561,561,561,561,2021-04-28,2505.10009765625,2345.0,2409.050048828125,0.06827296275319839,0.03987050782728585
562,562,562,562,2021-04-29,2501.429931640625,2357.72998046875,2404.2900390625,0.06094843445274645,0.040402734695021536
563,563,563,563,2021-04-30,2466.080078125,2347.050048828125,2454.219970703125,0.05071473842507368,0.004832536432533896
564,564,564,564,2021-05-03,2440.43994140625,2395.429931640625,2433.2099609375,0.018789950468222516,0.0029713755018347943
565,565,565,565,2021-05-04,2382.93994140625,2458.25,2476.89990234375,-0.030635638602156012,-0.0379345006427555
566,566,566,566,2021-05-05,2337.919921875,2464.14990234375,2456.199951171875,-0.05122658339441433,-0.048155700532622525
567,567,567,567,2021-05-06,2279.35009765625,2505.10009765625,2345.0,-0.09011615951442808,-0.02799569396321966
568,568,568,568,2021-05-07,2327.080078125,2501.429931640625,2357.72998046875,-0.0697000748692862,-0.012999750861061865
569,569,569,569,2021-05-10,2263.10009765625,2466.080078125,2347.050048828125,-0.08230875480048438,-0.03576828334521076
570,570,570,570,2021-05-11,2247.679931640625,2440.43994140625,2395.429931640625,-0.07898576256482315,-0.06167995066288845
571,571,571,571,2021-05-12,2172.25,2382.93994140625,2458.25,-0.08841596791647,-0.11634292687887726
572,572,572,572,2021-05-13,2207.27001953125,2337.919921875,2464.14990234375,-0.05588296721427888,-0.10424685712836357
573,573,573,573,2021-05-14,2282.47998046875,2279.35009765625,2505.10009765625,0.0013731470280577973,-0.08886675522298748
574,574,574,574,2021-05-17,2223.14990234375,2327.080078125,2501.429931640625,-0.04466119441192151,-0.11124838068694498
575,575,575,575,2021-05-18,2211.6201171875,2263.10009765625,2466.080078125,-0.02274754904657761,-0.10318398141027518
576,576,576,576,2021-05-19,2270.010009765625,2247.679931640625,2440.43994140625,0.00993472327205458,-0.06983574098628242
577,577,577,577,2021-05-20,2306.050048828125,2172.25,2382.93994140625,0.061595142745137554,-0.032266819336096986
578,578,578,578,2021-05-21,2293.3798828125,2207.27001953125,2337.919921875,0.039011929904043674,-0.019051139710028697
579,579,579,579,2021-05-24,2348.47998046875,2282.47998046875,2279.35009765625,0.028915916268604347,0.03032876910115001
580,580,580,580,2021-05-25,2339.010009765625,2223.14990234375,2327.080078125,0.05211529249544977,0.005126566873554728
581,581,581,581,2021-05-26,2347.0,2211.6201171875,2263.10009765625,0.0612129912187005,0.037072996652087964
582,582,582,582,2021-05-27,2334.780029296875,2270.010009765625,2247.679931640625,0.028532922433208707,0.03875111239378026
583,583,583,583,2021-05-28,2361.550048828125,2306.050048828125,2172.25,0.02406712726300264,0.08714468814737031
584,584,584,584,2021-06-01,2328.280029296875,2293.3798828125,2207.27001953125,0.01521777824333892,0.05482338304550671
585,585,585,585,2021-06-02,2317.919921875,2348.47998046875,2282.47998046875,-0.013012697084030633,0.015526945125263092
586,586,586,586,2021-06-03,2295.81005859375,2339.010009765625,2223.14990234375,-0.018469331465667316,0.032683426418253836
587,587,587,587,2021-06-04,2315.68994140625,2347.0,2211.6201171875,-0.01334045956273966,0.04705592222189359
588,588,588,588,2021-06-07,2298.52001953125,2334.780029296875,2270.010009765625,-0.015530375157673748,0.01255942028580237
589,589,589,589,2021-06-08,2303.739990234375,2361.550048828125,2306.050048828125,-0.02447970925809395,-0.0010017382731670743
590,590,590,590,2021-06-09,2314.06005859375,2328.280029296875,2293.3798828125,-0.006107500182192194,0.009017335477752964
591,591,591,591,2021-06-10,2324.449951171875,2317.919921875,2348.47998046875,0.002817193655073602,-0.010232162716617532
592,592,592,592,2021-06-11,2304.3701171875,2295.81005859375,2339.010009765625,0.003728556969121888,-0.014809638451096618
593,593,593,593,2021-06-14,2305.0400390625,2315.68994140625,2347.0,-0.004599019131759308,-0.01787812566574354
594,594,594,594,2021-06-15,2301.9599609375,2298.52001953125,2334.780029296875,0.0014965897086036684,-0.014057028048701792
595,595,595,595,2021-06-16,2298.22998046875,2303.739990234375,2361.550048828125,-0.0023917672085314035,-0.02681292670074742
596,596,596,596,2021-06-17,2294.0,2314.06005859375,2328.280029296875,-0.008668771806182307,-0.014723327462988767
597,597,597,597,2021-06-18,2242.610107421875,2324.449951171875,2317.919921875,-0.03520826237137964,-0.03249025720966481
598,598,598,598,2021-06-21,2263.070068359375,2304.3701171875,2295.81005859375,-0.017922489325860602,-0.014260757379218503
599,599,599,599,2021-06-22,2250.89990234375,2305.0400390625,2315.68994140625,-0.023487720734243656,-0.027978719388984774
600,600,600,600,2021-06-23,2246.280029296875,2301.9599609375,2298.52001953125,-0.024188053912957197,-0.022727663796910713
601,601,601,601,2021-06-24,2246.22998046875,2298.22998046875,2303.739990234375,-0.022626108110117893,-0.02496375893521474
602,602,602,602,2021-06-25,2281.659912109375,2294.0,2314.06005859375,-0.0053792885312227146,-0.014001428512648295
603,603,603,603,2021-06-28,2204.550048828125,2242.610107421875,2324.449951171875,-0.016971322151715484,-0.05158205375998837
604,604,604,604,2021-06-29,2172.18994140625,2263.070068359375,2304.3701171875,-0.040157893572870695,-0.05736065347982244
605,605,605,605,2021-06-30,2188.090087890625,2250.89990234375,2305.0400390625,-0.027904312576371937,-0.05073662460954065
606,606,606,606,2021-07-01,2210.02001953125,2246.280029296875,2301.9599609375,-0.01614224820267618,-0.03993985254583077
607,607,607,607,2021-07-02,2238.889892578125,2246.22998046875,2298.22998046875,-0.003267736587280856,-0.02581990853609961
608,608,608,608,2021-07-06,2222.320068359375,2281.659912109375,2294.0,-0.026007313112294983,-0.031246700802364913
609,609,609,609,2021-07-07,2166.77001953125,2204.550048828125,2242.610107421875,-0.017137297162728382,-0.033817776723485626
610,610,610,610,2021-07-08,2163.919921875,2172.18994140625,2263.070068359375,-0.0038072266948699918,-0.043812230063320357
611,611,611,611,2021-07-09,2194.989990234375,2188.090087890625,2250.89990234375,0.003153390430282288,-0.02483891533833149
612,612,612,612,2021-07-12,2204.0,2210.02001953125,2246.280029296875,-0.002723966062772032,-0.018822243329167376
613,613,613,613,2021-07-13,2188.43994140625,2238.889892578125,2246.22998046875,-0.022533466848510764,-0.025727570001732536
614,614,614,614,2021-07-14,2176.6201171875,2222.320068359375,2281.659912109375,-0.02056407257556425,-0.04603656941352252
615,615,615,615,2021-07-15,2169.389892578125,2166.77001953125,2204.550048828125,0.0012091144991206448,-0.015948903618082988
616,616,616,616,2021-07-16,2144.719970703125,2163.919921875,2172.18994140625,-0.008872764180311465,-0.012646210250536916
617,617,617,617,2021-07-19,2067.550048828125,2194.989990234375,2188.090087890625,-0.05805946358445235,-0.055089157311024484
618,618,618,618,2021-07-20,2130.429931640625,2204.0,2210.02001953125,-0.033380248801894274,-0.03601328819976313
619,619,619,619,2021-07-21,2194.030029296875,2188.43994140625,2238.889892578125,0.0025543711686384363,-0.020036654517919583
620,620,620,620,2021-07-22,2194.409912109375,2176.6201171875,2222.320068359375,0.008173128044438815,-0.012559017329400568
621,621,621,621,2021-07-23,2202.570068359375,2169.389892578125,2166.77001953125,0.015294703775824425,0.016522311323040162
622,622,622,622,2021-07-26,2230.699951171875,2144.719970703125,2163.919921875,0.040089140607275864,0.030860674936164623
623,623,623,623,2021-07-27,2246.18994140625,2067.550048828125,2194.989990234375,0.08640172588778539,0.02332582444551745
624,624,624,624,2021-07-28,2226.330078125,2130.429931640625,2204.0,0.04501445696950146,0.010131614394283117
625,625,625,625,2021-07-29,2214.340087890625,2194.030029296875,2188.43994140625,0.00925696472817128,0.011834981620620688
626,626,626,626,2021-07-30,2178.260009765625,2194.409912109375,2176.6201171875,-0.007359564981287314,0.0007534123962080752
627,627,627,627,2021-08-02,2170.93994140625,2202.570068359375,2169.389892578125,-0.014360554248648794,0.0007145091038858187
628,628,628,628,2021-08-03,2139.2900390625,2230.699951171875,2144.719970703125,-0.04097812978448934,-0.002531767183967082
629,629,629,629,2021-08-04,2085.639892578125,2246.18994140625,2067.550048828125,-0.07147661284940621,0.008749410327577367
630,630,630,630,2021-08-05,2207.7099609375,2226.330078125,2130.429931640625,-0.008363592339902137,0.036274382062104316
631,631,631,631,2021-08-06,2182.97998046875,2214.340087890625,2194.030029296875,-0.014162281391811193,-0.005036416402954269
632,632,632,632,2021-08-09,2157.780029296875,2178.260009765625,2194.409912109375,-0.009401990752680445,-0.01669236117206996
633,633,633,633,2021-08-10,2200.469970703125,2170.93994140625,2202.570068359375,0.01360241650800642,-0.0009534759808182969
634,634,634,634,2021-08-11,2200.219970703125,2139.2900390625,2230.699951171875,0.028481379582979027,-0.01366386387050289
635,635,635,635,2021-08-12,2193.169921875,2085.639892578125,2246.18994140625,0.05155733244244476,-0.023604423897498283
636,636,636,636,2021-08-13,2203.419921875,2207.7099609375,2226.330078125,-0.0019432077303661588,-0.010290547872979672
637,637,637,637,2021-08-16,2130.889892578125,2182.97998046875,2214.340087890625,-0.02386191735915033,-0.03768625956277316
638,638,638,638,2021-08-17,2113.27001953125,2157.780029296875,2178.260009765625,-0.020627686400512713,-0.029835735836406307
639,639,639,639,2021-08-18,2086.31005859375,2200.469970703125,2170.93994140625,-0.05187978642257818,-0.03898306037783805
640,640,640,640,2021-08-19,2075.860107421875,2200.219970703125,2139.2900390625,-0.05652155917915258,-0.029649991577776813
641,641,641,641,2021-08-20,2074.739990234375,2193.169921875,2085.639892578125,-0.053999432720368556,-0.0052261669823913115
642,642,642,642,2021-08-23,2137.320068359375,2203.419921875,2207.7099609375,-0.029998754599339983,-0.03188366851786728
643,643,643,643,2021-08-24,2233.110107421875,2130.889892578125,2182.97998046875,0.04797066953097029,0.022964080019808764
644,644,644,644,2021-08-25,2263.7900390625,2113.27001953125,2157.780029296875,0.07122611788371325,0.049129201459969574
645,645,645,645,2021-08-26,2276.800048828125,2086.31005859375,2200.469970703125,0.09130473653699034,0.0346880798835032
646,646,646,646,2021-08-27,2305.469970703125,2075.860107421875,2200.219970703125,0.1106095070955504,0.04783612611531973
647,647,647,647,2021-08-30,2277.7099609375,2074.739990234375,2193.169921875,0.0978291119169088,0.03854696264948987
648,648,648,648,2021-08-31,2299.669921875,2137.320068359375,2203.419921875,0.0759595420073167,0.043682095747821004
649,649,649,649,2021-09-01,2286.85009765625,2233.110107421875,2130.889892578125,0.024065087545735775,0.0731901754385964
650,650,650,650,2021-09-02,2300.4599609375,2263.7900390625,2113.27001953125,0.016198464187158423,0.08857833579060137
651,651,651,651,2021-09-03,2304.449951171875,2276.800048828125,2086.31005859375,0.012144194374021255,0.10455775337878559
652,652,652,652,2021-09-07,2338.570068359375,2305.469970703125,2075.860107421875,0.01435720181866218,0.12655475193064625
653,653,653,653,2021-09-08,2315.949951171875,2277.7099609375,2074.739990234375,0.016788788252317888,0.11626033241411204
654,654,654,654,2021-09-09,2318.669921875,2299.669921875,2137.320068359375,0.008262055271179403,0.084849179212934
655,655,655,655,2021-09-10,2304.800048828125,2286.85009765625,2233.110107421875,0.007849203229486568,0.03210318253810418
656,656,656,656,2021-09-13,2322.1201171875,2300.4599609375,2263.7900390625,0.009415576283784866,0.025766558346177693
657,657,657,657,2021-09-14,2328.659912109375,2304.449951171875,2276.800048828125,0.01050574386533687,0.022777522034902686
658,658,658,658,2021-09-15,2375.969970703125,2338.570068359375,2305.469970703125,0.01599263706046994,0.03057944839702209
659,659,659,659,2021-09-16,2345.0,2315.949951171875,2277.7099609375,0.012543470040630833,0.02954284795541029
660,660,660,660,2021-09-17,2325.3701171875,2318.669921875,2299.669921875,0.0028896718973616675,0.011175601797472678
661,661,661,661,2021-09-20,2340.739990234375,2304.800048828125,2286.85009765625,0.015593518155522235,0.023565118078074265
662,662,662,662,2021-09-21,2325.6201171875,2322.1201171875,2300.4599609375,0.001507243304984307,0.01093701115308554
663,663,663,663,2021-09-22,2406.110107421875,2328.659912109375,2304.449951171875,0.0332595562408009,0.044114716485078365
664,664,664,664,2021-09-23,2475.510009765625,2375.969970703125,2338.570068359375,0.0418944853217329,0.05855712568078841
665,665,665,665,2021-09-24,2491.35009765625,2345.0,2315.949951171875,0.06240942330756938,0.07573572407971163
666,666,666,666,2021-09-27,2476.52001953125,2325.3701171875,2318.669921875,0.06500036326542435,0.06807786488583245
667,667,667,667,2021-09-28,2432.75,2340.739990234375,2304.800048828125,0.03930808639553862,0.0555145559099286
668,668,668,668,2021-09-29,2377.820068359375,2325.6201171875,2322.1201171875,0.02244560527581063,0.023986679569073077
669,669,669,669,2021-09-30,2373.8701171875,2406.110107421875,2328.659912109375,-0.013399216492598454,0.019414687753684046
670,670,670,670,2021-10-01,2455.8701171875,2475.510009765625,2375.969970703125,-0.007933675283334662,0.03362843279569305
671,671,671,671,2021-10-04,2459.52001953125,2491.35009765625,2345.0,-0.012776236529319696,0.04883582922441354
672,672,672,672,2021-10-05,2432.340087890625,2476.52001953125,2325.3701171875,-0.017839521300937133,0.046001266599445145
673,673,673,673,2021-10-06,2448.199951171875,2432.75,2340.739990234375,0.006350817458380398,0.04590854233525543
674,674,674,674,2021-10-07,2469.0,2377.820068359375,2325.6201171875,0.0383460182096691,0.061652323074112836
675,675,675,675,2021-10-08,2474.3701171875,2373.8701171875,2406.110107421875,0.042335930374771236,0.028369445585665565
676,676,676,676,2021-10-11,2467.409912109375,2455.8701171875,2475.510009765625,0.004698862061602194,-0.003272092467530352
677,677,677,677,2021-10-12,2464.699951171875,2459.52001953125,2491.35009765625,0.0021060741931315796,-0.010697070038227952
678,678,678,678,2021-10-13,2462.530029296875,2432.340087890625,2476.52001953125,0.012411891559305444,-0.005649051945488814
679,679,679,679,2021-10-14,2496.219970703125,2448.199951171875,2432.75,0.01961441895637006,0.026089804009094664
680,680,680,680,2021-10-15,2538.340087890625,2469.0,2377.820068359375,0.028084280231115866,0.06750721876193255
681,681,681,681,2021-10-18,2502.1298828125,2474.3701171875,2373.8701171875,0.011218922113621854,0.05402981599387546
682,682,682,682,2021-10-19,2463.10009765625,2467.409912109375,2455.8701171875,-0.0017466957686980145,0.0029439588104234193
683,683,683,683,2021-10-20,2384.179931640625,2464.699951171875,2459.52001953125,-0.032669298951771286,-0.03063202872606985
684,684,684,684,2021-10-21,2411.1298828125,2462.530029296875,2432.340087890625,-0.02087290139525777,-0.008720082024598397
685,685,685,685,2021-10-22,2394.590087890625,2496.219970703125,2448.199951171875,-0.04071351243290999,-0.02189766536658444
686,686,686,686,2021-10-25,2412.97998046875,2538.340087890625,2469.0,-0.04938664760483291,-0.022689355824726642
687,687,687,687,2021-10-26,2443.030029296875,2502.1298828125,2474.3701171875,-0.023619818428128214,-0.012665885217789441
688,688,688,688,2021-10-27,2428.090087890625,2463.10009765625,2467.409912109375,-0.014213799024626939,-0.015935667610711524
689,689,689,689,2021-10-28,2429.77001953125,2384.179931640625,2464.699951171875,0.01912191579402034,-0.014172082741356395
690,690,690,690,2021-10-29,2420.780029296875,2411.1298828125,2462.530029296875,0.0040023337411911886,-0.016954107971597354
691,691,691,691,2021-11-01,2489.68994140625,2394.590087890625,2496.219970703125,0.03971446052355354,-0.0026159670916484634
692,692,692,692,2021-11-02,2453.830078125,2412.97998046875,2538.340087890625,0.016929314783753258,-0.033293414924496334
693,693,693,693,2021-11-03,2435.330078125,2443.030029296875,2502.1298828125,-0.0031518037353356343,-0.026697177131514094
694,694,694,694,2021-11-04,2437.010009765625,2428.090087890625,2463.10009765625,0.003673637118937867,-0.010592378245387168
695,695,695,695,2021-11-05,2618.969970703125,2429.77001953125,2384.179931640625,0.0778674317532222,0.09847832202032425
696,696,696,696,2021-11-08,2639.860107421875,2420.780029296875,2411.1298828125,0.09049978745430765,0.0948643315483979
697,697,697,697,2021-11-09,2648.199951171875,2489.68994140625,2394.590087890625,0.06366656631793033,0.10590951017618755
698,698,698,698,2021-11-10,2569.780029296875,2453.830078125,2412.97998046875,0.047252640761692,0.06498191037526335
699,699,699,699,2021-11-11,2479.0400390625,2435.330078125,2443.030029296875,0.017948269653513593,0.01473989649484131
700,700,700,700,2021-11-12,2451.64990234375,2437.010009765625,2428.090087890625,0.006007317376399701,0.009703023199436611
701,701,701,701,2021-11-15,2405.010009765625,2618.969970703125,2429.77001953125,-0.08169622535994847,-0.010190268859437857
702,702,702,702,2021-11-16,2380.330078125,2639.860107421875,2420.780029296875,-0.09831203879600114,-0.016709469956931122
703,703,703,703,2021-11-17,2366.3798828125,2648.199951171875,2489.68994140625,-0.10641948249967481,-0.049528279221829896
704,704,704,704,2021-11-18,2375.97998046875,2569.780029296875,2453.830078125,-0.0754150342125397,-0.03172595297052361
705,705,705,705,2021-11-19,2339.989990234375,2479.0400390625,2435.330078125,-0.056090279558659195,-0.03914873336760527
706,706,706,706,2021-11-22,2297.1298828125,2451.64990234375,2437.010009765625,-0.06302695151682569,-0.057398257041454515
707,707,707,707,2021-11-23,2341.1298828125,2405.010009765625,2618.969970703125,-0.02656127279875653,-0.10608754243029073
708,708,708,708,2021-11-24,2323.1201171875,2380.330078125,2639.860107421875,-0.02403446541437837,-0.11998362691412001
709,709,709,709,2021-11-26,2155.56005859375,2366.3798828125,2648.199951171875,-0.08908959451099863,-0.1860282084667071
710,710,710,710,2021-11-29,2182.010009765625,2375.97998046875,2569.780029296875,-0.08163788091550217,-0.15089619154575995
711,711,711,711,2021-11-30,2101.85009765625,2339.989990234375,2479.0400390625,-0.10176962020007307,-0.15215161331113158
712,712,712,712,2021-12-01,2067.010009765625,2297.1298828125,2451.64990234375,-0.10017712745311846,-0.15689022001486164
713,713,713,713,2021-12-02,2171.929931640625,2341.1298828125,2405.010009765625,-0.07227277410538535,-0.09691439003520586
714,714,714,714,2021-12-03,2114.43994140625,2323.1201171875,2380.330078125,-0.08982754453260466,-0.11170305293465566
715,715,715,715,2021-12-06,2227.280029296875,2155.56005859375,2366.3798828125,0.03327208185046526,-0.058781708941128
716,716,716,716,2021-12-07,2245.030029296875,2182.010009765625,2375.97998046875,0.02888163631202545,-0.0551140801893627
717,717,717,717,2021-12-08,2307.199951171875,2101.85009765625,2339.989990234375,0.09769957131795848,-0.01401289714885312
718,718,718,718,2021-12-09,2267.610107421875,2067.010009765625,2297.1298828125,0.09704844035999405,-0.012850721072193982
719,719,719,719,2021-12-10,2236.360107421875,2171.929931640625,2341.1298828125,0.029664942152429763,-0.04475179961598741
720,720,720,720,2021-12-13,2149.510009765625,2114.43994140625,2323.1201171875,0.016585984625342887,-0.07473143817981187
721,721,721,721,2021-12-14,2124.929931640625,2227.280029296875,2155.56005859375,-0.04595295441523839,-0.014209823025347568
722,722,722,722,2021-12-15,2130.3798828125,2245.030029296875,2182.010009765625,-0.05106842447015392,-0.023661727820703637
