,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,SWK,SWK_6m,SWK_12m,SWK_6m_ret,SWK_12m_ret
725,725,725,725,2021-12-20,166.198974609375,181.72232055664065,164.9847412109375,-0.08542344110352262,0.007359670897595816
726,726,726,726,2021-12-21,167.41317749023438,179.7328643798828,170.04710388183594,-0.06854443082601513,-0.015489392829835302
727,727,727,727,2021-12-22,167.17965698242188,178.7521514892578,172.19534301757812,-0.06474044877457819,-0.029127884339149812
728,728,728,728,2021-12-23,170.17784118652344,179.3125457763672,173.77381896972656,-0.0509429195279858,-0.02069343819755487
729,729,729,729,2021-12-27,171.9525146484375,178.8081817626953,179.53671264648438,-0.03834090278573654,-0.04224315955355884
730,730,730,730,2021-12-28,174.20347595214844,171.5789031982422,179.33120727539062,0.015296593607862174,-0.028593636328827943
731,731,731,731,2021-12-29,174.8572998046875,166.198974609375,181.72232055664065,0.05209614087970493,-0.03777753184597599
732,732,732,732,2021-12-30,174.4089813232422,167.41317749023438,179.7328643798828,0.041787653384787404,-0.02962108835804278
733,733,733,733,2021-12-31,176.1742401123047,167.17965698242188,178.7521514892578,0.05380189965833315,-0.014421708245050402
734,734,734,734,2022-01-03,173.6617431640625,170.17784118652344,179.3125457763672,0.02047212465059145,-0.031513704676036314
735,735,735,735,2022-01-04,179.4993438720703,171.9525146484375,178.8081817626953,0.0438890308703106,0.003865383018615276
736,736,736,736,2022-01-05,178.73345947265625,174.20347595214844,171.5789031982422,0.026003978943291317,0.04169834484923651
737,737,737,737,2022-01-06,179.79823303222656,174.8572998046875,166.198974609375,0.028256945709775882,0.08182516441400756
738,738,738,738,2022-01-07,176.80003356933594,174.4089813232422,167.41317749023438,0.013709455946321114,0.05606999532428758
739,739,739,739,2022-01-10,175.67921447753906,176.1742401123047,167.17965698242188,-0.002809863885038233,0.05084085975849839
740,740,740,740,2022-01-11,177.02420043945312,173.6617431640625,170.17784118652344,0.019362107129225592,0.04023061525046456
741,741,741,741,2022-01-12,180.2652587890625,179.4993438720703,171.9525146484375,0.00426695106773245,0.04834325428517672
742,742,742,742,2022-01-13,182.5255584716797,178.73345947265625,174.20347595214844,0.021216503111459062,0.04777219555491086
743,743,743,743,2022-01-14,179.9383544921875,179.79823303222656,174.8572998046875,0.0007793261234987359,0.029058293209236696
744,744,744,744,2022-01-18,177.0989227294922,176.80003356933594,174.4089813232422,0.001690549227407523,0.015423181683886789
745,745,745,745,2022-01-19,170.15919494628906,175.67921447753906,176.1742401123047,-0.03142101669606312,-0.03414259180105583
746,746,746,746,2022-01-20,167.9829559326172,177.02420043945312,173.6617431640625,-0.051073494383205964,-0.032700277723691995
747,747,747,747,2022-01-21,164.022705078125,180.2652587890625,179.4993438720703,-0.09010362739913036,-0.08622114410053527
748,748,748,748,2022-01-24,166.8434295654297,182.5255584716797,178.73345947265625,-0.08591744102885845,-0.06652380557231685
749,749,749,749,2022-01-25,165.19020080566406,179.9383544921875,179.79823303222656,-0.08196225717493577,-0.08124680637959436
750,750,750,750,2022-01-26,163.48097229003906,177.0989227294922,176.80003356933594,-0.07689459783024044,-0.0753340427057867
751,751,751,751,2022-01-27,160.34268188476562,170.15919494628906,175.67921447753906,-0.05769017104613139,-0.08729850391455529
752,752,752,752,2022-01-28,160.5854949951172,167.9829559326172,177.02420043945312,-0.0440369732538064,-0.09286134553088066
753,753,753,753,2022-01-31,163.1260223388672,164.022705078125,180.2652587890625,-0.0054668208211218206,-0.09507786783392802
754,754,754,754,2022-02-01,164.51771545410156,166.8434295654297,182.5255584716797,-0.013939500748610945,-0.09865929554392894
755,755,755,755,2022-02-02,162.81784057617188,165.19020080566406,179.9383544921875,-0.014361385953414518,-0.09514655151944806
756,756,756,756,2022-02-03,162.8551788330078,163.48097229003906,177.0989227294922,-0.0038279284020956705,-0.08042817921733392
757,757,757,757,2022-02-04,155.48577880859375,160.34268188476562,170.15919494628906,-0.030290768615573116,-0.08623346003915333
758,758,758,758,2022-02-07,150.32998657226562,160.5854949951172,167.9829559326172,-0.06386323013273021,-0.10508786002927983
759,759,759,759,2022-02-08,153.45896911621094,163.1260223388672,164.022705078125,-0.05926125754831779,-0.06440410769278859
760,760,760,760,2022-02-09,157.8301544189453,164.51771545410156,166.8434295654297,-0.04064948882068564,-0.054022355989450044
761,761,761,761,2022-02-10,153.7578582763672,162.81784057617188,165.19020080566406,-0.05564489903405956,-0.0692071471161072
762,762,762,762,2022-02-11,152.10464477539062,162.8551788330078,163.48097229003906,-0.06601284733254209,-0.06958808328143029
763,763,763,763,2022-02-14,153.48696899414062,155.48577880859375,160.34268188476562,-0.012855258080635812,-0.042756631048194826
764,764,764,764,2022-02-15,154.86932373046875,150.32998657226562,160.5854949951172,0.03019581962126372,-0.03559581308898574
765,765,765,765,2022-02-16,156.1395721435547,153.45896911621094,163.1260223388672,0.017467881107123828,-0.04282854504230671
766,766,766,766,2022-02-17,152.048583984375,157.8301544189453,164.51771545410156,-0.0366315958813781,-0.07579202905479987
767,767,767,767,2022-02-18,151.11456298828125,153.7578582763672,162.81784057617188,-0.01719128581600582,-0.07187957748656804
768,768,768,768,2022-02-22,148.18174743652344,152.10464477539062,162.8551788330078,-0.025790779398354613,-0.09010110394788584
769,769,769,769,2022-02-23,145.36105346679688,153.48696899414062,155.48577880859375,-0.05294205482456271,-0.06511672912710964
770,770,770,770,2022-02-24,146.02418518066406,154.86932373046875,150.32998657226562,-0.05711356088310027,-0.028642332044190755
771,771,771,771,2022-02-25,151.20797729492188,156.1395721435547,153.45896911621094,-0.03158452902700859,-0.01466836271775318
772,772,772,772,2022-02-28,151.9645538330078,152.048583984375,157.8301544189453,-0.0005526532978158416,-0.037164004606925816
773,773,773,773,2022-03-01,147.6120147705078,151.11456298828125,153.7578582763672,-0.0231780984473684,-0.03997092294829396
774,774,774,774,2022-03-02,153.46829223632812,148.18174743652344,152.10464477539062,0.03567608623369267,0.00896519276548835
775,775,775,775,2022-03-03,155.18690490722656,145.36105346679688,153.48696899414062,0.06759617659673944,0.011075441284861265
776,776,776,776,2022-03-04,150.9931640625,146.02418518066406,154.86932373046875,0.03402846504973289,-0.025028582643743746
777,777,777,777,2022-03-07,143.19332885742188,151.20797729492188,156.1395721435547,-0.05300413761813583,-0.08291455592199293
778,778,778,778,2022-03-08,139.93641662597656,151.9645538330078,152.048583984375,-0.07915093950296359,-0.07965984977303786
779,779,779,779,2022-03-09,143.2872314453125,147.6120147705078,151.11456298828125,-0.029298315126441765,-0.051797334341467494
780,780,780,780,2022-03-10,140.41510009765625,153.46829223632812,148.18174743652344,-0.08505465167078985,-0.05241298252468096
781,781,781,781,2022-03-11,137.46788024902344,155.18690490722656,145.36105346679688,-0.11417860720139927,-0.05430046790061538
782,782,782,782,2022-03-14,136.088134765625,150.9931640625,146.02418518066406,-0.098713272149893,-0.06804386823145758
783,783,783,783,2022-03-15,136.8108367919922,143.19332885742188,151.20797729492188,-0.044572551782665504,-0.09521415973212144
784,784,784,784,2022-03-16,139.28875732421875,139.93641662597656,151.9645538330078,-0.0046282398633150645,-0.08341284983285213
785,785,785,785,2022-03-17,141.06271362304688,143.2872314453125,147.6120147705078,-0.015524885224086682,-0.044368347370931316
786,786,786,786,2022-03-18,141.91685485839844,140.41510009765625,153.46829223632812,0.010695108714787294,-0.07526921170231993
787,787,787,787,2022-03-21,139.12921142578125,137.46788024902344,155.18690490722656,0.012085231646463912,-0.10347325047203493
788,788,788,788,2022-03-22,136.96104431152344,136.088134765625,150.9931640625,0.006414295760624356,-0.09293215251233689
789,789,789,789,2022-03-23,132.60594177246094,136.8108367919922,143.19332885742188,-0.030735101970938095,-0.07393771182945852
790,790,790,790,2022-03-24,130.2218475341797,139.28875732421875,139.93641662597656,-0.06509434044941798,-0.06942130809138891
791,791,791,791,2022-03-25,129.82765197753906,141.06271362304688,143.2872314453125,-0.07964586358043957,-0.09393425591386673
792,792,792,792,2022-03-28,132.33372497558594,141.91685485839844,140.41510009765625,-0.06752636881908314,-0.05755346195993061
793,793,793,793,2022-03-29,137.38340759277344,139.12921142578125,137.46788024902344,-0.012548075383429613,-0.0006144901346916143
794,794,794,794,2022-03-30,134.29539489746094,136.96104431152344,136.088134765625,-0.019462829211490007,-0.013173373793766596
795,795,795,795,2022-03-31,131.2073974609375,132.60594177246094,136.8108367919922,-0.010546618747470649,-0.04095756931575667
796,796,796,796,2022-04-01,132.2492218017578,130.2218475341797,139.28875732421875,0.0155686185226791,-0.05053915088118133
797,797,797,797,2022-04-04,132.78427124023438,129.82765197753906,141.06271362304688,0.02277341704683078,-0.058686255000981125
798,798,798,798,2022-04-05,132.90626525878906,132.33372497558594,141.91685485839844,0.0043264880763294045,-0.06349203277228732
799,799,799,799,2022-04-06,131.1698455810547,137.38340759277344,139.12921142578125,-0.04522789265889193,-0.05720844503580402
800,800,800,800,2022-04-07,130.56915283203125,134.29539489746094,136.96104431152344,-0.027746610881741685,-0.04666941254444268
801,801,801,801,2022-04-08,132.2679901123047,131.2073974609375,132.60594177246094,0.008083329689417385,-0.0025485408544976274
802,802,802,802,2022-04-11,132.3430938720703,132.2492218017578,130.2218475341797,0.0007098118917721052,0.016289481205017164
803,803,803,803,2022-04-12,131.66732788085938,132.78427124023438,129.82765197753906,-0.008411714346454602,0.01417013922148569
804,804,804,804,2022-04-13,132.76547241210938,132.90626525878906,132.33372497558594,-0.0010593394254631017,0.0032625654314732966
805,805,805,805,2022-04-14,131.70486450195312,131.1698455810547,137.38340759277344,0.0040788255755612735,-0.041333543768636405
806,806,806,806,2022-04-18,131.56405639648438,130.56915283203125,134.29539489746094,0.0076197443490577665,-0.020338288614155653
807,807,807,807,2022-04-19,135.68453979492188,132.2679901123047,131.2073974609375,0.025830510312557786,0.034122636532877504
808,808,808,808,2022-04-20,135.42172241210938,132.3430938720703,132.2492218017578,0.023262479740839614,0.023988803617363885
809,809,809,809,2022-04-21,135.3935546875,131.66732788085938,132.78427124023438,0.028300314638513457,0.019650546129404756
810,810,810,810,2022-04-22,132.80303955078125,132.76547241210938,132.90626525878906,0.0002829586487311797,-0.0007766805259843412
811,811,811,811,2022-04-25,132.7936248779297,131.70486450195312,131.1698455810547,0.00826666790246322,0.012379211774489862
812,812,812,812,2022-04-26,129.69619750976562,131.56405639648438,130.56915283203125,-0.014197334271069617,-0.006685769979595579
813,813,813,813,2022-04-27,130.59730529785156,135.68453979492188,132.2679901123047,-0.03749310352350632,-0.012631059208162099
814,814,814,814,2022-04-28,119.32466888427734,135.42172241210938,132.3430938720703,-0.11886611129377156,-0.09836875205877571
815,815,815,815,2022-04-29,112.77322387695312,135.3935546875,131.66732788085938,-0.1670709574230217,-0.14349880344653754
816,816,816,816,2022-05-02,115.26990509033205,132.80303955078125,132.76547241210938,-0.13202359313278278,-0.13177799170156512
817,817,817,817,2022-05-03,118.48932647705078,132.7936248779297,131.70486450195312,-0.10771826143030672,-0.10034206462211848
818,818,818,818,2022-05-04,122.85383605957033,129.69619750976562,131.56405639648438,-0.05275683930271047,-0.06620516709111446
819,819,819,819,2022-05-05,116.0207977294922,130.59730529785156,135.68453979492188,-0.1116141526436163,-0.144922495187367
820,820,820,820,2022-05-06,113.59918975830078,119.32466888427734,135.42172241210938,-0.047982359218018966,-0.1611449940608437
821,821,821,821,2022-05-09,117.94493103027344,112.77322387695312,135.3935546875,0.045859353626027,-0.12887336991409593
822,822,822,822,2022-05-10,114.03094482421876,115.26990509033205,132.80303955078125,-0.01074834116625989,-0.14135289967805598
823,823,823,823,2022-05-11,111.421630859375,118.48932647705078,132.7936248779297,-0.05964837363679898,-0.16094141596180433
824,824,824,824,2022-05-12,113.07357025146484,122.85383605957033,129.69619750976562,-0.0796089574554526,-0.1281658797826294
825,825,825,825,2022-05-13,114.14358520507812,116.0207977294922,130.59730529785156,-0.016179965671248686,-0.12598820515666576
826,826,826,826,2022-05-16,111.16822052001952,113.59918975830078,119.32466888427734,-0.02139952972775172,-0.06835508902327703
827,827,827,827,2022-05-17,115.40131378173828,117.94493103027344,112.77322387695312,-0.021566142998398763,0.023304201249515266
828,828,828,828,2022-05-18,109.01880645751952,114.03094482421876,115.26990509033205,-0.04395419484093177,-0.054230101325353
829,829,829,829,2022-05-19,108.9249496459961,111.421630859375,118.48932647705078,-0.022407509153496097,-0.08071931131203736
830,830,830,830,2022-05-20,109.2065200805664,113.07357025146484,122.85383605957033,-0.03419941691324058,-0.11108579444264566
831,831,831,831,2022-05-23,110.4924087524414,114.14358520507812,116.0207977294922,-0.031987574650618966,-0.04764998246211416
832,832,832,832,2022-05-24,108.91556549072266,111.16822052001952,113.59918975830078,-0.020263480145309987,-0.04122938092730444
833,833,833,833,2022-05-25,111.31838989257812,115.40131378173828,117.94493103027344,-0.03538022016701048,-0.05618334827797267
834,834,834,834,2022-05-26,111.8815460205078,109.01880645751952,114.03094482421876,0.02625913506128663,-0.018849258918483103
835,835,835,835,2022-05-27,112.33206939697266,108.9249496459961,111.421630859375,0.03127951641978832,0.008171111215798943
836,836,836,836,2022-05-31,111.40286254882812,109.2065200805664,113.07357025146484,0.020111825435343844,-0.01477540418084633
837,837,837,837,2022-06-01,107.65782928466795,110.4924087524414,114.14358520507812,-0.025654065286279892,-0.056821028608462054
838,838,838,838,2022-06-02,109.25344848632812,108.91556549072266,111.16822052001952,0.0031022470854660256,-0.017224095382066262
839,839,839,839,2022-06-03,107.49827575683594,111.31838989257812,115.40131378173828,-0.034317008532270266,-0.06848308538193582
840,840,840,840,2022-06-06,113.71717834472656,111.8815460205078,109.01880645751952,0.01640692669622479,0.04309689346156831
841,841,841,841,2022-06-07,113.68883514404295,112.33206939697266,108.9249496459961,0.012078169256150684,0.04373548496950774
842,842,842,842,2022-06-08,112.89491271972656,111.40286254882812,109.2065200805664,0.013393283949453938,0.03377447277359513
843,843,843,843,2022-06-09,111.4488754272461,107.65782928466795,110.4924087524414,0.035213845270406496,0.00865640169857862
844,844,844,844,2022-06-10,103.92571258544922,109.25344848632812,108.91556549072266,-0.04876492206601257,-0.04581395581789882
845,845,845,845,2022-06-13,100.01290130615234,107.49827575683594,111.31838989257812,-0.069632507107516,-0.1015599362992542
846,846,846,846,2022-06-14,100.91075134277344,113.71717834472656,111.8815460205078,-0.11261646822726501,-0.09805723167003277
847,847,847,847,2022-06-15,100.7122802734375,113.68883514404295,112.33206939697266,-0.11414097834817505,-0.10344142314757632
848,848,848,848,2022-06-16,96.11898803710938,112.89491271972656,111.40286254882812,-0.14859770275269335,-0.13719463003044285
849,849,849,849,2022-06-17,97.58393096923828,111.4488754272461,107.65782928466795,-0.12440631998174678,-0.0935732996138382
850,850,850,850,2022-06-21,97.01685333251952,103.92571258544922,109.25344848632812,-0.06647882493227208,-0.11200191228142231
851,851,851,851,2022-06-22,96.40251922607422,100.01290130615234,107.49827575683594,-0.036099163537174905,-0.10321799538311316
852,852,852,852,2022-06-23,100.59886932373048,100.91075134277344,113.71717834472656,-0.0030906718550093304,-0.11535907953351376
853,853,853,853,2022-06-24,105.05985260009766,100.7122802734375,113.68883514404295,0.04316824437751121,-0.07589999961748606
854,854,854,854,2022-06-27,103.23576354980467,96.11898803710938,112.89491271972656,0.07404130711350887,-0.08555876378505856
855,855,855,855,2022-06-28,101.57234954833984,97.58393096923828,111.4488754272461,0.040871673640190176,-0.0886193408506275
856,856,856,856,2022-06-29,100.26807403564452,97.01685333251952,103.92571258544922,0.03351191665618791,-0.0351947411166158
857,857,857,857,2022-06-30,99.10557556152344,96.40251922607422,100.01290130615234,0.028039270728084098,-0.0090720870285671
858,858,858,858,2022-07-01,101.40222930908205,100.59886932373048,100.91075134277344,0.007985775493821068,0.0048704222272526465
859,859,859,859,2022-07-05,104.3132095336914,105.05985260009766,100.7122802734375,-0.007106835274634293,0.03575461950099079
860,860,860,860,2022-07-06,104.8235855102539,103.23576354980467,96.11898803710938,0.015380541644206547,0.09056064416516629
861,861,861,861,2022-07-07,105.76869201660156,101.57234954833984,97.58393096923828,0.0413138269117681,0.08387406580232337
862,862,862,862,2022-07-08,104.2281494140625,100.26807403564452,97.01685333251952,0.0394948782701281,0.07433034399525096
863,863,863,863,2022-07-11,102.80099487304688,99.10557556152344,96.40251922607422,0.03728770344741461,0.06637249418728941
864,864,864,864,2022-07-12,101.3927764892578,101.40222930908205,100.59886932373048,-9.322102569786495e-05,0.007891810025940638
865,865,865,865,2022-07-13,102.09217071533205,104.3132095336914,105.05985260009766,-0.021292018798846346,-0.02824753520321288
866,866,866,866,2022-07-14,100.2869873046875,104.8235855102539,103.23576354980467,-0.043278410898496045,-0.02856351465540885
867,867,867,867,2022-07-15,101.25100708007812,105.76869201660156,101.57234954833984,-0.042712875146591944,-0.003163680565534066
868,868,868,868,2022-07-18,100.94856262207033,104.2281494140625,100.26807403564452,-0.031465461206295675,0.006786692503776504
869,869,869,869,2022-07-19,106.36412048339844,102.80099487304688,99.10557556152344,0.03466041952951726,0.07324053042171164
870,870,870,870,2022-07-20,107.9613800048828,101.3927764892578,101.40222930908205,0.06478374242292229,0.06468448219030698
871,871,871,871,2022-07-21,109.38851928710938,102.09217071533205,104.3132095336914,0.0714682479631279,0.04865452588512986
872,872,872,872,2022-07-22,109.35071563720705,100.2869873046875,104.8235855102539,0.09037791019668906,0.04318808696455334
873,873,873,873,2022-07-25,108.04644775390624,101.25100708007812,105.76869201660156,0.06711479588991831,0.02153525484599128
874,874,874,874,2022-07-26,108.7458267211914,100.94856262207033,104.2281494140625,0.07723997149233663,0.04334411895947343
875,875,875,875,2022-07-27,111.00467681884766,106.36412048339844,102.80099487304688,0.04362896354860113,0.07980158125835102
876,876,876,876,2022-07-28,93.17020416259766,107.9613800048828,101.3927764892578,-0.13700432359808834,-0.08109623398597132
877,877,877,877,2022-07-29,91.98880004882812,109.38851928710938,102.09217071533205,-0.15906348629340739,-0.09896322701057636
878,878,878,878,2022-08-01,91.79033660888672,109.35071563720705,100.2869873046875,-0.16058769186824906,-0.08472336166592209
879,879,879,879,2022-08-02,88.89825439453125,108.04644775390624,101.25100708007812,-0.17722186853369004,-0.12200128217764039
880,880,880,880,2022-08-03,88.55799865722656,108.7458267211914,100.94856262207033,-0.18564232460822172,-0.1227413609763951
881,881,881,881,2022-08-04,88.52019500732422,111.00467681884766,106.36412048339844,-0.20255436487794687,-0.16776263833121563
882,882,882,882,2022-08-05,90.70343780517578,93.17020416259766,107.9613800048828,-0.026475914479235807,-0.1598529233224556
883,883,883,883,2022-08-08,91.61074829101562,91.98880004882812,109.38851928710938,-0.004109758553343723,-0.16251953232343208
884,884,884,884,2022-08-09,86.66776275634766,91.79033660888672,109.35071563720705,-0.055807332686511946,-0.20743305380931054
885,885,885,885,2022-08-10,89.72049713134766,88.89825439453125,108.04644775390624,0.009249256269614481,-0.1696117827427236
886,886,886,886,2022-08-11,92.90557098388672,88.55799865722656,108.7458267211914,0.04909293787778468,-0.14566311383991604
887,887,887,887,2022-08-12,94.37995910644533,88.52019500732422,111.00467681884766,0.06619691810028505,-0.1497659214803425
888,888,888,888,2022-08-15,95.96776580810548,90.70343780517578,93.17020416259766,0.058038902717635565,0.03002635521357888
889,889,889,889,2022-08-16,97.89582824707033,91.61074829101562,91.98880004882812,0.06860635977002594,0.06421464564280344
890,890,890,890,2022-08-17,96.91289520263672,86.66776275634766,91.79033660888672,0.11821157164390628,0.055807166451267376
891,891,891,891,2022-08-18,96.84673309326172,89.72049713134766,88.89825439453125,0.07942706727852289,0.08941096484814026
892,892,892,892,2022-08-19,93.55770874023438,92.90557098388672,88.55799865722656,0.007019361158231874,0.05645690009729942
893,893,893,893,2022-08-22,89.08727264404297,94.37995910644533,88.52019500732422,-0.05607849921224339,0.00640619506850193
894,894,894,894,2022-08-23,87.26319885253906,95.96776580810548,90.70343780517578,-0.09070302806644304,-0.03792842957095077
895,895,895,895,2022-08-24,88.40679168701172,97.89582824707033,91.61074829101562,-0.0969299379756009,-0.03497358840281539
896,896,896,896,2022-08-25,89.824462890625,96.91289520263672,86.66776275634766,-0.0731423026542588,0.036423002439233354
897,897,897,897,2022-08-26,85.12721252441406,96.84673309326172,89.72049713134766,-0.12101100568422851,-0.05119548769562865
898,898,898,898,2022-08-29,85.00434875488281,93.55770874023438,92.90557098388672,-0.09142335891423126,-0.08504573133051696
899,899,899,899,2022-08-30,84.13482666015625,89.08727264404297,94.37995910644533,-0.05559094848121249,-0.10855199073284427
900,900,900,900,2022-08-31,83.26531982421875,87.26319885253906,95.96776580810548,-0.04581403250041394,-0.13236158909113505
901,901,901,901,2022-09-01,82.86836242675781,88.40679168701172,97.89582824707033,-0.06264710159216857,-0.1535046598960894
902,902,902,902,2022-09-02,81.80962371826172,89.824462890625,96.91289520263672,-0.08922779958197546,-0.15584377551403583
903,903,903,903,2022-09-06,81.361328125,85.12721252441406,96.84673309326172,-0.04423831449119786,-0.15989599724907133
904,904,904,904,2022-09-07,83.44066619873047,85.00434875488281,93.55770874023438,-0.018395324228191567,-0.10813692081316528
905,905,905,905,2022-09-08,83.9843521118164,84.13482666015625,89.08727264404297,-0.0017884929976459407,-0.05728001745676725
906,906,906,906,2022-09-09,85.36739349365234,83.26531982421875,87.26319885253906,0.025245488444304076,-0.021725141684186156
907,907,907,907,2022-09-12,87.51350402832031,82.86836242675781,88.40679168701172,0.056054463555594625,-0.010104287709635784
908,908,908,908,2022-09-13,83.35482788085938,81.80962371826172,89.824462890625,0.01888780429939474,-0.07202531249915067
909,909,909,909,2022-09-14,82.5345230102539,81.361328125,85.12721252441406,0.014419564088868686,-0.030456647613318566
910,910,910,910,2022-09-15,81.66655731201172,83.44066619873047,85.00434875488281,-0.021261921405245743,-0.0392661256954735
911,911,911,911,2022-09-16,81.50440216064453,83.9843521118164,84.13482666015625,-0.029528714442781934,-0.03126439554141747
912,912,912,912,2022-09-19,82.46775817871094,85.36739349365234,83.26531982421875,-0.03396654385561171,-0.009578557401707544
913,913,913,913,2022-09-20,80.46472930908203,87.51350402832031,82.86836242675781,-0.08054499471255572,-0.029005437627661612
914,914,914,914,2022-09-21,79.60627746582031,83.35482788085938,81.80962371826172,-0.04497100540351351,-0.026932604653327252
915,915,915,915,2022-09-22,77.04048156738281,82.5345230102539,81.361328125,-0.0665665862294803,-0.05310688329692492
916,916,916,916,2022-09-23,75.3331527709961,81.66655731201172,83.44066619873047,-0.0775519961839275,-0.09716501314149062
917,917,917,917,2022-09-26,75.1996078491211,81.50440216064453,83.9843521118164,-0.077355261119476,-0.10459977414601407
918,918,918,918,2022-09-27,74.08362579345703,82.46775817871094,85.36739349365234,-0.10166557901434836,-0.132178894521763
919,919,919,919,2022-09-28,75.91497802734375,80.46472930908203,87.51350402832031,-0.05654342369389853,-0.13253412864399938
920,920,920,920,2022-09-29,73.6448745727539,79.60627746582031,83.35482788085938,-0.07488609042956429,-0.11648939305572181
921,921,921,921,2022-09-30,71.73722076416016,77.04048156738281,82.5345230102539,-0.06883732675767618,-0.13082164713973465
922,922,922,922,2022-10-03,75.38084411621094,75.3331527709961,81.66655731201172,0.0006330724715559732,-0.07696801974626966
923,923,923,923,2022-10-04,79.37737274169922,75.1996078491211,81.50440216064453,0.05555567392000649,-0.026097110862220108
924,924,924,924,2022-10-05,78.49984741210938,74.08362579345703,82.46775817871094,0.05961130508062129,-0.0481146917805495
925,925,925,925,2022-10-06,77.31710052490234,75.91497802734375,80.46472930908203,0.01846964240776794,-0.03911811810226784
926,926,926,926,2022-10-07,73.94055938720703,73.6448745727539,79.60627746582031,0.004015008731680592,-0.07117175000483988
927,927,927,927,2022-10-10,73.67349243164062,71.73722076416016,77.04048156738281,0.026991172042279965,-0.043704154844843246
928,928,928,928,2022-10-11,73.11073303222656,75.38084411621094,75.3331527709961,-0.03011522503627917,-0.02950121768466829
929,929,929,929,2022-10-12,72.22367095947266,79.37737274169922,75.1996078491211,-0.09012268276383151,-0.03957383522024871
930,930,930,930,2022-10-13,73.48272705078125,78.49984741210938,74.08362579345703,-0.06391248552356021,-0.00811108711594477
931,931,931,931,2022-10-14,72.99627685546875,77.31710052490234,75.91497802734375,-0.0558844504010072,-0.038446973808300644
932,932,932,932,2022-10-17,72.93904113769531,73.94055938720703,73.6448745727539,-0.013544910368706198,-0.009584284570425816
933,933,933,933,2022-10-18,73.75933837890625,73.67349243164062,71.73722076416016,0.0011652216344335553,0.028187844374315985
934,934,934,934,2022-10-19,70.66893768310547,73.11073303222656,75.38084411621094,-0.033398589343164864,-0.06250800834548043
935,935,935,935,2022-10-20,68.81851196289062,72.22367095947266,79.37737274169922,-0.04714740958671004,-0.133021041313222
936,936,936,936,2022-10-21,70.53539276123047,73.48272705078125,78.49984741210938,-0.04010921216239005,-0.10145821824426005
937,937,937,937,2022-10-24,72.43351745605469,72.99627685546875,77.31710052490234,-0.007709426064678837,-0.06316303942715429
938,938,938,938,2022-10-25,75.24730682373047,72.93904113769531,73.94055938720703,0.0316465043964258,0.017672944962187076
939,939,939,939,2022-10-26,75.63836669921875,73.75933837890625,73.67349243164062,0.025475124392518422,0.026670030193034044
940,940,940,940,2022-10-27,72.17597961425781,70.66893768310547,73.11073303222656,0.021325379729213445,-0.012785447214114454
941,941,941,941,2022-10-28,74.88484954833984,68.81851196289062,72.22367095947266,0.08814979301965153,0.036846349036460335
942,942,942,942,2022-10-31,74.86577606201172,70.53539276123047,73.48272705078125,0.061393055759114246,0.018821416497984522
943,943,943,943,2022-11-01,73.05349731445312,72.43351745605469,72.99627685546875,0.008559295201625128,0.0007838818834235983
944,944,944,944,2022-11-02,69.89633178710938,75.24730682373047,72.93904113769531,-0.0711118478852133,-0.041715784895524854
945,945,945,945,2022-11-03,68.35115051269531,75.63836669921875,73.75933837890625,-0.09634285488344241,-0.07332207670340996
946,946,946,946,2022-11-04,71.19354248046875,72.17597961425781,70.66893768310547,-0.013611691022964556,0.0074234142264275604
947,947,947,947,2022-11-07,72.93904113769531,74.88484954833984,68.81851196289062,-0.02598400640958043,0.059875301823245186
948,948,948,948,2022-11-08,72.95811462402344,74.86577606201172,70.53539276123047,-0.025481088133089802,0.03434760576146689
949,949,949,949,2022-11-09,70.44956970214844,73.05349731445312,72.43351745605469,-0.03564411983037963,-0.02738991317258488
950,950,950,950,2022-11-10,77.68910217285156,69.89633178710938,75.24730682373047,0.11149040566931956,0.032450269015489086
951,951,951,951,2022-11-11,80.31210327148438,68.35115051269531,75.63836669921875,0.1749927055956062,0.061790553871305276
952,952,952,952,2022-11-14,77.42202758789062,71.19354248046875,72.17597961425781,0.0874866580649587,0.07268412568378224
953,953,953,953,2022-11-15,81.39947509765625,72.93904113769531,74.88484954833984,0.11599321608833901,0.08699524120845115
954,954,954,954,2022-11-16,77.92754364013672,72.95811462402344,74.86577606201172,0.06811345169378824,0.04089675869504017
955,955,955,955,2022-11-17,76.78296661376953,70.44956970214844,73.05349731445312,0.08989972456038942,0.051051208175060925
956,956,956,956,2022-11-18,76.4968032836914,77.68910217285156,69.89633178710938,-0.015347054552225292,0.09443230177923767
957,957,957,957,2022-11-21,77.03096008300781,80.31210327148438,68.35115051269531,-0.04085490299494576,0.1269884925887288
958,958,958,958,2022-11-22,78.47122955322266,77.42202758789062,71.19354248046875,0.01355172420589179,0.10222397733264166
959,959,959,959,2022-11-23,78.48076629638672,81.39947509765625,72.93904113769531,-0.03585660469883756,0.0759774884924751
960,960,960,960,2022-11-25,79.24382781982422,77.92754364013672,72.95811462402344,0.016891128838424585,0.0861550936204023
961,961,961,961,2022-11-28,76.16297912597656,76.78296661376953,70.44956970214844,-0.008074544591531674,0.08109928063412841
962,962,962,962,2022-11-29,76.79249572753906,76.4968032836914,77.68910217285156,0.00386542222883568,-0.011540955169202838
963,963,963,963,2022-11-30,78.72892761230469,77.03096008300781,80.31210327148438,0.02204266346242023,-0.019712790410032932
