,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CMI,CMI_6m,CMI_12m,CMI_6m_ret,CMI_12m_ret
725,725,725,725,2021-12-20,195.8896026611328,206.4037628173828,204.3122711181641,-0.050939769763560405,-0.04122448647325749
726,726,726,726,2021-12-21,200.4037322998047,204.52993774414065,205.39112854003903,-0.020174090354917573,-0.02428243262348162
727,727,727,727,2021-12-22,199.6088104248047,204.9652557373047,207.51101684570312,-0.02613343072820662,-0.03808090067224812
728,728,728,728,2021-12-23,202.4952392578125,206.876953125,207.9842071533203,-0.021180290027473347,-0.026391272542445998
729,729,729,729,2021-12-27,204.61512756347656,206.58355712890625,208.9684295654297,-0.009528491002802397,-0.02083234300514314
730,730,730,730,2021-12-28,205.86431884765625,199.71290588378903,207.80441284179688,0.030801279149413885,-0.00933615397098253
731,731,731,731,2021-12-29,206.99050903320312,195.8896026611328,206.4037628173828,0.056669196431388125,0.0028427108489268438
732,732,732,732,2021-12-30,206.1576995849609,200.4037322998047,204.52993774414065,0.02871187686538823,0.007958550512328966
733,733,733,733,2021-12-31,206.44161987304688,199.6088104248047,204.9652557373047,0.034231001295487395,0.007202997066168004
734,734,734,734,2022-01-03,207.757080078125,202.4952392578125,206.876953125,0.025985010016029264,0.004254349940049584
735,735,735,735,2022-01-04,215.6876678466797,204.61512756347656,206.58355712890625,0.054113986659017455,0.04406987102120885
736,736,736,736,2022-01-05,214.77915954589844,205.86431884765625,199.71290588378903,0.04330444803715272,0.0754395595789703
737,737,737,737,2022-01-06,217.8453826904297,206.99050903320312,195.8896026611328,0.05244140761780214,0.11208241647862205
738,738,738,738,2022-01-07,221.7823028564453,206.1576995849609,200.4037322998047,0.07578956935850578,0.1066775070069963
739,739,739,739,2022-01-10,218.97157287597656,206.44161987304688,199.6088104248047,0.060694897717984864,0.09700354613588602
740,740,740,740,2022-01-11,219.9274139404297,207.757080078125,202.4952392578125,0.05857963472401595,0.08608683713508403
741,741,741,741,2022-01-12,219.236572265625,215.6876678466797,204.61512756347656,0.01645390510443101,0.07145827816475836
742,742,742,742,2022-01-13,223.32489013671875,214.77915954589844,205.86431884765625,0.039788453446266914,0.08481591849816228
743,743,743,743,2022-01-14,224.8012237548828,217.8453826904297,206.99050903320312,0.03193017441337176,0.08604604532289306
744,744,744,744,2022-01-18,223.3438262939453,221.7823028564453,206.1576995849609,0.007040793685467062,0.08336398176533644
745,745,745,745,2022-01-19,218.7065887451172,218.97157287597656,206.44161987304688,-0.0012101302802873803,0.05941131870410987
746,746,746,746,2022-01-20,214.56149291992188,219.9274139404297,207.757080078125,-0.024398600085213773,0.03275177355803294
747,747,747,747,2022-01-21,211.3816833496093,219.236572265625,215.6876678466797,-0.03582836948617674,-0.019963980973317752
748,748,748,748,2022-01-24,211.98733520507807,223.32489013671875,214.77915954589844,-0.050767090603738185,-0.012998581178560564
749,749,749,749,2022-01-25,214.5047302246093,224.8012237548828,217.8453826904297,-0.04580265782494375,-0.015334970264518577
750,750,750,750,2022-01-26,213.7381591796875,223.3438262939453,221.7823028564453,-0.04300842908286029,-0.036270448873301664
751,751,751,751,2022-01-27,212.0630798339844,218.7065887451172,218.97157287597656,-0.030376354682552287,-0.03154972561623359
752,752,752,752,2022-01-28,209.1388092041016,214.56149291992188,219.9274139404297,-0.025273331398025456,-0.04905529757763771
753,753,753,753,2022-01-31,209.03466796875,211.3816833496093,219.236572265625,-0.011103210759172089,-0.04653377030778638
754,754,754,754,2022-02-01,213.435302734375,211.98733520507807,223.32489013671875,0.0068304435635089256,-0.044283408787481715
755,755,755,755,2022-02-02,214.32492065429688,214.5047302246093,224.8012237548828,-0.0008382545696038468,-0.04660251810732585
756,756,756,756,2022-02-03,215.06304931640625,213.7381591796875,223.3438262939453,0.006198659807886475,-0.03707636389573021
757,757,757,757,2022-02-04,216.3406677246093,212.0630798339844,218.7065887451172,0.020171299473598303,-0.010817785756171983
758,758,758,758,2022-02-07,214.39111328125,209.1388092041016,214.56149291992188,0.02511396185689585,-0.0007940830218564621
759,759,759,759,2022-02-08,211.52362060546875,209.03466796875,211.3816833496093,0.01190688922992833,0.0006714737701503104
760,760,760,760,2022-02-09,213.40692138671875,213.435302734375,211.98733520507807,-0.00013297400801393078,0.00669656128403795
761,761,761,761,2022-02-10,211.2491912841797,214.32492065429688,214.5047302246093,-0.01435077806504026,-0.015177003029353764
762,762,762,762,2022-02-11,210.2554931640625,215.06304931640625,213.7381591796875,-0.022354170870472312,-0.016294076963099258
763,763,763,763,2022-02-14,207.67190551757807,216.3406677246093,212.0630798339844,-0.04006996140950303,-0.020706925127391362
764,764,764,764,2022-02-15,210.4542388916016,214.39111328125,209.1388092041016,-0.01836304839969649,0.0062897445601128865
765,765,765,765,2022-02-16,211.3343811035156,211.52362060546875,209.03466796875,-0.0008946495025542456,0.011001587234847454
766,766,766,766,2022-02-17,208.31475830078125,213.40692138671875,213.435302734375,-0.023861283658695887,-0.023991084736185275
767,767,767,767,2022-02-18,207.70513916015625,211.2491912841797,214.32492065429688,-0.016776642326908897,-0.030886662521239172
768,768,768,768,2022-02-22,203.93299865722656,210.2554931640625,215.06304931640625,-0.03007053186430897,-0.05175250092732053
769,769,769,769,2022-02-23,196.0648498535156,207.67190551757807,216.3406677246093,-0.05589131392199809,-0.09372171253952022
770,770,770,770,2022-02-24,193.6263122558593,210.4542388916016,214.39111328125,-0.07996002705561966,-0.09685476560845274
771,771,771,771,2022-02-25,194.1788024902344,211.3343811035156,211.52362060546875,-0.08117741431233594,-0.081999438481557
772,772,772,772,2022-02-28,194.4359893798828,208.31475830078125,213.40692138671875,-0.06662403102932912,-0.0888955797851484
773,773,773,773,2022-03-01,186.7679138183593,207.70513916015625,211.2491912841797,-0.10080263505494103,-0.11588814762792321
774,774,774,774,2022-03-02,197.2555694580078,203.93299865722656,210.2554931640625,-0.03274325020073021,-0.06182917511653707
775,775,775,775,2022-03-03,199.074935913086,196.0648498535156,207.67190551757807,0.015352502306350768,-0.041396883141539775
776,776,776,776,2022-03-04,192.4546661376953,193.6263122558593,210.4542388916016,-0.006051068702975448,-0.08552725214138979
777,777,777,777,2022-03-07,180.60484313964844,194.1788024902344,211.3343811035156,-0.06990443434869065,-0.1454071874316335
778,778,778,778,2022-03-08,183.8530731201172,194.4359893798828,208.31475830078125,-0.05442879321630656,-0.11742655863750351
779,779,779,779,2022-03-09,189.02545166015625,186.7679138183593,207.70513916015625,0.01208739657494129,-0.08993367990570789
780,780,780,780,2022-03-10,187.84429931640625,197.2555694580078,203.93299865722656,-0.04771104900845424,-0.0788920843941614
781,781,781,781,2022-03-11,186.0248870849609,199.074935913086,196.0648498535156,-0.06555344985178146,-0.051207357035469525
782,782,782,782,2022-03-14,188.3872528076172,192.4546661376953,193.6263122558593,-0.021134397059347054,-0.02705758007372039
783,783,783,783,2022-03-15,189.0540313720703,180.60484313964844,194.1788024902344,0.04678273342807726,-0.02639202143818875
784,784,784,784,2022-03-16,195.5219116210937,183.8530731201172,194.4359893798828,0.06346828096451174,0.005584985807793208
785,785,785,785,2022-03-17,195.664779663086,189.02545166015625,186.7679138183593,0.03512398962477503,0.047635943791605184
786,786,786,786,2022-03-18,196.94122314453125,187.84429931640625,197.2555694580078,0.04842800053677476,-0.001593599178670968
787,787,787,787,2022-03-21,196.36965942382807,186.0248870849609,199.074935913086,0.0556096149336327,-0.013589237021977563
788,788,788,788,2022-03-22,199.72268676757807,188.3872528076172,192.4546661376953,0.060170918101007276,0.037764844967087985
789,789,789,789,2022-03-23,198.1604919433593,189.0540313720703,180.60484313964844,0.04816856062363928,0.09720475098298653
790,790,790,790,2022-03-24,199.3130798339844,195.5219116210937,183.8530731201172,0.019389991543442564,0.08408892193913275
791,791,791,791,2022-03-25,199.7131805419922,195.664779663086,189.02545166015625,0.020690493638543916,0.05654121594721073
792,792,792,792,2022-03-28,197.86520385742188,196.94122314453125,187.84429931640625,0.004691657227154256,0.05334686534264388
793,793,793,793,2022-03-29,202.3041381835937,196.36965942382807,186.0248870849609,0.030220955605759547,0.08751114624355472
794,794,794,794,2022-03-30,199.62744140625,199.72268676757807,188.3872528076172,-0.0004768880434645739,0.059665335266136044
795,795,795,795,2022-03-31,195.37901306152344,198.1604919433593,189.0540313720703,-0.014036495643293456,0.03345594718900835
796,796,796,796,2022-04-01,191.4925842285156,199.3130798339844,195.5219116210937,-0.039237242292291086,-0.020608060545084128
797,797,797,797,2022-04-04,192.6928100585937,199.7131805419922,195.664779663086,-0.035152264183797244,-0.015189088243728444
798,798,798,798,2022-04-05,190.59718322753903,197.86520385742188,196.94122314453125,-0.03673218174894488,-0.03221285932776219
799,799,799,799,2022-04-06,189.09214782714844,202.3041381835937,196.36965942382807,-0.06530756352821221,-0.037060264900559026
800,800,800,800,2022-04-07,186.80601501464844,199.62744140625,199.72268676757807,-0.06422677313941738,-0.06467303220270149
801,801,801,801,2022-04-08,185.453369140625,195.37901306152344,198.1604919433593,-0.050801996413877504,-0.06412541005583694
802,802,802,802,2022-04-11,183.77687072753903,191.4925842285156,199.3130798339844,-0.04029249243286148,-0.07794876843700416
803,803,803,803,2022-04-12,183.4434814453125,192.6928100585937,199.7131805419922,-0.04800038263217332,-0.08146532468476098
804,804,804,804,2022-04-13,185.3676605224609,190.59718322753903,197.86520385742188,-0.02743756553230381,-0.06316190563736745
805,805,805,805,2022-04-14,186.64405822753903,189.09214782714844,202.3041381835937,-0.012946542877323663,-0.07740859923410426
806,806,806,806,2022-04-18,187.37754821777344,186.80601501464844,199.62744140625,0.0030595010716341076,-0.06136377394903103
807,807,807,807,2022-04-19,191.7307281494141,185.453369140625,195.37901306152344,0.03384871915715437,-0.018672859765959227
808,808,808,808,2022-04-20,195.0932464599609,183.77687072753903,191.4925842285156,0.061576713585460574,0.018803141886416297
809,809,809,809,2022-04-21,197.0459747314453,183.4434814453125,192.6928100585937,0.07415086749859756,0.022591214853983965
810,810,810,810,2022-04-22,189.74940490722656,185.3676605224609,190.59718322753903,0.02363812745122673,-0.004448010752081122
811,811,811,811,2022-04-25,186.84410095214844,186.64405822753903,189.09214782714844,0.0010717872645349402,-0.011888631552564366
812,812,812,812,2022-04-26,181.5478973388672,187.37754821777344,186.80601501464844,-0.0311117897226989,-0.028147475205062
813,813,813,813,2022-04-27,185.6248321533203,191.7307281494141,185.453369140625,-0.03184620459656062,0.0009245613249835305
814,814,814,814,2022-04-28,185.25331115722656,195.0932464599609,183.77687072753903,-0.05043708832203886,0.008033875121730816
815,815,815,815,2022-04-29,180.2143096923828,197.0459747314453,183.4434814453125,-0.08541998922841454,-0.017603088032824732
816,816,816,816,2022-05-02,185.6820068359375,189.74940490722656,185.3676605224609,-0.021435630184335586,0.0016957991085964075
817,817,817,817,2022-05-03,192.5404052734375,186.84410095214844,186.64405822753903,0.03048693692902793,0.03159139970429803
818,818,818,818,2022-05-04,198.84634399414065,181.5478973388672,187.37754821777344,0.09528310109251859,0.061206883564502546
819,819,819,819,2022-05-05,194.35028076171875,185.6248321533203,191.7307281494141,0.04700582625276928,0.013662664496132626
820,820,820,820,2022-05-06,192.1498565673828,185.25331115722656,195.0932464599609,0.037227649897728865,-0.015087092690223791
821,821,821,821,2022-05-09,193.0928955078125,180.2143096923828,197.0459747314453,0.07146261491339301,-0.020061710111157982
822,822,822,822,2022-05-10,188.0443420410156,185.6820068359375,189.74940490722656,0.012722477774410157,-0.008985866738526083
823,823,823,823,2022-05-11,186.8726806640625,192.5404052734375,186.84410095214844,-0.029436546585252854,0.0001529602046219658
824,824,824,824,2022-05-12,189.97802734375,198.84634399414065,181.5478973388672,-0.04459884186078866,0.046434743274099244
825,825,825,825,2022-05-13,191.5783233642578,194.35028076171875,185.6248321533203,-0.014262687898349169,0.03207270892517289
826,826,826,826,2022-05-16,193.07383728027344,192.1498565673828,185.25331115722656,0.004808646383592796,0.042215310885372004
827,827,827,827,2022-05-17,198.32241821289065,193.0928955078125,180.2143096923828,0.02708293690104502,0.1004809693049209
828,828,828,828,2022-05-18,194.4741058349609,188.0443420410156,185.6820068359375,0.034192806463397174,0.04735030145808272
829,829,829,829,2022-05-19,193.6778106689453,186.8726806640625,192.5404052734375,0.03641586336055336,0.005907359517045352
830,830,830,830,2022-05-20,189.29348754882807,189.97802734375,198.84634399414065,-0.0036032577266597032,-0.048041398465913376
831,831,831,831,2022-05-23,190.66539001464844,191.5783233642578,194.35028076171875,-0.004765326961722938,-0.018960048488883552
832,832,832,832,2022-05-24,188.5260009765625,193.07383728027344,192.1498565673828,-0.023554907116229984,-0.01885952795155743
833,833,833,833,2022-05-25,194.3877410888672,198.32241821289065,193.0928955078125,-0.019839800056288937,0.006705816791702235
834,834,834,834,2022-05-26,195.2799835205078,194.4741058349609,188.0443420410156,0.004143881685877426,0.03847837909376706
835,835,835,835,2022-05-27,199.5203857421875,193.6778106689453,186.8726806640625,0.030166465910898443,0.06768086717213384
836,836,836,836,2022-05-31,200.62364196777344,189.29348754882807,189.97802734375,0.05985496155023706,0.05603603097089249
837,837,837,837,2022-06-01,199.4052734375,190.66539001464844,191.5783233642578,0.04583885634503515,0.040855092245276614
838,838,838,838,2022-06-02,203.041259765625,188.5260009765625,193.07383728027344,0.07699340522725584,0.05162492560233556
839,839,839,839,2022-06-03,202.4464569091797,194.3877410888672,198.32241821289065,0.04145691377023786,0.020794616833796686
840,840,840,840,2022-06-06,204.01022338867188,195.2799835205078,194.4741058349609,0.04470627102058944,0.049035410204193
841,841,841,841,2022-06-07,206.51419067382807,199.5203857421875,193.6778106689453,0.035053084453624095,0.06627697804176469
842,842,842,842,2022-06-08,205.0943145751953,200.62364196777344,189.29348754882807,0.022283877231876748,0.08347263939701799
843,843,843,843,2022-06-09,202.906967163086,199.4052734375,190.66539001464844,0.017560687664980534,0.06420450584921089
844,844,844,844,2022-06-10,197.1507263183593,203.041259765625,188.5260009765625,-0.029011509552616443,0.04574820076340025
845,845,845,845,2022-06-13,188.2285614013672,202.4464569091797,194.3877410888672,-0.07023039931091923,-0.031685021148963544
846,846,846,846,2022-06-14,188.6219177246093,204.01022338867188,195.2799835205078,-0.0754290907997558,-0.03409497315529686
847,847,847,847,2022-06-15,191.06832885742188,206.51419067382807,199.5203857421875,-0.07479322251903575,-0.04236187121093005
848,848,848,848,2022-06-16,181.4650115966797,205.0943145751953,200.62364196777344,-0.11521188691874851,-0.09549537723062185
849,849,849,849,2022-06-17,183.7675018310547,202.906967163086,199.4052734375,-0.09432630924224505,-0.07842205643245781
850,850,850,850,2022-06-21,188.218994140625,197.1507263183593,203.041259765625,-0.0453040794955597,-0.07300124931311824
851,851,851,851,2022-06-22,185.9932403564453,188.2285614013672,202.4464569091797,-0.011875567811175158,-0.08127194125267168
852,852,852,852,2022-06-23,178.3374481201172,188.6219177246093,204.01022338867188,-0.05452425533870131,-0.12584063113172506
853,853,853,853,2022-06-24,187.09654235839844,191.06832885742188,206.51419067382807,-0.020787257222452893,-0.09402573378648926
854,854,854,854,2022-06-27,187.44190979003903,181.4650115966797,205.0943145751953,0.032936917925773246,-0.0860696934564914
855,855,855,855,2022-06-28,188.0942840576172,183.7675018310547,202.906967163086,0.02354487155482099,-0.07300233852277305
856,856,856,856,2022-06-29,185.8781280517578,188.218994140625,197.1507263183593,-0.012436928055827634,-0.05717756397406559
857,857,857,857,2022-06-30,185.66705322265625,185.9932403564453,188.2285614013672,-0.0017537580030539957,-0.013608498942139446
858,858,858,858,2022-07-01,186.2235107421875,178.3374481201172,188.6219177246093,0.04421989158866246,-0.012715420410068679
859,859,859,859,2022-07-05,186.1947326660156,187.09654235839844,191.06832885742188,-0.004820023293938602,-0.02550708545236202
860,860,860,860,2022-07-06,186.6168365478516,187.44190979003903,181.4650115966797,-0.004401754352117093,0.02839018335183119
861,861,861,861,2022-07-07,193.1021881103516,188.0942840576172,183.7675018310547,0.026624435068959285,0.05079617552769844
862,862,862,862,2022-07-08,192.3826599121093,185.8781280517578,188.218994140625,0.03499353005395167,0.022121389982423745
863,863,863,863,2022-07-11,188.7946014404297,185.66705322265625,185.9932403564453,0.01684492839999363,0.015061628468947097
864,864,864,864,2022-07-12,192.9966735839844,186.2235107421875,178.3374481201172,0.036371147847028995,0.08219936765044245
865,865,865,865,2022-07-13,191.48085021972656,186.1947326660156,187.09654235839844,0.028390263666550064,0.023433398640417602
866,866,866,866,2022-07-14,186.9142303466797,186.6168365478516,187.44190979003903,0.0015936064737216427,-0.0028151625426268145
867,867,867,867,2022-07-15,188.3820953369141,193.1021881103516,188.0942840576172,-0.024443497091499178,0.0015301436762891196
868,868,868,868,2022-07-18,189.59088134765625,192.3826599121093,185.8781280517578,-0.014511591459066442,0.019974126783031787
869,869,869,869,2022-07-19,196.7190093994141,188.7946014404297,185.66705322265625,0.0419736999814837,0.05952567235234829
870,870,870,870,2022-07-20,197.3234100341797,192.9966735839844,186.2235107421875,0.022418709969695305,0.05960525203157174
871,871,871,871,2022-07-21,197.75515747070312,191.48085021972656,186.1947326660156,0.03276728322323996,0.062087818700134134
872,872,872,872,2022-07-22,196.8629150390625,186.9142303466797,186.6168365478516,0.053225935092959364,0.05490436276141497
873,873,873,873,2022-07-25,197.9086303710937,188.3820953369141,193.1021881103516,0.05057027854553664,0.024890666997493538
874,874,874,874,2022-07-26,196.1433868408203,189.59088134765625,192.3826599121093,0.03456129032465771,0.019548159540101695
875,875,875,875,2022-07-27,200.67160034179688,196.7190093994141,188.7946014404297,0.020092572418141552,0.06290963200616062
876,876,876,876,2022-07-28,206.4470367431641,197.3234100341797,192.9966735839844,0.046236919924524056,0.0696922019918993
877,877,877,877,2022-07-29,212.31837463378903,197.75515747070312,191.48085021972656,0.07364266676707731,0.10882302010958878
878,878,878,878,2022-08-01,208.98936462402344,196.8629150390625,186.9142303466797,0.06159844571312356,0.11810301567943671
879,879,879,879,2022-08-02,209.72808837890625,197.9086303710937,188.3820953369141,0.0597217917462729,0.11331221793565716
880,880,880,880,2022-08-03,208.92222595214844,196.1433868408203,189.59088134765625,0.06515049687450714,0.10196347243644044
881,881,881,881,2022-08-04,210.62030029296875,200.67160034179688,196.7190093994141,0.04957702003784603,0.07066572232137358
882,882,882,882,2022-08-05,211.080810546875,206.4470367431641,197.3234100341797,0.02244533938007387,0.06972006266419317
883,883,883,883,2022-08-08,210.59152221679688,212.31837463378903,197.75515747070312,-0.00813331592223554,0.06491039177066926
884,884,884,884,2022-08-09,209.2579803466797,208.98936462402344,196.8629150390625,0.0012853080975652187,0.06296292679176108
885,885,885,885,2022-08-10,212.87481689453125,209.72808837890625,197.9086303710937,0.015003848745047232,0.07562169722146428
886,886,886,886,2022-08-11,214.78396606445312,208.92222595214844,196.1433868408203,0.02805704412534471,0.09503547136544821
887,887,887,887,2022-08-12,218.5063018798828,210.62030029296875,200.67160034179688,0.03744179253350599,0.0888750650700385
888,888,888,888,2022-08-15,221.36526489257807,211.080810546875,206.4470367431641,0.048722829512819255,0.07226176933686568
889,889,889,889,2022-08-16,222.9578094482422,210.59152221679688,212.31837463378903,0.058721676453407534,0.05011075858509306
890,890,890,890,2022-08-17,220.9143524169922,209.2579803466797,208.98936462402344,0.05570335741079635,0.05706026148470311
891,891,891,891,2022-08-18,222.36328125,212.87481689453125,209.72808837890625,0.04457297717921138,0.060245592131972
892,892,892,892,2022-08-19,220.79844665527344,214.78396606445312,208.92222595214844,0.028002465458783155,0.05684517599312344
893,893,893,893,2022-08-22,216.7607269287109,218.5063018798828,210.62030029296875,-0.007988670972663647,0.029154011399665336
894,894,894,894,2022-08-23,217.3596343994141,221.36526489257807,211.080810546875,-0.018095117565566476,0.029746066619091183
895,895,895,895,2022-08-24,217.6204376220703,222.9578094482422,210.59152221679688,-0.02393893194134067,0.03337701029596718
896,896,896,896,2022-08-25,221.1751708984375,220.9143524169922,209.2579803466797,0.0011806316728257826,0.05694975423166415
897,897,897,897,2022-08-26,214.92539978027344,222.36328125,212.87481689453125,-0.03344923418972334,0.009632811037287414
898,898,898,898,2022-08-29,213.756591796875,220.79844665527344,214.78396606445312,-0.03189268296525971,-0.004783291259599087
899,899,899,899,2022-08-30,210.73318481445312,216.7607269287109,218.5063018798828,-0.027807353295323356,-0.03557388047189014
900,900,900,900,2022-08-31,208.0381317138672,217.3596343994141,221.36526489257807,-0.04288515993920916,-0.0602042654938576
901,901,901,901,2022-09-01,207.6034545898437,217.6204376220703,222.9578094482422,-0.04602960614215179,-0.06886663847476882
902,902,902,902,2022-09-02,205.6232452392578,221.1751708984375,220.9143524169922,-0.07031497069045356,-0.06921735509909865
903,903,903,903,2022-09-06,205.2078857421875,214.92539978027344,222.36328125,-0.04521342776619486,-0.07715030742204654
904,904,904,904,2022-09-07,208.6466827392578,213.756591796875,220.79844665527344,-0.023905270076877705,-0.055035549842376574
905,905,905,905,2022-09-08,207.487548828125,210.73318481445312,216.7607269287109,-0.015401636857459544,-0.042780711395361326
906,906,906,906,2022-09-09,211.03260803222656,208.0381317138672,217.3596343994141,0.014393881995046653,-0.02910856187566624
907,907,907,907,2022-09-12,212.13380432128903,207.6034545898437,217.6204376220703,0.021822130755944524,-0.025211939470086042
908,908,908,908,2022-09-13,205.4397125244141,205.6232452392578,221.1751708984375,-0.0008925679323374958,-0.07114477773478944
909,909,909,909,2022-09-14,205.9999847412109,205.2078857421875,214.92539978027344,0.0038599832367971487,-0.041527967602653426
910,910,910,910,2022-09-15,204.30953979492188,208.6466827392578,213.756591796875,-0.020787020849768245,-0.044195371579138554
911,911,911,911,2022-09-16,204.0004425048828,207.487548828125,210.73318481445312,-0.016806340153600163,-0.03194913186311099
912,912,912,912,2022-09-19,207.7869873046875,211.03260803222656,208.0381317138672,-0.01537971196869925,-0.0012072037328478835
913,913,913,913,2022-09-20,205.4493865966797,212.13380432128903,207.6034545898437,-0.03151038442927934,-0.010375877402520772
914,914,914,914,2022-09-21,203.5850830078125,205.4397125244141,205.6232452392578,-0.009027609578557971,-0.009912119756079862
915,915,915,915,2022-09-22,199.99171447753903,205.9999847412109,205.2078857421875,-0.029166362663666234,-0.025418961097829262
916,916,916,916,2022-09-23,197.05520629882807,204.30953979492188,208.6466827392578,-0.03550658233274584,-0.05555552711525935
917,917,917,917,2022-09-26,195.78013610839844,204.0004425048828,207.487548828125,-0.040295532183895255,-0.05642465191694246
918,918,918,918,2022-09-27,196.2534637451172,207.7869873046875,211.03260803222656,-0.05550647665273756,-0.07003251499812047
919,919,919,919,2022-09-28,200.5036773681641,205.4493865966797,212.13380432128903,-0.02407264051960678,-0.05482448679188556
920,920,920,920,2022-09-29,197.6251220703125,203.5850830078125,205.4397125244141,-0.029275037490203992,-0.038038363459902746
921,921,921,921,2022-09-30,196.58189392089844,199.99171447753903,205.9999847412109,-0.01704980911608489,-0.04571889086372516
922,922,922,922,2022-10-03,202.45489501953125,197.05520629882807,204.30953979492188,0.027401908440392697,-0.009077622010466357
923,923,923,923,2022-10-04,213.98843383789065,195.78013610839844,204.0004425048828,0.09300380565376032,0.048960635625919124
924,924,924,924,2022-10-05,216.7220916748047,196.2534637451172,207.7869873046875,0.10429690023851501,0.04300127012773536
925,925,925,925,2022-10-06,213.26397705078125,200.5036773681641,205.4493865966797,0.06364122518903614,0.038036572333226104
926,926,926,926,2022-10-07,210.6172332763672,197.6251220703125,203.5850830078125,0.06574119256676414,0.03454157919951739
927,927,927,927,2022-10-10,211.77639770507807,196.58189392089844,199.99171447753903,0.07729350593342876,0.058925857295266004
928,928,928,928,2022-10-11,212.578125,202.45489501953125,197.05520629882807,0.05000239672887208,0.07877446626622953
929,929,929,929,2022-10-12,210.6752166748047,213.98843383789065,195.78013610839844,-0.015483160017872422,0.07608065283067944
930,930,930,930,2022-10-13,216.7027740478516,216.7220916748047,196.2534637451172,-8.913547670108546e-05,0.10419846820789269
931,931,931,931,2022-10-14,211.7860565185547,213.26397705078125,200.5036773681641,-0.006930005492088553,0.05627018565686415
932,932,932,932,2022-10-17,212.6167907714844,210.6172332763672,197.6251220703125,0.00949379812853901,0.0758591243062614
933,933,933,933,2022-10-18,216.31637573242188,211.77639770507807,196.58189392089844,0.021437601529449957,0.10038809484389377
934,934,934,934,2022-10-19,217.1084747314453,212.578125,202.45489501953125,0.02131145775909582,0.07237947845370885
935,935,935,935,2022-10-20,212.780990600586,210.6752166748047,213.98843383789065,0.009995356639560304,-0.005642563084598207
936,936,936,936,2022-10-21,224.8651123046875,216.7027740478516,216.7220916748047,0.037666053389023624,0.03757356053069816
937,937,937,937,2022-10-24,225.60890197753903,211.7860565185547,213.26397705078125,0.06526796752444985,0.05788565465895945
938,938,938,938,2022-10-25,226.6907653808593,212.6167907714844,210.6172332763672,0.06619408823878481,0.07631631967836539
939,939,939,939,2022-10-26,228.9028167724609,216.31637573242188,211.77639770507807,0.05818533616524779,0.08087029174626559
940,940,940,940,2022-10-27,230.79608154296875,217.1084747314453,212.578125,0.06304501391967521,0.08570005282984194
941,941,941,941,2022-10-28,236.44692993164065,212.780990600586,210.6752166748047,0.11122205637005567,0.12232911712922001
942,942,942,942,2022-10-31,236.18609619140625,224.8651123046875,216.7027740478516,0.050345666211568885,0.08990804215202353
943,943,943,943,2022-11-01,238.30157470703125,225.60890197753903,211.7860565185547,0.056259627249796385,0.1251995462985238
944,944,944,944,2022-11-02,233.0370941162109,226.6907653808593,212.6167907714844,0.027995532701516446,0.09604275970223708
945,945,945,945,2022-11-03,224.8361358642578,228.9028167724609,216.31637573242188,-0.017765971452616713,0.039385645691358384
946,946,946,946,2022-11-04,230.25515747070312,230.79608154296875,217.1084747314453,-0.0023437316121197593,0.06055352171544537
947,947,947,947,2022-11-07,228.49710083007807,236.44692993164065,212.780990600586,-0.03362204408346925,0.0738604994042582
948,948,948,948,2022-11-08,231.0279235839844,236.18609619140625,224.8651123046875,-0.021839442247445606,0.02740670269448664
949,949,949,949,2022-11-09,229.59829711914065,238.30157470703125,225.60890197753903,-0.036522115301128144,0.0176827913554527
950,950,950,950,2022-11-10,233.8871459960937,233.0370941162109,226.6907653808593,0.0036477106063590448,0.0317453629094413
951,951,951,951,2022-11-11,239.7215118408203,224.8361358642578,228.9028167724609,0.0662054429967136,0.047263267533809605
952,952,952,952,2022-11-14,240.5908966064453,230.25515747070312,230.79608154296875,0.044888198159284576,0.042439260658127864
953,953,953,953,2022-11-15,242.175048828125,228.49710083007807,236.44692993164065,0.05986048815655898,0.02422581210143182
954,954,954,954,2022-11-16,241.4602508544922,231.0279235839844,236.18609619140625,0.045156131383033316,0.022330504412129804
955,955,955,955,2022-11-17,241.4408264160156,229.59829711914065,238.30157470703125,0.051579342902224434,0.013173440892464638
956,956,956,956,2022-11-18,243.31689453125,233.8871459960937,233.0370941162109,0.0403175150776085,0.04411229231133795
957,957,957,957,2022-11-21,239.9535522460937,239.7215118408203,224.8361358642578,0.000967958209054931,0.06723748530780149
958,958,958,958,2022-11-22,243.2779998779297,240.5908966064453,230.25515747070312,0.011168765358067212,0.0565583092699391
959,959,959,959,2022-11-23,243.85153198242188,242.175048828125,228.49710083007807,0.006922608924450735,0.06719748783054413
960,960,960,960,2022-11-25,243.4238128662109,241.4602508544922,231.0279235839844,0.008132030032976356,0.05365537243258944
961,961,961,961,2022-11-28,238.77737426757807,241.4408264160156,229.59829711914065,-0.011031490357178653,0.03997885552119018
962,962,962,962,2022-11-29,239.5355682373047,243.31689453125,233.8871459960937,-0.015540746980311604,0.024150203796600822
963,963,963,963,2022-11-30,244.1431579589844,239.9535522460937,239.7215118408203,0.01746006955793633,0.018444928384650616
964,964,964,964,2022-12-01,242.2962341308593,243.2779998779297,240.5908966064453,-0.004035571434996221,0.007088121572627726
965,965,965,965,2022-12-02,242.7725372314453,243.85153198242188,242.175048828125,-0.0044248020186903325,0.002467175731816873
