,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PODD,PODD_6m,PODD_12m,PODD_6m_ret,PODD_12m_ret
736,736,736,736,2022-01-05,255.4499969482422,266.1700134277344,262.70001220703125,-0.04027507209185566,-0.02759807735781683
737,737,737,737,2022-01-06,260.42999267578125,270.19000244140625,256.8999938964844,-0.03612276426749572,0.013740750732439633
738,738,738,738,2022-01-07,250.0800018310547,269.57000732421875,265.57000732421875,-0.07230034856853695,-0.058327390390335854
739,739,739,739,2022-01-10,240.6999969482422,266.07000732421875,269.3900146484375,-0.09535088389373414,-0.10649992999048863
740,740,740,740,2022-01-11,245.6699981689453,275.70001220703125,273.260009765625,-0.10892278820624612,-0.10096615168953416
741,741,741,741,2022-01-12,242.77999877929688,273.54998779296875,272.760009765625,-0.112483971437643,-0.1099135133925575
742,742,742,742,2022-01-13,242.3699951171875,255.4499969482422,266.1700134277344,-0.05120376585365505,-0.08941660258438022
743,743,743,743,2022-01-14,242.7100067138672,260.42999267578125,270.19000244140625,-0.06804126429467872,-0.10170619001159531
744,744,744,744,2022-01-18,234.1000061035156,250.0800018310547,269.57000732421875,-0.063899534591073,-0.1315799245353081
745,745,745,745,2022-01-19,235.0200042724609,240.6999969482422,266.07000732421875,-0.023597809504761424,-0.11669862140426057
746,746,746,746,2022-01-20,232.32000732421875,245.6699981689453,275.70001220703125,-0.05434115253888627,-0.157344950896256
747,747,747,747,2022-01-21,224.13999938964844,242.77999877929688,273.54998779296875,-0.07677732714132446,-0.18062507990574417
748,748,748,748,2022-01-24,223.0,242.3699951171875,255.4499969482422,-0.0799191133697138,-0.12703071965515433
749,749,749,749,2022-01-25,211.82000732421875,242.7100067138672,260.42999267578125,-0.12727122300344584,-0.18665279237664012
750,750,750,750,2022-01-26,199.0,234.1000061035156,250.0800018310547,-0.149935946981543,-0.20425464434202356
751,751,751,751,2022-01-27,194.8000030517578,235.0200042724609,240.6999969482422,-0.1711343736258113,-0.1906937867820342
752,752,752,752,2022-01-28,230.58999633789065,232.32000732421875,245.6699981689453,-0.007446672399221033,-0.06138316417735412
753,753,753,753,2022-01-31,248.0,224.13999938964844,242.77999877929688,0.10645132807764912,0.02150095249587869
754,754,754,754,2022-02-01,248.0800018310547,223.0,242.3699951171875,0.1124663759240121,0.023559049506546303
755,755,755,755,2022-02-02,253.19000244140625,211.82000732421875,242.7100067138672,0.19530730661275642,0.043179083835195975
756,756,756,756,2022-02-03,242.0599975585937,199.0,234.1000061035156,0.2163818972793652,0.03400252561957773
757,757,757,757,2022-02-04,243.4900054931641,194.8000030517578,235.0200042724609,0.24994867391490483,0.036039490540064056
758,758,758,758,2022-02-07,242.52999877929688,230.58999633789065,232.32000732421875,0.05178022737773147,0.043947964588471056
759,759,759,759,2022-02-08,247.69000244140625,248.0,224.13999938964844,-0.0012499901556199955,0.10506827480987946
760,760,760,760,2022-02-09,256.3500061035156,248.0800018310547,223.0,0.033336037614563274,0.1495515968767518
761,761,761,761,2022-02-10,252.8099975585937,253.19000244140625,211.82000732421875,-0.001500868435358127,0.19351330760570828
762,762,762,762,2022-02-11,248.0599975585937,242.0599975585937,199.0,0.02478724308235858,0.24653265104820954
763,763,763,763,2022-02-14,245.5599975585937,243.4900054931641,194.8000030517578,0.00850134304788841,0.26057491638410846
764,764,764,764,2022-02-15,254.33999633789065,242.52999877929688,230.58999633789065,0.04869499698196478,0.10299666237558025
765,765,765,765,2022-02-16,252.3300018310547,247.69000244140625,248.0,0.018733091137766333,0.01745968480263982
766,766,766,766,2022-02-17,240.8099975585937,256.3500061035156,248.0800018310547,-0.060620277647455145,-0.02930507988875275
767,767,767,767,2022-02-18,234.17999267578125,252.8099975585937,253.19000244140625,-0.0736917252589846,-0.07508199210995437
768,768,768,768,2022-02-22,234.5399932861328,248.0599975585937,242.0599975585937,-0.05450296059632653,-0.03106669564697717
769,769,769,769,2022-02-23,230.82000732421875,245.5599975585937,243.4900054931641,-0.06002602370468668,-0.05203498247611249
770,770,770,770,2022-02-24,255.3699951171875,254.33999633789065,242.52999877929688,0.00404969251445797,0.05294188926119214
771,771,771,771,2022-02-25,262.3699951171875,252.3300018310547,247.69000244140625,0.03978913808614393,0.05926760277397136
772,772,772,772,2022-02-28,264.69000244140625,240.8099975585937,256.3500061035156,0.09916533833692731,0.03253363034648382
773,773,773,773,2022-03-01,260.8399963378906,234.17999267578125,252.8099975585937,0.11384407078285186,0.03176297953737306
774,774,774,774,2022-03-02,270.7099914550781,234.5399932861328,248.0599975585937,0.15421676133851858,0.0913085306756658
775,775,775,775,2022-03-03,265.3900146484375,230.82000732421875,245.5599975585937,0.1497704108277771,0.0807542648924815
776,776,776,776,2022-03-04,261.7099914550781,255.3699951171875,254.33999633789065,0.024826708145494036,0.028976941194087447
777,777,777,777,2022-03-07,261.8599853515625,262.3699951171875,252.3300018310547,-0.0019438570534606736,0.03776793663596334
778,778,778,778,2022-03-08,248.3000030517578,264.69000244140625,240.8099975585937,-0.061921490190309125,0.03110338262156942
779,779,779,779,2022-03-09,249.3699951171875,260.8399963378906,234.17999267578125,-0.04397332227318751,0.06486464649623835
780,780,780,780,2022-03-10,234.92999267578125,270.7099914550781,234.5399932861328,-0.13217095751426755,0.001662826813389806
781,781,781,781,2022-03-11,223.259994506836,265.3900146484375,230.82000732421875,-0.1587475708059748,-0.032752848875720164
782,782,782,782,2022-03-14,211.9600067138672,261.7099914550781,255.3699951171875,-0.19009585558658504,-0.16998860176740727
783,783,783,783,2022-03-15,216.07000732421875,261.8599853515625,262.3699951171875,-0.17486435724751148,-0.17646830298673777
784,784,784,784,2022-03-16,238.63999938964844,248.3000030517578,264.69000244140625,-0.03890456521700392,-0.0984170267538701
785,785,785,785,2022-03-17,248.2700042724609,249.3699951171875,260.8399963378906,-0.004411079385110761,-0.04819043184292415
786,786,786,786,2022-03-18,260.0299987792969,234.92999267578125,270.7099914550781,0.10684036473008063,-0.039451786091735386
787,787,787,787,2022-03-21,253.4100036621093,223.259994506836,265.3900146484375,0.1350443872484739,-0.04514115198417745
788,788,788,788,2022-03-22,250.0,211.9600067138672,261.7099914550781,0.17946778675792574,-0.04474415130263809
789,789,789,789,2022-03-23,243.1100006103516,216.07000732421875,261.8599853515625,0.12514459374066944,-0.07160309245430507
790,790,790,790,2022-03-24,251.6100006103516,238.63999938964844,248.3000030517578,0.05434965325961927,0.01333063841285509
791,791,791,791,2022-03-25,251.94000244140625,248.2700042724609,249.3699951171875,0.014782285841175247,0.010306000619725753
792,792,792,792,2022-03-28,253.42999267578125,260.0299987792969,234.92999267578125,-0.025381710319959838,0.07874686322206292
793,793,793,793,2022-03-29,260.6199951171875,253.4100036621093,223.259994506836,0.028451881736649254,0.167338535920315
794,794,794,794,2022-03-30,263.6499938964844,250.0,211.9600067138672,0.05459997558593743,0.24386669911930814
795,795,795,795,2022-03-31,266.3900146484375,243.1100006103516,216.07000732421875,0.09575917888872998,0.23288751616836967
796,796,796,796,2022-04-01,279.0199890136719,251.6100006103516,238.63999938964844,0.10893839011497786,0.1692088071040072
797,797,797,797,2022-04-04,270.92999267578125,251.94000244140625,248.2700042724609,0.07537504981485221,0.0912715511876836
798,798,798,798,2022-04-05,270.6499938964844,253.42999267578125,260.0299987792969,0.06794776355746124,0.040841422785996784
799,799,799,799,2022-04-06,267.2799987792969,260.6199951171875,253.4100036621093,0.02555446161801478,0.054733415874463676
800,800,800,800,2022-04-07,267.510009765625,263.6499938964844,250.0,0.014640682565902674,0.0700400390625
801,801,801,801,2022-04-08,267.6300048828125,266.3900146484375,243.1100006103516,0.004654792470398794,0.10085971046399167
802,802,802,802,2022-04-11,258.1400146484375,279.0199890136719,251.6100006103516,-0.07483325635215066,0.02595291928876242
803,803,803,803,2022-04-12,253.6000061035156,270.92999267578125,251.94000244140625,-0.06396481393997688,0.006588884837751774
804,804,804,804,2022-04-13,265.2799987792969,270.6499938964844,253.42999267578125,-0.019841105628257916,0.046758499175255874
805,805,805,805,2022-04-14,263.5,267.2799987792969,260.6199951171875,-0.014142467811136705,0.011050590656014325
806,806,806,806,2022-04-18,257.0,267.510009765625,263.6499938964844,-0.039288285977908566,-0.02522281073556687
807,807,807,807,2022-04-19,270.8299865722656,267.6300048828125,266.3900146484375,0.011956737402647688,0.016667186004279078
808,808,808,808,2022-04-20,273.2099914550781,258.1400146484375,279.0199890136719,0.05837908093080624,-0.020822872150242477
809,809,809,809,2022-04-21,261.95001220703125,253.6000061035156,270.92999267578125,0.03292589078293351,-0.03314502163478161
810,810,810,810,2022-04-22,249.3800048828125,265.2799987792969,270.6499938964844,-0.059936647955553535,-0.07858854422072148
811,811,811,811,2022-04-25,251.38999938964844,263.5,267.2799987792969,-0.04595825658577446,-0.059450761232490934
812,812,812,812,2022-04-26,240.2899932861328,257.0,267.510009765625,-0.06501948137691516,-0.10175326337635215
813,813,813,813,2022-04-27,234.5200042724609,270.8299865722656,267.6300048828125,-0.13406928368368143,-0.12371557749980056
814,814,814,814,2022-04-28,237.9600067138672,273.2099914550781,258.1400146484375,-0.12902157989711305,-0.07817466022094088
815,815,815,815,2022-04-29,238.9900054931641,261.95001220703125,253.6000061035156,-0.0876503364913791,-0.05761041111484799
816,816,816,816,2022-05-02,247.1699981689453,249.3800048828125,265.2799987792969,-0.008862004453427219,-0.06826749356787509
817,817,817,817,2022-05-03,238.8699951171875,251.38999938964844,263.5,-0.049803111909218156,-0.0934725042990987
818,818,818,818,2022-05-04,247.009994506836,240.2899932861328,257.0,0.027966213360791636,-0.038871616704918344
819,819,819,819,2022-05-05,226.9100036621093,234.5200042724609,270.8299865722656,-0.03244926007041371,-0.1621680947003893
820,820,820,820,2022-05-06,205.57000732421875,237.9600067138672,273.2099914550781,-0.13611530709273967,-0.24757507502056675
821,821,821,821,2022-05-09,191.4600067138672,238.9900054931641,261.95001220703125,-0.19887860448899153,-0.26909716437597464
822,822,822,822,2022-05-10,190.2400054931641,247.1699981689453,249.3800048828125,-0.2303272771676298,-0.23714812026505172
823,823,823,823,2022-05-11,186.3999938964844,238.8699951171875,251.38999938964844,-0.21965923846970303,-0.25852263674352094
824,824,824,824,2022-05-12,189.02999877929688,247.009994506836,240.2899932861328,-0.2347273268974326,-0.21332554804226278
825,825,825,825,2022-05-13,199.0599975585937,226.9100036621093,234.5200042724609,-0.12273591139237261,-0.15120248195403596
826,826,826,826,2022-05-16,196.9100036621093,205.57000732421875,237.9600067138672,-0.04212678578374118,-0.17250799249269688
827,827,827,827,2022-05-17,200.02999877929688,191.4600067138672,238.9900054931641,0.044761264832907655,-0.16301939754121475
828,828,828,828,2022-05-18,190.02999877929688,190.2400054931641,247.1699981689453,-0.0011039040569978953,-0.23117692200892515
829,829,829,829,2022-05-19,194.7400054931641,186.3999938964844,238.8699951171875,0.044742552949391445,-0.1847448006283654
830,830,830,830,2022-05-20,198.72000122070312,189.02999877929688,247.009994506836,0.05126171773782784,-0.19549813513637582
831,831,831,831,2022-05-23,202.8500061035156,199.0599975585937,226.9100036621093,0.019039528742113676,-0.10603321656290365
832,832,832,832,2022-05-24,217.8300018310547,196.9100036621093,205.57000732421875,0.10624141882015992,0.0596390235444213
833,833,833,833,2022-05-25,221.6499938964844,200.02999877929688,191.4600067138672,0.10808376368107653,0.15768299448425016
834,834,834,834,2022-05-26,229.0599975585937,190.02999877929688,190.2400054931641,0.20538861774464734,0.20405798435926004
835,835,835,835,2022-05-27,235.2100067138672,194.7400054931641,186.3999938964844,0.20781554934342283,0.2618563005130192
836,836,836,836,2022-05-31,213.47999572753903,198.72000122070312,189.02999877929688,0.07427533421984589,0.12934453317533423
837,837,837,837,2022-06-01,207.3800048828125,202.8500061035156,199.0599975585937,0.02233176555580285,0.041796480590078344
838,838,838,838,2022-06-02,213.88999938964844,217.8300018310547,196.9100036621093,-0.018087510481967772,0.08623226556166363
839,839,839,839,2022-06-03,212.57000732421875,221.6499938964844,200.02999877929688,-0.040965426674030136,0.06269063951131604
840,840,840,840,2022-06-06,212.0200042724609,229.0599975585937,190.02999877929688,-0.07439096074282436,0.11571860040215798
841,841,841,841,2022-06-07,219.88999938964844,235.2100067138672,194.7400054931641,-0.06513331442932835,0.12914651939540578
842,842,842,842,2022-06-08,219.4100036621093,213.47999572753903,198.72000122070312,0.02777781550145164,0.10411635625156501
843,843,843,843,2022-06-09,219.3099975585937,207.3800048828125,202.8500061035156,0.057527207999260366,0.08114365767718268
844,844,844,844,2022-06-10,221.2100067138672,213.88999938964844,217.8300018310547,0.03422323318110698,0.015516709610249091
845,845,845,845,2022-06-13,203.5,212.57000732421875,221.6499938964844,-0.04266833048739971,-0.08188583079754497
846,846,846,846,2022-06-14,205.5500030517578,212.0200042724609,229.0599975585937,-0.03051599420019202,-0.10263684081644164
847,847,847,847,2022-06-15,204.2899932861328,219.88999938964844,235.2100067138672,-0.0709445911447395,-0.13145704921197743
848,848,848,848,2022-06-16,198.3300018310547,219.4100036621093,213.47999572753903,-0.09607584649384415,-0.07096680813044443
849,849,849,849,2022-06-17,200.8000030517578,219.3099975585937,207.3800048828125,-0.08440105199440584,-0.031729200868583995
850,850,850,850,2022-06-21,204.7700042724609,221.2100067138672,213.88999938964844,-0.07431852964351315,-0.04263871683207321
851,851,851,851,2022-06-22,207.92999267578125,203.5,212.57000732421875,0.021769005777794836,-0.021828171842513955
852,852,852,852,2022-06-23,218.97000122070312,205.5500030517578,212.0200042724609,0.0652882411564164,0.03277991136775449
853,853,853,853,2022-06-24,227.72999572753903,204.2899932861328,219.88999938964844,0.11473886735399552,0.03565417417641625
854,854,854,854,2022-06-27,228.2100067138672,198.3300018310547,219.4100036621093,0.15065801748071106,0.04010757442632329
855,855,855,855,2022-06-28,226.2100067138672,200.8000030517578,219.3099975585937,0.1265438410155788,0.031462355716045165
856,856,856,856,2022-06-29,221.94000244140625,204.7700042724609,221.2100067138672,0.08385016267372558,0.0033000122299318146
857,857,857,857,2022-06-30,217.94000244140625,207.92999267578125,203.5,0.04814125002751912,0.07095824295531328
858,858,858,858,2022-07-01,226.4600067138672,218.97000122070312,205.5500030517578,0.03420562383618364,0.10172709001052271
859,859,859,859,2022-07-05,231.67999267578125,227.72999572753903,204.2899932861328,0.017345088580109858,0.13407411175194195
860,860,860,860,2022-07-06,230.32000732421875,228.2100067138672,198.3300018310547,0.009245872434494595,0.16129685472606625
861,861,861,861,2022-07-07,235.1100006103516,226.2100067138672,200.8000030517578,0.03934394426565757,0.1708665191093155
862,862,862,862,2022-07-08,235.509994506836,221.94000244140625,204.7700042724609,0.06114261474342508,0.1501195956096839
863,863,863,863,2022-07-11,230.82000732421875,217.94000244140625,207.92999267578125,0.05909885628396894,0.11008519912819503
864,864,864,864,2022-07-12,224.6000061035156,226.4600067138672,218.97000122070312,-0.008213373466431584,0.02571130680653333
865,865,865,865,2022-07-13,226.5500030517578,231.67999267578125,227.72999572753903,-0.02214256641143142,-0.005181542607118783
866,866,866,866,2022-07-14,227.47000122070312,230.32000732421875,228.2100067138672,-0.012374114331733743,-0.0032426513798401446
867,867,867,867,2022-07-15,232.27999877929688,235.1100006103516,226.2100067138672,-0.012036926645859203,0.026833437448713804
868,868,868,868,2022-07-18,225.3699951171875,235.509994506836,221.94000244140625,-0.04305549499451988,0.015454594205867922
869,869,869,869,2022-07-19,231.2100067138672,230.82000732421875,217.94000244140625,0.0016896255838889651,0.06088833680741379
870,870,870,870,2022-07-20,236.97999572753903,224.6000061035156,226.4600067138672,0.05512016601779446,0.046454070042327045
871,871,871,871,2022-07-21,244.33999633789065,226.5500030517578,231.67999267578125,0.07852568107036628,0.054644354550831276
872,872,872,872,2022-07-22,240.63999938964844,227.47000122070312,230.32000732421875,0.05789773639719242,0.04480718885573132
873,873,873,873,2022-07-25,240.5800018310547,232.27999877929688,235.1100006103516,0.0357327496787363,0.02326571054613935
874,874,874,874,2022-07-26,239.5,225.3699951171875,235.509994506836,0.06269692145782413,0.016941979475304958
875,875,875,875,2022-07-27,243.6100006103516,231.2100067138672,230.82000732421875,0.05363087036206848,0.055411112036607424
876,876,876,876,2022-07-28,247.47000122070312,236.97999572753903,224.6000061035156,0.04426536282507443,0.1018254429906249
877,877,877,877,2022-07-29,247.8000030517578,244.33999633789065,226.5500030517578,0.014160623580768306,0.09379827726219547
878,878,878,878,2022-08-01,245.67999267578125,240.63999938964844,227.47000122070312,0.020944121089245815,0.08005447468833427
879,879,879,879,2022-08-02,257.0599975585937,240.5800018310547,232.27999877929688,0.06850110400743925,0.10668158648839055
880,880,880,880,2022-08-03,260.8500061035156,239.5,225.3699951171875,0.08914407558879178,0.1574300561522366
881,881,881,881,2022-08-04,256.010009765625,243.6100006103516,231.2100067138672,0.050901067789523635,0.10726180671950303
882,882,882,882,2022-08-05,267.04998779296875,247.47000122070312,236.97999572753903,0.07912064684884146,0.12688831381363452
883,883,883,883,2022-08-08,263.0599975585937,247.8000030517578,244.33999633789065,0.06158189797781621,0.07661455963523744
884,884,884,884,2022-08-09,258.67999267578125,245.67999267578125,240.63999938964844,0.05291436172076014,0.07496672760924561
885,885,885,885,2022-08-10,262.489990234375,257.0599975585937,240.5800018310547,0.021123444827480853,0.0910715281260428
886,886,886,886,2022-08-11,264.0799865722656,260.8500061035156,239.5,0.012382520196178248,0.10263042410131784
887,887,887,887,2022-08-12,270.70001220703125,256.010009765625,243.6100006103516,0.05738057841900335,0.11120237892043483
888,888,888,888,2022-08-15,270.6400146484375,267.04998779296875,247.47000122070312,0.013443276613260613,0.09362756420351115
889,889,889,889,2022-08-16,268.6099853515625,263.0599975585937,247.8000030517578,0.021097802191428316,0.0839789428713531
890,890,890,890,2022-08-17,266.6000061035156,258.67999267578125,245.67999267578125,0.030617031281816143,0.08515147367063824
891,891,891,891,2022-08-18,271.32000732421875,262.489990234375,257.0599975585937,0.033639443096323385,0.05547346884407656
892,892,892,892,2022-08-19,267.4200134277344,264.0799865722656,260.8500061035156,0.012647784857996891,0.02518691650561622
893,893,893,893,2022-08-22,261.8900146484375,270.70001220703125,256.010009765625,-0.03254524256118563,0.022967871014869967
894,894,894,894,2022-08-23,259.8800048828125,270.6400146484375,267.04998779296875,-0.03975764551890926,-0.02684884193185133
895,895,895,895,2022-08-24,273.70001220703125,268.6099853515625,263.0599975585937,0.018949507215105355,0.040447102361382825
896,896,896,896,2022-08-25,282.8599853515625,266.6000061035156,258.67999267578125,0.06099016832630322,0.09347453749964907
897,897,897,897,2022-08-26,267.1700134277344,271.32000732421875,262.489990234375,-0.015295569012443888,0.01782933966045963
898,898,898,898,2022-08-29,263.7799987792969,267.4200134277344,264.0799865722656,-0.013611601472083401,-0.001135973221078057
899,899,899,899,2022-08-30,258.2200012207031,261.8900146484375,270.70001220703125,-0.014013567614103217,-0.046102735218140345
900,900,900,900,2022-08-31,255.47000122070312,259.8800048828125,270.6400146484375,-0.016969384251389275,-0.05605236700655769
901,901,901,901,2022-09-01,259.5299987792969,273.70001220703125,268.6099853515625,-0.0517720599040965,-0.03380360771168478
902,902,902,902,2022-09-02,254.3500061035156,282.8599853515625,266.6000061035156,-0.1007918430477619,-0.045948986194859986
903,903,903,903,2022-09-06,249.7899932861328,267.1700134277344,271.32000732421875,-0.06505228606541436,-0.07935284334692749
904,904,904,904,2022-09-07,262.8399963378906,263.7799987792969,267.4200134277344,-0.0035635849789836804,-0.017126680352521295
905,905,905,905,2022-09-08,269.6300048828125,258.2200012207031,261.8900146484375,0.044187141229068194,0.029554354123677573
906,906,906,906,2022-09-09,268.9100036621094,255.47000122070312,259.8800048828125,0.05260892620341484,0.03474680086822679
907,907,907,907,2022-09-12,268.0,259.5299987792969,273.70001220703125,0.032635923633267394,-0.020825765264196106
908,908,908,908,2022-09-13,252.72000122070312,254.3500061035156,282.8599853515625,-0.006408511278545359,-0.1065544286633503
909,909,909,909,2022-09-14,263.6000061035156,249.7899932861328,267.1700134277344,0.05528649340873937,-0.013362305441454003
910,910,910,910,2022-09-15,259.1400146484375,262.8399963378906,263.7799987792969,-0.014076935553965941,-0.017590356176859445
911,911,911,911,2022-09-16,255.0,269.6300048828125,258.2200012207031,-0.0542595579789833,-0.01246999150135919
912,912,912,912,2022-09-19,254.63999938964844,268.9100036621094,255.47000122070312,-0.05306609675403329,-0.0032489209186546963
913,913,913,913,2022-09-20,255.0399932861328,268.0,259.5299987792969,-0.04835823400696715,-0.017300526005790684
914,914,914,914,2022-09-21,250.38999938964844,252.72000122070312,254.3500061035156,-0.0092196969761007,-0.015569123722590006
915,915,915,915,2022-09-22,241.25,263.6000061035156,249.7899932861328,-0.08478757809564996,-0.034188692564438794
916,916,916,916,2022-09-23,234.19000244140625,259.1400146484375,262.8399963378906,-0.09628004475063301,-0.10900165231951131
917,917,917,917,2022-09-26,231.58999633789065,255.0,269.6300048828125,-0.0918039359298406,-0.1410822529245398
918,918,918,918,2022-09-27,230.58999633789065,254.63999938964844,268.9100036621094,-0.09444707473061464,-0.1425012338788577
919,919,919,919,2022-09-28,236.13999938964844,255.0399932861328,268.0,-0.07410600060391392,-0.11888059929235661
920,920,920,920,2022-09-29,231.17999267578125,250.38999938964844,252.72000122070312,-0.076720343307215,-0.08523270196612076
921,921,921,921,2022-09-30,229.3999938964844,241.25,263.6000061035156,-0.04911919628400252,-0.12974207668872695
922,922,922,922,2022-10-03,232.97000122070312,234.19000244140625,259.1400146484375,-0.005209450480314071,-0.10098792910557619
923,923,923,923,2022-10-04,244.2700042724609,231.58999633789065,255.0,0.05475196742120958,-0.042078414617800375
924,924,924,924,2022-10-05,245.07000732421875,230.58999633789065,254.63999938964844,0.0627954864317275,-0.03758243829864982
925,925,925,925,2022-10-06,245.509994506836,236.13999938964844,255.0399932861328,0.03967983036082923,-0.03736668377576757
926,926,926,926,2022-10-07,237.2899932861328,231.17999267578125,250.38999938964844,0.026429625417111913,-0.052318407825585056
927,927,927,927,2022-10-10,231.92999267578125,229.3999938964844,241.25,0.011028765678339436,-0.0386321547117876
928,928,928,928,2022-10-11,232.77999877929688,232.97000122070312,234.19000244140625,-0.0008155661261565195,-0.006020767955122963
929,929,929,929,2022-10-12,232.5500030517578,244.2700042724609,231.58999633789065,-0.047979698758389144,0.004145285759521888
930,930,930,930,2022-10-13,234.259994506836,245.07000732421875,230.58999633789065,-0.04410989714902769,0.01591568683477318
931,931,931,931,2022-10-14,221.1199951171875,245.509994506836,236.13999938964844,-0.09934422196799564,-0.06360635348218502
932,932,932,932,2022-10-17,224.1600036621093,237.2899932861328,231.17999267578125,-0.05533309450681689,-0.030365902050689786
933,933,933,933,2022-10-18,227.47000122070312,231.92999267578125,229.3999938964844,-0.019229903832717388,-0.008413220257765919
934,934,934,934,2022-10-19,215.82000732421875,232.77999877929688,232.97000122070312,-0.07285845667160695,-0.07361460190849811
935,935,935,935,2022-10-20,212.22000122070312,232.5500030517578,244.2700042724609,-0.08742206649866147,-0.13120728084160893
936,936,936,936,2022-10-21,227.0,234.259994506836,245.07000732421875,-0.03099118362962372,-0.07373406285622208
937,937,937,937,2022-10-24,230.6199951171875,221.1199951171875,245.509994506836,0.04296309790964514,-0.060649259593518856
938,938,938,938,2022-10-25,238.02999877929688,224.1600036621093,237.2899932861328,0.0618754233163501,0.003118570163520351
939,939,939,939,2022-10-26,243.6000061035156,227.47000122070312,231.92999267578125,0.0709104708148407,0.05031696544762121
940,940,940,940,2022-10-27,243.3099975585937,215.82000732421875,232.77999877929688,0.12737461450030296,0.045235839997063154
941,941,941,941,2022-10-28,255.5500030517578,212.22000122070312,232.5500030517578,0.20417492027998163,0.09890346032324482
942,942,942,942,2022-10-31,258.8099975585937,227.0,234.259994506836,0.14013214783521444,0.10479810307961612
943,943,943,943,2022-11-01,266.07000732421875,230.6199951171875,221.1199951171875,0.1537161259110149,0.20328334478846655
944,944,944,944,2022-11-02,261.70001220703125,238.02999877929688,224.1600036621093,0.09944130382356287,0.16746969990912564
945,945,945,945,2022-11-03,255.3500061035156,243.6000061035156,227.47000122070312,0.04823480995729912,0.12256563385587649
946,946,946,946,2022-11-04,313.0,243.3099975585937,215.82000732421875,0.28642473856678907,0.45028259372538715
947,947,947,947,2022-11-07,303.3900146484375,255.5500030517578,212.22000122070312,0.18720411279740978,0.4296014178838874
948,948,948,948,2022-11-08,304.29998779296875,258.8099975585937,227.0,0.1757659698755505,0.3405285805857654
949,949,949,949,2022-11-09,294.92999267578125,266.07000732421875,230.6199951171875,0.10846763843019436,0.27885698950741533
950,950,950,950,2022-11-10,304.9599914550781,261.70001220703125,238.02999877929688,0.16530369595024652,0.28118301482595576
951,951,951,951,2022-11-11,293.6700134277344,255.3500061035156,243.6000061035156,0.15006855848158596,0.20554189683781043
952,952,952,952,2022-11-14,290.0799865722656,313.0,243.3099975585937,-0.07322687996081267,0.19222386865713892
953,953,953,953,2022-11-15,305.6700134277344,303.3900146484375,255.5500030517578,0.007515075214122868,0.1961260409995984
954,954,954,954,2022-11-16,299.239990234375,304.29998779296875,258.8099975585937,-0.016628319952599946,0.15621495713908073
955,955,955,955,2022-11-17,297.45001220703125,294.92999267578125,266.07000732421875,0.00854446680172094,0.11793890336754309
956,956,956,956,2022-11-18,295.5299987792969,304.9599914550781,261.70001220703125,-0.030922064992155995,0.12927009932847344
957,957,957,957,2022-11-21,290.6000061035156,293.6700134277344,255.3500061035156,-0.010453935314625573,0.13804581616383493
958,958,958,958,2022-11-22,289.7300109863281,290.0799865722656,313.0,-0.0012064795992063893,-0.0743450128232328
959,959,959,959,2022-11-23,292.6300048828125,305.6700134277344,303.3900146484375,-0.04266041146363464,-0.035465932450326365
960,960,960,960,2022-11-25,293.70001220703125,299.239990234375,304.29998779296875,-0.018513494880830095,-0.03483396651711079
961,961,961,961,2022-11-28,292.3099975585937,297.45001220703125,294.92999267578125,-0.01728026369977087,-0.008883447537557654
962,962,962,962,2022-11-29,288.5599975585937,295.5299987792969,304.9599914550781,-0.023584750277444444,-0.05377752608869746
963,963,963,963,2022-11-30,299.3699951171875,290.6000061035156,293.6700134277344,0.030178901684358106,0.019409478083657783
964,964,964,964,2022-12-01,308.0,289.7300109863281,290.0799865722656,0.0630586695229649,0.06177611092542601
965,965,965,965,2022-12-02,308.0599975585937,292.6300048828125,305.6700134277344,0.05272867586480179,0.00781883739284206
966,966,966,966,2022-12-05,302.42999267578125,293.70001220703125,299.239990234375,0.029724140639790564,0.010660348033388667
967,967,967,967,2022-12-06,299.9599914550781,292.3099975585937,297.45001220703125,0.026170825357935135,0.00843832289473867
968,968,968,968,2022-12-07,304.8900146484375,288.5599975585937,295.5299987792969,0.0565914098558582,0.03167196530911487
969,969,969,969,2022-12-08,303.3399963378906,299.3699951171875,290.6000061035156,0.01326118610901239,0.04384029582517224
970,970,970,970,2022-12-09,302.32000732421875,308.0,289.7300109863281,-0.018441534661627457,0.04345423622161371
971,971,971,971,2022-12-12,300.8399963378906,308.0599975585937,292.6300048828125,-0.023436996941901933,0.028055877107906024
972,972,972,972,2022-12-13,313.0,302.42999267578125,293.70001220703125,0.034950261482664224,0.06571326861016291
973,973,973,973,2022-12-14,311.8500061035156,299.9599914550781,292.3099975585937,0.039638668446282166,0.06684687047354632
974,974,974,974,2022-12-15,299.1300048828125,304.8900146484375,288.5599975585937,-0.01889209055359442,0.03663018926271122
975,975,975,975,2022-12-16,298.989990234375,303.3399963378906,299.3699951171875,-0.014340364462423705,-0.0012693485954187178
976,976,976,976,2022-12-19,294.2900085449219,302.32000732421875,308.0,-0.026561254911208088,-0.0445129592697342
977,977,977,977,2022-12-20,298.5400085449219,300.8399963378906,308.0599975585937,-0.007645219455412744,-0.03090303541231798
978,978,978,978,2022-12-21,301.4700012207031,313.0,302.42999267578125,-0.03683705680286542,-0.0031742600877131544
