,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PAYC,PAYC_6m,PAYC_12m,PAYC_6m_ret,PAYC_12m_ret
488,488,488,488,2021-01-12,418.7940368652344,425.6910400390625,462.1563720703125,-0.016201898854143693,-0.09382611130260687
489,489,489,489,2021-01-13,413.569091796875,424.8450622558594,459.927001953125,-0.02654137110388144,-0.10079406070830066
490,490,490,490,2021-01-14,411.0212707519531,411.9170227050781,461.3800354003906,-0.002174593191712648,-0.10914812255527184
491,491,491,491,2021-01-15,397.0979614257813,429.681884765625,445.4563598632813,-0.07583266713144532,-0.10855922778236249
492,492,492,492,2021-01-19,395.4359130859375,439.0271301269531,445.7748107910156,-0.09929048582580846,-0.11292450018822975
493,493,493,493,2021-01-20,406.82135009765625,425.1237182617188,450.0940856933594,-0.043051863205607055,-0.09614153345081722
494,494,494,494,2021-01-21,402.60162353515625,418.7940368652344,425.6910400390625,-0.03866438369390812,-0.05423984611418531
495,495,495,495,2021-01-22,407.8464660644531,413.569091796875,424.8450622558594,-0.013837169764206014,-0.04001128341034832
496,496,496,496,2021-01-25,408.2644653320313,411.0212707519531,411.9170227050781,-0.006707208643675133,-0.008867216385135768
497,497,497,497,2021-01-26,390.3204345703125,397.0979614257813,429.681884765625,-0.017067644545779248,-0.09160602666966666
498,498,498,498,2021-01-27,374.6654052734375,395.4359130859375,439.0271301269531,-0.05252559801766432,-0.14660079169800777
499,499,499,499,2021-01-28,384.9461669921875,406.82135009765625,425.1237182617188,-0.05377098104663802,-0.09450790333179393
500,500,500,500,2021-01-29,377.9297790527344,402.60162353515625,418.7940368652344,-0.06128103574392929,-0.09757602595867398
501,501,501,501,2021-02-01,394.5601501464844,407.8464660644531,413.569091796875,-0.03257675871554344,-0.04596315833903486
502,502,502,502,2021-02-02,410.1056518554688,408.2644653320313,411.0212707519531,0.00450978882509423,-0.0022276679131696397
503,503,503,503,2021-02-03,413.4894409179688,390.3204345703125,397.0979614257813,0.05935893767171607,0.04127817587714078
504,504,504,504,2021-02-04,426.1189575195313,374.6654052734375,395.4359130859375,0.13733200749757524,0.07759296365913437
505,505,505,505,2021-02-05,432.1500549316406,384.9461669921875,406.82135009765625,0.12262464725466704,0.062260018624647584
506,506,506,506,2021-02-08,427.43267822265625,377.9297790527344,402.60162353515625,0.13098438364396392,0.06167648920405222
507,507,507,507,2021-02-09,430.9557800292969,394.5601501464844,407.8464660644531,0.09224355239448356,0.05666179772952051
508,508,508,508,2021-02-10,423.6707153320313,410.1056518554688,408.2644653320313,0.033076997147415854,0.037735956244613345
509,509,509,509,2021-02-11,405.3783264160156,413.4894409179688,390.3204345703125,-0.019616255457324594,0.03857828212934766
510,510,510,510,2021-02-12,411.0113220214844,426.1189575195313,374.6654052734375,-0.03545403280339732,0.09700900119540257
511,511,511,511,2021-02-16,388.13092041015625,432.1500549316406,384.9461669921875,-0.10186076345274908,0.00827324361443349
512,512,512,512,2021-02-17,389.8825378417969,427.43267822265625,377.9297790527344,-0.08785042018078681,0.03162693032293351
513,513,513,513,2021-02-18,399.63580322265625,430.9557800292969,394.5601501464844,-0.07267561605627249,0.012864079340722867
514,514,514,514,2021-02-19,398.22259521484375,423.6707153320313,410.1056518554688,-0.060065799207395854,-0.02897559832902019
515,515,515,515,2021-02-22,378.9250183105469,405.3783264160156,413.4894409179688,-0.065255852081054,-0.08359203207387123
516,516,516,516,2021-02-23,375.5610961914063,411.0113220214844,426.1189575195313,-0.08625121482231335,-0.11864729422606757
517,517,517,517,2021-02-24,385.1253051757813,388.13092041015625,432.1500549316406,-0.00774381806839497,-0.10881579030065813
518,518,518,518,2021-02-25,366.5542602539063,389.8825378417969,427.43267822265625,-0.05983411751915013,-0.14242808533473295
519,519,519,519,2021-02-26,372.45599365234375,399.63580322265625,430.9557800292969,-0.06801144780106028,-0.13574428998951182
520,520,520,520,2021-03-01,385.10540771484375,398.22259521484375,423.6707153320313,-0.03293933507947533,-0.09102660679996222
521,521,521,521,2021-03-02,378.39752197265625,378.9250183105469,405.3783264160156,-0.0013920863294867303,-0.06655709663093967
522,522,522,522,2021-03-03,361.3491516113281,375.5610961914063,411.0113220214844,-0.037841897694416704,-0.1208292028694049
523,523,523,523,2021-03-04,347.0278015136719,385.1253051757813,388.13092041015625,-0.09892235890529377,-0.10590014022342964
524,524,524,524,2021-03-05,373.7398681640625,366.5542602539063,389.8825378417969,0.019603122073056367,-0.04140393095595529
525,525,525,525,2021-03-08,364.4842224121094,372.45599365234375,399.63580322265625,-0.021403256696347683,-0.08795903802183169
526,526,526,526,2021-03-09,377.45208740234375,385.10540771484375,398.22259521484375,-0.01987331301815165,-0.052158034380982765
527,527,527,527,2021-03-10,375.9393310546875,378.39752197265625,378.9250183105469,-0.006496318752706842,-0.007879361645665939
528,528,528,528,2021-03-11,387.9816284179688,361.3491516113281,375.5610961914063,0.0737028900936425,0.03307193517251927
529,529,529,529,2021-03-12,382.468017578125,347.0278015136719,385.1253051757813,0.10212500528738433,-0.006899800044153026
530,530,530,530,2021-03-15,391.9625854492188,373.7398681640625,366.5542602539063,0.04875775596184728,0.06931668227703192
531,531,531,531,2021-03-16,378.3876037597656,364.4842224121094,372.45599365234375,0.03814535854431633,0.015925666947270267
532,532,532,532,2021-03-17,382.86614990234375,377.45208740234375,385.10540771484375,0.014343707931939287,-0.005814662083784783
533,533,533,533,2021-03-18,363.6183166503906,375.9393310546875,378.39752197265625,-0.03277394352362817,-0.03905735229242224
534,534,534,534,2021-03-19,370.754150390625,387.9816284179688,361.3491516113281,-0.04440281901385501,0.02602745499016157
535,535,535,535,2021-03-22,376.9444885253906,382.468017578125,347.0278015136719,-0.014441806370400934,0.08620832936504685
536,536,536,536,2021-03-23,372.107666015625,391.9625854492188,373.7398681640625,-0.05065513947163747,-0.004367214438361744
537,537,537,537,2021-03-24,362.6330261230469,378.3876037597656,364.4842224121094,-0.04163608289536136,-0.005078947661469435
538,538,538,538,2021-03-25,361.3193359375,382.86614990234375,377.45208740234375,-0.056277667718443114,-0.04274119021534806
539,539,539,539,2021-03-26,370.833740234375,363.6183166503906,375.9393310546875,0.019843399668234563,-0.013580890315437077
540,540,540,540,2021-03-29,362.6927490234375,370.754150390625,387.9816284179688,-0.021743253200790957,-0.06518061047799883
541,541,541,541,2021-03-30,358.4729919433594,376.9444885253906,382.468017578125,-0.04900322764843135,-0.062737338893609
542,542,542,542,2021-03-31,368.2959289550781,372.107666015625,391.9625854492188,-0.010243640238217555,-0.060379886684890804
543,543,543,543,2021-04-01,374.9540100097656,362.6330261230469,378.3876037597656,0.033976452774982624,-0.009074276524608238
544,544,544,544,2021-04-05,375.959228515625,361.3193359375,382.86614990234375,0.04051787746188418,-0.01804004190101549
545,545,545,545,2021-04-06,376.17816162109375,370.833740234375,363.6183166503906,0.014411907026963044,0.034541287926314945
546,546,546,546,2021-04-07,370.2266845703125,362.6927490234375,370.754150390625,0.02077222543643442,-0.001422683521564827
547,547,547,547,2021-04-08,377.2331237792969,358.4729919433594,376.9444885253906,0.05233345958431834,0.0007657235022466846
548,548,548,548,2021-04-09,379.4126586914063,368.2959289550781,372.107666015625,0.03018423192422559,0.01963139527330937
549,549,549,549,2021-04-12,379.1937561035156,374.9540100097656,362.6330261230469,0.011307376319670714,0.04566801363218764
550,550,550,550,2021-04-13,387.8522644042969,375.959228515625,361.3193359375,0.03163384480713072,0.07343345851655858
551,551,551,551,2021-04-14,384.6078186035156,376.17816162109375,370.833740234375,0.022408682487296216,0.037143541362862686
552,552,552,552,2021-04-15,396.2818908691406,370.2266845703125,362.6927490234375,0.07037635963239097,0.09261045867650508
553,553,553,553,2021-04-16,396.5705261230469,377.2331237792969,358.4729919433594,0.05126114629070466,0.10627727900267336
554,554,554,554,2021-04-19,391.3056945800781,379.4126586914063,368.2959289550781,0.03134591220464511,0.06247629641273211
555,555,555,555,2021-04-20,380.5970153808594,379.1937561035156,374.9540100097656,0.003700639197657729,0.015049860037359641
556,556,556,556,2021-04-21,386.3992004394531,387.8522644042969,375.959228515625,-0.00374643671882513,0.027768893890562474
557,557,557,557,2021-04-22,388.1607666015625,384.6078186035156,376.17816162109375,0.009237846518428627,0.03185353697522264
558,558,558,558,2021-04-23,397.6851196289063,396.2818908691406,370.2266845703125,0.0035409863334610048,0.07416654769350894
559,559,559,559,2021-04-26,399.048583984375,396.5705261230469,377.2331237792969,0.0062487192014850645,0.05783018200130652
560,560,560,560,2021-04-27,398.33203125,391.3056945800781,379.4126586914063,0.01795613191232004,0.04986489545142381
561,561,561,561,2021-04-28,399.1879577636719,380.5970153808594,379.1937561035156,0.04884678973167644,0.05272819327409506
562,562,562,562,2021-04-29,392.3606567382813,386.3992004394531,387.8522644042969,0.015428231456090513,0.01162399384443158
563,563,563,563,2021-04-30,382.5775451660156,388.1607666015625,384.6078186035156,-0.014383786090565676,-0.005278814780395713
564,564,564,564,2021-05-03,377.09381103515625,397.6851196289063,396.2818908691406,-0.051777920715174175,-0.04842027929134063
565,565,565,565,2021-05-04,352.61102294921875,399.048583984375,396.5705261230469,-0.11637069494519126,-0.11084914353970043
566,566,566,566,2021-05-05,339.46405029296875,398.33203125,391.3056945800781,-0.1477862093397272,-0.1324837460971331
567,567,567,567,2021-05-06,325.5904846191406,399.1879577636719,380.5970153808594,-0.1843679693065856,-0.1445269630048841
568,568,568,568,2021-05-07,326.0184326171875,392.3606567382813,386.3992004394531,-0.16908480241775736,-0.15626525042907535
569,569,569,569,2021-05-10,315.6879272460937,382.5775451660156,388.1607666015625,-0.17483937247518244,-0.18670830643185632
570,570,570,570,2021-05-11,319.7584228515625,377.09381103515625,397.6851196289063,-0.15204542346161287,-0.19595074829568648
571,571,571,571,2021-05-12,304.03375244140625,352.61102294921875,399.048583984375,-0.13776446947550003,-0.2381034173690718
572,572,572,572,2021-05-13,307.45733642578125,339.46405029296875,398.33203125,-0.09428601891589006,-0.228138054926304
573,573,573,573,2021-05-14,324.7544860839844,325.5904846191406,399.1879577636719,-0.002567638105684056,-0.1864622171888105
574,574,574,574,2021-05-17,320.66412353515625,326.0184326171875,392.3606567382813,-0.016423332383535216,-0.1827311988901813
575,575,575,575,2021-05-18,320.415283203125,315.6879272460937,382.5775451660156,0.014974775875246316,-0.1624827770169207
576,576,576,576,2021-05-19,318.4248046875,319.7584228515625,377.09381103515625,-0.0041707053473978295,-0.1555819921483319
577,577,577,577,2021-05-20,330.2382202148437,304.03375244140625,352.61102294921875,0.08618933773968918,-0.06344896012396373
578,578,578,578,2021-05-21,328.665771484375,307.45733642578125,339.46405029296875,0.0689800910433418,-0.03180978604148066
579,579,579,579,2021-05-24,334.836181640625,324.7544860839844,325.5904846191406,0.031044053242218927,0.028396705242475173
580,580,580,580,2021-05-25,328.4268798828125,320.66412353515625,326.0184326171875,0.02420837186921898,0.007387457348011495
581,581,581,581,2021-05-26,333.9305419921875,320.415283203125,315.6879272460937,0.042180443622892305,0.05778686218771001
582,582,582,582,2021-05-27,329.3922424316406,318.4248046875,319.7584228515625,0.03444278706523507,0.030128431001644973
583,583,583,583,2021-05-28,328.02880859375,330.2382202148437,304.03375244140625,-0.006690357099357835,0.07892234319269575
584,584,584,584,2021-06-01,323.9184875488281,328.665771484375,307.45733642578125,-0.014444108110517218,0.053539627040321225
585,585,585,585,2021-06-02,323.2616271972656,334.836181640625,324.7544860839844,-0.03456781279324883,-0.00459688457185059
586,586,586,586,2021-06-03,317.8873596191406,328.4268798828125,320.66412353515625,-0.03209091858569102,-0.008659415607219278
587,587,587,587,2021-06-04,320.7436828613281,333.9305419921875,320.415283203125,-0.03948982639380105,0.0010249188332098758
588,588,588,588,2021-06-07,318.7134094238281,329.3922424316406,318.4248046875,-0.032419807245547716,0.0009063513020330927
589,589,589,589,2021-06-08,324.7644348144531,328.02880859375,330.2382202148437,-0.009951485033558916,-0.01657526314437341
590,590,590,590,2021-06-09,326.1179504394531,323.9184875488281,328.665771484375,0.006790173994911219,-0.007752012122877794
591,591,591,591,2021-06-10,333.81109619140625,323.2616271972656,334.836181640625,0.03263446108839574,-0.003061453646365342
592,592,592,592,2021-06-11,338.3792419433594,317.8873596191406,328.4268798828125,0.06446271518556124,0.03030312885503772
593,593,593,593,2021-06-14,339.39434814453125,320.7436828613281,333.9305419921875,0.05814819209164801,0.01636210368703428
594,594,594,594,2021-06-15,333.55230712890625,318.7134094238281,329.3922424316406,0.046558749228355234,0.012629516307230526
595,595,595,595,2021-06-16,330.9049987792969,324.7644348144531,328.02880859375,0.018907747605897862,0.008768102405020572
596,596,596,596,2021-06-17,346.83868408203125,326.1179504394531,323.9184875488281,0.0635375440531758,0.07075914902741731
597,597,597,597,2021-06-18,350.660400390625,333.81109619140625,323.2616271972656,0.05047556654485019,0.08475727054556859
598,598,598,598,2021-06-21,354.9996032714844,338.3792419433594,317.8873596191406,0.04911755588987066,0.11674652209137149
599,599,599,599,2021-06-22,359.83642578125,339.39434814453125,320.7436828613281,0.06023104906865884,0.12188156777143266
600,600,600,600,2021-06-23,363.3794555664063,333.55230712890625,318.7134094238281,0.089422701627343,0.14014485999608772
601,601,601,601,2021-06-24,365.5988464355469,330.9049987792969,324.7644348144531,0.10484534166674742,0.12573547853053424
602,602,602,602,2021-06-25,367.0419006347656,346.83868408203125,326.1179504394531,0.05824960559461734,0.12548818652934113
603,603,603,603,2021-06-28,371.7195129394531,350.660400390625,333.81109619140625,0.06005557663588168,0.11356248243560585
604,604,604,604,2021-06-29,372.16741943359375,354.9996032714844,338.3792419433594,0.04836009957166176,0.09985298535508313
605,605,605,605,2021-06-30,361.7373352050781,359.83642578125,339.39434814453125,0.005282704272367766,0.0658319361612707
606,606,606,606,2021-07-01,371.80908203125,363.3794555664063,333.55230712890625,0.023197862002694247,0.11469497912229665
607,607,607,607,2021-07-02,382.0301208496094,365.5988464355469,330.9049987792969,0.044943452569014664,0.1545009058760436
608,608,608,608,2021-07-06,386.2300109863281,367.0419006347656,346.83868408203125,0.05227771085093669,0.11357247248401037
609,609,609,609,2021-07-07,385.3741149902344,371.7195129394531,350.660400390625,0.03673361654545526,0.09899525170489554
610,610,610,610,2021-07-08,380.6666259765625,372.16741943359375,354.9996032714844,0.0228370515503582,0.0723015532089184
611,611,611,611,2021-07-09,381.7614135742188,361.7373352050781,359.83642578125,0.05535529905363101,0.06093042900080747
612,612,612,612,2021-07-12,374.3370056152344,371.80908203125,363.3794555664063,0.006798982881682125,0.030154566751024348
613,613,613,613,2021-07-13,370.24658203125,382.0301208496094,365.5988464355469,-0.030844528154360118,0.012712664826535436
614,614,614,614,2021-07-14,368.2362365722656,386.2300109863281,367.0419006347656,-0.04658823473637175,0.0032539498499613018
615,615,615,615,2021-07-15,368.1665649414063,385.3741149902344,371.7195129394531,-0.0446515460678103,-0.00955814229377172
616,616,616,616,2021-07-16,371.0726318359375,380.6666259765625,372.16741943359375,-0.02520313966587573,-0.0029416535152980705
617,617,617,617,2021-07-19,365.6486206054688,381.7614135742188,361.7373352050781,-0.04220644726216549,0.010812501281277198
618,618,618,618,2021-07-20,376.7852478027344,374.3370056152344,371.80908203125,0.006540208824602489,0.013383658474125593
619,619,619,619,2021-07-21,381.1941223144531,370.24658203125,382.0301208496094,0.029568241314052557,-0.002188305291993875
620,620,620,620,2021-07-22,383.7021484375,368.2362365722656,386.2300109863281,0.041999972651249884,-0.006544966669919439
621,621,621,621,2021-07-23,394.0127258300781,368.1665649414063,385.3741149902344,0.07020235770943839,0.022416167832296274
622,622,622,622,2021-07-26,389.4446411132813,371.0726318359375,380.6666259765625,0.04951054780420083,0.023059586887081762
623,623,623,623,2021-07-27,386.7077331542969,365.6486206054688,381.7614135742188,0.057593852026453174,0.012956572886108297
624,624,624,624,2021-07-28,393.35589599609375,376.7852478027344,374.3370056152344,0.043979025957074924,0.05080686679533919
625,625,625,625,2021-07-29,398.1130676269531,381.1941223144531,370.24658203125,0.04438406660043759,0.07526466670623067
626,626,626,626,2021-07-30,398.09320068359375,383.7021484375,368.2362365722656,0.03750579011531863,0.0810810049256756
627,627,627,627,2021-08-02,398.0334777832031,394.0127258300781,368.1665649414063,0.01020462459595528,0.08112337101156952
628,628,628,628,2021-08-03,398.1330261230469,389.4446411132813,371.0726318359375,0.02230967920094784,0.07292479144372366
629,629,629,629,2021-08-04,440.7488708496094,386.7077331542969,365.6486206054688,0.13974672100428376,0.20538912500143947
630,630,630,630,2021-08-05,455.0901489257813,393.35589599609375,376.7852478027344,0.15694248785405418,0.20782369155823055
631,631,631,631,2021-08-06,464.2264404296875,398.1130676269531,381.1941223144531,0.16606682417339047,0.21782161175806292
632,632,632,632,2021-08-09,466.3263854980469,398.09320068359375,383.7021484375,0.17140002566556056,0.2153343091692521
633,633,633,633,2021-08-10,456.1550598144531,398.0334777832031,394.0127258300781,0.14602184307448396,0.1577165657618238
634,634,634,634,2021-08-11,461.4696350097656,398.1330261230469,389.4446411132813,0.159084036568079,0.18494282959085262
635,635,635,635,2021-08-12,470.2973327636719,440.7488708496094,386.7077331542969,0.067041492034009,0.21615704172128014
636,636,636,636,2021-08-13,461.5194091796875,455.0901489257813,393.35589599609375,0.01412744325290749,0.17328712719809003
637,637,637,637,2021-08-16,471.1831359863281,464.2264404296875,398.1130676269531,0.014985565126797828,0.18354099450923922
638,638,638,638,2021-08-17,460.32513427734375,466.3263854980469,398.09320068359375,-0.012869207935325533,0.15632503515982488
639,639,639,639,2021-08-18,457.0408630371094,456.1550598144531,398.0334777832031,0.0019418905996932967,0.14824729211859355
640,640,640,640,2021-08-19,454.901123046875,461.4696350097656,398.1330261230469,-0.01423389853755297,0.1425857519950715
641,641,641,641,2021-08-20,467.1822814941406,470.2973327636719,440.7488708496094,-0.006623578431172117,0.059973859022206755
642,642,642,642,2021-08-23,474.5469970703125,461.5194091796875,455.0901489257813,0.02822760566837368,0.04275383281852663
643,643,643,643,2021-08-24,483.2652282714844,471.1831359863281,464.2264404296875,0.025642030375015112,0.04101185581798106
644,644,644,644,2021-08-25,481.8221435546875,460.32513427734375,466.3263854980469,0.046699620934432584,0.03322942586680111
645,645,645,645,2021-08-26,478.8563537597656,457.0408630371094,456.1550598144531,0.0477320355508013,0.049766616541635056
646,646,646,646,2021-08-27,482.3894348144531,454.901123046875,461.4696350097656,0.06042700352873309,0.045332993154023615
647,647,647,647,2021-08-30,486.5196838378906,467.1822814941406,470.2973327636719,0.04139155766332836,0.034493819003584614
648,648,648,648,2021-08-31,486.56939697265625,474.5469970703125,461.5194091796875,0.025334476830674024,0.054277214120838524
649,649,649,649,2021-09-01,489.6546325683594,483.2652282714844,471.1831359863281,0.013221320142829729,0.039202372010544995
650,650,650,650,2021-09-02,498.4126586914063,481.8221435546875,460.32513427734375,0.034432861500139245,0.08274048401431622
651,651,651,651,2021-09-03,493.8943481445313,478.8563537597656,457.0408630371094,0.03140397797104311,0.08063498931479485
652,652,652,652,2021-09-07,480.99609375,482.3894348144531,454.901123046875,-0.002888415383701437,0.05736404985844823
653,653,653,653,2021-09-08,475.9005126953125,486.5196838378906,467.1822814941406,-0.02182680679805027,0.018661305333090183
654,654,654,654,2021-09-09,477.8113708496094,486.56939697265625,474.5469970703125,-0.017999541643057837,0.006878926216897341
655,655,655,655,2021-09-10,473.3626708984375,489.6546325683594,483.2652282714844,-0.03327235276927032,-0.020490937054308156
656,656,656,656,2021-09-13,463.3804931640625,498.4126586914063,481.8221435546875,-0.07028747146856495,-0.03827480873869771
657,657,657,657,2021-09-14,465.7889404296875,493.8943481445313,478.8563537597656,-0.056905708316830395,-0.02728879595619571
658,658,658,658,2021-09-15,472.7356567382813,480.99609375,482.3894348144531,-0.017173605189426122,-0.020012416067704875
659,659,659,659,2021-09-16,479.7023010253906,475.9005126953125,486.5196838378906,0.007988619950304976,-0.014012552911983667
660,660,660,660,2021-09-17,480.0705261230469,477.8113708496094,486.56939697265625,0.004728132085723313,-0.013356513767705303
661,661,661,661,2021-09-20,481.6828308105469,473.3626708984375,489.6546325683594,0.01757671321297427,-0.01628045815884238
662,662,662,662,2021-09-21,490.1820983886719,463.3804931640625,498.4126586914063,0.05783930402767323,-0.016513545872498425
663,663,663,663,2021-09-22,498.0643615722656,465.7889404296875,493.8943481445313,0.06929194392808946,0.008443128461381066
664,664,664,664,2021-09-23,508.8228454589844,472.7356567382813,480.99609375,0.07633692996566555,0.057852344479636164
665,665,665,665,2021-09-24,513.0226440429688,479.7023010253906,475.9005126953125,0.06946046109504578,0.07800397427061201
666,666,666,666,2021-09-27,504.60302734375,480.0705261230469,477.8113708496094,0.05110186917497872,0.056071617647988736
667,667,667,667,2021-09-28,486.0817565917969,481.6828308105469,473.3626708984375,0.009132411412397179,0.02686964240171008
668,668,668,668,2021-09-29,492.6403503417969,490.1820983886719,463.3804931640625,0.005014977007944177,0.06314434381547174
669,669,669,669,2021-09-30,493.38677978515625,498.0643615722656,465.7889404296875,-0.009391520751140248,0.05924966644766161
670,670,670,670,2021-10-01,503.19970703125,508.8228454589844,472.7356567382813,-0.011051269568413402,0.06444204040617652
671,671,671,671,2021-10-04,492.24224853515625,513.0226440429688,479.7023010253906,-0.04050580563861428,0.02614110351974719
672,672,672,672,2021-10-05,495.7156066894531,504.60302734375,480.0705261230469,-0.017612697849001435,0.032589129544679185
673,673,673,673,2021-10-06,505.0707702636719,486.0817565917969,481.6828308105469,0.03906547286410844,0.048554646246720345
674,674,674,674,2021-10-07,509.2507934570313,492.6403503417969,490.1820983886719,0.03371717948744957,0.0389012473752961
675,675,675,675,2021-10-08,502.6523742675781,493.38677978515625,498.0643615722656,0.018779575906870738,0.009211686378903572
676,676,676,676,2021-10-11,499.3084411621094,503.19970703125,508.8228454589844,-0.007733044782752607,-0.018698854388687125
677,677,677,677,2021-10-12,506.9816589355469,492.24224853515625,513.0226440429688,0.02994340783273497,-0.011775279663709948
678,678,678,678,2021-10-13,513.8687133789062,495.7156066894531,504.60302734375,0.03662000236523788,0.01836232747934785
679,679,679,679,2021-10-14,521.701171875,505.0707702636719,486.0817565917969,0.032926873995591244,0.07327865076227424
680,680,680,680,2021-10-15,516.2970581054688,509.2507934570313,492.6403503417969,0.013836531506616012,0.04802023981035797
681,681,681,681,2021-10-18,518.685546875,502.6523742675781,493.38677978515625,0.031897138913914436,0.05127572956223103
682,682,682,682,2021-10-19,516.2174072265625,499.3084411621094,503.19970703125,0.0338647710923905,0.025869848518222716
683,683,683,683,2021-10-20,510.186279296875,506.9816589355469,492.24224853515625,0.006320978885225426,0.03645365836662262
684,684,684,684,2021-10-21,531.3847045898438,513.8687133789062,495.7156066894531,0.03408651033794685,0.07195476079238294
685,685,685,685,2021-10-22,533.2657470703125,521.701171875,505.0707702636719,0.022167048530386202,0.05582381413979154
686,686,686,686,2021-10-25,536.3609008789062,516.2970581054688,509.2507934570313,0.038861044157526115,0.05323527772600789
687,687,687,687,2021-10-26,534.6292114257812,518.685546875,502.6523742675781,0.03073859421539571,0.0636162063390171
688,688,688,688,2021-10-27,528.797119140625,516.2174072265625,499.3084411621094,0.024369019211592402,0.05905904156132946
689,689,689,689,2021-10-28,534.758544921875,510.186279296875,506.9816589355469,0.04816332116744659,0.05478873938881379
690,690,690,690,2021-10-29,545.2384033203125,531.3847045898438,513.8687133789062,0.026070939962718587,0.06104611766522461
691,691,691,691,2021-11-01,543.9744873046875,533.2657470703125,521.701171875,0.02008143274381924,0.042693627368397324
692,692,692,692,2021-11-02,550.5927124023438,536.3609008789062,516.2970581054688,0.026534021216156,0.06642620514384001
693,693,693,693,2021-11-03,509.8877258300781,534.6292114257812,518.685546875,-0.046277840916550406,-0.016961762474253184
694,694,694,694,2021-11-04,509.5592956542969,528.797119140625,516.2174072265625,-0.03638034851171745,-0.012897882711931596
695,695,695,695,2021-11-05,501.9955139160156,534.758544921875,510.186279296875,-0.06126696116776564,-0.016054460327995623
696,696,696,696,2021-11-08,508.9820861816406,545.2384033203125,531.3847045898438,-0.06649626460257296,-0.04215894476205306
697,697,697,697,2021-11-09,504.9115295410156,543.9744873046875,533.2657470703125,-0.07181027543630403,-0.05317089590897406
698,698,698,698,2021-11-10,489.2565307617188,550.5927124023438,536.3609008789062,-0.11140027875233438,-0.08782215489607836
699,699,699,699,2021-11-11,485.68365478515625,509.8877258300781,534.6292114257812,-0.047469413007576455,-0.09155047198056021
700,700,700,700,2021-11-12,487.9030151367188,509.5592956542969,528.797119140625,-0.04250002051237323,-0.07733420346609543
701,701,701,701,2021-11-15,481.77239990234375,501.9955139160156,534.758544921875,-0.04028544768440945,-0.09908424189326825
702,702,702,702,2021-11-16,483.6832275390625,508.9820861816406,545.2384033203125,-0.04970481148436667,-0.11289589179045412
703,703,703,703,2021-11-17,474.7958068847656,504.9115295410156,543.9744873046875,-0.059645543613603746,-0.1271726561344667
704,704,704,704,2021-11-18,467.162353515625,489.2565307617188,550.5927124023438,-0.04515867618914682,-0.15152826582592382
705,705,705,705,2021-11-19,468.2770080566406,485.68365478515625,509.8877258300781,-0.03583947402186205,-0.08160760823512037
706,706,706,706,2021-11-22,450.5519409179688,487.9030151367188,509.5592956542969,-0.07655430087531556,-0.11580076203017742
707,707,707,707,2021-11-23,446.2326049804688,481.77239990234375,501.9955139160156,-0.07376884796447225,-0.11108248458346981
708,708,708,708,2021-11-24,450.1438598632813,483.6832275390625,508.9820861816406,-0.06934159748814639,-0.1155997979413399
709,709,709,709,2021-11-26,435.7528381347656,474.7958068847656,504.9115295410156,-0.08223107319790601,-0.1369718997486905
710,710,710,710,2021-11-29,445.297119140625,467.162353515625,489.2565307617188,-0.04680435872123134,-0.08984941203064545
711,711,711,711,2021-11-30,435.3945617675781,468.2770080566406,485.68365478515625,-0.0702200742793786,-0.10354289777329173
712,712,712,712,2021-12-01,420.0779113769531,450.5519409179688,487.9030151367188,-0.06763710634322628,-0.13901349582920675
713,713,713,713,2021-12-02,436.9868774414063,446.2326049804688,481.77239990234375,-0.020719524830479785,-0.09295991731783626
714,714,714,714,2021-12-03,415.8381958007813,450.1438598632813,483.6832275390625,-0.07621044541831445,-0.1402674888758717
715,715,715,715,2021-12-06,416.5946044921875,435.7528381347656,474.7958068847656,-0.04396582641798663,-0.12258154252550868
716,716,716,716,2021-12-07,433.31451416015625,445.297119140625,467.162353515625,-0.026909235351878946,-0.07245412456878686
717,717,717,717,2021-12-08,433.6628112792969,435.3945617675781,468.2770080566406,-0.003977427924801935,-0.07391820691986006
718,718,718,718,2021-12-09,422.3072204589844,420.0779113769531,450.5519409179688,0.005306894320446176,-0.06268915499828442
719,719,719,719,2021-12-10,417.71917724609375,436.9868774414063,446.2326049804688,-0.04409217116112618,-0.0638981271564032
720,720,720,720,2021-12-13,413.4795227050781,415.8381958007813,450.1438598632813,-0.005672093423647828,-0.08145026607569184
721,721,721,721,2021-12-14,403.1887817382813,416.5946044921875,435.7528381347656,-0.032179540035683796,-0.07473056638225084
722,722,722,722,2021-12-15,412.9122314453125,433.31451416015625,445.297119140625,-0.047084235695144305,-0.07272647026733925
723,723,723,723,2021-12-16,397.4661865234375,433.6628112792969,435.3945617675781,-0.08346720957944265,-0.08711265269405799
724,724,724,724,2021-12-17,404.8806762695313,422.3072204589844,420.0779113769531,-0.041265086991676414,-0.036177182127019036
725,725,725,725,2021-12-20,398.6306457519531,417.71917724609375,436.9868774414063,-0.04569704369329175,-0.08777433298233583
726,726,726,726,2021-12-21,414.7633666992188,413.4795227050781,415.8381958007813,0.003104975999153492,-0.0025847291384397675
727,727,727,727,2021-12-22,419.7395324707031,403.1887817382813,416.5946044921875,0.041049631046444324,0.007549132765051425
728,728,728,728,2021-12-23,421.8095703125,412.9122314453125,433.31451416015625,0.02154777260059415,-0.026551023498381898
729,729,729,729,2021-12-27,424.3275146484375,397.4661865234375,433.6628112792969,0.06758141707588017,-0.021526624806310735
