,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HII,HII_6m,HII_12m,HII_6m_ret,HII_12m_ret
725,725,725,725,2021-12-20,171.62986755371094,177.7369842529297,170.39697265625,-0.03436041589705374,0.007235427239356662
726,726,726,726,2021-12-21,175.03228759765625,179.055908203125,173.13990783691406,-0.022471308798725942,0.010929772254035575
727,727,727,727,2021-12-22,172.35621643066406,177.956787109375,177.6414337158203,-0.031471520528569386,-0.02975216521620294
728,728,728,728,2021-12-23,174.14344787597656,181.02468872070312,176.5136260986328,-0.038012720217093676,-0.013427735155878806
729,729,729,729,2021-12-27,176.0261993408203,180.3747711181641,178.09059143066406,-0.024108536633956512,-0.011591808827517314
730,730,730,730,2021-12-28,178.03326416015625,175.95932006835938,177.7178497314453,0.011786497532447537,0.0017748044396641571
731,731,731,731,2021-12-29,177.26866149902344,171.62986755371094,177.7369842529297,0.03285438616065961,-0.0026349201089166385
732,732,732,732,2021-12-30,177.0297393798828,175.03228759765625,179.055908203125,0.011411904681369878,-0.011315844551432863
733,733,733,733,2021-12-31,178.47286987304688,172.35621643066406,177.956787109375,0.03548844114272742,0.002900045410207941
734,734,734,734,2022-01-03,177.8038787841797,174.14344787597656,181.02468872070312,0.021019630384314203,-0.017792103161645034
735,735,735,735,2022-01-04,181.10113525390625,176.0261993408203,180.3747711181641,0.02883057142681289,0.004026971905435328
736,736,736,736,2022-01-05,178.71182250976562,178.03326416015625,175.95932006835938,0.0038114132929616407,0.015642834038781972
737,737,737,737,2022-01-06,182.1620178222656,177.26866149902344,171.62986755371094,0.02760418159568001,0.0613654861981332
738,738,738,738,2022-01-07,184.4175262451172,177.0297393798828,175.03228759765625,0.041731897087534886,0.05362004220064032
739,739,739,739,2022-01-10,187.5140686035156,178.47286987304688,172.35621643066406,0.05065867286663783,0.08794491133976168
740,740,740,740,2022-01-11,190.0850067138672,177.8038787841797,174.14344787597656,0.06907120369738662,0.09154268525361964
741,741,741,741,2022-01-12,188.4315948486328,181.10113525390625,176.0261993408203,0.04047715981707767,0.07047471089115143
742,742,742,742,2022-01-13,186.9501800537109,178.71182250976562,178.03326416015625,0.04609855927967543,0.05008567323426205
743,743,743,743,2022-01-14,188.92857360839844,182.1620178222656,177.26866149902344,0.0371458104550364,0.06577537174803583
744,744,744,744,2022-01-18,186.9119873046875,184.4175262451172,177.0297393798828,0.01352616050306854,0.055822529928706954
745,745,745,745,2022-01-19,185.10565185546875,187.5140686035156,178.47286987304688,-0.012843925610399154,0.03716409103041807
746,746,746,746,2022-01-20,183.15597534179688,190.0850067138672,177.8038787841797,-0.0364522772829764,0.030101123744963987
747,747,747,747,2022-01-21,182.639877319336,188.4315948486328,181.10113525390625,-0.03073644594447822,0.008496589837895918
748,748,748,748,2022-01-24,186.98843383789065,186.9501800537109,178.71182250976562,0.00020462020506606393,0.04631261218139482
749,749,749,749,2022-01-25,186.0518341064453,188.92857360839844,182.1620178222656,-0.015226598322368612,0.021353607797510055
750,750,750,750,2022-01-26,183.423583984375,186.9119873046875,184.4175262451172,-0.01866334722890728,-0.005389630155981484
751,751,751,751,2022-01-27,180.0880584716797,185.10565185546875,187.5140686035156,-0.027106646034270265,-0.0396024158994579
752,752,752,752,2022-01-28,179.36170959472656,183.15597534179688,190.0850067138672,-0.020716035826784496,-0.05641316642759875
753,753,753,753,2022-01-31,178.91250610351562,182.639877319336,188.4315948486328,-0.02040830989665665,-0.05051747692717812
754,754,754,754,2022-02-01,177.30690002441406,186.98843383789065,186.9501800537109,-0.05177611050462072,-0.0515820847379036
755,755,755,755,2022-02-02,178.73092651367188,186.0518341064453,188.92857360839844,-0.039348752609366655,-0.053976203281266066
756,756,756,756,2022-02-03,175.40501403808594,183.423583984375,186.9119873046875,-0.043716133836814164,-0.061563591680419694
757,757,757,757,2022-02-04,174.5257110595703,180.0880584716797,185.10565185546875,-0.030886819810898802,-0.057156227753430766
758,758,758,758,2022-02-07,175.87330627441406,179.36170959472656,183.15597534179688,-0.019448985673668373,-0.039762115616442495
759,759,759,759,2022-02-08,177.76564025878906,178.91250610351562,182.639877319336,-0.006410205019782178,-0.026687693465894058
760,760,760,760,2022-02-09,178.90298461914062,177.30690002441406,186.98843383789065,0.009001818849163845,-0.04324037082293386
761,761,761,761,2022-02-10,171.69676208496094,178.73092651367188,186.0518341064453,-0.03935616832475197,-0.07715630480305535
762,762,762,762,2022-02-11,175.7299346923828,175.40501403808594,183.423583984375,0.0018524023163120074,-0.04194471138808176
763,763,763,763,2022-02-14,173.23548889160156,174.5257110595703,180.0880584716797,-0.007392734056980044,-0.038051215823151074
764,764,764,764,2022-02-15,172.15553283691406,175.87330627441406,179.36170959472656,-0.021138929586614896,-0.040176784521596565
765,765,765,765,2022-02-16,174.49705505371094,177.76564025878906,178.91250610351562,-0.018387047127441214,-0.024679387405428188
766,766,766,766,2022-02-17,176.7334747314453,178.90298461914062,177.30690002441406,-0.012126739485726845,-0.003234083348644612
767,767,767,767,2022-02-18,177.85166931152344,171.69676208496094,178.73092651367188,0.0358475439596051,-0.004919446339250011
768,768,768,768,2022-02-22,178.606689453125,175.7299346923828,175.40501403808594,0.016370317133378443,0.01825304386306703
769,769,769,769,2022-02-23,179.09410095214844,173.23548889160156,174.5257110595703,0.033818775229207176,0.026176027960824744
770,770,770,770,2022-02-24,184.6532287597656,172.15553283691406,175.87330627441406,0.07259537766172652,0.04992185949840655
771,771,771,771,2022-02-25,192.2225036621093,174.49705505371094,177.76564025878906,0.10158021637065673,0.08132540901759255
772,772,772,772,2022-02-28,196.58897399902344,176.7334747314453,178.90298461914062,0.11234713343213265,0.09885798952730607
773,773,773,773,2022-03-01,196.3485565185547,177.85166931152344,171.69676208496094,0.10400176325942856,0.14357751499935256
774,774,774,774,2022-03-02,200.5323181152344,178.606689453125,175.7299346923828,0.12275928034522887,0.14113920582892403
775,775,775,775,2022-03-03,202.93679809570312,179.09410095214844,173.23548889160156,0.13312943875200633,0.17145048854675804
776,776,776,776,2022-03-04,209.707748413086,184.6532287597656,172.15553283691406,0.13568416767797986,0.21812958873500632
777,777,777,777,2022-03-07,210.3713836669922,192.2225036621093,174.49705505371094,0.09441600051565868,0.20558701464754803
778,778,778,778,2022-03-08,201.43641662597656,196.58897399902344,176.7334747314453,0.0246577543406743,0.13977511578985546
779,779,779,779,2022-03-09,200.1957092285156,196.3485565185547,177.85166931152344,0.019593486085024203,0.12563300644569453
780,780,780,780,2022-03-10,202.619384765625,200.5323181152344,178.606689453125,0.01040763239564857,0.1344445462038648
781,781,781,781,2022-03-11,198.1951904296875,202.93679809570312,179.09410095214844,-0.02336494766109165,0.1066539287223236
782,782,782,782,2022-03-14,194.22300720214844,209.707748413086,184.6532287597656,-0.07383962361007013,0.05182567619672196
783,783,783,783,2022-03-15,194.7615966796875,210.3713836669922,192.2225036621093,-0.07420109482197557,0.013209135086708956
784,784,784,784,2022-03-16,186.93267822265625,201.43641662597656,196.58897399902344,-0.07200157074999303,-0.04911921345301473
785,785,785,785,2022-03-17,189.78916931152344,200.1957092285156,196.3485565185547,-0.051981832962830876,-0.033406852198637815
786,786,786,786,2022-03-18,186.2882843017578,202.619384765625,200.5323181152344,-0.08059989167748083,-0.07103111332554068
787,787,787,787,2022-03-21,193.0015563964844,198.1951904296875,202.93679809570312,-0.02620464211035234,-0.04895731968005801
788,788,788,788,2022-03-22,193.3574066162109,194.22300720214844,209.707748413086,-0.004456735576319315,-0.07796727550890437
789,789,789,789,2022-03-23,195.2809600830078,194.7615966796875,210.3713836669922,0.002666662279291465,-0.0717323018033279
790,790,790,790,2022-03-24,195.8099365234375,186.93267822265625,201.43641662597656,0.04748906603802849,-0.027931792060152727
791,791,791,791,2022-03-25,198.0989990234375,189.78916931152344,200.1957092285156,0.04378453070877897,-0.010473302415711538
792,792,792,792,2022-03-28,192.6937713623047,186.2882843017578,202.619384765625,0.034384808924274646,-0.04898649462785376
793,793,793,793,2022-03-29,194.53077697753903,193.0015563964844,198.1951904296875,0.007923358803973324,-0.018488912088149068
794,794,794,794,2022-03-30,195.55026245117188,193.3574066162109,194.22300720214844,0.011340945626735044,0.006833666454572063
795,795,795,795,2022-03-31,191.8185272216797,195.2809600830078,194.7615966796875,-0.01773051945185211,-0.015111138479975028
796,796,796,796,2022-04-01,194.8866577148437,195.8099365234375,186.93267822265625,-0.004715178529682507,0.042549968083768874
797,797,797,797,2022-04-04,194.1557006835937,198.0989990234375,189.78916931152344,-0.01990569543149112,0.023007273744388268
798,798,798,798,2022-04-05,193.434326171875,192.6937713623047,186.2882843017578,0.003843169420239878,0.03836012499069308
799,799,799,799,2022-04-06,194.3865203857422,194.53077697753903,193.0015563964844,-0.0007415617931424423,0.007175921350668579
800,800,800,800,2022-04-07,199.9744873046875,195.55026245117188,193.3574066162109,0.022624489469147857,0.034222018200785076
801,801,801,801,2022-04-08,198.0316925048828,191.8185272216797,195.2809600830078,0.03239085073373915,0.01408602467289044
802,802,802,802,2022-04-11,197.3969116210937,194.8866577148437,195.8099365234375,0.012880583697643333,0.00810467091625977
803,803,803,803,2022-04-12,201.94615173339844,194.1557006835937,198.0989990234375,0.040124760809884696,0.01942035411045051
804,804,804,804,2022-04-13,204.8026428222656,193.434326171875,192.6937713623047,0.05877093727557603,0.06283997336475244
805,805,805,805,2022-04-14,214.16082763671875,194.3865203857422,194.53077697753903,0.10172674119448333,0.10090974273673026
806,806,806,806,2022-04-18,214.36280822753903,199.9744873046875,195.55026245117188,0.07195078290626666,0.09620312210557413
807,807,807,807,2022-04-19,215.54579162597656,198.0316925048828,191.8185272216797,0.08844088993816945,0.12369641633665496
808,808,808,808,2022-04-20,218.6042938232422,197.3969116210937,194.8866577148437,0.10743522797791472,0.12169964012160306
809,809,809,809,2022-04-21,213.4971923828125,201.94615173339844,194.1557006835937,0.05719861730598019,0.0996184589539233
810,810,810,810,2022-04-22,213.679916381836,204.8026428222656,193.434326171875,0.043345502954639015,0.10466389606554061
811,811,811,811,2022-04-25,210.1790313720703,214.16082763671875,194.3865203857422,-0.018592551721936523,0.08124282977538422
812,812,812,812,2022-04-26,210.30406188964844,214.36280822753903,199.9744873046875,-0.018934004324026033,0.0516544621475763
813,813,813,813,2022-04-27,211.44859313964844,215.54579162597656,198.0316925048828,-0.01900848286306489,0.06775127993432073
814,814,814,814,2022-04-28,209.7462310791016,218.6042938232422,197.3969116210937,-0.04052099155610822,0.06256085445608495
815,815,815,815,2022-04-29,204.6102905273437,213.4971923828125,201.94615173339844,-0.04162538043841857,0.013192322661648603
816,816,816,816,2022-05-02,204.2159576416016,213.679916381836,204.8026428222656,-0.04429035213268595,-0.0028646367672762185
817,817,817,817,2022-05-03,206.5531005859375,210.1790313720703,214.16082763671875,-0.017251629539171254,-0.03552342944661313
818,818,818,818,2022-05-04,213.651107788086,210.30406188964844,214.36280822753903,0.015915269863850057,-0.003320074248596261
819,819,819,819,2022-05-05,211.3427734375,211.44859313964844,215.54579162597656,-0.0005004511998741856,-0.019499421244882353
820,820,820,820,2022-05-06,207.9861755371093,209.7462310791016,218.6042938232422,-0.008391357179278858,-0.04857232262198119
821,821,821,821,2022-05-09,201.95578002929688,204.6102905273437,213.4971923828125,-0.01297349459406627,-0.05405884838439101
822,822,822,822,2022-05-10,201.6383514404297,204.2159576416016,213.679916381836,-0.012621962705263168,-0.056353283665127374
823,823,823,823,2022-05-11,198.1566925048828,206.5531005859375,210.1790313720703,-0.040650118818048475,-0.05720046756664754
824,824,824,824,2022-05-12,195.9830780029297,213.651107788086,210.30406188964844,-0.08269570875654286,-0.06809656341413561
825,825,825,825,2022-05-13,195.99269104003903,211.3427734375,211.44859313964844,-0.0726312149111662,-0.07309531773238975
826,826,826,826,2022-05-16,196.9544982910156,207.9861755371093,209.7462310791016,-0.05304043510394474,-0.060986711047322006
827,827,827,827,2022-05-17,200.9843597412109,201.95578002929688,204.6102905273437,-0.0048100643019231,-0.017721155552771317
828,828,828,828,2022-05-18,195.088607788086,201.6383514404297,204.2159576416016,-0.03248262845611838,-0.04469459663643949
829,829,829,829,2022-05-19,193.05923461914065,198.1566925048828,206.5531005859375,-0.025724379133026498,-0.06532879888279697
830,830,830,830,2022-05-20,190.20274353027344,195.9830780029297,213.651107788086,-0.029494048830939534,-0.1097507263153078
831,831,831,831,2022-05-23,192.9342041015625,195.99269104003903,211.3427734375,-0.015605107120304385,-0.08710290414250399
832,832,832,832,2022-05-24,196.28121948242188,196.9544982910156,207.9861755371093,-0.003418448496661952,-0.05627756760496316
833,833,833,833,2022-05-25,198.2432556152344,200.9843597412109,201.95578002929688,-0.013638395194063735,-0.01838285793812844
834,834,834,834,2022-05-26,204.58889770507807,195.088607788086,201.6383514404297,0.04869730746816203,0.014632862466742003
835,835,835,835,2022-05-27,207.39414978027344,193.05923461914065,198.1566925048828,0.07425138294685629,0.046616933087753276
836,836,836,836,2022-05-31,203.5829162597656,190.20274353027344,195.9830780029297,0.07034689658597126,0.03877803295201998
837,837,837,837,2022-06-01,203.5829162597656,192.9342041015625,195.99269104003903,0.055193490484442664,0.03872708303278505
838,838,838,838,2022-06-02,204.87911987304688,196.28121948242188,196.9544982910156,0.043803989058642356,0.04023579888143525
839,839,839,839,2022-06-03,205.88514709472656,198.2432556152344,200.9843597412109,0.0385480527737303,0.024383924001976753
840,840,840,840,2022-06-06,205.56591796875,204.58889770507807,195.088607788086,0.004775529242453613,0.05370539212645831
841,841,841,841,2022-06-07,209.0772857666016,207.39414978027344,193.05923461914065,0.008115638691406524,0.08296961903459676
842,842,842,842,2022-06-08,207.24905395507807,203.5829162597656,190.20274353027344,0.01800808124113229,0.08962179045588514
843,843,843,843,2022-06-09,207.0072326660156,203.5829162597656,192.9342041015625,0.016820254219566566,0.07294211324522282
844,844,844,844,2022-06-10,205.0629272460937,204.87911987304688,196.28121948242188,0.0008971503448507168,0.044740438167383045
845,845,845,845,2022-06-13,200.55517578125,205.88514709472656,198.2432556152344,-0.02588808075127569,0.011662036919443786
846,846,846,846,2022-06-14,198.1175079345703,205.56591796875,204.58889770507807,-0.03623368167145291,-0.03163118743538318
847,847,847,847,2022-06-15,198.9494171142578,209.0772857666016,207.39414978027344,-0.048440788846138894,-0.040718278094934224
848,848,848,848,2022-06-16,194.4900665283203,207.24905395507807,203.5829162597656,-0.06156354966775057,-0.0446641098305276
849,849,849,849,2022-06-17,194.0837860107422,207.0072326660156,203.5829162597656,-0.06242992811813508,-0.046659761160424695
850,850,850,850,2022-06-21,202.5188446044922,205.0629272460937,204.87911987304688,-0.012406350946840727,-0.011520330964020276
851,851,851,851,2022-06-22,202.6059112548828,200.55517578125,205.88514709472656,0.010225293192480889,-0.015927500774667314
852,852,852,852,2022-06-23,203.1379547119141,198.1175079345703,205.56591796875,0.025340752716321413,-0.011811117722369757
853,853,853,853,2022-06-24,208.30343627929688,198.9494171142578,209.0772857666016,0.04701707248364029,-0.003701260442842136
854,854,854,854,2022-06-27,211.2344207763672,194.4900665283203,207.24905395507807,0.0860936218848416,0.019229843250107015
855,855,855,855,2022-06-28,210.0833282470703,194.0837860107422,207.0072326660156,0.08243626407536464,0.014859845916677106
856,856,856,856,2022-06-29,208.83546447753903,202.5188446044922,205.0629272460937,0.031190281997622638,0.018396973466188626
857,857,857,857,2022-06-30,210.7024078369141,202.6059112548828,200.55517578125,0.03996179840895997,0.0505957127066714
858,858,858,858,2022-07-01,213.7397918701172,203.1379547119141,198.1175079345703,0.05219033131075079,0.07885362630700077
859,859,859,859,2022-07-05,203.00250244140625,208.30343627929688,198.9494171142578,-0.025448134378268428,0.020372441326735435
860,860,860,860,2022-07-06,207.24905395507807,211.2344207763672,194.4900665283203,-0.0188670331598485,0.0656022575060402
861,861,861,861,2022-07-07,210.2090759277344,210.0833282470703,194.0837860107422,0.0005985609696559369,0.08308416817518038
862,862,862,862,2022-07-08,208.6323089599609,208.83546447753903,202.5188446044922,-0.0009728018087654666,0.030187138226114074
863,863,863,863,2022-07-11,208.77745056152344,210.7024078369141,202.6059112548828,-0.00913590544670273,0.03046080575051291
864,864,864,864,2022-07-12,205.25636291503903,213.7397918701172,203.1379547119141,-0.039690452025111234,0.010428421444575564
865,865,865,865,2022-07-13,201.43544006347656,203.00250244140625,208.30343627929688,-0.0077194239434659195,-0.03297111338389824
866,866,866,866,2022-07-14,197.4790802001953,207.24905395507807,211.2344207763672,-0.047141222449200826,-0.06511884060190443
867,867,867,867,2022-07-15,197.94342041015625,210.2090759277344,210.0833282470703,-0.05834979038581012,-0.05778615532326692
868,868,868,868,2022-07-18,195.23489379882807,208.6323089599609,208.83546447753903,-0.0642154382891097,-0.06512577120335683
869,869,869,869,2022-07-19,200.35205078125,208.77745056152344,210.7024078369141,-0.040355889764975394,-0.04912310761856775
870,870,870,870,2022-07-20,202.0738525390625,205.25636291503903,213.7397918701172,-0.015505051004405912,-0.05458010054647988
871,871,871,871,2022-07-21,201.9287872314453,201.43544006347656,203.00250244140625,0.002449157744105479,-0.005289172286291666
872,872,872,872,2022-07-22,201.9094390869141,197.4790802001953,207.24905395507807,0.022434573232908983,-0.0257642424236173
873,873,873,873,2022-07-25,203.69900512695312,197.94342041015625,210.2090759277344,0.029076918570320798,-0.03096950391913289
874,874,874,874,2022-07-26,203.6602783203125,195.23489379882807,208.6323089599609,0.043155116165689344,-0.023831546822417615
875,875,875,875,2022-07-27,203.495849609375,200.35205078125,208.77745056152344,0.015691373339409953,-0.025297755758311835
876,876,876,876,2022-07-28,205.53689575195312,202.0738525390625,205.25636291503903,0.017137512693391033,0.001366743680585536
877,877,877,877,2022-07-29,209.75442504882807,201.9287872314453,201.43544006347656,0.03875444370600434,0.041298517196030726
878,878,878,878,2022-08-01,210.52828979492188,201.9094390869141,197.4790802001953,0.04268671512824973,0.06607894659777558
879,879,879,879,2022-08-02,210.3638610839844,203.69900512695312,197.94342041015625,0.032719138480217236,0.06274742877581829
880,880,880,880,2022-08-03,211.5439910888672,203.6602783203125,195.23489379882807,0.03871011487156739,0.08353577054132644
881,881,881,881,2022-08-04,221.3332672119141,203.495849609375,200.35205078125,0.08765494547814767,0.10472174529210077
882,882,882,882,2022-08-05,220.1434783935547,205.53689575195312,202.0738525390625,0.07106550183198812,0.089420900465087
883,883,883,883,2022-08-08,215.8002014160156,209.75442504882807,201.9287872314453,0.028823117156075106,0.068694584733336
884,884,884,884,2022-08-09,218.1217803955078,210.52828979492188,201.9094390869141,0.036068742153289035,0.08029511340287043
885,885,885,885,2022-08-10,219.601791381836,210.3638610839844,203.69900512695312,0.04391405562842143,0.07807002417597286
886,886,886,886,2022-08-11,219.9113311767578,211.5439910888672,203.6602783203125,0.03955366467665633,0.07979490645144849
887,887,887,887,2022-08-12,222.92938232421875,221.3332672119141,203.495849609375,0.007211365613540854,0.09549842295136646
888,888,888,888,2022-08-15,224.9607391357422,220.1434783935547,205.53689575195312,0.021882368614052572,0.09450295195287084
889,889,889,889,2022-08-16,225.90872192382807,215.8002014160156,209.75442504882807,0.04684203462964076,0.07701528523767487
890,890,890,890,2022-08-17,228.45278930664065,218.1217803955078,210.52828979492188,0.04736349067204659,0.08514057435786548
891,891,891,891,2022-08-18,229.0428466796875,219.601791381836,210.3638610839844,0.04299170438658084,0.08879370011299526
892,892,892,892,2022-08-19,227.7950134277344,219.9113311767578,211.5439910888672,0.035849368055709485,0.07682100661531122
893,893,893,893,2022-08-22,227.3113555908203,222.92938232421875,221.3332672119141,0.019656328927645017,0.027009443515703113
894,894,894,894,2022-08-23,228.4237670898437,224.9607391357422,220.1434783935547,0.015393921478947137,0.03761314555721773
895,895,895,895,2022-08-24,231.509521484375,225.90872192382807,215.8002014160156,0.024792312190741406,0.07279566916656988
896,896,896,896,2022-08-25,234.84390258789065,228.45278930664065,218.1217803955078,0.02797564127208596,0.07666415596856746
897,897,897,897,2022-08-26,229.6138916015625,229.0428466796875,219.601791381836,0.0024931794646858574,0.04559206988579523
898,898,898,898,2022-08-29,229.1569976806641,227.7950134277344,219.9113311767578,0.005978990639150972,0.04204270173088487
899,899,899,899,2022-08-30,225.11300659179688,227.3113555908203,222.92938232421875,-0.009671091852448632,0.009795138912655155
900,900,900,900,2022-08-31,223.83953857421875,228.4237670898437,224.9607391357422,-0.02006896468799535,-0.004983983275618997
901,901,901,901,2022-09-01,221.1370544433593,231.509521484375,225.90872192382807,-0.04480363042742397,-0.021122103829517846
902,902,902,902,2022-09-02,220.4760284423828,234.84390258789065,228.45278930664065,-0.06118052879882907,-0.034916452053255664
903,903,903,903,2022-09-06,222.6924285888672,229.6138916015625,229.0428466796875,-0.030143921016354658,-0.027725895756531838
904,904,904,904,2022-09-07,226.16290283203125,229.1569976806641,227.7950134277344,-0.013065692424567343,-0.0071648214381169195
905,905,905,905,2022-09-08,225.7157287597656,225.11300659179688,227.3113555908203,0.0026774204524826484,-0.007019564979089621
906,906,906,906,2022-09-09,228.73898315429688,223.83953857421875,228.4237670898437,0.021888199963625343,0.0013799617634762118
907,907,907,907,2022-09-12,228.4473571777344,221.1370544433593,231.509521484375,0.03305779193259317,-0.013226947587325344
908,908,908,908,2022-09-13,222.8965759277344,220.4760284423828,234.84390258789065,0.0109787331641098,-0.05087348033524075
909,909,909,909,2022-09-14,226.3767547607422,222.6924285888672,229.6138916015625,0.01654446087467565,-0.014098175063543383
910,910,910,910,2022-09-15,225.8226318359375,226.16290283203125,229.1569976806641,-0.0015045393910002591,-0.014550573966644054
911,911,911,911,2022-09-16,225.637939453125,225.7157287597656,225.11300659179688,-0.0003446339653333519,0.0023318637571216883
912,912,912,912,2022-09-19,228.06825256347656,228.73898315429688,223.83953857421875,-0.0029322968108494996,0.018891720453827254
913,913,913,913,2022-09-20,226.31842041015625,228.4473571777344,221.1370544433593,-0.009319156911593462,0.023430564270829013
914,914,914,914,2022-09-21,226.0948486328125,222.8965759277344,220.4760284423828,0.014348684773493492,0.025484948318987177
915,915,915,915,2022-09-22,228.9334259033203,226.3767547607422,222.6924285888672,0.011293876640648293,0.028025188615528496
916,916,916,916,2022-09-23,223.8492431640625,225.8226318359375,226.16290283203125,-0.008738666518193328,-0.010230058241192053
917,917,917,917,2022-09-26,220.5343475341797,225.637939453125,225.7157287597656,-0.022618500821780296,-0.02295533968348551
918,918,918,918,2022-09-27,218.6289825439453,228.06825256347656,228.73898315429688,-0.04138791749151538,-0.04419885264389678
919,919,919,919,2022-09-28,219.0664520263672,226.31842041015625,228.4473571777344,-0.03204320872621125,-0.04106374994773421
920,920,920,920,2022-09-29,217.10275268554688,226.0948486328125,222.8965759277344,-0.03977134375966773,-0.02599332546080002
921,921,921,921,2022-09-30,215.32379150390625,228.9334259033203,226.3767547607422,-0.059448000420705194,-0.04882552216334146
922,922,922,922,2022-10-03,220.7482147216797,223.8492431640625,225.8226318359375,-0.013853200477921712,-0.02247080849692884
923,923,923,923,2022-10-04,225.7157287597656,220.5343475341797,225.637939453125,0.023494667762729682,0.0003447527788507099
924,924,924,924,2022-10-05,226.5128631591797,218.6289825439453,228.06825256347656,0.03606054660959557,-0.006819841809696747
925,925,925,925,2022-10-06,225.3560333251953,219.0664520263672,226.31842041015625,0.028710837468035155,-0.004252358615868812
926,926,926,926,2022-10-07,226.3864898681641,217.10275268554688,226.0948486328125,0.04276195058689036,0.0012899065905973561
927,927,927,927,2022-10-10,228.5056915283203,215.32379150390625,228.9334259033203,0.06121896671216165,-0.0018683788674033197
928,928,928,928,2022-10-11,228.15573120117188,220.7482147216797,223.8492431640625,0.033556404924187655,0.019238340841532642
929,929,929,929,2022-10-12,220.3787841796875,225.7157287597656,220.5343475341797,-0.02364454001235483,-0.0007053928616179705
930,930,930,930,2022-10-13,224.22837829589844,226.5128631591797,218.6289825439453,-0.01008545312358644,0.025611406533567083
931,931,931,931,2022-10-14,216.9472198486328,225.3560333251953,219.0664520263672,-0.03731346062711505,-0.009673923862514977
932,932,932,932,2022-10-17,221.6522674560547,226.3864898681641,217.10275268554688,-0.02091212428297451,0.0209555830786603
933,933,933,933,2022-10-18,231.9178161621093,228.5056915283203,215.32379150390625,0.014932339807238737,0.0770654489329945
934,934,934,934,2022-10-19,236.3603973388672,228.15573120117188,220.7482147216797,0.035960815424185055,0.07072393603215055
935,935,935,935,2022-10-20,236.2340087890625,220.3787841796875,225.7157287597656,0.07194533116421642,0.046599676890447306
936,936,936,936,2022-10-21,242.92218017578125,224.22837829589844,226.5128631591797,0.08336947366766356,0.07244320162546392
937,937,937,937,2022-10-24,245.0511169433593,216.9472198486328,225.3560333251953,0.1295425547021758,0.08739541306064513
938,938,938,938,2022-10-25,245.6635589599609,221.6522674560547,226.3864898681641,0.1083286527112417,0.08515114617936259
939,939,939,939,2022-10-26,244.26370239257807,231.9178161621093,228.5056915283203,0.05323388446293009,0.06896113072222865
940,940,940,940,2022-10-27,246.57733154296875,236.3603973388672,228.15573120117188,0.043226083215005096,0.08074134383919551
941,941,941,941,2022-10-28,250.1838836669922,236.2340087890625,220.3787841796875,0.05905108646056867,0.13524486759579757
942,942,942,942,2022-10-31,249.9019927978516,242.92218017578125,224.22837829589844,0.02873271027379909,0.11449761487403465
943,943,943,943,2022-11-01,249.67837524414065,245.0511169433593,216.9472198486328,0.018882828850157463,0.15087151344158656
944,944,944,944,2022-11-02,246.7037048339844,245.6635589599609,221.6522674560547,0.004234025910994088,0.11302134494471838
945,945,945,945,2022-11-03,237.439453125,244.26370239257807,231.9178161621093,-0.02793804073521411,0.02380859329509688
946,946,946,946,2022-11-04,237.1477966308593,246.57733154296875,236.3603973388672,-0.038241694210508825,0.0033313503482701456
947,947,947,947,2022-11-07,237.5269470214844,250.1838836669922,236.2340087890625,-0.0505905354893077,0.005473124885995606
948,948,948,948,2022-11-08,237.71163940429688,249.9019927978516,242.92218017578125,-0.04878053695000195,-0.021449423711387583
949,949,949,949,2022-11-09,232.1316680908203,249.67837524414065,245.0511169433593,-0.0702772402141868,-0.05272144446305527
950,950,950,950,2022-11-10,237.36167907714844,246.7037048339844,245.6635589599609,-0.03786739142455342,-0.033793697030032654
951,951,951,951,2022-11-11,221.23426818847656,237.439453125,244.26370239257807,-0.06824975682534196,-0.09428103307420121
952,952,952,952,2022-11-14,214.9543914794922,237.1477966308593,246.57733154296875,-0.09358469893740162,-0.12824755570836377
953,953,953,953,2022-11-15,216.9861297607422,237.5269470214844,250.1838836669922,-0.08647783974962764,-0.1326934150180431
954,954,954,954,2022-11-16,217.69577026367188,237.71163940429688,249.9019927978516,-0.0842023099532887,-0.12887541301133876
955,955,955,955,2022-11-17,217.77354431152344,232.1316680908203,249.67837524414065,-0.06185336062669111,-0.12778371735806116
956,956,956,956,2022-11-18,220.9718017578125,237.36167907714844,246.7037048339844,-0.06905022488490575,-0.10430286441578895
957,957,957,957,2022-11-21,226.2017822265625,221.23426818847656,237.439453125,0.02245363739876849,-0.047328574718883965
958,958,958,958,2022-11-22,223.9853515625,214.9543914794922,237.1477966308593,0.04201337791170179,-0.055503130348909635
959,959,959,959,2022-11-23,222.43133544921875,216.9861297607422,237.5269470214844,0.025094717779798437,-0.0635532589525527
960,960,960,960,2022-11-25,225.14840698242188,217.69577026367188,237.71163940429688,0.0342341824543646,-0.05285072474094388
961,961,961,961,2022-11-28,223.7312469482422,217.77354431152344,232.1316680908203,0.02735732963135451,-0.03618817377080796
962,962,962,962,2022-11-29,222.86135864257807,220.9718017578125,237.36167907714844,0.008551122223443341,-0.06108955957400941
963,963,963,963,2022-11-30,226.7122344970703,226.2017822265625,221.23426818847656,0.002256623557441939,0.024760930363314726
964,964,964,964,2022-12-01,225.6762084960937,223.9853515625,214.9543914794922,0.007548962116488589,0.04987949742643161
965,965,965,965,2022-12-02,235.2349395751953,222.43133544921875,216.9861297607422,0.05756205212776622,0.08410127336053708
