,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,IQV,IQV_6m,IQV_12m,IQV_6m_ret,IQV_12m_ret
546,546,546,546,2021-04-07,201.6000061035156,191.0,188.3300018310547,0.05549741415453191,0.0704614460969688
547,547,547,547,2021-04-08,204.33999633789065,190.7899932861328,189.72999572753903,0.07102051223114492,0.07700416876270988
548,548,548,548,2021-04-09,207.6600036621093,193.13999938964844,186.9900054931641,0.07517864926139728,0.11054065758450848
549,549,549,549,2021-04-12,208.2100067138672,198.0599975585937,186.1100006103516,0.0512471436957922,0.1187470099996677
550,550,550,550,2021-04-13,207.4900054931641,200.3699951171875,186.5500030517578,0.03553431426602782,0.11224873813374603
551,551,551,551,2021-04-14,208.8999938964844,203.57000732421875,192.8600006103516,0.026182572974891904,0.08316910315965176
552,552,552,552,2021-04-15,214.1300048828125,201.6000061035156,191.0,0.062152769841004485,0.12109950200425401
553,553,553,553,2021-04-16,215.5599975585937,204.33999633789065,190.7899932861328,0.054908492814837784,0.12982863433153247
554,554,554,554,2021-04-19,216.22000122070312,207.6600036621093,193.13999938964844,0.0412212145219939,0.11949881901206894
555,555,555,555,2021-04-20,217.1199951171875,208.2100067138672,198.0599975585937,0.0427932765765906,0.09623345346631718
556,556,556,556,2021-04-21,219.0,207.4900054931641,200.3699951171875,0.055472524951160285,0.09297801735193256
557,557,557,557,2021-04-22,225.94000244140625,208.8999938964844,203.57000732421875,0.08157017253607779,0.10988846250597017
558,558,558,558,2021-04-23,232.3000030517578,214.1300048828125,201.6000061035156,0.08485498414334436,0.1522817262836722
559,559,559,559,2021-04-26,233.4199981689453,215.5599975585937,204.33999633789065,0.08285396554384761,0.14231184473043057
560,560,560,560,2021-04-27,234.4100036621093,216.22000122070312,207.6600036621093,0.08412728858899143,0.1288163321210658
561,561,561,561,2021-04-28,236.0200042724609,217.1199951171875,208.2100067138672,0.0870486808231199,0.13356705567380178
562,562,562,562,2021-04-29,235.4499969482422,219.0,207.4900054931641,0.07511414131617444,0.1347534373456809
563,563,563,563,2021-04-30,234.69000244140625,225.94000244140625,208.8999938964844,0.03872709527065332,0.12345624364977947
564,564,564,564,2021-05-03,233.9600067138672,232.3000030517578,214.1300048828125,0.007145947655194496,0.09260730107350956
565,565,565,565,2021-05-04,232.69000244140625,233.4199981689453,215.5599975585937,-0.0031273915399944174,0.07946745721295656
566,566,566,566,2021-05-05,231.94000244140625,234.4100036621093,216.22000122070312,-0.010537098170364079,0.07270373291995869
567,567,567,567,2021-05-06,231.22000122070312,236.0200042724609,217.1199951171875,-0.020337272116208727,0.06494107599765431
568,568,568,568,2021-05-07,234.38999938964844,235.4499969482422,219.0,-0.0045020071027087605,0.07027396981574618
569,569,569,569,2021-05-10,231.4900054931641,234.69000244140625,225.94000244140625,-0.013634994737541373,0.024564056792896416
570,570,570,570,2021-05-11,232.07000732421875,233.9600067138672,232.3000030517578,-0.008078301142980804,-0.0009900806048970257
571,571,571,571,2021-05-12,228.0,232.69000244140625,233.4199981689453,-0.0201555820714181,-0.02321993921455867
572,572,572,572,2021-05-13,229.6600036621093,231.94000244140625,234.4100036621093,-0.009830123115019518,-0.02026364031309391
573,573,573,573,2021-05-14,234.0399932861328,231.22000122070312,236.0200042724609,0.012196142420819234,-0.008389165962569778
574,574,574,574,2021-05-17,231.47999572753903,234.38999938964844,235.4499969482422,-0.012415221083182049,-0.01686133477239271
575,575,575,575,2021-05-18,230.5800018310547,231.4900054931641,234.69000244140625,-0.003931071063611347,-0.017512465667887556
576,576,576,576,2021-05-19,232.6999969482422,232.07000732421875,233.9600067138672,0.002714653355197605,-0.0053855775750852874
577,577,577,577,2021-05-20,236.7400054931641,228.0,232.69000244140625,0.0383333574261584,0.017405144223064273
578,578,578,578,2021-05-21,238.9600067138672,229.6600036621093,231.94000244140625,0.040494656899164205,0.030266466321325236
579,579,579,579,2021-05-24,242.5800018310547,234.0399932861328,231.22000122070312,0.036489526533531436,0.04913070041682199
580,580,580,580,2021-05-25,242.1300048828125,231.47999572753903,234.38999938964844,0.0460083348533018,0.03302191012124678
581,581,581,581,2021-05-26,239.6000061035156,230.5800018310547,231.4900054931641,0.039118762255322626,0.03503391255736532
582,582,582,582,2021-05-27,237.4600067138672,232.6999969482422,232.07000732421875,0.020455564366353318,0.023225747487990667
583,583,583,583,2021-05-28,240.1600036621093,236.7400054931641,228.0,0.01444621985971839,0.05333334939521617
584,584,584,584,2021-06-01,237.25,238.9600067138672,229.6600036621093,-0.007156037269093196,0.033048838356101395
585,585,585,585,2021-06-02,235.0,242.5800018310547,234.0399932861328,-0.031247430842769153,0.004101891733920393
586,586,586,586,2021-06-03,233.33999633789065,242.1300048828125,231.47999572753903,-0.0363028470972695,0.008035254210652987
587,587,587,587,2021-06-04,233.83999633789065,239.6000061035156,230.5800018310547,-0.02404010692360503,0.014138236104380697
588,588,588,588,2021-06-07,233.1999969482422,237.4600067138672,232.6999969482422,-0.01793990417408775,0.00214868932770651
589,589,589,589,2021-06-08,234.82000732421875,240.1600036621093,236.7400054931641,-0.02223516096128808,-0.008110155125432672
590,590,590,590,2021-06-09,239.3800048828125,237.25,238.9600067138672,0.00897789202449939,0.001757608625481133
591,591,591,591,2021-06-10,242.8000030517578,235.0,242.5800018310547,0.03319150234790569,0.0009069223309525754
592,592,592,592,2021-06-11,243.44000244140625,233.33999633789065,242.1300048828125,0.04328450442285159,0.00541030657983832
593,593,593,593,2021-06-14,244.47000122070312,233.83999633789065,239.6000061035156,0.045458454709571994,0.020325521674166902
594,594,594,594,2021-06-15,246.7700042724609,233.1999969482422,237.4600067138672,0.05819042668011076,0.03920659182753261
595,595,595,595,2021-06-16,244.22999572753903,234.82000732421875,240.1600036621093,0.04007319695858702,0.016947002012691392
596,596,596,596,2021-06-17,246.3000030517578,239.3800048828125,237.25,0.028908004126463993,0.03814542909065466
597,597,597,597,2021-06-18,239.6600036621093,242.8000030517578,235.0,-0.012932452018870721,0.019829802817486364
598,598,598,598,2021-06-21,243.4499969482422,243.44000244140625,233.33999633789065,4.1055318500182736e-05,0.043327336800466965
599,599,599,599,2021-06-22,243.97999572753903,244.47000122070312,233.83999633789065,-0.0020043583700142253,0.04336298130537264
600,600,600,600,2021-06-23,242.3099975585937,246.7700042724609,233.1999969482422,-0.018073536639983567,0.039065183231427936
601,601,601,601,2021-06-24,240.88999938964844,244.22999572753903,234.82000732421875,-0.01367561886876778,0.025849552321360658
602,602,602,602,2021-06-25,245.33999633789065,246.3000030517578,239.3800048828125,-0.0038977129596925453,0.024897616064448735
603,603,603,603,2021-06-28,243.38999938964844,239.6600036621093,242.8000030517578,0.015563697198294202,0.002429968412170247
604,604,604,604,2021-06-29,244.08999633789065,243.4499969482422,243.44000244140625,0.002628874091892275,0.00267003733965554
605,605,605,605,2021-06-30,242.32000732421875,243.97999572753903,244.47000122070312,-0.006803788967903901,-0.008794510106552522
606,606,606,606,2021-07-01,247.13999938964844,242.3099975585937,246.7700042724609,0.01993315125137074,0.0014993520718953324
607,607,607,607,2021-07-02,249.1499938964844,240.88999938964844,244.22999572753903,0.03428948701799417,0.020144938193562778
608,608,608,608,2021-07-06,250.9499969482422,245.33999633789065,246.3000030517578,0.02286622929033255,0.018879390332395607
609,609,609,609,2021-07-07,253.94000244140625,243.38999938964844,239.6600036621093,0.04334608274051588,0.05958440524531561
610,610,610,610,2021-07-08,248.8099975585937,244.08999633789065,243.4499969482422,0.019337135038378195,0.02201684402358417
611,611,611,611,2021-07-09,251.1600036621093,242.32000732421875,243.97999572753903,0.036480670479936084,0.02942867472867916
612,612,612,612,2021-07-12,248.6199951171875,247.13999938964844,242.3099975585937,0.005988491264846463,0.02604101201836695
613,613,613,613,2021-07-13,249.6300048828125,249.1499938964844,240.88999938964844,0.0019265944133537438,0.03628214336547364
614,614,614,614,2021-07-14,246.0,250.9499969482422,245.33999633789065,-0.019725032908699758,0.002690159256383051
615,615,615,615,2021-07-15,246.5,253.94000244140625,243.38999938964844,-0.029298268763791713,0.01277784879473498
616,616,616,616,2021-07-16,247.6999969482422,248.8099975585937,244.08999633789065,-0.00446123797774689,0.014789629499417423
617,617,617,617,2021-07-19,241.69000244140625,251.1600036621093,242.32000732421875,-0.03770505288510517,-0.0025998880148990766
618,618,618,618,2021-07-20,247.07000732421875,248.6199951171875,247.13999938964844,-0.006234364988375818,-0.0002832081638041162
619,619,619,619,2021-07-21,243.02999877929688,249.6300048828125,249.1499938964844,-0.026439153845363883,-0.02456349695810245
620,620,620,620,2021-07-22,244.9100036621093,246.0,250.9499969482422,-0.004430879422320011,-0.02406851308860003
621,621,621,621,2021-07-23,249.0800018310547,246.5,253.94000244140625,0.010466538868376007,-0.01913838136420809
622,622,622,622,2021-07-26,247.2899932861328,247.6999969482422,248.8099975585937,-0.0016552429033539484,-0.006109096448598028
623,623,623,623,2021-07-27,243.17999267578125,241.69000244140625,251.1600036621093,0.006164881539674871,-0.0317726185299142
624,624,624,624,2021-07-28,245.3699951171875,247.07000732421875,248.6199951171875,-0.00688069031705818,-0.013072158570625492
625,625,625,625,2021-07-29,248.7100067138672,243.02999877929688,249.6300048828125,0.023371632979879653,-0.003685447065456704
626,626,626,626,2021-07-30,247.6999969482422,244.9100036621093,246.0,0.01139191231233716,0.0069105567001714885
627,627,627,627,2021-08-02,247.3000030517578,249.0800018310547,246.5,-0.0071462934246492305,0.003245448485832858
628,628,628,628,2021-08-03,249.97999572753903,247.2899932861328,247.6999969482422,0.010877926784096381,0.009204678269629785
629,629,629,629,2021-08-04,249.8600006103516,243.17999267578125,241.69000244140625,0.02746939771264989,0.033803624835189616
630,630,630,630,2021-08-05,248.4100036621093,245.3699951171875,247.07000732421875,0.012389487734512539,0.005423549189166099
631,631,631,631,2021-08-06,248.9600067138672,248.7100067138672,243.02999877929688,0.0010051867365659106,0.02440031257192876
632,632,632,632,2021-08-09,247.6600036621093,247.6999969482422,244.9100036621093,-0.0001614585653033629,0.011228614425215833
633,633,633,633,2021-08-10,247.38999938964844,247.3000030517578,249.0800018310547,0.00036391563598892063,-0.006784978436576883
634,634,634,634,2021-08-11,244.5500030517578,249.97999572753903,247.2899932861328,-0.0217217088110504,-0.011080069185026131
635,635,635,635,2021-08-12,246.25,249.8600006103516,243.17999267578125,-0.014448093338402246,0.012624423952145802
636,636,636,636,2021-08-13,248.13999938964844,248.4100036621093,245.3699951171875,-0.0010869299483933226,0.011289091280855201
637,637,637,637,2021-08-16,255.2899932861328,248.9600067138672,248.7100067138672,0.025425716587246017,0.02645646091689291
638,638,638,638,2021-08-17,257.0400085449219,247.6600036621093,247.6999969482422,0.037874524526011255,0.03770695079431641
639,639,639,639,2021-08-18,255.0,247.38999938964844,247.3000030517578,0.030761148911139014,0.031136259010197564
640,640,640,640,2021-08-19,256.6600036621094,244.5500030517578,249.97999572753903,0.049519527537231545,0.026722169968556475
641,641,641,641,2021-08-20,254.6999969482422,246.25,249.8600006103516,0.034314708419257656,0.01937083297073383
642,642,642,642,2021-08-23,254.3800048828125,248.13999938964844,248.4100036621093,0.02514711658141633,0.024032853478894944
643,643,643,643,2021-08-24,256.8599853515625,255.2899932861328,248.9600067138672,0.00614983785780443,0.031731918479480425
644,644,644,644,2021-08-25,258.7099914550781,257.0400085449219,247.6600036621093,0.0064969765586682104,0.0446175709826957
645,645,645,645,2021-08-26,258.489990234375,255.0,247.38999938964844,0.013686236213235281,0.04486838947456273
646,646,646,646,2021-08-27,259.54998779296875,256.6600036621094,244.5500030517578,0.011259970738035197,0.06133708670629723
647,647,647,647,2021-08-30,261.6000061035156,254.6999969482422,246.25,0.02709073120513472,0.062335050166560935
648,648,648,648,2021-08-31,259.7300109863281,254.3800048828125,248.13999938964844,0.021031551225813683,0.04670755067779364
649,649,649,649,2021-09-01,262.2300109863281,256.8599853515625,255.2899932861328,0.020906431289465788,0.02718484030988577
650,650,650,650,2021-09-02,265.2300109863281,258.7099914550781,257.0400085449219,0.025202039915733776,0.031862753536965105
651,651,651,651,2021-09-03,263.2200012207031,258.489990234375,255.0,0.018298623409128467,0.0322352989047181
652,652,652,652,2021-09-07,264.45001220703125,259.54998779296875,256.6600036621094,0.018878923692999816,0.03035147055938392
653,653,653,653,2021-09-08,261.9100036621094,261.6000061035156,254.6999969482422,0.0011850059302791482,0.028307839812547586
654,654,654,654,2021-09-09,261.2799987792969,259.7300109863281,254.3800048828125,0.0059676884742070335,0.027124749445865737
655,655,655,655,2021-09-10,260.5,262.2300109863281,256.8599853515625,-0.0065973035649925516,0.014171201650795995
656,656,656,656,2021-09-13,255.57000732421875,265.2300109863281,258.7099914550781,-0.036421231617742245,-0.012137081035019093
657,657,657,657,2021-09-14,257.54998779296875,263.2200012207031,258.489990234375,-0.021540967257196453,-0.0036365138957757948
658,658,658,658,2021-09-15,258.54998779296875,264.45001220703125,259.54998779296875,-0.02231054695298529,-0.003852822373459963
659,659,659,659,2021-09-16,257.8500061035156,261.9100036621094,261.6000061035156,-0.015501498613361697,-0.014334862050867536
660,660,660,660,2021-09-17,256.3299865722656,261.2799987792969,259.7300109863281,-0.018945239705135397,-0.013090610519557844
661,661,661,661,2021-09-20,253.1699981689453,260.5,262.2300109863281,-0.02813820280635193,-0.03454987010565769
662,662,662,662,2021-09-21,256.260009765625,255.57000732421875,265.2300109863281,0.002699856875344908,-0.03381970685498903
663,663,663,663,2021-09-22,259.75,257.54998779296875,263.2200012207031,0.008542078475265669,-0.013182893414674934
664,664,664,664,2021-09-23,262.2699890136719,258.54998779296875,264.45001220703125,0.014387938102251585,-0.008243611619320634
665,665,665,665,2021-09-24,261.6099853515625,257.8500061035156,261.9100036621094,0.014582040562517662,-0.001145501532404003
666,666,666,666,2021-09-27,248.13999938964844,256.3299865722656,261.2799987792969,-0.03195095233350009,-0.05029087358786999
667,667,667,667,2021-09-28,241.58999633789065,253.1699981689453,260.5,-0.04574002415296896,-0.07259118488333727
668,668,668,668,2021-09-29,242.9100036621093,256.260009765625,255.57000732421875,-0.052095549811793096,-0.04953634346478242
669,669,669,669,2021-09-30,239.5399932861328,259.75,257.54998779296875,-0.07780560813808346,-0.06992815127334917
670,670,670,670,2021-10-01,241.5500030517578,262.2699890136719,258.54998779296875,-0.07900250440333056,-0.06575124944435695
671,671,671,671,2021-10-04,238.57000732421875,261.6099853515625,257.8500061035156,-0.08806994884534569,-0.07477214784922981
672,672,672,672,2021-10-05,239.3600006103516,248.13999938964844,256.3299865722656,-0.035383246557963544,-0.0662036704672857
673,673,673,673,2021-10-06,239.3999938964844,241.58999633789065,253.1699981689453,-0.009064954984076778,-0.054390347877128487
674,674,674,674,2021-10-07,243.82000732421875,242.9100036621093,256.260009765625,0.0037462584841720936,-0.04854445472309099
675,675,675,675,2021-10-08,242.22999572753903,239.5399932861328,259.75,0.011229867733163923,-0.06744948709320875
676,676,676,676,2021-10-11,240.27999877929688,241.5500030517578,262.2699890136719,-0.005257728240180559,-0.08384485894506477
677,677,677,677,2021-10-12,238.3699951171875,238.57000732421875,261.6099853515625,-0.00083837951498833,-0.08883449231933604
678,678,678,678,2021-10-13,241.509994506836,239.3600006103516,248.13999938964844,0.00898226057403928,-0.026718807524463206
679,679,679,679,2021-10-14,246.82000732421875,239.3999938964844,241.58999633789065,0.03099420892609861,0.02164829283333969
680,680,680,680,2021-10-15,248.8500061035156,243.82000732421875,242.9100036621093,0.02062996730456268,0.02445351097877757
681,681,681,681,2021-10-18,248.4600067138672,242.22999572753903,239.5399932861328,0.025719403443889233,0.03723809667590383
682,682,682,682,2021-10-19,249.0200042724609,240.27999877929688,241.5500030517578,0.03637425311122944,0.030925278933250366
683,683,683,683,2021-10-20,251.5200042724609,238.3699951171875,238.57000732421875,0.05516637758375831,0.05428174770788763
684,684,684,684,2021-10-21,254.83999633789065,241.509994506836,239.3600006103516,0.05519441072521469,0.06467244187861865
685,685,685,685,2021-10-22,256.8900146484375,246.82000732421875,239.3999938964844,0.04079899127055353,0.07305773265606552
686,686,686,686,2021-10-25,257.25,248.8500061035156,243.82000732421875,0.03375524890680626,0.055081585892673646
687,687,687,687,2021-10-26,256.0899963378906,248.4600067138672,242.22999572753903,0.03070912588684882,0.057218349728831
688,688,688,688,2021-10-27,254.2899932861328,249.0200042724609,240.27999877929688,0.021162914317139903,0.05830695263031216
689,689,689,689,2021-10-28,257.19000244140625,251.5200042724609,238.3699951171875,0.022542931268414224,0.07895292071037074
690,690,690,690,2021-10-29,261.4200134277344,254.83999633789065,241.509994506836,0.0258201898618744,0.08243973075132849
691,691,691,691,2021-11-01,258.8900146484375,256.8900146484375,246.82000732421875,0.007785433010064846,0.04890206209403347
692,692,692,692,2021-11-02,257.8299865722656,257.25,248.8500061035156,0.002254563934948939,0.03608591620855561
693,693,693,693,2021-11-03,254.6000061035156,256.0899963378906,248.4600067138672,-0.005818228965137284,0.024712224195982513
694,694,694,694,2021-11-04,253.8600006103516,254.2899932861328,249.0200042724609,-0.0016909539782691274,0.01943617482471449
695,695,695,695,2021-11-05,247.19000244140625,257.19000244140625,251.5200042724609,-0.038881760197028714,-0.017215337776331108
696,696,696,696,2021-11-08,251.5,261.4200134277344,254.83999633789065,-0.037946648757542834,-0.01310624857121001
697,697,697,697,2021-11-09,251.8000030517578,258.8900146484375,256.8900146484375,-0.027386191801594406,-0.019813972153201576
698,698,698,698,2021-11-10,252.1199951171875,257.8299865722656,257.25,-0.022146343530439982,-0.019941709942905783
699,699,699,699,2021-11-11,252.5800018310547,254.6000061035156,256.0899963378906,-0.007934030730696873,-0.013706097688426566
700,700,700,700,2021-11-12,254.67999267578125,253.8600006103516,254.2899932861328,0.0032300955781066065,0.0015336796568694577
701,701,701,701,2021-11-15,251.8099975585937,247.19000244140625,257.19000244140625,0.018690056521531773,-0.020918405971236176
702,702,702,702,2021-11-16,267.5400085449219,251.5,261.4200134277344,0.063777369959928,0.023410583745835822
703,703,703,703,2021-11-17,264.45001220703125,251.8000030517578,258.8900146484375,0.050238320103090706,0.021476292031363142
704,704,704,704,2021-11-18,266.6000061035156,252.1199951171875,257.8299865722656,0.05743301311582871,0.03401473834693736
705,705,705,705,2021-11-19,268.1700134277344,252.5800018310547,254.6000061035156,0.06172306391504234,0.05329932049845065
706,706,706,706,2021-11-22,267.489990234375,254.67999267578125,253.8600006103516,0.05029840555595366,0.05369096979143251
707,707,707,707,2021-11-23,265.2699890136719,251.8099975585937,247.19000244140625,0.05345296686223189,0.07314206235566223
708,708,708,708,2021-11-24,265.3599853515625,267.5400085449219,251.5,-0.008148400701696645,0.05510928569209739
709,709,709,709,2021-11-26,262.0599975585937,264.45001220703125,251.8000030517578,-0.009037680234881162,0.04074660199558022
710,710,710,710,2021-11-29,266.69000244140625,266.6000061035156,252.1199951171875,0.0003375706520265531,0.057789971467540724
711,711,711,711,2021-11-30,259.1300048828125,268.1700134277344,252.5800018310547,-0.03370999027584398,0.025932389754826923
712,712,712,712,2021-12-01,259.25,267.489990234375,254.67999267578125,-0.030804854518687308,0.0179441159715934
713,713,713,713,2021-12-02,262.7300109863281,265.2699890136719,251.8099975585937,-0.009575067412593175,0.04336608368852968
714,714,714,714,2021-12-03,261.67999267578125,265.3599853515625,267.5400085449219,-0.013867926134024322,-0.021903325416679498
715,715,715,715,2021-12-06,263.1000061035156,262.0599975585937,264.45001220703125,0.003968589462759908,-0.0051049576146691145
716,716,716,716,2021-12-07,270.29998779296875,266.69000244140625,266.6000061035156,0.01353626052163559,0.013878400617952424
717,717,717,717,2021-12-08,272.19000244140625,259.1300048828125,268.1700134277344,0.05039940305060364,0.014990449388015525
718,718,718,718,2021-12-09,269.1600036621094,259.25,267.489990234375,0.038225665041887735,0.006243274472705007
719,719,719,719,2021-12-10,270.32000732421875,262.7300109863281,265.2699890136719,0.02888895832416183,0.019037277188135304
720,720,720,720,2021-12-13,269.739990234375,261.67999267578125,265.3599853515625,0.030800969826455082,0.016505898118021278
721,721,721,721,2021-12-14,262.6499938964844,263.1000061035156,262.0599975585937,-0.0017104226400290745,0.0022513788574647364
722,722,722,722,2021-12-15,268.1000061035156,270.29998779296875,266.69000244140625,-0.008139037324478737,0.005287051067537352
723,723,723,723,2021-12-16,266.45001220703125,272.19000244140625,259.1300048828125,-0.021088174374114366,0.028248397276606774
724,724,724,724,2021-12-17,267.42999267578125,269.1600036621094,259.25,-0.0064274445043472905,0.03155252719684176
725,725,725,725,2021-12-20,264.8800048828125,270.32000732421875,262.7300109863281,-0.020124305615609073,0.00818328248232092
726,726,726,726,2021-12-21,268.6300048828125,269.739990234375,261.67999267578125,-0.004115019617958904,0.026559203613408133
727,727,727,727,2021-12-22,276.760009765625,262.6499938964844,263.1000061035156,0.05372174451563727,0.051919434987526714
728,728,728,728,2021-12-23,278.010009765625,268.1000061035156,270.29998779296875,0.03696383228832545,0.028523944953196212
729,729,729,729,2021-12-27,282.0599975585937,266.45001220703125,272.19000244140625,0.058585042733769965,0.03626141676277084
730,730,730,730,2021-12-28,280.6099853515625,267.42999267578125,269.1600036621094,0.04928389872769445,0.042539684699316904
731,731,731,731,2021-12-29,282.239990234375,264.8800048828125,270.32000732421875,0.06553905554042427,0.04409582194136141
732,732,732,732,2021-12-30,282.6099853515625,268.6300048828125,269.739990234375,0.05204176828589446,0.04771259577048581
733,733,733,733,2021-12-31,282.1400146484375,276.760009765625,262.6499938964844,0.019439242278422197,0.07420529680131849
734,734,734,734,2022-01-03,273.5799865722656,278.010009765625,268.1000061035156,-0.015934761475293935,0.02044006096230433
735,735,735,735,2022-01-04,268.1700134277344,282.0599975585937,266.45001220703125,-0.049244785687746706,0.006455249172091282
736,736,736,736,2022-01-05,261.6099853515625,280.6099853515625,267.42999267578125,-0.06770963612073833,-0.021762732242507465
737,737,737,737,2022-01-06,262.510009765625,282.239990234375,264.8800048828125,-0.06990497856935873,-0.00894742930194381
738,738,738,738,2022-01-07,256.9100036621094,282.6099853515625,268.6300048828125,-0.09093798174711609,-0.043628786835691935
739,739,739,739,2022-01-10,257.2300109863281,282.1400146484375,276.760009765625,-0.08828951006169283,-0.07056654896000292
740,740,740,740,2022-01-11,260.2900085449219,273.5799865722656,278.010009765625,-0.04857803450411835,-0.06373871658665053
741,741,741,741,2022-01-12,260.8500061035156,268.1700134277344,282.0599975585937,-0.02729614407910419,-0.07519673700157359
742,742,742,742,2022-01-13,252.07000732421875,261.6099853515625,280.6099853515625,-0.036466413980810075,-0.10170692248027957
743,743,743,743,2022-01-14,247.33999633789065,262.510009765625,282.239990234375,-0.05778832373393494,-0.1236536107711137
744,744,744,744,2022-01-18,242.32000732421875,256.9100036621094,282.6099853515625,-0.056790300610791045,-0.14256388703754974
745,745,745,745,2022-01-19,240.27999877929688,257.2300109863281,282.1400146484375,-0.06589438044976859,-0.14836610794573246
746,746,746,746,2022-01-20,244.3999938964844,260.2900085449219,273.5799865722656,-0.06104734767679376,-0.10665982201908397
747,747,747,747,2022-01-21,240.9499969482422,260.8500061035156,268.1700134277344,-0.07628908832525128,-0.10150283445776598
748,748,748,748,2022-01-24,243.6999969482422,252.07000732421875,261.6099853515625,-0.03320510228418749,-0.06846064525882722
749,749,749,749,2022-01-25,236.22999572753903,247.33999633789065,262.510009765625,-0.044917929873235174,-0.10011052173419732
750,750,750,750,2022-01-26,232.63999938964844,242.32000732421875,256.9100036621094,-0.039947208822995295,-0.09446889543616643
751,751,751,751,2022-01-27,232.0,240.27999877929688,257.2300109863281,-0.034459791998343814,-0.09808346580395355
752,752,752,752,2022-01-28,238.82000732421875,244.3999938964844,260.2900085449219,-0.02283136952380227,-0.08248492264733909
753,753,753,753,2022-01-31,244.8999938964844,240.9499969482422,260.8500061035156,0.01639343016505901,-0.061146298002008215
754,754,754,754,2022-02-01,247.1000061035156,243.6999969482422,252.07000732421875,0.01395161755375618,-0.019716749618333695
755,755,755,755,2022-02-02,254.4499969482422,236.22999572753903,247.33999633789065,0.0771282290574038,0.02874585880012126
756,756,756,756,2022-02-03,250.19000244140625,232.63999938964844,242.32000732421875,0.07543845898298573,0.03247769428571212
757,757,757,757,2022-02-04,249.88999938964844,232.0,240.27999877929688,0.07711206633469159,0.03999500856989169
758,758,758,758,2022-02-07,245.9199981689453,238.82000732421875,244.3999938964844,0.02972946414446631,0.006219330239037202
759,759,759,759,2022-02-08,247.3699951171875,244.8999938964844,240.9499969482422,0.010085754521280688,0.02664452479874635
760,760,760,760,2022-02-09,255.57000732421875,247.1000061035156,243.6999969482422,0.034277624490041125,0.04870747035133349
761,761,761,761,2022-02-10,250.42999267578125,254.4499969482422,236.22999572753903,-0.01579879866643763,0.060110897028589516
762,762,762,762,2022-02-11,244.27999877929688,250.19000244140625,232.63999938964844,-0.02362206165089864,0.0500343854031422
763,763,763,763,2022-02-14,239.8999938964844,249.88999938964844,232.0,-0.03997761221963436,0.0340516978296741
764,764,764,764,2022-02-15,228.63999938964844,245.9199981689453,238.82000732421875,-0.07026674897511032,-0.04262627762484772
765,765,765,765,2022-02-16,232.17999267578125,247.3699951171875,244.8999938964844,-0.06140600210712799,-0.051939573449232945
766,766,766,766,2022-02-17,226.3600006103516,255.57000732421875,247.1000061035156,-0.11429356292505422,-0.08393365026658706
767,767,767,767,2022-02-18,228.2700042724609,250.42999267578125,254.4499969482422,-0.08848775726320346,-0.1028885556681951
768,768,768,768,2022-02-22,226.4600067138672,244.27999877929688,250.19000244140625,-0.07294904271523994,-0.09484789758174517
769,769,769,769,2022-02-23,223.0800018310547,239.8999938964844,249.88999938964844,-0.07011251560384557,-0.10728719686292632
770,770,770,770,2022-02-24,228.47000122070312,228.63999938964844,245.9199981689453,-0.0007435189354405569,-0.07095802325215605
771,771,771,771,2022-02-25,233.9900054931641,232.17999267578125,247.3699951171875,0.007795731219228497,-0.054088975575574016
772,772,772,772,2022-02-28,230.1199951171875,226.3600006103516,255.57000732421875,0.01661068429359225,-0.09958137292199976
773,773,773,773,2022-03-01,227.8300018310547,228.2700042724609,250.42999267578125,-0.0019275526051203418,-0.09024474506128988
774,774,774,774,2022-03-02,232.3699951171875,226.4600067138672,244.27999877929688,0.026097272048514863,-0.0487555416801434
775,775,775,775,2022-03-03,233.3699951171875,223.0800018310547,239.8999938964844,0.04612691949826031,-0.02721967046866436
776,776,776,776,2022-03-04,227.0,228.47000122070312,228.63999938964844,-0.00643411044272324,-0.007172845495216906
777,777,777,777,2022-03-07,216.6600036621093,233.9900054931641,232.17999267578125,-0.07406300023169621,-0.06684464425556358
778,778,778,778,2022-03-08,210.5599975585937,230.1199951171875,226.3600006103516,-0.08499912208251603,-0.06980033137106889
779,779,779,779,2022-03-09,219.2100067138672,227.8300018310547,228.2700042724609,-0.0378352062849896,-0.03968982953967004
780,780,780,780,2022-03-10,216.94000244140625,232.3699951171875,226.4600067138672,-0.06640268967600438,-0.042038346684717176
781,781,781,781,2022-03-11,213.6100006103516,233.3699951171875,223.0800018310547,-0.08467238685467415,-0.04245114372858494
782,782,782,782,2022-03-14,211.08999633789065,227.0,228.47000122070312,-0.07008812185951252,-0.07607127758546861
783,783,783,783,2022-03-15,215.009994506836,216.6600036621093,233.9900054931641,-0.007615661069804824,-0.08111462259392355
784,784,784,784,2022-03-16,220.2700042724609,210.5599975585937,230.1199951171875,0.04611515400101185,-0.04280371568629027
785,785,785,785,2022-03-17,223.2400054931641,219.2100067138672,227.8300018310547,0.01838419166948535,-0.020146584299701953
786,786,786,786,2022-03-18,227.6600036621093,216.94000244140625,232.3699951171875,0.04941458974860313,-0.020269361595944835
787,787,787,787,2022-03-21,226.97000122070312,213.6100006103516,233.3699951171875,0.06254389107334757,-0.02742423632168567
788,788,788,788,2022-03-22,228.92999267578125,211.08999633789065,227.0,0.08451369864697056,0.008502170377890916
