,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CTVA,CTVA_6m,CTVA_12m,CTVA_6m_ret,CTVA_12m_ret
963,963,963,963,2023-03-22,56.90365219116211,58.36983108520508,62.659400939941406,-0.025118779115579803,-0.09185770470892529
964,964,964,964,2023-03-23,56.27953720092773,56.31916046142578,62.38201522827149,-0.0007035484935041803,-0.09782431691270732
965,965,965,965,2023-03-24,56.30925750732422,56.42813491821289,61.61920547485352,-0.0021067045909096693,-0.08617358705957778
966,966,966,966,2023-03-27,57.16122817993164,56.08140563964844,59.36049270629883,0.01925455555129285,-0.037049297034116746
967,967,967,967,2023-03-28,57.55749130249024,57.08197021484375,58.34011459350586,0.008330495353554568,-0.013414839797087685
968,968,968,968,2023-03-29,59.38031005859375,57.963661193847656,58.0726318359375,0.024440293031325222,0.022517977596582917
969,969,969,969,2023-03-30,59.39021682739258,56.90365219116211,58.36983108520508,0.04369780392789391,0.01748138932761334
970,970,970,970,2023-03-31,59.746856689453125,56.27953720092773,56.31916046142578,0.061608884169506606,0.060861990838358526
971,971,971,971,2023-04-03,60.4304084777832,56.30925750732422,56.42813491821289,0.0731878052187589,0.07092691554259622
972,972,972,972,2023-04-04,59.83601760864258,57.16122817993164,56.08140563964844,0.04679377112561789,0.06694931994250353
973,973,973,973,2023-04-05,60.15303039550781,57.55749130249024,57.08197021484375,0.045094722412011734,0.05380087914108911
974,974,974,974,2023-04-06,59.24161911010742,59.38031005859375,57.963661193847656,-0.0023356386712948263,0.02204757066648866
975,975,975,975,2023-04-10,59.72704315185547,59.39021682739258,56.90365219116211,0.005671410923482778,0.049617043053905574
976,976,976,976,2023-04-11,60.36106491088867,59.746856689453125,56.27953720092773,0.01028017632171041,0.07252241068346343
977,977,977,977,2023-04-12,61.213035583496094,60.4304084777832,56.30925750732422,0.012950882269819886,0.0870865341375533
978,978,978,978,2023-04-13,62.13434982299805,59.83601760864258,57.16122817993164,0.038410514372592575,0.08700165831657869
979,979,979,979,2023-04-14,61.54986190795898,60.15303039550781,57.55749130249024,0.02322129913101567,0.06936317958138671
980,980,980,980,2023-04-17,62.18388748168945,59.24161911010742,59.38031005859375,0.049665563091945364,0.0472139236108613
981,981,981,981,2023-04-18,62.38201522827149,59.72704315185547,59.39021682739258,0.04445175813685909,0.0503752732470073
982,982,982,982,2023-04-19,61.668739318847656,60.36106491088867,59.746856689453125,0.02166420373612543,0.032167091892112865
983,983,983,983,2023-04-20,61.31209945678711,61.213035583496094,60.4304084777832,0.0016183460327807708,0.014590187311542824
984,984,984,984,2023-04-21,60.90592956542969,62.13434982299805,59.83601760864258,-0.019770388860071098,0.017880734707059975
985,985,985,985,2023-04-24,60.935646057128906,61.54986190795898,60.15303039550781,-0.009979158876888494,0.013010411220770957
986,986,986,986,2023-04-25,59.96479797363281,62.18388748168945,59.24161911010742,-0.03568592440783103,0.012207277153942764
987,987,987,987,2023-04-26,59.08311080932617,62.38201522827149,59.72704315185547,-0.05288229959987345,-0.010781252654548878
988,988,988,988,2023-04-27,60.103492736816406,61.668739318847656,60.36106491088867,-0.02538152391827586,-0.004267190687449296
989,989,989,989,2023-04-28,60.54928970336914,61.31209945678711,61.213035583496094,-0.012441422821536152,-0.01084321131602084
990,990,990,990,2023-05-01,60.88611602783203,60.90592956542969,62.13434982299805,-0.0003253137705807596,-0.020089271050905966
991,991,991,991,2023-05-02,60.07377243041992,60.935646057128906,61.54986190795898,-0.014143997519956653,-0.023982011198439124
992,992,992,992,2023-05-03,59.43974685668945,59.96479797363281,62.18388748168945,-0.008755989091703942,-0.044129447934692645
993,993,993,993,2023-05-04,56.348880767822266,59.08311080932617,62.38201522827149,-0.04627769262738812,-0.09671272142094911
994,994,994,994,2023-05-05,57.706092834472656,60.103492736816406,61.668739318847656,-0.039887863303411986,-0.06425697246520334
995,995,995,995,2023-05-08,57.05225372314453,60.54928970336914,61.31209945678711,-0.0577551941130372,-0.06947806014447322
996,996,996,996,2023-05-09,56.56682586669922,60.88611602783203,60.90592956542969,-0.070940477779177,-0.07124271363544465
997,997,997,997,2023-05-10,57.03243637084961,60.07377243041992,60.935646057128906,-0.05062668676406035,-0.06405462055198241
998,998,998,998,2023-05-11,56.299354553222656,59.43974685668945,59.96479797363281,-0.05283320453968876,-0.06112658666876347
999,999,999,999,2023-05-12,56.487571716308594,56.348880767822266,59.08311080932617,0.002461290208367828,-0.043930305250749924
1000,1000,1000,1000,2023-05-15,57.35935974121094,57.706092834472656,60.103492736816406,-0.006008604572420251,-0.04565679747800333
1001,1001,1001,1001,2023-05-16,56.43804168701172,57.05225372314453,60.54928970336914,-0.010765780421460258,-0.06789919479647766
1002,1002,1002,1002,2023-05-17,55.43746948242188,56.56682586669922,60.88611602783203,-0.019964994799932523,-0.08948914630914351
1003,1003,1003,1003,2023-05-18,55.665321350097656,57.03243637084961,60.07377243041992,-0.023970833226593657,-0.0733839561254177
1004,1004,1004,1004,2023-05-19,56.43804168701172,56.299354553222656,59.43974685668945,0.002463387633653058,-0.05049996556874492
1005,1005,1005,1005,2023-05-22,56.32906723022461,56.487571716308594,56.348880767822266,-0.002806006370392855,-0.00035162255802900777
1006,1006,1006,1006,2023-05-23,55.50681686401367,57.35935974121094,57.706092834472656,-0.032297133119257415,-0.03811167698994122
1007,1007,1007,1007,2023-05-24,54.73410034179688,56.43804168701172,57.05225372314453,-0.03019136196582406,-0.04063210881373536
1008,1008,1008,1008,2023-05-25,54.33783721923828,55.43746948242188,56.56682586669922,-0.019835542160384412,-0.03940452046423093
1009,1009,1009,1009,2023-05-26,54.65485000610352,55.665321350097656,57.03243637084961,-0.018152618533160747,-0.04168831836827014
1010,1010,1010,1010,2023-05-30,54.45671844482422,56.43804168701172,56.299354553222656,-0.03510616568121405,-0.032729258141965034
1011,1011,1011,1011,2023-05-31,53.13553237915039,56.32906723022461,56.487571716308594,-0.056694261206595264,-0.059341183118877705
1012,1012,1012,1012,2023-06-01,53.50307846069336,55.50681686401367,57.35935974121094,-0.036098960749799014,-0.06723020092825338
1013,1013,1013,1013,2023-06-02,55.54942321777344,54.73410034179688,56.43804168701172,0.014896067915342037,-0.015745026628781522
1014,1014,1014,1014,2023-06-05,55.82757186889648,54.33783721923828,55.43746948242188,0.027416156510748246,0.0070368000220191185
1015,1015,1015,1015,2023-06-06,57.2381591796875,54.65485000610352,55.665321350097656,0.04726587253090053,0.02825525464404932
1016,1016,1016,1016,2023-06-07,57.70504760742188,54.45671844482422,56.43804168701172,0.05964974121400446,0.02244950183489003
1017,1017,1017,1017,2023-06-08,57.446773529052734,53.13553237915039,56.32906723022461,0.08113668870652013,0.019842442876959243
1018,1018,1018,1018,2023-06-09,56.06597900390625,53.50307846069336,55.50681686401367,0.04790192671054916,0.010073756188586191
1019,1019,1019,1019,2023-06-12,56.62227249145508,55.54942321777344,54.73410034179688,0.01931341878160797,0.03449718069479846
1020,1020,1020,1020,2023-06-13,57.31763458251953,55.82757186889648,54.33783721923828,0.02669044459111114,0.0548383505081107
1021,1021,1021,1021,2023-06-14,56.65206909179688,57.2381591796875,54.65485000610352,-0.01023949924823242,0.03654239441642093
1022,1022,1022,1022,2023-06-15,57.29776382446289,57.70504760742188,54.45671844482422,-0.007058026981102583,0.05217070474999752
1023,1023,1023,1023,2023-06-16,56.85074615478516,57.446773529052734,53.13553237915039,-0.010375297647763237,0.06991957376327274
1024,1024,1024,1024,2023-06-20,56.165321350097656,56.06597900390625,53.50307846069336,0.001771882841544281,0.04975868615410883
1025,1025,1025,1025,2023-06-21,58.18186950683594,56.62227249145508,55.54942321777344,0.027543878879397132,0.04738926412867284
1026,1026,1026,1026,2023-06-22,57.5063705444336,57.31763458251953,55.82757186889648,0.0032928079340459604,0.030071139032869842
1027,1027,1027,1027,2023-06-23,56.85074615478516,56.65206909179688,57.2381591796875,0.0035069692276614717,-0.00676843962934115
1028,1028,1028,1028,2023-06-26,57.62557601928711,57.29776382446289,57.70504760742188,0.0057212039867471365,-0.001377203406458194
1029,1029,1029,1029,2023-06-27,56.95008850097656,56.85074615478516,57.446773529052734,0.001747423787911595,-0.008646003901767951
1030,1030,1030,1030,2023-06-28,56.56266784667969,56.165321350097656,56.06597900390625,0.007074587788882036,0.008859005971140421
1031,1031,1031,1031,2023-06-29,57.31763458251953,58.18186950683594,56.62227249145508,-0.014854024658229048,0.012280716765110222
1032,1032,1032,1032,2023-06-30,56.92028045654297,57.5063705444336,57.31763458251953,-0.01019174192949246,-0.006932493444133603
1033,1033,1033,1033,2023-07-03,57.61564254760742,56.85074615478516,56.65206909179688,0.01345446532468908,0.017008618948218812
1034,1034,1034,1034,2023-07-05,56.175254821777344,57.62557601928711,57.29776382446289,-0.02516801215183251,-0.01959079949654685
1035,1035,1035,1035,2023-07-06,56.24478530883789,56.95008850097656,56.85074615478516,-0.012384584654799524,-0.010658801984717137
1036,1036,1036,1036,2023-07-07,56.92028045654297,56.56266784667969,56.165321350097656,0.0063224141200806105,0.013441730382692807
1037,1037,1037,1037,2023-07-10,53.73155212402344,57.31763458251953,58.18186950683594,-0.06256508114153336,-0.076489762541742
1038,1038,1038,1038,2023-07-11,54.15870666503906,56.92028045654297,57.5063705444336,-0.048516517651600255,-0.05821379175386998
1039,1039,1039,1039,2023-07-12,53.67195129394531,57.61564254760742,56.85074615478516,-0.06844827340775494,-0.055914743004165324
1040,1040,1040,1040,2023-07-13,54.24810791015625,56.175254821777344,57.62557601928711,-0.03430597542877545,-0.05861057437413608
1041,1041,1041,1041,2023-07-14,53.89049530029297,56.24478530883789,56.95008850097656,-0.0418579250612765,-0.05372411669968047
1042,1042,1042,1042,2023-07-17,54.22824096679688,56.92028045654297,56.56266784667969,-0.0472949090931023,-0.041271512974079716
1043,1043,1043,1043,2023-07-18,54.734859466552734,53.73155212402344,57.31763458251953,0.018672591854660414,-0.04506074151138262
1044,1044,1044,1044,2023-07-19,55.81763458251953,54.15870666503906,56.92028045654297,0.03063086287751693,-0.01937175757356424
1045,1045,1045,1045,2023-07-20,56.24478530883789,53.67195129394531,57.61564254760742,0.04793628613951317,-0.023793143288071472
1046,1046,1046,1046,2023-07-21,55.97657775878906,54.24810791015625,56.175254821777344,0.03186230663556855,-0.003536736301750776
1047,1047,1047,1047,2023-07-24,56.324256896972656,53.89049530029297,56.24478530883789,0.045161240087293386,0.0014129592227687393
1048,1048,1048,1048,2023-07-25,55.85737228393555,54.22824096679688,56.92028045654297,0.030042119900886233,-0.01867362852189247
1049,1049,1049,1049,2023-07-26,55.4202880859375,54.734859466552734,53.73155212402344,0.012522707211911621,0.03142913046725537
1050,1050,1050,1050,2023-07-27,55.22161483764648,55.81763458251953,54.15870666503906,-0.010677982851313939,0.01962580419767579
1051,1051,1051,1051,2023-07-28,55.76797103881836,56.24478530883789,53.67195129394531,-0.008477484044100536,0.03905242299453149
1052,1052,1052,1052,2023-07-31,56.05604553222656,55.97657775878906,54.24810791015625,0.0014196611622085964,0.03332720147704604
1053,1053,1053,1053,2023-08-01,55.56929397583008,56.324256896972656,53.89049530029297,-0.013403868292901633,0.031152036480317502
1054,1054,1054,1054,2023-08-02,55.529563903808594,55.85737228393555,54.22824096679688,-0.005868668122457121,0.02399714454703572
1055,1055,1055,1055,2023-08-03,55.32094955444336,55.4202880859375,54.734859466552734,-0.001792457869221109,0.010707802917604425
1056,1056,1056,1056,2023-08-04,55.64876556396485,55.22161483764648,55.81763458251953,0.007735208895542245,-0.003025370383709647
1057,1057,1057,1057,2023-08-07,54.2083740234375,55.76797103881836,56.24478530883789,-0.027965819561469596,-0.03620622381645755
1058,1058,1058,1058,2023-08-08,53.82095718383789,56.05604553222656,55.97657775878906,-0.03987238712912278,-0.03850933124636602
1059,1059,1059,1059,2023-08-09,53.01632308959961,55.56929397583008,56.324256896972656,-0.04594211485466926,-0.05873018109096162
1060,1060,1060,1060,2023-08-10,51.86400985717773,55.529563903808594,55.85737228393555,-0.06601085600060796,-0.07149212831671825
1061,1061,1061,1061,2023-08-11,52.062686920166016,55.32094955444336,55.4202880859375,-0.05889744591369983,-0.060584332592515944
1062,1062,1062,1062,2023-08-14,51.65540313720703,55.64876556396485,55.22161483764648,-0.07176012596663428,-0.06457999663581437
1063,1063,1063,1063,2023-08-15,50.31435012817383,54.2083740234375,55.76797103881836,-0.07183436074987337,-0.09779127354029848
1064,1064,1064,1064,2023-08-16,49.6785888671875,53.82095718383789,56.05604553222656,-0.07696571249190487,-0.11376929293688165
1065,1065,1065,1065,2023-08-17,50.09580993652344,53.01632308959961,55.56929397583008,-0.05508705588919083,-0.09849835489519332
1066,1066,1066,1066,2023-08-18,50.42361831665039,51.86400985717773,55.529563903808594,-0.027772467738107043,-0.09195003937007329
1067,1067,1067,1067,2023-08-21,49.87726593017578,52.062686920166016,55.32094955444336,-0.04197672304814781,-0.09840184718648493
1068,1068,1068,1068,2023-08-22,49.05276870727539,51.65540313720703,55.64876556396485,-0.05038455363553207,-0.118529077686508
1069,1069,1069,1069,2023-08-23,48.75475692749024,50.31435012817383,54.2083740234375,-0.03099698588395927,-0.10060469796768545
1070,1070,1070,1070,2023-08-24,49.32098007202149,49.6785888671875,53.82095718383789,-0.007198449137153506,-0.08361012786238065
1071,1071,1071,1071,2023-08-25,49.60905456542969,50.09580993652344,53.01632308959961,-0.009716488698566228,-0.0642682918317724
1072,1072,1072,1072,2023-08-28,50.59249496459961,50.42361831665039,51.86400985717773,0.003349157668311342,-0.02451632444308871
1073,1073,1073,1073,2023-08-29,50.96997833251953,49.87726593017578,52.062686920166016,0.021908025268936315,-0.020988324888457366
1074,1074,1074,1074,2023-08-30,50.92030715942383,49.05276870727539,51.65540313720703,0.038072029395385565,-0.014230766447231868
1075,1075,1075,1075,2023-08-31,50.33237838745117,48.75475692749024,50.31435012817383,0.03235830838634324,0.0003583124741035615
1076,1076,1076,1076,2023-09-01,50.93027114868164,49.32098007202149,49.6785888671875,0.03262893548161783,0.02519560861200043
1077,1077,1077,1077,2023-09-05,50.780799865722656,49.60905456542969,50.09580993652344,0.023619585387331776,0.013673597254284742
1078,1078,1078,1078,2023-09-06,50.32241821289063,50.59249496459961,50.42361831665039,-0.005338276989461654,-0.00200699805246507
1079,1079,1079,1079,2023-09-07,49.38572311401367,50.96997833251953,49.87726593017578,-0.031082124621879315,-0.00985504732457132
1080,1080,1080,1080,2023-09-08,49.40565490722656,50.92030715942383,49.05276870727539,-0.029745544296406523,0.007194011862144523
1081,1081,1081,1081,2023-09-11,49.63484573364258,50.33237838745117,48.75475692749024,-0.013858527575213886,0.01805134230206984
1082,1082,1082,1082,2023-09-12,51.44844436645508,50.93027114868164,49.32098007202149,0.01017416962616835,0.043135077432097546
1083,1083,1083,1083,2023-09-13,51.80717849731445,50.780799865722656,49.60905456542969,0.020211942984470488,0.04430892608496784
1084,1084,1084,1084,2023-09-14,52.42499923706055,50.32241821289063,50.59249496459961,0.041782193679065216,0.03622087176651734
1085,1085,1085,1085,2023-09-15,52.36520767211914,49.38572311401367,50.96997833251953,0.06033088856929214,0.027373551750353275
1086,1086,1086,1086,2023-09-18,51.687599182128906,49.40565490722656,50.92030715942383,0.046187916731138534,0.01506848771164715
1087,1087,1087,1087,2023-09-19,52.35524368286133,49.63484573364258,50.33237838745117,0.05480822815119302,0.040190139234797195
1088,1088,1088,1088,2023-09-20,51.58795166015625,51.44844436645508,50.93027114868164,0.002711594012590357,0.012913351856200128
1089,1089,1089,1089,2023-09-21,51.34879302978516,51.80717849731445,50.780799865722656,-0.00884791414674424,0.011185195301461004
1090,1090,1090,1090,2023-09-22,51.23918151855469,52.42499923706055,50.32241821289063,-0.022619317801869876,0.01821779115990929
1091,1091,1091,1091,2023-09-25,51.0897102355957,52.36520767211914,49.38572311401367,-0.02435772707156758,0.03450363817996838
1092,1092,1092,1092,2023-09-26,50.61139678955078,51.687599182128906,49.40565490722656,-0.020821288076971145,0.024404936734233162
1093,1093,1093,1093,2023-09-27,50.571537017822266,52.35524368286133,49.63484573364258,-0.0340693030834458,0.018871646931397645
1094,1094,1094,1094,2023-09-28,50.73097610473633,51.58795166015625,51.44844436645508,-0.01661193220202628,-0.013945383005332324
1095,1095,1095,1095,2023-09-29,50.98009490966797,51.34879302978516,51.80717849731445,-0.007180268480767027,-0.01596465222844279
1096,1096,1096,1096,2023-10-02,49.874000549316406,51.23918151855469,52.42499923706055,-0.026643301644932116,-0.048659966139604216
1097,1097,1097,1097,2023-10-03,50.16297912597656,51.0897102355957,52.36520767211914,-0.018139290775884276,-0.04205518595346114
1098,1098,1098,1098,2023-10-04,50.2725944519043,50.61139678955078,51.687599182128906,-0.00669419061985721,-0.027376097025490265
1099,1099,1099,1099,2023-10-05,49.6547737121582,50.571537017822266,52.35524368286133,-0.01812804909095367,-0.05157974217560812
1100,1100,1100,1100,2023-10-06,49.874000549316406,50.73097610473633,51.58795166015625,-0.016892550098989934,-0.03322386440405245
1101,1101,1101,1101,2023-10-09,50.41210174560547,50.98009490966797,51.34879302978516,-0.011141469333647458,-0.0182417390733286
1102,1102,1102,1102,2023-10-10,50.34234619140625,49.874000549316406,51.23918151855469,0.009390576992650335,-0.017502920627716856
1103,1103,1103,1103,2023-10-11,49.70459747314453,50.16297912597656,51.0897102355957,-0.00913784748870028,-0.027111384191921384
1104,1104,1104,1104,2023-10-12,49.266143798828125,50.2725944519043,50.61139678955078,-0.020019866968255307,-0.026580040782442804
1105,1105,1105,1105,2023-10-13,49.375755310058594,49.6547737121582,50.571537017822266,-0.005619165716413077,-0.023645350295409373
1106,1106,1106,1106,2023-10-16,49.63484573364258,49.874000549316406,50.73097610473633,-0.004795180114684161,-0.02160672739335312
1107,1107,1107,1107,2023-10-17,51.378692626953125,50.41210174560547,50.98009490966797,0.019173786608329912,0.007818693119175935
1108,1108,1108,1108,2023-10-18,51.04985046386719,50.34234619140625,49.874000549316406,0.014053859742073627,0.02357641058667581
1109,1109,1109,1109,2023-10-19,50.780799865722656,49.70459747314453,50.16297912597656,0.02165196877732689,0.012316268900109284
1110,1110,1110,1110,2023-10-20,50.08325958251953,49.266143798828125,50.2725944519043,0.016585746735689133,-0.003766164675783834
1111,1111,1111,1111,2023-10-23,48.5984992980957,49.375755310058594,49.6547737121582,-0.015741653106510545,-0.021272363865467936
1112,1112,1112,1112,2023-10-24,48.23976516723633,49.63484573364258,49.874000549316406,-0.028106878258325363,-0.03276728082929925
1113,1113,1113,1113,2023-10-25,48.45899200439453,51.378692626953125,50.41210174560547,-0.05682707117049002,-0.03874287469835935
1114,1114,1114,1114,2023-10-26,48.53871154785156,51.04985046386719,50.34234619140625,-0.049189936761773634,-0.035827385491671415
1115,1115,1115,1115,2023-10-27,47.65184020996094,50.780799865722656,49.70459747314453,-0.06161698248226655,-0.04129914268579882
1116,1116,1116,1116,2023-10-30,48.05043411254883,50.08325958251953,49.266143798828125,-0.040588921066955,-0.024676371896357185
1117,1117,1117,1117,2023-10-31,47.9707145690918,48.5984992980957,49.375755310058594,-0.012917780138707036,-0.028456086031367844
1118,1118,1118,1118,2023-11-01,47.57212448120117,48.23976516723633,49.63484573364258,-0.013840048427279816,-0.04155792612937026
1119,1119,1119,1119,2023-11-02,49.38572311401367,48.45899200439453,51.378692626953125,0.01912402778694,-0.03878980587166492
1120,1120,1120,1120,2023-11-03,50.053367614746094,48.53871154785156,51.04985046386719,0.031205114816476254,-0.019519799569763685
1121,1121,1121,1121,2023-11-06,49.794281005859375,47.65184020996094,50.780799865722656,0.044960295058040334,-0.01942700513721496
1122,1122,1122,1122,2023-11-07,49.10670471191406,48.05043411254883,50.08325958251953,0.02198254019705881,-0.019498628458805678
1123,1123,1123,1123,2023-11-08,48.44902801513672,47.9707145690918,48.5984992980957,0.009970946865008878,-0.003075635773075014
1124,1124,1124,1124,2023-11-09,44.353477478027344,47.57212448120117,48.23976516723633,-0.06765825655832802,-0.08056191143833524
1125,1125,1125,1125,2023-11-10,43.396854400634766,49.38572311401367,48.45899200439453,-0.12126720711475236,-0.10446229676631946
1126,1126,1126,1126,2023-11-13,45.1307373046875,50.053367614746094,48.53871154785156,-0.09834763462765195,-0.07021146904166031
1127,1127,1127,1127,2023-11-14,46.11725616455078,49.794281005859375,47.65184020996094,-0.07384432041253719,-0.03220408778860495
1128,1128,1128,1128,2023-11-15,46.565673828125,49.10670471191406,48.05043411254883,-0.05174509058785548,-0.030900038924644546
1129,1129,1129,1129,2023-11-16,46.804832458496094,48.44902801513672,47.9707145690918,-0.03393660562451195,-0.02430403885096377
1130,1130,1130,1130,2023-11-17,47.15359878540039,44.353477478027344,47.57212448120117,0.0631319451504162,-0.008797708749924915
1131,1131,1131,1131,2023-11-20,46.69521713256836,43.396854400634766,49.38572311401367,0.07600465004867618,-0.05447942870521327
1132,1132,1132,1132,2023-11-21,46.10729217529297,45.1307373046875,50.053367614746094,0.021638354011646932,-0.0788373615502862
1133,1133,1133,1133,2023-11-22,46.19697570800781,46.11725616455078,49.794281005859375,0.0017286272013361526,-0.07224334251213027
1134,1134,1134,1134,2023-11-24,46.5058822631836,46.565673828125,49.10670471191406,-0.001284026623604606,-0.05296267513750441
1135,1135,1135,1135,2023-11-27,45.56919097900391,46.804832458496094,48.44902801513672,-0.02639986972686803,-0.059440553383920736
1136,1136,1136,1136,2023-11-28,45.34000015258789,47.15359878540039,44.353477478027344,-0.03846151045790425,0.022242284723881456
1137,1137,1137,1137,2023-11-29,45.34000015258789,46.69521713256836,43.396854400634766,-0.02902260795003886,0.04477618893789459
1138,1138,1138,1138,2023-11-30,45.20000076293945,46.10729217529297,45.1307373046875,-0.019677829027654248,0.0015347291533116536
1139,1139,1139,1139,2023-12-01,46.20000076293945,46.19697570800781,46.11725616455078,6.548166595932159e-05,0.0017942220606843584
1140,1140,1140,1140,2023-12-04,45.220001220703125,46.5058822631836,46.565673828125,-0.027649858037387287,-0.028898381507132975
1141,1141,1141,1141,2023-12-05,43.88999938964844,45.56919097900391,46.804832458496094,-0.03684927367108992,-0.06227632737351141
1142,1142,1142,1142,2023-12-06,44.150001525878906,45.34000015258789,47.15359878540039,-0.02624610989643017,-0.06369815532407364
1143,1143,1143,1143,2023-12-07,44.5,45.34000015258789,46.69521713256836,-0.018526690554939163,-0.04701160562839035
1144,1144,1144,1144,2023-12-08,45.150001525878906,45.20000076293945,46.10729217529297,-0.0011061777924026295,-0.020762239642583835
1145,1145,1145,1145,2023-12-11,45.79999923706055,46.20000076293945,46.19697570800781,-0.008658041542713102,-0.008593126819738006
1146,1146,1146,1146,2023-12-12,44.810001373291016,45.220001220703125,46.5058822631836,-0.00906678098947944,-0.036465943819651625
1147,1147,1147,1147,2023-12-13,45.540000915527344,43.88999938964844,45.56919097900391,0.03759402025118419,-0.0006405657605380588
1148,1148,1148,1148,2023-12-14,46.540000915527344,44.150001525878906,45.34000015258789,0.0541336196386657,0.02646671281210744
1149,1149,1149,1149,2023-12-15,46.54999923706055,44.5,45.34000015258789,0.04606739858563036,0.026687231592424032
1150,1150,1150,1150,2023-12-18,47.18000030517578,45.150001525878906,45.20000076293945,0.044961211753964836,0.04380529886760032
1151,1151,1151,1151,2023-12-19,47.86000061035156,45.79999923706055,46.20000076293945,0.04497819667263436,0.03593073203461339
1152,1152,1152,1152,2023-12-20,46.59000015258789,44.810001373291016,45.220001220703125,0.03972324759529777,0.030296304619680914
1153,1153,1153,1153,2023-12-21,47.290000915527344,45.540000915527344,43.88999938964844,0.038427755046515966,0.07746642909912649
1154,1154,1154,1154,2023-12-22,47.459999084472656,46.540000915527344,44.150001525878906,0.01976790182310384,0.07497162954011594
1155,1155,1155,1155,2023-12-26,48.0,46.54999923706055,44.5,0.031149318726197528,0.0786516853932584
1156,1156,1156,1156,2023-12-27,47.97999954223633,47.18000030517578,45.150001525878906,0.016956321150612297,0.06267990965039805
1157,1157,1157,1157,2023-12-28,48.09000015258789,47.86000061035156,45.79999923706055,0.004805673616865347,0.0500000208225837
1158,1158,1158,1158,2023-12-29,47.91999816894531,46.59000015258789,44.810001373291016,0.028546855805999583,0.06940407722254638
1159,1159,1159,1159,2024-01-02,48.560001373291016,47.290000915527344,45.540000915527344,0.02685558116254283,0.06631533590360483
1160,1160,1160,1160,2024-01-03,48.08000183105469,47.459999084472656,46.540000915527344,0.013063690656177851,0.03308983423362055
1161,1161,1161,1161,2024-01-04,47.59999847412109,48.0,46.54999923706055,-0.008333365122477399,0.022556374957458436
1162,1162,1162,1162,2024-01-05,47.33000183105469,47.97999954223633,47.18000030517578,-0.013547263805399834,0.003179345589416016
1163,1163,1163,1163,2024-01-08,47.0099983215332,48.09000015258789,47.86000061035156,-0.022457929457847303,-0.01776018132006696
1164,1164,1164,1164,2024-01-09,46.5099983215332,47.91999816894531,46.59000015258789,-0.029424038006868325,-0.001717145971081191
1165,1165,1165,1165,2024-01-10,46.04999923706055,48.560001373291016,47.290000915527344,-0.051688675149235475,-0.026221223397347226
1166,1166,1166,1166,2024-01-11,46.02999877929688,48.08000183105469,47.459999084472656,-0.04263733306336348,-0.03013064333672988
1167,1167,1167,1167,2024-01-12,46.11000061035156,47.59999847412109,48.0,-0.031302477133052786,-0.03937498728434241
1168,1168,1168,1168,2024-01-16,45.4900016784668,47.33000183105469,47.97999954223633,-0.03887597890141237,-0.05189657956494165
1169,1169,1169,1169,2024-01-17,44.84000015258789,47.0099983215332,48.09000015258789,-0.04616035410389141,-0.06758161758552428
1170,1170,1170,1170,2024-01-18,44.40999984741211,46.5099983215332,47.91999816894531,-0.045151549127208535,-0.07324704623648892
1171,1171,1171,1171,2024-01-19,45.59999847412109,46.04999923706055,48.560001373291016,-0.009772003700215137,-0.06095557692463305
1172,1172,1172,1172,2024-01-22,44.970001220703125,46.02999877929688,48.08000183105469,-0.02302840727144484,-0.06468387046405699
1173,1173,1173,1173,2024-01-23,45.43000030517578,46.11000061035156,47.59999847412109,-0.0147473497326982,-0.045588198287970116
1174,1174,1174,1174,2024-01-24,45.40999984741211,45.4900016784668,47.33000183105469,-0.0017586684568656752,-0.040566277400454376
1175,1175,1175,1175,2024-01-25,45.2400016784668,44.84000015258789,47.0099983215332,0.008920640600306173,-0.03765149343252894
1176,1176,1176,1176,2024-01-26,45.86000061035156,44.40999984741211,46.5099983215332,0.03265032127722356,-0.013975440435152753
1177,1177,1177,1177,2024-01-29,45.93000030517578,45.59999847412109,46.04999923706055,0.0072368825021338345,-0.0026058400406702154
1178,1178,1178,1178,2024-01-30,45.83000183105469,44.970001220703125,46.02999877929688,0.019123873404647274,-0.0043449262121673105
1179,1179,1179,1179,2024-01-31,45.47999954223633,45.43000030517578,46.11000061035156,0.001100577519803636,-0.013663002814487069
1180,1180,1180,1180,2024-02-01,54.060001373291016,45.40999984741211,45.4900016784668,0.1904867111857491,0.188393039758469
1181,1181,1181,1181,2024-02-02,53.040000915527344,45.2400016784668,44.84000015258789,0.17241376984239087,0.1828724517180047
1182,1182,1182,1182,2024-02-05,52.07500076293945,45.86000061035156,44.40999984741211,0.13552115285373612,0.17259628331149401
