,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ARE,ARE_6m,ARE_12m,ARE_6m_ret,ARE_12m_ret
486,486,486,486,2021-01-08,150.45420837402344,158.77902221679688,157.3673858642578,-0.05243018710246705,-0.043930179384167656
487,487,487,487,2021-01-11,149.42044067382812,161.6174774169922,158.5119171142578,-0.07546855041979317,-0.05735516045696687
488,488,488,488,2021-01-12,148.73121643066406,154.86148071289062,156.52926635742188,-0.03958546860075507,-0.04981847873069056
489,489,489,489,2021-01-13,153.16566467285156,154.6982421875,157.25924682617188,-0.009906883833824653,-0.02603078824258387
490,490,490,490,2021-01-14,152.05026245117188,148.04205322265625,158.49392700195312,0.027074801661168824,-0.040655592757833814
491,491,491,491,2021-01-15,152.68504333496094,149.93731689453125,157.8540496826172,0.018325834404269603,-0.03274547823162666
492,492,492,492,2021-01-19,150.9983367919922,150.45420837402344,158.77902221679688,0.0036165716057343644,-0.04900323302269072
493,493,493,493,2021-01-20,155.09722900390625,149.42044067382812,161.6174774169922,0.037992046499649046,-0.04034370859695402
494,494,494,494,2021-01-21,155.65040588378906,148.73121643066406,154.86148071289062,0.04652143389380936,0.005094392532388969
495,495,495,495,2021-01-22,153.11126708984375,153.16566467285156,154.6982421875,-0.0003551552048169926,-0.01025852055728449
496,496,496,496,2021-01-25,153.69166564941406,152.05026245117188,148.04205322265625,0.010795135580704995,0.03816221339662684
497,497,497,497,2021-01-26,153.26539611816406,152.68504333496094,149.93731689453125,0.0038009799160874103,0.022196470448873296
498,498,498,498,2021-01-27,150.7534942626953,150.9983367919922,150.45420837402344,-0.001621491564070432,0.0019892158013146144
499,499,499,499,2021-01-28,151.75100708007812,155.09722900390625,149.42044067382812,-0.021574994893969635,0.015597373396437852
500,500,500,500,2021-01-29,151.5424346923828,155.65040588378906,148.73121643066406,-0.026392293473833428,0.01890133308382702
501,501,501,501,2021-02-01,153.76416015625,153.11126708984375,153.16566467285156,0.0042641738835793586,0.003907504235213466
502,502,502,502,2021-02-02,150.95297241210938,153.69166564941406,152.05026245117188,-0.017819399807611713,-0.007216627063796555
503,503,503,503,2021-02-03,153.15660095214844,153.26539611816406,152.68504333496094,-0.0007098482029939124,0.0030884335943304198
504,504,504,504,2021-02-04,155.09722900390625,150.7534942626953,150.9983367919922,0.028813492930663154,0.027145280530874283
505,505,505,505,2021-02-05,155.70481872558594,151.75100708007812,155.09722900390625,0.02605459905397134,0.0039174763184479655
506,506,506,506,2021-02-08,154.54408264160156,151.5424346923828,155.65040588378906,0.019807309782978066,-0.007107744023574836
507,507,507,507,2021-02-09,155.37838745117188,153.76416015625,153.11126708984375,0.010498072459027785,0.014807011949014903
508,508,508,508,2021-02-10,156.80209350585938,150.95297241210938,153.69166564941406,0.038747968988524395,0.020238103629773407
509,509,509,509,2021-02-11,155.958740234375,153.15660095214844,153.26539611816406,0.018295909316386805,0.017573073795042582
510,510,510,510,2021-02-12,156.93812561035156,155.09722900390625,150.7534942626953,0.011869306874586094,0.041024795994971885
511,511,511,511,2021-02-16,154.7073211669922,155.70481872558594,151.75100708007812,-0.00640633711119587,0.01948134739793872
512,512,512,512,2021-02-17,153.70977783203125,154.54408264160156,151.5424346923828,-0.005398490807992484,0.01430188939519117
513,513,513,513,2021-02-18,152.63063049316406,155.37838745117188,153.76416015625,-0.017684293183125588,-0.007371871715320943
514,514,514,514,2021-02-19,150.7534942626953,156.80209350585938,150.95297241210938,-0.03857473524700128,-0.0013214589035681623
515,515,515,515,2021-02-22,150.35447692871094,155.958740234375,153.15660095214844,-0.03593426887933293,-0.01829580968771294
516,516,516,516,2021-02-23,148.3866424560547,156.93812561035156,155.09722900390625,-0.05448952012800656,-0.04326696608926872
517,517,517,517,2021-02-24,148.64056396484375,154.7073211669922,155.70481872558594,-0.03921441568754158,-0.04536953203222449
518,518,518,518,2021-02-25,147.3256072998047,153.70977783203125,154.54408264160156,-0.04153392596275152,-0.04670819625321421
519,519,519,519,2021-02-26,144.8136749267578,152.63063049316406,155.37838745117188,-0.05121485471919318,-0.06799344939613339
520,520,520,520,2021-03-01,144.7139129638672,150.7534942626953,156.80209350585938,-0.040062628918596466,-0.07709195886176401
521,521,521,521,2021-03-02,145.86561584472656,150.35447692871094,155.958740234375,-0.02985518739234294,-0.0647166319404765
522,522,522,522,2021-03-03,144.6232147216797,148.3866424560547,156.93812561035156,-0.025362308035843273,-0.07846984816963809
523,523,523,523,2021-03-04,143.2720489501953,148.64056396484375,154.7073211669922,-0.03611742899413506,-0.07391552080753538
524,524,524,524,2021-03-05,143.59848022460938,147.3256072998047,153.70977783203125,-0.025298569227077294,-0.0657817462885878
525,525,525,525,2021-03-08,145.41220092773438,144.8136749267578,152.63063049316406,0.0041330765294043115,-0.04729345310378563
526,526,526,526,2021-03-09,147.77903747558594,144.7139129638672,150.7534942626953,0.0211805793164066,-0.019730599291624018
527,527,527,527,2021-03-10,146.61827087402344,145.86561584472656,150.35447692871094,0.005159920828072817,-0.024849316967521906
528,528,528,528,2021-03-11,146.89939880371094,144.6232147216797,148.3866424560547,0.015738718617281933,-0.010022759648222412
529,529,529,529,2021-03-12,148.2687225341797,143.2720489501953,148.64056396484375,0.034875424903857866,-0.0025016147728826876
530,530,530,530,2021-03-15,150.8260498046875,143.59848022460938,147.3256072998047,0.05033179716646807,0.023759905484451727
531,531,531,531,2021-03-16,153.40145874023438,145.41220092773438,144.8136749267578,0.05494214214163806,0.05930229874920312
532,532,532,532,2021-03-17,153.00245666503906,147.77903747558594,144.7139129638672,0.03534614434280692,0.05727537547299533
533,533,533,533,2021-03-18,153.1384735107422,146.61827087402344,145.86561584472656,0.044470601091190165,0.04985998670007019
534,534,534,534,2021-03-19,150.43606567382812,146.89939880371094,144.6232147216797,0.024075434609796664,0.04019306971799086
535,535,535,535,2021-03-22,151.04368591308594,148.2687225341797,143.2720489501953,0.018715770470515425,0.05424391582193566
536,536,536,536,2021-03-23,150.43606567382812,150.8260498046875,143.59848022460938,-0.002585655006972498,0.0476160014961422
537,537,537,537,2021-03-24,150.98924255371094,153.40145874023438,145.41220092773438,-0.015724858201043634,0.03835332654615553
538,538,538,538,2021-03-25,153.3470458984375,153.00245666503906,147.77903747558594,0.0022521810493072447,0.03767793130856889
539,539,539,539,2021-03-26,153.23822021484375,153.1384735107422,146.61827087402344,0.0006513497347520047,0.045150916740167135
540,540,540,540,2021-03-29,153.3923797607422,150.43606567382812,146.89939880371094,0.019651631233988054,0.04420018740653431
541,541,541,541,2021-03-30,151.7586212158203,151.04368591308594,148.2687225341797,0.004733301484351804,0.023537659339016193
542,542,542,542,2021-03-31,149.96054077148438,150.43606567382812,150.8260498046875,-0.003160976725985143,-0.005738458537659197
543,543,543,543,2021-04-01,154.9075164794922,150.98924255371094,153.40145874023438,0.025950682707659878,0.009817753700817944
544,544,544,544,2021-04-05,155.7928466796875,153.3470458984375,153.00245666503906,0.015949448304793945,0.01823755039932018
545,545,545,545,2021-04-06,156.0758056640625,153.23822021484375,153.1384735107422,0.0185174785066049,0.01918088959607056
546,546,546,546,2021-04-07,155.16311645507812,153.3923797607422,150.43606567382812,0.011543837425939119,0.03142232389604693
547,547,547,547,2021-04-08,154.49679565429688,151.7586212158203,151.04368591308594,0.018042958064191428,0.022861662308730546
548,548,548,548,2021-04-09,153.7026824951172,149.96054077148438,150.43606567382812,0.02495417597443339,0.021714319678976857
549,549,549,549,2021-04-12,154.21385192871094,154.9075164794922,150.98924255371094,-0.004477927001515614,0.021356550443339728
550,550,550,550,2021-04-13,156.19447326660156,155.7928466796875,153.3470458984375,0.0025779526818701104,0.018568517909695714
551,551,551,551,2021-04-14,156.0758056640625,156.0758056640625,153.23822021484375,0.0,0.0185174785066049
552,552,552,552,2021-04-15,159.01475524902344,155.16311645507812,153.3923797607422,0.024823159536502493,0.03665355148052929
553,553,553,553,2021-04-16,160.31996154785156,154.49679565429688,151.7586212158203,0.037691175851858105,0.05641419422133476
554,554,554,554,2021-04-19,161.16879272460938,153.7026824951172,149.96054077148438,0.04857501579212431,0.07474134125859533
555,555,555,555,2021-04-20,163.59664916992188,154.21385192871094,154.9075164794922,0.06084276557431667,0.05609238910998893
556,556,556,556,2021-04-21,164.18080139160156,156.19447326660156,155.7928466796875,0.05113067036225072,0.05384043549290696
557,557,557,557,2021-04-22,163.37759399414062,156.0758056640625,156.0758056640625,0.046783601718478396,0.046783601718478396
558,558,558,558,2021-04-23,163.69705200195312,159.01475524902344,155.16311645507812,0.029445674683440615,0.05499976890027014
559,559,559,559,2021-04-26,163.89784240722656,160.31996154785156,154.49679565429688,0.022317126481514737,0.06084946107209577
560,560,560,560,2021-04-27,162.47396850585938,161.16879272460938,153.7026824951172,0.008098191710600888,0.0570665772929555
561,561,561,561,2021-04-28,162.93032836914062,163.59664916992188,154.21385192871094,-0.0040729489519627515,0.056522007144073516
562,562,562,562,2021-04-29,163.99822998046875,164.18080139160156,156.19447326660156,-0.001112014374307635,0.049961797947532416
563,563,563,563,2021-04-30,165.29429626464844,163.37759399414062,156.0758056640625,0.011731732752635393,0.05906418718368056
564,564,564,564,2021-05-03,164.25381469726562,163.69705200195312,159.01475524902344,0.003401177287577939,0.03294700193096922
565,565,565,565,2021-05-04,165.13003540039062,163.89784240722656,160.31996154785156,0.0075180549973470345,0.030002962863132865
566,566,566,566,2021-05-05,160.18307495117188,162.47396850585938,161.16879272460938,-0.014100065233557002,-0.0061160585543492685
567,567,567,567,2021-05-06,161.09580993652344,162.93032836914062,163.59664916992188,-0.011259527007524528,-0.01528661648076246
568,568,568,568,2021-05-07,162.59266662597656,163.99822998046875,164.18080139160156,-0.008570600759895908,-0.009673084502962115
569,569,569,569,2021-05-10,163.50535583496094,165.29429626464844,163.37759399414062,-0.010822759587682751,0.0007820034418237753
570,570,570,570,2021-05-11,161.5977783203125,164.25381469726562,163.69705200195312,-0.016170317760037634,-0.012824138589958123
571,571,571,571,2021-05-12,157.4449005126953,165.13003540039062,163.89784240722656,-0.04653989729403962,-0.039371731804120014
572,572,572,572,2021-05-13,157.70046997070312,160.18307495117188,162.47396850585938,-0.015498547404121932,-0.02938008210825538
573,573,573,573,2021-05-14,158.65879821777344,161.09580993652344,162.93032836914062,-0.015127716355318288,-0.02621691243197799
574,574,574,574,2021-05-17,157.76434326171875,162.59266662597656,163.99822998046875,-0.029695824937570836,-0.03801191463769105
575,575,575,575,2021-05-18,158.47628784179688,163.50535583496094,165.29429626464844,-0.030757818100101253,-0.04124769321704502
576,576,576,576,2021-05-19,157.97427368164062,161.5977783203125,164.25381469726562,-0.022422985491109326,-0.038230716450627034
577,577,577,577,2021-05-20,159.85450744628906,157.4449005126953,165.13003540039062,0.015304445718770321,-0.03194771890716308
578,578,578,578,2021-05-21,159.3616180419922,157.70046997070312,160.18307495117188,0.010533564494751735,-0.005128237858026408
579,579,579,579,2021-05-24,162.45578002929688,158.65879821777344,161.09580993652344,0.023931744436332725,0.008441995439293581
580,580,580,580,2021-05-25,162.78433227539062,157.76434326171875,162.59266662597656,0.03181954115794161,0.0011788086965507372
581,581,581,581,2021-05-26,161.9355010986328,158.47628784179688,163.50535583496094,0.0218279548564968,-0.009601243508577828
582,582,582,582,2021-05-27,160.77630615234375,157.97427368164062,161.5977783203125,0.017737270793534154,-0.0050834372632305724
583,583,583,583,2021-05-28,162.70217895507812,159.85450744628906,157.4449005126953,0.01781414583974672,0.033391227186547745
584,584,584,584,2021-06-01,164.94744873046875,159.3616180419922,157.70046997070312,0.035051292507614296,0.045954072052619255
585,585,585,585,2021-06-02,166.134033203125,162.45578002929688,158.65879821777344,0.022641565435005173,0.04711516202896693
586,586,586,586,2021-06-03,167.51222229003906,162.78433227539062,157.76434326171875,0.02904388861361684,0.061787592980685924
587,587,587,587,2021-06-04,168.02334594726562,161.9355010986328,158.47628784179688,0.037594257017951715,0.06024281761950001
588,588,588,588,2021-06-07,171.1540069580078,160.77630615234375,157.97427368164062,0.06454745138771045,0.08342961780554092
589,589,589,589,2021-06-08,171.87506103515625,162.70217895507812,159.85450744628906,0.05637836038207422,0.075196838555873
590,590,590,590,2021-06-09,173.8009033203125,164.94744873046875,159.3616180419922,0.053674395439184286,0.09060704488150662
591,591,591,591,2021-06-10,176.84938049316406,166.134033203125,162.45578002929688,0.06449820716106891,0.08860011297395198
592,592,592,592,2021-06-11,176.53904724121094,167.51222229003906,162.78433227539062,0.05388756013004459,0.08449655303773795
593,593,593,593,2021-06-14,176.63946533203125,168.02334594726562,161.9355010986328,0.05127929893426719,0.09080136309605424
594,594,594,594,2021-06-15,167.68563842773438,171.1540069580078,160.77630615234375,-0.020264606081494718,0.042974816630279244
595,595,595,595,2021-06-16,166.24354553222656,171.87506103515625,162.70217895507812,-0.03276516947259611,0.021765944376972435
596,596,596,596,2021-06-17,167.3297119140625,173.8009033203125,164.94744873046875,-0.037233358875722766,0.014442558535636918
597,597,597,597,2021-06-18,166.7364044189453,176.84938049316406,166.134033203125,-0.057184119311119996,0.003625814676297079
598,598,598,598,2021-06-21,170.1865234375,176.53904724121094,167.51222229003906,-0.03598367558329052,0.015964812065059508
599,599,599,599,2021-06-22,167.4300537109375,176.63946533203125,168.02334594726562,-0.05213677251447013,-0.0035310107234404198
600,600,600,600,2021-06-23,167.87733459472656,167.68563842773438,171.1540069580078,0.0011431877457699358,-0.019144584585070068
601,601,601,601,2021-06-24,167.83169555664062,166.24354553222656,171.87506103515625,0.009553152992073377,-0.023525027157305645
602,602,602,602,2021-06-25,168.55274963378906,167.3297119140625,173.8009033203125,0.007309148541143173,-0.030196354485288124
603,603,603,603,2021-06-28,168.26979064941406,166.7364044189453,176.84938049316406,0.0091964693362101,-0.048513541974672836
604,604,604,604,2021-06-29,168.0677947998047,170.1865234375,176.53904724121094,-0.01244945013800347,-0.04798514874633775
605,605,605,605,2021-06-30,167.07598876953125,167.4300537109375,176.63946533203125,-0.0021147036243417405,-0.054141222317014015
606,606,606,606,2021-07-01,167.36984252929688,167.87733459472656,167.68563842773438,-0.003022993346033398,-0.001883261449212248
607,607,607,607,2021-07-02,168.95849609375,167.83169555664062,166.24354553222656,0.006713872092944939,0.016331163732291376
608,608,608,608,2021-07-06,171.1900177001953,168.55274963378906,167.3297119140625,0.01564654431408674,0.02307005577177712
609,609,609,609,2021-07-07,171.65830993652344,168.26979064941406,166.7364044189453,0.020137419046115435,0.02951908153909355
610,610,610,610,2021-07-08,171.6307830810547,168.0677947998047,170.1865234375,0.021199708638374615,0.00848633378473762
611,611,611,611,2021-07-09,174.98260498046875,167.07598876953125,167.4300537109375,0.04732347400226411,0.04510869525593342
612,612,612,612,2021-07-12,175.0101318359375,167.36984252929688,167.87733459472656,0.04564913960113959,0.042488149209839676
613,613,613,613,2021-07-13,173.19187927246094,168.95849609375,167.83169555664062,0.025055757932184397,0.03193785117907799
614,614,614,614,2021-07-14,174.70709228515625,171.1900177001953,168.55274963378906,0.020544857884881917,0.0365128582282912
615,615,615,615,2021-07-15,175.94679260253906,171.65830993652344,168.26979064941406,0.024982668579234257,0.045623174091419916
616,616,616,616,2021-07-16,177.7926025390625,171.6307830810547,168.0677947998047,0.03590159846265939,0.057862410528094266
617,617,617,617,2021-07-19,176.543701171875,174.98260498046875,167.07598876953125,0.008921436456958087,0.05666710382545603
618,618,618,618,2021-07-20,179.09658813476562,175.0101318359375,167.36984252929688,0.0233498269840684,0.07006486609686613
619,619,619,619,2021-07-21,179.0690460205078,173.19187927246094,168.95849609375,0.033934424481883774,0.05984043513945436
620,620,620,620,2021-07-22,178.34359741210938,174.70709228515625,171.1900177001953,0.020814868357019067,0.04178736475418865
621,621,621,621,2021-07-23,180.8505401611328,175.94679260253906,171.65830993652344,0.02787062773955329,0.05354957897469981
622,622,622,622,2021-07-26,180.15261840820312,177.7926025390625,171.6307830810547,0.013273982356055036,0.04965213800326196
623,623,623,623,2021-07-27,184.34927368164065,176.543701171875,174.98260498046875,0.04421325970823786,0.053529141952238124
624,624,624,624,2021-07-28,182.723861694336,179.09658813476562,175.0101318359375,0.020253169517896907,0.044075904506087005
625,625,625,625,2021-07-29,183.43096923828125,179.0690460205078,173.19187927246094,0.02435889013042436,0.05911991952990148
626,626,626,626,2021-07-30,184.8910522460937,178.34359741210938,174.70709228515625,0.03671258698934232,0.05829162301159019
627,627,627,627,2021-08-02,186.4246520996093,180.8505401611328,175.94679260253906,0.030821649376939098,0.05955129583259611
628,628,628,628,2021-08-03,188.16943359375,180.15261840820312,177.7926025390625,0.04450013136851427,0.058364807683197295
629,629,629,629,2021-08-04,187.765365600586,184.34927368164065,176.543701171875,0.018530541784746557,0.06356309714944786
630,630,630,630,2021-08-05,190.2264099121093,182.723861694336,179.09658813476562,0.04105948806140991,0.062144242351332535
631,631,631,631,2021-08-06,191.0620574951172,183.43096923828125,179.0690460205078,0.04160196224511559,0.06697423000307867
632,632,632,632,2021-08-09,191.98956298828125,184.8910522460937,178.34359741210938,0.038392938197675974,0.0765150292703769
633,633,633,633,2021-08-10,187.80210876464844,186.4246520996093,180.8505401611328,0.007388811777442106,0.038438196520297785
634,634,634,634,2021-08-11,187.8388214111328,188.16943359375,180.15261840820312,-0.0017569919635883613,0.0426649530317329
635,635,635,635,2021-08-12,187.88473510742188,187.765365600586,184.34927368164065,0.0006357376210146537,0.01917805996831179
636,636,636,636,2021-08-13,188.7112274169922,190.2264099121093,182.723861694336,-0.007965153186758722,0.03276728976247223
637,637,637,637,2021-08-16,188.98670959472656,191.0620574951172,183.43096923828125,-0.010862166604919232,0.030287908195198332
638,638,638,638,2021-08-17,189.620346069336,191.98956298828125,184.8910522460937,-0.012340342266885962,0.02557881393279926
639,639,639,639,2021-08-18,187.7194366455078,187.80210876464844,186.4246520996093,-0.0004402086839410124,0.00694535047439282
640,640,640,640,2021-08-19,188.4265289306641,187.8388214111328,188.16943359375,0.003128786238734582,0.0013662970228689453
641,641,641,641,2021-08-20,190.1437530517578,187.88473510742188,187.765365600586,0.012023424590850151,0.012666805955210636
642,642,642,642,2021-08-23,189.381591796875,188.7112274169922,190.2264099121093,0.0035523290747376812,-0.004441118957271062
643,643,643,643,2021-08-24,187.811279296875,188.98670959472656,191.0620574951172,-0.00621964528813812,-0.017014253069714047
644,644,644,644,2021-08-25,187.18682861328125,189.620346069336,191.98956298828125,-0.012833630496407289,-0.0250156013704409
645,645,645,645,2021-08-26,187.9214782714844,187.7194366455078,187.80210876464844,0.001076295718690723,0.0006356132400278103
646,646,646,646,2021-08-27,188.1602020263672,188.4265289306641,187.8388214111328,-0.0014134257304867504,0.0017109382012727714
647,647,647,647,2021-08-30,189.0968780517578,190.1437530517578,187.88473510742188,-0.005505702833766168,0.006451524354242455
648,648,648,648,2021-08-31,189.5101318359375,189.381591796875,188.7112274169922,0.0006787356566333447,0.004233475823778088
649,649,649,649,2021-09-01,191.68653869628903,187.811279296875,188.98670959472656,0.0206337948067985,0.014285814634013905
650,650,650,650,2021-09-02,191.47528076171875,187.18682861328125,189.620346069336,0.022910010176502515,0.009782361074820889
651,651,651,651,2021-09-03,191.3926544189453,187.9214782714844,187.7194366455078,0.018471417846374072,0.019567594273011135
652,652,652,652,2021-09-07,189.0785522460937,188.1602020263672,188.4265289306641,0.004880682577061757,0.003460358364238303
653,653,653,653,2021-09-08,190.8233337402344,189.0968780517578,190.1437530517578,0.009130006302928262,0.003574036367587574
654,654,654,654,2021-09-09,185.8736572265625,189.5101318359375,189.381591796875,-0.01918881367526648,-0.0185231021506832
655,655,655,655,2021-09-10,183.3758544921875,191.68653869628903,187.811279296875,-0.0433555963847263,-0.023616392057456692
656,656,656,656,2021-09-13,183.62384033203125,191.47528076171875,187.18682861328125,-0.0410049819405055,-0.01903439631754733
657,657,657,657,2021-09-14,183.1554718017578,191.3926544189453,187.9214782714844,-0.04303813352813879,-0.02536169102949093
658,658,658,658,2021-09-15,182.5769500732422,189.0785522460937,188.1602020263672,-0.0343857200915596,-0.029672863299448515
659,659,659,659,2021-09-16,181.9433135986328,190.8233337402344,189.0968780517578,-0.04653529506873544,-0.0378301563030935
660,660,660,660,2021-09-17,178.03135681152344,185.8736572265625,189.5101318359375,-0.042191564593147435,-0.0605707721967681
661,661,661,661,2021-09-20,179.60165405273438,183.3758544921875,191.68653869628903,-0.020581774246695717,-0.06304503553430074
662,662,662,662,2021-09-21,178.82107543945312,183.62384033203125,191.47528076171875,-0.026155453909980864,-0.06608793193526186
663,663,663,663,2021-09-22,180.48321533203125,183.1554718017578,191.3926544189453,-0.014590099020459157,-0.057000301918766705
664,664,664,664,2021-09-23,180.6576995849609,182.5769500732422,189.0785522460937,-0.010512008703789544,-0.04453626580646064
665,665,665,665,2021-09-24,179.42713928222656,181.9433135986328,190.8233337402344,-0.013829440976088514,-0.05972117892836604
666,666,666,666,2021-09-27,176.47024536132812,178.03135681152344,185.8736572265625,-0.008768744327708577,-0.0505903418781527
667,667,667,667,2021-09-28,175.9376220703125,179.60165405273438,183.3758544921875,-0.02040088105951432,-0.040562768977809416
668,668,668,668,2021-09-29,178.12680053710938,178.82107543945312,183.62384033203125,-0.003882511614682782,-0.02993641667107083
669,669,669,669,2021-09-30,176.49185180664062,180.48321533203125,183.1554718017578,-0.022114873773983912,-0.03638231459625563
670,670,670,670,2021-10-01,179.22598266601562,180.6576995849609,182.5769500732422,-0.007925025737815061,-0.01835372650207101
671,671,671,671,2021-10-04,179.32762145996094,179.42713928222656,181.9433135986328,-0.0005546419714639317,-0.014376412559145235
672,672,672,672,2021-10-05,177.4709930419922,176.47024536132812,178.03135681152344,0.005670914542080352,-0.0031475565853519294
673,673,673,673,2021-10-06,180.2882537841797,175.9376220703125,179.60165405273438,0.024728262566425352,0.003822903163484881
674,674,674,674,2021-10-07,180.2420654296875,178.12680053710938,178.82107543945312,0.011875051290428651,0.007946434651185719
675,675,675,675,2021-10-08,177.75730895996094,176.49185180664062,180.48321533203125,0.00717005992269093,-0.015103378821435087
676,676,676,676,2021-10-11,177.22158813476562,179.22598266601562,180.6576995849609,-0.011183615798526003,-0.019020011093295985
677,677,677,677,2021-10-12,179.6416778564453,179.32762145996094,179.42713928222656,0.001751299626502334,0.0011956863107609461
678,678,678,678,2021-10-13,182.44972229003903,177.4709930419922,176.47024536132812,0.02805376339371035,0.03388376843058016
679,679,679,679,2021-10-14,185.534912109375,180.2882537841797,175.9376220703125,0.029101498378679702,0.054549390438089373
680,680,680,680,2021-10-15,186.2646026611328,180.2420654296875,178.12680053710938,0.033413605292903714,0.045685444859983715
681,681,681,681,2021-10-18,187.317611694336,177.75730895996094,176.49185180664062,0.053782895287464605,0.061338581792182545
682,682,682,682,2021-10-19,187.659408569336,177.22158813476562,179.22598266601562,0.05889700314971269,0.047054705896275584
683,683,683,683,2021-10-20,190.05181884765625,179.6416778564453,179.32762145996094,0.05794947539696138,0.05980226191808247
684,684,684,684,2021-10-21,190.8000030517578,182.44972229003903,177.4709930419922,0.04576757178311519,0.07510528780673353
685,685,685,685,2021-10-22,192.351806640625,185.534912109375,180.2882537841797,0.03674184256616542,0.06691258361671415
686,686,686,686,2021-10-25,192.99839782714844,186.2646026611328,180.2420654296875,0.0361517704910701,0.07077333677380215
687,687,687,687,2021-10-26,193.05386352539065,187.317611694336,177.75730895996094,0.030623131371197765,0.0860530273265736
688,688,688,688,2021-10-27,190.1995849609375,187.659408569336,177.22158813476562,0.01353609931400257,0.0732303381476469
689,689,689,689,2021-10-28,190.2088165283203,190.05181884765625,179.6416778564453,0.0008260782854696558,0.05882342448571087
690,690,690,690,2021-10-29,188.5646514892578,190.8000030517578,182.44972229003903,-0.011715678861355272,0.033515694748484925
691,691,691,691,2021-11-01,189.35903930664065,192.351806640625,185.534912109375,-0.015558821028262004,0.02061136178516798
692,692,692,692,2021-11-02,189.7469482421875,192.99839782714844,186.2646026611328,-0.016847028895405458,0.018695691673581427
693,693,693,693,2021-11-03,191.686767578125,193.05386352539065,187.317611694336,-0.007081422367316903,0.023324853676431445
694,694,694,694,2021-11-04,190.3935546875,190.1995849609375,187.659408569336,0.0010198220285408954,0.014569725754804308
695,695,695,695,2021-11-05,190.48594665527344,190.2088165283203,190.05181884765625,0.0014569783462790031,0.002284260209922895
696,696,696,696,2021-11-08,190.91082763671875,188.5646514892578,190.8000030517578,0.012442290370603182,0.0005808416309662778
697,697,697,697,2021-11-09,191.1602478027344,189.35903930664065,192.351806640625,0.009512133683657664,-0.006194684930185268
698,698,698,698,2021-11-10,189.7469482421875,189.7469482421875,192.99839782714844,0.0,-0.016847028895405458
699,699,699,699,2021-11-11,189.89480590820312,191.686767578125,193.05386352539065,-0.009348384828866907,-0.01636360733475839
700,700,700,700,2021-11-12,189.8670654296875,190.3935546875,190.1995849609375,-0.002765268281674005,-0.001748266334641535
701,701,701,701,2021-11-15,190.3196563720703,190.48594665527344,190.2088165283203,-0.0008729792728702224,0.0005827271615115315
702,702,702,702,2021-11-16,190.48594665527344,190.91082763671875,188.5646514892578,-0.0022255467995445644,0.010189052671545351
703,703,703,703,2021-11-17,191.4558258056641,191.1602478027344,189.35903930664065,0.001546231532586706,0.01107307317728834
704,704,704,704,2021-11-18,190.6522216796875,189.7469482421875,189.7469482421875,0.004770951237352827,0.004770951237352827
705,705,705,705,2021-11-19,190.8369598388672,189.89480590820312,191.686767578125,0.00496145182148644,-0.004433314568317637
706,706,706,706,2021-11-22,188.18589782714844,189.8670654296875,190.3935546875,-0.0088544456024241,-0.011595228966521876
707,707,707,707,2021-11-23,190.6984100341797,190.3196563720703,190.48594665527344,0.0019900921918907244,0.001115375609785696
708,708,708,708,2021-11-24,194.3285522460937,190.48594665527344,190.91082763671875,0.020172646110079295,0.017902204142546063
709,709,709,709,2021-11-26,188.8509826660156,191.4558258056641,191.1602478027344,-0.013605452478069435,-0.01208025812511937
710,710,710,710,2021-11-29,189.59918212890625,190.6522216796875,189.7469482421875,-0.005523353158456534,-0.0007787535696892611
711,711,711,711,2021-11-30,184.80519104003903,190.8369598388672,189.89480590820312,-0.03160692144708799,-0.026802285843586793
712,712,712,712,2021-12-01,183.068603515625,188.18589782714844,189.8670654296875,-0.027192761894537676,-0.03580643066598688
713,713,713,713,2021-12-02,187.1513671875,190.6984100341797,190.3196563720703,-0.018600274884535972,-0.016647198954459985
714,714,714,714,2021-12-03,187.19757080078125,194.3285522460937,190.48594665527344,-0.036695489998206265,-0.01726308902169682
715,715,715,715,2021-12-06,190.3104248046875,188.8509826660156,191.4558258056641,0.007728009238124667,-0.005982586302384019
716,716,716,716,2021-12-07,194.64260864257807,189.59918212890625,190.6522216796875,0.026600465556032127,0.020930188632130253
717,717,717,717,2021-12-08,196.1205291748047,184.80519104003903,190.8369598388672,0.06122846480169564,0.027686300077294668
718,718,718,718,2021-12-09,194.8920288085937,183.068603515625,188.18589782714844,0.06458466971350196,0.03563567227340769
719,719,719,719,2021-12-10,195.76953125,187.1513671875,190.6984100341797,0.04604916433159567,0.02659236233228901
720,720,720,720,2021-12-13,197.70928955078125,187.19757080078125,194.3285522460937,0.05615307241987,0.017397017914311697
721,721,721,721,2021-12-14,195.8157196044922,190.3104248046875,188.8509826660156,0.028927972839400073,0.03687953771886798
722,722,722,722,2021-12-15,201.89366149902344,194.64260864257807,189.59918212890625,0.03725316315381111,0.06484458019316941
723,723,723,723,2021-12-16,200.0462951660156,196.1205291748047,184.80519104003903,0.020017108906084102,0.08247119055586749
724,724,724,724,2021-12-17,198.93780517578125,194.8920288085937,183.068603515625,0.02075906537542882,0.08668445246976386
725,725,725,725,2021-12-20,198.6976623535156,195.76953125,187.1513671875,0.014957031795598263,0.06169495494226229
726,726,726,726,2021-12-21,200.8960723876953,197.70928955078125,187.19757080078125,0.016118528593951353,0.07317670591725922
