,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,T,T_6m,T_12m,T_6m_ret,T_12m_ret
721,721,721,721,2021-12-14,14.445893287658691,15.08750343322754,15.696704864501951,-0.042525932034309766,-0.07968625183696776
722,722,722,722,2021-12-15,14.368124961853027,14.957883834838867,15.482836723327637,-0.03942796183589914,-0.07199661027201165
723,723,723,723,2021-12-16,15.366178512573242,15.016213417053224,14.795862197875977,0.023305815241183137,0.038545662771794165
724,724,724,724,2021-12-17,15.41154670715332,14.86715316772461,14.407008171081545,0.03661720124136103,0.06972568656469114
725,725,725,725,2021-12-20,15.677263259887695,14.80234432220459,14.93844223022461,0.05910678191498775,0.04945770236793812
726,726,726,726,2021-12-21,15.858729362487791,14.543109893798828,15.204158782958984,0.09046342070549462,0.04305207469041017
727,727,727,727,2021-12-22,16.059635162353516,14.445893287658691,15.08750343322754,0.11170938636750583,0.0644329085609372
728,728,728,728,2021-12-23,16.117963790893555,14.368124961853027,14.957883834838867,0.1217861644220315,0.07755642234315996
729,729,729,729,2021-12-27,16.059635162353516,15.366178512573242,15.016213417053224,0.04512876439726754,0.06948634228355632
730,730,730,730,2021-12-28,16.085559844970703,15.41154670715332,14.86715316772461,0.04373429550095298,0.08195292424182155
731,731,731,731,2021-12-29,15.968902587890623,15.677263259887695,14.80234432220459,0.018602693797272973,0.0788090210775676
732,732,732,732,2021-12-30,16.059635162353516,15.858729362487791,14.543109893798828,0.012668467647915627,0.10427792127193736
733,733,733,733,2021-12-31,15.94297981262207,16.059635162353516,14.445893287658691,-0.00726388542156331,0.10363405676285575
734,734,734,734,2022-01-03,16.480894088745117,16.117963790893555,14.368124961853027,0.022517130734380553,0.14704557014234165
735,735,735,735,2022-01-04,16.61699104309082,16.059635162353516,15.366178512573242,0.034705388702966244,0.08140036441032561
736,736,736,736,2022-01-05,16.986404418945312,16.085559844970703,15.41154670715332,0.056003308722653244,0.10218686947631395
737,737,737,737,2022-01-06,16.921592712402344,15.968902587890623,15.677263259887695,0.059659085479934815,0.07937159897661639
738,738,738,738,2022-01-07,17.49968910217285,16.059635162353516,15.858729362487791,0.08966915656932639,0.1034735950262562
739,739,739,739,2022-01-10,17.61284637451172,15.94297981262207,16.059635162353516,0.10473992826407597,0.09671522400453969
740,740,740,740,2022-01-11,17.53297233581543,16.480894088745117,16.117963790893555,0.06383623615352163,0.0877907757629619
741,741,741,741,2022-01-12,17.606191635131836,16.61699104309082,16.059635162353516,0.05952946532111869,0.09630084725733434
742,742,742,742,2022-01-13,17.83916473388672,16.986404418945312,16.085559844970703,0.05020252043394802,0.10901733640711897
743,743,743,743,2022-01-14,18.09211158752441,16.921592712402344,15.968902587890623,0.06917309115141146,0.13295897998925965
744,744,744,744,2022-01-18,18.178640365600582,17.49968910217285,16.059635162353516,0.03879790432067898,0.1319460362470981
745,745,745,745,2022-01-19,18.158674240112305,17.61284637451172,15.94297981262207,0.030990326832718962,0.13897617970613418
746,746,746,746,2022-01-20,17.985607147216797,17.53297233581543,16.480894088745117,0.025816205189393315,0.09130045071397275
747,747,747,747,2022-01-21,17.712692260742188,17.606191635131836,16.61699104309082,0.006049043871465987,0.06593860553995712
748,748,748,748,2022-01-24,17.53297233581543,17.83916473388672,16.986404418945312,-0.01716405463141757,0.03217678699916737
749,749,749,749,2022-01-25,17.626161575317383,18.09211158752441,16.921592712402344,-0.02575431894463487,0.041637266354876745
750,750,750,750,2022-01-26,16.141782760620117,18.178640365600582,17.49968910217285,-0.11204675179309931,-0.07759602662793186
751,751,751,751,2022-01-27,16.05525016784668,18.158674240112305,17.61284637451172,-0.11583577327573757,-0.08843523491575456
752,752,752,752,2022-01-28,16.780797958374023,17.985607147216797,17.53297233581543,-0.06698740715179097,-0.042900562610533766
753,753,753,753,2022-01-31,16.973833084106445,17.712692260742188,17.606191635131836,-0.04171354448884801,-0.035916827678029284
754,754,754,754,2022-02-01,16.254940032958984,17.53297233581543,17.83916473388672,-0.07289307701956205,-0.08880599089476371
755,755,755,755,2022-02-02,16.334819793701172,17.626161575317383,18.09211158752441,-0.07326279043217943,-0.09713027610524994
756,756,756,756,2022-02-03,16.348129272460938,16.141782760620117,18.178640365600582,0.012783378075452045,-0.10069570970794484
757,757,757,757,2022-02-04,16.028623580932617,16.05525016784668,18.158674240112305,-0.0016584348817800798,-0.11730210207055924
758,758,758,758,2022-02-07,15.928778648376465,16.780797958374023,17.985607147216797,-0.05077346810986305,-0.11435969228087017
759,759,759,759,2022-02-08,15.935436248779297,16.973833084106445,17.712692260742188,-0.06117633124950772,-0.10033799412311484
760,760,760,760,2022-02-09,16.30819320678711,16.254940032958984,17.53297233581543,0.003276122441556062,-0.06985576122346382
761,761,761,761,2022-02-10,16.141782760620117,16.334819793701172,17.626161575317383,-0.011817518376020963,-0.08421452443598954
762,762,762,762,2022-02-11,16.061906814575195,16.348129272460938,16.141782760620117,-0.01750796394593568,-0.004948396792936016
763,763,763,763,2022-02-14,16.008655548095703,16.028623580932617,16.05525016784668,-0.00124577339633003,-0.0029021422440548283
764,764,764,764,2022-02-15,16.201690673828125,15.928778648376465,16.780797958374023,0.017133267495023974,-0.03451011602561549
765,765,765,765,2022-02-16,15.935436248779297,15.935436248779297,16.973833084106445,0.0,-0.06117633124950772
766,766,766,766,2022-02-17,15.81562042236328,16.30819320678711,16.254940032958984,-0.030204007162414004,-0.02702683674654771
767,767,767,767,2022-02-18,15.888838768005373,16.141782760620117,16.334819793701172,-0.015670139808338424,-0.027302476019219535
768,768,768,768,2022-02-22,15.808964729309082,16.061906814575195,16.348129272460938,-0.015747948745200246,-0.03298019817228259
769,769,769,769,2022-02-23,15.649208068847656,16.008655548095703,16.028623580932617,-0.022453320840600144,-0.02367112248716774
770,770,770,770,2022-02-24,15.462830543518066,16.201690673828125,15.928778648376465,-0.04560389067935966,-0.029251966842159027
771,771,771,771,2022-02-25,15.9154634475708,15.935436248779297,15.935436248779297,-0.0012533576675709535,-0.0012533576675709535
772,772,772,772,2022-02-28,15.769024848937988,15.81562042236328,16.30819320678711,-0.0029461742366683197,-0.03306119513133621
773,773,773,773,2022-03-01,15.662522315979004,15.888838768005373,16.141782760620117,-0.01424373771619436,-0.029690676163126706
774,774,774,774,2022-03-02,15.855554580688477,15.808964729309082,16.061906814575195,0.002947052648742954,-0.012847306130519098
775,775,775,775,2022-03-03,15.9154634475708,15.649208068847656,16.008655548095703,0.017013984193434695,-0.005821357093037549
776,776,776,776,2022-03-04,15.888838768005373,15.462830543518066,16.201690673828125,0.02755046841445763,-0.019309830814639994
777,777,777,777,2022-03-07,15.689144134521484,15.9154634475708,15.935436248779297,-0.014220089398895852,-0.015455624208385199
778,778,778,778,2022-03-08,15.309733390808104,15.769024848937988,15.81562042236328,-0.029126180123992707,-0.03198654355916708
779,779,779,779,2022-03-09,15.48279857635498,15.662522315979004,15.888838768005373,-0.011474763514984332,-0.025555057709315876
780,780,780,780,2022-03-10,15.43620491027832,15.855554580688477,15.808964729309082,-0.026448123796370404,-0.02357901516091576
781,781,781,781,2022-03-11,15.43620491027832,15.9154634475708,15.649208068847656,-0.03011276038999855,-0.013611114225860033
782,782,782,782,2022-03-14,15.236513137817385,15.888838768005373,15.462830543518066,-0.04105558875086246,-0.014636221037522268
783,783,783,783,2022-03-15,15.369638442993164,15.689144134521484,15.9154634475708,-0.020364762334313613,-0.03429526299222829
784,784,784,784,2022-03-16,15.43620491027832,15.309733390808104,15.769024848937988,0.008260857079728678,-0.021105930255546745
785,785,785,785,2022-03-17,15.43620491027832,15.48279857635498,15.662522315979004,-0.0030093826931144596,-0.014449614253369214
786,786,786,786,2022-03-18,15.456172943115234,15.43620491027832,15.855554580688477,0.0012935843332591013,-0.02518875234169826
787,787,787,787,2022-03-21,15.41623306274414,15.43620491027832,15.9154634475708,-0.0012938314598869294,-0.03136763101314899
788,788,788,788,2022-03-22,15.449515342712402,15.236513137817385,15.888838768005373,0.013979721145407131,-0.027649813287652925
789,789,789,789,2022-03-23,15.449515342712402,15.369638442993164,15.689144134521484,0.00519705782380675,-0.015273541357926357
790,790,790,790,2022-03-24,15.529393196105955,15.43620491027832,15.309733390808104,0.006036994609056157,0.014347722438441401
791,791,791,791,2022-03-25,15.86886978149414,15.43620491027832,15.48279857635498,0.02802922568925781,0.02493549232945269
792,792,792,792,2022-03-28,15.888838768005373,15.456172943115234,15.43620491027832,0.02799307606627588,0.029322871804174033
793,793,793,793,2022-03-29,15.968716621398926,15.41623306274414,15.43620491027832,0.03583777933339327,0.03449757982715229
794,794,794,794,2022-03-30,16.068559646606445,15.449515342712402,15.236513137817385,0.04006884942096578,0.05460872190789523
795,795,795,795,2022-03-31,15.729085922241213,15.449515342712402,15.369638442993164,0.01809575079393566,0.023386853280983777
796,796,796,796,2022-04-01,15.962059020996094,15.529393196105955,15.43620491027832,0.027861090219457596,0.03406628207997087
797,797,797,797,2022-04-04,16.09518814086914,15.86886978149414,15.43620491027832,0.014261781871757861,0.04269075426383018
798,798,798,798,2022-04-05,15.902153968811035,15.888838768005373,15.456172943115234,0.0008380222746342536,0.02885455716218921
799,799,799,799,2022-04-06,15.995343208312988,15.968716621398926,15.41623306274414,0.0016674218439307609,0.03756495787342251
800,800,800,800,2022-04-07,15.795647621154783,16.068559646606445,15.449515342712402,-0.016984224563606043,0.022404086520788624
801,801,801,801,2022-04-08,16.068559646606445,15.729085922241213,15.449515342712402,0.02158254624861633,0.04006884942096578
802,802,802,802,2022-04-11,17.300077438354492,15.962059020996094,15.529393196105955,0.08382492606990133,0.11402147011723174
803,803,803,803,2022-04-12,17.238386154174805,16.09518814086914,15.86886978149414,0.07102731594685974,0.0863020739055882
804,804,804,804,2022-04-13,17.361757278442383,15.902153968811035,15.888838768005373,0.09178651599613952,0.09270145741568969
805,805,805,805,2022-04-14,17.46904182434082,15.995343208312988,15.968716621398926,0.09213297875733795,0.09395402514259543
806,806,806,806,2022-04-18,17.397518157958984,15.795647621154783,16.068559646606445,0.10141214689158096,0.08270551565169093
807,807,807,807,2022-04-19,17.424339294433594,16.068559646606445,15.729085922241213,0.08437468433043271,0.10777825110582318
808,808,808,808,2022-04-20,17.370697021484375,17.300077438354492,15.962059020996094,0.004082038556273648,0.08824914120636906
809,809,809,809,2022-04-21,18.06803131103516,17.238386154174805,16.09518814086914,0.04812777422667436,0.12257347679935138
810,810,810,810,2022-04-22,17.451162338256836,17.361757278442383,15.902153968811035,0.005149539783364299,0.09740871409520224
811,811,811,811,2022-04-25,17.44222068786621,17.46904182434082,15.995343208312988,-0.0015353524677717,0.09045616969326797
812,812,812,812,2022-04-26,17.254474639892578,17.397518157958984,15.795647621154783,-0.008222064593791933,0.09235626507545147
813,813,813,813,2022-04-27,17.04885482788086,17.424339294433594,16.068559646606445,-0.021549423493646414,0.061007035032007106
814,814,814,814,2022-04-28,17.361757278442383,17.370697021484375,17.300077438354492,-0.0005146450387647494,0.003565292716617874
815,815,815,815,2022-04-29,16.861112594604492,18.06803131103516,17.238386154174805,-0.0667985734391292,-0.021885665873597082
816,816,816,816,2022-05-02,17.093557357788086,17.451162338256836,17.361757278442383,-0.020491757141287925,-0.01544774047655384
817,817,817,817,2022-05-03,17.28129768371582,17.44222068786621,17.46904182434082,-0.009226061694216359,-0.010747248905398021
818,818,818,818,2022-05-04,17.835586547851562,17.254474639892578,17.397518157958984,0.03367891054853933,0.025179935776768803
819,819,819,819,2022-05-05,17.835586547851562,17.04885482788086,17.424339294433594,0.04614572227362279,0.023601885068281758
820,820,820,820,2022-05-06,17.907108306884766,17.361757278442383,17.370697021484375,0.031411050142921226,0.030880239563038092
821,821,821,821,2022-05-09,17.477981567382812,16.861112594604492,18.06803131103516,0.036585306534025364,-0.03265711319040998
822,822,822,822,2022-05-10,17.308116912841797,17.093557357788086,17.451162338256836,0.012552071553201483,-0.008196899589974715
823,823,823,823,2022-05-11,17.370697021484375,17.28129768371582,17.44222068786621,0.005173184294649191,-0.004100605517025291
824,824,824,824,2022-05-12,17.629961013793945,17.835586547851562,17.254474639892578,-0.011528947114014976,0.021761681055952664
825,825,825,825,2022-05-13,17.737245559692383,17.835586547851562,17.04885482788086,-0.005513751280079138,0.04037753495828733
826,826,826,826,2022-05-16,18.130613327026367,17.907108306884766,17.361757278442383,0.012481357476107346,0.044284460164562445
827,827,827,827,2022-05-17,18.389877319335938,17.477981567382812,16.861112594604492,0.05217397377594746,0.09066808113366398
828,828,828,828,2022-05-18,18.08591079711914,17.308116912841797,17.093557357788086,0.04493809974788521,0.05805423754458716
829,829,829,829,2022-05-19,18.06803131103516,17.370697021484375,17.28129768371582,0.040144289471419015,0.0455251475738816
830,830,830,830,2022-05-20,18.237892150878903,17.629961013793945,17.835586547851562,0.03448284069427632,0.022556342733556
831,831,831,831,2022-05-23,18.541858673095703,17.737245559692383,17.835586547851562,0.04536291222306765,0.039599041127650336
832,832,832,832,2022-05-24,18.917346954345703,18.130613327026367,17.907108306884766,0.043392554522498905,0.05641550998340317
833,833,833,833,2022-05-25,19.04250717163086,18.389877319335938,17.477981567382812,0.03548853757761172,0.08951408938248018
834,834,834,834,2022-05-26,19.06038475036621,18.08591079711914,17.308116912841797,0.053880280853883855,0.10123965803722501
835,835,835,835,2022-05-27,19.033567428588867,18.06803131103516,17.370697021484375,0.05343892209020029,0.09572847911904891
836,836,836,836,2022-05-31,19.033567428588867,18.237892150878903,17.629961013793945,0.04362758980739012,0.07961483373086975
837,837,837,837,2022-06-01,18.970985412597656,18.541858673095703,17.737245559692383,0.023143674378481638,0.06955645107089947
838,838,838,838,2022-06-02,18.944164276123047,18.917346954345703,18.130613327026367,0.0014176047963840865,0.04487167281230153
839,839,839,839,2022-06-03,18.68490028381348,19.04250717163086,18.389877319335938,-0.018779401503922433,0.016042682577732226
840,840,840,840,2022-06-06,18.72066116333008,19.06038475036621,18.08591079711914,-0.017823542991680763,0.03509640036000006
841,841,841,841,2022-06-07,18.89946556091309,19.033567428588867,18.06803131103516,-0.0070455456224329804,0.04601687010416722
842,842,842,842,2022-06-08,18.81900215148925,19.033567428588867,18.237892150878903,-0.011272993247568253,0.03186278303451551
843,843,843,843,2022-06-09,18.667016983032227,18.970985412597656,18.541858673095703,-0.016022806562466685,0.006750041198303913
844,844,844,844,2022-06-10,18.49715614318848,18.944164276123047,18.917346954345703,-0.023596086183541476,-0.02221193131210697
845,845,845,845,2022-06-13,17.66572380065918,18.68490028381348,19.04250717163086,-0.054545460113437194,-0.07230053052167329
846,846,846,846,2022-06-14,17.388580322265625,18.72066116333008,19.06038475036621,-0.0711556514720606,-0.08771094865062812
847,847,847,847,2022-06-15,17.379638671875,18.89946556091309,19.033567428588867,-0.08041639506364229,-0.0868953633058629
848,848,848,848,2022-06-16,16.950510025024414,18.81900215148925,19.033567428588867,-0.09928752393053808,-0.10944124959126955
849,849,849,849,2022-06-17,17.325998306274414,18.667016983032227,18.970985412597656,-0.07183893805725683,-0.08671068321157904
850,850,850,850,2022-06-21,17.844528198242188,18.49715614318848,18.944164276123047,-0.03528260992631671,-0.05804616460525658
851,851,851,851,2022-06-22,18.16637420654297,17.66572380065918,18.68490028381348,0.028340214730692592,-0.027751075434943817
852,852,852,852,2022-06-23,18.425636291503903,17.388580322265625,18.72066116333008,0.05964005974141284,-0.015759319035380637
853,853,853,853,2022-06-24,18.765363693237305,17.379638671875,18.89946556091309,0.07973267152008101,-0.007095537555999898
854,854,854,854,2022-06-27,18.577621459960938,16.950510025024414,18.81900215148925,0.09599188652933655,-0.01282643413212059
855,855,855,855,2022-06-28,18.425636291503903,17.325998306274414,18.667016983032227,0.0634675108349323,-0.01293086580184355
856,856,856,856,2022-06-29,18.72960090637207,17.844528198242188,18.49715614318848,0.04959910950277013,0.012566513543174507
857,857,857,857,2022-06-30,18.73854255676269,18.16637420654297,17.66572380065918,0.03149601256224521,0.06072883105211235
858,858,858,858,2022-07-01,19.05144691467285,18.425636291503903,17.388580322265625,0.033964125486266816,0.09562980770074536
859,859,859,859,2022-07-05,18.92628288269043,18.765363693237305,17.379638671875,0.00857533017125145,0.08899173567505292
860,860,860,860,2022-07-06,18.854761123657227,18.577621459960938,16.950510025024414,0.014917930387029932,0.1123418171973305
861,861,861,861,2022-07-07,18.908403396606445,18.425636291503903,17.325998306274414,0.026200837651677134,0.09133125043415147
862,862,862,862,2022-07-08,18.843175888061523,18.72960090637207,17.844528198242188,0.006063929619066988,0.055963804631030234
863,863,863,863,2022-07-11,18.71634864807129,18.73854255676269,18.16637420654297,-0.0011843988732940236,0.030274309847159175
864,864,864,864,2022-07-12,18.66199111938477,19.05144691467285,18.425636291503903,-0.020442321102033256,0.012827498825093597
865,865,865,865,2022-07-13,18.526105880737305,18.92628288269043,18.765363693237305,-0.02114398291695818,-0.012749969380354997
866,866,866,866,2022-07-14,18.417394638061523,18.854761123657227,18.577621459960938,-0.023196607091825472,-0.00862472207460685
867,867,867,867,2022-07-15,18.63481712341309,18.908403396606445,18.425636291503903,-0.014469030909423974,0.011352706012418112
868,868,868,868,2022-07-18,18.59857940673828,18.843175888061523,18.72960090637207,-0.012980639929079607,-0.006995423996953076
869,869,869,869,2022-07-19,18.843175888061523,18.71634864807129,18.73854255676269,0.006776281120586258,0.005583856427567868
870,870,870,870,2022-07-20,18.55328369140625,18.66199111938477,19.05144691467285,-0.005825071252209657,-0.02614831437726295
871,871,871,871,2022-07-21,17.140043258666992,18.526105880737305,18.92628288269043,-0.0748167278646229,-0.0943787871657088
872,872,872,872,2022-07-22,16.668964385986328,18.417394638061523,18.854761123657227,-0.09493363672958799,-0.11592810555039923
873,873,873,873,2022-07-25,16.78673553466797,18.63481712341309,18.908403396606445,-0.09917358332554604,-0.11220766859243436
874,874,874,874,2022-07-26,16.578372955322266,18.59857940673828,18.843175888061523,-0.10862154615336339,-0.1201922089032863
875,875,875,875,2022-07-27,16.6599063873291,18.843175888061523,18.71634864807129,-0.11586526144542741,-0.1098741159085056
876,876,876,876,2022-07-28,16.832029342651367,18.55328369140625,18.66199111938477,-0.09277356921740787,-0.0980582278186043
877,877,877,877,2022-07-29,17.013216018676758,17.140043258666992,18.526105880737305,-0.0073994702391491085,-0.08166259395254716
878,878,878,878,2022-08-01,16.967918395996094,16.668964385986328,18.417394638061523,0.017934768056802497,-0.07870148142831945
879,879,879,879,2022-08-02,16.632726669311523,16.78673553466797,18.63481712341309,-0.009174438057857448,-0.1074381594862075
880,880,880,880,2022-08-03,16.64179039001465,16.578372955322266,18.59857940673828,0.003825311136580689,-0.10521174622695573
881,881,881,881,2022-08-04,16.551193237304688,16.6599063873291,18.843175888061523,-0.006525435827604453,-0.1216346259448211
882,882,882,882,2022-08-05,16.623668670654297,16.832029342651367,18.55328369140625,-0.012378820625573494,-0.10400396247084487
883,883,883,883,2022-08-08,16.306596755981445,17.013216018676758,17.140043258666992,-0.04153355026584038,-0.048625694235871264
884,884,884,884,2022-08-09,16.397188186645508,16.967918395996094,16.668964385986328,-0.033635841240564957,-0.01630432419480743
885,885,885,885,2022-08-10,16.315656661987305,16.632726669311523,16.78673553466797,-0.01906302037111174,-0.028062565929378724
886,886,886,886,2022-08-11,16.342832565307617,16.64179039001465,16.578372955322266,-0.017964282550176236,-0.014207690383695404
887,887,887,887,2022-08-12,16.551193237304688,16.551193237304688,16.6599063873291,0.0,-0.006525435827604453
888,888,888,888,2022-08-15,16.6599063873291,16.623668670654297,16.832029342651367,0.0021798868464442123,-0.010225918207385498
889,889,889,889,2022-08-16,16.82297134399414,16.306596755981445,17.013216018676758,0.03166660681808309,-0.011182170053784635
890,890,890,890,2022-08-17,16.687082290649414,16.397188186645508,16.967918395996094,0.017679500942729076,-0.016551005184757828
891,891,891,891,2022-08-18,16.696142196655273,16.315656661987305,16.632726669311523,0.02332027098574807,0.003812695813775191
892,892,892,892,2022-08-19,16.696142196655273,16.342832565307617,16.64179039001465,0.02161862883534993,0.003265983128428074
893,893,893,893,2022-08-22,16.42436408996582,16.551193237304688,16.551193237304688,-0.007662840105872704,-0.007662840105872704
894,894,894,894,2022-08-23,16.360950469970703,16.6599063873291,16.623668670654297,-0.017944633685683442,-0.01580386411017498
895,895,895,895,2022-08-24,16.315656661987305,16.82297134399414,16.306596755981445,-0.030156068843804396,0.0005555975990230166
896,896,896,896,2022-08-25,16.38813018798828,16.687082290649414,16.397188186645508,-0.01791518118351043,-0.0005524117034043652
897,897,897,897,2022-08-26,16.20694351196289,16.696142196655273,16.315656661987305,-0.0293001029178096,-0.006663118272015156
898,898,898,898,2022-08-29,16.1072940826416,16.696142196655273,16.342832565307617,-0.03526851335344017,-0.014412341417852748
899,899,899,899,2022-08-30,16.143529891967773,16.42436408996582,16.551193237304688,-0.01709863447131066,-0.02463045047520096
900,900,900,900,2022-08-31,15.889870643615724,16.360950469970703,16.6599063873291,-0.028792937624229742,-0.04622089259151163
901,901,901,901,2022-09-01,15.853635787963867,16.315656661987305,16.82297134399414,-0.028317638915500543,-0.05761975909067507
902,902,902,902,2022-09-02,15.572799682617188,16.38813018798828,16.687082290649414,-0.04975128315545674,-0.06677516108712511
903,903,903,903,2022-09-06,15.210430145263672,16.20694351196289,16.696142196655273,-0.06148681680562773,-0.08898534966294391
904,904,904,904,2022-09-07,15.28290557861328,16.1072940826416,16.696142196655273,-0.05118106739708339,-0.08464450059158612
905,905,905,905,2022-09-08,15.19231128692627,16.143529891967773,16.42436408996582,-0.05892259074731754,-0.07501372937733719
906,906,906,906,2022-09-09,15.427851676940918,15.889870643615724,16.360950469970703,-0.029076320193987093,-0.05703206514452919
907,907,907,907,2022-09-12,15.74492359161377,15.853635787963867,16.315656661987305,-0.006857240686242605,-0.03498069873603349
908,908,908,908,2022-09-13,15.246665954589844,15.572799682617188,16.38813018798828,-0.020942523802664925,-0.06965188952642543
909,909,909,909,2022-09-14,15.19231128692627,15.210430145263672,16.20694351196289,-0.0011912127510111947,-0.0626047856764409
910,910,910,910,2022-09-15,15.183252334594728,15.28290557861328,16.1072940826416,-0.00652056924031541,-0.05736790694364291
911,911,911,911,2022-09-16,15.16513442993164,15.19231128692627,16.143529891967773,-0.0017888559865157916,-0.06060604270463388
912,912,912,912,2022-09-19,15.183252334594728,15.427851676940918,15.889870643615724,-0.015854400694801707,-0.04446973325770298
913,913,913,913,2022-09-20,15.002066612243652,15.74492359161377,15.853635787963867,-0.04718072939812712,-0.05371444046713425
914,914,914,914,2022-09-21,14.721231460571287,15.246665954589844,15.572799682617188,-0.034462255261805574,-0.054683052463356696
915,915,915,915,2022-09-22,14.712173461914062,15.19231128692627,15.210430145263672,-0.0316040012572274,-0.032757566918957925
916,916,916,916,2022-09-23,14.50381088256836,15.183252334594728,15.28290557861328,-0.044749401317547455,-0.05097817898810919
917,917,917,917,2022-09-26,14.195796966552734,15.16513442993164,15.19231128692627,-0.06391881772348229,-0.06559333215026242
918,918,918,918,2022-09-27,14.250152587890623,15.183252334594728,15.427851676940918,-0.061455854525848674,-0.0763359094779561
919,919,919,919,2022-09-28,14.34074592590332,15.002066612243652,15.74492359161377,-0.04408197239976308,-0.08918288218676129
920,920,920,920,2022-09-29,14.068967819213867,14.721231460571287,15.246665954589844,-0.044307681942534205,-0.07724299455917727
921,921,921,921,2022-09-30,13.896842956542969,14.712173461914062,15.19231128692627,-0.055418766471301395,-0.08527131296329582
922,922,922,922,2022-10-03,14.404159545898438,14.50381088256836,15.183252334594728,-0.006870700223324699,-0.05131264181924611
923,923,923,923,2022-10-04,14.576284408569336,14.195796966552734,15.16513442993164,0.026802823604274106,-0.038829198915644514
924,924,924,924,2022-10-05,14.431337356567385,14.250152587890623,15.183252334594728,0.012714584462115042,-0.04952265571679404
925,925,925,925,2022-10-06,14.12522792816162,14.34074592590332,15.002066612243652,-0.015028367342623139,-0.058447859667975166
926,926,926,926,2022-10-07,13.774863243103027,14.068967819213867,14.721231460571287,-0.02090448850904214,-0.06428594102354623
927,927,927,927,2022-10-10,13.737982749938965,13.896842956542969,14.712173461914062,-0.011431388200958903,-0.06621664123910864
928,928,928,928,2022-10-11,13.65500259399414,14.404159545898438,14.50381088256836,-0.052009764923606316,-0.0585231216434553
929,929,929,929,2022-10-12,13.489041328430176,14.576284408569336,14.195796966552734,-0.07458986458167449,-0.04978625996044972
930,930,930,930,2022-10-13,13.940826416015623,14.431337356567385,14.250152587890623,-0.033989292082382105,-0.021706867345256176
931,931,931,931,2022-10-14,13.820963859558104,14.12522792816162,14.34074592590332,-0.021540471428209695,-0.036245120653476404
932,932,932,932,2022-10-17,14.116010665893556,13.774863243103027,14.068967819213867,0.02476593899843893,0.003343731202188449
933,933,933,933,2022-10-18,14.383392333984377,13.737982749938965,13.896842956542969,0.04697993845190118,0.035011504336841304
934,934,934,934,2022-10-19,14.32807159423828,13.65500259399414,14.404159545898438,0.04929101958136384,-0.005282359683514093
935,935,935,935,2022-10-20,15.434487342834473,13.489041328430176,14.576284408569336,0.14422418665913472,0.05887665952515331
936,936,936,936,2022-10-21,15.766409873962402,13.940826416015623,14.431337356567385,0.13095231254364492,0.09251204406135338
937,937,937,937,2022-10-24,16.14443588256836,13.820963859558104,14.12522792816162,0.16811215531856138,0.14295046881197737
938,938,938,938,2022-10-25,16.310400009155273,14.116010665893556,13.774863243103027,0.1554539306607141,0.18406983222296391
939,939,939,939,2022-10-26,16.725303649902344,14.383392333984377,13.737982749938965,0.1628205128205127,0.2174497489434284
940,940,940,940,2022-10-27,16.623882293701172,14.32807159423828,13.65500259399414,0.16023166023166047,0.21742066171505736
941,941,941,941,2022-10-28,17.038787841796875,15.434487342834473,13.489041328430176,0.10394258411875312,0.26315780543166367
942,942,942,942,2022-10-31,16.808284759521484,15.766409873962402,13.940826416015623,0.06608193582989985,0.20568783068783092
943,943,943,943,2022-11-01,16.918926239013672,16.14443588256836,13.820963859558104,0.0479725870930896,0.22414951742407774
944,944,944,944,2022-11-02,16.992687225341797,16.310400009155273,14.116010665893556,0.041831421412322545,0.20378821095670685
945,945,945,945,2022-11-03,16.75296401977539,16.725303649902344,14.383392333984377,0.001653803748621785,0.1647435897435896
946,946,946,946,2022-11-04,16.891267776489258,16.623882293701172,14.32807159423828,0.016084418673332435,0.17889331201288194
947,947,947,947,2022-11-07,16.928146362304688,17.038787841796875,15.434487342834473,-0.00649350649350644,0.09677412578031963
948,948,948,948,2022-11-08,17.121768951416016,16.808284759521484,15.766409873962402,0.018650575973669703,0.08596497796825231
949,949,949,949,2022-11-09,16.946584701538086,16.918926239013672,16.14443588256836,0.001634764649581344,0.04968577563219978
950,950,950,950,2022-11-10,17.37071418762207,16.992687225341797,16.310400009155273,0.02224644973847978,0.06500847176474078
951,951,951,951,2022-11-11,17.564332962036133,16.75296401977539,16.725303649902344,0.048431366610887094,0.05016526633516083
952,952,952,952,2022-11-14,17.57355499267578,16.891267776489258,16.623882293701172,0.040392895620078306,0.057127010537992184
953,953,953,953,2022-11-15,17.53667640686035,16.928146362304688,17.038787841796875,0.035947825091513286,0.029220891162347495
954,954,954,954,2022-11-16,17.45369529724121,17.121768951416016,16.808284759521484,0.019386218022626966,0.03839835812836978
955,955,955,955,2022-11-17,17.47213363647461,16.946584701538086,16.918926239013672,0.031012085573137504,0.032697547683923744
956,956,956,956,2022-11-18,17.49057388305664,17.37071418762207,16.992687225341797,0.006900101754018895,0.029300054259359776
957,957,957,957,2022-11-21,17.37071418762207,17.564332962036133,16.75296401977539,-0.011023406060028274,0.03687408193066499
958,958,958,958,2022-11-22,17.51823616027832,17.57355499267578,16.891267776489258,-0.0031478452948487945,0.03711789973880664
959,959,959,959,2022-11-23,17.60121726989746,17.53667640686035,16.928146362304688,0.0036803360876216384,0.03976046125709054
960,960,960,960,2022-11-25,17.628877639770508,17.45369529724121,17.121768951416016,0.010036977244411105,0.029617774296186505
