,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,JBHT,JBHT_6m,JBHT_12m,JBHT_6m_ret,JBHT_12m_ret
1192,1192,1192,1192,2023-10-30,169.30270385742188,175.84695434570312,192.41709899902344,-0.037215603264960206,-0.1201265129858281
1193,1193,1193,1193,2023-10-31,171.45750427246094,172.26556396484375,190.9506225585937,-0.00469077901459003,-0.10208460189833235
1194,1194,1194,1194,2023-11-01,172.53492736816406,172.25559997558594,196.30772399902344,0.0016215867154258934,-0.12109964980785792
1195,1195,1195,1195,2023-11-02,172.04611206054688,169.63189697265625,195.53958129882807,0.014232082120025913,-0.12014687298720317
1196,1196,1196,1196,2023-11-03,175.2683563232422,167.37733459472656,178.24119567871094,0.0471451032938377,-0.016678744462797712
1197,1197,1197,1197,2023-11-06,174.41041564941406,165.58164978027344,178.380859375,0.05331971194185092,-0.022258238577262945
1198,1198,1198,1198,2023-11-07,174.5001983642578,169.30270385742188,175.84695434570312,0.030699418192476235,-0.007658682440400355
1199,1199,1199,1199,2023-11-08,174.5800018310547,171.45750427246094,172.26556396484375,0.018211495448060555,0.013435290332798555
1200,1200,1200,1200,2023-11-09,171.75999450683594,172.53492736816406,172.25559997558594,-0.004491454994932864,-0.002877151563259739
1201,1201,1201,1201,2023-11-10,173.82000732421875,172.04611206054688,169.63189697265625,0.010310580357942634,0.02468940350432791
1202,1202,1202,1202,2023-11-13,173.6300048828125,175.2683563232422,167.37733459472656,-0.009347673903029707,0.037356732339092646
1203,1203,1203,1203,2023-11-14,178.52999877929688,174.41041564941406,165.58164978027344,0.023620052245983292,0.07819917856964143
1204,1204,1204,1204,2023-11-15,181.94000244140625,174.5001983642578,169.30270385742188,0.042634931919208086,0.07464321771627969
1205,1205,1205,1205,2023-11-16,178.6699981689453,174.5800018310547,171.45750427246094,0.02342763372089207,0.04206578141381967
1206,1206,1206,1206,2023-11-17,178.0800018310547,171.75999450683594,172.53492736816406,0.03679557246357046,0.0321388518109047
1207,1207,1207,1207,2023-11-20,177.86000061035156,173.82000732421875,172.04611206054688,0.02324239509780468,0.03379261803811451
1208,1208,1208,1208,2023-11-21,180.32000732421875,173.6300048828125,175.2683563232422,0.03853022089080471,0.028822379047475977
1209,1209,1209,1209,2023-11-22,181.13999938964844,178.52999877929688,174.41041564941406,0.014619395217596587,0.03858475834242414
1210,1210,1210,1210,2023-11-24,183.0500030517578,181.94000244140625,174.5001983642578,0.006100915661518824,0.04899595970460058
1211,1211,1211,1211,2023-11-27,179.63999938964844,178.6699981689453,174.5800018310547,0.005429010078042973,0.028983832658510567
1212,1212,1212,1212,2023-11-28,180.6199951171875,178.0800018310547,171.75999450683594,0.014263214622731946,0.05158361023351654
1213,1213,1213,1213,2023-11-29,182.0500030517578,177.86000061035156,173.82000732421875,0.023557868138016858,0.047347804514747294
1214,1214,1214,1214,2023-11-30,185.2700042724609,180.32000732421875,173.6300048828125,0.027451179831320394,0.06703910074473907
1215,1215,1215,1215,2023-12-01,189.8000030517578,181.13999938964844,178.52999877929688,0.047808345430546906,0.06312666974469194
1216,1216,1216,1216,2023-12-04,190.2400054931641,183.0500030517578,181.94000244140625,0.0392788982329233,0.04561945113983845
1217,1217,1217,1217,2023-12-05,188.4100036621093,179.63999938964844,178.6699981689453,0.04881988589544717,0.054513939626025465
1218,1218,1218,1218,2023-12-06,188.0800018310547,180.6199951171875,178.0800018310547,0.041302219663039486,0.05615453670922044
1219,1219,1219,1219,2023-12-07,188.88999938964844,182.0500030517578,177.86000061035156,0.037572074832352476,0.06201506095494147
1220,1220,1220,1220,2023-12-08,186.6199951171875,185.2700042724609,180.32000732421875,0.0072866131246009935,0.03493781908316618
1221,1221,1221,1221,2023-12-11,192.6699981689453,189.8000030517578,181.13999938964844,0.015121154220449906,0.0636524170152768
1222,1222,1222,1222,2023-12-12,192.97999572753903,190.2400054931641,183.0500030517578,0.014402807796772166,0.05424743245141328
1223,1223,1223,1223,2023-12-13,196.009994506836,188.4100036621093,179.63999938964844,0.040337512324220226,0.09112667096864202
1224,1224,1224,1224,2023-12-14,201.72999572753903,188.0800018310547,180.6199951171875,0.07257546662906589,0.11687521415696644
1225,1225,1225,1225,2023-12-15,202.22000122070312,188.88999938964844,182.0500030517578,0.07057018303842089,0.11079372606882565
1226,1226,1226,1226,2023-12-18,198.4600067138672,186.6199951171875,185.2700042724609,0.06344449633730176,0.07119340496159787
1227,1227,1227,1227,2023-12-19,198.8600006103516,192.6699981689453,189.8000030517578,0.03212748481981342,0.047734443692939
1228,1228,1228,1228,2023-12-20,197.5800018310547,192.97999572753903,190.2400054931641,0.0238366991675667,0.038582822360959
1229,1229,1229,1229,2023-12-21,200.63999938964844,196.009994506836,188.4100036621093,0.02362126938711273,0.06491160495634918
1230,1230,1230,1230,2023-12-22,201.6999969482422,201.72999572753903,188.0800018310547,-0.00014870757910179222,0.07241596652801952
1231,1231,1231,1231,2023-12-26,202.77999877929688,202.22000122070312,188.88999938964844,0.0027692491109352346,0.07353485856599362
1232,1232,1232,1232,2023-12-27,202.25,198.4600067138672,186.6199951171875,0.019097012788058088,0.08375310948324532
1233,1233,1233,1233,2023-12-28,201.8600006103516,198.8600006103516,192.6699981689453,0.015085990097517099,0.04769814983518028
1234,1234,1234,1234,2023-12-29,199.7400054931641,197.5800018310547,192.97999572753903,0.010932299028706183,0.03502958811943002
1235,1235,1235,1235,2024-01-02,195.4900054931641,200.63999938964844,196.009994506836,-0.025667832496764076,-0.0026528698956408414
1236,1236,1236,1236,2024-01-03,191.9499969482422,201.6999969482422,201.72999572753903,-0.04833911823261916,-0.04848063741847264
1237,1237,1237,1237,2024-01-04,189.0399932861328,202.77999877929688,202.22000122070312,-0.06775818905156672,-0.06517657924542108
1238,1238,1238,1238,2024-01-05,189.97000122070312,202.25,198.4600067138672,-0.06071692845140608,-0.04277942762243614
1239,1239,1239,1239,2024-01-08,193.5599975585937,201.8600006103516,198.8600006103516,-0.04111762125563112,-0.02665193118520992
1240,1240,1240,1240,2024-01-09,191.4199981689453,199.7400054931641,197.5800018310547,-0.04165418591872183,-0.031177262906276426
1241,1241,1241,1241,2024-01-10,192.97000122070312,195.4900054931641,200.63999938964844,-0.012890706438437816,-0.03822766244157505
1242,1242,1242,1242,2024-01-11,191.1100006103516,191.9499969482422,201.6999969482422,-0.004376120610812495,-0.052503701031825334
1243,1243,1243,1243,2024-01-12,192.0800018310547,189.0399932861328,202.77999877929688,0.016081298417740086,-0.05276653029221057
1244,1244,1244,1244,2024-01-16,190.94000244140625,189.97000122070312,202.25,0.00510607577233313,-0.055920877916409095
1245,1245,1245,1245,2024-01-17,191.7100067138672,193.5599975585937,201.8600006103516,-0.009557712688885944,-0.05028234353410532
1246,1246,1246,1246,2024-01-18,196.94000244140625,191.4199981689453,199.7400054931641,0.028837134705168355,-0.014018238583925924
1247,1247,1247,1247,2024-01-19,198.72000122070312,192.97000122070312,195.4900054931641,0.02979737764225665,0.016522561955997217
1248,1248,1248,1248,2024-01-22,207.5800018310547,191.1100006103516,191.9499969482422,0.08618073972111628,0.08142748179895531
1249,1249,1249,1249,2024-01-23,205.47999572753903,192.0800018310547,189.0399932861328,0.06976256647618317,0.0869657375438142
1250,1250,1250,1250,2024-01-24,203.7100067138672,190.94000244140625,189.97000122070312,0.0668796695777758,0.07232723801060148
1251,1251,1251,1251,2024-01-25,206.259994506836,191.7100067138672,193.5599975585937,0.07589581807633605,0.06561271496398846
1252,1252,1252,1252,2024-01-26,206.4199981689453,196.94000244140625,191.4199981689453,0.048136465979579546,0.07836171843843176
1253,1253,1253,1253,2024-01-29,205.8800048828125,198.72000122070312,192.97000122070312,0.036030614020363894,0.06690160947526747
1254,1254,1254,1254,2024-01-30,204.6499938964844,207.5800018310547,191.1100006103516,-0.014115078084231625,0.07084921376636433
1255,1255,1255,1255,2024-01-31,200.97999572753903,205.47999572753903,192.0800018310547,-0.021899942055512156,0.0463348282571987
1256,1256,1256,1256,2024-02-01,201.7700042724609,203.7100067138672,190.94000244140625,-0.009523353676637147,0.056719397153972784
1257,1257,1257,1257,2024-02-02,208.4900054931641,206.259994506836,191.7100067138672,0.010811650565879294,0.08752802770666812
1258,1258,1258,1258,2024-02-05,205.72000122070312,206.4199981689453,196.94000244140625,-0.003391129514831559,0.04458209947422498
