,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LIN,LIN_6m,LIN_12m,LIN_6m_ret,LIN_12m_ret
727,727,727,727,2021-12-22,325.7522888183594,324.9266052246094,315.7276306152344,0.002541138769412976,0.03175096897154894
728,728,728,728,2021-12-23,329.46295166015625,331.5902404785156,321.186767578125,-0.006415414444313816,0.025767512604697007
729,729,729,729,2021-12-27,333.59130859375,330.27886962890625,323.6541442871094,0.010029218546634633,0.030703034340958446
730,730,730,730,2021-12-28,333.95074462890625,324.2757263183594,322.6147155761719,0.02983577716528929,0.03513797885037229
731,731,731,731,2021-12-29,335.5146484375,320.86627197265625,324.44091796875,0.04565259032925728,0.03413173202097952
732,732,732,732,2021-12-30,334.47528076171875,323.3626708984375,324.62548828125,0.034365778314502826,0.03034201822111715
733,733,733,733,2021-12-31,336.5151672363281,325.7522888183594,324.9266052246094,0.03304006997774356,0.035665168149921156
734,734,734,734,2022-01-03,328.9481201171875,329.46295166015625,331.5902404785156,-0.001562638652918391,-0.007968028122647075
735,735,735,735,2022-01-04,334.9414978027344,333.59130859375,330.27886962890625,0.004047435212494177,0.014117246371428305
736,736,736,736,2022-01-05,336.4957580566406,333.95074462890625,324.2757263183594,0.007620924548506158,0.03768407792041817
737,737,737,737,2022-01-06,328.3361511230469,335.5146484375,320.86627197265625,-0.021395481085203172,0.02328035011117402
738,738,738,738,2022-01-07,326.6556701660156,334.47528076171875,323.3626708984375,-0.023378739911347424,0.010183609810089589
739,739,739,739,2022-01-10,325.8300170898437,336.5151672363281,325.7522888183594,-0.031752358249518275,0.0002386115897028418
740,740,740,740,2022-01-11,326.8013610839844,328.9481201171875,329.46295166015625,-0.006526132547704955,-0.008078573213650242
741,741,741,741,2022-01-12,331.5223083496094,334.9414978027344,333.59130859375,-0.010208318394571592,-0.006202200689407911
742,742,742,742,2022-01-13,323.8677978515625,336.4957580566406,333.95074462890625,-0.037527843673299865,-0.03019291598989593
743,743,743,743,2022-01-14,319.2246398925781,328.3361511230469,335.5146484375,-0.02775055746771582,-0.04855230202551464
744,744,744,744,2022-01-18,311.9684143066406,326.6556701660156,334.47528076171875,-0.04496250088636311,-0.06729007418372446
745,745,745,745,2022-01-19,312.96893310546875,325.8300170898437,336.5151672363281,-0.03947175922968649,-0.06997079603940504
746,746,746,746,2022-01-20,312.4735107421875,326.8013610839844,328.9481201171875,-0.043842688703229604,-0.05008269805320953
747,747,747,747,2022-01-21,307.0726013183594,331.5223083496094,334.9414978027344,-0.07374980933550446,-0.08320526619484025
748,748,748,748,2022-01-24,307.1114807128906,323.8677978515625,336.4957580566406,-0.0517381389870436,-0.08732436186849013
749,749,749,749,2022-01-25,304.61505126953125,319.2246398925781,328.3361511230469,-0.045765855129363264,-0.07224638460425248
750,750,750,750,2022-01-26,300.08843994140625,311.9684143066406,326.6556701660156,-0.03808069605904807,-0.08133099361510288
751,751,751,751,2022-01-27,302.43914794921875,312.96893310546875,325.8300170898437,-0.03364482554791315,-0.07178856432424763
752,752,752,752,2022-01-28,305.9264221191406,312.4735107421875,326.8013610839844,-0.020952459642086807,-0.06387653617966149
753,753,753,753,2022-01-31,309.5593566894531,307.0726013183594,331.5223083496094,0.008098265232447721,-0.06624878961989811
754,754,754,754,2022-02-01,312.2112121582031,307.1114807128906,323.8677978515625,0.016605473144392535,-0.0359918021201413
755,755,755,755,2022-02-02,313.0660705566406,304.61505126953125,319.2246398925781,0.02774327549439337,-0.01929227436206027
756,756,756,756,2022-02-03,302.8762512207031,300.08843994140625,311.9684143066406,0.009289965584283078,-0.029144498830579124
757,757,757,757,2022-02-04,289.4518737792969,302.43914794921875,312.96893310546875,-0.04294177608284533,-0.07514183306573363
758,758,758,758,2022-02-07,287.9850158691406,305.9264221191406,312.4735107421875,-0.05864614806959323,-0.07836982666108805
759,759,759,759,2022-02-08,290.160888671875,309.5593566894531,307.0726013183594,-0.06266477687844041,-0.05507398762988647
760,760,760,760,2022-02-09,295.4452209472656,312.2112121582031,307.1114807128906,-0.053700797915104515,-0.037987051928323856
761,761,761,761,2022-02-10,300.0107116699219,313.0660705566406,304.61505126953125,-0.04170160906771514,-0.015115272802246893
762,762,762,762,2022-02-11,286.2947998046875,302.8762512207031,300.08843994140625,-0.054746621265900686,-0.04596524990903361
763,763,763,763,2022-02-14,285.1097717285156,289.4518737792969,302.43914794921875,-0.015001119163913335,-0.05729872054662988
764,764,764,764,2022-02-15,293.2596130371094,287.9850158691406,305.9264221191406,0.01831552642435219,-0.041404756719896074
765,765,765,765,2022-02-16,295.1343994140625,290.160888671875,309.5593566894531,0.017140527673981998,-0.04659835654672717
766,766,766,766,2022-02-17,290.4134826660156,295.4452209472656,312.2112121582031,-0.01703103629538183,-0.06981725397210337
767,767,767,767,2022-02-18,294.192138671875,300.0107116699219,313.0660705566406,-0.019394550833400248,-0.06028737592421696
768,768,768,768,2022-02-22,285.1874084472656,286.2947998046875,302.8762512207031,-0.003868010729420668,-0.05840287147686529
769,769,769,769,2022-02-23,282.7590026855469,285.1097717285156,289.4518737792969,-0.008245136701968914,-0.02312256958769332
770,770,770,770,2022-02-24,277.0861511230469,293.2596130371094,287.9850158691406,-0.05515066239965305,-0.03784524938980216
771,771,771,771,2022-02-25,288.9757995605469,295.1343994140625,290.160888671875,-0.02086710280381565,-0.004084248282918201
772,772,772,772,2022-02-28,284.84747314453125,290.4134826660156,295.4452209472656,-0.019165809625600105,-0.03587043232161802
773,773,773,773,2022-03-01,274.4731140136719,294.192138671875,300.0107116699219,-0.06702770763088473,-0.0851222861813914
774,774,774,774,2022-03-02,281.8945007324219,285.1874084472656,286.2947998046875,-0.011546469504990942,-0.015369818366479437
775,775,775,775,2022-03-03,279.1842956542969,282.7590026855469,285.1097717285156,-0.0126422394947594,-0.02078313920387498
776,776,776,776,2022-03-04,273.37548828125,277.0861511230469,293.2596130371094,-0.013391729708458255,-0.06780382934401274
777,777,777,777,2022-03-07,263.2342224121094,288.9757995605469,295.1343994140625,-0.0890786605230729,-0.10808694976012734
778,778,778,778,2022-03-08,263.67138671875,284.84747314453125,290.4134826660156,-0.0743418440473107,-0.09208283204268397
779,779,779,779,2022-03-09,284.39093017578125,274.4731140136719,294.192138671875,0.03613401697921992,-0.03331567097727739
780,780,780,780,2022-03-10,276.4716796875,281.8945007324219,285.1874084472656,-0.019237058654327233,-0.030561408048200178
781,781,781,781,2022-03-11,273.81890869140625,279.1842956542969,282.7590026855469,-0.019218082988215035,-0.03161736287520722
782,782,782,782,2022-03-14,278.30517578125,273.37548828125,277.0861511230469,0.018032660978472004,0.004399442748265647
783,783,783,783,2022-03-15,286.8291320800781,263.2342224121094,288.9757995605469,0.08963465863883568,-0.007428537212227582
784,784,784,784,2022-03-16,297.00128173828125,263.67138671875,284.84747314453125,0.12640694704990185,0.042667777458510914
785,785,785,785,2022-03-17,301.7215881347656,284.39093017578125,274.4731140136719,0.06093955931812722,0.09927556736845444
786,786,786,786,2022-03-18,303.9549865722656,276.4716796875,281.8945007324219,0.09940731331263453,0.07825795034144312
787,787,787,787,2022-03-21,303.0187072753906,273.81890869140625,279.1842956542969,0.10663908757628038,0.08537160575323677
788,788,788,788,2022-03-22,304.4133605957031,278.30517578125,273.37548828125,0.09381135202089941,0.11353568130629621
789,789,789,789,2022-03-23,299.7027587890625,286.8291320800781,263.2342224121094,0.044882563411969834,0.13854025530107328
790,790,790,790,2022-03-24,310.17724609375,297.00128173828125,263.67138671875,0.044363324893255784,0.176378104403897
791,791,791,791,2022-03-25,310.8599548339844,301.7215881347656,284.39093017578125,0.030287414154591685,0.09307267514418505
792,792,792,792,2022-03-28,314.6635437011719,303.9549865722656,276.4716796875,0.035230733503232914,0.1381402393794573
793,793,793,793,2022-03-29,318.27203369140625,303.0187072753906,273.81890869140625,0.05033790340262079,0.1623449790682594
794,794,794,794,2022-03-30,317.5698547363281,304.4133605957031,278.30517578125,0.04321917446356238,0.1410849756741157
795,795,795,795,2022-03-31,311.5329284667969,299.7027587890625,286.8291320800781,0.03947300894237249,0.08612722218125968
796,796,796,796,2022-04-01,314.75128173828125,310.17724609375,297.00128173828125,0.014746522197017553,0.05976405184554512
797,797,797,797,2022-04-04,313.49322509765625,310.8599548339844,301.7215881347656,0.008470921463905379,0.03901489792514545
798,798,798,798,2022-04-05,313.8150329589844,314.6635437011719,303.9549865722656,-0.002696565138137874,0.03243916639733935
799,799,799,799,2022-04-06,307.2611389160156,318.27203369140625,303.0187072753906,-0.03459586017559646,0.014000560159374453
800,800,800,800,2022-04-07,310.18701171875,317.5698547363281,304.4133605957031,-0.023247933981983104,0.0189664839668946
801,801,801,801,2022-04-08,309.96270751953125,311.5329284667969,299.7027587890625,-0.005040304904503801,0.03423374803730095
802,802,802,802,2022-04-11,309.30926513671875,314.75128173828125,310.17724609375,-0.017289894965662356,-0.0027983385885401724
803,803,803,803,2022-04-12,306.2371520996094,313.49322509765625,310.8599548339844,-0.023145868609398268,-0.014871013980696901
804,804,804,804,2022-04-13,311.3573303222656,313.8150329589844,314.6635437011719,-0.00783169185218724,-0.010507138323103904
805,805,805,805,2022-04-14,310.6453857421875,307.2611389160156,318.27203369140625,0.01101423641828303,-0.023962670740381387
806,806,806,806,2022-04-18,309.6896057128906,310.18701171875,317.5698547363281,-0.0016035681284759518,-0.024814222464472624
807,807,807,807,2022-04-19,310.2845153808594,309.96270751953125,311.5329284667969,0.0010382147707490574,-0.004007323052755751
808,808,808,808,2022-04-20,318.3013610839844,309.30926513671875,314.75128173828125,0.029071537651130575,0.011278998852989774
809,809,809,809,2022-04-21,316.35076904296875,306.2371520996094,313.49322509765625,0.0330254408193742,0.009115169696003234
810,810,810,810,2022-04-22,302.0629272460937,311.3573303222656,313.8150329589844,-0.029851242193501326,-0.03744914831542401
811,811,811,811,2022-04-25,306.2273864746094,310.6453857421875,307.2611389160156,-0.014222001904270143,-0.0033644099773021408
812,812,812,812,2022-04-26,296.0259704589844,309.6896057128906,310.18701171875,-0.044120419290318846,-0.04565323732060578
813,813,813,813,2022-04-27,299.44921875,310.2845153808594,309.96270751953125,-0.03492052001873047,-0.03391856024766715
814,814,814,814,2022-04-28,307.3976745605469,318.3013610839844,309.30926513671875,-0.03425585893288263,-0.0061801917744912505
815,815,815,815,2022-04-29,304.24755859375,316.35076904296875,306.2371520996094,-0.038258830493232754,-0.006496904416131155
816,816,816,816,2022-05-02,305.5447082519531,302.0629272460937,311.3573303222656,0.011526674384052304,-0.018668653358172804
817,817,817,817,2022-05-03,306.2468566894531,306.2273864746094,310.6453857421875,6.358090655411708e-05,-0.014159325245490129
818,818,818,818,2022-05-04,314.2734069824219,296.0259704589844,309.6896057128906,0.06164133672172434,0.014801275809627423
819,819,819,819,2022-05-05,304.8815002441406,299.44921875,310.2845153808594,0.018140910558447132,-0.01741309949059755
820,820,820,820,2022-05-06,301.0291442871094,307.3976745605469,318.3013610839844,-0.020717561648902816,-0.054263722712507345
821,821,821,821,2022-05-09,292.8465576171875,304.24755859375,316.35076904296875,-0.03747277719912889,-0.07429794306138948
822,822,822,822,2022-05-10,291.97857666015625,305.5447082519531,302.0629272460937,-0.0443998250514952,-0.0333849329935203
823,823,823,823,2022-05-11,293.0221252441406,306.2468566894531,306.2273864746094,-0.04318323978333238,-0.04312240450631166
824,824,824,824,2022-05-12,293.89013671875,314.2734069824219,296.0259704589844,-0.06485839975894603,-0.0072150214959950665
825,825,825,825,2022-05-13,301.1364440917969,304.8815002441406,299.44921875,-0.012283645118988273,0.005634428932023594
826,826,826,826,2022-05-16,301.7898864746094,301.0291442871094,307.3976745605469,0.002527137992906159,-0.018242779793159913
827,827,827,827,2022-05-17,310.8892517089844,292.8465576171875,304.24755859375,0.06161142626570504,0.021829897817200905
828,828,828,828,2022-05-18,302.4042358398437,291.97857666015625,305.5447082519531,0.0357069319911858,-0.010278274593843673
829,829,829,829,2022-05-19,303.0187072753906,293.0221252441406,306.2468566894531,0.03411545125789073,-0.010541004237427876
830,830,830,830,2022-05-20,307.3879699707031,293.89013671875,314.2734069824219,0.04592816010314227,-0.0219090666239663
831,831,831,831,2022-05-23,312.4984436035156,301.1364440917969,304.8815002441406,0.03773040339234135,0.024983291387885354
832,832,832,832,2022-05-24,312.56671142578125,301.7898864746094,301.0291442871094,0.03570969550060976,0.03832707682173053
833,833,833,833,2022-05-25,308.0413513183594,310.8892517089844,292.8465576171875,-0.009160498071161483,0.05188653684307498
834,834,834,834,2022-05-26,312.41064453125,302.4042358398437,291.97857666015625,0.033089512333106974,0.0699779692907927
835,835,835,835,2022-05-27,321.4806823730469,303.0187072753906,293.0221252441406,0.060926849248543524,0.09712084746226957
836,836,836,836,2022-05-31,316.653076171875,307.3879699707031,293.89013671875,0.030141407947926302,0.07745390746103498
837,837,837,837,2022-06-01,311.7084350585937,312.4984436035156,301.1364440917969,-0.0025280399345740667,0.03510697949124397
838,838,838,838,2022-06-02,326.1368408203125,312.56671142578125,301.7898864746094,0.04341514594638296,0.08067518308885258
839,839,839,839,2022-06-03,324.8839416503906,308.0413513183594,310.8892517089844,0.05467639412678893,0.045015033052690834
840,840,840,840,2022-06-06,328.4176025390625,312.41064453125,302.4042358398437,0.05123691618072046,0.0860218330836997
841,841,841,841,2022-06-07,328.6623229980469,321.4806823730469,303.0187072753906,0.022339260237933756,0.0846271702273178
842,842,842,842,2022-06-08,321.6536865234375,316.653076171875,307.3879699707031,0.01579207886440437,0.04640948230372843
843,843,843,843,2022-06-09,311.95318603515625,311.7084350585937,312.4984436035156,0.00078519202252747,-0.0017448329088357584
844,844,844,844,2022-06-10,304.31805419921875,326.1368408203125,312.56671142578125,-0.06690071126651698,-0.026390069463686716
845,845,845,845,2022-06-13,294.9601135253906,324.8839416503906,308.0413513183594,-0.09210620867559283,-0.042465849915874876
846,846,846,846,2022-06-14,289.370849609375,328.4176025390625,312.41064453125,-0.11889360566488882,-0.073748431192044
847,847,847,847,2022-06-15,293.6484680175781,328.6623229980469,321.4806823730469,-0.10653443528626438,-0.08657507552249188
848,848,848,848,2022-06-16,283.5955810546875,321.6536865234375,316.653076171875,-0.11832012833459904,-0.10439657026810101
849,849,849,849,2022-06-17,284.5352478027344,311.95318603515625,311.7084350585937,-0.08789119476834562,-0.08717501421080054
850,850,850,850,2022-06-21,292.46405029296875,304.31805419921875,326.1368408203125,-0.03895268040354216,-0.10324742964532496
851,851,851,851,2022-06-22,292.0920715332031,294.9601135253906,324.8839416503906,-0.00972349094224434,-0.10093410573205552
852,852,852,852,2022-06-23,290.55523681640625,289.370849609375,328.4176025390625,0.0040929734582113575,-0.11528726057901495
853,853,853,853,2022-06-24,296.8199462890625,293.6484680175781,328.6623229980469,0.010800254783874808,-0.09688477954673735
854,854,854,854,2022-06-27,289.997314453125,283.5955810546875,321.6536865234375,0.022573459623840275,-0.09841756335040741
855,855,855,855,2022-06-28,287.1977844238281,284.5352478027344,311.95318603515625,0.009357493110799586,-0.0793561429070907
856,856,856,856,2022-06-29,285.2498779296875,292.46405029296875,304.31805419921875,-0.024666868820474308,-0.0626587085662964
857,857,857,857,2022-06-30,281.4518737792969,292.0920715332031,294.9601135253906,-0.036427547307448016,-0.045796835323400176
858,858,858,858,2022-07-01,279.40606689453125,290.55523681640625,289.370849609375,-0.03837194622281015,-0.03443602812202862
859,859,859,859,2022-07-05,264.9091186523437,296.8199462890625,293.6484680175781,-0.10750904053342147,-0.09786991077887752
860,860,860,860,2022-07-06,268.4917297363281,289.997314453125,283.5955810546875,-0.07415787541809471,-0.053258415600794584
861,861,861,861,2022-07-07,268.0904235839844,287.1977844238281,284.5352478027344,-0.06653032117979829,-0.05779538509109794
862,862,862,862,2022-07-08,267.8946838378906,285.2498779296875,292.46405029296875,-0.06084207368556638,-0.08400815905567316
863,863,863,863,2022-07-11,270.9193115234375,281.4518737792969,292.0920715332031,-0.03742224954635964,-0.07248659608810659
864,864,864,864,2022-07-12,267.7576599121094,279.40606689453125,290.55523681640625,-0.041689885663144355,-0.07846210983525326
865,865,865,865,2022-07-13,268.9224548339844,264.9091186523437,296.8199462890625,0.015149860458022246,-0.0939879270374564
866,866,866,866,2022-07-14,263.3233947753906,268.4917297363281,289.997314453125,-0.019249512698260918,-0.09197988515181899
867,867,867,867,2022-07-15,271.1248779296875,268.0904235839844,287.1977844238281,0.011318771872328881,-0.05596459083549632
868,868,868,868,2022-07-18,271.2716979980469,267.8946838378906,285.2498779296875,0.012605752797243852,-0.049003281028874524
869,869,869,869,2022-07-19,279.7095031738281,270.9193115234375,281.4518737792969,0.03244579207351994,-0.006190652000544361
870,870,870,870,2022-07-20,277.1546936035156,267.7576599121094,279.40606689453125,0.03509529361173391,-0.008057710829398212
871,871,871,871,2022-07-21,280.9624328613281,268.9224548339844,264.9091186523437,0.0447711889093696,0.0605993266319087
872,872,872,872,2022-07-22,279.5039367675781,263.3233947753906,268.4917297363281,0.06144741528184072,0.041015069782836644
873,873,873,873,2022-07-25,282.00006103515625,271.1248779296875,268.0904235839844,0.040111343483164585,0.05188412650187191
874,874,874,874,2022-07-26,280.56109619140625,271.2716979980469,267.8946838378906,0.03424389002580819,0.047281312835533384
875,875,875,875,2022-07-27,284.3101501464844,279.7095031738281,270.9193115234375,0.016447946603362684,0.049427405332411745
876,876,876,876,2022-07-28,290.65313720703125,277.1546936035156,267.7576599121094,0.04870364426454876,0.08550820657170832
877,877,877,877,2022-07-29,295.615966796875,280.9624328613281,268.9224548339844,0.052154780218532926,0.09926100064559318
878,878,878,878,2022-08-01,293.726806640625,279.5039367675781,263.3233947753906,0.05088611644448471,0.1154603520555697
879,879,879,879,2022-08-02,291.34814453125,282.00006103515625,271.1248779296875,0.03314922508094198,0.07459022851752883
880,880,880,880,2022-08-03,293.71697998046875,280.56109619140625,271.2716979980469,0.04689133300251713,0.0827409646788273
881,881,881,881,2022-08-04,295.8509216308594,284.3101501464844,279.7095031738281,0.040592189474870644,0.05770779424322958
882,882,882,882,2022-08-05,295.5866394042969,290.65313720703125,277.1546936035156,0.01697384808804414,0.06650418061167351
883,883,883,883,2022-08-08,294.6175537109375,295.615966796875,280.9624328613281,-0.003377399051735064,0.04860123366154445
884,884,884,884,2022-08-09,294.3141174316406,293.726806640625,279.5039367675781,0.0019995137581507727,0.05298737769256512
885,885,885,885,2022-08-10,302.85955810546875,291.34814453125,282.00006103515625,0.0395108525325929,0.07396983175727745
886,886,886,886,2022-08-11,299.4042053222656,293.71697998046875,280.56109619140625,0.0193629436819589,0.06716223092457585
887,887,887,887,2022-08-12,304.964111328125,295.8509216308594,284.3101501464844,0.03080331691052285,0.07264588046187992
888,888,888,888,2022-08-15,305.61016845703125,295.5866394042969,290.65313720703125,0.03391062963107894,0.05146007159505106
889,889,889,889,2022-08-16,305.6884765625,294.6175537109375,295.615966796875,0.037577268265639896,0.034072955783697845
890,890,890,890,2022-08-17,302.9182434082031,294.3141174316406,293.726806640625,0.029234499695927507,0.03129246823843301
891,891,891,891,2022-08-18,303.6133117675781,302.85955810546875,291.34814453125,0.002488789413893633,0.04209797613800337
892,892,892,892,2022-08-19,297.3289794921875,299.4042053222656,293.71697998046875,-0.0069311846433300905,0.012297550900730814
893,893,893,893,2022-08-22,289.5372619628906,304.964111328125,295.8509216308594,-0.050585786301378666,-0.02134067939746509
894,894,894,894,2022-08-23,287.9612731933594,305.61016845703125,295.5866394042969,-0.05774969907833194,-0.02579739810400461
895,895,895,895,2022-08-24,286.9334716796875,305.6884765625,294.6175537109375,-0.061353326411628495,-0.02608154855154765
896,896,896,896,2022-08-25,290.8391418457031,302.9182434082031,294.3141174316406,-0.039875781090617846,-0.011807029904858823
897,897,897,897,2022-08-26,280.19891357421875,303.6133117675781,302.85955810546875,-0.07711914229664463,-0.07482228618770748
898,898,898,898,2022-08-29,281.4322814941406,297.3289794921875,299.4042053222656,-0.05346501382138091,-0.06002562258195676
899,899,899,899,2022-08-30,278.6327209472656,289.5372619628906,304.964111328125,-0.037661960818786144,-0.08634258721849475
900,900,900,900,2022-08-31,276.88055419921875,287.9612731933594,305.61016845703125,-0.03847989304693822,-0.09400738988124302
901,901,901,901,2022-09-01,274.3741149902344,286.9334716796875,305.6884765625,-0.04377097107539096,-0.10243880281127704
902,902,902,902,2022-09-02,272.96856689453125,290.8391418457031,302.9182434082031,-0.06144487580922864,-0.0988704944829375
903,903,903,903,2022-09-06,272.21173095703125,280.19891357421875,303.6133117675781,-0.02850540180653438,-0.10342623196503775
904,904,904,904,2022-09-07,280.94989013671875,281.4322814941406,297.3289794921875,-0.0017140583690713473,-0.055087430036059204
905,905,905,905,2022-09-08,279.0626525878906,278.6327209472656,289.5372619628906,0.001543004852995633,-0.036177068554107183
906,906,906,906,2022-09-09,282.12939453125,276.88055419921875,287.9612731933594,0.018957056580631626,-0.02025230197601402
907,907,907,907,2022-09-12,289.4817199707031,274.3741149902344,286.9334716796875,0.055062063638934955,0.008880972568652723
908,908,908,908,2022-09-13,280.70416259765625,272.96856689453125,290.8391418457031,0.02833877831110798,-0.03484737021203188
909,909,909,909,2022-09-14,281.6772766113281,272.21173095703125,280.19891357421875,0.03477273231766431,0.005276119804503709
910,910,910,910,2022-09-15,278.06988525390625,280.94989013671875,281.4322814941406,-0.010250955718156707,-0.011947443350788345
911,911,911,911,2022-09-16,278.5220642089844,279.0626525878906,278.6327209472656,-0.0019371577453776156,-0.00039714193618411997
912,912,912,912,2022-09-19,280.27166748046875,282.12939453125,276.88055419921875,-0.006584663231804733,0.012247567515377256
913,913,913,913,2022-09-20,276.72332763671875,289.4817199707031,274.3741149902344,-0.04407322277646952,0.008562078265174522
914,914,914,914,2022-09-21,271.8086853027344,280.70416259765625,272.96856689453125,-0.031689865987744925,-0.004249139763572218
915,915,915,915,2022-09-22,269.39068603515625,281.6772766113281,272.21173095703125,-0.043619388556946026,-0.010363421561432662
916,916,916,916,2022-09-23,264.5546875,278.06988525390625,280.94989013671875,-0.0486036010032711,-0.058356323359800344
917,917,917,917,2022-09-26,259.73834228515625,278.5220642089844,279.0626525878906,-0.06744069622338456,-0.06924721070171935
918,918,918,918,2022-09-27,260.672119140625,280.27166748046875,282.12939453125,-0.06993053745330713,-0.07605473164636267
919,919,919,919,2022-09-28,266.8153991699219,276.72332763671875,289.4817199707031,-0.03580445693325851,-0.07829966190291804
920,920,920,920,2022-09-29,265.0067749023437,271.8086853027344,280.70416259765625,-0.02502462492254387,-0.05592146390009978
921,921,921,921,2022-09-30,264.9871826171875,269.39068603515625,281.6772766113281,-0.01634616059960614,-0.05925253962594368
922,922,922,922,2022-10-03,271.1108093261719,264.5546875,278.06988525390625,0.024781726183445096,-0.025026355951418555
923,923,923,923,2022-10-04,281.5691833496094,259.73834228515625,278.5220642089844,0.08404935856749995,0.01094031508519433
924,924,924,924,2022-10-05,278.9447326660156,260.672119140625,280.27166748046875,0.07009807410792979,-0.0047344593421866366
925,925,925,925,2022-10-06,274.0596008300781,266.8153991699219,276.72332763671875,0.02715061305566846,-0.009625956833453353
926,926,926,926,2022-10-07,268.5355224609375,265.0067749023437,271.8086853027344,0.01331568809851813,-0.012042156924276681
927,927,927,927,2022-10-10,267.1889038085937,264.9871826171875,269.39068603515625,0.008308783729312985,-0.008173193583519867
928,928,928,928,2022-10-11,266.37310791015625,271.1108093261719,264.5546875,-0.017475147626134335,0.00687351423382454
929,929,929,929,2022-10-12,266.9530029296875,281.5691833496094,259.73834228515625,-0.051909730482734506,0.027776648534279857
930,930,930,930,2022-10-13,277.6374206542969,278.9447326660156,260.672119140625,-0.004686634514386112,0.06508291554003742
931,931,931,931,2022-10-14,270.6390075683594,274.0596008300781,266.8153991699219,-0.01248120208654746,0.014330538680799476
932,932,932,932,2022-10-17,276.1237487792969,268.5355224609375,265.0067749023437,0.02825781203476785,0.04194977234468755
933,933,933,933,2022-10-18,279.7998962402344,267.1889038085937,264.9871826171875,0.047198788018063986,0.05589973626930478
934,934,934,934,2022-10-19,279.0626525878906,266.37310791015625,271.1108093261719,0.047638234870219565,0.029330602057079602
935,935,935,935,2022-10-20,277.411376953125,266.9530029296875,281.5691833496094,0.03917683602979416,-0.014766553452413289
936,936,936,936,2022-10-21,283.3973693847656,277.6374206542969,278.9447326660156,0.020746298236363536,0.015962433404617116
937,937,937,937,2022-10-24,273.3715209960937,270.6390075683594,274.0596008300781,0.010096524711221244,-0.0025106941406188854
938,938,938,938,2022-10-25,283.2597961425781,276.1237487792969,268.5355224609375,0.025843656675054838,0.05483175390243766
939,939,939,939,2022-10-26,289.8060302734375,279.7998962402344,267.1889038085937,0.03576175033536089,0.0846484496266584
940,940,940,940,2022-10-27,288.2530517578125,279.0626525878906,266.37310791015625,0.032933103318178114,0.08214021309927433
941,941,941,941,2022-10-28,296.647216796875,277.411376953125,266.9530029296875,0.06934048651869218,0.11123386341905528
942,942,942,942,2022-10-31,292.273193359375,283.3973693847656,277.6374206542969,0.031319359081836584,0.05271541808228375
943,943,943,943,2022-11-01,293.0792236328125,273.3715209960937,270.6390075683594,0.07209127916803171,0.08291567526083643
944,944,944,944,2022-11-02,289.31463623046875,283.2597961425781,276.1237487792969,0.021375571720184894,0.047771651332009224
945,945,945,945,2022-11-03,292.5189514160156,289.8060302734375,279.7998962402344,0.009361161808877583,0.04545768367569636
946,946,946,946,2022-11-04,303.6554870605469,288.2530517578125,279.0626525878906,0.05343372848546757,0.08812657030453308
947,947,947,947,2022-11-07,308.1376037597656,296.647216796875,277.411376953125,0.038734180913480465,0.11076051438161638
948,948,948,948,2022-11-08,309.3368225097656,292.273193359375,283.3973693847656,0.058382463866295975,0.09153032429804342
949,949,949,949,2022-11-09,309.0714416503906,293.0792236328125,273.3715209960937,0.054566194830699244,0.13059122078340812
950,950,950,950,2022-11-10,322.7636108398437,289.31463623046875,283.2597961425781,0.11561452626520219,0.139461424583464
951,951,951,951,2022-11-11,324.5820007324219,292.5189514160156,289.8060302734375,0.10961016085008013,0.11999740111057244
952,952,952,952,2022-11-14,326.4102478027344,303.6554870605469,288.2530517578125,0.07493610921527782,0.1323739534143118
953,953,953,953,2022-11-15,326.8820495605469,308.1376037597656,296.647216796875,0.06083141288849325,0.10192184875401922
954,954,954,954,2022-11-16,328.0320739746094,309.3368225097656,292.273193359375,0.06043655363484435,0.12234745240992995
955,955,955,955,2022-11-17,324.6999816894531,309.0714416503906,293.0792236328125,0.05056610845573006,0.10789150341225495
956,956,956,956,2022-11-18,329.1919250488281,322.7636108398437,289.31463623046875,0.019916477549181355,0.1378336379311036
957,957,957,957,2022-11-21,328.6611328125,324.5820007324219,292.5189514160156,0.012567339134251121,0.12355500804829411
958,958,958,958,2022-11-22,333.9591369628906,326.4102478027344,303.6554870605469,0.023126998036895108,0.09979615450288692
959,959,959,959,2022-11-23,337.0061950683594,326.8820495605469,308.1376037597656,0.030971861322526495,0.09368733629505566
960,960,960,960,2022-11-25,338.5395812988281,328.0320739746094,309.3368225097656,0.03203195101291234,0.09440440537317718
961,961,961,961,2022-11-28,331.934326171875,324.6999816894531,309.0714416503906,0.02228008897561584,0.07397281482689033
962,962,962,962,2022-11-29,326.3021240234375,329.1919250488281,322.7636108398437,-0.00877846874573851,0.010963172627752149
963,963,963,963,2022-11-30,330.73516845703125,328.6611328125,324.5820007324219,0.006310559532192839,0.018957205608212124
964,964,964,964,2022-12-01,332.65850830078125,333.9591369628906,326.4102478027344,-0.0038945742701865793,0.01914235395520736
965,965,965,965,2022-12-02,332.747314453125,337.0061950683594,326.8820495605469,-0.012637395625236136,0.017943062032507617
966,966,966,966,2022-12-05,329.699462890625,338.5395812988281,328.0320739746094,-0.026112510608914508,0.005083005743349078
967,967,967,967,2022-12-06,326.97711181640625,331.934326171875,324.6999816894531,-0.014934322739799777,0.007013028196382942
