,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,J,J_6m,J_12m,J_6m_ret,J_12m_ret
485,485,485,485,2021-01-07,112.2888641357422,104.8661651611328,104.23049926757812,0.07078259191803205,0.0773129259169798
486,486,486,486,2021-01-08,111.01751708984376,105.12043762207033,104.3087387084961,0.056098315429152334,0.06431655165629224
487,487,487,487,2021-01-11,110.51876831054688,106.55804443359376,103.77088928222656,0.037169637431000435,0.06502670522527798
488,488,488,488,2021-01-12,111.07620239257812,103.77088928222656,104.49456024169922,0.07039848228035561,0.06298550025623695
489,489,489,489,2021-01-13,110.2840576171875,104.79772186279295,104.9150848388672,0.05235167002559038,0.051174459674375505
490,490,490,490,2021-01-14,109.52124786376952,112.2301788330078,104.46520233154295,-0.02413727748994343,0.048399327425606264
491,491,491,491,2021-01-15,107.76092529296876,112.2888641357422,104.8661651611328,-0.040324023914782514,0.02760432907399646
492,492,492,492,2021-01-19,109.22786712646484,111.01751708984376,105.12043762207033,-0.01612042865208918,0.03907355788568512
493,493,493,493,2021-01-20,109.52124786376952,110.51876831054688,106.55804443359376,-0.009025801336967731,0.027808350330813303
494,494,494,494,2021-01-21,108.67042541503906,111.07620239257812,103.77088928222656,-0.021658797525650808,0.0472149382808813
495,495,495,495,2021-01-22,108.56285858154295,110.2840576171875,104.79772186279295,-0.015606961448762502,0.03592765808096021
496,496,496,496,2021-01-25,107.85871887207033,109.52124786376952,112.2301788330078,-0.015179967578228926,-0.038950841978448225
497,497,497,497,2021-01-26,106.4113540649414,107.76092529296876,112.2888641357422,-0.012523753154107475,-0.052342768947201024
498,498,498,498,2021-01-27,102.19636535644533,109.22786712646484,111.01751708984376,-0.06437461386917309,-0.07945729615137853
499,499,499,499,2021-01-28,102.32349395751952,109.52124786376952,110.51876831054688,-0.065720159755695,-0.07415278398687397
500,500,500,500,2021-01-29,98.7343978881836,108.67042541503906,111.07620239257812,-0.09143267350714179,-0.11111114927007248
501,501,501,501,2021-02-01,99.4189682006836,108.56285858154295,110.2840576171875,-0.08422669134113914,-0.09851913006518365
502,502,502,502,2021-02-02,103.22320556640624,107.85871887207033,109.52124786376952,-0.04297764106731328,-0.057505209447551664
503,503,503,503,2021-02-03,103.75130462646484,106.4113540649414,107.76092529296876,-0.02499779710399297,-0.037208484017773547
504,504,504,504,2021-02-04,105.37470245361328,102.19636535644533,109.22786712646484,0.031100294869415457,-0.0352763884731937
505,505,505,505,2021-02-05,105.08132934570312,102.32349395751952,109.52124786376952,0.026952122934040368,-0.04053933464663484
506,506,506,506,2021-02-08,106.72429656982422,98.7343978881836,108.67042541503906,0.08092315193625987,-0.017908541701038727
507,507,507,507,2021-02-09,109.57015228271484,99.4189682006836,108.56285858154295,0.10210510394294614,0.009278437527649563
508,508,508,508,2021-02-10,108.26947021484376,103.22320556640624,107.85871887207033,0.048886920540276435,0.003808234949096878
509,509,509,509,2021-02-11,112.46488189697266,103.75130462646484,106.4113540649414,0.08398523085448661,0.056887987989861166
510,510,510,510,2021-02-12,112.36710357666016,105.37470245361328,102.19636535644533,0.06635749340431096,0.09952152588539565
511,511,511,511,2021-02-16,110.73391723632812,105.08132934570312,102.32349395751952,0.053792504584984524,0.08219444971552936
512,512,512,512,2021-02-17,110.32315826416016,106.72429656982422,98.7343978881836,0.033721109531805515,0.11737307993816692
513,513,513,513,2021-02-18,110.02978515625,109.57015228271484,99.4189682006836,0.004194873001081456,0.10672829488783053
514,514,514,514,2021-02-19,109.93199157714844,108.26947021484376,103.22320556640624,0.015355403134472256,0.06499300204764769
515,515,515,515,2021-02-22,113.19835662841795,112.46488189697266,103.75130462646484,0.006521811245195908,0.09105477792269956
516,516,516,516,2021-02-23,113.66777801513672,112.36710357666016,105.37470245361328,0.011575224394648531,0.07870082067538098
517,517,517,517,2021-02-24,117.11018371582033,110.73391723632812,105.08132934570312,0.057581874087268003,0.11447185189810383
518,518,518,518,2021-02-25,115.3075714111328,110.32315826416016,106.72429656982422,0.04518011653580345,0.08042474972597247
519,519,519,519,2021-02-26,112.74082946777344,110.02978515625,109.57015228271484,0.024639185722970858,0.028937416979010422
520,520,520,520,2021-03-01,112.83880615234376,109.93199157714844,108.26947021484376,0.02644193499537728,0.0422033647013591
521,521,521,521,2021-03-02,112.22161865234376,113.19835662841795,112.46488189697266,-0.008628552614773466,-0.00216301516105033
522,522,522,522,2021-03-03,112.73102569580078,113.66777801513672,112.36710357666016,-0.008241142174972294,0.0032386891497326875
523,523,523,523,2021-03-04,110.5855484008789,117.11018371582033,110.73391723632812,-0.055713645969287406,-0.0013398680291655252
524,524,524,524,2021-03-05,113.17189025878906,115.3075714111328,110.32315826416016,-0.01852160379589385,0.02582170452198107
525,525,525,525,2021-03-08,115.84639739990234,112.74082946777344,110.02978515625,0.02754608021592242,0.05286397892527317
526,526,526,526,2021-03-09,119.17729949951172,112.83880615234376,109.93199157714844,0.0561729919280638,0.08410024952449868
527,527,527,527,2021-03-10,122.21428680419922,112.22161865234376,113.19835662841795,0.08904405650048752,0.0796471825591667
528,528,528,528,2021-03-11,122.5179672241211,112.73102569580078,113.66777801513672,0.08681675224644803,0.07786014087304349
529,529,529,529,2021-03-12,123.8895263671875,110.5855484008789,117.11018371582033,0.12030485139053537,0.057888583522488046
530,530,530,530,2021-03-15,123.32130432128906,113.17189025878906,115.3075714111328,0.08968140444850259,0.06949875721155419
531,531,531,531,2021-03-16,121.99874877929688,115.84639739990234,112.74082946777344,0.05310783518072282,0.08211682808462739
532,532,532,532,2021-03-17,122.7726821899414,119.17729949951172,112.83880615234376,0.030168351737525523,0.08803599024422426
533,533,533,533,2021-03-18,122.08692932128906,122.21428680419922,112.22161865234376,-0.0010420834277271585,0.08790918173714357
534,534,534,534,2021-03-19,120.86231994628906,122.5179672241211,112.73102569580078,-0.013513505939935944,0.07213004760934383
535,535,535,535,2021-03-22,120.6859893798828,123.8895263671875,110.5855484008789,-0.025858013031787364,0.09133599394370417
536,536,536,536,2021-03-23,119.3242416381836,123.32130432128906,113.17189025878906,-0.03241177755217317,0.05436289316477794
537,537,537,537,2021-03-24,120.79375457763672,121.99874877929688,115.84639739990234,-0.009877102951605377,0.042706180673500516
538,538,538,538,2021-03-25,123.58582305908205,122.7726821899414,119.17729949951172,0.006623141684586109,0.03699130269005968
539,539,539,539,2021-03-26,126.00559997558594,122.08692932128906,122.21428680419922,0.03209738074404611,0.031021849167772286
540,540,540,540,2021-03-29,124.78102111816406,120.86231994628906,122.5179672241211,0.03242285249543819,0.018471200145715683
541,541,541,541,2021-03-30,125.5255889892578,120.6859893798828,123.8895263671875,0.04010075762930043,0.01320581868414994
542,542,542,542,2021-03-31,126.64241027832033,119.3242416381836,123.32130432128906,0.061330108112708226,0.02693051273913527
543,543,543,543,2021-04-01,127.30856323242188,120.79375457763672,121.99874877929688,0.05393332360240488,0.04352351566105628
544,544,544,544,2021-04-05,129.9830780029297,123.58582305908205,122.7726821899414,0.05176366338386029,0.058729643145150945
545,545,545,545,2021-04-06,129.27772521972656,126.00559997558594,122.08692932128906,0.0259680938368978,0.05889898237602398
546,546,546,546,2021-04-07,128.778076171875,124.78102111816406,120.86231994628906,0.03203255605614763,0.06549399539164624
547,547,547,547,2021-04-08,130.07125854492188,125.5255889892578,120.6859893798828,0.03621309083085111,0.07776602083856732
548,548,548,548,2021-04-09,132.3636932373047,126.64241027832033,119.3242416381836,0.04517667459432251,0.10927747304407331
549,549,549,549,2021-04-12,131.69752502441406,127.30856323242188,120.79375457763672,0.03447499273068888,0.09026766727222846
550,550,550,550,2021-04-13,128.9054412841797,129.9830780029297,123.58582305908205,-0.008290592401002495,0.04304391954855946
551,551,551,551,2021-04-14,128.65072631835938,129.27772521972656,126.00559997558594,-0.004850014960438909,0.02099213323285576
552,552,552,552,2021-04-15,131.18807983398438,128.778076171875,124.78102111816406,0.018714394047111282,0.051346419979629854
553,553,553,553,2021-04-16,131.0607452392578,130.07125854492188,125.5255889892578,0.007607266243173871,0.04409583969746356
554,554,554,554,2021-04-19,131.00196838378906,132.3636932373047,126.64241027832033,-0.010287752027848707,0.03442415614080452
555,555,555,555,2021-04-20,130.48272705078125,131.69752502441406,127.30856323242188,-0.00922415188446113,0.024932838277064162
556,556,556,556,2021-04-21,132.7066192626953,128.9054412841797,129.9830780029297,0.029488111135167028,0.020953044824067346
557,557,557,557,2021-04-22,132.42247009277344,128.65072631835938,129.27772521972656,0.029317702918213673,0.02432549666001571
558,558,558,558,2021-04-23,134.3524169921875,131.18807983398438,128.778076171875,0.024120614938548668,0.043286411678278514
559,559,559,559,2021-04-26,133.6666717529297,131.0607452392578,130.07125854492188,0.019883348815960433,0.027641872987383298
560,560,560,560,2021-04-27,133.93116760253906,131.00196838378906,132.3636932373047,0.022359963402752037,0.011842177616063987
561,561,561,561,2021-04-28,133.235595703125,130.48272705078125,131.69752502441406,0.021097571414739003,0.011678812327154953
562,562,562,562,2021-04-29,132.618408203125,132.7066192626953,128.9054412841797,-0.0006647073074456111,0.028803802864767025
563,563,563,563,2021-04-30,130.8942108154297,132.42247009277344,128.65072631835938,-0.011540785157330702,0.017438568450197423
564,564,564,564,2021-05-03,132.98089599609375,134.3524169921875,131.18807983398438,-0.01020838349468256,0.013665998956445824
565,565,565,565,2021-05-04,135.4496307373047,133.6666717529297,131.0607452392578,0.013338844762070812,0.033487414481237376
566,566,566,566,2021-05-05,135.3614959716797,133.93116760253906,131.00196838378906,0.010679578135130985,0.03327833651414114
567,567,567,567,2021-05-06,135.6358184814453,133.235595703125,130.48272705078125,0.01801487632230403,0.03949251787678065
568,568,568,568,2021-05-07,137.1053466796875,132.618408203125,132.7066192626953,0.03383345145939387,0.03314625480952693
569,569,569,569,2021-05-10,139.46630859375,130.8942108154297,132.42247009277344,0.06548874640764368,0.053192169697799274
570,570,570,570,2021-05-11,137.2914581298828,132.98089599609375,134.3524169921875,0.03241489765504113,0.021875610454155092
571,571,571,571,2021-05-12,132.64779663085938,135.4496307373047,133.6666717529297,-0.02068543185532401,-0.0076225068576077915
572,572,572,572,2021-05-13,136.23341369628906,135.3614959716797,133.93116760253906,0.006441401362702104,0.017189770946985705
573,573,573,573,2021-05-14,135.6358184814453,135.6358184814453,133.235595703125,0.0,0.01801487632230403
574,574,574,574,2021-05-17,136.27261352539062,137.1053466796875,132.618408203125,-0.006073673816983538,0.027554284294143194
575,575,575,575,2021-05-18,132.81434631347656,139.46630859375,130.8942108154297,-0.04769583670311284,0.014669369149980183
576,576,576,576,2021-05-19,133.6764678955078,137.2914581298828,132.98089599609375,-0.026330773113030004,0.005230615226374358
577,577,577,577,2021-05-20,133.85279846191406,132.64779663085938,135.4496307373047,0.00908422048206381,-0.011789122397000695
578,578,578,578,2021-05-21,135.74356079101562,136.23341369628906,135.3614959716797,-0.003595688399657182,0.0028225516908875203
579,579,579,579,2021-05-24,136.8114013671875,135.6358184814453,135.6358184814453,0.008667200883246018,0.008667200883246018
580,580,580,580,2021-05-25,136.4391326904297,136.27261352539062,137.1053466796875,0.001221956200377905,-0.004859139379985389
581,581,581,581,2021-05-26,137.6343536376953,132.81434631347656,139.46630859375,0.03629131534361707,-0.013135466009866037
582,582,582,582,2021-05-27,137.9090576171875,133.6764678955078,137.2914581298828,0.03166293804971132,0.004498455298802551
583,583,583,583,2021-05-28,139.40037536621094,133.85279846191406,132.64779663085938,0.041445356152754353,0.05090607538806746
584,584,584,584,2021-06-01,139.64566040039062,135.74356079101562,136.23341369628906,0.028746112055970663,0.025047061594658526
585,585,585,585,2021-06-02,138.7332000732422,136.8114013671875,135.6358184814453,0.014047065426197713,0.022836015047312808
586,586,586,586,2021-06-03,139.04718017578125,136.4391326904297,136.27261352539062,0.019115098681175446,0.020360412694907737
587,587,587,587,2021-06-04,140.69549560546875,137.6343536376953,132.81434631347656,0.02224111849161936,0.059339593280010705
588,588,588,588,2021-06-07,139.0079345703125,137.9090576171875,133.6764678955078,0.007968127490039834,0.03988335986684044
589,589,589,589,2021-06-08,139.93020629882812,139.40037536621094,133.85279846191406,0.003800785551870245,0.04540366661548201
590,590,590,590,2021-06-09,138.85093688964844,139.64566040039062,135.74356079101562,-0.00569100041106585,0.02289151750937779
591,591,591,591,2021-06-10,138.59584045410156,138.7332000732422,136.8114013671875,-0.0009900991187985486,0.01304305832029895
592,592,592,592,2021-06-11,137.5067901611328,139.04718017578125,136.4391326904297,-0.0110781823313576,0.007825155801346018
593,593,593,593,2021-06-14,135.94676208496094,140.69549560546875,137.6343536376953,-0.03375185182775131,-0.012261412271944439
594,594,594,594,2021-06-15,136.02525329589844,139.0079345703125,137.9090576171875,-0.021456913834694613,-0.013659757769632463
595,595,595,595,2021-06-16,135.17166137695312,139.93020629882812,139.40037536621094,-0.03400655975388822,-0.030335025842999297
596,596,596,596,2021-06-17,131.286376953125,138.85093688964844,139.64566040039062,-0.05447971836542498,-0.05986067467687839
597,597,597,597,2021-06-18,127.23424530029295,138.59584045410156,138.7332000732422,-0.0819764512165948,-0.08288538552328162
598,598,598,598,2021-06-21,130.31504821777344,137.5067901611328,139.04718017578125,-0.052300994990370775,-0.0627997773631136
599,599,599,599,2021-06-22,130.24636840820312,135.94676208496094,140.69549560546875,-0.04193107352711578,-0.07426767397420131
600,600,600,600,2021-06-23,129.4221954345703,136.02525329589844,139.0079345703125,-0.0485428823055698,-0.06895821569734617
601,601,601,601,2021-06-24,132.6894073486328,135.17166137695312,139.93020629882812,-0.01836371620378363,-0.05174578914528449
602,602,602,602,2021-06-25,134.25921630859375,131.286376953125,138.85093688964844,0.022643928673042657,-0.033069424549176385
603,603,603,603,2021-06-28,131.37466430664062,127.23424530029295,138.59584045410156,0.03254170287704872,-0.052102401657951325
604,604,604,604,2021-06-29,129.32406616210938,130.31504821777344,137.5067901611328,-0.00760450975706195,-0.05950778132072443
605,605,605,605,2021-06-30,130.90370178222656,130.24636840820312,135.94676208496094,0.005046846081445455,-0.037095847119791525
606,606,606,606,2021-07-01,131.7769317626953,129.4221954345703,136.02525329589844,0.018194223334091486,-0.03123185901342651
607,607,607,607,2021-07-02,130.22671508789062,132.6894073486328,135.17166137695312,-0.0185598256104319,-0.03658271444391392
608,608,608,608,2021-07-06,129.25540161132812,134.25921630859375,131.286376953125,-0.03726980415083314,-0.015469810264640227
609,609,609,609,2021-07-07,131.0509033203125,131.37466430664062,127.23424530029295,-0.0024644096183753517,0.029997097173104947
610,610,610,610,2021-07-08,129.80484008789062,129.32406616210938,130.31504821777344,0.003717590546361116,-0.003915189664283392
611,611,611,611,2021-07-09,132.11048889160156,130.90370178222656,130.24636840820312,0.009218892154651437,0.014312264565842892
612,612,612,612,2021-07-12,132.9837188720703,131.7769317626953,129.4221954345703,0.0091578024562613,0.02751864489349143
613,613,613,613,2021-07-13,130.38369750976562,130.22671508789062,132.6894073486328,0.0012054548236823948,-0.017376743818058427
614,614,614,614,2021-07-14,130.39352416992188,129.25540161132812,134.25921630859375,0.008805222407772817,-0.02879275065770248
615,615,615,615,2021-07-15,130.1482391357422,131.0509033203125,131.37466430664062,-0.006887889832884464,-0.00933532486930544
616,616,616,616,2021-07-16,129.5497283935547,129.80484008789062,129.32406616210938,-0.001965348088431851,0.0017449360984556073
617,617,617,617,2021-07-19,126.14518737792967,132.11048889160156,130.90370178222656,-0.045153882660796896,-0.03635125928075911
618,618,618,618,2021-07-20,129.73619079589844,132.9837188720703,131.7769317626953,-0.024420493754547357,-0.015486329355974493
619,619,619,619,2021-07-21,131.1686248779297,130.38369750976562,130.22671508789062,0.006020134289451917,0.007232846113052638
620,620,620,620,2021-07-22,129.7852325439453,130.39352416992188,129.25540161132812,-0.0046650447547063045,0.004099100896459262
621,621,621,621,2021-07-23,131.37466430664062,130.1482391357422,131.0509033203125,0.009423294383716474,0.002470497937254068
622,622,622,622,2021-07-26,130.7957763671875,129.5497283935547,129.80484008789062,0.009618298618484733,0.007634047225249185
623,623,623,623,2021-07-27,131.13919067382812,126.14518737792967,132.11048889160156,0.03958932877031973,-0.007352165796391863
624,624,624,624,2021-07-28,132.56182861328125,129.73619079589844,132.9837188720703,0.021779873449715437,-0.0031724955683855027
625,625,625,625,2021-07-29,134.1537628173828,131.1686248779297,130.38369750976562,0.02275801810250888,0.02891515871709971
626,626,626,626,2021-07-30,132.90579223632812,129.7852325439453,130.39352416992188,0.024044027438377302,0.0192668162195877
627,627,627,627,2021-08-02,131.5791778564453,131.37466430664062,130.1482391357422,0.0015567198659196535,0.010994683679205863
628,628,628,628,2021-08-03,127.21614837646484,130.7957763671875,129.5497283935547,-0.0273680702094955,-0.018013005862897224
629,629,629,629,2021-08-04,126.46929931640624,131.13919067382812,126.14518737792967,-0.03561018894067247,0.0025693563521018703
630,630,630,630,2021-08-05,126.50861358642578,132.56182861328125,129.73619079589844,-0.0456633337830179,-0.024878001964388607
631,631,631,631,2021-08-06,126.65602111816406,134.1537628173828,131.1686248779297,-0.05588916435705993,-0.03440307286872313
632,632,632,632,2021-08-09,128.10055541992188,132.90579223632812,129.7852325439453,-0.03615520990884846,-0.012980499329559692
633,633,633,633,2021-08-10,129.43695068359375,131.5791778564453,131.37466430664062,-0.016280897994276566,-0.014749522925699532
634,634,634,634,2021-08-11,133.79017639160156,127.21614837646484,130.7957763671875,0.05167604977068252,0.0228937058029135
635,635,635,635,2021-08-12,137.1410675048828,126.46929931640624,131.13919067382812,0.08438228286358651,0.04576722488689655
636,636,636,636,2021-08-13,135.67691040039062,126.50861358642578,132.56182861328125,0.07247171994104118,0.023499085820526178
637,637,637,637,2021-08-16,135.7456817626953,126.65602111816406,134.1537628173828,0.07176651030313841,0.011866375656413686
638,638,638,638,2021-08-17,133.3970947265625,128.10055541992188,132.90579223632812,0.04134673178643311,0.00369662211080124
639,639,639,639,2021-08-18,131.58900451660156,129.43695068359375,131.5791778564453,0.016626271104519974,7.468248636555153e-05
640,640,640,640,2021-08-19,129.64332580566406,133.79017639160156,127.21614837646484,-0.03099517989870748,0.01907916141287802
641,641,641,641,2021-08-20,130.44911193847656,137.1410675048828,126.46929931640624,-0.048796146100933524,0.031468606559711176
642,642,642,642,2021-08-23,130.63580322265625,135.67691040039062,126.50861358642578,-0.03715523269845822,0.03262378362411611
643,643,643,643,2021-08-24,132.19825744628906,135.7456817626953,126.65602111816406,-0.026132870455560453,0.04375817493077849
644,644,644,644,2021-08-25,133.04336547851562,133.3970947265625,128.10055541992188,-0.002651701289086872,0.038585391315368645
645,645,645,645,2021-08-26,131.36300659179688,131.58900451660156,129.43695068359375,-0.001717452956156218,0.01488026330990544
646,646,646,646,2021-08-27,133.652587890625,129.64332580566406,133.79017639160156,0.03092532577396878,-0.0010283901605290247
647,647,647,647,2021-08-30,133.02369689941406,130.44911193847656,137.1410675048828,0.019736316504413987,-0.03002288578016321
648,648,648,648,2021-08-31,132.62081909179688,130.63580322265625,135.67691040039062,0.015195037043231885,-0.022524770792429205
649,649,649,649,2021-09-01,132.38497924804688,132.19825744628906,135.7456817626953,0.0014124376929376403,-0.02475734381387884
650,650,650,650,2021-09-02,133.927734375,133.04336547851562,133.3970947265625,0.006647222830718169,0.003977895092282191
651,651,651,651,2021-09-03,134.72373962402344,131.36300659179688,131.58900451660156,0.025583557497810938,0.02382216598520115
652,652,652,652,2021-09-07,130.98959350585938,133.652587890625,129.64332580566406,-0.019924749881722437,0.010384396511189387
653,653,653,653,2021-09-08,133.46592712402344,133.02369689941406,130.44911193847656,0.0033244469588284975,0.023126375800623933
654,654,654,654,2021-09-09,133.20057678222656,132.62081909179688,130.63580322265625,0.00437154358116576,0.0196330063910497
655,655,655,655,2021-09-10,131.00924682617188,132.38497924804688,132.19825744628906,-0.010391907221568686,-0.008994147450092305
656,656,656,656,2021-09-13,132.21792602539062,133.927734375,133.04336547851562,-0.012766648801971647,-0.006204288730641716
657,657,657,657,2021-09-14,130.70460510253906,134.72373962402344,131.36300659179688,-0.029832415079188435,-0.005012076887854433
658,658,658,658,2021-09-15,133.64276123046875,130.98959350585938,133.652587890625,0.020254797756057652,-7.352390485915183e-05
659,659,659,659,2021-09-16,131.37281799316406,133.46592712402344,133.02369689941406,-0.01568272274401805,-0.012410412165122064
660,660,660,660,2021-09-17,128.28726196289062,133.20057678222656,132.62081909179688,-0.036886588166722856,-0.03267629591328847
661,661,661,661,2021-09-20,125.66351318359376,131.00924682617188,132.38497924804688,-0.04080424681527284,-0.05077212008969123
662,662,662,662,2021-09-21,124.54327392578124,132.21792602539062,133.927734375,-0.058045473335707753,-0.07007107596505824
663,663,663,663,2021-09-22,128.27740478515625,130.70460510253906,134.72373962402344,-0.0185701208880793,-0.04784854441286379
664,664,664,664,2021-09-23,132.473388671875,133.64276123046875,130.98959350585938,-0.008749988011525378,0.011327580506990786
665,665,665,665,2021-09-24,133.64276123046875,131.37281799316406,133.46592712402344,0.01727863702689847,0.0013249382089930428
666,666,666,666,2021-09-27,135.87344360351562,128.28726196289062,133.20057678222656,0.05913433278215452,0.02006648083558238
667,667,667,667,2021-09-28,133.71156311035156,125.66351318359376,131.00924682617188,0.06404444474665949,0.020626912600796965
668,668,668,668,2021-09-29,134.05551147460938,124.54327392578124,132.21792602539062,0.07637696720978071,0.013898156660435479
669,669,669,669,2021-09-30,130.23292541503906,128.27740478515625,130.70460510253906,0.015244466733311146,-0.0036087457448799043
670,670,670,670,2021-10-01,132.32598876953125,132.473388671875,133.64276123046875,-0.0011126755631566398,-0.009852927676843648
671,671,671,671,2021-10-04,129.0832061767578,133.64276123046875,131.37281799316406,-0.03411748613789811,-0.017428352770246458
672,672,672,672,2021-10-05,129.9872589111328,135.87344360351562,128.28726196289062,-0.04332108273901514,0.01325148671996712
673,673,673,673,2021-10-06,129.9479522705078,133.71156311035156,125.66351318359376,-0.028147235379618274,0.03409453530600004
674,674,674,674,2021-10-07,132.5127410888672,134.05551147460938,124.54327392578124,-0.011508444291262077,0.06398954284624936
675,675,675,675,2021-10-08,133.00404357910156,130.23292541503906,128.27740478515625,0.021278168752112636,0.03684700982111133
676,676,676,676,2021-10-11,131.66761779785156,132.32598876953125,132.473388671875,-0.004975371639401538,-0.0060825112281174265
677,677,677,677,2021-10-12,130.6947479248047,129.0832061767578,133.64276123046875,0.012484519061605415,-0.022058907482315315
678,678,678,678,2021-10-13,130.9600830078125,129.9872589111328,135.87344360351562,0.0074839957764227805,-0.03616130176284127
679,679,679,679,2021-10-14,132.3577117919922,129.9479522705078,133.71156311035156,0.018544036126618257,-0.010125162602743987
680,680,680,680,2021-10-15,131.84591674804688,132.5127410888672,134.05551147460938,-0.0050321526469150335,-0.016482684689774985
681,681,681,681,2021-10-18,131.9541778564453,133.00404357910156,130.23292541503906,-0.007893487253504916,0.013216722544785009
682,682,682,682,2021-10-19,131.70811462402344,131.66761779785156,132.32598876953125,0.000307568609876796,-0.004669333297663503
683,683,683,683,2021-10-20,134.2572479248047,130.6947479248047,129.0832061767578,0.02725817262411856,0.04008299686143446
684,684,684,684,2021-10-21,134.7099609375,130.9600830078125,129.9872589111328,0.02863374734928814,0.036332037969936115
685,685,685,685,2021-10-22,134.76902770996094,132.3577117919922,129.9479522705078,0.018218174712466118,0.037100049329113594
686,686,686,686,2021-10-25,136.9441375732422,131.84591674804688,132.5127410888672,0.03866802211962206,0.03344128608284658
687,687,687,687,2021-10-26,136.08786010742188,131.9541778564453,133.00404357910156,0.03132664928179585,0.023185885521489924
688,688,688,688,2021-10-27,133.85369873046875,131.70811462402344,131.66761779785156,0.01629044734692431,0.016603026387045805
689,689,689,689,2021-10-28,137.08192443847656,134.2572479248047,130.6947479248047,0.021039285083915393,0.04887095017273957
690,690,690,690,2021-10-29,138.2039337158203,134.7099609375,130.9600830078125,0.025937003871164155,0.055313424836296754
691,691,691,691,2021-11-01,138.48939514160156,134.76902770996094,132.3577117919922,0.02760550769608061,0.04632660437078018
692,692,692,692,2021-11-02,138.41064453125,136.9441375732422,131.84591674804688,0.01070879691526394,0.04979090703087974
693,693,693,693,2021-11-03,138.92245483398438,136.08786010742188,131.9541778564453,0.020829152022266983,0.052808308844301655
694,694,694,694,2021-11-04,139.512939453125,133.85369873046875,131.70811462402344,0.042279300283302845,0.05925849634535707
695,695,695,695,2021-11-05,140.37908935546875,137.08192443847656,134.2572479248047,0.02405251407505582,0.04559784685958124
696,696,696,696,2021-11-08,142.70184326171875,138.2039337158203,134.7099609375,0.03254545239752149,0.05932658779350897
697,697,697,697,2021-11-09,142.22940063476562,138.48939514160156,134.76902770996094,0.02700571758104653,0.05535673182164902
698,698,698,698,2021-11-10,143.2234649658203,138.41064453125,136.9441375732422,0.03477203975799492,0.04585320338535648
699,699,699,699,2021-11-11,142.3179931640625,138.92245483398438,136.08786010742188,0.024441968968485828,0.04578022647812108
700,700,700,700,2021-11-12,143.12506103515625,139.512939453125,133.85369873046875,0.02589094313538487,0.06926489437812666
701,701,701,701,2021-11-15,143.14474487304688,140.37908935546875,137.08192443847656,0.01970133536466334,0.04422771608587506
702,702,702,702,2021-11-16,144.8867950439453,142.70184326171875,138.2039337158203,0.015311307354448855,0.048355073176618246
703,703,703,703,2021-11-17,143.1151885986328,142.22940063476562,138.48939514160156,0.00622788227971105,0.03340178829073159
704,704,704,704,2021-11-18,144.89663696289062,143.2234649658203,138.41064453125,0.011682247720159689,0.04686050306034262
705,705,705,705,2021-11-19,144.10923767089844,142.3179931640625,138.92245483398438,0.012586212516157547,0.03733581330039404
706,706,706,706,2021-11-22,144.25686645507812,143.12506103515625,139.512939453125,0.00790780742195718,0.03400349114962942
707,707,707,707,2021-11-23,141.72744750976562,143.14474487304688,140.37908935546875,-0.009901148411268879,0.009605121108048786
708,708,708,708,2021-11-24,146.1072235107422,144.8867950439453,142.70184326171875,0.008423324336953586,0.023863603799271882
709,709,709,709,2021-11-26,143.43016052246094,143.1151885986328,142.22940063476562,0.0022008280666243607,0.00844241684445235
710,710,710,710,2021-11-29,143.78445434570312,144.89663696289062,143.2234649658203,-0.007675696555140443,0.003916881776437231
711,711,711,711,2021-11-30,140.31016540527344,144.10923767089844,142.3179931640625,-0.02636244786958708,-0.014108038724762406
712,712,712,712,2021-12-01,136.58984375,144.25686645507812,143.12506103515625,-0.053148407375573026,-0.04566088732392559
713,713,713,713,2021-12-02,139.78855895996094,141.72744750976562,143.14474487304688,-0.013680402659273838,-0.023446099373487295
714,714,714,714,2021-12-03,139.6507568359375,146.1072235107422,144.8867950439453,-0.04418992107074016,-0.0361388227713898
715,715,715,715,2021-12-06,139.11927795410156,143.43016052246094,143.1151885986328,-0.03005562116542637,-0.02792094035342263
716,716,716,716,2021-12-07,141.24517822265625,143.78445434570312,144.89663696289062,-0.017660296689248844,-0.025200438165928873
717,717,717,717,2021-12-08,142.20970153808594,140.31016540527344,144.10923767089844,0.013538121969465688,-0.013181223934793596
718,718,718,718,2021-12-09,139.91650390625,136.58984375,144.25686645507812,0.024355106243029168,-0.030087736240823726
719,719,719,719,2021-12-10,141.17628479003906,139.78855895996094,141.72744750976562,0.009927320521814664,-0.003888891879525236
720,720,720,720,2021-12-13,138.66653442382812,139.6507568359375,146.1072235107422,-0.007047741339960223,-0.050926223277160565
721,721,721,721,2021-12-14,138.03663635253906,139.11927795410156,143.43016052246094,-0.007782110556379451,-0.037603835555055753
722,722,722,722,2021-12-15,137.8693084716797,141.24517822265625,143.78445434570312,-0.023900778727149907,-0.04113898057297327
723,723,723,723,2021-12-16,135.98944091796875,142.20970153808594,140.31016540527344,-0.04374005818760052,-0.030794094460830146
724,724,724,724,2021-12-17,133.39111328125,139.91650390625,136.58984375,-0.04663774781974461,-0.023418508879800903
725,725,725,725,2021-12-20,130.7337188720703,141.17628479003906,139.78855895996094,-0.07396827259974437,-0.06477525882847224
