,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MHK,MHK_6m,MHK_12m,MHK_6m_ret,MHK_12m_ret
731,731,731,731,2021-12-29,176.66000366210938,163.9499969482422,178.3800048828125,0.07752367764837254,-0.00964234316415169
732,732,732,732,2021-12-30,177.88999938964844,168.42999267578125,174.60000610351562,0.056165808497523395,0.018843030762451862
733,733,733,733,2021-12-31,182.17999267578125,169.25,175.13999938964844,0.07639582083179475,0.04019637610292759
734,734,734,734,2022-01-03,183.97000122070312,171.16000366210938,176.6300048828125,0.07484223699762382,0.04155577271687472
735,735,735,735,2022-01-04,188.25,174.61000061035156,173.4499969482422,0.07811694256898027,0.08532720272214345
736,736,736,736,2022-01-05,182.4199981689453,175.80999755859375,170.63999938964844,0.03759741028463748,0.0690342171907643
737,737,737,737,2022-01-06,180.47000122070312,176.66000366210938,163.9499969482422,0.021566837312428477,0.1007624555045048
738,738,738,738,2022-01-07,176.5500030517578,177.88999938964844,168.42999267578125,-0.007532724394222479,0.04821000254751029
739,739,739,739,2022-01-10,172.4600067138672,182.17999267578125,169.25,-0.05335375097534645,0.01896606625623143
740,740,740,740,2022-01-11,176.44000244140625,183.97000122070312,171.16000366210938,-0.04093057960174373,0.0308483212568762
741,741,741,741,2022-01-12,176.74000549316406,188.25,174.61000061035156,-0.06114206909341802,0.012198641975643021
742,742,742,742,2022-01-13,176.4199981689453,182.4199981689453,175.80999755859375,-0.032891130688660564,0.0034696582607496307
743,743,743,743,2022-01-14,170.77000427246094,180.47000122070312,176.66000366210938,-0.05374852819100784,-0.03334087664185725
744,744,744,744,2022-01-18,166.13999938964844,176.5500030517578,177.88999938964844,-0.05896348616350666,-0.06605205486713683
745,745,745,745,2022-01-19,161.8800048828125,172.4600067138672,182.17999267578125,-0.0613475670832383,-0.11142819524148218
746,746,746,746,2022-01-20,161.3300018310547,176.44000244140625,183.97000122070312,-0.08563817955834263,-0.1230635388347252
747,747,747,747,2022-01-21,156.3800048828125,176.74000549316406,188.25,-0.11519746507611739,-0.1692961228004648
748,748,748,748,2022-01-24,158.8300018310547,176.4199981689453,182.4199981689453,-0.09970522911493229,-0.12931694208243072
749,749,749,749,2022-01-25,157.8800048828125,170.77000427246094,180.47000122070312,-0.0754816365120109,-0.12517313783504946
750,750,750,750,2022-01-26,154.0399932861328,166.13999938964844,176.5500030517578,-0.07283018025741927,-0.1274993450950319
751,751,751,751,2022-01-27,150.85000610351562,161.8800048828125,172.4600067138672,-0.06813688192857215,-0.12530441707685458
752,752,752,752,2022-01-28,151.24000549316406,161.3300018310547,176.44000244140625,-0.06254259110749227,-0.1428247370185275
753,753,753,753,2022-01-31,157.8699951171875,156.3800048828125,176.74000549316406,0.009528009898014611,-0.10676705776557427
754,754,754,754,2022-02-01,158.61000061035156,158.8300018310547,176.4199981689453,-0.0013851364236407981,-0.10095226019409853
755,755,755,755,2022-02-02,158.5,157.8800048828125,170.77000427246094,0.003927002140946767,-0.07185105091924882
756,756,756,756,2022-02-03,152.6699981689453,154.0399932861328,166.13999938964844,-0.008893762509082359,-0.08107620843979846
757,757,757,757,2022-02-04,150.0800018310547,150.85000610351562,161.8800048828125,-0.005104436468716833,-0.07289351801230803
758,758,758,758,2022-02-07,149.05999755859375,151.24000549316406,161.3300018310547,-0.014414228083778013,-0.07605531601809645
759,759,759,759,2022-02-08,153.9199981689453,157.8699951171875,156.3800048828125,-0.025020568001602128,-0.01573095432316085
760,760,760,760,2022-02-09,157.5399932861328,158.61000061035156,158.8300018310547,-0.006746152954424267,-0.008121945035888367
761,761,761,761,2022-02-10,152.10000610351562,158.5,157.8800048828125,-0.04037851038791407,-0.03661007474370881
762,762,762,762,2022-02-11,144.1699981689453,152.6699981689453,154.0399932861328,-0.05567564093761146,-0.06407423751865371
763,763,763,763,2022-02-14,143.82000732421875,150.0800018310547,150.85000610351562,-0.041711050309573006,-0.046602575371941235
764,764,764,764,2022-02-15,148.32000732421875,149.05999755859375,151.24000549316406,-0.004964378414699211,-0.019307048815713657
765,765,765,765,2022-02-16,150.1699981689453,153.9199981689453,157.8699951171875,-0.02436330590313507,-0.048774290152644006
766,766,766,766,2022-02-17,146.8000030517578,157.5399932861328,158.61000061035156,-0.06817310328856263,-0.07445935006082449
767,767,767,767,2022-02-18,148.25999450683594,152.10000610351562,158.5,-0.02524662355415208,-0.064605712890625
768,768,768,768,2022-02-22,139.91000366210938,144.1699981689453,152.6699981689453,-0.02954841202011993,-0.08357892617982265
769,769,769,769,2022-02-23,138.80999755859375,143.82000732421875,150.0800018310547,-0.03483527680770282,-0.0750933111338018
770,770,770,770,2022-02-24,139.2100067138672,148.32000732421875,149.05999755859375,-0.06142125243048058,-0.06608071250541003
771,771,771,771,2022-02-25,144.27000427246094,150.1699981689453,153.9199981689453,-0.03928876585485952,-0.062694867536916
772,772,772,772,2022-02-28,140.77999877929688,146.8000030517578,157.5399932861328,-0.04100820263837757,-0.10638564949279583
773,773,773,773,2022-03-01,137.05999755859375,148.25999450683594,152.10000610351562,-0.07554294727648714,-0.09888236647857862
774,774,774,774,2022-03-02,142.86000061035156,139.91000366210938,144.1699981689453,0.021084960839302003,-0.009086478291125633
775,775,775,775,2022-03-03,139.86000061035156,138.80999755859375,143.82000732421875,0.007564318638609624,-0.027534463302730905
776,776,776,776,2022-03-04,137.35000610351562,139.2100067138672,148.32000732421875,-0.013361112855734714,-0.07396170900075105
777,777,777,777,2022-03-07,123.76000213623048,144.27000427246094,150.1699981689453,-0.14216400865627143,-0.17586732606204647
778,778,778,778,2022-03-08,128.32000732421875,140.77999877929688,146.8000030517578,-0.08850683025371986,-0.12588552686217247
779,779,779,779,2022-03-09,136.86000061035156,137.05999755859375,148.25999450683594,-0.0014591927025001672,-0.07689190826159609
780,780,780,780,2022-03-10,132.75999450683594,142.86000061035156,139.91000366210938,-0.0706986284499832,-0.0511043454229414
781,781,781,781,2022-03-11,131.11000061035156,139.86000061035156,138.80999755859375,-0.06256256228953838,-0.05547148680693481
782,782,782,782,2022-03-14,131.0399932861328,137.35000610351562,139.2100067138672,-0.04594111785206034,-0.05868840624745497
783,783,783,783,2022-03-15,138.3000030517578,123.76000213623048,144.27000427246094,0.11748546109042746,-0.04138075167328947
784,784,784,784,2022-03-16,145.30999755859375,128.32000732421875,140.77999877929688,0.13240328292257164,0.03217785778218851
785,785,785,785,2022-03-17,145.14999389648438,136.86000061035156,137.05999755859375,0.060572798839413355,0.05902521875087663
786,786,786,786,2022-03-18,144.50999450683594,132.75999450683594,142.86000061035156,0.0885055776301269,0.011549726231520285
787,787,787,787,2022-03-21,139.6300048828125,131.11000061035156,139.86000061035156,0.06498363384027206,-0.0016444710891988512
788,788,788,788,2022-03-22,139.0500030517578,131.0399932861328,137.35000610351562,0.061126451282202954,0.012377115927908688
789,789,789,789,2022-03-23,136.11000061035156,138.3000030517578,123.76000213623048,-0.01583515830138238,0.09978990191456738
790,790,790,790,2022-03-24,135.02999877929688,145.30999755859375,128.32000732421875,-0.07074529593293566,0.052291077556786414
791,791,791,791,2022-03-25,131.52000427246094,145.14999389648438,136.86000061035156,-0.09390279157533998,-0.039017947640479056
792,792,792,792,2022-03-28,131.8699951171875,144.50999450683594,132.75999450683594,-0.08746799439571296,-0.006703822133727222
793,793,793,793,2022-03-29,138.8300018310547,139.6300048828125,131.11000061035156,-0.005729449429076716,0.058881863967389814
794,794,794,794,2022-03-30,130.92999267578125,139.0500030517578,131.0399932861328,-0.05839633367684349,-0.0008394430401974518
795,795,795,795,2022-03-31,124.1999969482422,136.11000061035156,138.3000030517578,-0.08750278163766001,-0.10195231953999873
796,796,796,796,2022-04-01,124.23999786376952,135.02999877929688,145.30999755859375,-0.07990817605770217,-0.1450003444279745
797,797,797,797,2022-04-04,126.3000030517578,131.52000427246094,145.14999389648438,-0.039689789014066834,-0.12986559860394964
798,798,798,798,2022-04-05,123.29000091552734,131.8699951171875,144.50999450683594,-0.06506403669792715,-0.1468410102963833
799,799,799,799,2022-04-06,123.04000091552734,138.8300018310547,139.6300048828125,-0.1137362292535481,-0.11881403270886282
800,800,800,800,2022-04-07,121.27999877929688,130.92999267578125,139.0500030517578,-0.07370346319640009,-0.12779578484328769
801,801,801,801,2022-04-08,123.0,124.1999969482422,136.11000061035156,-0.009661811414876875,-0.09631915767807664
802,802,802,802,2022-04-11,124.3000030517578,124.23999786376952,135.02999877929688,0.0004829780185129362,-0.07946379193172459
803,803,803,803,2022-04-12,123.87999725341795,126.3000030517578,131.52000427246094,-0.019160773870671388,-0.05809007581246506
804,804,804,804,2022-04-13,122.9000015258789,123.29000091552734,131.8699951171875,-0.003163268608584513,-0.06802149028167725
805,805,805,805,2022-04-14,123.70999908447266,123.04000091552734,138.8300018310547,0.0054453686927822265,-0.10891019626277831
806,806,806,806,2022-04-18,122.88999938964844,121.27999877929688,130.92999267578125,0.013275071129258631,-0.06140681078354637
807,807,807,807,2022-04-19,127.87999725341795,123.0,124.1999969482422,0.03967477441803213,0.029629632814800466
808,808,808,808,2022-04-20,128.94000244140625,124.3000030517578,124.23999786376952,0.03732903681198119,0.037830043934726554
809,809,809,809,2022-04-21,128.69000244140625,123.87999725341795,126.3000030517578,0.038827940705783215,0.018923193443384445
810,810,810,810,2022-04-22,123.94000244140624,122.9000015258789,123.29000091552734,0.008462171705574395,0.005272134974873222
811,811,811,811,2022-04-25,128.13999938964844,123.70999908447266,123.04000091552734,0.03580955733538449,0.041449922270583306
812,812,812,812,2022-04-26,124.6999969482422,122.88999938964844,121.27999877929688,0.01472859929679693,0.028199193629354857
813,813,813,813,2022-04-27,125.94000244140624,127.87999725341795,123.0,-0.01517043207443347,0.02390245887322151
814,814,814,814,2022-04-28,130.77999877929688,128.94000244140625,124.3000030517578,0.014270174523432155,0.052131903205511865
815,815,815,815,2022-04-29,141.05999755859375,128.69000244140625,123.87999725341795,0.09612242507198387,0.13868260159895818
816,816,816,816,2022-05-02,145.75,123.94000244140624,122.9000015258789,0.17597222146985714,0.18592350032892058
817,817,817,817,2022-05-03,153.13999938964844,128.13999938964844,123.70999908447266,0.19509911127734547,0.23789508142409854
818,818,818,818,2022-05-04,157.8300018310547,124.6999969482422,122.88999938964844,0.2656776719614786,0.2843193312307022
819,819,819,819,2022-05-05,153.10000610351562,125.94000244140624,127.87999725341795,0.21565827485786837,0.1972162135734139
820,820,820,820,2022-05-06,149.77000427246094,130.77999877929688,128.94000244140625,0.14520573230170641,0.16154801796688645
821,821,821,821,2022-05-09,148.19000244140625,141.05999755859375,128.69000244140625,0.05054590249692037,0.15152692229436027
822,822,822,822,2022-05-10,142.3699951171875,145.75,123.94000244140624,-0.02319042801243565,0.14870092232323628
823,823,823,823,2022-05-11,137.02000427246094,153.13999938964844,128.13999938964844,-0.10526312642963964,0.06929924243100838
824,824,824,824,2022-05-12,138.88999938964844,157.8300018310547,124.6999969482422,-0.12000254844880576,0.1137931258113496
825,825,825,825,2022-05-13,139.3800048828125,153.10000610351562,125.94000244140624,-0.08961463536080205,0.10671750183313877
826,826,826,826,2022-05-16,136.58999633789062,149.77000427246094,130.77999877929688,-0.08800165292506301,0.044425734919898874
827,827,827,827,2022-05-17,141.89999389648438,148.19000244140625,141.05999755859375,-0.042445566106316224,0.005954886944767646
828,828,828,828,2022-05-18,137.00999450683594,142.3699951171875,145.75,-0.03764838655743186,-0.05996573237162306
829,829,829,829,2022-05-19,139.2100067138672,137.02000427246094,153.13999938964844,0.015983085484740478,-0.09096247049301509
830,830,830,830,2022-05-20,135.1199951171875,138.88999938964844,157.8300018310547,-0.027143813730493238,-0.14388903535702013
831,831,831,831,2022-05-23,136.16000366210938,139.3800048828125,153.10000610351562,-0.023102318179787917,-0.11064664772091903
832,832,832,832,2022-05-24,132.27000427246094,136.58999633789062,149.77000427246094,-0.03162744111027771,-0.11684582693984624
833,833,833,833,2022-05-25,135.52000427246094,141.89999389648438,148.19000244140625,-0.04496116912223136,-0.08549833295235276
834,834,834,834,2022-05-26,139.39999389648438,137.00999450683594,142.3699951171875,0.01744397843566947,-0.02086114576500797
835,835,835,835,2022-05-27,141.77000427246094,139.2100067138672,137.02000427246094,0.018389465089643897,0.034666470966930873
836,836,836,836,2022-05-31,141.4600067138672,135.1199951171875,138.88999938964844,0.04692134270121229,0.01850390478445263
837,837,837,837,2022-06-01,139.61000061035156,136.16000366210938,139.3800048828125,0.025337814743333853,0.0016501343053649808
838,838,838,838,2022-06-02,140.16000366210938,132.27000427246094,136.58999633789062,0.05965070790650273,0.026136667544725656
839,839,839,839,2022-06-03,139.14999389648438,135.52000427246094,141.89999389648438,0.026785636877087127,-0.01937984579482166
840,840,840,840,2022-06-06,141.66000366210938,139.39999389648438,137.00999450683594,0.016212409358520086,0.03393919671342971
841,841,841,841,2022-06-07,141.39999389648438,141.77000427246094,139.2100067138672,-0.0026099341526819586,0.015731535643974892
842,842,842,842,2022-06-08,139.5399932861328,141.4600067138672,135.1199951171875,-0.013572835689298457,0.03271165133710907
843,843,843,843,2022-06-09,140.92999267578125,139.61000061035156,136.16000366210938,0.009454853231565918,0.035032233294506554
844,844,844,844,2022-06-10,131.89999389648438,140.16000366210938,132.27000427246094,-0.058932716536864604,-0.002797386890639131
845,845,845,845,2022-06-13,123.73999786376952,139.14999389648438,135.52000427246094,-0.11074377799957769,-0.08692448374638395
846,846,846,846,2022-06-14,123.61000061035156,141.66000366210938,139.39999389648438,-0.12741777908470964,-0.11327111892026442
847,847,847,847,2022-06-15,125.41999816894533,141.39999389648438,141.77000427246094,-0.11301270450717016,-0.11532768294267182
848,848,848,848,2022-06-16,116.66999816894533,139.5399932861328,141.4600067138672,-0.16389563005275176,-0.1752439372851502
849,849,849,849,2022-06-17,119.93000030517578,140.92999267578125,139.61000061035156,-0.1490101004895199,-0.14096411588810343
850,850,850,850,2022-06-21,120.43000030517578,131.89999389648438,140.16000366210938,-0.0869597734804316,-0.14076771433666402
851,851,851,851,2022-06-22,122.52999877929688,123.73999786376952,139.14999389648438,-0.00977856073510508,-0.11943942397547891
852,852,852,852,2022-06-23,128.1300048828125,123.61000061035156,141.66000366210938,0.03656665520704161,-0.09551036587270556
853,853,853,853,2022-06-24,127.9499969482422,125.41999816894533,141.39999389648438,0.020172211897889536,-0.09512020883175287
854,854,854,854,2022-06-27,129.66000366210938,116.66999816894533,139.5399932861328,0.11133972483957466,-0.07080399956565919
855,855,855,855,2022-06-28,127.77999877929688,119.93000030517578,140.92999267578125,0.06545483577208255,-0.09330869637336037
856,856,856,856,2022-06-29,126.5,120.43000030517578,131.89999389648438,0.050402720912086085,-0.040940061761657986
857,857,857,857,2022-06-30,124.08999633789062,122.52999877929688,123.73999786376952,0.01273155614245658,0.002828499112360161
858,858,858,858,2022-07-01,128.97000122070312,128.1300048828125,123.61000061035156,0.006555812892217405,0.04336219224889071
859,859,859,859,2022-07-05,125.95999908447266,127.9499969482422,125.41999816894533,-0.015552934046372258,0.004305540770299876
860,860,860,860,2022-07-06,122.1999969482422,129.66000366210938,116.66999816894533,-0.05753514193403664,0.04739863603399641
861,861,861,861,2022-07-07,123.29000091552734,127.77999877929688,119.93000030517578,-0.035138502947747785,0.028016347884613158
862,862,862,862,2022-07-08,123.91999816894533,126.5,120.43000030517578,-0.02039527139173658,0.02897947234846554
863,863,863,863,2022-07-11,120.4000015258789,124.08999633789062,122.52999877929688,-0.02973644065524872,-0.01738347567647136
864,864,864,864,2022-07-12,127.4800033569336,128.97000122070312,128.1300048828125,-0.011553057685249835,-0.005072984477549891
865,865,865,865,2022-07-13,125.95999908447266,125.95999908447266,127.9499969482422,0.0,-0.015552934046372258
866,866,866,866,2022-07-14,124.61000061035156,122.1999969482422,129.66000366210938,0.019721798054791462,-0.03894804032952204
867,867,867,867,2022-07-15,124.61000061035156,123.29000091552734,127.77999877929688,0.010706461878677631,-0.024808250111354013
868,868,868,868,2022-07-18,125.48999786376952,123.91999816894533,126.5,0.01266946189495366,-0.007984206610517686
869,869,869,869,2022-07-19,131.3300018310547,120.4000015258789,124.08999633789062,0.09078073228119088,0.05834479576782248
870,870,870,870,2022-07-20,131.30999755859375,127.4800033569336,128.97000122070312,0.030043882183909965,0.018143725794700583
871,871,871,871,2022-07-21,134.72999572753906,125.95999908447266,125.95999908447266,0.06962525172126255,0.06962525172126255
872,872,872,872,2022-07-22,134.82000732421875,124.61000061035156,122.1999969482422,0.0819356926719974,0.10327340991114542
873,873,873,873,2022-07-25,134.1999969482422,124.61000061035156,123.29000091552734,0.07696008579502389,0.08849051789844564
874,874,874,874,2022-07-26,133.25,125.48999786376952,123.91999816894533,0.061837614697026755,0.07529052589505936
875,875,875,875,2022-07-27,135.33999633789062,131.3300018310547,120.4000015258789,0.030533727639739716,0.12408633407534042
876,876,876,876,2022-07-28,136.4199981689453,131.30999755859375,127.4800033569336,0.038915548742367134,0.07012860508781493
877,877,877,877,2022-07-29,128.47999572753906,134.72999572753906,125.95999908447266,-0.04638907591624375,0.020006324717233515
878,878,878,878,2022-08-01,125.76000213623048,134.82000732421875,124.61000061035156,-0.06720074689063416,0.00922880603680376
879,879,879,879,2022-08-02,120.02999877929688,134.1999969482422,124.61000061035156,-0.10558866237836317,-0.03675468909895996
880,880,880,880,2022-08-03,120.16000366210938,133.25,125.48999786376952,-0.09823637026559573,-0.04247345838228733
881,881,881,881,2022-08-04,118.80999755859376,135.33999633789062,131.3300018310547,-0.12213683483504734,-0.09533240004494092
882,882,882,882,2022-08-05,119.97000122070312,136.4199981689453,131.30999755859375,-0.12058347140475822,-0.08636049462136686
883,883,883,883,2022-08-08,123.30999755859376,128.47999572753906,134.72999572753906,-0.04023971311385355,-0.08476210592361078
884,884,884,884,2022-08-09,120.0,125.76000213623048,134.82000732421875,-0.04580154292611194,-0.10992439192336789
885,885,885,885,2022-08-10,124.3000030517578,120.02999877929688,134.1999969482422,0.03557447568013661,-0.0737704480001038
886,886,886,886,2022-08-11,126.11000061035156,120.16000366210938,133.25,0.049517283346408814,-0.05358348510055111
887,887,887,887,2022-08-12,127.0,118.80999755859376,135.33999633789062,0.06893361341386406,-0.06162255477729539
888,888,888,888,2022-08-15,125.4800033569336,119.97000122070312,136.4199981689453,0.045928166042892515,-0.08019348305857188
889,889,889,889,2022-08-16,126.55999755859376,123.30999755859376,128.47999572753906,0.026356338207335295,-0.01494394639471297
890,890,890,890,2022-08-17,122.77999877929688,120.0,125.76000213623048,0.023166656494140625,-0.023695955043842143
891,891,891,891,2022-08-18,122.12999725341795,124.3000030517578,120.02999877929688,-0.01745780969479349,0.01749561355892726
892,892,892,892,2022-08-19,118.23999786376952,126.11000061035156,120.16000366210938,-0.06240585765199058,-0.015978742841411098
893,893,893,893,2022-08-22,112.93000030517578,127.0,118.80999755859376,-0.11078739917184421,-0.04949076150361953
894,894,894,894,2022-08-23,112.97000122070312,125.4800033569336,119.97000122070312,-0.09969717725178251,-0.058347919719717534
895,895,895,895,2022-08-24,113.11000061035156,126.55999755859376,123.30999755859376,-0.10627368210887667,-0.08271832900974163
896,896,896,896,2022-08-25,115.76000213623048,122.77999877929688,120.0,-0.057175408966123054,-0.03533331553141261
897,897,897,897,2022-08-26,109.5500030517578,122.12999725341795,124.3000030517578,-0.10300494951749528,-0.11866451840599057
898,898,898,898,2022-08-29,109.5,118.23999786376952,126.11000061035156,-0.07391743929020811,-0.13171041574785425
899,899,899,899,2022-08-30,110.63999938964844,112.93000030517578,127.0,-0.020278056400770184,-0.12881890244371308
900,900,900,900,2022-08-31,110.36000061035156,112.97000122070312,125.4800033569336,-0.023103483952811033,-0.12049730906981648
901,901,901,901,2022-09-01,108.05999755859376,113.11000061035156,126.55999755859376,-0.0446468307356338,-0.14617572974774284
902,902,902,902,2022-09-02,108.8499984741211,115.76000213623048,122.77999877929688,-0.05969249770726037,-0.11345496370476149
903,903,903,903,2022-09-06,106.1500015258789,109.5500030517578,122.12999725341795,-0.03103606965919059,-0.1308441503882195
904,904,904,904,2022-09-07,110.70999908447266,109.5,118.23999786376952,0.011050219949521933,-0.06368402330294831
905,905,905,905,2022-09-08,110.98999786376952,110.63999938964844,112.93000030517578,0.0031633990966364323,-0.017178804889433352
906,906,906,906,2022-09-09,113.66999816894533,110.36000061035156,112.97000122070312,0.029992728708659433,0.006196308229426739
907,907,907,907,2022-09-12,114.1500015258789,108.05999755859376,113.11000061035156,0.05635761710972598,0.009194597382330638
908,908,908,908,2022-09-13,106.02999877929688,108.8499984741211,115.76000213623048,-0.02590720931883772,-0.08405324099323175
909,909,909,909,2022-09-14,100.5999984741211,106.1500015258789,109.5500030517578,-0.05228453105961328,-0.0816978943707396
910,910,910,910,2022-09-15,101.12000274658205,110.70999908447266,109.5,-0.08662267561372994,-0.07652965528235578
911,911,911,911,2022-09-16,99.8499984741211,110.98999786376952,110.63999938964844,-0.10036939908154419,-0.0975235084512922
912,912,912,912,2022-09-19,100.73999786376952,113.66999816894533,110.36000061035156,-0.11375033441945004,-0.08716928863155249
913,913,913,913,2022-09-20,98.1999969482422,114.1500015258789,108.05999755859376,-0.1397284657418133,-0.09124561200369397
914,914,914,914,2022-09-21,95.45999908447266,106.02999877929688,108.8499984741211,-0.09968876559949646,-0.12301331720121145
915,915,915,915,2022-09-22,94.18000030517578,100.5999984741211,106.1500015258789,-0.06381708018213172,-0.11276496513082845
916,916,916,916,2022-09-23,93.06999969482422,101.12000274658205,110.70999908447266,-0.07960841409322372,-0.15933519587683287
917,917,917,917,2022-09-26,89.41000366210938,99.8499984741211,110.98999786376952,-0.10455678489286646,-0.19443188230481534
918,918,918,918,2022-09-27,91.25,100.73999786376952,113.66999816894533,-0.09420287934294802,-0.19723760473386265
919,919,919,919,2022-09-28,94.5999984741211,98.1999969482422,114.1500015258789,-0.036659863401202974,-0.17126590267566166
920,920,920,920,2022-09-29,91.98999786376952,95.45999908447266,106.02999877929688,-0.03635031692837676,-0.1324153643041328
921,921,921,921,2022-09-30,91.19000244140624,94.18000030517578,100.5999984741211,-0.03174769435210145,-0.09353872937816732
922,922,922,922,2022-10-03,93.66999816894533,93.06999969482422,101.12000274658205,0.0064467441290265715,-0.07367488504037378
923,923,923,923,2022-10-04,100.5500030517578,89.41000366210938,99.8499984741211,0.12459455243674689,0.007010561725928621
924,924,924,924,2022-10-05,98.88999938964844,91.25,100.73999786376952,0.08372602070847601,-0.01836409086113766
925,925,925,925,2022-10-06,98.23999786376952,94.5999984741211,98.1999969482422,0.03847779543721863,0.00040734131130770734
926,926,926,926,2022-10-07,95.48999786376952,91.98999786376952,95.45999908447266,0.0380476147546307,0.00031425497155423976
927,927,927,927,2022-10-10,95.22000122070312,91.19000244140624,94.18000030517578,0.04419342769385648,0.011042693906958778
928,928,928,928,2022-10-11,97.05999755859376,93.66999816894533,93.06999969482422,0.03619087707820978,0.04287093453156454
929,929,929,929,2022-10-12,96.29000091552734,100.5500030517578,89.41000366210938,-0.04236700156078199,0.07694885327841239
930,930,930,930,2022-10-13,96.68000030517578,98.88999938964844,91.25,-0.022348054384799587,0.05950685265946065
931,931,931,931,2022-10-14,96.25,98.23999786376952,94.5999984741211,-0.020256493353441152,0.01744187687624832
932,932,932,932,2022-10-17,96.51000213623048,95.48999786376952,91.98999786376952,0.010681791761228743,0.04913582321367982
933,933,933,933,2022-10-18,98.8499984741211,95.22000122070312,91.19000244140624,0.03812221389290138,0.08400039288996353
934,934,934,934,2022-10-19,94.9499969482422,97.05999755859376,93.66999816894533,-0.021739137269994102,0.013664981363491036
935,935,935,935,2022-10-20,92.5,96.29000091552734,100.5500030517578,-0.03936027499731998,-0.08005969972585769
936,936,936,936,2022-10-21,95.37000274658205,96.68000030517578,98.88999938964844,-0.013549829897172683,-0.03559507194652545
937,937,937,937,2022-10-24,96.3499984741211,96.25,98.23999786376952,0.001038945185673601,-0.01923859355401558
938,938,938,938,2022-10-25,100.23999786376952,96.51000213623048,95.48999786376952,0.03864879955420464,0.04974342974409285
939,939,939,939,2022-10-26,98.5999984741211,98.8499984741211,95.22000122070312,-0.002529084510461077,0.03549671508177932
940,940,940,940,2022-10-27,98.25,94.9499969482422,97.05999755859376,0.034755167538937926,0.012260482910973147
941,941,941,941,2022-10-28,96.72000122070312,92.5,96.29000091552734,0.04562163481841219,0.0044656797288122885
942,942,942,942,2022-10-31,94.75,95.37000274658205,96.68000030517578,-0.0065010247323733505,-0.0199627668502651
943,943,943,943,2022-11-01,95.08999633789062,96.3499984741211,96.25,-0.013077344641254984,-0.012051986099837708
944,944,944,944,2022-11-02,90.47000122070312,100.23999786376952,96.51000213623048,-0.09746604999278075,-0.06258419626808709
945,945,945,945,2022-11-03,87.9800033569336,98.5999984741211,98.8499984741211,-0.10770786289590928,-0.10996454511866549
946,946,946,946,2022-11-04,90.0,98.25,94.9499969482422,-0.08396946564885499,-0.05213267095669816
947,947,947,947,2022-11-07,91.1500015258789,96.72000122070312,92.5,-0.05758891257780452,-0.014594578098606426
948,948,948,948,2022-11-08,91.37000274658205,94.75,95.37000274658205,-0.03567279423132408,-0.04194190924612673
949,949,949,949,2022-11-09,89.30999755859375,95.08999633789062,96.3499984741211,-0.060784509432079026,-0.07306695409464103
950,950,950,950,2022-11-10,102.44000244140624,90.47000122070312,100.23999786376952,0.13230906443233148,0.021947372551091027
951,951,951,951,2022-11-11,109.8000030517578,87.9800033569336,98.5999984741211,0.24801089863910075,0.11359031187587987
952,952,952,952,2022-11-14,105.31999969482422,90.0,98.25,0.17022221883138022,0.07195928442569177
953,953,953,953,2022-11-15,106.2699966430664,91.1500015258789,96.72000122070312,0.16588036054935995,0.09873857838950362
954,954,954,954,2022-11-16,102.45999908447266,91.37000274658205,94.75,0.12137458689422509,0.08137202199971139
955,955,955,955,2022-11-17,98.8499984741211,89.30999755859375,95.08999633789062,0.10681895841804745,0.039541511000481755
956,956,956,956,2022-11-18,99.97000122070312,102.44000244140624,90.47000122070312,-0.024111686468534677,0.10500718328525926
957,957,957,957,2022-11-21,99.56999969482422,109.8000030517578,87.9800033569336,-0.09316942689073815,0.1317344384595005
958,958,958,958,2022-11-22,101.2699966430664,105.31999969482422,90.0,-0.03845426380073225,0.12522218492296
959,959,959,959,2022-11-23,102.0999984741211,106.2699966430664,91.1500015258789,-0.039239656541547374,0.12013161563286778
960,960,960,960,2022-11-25,102.91000366210938,102.45999908447266,91.37000274658205,0.004392002553754715,0.1262996669435803
961,961,961,961,2022-11-28,99.68000030517578,98.8499984741211,89.30999755859375,0.00839657909829894,0.11611245134990145
962,962,962,962,2022-11-29,100.94000244140624,99.97000122070312,102.44000244140624,0.009702922965476812,-0.014642717339429678
963,963,963,963,2022-11-30,101.33000183105467,99.56999969482422,109.8000030517578,0.017676028338101446,-0.07714026398260221
964,964,964,964,2022-12-01,102.9000015258789,101.2699966430664,105.31999969482422,0.016095634806403414,-0.022977574781214538
965,965,965,965,2022-12-02,102.08999633789062,102.0999984741211,106.2699966430664,-9.79641173354251e-05,-0.03933377658056514
966,966,966,966,2022-12-05,98.08999633789062,102.91000366210938,102.45999908447266,-0.046837111579983715,-0.04265081773989865
967,967,967,967,2022-12-06,96.0500030517578,99.68000030517578,98.8499984741211,-0.03641650523981288,-0.028325700208243654
968,968,968,968,2022-12-07,95.80999755859376,100.94000244140624,99.97000122070312,-0.05082231780002522,-0.04161251986908898
969,969,969,969,2022-12-08,97.25,101.33000183105467,99.56999969482422,-0.040264499726913816,-0.023300187827004826
970,970,970,970,2022-12-09,99.4499969482422,102.9000015258789,101.2699966430664,-0.03352774078209364,-0.017971756247202486
971,971,971,971,2022-12-12,103.20999908447266,102.08999633789062,102.0999984741211,0.010970739413831643,0.010871700557693043
972,972,972,972,2022-12-13,103.16000366210938,98.08999633789062,102.91000366210938,0.051687302614979114,0.002429307075149323
