,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DPZ,DPZ_6m,DPZ_12m,DPZ_6m_ret,DPZ_12m_ret
727,727,727,727,2021-12-22,521.0921630859375,509.7121276855469,502.9168090820313,0.022326397160813194,0.0361398817372629
728,728,728,728,2021-12-23,531.8194580078125,510.46234130859375,522.7094116210938,0.041838770406586345,0.017428510342803127
729,729,729,729,2021-12-27,542.897216796875,518.52978515625,519.5386962890625,0.04699331135487683,0.04496011687802404
730,730,730,730,2021-12-28,543.4429321289062,514.807861328125,515.7649536132812,0.05562283125767964,0.053663938043331694
731,731,731,731,2021-12-29,547.9539794921875,516.9805297851562,519.7818603515625,0.05991221704210603,0.054199889010305924
732,732,732,732,2021-12-30,543.092041015625,516.3472290039062,522.6412353515625,0.051796176118370285,0.03912972088837563
733,733,733,733,2021-12-31,549.8343505859375,521.0921630859375,509.7121276855469,0.055157589263648,0.07871545666879443
734,734,734,734,2022-01-03,539.0097045898438,531.8194580078125,510.46234130859375,0.013520089334387642,0.05592452365451184
735,735,735,735,2022-01-04,521.5306396484375,542.897216796875,518.52978515625,-0.03935657890180677,0.005787236486874514
736,736,736,736,2022-01-05,507.1594543457031,543.4429321289062,514.807861328125,-0.06676593923314944,-0.014856818547195783
737,737,737,737,2022-01-06,510.9398498535156,547.9539794921875,516.9805297851562,-0.06754970494597823,-0.011684540487725825
738,738,738,738,2022-01-07,495.3702392578125,543.092041015625,516.3472290039062,-0.08787055996727366,-0.04062574284858811
739,739,739,739,2022-01-10,489.73870849609375,549.8343505859375,521.0921630859375,-0.10929772216996281,-0.06016873177321802
740,740,740,740,2022-01-11,473.9256286621094,539.0097045898438,531.8194580078125,-0.12074750301065496,-0.10885993070387556
741,741,741,741,2022-01-12,474.3836059570313,521.5306396484375,542.897216796875,-0.09040127292077771,-0.12619996699205416
742,742,742,742,2022-01-13,469.0345764160156,507.1594543457031,543.4429321289062,-0.075173355446707,-0.13692027499814963
743,743,743,743,2022-01-14,460.8893127441406,510.9398498535156,547.9539794921875,-0.09795778724976001,-0.158890472569856
744,744,744,744,2022-01-18,454.4783630371094,495.3702392578125,543.092041015625,-0.08254810842486071,-0.16316511988060267
745,745,745,745,2022-01-19,457.33306884765625,489.73870849609375,549.8343505859375,-0.06616924308055994,-0.16823481770410698
746,746,746,746,2022-01-20,440.6528015136719,473.9256286621094,539.0097045898438,-0.07020685343049837,-0.18247705419518556
747,747,747,747,2022-01-21,423.6412963867188,474.3836059570313,521.5306396484375,-0.10696471997160173,-0.1876962460493321
748,748,748,748,2022-01-24,444.5208435058594,469.0345764160156,507.1594543457031,-0.05226423411568171,-0.12350871171406064
749,749,749,749,2022-01-25,425.1514892578125,460.8893127441406,510.9398498535156,-0.07754101147094228,-0.16790305281590057
750,750,750,750,2022-01-26,412.8166809082031,454.4783630371094,495.3702392578125,-0.09166923118296932,-0.16665021797291468
751,751,751,751,2022-01-27,418.545654296875,457.33306884765625,489.73870849609375,-0.0848121799906445,-0.1453694653172113
752,752,752,752,2022-01-28,429.68206787109375,440.6528015136719,473.9256286621094,-0.02489654804166208,-0.09335549317287406
753,753,753,753,2022-01-31,442.9717102050781,423.6412963867188,474.3836059570313,0.04562920089054212,-0.06621623377684427
754,754,754,754,2022-02-01,446.5279541015625,444.5208435058594,469.0345764160156,0.004515222683088238,-0.0479849960879869
755,755,755,755,2022-02-02,440.3313293457031,425.1514892578125,460.8893127441406,0.03570454407766532,-0.04460503385516801
756,756,756,756,2022-02-03,432.39068603515625,412.8166809082031,454.4783630371094,0.04741573204815763,-0.048600062837644065
757,757,757,757,2022-02-04,426.8175964355469,418.545654296875,457.33306884765625,0.019763536077248567,-0.06672483249243122
758,758,758,758,2022-02-07,423.2028198242188,429.68206787109375,440.6528015136719,-0.015079167904253232,-0.039600296717758776
759,759,759,759,2022-02-08,427.4606323242188,442.9717102050781,423.6412963867188,-0.035015955925669195,0.009015494877566255
760,760,760,760,2022-02-09,433.3357238769531,446.5279541015625,444.5208435058594,-0.029544018696775254,-0.025162193837056424
761,761,761,761,2022-02-10,427.31439208984375,440.3313293457031,425.1514892578125,-0.029561687730013442,0.005087369765085503
762,762,762,762,2022-02-11,420.4357604980469,432.39068603515625,412.8166809082031,-0.027648434444162318,0.018456326844839888
763,763,763,763,2022-02-14,419.6466674804688,426.8175964355469,418.545654296875,-0.01680092155282298,0.0026305689051853154
764,764,764,764,2022-02-15,420.9035034179688,423.2028198242188,429.68206787109375,-0.005433131110055056,-0.02043037191805397
765,765,765,765,2022-02-16,422.2090759277344,427.4606323242188,442.9717102050781,-0.012285473794230617,-0.046871242110995026
766,766,766,766,2022-02-17,419.4712219238281,433.3357238769531,446.5279541015625,-0.031994828003291675,-0.0605935909033376
767,767,767,767,2022-02-18,424.4304809570313,427.31439208984375,440.3313293457031,-0.0067489211367496305,-0.03611109936760393
768,768,768,768,2022-02-22,411.2674560546875,420.4357604980469,432.39068603515625,-0.021806671327145533,-0.04885218544867387
769,769,769,769,2022-02-23,391.7617492675781,419.6466674804688,426.8175964355469,-0.0664485634553228,-0.08213308790623508
770,770,770,770,2022-02-24,406.6882629394531,420.9035034179688,423.2028198242188,-0.03377315789267632,-0.039022795007899846
771,771,771,771,2022-02-25,418.9353942871094,422.2090759277344,427.4606323242188,-0.007753697936103365,-0.019943913877531583
772,772,772,772,2022-02-28,421.1080932617188,419.4712219238281,433.3357238769531,0.003902225593411357,-0.02821745344657156
773,773,773,773,2022-03-01,421.1080932617188,424.4304809570313,427.31439208984375,-0.007827872512410017,-0.01452396395490474
774,774,774,774,2022-03-02,412.3782348632813,411.2674560546875,420.4357604980469,0.0027008672634825093,-0.019164700988376082
775,775,775,775,2022-03-03,392.3268432617188,391.7617492675781,419.6466674804688,0.0014424430031700908,-0.06510196871757956
776,776,776,776,2022-03-04,403.083251953125,406.6882629394531,420.9035034179688,-0.008864310369499973,-0.04233809250845744
777,777,777,777,2022-03-07,389.7936096191406,418.9353942871094,422.2090759277344,-0.06956152443877062,-0.07677586332640085
778,778,778,778,2022-03-08,383.0513916015625,421.1080932617188,419.4712219238281,-0.0903727624073567,-0.08682319172035857
779,779,779,779,2022-03-09,386.9876098632813,421.1080932617188,424.4304809570313,-0.08102547527442461,-0.08821909069612899
780,780,780,780,2022-03-10,383.0416870117188,412.3782348632813,411.2674560546875,-0.07113990354337851,-0.06863117571650368
781,781,781,781,2022-03-11,376.4455261230469,392.3268432617188,391.7617492675781,-0.04047981271594414,-0.03909575953539579
782,782,782,782,2022-03-14,377.334716796875,403.083251953125,406.6882629394531,-0.06387895064229643,-0.0721770181672251
783,783,783,783,2022-03-15,380.9792785644531,389.7936096191406,418.9353942871094,-0.022612815698286548,-0.09060135820523141
784,784,784,784,2022-03-16,396.182861328125,383.0513916015625,421.1080932617188,0.0342812218268127,-0.05918962929573235
785,785,785,785,2022-03-17,400.0814514160156,386.9876098632813,421.1080932617188,0.03383529916464312,-0.04993169730564906
786,786,786,786,2022-03-18,406.1394653320313,383.0416870117188,412.3782348632813,0.06030095183766737,-0.015128755603016741
787,787,787,787,2022-03-21,390.8870239257813,376.4455261230469,392.3268432617188,0.03836278239634061,-0.0036699485662697873
788,788,788,788,2022-03-22,387.7407531738281,377.334716796875,403.083251953125,0.027577733809621474,-0.0380628535295261
789,789,789,789,2022-03-23,384.9169616699219,380.9792785644531,389.7936096191406,0.010335688387846487,-0.012510846327069447
790,790,790,790,2022-03-24,384.1939392089844,396.182861328125,383.0513916015625,-0.030261082165316644,0.0029827527910675222
791,791,791,791,2022-03-25,385.6986083984375,400.0814514160156,386.9876098632813,-0.03594978714127506,-0.0033308597794622363
792,792,792,792,2022-03-28,389.929443359375,406.1394653320313,383.0416870117188,-0.03991245214104988,0.017981740842336835
793,793,793,793,2022-03-29,402.5730895996094,390.8870239257813,376.4455261230469,0.029896274264778144,0.0694059609251998
794,794,794,794,2022-03-30,396.9645080566406,387.7407531738281,377.334716796875,0.023788458673255297,0.05202222426390901
795,795,795,795,2022-03-31,397.6876525878906,384.9169616699219,380.9792785644531,0.033177781676765994,0.043856385277423415
796,796,796,796,2022-04-01,388.082763671875,384.1939392089844,396.182861328125,0.010122034904812116,-0.020445350990439204
797,797,797,797,2022-04-04,394.5413818359375,385.6986083984375,400.0814514160156,0.0229266407628963,-0.01384735423366934
798,798,798,798,2022-04-05,382.2104187011719,389.929443359375,406.1394653320313,-0.019795952292550933,-0.05891829943513793
799,799,799,799,2022-04-06,382.1420593261719,402.5730895996094,390.8870239257813,-0.05075110781437919,-0.022372102588060994
800,800,800,800,2022-04-07,388.2976989746094,396.9645080566406,387.7407531738281,-0.021832705206971892,0.001436387060742117
801,801,801,801,2022-04-08,385.7474670410156,397.6876525878906,384.9169616699219,-0.030024028830606397,0.002157622172560769
802,802,802,802,2022-04-11,379.0348510742188,388.082763671875,384.1939392089844,-0.023314389209272424,-0.013428343365820883
803,803,803,803,2022-04-12,379.66998291015625,394.5413818359375,385.6986083984375,-0.037692874842632396,-0.015630405080574006
804,804,804,804,2022-04-13,383.1777038574219,382.2104187011719,389.929443359375,0.002530766062152523,-0.017315285154628435
805,805,805,805,2022-04-14,378.3704223632813,382.1420593261719,402.5730895996094,-0.00986972480742132,-0.06011993315400077
806,806,806,806,2022-04-18,370.7979736328125,388.2976989746094,396.9645080566406,-0.04506780593346027,-0.06591655901916194
807,807,807,807,2022-04-19,385.0537414550781,385.7474670410156,397.6876525878906,-0.0017983931074361248,-0.03176842693153603
808,808,808,808,2022-04-20,387.4085693359375,379.0348510742188,388.082763671875,0.02209221193773292,-0.0017372436991495155
809,809,809,809,2022-04-21,382.0443115234375,379.66998291015625,394.5413818359375,0.006253664287816818,-0.03167492914012415
810,810,810,810,2022-04-22,370.1530456542969,383.1777038574219,382.2104187011719,-0.03399116929823087,-0.031546426933751315
811,811,811,811,2022-04-25,369.4983825683594,378.3704223632813,382.1420593261719,-0.023448026776267672,-0.03308632601213013
812,812,812,812,2022-04-26,361.2615051269531,370.7979736328125,388.2976989746094,-0.02571877190273697,-0.06962748921523776
813,813,813,813,2022-04-27,364.36865234375,385.0537414550781,385.7474670410156,-0.05372000550666334,-0.05542178892646488
814,814,814,814,2022-04-28,345.7745361328125,387.4085693359375,379.0348510742188,-0.107468023421605,-0.0877500178338313
815,815,815,815,2022-04-29,330.2582397460937,382.0443115234375,379.66998291015625,-0.1355499093046092,-0.1301439286438274
816,816,816,816,2022-05-02,343.0777587890625,370.1530456542969,383.1777038574219,-0.0731461950215081,-0.10465103962124145
817,817,817,817,2022-05-03,335.9644775390625,369.4983825683594,378.3704223632813,-0.09075521466753078,-0.11207521074018834
818,818,818,818,2022-05-04,345.110107421875,361.2615051269531,370.7979736328125,-0.04470832755735288,-0.06927725618148939
819,819,819,819,2022-05-05,333.8637390136719,364.36865234375,385.0537414550781,-0.08371991699576675,-0.1329424881004001
820,820,820,820,2022-05-06,333.96142578125,345.7745361328125,387.4085693359375,-0.034164199838663256,-0.1379606642318264
821,821,821,821,2022-05-09,325.9591064453125,330.2582397460937,382.0443115234375,-0.013017489901497759,-0.14680287963058525
822,822,822,822,2022-05-10,328.0304870605469,343.0777587890625,370.1530456542969,-0.0438596538045104,-0.11379768203525797
823,823,823,823,2022-05-11,317.6830139160156,335.9644775390625,369.4983825683594,-0.054414870753475064,-0.14023165214466837
824,824,824,824,2022-05-12,320.3407592773437,345.110107421875,361.2615051269531,-0.07177230574198268,-0.11327181354467653
825,825,825,825,2022-05-13,333.1308898925781,333.8637390136719,364.36865234375,-0.0021950545550672995,-0.08573120176568261
826,826,826,826,2022-05-16,328.7437744140625,333.96142578125,345.7745361328125,-0.015623515066093718,-0.04925395001385657
827,827,827,827,2022-05-17,328.7535400390625,325.9591064453125,330.2582397460937,0.008572957584232599,-0.004556130706043882
828,828,828,828,2022-05-18,320.5068359375,328.0304870605469,343.0777587890625,-0.022935828893422938,-0.06578952518294834
829,829,829,829,2022-05-19,328.7242431640625,317.6830139160156,335.9644775390625,0.03475549136840472,-0.02155059495585565
830,830,830,830,2022-05-20,333.8637390136719,320.3407592773437,345.110107421875,0.04221435875607793,-0.032587768849247745
831,831,831,831,2022-05-23,335.1534729003906,333.1308898925781,333.8637390136719,0.006071436390857388,0.003863054701684465
832,832,832,832,2022-05-24,334.3327331542969,328.7437744140625,333.96142578125,0.017000956900844244,0.0011118271284722425
833,833,833,833,2022-05-25,344.4945373535156,328.7535400390625,325.9591064453125,0.047880845062787,0.05686428310084013
834,834,834,834,2022-05-26,347.4648742675781,320.5068359375,328.0304870605469,0.08411065009338836,0.059245673721308956
835,835,835,835,2022-05-27,357.5290222167969,328.7242431640625,317.6830139160156,0.0876259650808846,0.12542693992230625
836,836,836,836,2022-05-31,354.8517150878906,333.8637390136719,320.3407592773437,0.06286389811670823,0.10773201602069049
837,837,837,837,2022-06-01,352.5848693847656,335.1534729003906,333.1308898925781,0.05201019202792412,0.05839740499135537
838,838,838,838,2022-06-02,364.3295593261719,334.3327331542969,328.7437744140625,0.08972147563556465,0.10824778347676944
839,839,839,839,2022-06-03,359.6883850097656,344.4945373535156,328.7535400390625,0.044104756414927726,0.09409737448614997
840,840,840,840,2022-06-06,368.6287841796875,347.4648742675781,320.5068359375,0.060909494684090904,0.15014328197221816
841,841,841,841,2022-06-07,376.455322265625,357.5290222167969,328.7242431640625,0.05293640200585359,0.1452009704004109
842,842,842,842,2022-06-08,375.2046508789063,354.8517150878906,333.8637390136719,0.05735617139676097,0.12382570202851984
843,843,843,843,2022-06-09,376.6116943359375,352.5848693847656,335.1534729003906,0.06814479870647006,0.12369921480082202
844,844,844,844,2022-06-10,371.7847900390625,364.3295593261719,334.3327331542969,0.020462876321863943,0.11202031141677415
845,845,845,845,2022-06-13,371.9118347167969,359.6883850097656,344.4945373535156,0.03398344293686151,0.07958703082466001
846,846,846,846,2022-06-14,369.5600280761719,368.6287841796875,347.4648742675781,0.00252623760392634,0.06358960414392434
847,847,847,847,2022-06-15,377.68359375,376.455322265625,357.5290222167969,0.003262728434765938,0.056371847544678166
848,848,848,848,2022-06-16,371.9314575195313,375.2046508789063,354.8517150878906,-0.008723754760788904,0.04813205546268895
849,849,849,849,2022-06-17,371.55902099609375,376.6116943359375,352.5848693847656,-0.013416135016075081,0.05381442387030555
850,850,850,850,2022-06-21,378.6047058105469,371.7847900390625,364.3295593261719,0.018343719146681092,0.03918196072472657
851,851,851,851,2022-06-22,381.9364929199219,371.9118347167969,359.6883850097656,0.02695439420678447,0.06185384026106999
852,852,852,852,2022-06-23,390.1384582519531,369.5600280761719,368.6287841796875,0.055683592954862915,0.05835050054523361
853,853,853,853,2022-06-24,388.5803833007813,377.68359375,376.455322265625,0.028851635948990095,0.03220849943675641
854,854,854,854,2022-06-27,389.5994873046875,371.9314575195313,375.2046508789063,0.04750345642443654,0.03836529315951087
855,855,855,855,2022-06-28,382.8673706054688,371.55902099609375,376.6116943359375,0.03043486759938996,0.016610414290405107
856,856,856,856,2022-06-29,381.2309265136719,378.6047058105469,371.7847900390625,0.006936577022999657,0.025407538790430007
857,857,857,857,2022-06-30,381.887451171875,381.9364929199219,371.9118347167969,-0.0001284028862283959,0.026822530298543423
858,858,858,858,2022-07-01,395.5084838867188,390.1384582519531,369.5600280761719,0.013764409842665914,0.07021445459247166
859,859,859,859,2022-07-05,388.8351440429688,388.5803833007813,377.68359375,0.000655619154069198,0.029526170788213735
860,860,860,860,2022-07-06,389.5897521972656,389.5994873046875,371.9314575195313,-2.498747493029363e-05,0.047477281958079764
861,861,861,861,2022-07-07,397.3997192382813,382.8673706054688,371.55902099609375,0.037956613042869014,0.06954668513473994
862,862,862,862,2022-07-08,393.2938537597656,381.2309265136719,378.6047058105469,0.031642047921999206,0.03879811244757536
863,863,863,863,2022-07-11,389.276123046875,381.887451171875,381.9364929199219,0.019347773414200464,0.019216886218023532
864,864,864,864,2022-07-12,383.6317443847656,395.5084838867188,390.1384582519531,-0.03002903853095329,-0.0166779606818086
865,865,865,865,2022-07-13,393.31341552734375,388.8351440429688,388.5803833007813,0.011517146927130906,0.012180316943325442
866,866,866,866,2022-07-14,391.1380004882813,389.5897521972656,389.5994873046875,0.003974047783042556,0.003948961006692953
867,867,867,867,2022-07-15,398.4384460449219,397.3997192382813,382.8673706054688,0.0026138086071916256,0.040669632971932046
868,868,868,868,2022-07-18,398.6442260742188,393.2938537597656,381.2309265136719,0.013604006936048796,0.0456765134974495
869,869,869,869,2022-07-19,402.0053405761719,389.276123046875,381.887451171875,0.03269971307170061,0.052680153125121976
870,870,870,870,2022-07-20,402.6129455566406,383.6317443847656,395.5084838867188,0.049477660411849866,0.017962855309967773
871,871,871,871,2022-07-21,397.4977111816406,393.31341552734375,388.8351440429688,0.010638578520609787,0.022278251519658232
872,872,872,872,2022-07-22,391.2555847167969,391.1380004882813,389.5897521972656,0.00030062082530668555,0.004275863289873616
873,873,873,873,2022-07-25,380.2019653320313,398.4384460449219,397.3997192382813,-0.04576988213339861,-0.04327570723807739
874,874,874,874,2022-07-26,378.9869079589844,398.6442260742188,393.2938537597656,-0.04931042977548272,-0.036377242268119225
875,875,875,875,2022-07-27,385.1016540527344,402.0053405761719,389.276123046875,-0.042048412837526916,-0.010723670800733776
876,876,876,876,2022-07-28,381.9953002929688,402.6129455566406,383.6317443847656,-0.051209593459958125,-0.004265663923148977
877,877,877,877,2022-07-29,384.2392883300781,397.4977111816406,393.31341552734375,-0.03335471495458231,-0.023070983188049343
878,878,878,878,2022-08-01,382.2892150878906,391.2555847167969,391.1380004882813,-0.022916911551298047,-0.022623180026855483
879,879,879,879,2022-08-02,383.2202453613281,380.2019653320313,398.4384460449219,0.007938622901806802,-0.03819460906610894
880,880,880,880,2022-08-03,383.0633850097656,378.9869079589844,398.6442260742188,0.010756247683422426,-0.03908457728810144
881,881,881,881,2022-08-04,383.4847717285156,385.1016540527344,402.0053405761719,-0.004198585768726226,-0.04607045473851601
882,882,882,882,2022-08-05,380.1431884765625,381.9953002929688,402.6129455566406,-0.004848519903218329,-0.05580982263005008
883,883,883,883,2022-08-08,386.9635620117188,384.2392883300781,397.4977111816406,0.007090044574776577,-0.026501156795612713
884,884,884,884,2022-08-09,384.6802673339844,382.2892150878906,391.2555847167969,0.006254563696085569,-0.016805683138227723
885,885,885,885,2022-08-10,397.60552978515625,383.2202453613281,380.2019653320313,0.03753790306737215,0.04577452522615544
886,886,886,886,2022-08-11,396.0180358886719,383.0633850097656,378.9869079589844,0.033818556891246576,0.04493856534888718
887,887,887,887,2022-08-12,403.9652404785156,383.4847717285156,385.1016540527344,0.053406211301915585,0.048983394974455585
888,888,888,888,2022-08-15,402.6129455566406,380.1431884765625,381.9953002929688,0.05910866684242455,0.05397355739156806
889,889,889,889,2022-08-16,402.6814880371094,386.9635620117188,384.2392883300781,0.04061862037778785,0.04799665278160892
890,890,890,890,2022-08-17,403.7202453613281,384.6802673339844,382.2892150878906,0.04949559320861385,0.05605973024509825
891,891,891,891,2022-08-18,408.5807189941406,397.60552978515625,383.2202453613281,0.027603210687021207,0.06617728040151105
892,892,892,892,2022-08-19,397.0665893554688,396.0180358886719,383.0633850097656,0.0026477416980363877,0.03655584139253132
893,893,893,893,2022-08-22,393.1566162109375,403.9652404785156,383.4847717285156,-0.02675632253600535,0.025220934950890284
894,894,894,894,2022-08-23,384.582275390625,402.6129455566406,380.1431884765625,-0.044784129186623556,0.011677407483880797
895,895,895,895,2022-08-24,388.991943359375,402.6814880371094,386.9635620117188,-0.033995962278933534,0.005241789012668807
896,896,896,896,2022-08-25,398.801025390625,403.7202453613281,384.6802673339844,-0.012184724514621381,0.03670777852605789
897,897,897,897,2022-08-26,382.446044921875,408.5807189941406,397.60552978515625,-0.06396453101508304,-0.03812694675416761
898,898,898,898,2022-08-29,370.9123229980469,397.0665893554688,396.0180358886719,-0.06586871587427279,-0.06339537752185276
899,899,899,899,2022-08-30,372.7349853515625,393.1566162109375,403.9652404785156,-0.05194273736555488,-0.07730926326720444
900,900,900,900,2022-08-31,364.3957214355469,384.582275390625,402.6129455566406,-0.05248955879356221,-0.09492298879822592
901,901,901,901,2022-09-01,364.1606140136719,388.991943359375,402.6814880371094,-0.0638350736296931,-0.09566090115343862
902,902,902,902,2022-09-02,358.4573669433594,398.801025390625,403.7202453613281,-0.10116237391252714,-0.11211446276977921
903,903,903,903,2022-09-06,355.4882202148437,382.446044921875,408.5807189941406,-0.07048791604718563,-0.12994372057007986
904,904,904,904,2022-09-07,355.3314514160156,370.9123229980469,397.0665893554688,-0.04200688576775402,-0.10510866201862767
905,905,905,905,2022-09-08,354.73370361328125,372.7349853515625,393.1566162109375,-0.04829512239454126,-0.09772927890151917
906,906,906,906,2022-09-09,359.7509155273437,364.3957214355469,384.582275390625,-0.012746598368128081,-0.06456709383722847
907,907,907,907,2022-09-12,357.124755859375,364.1606140136719,388.991943359375,-0.019320755412700175,-0.0819224871980423
908,908,908,908,2022-09-13,343.3469543457031,358.4573669433594,398.801025390625,-0.04215400209655584,-0.13905197708708172
909,909,909,909,2022-09-14,334.4997863769531,355.4882202148437,382.446044921875,-0.05904115142044919,-0.12536737974298096
910,910,910,910,2022-09-15,343.5730285644531,355.3314514160156,370.9123229980469,-0.03309142155782874,-0.07370823976031049
911,911,911,911,2022-09-16,337.1441345214844,354.73370361328125,372.7349853515625,-0.04958527738591323,-0.09548567274013453
912,912,912,912,2022-09-19,327.3238525390625,359.7509155273437,364.3957214355469,-0.09013754125058371,-0.10173519258249997
913,913,913,913,2022-09-20,326.7045593261719,357.124755859375,364.1606140136719,-0.08518086756545573,-0.10285586427008209
914,914,914,914,2022-09-21,327.54010009765625,343.3469543457031,358.4573669433594,-0.04603755486391048,-0.08625088977621276
915,915,915,915,2022-09-22,314.7019348144531,334.4997863769531,355.4882202148437,-0.05918644007799001,-0.11473315592775724
916,916,916,916,2022-09-23,324.3944396972656,343.5730285644531,355.3314514160156,-0.055820996622817476,-0.08706522204962241
917,917,917,917,2022-09-26,319.2237548828125,337.1441345214844,354.73370361328125,-0.05315346703007795,-0.1001031150092817
918,918,918,918,2022-09-27,308.8529968261719,327.3238525390625,359.7509155273437,-0.056429910529316896,-0.14148099839179762
919,919,919,919,2022-09-28,315.7242126464844,326.7045593261719,357.124755859375,-0.03360940754036146,-0.1159273966131682
920,920,920,920,2022-09-29,310.976318359375,327.54010009765625,343.3469543457031,-0.05057024081430872,-0.0942796654422493
921,921,921,921,2022-09-30,304.9307861328125,314.7019348144531,334.4997863769531,-0.031048899293872,-0.08839766555431772
922,922,922,922,2022-10-03,311.0647888183594,324.3944396972656,343.5730285644531,-0.04109087347904561,-0.09461813659216067
923,923,923,923,2022-10-04,324.9940795898437,319.2237548828125,337.1441345214844,0.018076113129956495,-0.03603816198340659
924,924,924,924,2022-10-05,329.43731689453125,308.8529968261719,327.3238525390625,0.06664762938966917,0.0064567990969022215
925,925,925,925,2022-10-06,318.712646484375,315.7242126464844,326.7045593261719,0.009465329924622345,-0.024462201746679568
926,926,926,926,2022-10-07,309.1773681640625,310.976318359375,327.54010009765625,-0.005784846269977328,-0.05606254601533944
927,927,927,927,2022-10-10,304.4097900390625,304.9307861328125,314.7019348144531,-0.001708571641313661,-0.03270442166635812
928,928,928,928,2022-10-11,298.3445739746094,311.0647888183594,324.3944396972656,-0.04089249346436874,-0.08030305866822729
929,929,929,929,2022-10-12,296.6341247558594,324.9940795898437,319.2237548828125,-0.08726298912821973,-0.07076425166180322
930,930,930,930,2022-10-13,327.5990600585937,329.43731689453125,308.8529968261719,-0.005579989702642174,0.06069574660132715
931,931,931,931,2022-10-14,311.949462890625,318.712646484375,315.7242126464844,-0.021220317638326214,-0.011955845021255795
932,932,932,932,2022-10-17,315.70458984375,309.1773681640625,310.976318359375,0.02111157656346907,0.015204603068555311
933,933,933,933,2022-10-18,323.3131408691406,304.4097900390625,304.9307861328125,0.06209836690092141,0.06028369575094894
934,934,934,934,2022-10-19,317.90655517578125,298.3445739746094,311.0647888183594,0.06556841621271348,0.021994666716897315
935,935,935,935,2022-10-20,314.07281494140625,296.6341247558594,324.9940795898437,0.05878855037295372,-0.0336045033873249
936,936,936,936,2022-10-21,316.09783935546875,327.5990600585937,329.43731689453125,-0.035107612033648206,-0.04049170162265836
937,937,937,937,2022-10-24,317.6706237792969,311.949462890625,318.712646484375,0.018340024809332167,-0.003269473980942905
938,938,938,938,2022-10-25,323.29345703125,315.70458984375,309.1773681640625,0.024037874112808888,0.0456569280960335
939,939,939,939,2022-10-26,316.5499572753906,323.3131408691406,304.4097900390625,-0.020918369032477346,0.039881001313296416
940,940,940,940,2022-10-27,325.86895751953125,317.90655517578125,298.3445739746094,0.025046360995441885,0.09225702743051833
941,941,941,941,2022-10-28,329.11285400390625,314.07281494140625,296.6341247558594,0.047887108807255,0.10949087288853909
942,942,942,942,2022-10-31,326.5963439941406,316.09783935546875,327.5990600585937,0.033212832647254276,-0.0030608026295122492
943,943,943,943,2022-11-01,327.7759704589844,317.6706237792969,311.949462890625,0.03181076852327469,0.05073420361652747
944,944,944,944,2022-11-02,333.2710266113281,323.29345703125,315.70458984375,0.030862268824431105,0.055642006270077315
945,945,945,945,2022-11-03,346.08953857421875,316.5499572753906,323.3131408691406,0.09331728095331693,0.07044686660075095
946,946,946,946,2022-11-04,353.5407409667969,325.86895751953125,317.90655517578125,0.08491690542695252,0.11209012589033374
947,947,947,947,2022-11-07,342.0198974609375,329.11285400390625,314.07281494140625,0.039217682627728845,0.08898281287014642
948,948,948,948,2022-11-08,331.7571716308594,326.5963439941406,316.09783935546875,0.01580185366928455,0.04953951063797324
949,949,949,949,2022-11-09,332.78936767578125,327.7759704589844,317.6706237792969,0.015295194488408104,0.047592514903072036
950,950,950,950,2022-11-10,351.7418518066406,333.2710266113281,323.29345703125,0.055422835231500045,0.08799557849585793
951,951,951,951,2022-11-11,360.2940368652344,346.08953857421875,316.5499572753906,0.041042842119798584,0.13819012950233156
952,952,952,952,2022-11-14,363.9410705566406,353.5407409667969,325.86895751953125,0.029417626838148525,0.1168325861012014
953,953,953,953,2022-11-15,360.5103454589844,342.0198974609375,329.11285400390625,0.054062492081059954,0.09540038036528786
954,954,954,954,2022-11-16,358.2789306640625,331.7571716308594,326.5963439941406,0.07994328774515069,0.09700839354922564
955,955,955,955,2022-11-17,360.5005493164063,332.78936767578125,327.7759704589844,0.08326943205596216,0.09983824870260549
956,956,956,956,2022-11-18,361.6408081054688,351.7418518066406,333.2710266113281,0.028142674088921904,0.08512525610942623
957,957,957,957,2022-11-21,371.4119262695313,360.2940368652344,346.08953857421875,0.030857822408133506,0.07316715726119005
958,958,958,958,2022-11-22,369.681884765625,363.9410705566406,353.5407409667969,0.015774021327694454,0.04565568243899798
959,959,959,959,2022-11-23,385.085693359375,360.5103454589844,342.0198974609375,0.06816821822159502,0.12591605406043982
960,960,960,960,2022-11-25,382.4512023925781,358.2789306640625,331.7571716308594,0.06746774554594337,0.15280462668678996
961,961,961,961,2022-11-28,375.7962341308594,360.5005493164063,332.78936767578125,0.0424290194382706,0.12923149184554905
962,962,962,962,2022-11-29,376.5531005859375,361.6408081054688,351.7418518066406,0.04123509334742903,0.07053823322945396
963,963,963,963,2022-11-30,382.1268005371094,371.4119262695313,360.2940368652344,0.028849031250015145,0.060597071941108416
964,964,964,964,2022-12-01,379.03033447265625,369.681884765625,363.9410705566406,0.025287822022867168,0.04146073399448125
965,965,965,965,2022-12-02,376.25823974609375,385.085693359375,360.5103454589844,-0.022923348661107457,0.04368222572658742
966,966,966,966,2022-12-05,374.78369140625,382.4512023925781,358.2789306640625,-0.02004833803204409,0.04606679134493419
967,967,967,967,2022-12-06,363.0858459472656,375.7962341308594,360.5005493164063,-0.03382255336589601,0.007171408298161097
