,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TXT,TXT_6m,TXT_12m,TXT_6m_ret,TXT_12m_ret
724,724,724,724,2021-12-17,73.91239166259766,74.31149291992188,68.97517395019531,-0.005370653201037023,0.07157963408642276
725,725,725,725,2021-12-20,72.08653259277344,75.2393798828125,72.53614807128906,-0.04190421684694523,-0.006198502270533313
726,726,726,726,2021-12-21,74.85026550292969,72.96453857421875,72.06732177734375,0.02584443026104788,0.03861588937887839
727,727,727,727,2021-12-22,74.83031463623047,72.9745101928711,73.61341094970703,0.025430858507367704,0.016531005299494028
728,728,728,728,2021-12-23,75.73825073242188,74.97996520996094,75.03978729248047,0.010113175170694877,0.00930790804642112
729,729,729,729,2021-12-27,76.81580352783203,74.47111511230469,74.91012573242188,0.03148453480240598,0.025439522050960228
730,730,730,730,2021-12-28,77.0153579711914,73.91239166259766,74.31149291992188,0.041981679104073244,0.036385556863770985
731,731,731,731,2021-12-29,77.3146743774414,72.08653259277344,75.2393798828125,0.07252591568250955,0.02758255713778124
732,732,732,732,2021-12-30,76.99539184570312,74.85026550292969,72.96453857421875,0.028658900918520747,0.05524400414571562
733,733,733,733,2021-12-31,77.02532196044922,74.83031463623047,72.9745101928711,0.029333129693350113,0.05550995487152788
734,734,734,734,2022-01-03,76.16728210449219,75.73825073242188,74.97996520996094,0.005664659111101589,0.015835121971669253
735,735,735,735,2022-01-04,77.51422119140625,76.81580352783203,74.47111511230469,0.00909210906478597,0.04086290469146947
736,736,736,736,2022-01-05,76.14732360839844,77.0153579711914,73.91239166259766,-0.011270925509658358,0.030237581216462583
737,737,737,737,2022-01-06,76.60628509521484,77.3146743774414,72.08653259277344,-0.009162416940001417,0.06269898606406965
738,738,738,738,2022-01-07,78.07294464111328,76.99539184570312,74.85026550292969,0.0139950296969662,0.043055012784924074
739,739,739,739,2022-01-10,76.57634735107422,77.02532196044922,74.83031463623047,-0.005828922203084619,0.02333322695931006
740,740,740,740,2022-01-11,76.3269271850586,76.16728210449219,75.73825073242188,0.0020959797455735174,0.007772511867437659
741,741,741,741,2022-01-12,76.70604705810547,77.51422119140625,76.81580352783203,-0.010426140144079499,-0.0014288266826082419
742,742,742,742,2022-01-13,76.93553161621094,76.14732360839844,77.0153579711914,0.01035109273000856,-0.001036499174753236
743,743,743,743,2022-01-14,76.48655700683594,76.60628509521484,77.3146743774414,-0.0015629016369883564,-0.010710998620555467
744,744,744,744,2022-01-18,75.0398178100586,78.07294464111328,76.99539184570312,-0.03884990946604361,-0.025398585405779217
745,745,745,745,2022-01-19,74.64073944091797,76.57634735107422,77.02532196044922,-0.025276837784939055,-0.03095842326703524
746,746,746,746,2022-01-20,73.07428741455078,76.3269271850586,76.16728210449219,-0.04261457771805244,-0.040607917264242066
747,747,747,747,2022-01-21,71.44796752929688,76.70604705810547,77.51422119140625,-0.0685484356249717,-0.07825988017256791
748,748,748,748,2022-01-24,71.72734069824219,76.93553161621094,76.14732360839844,-0.06769552128332001,-0.058045151171521425
749,749,749,749,2022-01-25,71.06884765625,76.48655700683594,76.60628509521484,-0.07083217708572942,-0.07228437499719897
750,750,750,750,2022-01-26,71.58765411376953,75.0398178100586,78.07294464111328,-0.04600442534425131,-0.08306706705063349
751,751,751,751,2022-01-27,66.49919891357422,74.64073944091797,76.57634735107422,-0.10907636484212757,-0.13159609704678132
752,752,752,752,2022-01-28,66.51914978027344,73.07428741455078,76.3269271850586,-0.08970511880724907,-0.1284969507681829
753,753,753,753,2022-01-31,67.906005859375,71.44796752929688,76.70604705810547,-0.04957400178625815,-0.11472421714111225
754,754,754,754,2022-02-01,68.71417999267578,71.72734069824219,76.93553161621094,-0.04200853783556269,-0.10686026925175429
755,755,755,755,2022-02-02,69.61213684082031,71.06884765625,76.48655700683594,-0.020497177926334098,-0.08987749527542765
756,756,756,756,2022-02-03,67.95589447021484,71.58765411376953,75.0398178100586,-0.05073164763554028,-0.09440219268355143
757,757,757,757,2022-02-04,67.08786010742188,66.49919891357422,74.64073944091797,0.008852154664490186,-0.10118977102946025
758,758,758,758,2022-02-07,67.31733703613281,66.51914978027344,73.07428741455078,0.011999360462302322,-0.07878216240082869
759,759,759,759,2022-02-08,68.88379669189453,67.906005859375,71.44796752929688,0.014399180457534522,-0.03588864632644617
760,760,760,760,2022-02-09,71.42802429199219,68.71417999267578,71.72734069824219,0.03949467634781745,-0.004172975093405862
761,761,761,761,2022-02-10,70.4602279663086,69.61213684082031,71.06884765625,0.012183092833762288,-0.008563804114078422
762,762,762,762,2022-02-11,69.55227661132812,67.95589447021484,71.58765411376953,0.023491444760733504,-0.02843196257285807
763,763,763,763,2022-02-14,68.40487670898438,67.08786010742188,66.49919891357422,0.019631220901273005,0.02865715416943404
764,764,764,764,2022-02-15,70.38040924072266,67.31733703613281,66.51914978027344,0.04550198120501592,0.05804733634154613
765,765,765,765,2022-02-16,72.03662872314453,68.88379669189453,67.906005859375,0.04577029987693737,0.060828535141995266
766,766,766,766,2022-02-17,69.95137786865234,71.42802429199219,68.71417999267578,-0.02067320828171626,0.018004986395943723
767,767,767,767,2022-02-18,69.36270904541016,70.4602279663086,69.61213684082031,-0.015576431592347784,-0.0035831078706938246
768,768,768,768,2022-02-22,67.906005859375,69.55227661132812,67.95589447021484,-0.023669545155981186,-0.0007341322077911716
769,769,769,769,2022-02-23,68.40487670898438,68.40487670898438,67.08786010742188,0.0,0.019631220901273005
770,770,770,770,2022-02-24,69.3427505493164,70.38040924072266,67.31733703613281,-0.014743572857855103,0.03008754657208801
771,771,771,771,2022-02-25,71.31826782226562,72.03662872314453,68.88379669189453,-0.009972161574075766,0.03534170947719484
772,772,772,772,2022-02-28,72.96453857421875,69.95137786865234,71.42802429199219,0.04307507296316904,0.02151136472633497
773,773,773,773,2022-03-01,70.90921020507812,69.36270904541016,70.4602279663086,0.0222958586962847,0.006372137186161586
774,774,774,774,2022-03-02,73.25387573242188,67.906005859375,69.55227661132812,0.07875400423523149,0.05322038761979009
775,775,775,775,2022-03-03,72.18630981445312,68.40487670898438,68.40487670898438,0.05528016842360728,0.05528016842360728
776,776,776,776,2022-03-04,71.06884765625,69.3427505493164,70.38040924072266,0.024892250354361156,0.009781676789810456
777,777,777,777,2022-03-07,67.8261947631836,71.31826782226562,72.03662872314453,-0.04896463649095817,-0.05844851479853019
778,778,778,778,2022-03-08,67.44705963134766,72.96453857421875,69.95137786865234,-0.075618636815729,-0.03580084215077284
779,779,779,779,2022-03-09,69.8715591430664,70.90921020507812,69.36270904541016,-0.014633515998989433,0.0073360758923519676
780,780,780,780,2022-03-10,69.42243194580078,73.25387573242188,67.906005859375,-0.0523036323786662,0.022331251370697913
781,781,781,781,2022-03-11,69.05317687988281,72.18630981445312,68.40487670898438,-0.04340342292913546,0.00947739696478811
782,782,782,782,2022-03-14,69.75180053710938,71.06884765625,69.3427505493164,-0.018531989226995726,0.005898958211962624
783,783,783,783,2022-03-15,71.65802764892578,67.8261947631836,71.31826782226562,0.056494882237181354,0.004763994373880198
784,784,784,784,2022-03-16,73.43449401855469,67.44705963134766,72.96453857421875,0.08877235597716449,0.0064408746155215635
785,785,785,785,2022-03-17,74.9814224243164,69.8715591430664,70.90921020507812,0.07313223497399335,0.05742853724447006
786,786,786,786,2022-03-18,75.00139617919922,69.42243194580078,73.25387573242188,0.08036255828309247,0.023855672198978217
787,787,787,787,2022-03-21,75.14111328125,69.05317687988281,72.18630981445312,0.08816301691603678,0.04093301727698595
788,788,788,788,2022-03-22,74.9415054321289,69.75180053710938,71.06884765625,0.07440245061858297,0.05449163597826168
789,789,789,789,2022-03-23,73.44447326660156,71.65802764892578,67.8261947631836,0.024930153344829842,0.08283346165938243
790,790,790,790,2022-03-24,74.51235961914062,73.43449401855469,67.44705963134766,0.014677919620629476,0.10475326910336058
791,791,791,791,2022-03-25,75.061279296875,74.9814224243164,69.8715591430664,0.0010650221078321032,0.07427514452886785
792,792,792,792,2022-03-28,74.58222961425781,75.00139617919922,69.42243194580078,-0.005588783493308602,0.0743246458505713
793,793,793,793,2022-03-29,75.85969543457031,75.14111328125,69.05317687988281,0.009563102301009208,0.09856923116697969
794,794,794,794,2022-03-30,75.05128479003906,74.9415054321289,69.75180053710938,0.0014648672625021675,0.0759763075952462
795,795,795,795,2022-03-31,74.23291015625,73.44447326660156,71.65802764892578,0.010735142544850529,0.03593292463950215
796,796,796,796,2022-04-01,72.88558197021484,74.51235961914062,73.43449401855469,-0.021832319594236815,-0.007474853005743465
797,797,797,797,2022-04-04,72.29674530029297,75.061279296875,74.9814224243164,-0.03683036077293622,-0.03580456381356667
798,798,798,798,2022-04-05,70.7298583984375,74.58222961425781,75.00139617919922,-0.05165266895002907,-0.05695277685972444
799,799,799,799,2022-04-06,70.2408218383789,75.85969543457031,75.14111328125,-0.07406928757099662,-0.06521451744439177
800,800,800,800,2022-04-07,69.76175689697266,75.05128479003906,74.9415054321289,-0.07047884533708126,-0.06911722022781241
801,801,801,801,2022-04-08,68.15494537353516,74.23291015625,73.44447326660156,-0.08187695686349317,-0.07202077512171068
802,802,802,802,2022-04-11,67.69586181640625,72.88558197021484,74.51235961914062,-0.07120365940042028,-0.09148143794634789
803,803,803,803,2022-04-12,67.54615020751953,72.29674530029297,75.061279296875,-0.06570966746900275,-0.10011991748278593
804,804,804,804,2022-04-13,69.06314849853516,70.7298583984375,74.58222961425781,-0.02356444559118709,-0.07399994803410359
805,805,805,805,2022-04-14,68.51425170898438,70.2408218383789,75.85969543457031,-0.024580722209761374,-0.09682933319870035
806,806,806,806,2022-04-18,68.36454010009766,69.76175689697266,75.05128479003906,-0.02002840609273182,-0.08909567249445516
807,807,807,807,2022-04-19,69.9513931274414,68.15494537353516,74.23291015625,0.026358289102287547,-0.05767680426102917
808,808,808,808,2022-04-20,71.019287109375,67.69586181640625,72.88558197021484,0.04909347785514573,-0.0256058168212544
809,809,809,809,2022-04-21,68.97333526611328,67.54615020751953,72.29674530029297,0.021129036284215585,-0.04596901313296353
810,810,810,810,2022-04-22,67.75575256347656,69.06314849853516,70.7298583984375,-0.018930442116845025,-0.04204880233475261
811,811,811,811,2022-04-25,68.19487762451172,68.51425170898438,70.2408218383789,-0.004661425564847499,-0.029127566567697882
812,812,812,812,2022-04-26,66.39842224121094,68.36454010009766,69.76175689697266,-0.028759322537794896,-0.048211725239787784
813,813,813,813,2022-04-27,66.58806610107422,69.9513931274414,68.15494537353516,-0.048080915561462656,-0.022989957131846817
814,814,814,814,2022-04-28,71.90752410888672,71.019287109375,67.69586181640625,0.012506982760102536,0.062214471896415935
815,815,815,815,2022-04-29,69.11305236816406,68.97333526611328,67.54615020751953,0.0020256683472203996,0.023197505051444134
816,816,816,816,2022-05-02,69.93144226074219,67.75575256347656,69.06314849853516,0.032110774582974955,0.012572461306559868
817,817,817,817,2022-05-03,69.53221893310547,68.19487762451172,68.51425170898438,0.019610583011194782,0.014857744173357279
818,818,818,818,2022-05-04,72.07717895507812,66.39842224121094,68.36454010009766,0.08552547669336952,0.054306499386151286
819,819,819,819,2022-05-05,69.5821304321289,66.58806610107422,69.9513931274414,0.04496397787720685,-0.005278846907877277
820,820,820,820,2022-05-06,68.40445709228516,71.90752410888672,71.019287109375,-0.04871627913786891,-0.036818590041080124
821,821,821,821,2022-05-09,64.15288543701172,69.11305236816406,68.97333526611328,-0.07176888823734218,-0.06988859985533946
822,822,822,822,2022-05-10,64.10299682617188,69.93144226074219,67.75575256347656,-0.08334513412205513,-0.05391063635346127
823,823,823,823,2022-05-11,62.126895904541016,69.53221893310547,68.19487762451172,-0.10650203807948166,-0.08898002212690603
824,824,824,824,2022-05-12,61.82749176025391,72.07717895507812,66.39842224121094,-0.14220433351327888,-0.0688409502314955
825,825,825,825,2022-05-13,63.23469924926758,69.5821304321289,66.58806610107422,-0.09122214487313918,-0.05035987749991955
826,826,826,826,2022-05-16,62.96523666381836,68.40445709228516,71.90752410888672,-0.07951558509014534,-0.12435816078895179
827,827,827,827,2022-05-17,65.5401382446289,64.15288543701172,69.11305236816406,0.021624168549351674,-0.0516966622238344
828,828,828,828,2022-05-18,63.52413177490234,64.10299682617188,69.93144226074219,-0.00903023384131707,-0.09162274191271413
829,829,829,829,2022-05-19,62.63589096069336,62.126895904541016,69.53221893310547,0.008192829349375819,-0.09918176175345172
830,830,830,830,2022-05-20,62.36642074584961,61.82749176025391,72.07717895507812,0.00871665613875261,-0.13472722365120193
831,831,831,831,2022-05-23,64.0929946899414,63.23469924926758,69.5821304321289,0.013573171863923594,-0.07888714685937448
832,832,832,832,2022-05-24,63.27462005615234,62.96523666381836,68.40445709228516,0.004913558794130024,-0.07499273079840552
833,833,833,833,2022-05-25,62.4762077331543,65.5401382446289,64.15288543701172,-0.046748917434969006,-0.026135655355730814
834,834,834,834,2022-05-26,64.21276092529297,63.52413177490234,64.10299682617188,0.010840433881580402,0.001712308387371353
835,835,835,835,2022-05-27,65.90939331054688,62.63589096069336,62.126895904541016,0.05226240578118024,0.06088341210250925
836,836,836,836,2022-05-31,65.16087341308594,62.36642074584961,61.82749176025391,0.04480700726155251,0.05391423067521073
837,837,837,837,2022-06-01,65.18083953857422,64.0929946899414,63.23469924926758,0.0169729134033354,0.030776461537914024
838,838,838,838,2022-06-02,66.6080093383789,63.27462005615234,62.96523666381836,0.05268130064263343,0.057853712104822375
839,839,839,839,2022-06-03,66.44833374023438,62.4762077331543,65.5401382446289,0.06357821883244985,0.013857088494620307
840,840,840,840,2022-06-06,67.20681762695312,64.21276092529297,63.52413177490234,0.046627129226596065,0.05797302141964544
841,841,841,841,2022-06-07,68.5741195678711,65.90939331054688,62.63589096069336,0.040430143921500905,0.0948055262900982
842,842,842,842,2022-06-08,67.71580505371094,65.16087341308594,62.36642074584961,0.039209597827642106,0.08577346982378042
843,843,843,843,2022-06-09,66.70752716064453,65.18083953857422,64.0929946899414,0.023422337497920998,0.04079279620731224
844,844,844,844,2022-06-10,62.83404922485352,66.6080093383789,63.27462005615234,-0.056659253909737584,-0.006962836456510302
845,845,845,845,2022-06-13,59.90898132324219,66.44833374023438,62.4762077331543,-0.09841258687623977,-0.04109126502807492
846,846,846,846,2022-06-14,60.088680267333984,67.20681762695312,64.21276092529297,-0.10591391782795012,-0.06422525053481287
847,847,847,847,2022-06-15,61.23674774169922,68.5741195678711,65.90939331054688,-0.10699914008972033,-0.07089498680152373
848,848,848,848,2022-06-16,57.832481384277344,67.71580505371094,65.16087341308594,-0.14595298190126105,-0.11246614179571246
849,849,849,849,2022-06-17,58.701019287109375,66.70752716064453,65.18083953857422,-0.12002405447070386,-0.09941296088446461
850,850,850,850,2022-06-21,59.5595703125,62.83404922485352,66.6080093383789,-0.05211312899214404,-0.10581969189428486
851,851,851,851,2022-06-22,58.89070129394531,59.90898132324219,66.44833374023438,-0.016997118074879136,-0.11373697459192911
852,852,852,852,2022-06-23,58.13198471069336,60.088680267333984,67.20681762695312,-0.032563463666289594,-0.13502845747929493
853,853,853,853,2022-06-24,60.51795196533203,61.23674774169922,68.5741195678711,-0.011737980916281088,-0.11748116714156986
854,854,854,854,2022-06-27,60.68767166137695,57.832481384277344,67.71580505371094,0.0493700116052056,-0.10378867070633502
855,855,855,855,2022-06-28,59.94891357421875,58.701019287109375,66.70752716064453,0.021258477318866653,-0.10131710579152098
856,856,856,856,2022-06-29,59.80915451049805,59.5595703125,62.83404922485352,0.004190496954368905,-0.04814101194609943
857,857,857,857,2022-06-30,60.96720123291016,58.89070129394531,59.90898132324219,0.03526023452497662,0.017663794080528428
858,858,858,858,2022-07-01,61.00713348388672,58.13198471069336,60.088680267333984,0.049458981789494594,0.015284962366731047
859,859,859,859,2022-07-05,59.4697265625,60.51795196533203,61.23674774169922,-0.017320900142696716,-0.028855568663650022
860,860,860,860,2022-07-06,60.1585578918457,60.68767166137695,57.832481384277344,-0.008718636834241789,0.04022093556927575
861,861,861,861,2022-07-07,61.52626037597656,59.94891357421875,58.701019287109375,0.026311516051162442,0.04812933613722792
862,862,862,862,2022-07-08,60.957218170166016,59.80915451049805,59.5595703125,0.01919545041330517,0.023466385844168602
863,863,863,863,2022-07-11,60.22844696044922,60.96720123291016,58.89070129394531,-0.012117241033235526,0.02271573673111349
864,864,864,864,2022-07-12,60.787506103515625,61.00713348388672,58.13198471069336,-0.0036000278627924542,0.045680900214194464
865,865,865,865,2022-07-13,59.85906982421875,59.4697265625,60.51795196533203,0.006546915283183186,-0.01088738332537631
866,866,866,866,2022-07-14,58.96058654785156,60.1585578918457,60.68767166137695,-0.01991356485220075,-0.028458582546420974
867,867,867,867,2022-07-15,60.04874801635742,61.52626037597656,59.94891357421875,-0.024014337139788955,0.001665325294261999
868,868,868,868,2022-07-18,60.028785705566406,60.957218170166016,59.80915451049805,-0.015230886389989595,0.0036722002988658353
869,869,869,869,2022-07-19,63.063663482666016,60.22844696044922,60.96720123291016,0.047074375404011715,0.03438672281751676
870,870,870,870,2022-07-20,63.89227294921875,60.787506103515625,61.00713348388672,0.05107573981429647,0.04729183786505975
871,871,871,871,2022-07-21,64.33152770996094,59.85906982421875,59.4697265625,0.07471646149657762,0.08175253912343794
872,872,872,872,2022-07-22,63.72255706787109,58.96058654785156,60.1585578918457,0.08076531796634656,0.05924342771701441
873,873,873,873,2022-07-25,64.19175720214844,60.04874801635742,61.52626037597656,0.06899409767315134,0.04332291301118385
874,874,874,874,2022-07-26,63.61273956298828,60.028785705566406,60.957218170166016,0.05970392063235663,0.04356369061017862
875,875,875,875,2022-07-27,65.09024047851562,63.063663482666016,60.22844696044922,0.0321354149748474,0.08072254496714892
876,876,876,876,2022-07-28,64.67095184326172,63.89227294921875,60.787506103515625,0.012187371932469215,0.06388559078460854
877,877,877,877,2022-07-29,65.52950286865234,64.33152770996094,59.85906982421875,0.01862189817864235,0.09472972201347774
878,878,878,878,2022-08-01,65.6493148803711,63.72255706787109,58.96058654785156,0.030236668162073377,0.11344406024677278
879,879,879,879,2022-08-02,64.75081634521484,64.19175720214844,60.04874801635742,0.008709204537053816,0.07830418591869015
880,880,880,880,2022-08-03,65.43966674804688,63.61273956298828,60.028785705566406,0.02871951746787449,0.09013810589173255
881,881,881,881,2022-08-04,64.30157470703125,65.09024047851562,63.063663482666016,-0.012116498044659862,0.019629548237480643
882,882,882,882,2022-08-05,64.2916030883789,64.67095184326172,63.89227294921875,-0.005865829156221691,0.006250053734628391
883,883,883,883,2022-08-08,64.77079010009766,65.52950286865234,64.33152770996094,-0.011578185936729213,0.006828104442305971
884,884,884,884,2022-08-09,64.32154846191406,65.6493148803711,63.72255706787109,-0.020225137472897337,0.009399989918875695
885,885,885,885,2022-08-10,66.89720916748047,64.75081634521484,64.19175720214844,0.033148505971295705,0.04214640762695132
886,886,886,886,2022-08-11,66.92716217041016,65.43966674804688,63.61273956298828,0.022730791525732874,0.05210312635788927
887,887,887,887,2022-08-12,67.96540832519531,64.30157470703125,65.09024047851562,0.0569789096901141,0.04417202679760712
888,888,888,888,2022-08-15,68.21498107910156,64.2916030883789,64.67095184326172,0.0610247342149699,0.05480094439353933
889,889,889,889,2022-08-16,68.37470245361328,64.77079010009766,65.52950286865234,0.055641012684052304,0.043418604756759294
890,890,890,890,2022-08-17,67.55609130859375,64.32154846191406,65.6493148803711,0.05028707989819181,0.029044879321243
891,891,891,891,2022-08-18,67.88552856445312,66.89720916748047,64.75081634521484,0.014773701463365319,0.048411933565837506
892,892,892,892,2022-08-19,65.9388198852539,66.92716217041016,65.43966674804688,-0.0147674315345947,0.0076276845835545615
893,893,893,893,2022-08-22,64.4712905883789,67.96540832519531,64.30157470703125,-0.051410236808966725,0.002639373640862086
894,894,894,894,2022-08-23,64.67095184326172,68.21498107910156,64.2916030883789,-0.05195382568134432,0.005900440129970708
895,895,895,895,2022-08-24,65.20005798339844,68.37470245361328,64.77079010009766,-0.04643010289322402,0.00662749184682454
896,896,896,896,2022-08-25,66.84728240966797,67.55609130859375,64.32154846191406,-0.010492153782076685,0.03926730634057174
897,897,897,897,2022-08-26,64.51123046875,67.88552856445312,66.89720916748047,-0.049705705576107206,-0.03566634136794933
898,898,898,898,2022-08-29,64.28160095214844,65.9388198852539,66.92716217041016,-0.025132675046191988,-0.039528961522760864
899,899,899,899,2022-08-30,63.33320999145508,64.4712905883789,67.96540832519531,-0.017652517679380364,-0.06815523437417559
900,900,900,900,2022-08-31,62.274993896484375,64.67095184326172,68.21498107910156,-0.03704844104636429,-0.08707745847982018
901,901,901,901,2022-09-01,61.91559982299805,65.20005798339844,68.37470245361328,-0.05037508036015392,-0.09446626308900163
902,902,902,902,2022-09-02,61.745887756347656,66.84728240966797,67.55609130859375,-0.07631416670100133,-0.08600562051030003
903,903,903,903,2022-09-06,61.82575607299805,64.51123046875,67.88552856445312,-0.041628013854933754,-0.08926456963064955
904,904,904,904,2022-09-07,63.902252197265625,64.28160095214844,65.9388198852539,-0.005901358231030995,-0.03088571635847137
905,905,905,905,2022-09-08,64.05203247070312,63.33320999145508,64.4712905883789,0.011349850723578303,-0.0065030203963584166
906,906,906,906,2022-09-09,65.79965209960938,62.274993896484375,64.67095184326172,0.05659829062342103,0.01745297114357003
907,907,907,907,2022-09-12,67.05791473388672,61.91559982299805,65.20005798339844,0.08305362340975986,0.028494710096137243
908,908,908,908,2022-09-13,63.203216552734375,61.745887756347656,66.84728240966797,0.023602038116893098,-0.05451329845544417
909,909,909,909,2022-09-14,63.912235260009766,61.82575607299805,64.51123046875,0.03374773427029676,-0.009285130734413727
910,910,910,910,2022-09-15,63.98213958740234,63.902252197265625,64.28160095214844,0.0012501498365049546,-0.004658585976553664
911,911,911,911,2022-09-16,62.74384307861328,64.05203247070312,63.33320999145508,-0.02042385450747719,-0.009305811483758863
912,912,912,912,2022-09-19,64.00210571289062,65.79965209960938,62.274993896484375,-0.02731847858401404,0.02773363284911934
913,913,913,913,2022-09-20,62.16463851928711,67.05791473388672,61.91559982299805,-0.07297089738054241,0.0040222285983015915
914,914,914,914,2022-09-21,61.45561218261719,63.203216552734375,61.745887756347656,-0.0276505606112476,-0.004701132079854675
915,915,915,915,2022-09-22,60.98625564575195,63.912235260009766,61.82575607299805,-0.04578121235087851,-0.013578490269571364
916,916,916,916,2022-09-23,59.34850311279297,63.98213958740234,63.902252197265625,-0.07242078030666077,-0.07126116729681575
917,917,917,917,2022-09-26,58.279972076416016,62.74384307861328,64.05203247070312,-0.07114436705135152,-0.0901151793571453
918,918,918,918,2022-09-27,58.80924606323242,64.00210571289062,65.79965209960938,-0.08113576251620602,-0.10623773550952331
919,919,919,919,2022-09-28,60.43701171875,62.16463851928711,67.05791473388672,-0.027791150108611995,-0.0987341023264916
920,920,920,920,2022-09-29,58.969024658203125,61.45561218261719,63.203216552734375,-0.04046152069928277,-0.0669932975800116
921,921,921,921,2022-09-30,58.18010330200195,60.98625564575195,63.912235260009766,-0.0460128649322229,-0.08968755254276706
922,922,922,922,2022-10-03,60.397064208984375,59.34850311279297,63.98213958740234,0.017667860875927976,-0.05603243970171701
923,923,923,923,2022-10-04,63.50280380249024,58.279972076416016,62.74384307861328,0.08961623590392453,0.012096178471663555
924,924,924,924,2022-10-05,63.23316955566406,58.80924606323242,64.00210571289062,0.07522496526609079,-0.012014232167234629
925,925,925,925,2022-10-06,62.54411697387695,60.43701171875,62.16463851928711,0.034864484447586275,0.006104410218232159
926,926,926,926,2022-10-07,61.21593475341797,58.969024658203125,61.45561218261719,0.03810322636737529,-0.0039000088142806533
927,927,927,927,2022-10-10,61.34576034545898,58.18010330200195,60.98625564575195,0.05441133418111499,0.005894847878434417
928,928,928,928,2022-10-11,61.32579040527344,60.397064208984375,59.34850311279297,0.015377008939962744,0.03331654867053002
929,929,929,929,2022-10-12,60.377098083496094,63.50280380249024,58.279972076416016,-0.04922153876411317,0.03598364811037236
930,930,930,930,2022-10-13,61.665321350097656,63.23316955566406,58.80924606323242,-0.02479471164554281,0.04856507229822915
931,931,931,931,2022-10-14,59.75794219970703,62.54411697387695,60.43701171875,-0.0445473516771151,-0.01123598767925671
932,932,932,932,2022-10-17,61.665321350097656,61.21593475341797,58.969024658203125,0.007341006855320353,0.045723949268668296
933,933,933,933,2022-10-18,62.46422958374024,61.34576034545898,58.18010330200195,0.01823221738524028,0.07363559083936644
934,934,934,934,2022-10-19,61.75519943237305,61.32579040527344,60.397064208984375,0.007002095272834685,0.022486775494406253
935,935,935,935,2022-10-20,60.85643005371094,60.377098083496094,63.50280380249024,0.007938969997398182,-0.04167333708618903
936,936,936,936,2022-10-21,62.85369491577149,61.665321350097656,63.23316955566406,0.019271343109151795,-0.006001195931804704
937,937,937,937,2022-10-24,63.25314331054688,59.75794219970703,62.54411697387695,0.05848931509654598,0.01133641933047147
938,938,938,938,2022-10-25,64.28172302246094,61.665321350097656,61.21593475341797,0.04242906085754372,0.05008153973948404
939,939,939,939,2022-10-26,64.4315185546875,62.46422958374024,61.34576034545898,0.03149464876229513,0.05030108343024131
940,940,940,940,2022-10-27,65.74971008300781,61.75519943237305,61.32579040527344,0.0646829851955879,0.07213799689329337
941,941,941,941,2022-10-28,68.40605926513672,60.85643005371094,60.377098083496094,0.12405639313319217,0.1329802431136604
942,942,942,942,2022-10-31,68.34614562988281,62.85369491577149,61.665321350097656,0.08738469109050162,0.10834005456414575
943,943,943,943,2022-11-01,68.41606140136719,63.25314331054688,59.75794219970703,0.08162310709955567,0.14488650182640672
944,944,944,944,2022-11-02,67.10784149169922,64.28172302246094,61.665321350097656,0.043964572453211836,0.08825900883094873
945,945,945,945,2022-11-03,66.67843627929688,64.4315185546875,62.46422958374024,0.03487295930643408,0.06746591967338711
946,946,946,946,2022-11-04,68.42603302001953,65.74971008300781,61.75519943237305,0.04070471084409211,0.10802059824859911
947,947,947,947,2022-11-07,68.9053726196289,68.40605926513672,60.85643005371094,0.007299256233382678,0.13226116876744332
948,948,948,948,2022-11-08,68.89539337158203,68.34614562988281,62.85369491577149,0.00803626505397359,0.09612320268373797
949,949,949,949,2022-11-09,68.20633697509766,68.41606140136719,63.25314331054688,-0.003065426772218993,0.07830747066960186
950,950,950,950,2022-11-10,71.42192840576172,67.10784149169922,64.28172302246094,0.06428588400650792,0.11107675786484283
951,951,951,951,2022-11-11,70.78279876708984,66.67843627929688,64.4315185546875,0.06155457021518873,0.0985741195438623
952,952,952,952,2022-11-14,69.28485870361328,68.42603302001953,65.74971008300781,0.012551154081115401,0.05376675602283876
953,953,953,953,2022-11-15,70.1037368774414,68.9053726196289,68.40605926513672,0.017391448768845796,0.02481764964306188
954,954,954,954,2022-11-16,69.55449676513672,68.89539337158203,68.34614562988281,0.009566726616972332,0.01767987242173885
955,955,955,955,2022-11-17,69.29483795166016,68.20633697509766,68.41606140136719,0.015958942010914745,0.012844594270599252
956,956,956,956,2022-11-18,69.97391510009766,71.42192840576172,67.10784149169922,-0.020274071814998074,0.04270847556247137
957,957,957,957,2022-11-21,70.43328094482422,70.78279876708984,66.67843627929688,-0.0049378920917737545,0.05631272829793699
958,958,958,958,2022-11-22,70.97254180908203,69.28485870361328,68.42603302001953,0.02435861365739833,0.037215496451729946
959,959,959,959,2022-11-23,71.05243682861328,70.1037368774414,68.9053726196289,0.013532801437253328,0.03115960522899419
960,960,960,960,2022-11-25,71.38198852539062,69.55449676513672,68.89539337158203,0.026274243151018117,0.03609232826928399
961,961,961,961,2022-11-28,69.54450225830078,69.29483795166016,68.20633697509766,0.0036029279239355727,0.019619368852658026
962,962,962,962,2022-11-29,70.23355865478516,69.97391510009766,71.42192840576172,0.0037105763528606506,-0.01663872395359034
963,963,963,963,2022-11-30,71.2821044921875,70.43328094482422,70.78279876708984,0.01205145544800379,0.0070540545696788914
964,964,964,964,2022-12-01,70.76283264160156,70.97254180908203,69.28485870361328,-0.002954792968308695,0.021331846028737056
