,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GWW,GWW_6m,GWW_12m,GWW_6m_ret,GWW_12m_ret
726,726,726,726,2021-12-21,485.265625,495.0921936035156,480.0397033691406,-0.019847957068345634,0.010886436255546084
727,727,727,727,2021-12-22,487.5903930664063,495.9811401367188,488.3523254394531,-0.016917472039359338,-0.0015602103918747057
728,728,728,728,2021-12-23,491.3413391113281,502.0275268554688,495.9420471191406,-0.021286059374224675,-0.009276704878195763
729,729,729,729,2021-12-27,504.1764831542969,496.537841796875,493.9689025878906,0.015383805048531762,0.020664419385368227
730,730,730,730,2021-12-28,508.7869567871094,481.4560852050781,491.8687438964844,0.05676711214562702,0.034395787698568325
731,731,731,731,2021-12-29,513.2021484375,477.9786071777344,501.75396728515625,0.07369271496845031,0.02281632413249568
732,732,732,732,2021-12-30,504.6745910644531,485.265625,495.0921936035156,0.03999658138664386,0.01935477388805551
733,733,733,733,2021-12-31,506.2179565429688,487.5903930664063,495.9811401367188,0.038203302898188074,0.02063952755023757
734,734,734,734,2022-01-03,498.3645629882813,491.3413391113281,502.0275268554688,0.014293981226281227,-0.0072963406810201414
735,735,735,735,2022-01-04,508.3962097167969,504.1764831542969,496.537841796875,0.008369542617497672,0.023882103078002537
736,736,736,736,2022-01-05,496.5574340820313,508.7869567871094,481.4560852050781,-0.02403662779074589,0.03136599440948129
737,737,737,737,2022-01-06,498.296142578125,513.2021484375,477.9786071777344,-0.029045096371396628,0.04250720658892515
738,738,738,738,2022-01-07,493.9103393554688,504.6745910644531,485.265625,-0.021329093835060098,0.01781439671410645
739,739,739,739,2022-01-10,488.4988403320313,506.2179565429688,487.5903930664063,-0.03500293891576611,0.0018631361046961281
740,740,740,740,2022-01-11,494.2424011230469,498.3645629882813,491.3413391113281,-0.008271378367107896,0.005904371932078378
741,741,741,741,2022-01-12,497.6221923828125,508.3962097167969,504.1764831542969,-0.021192166912467836,-0.012999993039101154
742,742,742,742,2022-01-13,496.3816223144531,496.5574340820313,508.7869567871094,-0.0003540612938425225,-0.02438217864505321
743,743,743,743,2022-01-14,492.85540771484375,498.296142578125,513.2021484375,-0.010918677465836968,-0.03964663979799021
744,744,744,744,2022-01-18,495.07269287109375,493.9103393554688,504.6745910644531,0.0023533694741879607,-0.019025919599215735
745,745,745,745,2022-01-19,485.7735290527344,488.4988403320313,506.2179565429688,-0.005578951379791475,-0.04038661060119675
746,746,746,746,2022-01-20,479.5708618164063,494.2424011230469,498.3645629882813,-0.02968490617822961,-0.03771074945454522
747,747,747,747,2022-01-21,481.5146789550781,497.6221923828125,508.3962097167969,-0.03236896118037902,-0.05287515966472911
748,748,748,748,2022-01-24,482.5891418457031,496.3816223144531,496.5574340820313,-0.02778604172418897,-0.028130265056147796
749,749,749,749,2022-01-25,474.9798889160156,492.85540771484375,498.296142578125,-0.03626929626623987,-0.04679196098423288
750,750,750,750,2022-01-26,469.8614196777344,495.07269287109375,493.9103393554688,-0.05092438657270848,-0.048690860995372565
751,751,751,751,2022-01-27,470.4084167480469,485.7735290527344,488.4988403320313,-0.03163019675989698,-0.037032684809831684
752,752,752,752,2022-01-28,483.5171203613281,479.5708618164063,494.2424011230469,0.008228728763826743,-0.02170044645572322
753,753,753,753,2022-01-31,483.6245422363281,481.5146789550781,497.6221923828125,0.004381721624413526,-0.028129071333129363
754,754,754,754,2022-02-01,483.4976196289063,482.5891418457031,496.3816223144531,0.001882507716043147,-0.025955841446089867
755,755,755,755,2022-02-02,489.5146789550781,474.9798889160156,492.85540771484375,0.030600853590313726,-0.006778314100792993
756,756,756,756,2022-02-03,495.8052978515625,469.8614196777344,495.07269287109375,0.055216021335870336,0.0014797927476470907
757,757,757,757,2022-02-04,476.3669128417969,470.4084167480469,485.7735290527344,0.012666644306539743,-0.019364200905060747
758,758,758,758,2022-02-07,467.22406005859375,483.5171203613281,479.5708618164063,-0.03369696669801203,-0.02574552113330708
759,759,759,759,2022-02-08,471.1214599609375,483.6245422363281,481.5146789550781,-0.025852869702548853,-0.021584428156364188
760,760,760,760,2022-02-09,477.8810424804688,483.4976196289063,482.5891418457031,-0.011616555946538765,-0.009755916486698823
761,761,761,761,2022-02-10,462.5354309082031,489.5146789550781,474.9798889160156,-0.055114277889409036,-0.026199968247524907
762,762,762,762,2022-02-11,458.4089660644531,495.8052978515625,469.8614196777344,-0.07542543806844382,-0.02437410933022799
763,763,763,763,2022-02-14,457.1347961425781,476.3669128417969,470.4084167480469,-0.04037248637712543,-0.028217225995295414
764,764,764,764,2022-02-15,460.3202819824219,467.22406005859375,483.5171203613281,-0.014776161303221569,-0.047975216185874525
765,765,765,765,2022-02-16,465.3778991699219,471.1214599609375,483.6245422363281,-0.012191252742958958,-0.03772894357683332
766,766,766,766,2022-02-17,462.0159606933594,477.8810424804688,483.4976196289063,-0.033198809696992404,-0.0444297098133275
767,767,767,767,2022-02-18,464.5250854492188,462.5354309082031,489.5146789550781,0.004301626228090161,-0.0510497326846302
768,768,768,768,2022-02-22,462.8196411132813,458.4089660644531,495.8052978515625,0.009621703272287396,-0.06652945598043336
769,769,769,769,2022-02-23,453.2141418457031,457.1347961425781,476.3669128417969,-0.008576582509050912,-0.04860281092566743
770,770,770,770,2022-02-24,457.0269470214844,460.3202819824219,467.22406005859375,-0.007154442438978337,-0.02182488854668696
771,771,771,771,2022-02-25,467.2499694824219,465.3778991699219,471.1214599609375,0.004022688477126168,-0.008217605877763767
772,772,772,772,2022-02-28,467.593017578125,462.0159606933594,477.8810424804688,0.01207113467767651,-0.021528422322306895
773,773,773,773,2022-03-01,457.1151428222656,464.5250854492188,462.5354309082031,-0.015951652255308035,-0.011718644072940765
774,774,774,774,2022-03-02,471.2979736328125,462.8196411132813,458.4089660644531,0.01831886930973181,0.028116831306801204
775,775,775,775,2022-03-03,471.7488708496094,453.2141418457031,457.1347961425781,0.040896184149117776,0.031968852142406634
776,776,776,776,2022-03-04,478.3257446289063,457.0269470214844,460.3202819824219,0.046602936098690595,0.03911507563590688
777,777,777,777,2022-03-07,481.2269592285156,467.2499694824219,465.3778991699219,0.029913302640931727,0.03405632301590411
778,778,778,778,2022-03-08,480.3546752929688,467.593017578125,462.0159606933594,0.027292233277866673,0.039692816179094814
779,779,779,779,2022-03-09,477.7376403808594,457.1151428222656,464.5250854492188,0.045114448476304636,0.028443146227212557
780,780,780,780,2022-03-10,475.1304016113281,471.2979736328125,462.8196411132813,0.008131645355855976,0.026599477214134915
781,781,781,781,2022-03-11,462.8882751464844,471.7488708496094,453.2141418457031,-0.018782441783415926,0.0213456121677571
782,782,782,782,2022-03-14,473.8071899414063,478.3257446289063,457.0269470214844,-0.00944660566201716,0.03671609087665706
783,783,783,783,2022-03-15,487.8724365234375,481.2269592285156,467.2499694824219,0.01380944514325555,0.04413583389606068
784,784,784,784,2022-03-16,481.4328308105469,480.3546752929688,467.593017578125,0.0022444988526872933,0.029597989516833456
785,785,785,785,2022-03-17,488.2056579589844,477.7376403808594,457.1151428222656,0.021911644997827162,0.06801462525341728
786,786,786,786,2022-03-18,491.9890747070313,475.1304016113281,471.2979736328125,0.035482202440697774,0.04390237648324624
787,787,787,787,2022-03-21,496.2135009765625,462.8882751464844,471.7488708496094,0.07199410229073555,0.051859435472294546
788,788,788,788,2022-03-22,492.7438354492188,473.8071899414063,478.3257446289063,0.03996698638143137,0.030142828359569718
789,789,789,789,2022-03-23,494.8021545410156,487.8724365234375,481.2269592285156,0.014203954761123683,0.02820954863847036
790,790,790,790,2022-03-24,491.2931823730469,481.4328308105469,480.3546752929688,0.020481261209168045,0.02277173022914103
791,791,791,791,2022-03-25,496.3017578125,488.2056579589844,477.7376403808594,0.01658337981448743,0.03885839394367396
792,792,792,792,2022-03-28,502.9178161621094,491.9890747070313,475.1304016113281,0.022213382404042026,0.05848376457609272
793,793,793,793,2022-03-29,508.5733337402344,496.2135009765625,462.8882751464844,0.02490829600433564,0.09869564870549508
794,794,794,794,2022-03-30,510.3081970214844,492.7438354492188,473.8071899414063,0.03564603006398381,0.07703768084353468
795,795,795,795,2022-03-31,505.5543823242188,494.8021545410156,487.8724365234375,0.021730357648052534,0.03624296942615213
796,796,796,796,2022-04-01,507.2794799804688,491.2931823730469,481.4328308105469,0.03253922134682363,0.05368692684793874
797,797,797,797,2022-04-04,509.0242309570313,496.3017578125,488.2056579589844,0.02563455185129082,0.042643039175502384
798,798,798,798,2022-04-05,508.5536193847656,502.9178161621094,491.9890747070313,0.011206211117483322,0.03366852137437837
799,799,799,799,2022-04-06,515.679443359375,508.5733337402344,496.2135009765625,0.013972635110220288,0.039228965645841996
800,800,800,800,2022-04-07,511.07269287109375,510.3081970214844,492.7438354492188,0.001498106152461487,0.03719753775339485
801,801,801,801,2022-04-08,508.2596130371094,505.5543823242188,494.8021545410156,0.005351018223704429,0.02719765541153918
802,802,802,802,2022-04-11,508.367431640625,507.2794799804688,491.2931823730469,0.0021446790242689584,0.034753686556581176
803,803,803,803,2022-04-12,513.1115112304688,509.0242309570313,496.3017578125,0.008029637932467137,0.033870025953684824
804,804,804,804,2022-04-13,516.6497802734375,508.5536193847656,502.9178161621094,0.015919974964422323,0.02730458868234198
805,805,805,805,2022-04-14,481.6778564453125,515.679443359375,508.5733337402344,-0.06593550965025952,-0.052884167357188594
806,806,806,806,2022-04-18,480.8446960449219,511.07269287109375,510.3081970214844,-0.05914617870964234,-0.057736679811400404
807,807,807,807,2022-04-19,497.6544189453125,508.2596130371094,505.5543823242188,-0.020865702919863005,-0.01562633745273312
808,808,808,808,2022-04-20,501.1339416503906,508.367431640625,507.2794799804688,-0.014228861921563585,-0.012114699238996995
809,809,809,809,2022-04-21,501.8298034667969,513.1115112304688,509.0242309570313,-0.02198685376716214,-0.014133762309719522
810,810,810,810,2022-04-22,489.4308776855469,516.6497802734375,508.5536193847656,-0.052683468816119516,-0.03760221335628866
811,811,811,811,2022-04-25,482.4227600097656,481.6778564453125,515.679443359375,0.0015464766637818261,-0.06449100071346636
812,812,812,812,2022-04-26,482.3639526367188,480.8446960449219,511.07269287109375,0.003159557762190568,-0.05617349671549765
813,813,813,813,2022-04-27,485.8729248046875,497.6544189453125,508.2596130371094,-0.02367404707385845,-0.04404577436056756
814,814,814,814,2022-04-28,504.7115173339844,501.1339416503906,508.367431640625,0.007138961036667446,-0.00719148017575022
815,815,815,815,2022-04-29,490.107177734375,501.8298034667969,513.1115112304688,-0.02335976391086847,-0.044833009964886816
816,816,816,816,2022-05-02,481.0799560546875,489.4308776855469,516.6497802734375,-0.01706251487513366,-0.0688470712209045
817,817,817,817,2022-05-03,474.385498046875,482.4227600097656,481.6778564453125,-0.016660204760504893,-0.015139492714599023
818,818,818,818,2022-05-04,495.027587890625,482.3639526367188,480.8446960449219,0.026253278638844524,0.029495785151341547
819,819,819,819,2022-05-05,473.5523681640625,485.8729248046875,497.6544189453125,-0.025357569874011054,-0.04843130064499357
820,820,820,820,2022-05-06,470.1095886230469,504.7115173339844,501.1339416503906,-0.06855783456996134,-0.061908305243047135
821,821,821,821,2022-05-09,469.0275573730469,490.107177734375,501.8298034667969,-0.04301022576076763,-0.06536528095211136
822,822,822,822,2022-05-10,461.6599426269531,481.0799560546875,489.4308776855469,-0.0403675380429418,-0.05674128119974531
823,823,823,823,2022-05-11,451.6758117675781,474.385498046875,482.4227600097656,-0.04787179703594746,-0.06373444785558025
824,824,824,824,2022-05-12,461.5714416503906,495.027587890625,482.3639526367188,-0.06758440753331596,-0.04310544117708481
825,825,825,825,2022-05-13,469.5292053222656,473.5523681640625,485.8729248046875,-0.008495708420579673,-0.0336378477746867
826,826,826,826,2022-05-16,466.2143249511719,470.1095886230469,504.7115173339844,-0.008285863054366183,-0.07627563679577698
827,827,827,827,2022-05-17,474.3097839355469,469.0275573730469,490.107177734375,0.01126208146933827,-0.03223252895796169
828,828,828,828,2022-05-18,458.16796875,461.6599426269531,481.0799560546875,-0.007563952499502036,-0.04762615240216528
829,829,829,829,2022-05-19,459.3286743164063,451.6758117675781,474.385498046875,0.01694326406118507,-0.031739637473025994
830,830,830,830,2022-05-20,456.9482421875,461.5714416503906,495.027587890625,-0.010016216441727788,-0.07692368392110405
831,831,831,831,2022-05-23,459.4664001464844,469.5292053222656,473.5523681640625,-0.02143169170674819,-0.02974532272362751
832,832,832,832,2022-05-24,464.2961730957031,466.2143249511719,470.1095886230469,-0.004114313423701943,-0.012366085840476604
833,833,833,833,2022-05-25,461.5911254882813,474.3097839355469,469.0275573730469,-0.02681508768748886,-0.015854999920294488
834,834,834,834,2022-05-26,469.6275634765625,458.16796875,461.6599426269531,0.02501177626586859,0.017258635878763418
835,835,835,835,2022-05-27,482.3757934570313,459.3286743164063,451.6758117675781,0.05017565945545366,0.06796906296423666
836,836,836,836,2022-05-31,479.1100463867188,456.9482421875,461.5714416503906,0.04849959394334458,0.03799759507134426
837,837,837,837,2022-06-01,486.3104248046875,459.4664001464844,469.5292053222656,0.05842434756849446,0.035740523256490464
838,838,838,838,2022-06-02,490.5303039550781,464.2961730957031,466.2143249511719,0.05650300902645489,0.05215622451423596
839,839,839,839,2022-06-03,488.1695251464844,461.5911254882813,474.3097839355469,0.05757996241822849,0.02922086298945259
840,840,840,840,2022-06-06,490.57952880859375,469.6275634765625,458.16796875,0.044614002587343604,0.07074165430425183
841,841,841,841,2022-06-07,498.8815612792969,482.3757934570313,459.3286743164063,0.03421765363467788,0.08611020642626976
842,842,842,842,2022-06-08,490.3532409667969,479.1100463867188,456.9482421875,0.023466831190183335,0.07310455691738893
843,843,843,843,2022-06-09,486.3399963378906,486.3104248046875,459.4664001464844,6.080793603180368e-05,0.058488708168515924
844,844,844,844,2022-06-10,480.7527465820313,490.5303039550781,464.2961730957031,-0.019932626576200763,0.03544412907089822
845,845,845,845,2022-06-13,470.3751831054688,488.1695251464844,461.5911254882813,-0.036451152979441015,0.019029953420130363
846,846,846,846,2022-06-14,462.2206115722656,490.57952880859375,469.6275634765625,-0.05780697230722143,-0.015771970131958635
847,847,847,847,2022-06-15,465.3289794921875,498.8815612792969,482.3757934570313,-0.06725560612236192,-0.0353392815229695
848,848,848,848,2022-06-16,448.2428588867188,490.3532409667969,479.1100463867188,-0.08587764607622828,-0.06442609110952602
849,849,849,849,2022-06-17,434.86517333984375,486.3399963378906,486.3104248046875,-0.10584122915172312,-0.10578685720238312
850,850,850,850,2022-06-21,442.4884643554688,480.7527465820313,490.5303039550781,-0.07959243602580945,-0.09793857629641756
851,851,851,851,2022-06-22,442.2130432128906,470.3751831054688,488.1695251464844,-0.05987165331863098,-0.09414041550382246
852,852,852,852,2022-06-23,438.7898864746094,462.2206115722656,490.57952880859375,-0.05069164920611291,-0.10556829075146923
853,853,853,853,2022-06-24,453.4169006347656,465.3289794921875,498.8815612792969,-0.025599262849310356,-0.09113317503245633
854,854,854,854,2022-06-27,456.5645751953125,448.2428588867188,490.3532409667969,0.01856519550420055,-0.06890678586087351
855,855,855,855,2022-06-28,443.28521728515625,434.86517333984375,486.3399963378906,0.019362424175394466,-0.0885281477504094
856,856,856,856,2022-06-29,446.5313415527344,442.4884643554688,480.7527465820313,0.009136683830061942,-0.07118296311897976
857,857,857,857,2022-06-30,447.0034484863281,442.2130432128906,470.3751831054688,0.010832799590516196,-0.049687431349668354
858,858,858,858,2022-07-01,453.7710266113281,438.7898864746094,462.2206115722656,0.03414194492284772,-0.018280415778508474
859,859,859,859,2022-07-05,447.73138427734375,453.4169006347656,465.3289794921875,-0.012539268715970664,-0.03781753552948275
860,860,860,860,2022-07-06,462.43701171875,456.5645751953125,448.2428588867188,0.01286222550430094,0.03166621073960796
861,861,861,861,2022-07-07,466.07659912109375,443.28521728515625,434.86517333984375,0.051414712124894235,0.07177264976530662
862,862,862,862,2022-07-08,467.36517333984375,446.5313415527344,442.4884643554688,0.046657042515007685,0.05622001699097501
863,863,863,863,2022-07-11,469.9029846191406,447.0034484863281,442.2130432128906,0.051228992103654614,0.06261674509885373
864,864,864,864,2022-07-12,466.4208984375,453.7710266113281,438.7898864746094,0.027877213582009785,0.06297094079557719
865,865,865,865,2022-07-13,446.92474365234375,447.73138427734375,453.4169006347656,-0.0018016173387128687,-0.01431829509075011
866,866,866,866,2022-07-14,448.89208984375,462.43701171875,456.5645751953125,-0.02929030664015686,-0.01680481966495173
867,867,867,867,2022-07-15,449.9249267578125,466.07659912109375,443.28521728515625,-0.034654544754530336,0.014978413927990486
868,868,868,868,2022-07-18,445.85260009765625,467.36517333984375,446.5313415527344,-0.04602947431546134,-0.0015200309405335455
869,869,869,869,2022-07-19,458.3155212402344,469.9029846191406,447.0034484863281,-0.02465926746198044,0.025306455223582436
870,870,870,870,2022-07-20,463.7453308105469,466.4208984375,453.7710266113281,-0.005736380243501538,0.02198091904127253
871,871,871,871,2022-07-21,465.5847778320313,446.92474365234375,447.73138427734375,0.041752072232999815,0.03987523363702472
872,872,872,872,2022-07-22,466.1355590820313,448.89208984375,462.43701171875,0.038413395175404874,0.007997948411470945
873,873,873,873,2022-07-25,474.2409362792969,449.9249267578125,466.07659912109375,0.05404459294288744,0.01751715742347737
874,874,874,874,2022-07-26,471.7326049804688,445.85260009765625,467.36517333984375,0.05804610061070403,0.0093447947980696
875,875,875,875,2022-07-27,479.6411743164063,458.3155212402344,469.9029846191406,0.04653050592409169,0.02072383027138791
876,876,876,876,2022-07-28,493.6780395507813,463.7453308105469,466.4208984375,0.06454557437358388,0.058438936172440226
877,877,877,877,2022-07-29,534.6473388671875,465.5847778320313,446.92474365234375,0.14833509239013787,0.19628046211529937
878,878,878,878,2022-08-01,540.6181030273438,466.1355590820313,448.89208984375,0.1597873032728767,0.20433867127291472
879,879,879,879,2022-08-02,531.4210205078125,474.2409362792969,449.9249267578125,0.12057180191386996,0.18113264881158297
880,880,880,880,2022-08-03,534.1456909179688,471.7326049804688,445.85260009765625,0.1323060676293173,0.1980320195530394
881,881,881,881,2022-08-04,534.4605102539062,479.6411743164063,458.3155212402344,0.11429238954647603,0.16614097817943874
882,882,882,882,2022-08-05,548.6701049804688,493.6780395507813,463.7453308105469,0.11139256969932676,0.1831280414651033
883,883,883,883,2022-08-08,554.8571166992188,534.6473388671875,465.5847778320313,0.03780020279321272,0.19174239175704777
884,884,884,884,2022-08-09,550.5942993164062,540.6181030273438,466.1355590820313,0.01845331525747662,0.1811892240117896
885,885,885,885,2022-08-10,557.5018310546875,531.4210205078125,474.2409362792969,0.0490774913682428,0.17556665484979428
886,886,886,886,2022-08-11,558.8733520507812,534.1456909179688,471.7326049804688,0.046293851196882674,0.18472487623347633
887,887,887,887,2022-08-12,572.214599609375,534.4605102539062,479.6411743164063,0.0706396237535547,0.19300558469548834
888,888,888,888,2022-08-15,575.0960083007812,548.6701049804688,493.6780395507813,0.048163555988262274,0.164921187954979
889,889,889,889,2022-08-16,576.4676513671875,554.8571166992188,534.6473388671875,0.038947927344840316,0.07822036969006341
890,890,890,890,2022-08-17,575.9644165039062,550.5942993164062,540.6181030273438,0.046077696806883894,0.06538129832987627
891,891,891,891,2022-08-18,577.8294677734375,557.5018310546875,531.4210205078125,0.036462008887565345,0.08732896418225655
892,892,892,892,2022-08-19,576.1913452148438,558.8733520507812,534.1456909179688,0.030987330314666606,0.07871570437012498
893,893,893,893,2022-08-22,564.8828735351562,572.214599609375,534.4605102539062,-0.012812895859741769,0.05692162975108728
894,894,894,894,2022-08-23,569.1161499023438,575.0960083007812,548.6701049804688,-0.010398017569459461,0.037264732917429155
895,895,895,895,2022-08-24,571.3858032226562,576.4676513671875,554.8571166992188,-0.008815495774097348,0.02978908628182464
896,896,896,896,2022-08-25,575.5697631835938,575.9644165039062,550.5942993164062,-0.0006852043442336919,0.04536091982462587
897,897,897,897,2022-08-26,558.7550048828125,577.8294677734375,557.5018310546875,-0.0330105402275952,0.0022478380488082372
898,898,898,898,2022-08-29,557.9754028320312,576.1913452148438,558.8733520507812,-0.031614397776176806,-0.0016067132480999113
899,899,899,899,2022-08-30,549.0352783203125,564.8828735351562,572.214599609375,-0.028054656916160603,-0.04050809137845479
900,900,900,900,2022-08-31,547.6043701171875,569.1161499023438,575.0960083007812,-0.0377985755435819,-0.04780356286043863
901,901,901,901,2022-09-01,549.6865234375,571.3858032226562,576.4676513671875,-0.03797658195700837,-0.04645729533334897
902,902,902,902,2022-09-02,547.969482421875,575.5697631835938,575.9644165039062,-0.04795297204122739,-0.048605318800699515
903,903,903,903,2022-09-06,553.97900390625,558.7550048828125,577.8294677734375,-0.008547576191401007,-0.04127595631128156
904,904,904,904,2022-09-07,566.1953735351562,557.9754028320312,576.1913452148438,0.014731779683126112,-0.0173483544359041
905,905,905,905,2022-09-08,563.2448120117188,549.0352783203125,564.8828735351562,0.02588091194226738,-0.002899825079110907
906,906,906,906,2022-09-09,565.1690673828125,547.6043701171875,569.1161499023438,0.032075524272872746,-0.006935460398037496
907,907,907,907,2022-09-12,560.5903930664062,549.6865234375,571.3858032226562,0.019836523480179613,-0.0188933818365159
908,908,908,908,2022-09-13,549.78515625,547.969482421875,575.5697631835938,0.0033134579321829616,-0.04479840426462611
909,909,909,909,2022-09-14,540.992919921875,553.97900390625,558.7550048828125,-0.023441473219755204,-0.03178868163277171
910,910,910,910,2022-09-15,525.78662109375,566.1953735351562,557.9754028320312,-0.07136892021760255,-0.05768853174334487
911,911,911,911,2022-09-16,519.2047119140625,563.2448120117188,549.0352783203125,-0.07818997913244863,-0.05433269515487593
912,912,912,912,2022-09-19,528.026611328125,565.1690673828125,547.6043701171875,-0.06571919483613453,-0.035751648192421936
913,913,913,913,2022-09-20,523.9808349609375,560.5903930664062,549.6865234375,-0.0653053612018144,-0.0467642690524962
914,914,914,914,2022-09-21,509.919189453125,549.78515625,547.969482421875,-0.07251190095562898,-0.06943870815684505
915,915,915,915,2022-09-22,497.5745544433594,540.992919921875,553.97900390625,-0.08025680906283517,-0.10181694444224088
916,916,916,916,2022-09-23,488.30865478515625,525.78662109375,566.1953735351562,-0.07127980211940632,-0.13756155982642249
917,917,917,917,2022-09-26,482.87152099609375,519.2047119140625,563.2448120117188,-0.06997854619621124,-0.142696904261859
918,918,918,918,2022-09-27,480.6611328125,528.026611328125,565.1690673828125,-0.08970282462940349,-0.1495268220563667
919,919,919,919,2022-09-28,487.30218505859375,523.9808349609375,560.5903930664062,-0.06999998369230076,-0.13073397067496828
920,920,920,920,2022-09-29,480.46380615234375,509.919189453125,549.78515625,-0.05776480648310445,-0.1260880715123095
921,921,921,921,2022-09-30,482.7234802246094,497.5745544433594,540.992919921875,-0.029846932657888847,-0.10770832214528858
922,922,922,922,2022-10-03,500.1204528808594,488.30865478515625,525.78662109375,0.02418920488087606,-0.048814798975864826
923,923,923,923,2022-10-04,514.3400268554688,482.87152099609375,519.2047119140625,0.06516952127236664,-0.009369493278787777
924,924,924,924,2022-10-05,511.9026794433594,480.6611328125,528.026611328125,0.06499703116841427,-0.030536210749321335
925,925,925,925,2022-10-06,502.8538208007813,487.30218505859375,523.9808349609375,0.031913741040002996,-0.0403202040046583
926,926,926,926,2022-10-07,494.2984313964844,480.46380615234375,509.919189453125,0.028794313051239584,-0.03063379135308375
927,927,927,927,2022-10-10,497.45611572265625,482.7234802246094,497.5745544433594,0.03051982367046202,-0.000238032109249664
928,928,928,928,2022-10-11,507.2944030761719,500.1204528808594,488.30865478515625,0.014344444731240635,0.03888063032462297
929,929,929,929,2022-10-12,499.548095703125,514.3400268554688,482.87152099609375,-0.02875905117238786,0.03453625650282688
930,930,930,930,2022-10-13,511.53753662109375,511.9026794433594,480.6611328125,-0.000713305159220301,0.06423736329152763
931,931,931,931,2022-10-14,494.5451354980469,502.8538208007813,487.30218505859375,-0.01652306288436478,0.01486336540555877
932,932,932,932,2022-10-17,510.3927917480469,494.2984313964844,480.46380615234375,0.032560006929605256,0.06229186301332623
933,933,933,933,2022-10-18,524.5926513671875,497.45611572265625,482.7234802246094,0.05455061217834234,0.08673531091360331
934,934,934,934,2022-10-19,514.2413330078125,507.2944030761719,500.1204528808594,0.013694079590697683,0.028234958289772294
935,935,935,935,2022-10-20,502.4591369628906,499.548095703125,514.3400268554688,0.005827349327932607,-0.023099290881976597
936,936,936,936,2022-10-21,512.8104858398438,511.53753662109375,511.9026794433594,0.00248847665639218,0.0017733964539343727
937,937,937,937,2022-10-24,518.1686401367188,494.5451354980469,502.8538208007813,0.04776814681410446,0.03045580783606061
938,938,938,938,2022-10-25,523.783447265625,510.3927917480469,494.2984313964844,0.026235980864299346,0.05965023151265125
939,939,939,939,2022-10-26,524.109130859375,524.5926513671875,497.45611572265625,-0.0009217065975902772,0.053578625921604894
940,940,940,940,2022-10-27,530.5626831054688,514.2413330078125,507.2944030761719,0.031738697475351074,0.04586740931538147
941,941,941,941,2022-10-28,568.267578125,502.4591369628906,499.548095703125,0.130972722597678,0.1375632957326176
942,942,942,942,2022-10-31,576.6256103515625,512.8104858398438,511.53753662109375,0.12444192596258441,0.1272400734468111
943,943,943,943,2022-11-01,584.8652954101562,518.1686401367188,494.5451354980469,0.12871611693027107,0.18263279411524214
944,944,944,944,2022-11-02,576.2604370117188,523.783447265625,510.3927917480469,0.1001883316856349,0.12905285170286485
945,945,945,945,2022-11-03,586.5427856445312,524.109130859375,524.5926513671875,0.11912338692284297,0.11809188351359867
946,946,946,946,2022-11-04,585.7928466796875,530.5626831054688,514.2413330078125,0.10409733917008213,0.13913995060134132
947,947,947,947,2022-11-07,587.4801635742188,568.267578125,502.4591369628906,0.03380904733754253,0.16920983291345215
948,948,948,948,2022-11-08,592.719970703125,576.6256103515625,512.8104858398438,0.02791128257683506,0.15582654229936677
949,949,949,949,2022-11-09,583.197509765625,584.8652954101562,518.1686401367188,-0.0028515722468396287,0.12549750137667215
950,950,950,950,2022-11-10,602.0901489257812,576.2604370117188,523.783447265625,0.04482298324696066,0.1495020548452819
951,951,951,951,2022-11-11,580.4562377929688,586.5427856445312,524.109130859375,-0.010376988687831545,0.10751025619645693
952,952,952,952,2022-11-14,578.951904296875,585.7928466796875,530.5626831054688,-0.011678091362138376,0.09120358957056007
953,953,953,953,2022-11-15,575.7948608398438,587.4801635742188,568.267578125,-0.019890548581728784,0.013246018257244252
954,954,954,954,2022-11-16,582.8016967773438,592.719970703125,576.6256103515625,-0.01673349037660321,0.010710739021833948
955,955,955,955,2022-11-17,587.8093872070312,583.197509765625,584.8652954101562,0.007907916896386702,0.0050337946531950895
956,956,956,956,2022-11-18,590.8575439453125,602.0901489257812,576.2604370117188,-0.018656018538933727,0.02533074630160126
957,957,957,957,2022-11-21,594.4104614257812,580.4562377929688,586.5427856445312,0.024040095918117288,0.013413643426889221
958,958,958,958,2022-11-22,599.2102661132812,578.951904296875,585.7928466796875,0.03499144171744217,0.022904717102034455
959,959,959,959,2022-11-23,598.0722045898438,575.7948608398438,587.4801635742188,0.03868972313769303,0.01802961473828013
960,960,960,960,2022-11-25,598.0028686523438,582.8016967773438,592.719970703125,0.026082923160753113,0.00891297444044592
961,961,961,961,2022-11-28,588.4130859375,587.8093872070312,583.197509765625,0.001027031455447247,0.008943070031233624
962,962,962,962,2022-11-29,584.8799438476562,590.8575439453125,602.0901489257812,-0.010116821150733313,-0.02858410008672385
963,963,963,963,2022-11-30,596.8251953125,594.4104614257812,580.4562377929688,0.004062401393351456,0.028200157830622796
964,964,964,964,2022-12-01,596.9439697265625,599.2102661132812,578.951904296875,-0.003782138783133493,0.031076960445511448
965,965,965,965,2022-12-02,595.8554077148438,598.0722045898438,575.7948608398438,-0.003706570641449969,0.03483974630433484
966,966,966,966,2022-12-05,580.386962890625,598.0028686523438,582.8016967773438,-0.029457895079028407,-0.004143319932099154
967,967,967,967,2022-12-06,574.3401489257812,588.4130859375,587.8093872070312,-0.023916764171375893,-0.02291429598504524
