,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EVRG,EVRG_6m,EVRG_12m,EVRG_6m_ret,EVRG_12m_ret
722,722,722,722,2021-12-15,62.56810760498047,61.49808120727539,60.19747161865234,0.017399346072255906,0.03938098931041467
723,723,723,723,2021-12-16,62.844818115234375,61.72869491577149,58.38951873779297,0.01808110799986662,0.07630306729275516
724,724,724,724,2021-12-17,61.70102691650391,61.28593826293945,58.24192810058594,0.0067729835804026806,0.05939190079600354
725,725,725,725,2021-12-20,61.71947860717773,61.74715423583984,58.77693939208984,-0.0004482089742371409,0.050062817926921355
726,726,726,726,2021-12-21,61.13833999633789,62.33749008178711,59.85617446899414,-0.01923641910952667,0.021420773023306472
727,727,727,727,2021-12-22,61.46119689941406,61.968536376953125,61.58111572265625,-0.008187049544835623,-0.001947331123103857
728,728,728,728,2021-12-23,61.571876525878906,62.56810760498047,61.49808120727539,-0.01592234633962719,0.0011999613183830693
729,729,729,729,2021-12-27,62.2452507019043,62.844818115234375,61.72869491577149,-0.009540443131376253,0.00836816308586541
730,730,730,730,2021-12-28,63.038536071777344,61.70102691650391,61.28593826293945,0.021677259230764356,0.028597062532005113
731,731,731,731,2021-12-29,63.19534683227539,61.71947860717773,61.74715423583984,0.023912519327828896,0.023453592547832525
732,732,732,732,2021-12-30,63.12156295776367,61.13833999633789,62.33749008178711,0.03243828605003962,0.012577870474859587
733,733,733,733,2021-12-31,63.28760528564453,61.46119689941406,61.968536376953125,0.029716446772416916,0.021286107205559013
734,734,734,734,2022-01-03,62.87249755859375,61.571876525878906,62.56810760498047,0.02112362179132532,0.0048649378295893
735,735,735,735,2022-01-04,62.70647048950195,62.2452507019043,62.844818115234375,0.0074097185310806335,-0.00220141659856099
736,736,736,736,2022-01-05,62.27293014526367,63.038536071777344,61.70102691650391,-0.012145046097547851,0.00926894182059046
737,737,737,737,2022-01-06,62.03308868408203,63.19534683227539,61.71947860717773,-0.018391514667655318,0.005081217210215261
738,738,738,738,2022-01-07,62.30982208251953,63.12156295776367,61.13833999633789,-0.012859961591687785,0.019161169345648155
739,739,739,739,2022-01-10,61.63644790649414,63.28760528564453,61.46119689941406,-0.026089743350186767,0.0028514089526581188
740,740,740,740,2022-01-11,61.21213150024414,62.87249755859375,61.571876525878906,-0.02640846352257975,-0.005842684126795561
741,741,741,741,2022-01-12,61.49808120727539,62.70647048950195,62.2452507019043,-0.01927056765902435,-0.012003638610231349
742,742,742,742,2022-01-13,61.56265258789063,62.27293014526367,63.038536071777344,-0.011405879821556164,-0.023412400982888215
743,743,743,743,2022-01-14,60.73247146606445,62.03308868408203,63.19534683227539,-0.020966507481858132,-0.03897241631963144
744,744,744,744,2022-01-18,59.514869689941406,62.30982208251953,63.12156295776367,-0.04485572738238042,-0.057138846042763536
745,745,745,745,2022-01-19,59.87462615966797,61.63644790649414,63.28760528564453,-0.028584089555240944,-0.0539280813450328
746,746,746,746,2022-01-20,59.27504348754883,61.21213150024414,62.87249755859375,-0.03164549191833954,-0.05721824662193975
747,747,747,747,2022-01-21,59.145904541015625,61.49808120727539,62.70647048950195,-0.03824796839322353,-0.056781475989506114
748,748,748,748,2022-01-24,58.64780044555664,61.56265258789063,62.27293014526367,-0.047347734702830935,-0.05821357195254362
749,749,749,749,2022-01-25,58.020545959472656,60.73247146606445,62.03308868408203,-0.04465363323979232,-0.0646839099862363
750,750,750,750,2022-01-26,58.094337463378906,59.514869689941406,62.30982208251953,-0.02386852620131985,-0.06765361347939469
751,751,751,751,2022-01-27,58.435638427734375,59.87462615966797,61.63644790649414,-0.024033348084650075,-0.05193046626592712
752,752,752,752,2022-01-28,59.7454719543457,59.27504348754883,61.21213150024414,0.007936366455735921,-0.02396027568313952
753,753,753,753,2022-01-31,59.92074203491211,59.145904541015625,61.49808120727539,0.01310044203245142,-0.025648591653566588
754,754,754,754,2022-02-01,59.54254913330078,58.64780044555664,61.56265258789063,0.015256304259436693,-0.0328137818900156
755,755,755,755,2022-02-02,61.23058319091797,58.020545959472656,60.73247146606445,0.0553258708335409,0.008201736448875563
756,756,756,756,2022-02-03,60.72324752807617,58.094337463378906,59.514869689941406,0.045252432155792555,0.020303797091888676
757,757,757,757,2022-02-04,60.1697998046875,58.435638427734375,59.87462615966797,0.029676434169495947,0.004929862012539088
758,758,758,758,2022-02-07,60.012977600097656,59.7454719543457,59.27504348754883,0.004477421250540514,0.012449322162097376
759,759,759,759,2022-02-08,60.33583450317383,59.92074203491211,59.145904541015625,0.006927358610143264,0.020118552102504905
760,760,760,760,2022-02-09,60.354278564453125,59.54254913330078,58.64780044555664,0.013632762502913343,0.029097052334991158
761,761,761,761,2022-02-10,58.38029098510742,61.23058319091797,58.020545959472656,-0.04655013977122002,0.0062003040420550715
762,762,762,762,2022-02-11,57.863731384277344,60.72324752807617,58.094337463378906,-0.047090962031908656,-0.00396951044061622
763,763,763,763,2022-02-14,57.10734558105469,60.1697998046875,58.435638427734375,-0.05089686576278474,-0.022730869079531812
764,764,764,764,2022-02-15,56.42474365234375,60.012977600097656,59.7454719543457,-0.059790966741634644,-0.0555812548361736
765,765,765,765,2022-02-16,56.461647033691406,60.33583450317383,59.92074203491211,-0.06421039008383367,-0.05772783987229835
766,766,766,766,2022-02-17,56.314056396484375,60.354278564453125,59.54254913330078,-0.06694176890299741,-0.05422160763706341
767,767,767,767,2022-02-18,56.24026870727539,58.38029098510742,61.23058319091797,-0.036656588066303786,-0.08150035853950133
768,768,768,768,2022-02-22,56.24949264526367,57.863731384277344,60.72324752807617,-0.027897245829056394,-0.07367449971683415
769,769,769,769,2022-02-23,55.53000259399414,57.10734558105469,60.1697998046875,-0.027620667201590732,-0.07711172757353757
770,770,770,770,2022-02-24,55.88974380493164,56.42474365234375,60.012977600097656,-0.009481653132683565,-0.06870570266720621
771,771,771,771,2022-02-25,57.697696685791016,56.461647033691406,60.33583450317383,0.02189184547454026,-0.04372422854686864
772,772,772,772,2022-02-28,57.56855773925781,56.314056396484375,60.354278564453125,0.02227687762254238,-0.046156144874143545
773,773,773,773,2022-03-01,56.15724563598633,56.24026870727539,58.38029098510742,-0.0014762210991769997,-0.03807869593675339
774,774,774,774,2022-03-02,57.01510238647461,56.24949264526367,57.863731384277344,0.013610962609729382,-0.014665991589220662
775,775,775,775,2022-03-03,57.56855773925781,55.53000259399414,57.10734558105469,0.0367108779044818,0.008076231761612984
776,776,776,776,2022-03-04,59.30295944213867,55.88974380493164,56.42474365234375,0.06107051857528556,0.051009815968838135
777,777,777,777,2022-03-07,59.81499099731445,57.697696685791016,56.461647033691406,0.03669634028986901,0.05939153637551642
778,778,778,778,2022-03-08,59.33088684082031,57.56855773925781,56.314056396484375,0.030612701981253876,0.05357153501952805
779,779,779,779,2022-03-09,58.99573516845703,56.15724563598633,56.24026870727539,0.050545383775940644,0.048994546514767645
780,780,780,780,2022-03-10,59.68465805053711,57.01510238647461,56.24949264526367,0.04682190423805643,0.061070158035686495
781,781,781,781,2022-03-11,59.908084869384766,57.56855773925781,55.53000259399414,0.04063897415535833,0.07884174447822079
782,782,782,782,2022-03-14,60.06635284423828,59.30295944213867,55.88974380493164,0.012872770756819474,0.07472943611772465
783,783,783,783,2022-03-15,60.39219665527344,59.81499099731445,57.697696685791016,0.009649849449695713,0.04670030389871682
784,784,784,784,2022-03-16,60.215309143066406,59.33088684082031,57.56855773925781,0.014906608502565089,0.045975642047459075
785,785,785,785,2022-03-17,60.513221740722656,58.99573516845703,56.15724563598633,0.025721970714197795,0.07756748137136116
786,786,786,786,2022-03-18,60.299095153808594,59.68465805053711,57.01510238647461,0.010294724362016394,0.05759864719830854
787,787,787,787,2022-03-21,60.494606018066406,59.908084869384766,57.56855773925781,0.00979035050044419,0.050827194456762204
788,788,788,788,2022-03-22,60.60631942749024,60.06635284423828,59.30295944213867,0.008989501737389993,0.02197799228929287
789,789,789,789,2022-03-23,60.652870178222656,60.39219665527344,59.81499099731445,0.004316344451538612,0.01400784597536453
790,790,790,790,2022-03-24,60.99732971191406,60.215309143066406,59.33088684082031,0.012987072224268426,0.028087273928075085
791,791,791,791,2022-03-25,62.23552322387695,60.513221740722656,58.99573516845703,0.028461573084535674,0.05491563154809409
792,792,792,792,2022-03-28,62.34724426269531,60.299095153808594,59.68465805053711,0.03396649823123177,0.044610898330081694
793,793,793,793,2022-03-29,63.01753616333008,60.494606018066406,59.908084869384766,0.04170504300020084,0.0519037004892533
794,794,794,794,2022-03-30,63.54819107055664,60.60631942749024,60.06635284423828,0.04854067481504254,0.057966533033016354
795,795,795,795,2022-03-31,63.62267303466797,60.652870178222656,60.39219665527344,0.048963929451629085,0.05349161908838185
796,796,796,796,2022-04-01,64.29296875,60.99732971191406,60.215309143066406,0.054029234618154565,0.06771798841463106
797,797,797,797,2022-04-04,63.6971549987793,62.23552322387695,60.513221740722656,0.023485490266458964,0.052615497348639684
798,798,798,798,2022-04-05,64.31159973144531,62.34724426269531,60.299095153808594,0.031506692749295295,0.06654336300406793
799,799,799,799,2022-04-06,65.73597717285156,63.01753616333008,60.494606018066406,0.04313784979590096,0.08664195867677593
800,800,800,800,2022-04-07,65.70804595947266,63.54819107055664,60.60631942749024,0.033987669082790495,0.08417812829050186
801,801,801,801,2022-04-08,66.20146942138672,63.62267303466797,60.652870178222656,0.04053266333707106,0.09148123125682317
802,802,802,802,2022-04-11,65.70804595947266,64.29296875,60.99732971191406,0.022009828399355946,0.0772282372000046
803,803,803,803,2022-04-12,66.42489624023438,63.6971549987793,62.23552322387695,0.04282359614816955,0.06731481956514096
804,804,804,804,2022-04-13,65.72666931152344,64.31159973144531,62.34724426269531,0.022003333550824733,0.054203278569766145
805,805,805,805,2022-04-14,65.92217254638672,65.73597717285156,63.01753616333008,0.0028324728944937316,0.04609250948066812
806,806,806,806,2022-04-18,65.9687271118164,65.70804595947266,63.54819107055664,0.003967263803652532,0.03808977093576549
807,807,807,807,2022-04-19,66.20146942138672,66.20146942138672,63.62267303466797,0.0,0.04053266333707106
808,808,808,808,2022-04-20,67.60723114013672,65.70804595947266,64.29296875,0.02890338851098151,0.051549375531624086
809,809,809,809,2022-04-21,67.1417465209961,66.42489624023438,63.6971549987793,0.010791891614992277,0.054077635371357013
810,810,810,810,2022-04-22,66.40628051757812,65.72666931152344,64.31159973144531,0.01033996113257385,0.03257080829710124
811,811,811,811,2022-04-25,65.26119232177734,65.92217254638672,65.73597717285156,-0.010026675382160288,-0.007222602773908404
812,812,812,812,2022-04-26,64.45123291015625,65.9687271118164,65.70804595947266,-0.023003236049833342,-0.019127232151928242
813,813,813,813,2022-04-27,64.42330169677734,66.20146942138672,66.20146942138672,-0.026859943444622836,-0.026859943444622836
814,814,814,814,2022-04-28,64.9167251586914,67.60723114013672,65.70804595947266,-0.039796127367920375,-0.012042981787486418
815,815,815,815,2022-04-29,63.16648864746094,67.1417465209961,66.42489624023438,-0.05920694768182777,-0.04905401102907225
816,816,816,816,2022-05-02,62.44964599609375,66.40628051757812,65.72666931152344,-0.05958223364787052,-0.049858350495407655
817,817,817,817,2022-05-03,62.72893524169922,65.26119232177734,65.92217254638672,-0.038801881945284666,-0.04843950345296266
818,818,818,818,2022-05-04,63.98575210571289,64.45123291015625,65.9687271118164,-0.007222217224179928,-0.030059318906402233
819,819,819,819,2022-05-05,63.56681442260742,64.42330169677734,66.20146942138672,-0.013294681452390766,-0.03979753050508816
820,820,820,820,2022-05-06,63.39923477172852,64.9167251586914,67.60723114013672,-0.023375954089694506,-0.06224180901131471
821,821,821,821,2022-05-09,63.21305084228516,63.16648864746094,67.1417465209961,0.00073713444931367,-0.058513456713289
822,822,822,822,2022-05-10,61.86313247680664,62.44964599609375,66.40628051757812,-0.009391782930583736,-0.06841443317351414
823,823,823,823,2022-05-11,62.33793640136719,62.72893524169922,65.26119232177734,-0.006233149643389946,-0.04479317365206459
824,824,824,824,2022-05-12,62.18898391723633,63.98575210571289,64.45123291015625,-0.02808075437650659,-0.03510016629276047
825,825,825,825,2022-05-13,62.943058013916016,63.56681442260742,64.42330169677734,-0.00981261078374207,-0.02297683670154671
826,826,826,826,2022-05-16,62.85926818847656,63.39923477172852,64.9167251586914,-0.008516925877672388,-0.03169378869906503
827,827,827,827,2022-05-17,63.26889801025391,63.21305084228516,63.16648864746094,0.0008834752827875381,0.0016212609721673044
828,828,828,828,2022-05-18,62.43102264404297,61.86313247680664,62.44964599609375,0.009179783572214717,-0.00029821389302908674
829,829,829,829,2022-05-19,62.63103103637695,62.33793640136719,62.72893524169922,0.004701705765854269,-0.0015607503131535028
830,830,830,830,2022-05-20,63.31649398803711,62.18898391723633,63.98575210571289,0.018130382581926785,-0.010459486614615043
831,831,831,831,2022-05-23,63.94562530517578,62.943058013916016,63.56681442260742,0.015928163055536793,0.005959255407230746
832,832,832,832,2022-05-24,65.09120178222656,62.85926818847656,63.39923477172852,0.03550683388578113,0.026687498935752618
833,833,833,833,2022-05-25,65.27899169921875,63.26889801025391,63.21305084228516,0.03177064485363834,0.03268218871587214
834,834,834,834,2022-05-26,65.31655883789062,62.43102264404297,61.86313247680664,0.04621958878200427,0.055823658176034296
835,835,835,835,2022-05-27,66.26493835449219,62.63103103637695,62.33793640136719,0.058020876520531894,0.0629953793760627
836,836,836,836,2022-05-31,65.67337799072266,63.31649398803711,62.18898391723633,0.03722385517951854,0.05602912049702402
837,837,837,837,2022-06-01,65.73910522460938,63.94562530517578,62.943058013916016,0.028046952561247895,0.044421852050391175
838,838,838,838,2022-06-02,65.73910522460938,65.09120178222656,62.85926818847656,0.009953779076786518,0.045814040142782675
839,839,839,839,2022-06-03,65.73910522460938,65.27899169921875,63.26889801025391,0.007048416548935954,0.039042994141530896
840,840,840,840,2022-06-06,66.10530853271484,65.31655883789062,62.43102264404297,0.01207579990216301,0.05885352718985892
841,841,841,841,2022-06-07,66.24616241455078,66.26493835449219,62.63103103637695,-0.0002833465239333588,0.057721089982921026
842,842,842,842,2022-06-08,64.77194213867188,65.67337799072266,63.31649398803711,-0.013726046681779014,0.022986872123869517
843,843,843,843,2022-06-09,63.26016616821289,65.73910522460938,63.94562530517578,-0.03770874349334008,-0.010719406271994192
844,844,844,844,2022-06-10,62.6779899597168,65.73910522460938,65.09120178222656,-0.04656460191287559,-0.03707431659632843
845,845,845,845,2022-06-13,59.43844223022461,65.73910522460938,65.27899169921875,-0.09584345532019989,-0.08947058336784997
846,846,846,846,2022-06-14,57.57923126220703,66.10530853271484,65.31655883789062,-0.12897719502040206,-0.11845889791724773
847,847,847,847,2022-06-15,57.56984329223633,66.24616241455078,66.26493835449219,-0.1309708941028216,-0.1312171304791746
848,848,848,848,2022-06-16,57.03461837768555,64.77194213867188,65.67337799072266,-0.11945486742425138,-0.1315412710193994
849,849,849,849,2022-06-17,56.4712142944336,63.26016616821289,65.73910522460938,-0.10731795828242097,-0.14097987641466025
850,850,850,850,2022-06-21,57.222412109375,62.6779899597168,65.73910522460938,-0.08704136577845112,-0.12955292114390016
851,851,851,851,2022-06-22,57.485328674316406,59.43844223022461,65.73910522460938,-0.03285943377087763,-0.12555352741861137
852,852,852,852,2022-06-23,58.63090515136719,57.57923126220703,66.10530853271484,0.018264812956098497,-0.1130681264069534
853,853,853,853,2022-06-24,60.199031829833984,57.56984329223633,66.24616241455078,0.04566954480406271,-0.09128273041501589
854,854,854,854,2022-06-27,61.00657272338867,57.03461837768555,64.77194213867188,0.06964111374254633,-0.05813272369109801
855,855,855,855,2022-06-28,60.79059600830078,56.4712142944336,63.26016616821289,0.076488203199359,-0.03903831288310822
856,856,856,856,2022-06-29,61.18497848510742,57.222412109375,62.6779899597168,0.06924850298443141,-0.02382034707189773
857,857,857,857,2022-06-30,61.26948547363281,57.485328674316406,59.43844223022461,0.06582821889660884,0.03080570712664321
858,858,858,858,2022-07-01,62.73431396484375,58.63090515136719,57.57923126220703,0.06998713055653516,0.08953024536158294
859,859,859,859,2022-07-05,60.10513687133789,60.199031829833984,57.56984329223633,-0.001559742003185538,0.04403857009357992
860,860,860,860,2022-07-06,60.99717712402344,61.00657272338867,57.03461837768555,-0.00015400962463230083,0.06947637871612766
861,861,861,861,2022-07-07,60.50890350341797,60.79059600830078,56.4712142944336,-0.004633817125996753,0.07149995372744034
862,862,862,862,2022-07-08,60.47134399414063,61.18497848510742,57.222412109375,-0.011663557112151168,0.05677726200279043
863,863,863,863,2022-07-11,60.99717712402344,61.26948547363281,57.485328674316406,-0.0044444366964132564,0.061091212848471965
864,864,864,864,2022-07-12,61.00657272338867,62.73431396484375,58.63090515136719,-0.027540609472884392,0.04051903285286551
865,865,865,865,2022-07-13,60.55584716796875,60.10513687133789,60.199031829833984,0.0074986984489471276,0.005927260410821589
866,866,866,866,2022-07-14,60.86571502685547,60.99717712402344,61.00657272338867,-0.0021552160832077893,-0.002308893783820154
867,867,867,867,2022-07-15,61.07229995727539,60.50890350341797,60.79059600830078,0.00931096782848817,0.004634005380308226
868,868,868,868,2022-07-18,60.49951553344727,60.47134399414063,61.18497848510742,0.00046586593658926034,-0.011203124829519906
869,869,869,869,2022-07-19,60.433780670166016,60.99717712402344,61.26948547363281,-0.009236434871598864,-0.013639820817924808
870,870,870,870,2022-07-20,59.2975959777832,61.00657272338867,62.73431396484375,-0.028012993835175415,-0.054782108384678896
871,871,871,871,2022-07-21,59.504173278808594,60.55584716796875,60.10513687133789,-0.017367008114724913,-0.009998539622590452
872,872,872,872,2022-07-22,60.38682556152344,60.86571502685547,60.99717712402344,-0.007867967461168135,-0.010006226374361438
873,873,873,873,2022-07-25,60.98778533935547,61.07229995727539,60.50890350341797,-0.0013838453436181286,0.007914237545395997
874,874,874,874,2022-07-26,61.6920280456543,60.49951553344727,60.47134399414063,0.019711108455864323,0.02018615712645544
875,875,875,875,2022-07-27,62.34933471679688,60.433780670166016,60.99717712402344,0.03169674353298424,0.022167543754101127
876,876,876,876,2022-07-28,63.48552703857422,59.2975959777832,61.00657272338867,0.07062564665117432,0.0406342170117544
877,877,877,877,2022-07-29,64.09586334228516,59.504173278808594,60.55584716796875,0.07716584922476044,0.05845870118036944
878,878,878,878,2022-08-01,64.29306030273438,60.38682556152344,60.86571502685547,0.06468687010598329,0.0563099484556564
879,879,879,879,2022-08-02,63.85171890258789,60.98778533935547,61.07229995727539,0.046959133657610064,0.04551030413553958
880,880,880,880,2022-08-03,64.19915771484375,61.6920280456543,60.49951553344727,0.04063944319246704,0.06115160012068399
881,881,881,881,2022-08-04,64.07707977294922,62.34933471679688,60.433780670166016,0.027710721597914434,0.06028580476650158
882,882,882,882,2022-08-05,63.69209671020508,63.48552703857422,59.2975959777832,0.003253807304857803,0.07410925620101616
883,883,883,883,2022-08-08,64.45269012451172,64.09586334228516,59.504173278808594,0.005567079739936309,0.08316251740053082
884,884,884,884,2022-08-09,65.29777526855469,64.29306030273438,60.38682556152344,0.015627113736528475,0.08132485291891789
885,885,885,885,2022-08-10,65.3259506225586,63.85171890258789,60.98778533935547,0.023088363873489337,0.07113170709617012
886,886,886,886,2022-08-11,65.10997772216797,64.19915771484375,61.6920280456543,0.01418741366311771,0.05540342544719512
887,887,887,887,2022-08-12,66.56542205810547,64.07707977294922,62.34933471679688,0.03883357815264743,0.06762040622340071
888,888,888,888,2022-08-15,67.07247924804688,63.69209671020508,63.48552703857422,0.053073814687280896,0.056500313958064874
889,889,889,889,2022-08-16,66.86589050292969,64.45269012451172,64.09586334228516,0.03744142213080748,0.04321694125332254
890,890,890,890,2022-08-17,66.79077911376953,65.29777526855469,64.29306030273438,0.0228645438389663,0.03884896440260022
891,891,891,891,2022-08-18,67.1533432006836,65.3259506225586,63.85171890258789,0.027973455582504192,0.05170768077728116
892,892,892,892,2022-08-19,67.52252960205078,65.10997772216797,64.19915771484375,0.03705348956157617,0.05176659640876591
893,893,893,893,2022-08-22,66.50965118408203,66.56542205810547,64.07707977294922,-0.0008378355052680586,0.03796320649680651
894,894,894,894,2022-08-23,66.28244018554688,67.07247924804688,63.69209671020508,-0.011778885637703684,0.04066977865601906
895,895,895,895,2022-08-24,66.37710571289062,66.86589050292969,64.45269012451172,-0.007309927174568132,0.029857800887150843
896,896,896,896,2022-08-25,66.66110229492188,66.79077911376953,65.29777526855469,-0.0019415377476996731,0.020878613716319494
897,897,897,897,2022-08-26,65.77127075195312,67.1533432006836,65.3259506225586,-0.02058084352703382,0.00681689474321634
898,898,898,898,2022-08-29,66.4244384765625,67.52252960205078,65.10997772216797,-0.016262588679067047,0.020188315222645192
899,899,899,899,2022-08-30,65.68608093261719,66.50965118408203,66.56542205810547,-0.012382717948488553,-0.013210178773007675
900,900,900,900,2022-08-31,64.87197875976562,66.28244018554688,67.07247924804688,-0.021279563966457693,-0.032807800053780256
901,901,901,901,2022-09-01,66.01738739013672,66.37710571289062,66.86589050292969,-0.005419313163635642,-0.012689625553641504
902,902,902,902,2022-09-02,64.72052764892578,66.66110229492188,66.79077911376953,-0.029111049460457616,-0.030996067006754613
903,903,903,903,2022-09-06,64.38919830322266,65.77127075195312,67.1533432006836,-0.021013315280812406,-0.04116168705406764
904,904,904,904,2022-09-07,66.37710571289062,66.4244384765625,67.52252960205078,-0.0007125805615740832,-0.016963580836067638
905,905,905,905,2022-09-08,66.37710571289062,65.68608093261719,66.50965118408203,0.010520109747182316,-0.0019928757530925933
906,906,906,906,2022-09-09,66.40550994873047,64.87197875976562,66.28244018554688,0.023639346575874187,0.0018567476218298573
907,907,907,907,2022-09-12,67.03974151611328,66.01738739013672,66.37710571289062,0.015486134280577435,0.009982896905581295
908,908,908,908,2022-09-13,65.13703918457031,64.72052764892578,66.66110229492188,0.006435539863084649,-0.02286285491663198
909,909,909,909,2022-09-14,65.91326141357422,64.38919830322266,65.77127075195312,0.023669546298346722,0.002158855378613378
910,910,910,910,2022-09-15,63.95376205444336,66.37710571289062,66.4244384765625,-0.03650872740563993,-0.0371952925577369
911,911,911,911,2022-09-16,63.48991012573242,66.37710571289062,65.68608093261719,-0.043496858685682316,-0.03343434066553108
912,912,912,912,2022-09-19,64.04842376708984,66.40550994873047,64.87197875976562,-0.035495340423715604,-0.012695080501946343
913,913,913,913,2022-09-20,63.14912796020508,67.03974151611328,66.01738739013672,-0.058034435514240146,-0.043447030294933686
914,914,914,914,2022-09-21,62.4296989440918,65.13703918457031,64.72052764892578,-0.041563759642299414,-0.03539570501125244
915,915,915,915,2022-09-22,62.36343383789063,65.91326141357422,64.38919830322266,-0.05385604504395736,-0.03146124689722429
916,916,916,916,2022-09-23,61.48307800292969,63.95376205444336,66.37710571289062,-0.0386323489368835,-0.07373065844614712
917,917,917,917,2022-09-26,60.11048126220703,63.48991012573242,66.37710571289062,-0.05322780984935915,-0.09440942601187563
918,918,918,918,2022-09-27,59.57090377807617,64.04842376708984,66.40550994873047,-0.06990835567313936,-0.10292227521377484
919,919,919,919,2022-09-28,59.84542083740234,63.14912796020508,67.03974151611328,-0.05231595794774313,-0.10731426637409935
920,920,920,920,2022-09-29,57.26115036010742,62.4296989440918,65.13703918457031,-0.08278990082289217,-0.12091260092657907
921,921,921,921,2022-09-30,56.22933197021485,62.36343383789063,65.91326141357422,-0.09836055345542627,-0.14691928810193955
922,922,922,922,2022-10-03,57.5356674194336,61.48307800292969,63.95376205444336,-0.06420320373856347,-0.10035523210575292
923,923,923,923,2022-10-04,58.718936920166016,60.11048126220703,63.48991012573242,-0.023149778754406936,-0.0751453765821718
924,924,924,924,2022-10-05,56.948760986328125,59.57090377807617,64.04842376708984,-0.04401717324142851,-0.11084836071187998
925,925,925,925,2022-10-06,54.93245697021485,59.84542083740234,63.14912796020508,-0.08209423208061006,-0.13011535163507182
926,926,926,926,2022-10-07,53.99530029296875,57.26115036010742,62.4296989440918,-0.05703430766933937,-0.13510234381678465
927,927,927,927,2022-10-10,54.35501480102539,56.22933197021485,62.36343383789063,-0.03333344188016141,-0.1284152995436807
928,928,928,928,2022-10-11,54.28874969482422,57.5356674194336,61.48307800292969,-0.05643312870500716,-0.11701314478371849
929,929,929,929,2022-10-12,52.16831970214844,58.718936920166016,60.11048126220703,-0.11155885241798169,-0.13212606842081687
930,930,930,930,2022-10-13,53.83437728881836,56.948760986328125,59.57090377807617,-0.05468747069418145,-0.0962974560639287
931,931,931,931,2022-10-14,53.26639938354492,54.93245697021485,59.84542083740234,-0.030329202052136295,-0.10993358158065858
932,932,932,932,2022-10-17,54.21302032470703,53.99530029296875,57.26115036010742,0.004032203368755649,-0.05323207822810272
933,933,933,933,2022-10-18,55.70868682861328,54.35501480102539,56.22933197021485,0.02490427116142291,-0.009259315794065581
934,934,934,934,2022-10-19,55.20697784423828,54.28874969482422,57.5356674194336,0.016913783326669707,-0.040473843089700035
935,935,935,935,2022-10-20,53.99530029296875,52.16831970214844,58.718936920166016,0.03502088242924706,-0.08044485944320656
936,936,936,936,2022-10-21,55.05551910400391,53.83437728881836,56.948760986328125,0.022683309005957275,-0.03324465448473457
937,937,937,937,2022-10-24,55.31110382080078,53.26639938354492,54.93245697021485,0.03838638355359736,0.006892953118613265
938,938,938,938,2022-10-25,56.2861213684082,54.21302032470703,53.99530029296875,0.03823991047324804,0.042426304937834836
939,939,939,939,2022-10-26,56.15359878540039,55.70868682861328,54.35501480102539,0.007986401800420762,0.033089568477885356
940,940,940,940,2022-10-27,56.98662567138672,55.20697784423828,54.28874969482422,0.03223592191859437,0.049694936643930765
941,941,941,941,2022-10-28,58.65267562866211,53.99530029296875,52.16831970214844,0.08625519833065631,0.1242968139195526
942,942,942,942,2022-10-31,57.866981506347656,55.05551910400391,53.83437728881836,0.05106595030068983,0.07490760403700047
943,943,943,943,2022-11-01,57.89538192749024,55.31110382080078,53.26639938354492,0.046722591454007256,0.0869024863237764
944,944,944,944,2022-11-02,57.52620315551758,56.2861213684082,54.21302032470703,0.022031750580088882,0.06111415322308833
945,945,945,945,2022-11-03,58.25509643554688,56.15359878540039,55.70868682861328,0.03742409561634141,0.045709381281371364
946,946,946,946,2022-11-04,59.25851058959961,56.98662567138672,55.20697784423828,0.039866984427428864,0.07338805534315562
947,947,947,947,2022-11-07,57.97110748291016,58.65267562866211,53.99530029296875,-0.011620410125312008,0.07363246742530194
948,948,948,948,2022-11-08,58.19829559326172,57.866981506347656,55.05551910400391,0.005725442701339345,0.057083768174465366
949,949,949,949,2022-11-09,56.92035675048828,57.89538192749024,55.31110382080078,-0.016841156315768102,0.029094572672084595
950,950,950,950,2022-11-10,58.40655899047852,57.52620315551758,56.2861213684082,0.0153035623189135,0.037672477166999396
951,951,951,951,2022-11-11,56.2198600769043,58.25509643554688,56.15359878540039,-0.03493662328573022,0.001180000800253822
952,952,952,952,2022-11-14,54.36448287963867,59.25851058959961,56.98662567138672,-0.08258776100288767,-0.046013301557257136
953,953,953,953,2022-11-15,56.52277755737305,57.97110748291016,58.65267562866211,-0.024983651139735108,-0.03631374099237572
954,954,954,954,2022-11-16,56.27666091918945,58.19829559326172,57.866981506347656,-0.03301874487016343,-0.027482349100648285
955,955,955,955,2022-11-17,55.65781021118164,56.92035675048828,57.89538192749024,-0.022180931592559072,-0.03864853537214763
956,956,956,956,2022-11-18,56.09779357910156,58.40655899047852,57.52620315551758,-0.03952921471976012,-0.024830590201728064
957,957,957,957,2022-11-21,55.85867691040039,56.2198600769043,58.25509643554688,-0.006424476439639615,-0.04113665021219004
958,958,958,958,2022-11-22,56.62385940551758,54.36448287963867,59.25851058959961,0.04155979062435122,-0.04446030043395044
959,959,959,959,2022-11-23,55.79171752929688,56.52277755737305,57.97110748291016,-0.012933901334450604,-0.03759441639537009
960,960,960,960,2022-11-25,56.44213104248047,56.27666091918945,58.19829559326172,0.0029402974623640166,-0.030175532339551614
961,961,961,961,2022-11-28,56.13605117797852,55.65781021118164,56.92035675048828,0.008592522145271175,-0.013778999593199726
