,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MSFT,MSFT_6m,MSFT_12m,MSFT_6m_ret,MSFT_12m_ret
487,487,487,487,2021-01-11,211.80186462402344,216.6029052734375,218.08319091796875,-0.022165171992283628,-0.028802432078811613
488,488,488,488,2021-01-12,209.30877685546875,211.99661254882807,215.23953247070312,-0.012678672838417393,-0.02755421156678839
489,489,489,489,2021-01-13,210.6819000244141,212.2011108398437,216.9242706298828,-0.007159297184717417,-0.028776727414331127
490,490,490,490,2021-01-14,207.44876098632807,206.69888305664065,219.07647705078125,0.003627876061052193,-0.053076059196250025
491,491,491,491,2021-01-15,207.08840942382807,212.5809326171875,218.28765869140625,-0.025837327580316316,-0.05130500429898599
492,492,492,492,2021-01-19,210.77931213378903,213.8761444091797,215.88221740722656,-0.014479559110930684,-0.023637450711429975
493,493,493,493,2021-01-20,218.47268676757807,211.80186462402344,216.6029052734375,0.03149557797990221,0.008632301084697591
494,494,494,494,2021-01-21,219.0862274169922,209.30877685546875,211.99661254882807,0.046713046191440455,0.033442113923076056
495,495,495,495,2021-01-22,220.0405731201172,210.6819000244141,212.2011108398437,0.044420869066676305,0.03694354967910707
496,496,496,496,2021-01-25,223.5269317626953,207.44876098632807,206.69888305664065,0.07750429889251964,0.08141335094415258
497,497,497,497,2021-01-26,226.2537384033203,207.08840942382807,212.5809326171875,0.0925466038046987,0.06431811930543452
498,498,498,498,2021-01-27,226.80880737304688,210.77931213378903,213.8761444091797,0.07604871216717579,0.06046800123311047
499,499,499,499,2021-01-28,232.68112182617188,218.47268676757807,211.80186462402344,0.0650352923691071,0.0985791944712664
500,500,500,500,2021-01-29,225.89341735839844,219.0862274169922,209.30877685546875,0.031070825499450283,0.07923528459765294
501,501,501,501,2021-02-01,233.3822631835937,220.0405731201172,210.6819000244141,0.060632863631896905,0.10774709719510334
502,502,502,502,2021-02-02,233.2459259033203,223.5269317626953,207.44876098632807,0.043480193030802416,0.12435439379988589
503,503,503,503,2021-02-03,236.64468383789065,226.2537384033203,207.08840942382807,0.04592607179841335,0.1427229775741461
504,504,504,504,2021-02-04,235.6805419921875,226.80880737304688,210.77931213378903,0.03911547669552662,0.11813887049120253
505,505,505,505,2021-02-05,235.86558532714844,232.68112182617188,218.47268676757807,0.013685955594436194,0.07961131808697797
506,506,506,506,2021-02-08,236.1284942626953,225.89341735839844,219.0862274169922,0.045309318987627245,0.07778794243084097
507,507,507,507,2021-02-09,237.39453125,233.3822631835937,220.0405731201172,0.017191829454708873,0.07886708293751599
508,508,508,508,2021-02-10,236.4693756103516,233.2459259033203,223.5269317626953,0.013819961461480679,0.0579010490843066
509,509,509,509,2021-02-11,238.095703125,236.64468383789065,226.2537384033203,0.0061316369485964195,0.05233931074575304
510,510,510,510,2021-02-12,238.5826568603516,235.6805419921875,226.80880737304688,0.012313765250337338,0.05191090074354787
511,511,511,511,2021-02-16,237.32635498046875,235.86558532714844,232.68112182617188,0.00619322929750088,0.019963945153088858
512,512,512,512,2021-02-17,238.36099243164065,236.1284942626953,225.89341735839844,0.009454590289563525,0.05519229032451789
513,513,513,513,2021-02-18,237.96080017089844,237.39453125,233.3822631835937,0.002385349476741405,0.01961818745284405
514,514,514,514,2021-02-19,235.208251953125,236.4693756103516,233.2459259033203,-0.005333137341659966,0.008413120367290139
515,515,515,515,2021-02-22,228.9027099609375,238.095703125,236.64468383789065,-0.038610495877937745,-0.03271560447247002
516,516,516,516,2021-02-23,227.69235229492188,238.5826568603516,235.6805419921875,-0.04564583490158747,-0.03389414174688388
517,517,517,517,2021-02-24,228.9417419433593,237.32635498046875,235.86558532714844,-0.03532946451648611,-0.029355038693693714
518,518,518,518,2021-02-25,223.5146942138672,238.36099243164065,236.1284942626953,-0.06228493205334851,-0.05341922027756274
519,519,519,519,2021-02-26,226.8236389160156,237.96080017089844,237.39453125,-0.04680250380266149,-0.04452879465387605
520,520,520,520,2021-03-01,231.27459716796875,235.208251953125,236.4693756103516,-0.016724135962458475,-0.021968081190110067
521,521,521,521,2021-03-02,228.2779998779297,228.9027099609375,238.095703125,-0.00272915110141958,-0.04123427310200567
522,522,522,522,2021-03-03,222.118881225586,227.69235229492188,238.5826568603516,-0.024478077604103143,-0.06900659021666544
523,523,523,523,2021-03-04,221.30874633789065,228.9417419433593,237.32635498046875,-0.03334034038824185,-0.06749190853201403
524,524,524,524,2021-03-05,226.06228637695312,223.5146942138672,238.36099243164065,0.011397873289924698,-0.05159697452683942
525,525,525,525,2021-03-08,221.95294189453125,226.8236389160156,237.96080017089844,-0.02147349828598677,-0.06727098860346192
526,526,526,526,2021-03-09,228.1901397705078,231.27459716796875,235.208251953125,-0.01333677556995494,-0.02983786548448064
527,527,527,527,2021-03-10,226.8626708984375,228.2779998779297,228.9027099609375,-0.006200023568845969,-0.008912253869113762
528,528,528,528,2021-03-11,231.46006774902344,222.118881225586,227.69235229492188,0.042054896332520464,0.016547395712357416
529,529,529,529,2021-03-12,230.1130523681641,221.30874633789065,228.9417419433593,0.03978291041796944,0.005116194254757511
530,530,530,530,2021-03-15,229.1955108642578,226.06228637695312,223.5146942138672,0.013860005299955791,0.025415853174087122
531,531,531,531,2021-03-16,232.0262145996093,221.95294189453125,226.8236389160156,0.04538472263127158,0.022936655581652143
532,532,532,532,2021-03-17,231.3722076416016,228.1901397705078,231.27459716796875,0.013944808808540099,0.00042205445313969747
533,533,533,533,2021-03-18,225.20333862304688,226.8626708984375,228.2779998779297,-0.0073142587487805555,-0.013468933740995448
534,534,534,534,2021-03-19,224.84217834472656,231.46006774902344,222.118881225586,-0.028591927189241084,0.012260538609389027
535,535,535,535,2021-03-22,230.34732055664065,230.1130523681641,221.30874633789065,0.0010180569336055711,0.04084146861936522
536,536,536,536,2021-03-23,231.8992919921875,229.1955108642578,226.06228637695312,0.01179683283382893,0.025820342299384347
537,537,537,537,2021-03-24,229.82997131347656,232.0262145996093,221.95294189453125,-0.009465496344551516,0.035489637360555326
538,538,538,538,2021-03-25,226.7845916748047,231.3722076416016,228.1901397705078,-0.019827860975866085,-0.006159547897716777
539,539,539,539,2021-03-26,230.8256072998047,225.20333862304688,226.8626708984375,0.02496529896552091,0.01746843756036598
540,540,540,540,2021-03-29,229.615234375,224.84217834472656,231.46006774902344,0.02122847263539418,-0.007970417497776827
541,541,541,541,2021-03-30,226.3063201904297,230.34732055664065,230.1130523681641,-0.017543075198121594,-0.016542878113858128
542,542,542,542,2021-03-31,230.1325836181641,231.8992919921875,229.1955108642578,-0.007618429357183709,0.004088530139062296
543,543,543,543,2021-04-01,236.5552520751953,229.82997131347656,232.0262145996093,0.029261983209952103,0.019519507670292535
544,544,544,544,2021-04-05,243.1145782470703,226.7845916748047,231.3722076416016,0.07200659644320906,0.05075099868372179
545,545,545,545,2021-04-06,241.9335174560547,230.8256072998047,225.20333862304688,0.04812252109369575,0.07428921318529547
546,546,546,546,2021-04-07,243.9246826171875,229.615234375,224.84217834472656,0.062319245851160554,0.08487066089176465
547,547,547,547,2021-04-08,247.19461059570312,226.3063201904297,230.34732055664065,0.09230095910576686,0.07313864124119407
548,548,548,548,2021-04-09,249.7324676513672,230.1325836181641,231.8992919921875,0.0851677920833811,0.07690051791870278
549,549,549,549,2021-04-12,249.79103088378903,236.5552520751953,229.82997131347656,0.05595216632259081,0.08685142088403519
550,550,550,550,2021-04-13,252.309326171875,243.1145782470703,226.7845916748047,0.037820635813375025,0.11255056751682324
551,551,551,551,2021-04-14,249.47866821289065,241.9335174560547,230.8256072998047,0.031186876610457492,0.08081018883168656
552,552,552,552,2021-04-15,253.2951812744141,243.9246826171875,229.615234375,0.03841554104605538,0.10312881444417044
553,553,553,553,2021-04-16,254.5055389404297,247.19461059570312,226.3063201904297,0.029575597652021113,0.12460641278719597
554,554,554,554,2021-04-19,252.5533447265625,249.7324676513672,230.1325836181641,0.011295596050143297,0.09742540910938069
555,555,555,555,2021-04-20,252.08482360839844,249.79103088378903,236.5552520751953,0.009182846623810637,0.06564881310801174
556,556,556,556,2021-04-21,254.349349975586,252.309326171875,243.1145782470703,0.008085407839111491,0.04621183891777192
557,557,557,557,2021-04-22,251.0208740234375,249.47866821289065,241.9335174560547,0.006181714138504324,0.03756137910504043
558,558,558,558,2021-04-23,254.9057159423828,253.2951812744141,243.9246826171875,0.006358331255515992,0.04501813103690222
559,559,559,559,2021-04-26,255.29617309570312,254.5055389404297,247.19461059570312,0.0031065498950044734,0.03277402561680609
560,560,560,560,2021-04-27,255.7061309814453,252.5533447265625,249.7324676513672,0.012483644824804463,0.0239202510841221
561,561,561,561,2021-04-28,248.47325134277344,252.08482360839844,249.79103088378903,-0.01432681354604437,-0.0052755278536348316
562,562,562,562,2021-04-29,246.4722900390625,254.349349975586,252.309326171875,-0.030969451808229853,-0.02313444461754166
563,563,563,563,2021-04-30,246.1501922607422,251.0208740234375,249.47866821289065,-0.01940349296306143,-0.013341725671343285
564,564,564,564,2021-05-03,245.8378448486328,254.9057159423828,253.2951812744141,-0.03557343176957095,-0.02944128817714131
565,565,565,565,2021-05-04,241.8651580810547,255.29617309570312,254.5055389404297,-0.052609543072208664,-0.04966642734771143
566,566,566,566,2021-05-05,240.5767364501953,255.7061309814453,252.5533447265625,-0.05916711685081899,-0.047422093298087886
567,567,567,567,2021-05-06,243.7587890625,248.47325134277344,252.08482360839844,-0.018973721536608146,-0.03302870211192299
568,568,568,568,2021-05-07,246.42349243164065,246.4722900390625,254.349349975586,-0.00019798415235283695,-0.031161304499917608
569,569,569,569,2021-05-10,241.2697296142578,246.1501922607422,251.0208740234375,-0.019827173814735866,-0.03884595035020566
570,570,570,570,2021-05-11,240.34243774414065,245.8378448486328,254.9057159423828,-0.02235378815607414,-0.05713201896788356
571,571,571,571,2021-05-12,233.28533935546875,241.8651580810547,255.29617309570312,-0.03547356218505282,-0.0862168573595623
572,572,572,572,2021-05-13,237.21896362304688,240.5767364501953,255.7061309814453,-0.013957180052791895,-0.07229849080051942
573,573,573,573,2021-05-14,242.216552734375,243.7587890625,248.47325134277344,-0.006326895264193166,-0.0251805720518673
574,574,574,574,2021-05-17,239.31756591796875,246.42349243164065,246.4722900390625,-0.028836238150642735,-0.029028513184828353
575,575,575,575,2021-05-18,237.26779174804688,241.2697296142578,246.1501922607422,-0.016586986990076324,-0.03608528773069719
576,576,576,576,2021-05-19,237.8547821044922,240.34243774414065,245.8378448486328,-0.010350463542758592,-0.032472879629480755
577,577,577,577,2021-05-20,241.1420135498047,233.28533935546875,241.8651580810547,0.033678388089207534,-0.00298986649002031
578,578,578,578,2021-05-21,239.8603973388672,237.21896362304688,240.5767364501953,0.011135002343310552,-0.002977590942075281
579,579,579,579,2021-05-24,245.3489227294922,242.216552734375,243.7587890625,0.012932105422837292,0.006523390082088465
580,580,580,580,2021-05-25,246.2685394287109,239.31756591796875,246.42349243164065,0.029044978307713354,-0.0006288077544909232
581,581,581,581,2021-05-26,246.0435028076172,237.26779174804688,241.2697296142578,0.03698652478246678,0.019786042787015568
582,582,582,582,2021-05-27,243.9107208251953,237.8547821044922,240.34243774414065,0.02546065572918632,0.014846662597528093
583,583,583,583,2021-05-28,244.2727203369141,241.1420135498047,233.28533935546875,0.012982834227113216,0.047098463245919264
584,584,584,584,2021-06-01,242.0421295166016,239.8603973388672,237.21896362304688,0.009095841589273013,0.020332126149994467
585,585,585,585,2021-06-02,241.9442749023437,245.3489227294922,242.216552734375,-0.013876758818714086,-0.001124109103847637
586,586,586,586,2021-06-03,240.38873291015625,246.2685394287109,239.31756591796875,-0.02387558935540257,0.004475922977399183
587,587,587,587,2021-06-04,245.3586578369141,246.0435028076172,237.26779174804688,-0.0027834304214022776,0.03410014494280311
588,588,588,588,2021-06-07,248.31326293945312,243.9107208251953,237.8547821044922,0.018049809780247505,0.04397002550222595
589,589,589,589,2021-06-08,247.10012817382807,244.2727203369141,241.1420135498047,0.011574799809877412,0.02470790774413434
590,590,590,590,2021-06-09,248.0980529785156,242.0421295166016,239.8603973388672,0.02502012138964682,0.03434354203962453
591,591,591,591,2021-06-10,251.66897583007807,241.9442749023437,245.3489227294922,0.04019397000263614,0.025759449156228964
592,592,592,592,2021-06-11,252.3049468994141,240.38873291015625,246.2685394287109,0.04957060110513356,0.02451148443364426
593,593,593,593,2021-06-14,254.2616424560547,245.3586578369141,246.0435028076172,0.036285593904162416,0.03340116505682866
594,594,594,594,2021-06-15,252.76470947265625,248.31326293945312,243.9107208251953,0.017926736898820073,0.03630012087007173
595,595,595,595,2021-06-16,251.80596923828125,247.10012817382807,244.2727203369141,0.01904426800273762,0.03083950140227243
596,596,596,596,2021-06-17,255.24972534179688,248.0980529785156,242.0421295166016,0.028825991487730906,0.05456734268357755
597,597,597,597,2021-06-18,253.8115234375,251.66897583007807,241.9442749023437,0.008513356087516133,0.04904951166935567
598,598,598,598,2021-06-21,256.9422912597656,252.3049468994141,240.38873291015625,0.018379918496803427,0.06886162321008671
599,599,599,599,2021-06-22,259.7598571777344,254.2616424560547,245.3586578369141,0.02162423977352379,0.058694482060594355
600,600,600,600,2021-06-23,259.52508544921875,252.76470947265625,248.31326293945312,0.026745727244387396,0.04515192775868537
601,601,601,601,2021-06-24,260.91436767578125,251.80596923828125,247.10012817382807,0.03617228958095442,0.05590543236074419
602,602,602,602,2021-06-25,259.280517578125,255.24972534179688,248.0980529785156,0.015791563461745595,0.045072762423402635
603,603,603,603,2021-06-28,262.9003601074219,253.8115234375,251.66897583007807,0.035809393312120186,0.044627607516180445
604,604,604,604,2021-06-29,265.5223083496094,256.9422912597656,252.3049468994141,0.033392778774473664,0.052386453823533685
605,605,605,605,2021-06-30,265.0331115722656,259.7598571777344,254.2616424560547,0.020300497743664714,0.04236372034791924
606,606,606,606,2021-07-01,265.7180480957031,259.52508544921875,252.76470947265625,0.023862674530151118,0.05124662635884358
607,607,607,607,2021-07-02,271.6369934082031,260.91436767578125,251.80596923828125,0.04109634064209944,0.07875517895747741
608,608,608,608,2021-07-06,271.64678955078125,259.280517578125,255.24972534179688,0.047694566827336304,0.06423930206791639
609,609,609,609,2021-07-07,273.8676147460937,262.9003601074219,253.8115234375,0.041716392606653496,0.07901962462918832
610,610,610,610,2021-07-08,271.4120178222656,265.5223083496094,256.9422912597656,0.02218159938901021,0.056315083404745
611,611,611,611,2021-07-09,271.92071533203125,265.0331115722656,259.7598571777344,0.025987710437032074,0.04681577163778661
612,612,612,612,2021-07-12,271.31414794921875,265.7180480957031,259.52508544921875,0.021060292643351408,0.0454255220823605
613,613,613,613,2021-07-13,274.89483642578125,271.6369934082031,260.91436767578125,0.011993370183870367,0.053582594452492804
614,614,614,614,2021-07-14,276.3917541503906,271.64678955078125,259.280517578125,0.017467405403377212,0.06599507256502513
615,615,615,615,2021-07-15,274.94384765625,273.8676147460937,262.9003601074219,0.003929756028854037,0.0458100838808555
616,616,616,616,2021-07-16,274.6698303222656,271.4120178222656,265.5223083496094,0.012003199144016374,0.03445104868782556
617,617,617,617,2021-07-19,271.0108947753906,271.92071533203125,265.0331115722656,-0.003345903807033146,0.022554854250711465
618,618,618,618,2021-07-20,273.2708435058594,271.31414794921875,265.7180480957031,0.007211918624335345,0.028424096384435105
619,619,619,619,2021-07-21,275.3057556152344,274.89483642578125,271.6369934082031,0.0014948232378459991,0.01350612139016727
620,620,620,620,2021-07-22,279.943115234375,276.3917541503906,271.64678955078125,0.012849012427671891,0.030540856740156164
621,621,621,621,2021-07-23,283.3966369628906,274.94384765625,273.8676147460937,0.03074369322571191,0.03479426446836875
622,622,622,622,2021-07-26,282.79010009765625,274.6698303222656,271.4120178222656,0.0295637484679816,0.04192180717230287
623,623,623,623,2021-07-27,280.33447265625,271.0108947753906,271.92071533203125,0.03440296335166382,0.030941950538579066
624,624,624,624,2021-07-28,280.0213623046875,273.2708435058594,271.31414794921875,0.02470266755217665,0.032092739804702175
625,625,625,625,2021-07-29,280.2953491210937,275.3057556152344,274.89483642578125,0.018123825616027878,0.01964574076956338
626,626,626,626,2021-07-30,278.7397766113281,279.943115234375,276.3917541503906,-0.004298511224465784,0.008495269579062326
627,627,627,627,2021-08-02,278.6517028808594,283.3966369628906,274.94384765625,-0.016743085355146903,0.013485863590754432
628,628,628,628,2021-08-03,280.9018859863281,282.79010009765625,274.6698303222656,-0.00667708703620129,0.02268926171014307
629,629,629,629,2021-08-04,280.3050842285156,280.33447265625,271.0108947753906,-0.00010483344219469615,0.03429452332839933
630,630,630,630,2021-08-05,283.2499084472656,280.0213623046875,273.2708435058594,0.01152964229588016,0.03651712276868757
631,631,631,631,2021-08-06,283.1911926269531,280.2953491210937,275.3057556152344,0.010331400485023234,0.028642470601811132
632,632,632,632,2021-08-09,282.08563232421875,278.7397766113281,279.943115234375,0.012003510060769162,0.0076534016135740845
633,633,633,633,2021-08-10,280.23663330078125,278.6517028808594,283.3966369628906,0.005687854779051982,-0.011150462814148221
634,634,634,634,2021-08-11,280.735595703125,280.9018859863281,282.79010009765625,-0.000591987065587829,-0.007265121352627801
635,635,635,635,2021-08-12,283.53369140625,280.3050842285156,280.33447265625,0.011518189855958205,0.011412148922272936
636,636,636,636,2021-08-13,286.5078125,283.2499084472656,280.0213623046875,0.01150187151195814,0.023164126272104513
637,637,637,637,2021-08-16,288.2198791503906,283.1911926269531,280.2953491210937,0.017757213692947582,0.028272071064130877
638,638,638,638,2021-08-17,286.7327880859375,282.08563232421875,278.7397766113281,0.016474273161057207,0.028675532325459052
639,639,639,639,2021-08-18,284.9782409667969,280.23663330078125,278.6517028808594,0.01692001366904239,0.022704107028703513
640,640,640,640,2021-08-19,290.8987121582031,280.735595703125,280.9018859863281,0.03620173790083081,0.03558831987465383
641,641,641,641,2021-08-20,298.3385925292969,283.53369140625,280.3050842285156,0.05221566809086631,0.0643352879253507
642,642,642,642,2021-08-23,298.6228332519531,286.5078125,283.2499084472656,0.04228513228396924,0.05427336195432364
643,643,643,643,2021-08-24,296.6330261230469,288.2198791503906,283.1911926269531,0.029190030186177163,0.0474655774828443
644,644,644,644,2021-08-25,296.0350646972656,286.7327880859375,282.08563232421875,0.03244231911329276,0.04945105590140053
645,645,645,645,2021-08-26,293.1728210449219,284.9782409667969,280.23663330078125,0.02875510793499414,0.04616165842335129
646,646,646,646,2021-08-27,293.7904052734375,290.8987121582031,280.735595703125,0.009940549732175397,0.046502152809000386
647,647,647,647,2021-08-30,297.5837707519531,298.3385925292969,283.53369140625,-0.0025300842607870466,0.04955347379007602
648,648,648,648,2021-08-31,295.9076538085937,298.6228332519531,286.5078125,-0.009092337025242148,0.032808324584844284
649,649,649,649,2021-09-01,295.85858154296875,296.6330261230469,288.2198791503906,-0.0026107833985986595,0.026503037941363994
650,650,650,650,2021-09-02,295.19207763671875,296.0350646972656,286.7327880859375,-0.0028475919276959027,0.029502344699574135
651,651,651,651,2021-09-03,295.1823425292969,293.1728210449219,284.9782409667969,0.00685439215413175,0.03580659887534665
652,652,652,652,2021-09-07,294.2413024902344,293.7904052734375,290.8987121582031,0.0015347581428917234,0.011490564214713395
653,653,653,653,2021-09-08,294.27069091796875,297.5837707519531,298.3385925292969,-0.011133267871472508,-0.013635184026446923
654,654,654,654,2021-09-09,291.3692932128906,295.9076538085937,298.6228332519531,-0.01533708417910229,-0.02428997126600352
655,655,655,655,2021-09-10,289.8597412109375,295.85858154296875,296.6330261230469,-0.020276039656331624,-0.022833886707206097
656,656,656,656,2021-09-13,291.11444091796875,295.19207763671875,296.0350646972656,-0.01381350323286179,-0.016621759940258607
657,657,657,657,2021-09-14,293.8589782714844,295.1823425292969,293.1728210449219,-0.004483209417179723,0.0023404530614976604
658,658,658,658,2021-09-15,298.7894592285156,294.2413024902344,293.7904052734375,0.015457234248860141,0.017015715507881835
659,659,659,659,2021-09-16,299.1816101074219,294.27069091796875,297.5837707519531,0.01668844142831105,0.005369376668059589
660,660,660,660,2021-09-17,293.9373779296875,291.3692932128906,295.9076538085937,0.008813848187223083,-0.00665841472346862
661,661,661,661,2021-09-20,288.4775390625,289.8597412109375,295.85858154296875,-0.004768520604700455,-0.02494787354814909
662,662,662,662,2021-09-21,288.9677124023437,291.11444091796875,295.19207763671875,-0.007374173912004456,-0.021085813969693112
663,663,663,663,2021-09-22,292.67291259765625,293.8589782714844,295.1823425292969,-0.004036172999731802,-0.008501287408109626
664,664,664,664,2021-09-23,293.6335144042969,298.7894592285156,294.2413024902344,-0.0172561135106023,-0.0020656110505005154
665,665,665,665,2021-09-24,293.4277038574219,299.1816101074219,294.27069091796875,-0.01923215216314278,-0.0028646653797468336
666,666,666,666,2021-09-27,288.35015869140625,293.9373779296875,291.3692932128906,-0.019008195819239293,-0.01036188298428009
667,667,667,667,2021-09-28,277.9108581542969,288.4775390625,289.8597412109375,-0.03662912870978774,-0.041222982559503296
668,668,668,668,2021-09-29,278.38140869140625,288.9677124023437,291.11444091796875,-0.03663490160519256,-0.0437389233815112
669,669,669,669,2021-09-30,276.342529296875,292.67291259765625,293.8589782714844,-0.05579738540146684,-0.05960835050078561
670,670,670,670,2021-10-01,283.3805236816406,293.6335144042969,298.7894592285156,-0.03491764468186409,-0.05157121535231324
671,671,671,671,2021-10-04,277.5089416503906,293.4277038574219,299.1816101074219,-0.054251053999884946,-0.07243984163749106
672,672,672,672,2021-10-05,283.04718017578125,288.35015869140625,293.9373779296875,-0.0183907598306553,-0.03704938048576889
673,673,673,673,2021-10-06,287.3111267089844,277.9108581542969,288.4775390625,0.033824761713586726,-0.004043338546585784
674,674,674,674,2021-10-07,289.0166931152344,278.38140869140625,288.9677124023437,0.03820400390177503,0.00016950237271662338
675,675,675,675,2021-10-08,289.0166931152344,276.342529296875,292.67291259765625,0.0458639640109233,-0.012492510666500145
676,676,676,676,2021-10-11,288.4090270996094,283.3805236816406,293.6335144042969,0.017744703667842643,-0.0177925442716802
677,677,677,677,2021-10-12,287.08575439453125,277.5089416503906,293.4277038574219,0.03450992493137606,-0.021613328869492854
678,678,678,678,2021-10-13,290.44781494140625,283.04718017578125,288.35015869140625,0.02614629391831058,0.0072746838757420385
679,679,679,679,2021-10-14,296.76043701171875,287.3111267089844,277.9108581542969,0.03288877256851075,0.06782598917727967
680,680,680,680,2021-10-15,298.1915588378906,289.0166931152344,278.38140869140625,0.03174510656724627,0.07116190064417882
681,681,681,681,2021-10-18,301.2106018066406,289.0166931152344,276.342529296875,0.042191018656989376,0.08999003002918116
682,682,682,682,2021-10-19,302.1320495605469,288.4090270996094,283.3805236816406,0.047581806294148654,0.0661708350146617
683,683,683,683,2021-10-20,301.3282470703125,287.08575439453125,277.5089416503906,0.049610586585248306,0.0858325691354831
684,684,684,684,2021-10-21,304.61199951171875,290.44781494140625,283.04718017578125,0.04876671071934191,0.0761880733895497
685,685,685,685,2021-10-22,303.0436096191406,296.76043701171875,287.3111267089844,0.021172541295232605,0.054757652759099606
686,686,686,686,2021-10-25,302.0339660644531,298.1915588378906,289.0166931152344,0.012885700861342553,0.045039865375625876
687,687,687,687,2021-10-26,303.9748229980469,301.2106018066406,289.0166931152344,0.00917703817470783,0.05175524542054233
688,688,688,688,2021-10-27,316.7764587402344,302.1320495605469,288.4090270996094,0.048470227508097485,0.09835833477856992
689,689,689,689,2021-10-28,317.93310546875,301.3282470703125,287.08575439453125,0.055105548715991715,0.10744995389714251
690,690,690,690,2021-10-29,325.05926513671875,304.61199951171875,290.44781494140625,0.0671256078479383,0.11916581366706058
691,691,691,691,2021-11-01,322.8537902832031,303.0436096191406,296.76043701171875,0.06537072564889113,0.08792733133242403
692,692,692,692,2021-11-02,326.5394287109375,302.0339660644531,298.1915588378906,0.0811347907846065,0.09506597028944719
693,693,693,693,2021-11-03,327.3921813964844,303.9748229980469,301.2106018066406,0.07703716435287777,0.08692117552572332
694,694,694,694,2021-11-04,329.783935546875,316.7764587402344,302.1320495605469,0.04106200586485853,0.09152251813916457
695,695,695,695,2021-11-05,329.4114074707031,317.93310546875,301.3282470703125,0.03610288392279837,0.0931979018675857
696,696,696,696,2021-11-08,330.32305908203125,325.05926513671875,304.61199951171875,0.016193336138560888,0.08440593151788622
697,697,697,697,2021-11-09,329.3036499023437,322.8537902832031,303.0436096191406,0.019977648747697252,0.08665432779198401
698,698,698,698,2021-11-10,324.2554931640625,326.5394287109375,302.0339660644531,-0.00699436376149476,0.07357294078265153
699,699,699,699,2021-11-11,325.8532409667969,327.3921813964844,303.9748229980469,-0.004700602265830467,0.0719744410177372
700,700,700,700,2021-11-12,330.0583801269531,329.783935546875,316.7764587402344,0.0008321951147287621,0.04192837258026905
701,701,701,701,2021-11-15,329.4212646484375,329.4114074707031,317.93310546875,2.9923607716142442e-05,0.03613388785905047
702,702,702,702,2021-11-16,332.793212890625,330.32305908203125,325.05926513671875,0.007477993862911925,0.023792423669737106
703,703,703,703,2021-11-17,333.0190734863281,329.3036499023437,322.8537902832031,0.011282667486638198,0.031485717402320645
704,704,704,704,2021-11-18,335.13037109375,324.2554931640625,326.5394287109375,0.033537991364683384,0.026309050691754265
705,705,705,705,2021-11-19,336.937255859375,325.8532409667969,327.3921813964844,0.03401535875381256,0.02915486381555077
706,706,706,706,2021-11-22,333.7162475585937,330.0583801269531,329.783935546875,0.011082486165731043,0.011923904071305946
707,707,707,707,2021-11-23,331.6049499511719,329.4212646484375,329.4114074707031,0.00662885349877107,0.006658975465698935
708,708,708,708,2021-11-24,331.8308410644531,332.793212890625,330.32305908203125,-0.002891801241415859,0.0045645677495600445
709,709,709,709,2021-11-26,323.7488708496094,333.0190734863281,329.3036499023437,-0.02783685192463703,-0.016868258382139456
710,710,710,710,2021-11-29,330.5738220214844,335.13037109375,324.2554931640625,-0.013596347765780337,0.01948564940494313
711,711,711,711,2021-11-30,324.6425170898437,336.937255859375,325.8532409667969,-0.036489698172952,-0.003715549593310774
712,712,712,712,2021-12-01,324.14166259765625,333.7162475585937,330.0583801269531,-0.02869079654042417,-0.017926275730436148
713,713,713,713,2021-12-02,323.56231689453125,331.6049499511719,329.4212646484375,-0.024253658028400626,-0.0177855784755091
714,714,714,714,2021-12-03,317.1988525390625,331.8308410644531,332.793212890625,-0.044094721510676504,-0.04685900958168787
715,715,715,715,2021-12-06,320.3216247558594,323.7488708496094,333.0190734863281,-0.010586125241938027,-0.038128292765759686
716,716,716,716,2021-12-07,328.8946228027344,330.5738220214844,335.13037109375,-0.005079649708744527,-0.018606932790556363
717,717,717,717,2021-12-08,328.9436950683594,324.6425170898437,336.937255859375,0.013248966947004392,-0.023724182030947172
718,718,718,718,2021-12-09,327.1073303222656,324.14166259765625,333.7162475585937,0.009149295097836685,-0.019804002006727828
719,719,719,719,2021-12-10,336.37750244140625,323.56231689453125,331.6049499511719,0.039606545254935455,0.014392283622235214
720,720,720,720,2021-12-13,333.2939758300781,317.1988525390625,331.8308410644531,0.05074142974408624,0.004409279019790713
721,721,721,721,2021-12-14,322.4329833984375,320.3216247558594,323.7488708496094,0.006591370920359552,-0.004064531399657456
722,722,722,722,2021-12-15,328.62945556640625,328.8946228027344,330.5738220214844,-0.000806237675971877,-0.0058817919797404805
723,723,723,723,2021-12-16,319.0548400878906,328.9436950683594,324.6425170898437,-0.03006245484782344,-0.01721178437144355
724,724,724,724,2021-12-17,317.97467041015625,327.1073303222656,324.14166259765625,-0.027919459655984746,-0.019025607933512823
725,725,725,725,2021-12-20,314.1546325683594,336.37750244140625,323.56231689453125,-0.06606526807457314,-0.029075339849412685
726,726,726,726,2021-12-21,321.4018859863281,333.2939758300781,317.1988525390625,-0.03568048241535848,0.013250468637013846
727,727,727,727,2021-12-22,327.2055053710937,322.4329833984375,320.3216247558594,0.01480159356637123,0.021490527280139338
728,728,728,728,2021-12-23,328.6687316894531,328.62945556640625,328.8946228027344,0.00011951491986361695,-0.0006868191135394053
