,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,OTIS,OTIS_6m,OTIS_12m,OTIS_6m_ret,OTIS_12m_ret
485,485,485,485,2022-02-18,74.32289123535156,79.14326477050781,80.8125,-0.06090693313112516,-0.08030451680926143
486,486,486,486,2022-02-22,74.27423095703125,77.28962707519531,79.4344253540039,-0.0390142407496723,-0.06496168851195139
487,487,487,487,2022-02-23,72.70696258544922,77.39637756347656,80.00701141357422,-0.06058959250620388,-0.09124261360531771
488,488,488,488,2022-02-24,74.55652618408203,76.46470642089844,79.2500228881836,-0.024955045616900207,-0.05922391607033062
489,489,489,489,2022-02-25,76.4255599975586,76.54236602783203,81.58891296386719,-0.0015260310901673568,-0.06328498295589813
490,490,490,490,2022-02-28,76.25032806396484,74.19635772705078,81.29774475097656,0.027682899805810957,-0.06208556833246093
491,491,491,491,2022-03-01,75.58839416503906,74.32289123535156,79.14326477050781,0.01702709499930699,-0.04491690626835809
492,492,492,492,2022-03-02,76.68838500976562,74.27423095703125,77.28962707519531,0.03250325209198057,-0.007779078359955616
493,493,493,493,2022-03-03,77.07775115966797,72.70696258544922,77.39637756347656,0.06011513091448362,-0.004116812877285825
494,494,494,494,2022-03-04,75.89015197753906,74.55652618408203,76.46470642089844,0.01788744542850984,-0.007513982205028746
495,495,495,495,2022-03-07,72.32732391357422,76.4255599975586,76.54236602783203,-0.05362389342145868,-0.055068092783088995
496,496,496,496,2022-03-08,71.54857635498047,76.25032806396484,74.19635772705078,-0.061662052195240014,-0.035686136802170476
497,497,497,497,2022-03-09,73.2618408203125,75.58839416503906,74.32289123535156,-0.03077924025805845,-0.014276226306631834
498,498,498,498,2022-03-10,71.84060668945312,76.68838500976562,74.27423095703125,-0.06321398370424902,-0.03276539166034598
499,499,499,499,2022-03-11,70.477783203125,77.07775115966797,72.70696258544922,-0.08562740683587167,-0.03065977869319414
500,500,500,500,2022-03-14,70.06892395019531,75.89015197753906,74.55652618408203,-0.07670597403819457,-0.060190602534333615
501,501,501,501,2022-03-15,71.694580078125,72.32732391357422,76.4255599975586,-0.008748337436143783,-0.06190311094331169
502,502,502,502,2022-03-16,73.4954605102539,71.54857635498047,76.25032806396484,0.02721066238431047,-0.03612925509513787
503,503,503,503,2022-03-17,74.3618392944336,73.2618408203125,75.58839416503906,0.01501461691112893,-0.016226761848219917
504,504,504,504,2022-03-18,75.90962982177734,71.84060668945312,76.68838500976562,0.056639598687041603,-0.010154799685625271
505,505,505,505,2022-03-21,75.27689361572266,70.477783203125,77.07775115966797,0.06809394669474877,-0.023364168217814285
506,506,506,506,2022-03-22,75.47157287597656,70.06892395019531,75.89015197753906,0.07710477942577554,-0.005515591821273258
507,507,507,507,2022-03-23,74.4105224609375,71.694580078125,72.32732391357422,0.03788211577294898,0.02880237280522846
508,508,508,508,2022-03-24,75.36448669433594,73.4954605102539,71.54857635498047,0.02543049830705213,0.053333141395060624
509,509,509,509,2022-03-25,75.18926239013672,74.3618392944336,73.2618408203125,0.01112698534024914,0.026308669673637652
510,510,510,510,2022-03-28,75.93882751464844,75.90962982177734,71.84060668945312,0.0003846375346532316,0.057046021937297686
511,511,511,511,2022-03-29,76.56183624267578,75.27689361572266,70.477783203125,0.01706954903735225,0.08632582869435379
512,512,512,512,2022-03-30,75.68573760986328,75.47157287597656,70.06892395019531,0.0028376874328386315,0.08016126612220242
513,513,513,513,2022-03-31,74.90696716308594,74.4105224609375,71.694580078125,0.006671700261331237,0.04480655415598256
514,514,514,514,2022-04-01,74.2547607421875,75.36448669433594,73.4954605102539,-0.014724786180117855,0.010331253476909108
515,515,515,515,2022-04-04,74.6052017211914,75.18926239013672,74.3618392944336,-0.00776787336886986,0.003272678958278874
516,516,516,516,2022-04-05,73.15476989746094,75.93882751464844,75.90962982177734,-0.03666184622945967,-0.03629131021695586
517,517,517,517,2022-04-06,74.20609283447266,76.56183624267578,75.27689361572266,-0.03076916024762255,-0.01422482689995519
518,518,518,518,2022-04-07,75.4813003540039,75.68573760986328,75.47157287597656,-0.002701133163465874,0.00012888929774024227
519,519,519,519,2022-04-08,75.18926239013672,74.90696716308594,74.4105224609375,0.003768611088420748,0.010465454393335571
520,520,520,520,2022-04-11,74.34237670898438,74.2547607421875,75.36448669433594,0.0011799373659162615,-0.013562223139620744
521,521,521,521,2022-04-12,73.87510681152344,74.6052017211914,75.18926239013672,-0.009786112668074054,-0.017477968752964812
522,522,522,522,2022-04-13,73.8264389038086,73.15476989746094,75.93882751464844,0.0091814793114533,-0.027816976900681967
523,523,523,523,2022-04-14,72.765380859375,74.20609283447266,76.56183624267578,-0.019415009200273725,-0.04958678591860399
524,524,524,524,2022-04-18,71.66539001464844,75.4813003540039,75.68573760986328,-0.050554379978339226,-0.053118959029487156
525,525,525,525,2022-04-19,73.36892700195312,75.18926239013672,74.90696716308594,-0.024210044497289585,-0.02053267165101247
526,526,526,526,2022-04-20,73.51493835449219,74.34237670898438,74.2547607421875,-0.011130103597995267,-0.009963299057200836
527,527,527,527,2022-04-21,73.21316528320312,73.87510681152344,74.6052017211914,-0.00896027846036307,-0.018658704833886652
528,528,528,528,2022-04-22,71.4706802368164,73.8264389038086,73.15476989746094,-0.03190941757412413,-0.02302091391996819
529,529,529,529,2022-04-25,72.6193618774414,72.765380859375,74.20609283447266,-0.0020067095122581202,-0.021382758428889148
530,530,530,530,2022-04-26,70.44857025146484,71.66539001464844,75.4813003540039,-0.016979182879418908,-0.06667519079475026
531,531,531,531,2022-04-27,71.61671447753906,73.36892700195312,75.18926239013672,-0.02388221548295799,-0.04751407048071132
532,532,532,532,2022-04-28,74.05033111572266,73.51493835449219,74.34237670898438,0.007282775082375625,-0.003928386556767527
533,533,533,533,2022-04-29,70.90608978271484,73.21316528320312,73.87510681152344,-0.03151175736719003,-0.04018968170676773
534,534,534,534,2022-05-02,71.01316833496094,71.4706802368164,73.8264389038086,-0.0064013928556369,-0.0381065457120745
535,535,535,535,2022-05-03,71.37334442138672,72.6193618774414,72.765380859375,-0.017158198913363787,-0.019130476904649307
536,536,536,536,2022-05-04,74.5662612915039,70.44857025146484,71.66539001464844,0.05844960409190758,0.0404779946953826
537,537,537,537,2022-05-05,72.69725036621094,71.61671447753906,73.36892700195312,0.0150877612377871,-0.009154783410207257
538,538,538,538,2022-05-06,72.59989166259766,74.05033111572266,73.51493835449219,-0.01958721090467941,-0.012447085073813646
539,539,539,539,2022-05-09,71.36360931396484,70.90608978271484,73.21316528320312,0.0064524716093077306,-0.025262614477653433
540,540,540,540,2022-05-10,70.83794403076172,71.01316833496094,71.4706802368164,-0.0024674903022592343,-0.008853087783103897
541,541,541,541,2022-05-11,70.96449279785156,71.37334442138672,72.6193618774414,-0.005728351765629802,-0.022788262479953247
542,542,542,542,2022-05-12,71.06184387207031,74.5662612915039,70.44857025146484,-0.046997359915011416,0.008705267096498881
543,543,543,543,2022-05-13,73.1158218383789,72.69725036621094,71.61671447753906,0.005757734578122564,0.020932367140494845
544,544,544,544,2022-05-16,72.36625671386719,72.59989166259766,74.05033111572266,-0.003218117043704005,-0.02274229401113237
545,545,545,545,2022-05-17,73.4565200805664,71.36360931396484,70.90608978271484,0.029327423132338826,0.035969129106782294
546,546,546,546,2022-05-18,70.29280853271484,70.83794403076172,71.01316833496094,-0.007695529641715049,-0.010144031299212597
547,547,547,547,2022-05-19,70.94764709472656,70.96449279785156,71.37334442138672,-0.00023738213944524134,-0.005964374096677494
548,548,548,548,2022-05-20,71.77842712402344,71.06184387207031,74.5662612915039,0.010083938340287979,-0.03738734005426281
549,549,549,549,2022-05-23,72.19869995117188,73.1158218383789,72.69725036621094,-0.012543412139089605,-0.006857899198767781
550,550,550,550,2022-05-24,73.78203582763672,72.36625671386719,72.59989166259766,0.019564078315774447,0.01628300177819808
551,551,551,551,2022-05-25,71.86638641357422,73.4565200805664,71.36360931396484,-0.02164727739958472,0.0070452868687933545
552,552,552,552,2022-05-26,73.38131713867188,70.29280853271484,70.83794403076172,0.04393776078131251,0.03590410679911438
553,553,553,553,2022-05-27,74.57372283935547,70.94764709472656,70.96449279785156,0.051109175471140134,0.05085966092627636
554,554,554,554,2022-05-31,72.71670532226562,71.77842712402344,71.06184387207031,0.013071869025786498,0.0232876232873227
555,555,555,555,2022-06-01,72.29643249511719,72.19869995117188,73.1158218383789,0.0013536607170407944,-0.011206730946319188
556,556,556,556,2022-06-02,73.5376968383789,73.78203582763672,72.36625671386719,-0.0033116325202603436,0.016187656757534752
557,557,557,557,2022-06-03,73.48883056640625,71.86638641357422,73.4565200805664,0.02257584155540049,0.00043985865113693734
558,558,558,558,2022-06-06,73.49861145019531,73.38131713867188,70.29280853271484,0.001598421997547117,0.045606413862215645
559,559,559,559,2022-06-07,74.7594223022461,74.57372283935547,70.94764709472656,0.002490146070495358,0.05372659085410114
560,560,560,560,2022-06-08,74.61280059814453,72.71670532226562,71.77842712402344,0.026075098802617713,0.03948781810478619
561,561,561,561,2022-06-09,74.28050231933594,72.29643249511719,72.19869995117188,0.027443537056309752,0.028834347011400308
562,562,562,562,2022-06-10,71.63182067871094,73.5376968383789,73.78203582763672,-0.025916995522129338,-0.02914280047719109
563,563,563,563,2022-06-13,69.49136352539062,73.48883056640625,71.86638641357422,-0.05439557290823149,-0.033047757188122584
564,564,564,564,2022-06-14,67.64412689208984,73.49861145019531,73.38131713867188,-0.07965435594756276,-0.07818325522476266
565,565,565,565,2022-06-15,68.18168640136719,74.7594223022461,74.57372283935547,-0.08798537626850123,-0.08571432663698197
566,566,566,566,2022-06-16,66.41263580322266,74.61280059814453,72.71670532226562,-0.10990292187378092,-0.0866935526177185
567,567,567,567,2022-06-17,66.34422302246094,74.28050231933594,72.29643249511719,-0.1068420251488944,-0.08233061116892948
568,568,568,568,2022-06-21,68.28919982910156,71.63182067871094,73.5376968383789,-0.04666391022785776,-0.07137151739756664
569,569,569,569,2022-06-22,67.20431518554688,69.49136352539062,73.48883056640625,-0.03291126010224443,-0.08551660616208256
570,570,570,570,2022-06-23,67.03815460205078,67.64412689208984,73.49861145019531,-0.008958239508446098,-0.08789903265753962
571,571,571,571,2022-06-24,69.25680541992188,68.18168640136719,74.7594223022461,0.015768442749065414,-0.07360432588788068
572,572,572,572,2022-06-27,68.33805084228516,66.41263580322266,74.61280059814453,0.02899169737468954,-0.08409749675065026
573,573,573,573,2022-06-28,68.21101379394531,66.34422302246094,74.28050231933594,0.02813795514422357,-0.08171038611582837
574,574,574,574,2022-06-29,68.20123291015625,68.28919982910156,71.63182067871094,-0.0012881527264261283,-0.04789195271109814
575,575,575,575,2022-06-30,69.07109832763672,67.20431518554688,69.49136352539062,0.027777727322059187,-0.006047732789130733
576,576,576,576,2022-07-01,70.27326202392578,67.03815460205078,67.64412689208984,0.048257704005713054,0.03886716042665617
577,577,577,577,2022-07-05,69.75525665283203,69.25680541992188,68.18168640136719,0.007197144452273152,0.023079074961591006
578,578,578,578,2022-07-06,69.64774322509766,68.33805084228516,66.41263580322266,0.019164906910135393,0.04871222746617776
579,579,579,579,2022-07-07,68.50421142578125,68.21101379394531,66.34422302246094,0.004298391352482112,0.03255729443977429
580,580,580,580,2022-07-08,68.30874633789062,68.20123291015625,68.28919982910156,0.0015764147237045112,0.0002862313343541256
581,581,581,581,2022-07-11,67.43888092041016,69.07109832763672,67.20431518554688,-0.023630975136433863,0.003490337401931054
582,582,582,582,2022-07-12,67.2824935913086,70.27326202392578,67.03815460205078,-0.04255912343444268,0.0036447749898285142
583,583,583,583,2022-07-13,66.85245513916016,69.75525665283203,69.25680541992188,-0.04161408978994874,-0.03471644795314366
584,584,584,584,2022-07-14,67.42911529541016,69.64774322509766,68.33805084228516,-0.03185498663635111,-0.013300577579724915
585,585,585,585,2022-07-15,67.93734741210938,68.50421142578125,68.21101379394531,-0.00827487831585405,-0.004012055628767497
586,586,586,586,2022-07-18,67.39977264404297,68.30874633789062,68.20123291015625,-0.013306841986989504,-0.011751404364919171
587,587,587,587,2022-07-19,70.21463012695312,67.43888092041016,69.07109832763672,0.04115947905213391,0.0165558652895903
588,588,588,588,2022-07-20,71.02584838867188,67.2824935913086,70.27326202392578,0.05563638619135314,0.01070942692954624
589,589,589,589,2022-07-21,71.29950714111328,66.85245513916016,69.75525665283203,0.06652039917899999,0.022138123524753084
590,590,590,590,2022-07-22,70.27326202392578,67.42911529541016,69.64774322509766,0.04217980194542492,0.008981178281778357
591,591,591,591,2022-07-25,70.75218200683594,67.93734741210938,68.50421142578125,0.04143280098429103,0.032815071282007
592,592,592,592,2022-07-26,71.0747299194336,67.39977264404297,68.30874633789062,0.054524772580452074,0.0404923780603581
593,593,593,593,2022-07-27,74.71056365966797,70.21463012695312,67.43888092041016,0.0640312926890858,0.10782626639133719
594,594,594,594,2022-07-28,75.11126708984375,71.02584838867188,67.2824935913086,0.05752016757076106,0.1163567680188724
595,595,595,595,2022-07-29,76.40141296386719,71.29950714111328,66.85245513916016,0.07155597601336017,0.14283630728041197
596,596,596,596,2022-08-01,76.50892639160156,70.27326202392578,67.42911529541016,0.08873452274853477,0.1346571292892147
597,597,597,597,2022-08-02,75.70746612548828,70.75218200683594,67.93734741210938,0.07003719147733944,0.11437182947760971
598,598,598,598,2022-08-03,77.43743133544922,71.0747299194336,67.39977264404297,0.08952128869470255,0.14892718918234227
599,599,599,599,2022-08-04,77.70130920410156,74.71056365966797,70.21463012695312,0.04003109330104193,0.10662562864195091
600,600,600,600,2022-08-05,77.52538299560547,75.11126708984375,71.02584838867188,0.03214052963417724,0.09150942585530908
601,601,601,601,2022-08-08,77.48629760742188,76.40141296386719,71.29950714111328,0.014199798164305832,0.08677185459450554
602,602,602,602,2022-08-09,77.07579040527344,76.50892639160156,70.27326202392578,0.007409122574409732,0.09680109027857009
603,603,603,603,2022-08-10,78.09226989746094,75.70746612548828,70.75218200683594,0.031500245537471105,0.1037436257431017
604,604,604,604,2022-08-11,78.77642059326172,77.43743133544922,71.0747299194336,0.017291240614789594,0.1083604634524582
605,605,605,605,2022-08-12,79.90040588378906,77.70130920410156,74.71056365966797,0.02830192569742973,0.06946597602666449
606,606,606,606,2022-08-15,79.70492553710938,77.52538299560547,75.11126708984375,0.028113921625223748,0.06115804759052934
607,607,607,607,2022-08-16,79.48014068603516,77.48629760742188,76.40141296386719,0.025731556935587818,0.040296738014832245
608,608,608,608,2022-08-17,78.75689697265625,77.07579040527344,76.50892639160156,0.021811084369597333,0.029381807941582183
609,609,609,609,2022-08-18,78.87458801269531,78.09226989746094,75.70746612548828,0.010017868814180986,0.04183367967906082
610,610,610,610,2022-08-19,77.89368438720703,78.77642059326172,77.43743133544922,-0.011205589177660569,0.005891892898427731
611,611,611,611,2022-08-22,75.8534164428711,79.90040588378906,77.70130920410156,-0.05065042406422948,-0.02378200290520882
612,612,612,612,2022-08-23,75.43162536621094,79.70492553710938,77.52538299560547,-0.053614003677964095,-0.02700738195015706
613,613,613,613,2022-08-24,75.89264678955078,79.48014068603516,77.48629760742188,-0.045136984730006935,-0.02056687268690005
614,614,614,614,2022-08-25,76.68717956542969,78.75689697265625,77.07579040527344,-0.026279824203144453,-0.005041931296460134
615,615,615,615,2022-08-26,73.79351043701172,78.87458801269531,78.09226989746094,-0.06441970352815996,-0.05504718285297261
616,616,616,616,2022-08-29,72.65564727783203,77.89368438720703,78.77642059326172,-0.06724597957565959,-0.07769803793234598
617,617,617,617,2022-08-30,71.46875762939453,75.8534164428711,79.90040588378906,-0.05780436820243773,-0.10552697650444876
618,618,618,618,2022-08-31,70.84098052978516,75.43162536621094,79.70492553710938,-0.060858357673439833,-0.11120950113926531
619,619,619,619,2022-09-01,71.33143615722656,75.89264678955078,79.48014068603516,-0.060100824325871605,-0.10252503906602095
620,620,620,620,2022-09-02,70.35053253173828,76.68717956542969,78.75689697265625,-0.0826298094362039,-0.10673813677342558
621,621,621,621,2022-09-06,70.70365905761719,73.79351043701172,78.87458801269531,-0.04187158682513081,-0.10359393514376225
622,622,622,622,2022-09-07,72.00826263427734,72.65564727783203,77.89368438720703,-0.008910314171163058,-0.07555711094205586
623,623,623,623,2022-09-08,71.51781463623047,71.46875762939453,75.8534164428711,0.0006864119156837489,-0.05715763389386652
624,624,624,624,2022-09-09,71.99844360351562,70.84098052978516,75.43162536621094,0.016338891204982886,-0.04551382455339725
625,625,625,625,2022-09-12,72.39081573486328,71.33143615722656,75.89264678955078,0.014851510564033221,-0.046141901789221174
626,626,626,626,2022-09-13,69.7619857788086,70.35053253173828,76.68717956542969,-0.008365917523995514,-0.09030445278943267
627,627,627,627,2022-09-14,68.5162353515625,70.70365905761719,73.79351043701172,-0.03093791375453614,-0.0715140810377054
628,628,628,628,2022-09-15,67.61380004882812,72.00826263427734,72.65564727783203,-0.06102719916696575,-0.0693937418205649
629,629,629,629,2022-09-16,66.50538635253906,71.51781463623047,71.46875762939453,-0.0700864296425543,-0.06944812588730487
630,630,630,630,2022-09-19,66.94678497314453,71.99844360351562,70.84098052978516,-0.0701634421181353,-0.05497094376048772
631,631,631,631,2022-09-20,66.32881927490234,72.39081573486328,71.33143615722656,-0.08373985564913988,-0.07013200843591039
632,632,632,632,2022-09-21,65.75006866455078,69.7619857788086,70.35053253173828,-0.05750864270088629,-0.06539344766312927
633,633,633,633,2022-09-22,64.20024871826172,68.5162353515625,70.70365905761719,-0.06299217420739911,-0.09198124150909603
634,634,634,634,2022-09-23,64.52394104003906,67.61380004882812,72.00826263427734,-0.04569864445657079,-0.10393698334662493
635,635,635,635,2022-09-26,64.12178039550781,66.50538635253906,71.51781463623047,-0.03584079557700737,-0.1034152718220206
636,636,636,636,2022-09-27,63.88636016845703,66.94678497314453,71.99844360351562,-0.045714290923980605,-0.11267026103689948
637,637,637,637,2022-09-28,64.5141372680664,66.32881927490234,72.39081573486328,-0.027358876980983493,-0.10880770422101327
638,638,638,638,2022-09-29,63.26838684082031,65.75006866455078,69.7619857788086,-0.03774417082956549,-0.09308219749617308
639,639,639,639,2022-09-30,62.58175659179688,64.20024871826172,68.5162353515625,-0.02521006006639437,-0.08661419777831214
640,640,640,640,2022-10-03,64.19044494628906,64.52394104003906,67.61380004882812,-0.005168563611808175,-0.050631011717531704
641,641,641,641,2022-10-04,65.76970672607422,64.12178039550781,66.50538635253906,0.02569994657668384,-0.011061955531918466
642,642,642,642,2022-10-05,66.14244842529297,63.88636016845703,66.94678497314453,0.035314083489606185,-0.012014565720732007
643,643,643,643,2022-10-06,65.52448272705078,64.5141372680664,66.32881927490234,0.01566083810105412,-0.01212650182295505
644,644,644,644,2022-10-07,64.01388549804688,63.26838684082031,65.75006866455078,0.011783114671505723,-0.026405800051125583
645,645,645,645,2022-10-10,63.76865768432617,62.58175659179688,64.20024871826172,0.018965608464318384,-0.006722575730657265
646,646,646,646,2022-10-11,63.513614654541016,64.19044494628906,64.52394104003906,-0.010544097214381098,-0.015658162989007574
647,647,647,647,2022-10-12,63.34686279296875,65.76970672607422,64.12178039550781,-0.03683829613527745,-0.012085091801246173
648,648,648,648,2022-10-13,63.76865768432617,66.14244842529297,63.88636016845703,-0.03588906666568237,-0.0018423726726721767
649,649,649,649,2022-10-14,62.89564895629883,65.52448272705078,64.5141372680664,-0.04011987063984379,-0.02508734333751539
650,650,650,650,2022-10-17,64.12178039550781,64.01388549804688,63.26838684082031,0.0016854920869353585,0.013488467104979085
651,651,651,651,2022-10-18,65.43619537353516,63.76865768432617,62.58175659179688,0.026149800697762737,0.04561135604353472
652,652,652,652,2022-10-19,65.01439666748047,63.513614654541016,64.19044494628906,0.023629296192673177,0.012836049382129122
653,653,653,653,2022-10-20,63.513614654541016,63.34686279296875,65.76970672607422,0.0026323617969408186,-0.03430290606174746
654,654,654,654,2022-10-21,65.51466369628906,63.76865768432617,66.14244842529297,0.02738031621437198,-0.009491404445255425
655,655,655,655,2022-10-24,65.79912567138672,62.89564895629883,65.52448272705078,0.046163395453718614,0.004191455359975782
656,656,656,656,2022-10-25,67.53532409667969,64.12178039550781,64.01388549804688,0.05323532316346946,0.05501054296634211
657,657,657,657,2022-10-26,67.03506469726562,65.43619537353516,63.76865768432617,0.024434020263609524,0.051222765721510743
658,658,658,658,2022-10-27,68.67317962646484,65.01439666748047,63.513614654541016,0.05627650407489604,0.08123557445104312
659,659,659,659,2022-10-28,70.32110595703125,63.513614654541016,63.34686279296875,0.10718160727455173,0.11009610983981699
660,660,660,660,2022-10-31,69.2911376953125,65.51466369628906,63.76865768432617,0.057643186821965564,0.08660179171912707
661,661,661,661,2022-11-01,70.14453125,65.79912567138672,62.89564895629883,0.066040475983147,0.11525252404562747
662,662,662,662,2022-11-02,68.86935424804688,67.53532409667969,64.12178039550781,0.019753072472969313,0.07403995683300879
663,663,663,663,2022-11-03,68.86935424804688,67.03506469726562,65.43619537353516,0.0273631353839221,0.05246574705197826
664,664,664,664,2022-11-04,71.82188415527344,68.67317962646484,65.01439666748047,0.04585057144485516,0.10470738539050384
665,665,665,665,2022-11-07,72.33194732666016,70.32110595703125,63.513614654541016,0.028595132887381025,0.13884161246503157
666,666,666,666,2022-11-08,71.76303100585938,69.2911376953125,65.51466369628906,0.035674018247705774,0.09537356916821405
667,667,667,667,2022-11-09,71.22354125976562,70.14453125,65.79912567138672,0.015382667622654056,0.08243902229749156
668,668,668,668,2022-11-10,74.15643310546875,68.86935424804688,67.53532409667969,0.07676968827643416,0.09803919796565519
669,669,669,669,2022-11-11,75.89264678955078,68.86935424804688,67.03506469726562,0.10197993894654656,0.13213356520630692
670,670,670,670,2022-11-14,76.28499603271484,71.82188415527344,68.67317962646484,0.06214139227804849,0.11084118206923099
671,671,671,671,2022-11-15,77.2070541381836,72.33194732666016,70.32110595703125,0.0673990814806471,0.09792150005945444
672,672,672,672,2022-11-16,76.9029769897461,71.76303100585938,69.2911376953125,0.07162386972572343,0.10985299920899605
673,673,673,673,2022-11-17,76.15471649169922,71.22354125976562,70.14453125,0.06923518747753188,0.08568287697694488
674,674,674,674,2022-11-18,76.55838775634766,74.15643310546875,68.86935424804688,0.032390374648450626,0.11164666188980332
675,675,675,675,2022-11-21,76.98174285888672,75.89264678955078,68.86935424804688,0.014350482100802031,0.11779388233584176
676,676,676,676,2022-11-22,77.04080963134766,76.28499603271484,71.82188415527344,0.00990776218050371,0.0726648365948086
677,677,677,677,2022-11-23,76.89313507080078,77.2070541381836,72.33194732666016,-0.004065937638560446,0.06305910337988996
678,678,678,678,2022-11-25,77.4543228149414,76.9029769897461,71.76303100585938,0.0071693690774652374,0.07930673676000866
679,679,679,679,2022-11-28,75.16032409667969,76.15471649169922,71.22354125976562,-0.013057528684095598,0.05527361834699951
680,680,680,680,2022-11-29,75.69198608398438,76.55838775634766,74.15643310546875,-0.011316874581014713,0.020706942259907324
681,681,681,681,2022-11-30,76.8832778930664,76.98174285888672,75.89264678955078,-0.0012790690644768343,0.013053057778609656
682,682,682,682,2022-12-01,77.61184692382812,77.04080963134766,76.28499603271484,0.007412140334622341,0.017393340238810007
683,683,683,683,2022-12-02,78.51763153076172,76.89313507080078,77.2070541381836,0.02112667741359675,0.016974840022162763
684,684,684,684,2022-12-05,77.26726531982422,77.4543228149414,76.9029769897461,-0.002415068498683004,0.004736986061367965
685,685,685,685,2022-12-06,77.9662857055664,75.16032409667969,76.15471649169922,0.03733301635683972,0.023788010740800836
686,686,686,686,2022-12-07,77.77922821044922,75.69198608398438,76.55838775634766,0.02757547046194464,0.01594652774019978
687,687,687,687,2022-12-08,78.50778198242188,76.8832778930664,76.98174285888672,0.021129485290870775,0.019823390155409903
688,688,688,688,2022-12-09,77.24756622314453,77.61184692382812,77.04080963134766,-0.004693622367228478,0.0026837281797300605
689,689,689,689,2022-12-12,79.29542541503906,78.51763153076172,76.89313507080078,0.0099059774105974,0.03124193521341434
690,690,690,690,2022-12-13,79.69908905029297,77.26726531982422,77.4543228149414,0.031472884673774404,0.02898180700275299
691,691,691,691,2022-12-14,79.00990295410156,77.9662857055664,75.16032409667969,0.013385493987443375,0.0512182312102607
692,692,692,692,2022-12-15,77.60200500488281,77.77922821044922,75.69198608398438,-0.0022785415803675546,0.025234097025531366
693,693,693,693,2022-12-16,77.38540649414062,78.50778198242188,76.8832778930664,-0.014296359672122061,0.0065310508973435155
694,694,694,694,2022-12-19,76.66668701171875,77.24756622314453,77.61184692382812,-0.0075197089025147434,-0.012178036595843378
695,695,695,695,2022-12-20,76.71591186523438,79.29542541503906,78.51763153076172,-0.032530420718512976,-0.02294668892071028
696,696,696,696,2022-12-21,77.80876159667969,79.69908905029297,77.26726531982422,-0.023718306898343755,0.0070080942377617195
697,697,697,697,2022-12-22,76.93251037597656,79.00990295410156,77.9662857055664,-0.026292812678580302,-0.013259260977159015
698,698,698,698,2022-12-23,77.14910888671875,77.60200500488281,77.77922821044922,-0.0058361393901558145,-0.00810138308425401
699,699,699,699,2022-12-27,77.29680633544922,77.38540649414062,78.50778198242188,-0.001144920763556545,-0.01542491223664677
700,700,700,700,2022-12-28,76.20394897460938,76.66668701171875,77.24756622314453,-0.0060357119258152014,-0.013510034031628426
701,701,701,701,2022-12-29,77.84814453125,76.71591186523438,79.29542541503906,0.014758772182811297,-0.018251757604097252
702,702,702,702,2022-12-30,77.09988403320312,77.80876159667969,79.69908905029297,-0.009110510807908923,-0.03261273181491009
703,703,703,703,2023-01-03,77.89736938476562,76.93251037597656,79.00990295410156,0.01254162907298495,-0.014080938309495639
704,704,704,704,2023-01-04,79.5218734741211,77.14910888671875,77.60200500488281,0.030755567000603667,0.024739933834408978
705,705,705,705,2023-01-05,78.89175415039062,77.29680633544922,77.38540649414062,0.02063407132268469,0.019465526182434134
706,706,706,706,2023-01-06,80.5851821899414,76.20394897460938,76.66668701171875,0.057493519355431566,0.05111079310918587
707,707,707,707,2023-01-09,80.2110595703125,77.84814453125,76.71591186523438,0.03035287550256216,0.04555961886000914
708,708,708,708,2023-01-10,80.407958984375,77.09988403320312,77.80876159667969,0.0429063544342978,0.03340494482058731
709,709,709,709,2023-01-11,80.63440704345703,77.89736938476562,76.93251037597656,0.03513645814112287,0.048118755639052324
710,710,710,710,2023-01-12,81.61894989013672,79.5218734741211,77.14910888671875,0.026371064015463297,0.05793768804227173
711,711,711,711,2023-01-13,81.96354675292969,78.89175415039062,77.29680633544922,0.03893680189545967,0.0603742979655324
712,712,712,712,2023-01-17,81.6977310180664,80.5851821899414,76.20394897460938,0.013805873460739804,0.07209314106920517
713,713,713,713,2023-01-18,80.52610778808594,80.2110595703125,77.84814453125,0.003927740382200895,0.034399834099590354
714,714,714,714,2023-01-19,78.41917419433594,80.407958984375,77.09988403320312,-0.02473368078433036,0.01711144157577027
715,715,715,715,2023-01-20,79.5612564086914,80.63440704345703,77.89736938476562,-0.013308842640676444,0.0213599899080954
716,716,716,716,2023-01-23,80.09290313720703,81.61894989013672,79.5218734741211,-0.018697211309185224,0.007180787349932993
717,717,717,717,2023-01-24,80.8411636352539,81.96354675292969,78.89175415039062,-0.013693686548961637,0.02470992698612262
718,718,718,718,2023-01-25,79.70893096923828,81.6977310180664,80.5851821899414,-0.024343393923490053,-0.010873602278862804
719,719,719,719,2023-01-26,79.82708740234375,80.52610778808594,80.2110595703125,-0.008680667735509351,-0.004787022762517745
720,720,720,720,2023-01-27,79.94522094726562,78.41917419433594,80.407958984375,0.019460122713711447,-0.005754878533843821
721,721,721,721,2023-01-30,79.70893096923828,79.5612564086914,80.63440704345703,0.0018561114694857217,-0.011477433866661557
722,722,722,722,2023-01-31,80.95932006835938,80.09290313720703,81.61894989013672,0.010817649220032477,-0.008081821962488411
723,723,723,723,2023-02-01,83.25330352783203,80.8411636352539,81.96354675292969,0.029838015487523517,0.01573573650723259
724,724,724,724,2023-02-02,82.56412506103516,79.70893096923828,81.6977310180664,0.0358202532273173,0.010604872769075513
