,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DE,DE_6m,DE_12m,DE_6m_ret,DE_12m_ret
294,294,294,294,2020-04-06,136.74867248535156,128.03805541992188,113.39674377441406,0.06803146952569517,0.20593121048865992
295,295,295,295,2020-04-07,136.110107421875,134.5948028564453,105.78704071044922,0.011258269511682961,0.28664254626824626
296,296,296,296,2020-04-08,139.87451171875,131.6690673828125,105.33216094970705,0.06231869412487834,0.3279373598490578
297,297,297,297,2020-04-09,138.90243530273438,127.3899917602539,119.4048843383789,0.09037164837993483,0.163289391990882
298,298,298,298,2020-04-13,133.23202514648438,132.8317108154297,121.7645492553711,0.0030136955144011157,0.09417745937746691
299,299,299,299,2020-04-14,131.64047241210938,129.153076171875,131.80972290039062,0.019259287614057152,-0.0012840516204495334
300,300,300,300,2020-04-15,128.9529266357422,136.74867248535156,128.03805541992188,-0.05700783567346479,0.007145307016885205
301,301,301,301,2020-04-16,123.84476470947266,136.110107421875,134.5948028564453,-0.09011338646869005,-0.0798696377484821
302,302,302,302,2020-04-17,131.9549560546875,139.87451171875,131.6690673828125,-0.05661900489766569,0.0021712667793400975
303,303,303,303,2020-04-20,130.84945678710938,138.90243530273438,127.3899917602539,-0.0579757906913132,0.027156489917717686
304,304,304,304,2020-04-21,127.76168060302734,133.23202514648438,132.8317108154297,-0.041058781005862244,-0.038168824155605297
305,305,305,305,2020-04-22,129.8106689453125,131.64047241210938,129.153076171875,-0.013900006838843293,0.005091576545667387
306,306,306,306,2020-04-23,130.6683807373047,128.9529266357422,136.74867248535156,0.013302948186730168,-0.04446325977093635
307,307,307,307,2020-04-24,132.11697387695312,123.84476470947266,136.110107421875,0.06679498472855294,-0.029337524013151373
308,308,308,308,2020-04-27,133.13668823242188,131.9549560546875,139.87451171875,0.008955572515553012,-0.048170487986232025
309,309,309,309,2020-04-28,134.90931701660156,130.84945678710938,138.90243530273438,0.031026955168010684,-0.028747647781911856
310,310,310,310,2020-04-29,140.18905639648438,127.76168060302734,133.23202514648438,0.0972699774674266,0.05221740975828415
311,311,311,311,2020-04-30,138.24488830566406,129.8106689453125,131.64047241210938,0.06497323701416868,0.050170101736486616
312,312,312,312,2020-05-01,131.69766235351562,130.6683807373047,128.9529266357422,0.007877051895823328,0.02128478809578782
313,313,313,313,2020-05-04,126.6943130493164,132.11697387695312,123.84476470947266,-0.0410443917122042,0.023009033498739395
314,314,314,314,2020-05-05,128.8004608154297,133.13668823242188,131.9549560546875,-0.032569740727080965,-0.023905848886422
315,315,315,315,2020-05-06,125.92234802246094,134.90931701660156,130.84945678710938,-0.06661488763622392,-0.037654789600424454
316,316,316,316,2020-05-07,129.61053466796875,140.18905639648438,127.76168060302734,-0.07545896948330488,0.014471115722765493
317,317,317,317,2020-05-08,130.56353759765625,138.24488830566406,129.8106689453125,-0.055563361525701294,0.005799744030754006
318,318,318,318,2020-05-11,128.5526885986328,131.69766235351562,130.6683807373047,-0.023880254961859304,-0.01619130907365618
319,319,319,319,2020-05-12,123.9400863647461,126.6943130493164,132.11697387695312,-0.021739150071386493,-0.06189127159257035
320,320,320,320,2020-05-13,119.90879821777344,128.8004608154297,133.13668823242188,-0.06903440050884557,-0.09935570871010402
321,321,321,321,2020-05-14,120.84276580810548,125.92234802246094,134.90931701660156,-0.0403390049036364,-0.10426671426084744
322,322,322,322,2020-05-15,120.0898666381836,129.61053466796875,140.18905639648438,-0.07345597373064494,-0.14337203113384267
323,323,323,323,2020-05-18,131.42127990722656,130.56353759765625,138.24488830566406,0.006569539439208016,-0.04935884778141142
324,324,324,324,2020-05-19,129.75347900390625,128.5526885986328,131.69766235351562,0.009340842407602468,-0.014762474252508873
325,325,325,325,2020-05-20,135.6240234375,123.9400863647461,126.6943130493164,0.09427084824169785,0.07048233005302817
326,326,326,326,2020-05-21,136.10057067871094,119.90879821777344,128.8004608154297,0.13503406506944282,0.05667766883025571
327,327,327,327,2020-05-22,134.0992431640625,120.84276580810548,125.92234802246094,0.10970021471544178,0.06493601231246915
328,328,328,328,2020-05-26,141.0753173828125,120.0898666381836,129.61053466796875,0.17474788949392006,0.08845563938312417
329,329,329,329,2020-05-27,146.1549530029297,131.42127990722656,130.56353759765625,0.11211025418489284,0.11941630636050804
330,330,330,330,2020-05-28,145.96434020996094,129.75347900390625,128.5526885986328,0.12493585012519515,0.13544369861987704
331,331,331,331,2020-05-29,144.97320556640625,135.6240234375,123.9400863647461,0.06893455814053961,0.16970392565131287
332,332,332,332,2020-06-01,142.13320922851562,136.10057067871094,119.90879821777344,0.04432485859332491,0.18534428950225257
333,333,333,333,2020-06-02,145.76417541503906,134.0992431640625,120.84276580810548,0.08698730862116211,0.2062300497698637
334,334,334,334,2020-06-03,150.91049194335938,141.0753173828125,120.0898666381836,0.06971577128448914,0.2566463446748146
335,335,335,335,2020-06-04,153.5694580078125,146.1549530029297,131.42127990722656,0.05073043952697365,0.16852809618214692
336,336,336,336,2020-06-05,158.88723754882812,145.96434020996094,129.75347900390625,0.08853461962201425,0.22453161771519659
337,337,337,337,2020-06-08,160.87905883789062,144.97320556640625,135.6240234375,0.10971581410054809,0.18621358340713856
338,338,338,338,2020-06-09,157.06700134277344,142.13320922851562,136.10057067871094,0.10506898560383515,0.15405101212659433
339,339,339,339,2020-06-10,153.4359893798828,145.76417541503906,134.0992431640625,0.052631683628707515,0.14419728075693117
340,340,340,340,2020-06-11,143.99159240722656,150.91049194335938,141.0753173828125,-0.04584770380796088,0.020671759443933402
341,341,341,341,2020-06-12,147.68931579589844,153.5694580078125,146.1549530029297,-0.03828978944247441,0.010498192236687354
342,342,342,342,2020-06-15,148.1658172607422,158.88723754882812,145.96434020996094,-0.06747817164856373,0.015082293713756023
343,343,343,343,2020-06-16,150.86280822753906,160.87905883789062,144.97320556640625,-0.062259505262548864,0.040625456532621396
344,344,344,344,2020-06-17,148.2039337158203,157.06700134277344,142.13320922851562,-0.056428578575909216,0.042711513517889044
345,345,345,345,2020-06-18,147.593994140625,153.4359893798828,145.76417541503906,-0.03807447824248045,0.012553281493040691
346,346,346,346,2020-06-19,147.593994140625,143.99159240722656,150.91049194335938,0.025018139414767937,-0.0219765886389075
347,347,347,347,2020-06-22,147.29855346679688,147.68931579589844,153.5694580078125,-0.0026458402017488503,-0.04083432097999984
348,348,348,348,2020-06-23,146.72674560546875,148.1658172607422,158.88723754882812,-0.009712575288137848,-0.07653536011425899
349,349,349,349,2020-06-24,143.41978454589844,150.86280822753906,160.87905883789062,-0.04933637235768984,-0.10852421948580004
350,350,350,350,2020-06-25,147.1937255859375,148.2039337158203,157.06700134277344,-0.006816338166973912,-0.06286028046902803
351,351,351,351,2020-06-26,142.0378875732422,147.593994140625,153.4359893798828,-0.03764453018385727,-0.0742857125809041
352,352,352,352,2020-06-29,147.23931884765625,147.593994140625,143.99159240722656,-0.002403046919584151,0.022554972732329315
353,353,353,353,2020-06-30,150.5344696044922,147.29855346679688,147.68931579589844,0.021968417622137304,0.019264452497875117
354,354,354,354,2020-07-01,150.24713134765625,146.72674560546875,148.1658172607422,0.0239928019098401,0.01404719472677951
355,355,355,355,2020-07-02,151.25289916992188,143.41978454589844,150.86280822753906,0.054616694961751255,0.0025857330044822824
