,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,V,V_6m,V_12m,V_6m_ret,V_12m_ret
728,728,728,728,2021-12-23,213.2998504638672,209.0559234619141,204.191635131836,0.020300438904933715,0.044606211836985876
729,729,729,729,2021-12-27,214.2943725585937,211.08433532714844,205.7868194580078,0.015207368308359781,0.041341584086836525
730,730,730,730,2021-12-28,214.7079620361328,208.63250732421875,208.15000915527344,0.02912036474964408,0.031505897633505864
731,731,731,731,2021-12-29,214.8260955810547,205.5406036376953,210.12918090820312,0.04517594956433446,0.022352510263214942
732,732,732,732,2021-12-30,214.5307006835937,212.0788726806641,207.78567504882807,0.01156092529132513,0.032461456417438805
733,733,733,733,2021-12-31,213.3884735107422,214.6193389892578,206.7616424560547,-0.005735109819610562,0.03205058238060743
734,734,734,734,2022-01-03,218.0361328125,213.2998504638672,209.0559234619141,0.0222048085750306,0.042956014839837575
735,735,735,735,2022-01-04,219.0503387451172,214.2943725585937,211.08433532714844,0.022193612131476304,0.03773848687361214
736,736,736,736,2022-01-05,216.6280517578125,214.7079620361328,208.63250732421875,0.008942797013538506,0.03832357927409902
737,737,737,737,2022-01-06,216.3818817138672,214.8260955810547,205.5406036376953,0.007242072377680486,0.05274518943849027
738,738,738,738,2022-01-07,213.6346435546875,214.5307006835937,212.0788726806641,-0.004176824697122328,0.007335812635924421
739,739,739,739,2022-01-10,208.7211151123047,213.3884735107422,214.6193389892578,-0.021872589093724137,-0.02748225721284303
740,740,740,740,2022-01-11,211.0941772460937,218.0361328125,213.2998504638672,-0.03183855573321892,-0.010340716193549926
741,741,741,741,2022-01-12,212.40382385253903,219.0503387451172,214.2943725585937,-0.03034240864750226,-0.00882220416468349
742,742,742,742,2022-01-13,211.7046813964844,216.6280517578125,214.7079620361328,-0.022727298340993962,-0.013987746943185053
743,743,743,743,2022-01-14,211.3797607421875,216.3818817138672,214.8260955810547,-0.02311709710656018,-0.016042440419287263
744,744,744,744,2022-01-18,212.40382385253903,213.6346435546875,214.5307006835937,-0.005761330099223305,-0.009914090730498981
745,745,745,745,2022-01-19,211.3895721435547,208.7211151123047,213.3884735107422,0.012784796736133863,-0.009367428963246605
746,746,746,746,2022-01-20,211.0646514892578,211.0941772460937,218.0361328125,-0.00013987006757398834,-0.031973972539851014
747,747,747,747,2022-01-21,202.7736968994141,212.40382385253903,219.0503387451172,-0.045338764521540065,-0.07430548584835694
748,748,748,748,2022-01-24,198.75624084472656,211.7046813964844,216.6280517578125,-0.061162750234643015,-0.08249998450369855
749,749,749,749,2022-01-25,198.9039306640625,211.3797607421875,216.3818817138672,-0.0590209300754263,-0.08077363461011344
750,750,750,750,2022-01-26,202.7146148681641,212.40382385253903,213.6346435546875,-0.04561692350275981,-0.051115439447572686
751,751,751,751,2022-01-27,202.9903106689453,211.3895721435547,208.7211151123047,-0.039733565801937654,-0.027456754628183422
752,752,752,752,2022-01-28,224.5054168701172,211.0646514892578,211.0941772460937,0.06368079773672308,0.06353202063166652
753,753,753,753,2022-01-31,222.70347595214844,202.7736968994141,212.40382385253903,0.09828581989418739,0.04849089772865822
754,754,754,754,2022-02-01,228.79861450195312,198.75624084472656,211.7046813964844,0.15115185077733706,0.08074423764609584
755,755,755,755,2022-02-02,231.8117218017578,198.9039306640625,211.3797607421875,0.165445655235817,0.09665996871143423
756,756,756,756,2022-02-03,227.99118041992188,202.7146148681641,212.40382385253903,0.12469039574771879,0.0733854800006064
757,757,757,757,2022-02-04,224.8894500732422,202.9903106689453,211.3895721435547,0.1078826833267521,0.06386255382796135
758,758,758,758,2022-02-07,223.6782989501953,224.5054168701172,211.0646514892578,-0.0036841780098356702,0.05976200833221701
759,759,759,759,2022-02-08,224.4463653564453,222.70347595214844,202.7736968994141,0.007826053890022555,0.10688106390732699
760,760,760,760,2022-02-09,227.3314514160156,228.79861450195312,198.75624084472656,-0.006412464905573123,0.14377012993324167
761,761,761,761,2022-02-10,222.49375915527344,231.8117218017578,198.9039306640625,-0.040196253123269465,0.11859910667654328
762,762,762,762,2022-02-11,221.6061248779297,227.99118041992188,202.7146148681641,-0.028005712897455015,0.0931926394258833
763,763,763,763,2022-02-14,222.24717712402344,224.8894500732422,202.9903106689453,-0.011749208103618125,0.09486593912595143
764,764,764,764,2022-02-15,224.6931610107422,223.6782989501953,224.5054168701172,0.004537150297145409,0.0008362566179578312
765,765,765,765,2022-02-16,225.67947387695312,224.4463653564453,222.70347595214844,0.005494000843139002,0.013363051079831934
766,766,766,766,2022-02-17,221.52720642089844,227.3314514160156,228.79861450195312,-0.025532080840391158,-0.031780822173609
767,767,767,767,2022-02-18,219.6335601806641,222.49375915527344,231.8117218017578,-0.012855187423990944,-0.05253471017961864
768,768,768,768,2022-02-22,218.28240966796875,221.6061248779297,227.99118041992188,-0.014998300303260104,-0.042583975108472116
769,769,769,769,2022-02-23,212.986068725586,222.24717712402344,224.8894500732422,-0.04167030833993157,-0.05292992331912183
770,770,770,770,2022-02-24,214.31753540039065,224.6931610107422,223.6782989501953,-0.046176864323233646,-0.04184922539977354
771,771,771,771,2022-02-25,216.2605133056641,225.67947387695312,224.4463653564453,-0.04173600908173203,-0.03647130590767733
772,772,772,772,2022-02-28,213.1537475585937,221.52720642089844,227.3314514160156,-0.03779878326274422,-0.06236578251320257
773,773,773,773,2022-03-01,206.1018829345703,219.6335601806641,222.49375915527344,-0.06161024405816229,-0.07367342024754775
774,774,774,774,2022-03-02,205.6185760498047,218.28240966796875,221.6061248779297,-0.05801582288479923,-0.07214398445409231
775,775,775,775,2022-03-03,204.38575744628903,212.986068725586,222.24717712402344,-0.04037968929497315,-0.08036736353131257
776,776,776,776,2022-03-04,197.54098510742188,214.31753540039065,224.6931610107422,-0.07827894372537747,-0.12084113188483836
777,777,777,777,2022-03-07,188.0826416015625,216.2605133056641,225.67947387695312,-0.13029596237143304,-0.16659393798431787
778,778,778,778,2022-03-08,189.07876586914065,213.1537475585937,221.52720642089844,-0.11294655601978132,-0.1464760968912605
779,779,779,779,2022-03-09,197.01828002929688,206.1018829345703,219.6335601806641,-0.04407336204762935,-0.10296823551357337
780,780,780,780,2022-03-10,195.2528533935547,205.6185760498047,218.28240966796875,-0.05041238420860972,-0.10550349113996182
781,781,781,781,2022-03-11,194.01014709472656,204.38575744628903,212.986068725586,-0.050764840374403764,-0.08909466118794962
782,782,782,782,2022-03-14,197.58045959472656,197.54098510742188,214.31753540039065,0.0001998293533020945,-0.07809475680277711
783,783,783,783,2022-03-15,203.31069946289065,188.0826416015625,216.2605133056641,0.08096471706085206,-0.05988062103815539
784,784,784,784,2022-03-16,208.96206665039065,189.07876586914065,213.1537475585937,0.10515882462978965,-0.019665058467014718
785,785,785,785,2022-03-17,210.52037048339844,197.01828002929688,206.1018829345703,0.06853217098481301,0.02143836575346003
786,786,786,786,2022-03-18,216.1027069091797,195.2528533935547,205.6185760498047,0.10678386078998647,0.05098824756395337
787,787,787,787,2022-03-21,214.06109619140625,194.01014709472656,204.38575744628903,0.10335000203308797,0.04733861530278016
788,788,788,788,2022-03-22,215.4714813232422,197.58045959472656,197.54098510742188,0.0905505623643823,0.09076848637800294
789,789,789,789,2022-03-23,211.7334899902344,203.31069946289065,188.0826416015625,0.04142817151087086,0.125747108756449
790,790,790,790,2022-03-24,214.3274078369141,208.96206665039065,189.07876586914065,0.025676149133325943,0.1335350474269954
791,791,791,791,2022-03-25,215.43202209472656,210.52037048339844,197.01828002929688,0.02333100402611854,0.09346209936809702
792,792,792,792,2022-03-28,217.7399139404297,216.1027069091797,195.2528533935547,0.00757605980353615,0.11516892150892022
793,793,793,793,2022-03-29,224.9890289306641,214.06109619140625,194.01014709472656,0.051050531524357234,0.1596766060942778
794,794,794,794,2022-03-30,220.8762664794922,215.4714813232422,197.58045959472656,0.02508352902694333,0.11790541905079865
795,795,795,795,2022-03-31,218.7262115478516,211.7334899902344,203.31069946289065,0.033026053450210924,0.07582243396774424
796,796,796,796,2022-04-01,223.2531890869141,214.3274078369141,208.96206665039065,0.04164554286398969,0.06839098916662989
797,797,797,797,2022-04-04,224.6142425537109,215.43202209472656,210.52037048339844,0.04262235655452784,0.06694778295302273
798,798,798,798,2022-04-05,222.9869079589844,217.7399139404297,216.1027069091797,0.02409752958747946,0.031856153716287805
799,799,799,799,2022-04-06,216.0040740966797,224.9890289306641,214.06109619140625,-0.039935079842285726,0.009076744629655131
800,800,800,800,2022-04-07,213.18331909179688,220.8762664794922,215.4714813232422,-0.03482921687473195,-0.010619327520251742
801,801,801,801,2022-04-08,214.0019378662109,218.7262115478516,211.7334899902344,-0.021599028521586794,0.01071369425819757
802,802,802,802,2022-04-11,211.80255126953125,223.2531890869141,214.3274078369141,-0.05128991825028317,-0.011780371875276252
803,803,803,803,2022-04-12,208.4985198974609,224.6142425537109,215.43202209472656,-0.07174844512540801,-0.032184176381248264
804,804,804,804,2022-04-13,210.3428497314453,222.9869079589844,217.7399139404297,-0.056703141647512334,-0.03397201769358693
805,805,805,805,2022-04-14,209.8694305419922,216.0040740966797,224.9890289306641,-0.028400591888566584,-0.06720149182621427
806,806,806,806,2022-04-18,210.2442321777344,213.18331909179688,220.8762664794922,-0.013786664578558816,-0.04813570272270484
807,807,807,807,2022-04-19,212.739501953125,214.0019378662109,218.7262115478516,-0.005899179818993794,-0.027370791787416193
808,808,808,808,2022-04-20,214.8008270263672,211.80255126953125,223.2531890869141,0.0141559945282268,-0.037859983524160756
809,809,809,809,2022-04-21,213.4792022705078,208.4985198974609,224.6142425537109,0.023888334437560443,-0.049574061540378134
810,810,810,810,2022-04-22,205.31288146972656,210.3428497314453,222.9869079589844,-0.023913188720894207,-0.07926037744112202
811,811,811,811,2022-04-25,207.06838989257807,209.8694305419922,216.0040740966797,-0.013346587171749524,-0.041368128084946054
812,812,812,812,2022-04-26,198.3398895263672,210.2442321777344,213.18331909179688,-0.056621494573528275,-0.06962753759846518
813,813,813,813,2022-04-27,211.1713256835937,212.739501953125,214.0019378662109,-0.007371345025884435,-0.013227039955062692
814,814,814,814,2022-04-28,217.63140869140625,214.8008270263672,211.80255126953125,0.01317770375572902,0.02752024178621637
815,815,815,815,2022-04-29,210.2047882080078,213.4792022705078,208.4985198974609,-0.015338328172834648,0.008183599151620147
816,816,816,816,2022-05-02,208.62673950195312,205.31288146972656,210.3428497314453,0.016140526636733155,-0.00815863354367985
817,817,817,817,2022-05-03,205.697494506836,207.06838989257807,209.8694305419922,-0.006620495704116158,-0.01987872185283046
818,818,818,818,2022-05-04,211.57571411132807,198.3398895263672,210.2442321777344,0.06673304405164204,0.006333024786468577
819,819,819,819,2022-05-05,202.423080444336,211.1713256835937,212.739501953125,-0.04142724023225364,-0.04849321077691593
820,820,820,820,2022-05-06,200.0362701416016,217.63140869140625,214.8008270263672,-0.08084834195395918,-0.06873603369764125
821,821,821,821,2022-05-09,190.35107421875,210.2047882080078,213.4792022705078,-0.09444938984744533,-0.1083390222830759
822,822,822,822,2022-05-10,190.9231109619141,208.62673950195312,205.31288146972656,-0.08485790739146026,-0.07008703206931632
823,823,823,823,2022-05-11,194.0200042724609,205.697494506836,207.06838989257807,-0.05677021133569038,-0.06301486009953683
824,824,824,824,2022-05-12,191.67312622070312,211.57571411132807,198.3398895263672,-0.09406839520415133,-0.033612821513535174
825,825,825,825,2022-05-13,196.870834350586,202.423080444336,211.1713256835937,-0.0274289180935412,-0.06771985394662283
826,826,826,826,2022-05-16,195.46766662597656,200.0362701416016,217.63140869140625,-0.02283887573184107,-0.1018407324507884
827,827,827,827,2022-05-17,201.5843505859375,190.35107421875,210.2047882080078,0.05901346453279421,-0.04100971103255735
828,828,828,828,2022-05-18,197.62185668945312,190.9231109619141,208.62673950195312,0.035086091431201005,-0.05274914825765642
829,829,829,829,2022-05-19,195.03286743164065,194.0200042724609,205.697494506836,0.005220405818347373,-0.0518461690589086
830,830,830,830,2022-05-20,196.67323303222656,191.67312622070312,211.57571411132807,0.02608663462694305,-0.07043568843284176
831,831,831,831,2022-05-23,205.1022186279297,196.870834350586,202.423080444336,0.04181109052794141,0.01323533945690758
832,832,832,832,2022-05-24,200.2305603027344,195.46766662597656,200.0362701416016,0.02436665745783695,0.0009712746643160131
833,833,833,833,2022-05-25,201.4262542724609,201.5843505859375,190.35107421875,-0.0007842687838468532,0.058182913330887764
834,834,834,834,2022-05-26,206.0804748535156,197.62185668945312,190.9231109619141,0.04280203771870483,0.07938988535874603
835,835,835,835,2022-05-27,210.3592224121093,195.03286743164065,194.0200042724609,0.07858344689435759,0.08421409019609816
836,836,836,836,2022-05-31,209.65760803222656,196.67323303222656,191.67312622070312,0.06602004146579721,0.09382891679251437
837,837,837,837,2022-06-01,207.4441375732422,205.1022186279297,196.870834350586,0.011418301376646234,0.05370680353712198
838,838,838,838,2022-06-02,212.50352478027344,200.2305603027344,195.46766662597656,0.061294162384519124,0.08715435370134461
839,839,839,839,2022-06-03,210.13194274902344,201.4262542724609,201.5843505859375,0.04322022721420771,0.04240206215532605
840,840,840,840,2022-06-06,210.41848754882807,206.0804748535156,197.62185668945312,0.021050090739532568,0.0647531152360532
841,841,841,841,2022-06-07,211.9600372314453,210.3592224121093,195.03286743164065,0.007609910328532754,0.08679137020706351
842,842,842,842,2022-06-08,210.97189331054688,209.65760803222656,196.67323303222656,0.006268722087672929,0.07270262484563594
843,843,843,843,2022-06-09,203.6693725585937,207.4441375732422,205.1022186279297,-0.018196537433195714,-0.006986009604972976
844,844,844,844,2022-06-10,197.14752197265625,212.50352478027344,200.2305603027344,-0.07226234399403564,-0.015397441456572958
845,845,845,845,2022-06-13,189.98336791992188,210.13194274902344,201.4262542724609,-0.0958853497736255,-0.05680930916314775
846,846,846,846,2022-06-14,191.2284698486328,210.41848754882807,206.0804748535156,-0.09119929490863854,-0.07206895760231413
847,847,847,847,2022-06-15,193.83718872070312,211.9600372314453,210.3592224121093,-0.08550125178055767,-0.07854199831105235
848,848,848,848,2022-06-16,186.8114013671875,210.97189331054688,209.65760803222656,-0.11451995601990239,-0.10896912771001066
849,849,849,849,2022-06-17,187.760009765625,203.6693725585937,207.4441375732422,-0.0781136731218226,-0.0948888121780126
850,850,850,850,2022-06-21,192.08816528320312,197.14752197265625,212.50352478027344,-0.02566279625951795,-0.09607068644239947
851,851,851,851,2022-06-22,191.52491760253903,189.98336791992188,210.13194274902344,0.008114129670903303,-0.08854924626432537
852,852,852,852,2022-06-23,194.3115081787109,191.2284698486328,210.41848754882807,0.016122276837327032,-0.07654735835119764
853,853,853,853,2022-06-24,203.0764617919922,193.83718872070312,211.9600372314453,0.04766512108572618,-0.041911558213933
854,854,854,854,2022-06-27,201.14956665039065,186.8114013671875,210.97189331054688,0.07675208888894702,-0.04655751297495314
855,855,855,855,2022-06-28,195.7740020751953,187.760009765625,203.6693725585937,0.042682104243464414,-0.03876562481738366
856,856,856,856,2022-06-29,197.1376495361328,192.08816528320312,197.14752197265625,0.026287326163405345,-5.007639165155453e-05
857,857,857,857,2022-06-30,194.5585479736328,191.52491760253903,189.98336791992188,0.015839350874382374,0.024082003092183113
858,858,858,858,2022-07-01,196.82144165039065,194.3115081787109,191.2284698486328,0.012917060318276885,0.02924758957797957
859,859,859,859,2022-07-05,198.1653289794922,203.0764617919922,193.83718872070312,-0.024183663479081074,0.022328740358618315
860,860,860,860,2022-07-06,198.7384490966797,201.14956665039065,186.8114013671875,-0.011986690271630684,0.0638453951001039
861,861,861,861,2022-07-07,200.39859008789065,195.7740020751953,187.760009765625,0.023622074247218405,0.06731241832614954
862,862,862,862,2022-07-08,201.15948486328125,197.1376495361328,192.08816528320312,0.020401152882830065,0.04722477080617593
863,863,863,863,2022-07-11,202.63180541992188,194.5585479736328,191.52491760253903,0.04149525955232347,0.05799186840237858
864,864,864,864,2022-07-12,202.39463806152344,196.82144165039065,194.3115081787109,0.02831600238470111,0.04159882221375355
865,865,865,865,2022-07-13,201.7325897216797,198.1653289794922,203.0764617919922,0.018001437287532118,-0.006617566893050375
866,866,866,866,2022-07-14,203.47174072265625,198.7384490966797,201.14956665039065,0.023816687950875437,0.0115445144174815
867,867,867,867,2022-07-15,207.55284118652344,200.39859008789065,195.7740020751953,0.03570010694933079,0.06016549177353969
868,868,868,868,2022-07-18,204.75636291503903,201.15948486328125,197.1376495361328,0.01788072809095942,0.03864666844122944
869,869,869,869,2022-07-19,211.12998962402344,202.63180541992188,194.5585479736328,0.04193904400392845,0.0851745750725712
870,870,870,870,2022-07-20,210.84341430664065,202.39463806152344,196.82144165039065,0.04174407151314452,0.07124209912635893
871,871,871,871,2022-07-21,213.6300201416016,201.7325897216797,198.1653289794922,0.058976243929333316,0.07803933837341348
872,872,872,872,2022-07-22,211.1695098876953,203.47174072265625,198.7384490966797,0.037832129108933854,0.06254985307331418
873,873,873,873,2022-07-25,211.7327575683593,207.55284118652344,200.39859008789065,0.020139046798590687,0.05655811987248871
874,874,874,874,2022-07-26,209.9738311767578,204.75636291503903,201.15948486328125,0.025481348601038123,0.04381770175772348
875,875,875,875,2022-07-27,207.9777374267578,211.12998962402344,202.63180541992188,-0.014930385791611656,0.026382492105606836
876,876,876,876,2022-07-28,208.8473358154297,210.84341430664065,202.39463806152344,-0.009467113297207175,0.031881762361435584
877,877,877,877,2022-07-29,209.59832763671875,213.6300201416016,201.7325897216797,-0.01887231252522703,0.03899091329710802
878,878,878,878,2022-08-01,208.8572235107422,211.1695098876953,203.47174072265625,-0.010949906443325275,0.026467964391313936
879,879,879,879,2022-08-02,203.817611694336,211.7327575683593,207.55284118652344,-0.03738271755832512,-0.017996523058100067
880,880,880,880,2022-08-03,206.0113067626953,209.9738311767578,204.75636291503903,-0.018871515521030835,0.006128961414386014
881,881,881,881,2022-08-04,210.9422302246093,207.9777374267578,211.12998962402344,0.014253894837640724,-0.0008893071029298927
882,882,882,882,2022-08-05,213.3137969970703,208.8473358154297,210.84341430664065,0.02138624926289645,0.011716669920915024
883,883,883,883,2022-08-08,210.7940216064453,209.59832763671875,213.6300201416016,0.005704692318914795,-0.013275280942615098
884,884,884,884,2022-08-09,207.77023315429688,208.8572235107422,211.1695098876953,-0.0052044661811249116,-0.0160973842066795
885,885,885,885,2022-08-10,209.5884552001953,203.817611694336,211.7327575683593,0.028313762769989648,-0.010127400184979263
886,886,886,886,2022-08-11,208.9499664306641,206.0113067626953,209.9738311767578,0.014264555252561095,-0.00487615404431907
887,887,887,887,2022-08-12,209.19744873046875,210.9422302246093,207.9777374267578,-0.008271371229377378,0.005864624352596826
888,888,888,888,2022-08-15,214.236068725586,213.3137969970703,208.8473358154297,0.0043235446628346885,0.025802258329589822
889,889,889,889,2022-08-16,214.9488067626953,210.7940216064453,209.59832763671875,0.019710165993260587,0.025527298744721705
890,890,890,890,2022-08-17,212.3552703857422,207.77023315429688,208.8572235107422,0.022067825413856657,0.016748507981674265
891,891,891,891,2022-08-18,213.077880859375,209.5884552001953,203.817611694336,0.01664894020926222,0.04543409712270874
892,892,892,892,2022-08-19,210.6724090576172,208.9499664306641,206.0113067626953,0.008243325693592096,0.02262546832097434
893,893,893,893,2022-08-22,206.5048828125,209.19744873046875,210.9422302246093,-0.012870930952116333,-0.021035841933521038
894,894,894,894,2022-08-23,204.71316528320312,214.236068725586,213.3137969970703,-0.04445051432763503,-0.0403191534487819
895,895,895,895,2022-08-24,204.5844573974609,214.9488067626953,210.7940216064453,-0.0482177571549709,-0.02945797115905746
896,896,896,896,2022-08-25,207.7026824951172,212.3552703857422,207.77023315429688,-0.02190945335226957,-0.0003251219299037489
897,897,897,897,2022-08-26,200.8426055908203,213.077880859375,209.5884552001953,-0.05742161138081525,-0.04172868014615172
898,898,898,898,2022-08-29,200.2882537841797,210.6724090576172,208.9499664306641,-0.049290532727508274,-0.041453524948799725
899,899,899,899,2022-08-30,199.34783935546875,206.5048828125,209.19744873046875,-0.034657986579085476,-0.04708283697900306
900,900,900,900,2022-08-31,196.7047882080078,204.71316528320312,214.236068725586,-0.03911999047113757,-0.0818316011018384
901,901,901,901,2022-09-01,198.1104736328125,204.5844573974609,214.9488067626953,-0.03164455329111804,-0.07833648106022018
902,902,902,902,2022-09-02,195.7643585205078,207.7026824951172,212.3552703857422,-0.057477947955198117,-0.07812809088795902
903,903,903,903,2022-09-06,196.6355133056641,200.8426055908203,213.077880859375,-0.02094721024346491,-0.07716599905816779
904,904,904,904,2022-09-07,198.3975372314453,200.2882537841797,210.6724090576172,-0.009439977217893691,-0.05826520843939653
905,905,905,905,2022-09-08,198.6846160888672,199.34783935546875,206.5048828125,-0.003326964910911001,-0.03786964558476502
906,906,906,906,2022-09-09,203.1293029785156,196.7047882080078,204.71316528320312,0.032660693362045246,-0.007736983122196284
907,907,907,907,2022-09-12,204.5448608398437,198.1104736328125,204.5844573974609,0.03247878362532708,-0.0001935462650531905
908,908,908,908,2022-09-13,197.6551055908203,195.7643585205078,207.7026824951172,0.009658280417343734,-0.04837480567701902
909,909,909,909,2022-09-14,197.3977203369141,196.6355133056641,200.8426055908203,0.0038762429961731737,-0.017152163724287406
910,910,910,910,2022-09-15,193.39846801757807,198.3975372314453,200.2882537841797,-0.025197234217859577,-0.03439935011878281
911,911,911,911,2022-09-16,191.3493804931641,198.6846160888672,199.34783935546875,-0.03691899121380493,-0.04012312793640138
912,912,912,912,2022-09-19,191.1811065673828,203.1293029785156,196.7047882080078,-0.05882064397373776,-0.02808107362787693
913,913,913,913,2022-09-20,190.1317901611328,204.5448608398437,198.1104736328125,-0.07046410562226813,-0.04027391043679884
914,914,914,914,2022-09-21,185.1327667236328,197.6551055908203,195.7643585205078,-0.06335449231000823,-0.05430810734509295
915,915,915,915,2022-09-22,183.9151611328125,197.3977203369141,196.6355133056641,-0.06830149396401264,-0.06469000415544557
916,916,916,916,2022-09-23,182.1036376953125,193.39846801757807,198.3975372314453,-0.058401860356199764,-0.08212752921990552
917,917,917,917,2022-09-26,178.7676544189453,191.3493804931641,198.6846160888672,-0.06575263552874822,-0.10024410576918275
918,918,918,918,2022-09-27,176.0750732421875,191.1811065673828,203.1293029785156,-0.07901425824141839,-0.1331872326622887
919,919,919,919,2022-09-28,177.3718719482422,190.1317901611328,204.5448608398437,-0.06711091397223401,-0.13284610906395566
920,920,920,920,2022-09-29,178.24298095703125,185.1327667236328,197.6551055908203,-0.03721537731290259,-0.09821210828712645
921,921,921,921,2022-09-30,175.8572998046875,183.9151611328125,197.3977203369141,-0.043812925908300215,-0.10912193157784134
922,922,922,922,2022-10-03,179.81692504882812,182.1036376953125,193.39846801757807,-0.012557204652388076,-0.07022570089601488
923,923,923,923,2022-10-04,183.7765655517578,178.7676544189453,191.3493804931641,0.02801911312811667,-0.03957585293398336
924,924,924,924,2022-10-05,185.77618408203125,176.0750732421875,191.1811065673828,0.05509644642600864,-0.028271216661498788
925,925,925,925,2022-10-06,183.7171936035156,177.3718719482422,190.1317901611328,0.03577411449502543,-0.033737632997516975
926,926,926,926,2022-10-07,181.9749450683593,178.24298095703125,185.1327667236328,0.020937509523742293,-0.01705706510607885
927,927,927,927,2022-10-10,180.34158325195312,175.8572998046875,183.9151611328125,0.025499558177260795,-0.01943057798415404
928,928,928,928,2022-10-11,177.332275390625,179.81692504882812,182.1036376953125,-0.013817662923156115,-0.02620135635440035
929,929,929,929,2022-10-12,176.44134521484375,183.7765655517578,178.7676544189453,-0.03991379594504507,-0.013013031980885215
930,930,930,930,2022-10-13,182.7965850830078,185.77618408203125,176.0750732421875,-0.016038648946022915,0.03817412491758576
931,931,931,931,2022-10-14,180.7771453857422,183.7171936035156,177.3718719482422,-0.016003119578009595,0.019198497484954613
932,932,932,932,2022-10-17,183.380615234375,181.9749450683593,178.24298095703125,0.007724525843311403,0.028823767700464353
933,933,933,933,2022-10-18,185.28125,180.34158325195312,175.8572998046875,0.027390614294129367,0.05358862103409434
934,934,934,934,2022-10-19,184.52891540527344,177.332275390625,179.81692504882812,0.040582798584159585,0.026204376229689075
935,935,935,935,2022-10-20,185.33074951171875,176.44134521484375,183.7765655517578,0.05038163977978538,0.008456921345193047
936,936,936,936,2022-10-21,188.44894409179688,182.7965850830078,185.77618408203125,0.030921578793292825,0.014386989500147385
937,937,937,937,2022-10-24,188.78553771972656,180.7771453857422,183.7171936035156,0.044299805248589674,0.02758775058990448
938,938,938,938,2022-10-25,192.41848754882807,183.380615234375,181.9749450683593,0.04928477474514925,0.057390002104661386
939,939,939,939,2022-10-26,201.2781524658203,185.28125,180.34158325195312,0.08633848522621856,0.1160939636679188
940,940,940,940,2022-10-27,202.22848510742188,184.52891540527344,177.332275390625,0.09591759461261451,0.14039299761961477
941,941,941,941,2022-10-28,207.2275390625,185.33074951171875,176.44134521484375,0.11814979224155508,0.17448401229411092
942,942,942,942,2022-10-31,205.06951904296875,188.44894409179688,182.7965850830078,0.08819669980785716,0.12184545980356698
943,943,943,943,2022-11-01,204.8418426513672,188.78553771972656,180.7771453857422,0.0850505029441293,0.13311802890943847
944,944,944,944,2022-11-02,198.92218017578125,192.41848754882807,183.380615234375,0.03379972844502688,0.08475031519303666
945,945,945,945,2022-11-03,192.7847442626953,201.2781524658203,185.28125,-0.04219736766794546,0.04049786075328887
946,946,946,946,2022-11-04,194.99224853515625,202.22848510742188,184.52891540527344,-0.035782479250743515,0.056702946022863854
947,947,947,947,2022-11-07,198.0807647705078,207.2275390625,185.33074951171875,-0.0441387970603343,0.06879600547874998
948,948,948,948,2022-11-08,199.7438201904297,205.06951904296875,188.44894409179688,-0.02597021184519943,0.05993600098460017
949,949,949,949,2022-11-09,192.402099609375,204.8418426513672,188.78553771972656,-0.060728525388068055,0.019156985928750814
950,950,950,950,2022-11-10,203.95040893554688,198.92218017578125,192.41848754882807,0.025277366029883286,0.059931462582525796
951,951,951,951,2022-11-11,203.3849029541016,192.7847442626953,201.2781524658203,0.05498442696773842,0.01046686121902396
952,952,952,952,2022-11-14,205.2302398681641,194.99224853515625,202.22848510742188,0.052504606772417306,0.014843382519271309
953,953,953,953,2022-11-15,208.3355865478516,198.0807647705078,207.2275390625,0.05177091167446157,0.005347008850099755
954,954,954,954,2022-11-16,208.4844207763672,199.7438201904297,205.06951904296875,0.04375905386011181,0.0166524101160197
955,955,955,955,2022-11-17,209.3277130126953,192.402099609375,204.8418426513672,0.08797000364176677,0.021899189654151385
956,956,956,956,2022-11-18,209.1392059326172,203.95040893554688,198.92218017578125,0.025441464050754092,0.051361923279784394
957,957,957,957,2022-11-21,204.6945037841797,203.3849029541016,192.7847442626953,0.006439026747101506,0.061777499910759204
958,958,958,958,2022-11-22,208.6728973388672,205.2302398681641,194.99224853515625,0.016774611153378638,0.07015996228816435
959,959,959,959,2022-11-23,210.06187438964844,208.3355865478516,198.0807647705078,0.008286092022979252,0.060485982235688907
960,960,960,960,2022-11-25,212.1056365966797,208.4844207763672,199.7438201904297,0.0173692394224354,0.06188835476594279
961,961,961,961,2022-11-28,209.59556579589844,209.3277130126953,192.402099609375,0.001279585867289823,0.08936215468246211
962,962,962,962,2022-11-29,207.4129180908203,209.1392059326172,203.95040893554688,-0.008254252635697013,0.01697721114336015
963,963,963,963,2022-11-30,215.29034423828125,204.6945037841797,203.3849029541016,0.05176416688390084,0.05853650448610925
964,964,964,964,2022-12-01,215.29034423828125,208.6728973388672,205.2302398681641,0.03171205740565286,0.049018625990885134
965,965,965,965,2022-12-02,215.9451599121093,210.06187438964844,208.3355865478516,0.028007393248085544,0.03652555710884231
966,966,966,966,2022-12-05,211.9965209960937,212.1056365966797,208.4844207763672,-0.0005144398910693626,0.016845864101729724
967,967,967,967,2022-12-06,207.4327392578125,209.59556579589844,209.3277130126953,-0.010319047208241394,-0.009052665447923158
968,968,968,968,2022-12-07,206.1727752685547,207.4129180908203,209.1392059326172,-0.00597910117499334,-0.014184000799057572
