,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BDX,BDX_6m,BDX_12m,BDX_6m_ret,BDX_12m_ret
726,726,726,726,2021-12-21,238.7328948974609,239.6619415283203,230.6068878173828,-0.0038764879602279922,0.035237486429776865
727,727,727,727,2021-12-22,234.95040893554688,235.04519653320312,232.5150756835937,-0.00040327391946026747,0.01047387247813214
728,728,728,728,2021-12-23,235.96473693847656,236.4481964111328,236.5015106201172,-0.002044673970849953,-0.0022696416620476834
729,729,729,729,2021-12-27,238.2494354248047,243.83306884765625,232.80792236328125,-0.022899410031787526,0.023373401584815046
730,730,730,730,2021-12-28,237.19715881347656,243.5391998291016,232.3623809814453,-0.026041150747294184,0.020807059264973393
731,731,731,731,2021-12-29,239.6429443359375,239.28273010253903,232.22964477539065,0.0015053916897558306,0.03192227920650215
732,732,732,732,2021-12-30,240.08853149414065,238.7328948974609,239.6619415283203,0.005678465874013661,0.0017799654091925632
733,733,733,733,2021-12-31,238.40109252929688,234.95040893554688,235.04519653320312,0.014686859279724018,0.01427766253295748
734,734,734,734,2022-01-03,240.0411071777344,235.96473693847656,236.4481964111328,0.01727533652759594,0.015195340125810475
735,735,735,735,2022-01-04,238.6854858398437,238.2494354248047,243.83306884765625,0.001830226435842297,-0.02111109470155048
736,736,736,736,2022-01-05,239.79464721679688,237.19715881347656,243.5391998291016,0.010950756814768203,-0.01537556424153641
737,737,737,737,2022-01-06,236.7420959472656,239.6429443359375,239.28273010253903,-0.012104877098344402,-0.010617707989977854
738,738,738,738,2022-01-07,240.9322204589844,240.08853149414065,238.7328948974609,0.00351407441077356,0.009212494836407625
739,739,739,739,2022-01-10,245.691146850586,238.40109252929688,234.95040893554688,0.03057894678227302,0.04571491475031042
740,740,740,740,2022-01-11,248.12750244140625,240.0411071777344,235.96473693847656,0.03368754359929027,0.0515448437793522
741,741,741,741,2022-01-12,248.2886657714844,238.6854858398437,238.2494354248047,0.04023361495086619,0.04213747801240131
742,742,742,742,2022-01-13,249.97607421875,239.79464721679688,237.19715881347656,0.042458941932711936,0.0538746562951975
743,743,743,743,2022-01-14,248.96173095703125,236.7420959472656,239.6429443359375,0.051615809857861406,0.03888612972485617
744,744,744,744,2022-01-18,246.8761444091797,240.9322204589844,240.08853149414065,0.024670523265306388,0.028271291730586734
745,745,745,745,2022-01-19,250.14669799804688,245.691146850586,238.40109252929688,0.01813476474254272,0.0492682535307869
746,746,746,746,2022-01-20,250.24151611328125,248.12750244140625,240.0411071777344,0.008519868418754628,0.042494425456861995
747,747,747,747,2022-01-21,250.8671875,248.2886657714844,238.6854858398437,0.010385176949191832,0.05103662511062845
748,748,748,748,2022-01-24,246.44004821777344,249.97607421875,239.79464721679688,-0.014145457768419245,0.027712882994291865
749,749,749,749,2022-01-25,244.67678833007807,248.96173095703125,236.7420959472656,-0.01721125014066005,0.03351618710252491
750,750,750,750,2022-01-26,240.68572998046875,246.8761444091797,240.9322204589844,-0.025074980182981044,-0.0010230697996560512
751,751,751,751,2022-01-27,238.1261749267578,250.14669799804688,245.691146850586,-0.048053894644585426,-0.030790575976385237
752,752,752,752,2022-01-28,242.4300537109375,250.24151611328125,248.12750244140625,-0.031215693237758302,-0.02296177841798963
753,753,753,753,2022-01-31,240.92274475097656,250.8671875,248.2886657714844,-0.03964026881364646,-0.02966676307039795
754,754,754,754,2022-02-01,240.06008911132807,246.44004821777344,249.97607421875,-0.025888483436781073,-0.03966773675605695
755,755,755,755,2022-02-02,243.32115173339844,244.67678833007807,248.96173095703125,-0.0055405198258970945,-0.022656410693924434
756,756,756,756,2022-02-03,256.5077514648437,240.68572998046875,246.8761444091797,0.0657372644637424,0.03901392367704948
757,757,757,757,2022-02-04,254.86773681640625,238.1261749267578,250.14669799804688,0.07030542482277635,0.018873080700814393
758,758,758,758,2022-02-07,255.26589965820312,242.4300537109375,250.24151611328125,0.05294659532011026,0.020078137404855756
759,759,759,759,2022-02-08,262.1103820800781,240.92274475097656,250.8671875,0.08794369892722909,0.044817318247641014
760,760,760,760,2022-02-09,262.8213806152344,240.06008911132807,246.44004821777344,0.09481497565116181,0.06647187628767681
761,761,761,761,2022-02-10,257.7970275878906,243.32115173339844,244.67678833007807,0.059492879066892934,0.05362273776502602
762,762,762,762,2022-02-11,255.93893432617188,256.5077514648437,240.68572998046875,-0.002217543662612398,0.06337394554692088
763,763,763,763,2022-02-14,254.91510009765625,254.86773681640625,238.1261749267578,0.00018583474645161857,0.0705043247600241
764,764,764,764,2022-02-15,257.0481262207031,255.26589965820312,242.4300537109375,0.006981843500782459,0.060298103663317004
765,765,765,765,2022-02-16,257.02911376953125,262.1103820800781,240.92274475097656,-0.019385986431451174,0.06685283714164303
766,766,766,766,2022-02-17,252.3081512451172,262.8213806152344,240.06008911132807,-0.04000142357332925,0.05102081807571546
767,767,767,767,2022-02-18,250.307861328125,257.7970275878906,243.32115173339844,-0.029050630761102703,0.028713942643102897
768,768,768,768,2022-02-22,250.4216461181641,255.93893432617188,256.5077514648437,-0.021557049233378756,-0.023726789198079024
769,769,769,769,2022-02-23,254.6876220703125,254.91510009765625,254.86773681640625,-0.0008923678011094616,-0.0007066988876017755
770,770,770,770,2022-02-24,252.4408721923828,257.0481262207031,255.26589965820312,-0.017923702055561708,-0.01106699903748587
771,771,771,771,2022-02-25,258.5364685058594,257.02911376953125,262.1103820800781,0.00586452917423097,-0.013635146940218723
772,772,772,772,2022-02-28,257.1712951660156,252.3081512451172,262.8213806152344,0.019274620724297975,-0.021497815116839236
773,773,773,773,2022-03-01,257.27557373046875,250.307861328125,257.7970275878906,0.027836570395245674,-0.002022730294064745
774,774,774,774,2022-03-02,258.34686279296875,250.4216461181641,255.93893432617188,0.03164749053308702,0.009408214788173552
775,775,775,775,2022-03-03,258.65020751953125,254.6876220703125,254.91510009765625,0.015558610257567995,0.014652358453634662
776,776,776,776,2022-03-04,261.0960388183594,252.4408721923828,257.0481262207031,0.034285916344721556,0.015747683739895102
777,777,777,777,2022-03-07,261.6932373046875,258.5364685058594,257.02911376953125,0.012210148986221636,0.018146284935403934
778,778,778,778,2022-03-08,251.3411865234375,257.1712951660156,252.3081512451172,-0.022670137578202576,-0.003832475157492188
779,779,779,779,2022-03-09,251.8928375244141,257.27557373046875,250.307861328125,-0.020922064726182743,0.006332107141498788
780,780,780,780,2022-03-10,245.12091064453125,258.34686279296875,250.4216461181641,-0.0511945529566441,-0.02116724155359806
781,781,781,781,2022-03-11,242.06784057617188,258.65020751953125,254.6876220703125,-0.06411116813856488,-0.049550038559222354
782,782,782,782,2022-03-14,244.2458953857422,261.0960388183594,252.4408721923828,-0.06453618947600959,-0.03246295552486966
783,783,783,783,2022-03-15,246.04348754882807,261.6932373046875,258.5364685058594,-0.0598018883370629,-0.048321929317094225
784,784,784,784,2022-03-16,248.04083251953125,251.3411865234375,257.1712951660156,-0.01313097168656241,-0.03550342833009512
785,785,785,785,2022-03-17,249.46749877929688,251.8928375244141,257.27557373046875,-0.009628454579944767,-0.030349072156192758
786,786,786,786,2022-03-18,249.2296905517578,245.12091064453125,258.34686279296875,0.016762257844191053,-0.0352904314093303
787,787,787,787,2022-03-21,254.51792907714844,242.06784057617188,258.65020751953125,0.051432228549413095,-0.015976319841424336
788,788,788,788,2022-03-22,251.9213714599609,244.2458953857422,261.0960388183594,0.03142519984664105,-0.03513905228099279
789,789,789,789,2022-03-23,249.1631317138672,246.04348754882807,261.6932373046875,0.012679238926899039,-0.047880891840669126
790,790,790,790,2022-03-24,250.2283630371093,248.04083251953125,251.3411865234375,0.008819235507951273,-0.004427541310363159
791,791,791,791,2022-03-25,252.6822662353516,249.46749877929688,251.8928375244141,0.012886518170845296,0.0031339863359989284
792,792,792,792,2022-03-28,255.0315093994141,249.2296905517578,245.12091064453125,0.023279003536103238,0.040431470039922424
793,793,793,793,2022-03-29,256.5818786621094,254.51792907714844,242.06784057617188,0.008109250269497936,0.05995855563213626
794,794,794,794,2022-03-30,256.41064453125,251.9213714599609,244.2458953857422,0.017820135883162225,0.04980533706122592
795,795,795,795,2022-03-31,252.99612426757807,249.1631317138672,246.04348754882807,0.015383465953994424,0.028257755521247985
796,796,796,796,2022-04-01,255.9088897705078,250.2283630371093,248.04083251953125,0.022701370318104486,0.03172081455724429
797,797,797,797,2022-04-04,251.8240966796875,252.6822662353516,249.46749877929688,-0.0033962397458663363,0.009446512719781142
798,798,798,798,2022-04-05,256.3378601074219,255.0315093994141,249.2296905517578,0.005122311008095348,0.028520556840269107
799,799,799,799,2022-04-06,263.854248046875,256.5818786621094,254.51792907714844,0.028343269691085915,0.03668236262796465
800,800,800,800,2022-04-07,266.6522216796875,256.41064453125,251.9213714599609,0.03994209041968744,0.05847399978158596
801,801,801,801,2022-04-08,268.5044860839844,252.99612426757807,249.1631317138672,0.0612988118347777,0.07762526597365271
802,802,802,802,2022-04-11,263.2303771972656,255.9088897705078,250.2283630371093,0.02860974244905501,0.05196059312520096
803,803,803,803,2022-04-12,262.4211730957031,251.8240966796875,252.6822662353516,0.04208126448476768,0.038542106675901744
804,804,804,804,2022-04-13,264.1369934082031,256.3378601074219,255.0315093994141,0.030425210296726846,0.03570336869444857
805,805,805,805,2022-04-14,264.8584289550781,263.854248046875,256.5818786621094,0.0038058167175112345,0.03225695569821618
806,806,806,806,2022-04-18,253.5691833496093,266.6522216796875,256.41064453125,-0.049064051473735826,-0.01108168183436864
807,807,807,807,2022-04-19,256.8739929199219,268.5044860839844,252.99612426757807,-0.04331582437853443,0.015327778888195365
808,808,808,808,2022-04-20,260.9295654296875,263.2303771972656,255.9088897705078,-0.008740677242786044,0.01961899668152256
809,809,809,809,2022-04-21,258.2388916015625,262.4211730957031,251.8240966796875,-0.015937286785222105,0.025473316519166955
810,810,810,810,2022-04-22,248.63619995117188,264.1369934082031,256.3378601074219,-0.05868467440710201,-0.03004495767040627
811,811,811,811,2022-04-25,251.9703521728516,264.8584289550781,263.854248046875,-0.04866024779000877,-0.04503962305701503
812,812,812,812,2022-04-26,248.5777282714844,253.5691833496093,266.6522216796875,-0.01968478587259126,-0.06778302199902475
813,813,813,813,2022-04-27,246.59869384765625,256.8739929199219,268.5044860839844,-0.040001321097028475,-0.08158445527601466
814,814,814,814,2022-04-28,246.8034210205078,260.9295654296875,263.2303771972656,-0.05413776850437535,-0.06240524498601996
815,815,815,815,2022-04-29,240.9833374023437,258.2388916015625,262.4211730957031,-0.06682012183448516,-0.0816924771750075
816,816,816,816,2022-05-02,239.41375732421875,248.63619995117188,264.1369934082031,-0.03709211542311319,-0.0936000511135392
817,817,817,817,2022-05-03,242.5821533203125,251.9703521728516,264.8584289550781,-0.037259140893285636,-0.08410634965498431
818,818,818,818,2022-05-04,247.1738739013672,248.5777282714844,253.5691833496093,-0.005647546865437558,-0.025221161987277307
819,819,819,819,2022-05-05,253.12071228027344,246.59869384765625,256.8739929199219,0.02644790339662695,-0.014611368776513256
820,820,820,820,2022-05-06,251.4926300048828,246.8034210205078,260.9295654296875,0.018999773037932766,-0.03616660078080591
821,821,821,821,2022-05-09,245.86749267578125,240.9833374023437,258.2388916015625,0.020267605744388018,-0.047906799975230396
822,822,822,822,2022-05-10,243.8202667236328,239.41375732421875,248.63619995117188,0.018405414328161118,-0.01936939684762251
823,823,823,823,2022-05-11,242.73814392089844,242.5821533203125,251.9703521728516,0.0006430423609109504,-0.03664005773830037
824,824,824,824,2022-05-12,243.44981384277344,247.1738739013672,248.5777282714844,-0.015066560230713621,-0.020629017991147247
825,825,825,825,2022-05-13,242.2019500732422,253.12071228027344,246.59869384765625,-0.043136581391021056,-0.017829550131884697
826,826,826,826,2022-05-16,246.54019165039065,251.4926300048828,246.8034210205078,-0.01969218085792812,-0.0010665547869179726
827,827,827,827,2022-05-17,249.82557678222656,245.86749267578125,240.9833374023437,0.01609844417970585,0.036692326843826395
828,828,828,828,2022-05-18,244.795166015625,243.8202667236328,239.41375732421875,0.003998434195370715,0.0224774413615616
829,829,829,829,2022-05-19,244.8341217041016,242.73814392089844,242.5821533203125,0.008634727733133563,0.00928332258975173
830,830,830,830,2022-05-20,245.9650115966797,243.44981384277344,247.1738739013672,0.010331483578503109,-0.004890736571818599
831,831,831,831,2022-05-23,250.5470428466797,242.2019500732422,253.12071228027344,0.034455101500685315,-0.010167755180555904
832,832,832,832,2022-05-24,250.9857177734375,246.54019165039065,251.4926300048828,0.018031648686924306,-0.002015614658113285
833,833,833,833,2022-05-25,245.8285217285156,249.82557678222656,245.86749267578125,-0.015999382870214296,-0.0001585038625543378
834,834,834,834,2022-05-26,246.1600036621093,244.795166015625,243.8202667236328,0.005575427279463474,0.009596154453922257
835,835,835,835,2022-05-27,250.0205535888672,244.8341217041016,242.73814392089844,0.021183452080399734,0.030001093154695457
836,836,836,836,2022-05-31,249.3771209716797,245.9650115966797,243.44981384277344,0.013872336365446047,0.024347141759304414
837,837,837,837,2022-06-01,245.0876007080078,250.5470428466797,242.2019500732422,-0.021790088107376815,0.011914233695859977
838,838,838,838,2022-06-02,247.31036376953125,250.9857177734375,246.54019165039065,-0.014643677881400197,0.0031239211504823228
839,839,839,839,2022-06-03,246.00401306152344,245.8285217285156,249.82557678222656,0.0007138770219741186,-0.015296927440037078
840,840,840,840,2022-06-06,252.22381591796875,246.1600036621093,244.795166015625,0.024633621082419843,0.030346391324858057
841,841,841,841,2022-06-07,251.4439239501953,250.0205535888672,244.8341217041016,0.005693013397885416,0.026997063154792222
842,842,842,842,2022-06-08,249.2919006347656,249.3771209716797,245.9650115966797,-0.0003417327803851844,0.013525862952984413
843,843,843,843,2022-06-09,242.95323181152344,245.0876007080078,250.5470428466797,-0.008708595989020296,-0.030308923022504874
844,844,844,844,2022-06-10,243.8922882080078,247.31036376953125,250.9857177734375,-0.013820996052994916,-0.028262283720195014
845,845,845,845,2022-06-13,236.575424194336,246.00401306152344,245.8285217285156,-0.03832697178329947,-0.037640455505803305
846,846,846,846,2022-06-14,231.16604614257807,252.22381591796875,246.1600036621093,-0.08348842752517605,-0.06091142873117861
847,847,847,847,2022-06-15,231.62576293945312,251.4439239501953,250.0205535888672,-0.07881741860927871,-0.07357311383152276
848,848,848,848,2022-06-16,229.6204833984375,249.2919006347656,249.3771209716797,-0.07890917108112727,-0.07922393801108096
849,849,849,849,2022-06-17,230.1976013183593,242.95323181152344,245.0876007080078,-0.052502411258557036,-0.06075378495947725
850,850,850,850,2022-06-21,231.3714294433593,243.8922882080078,247.31036376953125,-0.05133765752351249,-0.06444911601450498
851,851,851,851,2022-06-22,232.0952911376953,236.575424194336,246.00401306152344,-0.018937440657236015,-0.05653859768681768
852,852,852,852,2022-06-23,237.25035095214844,231.16604614257807,252.22381591796875,0.026320062617750217,-0.059365785547746075
853,853,853,853,2022-06-24,245.4475860595703,231.62576293945312,251.4439239501953,0.05967308189171594,-0.023847614992727806
854,854,854,854,2022-06-27,244.64547729492188,229.6204833984375,249.2919006347656,0.06543403129420744,-0.018638484956842394
855,855,855,855,2022-06-28,239.1969451904297,230.1976013183593,242.95323181152344,0.03909399498748245,-0.015460945273647497
856,856,856,856,2022-06-29,243.90206909179688,231.3714294433593,243.8922882080078,0.05415811139078053,4.010329256787237e-05
857,857,857,857,2022-06-30,241.15333557128903,232.0952911376953,236.575424194336,0.039027265004785594,0.01935074783250723
858,858,858,858,2022-07-01,246.30841064453125,237.25035095214844,231.16604614257807,0.03817933105696336,0.06550427605883646
859,859,859,859,2022-07-05,242.5228271484375,245.4475860595703,231.62576293945312,-0.011916022308823937,0.04704599380783425
860,860,860,860,2022-07-06,240.90879821777344,244.64547729492188,229.6204833984375,-0.015273853081059996,0.04916074843265816
861,861,861,861,2022-07-07,241.01638793945312,239.1969451904297,230.1976013183593,0.007606463149330445,0.04699782516904527
862,862,862,862,2022-07-08,240.3023376464844,243.90206909179688,231.3714294433593,-0.014758921310985884,0.03859987477542659
863,863,863,863,2022-07-11,238.38507080078125,241.15333557128903,232.0952911376953,-0.01147927215665423,0.02709998825161164
864,864,864,864,2022-07-12,231.75294494628903,246.30841064453125,237.25035095214844,-0.059094472901489614,-0.023171329289068954
865,865,865,865,2022-07-13,230.32476806640625,242.5228271484375,245.4475860595703,-0.05029654002245887,-0.061613227638318446
866,866,866,866,2022-07-14,229.05311584472656,240.90879821777344,244.64547729492188,-0.04921232624443106,-0.06373451748465642
867,867,867,867,2022-07-15,234.0223388671875,241.01638793945312,239.1969451904297,-0.029018977224165465,-0.021633245855721794
868,868,868,868,2022-07-18,229.1998443603516,240.3023376464844,243.90206909179688,-0.04620218594155334,-0.06027921282583237
869,869,869,869,2022-07-19,233.2593536376953,238.38507080078125,241.15333557128903,-0.021501837954313485,-0.03273428466122186
870,870,870,870,2022-07-20,232.0170440673828,231.75294494628903,246.30841064453125,0.0011395718020108525,-0.05802224349445184
871,871,871,871,2022-07-21,235.8221893310547,230.32476806640625,242.5228271484375,0.023868128950263134,-0.027628895375203744
872,872,872,872,2022-07-22,236.84930419921875,229.05311584472656,240.90879821777344,0.03403659594736608,-0.01685075036107664
873,873,873,873,2022-07-25,237.33839416503903,234.0223388671875,241.01638793945312,0.014169823760856737,-0.015260347256295548
874,874,874,874,2022-07-26,238.82522583007807,229.1998443603516,240.3023376464844,0.041995584667995134,-0.006146889085113072
875,875,875,875,2022-07-27,239.0111083984375,233.2593536376953,238.38507080078125,0.024658195570909314,0.002626161091184409
876,876,876,876,2022-07-28,238.5904998779297,232.0170440673828,231.75294494628903,0.028331779835268467,0.029503637734680455
877,877,877,877,2022-07-29,238.9817352294922,235.8221893310547,230.32476806640625,0.013398000872606675,0.03758591503537301
878,878,878,878,2022-08-01,239.4317321777344,236.84930419921875,229.05311584472656,0.010903253388253598,0.04531095896570747
879,879,879,879,2022-08-02,237.7198944091797,237.33839416503903,234.0223388671875,0.0016074105729195765,0.015800011058305863
880,880,880,880,2022-08-03,239.5882110595703,238.82522583007807,229.1998443603516,0.00319474304626044,0.04532449281634743
881,881,881,881,2022-08-04,247.0029144287109,239.0111083984375,233.2593536376953,0.03343696484998038,0.058919655639458224
882,882,882,882,2022-08-05,248.68540954589844,238.5904998779297,232.0170440673828,0.04231061032662087,0.07184112505835905
883,883,883,883,2022-08-08,250.3874664306641,238.9817352294922,235.8221893310547,0.047726372018426666,0.06176381086498273
884,884,884,884,2022-08-09,249.7320709228516,239.4317321777344,236.84930419921875,0.04301993996965736,0.05439225066414766
885,885,885,885,2022-08-10,252.92095947265625,237.7198944091797,237.33839416503903,0.06394527938545802,0.06565547627655
886,886,886,886,2022-08-11,253.74264526367188,239.5882110595703,238.82522583007807,0.05907817476287369,0.06246165739714371
887,887,887,887,2022-08-12,257.9390869140625,247.0029144287109,239.0111083984375,0.04427547954503175,0.07919288204827524
888,888,888,888,2022-08-15,260.9910583496094,248.68540954589844,238.5904998779297,0.049482793647529055,0.09388705117404306
889,889,889,889,2022-08-16,261.9398498535156,250.3874664306641,238.9817352294922,0.046138025946480754,0.09606639855542487
890,890,890,890,2022-08-17,258.4673156738281,249.7320709228516,239.4317321777344,0.034978465996364116,0.07950317747341562
891,891,891,891,2022-08-18,257.95867919921875,252.92095947265625,237.7198944091797,0.019918158372743022,0.08513710996018986
892,892,892,892,2022-08-19,258.7607727050781,253.74264526367188,239.5882110595703,0.01977644489436048,0.08002297592489138
893,893,893,893,2022-08-22,255.063217163086,257.9390869140625,247.0029144287109,-0.011149414326393492,0.032632419552690806
894,894,894,894,2022-08-23,251.7862548828125,260.9910583496094,248.68540954589844,-0.03526865450871741,0.012468947585530854
895,895,895,895,2022-08-24,252.715560913086,261.9398498535156,250.3874664306641,-0.035215294448661116,0.009297967328834256
896,896,896,896,2022-08-25,254.33935546875,258.4673156738281,249.7320709228516,-0.015970917616088043,0.018448910181510847
897,897,897,897,2022-08-26,248.19630432128903,257.95867919921875,252.92095947265625,-0.037844723458171914,-0.018680362280841356
898,898,898,898,2022-08-29,248.89083862304688,258.7607727050781,253.74264526367188,-0.03814308474523098,-0.019120974464435503
899,899,899,899,2022-08-30,247.6485290527344,255.063217163086,257.9390869140625,-0.029070001518920252,-0.03989530235391037
900,900,900,900,2022-08-31,246.9148864746093,251.7862548828125,260.9910583496094,-0.0193472372448229,-0.05393354072745438
901,901,901,901,2022-09-01,249.6831817626953,252.715560913086,261.9398498535156,-0.011999178599981786,-0.04679191844110242
902,902,902,902,2022-09-02,247.32574462890625,254.33935546875,258.4673156738281,-0.027575798589713263,-0.04310630539832716
903,903,903,903,2022-09-06,246.5725250244141,248.19630432128903,257.95867919921875,-0.006542318594611185,-0.044139449814794784
904,904,904,904,2022-09-07,253.322021484375,248.89083862304688,258.7607727050781,0.01780372024074084,-0.021018453314412988
905,905,905,905,2022-09-08,255.6775817871093,247.6485290527344,255.063217163086,0.0324211606064706,0.0024086758994750213
906,906,906,906,2022-09-09,257.984130859375,246.9148864746093,251.7862548828125,0.04483020259656967,0.024615624786377355
907,907,907,907,2022-09-12,259.3385925292969,249.6831817626953,252.715560913086,0.03867064933423636,0.026207454706315803
908,908,908,908,2022-09-13,252.02647399902344,247.32574462890625,254.33935546875,0.019006227504420492,-0.00909368298690505
909,909,909,909,2022-09-14,254.15631103515625,246.5725250244141,248.19630432128903,0.030756816924315755,0.024013277434429492
910,910,910,910,2022-09-15,251.9479522705078,253.322021484375,248.89083862304688,-0.0054241996247134106,0.012282949683379174
911,911,911,911,2022-09-16,249.6120147705078,255.6775817871093,247.6485290527344,-0.023723499628731548,0.007928517586128336
912,912,912,912,2022-09-19,246.608642578125,257.984130859375,246.9148864746093,-0.044093751981398754,-0.0012402812193981205
913,913,913,913,2022-09-20,239.5910186767578,259.3385925292969,249.6831817626953,-0.07614591280049543,-0.040419875358402524
914,914,914,914,2022-09-21,233.6039276123047,252.02647399902344,247.32574462890625,-0.0730976634890751,-0.05548074680696957
915,915,915,915,2022-09-22,232.79910278320312,254.15631103515625,246.5725250244141,-0.08403178408187895,-0.05585951735639327
916,916,916,916,2022-09-23,229.5896453857422,251.9479522705078,253.322021484375,-0.08874176862037075,-0.09368461517703719
917,917,917,917,2022-09-26,227.35186767578125,249.6120147705078,255.6775817871093,-0.08917898890080445,-0.11078685081945716
918,918,918,918,2022-09-27,224.1129608154297,246.608642578125,257.984130859375,-0.09122016782347253,-0.1312916803491615
919,919,919,919,2022-09-28,226.10536193847656,239.5910186767578,259.3385925292969,-0.05628615301508988,-0.12814610531622295
920,920,920,920,2022-09-29,221.93405151367188,233.6039276123047,252.02647399902344,-0.04995582145348365,-0.11940183111663172
921,921,921,921,2022-09-30,218.70497131347656,232.79910278320312,254.15631103515625,-0.060542035176363584,-0.1394863640304248
922,922,922,922,2022-10-03,226.5077514648437,229.5896453857422,251.9479522705078,-0.013423488309851628,-0.10097403283655126
923,923,923,923,2022-10-04,232.58319091796875,227.35186767578125,249.6120147705078,0.023009809840875084,-0.06822117063633848
924,924,924,924,2022-10-05,232.44577026367188,224.1129608154297,246.608642578125,0.03718129204988174,-0.057430559474274556
925,925,925,925,2022-10-06,224.17184448242188,226.10536193847656,239.5910186767578,-0.008551400282938881,-0.06435622787321005
926,926,926,926,2022-10-07,218.54791259765625,221.93405151367188,233.6039276123047,-0.015257410446575914,-0.06445103542794794
927,927,927,927,2022-10-10,215.7408447265625,218.70497131347656,232.79910278320312,-0.01355308280882872,-0.07327458676903209
928,928,928,928,2022-10-11,218.5282745361328,226.5077514648437,229.5896453857422,-0.03522827310371046,-0.048178875101378194
929,929,929,929,2022-10-12,216.7027130126953,232.58319091796875,227.35186767578125,-0.06827869994643954,-0.046839970007514276
930,930,930,930,2022-10-13,222.33644104003903,232.44577026367188,224.1129608154297,-0.043491130047948134,-0.007926894405958618
931,931,931,931,2022-10-14,220.54031372070312,224.17184448242188,226.10536193847656,-0.016199763043853177,-0.024612632668515322
932,932,932,932,2022-10-17,224.78038024902344,218.54791259765625,221.93405151367188,0.028517626076992375,0.01282511050439794
933,933,933,933,2022-10-18,226.3605499267578,215.7408447265625,218.70497131347656,0.04922436089306648,0.03500413624484233
934,934,934,934,2022-10-19,221.2960968017578,218.5282745361328,226.5077514648437,0.012665739806440257,-0.02300872543823196
935,935,935,935,2022-10-20,218.45957946777344,216.7027130126953,232.58319091796875,0.008107265620505677,-0.06072498788262248
936,936,936,936,2022-10-21,219.4607086181641,222.33644104003903,232.44577026367188,-0.012934147944542618,-0.05586275728217527
937,937,937,937,2022-10-24,221.04090881347656,220.54031372070312,224.17184448242188,0.002269857534561215,-0.013966676663495159
938,938,938,938,2022-10-25,221.5218048095703,224.78038024902344,218.54791259765625,-0.014496707567818401,0.01360750682340739
939,939,939,939,2022-10-26,228.5688934326172,226.3605499267578,215.7408447265625,0.00975586738313683,0.05946045461309568
940,940,940,940,2022-10-27,226.8905487060547,221.2960968017578,218.5282745361328,0.025280391227634258,0.03826632589156875
941,941,941,941,2022-10-28,230.9048309326172,218.45957946777344,216.7027130126953,0.0569682112140093,0.06553733325475197
942,942,942,942,2022-10-31,231.6016845703125,219.4607086181641,222.33644104003903,0.055321866171827105,0.04167217702564985
943,943,943,943,2022-11-01,229.55039978027344,221.04090881347656,220.54031372070312,0.038497357853235714,0.04085459890558085
944,944,944,944,2022-11-02,223.7792510986328,221.5218048095703,224.78038024902344,0.010190627920366957,-0.004453810200345409
945,945,945,945,2022-11-03,216.9088134765625,228.5688934326172,226.3605499267578,-0.05101341560938222,-0.041755228343691275
946,946,946,946,2022-11-04,216.75177001953125,226.8905487060547,221.2960968017578,-0.04468576917083755,-0.020535051670149795
947,947,947,947,2022-11-07,216.8499298095703,230.9048309326172,218.45957946777344,-0.06086880498030112,-0.007368180704753979
948,948,948,948,2022-11-08,215.42678833007807,231.6016845703125,219.4607086181641,-0.06983928579899368,-0.01838105924967448
949,949,949,949,2022-11-09,214.24899291992188,229.55039978027344,221.04090881347656,-0.06665815818660359,-0.030726963302915022
950,950,950,950,2022-11-10,225.0355529785156,223.7792510986328,221.5218048095703,0.0056140230772738775,0.015861861417957757
951,951,951,951,2022-11-11,223.45535278320312,216.9088134765625,228.5688934326172,0.030181066420097213,-0.022371988474107707
952,952,952,952,2022-11-14,220.0103302001953,216.75177001953125,226.8905487060547,0.015033603556595887,-0.03032395375257768
953,953,953,953,2022-11-15,218.25344848632807,216.8499298095703,230.9048309326172,0.006472304039896404,-0.05479046235278229
954,954,954,954,2022-11-16,217.9688415527344,215.42678833007807,231.6016845703125,0.01180007947183137,-0.05886331544984624
955,955,955,955,2022-11-17,215.83901977539065,214.24899291992188,229.55039978027344,0.007421397103430261,-0.05973145774525934
956,956,956,956,2022-11-18,221.4138641357422,225.0355529785156,223.7792510986328,-0.016093851815136007,-0.010570179993354523
957,957,957,957,2022-11-21,230.34539794921875,223.45535278320312,216.9088134765625,0.030834102115693707,0.061945774619748706
958,958,958,958,2022-11-22,231.2483673095703,220.0103302001953,216.75177001953125,0.0510795883954589,0.06688110223382626
959,959,959,959,2022-11-23,232.9463348388672,218.25344848632807,216.8499298095703,0.0673202941554416,0.07422831560716747
960,960,960,960,2022-11-25,233.65301513671875,217.9688415527344,215.42678833007807,0.07195603496470282,0.08460520136759575
961,961,961,961,2022-11-28,232.9463348388672,215.83901977539065,214.24899291992188,0.07925960320464287,0.0872692172977152
962,962,962,962,2022-11-29,236.5582275390625,221.4138641357422,225.0355529785156,0.06839844226753455,0.051203796058158835
963,963,963,963,2022-11-30,244.7241973876953,230.34539794921875,223.45535278320312,0.062422777127270734,0.09518162952725184
964,964,964,964,2022-12-01,246.1866149902344,231.2483673095703,220.0103302001953,0.06459828389043887,0.11897752603807432
965,965,965,965,2022-12-02,247.7079315185547,232.9463348388672,218.25344848632807,0.06336908751922765,0.13495540728682553
