,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,INTU,INTU_6m,INTU_12m,INTU_6m_ret,INTU_12m_ret
731,731,731,731,2021-12-29,638.4765014648438,595.7163696289062,667.9555053710938,0.07177934670919717,-0.04413318502386243
732,732,732,732,2021-12-30,633.8753051757812,611.9139404296875,658.8812866210938,0.035889629725827765,-0.037952180389807966
733,733,733,733,2021-12-31,633.7374267578125,622.3478393554688,630.0525512695312,0.01830099934811269,0.005848520858865447
734,734,734,734,2022-01-03,622.16064453125,626.3381958007812,637.9444580078125,-0.006669801231250494,-0.02474167347711198
735,735,735,735,2022-01-04,609.20458984375,643.146728515625,624.6140747070312,-0.052775108955639194,-0.02467040927713471
736,736,736,736,2022-01-05,584.9474487304688,640.2007446289062,611.1258544921875,-0.08630620373686881,-0.042836357796499414
737,737,737,737,2022-01-06,577.7453002929688,638.4765014648438,595.7163696289062,-0.09511892925196253,-0.030167157144149526
738,738,738,738,2022-01-07,559.8419799804688,633.8753051757812,611.9139404296875,-0.11679477744409394,-0.08509686903464508
739,739,739,739,2022-01-10,562.4364013671875,633.7374267578125,622.3478393554688,-0.1125087810505363,-0.0962668048310864
740,740,740,740,2022-01-11,570.850341796875,622.16064453125,626.3381958007812,-0.08247114822415902,-0.08859088328944131
741,741,741,741,2022-01-12,569.4102172851562,609.20458984375,643.146728515625,-0.06532185282583025,-0.11464959388140206
742,742,742,742,2022-01-13,545.4011840820312,584.9474487304688,640.2007446289062,-0.06760652556783708,-0.14807786673510626
743,743,743,743,2022-01-14,543.3001098632812,577.7453002929688,638.4765014648438,-0.05962002704690228,-0.14906796316419046
744,744,744,744,2022-01-18,530.5065307617188,559.8419799804688,633.8753051757812,-0.05239951677038124,-0.1630743043151004
745,745,745,745,2022-01-19,537.93408203125,562.4364013671875,633.7374267578125,-0.043564604418164454,-0.15117198492866424
746,746,746,746,2022-01-20,537.2140502929688,570.850341796875,622.16064453125,-0.05892313456102827,-0.13653482422097263
747,747,747,747,2022-01-21,521.3624877929688,569.4102172851562,609.20458984375,-0.08438157242992628,-0.14419146460027688
748,748,748,748,2022-01-24,527.4091796875,545.4011840820312,584.9474487304688,-0.03298856863468991,-0.09836485169367948
749,749,749,749,2022-01-25,508.973388671875,543.3001098632812,577.7453002929688,-0.06318187787601293,-0.11903499965507325
750,750,750,750,2022-01-26,500.57904052734375,530.5065307617188,559.8419799804688,-0.05641304771762967,-0.10585654804806266
751,751,751,751,2022-01-27,510.1865539550781,537.93408203125,562.4364013671875,-0.051581650992249206,-0.09289912118970045
752,752,752,752,2022-01-28,527.5473022460938,537.2140502929688,570.850341796875,-0.017994220444538356,-0.07585707913299233
753,753,753,753,2022-01-31,547.6797485351562,521.3624877929688,569.4102172851562,0.050477856306067714,-0.03816311701185637
754,754,754,754,2022-02-01,553.2034912109375,527.4091796875,545.4011840820312,0.04890758924355687,0.014305629244348639
755,755,755,755,2022-02-02,554.653564453125,508.973388671875,543.3001098632812,0.08974963484917886,0.020897206504708388
756,756,756,756,2022-02-03,528.3068237304688,500.57904052734375,530.5065307617188,0.055391418653714775,-0.004146427807574016
757,757,757,757,2022-02-04,536.6221313476562,510.1865539550781,537.93408203125,0.051815511772397294,-0.0024388688640805123
758,758,758,758,2022-02-07,537.864990234375,527.5473022460938,537.2140502929688,0.019557844281171466,0.0012116956752179497
759,759,759,759,2022-02-08,546.6932983398438,547.6797485351562,521.3624877929688,-0.0018011441868188705,0.048585794221800205
760,760,760,760,2022-02-09,571.5210571289062,553.2034912109375,527.4091796875,0.03311180462341712,0.08363881240660875
761,761,761,761,2022-02-10,549.997802734375,554.653564453125,508.973388671875,-0.008393999456832946,0.08060227700617095
762,762,762,762,2022-02-11,528.5238647460938,528.3068237304688,500.57904052734375,0.00041082379760393195,0.05582499856428469
763,763,763,763,2022-02-14,521.855712890625,536.6221313476562,510.1865539550781,-0.027517348976918488,0.022872337275620103
764,764,764,764,2022-02-15,520.60302734375,537.864990234375,527.5473022460938,-0.03209348666308076,-0.01316332179650559
765,765,765,765,2022-02-16,520.968017578125,546.6932983398438,547.6797485351562,-0.04705614800810487,-0.048772537287484874
766,766,766,766,2022-02-17,489.4327087402344,571.5210571289062,553.2034912109375,-0.14363136294758938,-0.11527545195188804
767,767,767,767,2022-02-18,474.6564025878906,549.997802734375,554.653564453125,-0.13698491116131062,-0.14422905934826113
768,768,768,768,2022-02-22,476.6785583496094,528.5238647460938,528.3068237304688,-0.09809454190188971,-0.09772401767651417
769,769,769,769,2022-02-23,460.6495361328125,521.855712890625,536.6221313476562,-0.11728563134584413,-0.14157559067504077
770,770,770,770,2022-02-24,490.3698425292969,520.60302734375,537.864990234375,-0.058073394172735715,-0.088303103134454
771,771,771,771,2022-02-25,480.5550537109375,520.968017578125,546.6932983398438,-0.07757283077579158,-0.12097870017750312
772,772,772,772,2022-02-28,467.9192810058594,489.4327087402344,571.5210571289062,-0.043955843878414,-0.1812737690602353
773,773,773,773,2022-03-01,462.2079772949219,474.6564025878906,549.997802734375,-0.026226182192209513,-0.15961850211581985
774,774,774,774,2022-03-02,479.39111328125,476.6785583496094,528.5238647460938,0.005690532716705832,-0.09296221938520688
775,775,775,775,2022-03-03,466.27197265625,460.6495361328125,521.855712890625,0.012205453565932833,-0.10651170210725414
776,776,776,776,2022-03-04,458.6274108886719,490.3698425292969,520.60302734375,-0.06473161456442655,-0.11904582416912479
777,777,777,777,2022-03-07,431.442138671875,480.5550537109375,520.968017578125,-0.10220039235838485,-0.17184524939253987
778,778,778,778,2022-03-08,436.1966247558594,467.9192810058594,489.4327087402344,-0.06779514659410402,-0.10877099759311337
779,779,779,779,2022-03-09,458.4201965332031,462.2079772949219,474.6564025878906,-0.00819497054959284,-0.03420622995110889
780,780,780,780,2022-03-10,446.2184753417969,479.39111328125,476.6785583496094,-0.06919744029545938,-0.0639006778766672
781,781,781,781,2022-03-11,433.345947265625,466.27197265625,460.6495361328125,-0.07061549336335315,-0.05927193392270225
782,782,782,782,2022-03-14,418.855712890625,458.6274108886719,490.3698425292969,-0.08671897286074148,-0.14583712829852358
783,783,783,783,2022-03-15,433.7009582519531,431.442138671875,480.5550537109375,0.005235509880957778,-0.09749995364145714
784,784,784,784,2022-03-16,451.6732482910156,436.1966247558594,467.9192810058594,0.03548084202581481,-0.03471973345471169
785,785,785,785,2022-03-17,467.30767822265625,458.4201965332031,462.2079772949219,0.019387194885095882,0.011033346844380398
786,786,786,786,2022-03-18,473.3445129394531,446.2184753417969,479.39111328125,0.06079093335810026,-0.012613083918911583
787,787,787,787,2022-03-21,460.15631103515625,433.345947265625,466.27197265625,0.06186826930931821,-0.013116082414849295
788,788,788,788,2022-03-22,469.5172424316406,418.855712890625,458.6274108886719,0.12095222288216645,0.02374439748786017
789,789,789,789,2022-03-23,455.1651306152344,433.7009582519531,431.442138671875,0.04949071924994897,0.05498533828055541
790,790,790,790,2022-03-24,459.2981262207031,451.6732482910156,436.1966247558594,0.01688140255934467,0.052961210962541694
791,791,791,791,2022-03-25,453.10357666015625,467.30767822265625,458.4201965332031,-0.030395609198041518,-0.011597699912119341
792,792,792,792,2022-03-28,473.9659423828125,473.3445129394531,446.2184753417969,0.0013128480976789536,0.06218359071699453
793,793,793,793,2022-03-29,478.7598876953125,460.15631103515625,433.345947265625,0.04042881997707726,0.10479835040859498
794,794,794,794,2022-03-30,465.5322265625,469.5172424316406,418.855712890625,-0.008487475025415803,0.11143816888576996
795,795,795,795,2022-03-31,474.3013305664063,455.1651306152344,433.7009582519531,0.042042324123787944,0.09361374823356261
796,796,796,796,2022-04-01,477.3492431640625,459.2981262207031,451.6732482910156,0.039301525333646614,0.05684639276334491
797,797,797,797,2022-04-04,498.77392578125,453.10357666015625,467.30767822265625,0.10079450146417224,0.0673351819903143
798,798,798,798,2022-04-05,489.3044738769531,473.9659423828125,473.3445129394531,0.03236209635027332,0.033717430964582684
799,799,799,799,2022-04-06,483.54388427734375,478.7598876953125,460.15631103515625,0.009992475779582843,0.0508252797610782
800,800,800,800,2022-04-07,488.2785949707031,465.5322265625,469.5172424316406,0.048860996318477845,0.03995881480709218
801,801,801,801,2022-04-08,476.92919921875,474.3013305664063,455.1651306152344,0.005540504491533982,0.047815764300964236
802,802,802,802,2022-04-11,467.5455322265625,477.3492431640625,459.2981262207031,-0.0205378160286106,0.01795654180808981
803,803,803,803,2022-04-12,455.9690246582031,498.77392578125,453.10357666015625,-0.08582024622878959,0.006324046301219299
804,804,804,804,2022-04-13,464.6613464355469,489.3044738769531,473.9659423828125,-0.05036358495999227,-0.019631359798739534
805,805,805,805,2022-04-14,459.4162902832031,483.54388427734375,478.7598876953125,-0.049897423540366526,-0.04040354655697431
806,806,806,806,2022-04-18,463.2982482910156,488.2785949707031,465.5322265625,-0.051160028182653194,-0.0047987618128612075
807,807,807,807,2022-04-19,479.1320190429688,476.92919921875,474.3013305664063,0.0046187564691513305,0.010184851201648026
808,808,808,808,2022-04-20,476.05023193359375,467.5455322265625,477.3492431640625,0.01819009940385885,-0.002721301539850285
809,809,809,809,2022-04-21,459.94970703125,455.9690246582031,498.77392578125,0.00873015963316992,-0.077839311044955
810,810,810,810,2022-04-22,437.8634643554688,464.6613464355469,489.3044738769531,-0.057671855611934775,-0.10513087917201502
811,811,811,811,2022-04-25,441.4588623046875,459.4162902832031,483.54388427734375,-0.03908748635675485,-0.0870345450352501
812,812,812,812,2022-04-26,416.1919860839844,463.2982482910156,488.2785949707031,-0.10167589102871366,-0.14763417776084153
813,813,813,813,2022-04-27,413.12994384765625,479.1320190429688,476.92919921875,-0.1377534219632136,-0.1337709150029025
814,814,814,814,2022-04-28,439.13763427734375,476.05023193359375,467.5455322265625,-0.07753929140275917,-0.06075963941722129
815,815,815,815,2022-04-29,413.6238708496094,459.94970703125,455.9690246582031,-0.10071935142790112,-0.09286848781084611
816,816,816,816,2022-05-02,421.7827453613281,437.8634643554688,464.6613464355469,-0.03672541854527955,-0.09227925112158308
817,817,817,817,2022-05-03,425.56585693359375,441.4588623046875,459.4162902832031,-0.03600110163860448,-0.0736813954262322
818,818,818,818,2022-05-04,442.4367370605469,416.1919860839844,463.2982482910156,0.06305924153778997,-0.045028254061873385
819,819,819,819,2022-05-05,404.8426513671875,413.12994384765625,479.1320190429688,-0.020059772001239207,-0.15504989172748018
820,820,820,820,2022-05-06,390.8658752441406,439.13763427734375,476.05023193359375,-0.10992398570584905,-0.17893984914880967
821,821,821,821,2022-05-09,362.5172119140625,413.6238708496094,459.94970703125,-0.12355829181369682,-0.21183293222658306
822,822,822,822,2022-05-10,366.6460571289063,421.7827453613281,437.8634643554688,-0.13072295829737635,-0.1626475214857076
823,823,823,823,2022-05-11,351.8099975585937,425.56585693359375,441.4588623046875,-0.17331244547306124,-0.20307410814695492
824,824,824,824,2022-05-12,349.55780029296875,442.4367370605469,416.1919860839844,-0.20992591479777545,-0.16010444222625986
825,825,825,825,2022-05-13,367.2090759277344,404.8426513671875,413.12994384765625,-0.09295852428680973,-0.11115356948528388
826,826,826,826,2022-05-16,355.18804931640625,390.8658752441406,439.13763427734375,-0.09127894806741432,-0.19116918799065608
827,827,827,827,2022-05-17,367.3177185058594,362.5172119140625,413.6238708496094,0.013242148052641678,-0.11195232095438368
828,828,828,828,2022-05-18,348.98492431640625,366.6460571289063,421.7827453613281,-0.04816943335160617,-0.17259554082175232
829,829,829,829,2022-05-19,357.8944396972656,351.8099975585937,425.56585693359375,0.017294682302649855,-0.15901514685396323
830,830,830,830,2022-05-20,363.27777099609375,349.55780029296875,442.4367370605469,0.039249505208083235,-0.17891589787585904
831,831,831,831,2022-05-23,366.8237915039063,367.2090759277344,404.8426513671875,-0.0010492235870114275,-0.09391021359752572
832,832,832,832,2022-05-24,354.5756225585937,355.18804931640625,390.8658752441406,-0.0017242324424801003,-0.09284579438632112
833,833,833,833,2022-05-25,383.69476318359375,367.3177185058594,362.5172119140625,0.04458550146818774,0.058418057332272344
834,834,834,834,2022-05-26,401.44482421875,348.98492431640625,366.6460571289063,0.15032139283696133,0.09491106317177467
835,835,835,835,2022-05-27,417.3081665039063,357.8944396972656,351.8099975585937,0.1660090803782739,0.18617483698542125
836,836,836,836,2022-05-31,409.3863220214844,363.27777099609375,349.55780029296875,0.12692367853657194,0.1711548753264056
837,837,837,837,2022-06-01,403.3709106445313,366.8237915039063,367.2090759277344,0.09963126707455072,0.09847750801212074
838,838,838,838,2022-06-02,421.634521484375,354.5756225585937,355.18804931640625,0.18912439169362183,0.18707406483931943
839,839,839,839,2022-06-03,403.9438171386719,383.69476318359375,367.3177185058594,0.052773860625742186,0.09971231113434098
840,840,840,840,2022-06-06,403.9635620117188,401.44482421875,348.98492431640625,0.006274181758029851,0.1575387183357706
841,841,841,841,2022-06-07,411.5494995117188,417.3081665039063,357.8944396972656,-0.013799554991775098,0.14991867395268477
842,842,842,842,2022-06-08,409.3863220214844,409.3863220214844,363.27777099609375,0.0,0.12692367853657194
843,843,843,843,2022-06-09,395.6466064453125,403.3709106445313,366.8237915039063,-0.019149383347640048,0.07857400640028889
844,844,844,844,2022-06-10,376.5532836914063,421.634521484375,354.5756225585937,-0.10692017730013914,0.06198300090181985
845,845,845,845,2022-06-13,359.5341491699219,403.9438171386719,383.69476318359375,-0.1099402097136305,-0.0629683183924803
846,846,846,846,2022-06-14,360.3144836425781,403.9635620117188,401.44482421875,-0.10805201873102221,-0.10245577497783276
847,847,847,847,2022-06-15,373.9060668945313,411.5494995117188,417.3081665039063,-0.09146756990799254,-0.10400491313885829
848,848,848,848,2022-06-16,355.2275695800781,409.3863220214844,409.3863220214844,-0.13229253037565825,-0.13229253037565825
849,849,849,849,2022-06-17,365.1841430664063,395.6466064453125,403.3709106445313,-0.07699412274149453,-0.09466911611724249
850,850,850,850,2022-06-21,372.8096618652344,376.5532836914063,421.634521484375,-0.009941811659355815,-0.11579900869419202
851,851,851,851,2022-06-22,376.1778869628906,359.5341491699219,403.9438171386719,0.04629250887960201,-0.06873710896842211
852,852,852,852,2022-06-23,395.84417724609375,360.3144836425781,403.9635620117188,0.09860745325675024,-0.02009929986058867
853,853,853,853,2022-06-24,412.5076599121094,373.9060668945313,411.5494995117188,0.10323874479540485,0.002328177780625218
854,854,854,854,2022-06-27,399.7655944824219,355.2275695800781,409.3863220214844,0.12537885208344912,-0.023500363889924047
855,855,855,855,2022-06-28,381.5611877441406,365.1841430664063,395.6466064453125,0.04484599068354478,-0.03560100976910263
856,856,856,856,2022-06-29,384.8899841308594,372.8096618652344,376.5532836914063,0.03240345812172607,0.022139497384612294
857,857,857,857,2022-06-30,380.7215881347656,376.1778869628906,359.5341491699219,0.012078597199210783,0.058930254646910374
858,858,858,858,2022-07-01,383.5564575195313,395.84417724609375,360.3144836425781,-0.0310418099668629,0.06450468946457488
859,859,859,859,2022-07-05,395.3206787109375,412.5076599121094,373.9060668945313,-0.041664635281763784,0.05727270486479341
860,860,860,860,2022-07-06,399.9532775878906,399.7655944824219,355.2275695800781,0.00046948288711967656,0.1259071981960287
861,861,861,861,2022-07-07,405.8106689453125,381.5611877441406,365.1841430664063,0.06355332245540812,0.11124942484569633
862,862,862,862,2022-07-08,402.4962158203125,384.8899841308594,372.8096618652344,0.04574354338996556,0.07962925050426772
863,863,863,863,2022-07-11,398.2912902832031,380.7215881347656,376.1778869628906,0.04614842629364713,0.05878443174543624
864,864,864,864,2022-07-12,381.77825927734375,383.5564575195313,395.84417724609375,-0.004636079532299386,-0.03553397719932938
865,865,865,865,2022-07-13,379.2453918457031,395.3206787109375,412.5076599121094,-0.040663915982469434,-0.08063430403569538
866,866,866,866,2022-07-14,375.84185791015625,399.9532775878906,399.7655944824219,-0.06028559091489338,-0.0598444110810481
867,867,867,867,2022-07-15,388.7930603027344,405.8106689453125,381.5611877441406,-0.041934847811681,0.01895337573863287
868,868,868,868,2022-07-18,384.1330261230469,402.4962158203125,384.8899841308594,-0.04562326048169252,-0.001966686687162933
869,869,869,869,2022-07-19,399.5774536132813,398.2912902832031,380.7215881347656,0.0032292027504885468,0.04952665166925385
870,870,870,870,2022-07-20,415.9915771484375,381.77825927734375,383.5564575195313,0.08961567883895505,0.08456413389221717
871,871,871,871,2022-07-21,430.0904541015625,379.2453918457031,395.3206787109375,0.13406903115792068,0.08795334335659444
872,872,872,872,2022-07-22,430.1300354003906,375.84185791015625,399.9532775878906,0.14444420265507474,0.0754507076288895
873,873,873,873,2022-07-25,421.6806335449219,388.7930603027344,405.8106689453125,0.08458888956654609,0.03910681954433293
874,874,874,874,2022-07-26,409.82763671875,384.1330261230469,402.4962158203125,0.06688987628851395,0.018214881557322427
875,875,875,875,2022-07-27,428.5667419433594,399.5774536132813,398.2912902832031,0.07254986002822483,0.07601334098626422
876,876,876,876,2022-07-28,443.8331604003906,415.9915771484375,381.77825927734375,0.0669282379292464,0.16254173624372603
877,877,877,877,2022-07-29,451.3328247070313,430.0904541015625,379.2453918457031,0.04939047217368042,0.19008123608435867
878,878,878,878,2022-08-01,443.70452880859375,430.1300354003906,375.84185791015625,0.03155904561644296,0.18056176945213975
879,879,879,879,2022-08-02,442.2302856445313,421.6806335449219,388.7930603027344,0.048732738629364336,0.1374438764421051
880,880,880,880,2022-08-03,460.8112182617188,409.82763671875,384.1330261230469,0.1244024974771456,0.19961364143188787
881,881,881,881,2022-08-04,461.3553771972656,428.5667419433594,399.5774536132813,0.07650765223923917,0.15460813172850885
882,882,882,882,2022-08-05,464.0168151855469,443.8331604003906,415.9915771484375,0.045475770145133376,0.11544762123866903
883,883,883,883,2022-08-08,461.8105163574219,451.3328247070313,430.0904541015625,0.023215000276551656,0.07375207227540304
884,884,884,884,2022-08-09,457.1702270507813,443.70452880859375,430.1300354003906,0.0303483452791089,0.06286515570859885
885,885,885,885,2022-08-10,473.0203552246094,442.2302856445313,421.6806335449219,0.06962451595824759,0.12175024792600131
886,886,886,886,2022-08-11,473.693115234375,460.8112182617188,409.82763671875,0.027954825017606044,0.15583497254347822
887,887,887,887,2022-08-12,481.4994812011719,461.3553771972656,428.5667419433594,0.0436628789855702,0.12351107558600116
888,888,888,888,2022-08-15,484.042236328125,464.0168151855469,443.8331604003906,0.043156671239533706,0.09059502424618526
889,889,889,889,2022-08-16,483.00335693359375,461.8105163574219,451.3328247070313,0.045890770836776396,0.07017112537099512
890,890,890,890,2022-08-17,473.2281188964844,457.1702270507813,443.70452880859375,0.03512453544775429,0.0665388522564001
891,891,891,891,2022-08-18,472.69384765625,473.0203552246094,442.2302856445313,-0.0006902611372915368,0.06888619572338728
892,892,892,892,2022-08-19,459.0302734375,473.693115234375,460.8112182617188,-0.030954306333162762,-0.0038648035326416252
893,893,893,893,2022-08-22,441.3893432617188,481.4994812011719,461.3553771972656,-0.08330255691946409,-0.04327690739585721
894,894,894,894,2022-08-23,444.7928466796875,484.042236328125,464.0168151855469,-0.08108670422270947,-0.041429465219212536
895,895,895,895,2022-08-24,460.8309631347656,483.00335693359375,461.8105163574219,-0.04590525817375746,-0.0021211150200358686
896,896,896,896,2022-08-25,460.91015625,473.2281188964844,457.1702270507813,-0.026029650721534736,0.008180605336758351
897,897,897,897,2022-08-26,443.70452880859375,472.69384765625,473.0203552246094,-0.061327895405014266,-0.06197582427947579
898,898,898,898,2022-08-29,432.1681823730469,459.0302734375,473.693115234375,-0.058519214567904876,-0.08766209920695667
899,899,899,899,2022-08-30,428.6063537597656,441.3893432617188,481.4994812011719,-0.028960802287366527,-0.10985085032585395
900,900,900,900,2022-08-31,427.201416015625,444.7928466796875,484.042236328125,-0.039549715773038896,-0.1174294638907677
901,901,901,901,2022-09-01,420.9880065917969,460.8309631347656,483.00335693359375,-0.08645893989401288,-0.12839527811050622
902,902,902,902,2022-09-02,415.6056823730469,460.91015625,473.2281188964844,-0.09829350311035401,-0.12176460827773006
903,903,903,903,2022-09-06,414.3194885253906,443.70452880859375,472.69384765625,-0.06622659534737207,-0.1234929530398925
904,904,904,904,2022-09-07,430.6742248535156,432.1681823730469,459.0302734375,-0.0034568891937576396,-0.06177380932119558
905,905,905,905,2022-09-08,434.3844299316406,428.6063537597656,441.3893432617188,0.013481079132843687,-0.015870146021909393
906,906,906,906,2022-09-09,445.2579345703125,427.201416015625,444.7928466796875,0.04226699134823808,0.0010456280807948914
907,907,907,907,2022-09-12,450.5412902832031,420.9880065917969,460.8309631347656,0.0701998233409582,-0.02232851885986098
908,908,908,908,2022-09-13,424.7575988769531,415.6056823730469,460.91015625,0.022020672219037474,-0.07843731990457059
909,909,909,909,2022-09-14,432.207763671875,414.3194885253906,443.70452880859375,0.04317507537516696,-0.02591085821816852
910,910,910,910,2022-09-15,417.6438293457031,430.6742248535156,432.1681823730469,-0.030255805329990393,-0.03360810355725441
911,911,911,911,2022-09-16,418.5144958496094,434.3844299316406,428.6063537597656,-0.03653430691456583,-0.023545749664300897
912,912,912,912,2022-09-19,419.19720458984375,445.2579345703125,427.201416015625,-0.05852951279940277,-0.018736387862273607
913,913,913,913,2022-09-20,413.3894348144531,450.5412902832031,420.9880065917969,-0.08246048979305964,-0.018049378268183203
914,914,914,914,2022-09-21,404.3463439941406,424.7575988769531,415.6056823730469,-0.04805388988161552,-0.027091396620510855
915,915,915,915,2022-09-22,392.5033264160156,432.207763671875,414.3194885253906,-0.09186423889877726,-0.05265540896234733
916,916,916,916,2022-09-23,389.7923583984375,417.6438293457031,430.6742248535156,-0.06668713623974476,-0.09492526855765093
917,917,917,917,2022-09-26,391.6029052734375,418.5144958496094,434.3844299316406,-0.06430264863715107,-0.09848770285098774
918,918,918,918,2022-09-27,396.5202331542969,419.19720458984375,445.2579345703125,-0.054096189543379136,-0.10945947872450379
919,919,919,919,2022-09-28,404.9499206542969,413.3894348144531,450.5412902832031,-0.02041540844880152,-0.1011924336618476
920,920,920,920,2022-09-29,392.6022338867188,404.3463439941406,424.7575988769531,-0.029044679844049792,-0.07570285987879244
921,921,921,921,2022-09-30,383.212890625,392.5033264160156,432.207763671875,-0.02366969950509068,-0.11335953947387001
922,922,922,922,2022-10-03,392.5923156738281,389.7923583984375,417.6438293457031,0.007183202069160455,-0.05998296134560799
923,923,923,923,2022-10-04,407.6410827636719,391.6029052734375,418.5144958496094,0.04095520557753707,-0.02598097125372878
924,924,924,924,2022-10-05,409.1943664550781,396.5202331542969,419.19720458984375,0.03196339616760335,-0.023861891313308514
925,925,925,925,2022-10-06,407.7273559570313,404.9499206542969,413.3894348144531,0.0068587130434469845,-0.013696718833569599
926,926,926,926,2022-10-07,389.5276794433594,392.6022338867188,404.3463439941406,-0.007831219942183387,-0.03664844451022409
927,927,927,927,2022-10-10,384.254150390625,383.212890625,392.5033264160156,0.002717183558013314,-0.02101683086539574
928,928,928,928,2022-10-11,380.1305236816406,392.5923156738281,389.7923583984375,-0.03174232274719546,-0.02478713219647255
929,929,929,929,2022-10-12,384.6705017089844,407.6410827636719,391.6029052734375,-0.0563500148192978,-0.01770263568298236
930,930,930,930,2022-10-13,392.3230590820313,409.1943664550781,396.5202331542969,-0.04123054654736791,-0.01058501867326489
931,931,931,931,2022-10-14,376.7899169921875,407.7273559570313,404.9499206542969,-0.07587776123636936,-0.06953947198362187
932,932,932,932,2022-10-17,400.2135009765625,389.5276794433594,392.6022338867188,0.027432765621363098,0.019386713657976395
933,933,933,933,2022-10-18,405.0806274414063,384.254150390625,383.212890625,0.05419974521969251,0.05706419943426533
934,934,934,934,2022-10-19,398.55810546875,380.1305236816406,392.5923156738281,0.04847698524347521,0.015195890384870347
935,935,935,935,2022-10-20,397.6461486816406,384.6705017089844,407.6410827636719,0.03373184820517583,-0.024518956760365973
936,936,936,936,2022-10-21,413.5361633300781,392.3230590820313,409.1943664550781,0.05407050071867259,0.010610597874584071
937,937,937,937,2022-10-24,414.1111145019531,376.7899169921875,407.7273559570313,0.09905041463872144,0.01565692969003174
938,938,938,938,2022-10-25,428.3059692382813,400.2135009765625,389.5276794433594,0.07019370459309915,0.09955207766065977
939,939,939,939,2022-10-26,420.6831970214844,405.0806274414063,384.254150390625,0.038517195153537465,0.09480456253712899
940,940,940,940,2022-10-27,418.3140258789063,398.55810546875,380.1305236816406,0.049568482334391595,0.10044839816453255
941,941,941,941,2022-10-28,428.0185241699219,397.6461486816406,384.6705017089844,0.0763804090369744,0.1126887096056346
942,942,942,942,2022-10-31,423.7660217285156,413.5361633300781,392.3230590820313,0.024737518276659598,0.08014558899508861
943,943,943,943,2022-11-01,391.3218688964844,414.1111145019531,376.7899169921875,-0.05503171686873731,0.03856778339585509
944,944,944,944,2022-11-02,381.66693115234375,428.3059692382813,400.2135009765625,-0.10889187038154646,-0.0463416895705997
945,945,945,945,2022-11-03,361.8019714355469,420.6831970214844,405.0806274414063,-0.13996571767740562,-0.10683960938645376
946,946,946,946,2022-11-04,358.03521728515625,418.3140258789063,398.55810546875,-0.14409942020734345,-0.1016737274378956
947,947,947,947,2022-11-07,366.8772888183594,428.0185241699219,397.6461486816406,-0.1428471710894682,-0.07737748741008199
948,948,948,948,2022-11-08,379.22845458984375,423.7660217285156,413.5361633300781,-0.1050994295319051,-0.0829618103141575
949,949,949,949,2022-11-09,365.3309020996094,391.3218688964844,414.1111145019531,-0.06641838563780944,-0.11779498471324823
950,950,950,950,2022-11-10,399.7178955078125,381.66693115234375,428.3059692382813,0.047295070340436896,-0.06674684871030667
951,951,951,951,2022-11-11,404.4760437011719,361.8019714355469,420.6831970214844,0.11794870021383286,-0.038525791938119114
952,952,952,952,2022-11-14,394.1866149902344,358.03521728515625,418.3140258789063,0.10097162502393009,-0.05767774780675494
953,953,953,953,2022-11-15,403.46490478515625,366.8772888183594,428.0185241699219,0.09972712152512497,-0.057365786755102954
954,954,954,954,2022-11-16,390.2215881347656,379.22845458984375,423.7660217285156,0.02898815585136294,-0.0791579123237024
955,955,955,955,2022-11-17,378.5444641113281,365.3309020996094,391.3218688964844,0.036168749853293214,-0.03265190576030963
956,956,956,956,2022-11-18,376.7502746582031,399.7178955078125,381.66693115234375,-0.05745957613539088,-0.012882060490009062
957,957,957,957,2022-11-21,371.7245788574219,404.4760437011719,361.8019714355469,-0.08097257020232052,0.02742552060317527
958,958,958,958,2022-11-22,388.8040771484375,394.1866149902344,358.03521728515625,-0.013654796071475461,0.08593808200374742
959,959,959,959,2022-11-23,392.3924865722656,403.46490478515625,366.8772888183594,-0.02744332426828211,0.06954695352248641
960,960,960,960,2022-11-25,389.0419921875,390.2215881347656,379.22845458984375,-0.0030228874647966197,0.025877640453615625
961,961,961,961,2022-11-28,382.2716674804688,378.5444641113281,365.3309020996094,0.009846144171968385,0.0463710167508371
962,962,962,962,2022-11-29,376.3934020996094,376.7502746582031,399.7178955078125,-0.0009472390137406084,-0.058352387196903055
963,963,963,963,2022-11-30,404.0299072265625,371.7245788574219,404.4760437011719,0.08690662443801322,-0.0011029985126609354
964,964,964,964,2022-12-01,412.4358520507813,388.8040771484375,394.1866149902344,0.06078067667310405,0.046295932856571076
965,965,965,965,2022-12-02,404.3569946289063,392.3924865722656,403.46490478515625,0.03049117520357325,0.0022110717268584157
966,966,966,966,2022-12-05,391.6886901855469,389.0419921875,390.2215881347656,0.006803116504634943,0.0037596639842349955
967,967,967,967,2022-12-06,386.3754577636719,382.2716674804688,378.5444641113281,0.0107352718820386,0.02068711708868287
968,968,968,968,2022-12-07,385.2553405761719,376.3934020996094,376.7502746582031,0.023544351274832565,0.022574810133011214
969,969,969,969,2022-12-08,401.81939697265625,404.0299072265625,371.7245788574219,-0.005471155016914864,0.08095998980680119
970,970,970,970,2022-12-09,396.337646484375,412.4358520507813,388.8040771484375,-0.03903202276514073,0.019376261152378227
971,971,971,971,2022-12-12,407.1920166015625,404.3569946289063,392.3924865722656,0.007011185685703358,0.037716140180404034
