,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TDY,TDY_6m,TDY_12m,TDY_6m_ret,TDY_12m_ret
490,490,490,490,2021-01-14,388.1199951171875,368.8900146484375,386.7999877929688,0.052129306040112455,0.0034126353823082933
491,491,491,491,2021-01-15,382.5899963378906,356.1700134277344,384.9100036621094,0.07417801025946491,-0.006027401995650217
492,492,492,492,2021-01-19,387.2200012207031,368.3299865722656,391.1000061035156,0.05128557363529063,-0.009920748714551397
493,493,493,493,2021-01-20,387.75,372.1900024414063,391.9800109863281,0.04180659731998926,-0.010791394631793239
494,494,494,494,2021-01-21,387.6799926757813,382.510009765625,362.3900146484375,0.013515941486927696,0.06978663043979894
495,495,495,495,2021-01-22,389.1700134277344,386.9599914550781,375.489990234375,0.005711241527440514,0.03643245771963333
496,496,496,496,2021-01-25,385.9500122070313,388.1199951171875,368.8900146484375,-0.005591010351066794,0.046246840199381634
497,497,497,497,2021-01-26,383.6799926757813,382.5899963378906,356.1700134277344,0.0028489933043833737,0.07723833621840992
498,498,498,498,2021-01-27,387.6199951171875,387.2200012207031,368.3299865722656,0.0010329887279154626,0.052371539782675836
499,499,499,499,2021-01-28,367.9500122070313,387.75,372.1900024414063,-0.05106379830552854,-0.011392004638927644
500,500,500,500,2021-01-29,357.010009765625,387.6799926757813,382.510009765625,-0.07911159587697825,-0.06666492209086139
501,501,501,501,2021-02-01,373.4599914550781,389.1700134277344,386.9599914550781,-0.040368017654508925,-0.03488732762587732
502,502,502,502,2021-02-02,383.7699890136719,385.9500122070313,388.1199951171875,-0.0056484599673752856,-0.01120788972029696
503,503,503,503,2021-02-03,378.5299987792969,383.6799926757813,382.5899963378906,-0.013422628218293098,-0.01061187589183099
504,504,504,504,2021-02-04,387.4400024414063,387.6199951171875,387.2200012207031,-0.00046435343390061057,0.0005681556221517337
505,505,505,505,2021-02-05,385.1600036621094,367.9500122070313,387.75,0.046772634553942316,-0.006679552128666999
506,506,506,506,2021-02-08,387.05999755859375,357.010009765625,387.6799926757813,0.08417127523314094,-0.0015992445545315315
507,507,507,507,2021-02-09,389.6499938964844,373.4599914550781,389.1700134277344,0.04335137045959492,0.0012333439170260085
508,508,508,508,2021-02-10,388.30999755859375,383.7699890136719,385.9500122070313,0.011830024949554208,0.00611474355983832
509,509,509,509,2021-02-11,388.9599914550781,378.5299987792969,383.6799926757813,0.02755393947485385,0.013761464971040471
510,510,510,510,2021-02-12,387.9100036621094,387.4400024414063,387.6199951171875,0.0012130942023058644,0.0007481774639468419
511,511,511,511,2021-02-16,390.3699951171875,385.1600036621094,367.9500122070313,0.013526823672088018,0.06093214340632036
512,512,512,512,2021-02-17,403.239990234375,387.05999755859375,357.010009765625,0.04180228589324031,0.1294921128376756
513,513,513,513,2021-02-18,408.510009765625,389.6499938964844,373.4599914550781,0.04840245390623821,0.09385213707627615
514,514,514,514,2021-02-19,405.9100036621094,388.30999755859375,383.7699890136719,0.045324627782368454,0.05769084420941728
515,515,515,515,2021-02-22,398.1099853515625,388.9599914550781,378.5299987792969,0.023524254672710132,0.05172638003700669
516,516,516,516,2021-02-23,380.9100036621094,387.9100036621094,387.4400024414063,-0.018045422737015482,-0.016854219332410048
517,517,517,517,2021-02-24,390.8200073242188,390.3699951171875,385.1600036621094,0.0011527838016756053,0.01469520097698096
518,518,518,518,2021-02-25,378.0499877929688,403.239990234375,387.05999755859375,-0.06246900865850391,-0.023278070124673644
519,519,519,519,2021-02-26,371.0,408.510009765625,389.6499938964844,-0.09182151934819338,-0.04786345229980671
520,520,520,520,2021-03-01,380.2900085449219,405.9100036621094,388.30999755859375,-0.06311742722782043,-0.020653573341133713
521,521,521,521,2021-03-02,374.80999755859375,398.1099853515625,388.9599914550781,-0.05852650938255921,-0.03637904722166929
522,522,522,522,2021-03-03,370.6300048828125,380.9100036621094,387.9100036621094,-0.026987998951100933,-0.044546411838217725
523,523,523,523,2021-03-04,367.6600036621094,390.8200073242188,390.3699951171875,-0.05926002565906563,-0.058175555855056627
524,524,524,524,2021-03-05,387.1499938964844,378.0499877929688,403.239990234375,0.02407090701587067,-0.0399017873414258
525,525,525,525,2021-03-08,390.1300048828125,371.0,408.510009765625,0.05156335547927893,-0.044992789511712816
526,526,526,526,2021-03-09,383.8900146484375,380.2900085449219,405.9100036621094,0.009466475643917338,-0.05424845117146193
527,527,527,527,2021-03-10,390.1900024414063,374.80999755859375,398.1099853515625,0.04103413725085647,-0.01989395695052021
528,528,528,528,2021-03-11,390.8599853515625,370.6300048828125,380.9100036621094,0.054582684084485855,0.026121607712564554
529,529,529,529,2021-03-12,395.0400085449219,367.6600036621094,390.8200073242188,0.07447099116056033,0.010797812654463668
530,530,530,530,2021-03-15,399.1400146484375,387.1499938964844,378.0499877929688,0.030969962394366002,0.05578634449531639
531,531,531,531,2021-03-16,391.489990234375,390.1300048828125,371.0,0.003485979890142099,0.05522908418969008
532,532,532,532,2021-03-17,392.760009765625,383.8900146484375,380.2900085449219,0.023105563517484384,0.0327907674156791
533,533,533,533,2021-03-18,393.3500061035156,390.1900024414063,374.80999755859375,0.008098627956475868,0.04946508541844197
534,534,534,534,2021-03-19,386.3900146484375,390.8599853515625,370.6300048828125,-0.011436245383636412,0.04252221773196174
535,535,535,535,2021-03-22,394.2000122070313,395.0400085449219,367.6600036621094,-0.002126357633963627,0.07218628156603346
536,536,536,536,2021-03-23,389.7000122070313,399.1400146484375,387.1499938964844,-0.02365085457473104,0.006586641742860833
537,537,537,537,2021-03-24,388.1000061035156,391.489990234375,390.1300048828125,-0.008659184692895616,-0.005203390546458131
538,538,538,538,2021-03-25,398.7200012207031,392.760009765625,383.8900146484375,0.015174639237417908,0.03863082134565743
539,539,539,539,2021-03-26,400.7799987792969,393.3500061035156,390.1900024414063,0.01888901121263986,0.027140614243392536
540,540,540,540,2021-03-29,406.1199951171875,386.3900146484375,390.8599853515625,0.05106234561134193,0.0390421387134301
541,541,541,541,2021-03-30,404.4100036621094,394.2000122070313,395.0400085449219,0.025900535613671893,0.023719104178082207
542,542,542,542,2021-03-31,413.6499938964844,389.7000122070313,399.1400146484375,0.06145748252306804,0.036353105966655086
543,543,543,543,2021-04-01,417.4299926757813,388.1000061035156,391.489990234375,0.07557327006184766,0.06625968246564029
544,544,544,544,2021-04-05,420.9400024414063,398.7200012207031,392.760009765625,0.055728333549045495,0.07174863014337274
545,545,545,545,2021-04-06,419.5,400.7799987792969,393.3500061035156,0.04670892079874456,0.06648021734008225
546,546,546,546,2021-04-07,415.05999755859375,406.1199951171875,386.3900146484375,0.02201320434574172,0.07419959580539892
547,547,547,547,2021-04-08,419.1000061035156,404.4100036621094,394.2000122070313,0.03632452785139306,0.0631658881923296
548,548,548,548,2021-04-09,419.7200012207031,413.6499938964844,389.7000122070313,0.014674259431363135,0.07703358499697321
549,549,549,549,2021-04-12,427.4599914550781,417.4299926757813,388.1000061035156,0.024027978236549785,0.10141712118670831
550,550,550,550,2021-04-13,423.9100036621094,420.9400024414063,398.7200012207031,0.007055640242023431,0.06317717286387858
551,551,551,551,2021-04-14,423.510009765625,419.5,400.7799987792969,0.009559022087306301,0.056714434491640375
552,552,552,552,2021-04-15,426.80999755859375,415.05999755859375,406.1199951171875,0.02830916028794439,0.050945539963960895
553,553,553,553,2021-04-16,429.25,419.1000061035156,404.4100036621094,0.0242185486725508,0.06142280386972043
554,554,554,554,2021-04-19,429.2000122070313,419.7200012207031,413.6499938964844,0.022586512338598874,0.0375922121116683
555,555,555,555,2021-04-20,425.6400146484375,427.4599914550781,417.4299926757813,-0.004257654150147228,0.01966802126514411
556,556,556,556,2021-04-21,436.010009765625,423.9100036621094,420.9400024414063,0.028543808824951222,0.035800843913180724
557,557,557,557,2021-04-22,437.6499938964844,423.510009765625,419.5,0.03338760313760858,0.043265778060749494
558,558,558,558,2021-04-23,443.4599914550781,426.80999755859375,415.05999755859375,0.03901031838927027,0.06842382803337999
559,559,559,559,2021-04-26,440.4200134277344,429.25,419.1000061035156,0.026022162906777835,0.05087093059825154
560,560,560,560,2021-04-27,442.9100036621094,429.2000122070313,419.7200012207031,0.031943129229141,0.05525112545020727
561,561,561,561,2021-04-28,450.2699890136719,425.6400146484375,427.4599914550781,0.057865739868413923,0.05336171341076468
562,562,562,562,2021-04-29,452.2200012207031,436.010009765625,423.9100036621094,0.03717802594438546,0.06678303723438228
563,563,563,563,2021-04-30,447.75,437.6499938964844,423.510009765625,0.023077816164449816,0.05723593226943957
564,564,564,564,2021-05-03,442.1600036621094,443.4599914550781,426.80999755859375,-0.002931465787259002,0.035964495188302914
565,565,565,565,2021-05-04,432.30999755859375,440.4200134277344,429.25,-0.018414276422230147,0.007128707183677863
566,566,566,566,2021-05-05,429.2799987792969,442.9100036621094,429.2000122070313,-0.030773757129248902,0.0001863619990463139
567,567,567,567,2021-05-06,433.8699951171875,450.2699890136719,425.6400146484375,-0.036422578223365476,0.019335542208238188
568,568,568,568,2021-05-07,435.989990234375,452.2200012207031,436.010009765625,-0.03588963544849311,-4.591530194630877e-05
569,569,569,569,2021-05-10,431.9800109863281,447.75,437.6499938964844,-0.03522052264359998,-0.012955519225935075
570,570,570,570,2021-05-11,423.6099853515625,442.1600036621094,443.4599914550781,-0.04195318019927119,-0.04476166167410933
571,571,571,571,2021-05-12,412.4200134277344,432.30999755859375,440.4200134277344,-0.04600861475141704,-0.06357567582381074
572,572,572,572,2021-05-13,409.4100036621094,429.2799987792969,442.9100036621094,-0.0462867945715848,-0.07563613312639639
573,573,573,573,2021-05-14,425.8399963378906,433.8699951171875,450.2699890136719,-0.018507845367661258,-0.05425632014537718
574,574,574,574,2021-05-17,416.2900085449219,435.989990234375,452.2200012207031,-0.045184481595238024,-0.07945246247134885
575,575,575,575,2021-05-18,409.4299926757813,431.9800109863281,447.75,-0.052201531869632056,-0.08558348927798698
576,576,576,576,2021-05-19,402.5799865722656,423.6099853515625,442.1600036621094,-0.049644719214641864,-0.08951514556275897
577,577,577,577,2021-05-20,406.4400024414063,412.4200134277344,432.30999755859375,-0.014499807942457976,-0.05984130661628084
578,578,578,578,2021-05-21,406.239990234375,409.4100036621094,429.2799987792969,-0.007742882194814671,-0.0536712835688562
579,579,579,579,2021-05-24,410.6700134277344,425.8399963378906,433.8699951171875,-0.03562366860936972,-0.053472196626980106
580,580,580,580,2021-05-25,409.8599853515625,416.2900085449219,435.989990234375,-0.015446018548065932,-0.05993257980249911
581,581,581,581,2021-05-26,409.3699951171875,409.4299926757813,431.9800109863281,-0.00014653923666341218,-0.052340421533662584
582,582,582,582,2021-05-27,417.3399963378906,402.5799865722656,423.6099853515625,0.03666354577458719,-0.014801324875447164
583,583,583,583,2021-05-28,419.4700012207031,406.4400024414063,412.4200134277344,0.03205884927917557,0.01709419417931346
584,584,584,584,2021-06-01,429.0700073242188,406.239990234375,409.4100036621094,0.05619834983914873,0.048020330441986614
585,585,585,585,2021-06-02,423.4200134277344,410.6700134277344,425.8399963378906,0.03104682490347832,-0.005682845507625989
586,586,586,586,2021-06-03,421.3599853515625,409.8599853515625,416.2900085449219,0.028058362394503433,0.012178953860463748
587,587,587,587,2021-06-04,422.1600036621094,409.3699951171875,409.4299926757813,0.031243150933083275,0.03109203334893129
588,588,588,588,2021-06-07,416.9700012207031,417.3399963378906,402.5799865722656,-0.0008865556151679277,0.035744485887041044
589,589,589,589,2021-06-08,422.6300048828125,419.4700012207031,406.4400024414063,0.0075333245593569576,0.039833683555152044
590,590,590,590,2021-06-09,418.7699890136719,429.0700073242188,406.239990234375,-0.024005449308331483,0.03084383389254186
591,591,591,591,2021-06-10,421.5199890136719,423.4200134277344,410.6700134277344,-0.004487327839515998,0.026420179782244535
592,592,592,592,2021-06-11,424.0799865722656,421.3599853515625,409.8599853515625,0.00645529076149387,0.03469477804354515
593,593,593,593,2021-06-14,424.80999755859375,422.1600036621094,409.3699951171875,0.006277226344268749,0.03771649760746709
594,594,594,594,2021-06-15,426.6499938964844,416.9700012207031,417.3399963378906,0.023215081774330404,0.022307944698058968
595,595,595,595,2021-06-16,429.4800109863281,422.6300048828125,419.4700012207031,0.016208044919610032,0.023863469941818982
596,596,596,596,2021-06-17,425.989990234375,418.7699890136719,429.0700073242188,0.017240970962862923,-0.007178355599943953
597,597,597,597,2021-06-18,422.8599853515625,421.5199890136719,423.4200134277344,0.0031789627367995177,-0.0013226301507059945
598,598,598,598,2021-06-21,433.5,424.0799865722656,421.3599853515625,0.022212822406155075,0.028811503394914117
599,599,599,599,2021-06-22,429.8999938964844,424.80999755859375,422.1600036621094,0.011981818618071793,0.018334257549822208
600,600,600,600,2021-06-23,422.1199951171875,426.6499938964844,416.9700012207031,-0.010617599540845069,0.012350993791897524
601,601,601,601,2021-06-24,423.8200073242188,429.4800109863281,422.6300048828125,-0.013178735953533138,0.0028157074217582956
602,602,602,602,2021-06-25,427.6600036621094,425.989990234375,418.7699890136719,0.003920311429889578,0.021228872368280527
603,603,603,603,2021-06-28,421.4800109863281,422.8599853515625,421.5199890136719,-0.0032634309535981565,-9.484254219427335e-05
604,604,604,604,2021-06-29,418.0,433.5,424.0799865722656,-0.035755478662053086,-0.014336886353465195
605,605,605,605,2021-06-30,418.8299865722656,429.8999938964844,424.80999755859375,-0.025750191861794502,-0.014076907371991187
606,606,606,606,2021-07-01,421.2999877929688,422.1199951171875,426.6499938964844,-0.001942592944432886,-0.012539566811323177
607,607,607,607,2021-07-02,422.5199890136719,423.8200073242188,429.4800109863281,-0.0030673830590363105,-0.016205694781165958
608,608,608,608,2021-07-06,422.3299865722656,427.6600036621094,425.989990234375,-0.012463211532998453,-0.00859175977373483
609,609,609,609,2021-07-07,427.0299987792969,421.4800109863281,422.8599853515625,0.013167855291597252,0.009861451951447942
610,610,610,610,2021-07-08,418.05999755859375,418.0,433.5,0.00014353482917162097,-0.03561707598940311
611,611,611,611,2021-07-09,426.7900085449219,418.8299865722656,429.8999938964844,0.019005377427250725,-0.007234206549701305
612,612,612,612,2021-07-12,426.8599853515625,421.2999877929688,422.1199951171875,0.013197241205062493,0.011229011392978716
613,613,613,613,2021-07-13,437.2099914550781,422.5199890136719,423.8200073242188,0.034767591648618756,0.03159356306795602
614,614,614,614,2021-07-14,434.0,422.3299865722656,427.6600036621094,0.02763245281835447,0.014824852180705284
615,615,615,615,2021-07-15,436.4100036621094,427.0299987792969,421.4800109863281,0.021965681356405975,0.03542277756148571
616,616,616,616,2021-07-16,434.8599853515625,418.05999755859375,418.0,0.040185590324542275,0.040334893185556275
617,617,617,617,2021-07-19,420.260009765625,426.7900085449219,418.8299865722656,-0.015300261600687315,0.003414328580106707
618,618,618,618,2021-07-20,436.4700012207031,426.8599853515625,421.2999877929688,0.02251327413888604,0.03600762845307526
619,619,619,619,2021-07-21,442.3800048828125,437.2099914550781,422.5199890136719,0.011825012073781949,0.047003730913421915
620,620,620,620,2021-07-22,442.010009765625,434.0,422.3299865722656,0.018456243699596753,0.04659868780118437
621,621,621,621,2021-07-23,445.6600036621094,436.4100036621094,427.0299987792969,0.021195664449437768,0.04362692301727744
622,622,622,622,2021-07-26,444.989990234375,434.8599853515625,418.05999755859375,0.023294865529241315,0.06441657377660692
623,623,623,623,2021-07-27,441.510009765625,420.260009765625,426.7900085449219,0.05056393543571014,0.034490032395296355
624,624,624,624,2021-07-28,456.0700073242188,436.4700012207031,426.8599853515625,0.044905734755422255,0.06842998401126521
625,625,625,625,2021-07-29,448.9400024414063,442.3800048828125,437.2099914550781,0.014828874465814934,0.02682923815919569
626,626,626,626,2021-07-30,452.7699890136719,442.010009765625,434.0,0.02434329316151085,0.04324882261214724
627,627,627,627,2021-08-02,452.8500061035156,445.6600036621094,436.4100036621094,0.016133380564385513,0.03767100273470114
628,628,628,628,2021-08-03,454.3900146484375,444.989990234375,434.8599853515625,0.02112412553170362,0.04491107472462885
629,629,629,629,2021-08-04,453.3900146484375,441.510009765625,420.260009765625,0.026907668274880114,0.07883216131196691
630,630,630,630,2021-08-05,454.25,456.0700073242188,436.4700012207031,-0.003990631471025408,0.04073590104605218
631,631,631,631,2021-08-06,458.1799926757813,448.9400024414063,442.3800048828125,0.020581793077307564,0.035715872368947243
632,632,632,632,2021-08-09,456.0700073242188,452.7699890136719,442.010009765625,0.007288509376992547,0.03180922885897797
633,633,633,633,2021-08-10,452.8699951171875,452.8500061035156,445.6600036621094,4.414047345147054e-05,0.016178233172893464
634,634,634,634,2021-08-11,456.9500122070313,454.3900146484375,444.989990234375,0.005633921248411333,0.02687705843980215
635,635,635,635,2021-08-12,456.7099914550781,453.3900146484375,441.510009765625,0.007322562692994028,0.03442726405573904
636,636,636,636,2021-08-13,455.3500061035156,454.25,456.0700073242188,0.0024215874595832076,-0.0015787076745683581
637,637,637,637,2021-08-16,454.8200073242188,458.1799926757813,448.9400024414063,-0.007333330580281627,0.013097529404455077
638,638,638,638,2021-08-17,455.7900085449219,456.0700073242188,452.7699890136719,-0.0006139381559855384,0.0066700965270001245
639,639,639,639,2021-08-18,451.9400024414063,452.8699951171875,452.8500061035156,-0.002053553306265221,-0.00200950347762896
640,640,640,640,2021-08-19,446.0299987792969,456.9500122070313,454.3900146484375,-0.023897610539480363,-0.018398326546873567
641,641,641,641,2021-08-20,450.4599914550781,456.7099914550781,453.3900146484375,-0.013684833082121761,-0.006462478437314845
642,642,642,642,2021-08-23,454.4800109863281,455.3500061035156,454.25,-0.0019106074569585907,0.0005063532995666087
643,643,643,643,2021-08-24,455.9599914550781,454.8200073242188,458.1799926757813,0.0025064511510082266,-0.004845260064147094
644,644,644,644,2021-08-25,458.0299987792969,455.7900085449219,456.0700073242188,0.0049145224607403115,0.004297567091897658
645,645,645,645,2021-08-26,453.80999755859375,451.9400024414063,452.8699951171875,0.004137706569645516,0.002075656262374048
646,646,646,646,2021-08-27,458.8900146484375,446.0299987792969,456.9500122070313,0.028832176993332626,0.004245546317060311
647,647,647,647,2021-08-30,458.9800109863281,450.4599914550781,456.7099914550781,0.018914042740463044,0.004970374140530032
648,648,648,648,2021-08-31,463.3800048828125,454.4800109863281,455.3500061035156,0.019582806023018096,0.017634783510843688
649,649,649,649,2021-09-01,457.9100036621094,455.9599914550781,454.8200073242188,0.0042767177901033016,0.006793888325338893
650,650,650,650,2021-09-02,459.8299865722656,458.0299987792969,455.7900085449219,0.0039298469483788345,0.008863682730213984
651,651,651,651,2021-09-03,448.80999755859375,453.80999755859375,451.9400024414063,-0.011017826903107042,-0.006925708868221636
652,652,652,652,2021-09-07,443.5899963378906,458.8900146484375,446.0299987792969,-0.03334136246627295,-0.005470489536766765
653,653,653,653,2021-09-08,445.5700073242188,458.9800109863281,450.4599914550781,-0.02921696662408413,-0.010855534839095626
654,654,654,654,2021-09-09,440.9700012207031,463.3800048828125,454.4800109863281,-0.04836204287186885,-0.029726301353287465
655,655,655,655,2021-09-10,432.8200073242188,457.9100036621094,455.9599914550781,-0.054792418023704936,-0.050750031942526475
656,656,656,656,2021-09-13,428.2000122070313,459.8299865722656,458.0299987792969,-0.06878623684595964,-0.06512670928054043
657,657,657,657,2021-09-14,431.3900146484375,448.80999755859375,453.80999755859375,-0.03881371405475875,-0.04940389817494373
658,658,658,658,2021-09-15,431.5899963378906,443.5899963378906,458.8900146484375,-0.02705200770771976,-0.059491419379569255
659,659,659,659,2021-09-16,427.9599914550781,445.5700073242188,458.9800109863281,-0.039522444463652495,-0.06758468514693994
660,660,660,660,2021-09-17,423.1499938964844,440.9700012207031,463.3800048828125,-0.04041092880442887,-0.08681861660496593
661,661,661,661,2021-09-20,418.6700134277344,432.8200073242188,457.9100036621094,-0.032692559625333795,-0.08569367325578259
662,662,662,662,2021-09-21,418.1499938964844,428.2000122070313,459.8299865722656,-0.023470383054748356,-0.09064218057303863
663,663,663,663,2021-09-22,427.25,431.3900146484375,448.80999755859375,-0.009596918120164277,-0.04803814013920005
664,664,664,664,2021-09-23,433.0799865722656,431.5899963378906,443.5899963378906,0.003452328012738537,-0.023693072098991408
665,665,665,665,2021-09-24,433.489990234375,427.9599914550781,445.5700073242188,0.01292176579519655,-0.02711137843946887
666,666,666,666,2021-09-27,432.5199890136719,423.1499938964844,440.9700012207031,0.022143436730096555,-0.019162328919517746
667,667,667,667,2021-09-28,432.260009765625,418.6700134277344,432.8200073242188,0.03245992285577515,-0.0012938347329547462
668,668,668,668,2021-09-29,432.5199890136719,418.1499938964844,428.2000122070313,0.034365647081044504,0.010088689125379746
669,669,669,669,2021-09-30,429.5799865722656,427.25,431.3900146484375,0.005453450139884408,-0.004195804294744643
670,670,670,670,2021-10-01,436.9800109863281,433.0799865722656,431.5899963378906,0.009005321268549915,0.012488738604167438
671,671,671,671,2021-10-04,429.6799926757813,433.489990234375,427.9599914550781,-0.008789124649761226,0.004019070135166336
672,672,672,672,2021-10-05,429.05999755859375,432.5199890136719,423.1499938964844,-0.00799961052197462,0.01396668733866302
673,673,673,673,2021-10-06,428.7900085449219,432.260009765625,418.6700134277344,-0.008027578638571287,0.024171769633877238
674,674,674,674,2021-10-07,429.4700012207031,432.5199890136719,418.1499938964844,-0.007051668987424153,0.02707164292586617
675,675,675,675,2021-10-08,422.6300048828125,429.5799865722656,427.25,-0.016178550925774915,-0.010813329706699792
676,676,676,676,2021-10-11,422.4400024414063,436.9800109863281,433.0799865722656,-0.03327385276068551,-0.024568173226088064
677,677,677,677,2021-10-12,424.3599853515625,429.6799926757813,433.489990234375,-0.012381324275978267,-0.021061627923348758
678,678,678,678,2021-10-13,423.6499938964844,429.05999755859375,432.5199890136719,-0.012608967726875031,-0.02050771141795049
679,679,679,679,2021-10-14,428.1799926757813,428.7900085449219,432.260009765625,-0.0014226447841231282,-0.009438803029815146
680,680,680,680,2021-10-15,429.3900146484375,429.4700012207031,432.5199890136719,-0.00018624484140516984,-0.007236600491857148
681,681,681,681,2021-10-18,432.80999755859375,422.6300048828125,429.5799865722656,0.02408724548226049,0.007518997828789065
682,682,682,682,2021-10-19,436.7300109863281,422.4400024414063,436.9800109863281,0.0338273091145147,-0.0005721085489373001
683,683,683,683,2021-10-20,439.5799865722656,424.3599853515625,429.6799926757813,0.03586577845716077,0.023040388347693952
684,684,684,684,2021-10-21,444.2799987792969,423.6499938964844,429.05999755859375,0.048695869656623314,0.03547289728081582
685,685,685,685,2021-10-22,446.1600036621094,428.1799926757813,428.7900085449219,0.04199171211612995,0.04050932804178853
686,686,686,686,2021-10-25,445.0700073242188,429.3900146484375,429.4700012207031,0.03651690104768579,0.036323855121836335
687,687,687,687,2021-10-26,437.6300048828125,432.80999755859375,422.6300048828125,0.011136543405668942,0.03549203754276564
688,688,688,688,2021-10-27,452.3399963378906,436.7300109863281,422.4400024414063,0.0357428730769116,0.07077926740763973
689,689,689,689,2021-10-28,446.5700073242188,439.5799865722656,424.3599853515625,0.01590159007569847,0.05233769143963074
690,690,690,690,2021-10-29,449.2200012207031,444.2799987792969,423.6499938964844,0.011119119597954974,0.06035644445321675
691,691,691,691,2021-11-01,450.8500061035156,446.1600036621094,428.1799926757813,0.010511929359221739,0.0529450553867894
692,692,692,692,2021-11-02,448.9599914550781,445.0700073242188,429.3900146484375,0.008740162371861704,0.0455762270640212
693,693,693,693,2021-11-03,445.2099914550781,437.6300048828125,432.80999755859375,0.01732053672667022,0.02864997104140521
694,694,694,694,2021-11-04,447.6000061035156,452.3399963378906,436.7300109863281,-0.010478821843634467,0.024889508034124486
695,695,695,695,2021-11-05,446.3500061035156,446.5700073242188,439.5799865722656,-0.0004926466558320408,0.015401109554693093
696,696,696,696,2021-11-08,441.6499938964844,449.2200012207031,444.2799987792969,-0.016851447628440708,-0.005919701292065094
697,697,697,697,2021-11-09,438.989990234375,450.8500061035156,446.1600036621094,-0.026305901538387855,-0.01607049795786819
698,698,698,698,2021-11-10,442.9800109863281,448.9599914550781,445.0700073242188,-0.013319628881337309,-0.004695882228631487
699,699,699,699,2021-11-11,443.55999755859375,445.2099914550781,437.6300048828125,-0.003706102576655379,0.013550242464223095
700,700,700,700,2021-11-12,444.3599853515625,447.6000061035156,452.3399963378906,-0.007238652162135595,-0.01764162145937498
701,701,701,701,2021-11-15,443.8399963378906,446.3500061035156,446.5700073242188,-0.00562341151854473,-0.006113287819497826
702,702,702,702,2021-11-16,449.6700134277344,441.6499938964844,449.2200012207031,0.01815922029227912,0.0010017635141097436
703,703,703,703,2021-11-17,451.2099914550781,438.989990234375,450.8500061035156,0.027836628380020434,0.0007984592363072807
704,704,704,704,2021-11-18,449.510009765625,442.9800109863281,448.9599914550781,0.014741068710430794,0.0012250942645564145
705,705,705,705,2021-11-19,444.2200012207031,443.55999755859375,445.2099914550781,0.0014879693068403643,-0.0022236478366970402
706,706,706,706,2021-11-22,438.760009765625,444.3599853515625,447.6000061035156,-0.012602339928306061,-0.01974976813527174
707,707,707,707,2021-11-23,435.8900146484375,443.8399963378906,446.3500061035156,-0.017911819022729314,-0.023434505011863505
708,708,708,708,2021-11-24,437.7200012207031,449.6700134277344,441.6499938964844,-0.02657507027417494,-0.008898432537287393
709,709,709,709,2021-11-26,426.2999877929688,451.2099914550781,438.989990234375,-0.055207118933201516,-0.02890727060685605
710,710,710,710,2021-11-29,431.8800048828125,449.510009765625,442.9800109863281,-0.03922049453805221,-0.025057577832463873
711,711,711,711,2021-11-30,415.2900085449219,444.2200012207031,443.55999755859375,-0.06512537165432108,-0.06373430690159887
712,712,712,712,2021-12-01,412.8599853515625,438.760009765625,444.3599853515625,-0.05903004794784661,-0.07088847114592978
713,713,713,713,2021-12-02,421.6400146484375,435.8900146484375,443.8399963378906,-0.03269173305447981,-0.05001798367119781
714,714,714,714,2021-12-03,415.80999755859375,437.7200012207031,449.6700134277344,-0.05005483779815245,-0.07529969724027907
715,715,715,715,2021-12-06,424.5499877929688,426.2999877929688,451.2099914550781,-0.004105090429535441,-0.05908557914716206
716,716,716,716,2021-12-07,432.55999755859375,431.8800048828125,449.510009765625,0.0015744944616404855,-0.03770775252784475
717,717,717,717,2021-12-08,434.6400146484375,415.2900085449219,444.2200012207031,0.04659396013719053,-0.021565860487911648
718,718,718,718,2021-12-09,431.1099853515625,412.8599853515625,438.760009765625,0.04420384790853382,-0.01743555530083285
719,719,719,719,2021-12-10,435.3699951171875,421.6400146484375,435.8900146484375,0.03256327670939396,-0.0011930062946484687
720,720,720,720,2021-12-13,432.5400085449219,415.80999755859375,437.7200012207031,0.04023474924739068,-0.011834032398189254
721,721,721,721,2021-12-14,432.05999755859375,424.5499877929688,426.2999877929688,0.017689341612435072,0.013511634835941644
722,722,722,722,2021-12-15,439.010009765625,432.55999755859375,431.8800048828125,0.014911254492869563,0.016509226642125174
723,723,723,723,2021-12-16,432.3200073242188,434.6400146484375,415.2900085449219,-0.005337767453590825,0.04100748495964557
724,724,724,724,2021-12-17,417.3699951171875,431.1099853515625,412.8599853515625,-0.03187119459357979,0.010923823876476169
725,725,725,725,2021-12-20,411.5199890136719,435.3699951171875,421.6400146484375,-0.054781005514851766,-0.024001577846456734
726,726,726,726,2021-12-21,423.0400085449219,432.5400085449219,415.80999755859375,-0.021963286198560694,0.01738777573598216
727,727,727,727,2021-12-22,425.9500122070313,432.05999755859375,424.5499877929688,-0.014141520589935785,0.0032976668338646764
728,728,728,728,2021-12-23,428.7300109863281,439.010009765625,432.55999755859375,-0.023416319789120732,-0.008854231999913087
729,729,729,729,2021-12-27,433.2900085449219,432.3200073242188,434.6400146484375,0.0022437111497723983,-0.0031060327121689157
730,730,730,730,2021-12-28,434.760009765625,417.3699951171875,431.1099853515625,0.041665703936275555,0.008466573584664072
731,731,731,731,2021-12-29,436.5299987792969,411.5199890136719,435.3699951171875,0.06077471431112946,0.0026644088364360385
732,732,732,732,2021-12-30,435.3399963378906,423.0400085449219,432.5400085449219,0.029075235307590708,0.0064733613946788005
