,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AES,AES_6m,AES_12m,AES_6m_ret,AES_12m_ret
485,485,485,485,2021-01-07,22.499679565429688,21.207744598388672,20.50718879699707,0.060918074576358894,0.0971606000294094
486,486,486,486,2021-01-08,23.1274528503418,20.72554397583008,20.57997703552246,0.1158912343778673,0.1237841913245199
487,487,487,487,2021-01-11,23.163843154907227,21.38061141967773,20.761934280395508,0.0834041506216372,0.11568810699780152
488,488,488,488,2021-01-12,23.67333602905273,21.14406394958496,21.37151336669922,0.11962090568295958,0.1077051785176888
489,489,489,489,2021-01-13,24.45577621459961,21.85371208190918,21.17135238647461,0.11906737504995579,0.15513528697501933
490,490,490,490,2021-01-14,24.974374771118164,22.72713279724121,21.19864845275879,0.09887925564238964,0.17811165305059817
491,491,491,491,2021-01-15,25.1108455657959,22.499679565429688,21.207744598388672,0.11605347501829377,0.18404130384066297
492,492,492,492,2021-01-19,25.529359817504883,23.1274528503418,20.72554397583008,0.10385523138695252,0.23178237672685276
493,493,493,493,2021-01-20,25.492965698242188,23.163843154907227,21.38061141967773,0.10054991858471207,0.1923403497609819
494,494,494,494,2021-01-21,24.81970596313477,23.67333602905273,21.14406394958496,0.04842452000322961,0.17383801062623805
495,495,495,495,2021-01-22,24.65593719482422,24.45577621459961,21.85371208190918,0.008184609577230217,0.12822650460535545
496,496,496,496,2021-01-25,23.86440086364746,24.974374771118164,22.72713279724121,-0.04444451233086888,0.0500401030148554
497,497,497,497,2021-01-26,22.345014572143555,25.1108455657959,22.499679565429688,-0.11014487689812202,-0.0068740975993174525
498,498,498,498,2021-01-27,20.889310836791992,25.529359817504883,23.1274528503418,-0.18175344050465836,-0.09677425473669188
499,499,499,499,2021-01-28,22.483781814575195,25.492965698242188,23.163843154907227,-0.11803977298233626,-0.029358743960755995
500,500,500,500,2021-01-29,22.337247848510746,24.81970596313477,23.67333602905273,-0.10001964238864358,-0.05643852555897877
501,501,501,501,2021-02-01,22.721900939941406,24.65593719482422,24.45577621459961,-0.07844099535136739,-0.0708983946959375
502,502,502,502,2021-02-02,23.5827865600586,23.86440086364746,24.974374771118164,-0.011800602294518181,-0.05572064261119669
503,503,503,503,2021-02-03,23.67436981201172,22.345014572143555,25.1108455657959,0.059492252089439424,-0.05720539159146587
504,504,504,504,2021-02-04,23.967435836791992,20.889310836791992,25.529359817504883,0.1473540713740804,-0.06118147857518608
505,505,505,505,2021-02-05,24.599365234375,22.483781814575195,25.492965698242188,0.09409375332171077,-0.035052824941776195
506,506,506,506,2021-02-08,25.350351333618164,22.337247848510746,24.81970596313477,0.134891438083242,0.021380002296222722
507,507,507,507,2021-02-09,25.56099319458008,22.721900939941406,24.65593719482422,0.12494959212008583,0.03670742639407165
508,508,508,508,2021-02-10,25.31371688842773,23.5827865600586,23.86440086364746,0.0733980407260586,0.0607312973437355
509,509,509,509,2021-02-11,25.64341926574707,23.67436981201172,22.345014572143555,0.08317220138786174,0.14761255504910142
510,510,510,510,2021-02-12,26.128814697265625,23.967435836791992,20.889310836791992,0.09017981210804948,0.25082224595200064
511,511,511,511,2021-02-16,26.476831436157227,24.599365234375,22.483781814575195,0.07632173366647144,0.17759688536888052
512,512,512,512,2021-02-17,26.33945083618164,25.350351333618164,22.337247848510746,0.03901719110503166,0.1791717142064002
513,513,513,513,2021-02-18,25.469406127929688,25.56099319458008,22.721900939941406,-0.0035830793409785677,0.12091880847691816
514,514,514,514,2021-02-19,25.92732620239257,25.31371688842773,23.5827865600586,0.024240190275863993,0.09941741347499788
515,515,515,515,2021-02-22,24.72758102416992,25.64341926574707,23.67436981201172,-0.03571435743752294,0.04448740222110703
516,516,516,516,2021-02-23,24.92906188964844,26.128814697265625,23.967435836791992,-0.045916847798791904,0.040122191602168567
517,517,517,517,2021-02-24,25.64341926574707,26.476831436157227,24.599365234375,-0.03147703577823269,0.04244231594696246
518,518,518,518,2021-02-25,24.13228988647461,26.33945083618164,25.350351333618164,-0.08379677174875366,-0.048049095301027744
519,519,519,519,2021-02-26,24.32461166381836,25.469406127929688,25.56099319458008,-0.04494782714450296,-0.0483698548546182
520,520,520,520,2021-03-01,24.72758102416992,25.92732620239257,25.31371688842773,-0.046273386189430554,-0.02315487159950691
521,521,521,521,2021-03-02,24.553571701049805,24.72758102416992,25.64341926574707,-0.0070370540066182485,-0.04250008758204171
522,522,522,522,2021-03-03,24.626840591430664,24.92906188964844,26.128814697265625,-0.012123251952102954,-0.05748343823618385
523,523,523,523,2021-03-04,23.701847076416016,25.64341926574707,26.476831436157227,-0.07571424735563592,-0.10480802306093329
524,524,524,524,2021-03-05,23.80258560180664,24.13228988647461,26.33945083618164,-0.01366237046790808,-0.09631427967701556
525,525,525,525,2021-03-08,24.06818008422852,24.32461166381836,25.469406127929688,-0.010542062629154691,-0.05501604696485585
526,526,526,526,2021-03-09,25.212974548339844,24.72758102416992,25.92732620239257,0.019629640428454387,-0.027552075693281775
527,527,527,527,2021-03-10,25.17634010314941,24.553571701049805,24.72758102416992,0.02536365827677023,0.018148118837052918
528,528,528,528,2021-03-11,25.80826759338379,24.626840591430664,24.92906188964844,0.0479731452992076,0.03526830281970739
529,529,529,529,2021-03-12,26.0555477142334,23.701847076416016,25.64341926574707,0.0993045238301018,0.01607150919365985
530,530,530,530,2021-03-15,26.101337432861328,23.80258560180664,24.13228988647461,0.09657571952520194,0.08159389579893572
531,531,531,531,2021-03-16,25.54267692565918,24.06818008422852,24.32461166381836,0.06126332927003797,0.05007542478684801
532,532,532,532,2021-03-17,24.590206146240234,25.212974548339844,24.72758102416992,-0.024700314550573976,-0.005555532415217113
533,533,533,533,2021-03-18,23.811742782592773,25.17634010314941,24.553571701049805,-0.05420157635962086,-0.03021266834369818
534,534,534,534,2021-03-19,24.095653533935547,25.80826759338379,24.626840591430664,-0.06635912516217435,-0.02156943581630011
535,535,535,535,2021-03-22,23.775110244750977,26.0555477142334,23.701847076416016,-0.0875221467033942,0.0030910320237387268
536,536,536,536,2021-03-23,23.42709350585937,26.101337432861328,23.80258560180664,-0.10245620301567804,-0.015775265016535367
537,537,537,537,2021-03-24,23.4912052154541,25.54267692565918,24.06818008422852,-0.08031545464775658,-0.023972517521276937
538,538,538,538,2021-03-25,23.92164421081543,24.590206146240234,25.212974548339844,-0.02718813870240877,-0.051216897674988604
539,539,539,539,2021-03-26,24.104812622070312,23.811742782592773,25.17634010314941,0.012307786210918659,-0.04256089156283105
540,540,540,540,2021-03-29,23.875852584838867,24.095653533935547,25.80826759338379,-0.009122016499246155,-0.07487581262681564
541,541,541,541,2021-03-30,24.617679595947266,23.775110244750977,26.0555477142334,0.03543913540347554,-0.055184720507743035
542,542,542,542,2021-03-31,24.553571701049805,23.42709350585937,26.101337432861328,0.04808441964466015,-0.05929833043202226
543,543,543,543,2021-04-01,24.791688919067383,23.4912052154541,25.54267692565918,0.05536045050416294,-0.029401303895340125
544,544,544,544,2021-04-05,25.038963317871094,23.92164421081543,24.590206146240234,0.04670745443787272,0.0182494269857707
545,545,545,545,2021-04-06,25.478565216064453,24.104812622070312,23.811742782592773,0.05699080161014547,0.07000001842327075
546,546,546,546,2021-04-07,24.81000709533692,23.875852584838867,24.095653533935547,0.03912549330662407,0.029646573411893584
547,547,547,547,2021-04-08,25.350351333618164,24.617679595947266,23.775110244750977,0.029762014523558644,0.06625588998961485
548,548,548,548,2021-04-09,25.386981964111328,24.553571701049805,23.42709350585937,0.03394252670074427,0.08365905304308319
549,549,549,549,2021-04-12,25.350351333618164,24.791688919067383,23.4912052154541,0.022534262041385755,0.07914221944393862
550,550,550,550,2021-04-13,25.863216400146484,25.038963317871094,23.92164421081543,0.03291881823586107,0.08116382687663393
551,551,551,551,2021-04-14,25.98227882385254,25.478565216064453,24.104812622070312,0.019770093155421886,0.07788760822240204
552,552,552,552,2021-04-15,26.128814697265625,24.81000709533692,23.875852584838867,0.053156276693551385,0.09436153554815396
553,553,553,553,2021-04-16,26.22039222717285,25.350351333618164,24.617679595947266,0.034320664124322775,0.06510413075200772
554,554,554,554,2021-04-19,25.95480155944824,25.386981964111328,24.553571701049805,0.022366565515334447,0.057068269963286955
555,555,555,555,2021-04-20,25.872373580932617,25.350351333618164,24.791688919067383,0.02059230818715241,0.043590602697264336
556,556,556,556,2021-04-21,26.00059509277344,25.863216400146484,25.038963317871094,0.005311740446411806,0.038405414900544166
557,557,557,557,2021-04-22,25.936485290527344,25.98227882385254,25.478565216064453,-0.0017624910284295137,0.017972757515174687
558,558,558,558,2021-04-23,25.91816711425781,26.128814697265625,24.81000709533692,-0.008061888204590528,0.04466584852888533
559,559,559,559,2021-04-26,25.83574485778809,26.22039222717285,25.350351333618164,-0.014669779385914072,0.01914740816732685
560,560,560,560,2021-04-27,25.46024703979492,25.95480155944824,25.386981964111328,-0.019054451967993935,0.002885930899039657
561,561,561,561,2021-04-28,25.61594581604004,25.872373580932617,25.350351333618164,-0.009911257816776375,0.010476954694890628
562,562,562,562,2021-04-29,25.69052696228028,26.00059509277344,25.863216400146484,-0.011925424375357485,-0.006677028687940956
563,563,563,563,2021-04-30,25.61686134338379,25.936485290527344,25.98227882385254,-0.01232333307937794,-0.014064104343814776
564,564,564,564,2021-05-03,25.18408393859864,25.91816711425781,26.128814697265625,-0.02832311298955026,-0.03615666342361301
565,565,565,565,2021-05-04,24.594764709472656,25.83574485778809,26.22039222717285,-0.04803345733387454,-0.06199859649755801
566,566,566,566,2021-05-05,24.37377166748047,25.46024703979492,25.95480155944824,-0.04267340260352792,-0.06091473627130206
567,567,567,567,2021-05-06,23.43454933166504,25.61594581604004,25.872373580932617,-0.08515775681447091,-0.09422499414836072
568,568,568,568,2021-05-07,23.74762725830078,25.69052696228028,26.00059509277344,-0.07562708646779148,-0.08665062574274873
569,569,569,569,2021-05-10,23.69237518310547,25.61686134338379,25.936485290527344,-0.0751257593380138,-0.08652329266222825
570,570,570,570,2021-05-11,23.33325958251953,25.18408393859864,25.91816711425781,-0.0734918276396952,-0.09973342329119783
571,571,571,571,2021-05-12,22.67028045654297,24.594764709472656,25.83574485778809,-0.07824771961280341,-0.12252266844518334
572,572,572,572,2021-05-13,22.504533767700195,24.37377166748047,25.46024703979492,-0.07669054774457473,-0.11609130372831333
573,573,573,573,2021-05-14,23.360885620117188,23.43454933166504,25.61594581604004,-0.00314338076253573,-0.08803345432245535
574,574,574,574,2021-05-17,23.17672348022461,23.74762725830078,25.69052696228028,-0.024040455573371755,-0.09784943242879074
575,575,575,575,2021-05-18,22.918895721435547,23.69237518310547,25.61686134338379,-0.03264676739635097,-0.10531991354378245
576,576,576,576,2021-05-19,22.96493911743164,23.33325958251953,25.18408393859864,-0.01578521268257882,-0.08811695619255
577,577,577,577,2021-05-20,23.342470169067383,22.67028045654297,24.594764709472656,0.029650701225904408,-0.050917118142746576
578,578,578,578,2021-05-21,23.3516788482666,22.504533767700195,24.37377166748047,0.03764330731358134,-0.041934126287789364
579,579,579,579,2021-05-24,23.66475296020508,23.360885620117188,23.43454933166504,0.013007526556536808,0.00982325818525509
580,580,580,580,2021-05-25,23.33325958251953,23.17672348022461,23.74762725830078,0.0067540220872239765,-0.01744880325407716
581,581,581,581,2021-05-26,23.443754196166992,22.918895721435547,23.69237518310547,0.02290068776047338,-0.010493713062410204
582,582,582,582,2021-05-27,23.33325958251953,22.96493911743164,23.33325958251953,0.01603838195278806,0.0
583,583,583,583,2021-05-28,23.39771842956543,23.342470169067383,22.67028045654297,0.0023668557825238246,0.032087735942080586
584,584,584,584,2021-06-01,23.60029411315918,23.3516788482666,22.504533767700195,0.01064656920421081,0.048690648594181596
585,585,585,585,2021-06-02,23.19514274597168,23.66475296020508,23.360885620117188,-0.019844289734319398,-0.00709488830349736
586,586,586,586,2021-06-03,23.084640502929688,23.33325958251953,23.17672348022461,-0.010655137089208955,-0.003973080033227827
587,587,587,587,2021-06-04,22.98335266113281,23.443754196166992,22.918895721435547,-0.01963855836321038,0.0028123929041212747
588,588,588,588,2021-06-07,23.31484603881836,23.33325958251953,22.96493911743164,-0.0007891543672263746,0.015236570826400397
589,589,589,589,2021-06-08,23.31484603881836,23.39771842956543,23.342470169067383,-0.003541900506091711,-0.0011834278912619123
590,590,590,590,2021-06-09,23.204349517822266,23.60029411315918,23.3516788482666,-0.016777104278380195,-0.0063091536759153355
591,591,591,591,2021-06-10,23.370094299316406,23.19514274597168,23.66475296020508,0.007542594381106493,-0.012451372781460135
592,592,592,592,2021-06-11,23.83049774169922,23.084640502929688,23.33325958251953,0.03230967528711881,0.02131027417841791
593,593,593,593,2021-06-14,23.701583862304688,22.98335266113281,23.443754196166992,0.031250062241201304,0.010997797706813195
594,594,594,594,2021-06-15,23.996240615844727,23.31484603881836,23.33325958251953,0.029225780684627667,0.02841356266493844
595,595,595,595,2021-06-16,23.69237518310547,23.31484603881836,23.39771842956543,0.01619265011051496,0.012593396848801675
596,596,596,596,2021-06-17,24.005449295043945,23.204349517822266,23.60029411315918,0.03452369033686509,0.017167378505628772
597,597,597,597,2021-06-18,23.149099349975582,23.370094299316406,23.19514274597168,-0.009456313975904185,-0.0019850447354583522
598,598,598,598,2021-06-21,24.0791130065918,23.83049774169922,23.084640502929688,0.010432650949524502,0.043079401801206396
599,599,599,599,2021-06-22,23.701583862304688,23.701583862304688,22.98335266113281,0.0,0.031250062241201304
600,600,600,600,2021-06-23,23.81208229064941,23.996240615844727,23.31484603881836,-0.007674465685833964,0.02132702274778797
601,601,601,601,2021-06-24,23.91336441040039,23.69237518310547,23.31484603881836,0.009327440815326327,0.025671126911390285
602,602,602,602,2021-06-25,24.14357185363769,24.005449295043945,23.204349517822266,0.00575380018495486,0.0404761329376655
603,603,603,603,2021-06-28,24.429018020629883,23.149099349975582,23.370094299316406,0.055290214591249276,0.04531105898637522
604,604,604,604,2021-06-29,24.28169250488281,24.0791130065918,23.83049774169922,0.008413079760685171,0.018933501434763578
605,605,605,605,2021-06-30,24.005449295043945,23.701583862304688,23.701583862304688,0.012820469488645792,0.012820469488645792
606,606,606,606,2021-07-01,24.244861602783203,23.81208229064941,23.996240615844727,0.01817477811689483,0.010360830720055114
607,607,607,607,2021-07-02,24.088321685791016,23.91336441040039,23.69237518310547,0.007316296962151192,0.01671198010437913
608,608,608,608,2021-07-06,23.940990447998047,24.14357185363769,24.005449295043945,-0.008390697402510527,-0.0026851756138221994
609,609,609,609,2021-07-07,23.93178367614746,24.429018020629883,23.149099349975582,-0.020354250181587985,0.0338105735492773
610,610,610,610,2021-07-08,23.47138404846192,24.28169250488281,24.0791130065918,-0.03337116868018741,-0.025238843223315932
611,611,611,611,2021-07-09,23.69237518310547,24.005449295043945,23.701583862304688,-0.01304179347324741,-0.0003885258999025698
612,612,612,612,2021-07-12,23.894954681396484,24.244861602783203,23.81208229064941,-0.014432209476772262,0.0034802664351456514
613,613,613,613,2021-07-13,22.94651985168457,24.088321685791016,23.91336441040039,-0.047400638741052714,-0.040431138928126775
614,614,614,614,2021-07-14,22.97414779663086,23.940990447998047,24.14357185363769,-0.040384404875280944,-0.04843624895670262
615,615,615,615,2021-07-15,22.633447647094727,23.93178367614746,24.429018020629883,-0.054251536225725205,-0.0735015370662393
616,616,616,616,2021-07-16,22.43086814880371,23.47138404846192,24.28169250488281,-0.04433125449738429,-0.07622303740593517
617,617,617,617,2021-07-19,21.7126407623291,23.69237518310547,24.005449295043945,-0.08355998102664164,-0.09551200248471114
618,618,618,618,2021-07-20,22.19145965576172,23.894954681396484,24.244861602783203,-0.07129099210893375,-0.08469431505378289
619,619,619,619,2021-07-21,22.43086814880371,22.94651985168457,24.088321685791016,-0.0224718914333758,-0.06880734816676692
620,620,620,620,2021-07-22,22.117795944213867,22.97414779663086,23.940990447998047,-0.03727458619999713,-0.0761536790946189
621,621,621,621,2021-07-23,22.007295608520508,22.633447647094727,23.93178367614746,-0.02766489879656464,-0.08041557176304703
622,622,622,622,2021-07-26,22.09937858581543,22.43086814880371,23.47138404846192,-0.014778276114380318,-0.058454391092305436
623,623,623,623,2021-07-27,22.38483047485352,21.7126407623291,23.69237518310547,0.030958450419842576,-0.05518841813649533
624,624,624,624,2021-07-28,22.30195617675781,22.19145965576172,23.894954681396484,0.004979236278736643,-0.06666673052445293
625,625,625,625,2021-07-29,22.347999572753903,22.43086814880371,22.94651985168457,-0.0036943989639663943,-0.026083270264912417
626,626,626,626,2021-07-30,21.95975875854492,22.117795944213867,22.97414779663086,-0.007145250189827035,-0.04415350014570296
627,627,627,627,2021-08-02,21.83930778503418,22.007295608520508,22.633447647094727,-0.007633278821469025,-0.03508700373195173
628,628,628,628,2021-08-03,22.16360855102539,22.09937858581543,22.43086814880371,0.0029064149908353265,-0.011914812926782536
629,629,629,629,2021-08-04,21.90416717529297,22.38483047485352,21.7126407623291,-0.021472724580180014,0.00882096356036799
630,630,630,630,2021-08-05,23.025320053100582,22.30195617675781,22.19145965576172,0.03243499676035744,0.037575734551664075
631,631,631,631,2021-08-06,22.793682098388672,22.347999572753903,22.43086814880371,0.019942837576305106,0.01617476181385835
632,632,632,632,2021-08-09,22.395248413085938,21.95975875854492,22.117795944213867,0.019831258591197498,0.012544309097157313
633,633,633,633,2021-08-10,22.552770614624023,21.83930778503418,22.007295608520508,0.032668747407770704,0.024786098928590183
634,634,634,634,2021-08-11,23.062379837036133,22.16360855102539,22.09937858581543,0.04055166756539563,0.04357594253074648
635,635,635,635,2021-08-12,23.2662296295166,21.90416717529297,22.38483047485352,0.06218280034677526,0.03937484162112459
636,636,636,636,2021-08-13,22.969724655151367,23.025320053100582,22.30195617675781,-0.002414533123578866,0.029942148262737556
637,637,637,637,2021-08-16,22.5713005065918,22.793682098388672,22.347999572753903,-0.009756282062589272,0.009991987565193039
638,638,638,638,2021-08-17,22.32112693786621,22.395248413085938,21.95975875854492,-0.0033096964968879483,0.016455926647221286
639,639,639,639,2021-08-18,22.015356063842773,22.552770614624023,21.83930778503418,-0.023829203070631633,0.008061074121096246
640,640,640,640,2021-08-19,21.90416717529297,23.062379837036133,22.16360855102539,-0.05022086488590294,-0.011705737138207106
641,641,641,641,2021-08-20,22.534236907958984,23.2662296295166,21.90416717529297,-0.03146159619386624,0.02876483399819496
642,642,642,642,2021-08-23,22.469379425048828,22.969724655151367,23.025320053100582,-0.021782813578060334,-0.024144751376730222
643,643,643,643,2021-08-24,22.423046112060547,22.5713005065918,22.793682098388672,-0.006568269935884108,-0.01626047010431575
644,644,644,644,2021-08-25,22.47864151000977,22.32112693786621,22.395248413085938,0.007056748191165196,0.003723695999509502
645,645,645,645,2021-08-26,22.11728286743164,22.015356063842773,22.552770614624023,0.004629804909504376,-0.019309722722493206
646,646,646,646,2021-08-27,22.413782119750977,21.90416717529297,23.062379837036133,0.023265661751926014,-0.028123624789301527
647,647,647,647,2021-08-30,22.33039283752441,22.534236907958984,23.2662296295166,-0.009045971748108173,-0.040222967231654305
648,648,648,648,2021-08-31,22.11728286743164,22.469379425048828,22.969724655151367,-0.015670061507113586,-0.037111537056607746
649,649,649,649,2021-09-01,22.34892463684082,22.423046112060547,22.5713005065918,-0.003305593488471592,-0.009852151394025177
650,650,650,650,2021-09-02,22.728818893432617,22.47864151000977,22.32112693786621,0.011129559733912053,0.018264846425598114
651,651,651,651,2021-09-03,22.83073806762696,22.11728286743164,22.015356063842773,0.032257814147953257,0.03703696644376975
652,652,652,652,2021-09-07,22.654691696166992,22.413782119750977,21.90416717529297,0.010748278676436573,0.03426400624446413
653,653,653,653,2021-09-08,22.37672233581543,22.33039283752441,22.534236907958984,0.0020747283143700557,-0.006990011367454918
654,654,654,654,2021-09-09,22.2933292388916,22.11728286743164,22.469379425048828,0.007959674455273902,-0.007835115640130508
655,655,655,655,2021-09-10,22.024621963500977,22.34892463684082,22.423046112060547,-0.01451088491323882,-0.017768511315029212
656,656,656,656,2021-09-13,22.11728286743164,22.728818893432617,22.47864151000977,-0.026905754710275676,-0.016075644180597592
657,657,657,657,2021-09-14,22.070953369140625,22.83073806762696,22.11728286743164,-0.03327902480575862,-0.0020947192550146987
658,658,658,658,2021-09-15,22.33966064453125,22.654691696166992,22.413782119750977,-0.013905775274312915,-0.003306959745736582
659,659,659,659,2021-09-16,22.497175216674805,22.37672233581543,22.33039283752441,0.005382954619166158,0.007468851101899654
660,660,660,660,2021-09-17,22.793682098388672,22.2933292388916,22.11728286743164,0.022444061814876237,0.030582383695650472
661,661,661,661,2021-09-20,22.16360855102539,22.024621963500977,22.34892463684082,0.006310509563103528,-0.008291946428149233
662,662,662,662,2021-09-21,22.16360855102539,22.11728286743164,22.728818893432617,0.002094546779159989,-0.024867563292984896
663,663,663,663,2021-09-22,21.93196487426757,22.070953369140625,22.83073806762696,-0.006297348943131165,-0.03936680411720073
664,664,664,664,2021-09-23,21.81151390075684,22.33966064453125,22.654691696166992,-0.023641663684076608,-0.03721868329608791
665,665,665,665,2021-09-24,21.718854904174805,22.497175216674805,22.37672233581543,-0.034596357320589854,-0.02939963332286899
666,666,666,666,2021-09-27,21.728120803833008,22.793682098388672,22.2933292388916,-0.04674809844044414,-0.02535325383669318
667,667,667,667,2021-09-28,21.366756439208984,22.16360855102539,22.024621963500977,-0.035953175674524385,-0.029869548970338777
668,668,668,668,2021-09-29,21.25556945800781,22.16360855102539,22.11728286743164,-0.040969821810698415,-0.03896108823985478
669,669,669,669,2021-09-30,21.15364646911621,21.93196487426757,22.070953369140625,-0.035487855721698214,-0.041561725254106285
670,670,670,670,2021-10-01,21.218505859375,21.81151390075684,22.33966064453125,-0.02718784418541731,-0.05018674200096718
671,671,671,671,2021-10-04,21.16291046142578,21.718854904174805,22.497175216674805,-0.02559731833017398,-0.05930810167936429
672,672,672,672,2021-10-05,21.66326141357422,21.728120803833008,22.793682098388672,-0.002985043706464796,-0.04959359702987021
673,673,673,673,2021-10-06,21.70032119750977,21.366756439208984,22.16360855102539,0.015611389555069577,-0.020903065150651545
674,674,674,674,2021-10-07,22.32112693786621,21.25556945800781,22.16360855102539,0.050130742531434125,0.007107073131984665
675,675,675,675,2021-10-08,22.302595138549805,21.15364646911621,21.93196487426757,0.054314449809446774,0.01689909072930762
676,676,676,676,2021-10-11,22.237735748291016,21.218505859375,21.81151390075684,0.0480349509843403,0.01954114003610674
677,677,677,677,2021-10-12,22.256267547607425,21.16291046142578,21.718854904174805,0.05166383367611638,0.024744059749177705
678,678,678,678,2021-10-13,22.191404342651367,21.66326141357422,21.728120803833008,0.024379659137853338,0.021321841083313142
679,679,679,679,2021-10-14,22.497175216674805,21.70032119750977,21.366756439208984,0.036720839839756714,0.052905492730354275
680,680,680,680,2021-10-15,22.61762809753418,22.32112693786621,21.25556945800781,0.013283431454572892,0.06408008226819017
681,681,681,681,2021-10-18,22.0987491607666,22.302595138549805,21.15364646911621,-0.00914001157788391,0.04467800353145801
682,682,682,682,2021-10-19,22.37672233581543,22.237735748291016,21.218505859375,0.006250033236189223,0.054585204260680475
683,683,683,683,2021-10-20,23.19210433959961,22.256267547607425,21.16291046142578,0.04204823607509112,0.09588444282616493
684,684,684,684,2021-10-21,22.969724655151367,22.191404342651367,21.66326141357422,0.0350730535337993,0.06030778176173035
685,685,685,685,2021-10-22,23.09944725036621,22.497175216674805,21.70032119750977,0.02677100693268386,0.06447490063036487
686,686,686,686,2021-10-25,23.321823120117188,22.61762809753418,22.32112693786621,0.031134786527849068,0.04483179478511756
687,687,687,687,2021-10-26,23.507137298583984,22.0987491607666,22.302595138549805,0.06373157718436784,0.05400905825314206
688,688,688,688,2021-10-27,23.77584457397461,22.37672233581543,22.237735748291016,0.0625257898436622,0.06916661134449353
689,689,689,689,2021-10-28,23.69245338439941,23.19210433959961,22.256267547607425,0.021574111493861903,0.06452950090215714
690,690,690,690,2021-10-29,23.28475952148437,22.969724655151367,22.191404342651367,0.0137152217130454,0.049269309952214346
691,691,691,691,2021-11-01,23.64923858642578,23.09944725036621,22.497175216674805,0.023801060263502816,0.05120924554550621
692,692,692,692,2021-11-02,23.64923858642578,23.321823120117188,22.61762809753418,0.014039016787935843,0.04561090510653809
693,693,693,693,2021-11-03,23.583984375,23.507137298583984,22.0987491607666,0.003269095485337825,0.06720901728095252
694,694,694,694,2021-11-04,23.41619873046875,23.77584457397461,22.37672233581543,-0.01512652231498568,0.0464534697733443
695,695,695,695,2021-11-05,23.29501342773437,23.69245338439941,23.19210433959961,-0.016774959951033952,0.00443724668653922
696,696,696,696,2021-11-08,22.28826713562012,23.28475952148437,22.969724655151367,-0.04279590626412988,-0.02966763989390786
697,697,697,697,2021-11-09,22.26962280273437,23.64923858642578,23.09944725036621,-0.05833658359230576,-0.035923995870450254
698,698,698,698,2021-11-10,22.46538352966309,23.64923858642578,23.321823120117188,-0.050058907919437345,-0.036722668980168294
699,699,699,699,2021-11-11,23.19247436523437,23.583984375,23.507137298583984,-0.016600672877846945,-0.013385846577267713
700,700,700,700,2021-11-12,23.04332733154297,23.41619873046875,23.77584457397461,-0.015923651964936836,-0.030809304803138926
701,701,701,701,2021-11-15,23.33230209350586,23.29501342773437,23.69245338439941,0.001600714500000766,-0.01520109737266373
702,702,702,702,2021-11-16,23.36026763916016,22.28826713562012,23.28475952148437,0.048097077131080024,0.003242812862469968
703,703,703,703,2021-11-17,23.071292877197266,22.26962280273437,23.64923858642578,0.035998367891730165,-0.024438237498278115
704,704,704,704,2021-11-18,22.810283660888672,22.46538352966309,23.64923858642578,0.015352514715369914,-0.035474923324535834
705,705,705,705,2021-11-19,22.912824630737305,23.19247436523437,23.583984375,-0.012057779178415884,-0.028458284808488665
706,706,706,706,2021-11-22,23.2484073638916,23.04332733154297,23.41619873046875,0.008899757808322528,-0.007165610802526201
707,707,707,707,2021-11-23,22.94078826904297,23.33230209350586,23.29501342773437,-0.01677990551013231,-0.015206050848190267
708,708,708,708,2021-11-24,23.04332733154297,23.36026763916016,22.28826713562012,-0.01356749470994445,0.03387702558159589
709,709,709,709,2021-11-26,22.21369361877441,23.071292877197266,22.26962280273437,-0.03717170350996979,-0.0025114562763538517
710,710,710,710,2021-11-29,22.0179386138916,22.810283660888672,22.46538352966309,-0.03473630835883257,-0.019917083328699237
711,711,711,711,2021-11-30,21.79421806335449,22.912824630737305,23.19247436523437,-0.048820107752329145,-0.060289224852000944
712,712,712,712,2021-12-01,21.980648040771484,23.2484073638916,23.04332733154297,-0.05453101811563854,-0.04611657316158635
713,713,713,713,2021-12-02,22.44673728942871,22.94078826904297,23.33230209350586,-0.021535919943995396,-0.037954454752393674
714,714,714,714,2021-12-03,22.14843940734864,23.04332733154297,23.36026763916016,-0.038835013334613255,-0.05187561420657971
715,715,715,715,2021-12-06,22.707746505737305,22.21369361877441,23.071292877197266,0.022240915691091212,-0.015757520542738046
716,716,716,716,2021-12-07,23.13654327392578,22.0179386138916,22.810283660888672,0.05080424101684189,0.01430318087611182
717,717,717,717,2021-12-08,23.19247436523437,21.79421806335449,22.912824630737305,0.06415721352402892,0.012204943694367643
718,718,718,718,2021-12-09,22.884855270385746,21.980648040771484,23.2484073638916,0.04113651371593163,-0.015637720374364616
719,719,719,719,2021-12-10,22.763675689697266,22.44673728942871,22.94078826904297,0.014119575427909314,-0.007720422562144669
720,720,720,720,2021-12-13,22.297588348388672,22.14843940734864,23.04332733154297,0.0067340609555788244,-0.03236246972604029
721,721,721,721,2021-12-14,22.00861549377441,22.707746505737305,22.21369361877441,-0.03078821633781459,-0.00923205877057176
722,722,722,722,2021-12-15,22.49334526062012,23.13654327392578,22.0179386138916,-0.027800091210277156,0.02159178727242761
723,723,723,723,2021-12-16,22.4280948638916,23.19247436523437,21.79421806335449,-0.032958083268966654,0.02908463146943241
724,724,724,724,2021-12-17,22.456058502197266,22.884855270385746,21.980648040771484,-0.018737141359306153,0.02162859168410103
