,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FICO,FICO_6m,FICO_12m,FICO_6m_ret,FICO_12m_ret
737,737,737,737,2022-01-06,443.5299987792969,439.6300048828125,423.1300048828125,0.008871082167205557,0.048212118405865034
738,738,738,738,2022-01-07,440.0499877929688,437.1099853515625,424.7200012207031,0.00672600155551617,0.03609433633500947
739,739,739,739,2022-01-10,440.1900024414063,433.6700134277344,430.260009765625,0.015034447418067476,0.023079050923627387
740,740,740,740,2022-01-11,448.5,443.1300048828125,435.1000061035156,0.012118328838074621,0.030797503352129052
741,741,741,741,2022-01-12,451.9800109863281,445.8299865722656,434.8800048828125,0.013794550836175423,0.039321205646425605
742,742,742,742,2022-01-13,438.5799865722656,425.8900146484375,433.7000122070313,0.0297963593588908,0.011251958099795623
743,743,743,743,2022-01-14,436.4400024414063,443.5299987792969,439.6300048828125,-0.01598538172706232,-0.007256107194631767
744,744,744,744,2022-01-18,435.9400024414063,440.0499877929688,437.1099853515625,-0.00933981471554124,-0.0026766327683298563
745,745,745,745,2022-01-19,438.7999877929688,440.1900024414063,433.6700134277344,-0.0031577606050299245,0.01182921162726247
746,746,746,746,2022-01-20,430.9700012207031,448.5,443.1300048828125,-0.039085838972791276,-0.027441165184301064
747,747,747,747,2022-01-21,427.0299987792969,451.9800109863281,445.8299865722656,-0.055201583257154185,-0.04216851346745698
748,748,748,748,2022-01-24,439.4500122070313,438.5799865722656,425.8900146484375,0.001983733096362572,0.03183920047946476
749,749,749,749,2022-01-25,416.7699890136719,436.4400024414063,443.5299987792969,-0.0450692267383882,-0.06033415967189393
750,750,750,750,2022-01-26,417.2900085449219,435.9400024414063,440.0499877929688,-0.042781102427027484,-0.05172134957257368
751,751,751,751,2022-01-27,422.989990234375,438.7999877929688,440.1900024414063,-0.03603007748043319,-0.03907406372619926
752,752,752,752,2022-01-28,493.1199951171875,430.9700012207031,448.5,0.14420955918149136,0.09948716860019502
753,753,753,753,2022-01-31,494.989990234375,427.0299987792969,451.9800109863281,0.1591457079112657,0.09515902960882894
754,754,754,754,2022-02-01,497.5400085449219,439.4500122070313,438.5799865722656,0.1321879502202028,0.1344339089283575
755,755,755,755,2022-02-02,504.6600036621094,416.7699890136719,436.4400024414063,0.210883741548757,0.1563101476470683
756,756,756,756,2022-02-03,495.2200012207031,417.2900085449219,435.9400024414063,0.1867525967073136,0.13598201231203721
757,757,757,757,2022-02-04,502.05999755859375,422.989990234375,438.7999877929688,0.18693115475476563,0.14416593328501137
758,758,758,758,2022-02-07,502.739990234375,493.1199951171875,430.9700012207031,0.019508426371762422,0.16653128712065013
759,759,759,759,2022-02-08,512.47998046875,494.989990234375,427.0299987792969,0.03533402812063646,0.20010299495051753
760,760,760,760,2022-02-09,523.4299926757812,497.5400085449219,439.4500122070313,0.05203598441575741,0.19110246475356973
761,761,761,761,2022-02-10,516.8200073242188,504.6600036621094,416.7699890136719,0.02409543766866662,0.2400605152672468
762,762,762,762,2022-02-11,516.6199951171875,495.2200012207031,417.2900085449219,0.043213104970990734,0.23803586124342258
763,763,763,763,2022-02-14,512.4000244140625,502.05999755859375,422.989990234375,0.020595201580986267,0.2113762411496929
764,764,764,764,2022-02-15,517.9299926757812,502.739990234375,493.1199951171875,0.03021443039437699,0.05031229275685267
765,765,765,765,2022-02-16,511.55999755859375,512.47998046875,494.989990234375,-0.0017951587285707227,0.03347543920306939
766,766,766,766,2022-02-17,508.9299926757813,523.4299926757812,497.5400085449219,-0.027701889847533856,0.022892599459830354
767,767,767,767,2022-02-18,498.2000122070313,516.8200073242188,504.6600036621094,-0.0360280075332039,-0.012800680474379877
768,768,768,768,2022-02-22,485.1600036621094,516.6199951171875,495.2200012207031,-0.06089580688401719,-0.020314198808198625
769,769,769,769,2022-02-23,454.7999877929688,512.4000244140625,502.05999755859375,-0.11241224409963724,-0.09413219534605399
770,770,770,770,2022-02-24,472.4500122070313,517.9299926757812,502.739990234375,-0.08781105769485709,-0.0602497883910581
771,771,771,771,2022-02-25,473.3900146484375,511.55999755859375,512.47998046875,-0.07461487038142434,-0.07627608357414872
772,772,772,772,2022-02-28,471.1900024414063,508.9299926757813,523.4299926757812,-0.07415556319632677,-0.09980320380061414
773,773,773,773,2022-03-01,475.4599914550781,498.2000122070313,516.8200073242188,-0.045644360085851154,-0.08002789227003371
774,774,774,774,2022-03-02,490.0,485.1600036621094,516.6199951171875,0.00997608273838968,-0.05152722575352342
775,775,775,775,2022-03-03,481.9700012207031,454.7999877929688,512.4000244140625,0.059740576422580016,-0.05938723993652539
776,776,776,776,2022-03-04,497.2300109863281,472.4500122070313,517.9299926757812,0.05244999076947421,-0.03996675609093581
777,777,777,777,2022-03-07,477.0199890136719,473.3900146484375,511.55999755859375,0.007668041684255167,-0.0675189786335193
778,778,778,778,2022-03-08,468.9100036621094,471.1900024414063,508.9299926757813,-0.004838809752930717,-0.07863554828682895
779,779,779,779,2022-03-09,485.9200134277344,475.4599914550781,498.2000122070313,0.021999794221685853,-0.02464873239343457
780,780,780,780,2022-03-10,481.6099853515625,490.0,485.1600036621094,-0.017122478874362246,-0.007317211401909551
781,781,781,781,2022-03-11,463.1799926757813,481.9700012207031,454.7999877929688,-0.038985846623922016,0.018425692849022735
782,782,782,782,2022-03-14,466.0299987792969,497.2300109863281,472.4500122070313,-0.06274764498856678,-0.01358876761954897
783,783,783,783,2022-03-15,478.6799926757813,477.0199890136719,473.3900146484375,0.003479945705298082,0.011174671758280352
784,784,784,784,2022-03-16,483.7200012207031,468.9100036621094,471.1900024414063,0.03158388058034611,0.026592242438027824
785,785,785,785,2022-03-17,480.2000122070313,485.9200134277344,475.4599914550781,-0.011771487204969233,0.009969336720524025
786,786,786,786,2022-03-18,491.6499938964844,481.6099853515625,490.0,0.02084676159194032,0.003367334482621276
787,787,787,787,2022-03-21,483.7300109863281,463.1799926757813,481.9700012207031,0.044367240890155424,0.0036516998177633653
788,788,788,788,2022-03-22,484.7900085449219,466.0299987792969,497.2300109863281,0.04025494027157972,-0.025018607418183958
789,789,789,789,2022-03-23,464.4200134277344,478.6799926757813,477.0199890136719,-0.029790213642176377,-0.026413936262902338
790,790,790,790,2022-03-24,465.1700134277344,483.7200012207031,468.9100036621094,-0.038348606107162175,-0.00797592332252739
791,791,791,791,2022-03-25,457.5,480.2000122070313,485.9200134277344,-0.047271994231529724,-0.05848701976124915
792,792,792,792,2022-03-28,462.3900146484375,491.6499938964844,481.6099853515625,-0.059513840356535175,-0.039907749605928355
793,793,793,793,2022-03-29,479.3599853515625,483.7300109863281,463.1799926757813,-0.009034018017313294,0.03493240841926215
794,794,794,794,2022-03-30,476.9599914550781,484.7900085449219,466.0299987792969,-0.01615135822073821,0.02345341009036095
795,795,795,795,2022-03-31,466.4599914550781,464.4200134277344,478.6799926757813,0.004392528246763838,-0.025528539750312884
796,796,796,796,2022-04-01,449.2900085449219,465.1700134277344,483.7200012207031,-0.0341380665658052,-0.07117752540497524
797,797,797,797,2022-04-04,452.4299926757813,457.5,480.2000122070313,-0.01108198322233589,-0.05783011000690552
798,798,798,798,2022-04-05,439.9100036621094,462.3900146484375,491.6499938964844,-0.04861699057973823,-0.1052374471202957
799,799,799,799,2022-04-06,419.1000061035156,479.3599853515625,483.7300109863281,-0.12570923958922486,-0.1336075980711463
800,800,800,800,2022-04-07,421.1799926757813,476.9599914550781,484.7900085449219,-0.11694900993504065,-0.1312114828027573
801,801,801,801,2022-04-08,418.75,466.4599914550781,464.4200134277344,-0.10228099371663424,-0.09833773762387787
802,802,802,802,2022-04-11,411.010009765625,449.2900085449219,465.1700134277344,-0.08520109072372006,-0.1164305567829198
803,803,803,803,2022-04-12,407.3999938964844,452.4299926757813,457.5,-0.0995292078515364,-0.10950821006232925
804,804,804,804,2022-04-13,414.9800109863281,439.9100036621094,462.3900146484375,-0.05667066551850852,-0.10253249888658589
805,805,805,805,2022-04-14,413.7200012207031,419.1000061035156,479.3599853515625,-0.0128370431984286,-0.13693254784860487
806,806,806,806,2022-04-18,404.739990234375,421.1799926757813,476.9599914550781,-0.03903319893464552,-0.1514173148996818
807,807,807,807,2022-04-19,409.5499877929688,418.75,466.4599914550781,-0.021970178404850604,-0.122004040442105
808,808,808,808,2022-04-20,408.0899963378906,411.010009765625,449.2900085449219,-0.007104482514670329,-0.09170026357911298
809,809,809,809,2022-04-21,386.6700134277344,407.3999938964844,452.4299926757813,-0.050883605251150876,-0.14534840817940997
810,810,810,810,2022-04-22,382.6000061035156,414.9800109863281,439.9100036621094,-0.07802786646482418,-0.1302766408617818
811,811,811,811,2022-04-25,386.5,413.7200012207031,419.1000061035156,-0.06579329290435332,-0.07778574475960176
812,812,812,812,2022-04-26,369.3399963378906,404.739990234375,421.1799926757813,-0.08746354388155497,-0.12308276090834258
813,813,813,813,2022-04-27,375.2799987792969,409.5499877929688,418.75,-0.08367718235898403,-0.10380895813899249
814,814,814,814,2022-04-28,385.3800048828125,408.0899963378906,411.010009765625,-0.055649468643859334,-0.06235859048159875
815,815,815,815,2022-04-29,373.510009765625,386.6700134277344,407.3999938964844,-0.034034197649435494,-0.08318602022235289
816,816,816,816,2022-05-02,374.0899963378906,382.6000061035156,414.9800109863281,-0.022242576136610293,-0.09853490184081337
817,817,817,817,2022-05-03,370.5199890136719,386.5,413.7200012207031,-0.041345435928403895,-0.10441847645646163
818,818,818,818,2022-05-04,378.4200134277344,369.3399963378906,404.739990234375,0.024584440298572208,-0.06502934585584041
819,819,819,819,2022-05-05,362.6700134277344,375.2799987792969,409.5499877929688,-0.033601538564751676,-0.11446703885371057
820,820,820,820,2022-05-06,349.8900146484375,385.3800048828125,408.0899963378906,-0.09209089673753801,-0.14261555591101693
821,821,821,821,2022-05-09,341.44000244140625,373.510009765625,386.6700134277344,-0.08586117235343294,-0.11697315389257945
822,822,822,822,2022-05-10,358.4100036621094,374.0899963378906,382.6000061035156,-0.04191502801272062,-0.06322530594748987
823,823,823,823,2022-05-11,351.0899963378906,370.5199890136719,386.5,-0.05243979610251015,-0.0916170858010592
824,824,824,824,2022-05-12,352.7300109863281,378.4200134277344,369.3399963378906,-0.06788753641411771,-0.04497207320153562
825,825,825,825,2022-05-13,361.5299987792969,362.6700134277344,375.2799987792969,-0.0031433937359827135,-0.03663930943489058
826,826,826,826,2022-05-16,364.3999938964844,349.8900146484375,385.3800048828125,0.04147011529501987,-0.05443980154784567
827,827,827,827,2022-05-17,379.6000061035156,341.44000244140625,373.510009765625,0.1117619593171657,0.01630477411224418
828,828,828,828,2022-05-18,375.6300048828125,358.4100036621094,374.0899963378906,0.04804553735876538,0.0041166793017659575
829,829,829,829,2022-05-19,378.7200012207031,351.0899963378906,370.5199890136719,0.07869778453106724,0.022131092654028572
830,830,830,830,2022-05-20,395.4200134277344,352.7300109863281,378.4200134277344,0.12102741788835458,0.04492362823523455
831,831,831,831,2022-05-23,398.7200012207031,361.5299987792969,362.6700134277344,0.10286837210460531,0.09940162257211838
832,832,832,832,2022-05-24,390.8399963378906,364.3999938964844,349.8900146484375,0.0725576368942451,0.11703672575680346
833,833,833,833,2022-05-25,398.1000061035156,379.6000061035156,341.44000244140625,0.04873551028066925,0.16594424571512434
834,834,834,834,2022-05-26,401.6199951171875,375.6300048828125,358.4100036621094,0.06919039985233133,0.12056022715207004
835,835,835,835,2022-05-27,410.9200134277344,378.7200012207031,351.0899963378906,0.08502326812220917,0.17041219548808528
836,836,836,836,2022-05-31,409.5499877929688,395.4200134277344,352.7300109863281,0.03573409004452621,0.1610863125815598
837,837,837,837,2022-06-01,406.25,398.7200012207031,361.5299987792969,0.018885430267464365,0.12369651584017882
838,838,838,838,2022-06-02,419.55999755859375,390.8399963378906,364.3999938964844,0.07348275890340039,0.15137213113614578
839,839,839,839,2022-06-03,420.4500122070313,398.1000061035156,379.6000061035156,0.05614168741736747,0.10761329148234
840,840,840,840,2022-06-06,416.5899963378906,401.6199951171875,375.6300048828125,0.03727404363006137,0.10904344946527011
841,841,841,841,2022-06-07,421.8800048828125,410.9200134277344,378.7200012207031,0.026671836603075594,0.11396283144009978
842,842,842,842,2022-06-08,408.4800109863281,409.5499877929688,395.4200134277344,-0.00261256705782531,0.03302816528020913
843,843,843,843,2022-06-09,404.8299865722656,406.25,398.7200012207031,-0.0034954176682692184,0.015324000132565407
844,844,844,844,2022-06-10,401.80999755859375,419.55999755859375,390.8399963378906,-0.042306225815822995,0.02806775489584057
845,845,845,845,2022-06-13,381.1400146484375,420.4500122070313,398.1000061035156,-0.09349505629039534,-0.042602339098352426
846,846,846,846,2022-06-14,379.4100036621094,416.5899963378906,401.6199951171875,-0.08924840491278874,-0.055301010221359914
847,847,847,847,2022-06-15,395.7999877929688,421.8800048828125,410.9200134277344,-0.06181856638853522,-0.03679554448721112
848,848,848,848,2022-06-16,374.7900085449219,408.4800109863281,409.5499877929688,-0.08247650199591738,-0.08487359366158354
849,849,849,849,2022-06-17,379.0299987792969,404.8299865722656,406.25,-0.06373042671917595,-0.06700307992788457
850,850,850,850,2022-06-21,385.010009765625,401.80999755859375,419.55999755859375,-0.04181077597632177,-0.08234814566215565
851,851,851,851,2022-06-22,386.6300048828125,381.1400146484375,420.4500122070313,0.014404129777449315,-0.08043764143730292
852,852,852,852,2022-06-23,402.239990234375,379.4100036621094,416.5899963378906,0.060172336922874825,-0.03444635308015542
853,853,853,853,2022-06-24,416.1499938964844,395.7999877929688,421.8800048828125,0.051414872994286265,-0.013582087133804266
854,854,854,854,2022-06-27,415.0299987792969,374.7900085449219,408.4800109863281,0.10736676356608865,0.01603502648061772
855,855,855,855,2022-06-28,401.3599853515625,379.0299987792969,404.8299865722656,0.05891350722681987,-0.008571502447444534
856,856,856,856,2022-06-29,401.05999755859375,385.010009765625,401.80999755859375,0.04168719614001515,-0.001866553855197739
857,857,857,857,2022-06-30,400.8999938964844,386.6300048828125,381.1400146484375,0.03690864349236711,0.05184441016058994
858,858,858,858,2022-07-01,408.260009765625,402.239990234375,379.4100036621094,0.014966238259259912,0.07603912871313878
859,859,859,859,2022-07-05,411.3299865722656,416.1499938964844,395.7999877929688,-0.011582379898863349,0.03923698650395124
860,860,860,860,2022-07-06,419.0,415.0299987792969,374.7900085449219,0.009565576542370113,0.11795936510345673
861,861,861,861,2022-07-07,423.6099853515625,401.3599853515625,379.0299987792969,0.05543651786939008,0.11761598479233792
862,862,862,862,2022-07-08,418.8500061035156,401.05999755859375,385.010009765625,0.04435747432607706,0.08789380919859902
863,863,863,863,2022-07-11,417.8200073242188,400.8999938964844,386.6300048828125,0.04220507279953534,0.08067144827743
864,864,864,864,2022-07-12,412.1300048828125,408.260009765625,402.239990234375,0.009479241230139657,0.02458734807216656
865,865,865,865,2022-07-13,416.3200073242188,411.3299865722656,416.1499938964844,0.012131429545257477,0.0004085388206847007
866,866,866,866,2022-07-14,419.5,419.0,415.0299987792969,0.0011933174224343368,0.01077030873394813
867,867,867,867,2022-07-15,428.2999877929688,423.6099853515625,401.3599853515625,0.011071510596035505,0.06712179446042388
868,868,868,868,2022-07-18,425.3999938964844,418.8500061035156,401.05999755859375,0.015638027211464234,0.060689164928084516
869,869,869,869,2022-07-19,440.4299926757813,417.8200073242188,400.8999938964844,0.054114175853761104,0.09860314138469128
870,870,870,870,2022-07-20,450.0,412.1300048828125,408.260009765625,0.09188846885330682,0.10223874304597502
871,871,871,871,2022-07-21,466.2200012207031,416.3200073242188,411.3299865722656,0.1198597065204785,0.1334452056507045
872,872,872,872,2022-07-22,467.6499938964844,419.5,419.0,0.11477948485455158,0.11610977063600081
873,873,873,873,2022-07-25,469.7000122070313,428.2999877929688,423.6099853515625,0.09666127852909123,0.10880297549458784
874,874,874,874,2022-07-26,427.6199951171875,425.3999938964844,418.8500061035156,0.005218620715926381,0.020938256860152604
875,875,875,875,2022-07-27,437.6700134277344,440.4299926757813,417.8200073242188,-0.006266556079160268,0.0475085102569357
876,876,876,876,2022-07-28,456.2699890136719,450.0,412.1300048828125,0.013933308919270804,0.1071020881952296
877,877,877,877,2022-07-29,462.0299987792969,466.2200012207031,416.3200073242188,-0.008987178650498806,0.10979532727448382
878,878,878,878,2022-08-01,460.7000122070313,467.6499938964844,419.5,-0.0148615027908916,0.09821218642915697
879,879,879,879,2022-08-02,462.6000061035156,469.7000122070313,428.2999877929688,-0.015116044111121218,0.08008409826788676
880,880,880,880,2022-08-03,470.4599914550781,427.6199951171875,425.3999938964844,0.10018239751897129,0.10592383216996115
881,881,881,881,2022-08-04,475.3999938964844,437.6700134277344,440.4299926757813,0.08620645534579152,0.07939968167982125
882,882,882,882,2022-08-05,482.4700012207031,456.2699890136719,450.0,0.05742216853593285,0.07215555826822917
883,883,883,883,2022-08-08,489.8399963378906,462.0299987792969,466.2200012207031,0.060190891569960714,0.05066276662378977
884,884,884,884,2022-08-09,490.5799865722656,460.7000122070313,467.6499938964844,0.06485776768724438,0.04903238100085772
885,885,885,885,2022-08-10,501.1099853515625,462.6000061035156,469.7000122070313,0.08324681958484348,0.06687241287676726
886,886,886,886,2022-08-11,486.2300109863281,470.4599914550781,427.6199951171875,0.03352042642877051,0.13706098063323435
887,887,887,887,2022-08-12,490.75,475.3999938964844,437.6700134277344,0.03228861232770219,0.12127855449029967
888,888,888,888,2022-08-15,489.7900085449219,482.4700012207031,456.2699890136719,0.015171942930541471,0.07346531733044936
889,889,889,889,2022-08-16,501.489990234375,489.8399963378906,462.0299987792969,0.023783263889395112,0.08540569131730225
890,890,890,890,2022-08-17,499.1799926757813,490.5799865722656,460.7000122070313,0.017530283213558873,0.08352502593695976
891,891,891,891,2022-08-18,497.3800048828125,501.1099853515625,462.6000061035156,-0.007443436726037644,0.07518374042458231
892,892,892,892,2022-08-19,489.7900085449219,486.2300109863281,470.4599914550781,0.007321632721460913,0.0410874834012096
893,893,893,893,2022-08-22,477.9200134277344,490.75,475.3999938964844,-0.02614363030517708,0.0053008404787626695
894,894,894,894,2022-08-23,476.1300048828125,489.7900085449219,482.4700012207031,-0.02788951065516998,-0.013140705788649454
895,895,895,895,2022-08-24,478.7200012207031,501.489990234375,489.8399963378906,-0.04540467298864759,-0.02270128041875319
896,896,896,896,2022-08-25,485.5799865722656,499.1799926757813,490.5799865722656,-0.027244693904126316,-0.01019201789077362
897,897,897,897,2022-08-26,476.8500061035156,497.3800048828125,501.1099853515625,-0.0412762848883198,-0.04841248419950539
898,898,898,898,2022-08-29,462.5400085449219,489.7900085449219,486.2300109863281,-0.05563608796544228,-0.048721802246123325
899,899,899,899,2022-08-30,455.8299865722656,477.9200134277344,490.75,-0.04622117976821016,-0.07115642063725802
900,900,900,900,2022-08-31,449.3999938964844,476.1300048828125,489.7900085449219,-0.05614015229497471,-0.08246394157453107
901,901,901,901,2022-09-01,442.8200073242188,478.7200012207031,501.489990234375,-0.07499163144414644,-0.11699133393018746
902,902,902,902,2022-09-02,439.7799987792969,485.5799865722656,499.1799926757813,-0.0943201718758494,-0.11899514156823365
903,903,903,903,2022-09-06,441.6300048828125,476.8500061035156,497.3800048828125,-0.07385970592408353,-0.11208733654891345
904,904,904,904,2022-09-07,449.5400085449219,462.5400085449219,489.7900085449219,-0.028105676827602344,-0.08217807488473583
905,905,905,905,2022-09-08,451.6099853515625,455.8299865722656,477.9200134277344,-0.00925784030233845,-0.055051111769668926
906,906,906,906,2022-09-09,451.7699890136719,449.3999938964844,476.1300048828125,0.005273687470795485,-0.05116253044194563
907,907,907,907,2022-09-12,460.6700134277344,442.8200073242188,478.7200012207031,0.040309845554124646,-0.03770468697138729
908,908,908,908,2022-09-13,454.3299865722656,439.7799987792969,485.5799865722656,0.033084696514974254,-0.06435602962262799
909,909,909,909,2022-09-14,463.9800109863281,441.6300048828125,476.8500061035156,0.050607988262586945,-0.026989608791980757
910,910,910,910,2022-09-15,458.0,449.5400085449219,462.5400085449219,0.018819218076854938,-0.009815385612163663
911,911,911,911,2022-09-16,465.9500122070313,451.6099853515625,455.8299865722656,0.03175312176568812,0.022201316132942184
912,912,912,912,2022-09-19,449.8399963378906,451.7699890136719,449.3999938964844,-0.004272069244782961,0.0009790886679619248
913,913,913,913,2022-09-20,450.0700073242188,460.6700134277344,442.8200073242188,-0.023009976326966664,0.016372340635213867
914,914,914,914,2022-09-21,449.7000122070313,454.3299865722656,439.7799987792969,-0.010190774331594543,0.02255676350736624
915,915,915,915,2022-09-22,439.5899963378906,463.9800109863281,441.6300048828125,-0.05256695131453881,-0.004619270707078016
916,916,916,916,2022-09-23,427.9100036621094,458.0,449.5400085449219,-0.06569868196045991,-0.04811586170678073
917,917,917,917,2022-09-26,428.1799926757813,465.9500122070313,451.6099853515625,-0.08106023938565321,-0.051881033271533594
918,918,918,918,2022-09-27,425.5700073242188,449.8399963378906,451.7699890136719,-0.05395249246676981,-0.05799407292780612
919,919,919,919,2022-09-28,433.0299987792969,450.0700073242188,460.6700134277344,-0.037860795582067674,-0.05999959589897075
920,920,920,920,2022-09-29,424.8399963378906,449.7000122070313,454.3299865722656,-0.05528133243122024,-0.06490874717925832
921,921,921,921,2022-09-30,412.010009765625,439.5899963378906,463.9800109863281,-0.06274025069275302,-0.11200913830366388
922,922,922,922,2022-10-03,423.9100036621094,427.9100036621094,458.0,-0.009347759963000302,-0.0744323064146084
923,923,923,923,2022-10-04,441.1400146484375,428.1799926757813,465.9500122070313,0.03026769628273951,-0.053246049809244744
924,924,924,924,2022-10-05,439.9800109863281,425.5700073242188,449.8399963378906,0.0338604775104161,-0.021918872114155663
925,925,925,925,2022-10-06,413.8200073242188,433.0299987792969,450.0700073242188,-0.044361802898715275,-0.08054302532958268
926,926,926,926,2022-10-07,402.2000122070313,424.8399963378906,449.7000122070313,-0.053290613704018885,-0.10562597000360341
927,927,927,927,2022-10-10,396.30999755859375,412.010009765625,439.5899963378906,-0.038105899941514365,-0.0984553769190637
928,928,928,928,2022-10-11,405.7300109863281,423.9100036621094,427.9100036621094,-0.04288644410069686,-0.051833311878577204
929,929,929,929,2022-10-12,405.30999755859375,441.1400146484375,428.1799926757813,-0.08122141701064722,-0.05341210590963963
930,930,930,930,2022-10-13,404.0700073242188,439.9800109863281,425.5700073242188,-0.08161735252837465,-0.05052047754770539
931,931,931,931,2022-10-14,400.4100036621094,413.8200073242188,433.0299987792969,-0.03240540192539065,-0.07532964277103815
932,932,932,932,2022-10-17,409.2799987792969,402.2000122070313,424.8399963378906,0.017603148576288863,-0.036625547718483475
933,933,933,933,2022-10-18,420.010009765625,396.30999755859375,412.010009765625,0.059801701579651034,0.019417003981410108
934,934,934,934,2022-10-19,408.9500122070313,405.7300109863281,423.9100036621094,0.007936315119690951,-0.03529048931575196
935,935,935,935,2022-10-20,408.5899963378906,405.30999755859375,441.1400146484375,0.008092568155372737,-0.07378613870810902
936,936,936,936,2022-10-21,409.6600036621094,404.0700073242188,439.9800109863281,0.01383422732834827,-0.06891223820884196
937,937,937,937,2022-10-24,415.8800048828125,400.4100036621094,413.8200073242188,0.03863540141159327,0.004978003774910977
938,938,938,938,2022-10-25,432.75,409.2799987792969,402.2000122070313,0.057344608313877776,0.07595720255036476
939,939,939,939,2022-10-26,447.55999755859375,420.010009765625,396.30999755859375,0.0655936457522579,0.12931795896070675
940,940,940,940,2022-10-27,474.5700073242188,408.9500122070313,405.7300109863281,0.1604596971719059,0.1696694710123634
941,941,941,941,2022-10-28,485.1099853515625,408.5899963378906,405.30999755859375,0.18727817543137393,0.1968863049854388
942,942,942,942,2022-10-31,478.8399963378906,409.6600036621094,404.0700073242188,0.16887172791425686,0.185042165115902
943,943,943,943,2022-11-01,476.1199951171875,415.8800048828125,400.4100036621094,0.14484945062783083,0.18908116870867908
944,944,944,944,2022-11-02,447.5,432.75,409.2799987792969,0.034084344309647685,0.09338350599759737
945,945,945,945,2022-11-03,436.6799926757813,447.55999755859375,420.010009765625,-0.024309600818129495,0.0396894895896851
946,946,946,946,2022-11-04,435.3500061035156,474.5700073242188,408.9500122070313,-0.08264323622522718,0.06455555228867271
947,947,947,947,2022-11-07,436.8500061035156,485.1099853515625,408.5899963378906,-0.09948255180332466,0.06916471283906533
948,948,948,948,2022-11-08,450.5299987792969,478.8399963378906,409.6600036621094,-0.05912204029551649,0.09976564651622022
949,949,949,949,2022-11-09,443.7699890136719,476.1199951171875,415.8800048828125,-0.06794506938435407,0.06706257527028314
950,950,950,950,2022-11-10,581.780029296875,447.5,432.75,0.3000671045740224,0.3443790393919699
951,951,951,951,2022-11-11,607.5700073242188,436.6799926757813,447.55999755859375,0.39133923585850416,0.35751633443218256
952,952,952,952,2022-11-14,592.9000244140625,435.3500061035156,474.5700073242188,0.36189276697307626,0.24934154131869213
953,953,953,953,2022-11-15,616.489990234375,436.8500061035156,485.1099853515625,0.41121662268740367,0.27082519191519117
954,954,954,954,2022-11-16,617.8699951171875,450.5299987792969,478.8399963378906,0.37142919848022427,0.29034750614522853
955,955,955,955,2022-11-17,586.7100219726562,443.7699890136719,476.1199951171875,0.32210387474981017,0.23227343524661093
956,956,956,956,2022-11-18,576.2000122070312,581.780029296875,447.5,-0.009591283318177157,0.2875977926414106
957,957,957,957,2022-11-21,581.489990234375,607.5700073242188,436.6799926757813,-0.04292512266150528,0.33161582849551285
958,958,958,958,2022-11-22,577.9000244140625,592.9000244140625,435.3500061035156,-0.025299374906964878,0.3274377312783405
959,959,959,959,2022-11-23,579.2899780273438,616.489990234375,436.8500061035156,-0.06034163213726906,0.3260615083752012
960,960,960,960,2022-11-25,589.0700073242188,617.8699951171875,450.5299987792969,-0.04661172741930353,0.30750451450578997
961,961,961,961,2022-11-28,587.6799926757812,586.7100219726562,443.7699890136719,0.0016532369770396738,0.3242896257630341
962,962,962,962,2022-11-29,590.739990234375,576.2000122070312,581.780029296875,0.025234254979709103,0.015400942772698434
963,963,963,963,2022-11-30,619.719970703125,581.489990234375,607.5700073242188,0.06574486424665893,0.019997635223001797
964,964,964,964,2022-12-01,621.1400146484375,577.9000244140625,592.9000244140625,0.0748226136142085,0.04763027335389869
965,965,965,965,2022-12-02,621.3200073242188,579.2899780273438,616.489990234375,0.07255438707916184,0.007834704806816806
966,966,966,966,2022-12-05,612.0999755859375,589.0700073242188,617.8699951171875,0.03909546908750228,-0.00933856568023772
967,967,967,967,2022-12-06,609.6099853515625,587.6799926757812,586.7100219726562,0.037316214519965474,0.03903114404269292
968,968,968,968,2022-12-07,613.5,590.739990234375,576.2000122070312,0.03852796516551216,0.06473444464205724
969,969,969,969,2022-12-08,624.989990234375,619.719970703125,581.489990234375,0.008503872362336073,0.07480782254302754
970,970,970,970,2022-12-09,615.4500122070312,621.1400146484375,577.9000244140625,-0.009160579430109284,0.06497661568891777
971,971,971,971,2022-12-12,616.3099975585938,621.3200073242188,579.2899780273438,-0.008063493379524611,0.06390585187976883
972,972,972,972,2022-12-13,620.5599975585938,612.0999755859375,589.0700073242188,0.013821307482585476,0.05345712706952188
973,973,973,973,2022-12-14,606.6799926757812,609.6099853515625,587.6799926757812,-0.004806339702738804,0.03233052041382356
974,974,974,974,2022-12-15,598.2100219726562,613.5,590.739990234375,-0.024922539571872404,0.012645210857178624
975,975,975,975,2022-12-16,590.6300048828125,624.989990234375,619.719970703125,-0.054976857051226236,-0.04694050086413615
976,976,976,976,2022-12-19,585.6500244140625,615.4500122070312,621.1400146484375,-0.04841983459567201,-0.05713686028497489
977,977,977,977,2022-12-20,591.1500244140625,616.3099975585938,621.3200073242188,-0.040823568081319705,-0.04855788088989199
978,978,978,978,2022-12-21,614.2000122070312,620.5599975585938,612.0999755859375,-0.010248783963813235,0.0034308719242857055
979,979,979,979,2022-12-22,614.52001953125,606.6799926757812,609.6099853515625,0.01292283732794619,0.00805438607908604
980,980,980,980,2022-12-23,616.760009765625,598.2100219726562,613.5,0.031009155834264224,0.005313789349022047
