,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BBWI,BBWI_6m,BBWI_12m,BBWI_6m_ret,BBWI_12m_ret
484,484,484,484,2021-01-06,33.53463363647461,29.89241409301757,30.177322387695312,0.12184427567888556,0.11125278795935278
485,485,485,485,2021-01-07,35.552101135253906,28.94528007507324,29.7461051940918,0.22825210338421464,0.19518508064428208
486,486,486,486,2021-01-08,35.998722076416016,29.28409194946289,29.769210815429688,0.22929275521129067,0.20926020846200966
487,487,487,487,2021-01-11,36.12192153930664,28.637269973754883,29.260990142822266,0.2613605128006684,0.23447365803400078
488,488,488,488,2021-01-12,36.41453552246094,30.493030548095703,30.177322387695312,0.1941920782529447,0.20668543930553707
489,489,489,489,2021-01-13,35.54440689086914,31.132156372070312,30.000215530395508,0.141726466553316,0.18480505097893007
490,490,490,490,2021-01-14,34.635772705078125,33.53463363647461,29.89241409301757,0.03283587590489856,0.15868101509969823
491,491,491,491,2021-01-15,34.80517578125,35.552101135253906,28.94528007507324,-0.02100931675352502,0.2024473658910324
492,492,492,492,2021-01-19,35.213287353515625,35.998722076416016,29.28409194946289,-0.021818405698766585,0.20247154715553628
493,493,493,493,2021-01-20,35.0823860168457,36.12192153930664,28.637269973754883,-0.028778522242504434,0.22506042122721737
494,494,494,494,2021-01-21,35.344200134277344,36.41453552246094,30.493030548095703,-0.029393080890003365,0.15909109389865472
495,495,495,495,2021-01-22,34.866783142089844,35.54440689086914,31.132156372070312,-0.019064145615364514,0.11996042694202802
496,496,496,496,2021-01-25,33.82725143432617,34.635772705078125,33.53463363647461,-0.023343532065430495,0.00872583851738562
497,497,497,497,2021-01-26,33.11111831665039,34.80517578125,35.552101135253906,-0.04867257316115092,-0.06865931240792422
498,498,498,498,2021-01-27,28.906776428222656,35.213287353515625,35.998722076416016,-0.17909463725951558,-0.19700548350408065
499,499,499,499,2021-01-28,31.90218162536621,35.0823860168457,36.12192153930664,-0.09064960376276676,-0.11681936436711027
500,500,500,500,2021-01-29,31.38626289367676,35.344200134277344,36.41453552246094,-0.11198265134205465,-0.138084217102884
501,501,501,501,2021-02-01,32.23329544067383,34.866783142089844,35.54440689086914,-0.07552998768724872,-0.09315421861901685
502,502,502,502,2021-02-02,33.965850830078125,33.82725143432617,34.635772705078125,0.0040972703922173,-0.01934190643599465
503,503,503,503,2021-02-03,33.850345611572266,33.11111831665039,34.80517578125,0.022325651699602878,-0.027433568377267403
504,504,504,504,2021-02-04,37.0151481628418,28.906776428222656,35.213287353515625,0.28050072462257214,0.051169911835745596
505,505,505,505,2021-02-05,38.031585693359375,31.90218162536621,35.0823860168457,0.1921311883924428,0.08406496853143164
506,506,506,506,2021-02-08,39.10192108154297,31.38626289367676,35.344200134277344,0.2458291455087711,0.10631789467549235
507,507,507,507,2021-02-09,37.70817184448242,32.23329544067383,34.866783142089844,0.16985158758853047,0.0814927115820605
508,508,508,508,2021-02-10,37.269264221191406,33.965850830078125,33.82725143432617,0.09725690098679873,0.10175265919986787
509,509,509,509,2021-02-11,37.15375518798828,33.850345611572266,33.11111831665039,0.09758865136333195,0.12209303330310628
510,510,510,510,2021-02-12,36.36063766479492,37.0151481628418,28.906776428222656,-0.017682233640332057,0.25785861163318136
511,511,511,511,2021-02-16,37.89298248291016,38.031585693359375,31.90218162536621,-0.0036444236526643747,0.18778655729238647
512,512,512,512,2021-02-17,37.40786743164063,39.10192108154297,31.38626289367676,-0.04332405168455955,0.1918547792186185
513,513,513,513,2021-02-18,37.58497619628906,37.70817184448242,32.23329544067383,-0.003267080904941433,0.16602958780510457
514,514,514,514,2021-02-19,38.75541305541992,37.269264221191406,33.965850830078125,0.03987599072008208,0.14101110698809416
515,515,515,515,2021-02-22,39.07881927490234,37.15375518798828,33.850345611572266,0.05181344596727122,0.15445850164503594
516,516,516,516,2021-02-23,39.33293533325195,36.36063766479492,37.0151481628418,0.0817449269140531,0.06261726037711512
517,517,517,517,2021-02-24,39.771854400634766,37.89298248291016,38.031585693359375,0.049583637777046885,0.04575851034208278
518,518,518,518,2021-02-25,40.31856536865234,37.40786743164063,39.10192108154297,0.07780978005043271,0.031114693433404117
519,519,519,519,2021-02-26,42.08961868286133,37.58497619628906,37.70817184448242,0.11985221070905006,0.11619356293508609
520,520,520,520,2021-03-01,43.69898223876953,38.75541305541992,37.269264221191406,0.12755816010218624,0.17252065883077372
521,521,521,521,2021-03-02,42.982852935791016,39.07881927490234,37.15375518798828,0.0999015255150244,0.1568912137766163
522,522,522,522,2021-03-03,42.25902557373047,39.33293533325195,36.36063766479492,0.07439287751313106,0.16221904476242122
523,523,523,523,2021-03-04,41.643009185791016,39.771854400634766,37.89298248291016,0.04704720997687217,0.09896361957183308
524,524,524,524,2021-03-05,42.87505340576172,40.31856536865234,37.40786743164063,0.06340721733856758,0.14615069902372424
525,525,525,525,2021-03-08,42.53623580932617,42.08961868286133,37.58497619628906,0.010611099374171928,0.13173507380126992
526,526,526,526,2021-03-09,41.974117279052734,43.69898223876953,38.75541305541992,-0.039471513324777274,0.08305173316125125
527,527,527,527,2021-03-10,42.1589241027832,42.982852935791016,39.07881927490234,-0.019168779565158722,0.07881775562904503
528,528,528,528,2021-03-11,43.00595474243164,42.25902557373047,39.33293533325195,0.017675021100474364,0.09338279429337493
529,529,529,529,2021-03-12,46.82528305053711,41.643009185791016,39.771854400634766,0.12444523020959619,0.17734724106275945
530,530,530,530,2021-03-15,46.77137756347656,42.87505340576172,40.31856536865234,0.09087625199765337,0.16004567959755045
531,531,531,531,2021-03-16,46.40946960449219,42.53623580932617,42.08961868286133,0.09105727673055641,0.10263459391685781
532,532,532,532,2021-03-17,47.063995361328125,41.974117279052734,43.69898223876953,0.12126230191898535,0.07700438202821958
533,533,533,533,2021-03-18,46.32476806640625,42.1589241027832,42.982852935791016,0.09881286233649478,0.0777499607950054
534,534,534,534,2021-03-19,46.61738204956055,43.00595474243164,42.25902557373047,0.08397505249582804,0.10313433442107978
535,535,535,535,2021-03-22,46.209266662597656,46.82528305053711,41.643009185791016,-0.013155636182158426,0.10965243785419543
536,536,536,536,2021-03-23,44.26110458374024,46.77137756347656,42.87505340576172,-0.05367113629119569,0.032327683999858525
537,537,537,537,2021-03-24,44.11479187011719,46.40946960449219,42.53623580932617,-0.0494441706386769,0.03711085456332075
538,538,538,538,2021-03-25,45.76265335083008,47.063995361328125,41.974117279052734,-0.02765047889596184,0.09025886230293678
539,539,539,539,2021-03-26,47.43360900878906,46.32476806640625,42.1589241027832,0.023936243799284496,0.1251143148991709
540,540,540,540,2021-03-29,46.01676177978516,46.61738204956055,43.00595474243164,-0.012884041174531013,0.07000907328730732
541,541,541,541,2021-03-30,48.41153717041016,46.209266662597656,46.82528305053711,0.047658633578685494,0.03387601775222704
542,542,542,542,2021-03-31,47.6338119506836,44.26110458374024,46.77137756347656,0.07620025299102817,0.018439362536127435
543,543,543,543,2021-04-01,47.58760452270508,44.11479187011719,46.40946960449219,0.07872218150348642,0.0253856578895022
544,544,544,544,2021-04-05,47.55680847167969,45.76265335083008,47.063995361328125,0.03920566202958309,0.010471127803070024
545,545,545,545,2021-04-06,47.77241516113281,47.43360900878906,46.32476806640625,0.007142744552306235,0.031249958826590873
546,546,546,546,2021-04-07,49.50497817993164,46.01676177978516,46.61738204956055,0.07580316965455891,0.061942477321038636
547,547,547,547,2021-04-08,50.20570373535156,48.41153717041016,46.209266662597656,0.037060722914578736,0.08648561990681136
548,548,548,548,2021-04-09,51.422340393066406,47.6338119506836,44.26110458374024,0.07953443756097367,0.16179523481564706
549,549,549,549,2021-04-12,51.29143905639648,47.58760452270508,44.11479187011719,0.07783191801394884,0.16268119789409363
550,550,550,550,2021-04-13,50.63691329956055,47.55680847167969,45.76265335083008,0.06476685309349706,0.10651174247618345
551,551,551,551,2021-04-14,51.437744140625,47.77241516113281,47.43360900878906,0.07672479959678213,0.08441556979343501
552,552,552,552,2021-04-15,51.422340393066406,49.50497817993164,46.01676177978516,0.038730695045776864,0.11746977414772974
553,553,553,553,2021-04-16,51.46854019165039,50.20570373535156,48.41153717041016,0.02515324678955988,0.0631461672138085
554,554,554,554,2021-04-19,50.744720458984375,51.422340393066406,47.6338119506836,-0.013177539740556021,0.0653088296087152
555,555,555,555,2021-04-20,49.37407684326172,51.29143905639648,47.58760452270508,-0.03738171999866413,0.037540707049128264
556,556,556,556,2021-04-21,50.29039764404297,50.63691329956055,47.55680847167969,-0.006843143330393042,0.05748050090432688
557,557,557,557,2021-04-22,50.87562561035156,51.437744140625,47.77241516113281,-0.010928133409907503,0.06495820734103241
558,558,558,558,2021-04-23,51.88435745239258,51.422340393066406,49.50497817993164,0.008984753626430919,0.048063434424974405
559,559,559,559,2021-04-26,51.16823196411133,51.46854019165039,50.20570373535156,-0.00583479201898518,0.019171690806955466
560,560,560,560,2021-04-27,52.04605865478516,50.744720458984375,51.422340393066406,0.025644799774838134,0.012129324666110719
561,561,561,561,2021-04-28,51.93055725097656,49.37407684326172,51.29143905639648,0.05177778646536324,0.012460523750900343
562,562,562,562,2021-04-29,51.32223510742188,50.29039764404297,50.63691329956055,0.02051758410586224,0.013534036006639605
563,563,563,563,2021-04-30,50.744720458984375,50.87562561035156,51.437744140625,-0.0025730425876188123,-0.013473057444859493
564,564,564,564,2021-05-03,52.07686233520508,51.88435745239258,51.422340393066406,0.0037102682246596963,0.012728357696977222
565,565,565,565,2021-05-04,50.70621871948242,51.16823196411133,51.46854019165039,-0.009029298588095758,-0.014811406527742155
566,566,566,566,2021-05-05,50.58301544189453,52.04605865478516,50.744720458984375,-0.028110547670762376,-0.0031866372625019013
567,567,567,567,2021-05-06,50.775516510009766,51.93055725097656,49.37407684326172,-0.0222420247752122,0.028384118880782738
568,568,568,568,2021-05-07,51.81505584716797,51.32223510742188,50.29039764404297,0.009602480069595076,0.0303170838679101
569,569,569,569,2021-05-10,52.9700927734375,50.744720458984375,50.87562561035156,0.043854262952376155,0.04116838147853219
570,570,570,570,2021-05-11,52.03066635131836,52.07686233520508,51.88435745239258,-0.0008870731033940871,0.0028199038421170552
571,571,571,571,2021-05-12,49.89768981933594,50.70621871948242,51.16823196411133,-0.015945359771736056,-0.024830682945358173
572,572,572,572,2021-05-13,50.62921142578125,50.58301544189453,52.04605865478516,0.0009132706597887452,-0.027222949549391973
573,573,573,573,2021-05-14,53.30890655517578,50.775516510009766,51.93055725097656,0.04989392958054073,0.026542162787465573
574,574,574,574,2021-05-17,54.27143478393555,51.81505584716797,51.32223510742188,0.04740666388574066,0.05746436550046452
575,575,575,575,2021-05-18,53.50911331176758,52.9700927734375,50.744720458984375,0.01017594099061836,0.05447646233498493
576,576,576,576,2021-05-19,51.8304557800293,52.03066635131836,52.07686233520508,-0.0038479340229320425,-0.00473159372755072
577,577,577,577,2021-05-20,49.80528259277344,49.89768981933594,50.70621871948242,-0.0018519339652212086,-0.017767763983608242
578,578,578,578,2021-05-21,49.88998031616211,50.62921142578125,50.58301544189453,-0.014600881364759122,-0.013700945261527986
579,579,579,579,2021-05-24,50.98343276977539,53.30890655517578,50.775516510009766,-0.04362261272407597,0.00409481328909056
580,580,580,580,2021-05-25,51.2606315612793,54.27143478393555,51.81505584716797,-0.055476757425758194,-0.010700061532771143
581,581,581,581,2021-05-26,52.55427551269531,53.50911331176758,52.9700927734375,-0.017844395841675853,-0.007850038370155632
582,582,582,582,2021-05-27,53.47060394287109,51.8304557800293,52.03066635131836,0.03164448658917163,0.02767478666965495
583,583,583,583,2021-05-28,53.801719665527344,49.80528259277344,49.89768981933594,0.08024122873531847,0.07824069331319117
584,584,584,584,2021-06-01,54.51015090942383,49.88998031616211,50.62921142578125,0.09260718412761104,0.07665415625388028
585,585,585,585,2021-06-02,52.49267959594727,50.98343276977539,53.30890655517578,0.02960269138775229,-0.015311268078321949
586,586,586,586,2021-06-03,50.9878158569336,51.2606315612793,54.27143478393555,-0.005322129205910353,-0.06050363216072374
587,587,587,587,2021-06-04,50.709999084472656,52.55427551269531,53.50911331176758,-0.035092795214675565,-0.052310981327349904
588,588,588,588,2021-06-07,51.04184341430664,53.47060394287109,51.8304557800293,-0.04542235077724899,-0.015215231158096754
589,589,589,589,2021-06-08,50.771728515625,53.801719665527344,49.80528259277344,-0.05631773795966166,0.019404486282179834
590,590,590,590,2021-06-09,50.51706314086914,54.51015090942383,49.88998031616211,-0.07325402153425986,0.01256931393304006
591,591,591,591,2021-06-10,50.56336212158203,52.49267959594727,50.98343276977539,-0.03675402911826575,-0.00823935591175784
592,592,592,592,2021-06-11,51.71323394775391,50.9878158569336,51.2606315612793,0.01422728309947141,0.00882943445465667
593,593,593,593,2021-06-14,50.73314666748047,50.709999084472656,52.55427551269531,0.00045646979739144555,-0.03465234421840557
594,594,594,594,2021-06-15,49.89969253540039,51.04184341430664,53.47060394287109,-0.022376756059443448,-0.0667827019737035
595,595,595,595,2021-06-16,51.06499099731445,50.771728515625,53.801719665527344,0.005776098042421518,-0.05086693669322262
596,596,596,596,2021-06-17,48.45656204223633,50.51706314086914,54.51015090942383,-0.04078822026702167,-0.11105434063549702
597,597,597,597,2021-06-18,48.4488410949707,50.56336212158203,52.49267959594727,-0.04181923309464397,-0.07703623690204564
598,598,598,598,2021-06-21,50.771728515625,51.71323394775391,50.9878158569336,-0.018206276425878132,-0.0042380191753049745
599,599,599,599,2021-06-22,53.31842803955078,50.73314666748047,50.709999084472656,0.05095842741659573,0.051438158197025574
600,600,600,600,2021-06-23,54.84643173217773,49.89969253540039,51.04184341430664,0.09913366085909181,0.07453861505332493
601,601,601,601,2021-06-24,55.67218780517578,51.06499099731445,50.771728515625,0.09022221913450701,0.09651944956025416
602,602,602,602,2021-06-25,55.77250289916992,48.45656204223633,50.51706314086914,0.15097936272401613,0.10403296295443276
603,603,603,603,2021-06-28,54.769264221191406,48.4488410949707,50.56336212158203,0.13045561015239238,0.0831808234882816
604,604,604,604,2021-06-29,54.95447540283203,50.771728515625,51.71323394775391,0.08238338558672065,0.062677214469951
605,605,605,605,2021-06-30,55.610443115234375,53.31842803955078,50.73314666748047,0.0429872965118816,0.09613628895761384
606,606,606,606,2021-07-01,56.768028259277344,54.84643173217773,49.89969253540039,0.03503594429776258,0.13764284657674675
607,607,607,607,2021-07-02,57.14617156982422,55.67218780517578,51.06499099731445,0.026476124304771753,0.11908707812813635
608,608,608,608,2021-07-06,56.706298828125,55.77250289916992,48.45656204223633,0.01674294464860715,0.1702501464857935
609,609,609,609,2021-07-07,55.75707626342773,54.769264221191406,48.4488410949707,0.01803588301363579,0.15084437528920924
610,610,610,610,2021-07-08,55.08566665649414,54.95447540283203,50.771728515625,0.002387271513383471,0.08496732860969125
611,611,611,611,2021-07-09,56.72172164916992,55.610443115234375,53.31842803955078,0.01998327061758509,0.06382959390878207
612,612,612,612,2021-07-12,59.08320236206055,56.768028259277344,54.84643173217773,0.04078306352669281,0.07724788096646873
613,613,613,613,2021-07-13,57.200191497802734,57.14617156982422,55.67218780517578,0.0009452939102405633,0.027446445934084407
614,614,614,614,2021-07-14,57.9719123840332,56.706298828125,55.77250289916992,0.022318747336062872,0.03943537353594384
615,615,615,615,2021-07-15,57.269649505615234,55.75707626342773,54.769264221191406,0.02712791529888081,0.04565307421925113
616,616,616,616,2021-07-16,56.14292907714844,55.08566665649414,54.95447540283203,0.01919305846377828,0.02162614901888693
617,617,617,617,2021-07-19,54.036128997802734,56.72172164916992,55.610443115234375,-0.04734681129705254,-0.028309684822496184
618,618,618,618,2021-07-20,57.46258163452149,59.08320236206055,56.768028259277344,-0.027429466629244725,0.012234939217404373
619,619,619,619,2021-07-21,58.4658203125,57.200191497802734,57.14617156982422,0.0221263038034738,0.02309251357395592
620,620,620,620,2021-07-22,58.921142578125,57.9719123840332,56.706298828125,0.016373967237852227,0.03905816101158566
621,621,621,621,2021-07-23,60.0787239074707,57.269649505615234,55.75707626342773,0.049049966711949944,0.07750850535320541
622,622,622,622,2021-07-26,59.77775192260742,56.14292907714844,55.08566665649414,0.0647423086968657,0.08517797007654293
623,623,623,623,2021-07-27,59.83177185058594,54.036128997802734,56.72172164916992,0.1072549599735182,0.05482996832592657
624,624,624,624,2021-07-28,59.75460433959961,57.46258163452149,59.08320236206055,0.039887221212162816,0.011363669379745645
625,625,625,625,2021-07-29,61.33663940429688,58.4658203125,57.200191497802734,0.04910251966794177,0.07231528073910454
626,626,626,626,2021-07-30,61.79195785522461,58.921142578125,57.9719123840332,0.048723007590919076,0.06589476375879455
627,627,627,627,2021-08-02,61.67620468139648,60.0787239074707,57.269649505615234,0.026589792026643355,0.07694398715237782
628,628,628,628,2021-08-03,63.00509643554688,59.77775192260742,56.14292907714844,0.053989057954501485,0.1222267429077104
629,629,629,629,2021-08-04,59.12933349609375,59.83177185058594,54.036128997802734,-0.011740223175177644,0.09425553963160693
630,630,630,630,2021-08-05,59.49209213256836,59.75460433959961,57.46258163452149,-0.004393171202997648,0.03531881861756814
631,631,631,631,2021-08-06,58.87158584594727,61.33663940429688,58.4658203125,-0.040188924308378726,0.006940217913277369
632,632,632,632,2021-08-09,58.69020462036133,61.79195785522461,58.921142578125,-0.050196713982271435,-0.00391944126774979
633,633,633,633,2021-08-10,59.67346954345703,61.67620468139648,60.0787239074707,-0.03247176359643178,-0.00674538901055588
634,634,634,634,2021-08-11,60.3798942565918,63.00509643554688,59.77775192260742,-0.04166650521106052,0.010073017378839477
635,635,635,635,2021-08-12,59.68302154541016,59.12933349609375,59.83177185058594,0.009364016412479748,-0.00248614240519629
636,636,636,636,2021-08-13,58.04106903076172,59.49209213256836,59.75460433959961,-0.02439018447314434,-0.02867620542007876
637,637,637,637,2021-08-16,59.1484260559082,58.87158584594727,61.33663940429688,0.004702441865339857,-0.03567546852322967
638,638,638,638,2021-08-17,56.48503112792969,58.69020462036133,61.79195785522461,-0.03757310963040339,-0.08588377697513294
639,639,639,639,2021-08-18,56.74277877807617,59.67346954345703,61.67620468139648,-0.04911212282112387,-0.0799891291755892
640,640,640,640,2021-08-19,62.695560455322266,60.3798942565918,63.00509643554688,0.0383516107015649,-0.004912872096644816
641,641,641,641,2021-08-20,63.41333770751953,59.68302154541016,59.12933349609375,0.062502133194968,0.07245142060850052
642,642,642,642,2021-08-23,64.68618774414062,58.04106903076172,59.49209213256836,0.11448994348910069,0.08730732817393738
643,643,643,643,2021-08-24,65.41353607177734,59.1484260559082,58.87158584594727,0.10592183822350987,0.11112237137536551
644,644,644,644,2021-08-25,65.2508316040039,56.48503112792969,58.69020462036133,0.1551880259430336,0.11178401960054685
645,645,645,645,2021-08-26,64.92545318603516,56.74277877807617,59.67346954345703,0.14420644501676283,0.08801203755637821
646,646,646,646,2021-08-27,65.59537506103516,62.695560455322266,60.3798942565918,0.04625231172116795,0.08637777307591055
647,647,647,647,2021-08-30,66.06432342529297,63.41333770751953,59.68302154541016,0.04180486020150109,0.10691988633698046
648,648,648,648,2021-08-31,64.58092498779297,64.68618774414062,58.04106903076172,-0.0016272833508756968,0.11267635255934261
649,649,649,649,2021-09-01,63.39418411254883,65.41353607177734,59.1484260559082,-0.030870551884134678,0.07178142073683347
650,650,650,650,2021-09-02,62.80083084106445,65.2508316040039,56.48503112792969,-0.03754742587509208,0.11181368916714374
651,651,651,651,2021-09-03,62.781681060791016,64.92545318603516,56.74277877807617,-0.03301897822879185,0.10642591731951101
652,652,652,652,2021-09-07,62.188323974609375,65.59537506103516,62.695560455322266,-0.05194041627562296,-0.008090468878962365
653,653,653,653,2021-09-08,61.709808349609375,66.06432342529297,63.41333770751953,-0.06591326225580407,-0.026863896768331674
654,654,654,654,2021-09-09,61.75765609741211,64.58092498779297,64.68618774414062,-0.04371676142629599,-0.045272905219148396
655,655,655,655,2021-09-10,60.90589141845703,63.39418411254883,65.41353607177734,-0.039251119466639506,-0.06890996763076895
656,656,656,656,2021-09-13,61.145145416259766,62.80083084106445,65.2508316040039,-0.02636406879703357,-0.06292159175320311
657,657,657,657,2021-09-14,60.68577194213867,62.781681060791016,64.92545318603516,-0.033384087256645656,-0.06530075703512228
658,658,658,658,2021-09-15,62.32231521606445,62.188323974609375,65.59537506103516,0.002154604480252287,-0.049897722848984194
659,659,659,659,2021-09-16,63.6525993347168,61.709808349609375,66.06432342529297,0.03148269354687949,-0.03650569574519902
660,660,660,660,2021-09-17,63.48989486694336,61.75765609741211,64.58092498779297,0.02804897204646073,-0.01689399959904314
661,661,661,661,2021-09-20,61.66194915771485,60.90589141845703,63.39418411254883,0.012413540326719597,-0.02732482449428797
662,662,662,662,2021-09-21,61.66194915771485,61.145145416259766,62.80083084106445,0.008452081321204119,-0.018134818729259594
663,663,663,663,2021-09-22,63.56646347045898,60.68577194213867,62.781681060791016,0.047468977259890854,0.012500181524417231
664,664,664,664,2021-09-23,64.52349090576172,62.32231521606445,62.188323974609375,0.03531922204857185,0.037549925482889046
665,665,665,665,2021-09-24,64.49478149414062,63.6525993347168,61.709808349609375,0.01323091544141386,0.04513015384447994
666,666,666,666,2021-09-27,65.6814956665039,63.48989486694336,61.75765609741211,0.034518891615012315,0.0635360830874574
667,667,667,667,2021-09-28,64.36079406738281,61.66194915771485,60.90589141845703,0.043768400878231084,0.0567252620142884
668,668,668,668,2021-09-29,64.5330581665039,61.66194915771485,61.145145416259766,0.04656208647322391,0.05540771433578473
669,669,669,669,2021-09-30,60.32209777832031,63.56646347045898,60.68577194213867,-0.05103895222433452,-0.0059927418269493105
670,670,670,670,2021-10-01,61.25042724609375,64.52349090576172,62.32231521606445,-0.050726698350037625,-0.017199103824281692
671,671,671,671,2021-10-04,60.66663360595703,64.49478149414062,63.6525993347168,-0.059355932363789554,-0.04691035024442736
672,672,672,672,2021-10-05,60.95374298095703,65.6814956665039,63.48989486694336,-0.07197997910327614,-0.03994575658538069
673,673,673,673,2021-10-06,59.70002746582031,64.36079406738281,61.66194915771485,-0.07241623831867094,-0.03181738038926507
674,674,674,674,2021-10-07,60.982452392578125,64.5330581665039,61.66194915771485,-0.05501995217342315,-0.011019709471050798
675,675,675,675,2021-10-08,60.92503356933594,60.32209777832031,63.56646347045898,0.009995272267078192,-0.04155382818096498
676,676,676,676,2021-10-11,59.83401107788086,61.25042724609375,64.52349090576172,-0.023125000622803427,-0.0726786440419036
677,677,677,677,2021-10-12,60.68577194213867,60.66663360595703,64.49478149414062,0.0003154672518330681,-0.05905918996481918
678,678,678,678,2021-10-13,61.88207626342773,60.95374298095703,65.6814956665039,0.015230127586434161,-0.05784611578225374
679,679,679,679,2021-10-14,62.8869514465332,59.70002746582031,64.36079406738281,0.05338228667545386,-0.0228996960371024
680,680,680,680,2021-10-15,62.10219192504883,60.982452392578125,64.5330581665039,0.018361667800145476,-0.03766854245746609
681,681,681,681,2021-10-18,63.42289352416992,60.92503356933594,60.32209777832031,0.040998909782975934,0.05140397731598845
682,682,682,682,2021-10-19,63.26020050048828,59.83401107788086,61.25042724609375,0.05726157014858724,0.03281239568043515
683,683,683,683,2021-10-20,64.8201675415039,60.68577194213867,60.66663360595703,0.06812792302135007,0.0684648824018319
684,684,684,684,2021-10-21,66.08345794677734,61.88207626342773,60.95374298095703,0.06789335356920834,0.08415750559277257
685,685,685,685,2021-10-22,66.5619888305664,62.8869514465332,59.70002746582031,0.05843879055192769,0.11494067349759152
686,686,686,686,2021-10-25,67.89226531982422,62.10219192504883,60.982452392578125,0.09323460598240119,0.11330821664507296
687,687,687,687,2021-10-26,68.11239624023438,63.42289352416992,60.92503356933594,0.07394022024992175,0.11797059845225744
688,688,688,688,2021-10-27,65.57623291015625,63.26020050048828,59.83401107788086,0.036611208806555995,0.09596919425644423
689,689,689,689,2021-10-28,66.2844467163086,64.8201675415039,60.68577194213867,0.022589870257078815,0.09225679422036559
690,690,690,690,2021-10-29,66.12174224853516,66.08345794677734,61.88207626342773,0.0005793326037606406,0.06851201900627024
691,691,691,691,2021-11-01,68.56219482421875,66.5619888305664,62.8869514465332,0.030050273869428157,0.09024516608203959
692,692,692,692,2021-11-02,69.06941223144531,67.89226531982422,62.10219192504883,0.01733845388831612,0.11218960378733867
693,693,693,693,2021-11-03,71.77782440185547,68.11239624023438,63.42289352416992,0.05381440624542155,0.13173367554574833
694,694,694,694,2021-11-04,72.62960815429688,65.57623291015625,63.26020050048828,0.10755993339544556,0.14810904138276126
695,695,695,695,2021-11-05,72.07451629638672,66.2844467163086,64.8201675415039,0.08735185804384993,0.11191499544085426
696,696,696,696,2021-11-08,71.76827239990234,66.12174224853516,66.08345794677734,0.08539596748892797,0.08602477276088472
697,697,697,697,2021-11-09,72.01708984375,68.56219482421875,66.5619888305664,0.05039067124949814,0.0819551985904381
698,698,698,698,2021-11-10,71.1270523071289,69.06941223144531,67.89226531982422,0.029790901778469214,0.04764588384356272
699,699,699,699,2021-11-11,72.39034271240234,71.77782440185547,68.11239624023438,0.008533531291191387,0.06280716445622514
700,700,700,700,2021-11-12,71.63428497314453,72.62960815429688,65.57623291015625,-0.013704096806330668,0.09238182484938129
701,701,701,701,2021-11-15,71.59600067138672,72.07451629638672,66.2844467163086,-0.006639179138327234,0.08013273427190382
702,702,702,702,2021-11-16,72.52433776855469,71.76827239990234,66.12174224853516,0.010534813551585032,0.09683041163606632
703,703,703,703,2021-11-17,71.39501953125,72.01708984375,68.56219482421875,-0.008637815188723419,0.04131759075528585
704,704,704,704,2021-11-18,75.1541748046875,71.1270523071289,69.06941223144531,0.05661871773020133,0.08809634216739393
705,705,705,705,2021-11-19,73.27460479736328,72.39034271240234,71.77782440185547,0.012215194069103985,0.020852964101111926
706,706,706,706,2021-11-22,72.10466003417969,71.63428497314453,72.62960815429688,0.006566339863816495,-0.00722774269967108
707,707,707,707,2021-11-23,72.43070220947266,71.59600067138672,72.07451629638672,0.011658493913885959,0.004941911945981259
708,708,708,708,2021-11-24,71.74024963378906,72.52433776855469,71.76827239990234,-0.010811379447101865,-0.0003904617622273454
709,709,709,709,2021-11-26,71.5484619140625,71.39501953125,72.01708984375,0.0021492028970639954,-0.006507176709087292
710,710,710,710,2021-11-29,72.75675964355469,75.1541748046875,71.1270523071289,-0.031899959880648976,0.02291262302546504
711,711,711,711,2021-11-30,72.04713439941406,73.27460479736328,72.39034271240234,-0.016751648150729936,-0.0047410787147645905
712,712,712,712,2021-12-01,68.6619644165039,72.10466003417969,71.63428497314453,-0.04774581304514636,-0.041492988416858445
713,713,713,713,2021-12-02,71.45256805419922,72.43070220947266,71.59600067138672,-0.01350441353508669,-0.0020033607442101475
714,714,714,714,2021-12-03,69.96615600585938,71.74024963378906,72.52433776855469,-0.024729404162738056,-0.03527342463793581
715,715,715,715,2021-12-06,71.11693572998047,71.5484619140625,71.39501953125,-0.006031243335466008,-0.0038950028040515283
716,716,716,716,2021-12-07,72.83346557617188,72.75675964355469,75.1541748046875,0.001054279121183832,-0.030879312221133937
717,717,717,717,2021-12-08,73.2650146484375,72.04713439941406,73.27460479736328,0.01690393739009477,-0.00013087957215607293
718,718,718,718,2021-12-09,71.95121765136719,68.6619644165039,72.10466003417969,0.0479050266448926,-0.002128050846363694
719,719,719,719,2021-12-10,73.33213806152344,71.45256805419922,72.43070220947266,0.02630514281723917,0.01244549375544901
720,720,720,720,2021-12-13,69.80314636230469,69.96615600585938,71.74024963378906,-0.002329835635689892,-0.02700162435136011
721,721,721,721,2021-12-14,70.43605041503906,71.11693572998047,71.5484619140625,-0.009574165533883794,-0.015547664747280865
722,722,722,722,2021-12-15,69.92779541015625,72.83346557617188,72.75675964355469,-0.03989471245161014,-0.0388824934928097
723,723,723,723,2021-12-16,66.63854217529297,73.2650146484375,72.04713439941406,-0.09044524873081228,-0.07507019216249466
724,724,724,724,2021-12-17,66.98377227783203,71.95121765136719,68.6619644165039,-0.06903907307871349,-0.024441365069195364
