,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FDX,FDX_6m,FDX_12m,FDX_6m_ret,FDX_12m_ret
725,725,725,725,2021-12-20,235.5812225341797,236.2815856933593,225.0570068359375,-0.0029641038556789123,0.04676244408561847
726,726,726,726,2021-12-21,241.72140502929688,231.1200256347656,230.35585021972656,0.04586958384681217,0.04933911944814606
727,727,727,727,2021-12-22,239.81219482421875,230.29495239257807,234.382568359375,0.041326317979461624,0.02316565819228744
728,728,728,728,2021-12-23,243.5155029296875,231.0048828125,236.3050842285156,0.054157383882409205,0.030513176323363256
729,729,729,729,2021-12-27,245.84683227539065,228.83663940429688,234.0956420898437,0.07433334502453093,0.050198244105018164
730,730,730,730,2021-12-28,246.02911376953125,240.15760803222656,234.5738525390625,0.024448551871472546,0.04883434835756528
731,731,731,731,2021-12-29,247.03651428222656,235.5812225341797,236.2815856933593,0.04862565710806965,0.04551742175467188
732,732,732,732,2021-12-30,248.0630645751953,241.72140502929688,231.1200256347656,0.026235407431666413,0.07330839849942072
733,733,733,733,2021-12-31,248.13983154296875,239.81219482421875,230.29495239257807,0.0347256599058865,0.07748706154866558
734,734,734,734,2022-01-03,248.053466796875,243.5155029296875,231.0048828125,0.018635215469208877,0.07380183386951544
735,735,735,735,2022-01-04,254.15530395507807,245.84683227539065,228.83663940429688,0.03379531720132345,0.11064078119959397
736,736,736,736,2022-01-05,251.4881286621093,246.02911376953125,240.15760803222656,0.02218849147134594,0.04717951982750557
737,737,737,737,2022-01-06,252.505111694336,247.03651428222656,235.5812225341797,0.02213679798712609,0.07183887144358825
738,738,738,738,2022-01-07,253.27261352539065,248.0630645751953,241.72140502929688,0.02100090539120214,0.04778728013224054
739,739,739,739,2022-01-10,246.13465881347656,248.13983154296875,239.81219482421875,-0.008080817646339722,0.026364230534198452
740,740,740,740,2022-01-11,245.1656646728516,248.053466796875,243.5155029296875,-0.011641853513735256,0.006776413506784262
741,741,741,741,2022-01-12,245.8084411621093,254.15530395507807,245.84683227539065,-0.03284158411442828,-0.00015615866564577807
742,742,742,742,2022-01-13,247.209213256836,251.4881286621093,246.02911376953125,-0.017014383255530507,0.004796584718059771
743,743,743,743,2022-01-14,245.81805419921875,252.505111694336,247.03651428222656,-0.026482859892405286,-0.004932307624838761
744,744,744,744,2022-01-18,243.04537963867188,253.27261352539065,248.0630645751953,-0.04038033857811274,-0.020227456857054293
745,745,745,745,2022-01-19,241.95166015625,246.13465881347656,248.13983154296875,-0.01699475676197426,-0.024938242877976635
746,746,746,746,2022-01-20,240.5605316162109,245.1656646728516,248.053466796875,-0.0187837602087787,-0.030206935937726165
747,747,747,747,2022-01-21,234.9672088623047,245.8084411621093,254.15530395507807,-0.04410439384648668,-0.07549751980058961
748,748,748,748,2022-01-24,235.7443389892578,247.209213256836,251.4881286621093,-0.046377212711998905,-0.06260251629612423
749,749,749,749,2022-01-25,234.13250732421875,245.81805419921875,252.505111694336,-0.04753738252898898,-0.07276131658022733
750,750,750,750,2022-01-26,233.2882537841797,243.04537963867188,253.27261352539065,-0.04014528426336594,-0.07890454267060942
751,751,751,751,2022-01-27,232.10818481445312,241.95166015625,246.13465881347656,-0.04068364455709894,-0.05698699267563467
752,752,752,752,2022-01-28,234.84249877929688,240.5605316162109,245.1656646728516,-0.02376962171848107,-0.04210689905264642
753,753,753,753,2022-01-31,235.878646850586,234.9672088623047,245.8084411621093,0.003879000787788245,-0.040396474037173724
754,754,754,754,2022-02-01,241.7693786621093,235.7443389892578,247.209213256836,0.025557515818549703,-0.022004983240956455
755,755,755,755,2022-02-02,241.5966796875,234.13250732421875,245.81805419921875,0.031880119717614175,-0.01717276025746106
756,756,756,756,2022-02-03,237.27940368652344,233.2882537841797,243.04537963867188,0.01710823343054413,-0.02372386572713514
757,757,757,757,2022-02-04,234.19970703125,232.10818481445312,241.95166015625,0.009010980024116044,-0.03203926404139512
758,758,758,758,2022-02-07,233.83514404296875,234.84249877929688,240.5605316162109,-0.004289490793039197,-0.027957152938004826
759,759,759,759,2022-02-08,233.95985412597656,235.878646850586,234.9672088623047,-0.008134660556302298,-0.0042872141232203065
760,760,760,760,2022-02-09,234.3244171142578,241.7693786621093,235.7443389892578,-0.030793649671641665,-0.006023143041685941
761,761,761,761,2022-02-10,230.64991760253903,241.5966796875,234.13250732421875,-0.045310068412862115,-0.014874439100663439
762,762,762,762,2022-02-11,222.7828063964844,237.27940368652344,233.2882537841797,-0.06109505108665436,-0.045032046051551755
763,763,763,763,2022-02-14,219.1850433349609,234.19970703125,232.10818481445312,-0.06411051442641491,-0.05567723296713101
764,764,764,764,2022-02-15,221.04627990722656,233.83514404296875,234.84249877929688,-0.05469179659919787,-0.05874668743427014
765,765,765,765,2022-02-16,219.7127227783203,233.95985412597656,235.878646850586,-0.060895624169712614,-0.06853491949403012
766,766,766,766,2022-02-17,215.26109313964844,234.3244171142578,241.7693786621093,-0.08135440689185203,-0.10964285745842184
767,767,767,767,2022-02-18,213.2079467773437,230.64991760253903,241.5966796875,-0.07562097141197222,-0.11750464843671071
768,768,768,768,2022-02-22,208.94821166992188,222.7828063964844,237.27940368652344,-0.062099023485417626,-0.119400131559799
769,769,769,769,2022-02-23,206.1179962158203,219.1850433349609,234.19970703125,-0.059616509047888844,-0.1199049784109365
770,770,770,770,2022-02-24,207.1541748046875,221.04627990722656,233.83514404296875,-0.06284704320004664,-0.11410162209568653
771,771,771,771,2022-02-25,211.7592620849609,219.7127227783203,233.95985412597656,-0.03619936339045815,-0.09489060473196254
772,772,772,772,2022-02-28,213.24636840820312,215.26109313964844,234.3244171142578,-0.009359446716821651,-0.08995242137219073
773,773,773,773,2022-03-01,206.1851501464844,213.2079467773437,230.64991760253903,-0.032938718922110866,-0.10606883241212706
774,774,774,774,2022-03-02,210.3489685058593,208.94821166992188,222.7828063964844,0.006703846971182648,-0.05581147886474114
775,775,775,775,2022-03-03,212.3253173828125,206.1179962158203,219.1850433349609,0.03011537702167777,-0.03129650567290443
776,776,776,776,2022-03-04,206.53005981445312,207.1541748046875,221.04627990722656,-0.003012804307819583,-0.06567050166537935
777,777,777,777,2022-03-07,193.58224487304688,211.7592620849609,219.7127227783203,-0.08583812123703538,-0.11893019928407988
778,778,778,778,2022-03-08,196.3739776611328,213.24636840820312,215.26109313964844,-0.07912158538978087,-0.0877404978439964
779,779,779,779,2022-03-09,208.62869262695312,206.1851501464844,213.2079467773437,0.011851204990915631,-0.02147787744127916
780,780,780,780,2022-03-10,211.09312438964844,210.3489685058593,208.94821166992188,0.003537720622425633,0.010265283931287783
781,781,781,781,2022-03-11,205.2208404541016,212.3253173828125,206.1179962158203,-0.0334603382031069,-0.00435263188168844
782,782,782,782,2022-03-14,203.2473907470703,206.53005981445312,207.1541748046875,-0.015894388789370217,-0.018859306414175103
783,783,783,783,2022-03-15,208.156982421875,193.58224487304688,211.7592620849609,0.07528964011336048,-0.017011202379618284
784,784,784,784,2022-03-16,217.4947967529297,196.3739776611328,213.24636840820312,0.10755406262760236,0.01992262928761379
785,785,785,785,2022-03-17,219.46826171875,208.62869262695312,206.1851501464844,0.051956271955262645,0.0644232213756839
786,786,786,786,2022-03-18,210.73692321777344,211.09312438964844,210.3489685058593,-0.0016874124768625487,0.0018443385516451194
787,787,787,787,2022-03-21,213.86558532714844,205.2208404541016,212.3253173828125,0.04212410812624201,0.0072542830187269924
788,788,788,788,2022-03-22,218.11094665527344,203.2473907470703,206.53005981445312,0.0731303651848596,0.05607361393893262
789,789,789,789,2022-03-23,213.20135498046875,208.156982421875,193.58224487304688,0.024233501561673476,0.10134767328629901
790,790,790,790,2022-03-24,216.715072631836,217.4947967529297,196.3739776611328,-0.003585024252232838,0.10358345445242345
791,791,791,791,2022-03-25,218.101303100586,219.46826171875,208.62869262695312,-0.006228502506279376,0.045404159678893
792,792,792,792,2022-03-28,221.4610290527344,210.73692321777344,211.09312438964844,0.050888594514966856,0.04911531198878971
793,793,793,793,2022-03-29,229.6629180908203,213.86558532714844,205.2208404541016,0.07386570746998311,0.11910134264451222
794,794,794,794,2022-03-30,226.46685791015625,218.11094665527344,203.2473907470703,0.03831037085951228,0.11424238745569548
795,795,795,795,2022-03-31,222.75099182128903,213.20135498046875,208.156982421875,0.044791632969195305,0.07011059263837782
796,796,796,796,2022-04-01,212.98956298828125,216.715072631836,217.4947967529297,-0.01719081925549215,-0.020714214003778264
797,797,797,797,2022-04-04,209.8512725830078,218.101303100586,219.46826171875,-0.037826598925790766,-0.043819498365856746
798,798,798,798,2022-04-05,203.151107788086,221.4610290527344,210.73692321777344,-0.08267784784964782,-0.03599661280927191
799,799,799,799,2022-04-06,196.3835906982422,229.6629180908203,213.86558532714844,-0.1449050968664336,-0.08174290689249597
800,800,800,800,2022-04-07,196.1622009277344,226.46685791015625,218.11094665527344,-0.13381497523334862,-0.10063110570158251
801,801,801,801,2022-04-08,193.99620056152344,222.75099182128903,213.20135498046875,-0.1290893971993412,-0.09007988912971343
802,802,802,802,2022-04-11,196.4991149902344,212.98956298828125,216.715072631836,-0.07742373742019537,-0.09328357919961228
803,803,803,803,2022-04-12,196.7494201660156,209.8512725830078,218.101303100586,-0.06243399077701428,-0.09789892417434631
804,804,804,804,2022-04-13,198.6073608398437,203.151107788086,221.4610290527344,-0.02236634098486945,-0.10319498789761694
805,805,805,805,2022-04-14,198.05862426757807,196.3835906982422,229.6629180908203,0.008529396796240984,-0.13761165313916424
806,806,806,806,2022-04-18,195.6712188720703,196.1622009277344,226.46685791015625,-0.0025029391663736744,-0.13598298365716344
807,807,807,807,2022-04-19,201.0140075683593,193.99620056152344,222.75099182128903,0.03617497139904158,-0.09758423105190528
808,808,808,808,2022-04-20,201.3798370361328,196.4991149902344,212.98956298828125,0.024838392000599896,-0.05450842655978971
809,809,809,809,2022-04-21,199.13682556152344,196.7494201660156,209.8512725830078,0.01213424361552562,-0.05105733641546639
810,810,810,810,2022-04-22,197.5484313964844,198.6073608398437,203.151107788086,-0.005331773398938644,-0.027578862121913406
811,811,811,811,2022-04-25,197.7313232421875,198.05862426757807,196.3835906982422,-0.0016525461923252438,0.006862755381717323
812,812,812,812,2022-04-26,192.53292846679688,195.6712188720703,196.1622009277344,-0.016038589749498344,-0.018501385301414652
813,813,813,813,2022-04-27,191.820541381836,201.0140075683593,193.99620056152344,-0.04573545046803196,-0.01121495768159364
814,814,814,814,2022-04-28,199.127197265625,201.3798370361328,196.4991149902344,-0.011186024398776473,0.01337452474287848
815,815,815,815,2022-04-29,191.31997680664065,199.13682556152344,196.7494201660156,-0.039253657543455,-0.027595727371362067
816,816,816,816,2022-05-02,189.6545562744141,197.5484313964844,198.6073608398437,-0.03995918907716922,-0.04507790913474308
817,817,817,817,2022-05-03,191.99383544921875,197.7313232421875,198.05862426757807,-0.02901658522732531,-0.03062118017221893
818,818,818,818,2022-05-04,201.66864013671875,192.53292846679688,195.6712188720703,0.04745012576639507,0.030650502916167444
819,819,819,819,2022-05-05,199.5026397705078,191.820541381836,201.0140075683593,0.04004836152234548,-0.007518718800417434
820,820,820,820,2022-05-06,202.3617553710937,199.127197265625,201.3798370361328,0.016243678160919206,0.004875951581908788
821,821,821,821,2022-05-09,200.49417114257807,191.31997680664065,199.13682556152344,0.04795209830706493,0.0068161455181743325
822,822,822,822,2022-05-10,200.29200744628903,189.6545562744141,197.5484313964844,0.05608856112311611,0.013888118626961932
823,823,823,823,2022-05-11,199.464111328125,191.99383544921875,197.7313232421875,0.03890893611988955,0.008763346431536867
824,824,824,824,2022-05-12,200.42678833007807,201.66864013671875,192.53292846679688,-0.0061578825830271855,0.041000050880348526
825,825,825,825,2022-05-13,203.40139770507807,199.5026397705078,191.820541381836,0.01954238770502026,0.060373389835186364
826,826,826,826,2022-05-16,201.8900451660156,202.3617553710937,199.127197265625,-0.002331024477491117,0.013874789272030563
827,827,827,827,2022-05-17,213.230224609375,200.49417114257807,191.31997680664065,0.06352331039958226,0.11452148473171797
828,828,828,828,2022-05-18,195.9696655273437,200.29200744628903,189.6545562744141,-0.021580201696787316,0.0332979569644094
829,829,829,829,2022-05-19,191.6184234619141,199.464111328125,191.99383544921875,-0.03933383210629049,-0.001955333547175031
830,830,830,830,2022-05-20,193.3993377685547,200.42678833007807,201.66864013671875,-0.035062431624409585,-0.04100440387041826
831,831,831,831,2022-05-23,197.0478515625,203.40139770507807,199.5026397705078,-0.031236492051005427,-0.012304539984190677
832,832,832,832,2022-05-24,197.58694458007807,201.8900451660156,202.3617553710937,-0.02131408005976254,-0.023595420894919172
833,833,833,833,2022-05-25,196.6820373535156,213.230224609375,200.49417114257807,-0.0776071370096556,-0.019013688863560696
834,834,834,834,2022-05-26,204.3640899658203,195.9696655273437,200.29200744628903,0.04283532564026005,0.020330728976408308
835,835,835,835,2022-05-27,211.46853637695312,191.6184234619141,199.464111328125,0.10359188097059158,0.060183383210629104
836,836,836,836,2022-05-31,216.1952362060547,193.3993377685547,200.42678833007807,0.1178695785648467,0.07867435290140934
837,837,837,837,2022-06-01,210.50588989257807,197.0478515625,203.40139770507807,0.06829832562680549,0.03492843347026131
838,838,838,838,2022-06-02,213.2494659423828,197.58694458007807,201.8900451660156,0.07926900937504522,0.05626538330320496
839,839,839,839,2022-06-03,210.5347595214844,196.6820373535156,213.230224609375,0.070432065654628,-0.012641102324159381
840,840,840,840,2022-06-06,214.52981567382807,204.3640899658203,195.9696655273437,0.04974320933637588,0.09470930154695134
841,841,841,841,2022-06-07,213.1050720214844,211.46853637695312,191.6184234619141,0.007738908456878191,0.11213247751117716
842,842,842,842,2022-06-08,209.06190490722656,216.1952362060547,193.3993377685547,-0.03299485883227038,0.08098562962721001
843,843,843,843,2022-06-09,208.89822387695312,210.50588989257807,197.0478515625,-0.007637154553943093,0.06013956620427496
844,844,844,844,2022-06-10,199.05018615722656,213.2494659423828,197.58694458007807,-0.06658530056526712,0.007405557995029843
845,845,845,845,2022-06-13,193.47634887695312,210.5347595214844,196.6820373535156,-0.08102420086499074,-0.016298837045299552
846,846,846,846,2022-06-14,221.3647308349609,214.52981567382807,204.3640899658203,0.03185997778287697,0.08318800466355869
847,847,847,847,2022-06-15,224.08908081054688,213.1050720214844,211.46853637695312,0.051542690583897155,0.05968048320482544
848,848,848,848,2022-06-16,216.89796447753903,209.06190490722656,216.1952362060547,0.037482005981863686,0.0032504336534713296
849,849,849,849,2022-06-17,221.3166046142578,208.89822387695312,210.50588989257807,0.05944703840382792,0.051355877629820634
850,850,850,850,2022-06-21,221.9134521484375,199.05018615722656,213.2494659423828,0.1148618166734674,0.040628407521524856
851,851,851,851,2022-06-22,220.469467163086,193.47634887695312,210.5347595214844,0.13951637211895052,0.047187968695439064
852,852,852,852,2022-06-23,219.6127014160156,221.3647308349609,214.52981567382807,-0.00791467282225522,0.023693143660345806
853,853,853,853,2022-06-24,235.34494018554688,224.08908081054688,213.1050720214844,0.050229396873273435,0.10436104571842542
854,854,854,854,2022-06-27,232.66482543945312,216.89796447753903,209.06190490722656,0.07269252618342037,0.1128991938665278
855,855,855,855,2022-06-28,232.2971649169922,221.3166046142578,208.89822387695312,0.04961471518087346,0.11201120146345378
856,856,856,856,2022-06-29,226.2209930419922,221.9134521484375,199.05018615722656,0.019410904800279516,0.13650229326238272
857,857,857,857,2022-06-30,219.35145568847656,220.469467163086,193.47634887695312,-0.00507104901642641,0.13373782874091478
858,858,858,858,2022-07-01,216.35208129882807,219.6127014160156,221.3647308349609,-0.014847138148949224,-0.022644300730408795
859,859,859,859,2022-07-05,222.1573486328125,235.34494018554688,224.08908081054688,-0.056035160740389056,-0.008620376194802382
860,860,860,860,2022-07-06,220.32867431640625,232.66482543945312,216.89796447753903,-0.05302112641971801,0.01581716014316248
861,861,861,861,2022-07-07,223.8408660888672,232.2971649169922,221.3166046142578,-0.036402936002885466,0.011405657876457198
862,862,862,862,2022-07-08,223.0087738037109,226.2209930419922,221.9134521484375,-0.0141994745716858,0.0049358055794685995
863,863,863,863,2022-07-11,216.9132537841797,219.35145568847656,220.469467163086,-0.011115503640694357,-0.016130185393316565
864,864,864,864,2022-07-12,215.7425079345703,216.35208129882807,219.6127014160156,-0.0028175063562980718,-0.01762281259913978
865,865,865,865,2022-07-13,209.1148834228516,222.1573486328125,235.34494018554688,-0.05870823220670429,-0.11145366771860654
866,866,866,866,2022-07-14,207.33457946777344,220.32867431640625,232.66482543945312,-0.05897595893475238,-0.10887011358006682
867,867,867,867,2022-07-15,210.7596893310547,223.8408660888672,232.2971649169922,-0.05843962716182105,-0.0927151891571022
868,868,868,868,2022-07-18,210.90481567382807,223.0087738037109,226.2209930419922,-0.054275703701848865,-0.06770449179895988
869,869,869,869,2022-07-19,218.1129913330078,216.9132537841797,219.35145568847656,0.005530955475970156,-0.005646027520453845
870,870,870,870,2022-07-20,220.2706298828125,215.7425079345703,216.35208129882807,0.02098854783692161,0.01811190611368363
871,871,871,871,2022-07-21,220.2706298828125,209.1148834228516,222.1573486328125,0.05334745321500067,-0.008492713662686113
872,872,872,872,2022-07-22,219.9223022460937,207.33457946777344,220.32867431640625,0.06071212438674167,-0.0018443903026846842
873,873,873,873,2022-07-25,220.7640838623047,210.7596893310547,223.8408660888672,0.04746825430898882,-0.013745399936671898
874,874,874,874,2022-07-26,217.57118225097656,210.90481567382807,223.0087738037109,0.03160841328278763,-0.02438285929288342
875,875,875,875,2022-07-27,220.24159240722656,218.1129913330078,216.9132537841797,0.00975916684838296,0.015344099841674286
876,876,876,876,2022-07-28,222.3508453369141,220.2706298828125,215.7425079345703,0.009443907502367788,0.030630669243670416
877,877,877,877,2022-07-29,225.52438354492188,220.2706298828125,209.1148834228516,0.023851358053974092,0.07847122047687338
878,878,878,878,2022-08-01,229.98472595214844,219.9223022460937,207.33457946777344,0.04575444874524304,0.10924442291545278
879,879,879,879,2022-08-02,225.6985321044922,220.7640838623047,210.7596893310547,0.022351680381421213,0.07088092993898853
880,880,880,880,2022-08-03,225.6211395263672,217.57118225097656,210.90481567382807,0.036999188918800385,0.06977708785606129
881,881,881,881,2022-08-04,228.4366912841797,220.24159240722656,218.1129913330078,0.03720958783207662,0.04733188925647247
882,882,882,882,2022-08-05,227.2659454345703,222.3508453369141,220.2706298828125,0.022105155886449124,0.03175782243633396
883,883,883,883,2022-08-08,221.58648681640625,225.52438354492188,220.2706298828125,-0.017461068584325612,0.005973819270838732
884,884,884,884,2022-08-09,217.6679229736328,229.98472595214844,219.9223022460937,-0.05355487381835222,-0.010250798802288963
885,885,885,885,2022-08-10,224.9051513671875,225.6985321044922,220.7640838623047,-0.003515223293243941,0.018757885940657193
886,886,886,886,2022-08-11,221.7993621826172,225.6211395263672,217.57118225097656,-0.01693891517334245,0.019433547622879743
887,887,887,887,2022-08-12,223.19259643554688,228.4366912841797,220.24159240722656,-0.02295644722900081,0.013398940663595926
888,888,888,888,2022-08-15,225.6405029296875,227.2659454345703,222.3508453369141,-0.007152160442580602,0.014794895822360488
889,889,889,889,2022-08-16,230.48785400390625,221.58648681640625,225.52438354492188,0.040171074127255624,0.022008575662487928
890,890,890,890,2022-08-17,225.8436737060547,217.6679229736328,229.98472595214844,0.03756065947030818,-0.01800577072651055
891,891,891,891,2022-08-18,227.24659729003903,224.9051513671875,225.6985321044922,0.010410814997424467,0.006858995364799947
892,892,892,892,2022-08-19,224.20851135253903,221.7993621826172,225.6211395263672,0.01086183993594303,-0.006261063022700797
893,893,893,893,2022-08-22,216.3133850097656,223.19259643554688,228.4366912841797,-0.030821862085232077,-0.05307074886377361
894,894,894,894,2022-08-23,217.94851684570312,225.6405029296875,227.2659454345703,-0.03408956275186681,-0.040997909172228675
895,895,895,895,2022-08-24,218.7225646972656,230.48785400390625,221.58648681640625,-0.05104515965705181,-0.012924624422217312
896,896,896,896,2022-08-25,220.6286163330078,225.8436737060547,217.6679229736328,-0.02309144767027882,0.01360188179740951
897,897,897,897,2022-08-26,211.0789794921875,227.24659729003903,224.9051513671875,-0.07114569806832582,-0.06147556777135321
898,898,898,898,2022-08-29,209.6953582763672,224.20851135253903,221.7993621826172,-0.06473060718623558,-0.05457186074450582
899,899,899,899,2022-08-30,206.55088806152344,216.3133850097656,223.19259643554688,-0.04513126613871543,-0.0745620985632881
900,900,900,900,2022-08-31,203.96755981445312,217.94851684570312,225.6405029296875,-0.06414797968617436,-0.09605076585912387
901,901,901,901,2022-09-01,206.10780334472656,218.7225646972656,230.48785400390625,-0.057674713946405776,-0.10577585862188865
902,902,902,902,2022-09-02,203.05303955078125,220.6286163330078,225.8436737060547,-0.07966136521338063,-0.10091331663749159
903,903,903,903,2022-09-06,198.6265869140625,211.0789794921875,227.24659729003903,-0.058993996503502566,-0.1259425255087463
904,904,904,904,2022-09-07,196.14581298828125,209.6953582763672,224.20851135253903,-0.06461538013744861,-0.12516339453381764
905,905,905,905,2022-09-08,197.3618927001953,206.55088806152344,216.3133850097656,-0.04448780369606098,-0.08761127892624265
906,906,906,906,2022-09-09,203.39356994628903,203.96755981445312,217.94851684570312,-0.0028141233276813837,-0.06678158268779721
907,907,907,907,2022-09-12,208.03404235839844,206.10780334472656,218.7225646972656,0.0093457840140585,-0.04886794535196293
908,908,908,908,2022-09-13,199.76483154296875,203.05303955078125,220.6286163330078,-0.0161938379011074,-0.09456517987924162
909,909,909,909,2022-09-14,199.4437866210937,198.6265869140625,211.0789794921875,0.0041142513684975235,-0.05512246126585263
910,910,910,910,2022-09-15,199.30758666992188,196.14581298828125,209.6953582763672,0.01611950636860926,-0.049537441800475146
911,911,911,911,2022-09-16,156.6481475830078,197.3618927001953,206.55088806152344,-0.20628979870513375,-0.24160022233190082
912,912,912,912,2022-09-19,158.47711181640625,203.39356994628903,203.96755981445312,-0.22083519229120196,-0.22302785815268367
913,913,913,913,2022-09-20,153.12644958496094,208.03404235839844,206.10780334472656,-0.2639356143397117,-0.25705651557088993
914,914,914,914,2022-09-21,149.08912658691406,199.76483154296875,203.05303955078125,-0.2536768086987049,-0.26576264548047523
915,915,915,915,2022-09-22,150.34408569335938,199.4437866210937,198.6265869140625,-0.24618315646510802,-0.24308176448499796
916,916,916,916,2022-09-23,145.27554321289062,199.30758666992188,196.14581298828125,-0.2710987793280294,-0.25934925145932064
917,917,917,917,2022-09-26,139.02011108398438,156.6481475830078,197.3618927001953,-0.11253268405030037,-0.29560813801494923
918,918,918,918,2022-09-27,141.0144805908203,158.47711181640625,203.39356994628903,-0.11019024151459911,-0.3066915506323107
919,919,919,919,2022-09-28,145.91763305664062,153.12644958496094,208.03404235839844,-0.04707753982319407,-0.2985877147680688
920,920,920,920,2022-09-29,148.1746368408203,149.08912658691406,199.76483154296875,-0.006133846022369882,-0.2582546402370708
921,921,921,921,2022-09-30,144.43890380859375,150.34408569335938,199.4437866210937,-0.039277779751242026,-0.2757914084182479
922,922,922,922,2022-10-03,147.34771728515625,145.27554321289062,199.30758666992188,0.014263750294356115,-0.260701914327113
923,923,923,923,2022-10-04,154.79974365234375,139.02011108398438,156.6481475830078,0.1135061139379081,-0.011799717769944262
924,924,924,924,2022-10-05,152.61082458496094,141.0144805908203,158.47711181640625,0.08223512894246343,-0.03701662129128991
925,925,925,925,2022-10-06,150.9764404296875,145.91763305664062,153.12644958496094,0.03466892429020696,-0.01404074319688664
926,926,926,926,2022-10-07,150.2176055908203,148.1746368408203,149.08912658691406,0.01378757386255458,0.007569156985089531
927,927,927,927,2022-10-10,149.05018615722656,144.43890380859375,150.34408569335938,0.031925487019366594,-0.008606254979473205
928,928,928,928,2022-10-11,147.9508819580078,147.34771728515625,145.27554321289062,0.004093478229352465,0.01841561687500759
929,929,929,929,2022-10-12,148.7388916015625,154.79974365234375,139.02011108398438,-0.03915285586255868,0.06990916955681925
930,930,930,930,2022-10-13,152.00765991210938,152.61082458496094,141.0144805908203,-0.003952305968412895,0.07795780458311796
931,931,931,931,2022-10-14,152.6984100341797,150.9764404296875,145.91763305664062,0.011405551750931275,0.04646989425127934
932,932,932,932,2022-10-17,152.7178497314453,150.2176055908203,148.1746368408203,0.016644148538989878,0.030661204828904998
933,933,933,933,2022-10-18,152.05630493164062,149.05018615722656,144.43890380859375,0.02016850063671205,0.052737876861356
934,934,934,934,2022-10-19,148.80699157714844,147.9508819580078,147.34771728515625,0.005786444851228367,0.00990360976660476
935,935,935,935,2022-10-20,146.0635528564453,148.7388916015625,154.79974365234375,-0.017986813780243915,-0.05643543451543798
936,936,936,936,2022-10-21,149.0696563720703,152.00765991210938,152.61082458496094,-0.01932799664002338,-0.02320391245195852
937,937,937,937,2022-10-24,150.55813598632812,152.6984100341797,150.9764404296875,-0.01401634795917317,-0.002770660390249313
938,938,938,938,2022-10-25,151.56988525390625,152.7178497314453,150.2176055908203,-0.007516897858094285,0.00900213831639296
939,939,939,939,2022-10-26,153.6712646484375,152.05630493164062,149.05018615722656,0.010620800745637649,0.031003507008950493
940,940,940,940,2022-10-27,152.64974975585938,148.80699157714844,147.9508819580078,0.025823774393817223,0.03175964709142609
941,941,941,941,2022-10-28,156.01580810546875,146.0635528564453,148.7388916015625,0.06813647247650301,0.048924100654181624
942,942,942,942,2022-10-31,155.9282684326172,149.0696563720703,152.00765991210938,0.04600944435954246,0.025792177333528565
943,943,943,943,2022-11-01,153.8949737548828,150.55813598632812,152.6984100341797,0.022163118231336876,0.007836124295172997
944,944,944,944,2022-11-02,150.36355590820312,151.56988525390625,152.7178497314453,-0.007958898587818508,-0.01541597021816521
945,945,945,945,2022-11-03,150.71377563476562,153.6712646484375,152.05630493164062,-0.01924555654850557,-0.008829159024208555
946,946,946,946,2022-11-04,152.4065399169922,152.64974975585938,148.80699157714844,-0.001593254094789942,0.024189376464731405
947,947,947,947,2022-11-07,154.91650390625,156.01580810546875,146.0635528564453,-0.007046107779511757,0.060610267768206105
948,948,948,948,2022-11-08,155.20834350585938,155.9282684326172,149.0696563720703,-0.004617026367280674,0.04117999117450988
949,949,949,949,2022-11-09,153.7490692138672,153.8949737548828,150.55813598632812,-0.0009480786633617733,0.021194027188466524
950,950,950,950,2022-11-10,161.49293518066406,150.36355590820312,151.56988525390625,0.07401646765560277,0.06546847950788481
951,951,951,951,2022-11-11,170.84201049804688,150.71377563476562,153.6712646484375,0.13355272123272455,0.11173686823552775
952,952,952,952,2022-11-14,170.01510620117188,152.4065399169922,152.64974975585938,0.11553681550522787,0.11375948190603524
953,953,953,953,2022-11-15,171.47439575195312,154.91650390625,156.01580810546875,0.10688268472494955,0.09908347002910212
954,954,954,954,2022-11-16,166.13345336914062,155.20834350585938,155.9282684326172,0.07038996497549,0.06544794628392547
955,955,955,955,2022-11-17,166.8825225830078,153.7490692138672,153.8949737548828,0.08542135205301182,0.08439228722837311
956,956,956,956,2022-11-18,169.9761962890625,161.49293518066406,150.36355590820312,0.052530230495272834,0.1304348002572704
957,957,957,957,2022-11-21,168.92550659179688,170.84201049804688,150.71377563476562,-0.011217989654084048,0.12083653853357701
958,958,958,958,2022-11-22,170.90037536621094,170.01510620117188,152.4065399169922,0.005207002982379416,0.12134541903051788
959,959,959,959,2022-11-23,171.5716552734375,171.47439575195312,154.91650390625,0.0005671955924257954,0.10751050370505788
960,960,960,960,2022-11-25,171.9024200439453,166.13345336914062,155.20834350585938,0.034724894702491405,0.10755914379986731
961,961,961,961,2022-11-28,168.50718688964844,166.8825225830078,153.7490692138672,0.009735377207235718,0.09598833834403564
962,962,962,962,2022-11-29,172.99203491210938,169.9761962890625,161.49293518066406,0.01774271156131846,0.07120497078451837
963,963,963,963,2022-11-30,177.27255249023438,168.92550659179688,170.84201049804688,0.04941258467620213,0.03764028515843898
964,964,964,964,2022-12-01,175.5506134033203,170.90037536621094,170.01510620117188,0.027210227169745416,0.032558913886149066
