,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BALL,BALL_6m,BALL_12m,BALL_6m_ret,BALL_12m_ret
723,723,723,723,2021-12-16,89.89205932617188,91.44963073730467,90.97261810302734,-0.01703201422001399,-0.011877846316698526
724,724,724,724,2021-12-17,90.33011627197266,90.16462707519533,88.49996948242188,0.0018354115371577162,0.0206796318716731
725,725,725,725,2021-12-20,87.61408233642578,91.02130889892578,91.09918212890624,-0.03743328462001727,-0.03825610407291036
726,726,726,726,2021-12-21,87.60435485839844,91.17706298828124,90.75846862792967,-0.03918428618765657,-0.034752831523212846
727,727,727,727,2021-12-22,87.64328002929688,89.87257385253906,90.22303009033205,-0.024805051504366182,-0.028593032826012443
728,728,728,728,2021-12-23,87.61408233642578,89.42477416992188,90.97261810302734,-0.02024821253733866,-0.03691809509975841
729,729,729,729,2021-12-27,89.48320007324219,89.89205932617188,91.44963073730467,-0.004548335592648334,-0.02150288249617094
730,730,730,730,2021-12-28,91.80010223388672,90.33011627197266,90.16462707519533,0.016273486878818133,0.01813876696154293
731,731,731,731,2021-12-29,92.70543670654295,87.61408233642578,91.02130889892578,0.05811114188889288,0.018502566354954286
732,732,732,732,2021-12-30,92.91960144042967,87.60435485839844,91.17706298828124,0.06067331459289527,0.01911158788227696
733,733,733,733,2021-12-31,93.71788024902344,87.64328002929688,89.87257385253906,0.06931050752203682,0.042786205308792846
734,734,734,734,2022-01-03,90.78766632080078,87.61408233642578,89.42477416992188,0.03622230467687704,0.015240655215848609
735,735,735,735,2022-01-04,87.62382507324219,89.48320007324219,89.89205932617188,-0.020779040070964094,-0.025232865616076627
736,736,736,736,2022-01-05,88.99644470214844,91.80010223388672,90.33011627197266,-0.030540897706139436,-0.014764417725409595
737,737,737,737,2022-01-06,89.13272094726562,92.70543670654295,87.61408233642578,-0.03853836286416168,0.017333270752166063
738,738,738,738,2022-01-07,88.11056518554688,92.91960144042967,87.60435485839844,-0.05175480932261478,0.005778369442554165
739,739,739,739,2022-01-10,87.55567169189453,93.71788024902344,87.64328002929688,-0.06575275220432786,-0.0009996013085437072
740,740,740,740,2022-01-11,87.46807098388672,90.78766632080078,87.61408233642578,-0.036564386677637284,-0.0016665283553207733
741,741,741,741,2022-01-12,88.52915954589844,87.62382507324219,89.48320007324219,0.010332058340291717,-0.010661671984940946
742,742,742,742,2022-01-13,88.6070327758789,88.99644470214844,91.80010223388672,-0.004375589694316506,-0.03478285296319783
743,743,743,743,2022-01-14,88.18844604492188,89.13272094726562,92.70543670654295,-0.010594032049155322,-0.04872411826201217
744,744,744,744,2022-01-18,87.17601013183594,88.11056518554688,92.91960144042967,-0.01060661739875246,-0.06181248326033695
745,745,745,745,2022-01-19,89.31768798828125,87.55567169189453,93.71788024902344,0.02012452491469885,-0.04695147018957502
746,746,746,746,2022-01-20,88.13977813720703,87.46807098388672,90.78766632080078,0.0076794554374481905,-0.029165725818277588
747,747,747,747,2022-01-21,85.98834991455078,88.52915954589844,87.62382507324219,-0.028700257004364294,-0.018664731393823075
748,748,748,748,2022-01-24,84.91751861572266,88.6070327758789,88.99644470214844,-0.041639066838954464,-0.045832461061529495
749,749,749,749,2022-01-25,84.1095199584961,88.18844604492188,89.13272094726562,-0.04625238644468277,-0.05635641922949319
750,750,750,750,2022-01-26,84.27501678466797,87.17601013183594,88.11056518554688,-0.033277427388346936,-0.04353108384677651
751,751,751,751,2022-01-27,91.4983139038086,89.31768798828125,87.55567169189453,0.02441426737124508,0.04503011781793065
752,752,752,752,2022-01-28,91.02130889892578,88.13977813720703,87.46807098388672,0.0326927389950209,0.040623256864709356
753,753,753,753,2022-01-31,94.52586364746094,85.98834991455078,88.52915954589844,0.09928686550438681,0.06773704994288887
754,754,754,754,2022-02-01,94.0099105834961,84.91751861572266,88.6070327758789,0.10707321782351231,0.06097572211094282
755,755,755,755,2022-02-02,91.95584869384766,84.1095199584961,88.18844604492188,0.0932870469267133,0.042719911937292965
756,756,756,756,2022-02-03,90.6513671875,84.27501678466797,87.17601013183594,0.07566121783308932,0.039865979762187864
757,757,757,757,2022-02-04,91.19652557373048,91.4983139038086,89.31768798828125,-0.0032982938941954476,0.02103544804804769
758,758,758,758,2022-02-07,89.96019744873047,91.02130889892578,88.13977813720703,-0.011657835544571449,0.020653776875743768
759,759,759,759,2022-02-08,90.97261810302734,94.52586364746094,85.98834991455078,-0.037590193914393666,0.057964459062531004
760,760,760,760,2022-02-09,91.55672454833984,94.0099105834961,84.91751861572266,-0.02609497253991555,0.07818417260473187
761,761,761,761,2022-02-10,90.21330261230467,91.95584869384766,84.1095199584961,-0.018949812396865773,0.07256946249152896
762,762,762,762,2022-02-11,89.9894027709961,90.6513671875,84.27501678466797,-0.007302310346127716,0.06780640579317843
763,763,763,763,2022-02-14,89.83363342285156,91.19652557373048,91.4983139038086,-0.014944562222132585,-0.018193564557999364
764,764,764,764,2022-02-15,89.40530395507812,89.96019744873047,91.02130889892578,-0.006168211157702053,-0.01775413871099285
765,765,765,765,2022-02-16,89.60000610351562,90.97261810302734,94.52586364746094,-0.015088188381664702,-0.0521112143689747
766,766,766,766,2022-02-17,88.50968933105469,91.55672454833984,94.0099105834961,-0.033280299533612,-0.05850682357107784
767,767,767,767,2022-02-18,88.20790100097656,90.21330261230467,91.95584869384766,-0.022229555434262305,-0.04075812192598305
768,768,768,768,2022-02-22,87.65303039550781,89.9894027709961,90.6513671875,-0.025962750096629184,-0.03307547238411235
769,769,769,769,2022-02-23,86.21224975585938,89.83363342285156,91.19652557373048,-0.04031211394897216,-0.05465422927588859
770,770,770,770,2022-02-24,85.52108001708984,89.40530395507812,89.96019744873047,-0.04344511752837299,-0.049345350027388934
771,771,771,771,2022-02-25,88.46102142333984,89.60000610351562,90.97261810302734,-0.01271188172531934,-0.027608270840826954
772,772,772,772,2022-02-28,87.55367279052734,88.50968933105469,91.55672454833984,-0.010801264220367313,-0.043722094445383775
773,773,773,773,2022-03-01,84.72433471679688,88.20790100097656,90.21330261230467,-0.03949267859963157,-0.06084432934571593
774,774,774,774,2022-03-02,86.02192687988281,87.65303039550781,89.9894027709961,-0.018608638038698055,-0.04408825671628991
775,775,775,775,2022-03-03,87.94392395019531,86.21224975585938,89.83363342285156,0.020086173359815884,-0.02103565669843599
776,776,776,776,2022-03-04,88.00247955322266,85.52108001708984,89.40530395507812,0.029015063135743313,-0.015690617220655234
777,777,777,777,2022-03-07,87.50489807128906,88.46102142333984,89.60000610351562,-0.010808414109024889,-0.0233829005525521
778,778,778,778,2022-03-08,85.65119934082031,87.55367279052734,88.50968933105469,-0.021729224932216296,-0.03229578605278682
779,779,779,779,2022-03-09,84.3048095703125,84.72433471679688,88.20790100097656,-0.004951648754595639,-0.04424877348142375
780,780,780,780,2022-03-10,84.93897247314453,86.02192687988281,87.65303039550781,-0.012589283291113307,-0.030963651913880397
781,781,781,781,2022-03-11,83.47551727294922,87.94392395019531,86.21224975585938,-0.05080972597693789,-0.03174412558145956
782,782,782,782,2022-03-14,86.28535461425781,88.00247955322266,85.52108001708984,-0.019512233606171825,0.008936680839569
783,783,783,783,2022-03-15,88.53907012939453,87.50489807128906,88.46102142333984,0.011818447662929055,0.0008822948774374062
784,784,784,784,2022-03-16,88.19759368896484,85.65119934082031,87.55367279052734,0.029729815434480944,0.007354584655495655
785,785,785,785,2022-03-17,89.3390884399414,84.3048095703125,84.72433471679688,0.05971520361990956,0.05446786615167887
786,786,786,786,2022-03-18,90.7342529296875,84.93897247314453,86.02192687988281,0.06822875633885594,0.05478052190559235
787,787,787,787,2022-03-21,91.30013275146484,83.47551727294922,87.94392395019531,0.09373545362924318,0.038163054939079455
788,788,788,788,2022-03-22,91.895263671875,86.28535461425781,88.00247955322266,0.06501577333368469,0.04423493677014001
789,789,789,789,2022-03-23,89.18299865722656,88.53907012939453,87.50489807128906,0.007272817829360179,0.01917721890916746
790,790,790,790,2022-03-24,90.68547821044922,88.19759368896484,85.65119934082031,0.02820807708493822,0.05877651344491608
791,791,791,791,2022-03-25,91.93428802490234,89.3390884399414,84.3048095703125,0.02904887021211966,0.09049873303167422
792,792,792,792,2022-03-28,91.00743103027344,90.7342529296875,84.93897247314453,0.003010749433266735,0.0714449254616023
793,793,793,793,2022-03-29,88.6756591796875,91.30013275146484,83.47551727294922,-0.02874556139936435,0.06229541399228222
794,794,794,794,2022-03-30,89.26103973388672,91.895263671875,86.28535461425781,-0.02866550279886182,0.034486560702355895
795,795,795,795,2022-03-31,87.80732727050781,89.18299865722656,88.53907012939453,-0.015425264988073839,-0.008264632300941543
796,796,796,796,2022-04-01,87.04634094238281,90.68547821044922,88.19759368896484,-0.04012921737724362,-0.013053108349440956
797,797,797,797,2022-04-04,87.65123748779297,91.93428802490234,89.3390884399414,-0.04658817323901199,-0.01889263682473208
798,798,798,798,2022-04-05,87.55367279052734,91.00743103027344,90.7342529296875,-0.03795028824181634,-0.035053797617365934
799,799,799,799,2022-04-06,86.21705627441406,88.6756591796875,91.30013275146484,-0.027725792263821325,-0.05567436019931993
800,800,800,800,2022-04-07,85.5926513671875,89.26103973388672,91.895263671875,-0.04109730715254667,-0.0685847349782015
801,801,801,801,2022-04-08,85.29019927978516,87.80732727050781,89.18299865722656,-0.028666491384803705,-0.043649568146988615
802,802,802,802,2022-04-11,85.90486907958984,87.04634094238281,90.68547821044922,-0.013113381337287011,-0.05271636898429599
803,803,803,803,2022-04-12,84.20724487304688,87.65123748779297,91.93428802490234,-0.03929200218337736,-0.08404963281776257
804,804,804,804,2022-04-13,85.8072738647461,87.55367279052734,91.00743103027344,-0.019946609549544747,-0.05713991820950892
805,805,805,805,2022-04-14,85.02677154541016,86.21705627441406,88.6756591796875,-0.013805675819126062,-0.04114869478312466
806,806,806,806,2022-04-18,84.01210021972656,85.5926513671875,89.26103973388672,-0.018465967839697672,-0.05880437344006728
807,807,807,807,2022-04-19,85.49507904052734,85.29019927978516,87.80732727050781,0.0024021489276875307,-0.026333203638656877
808,808,808,808,2022-04-20,86.83170318603516,85.90486907958984,87.04634094238281,0.010789075361800737,-0.002465787234982475
809,809,809,809,2022-04-21,86.47071838378906,84.20724487304688,87.65123748779297,0.02687979536861307,-0.013468367793076697
810,810,810,810,2022-04-22,84.34383392333984,85.8072738647461,87.55367279052734,-0.01705496370520987,-0.03666138455284518
811,811,811,811,2022-04-25,83.86577606201172,85.02677154541016,86.21705627441406,-0.013654469789887158,-0.027271636425611923
812,812,812,812,2022-04-26,78.91929626464844,84.01210021972656,85.5926513671875,-0.06061988620399117,-0.07796644917459983
813,813,813,813,2022-04-27,79.03638458251953,85.49507904052734,85.29019927978516,-0.07554463403614364,-0.07332395457009866
814,814,814,814,2022-04-28,80.90959167480469,86.83170318603516,85.90486907958984,-0.06820218070054973,-0.05814894380616642
815,815,815,815,2022-04-29,79.18270874023438,86.47071838378906,84.20724487304688,-0.08428297786549899,-0.05966869169496791
816,816,816,816,2022-05-02,78.67538452148438,84.34383392333984,85.8072738647461,-0.06720644697047473,-0.08311520716184706
817,817,817,817,2022-05-03,79.71930694580078,83.86577606201172,85.02677154541016,-0.04944173071438551,-0.0624210998858733
818,818,818,818,2022-05-04,81.1925277709961,78.91929626464844,84.01210021972656,0.028804508072709956,-0.03356150413281078
819,819,819,819,2022-05-05,74.9289321899414,79.03638458251953,85.49507904052734,-0.05196913313120566,-0.12358777802377674
820,820,820,820,2022-05-06,70.15806579589844,80.90959167480469,86.83170318603516,-0.13288320527088116,-0.19202246159347802
821,821,821,821,2022-05-09,67.7970199584961,79.18270874023438,86.47071838378906,-0.14379008956475592,-0.21595401049419038
822,822,822,822,2022-05-10,67.40676879882812,78.67538452148438,84.34383392333984,-0.14322924242688717,-0.20080976091157798
823,823,823,823,2022-05-11,65.640869140625,79.71930694580078,83.86577606201172,-0.17660010284268235,-0.21731041882818714
824,824,824,824,2022-05-12,67.57263946533203,81.1925277709961,78.91929626464844,-0.1677480512009556,-0.14377544322324487
825,825,825,825,2022-05-13,68.05068969726562,74.9289321899414,79.03638458251953,-0.09179688394917673,-0.13899541259739767
826,826,826,826,2022-05-16,69.96294403076172,70.15806579589844,80.90959167480469,-0.0027811736672496146,-0.13529480766681168
827,827,827,827,2022-05-17,71.51420593261719,67.7970199584961,79.18270874023438,0.054828161715613444,-0.09684567413290146
828,828,828,828,2022-05-18,69.4751205444336,67.40676879882812,78.67538452148438,0.030684629785153295,-0.1169395489200108
829,829,829,829,2022-05-19,68.00191497802734,65.640869140625,79.71930694580078,0.03596914343629698,-0.14698311383639862
830,830,830,830,2022-05-20,67.2994613647461,67.57263946533203,81.1925277709961,-0.0040427324246538054,-0.17111262313984676
831,831,831,831,2022-05-23,69.0848617553711,68.05068969726562,74.9289321899414,0.015197084154564111,-0.07799484476511509
832,832,832,832,2022-05-24,68.40192413330078,69.96294403076172,70.15806579589844,-0.02231209562557257,-0.025031215480007196
833,833,833,833,2022-05-25,68.5775375366211,71.51420593261719,67.7970199584961,-0.04106412645849844,0.011512564690937976
834,834,834,834,2022-05-26,70.01172637939453,69.4751205444336,67.40676879882812,0.007723712182949649,0.038645341217004026
835,835,835,835,2022-05-27,71.93372344970703,68.00191497802734,65.640869140625,0.05781908455004725,0.0958679309318804
836,836,836,836,2022-05-31,69.35104370117188,67.2994613647461,67.57263946533203,0.030484379738297207,0.02631840712322986
837,837,837,837,2022-06-01,69.7227783203125,69.0848617553711,68.05068969726562,0.009233811123488422,0.024571222282763427
838,838,838,838,2022-06-02,70.93586730957031,68.40192413330078,69.96294403076172,0.0370449107737294,0.013906265556532516
839,839,839,839,2022-06-03,72.00220489501953,68.5775375366211,71.51420593261719,0.0499386166581095,0.006823804529999977
840,840,840,840,2022-06-06,72.16851043701172,70.01172637939453,69.4751205444336,0.030806040204315766,0.03876768937529995
841,841,841,841,2022-06-07,72.55982971191406,71.93372344970703,68.00191497802734,0.008703932344678034,0.06702627029488006
842,842,842,842,2022-06-08,71.10218048095703,69.35104370117188,67.2994613647461,0.025250330583785674,0.05650445098811652
843,843,843,843,2022-06-09,68.8912353515625,69.7227783203125,69.0848617553711,-0.011926417575183534,-0.002802732738964142
844,844,844,844,2022-06-10,66.99336242675781,70.93586730957031,68.40192413330078,-0.055578440531460105,-0.020592428128161755
845,845,845,845,2022-06-13,65.95637512207031,72.00220489501953,68.5775375366211,-0.083967286581906,-0.03822188006023186
846,846,846,846,2022-06-14,65.05635070800781,72.16851043701172,70.01172637939453,-0.09854934909888935,-0.07077922410502302
847,847,847,847,2022-06-15,64.83132934570312,72.55982971191406,71.93372344970703,-0.10651210727609994,-0.09873524910704223
848,848,848,848,2022-06-16,61.93559646606445,71.10218048095703,69.35104370117188,-0.12892127854430036,-0.10692625286304258
849,849,849,849,2022-06-17,63.50086212158203,68.8912353515625,69.7227783203125,-0.07824468820268027,-0.08923792695331856
850,850,850,850,2022-06-21,64.06826782226562,66.99336242675781,70.93586730957031,-0.04366245398848467,-0.09681420341748814
851,851,851,851,2022-06-22,64.0389175415039,65.95637512207031,72.00220489501953,-0.029071603419951852,-0.11059782634609927
852,852,852,852,2022-06-23,64.29326629638672,65.05635070800781,72.16851043701172,-0.011729591397556915,-0.10912299689902105
853,853,853,853,2022-06-24,70.03583526611328,64.83132934570312,72.55982971191406,0.08027763695323786,-0.03478501060189709
854,854,854,854,2022-06-27,69.47821044921875,61.93559646606445,71.10218048095703,0.12178156687789432,-0.022839946971432545
855,855,855,855,2022-06-28,68.43144226074219,63.50086212158203,68.8912353515625,0.07764587714919235,-0.006674188501250122
856,856,856,856,2022-06-29,66.86618041992188,64.06826782226562,66.99336242675781,0.04367080136172952,-0.0018984269818518307
857,857,857,857,2022-06-30,67.27706146240234,64.0389175415039,65.95637512207031,0.0505652507133616,0.020023634377840605
858,858,858,858,2022-07-01,69.39016723632812,64.29326629638672,65.05635070800781,0.07927581274911599,0.06661634846030284
859,859,859,859,2022-07-05,68.50971221923828,70.03583526611328,64.83132934570312,-0.0217906024976533,0.05673773637928581
860,860,860,860,2022-07-06,69.89888763427734,69.47821044921875,61.93559646606445,0.006054807432987364,0.12857373824721474
861,861,861,861,2022-07-07,68.8912353515625,68.43144226074219,63.50086212158203,0.006719032591310459,0.08488661491964922
862,862,862,862,2022-07-08,67.13031768798828,66.86618041992188,64.06826782226562,0.003950237121480793,0.047793548503874295
863,863,863,863,2022-07-11,66.93466186523438,67.27706146240234,64.0389175415039,-0.005089395846447853,0.04521850828995855
864,864,864,864,2022-07-12,66.191162109375,69.39016723632812,64.29326629638672,-0.04610170654378154,0.029519355949954917
865,865,865,865,2022-07-13,66.1226806640625,68.50971221923828,70.03583526611328,-0.03484223590864066,-0.05587360509347927
866,866,866,866,2022-07-14,65.20307922363281,69.89888763427734,69.47821044921875,-0.06718001630031345,-0.06153197092936935
867,867,867,867,2022-07-15,65.03678131103516,68.8912353515625,68.43144226074219,-0.05594984646243428,-0.0496067427129836
868,868,868,868,2022-07-18,65.5846176147461,67.13031768798828,66.86618041992188,-0.023025365088042204,-0.019166083618467833
869,869,869,869,2022-07-19,68.4607925415039,66.93466186523438,67.27706146240234,0.022800304561816143,0.017594868940033814
870,870,870,870,2022-07-20,69.2140884399414,66.191162109375,69.39016723632812,0.04566963676466784,-0.002537517971199499
871,871,871,871,2022-07-21,70.26085662841797,66.1226806640625,68.50971221923828,0.0625833061030836,0.025560527879256556
872,872,872,872,2022-07-22,69.17494201660156,65.20307922363281,69.89888763427734,0.06091526412956805,-0.010357040607907653
873,873,873,873,2022-07-25,68.3434066772461,65.03678131103516,68.8912353515625,0.05084238948414699,-0.007952080863708577
874,874,874,874,2022-07-26,68.63690185546875,65.5846176147461,67.13031768798828,0.046539636148406505,0.022442678946982708
875,875,875,875,2022-07-27,70.78912353515625,68.4607925415039,66.93466186523438,0.03400969967212708,0.057585435744523794
876,876,876,876,2022-07-28,71.96308135986328,69.2140884399414,66.191162109375,0.039717245171945637,0.08720075409690953
877,877,877,877,2022-07-29,71.82611083984375,70.26085662841797,66.1226806640625,0.022277755873427507,0.08625527759162743
878,878,878,878,2022-08-01,71.57176208496094,69.17494201660156,65.20307922363281,0.03464867477278344,0.09767457207787511
879,879,879,879,2022-08-02,70.23150634765625,68.3434066772461,65.03678131103516,0.027626654306636578,0.07987364890918536
880,880,880,880,2022-08-03,71.22935485839844,68.63690185546875,65.5846176147461,0.03777054227168808,0.08606800571454687
881,881,881,881,2022-08-04,57.99308013916016,70.78912353515625,68.4607925415039,-0.18076284543403254,-0.1529008358469961
882,882,882,882,2022-08-05,55.136474609375,71.96308135986328,69.2140884399414,-0.23382276623681597,-0.20339231719828055
883,883,883,883,2022-08-08,55.743011474609375,71.82611083984375,70.26085662841797,-0.22391716852240695,-0.20662778466519083
884,884,884,884,2022-08-09,53.68860626220703,71.57176208496094,69.17494201660156,-0.24986328828295845,-0.22387204532354943
885,885,885,885,2022-08-10,56.23216247558594,70.23150634765625,68.3434066772461,-0.19933139128145005,-0.17721159641420703
886,886,886,886,2022-08-11,56.5256462097168,71.22935485839844,68.63690185546875,-0.2064276544117537,-0.17645399658707017
887,887,887,887,2022-08-12,58.178958892822266,57.99308013916016,70.78912353515625,0.003205188502077627,-0.17813703592574293
888,888,888,888,2022-08-15,58.94202423095703,55.136474609375,71.96308135986328,0.06902054671690894,-0.18094079468043212
889,889,889,889,2022-08-16,60.35076522827149,55.743011474609375,71.82611083984375,0.08266065344820706,-0.15976565454253433
890,890,890,890,2022-08-17,59.92031478881836,53.68860626220703,71.57176208496094,0.11607134102488348,-0.16279391420196498
891,891,891,891,2022-08-18,60.37033081054688,56.23216247558594,70.23150634765625,0.07359077354988064,-0.14040956900874524
892,892,892,892,2022-08-19,60.56599044799805,56.5256462097168,71.22935485839844,0.07147807250696614,-0.14970463275427381
893,893,893,893,2022-08-22,59.17681503295898,58.178958892822266,57.99308013916016,0.017151495302192954,0.020411657579806564
894,894,894,894,2022-08-23,59.73444366455078,58.94202423095703,55.136474609375,0.013444048519418939,0.0833925108152267
895,895,895,895,2022-08-24,59.96923065185547,60.35076522827149,55.743011474609375,-0.006321950930910369,0.07581612592228026
896,896,896,896,2022-08-25,59.17681503295898,59.92031478881836,53.68860626220703,-0.012408141687502039,0.10222296969208644
897,897,897,897,2022-08-26,56.45716094970703,60.37033081054688,56.23216247558594,-0.06481942053821255,0.0040012417132060385
898,898,898,898,2022-08-29,55.56692123413086,60.56599044799805,56.5256462097168,-0.08253921345774717,-0.016960884834981926
899,899,899,899,2022-08-30,55.58649063110352,59.17681503295898,58.178958892822266,-0.06067113277143754,-0.04456023811795273
900,900,900,900,2022-08-31,54.79127502441406,59.73444366455078,58.94202423095703,-0.08275240107526483,-0.0704208798510002
901,901,901,901,2022-09-01,54.60474395751953,59.96923065185547,60.35076522827149,-0.08945398558602247,-0.09521041280948361
902,902,902,902,2022-09-02,54.79127502441406,59.17681503295898,59.92031478881836,-0.07410909164513757,-0.08559767722317468
903,903,903,903,2022-09-06,54.52620315551758,56.45716094970703,60.37033081054688,-0.03420217668950054,-0.09680463195355415
904,904,904,904,2022-09-07,57.56961441040039,55.56692123413086,60.56599044799805,0.036041103804027586,-0.04947291401385312
905,905,905,905,2022-09-08,57.79541397094727,55.58649063110352,59.17681503295898,0.039738492478381904,-0.023343619646348346
906,906,906,906,2022-09-09,58.24702453613281,54.79127502441406,59.73444366455078,0.06307116434466842,-0.024900527018730245
907,907,907,907,2022-09-12,59.58219146728516,54.60474395751953,59.96923065185547,0.09115412231651332,-0.006453962813317005
908,908,908,908,2022-09-13,57.51070785522461,54.79127502441406,59.17681503295898,0.049632588940462075,-0.02815472878704972
909,909,909,909,2022-09-14,56.36206817626953,54.52620315551758,56.45716094970703,0.033669408733921324,-0.0016843350221278364
910,910,910,910,2022-09-15,56.60750198364258,57.56961441040039,55.56692123413086,-0.016712156866279138,0.018726622357341682
911,911,911,911,2022-09-16,55.62575912475586,57.79541397094727,55.58649063110352,-0.037540259635168605,0.0007064395180644834
912,912,912,912,2022-09-19,55.949737548828125,58.24702453613281,54.79127502441406,-0.03944041786854868,0.02114319339891013
913,913,913,913,2022-09-20,54.26113128662109,59.58219146728516,54.60474395751953,-0.0893062180095493,-0.006292725613103567
914,914,914,914,2022-09-21,52.916141510009766,57.51070785522461,54.79127502441406,-0.0798906241387437,-0.034223213706356836
915,915,915,915,2022-09-22,48.33138275146485,56.36206817626953,54.52620315551758,-0.14248386698105397,-0.1136118058025074
916,916,916,916,2022-09-23,48.24302673339844,56.60750198364258,57.56961441040039,-0.14776266320073894,-0.1620053872606282
917,917,917,917,2022-09-26,47.42818069458008,55.62575912475586,57.79541397094727,-0.14737018530912072,-0.179378129925302
918,918,918,918,2022-09-27,46.62314224243164,55.949737548828125,58.24702453613281,-0.1666959616791237,-0.19956182116204824
919,919,919,919,2022-09-28,48.33138275146485,54.26113128662109,59.58219146728516,-0.10928169749786076,-0.18882838040621253
920,920,920,920,2022-09-29,46.78022384643555,52.916141510009766,57.51070785522461,-0.11595550031578794,-0.18658236716198306
921,921,921,921,2022-09-30,47.43799209594727,48.33138275146485,56.36206817626953,-0.018484690581100804,-0.15833478736821116
922,922,922,922,2022-10-03,48.46882247924805,48.24302673339844,56.60750198364258,0.004680381002987399,-0.14377386775954715
923,923,923,923,2022-10-04,49.63710784912109,47.42818069458008,55.62575912475586,0.046574149001533005,-0.10765967727655812
924,924,924,924,2022-10-05,50.01016998291016,46.62314224243164,55.949737548828125,0.0726469211977736,-0.10615898887344055
925,925,925,925,2022-10-06,49.028419494628906,48.33138275146485,54.26113128662109,0.014422031886578424,-0.09643572973721593
926,926,926,926,2022-10-07,47.63433837890625,46.78022384643555,52.916141510009766,0.01825802576906188,-0.0998145930595562
927,927,927,927,2022-10-10,48.42955780029297,47.43799209594727,48.33138275146485,0.02090235401068763,0.0020312898832828274
928,928,928,928,2022-10-11,47.58525466918945,48.46882247924805,48.24302673339844,-0.01822961163203196,-0.013634552157019031
929,929,929,929,2022-10-12,48.04667282104492,49.63710784912109,47.42818069458008,-0.032041250930866405,0.013040604075617024
930,930,930,930,2022-10-13,48.04667282104492,50.01016998291016,46.62314224243164,-0.03926195736859561,0.030532703506151337
931,931,931,931,2022-10-14,46.59368896484375,49.028419494628906,48.33138275146485,-0.049659576116906745,-0.035953736220560195
932,932,932,932,2022-10-17,48.31174850463867,47.63433837890625,46.78022384643555,0.014221046177737895,0.03273872017437607
933,933,933,933,2022-10-18,49.2149543762207,48.42955780029297,47.43799209594727,0.016217298104732603,0.03745863182150244
934,934,934,934,2022-10-19,48.04667282104492,47.58525466918945,48.46882247924805,0.009696662444348192,-0.00870971557817124
935,935,935,935,2022-10-20,47.6245231628418,48.04667282104492,49.63710784912109,-0.008786241240376191,-0.04054597001092053
936,936,936,936,2022-10-21,48.30192947387695,48.04667282104492,50.01016998291016,0.005312681146159015,-0.034157862483110146
937,937,937,937,2022-10-24,48.48845672607422,46.59368896484375,49.028419494628906,0.04066575974828113,-0.011013260760197263
938,938,938,938,2022-10-25,47.53616714477539,48.31174850463867,47.63433837890625,-0.016053680188967134,-0.002060934138519155
939,939,939,939,2022-10-26,47.310359954833984,49.2149543762207,48.42955780029297,-0.03869950598403815,-0.023109809304354467
940,940,940,940,2022-10-27,46.89802932739258,48.04667282104492,47.58525466918945,-0.023906826970737205,-0.014441980957639822
941,941,941,941,2022-10-28,48.69462966918945,47.6245231628418,48.04667282104492,0.02246965292835923,0.013485987896766805
942,942,942,942,2022-10-31,48.48845672607422,48.30192947387695,48.04667282104492,0.0038616936058040174,0.00919489069877466
943,943,943,943,2022-11-01,48.55718231201172,48.48845672607422,46.59368896484375,0.0014173597300848328,0.042140757488626335
944,944,944,944,2022-11-02,46.97657012939453,47.53616714477539,48.31174850463867,-0.011772026416781989,-0.02763672225847802
945,945,945,945,2022-11-03,50.0985221862793,47.310359954833984,49.2149543762207,0.05893343940116069,0.017953238426357432
946,946,946,946,2022-11-04,49.92180633544922,46.89802932739258,48.04667282104492,0.06447556648804609,0.03902733330543895
947,947,947,947,2022-11-07,50.078887939453125,48.69462966918945,47.6245231628418,0.028427329248989608,0.05153573439925396
948,948,948,948,2022-11-08,49.617469787597656,48.48845672607422,48.30192947387695,0.023284161587191043,0.02723577149091283
949,949,949,949,2022-11-09,48.645538330078125,48.55718231201172,48.48845672607422,0.001819628196271017,0.003239566994085008
950,950,950,950,2022-11-10,52.5234375,46.97657012939453,47.53616714477539,0.11807731716740721,0.10491528145370776
951,951,951,951,2022-11-11,55.77301788330078,50.0985221862793,47.310359954833984,0.1132667282264781,0.17887536549174188
952,952,952,952,2022-11-14,54.52620315551758,49.92180633544922,46.89802932739258,0.09223217583773202,0.1626544641113412
953,953,953,953,2022-11-15,54.47711563110352,50.078887939453125,48.69462966918945,0.08782598561230004,0.11874997307090762
954,954,954,954,2022-11-16,53.74080657958984,49.617469787597656,48.48845672607422,0.08310252033494159,0.10832165443391428
955,955,955,955,2022-11-17,53.37755584716797,48.645538330078125,48.55718231201172,0.09727546820391497,0.09927210158493538
956,956,956,956,2022-11-18,54.08441925048828,52.5234375,46.97657012939453,0.029719717992339634,0.1513062597272543
957,957,957,957,2022-11-21,54.18258666992188,55.77301788330078,50.0985221862793,-0.028516140487622743,0.08152065780417583
958,958,958,958,2022-11-22,54.38875579833984,54.52620315551758,49.92180633544922,-0.002520757896633974,0.08947892295553128
959,959,959,959,2022-11-23,55.095611572265625,54.47711563110352,50.078887939453125,0.011353316599034047,0.10017641843161273
960,960,960,960,2022-11-25,55.14469528198242,53.74080657958984,49.617469787597656,0.0261233277232904,0.11139676243157304
961,961,961,961,2022-11-28,54.17277145385742,53.37755584716797,48.645538330078125,0.014897939668993665,0.11362261192948386
