,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CMG,CMG_6m,CMG_12m,CMG_6m_ret,CMG_12m_ret
730,730,730,730,2021-12-28,1752.9100341796875,1683.8399658203125,1722.5999755859375,0.04101937818403445,0.01759552944579612
731,731,731,731,2021-12-29,1748.5999755859375,1679.8399658203125,1721.4000244140625,0.04093247640530295,0.015801063544851113
732,732,732,732,2021-12-30,1747.219970703125,1723.8900146484375,1690.9300537109375,0.013533320488224643,0.03328932315600697
733,733,733,733,2021-12-31,1748.25,1744.6600341796875,1677.199951171875,0.0020576878876006344,0.04236230079692138
734,734,734,734,2022-01-03,1690.6700439453125,1748.6700439453125,1701.1700439453125,-0.03316806403862316,-0.006172222487323298
735,735,735,735,2022-01-04,1647.3199462890625,1766.239990234375,1678.969970703125,-0.06732949350191764,-0.018850857946439592
736,736,736,736,2022-01-05,1594.550048828125,1752.9100341796875,1683.8399658203125,-0.09034119393678441,-0.05302755535244008
737,737,737,737,2022-01-06,1620.969970703125,1748.5999755859375,1679.8399658203125,-0.0729898242392718,-0.03504500209246997
738,738,738,738,2022-01-07,1597.81005859375,1747.219970703125,1723.8900146484375,-0.08551293747475242,-0.0731368909752631
739,739,739,739,2022-01-10,1543.4599609375,1748.25,1744.6600341796875,-0.11714001948376951,-0.11532336919541386
740,740,740,740,2022-01-11,1581.6099853515625,1690.6700439453125,1748.6700439453125,-0.06450700358968309,-0.09553549520230398
741,741,741,741,2022-01-12,1554.0699462890625,1647.3199462890625,1766.239990234375,-0.05660709700630129,-0.12012526333817075
742,742,742,742,2022-01-13,1507.4300537109375,1594.550048828125,1752.9100341796875,-0.05463609949478487,-0.1400414029711614
743,743,743,743,2022-01-14,1498.1300048828125,1620.969970703125,1748.5999755859375,-0.07578176526430558,-0.14324029177639397
744,744,744,744,2022-01-18,1477.75,1597.81005859375,1747.219970703125,-0.07514038226759956,-0.15422784493167363
745,745,745,745,2022-01-19,1467.6800537109375,1543.4599609375,1748.25,-0.049097423415203845,-0.1604861697635135
746,746,746,746,2022-01-20,1420.43994140625,1581.6099853515625,1690.6700439453125,-0.10190252049369009,-0.15983609782808905
747,747,747,747,2022-01-21,1378.4000244140625,1554.0699462890625,1647.3199462890625,-0.11303861984750385,-0.16324692873463909
748,748,748,748,2022-01-24,1416.5699462890625,1507.4300537109375,1594.550048828125,-0.06027484140852757,-0.11161775867108381
749,749,749,749,2022-01-25,1368.4000244140625,1498.1300048828125,1620.969970703125,-0.08659460797522567,-0.1558140809847981
750,750,750,750,2022-01-26,1358.4599609375,1477.75,1597.81005859375,-0.08072410019455256,-0.1497988427153254
751,751,751,751,2022-01-27,1345.1400146484375,1467.6800537109375,1543.4599609375,-0.08349233796062372,-0.12849050270704954
752,752,752,752,2022-01-28,1410.02001953125,1420.43994140625,1581.6099853515625,-0.007335700420169955,-0.1084906945514581
753,753,753,753,2022-01-31,1485.5799560546875,1378.4000244140625,1554.0699462890625,0.07775676853037328,-0.04407136911560583
754,754,754,754,2022-02-01,1512.449951171875,1416.5699462890625,1507.4300537109375,0.06768462449311863,0.0033301030774726126
755,755,755,755,2022-02-02,1484.5699462890625,1368.4000244140625,1498.1300048828125,0.08489470900495122,-0.009051323015728974
756,756,756,756,2022-02-03,1447.43994140625,1358.4599609375,1477.75,0.06550062793705247,-0.02051095150989679
757,757,757,757,2022-02-04,1483.43994140625,1345.1400146484375,1467.6800537109375,0.10281452135223135,0.010737958627607291
758,758,758,758,2022-02-07,1452.93994140625,1410.02001953125,1420.43994140625,0.030439228720503086,0.022880235237418445
759,759,759,759,2022-02-08,1460.3499755859375,1485.5799560546875,1378.4000244140625,-0.01698325315034155,0.05945295249592775
760,760,760,760,2022-02-09,1608.739990234375,1512.449951171875,1416.5699462890625,0.06366494242529663,0.13565870463984742
761,761,761,761,2022-02-10,1578.0,1484.5699462890625,1368.4000244140625,0.06293408669930445,0.15317156668108534
762,762,762,762,2022-02-11,1561.47998046875,1447.43994140625,1358.4599609375,0.07878740651007954,0.14944865904707405
763,763,763,763,2022-02-14,1563.949951171875,1483.43994140625,1345.1400146484375,0.05427251047946324,0.16266703401922444
764,764,764,764,2022-02-15,1566.989990234375,1452.93994140625,1410.02001953125,0.07849605174852581,0.1113246397418588
765,765,765,765,2022-02-16,1575.4300537109375,1460.3499755859375,1485.5799560546875,0.07880308148656368,0.06048149565430894
766,766,766,766,2022-02-17,1509.8599853515625,1608.739990234375,1512.449951171875,-0.061464254934327056,-0.001712430760638206
767,767,767,767,2022-02-18,1523.3199462890625,1578.0,1484.5699462890625,-0.03465149157854086,0.026101835145499352
768,768,768,768,2022-02-22,1480.06005859375,1561.47998046875,1447.43994140625,-0.052142789464747485,0.02253642189520355
769,769,769,769,2022-02-23,1428.8900146484375,1563.949951171875,1483.43994140625,-0.08635822164400875,-0.036772588653707805
770,770,770,770,2022-02-24,1484.6099853515625,1566.989990234375,1452.93994140625,-0.05257213217455903,0.021797214766262174
771,771,771,771,2022-02-25,1497.0,1575.4300537109375,1460.3499755859375,-0.04978326617941231,0.02509674052574784
772,772,772,772,2022-02-28,1523.3499755859375,1509.8599853515625,1608.739990234375,0.008934596827025576,-0.05307881644441326
773,773,773,773,2022-03-01,1487.949951171875,1523.3199462890625,1578.0,-0.023219019223999382,-0.057065937153437885
774,774,774,774,2022-03-02,1496.5799560546875,1480.06005859375,1561.47998046875,0.011161639938201962,-0.041563148567924535
775,775,775,775,2022-03-03,1462.1700439453125,1428.8900146484375,1563.949951171875,0.02329082641470004,-0.06507874957910154
776,776,776,776,2022-03-04,1442.280029296875,1484.6099853515625,1566.989990234375,-0.028512509327265234,-0.0795856780928429
777,777,777,777,2022-03-07,1323.9599609375,1497.0,1575.4300537109375,-0.11559120845858384,-0.15961996673930257
778,778,778,778,2022-03-08,1313.5999755859375,1523.3499755859375,1509.8599853515625,-0.13768996183514715,-0.1299855693042471
779,779,779,779,2022-03-09,1420.6300048828125,1487.949951171875,1523.3199462890625,-0.04524342114870383,-0.06741193250729205
780,780,780,780,2022-03-10,1469.030029296875,1496.5799560546875,1480.06005859375,-0.018408589962971456,-0.00745242007770619
781,781,781,781,2022-03-11,1475.4100341796875,1462.1700439453125,1428.8900146484375,0.009055027689289785,0.0325567531820814
782,782,782,782,2022-03-14,1471.969970703125,1442.280029296875,1484.6099853515625,0.02058542086360582,-0.008514030468038558
783,783,783,783,2022-03-15,1493.6500244140625,1323.9599609375,1497.0,0.12816857645483815,-0.0022377926425768413
784,784,784,784,2022-03-16,1554.739990234375,1313.5999755859375,1523.3499755859375,0.18357187814416331,0.020605911413340117
785,785,785,785,2022-03-17,1563.550048828125,1420.6300048828125,1487.949951171875,0.10060328407402741,0.050808226175019566
786,786,786,786,2022-03-18,1587.72998046875,1469.030029296875,1496.5799560546875,0.08080158254401959,0.060905549379636215
787,787,787,787,2022-03-21,1540.2099609375,1475.4100341796875,1462.1700439453125,0.04391994446061953,0.053372668463112394
788,788,788,788,2022-03-22,1558.3399658203125,1471.969970703125,1442.280029296875,0.058676465441703796,0.08046976604121592
789,789,789,789,2022-03-23,1541.6700439453125,1493.6500244140625,1323.9599609375,0.03214944514869722,0.16443857022205677
790,790,790,790,2022-03-24,1565.93994140625,1554.739990234375,1313.5999755859375,0.00720374547655811,0.1920980287075258
791,791,791,791,2022-03-25,1556.3699951171875,1563.550048828125,1420.6300048828125,-0.0045921483078325,0.09554915056547197
792,792,792,792,2022-03-28,1575.1099853515625,1587.72998046875,1469.030029296875,-0.0079484517345082,0.07221088333058834
793,793,793,793,2022-03-29,1590.3299560546875,1540.2099609375,1475.4100341796875,0.032541014789100764,0.0778901588119496
794,794,794,794,2022-03-30,1574.0899658203125,1558.3399658203125,1471.969970703125,0.010106908855224805,0.06937641198509459
795,795,795,795,2022-03-31,1582.030029296875,1541.6700439453125,1493.6500244140625,0.02617939260743274,0.05917049070278879
796,796,796,796,2022-04-01,1594.0400390625,1565.93994140625,1554.739990234375,0.017944556437468062,0.025277569931291488
797,797,797,797,2022-04-04,1610.75,1556.3699951171875,1563.550048828125,0.0349402809443895,0.030187681684543
798,798,798,798,2022-04-05,1604.68994140625,1575.1099853515625,1587.72998046875,0.01877961306180498,0.010681892479282196
799,799,799,799,2022-04-06,1550.8499755859375,1590.3299560546875,1540.2099609375,-0.024825024717947564,0.006908158574666645
800,800,800,800,2022-04-07,1544.18994140625,1574.0899658203125,1558.3399658203125,-0.018995117854321952,-0.009080190923945075
801,801,801,801,2022-04-08,1543.989990234375,1582.030029296875,1541.6700439453125,-0.024045080281697717,0.0015048267287631756
802,802,802,802,2022-04-11,1511.469970703125,1594.0400390625,1565.93994140625,-0.05179924364254784,-0.03478420165604157
803,803,803,803,2022-04-12,1532.6099853515625,1610.75,1556.3699951171875,-0.04851157203069223,-0.015266299042109188
804,804,804,804,2022-04-13,1590.0,1604.68994140625,1575.1099853515625,-0.009154379937956536,0.009453317410792694
805,805,805,805,2022-04-14,1603.1700439453125,1550.8499755859375,1590.3299560546875,0.033736382746891724,0.008073851493358486
806,806,806,806,2022-04-18,1589.760009765625,1544.18994140625,1574.0899658203125,0.02951066260532409,0.009954986236854868
807,807,807,807,2022-04-19,1632.030029296875,1543.989990234375,1582.030029296875,0.05702112035657403,0.03160496265815027
808,808,808,808,2022-04-20,1612.5799560546875,1511.469970703125,1594.0400390625,0.06689513342069708,0.011630772463589567
809,809,809,809,2022-04-21,1521.1099853515625,1532.6099853515625,1610.75,-0.007503539785017166,-0.05565110330494338
810,810,810,810,2022-04-22,1480.8499755859375,1590.0,1604.68994140625,-0.06864781409689469,-0.07717376586269797
811,811,811,811,2022-04-25,1516.0,1603.1700439453125,1550.8499755859375,-0.054373548379679004,-0.02247153247223066
812,812,812,812,2022-04-26,1438.2099609375,1589.760009765625,1544.18994140625,-0.09532888479844681,-0.06863144074895156
813,813,813,813,2022-04-27,1475.6300048828125,1632.030029296875,1543.989990234375,-0.09583158496259048,-0.04427488894612952
814,814,814,814,2022-04-28,1500.8199462890625,1612.5799560546875,1511.469970703125,-0.06930509668435625,-0.007046136953093529
815,815,815,815,2022-04-29,1455.6099853515625,1521.1099853515625,1532.6099853515625,-0.04306066006453935,-0.050241092473593096
816,816,816,816,2022-05-02,1461.1600341796875,1480.8499755859375,1590.0,-0.0132963782495652,-0.08103142504422167
817,817,817,817,2022-05-03,1447.5400390625,1516.0,1603.1700439453125,-0.04515828557882584,-0.09707641773284115
818,818,818,818,2022-05-04,1434.530029296875,1438.2099609375,1589.760009765625,-0.0025586887454361884,-0.09764365659923424
819,819,819,819,2022-05-05,1369.8599853515625,1475.6300048828125,1632.030029296875,-0.07167787262475034,-0.16064045344696432
820,820,820,820,2022-05-06,1354.530029296875,1500.8199462890625,1612.5799560546875,-0.09747332939830988,-0.1600230275645701
821,821,821,821,2022-05-09,1276.5699462890625,1455.6099853515625,1521.1099853515625,-0.12300000746371487,-0.16076420601892327
822,822,822,822,2022-05-10,1321.0799560546875,1461.1600341796875,1480.8499755859375,-0.09586908678599504,-0.10789075339521326
823,823,823,823,2022-05-11,1281.68994140625,1447.5400390625,1516.0,-0.1145737549088196,-0.15455808614363453
824,824,824,824,2022-05-12,1281.1199951171875,1434.530029296875,1438.2099609375,-0.10694097094285326,-0.1092260310295119
825,825,825,825,2022-05-13,1318.280029296875,1369.8599853515625,1475.6300048828125,-0.03765345116015628,-0.10663240450876676
826,826,826,826,2022-05-16,1299.0699462890625,1354.530029296875,1500.8199462890625,-0.04094415170448551,-0.13442651831676966
827,827,827,827,2022-05-17,1322.06005859375,1276.5699462890625,1455.6099853515625,0.03563464143655071,-0.09174842718982668
828,828,828,828,2022-05-18,1252.8900146484375,1321.0799560546875,1461.1600341796875,-0.05161681629770121,-0.14253744604243523
829,829,829,829,2022-05-19,1272.489990234375,1281.68994140625,1447.5400390625,-0.007177984998291365,-0.1209293312131775
830,830,830,830,2022-05-20,1294.1099853515625,1281.1199951171875,1434.530029296875,0.010139557796213117,-0.09788574730229826
831,831,831,831,2022-05-23,1289.7900390625,1318.280029296875,1369.8599853515625,-0.021611485876464775,-0.05845119000867327
832,832,832,832,2022-05-24,1266.6400146484375,1299.0699462890625,1354.530029296875,-0.02496396112716237,-0.06488598462011241
833,833,833,833,2022-05-25,1288.77001953125,1322.06005859375,1276.5699462890625,-0.0251804287150994,0.009556917172970136
834,834,834,834,2022-05-26,1340.9100341796875,1252.8900146484375,1321.0799560546875,0.07025358850509189,0.015010505635269178
835,835,835,835,2022-05-27,1402.4200439453125,1272.489990234375,1281.68994140625,0.10210693577794361,0.09419602872641675
836,836,836,836,2022-05-31,1402.550048828125,1294.1099853515625,1281.1199951171875,0.08379509060592194,0.09478429356637275
837,837,837,837,2022-06-01,1374.719970703125,1289.7900390625,1318.280029296875,0.06584787373792822,0.042813317468180845
838,838,838,838,2022-06-02,1396.989990234375,1266.6400146484375,1299.0699462890625,0.10291004079964794,0.07537703741436852
839,839,839,839,2022-06-03,1375.06005859375,1288.77001953125,1322.06005859375,0.06695534327675112,0.0400889503131765
840,840,840,840,2022-06-06,1376.800048828125,1340.9100341796875,1252.8900146484375,0.02676541582477876,0.09889937083939238
841,841,841,841,2022-06-07,1390.43994140625,1402.4200439453125,1272.489990234375,-0.008542449596883883,0.09269224282868449
842,842,842,842,2022-06-08,1373.3499755859375,1402.550048828125,1294.1099853515625,-0.020819273627051715,0.06123126405894186
843,843,843,843,2022-06-09,1369.5899658203125,1374.719970703125,1289.7900390625,-0.0037316726257993205,0.061870478404233875
844,844,844,844,2022-06-10,1317.0400390625,1396.989990234375,1266.6400146484375,-0.05723015320851488,0.039790330189474865
845,845,845,845,2022-06-13,1232.6800537109375,1375.06005859375,1288.77001953125,-0.1035445717392316,-0.043522090807724956
846,846,846,846,2022-06-14,1204.010009765625,1376.800048828125,1340.9100341796875,-0.12550118603610716,-0.10209486164208781
847,847,847,847,2022-06-15,1266.1600341796875,1390.43994140625,1402.4200439453125,-0.0893817154740747,-0.09716062627163824
848,848,848,848,2022-06-16,1214.56005859375,1373.3499755859375,1402.550048828125,-0.11562232483707591,-0.1340344256459487
849,849,849,849,2022-06-17,1245.5999755859375,1369.5899658203125,1374.719970703125,-0.09053073790600641,-0.09392457945536847
850,850,850,850,2022-06-21,1261.239990234375,1317.0400390625,1396.989990234375,-0.0423677695234268,-0.09717320879101288
851,851,851,851,2022-06-22,1254.0,1232.6800537109375,1375.06005859375,0.017295604179591972,-0.08803983348738675
852,852,852,852,2022-06-23,1289.52001953125,1204.010009765625,1376.800048828125,0.07102101234380154,-0.06339339497493779
853,853,853,853,2022-06-24,1329.02001953125,1266.1600341796875,1390.43994140625,0.04964616134980737,-0.04417301319241573
854,854,854,854,2022-06-27,1331.7099609375,1214.56005859375,1373.3499755859375,0.09645459811957702,-0.030320031593310315
855,855,855,855,2022-06-28,1288.8699951171875,1245.5999755859375,1369.5899658203125,0.034738295102242134,-0.058937326292966774
856,856,856,856,2022-06-29,1288.199951171875,1261.239990234375,1317.0400390625,0.021375758100161457,-0.021897654615841478
857,857,857,857,2022-06-30,1307.260009765625,1254.0,1232.6800537109375,0.04247209710177424,0.06050228186151574
858,858,858,858,2022-07-01,1306.800048828125,1289.52001953125,1204.010009765625,0.013400357524621098,0.08537307682559003
859,859,859,859,2022-07-05,1362.7099609375,1329.02001953125,1266.1600341796875,0.02534946119030823,0.0762541259805003
860,860,860,860,2022-07-06,1342.3299560546875,1331.7099609375,1214.56005859375,0.007974705775806612,0.10519850093611094
861,861,861,861,2022-07-07,1351.239990234375,1288.8699951171875,1245.5999755859375,0.04839122281802877,0.08481054649888198
862,862,862,862,2022-07-08,1339.280029296875,1288.199951171875,1261.239990234375,0.03965229006454507,0.06187564592524364
863,863,863,863,2022-07-11,1290.0899658203125,1307.260009765625,1254.0,-0.013134375577197432,0.028779877049690983
864,864,864,864,2022-07-12,1261.4599609375,1306.800048828125,1289.52001953125,-0.03469550520087894,-0.021760079850447034
865,865,865,865,2022-07-13,1275.5699462890625,1362.7099609375,1329.02001953125,-0.06394611997147803,-0.04021765846765768
866,866,866,866,2022-07-14,1265.8399658203125,1342.3299560546875,1331.7099609375,-0.05698300174957782,-0.0494627186469464
867,867,867,867,2022-07-15,1299.989990234375,1351.239990234375,1288.8699951171875,-0.03792812555163538,0.008627708891753905
868,868,868,868,2022-07-18,1319.1600341796875,1339.280029296875,1288.199951171875,-0.01502299345697744,0.024033600513373887
869,869,869,869,2022-07-19,1342.530029296875,1290.0899658203125,1307.260009765625,0.040648377141061065,0.0269801105118892
870,870,870,870,2022-07-20,1374.8800048828125,1261.4599609375,1306.800048828125,0.0899117272505583,0.052096689249237604
871,871,871,871,2022-07-21,1368.0400390625,1275.5699462890625,1362.7099609375,0.07249315730780204,0.0039113812020079575
872,872,872,872,2022-07-22,1347.3299560546875,1265.8399658203125,1342.3299560546875,0.06437621850686814,0.0037248665854823226
873,873,873,873,2022-07-25,1328.8699951171875,1299.989990234375,1351.239990234375,0.022215559427196663,-0.016555160651593348
874,874,874,874,2022-07-26,1316.4300537109375,1319.1600341796875,1339.280029296875,-0.002069483912501613,-0.017061387526202232
875,875,875,875,2022-07-27,1510.0,1342.530029296875,1290.0899658203125,0.12474206688012357,0.1704610066010832
876,876,876,876,2022-07-28,1538.8800048828125,1374.8800048828125,1261.4599609375,0.11928313701382143,0.21991981714515751
877,877,877,877,2022-07-29,1564.219970703125,1368.0400390625,1275.5699462890625,0.14340218563709906,0.22629102014657398
878,878,878,878,2022-08-01,1557.3800048828125,1347.3299560546875,1265.8399658203125,0.15590097131307235,0.2303135048146241
879,879,879,879,2022-08-02,1549.8499755859375,1328.8699951171875,1299.989990234375,0.16629164724970913,0.19220146864862797
880,880,880,880,2022-08-03,1585.030029296875,1316.4300537109375,1319.1600341796875,0.20403664807618926,0.20154491360293325
881,881,881,881,2022-08-04,1584.3299560546875,1510.0,1342.530029296875,0.049225136460057994,0.18010764860466533
882,882,882,882,2022-08-05,1600.780029296875,1538.8800048828125,1374.8800048828125,0.040224074793132614,0.1643052656317574
883,883,883,883,2022-08-08,1621.81005859375,1564.219970703125,1368.0400390625,0.036817128645108665,0.18549897099879864
884,884,884,884,2022-08-09,1639.0899658203125,1557.3800048828125,1347.3299560546875,0.052466296396073586,0.21654681427849343
885,885,885,885,2022-08-10,1658.2900390625,1549.8499755859375,1328.8699951171875,0.06996810348405846,0.24789486191706978
886,886,886,886,2022-08-11,1631.0899658203125,1585.030029296875,1316.4300537109375,0.029059346303911937,0.2390251659952365
887,887,887,887,2022-08-12,1663.699951171875,1584.3299560546875,1510.0,0.0500968846886134,0.10178804713369205
888,888,888,888,2022-08-15,1692.030029296875,1600.780029296875,1538.8800048828125,0.057003459769597864,0.09952044599197007
889,889,889,889,2022-08-16,1714.6800537109375,1621.81005859375,1564.219970703125,0.05726317618088639,0.09618857055007424
890,890,890,890,2022-08-17,1705.489990234375,1639.0899658203125,1557.3800048828125,0.040510298884558926,0.09510202062900341
891,891,891,891,2022-08-18,1710.72998046875,1658.2900390625,1549.8499755859375,0.03162290080201924,0.10380359868185951
892,892,892,892,2022-08-19,1672.260009765625,1631.0899658203125,1585.030029296875,0.025240817372453872,0.055033645329385594
893,893,893,893,2022-08-22,1639.4300537109375,1663.699951171875,1584.3299560546875,-0.014587905375510912,0.03477817069965705
894,894,894,894,2022-08-23,1630.1500244140625,1692.030029296875,1600.780029296875,-0.03657145784139948,0.018347302302420543
895,895,895,895,2022-08-24,1643.1300048828125,1714.6800537109375,1621.81005859375,-0.04172792975183637,0.013145772636006914
896,896,896,896,2022-08-25,1663.239990234375,1705.489990234375,1639.0899658203125,-0.02477293929716573,0.014733800412215947
897,897,897,897,2022-08-26,1627.8599853515625,1710.72998046875,1658.2900390625,-0.04844130637991195,-0.01835026020426489
898,898,898,898,2022-08-29,1639.0799560546875,1672.260009765625,1631.0899658203125,-0.01984144422348999,0.004898558878912995
899,899,899,899,2022-08-30,1612.5,1639.4300537109375,1663.699951171875,-0.016426473120936036,-0.030774750660905403
900,900,900,900,2022-08-31,1596.800048828125,1630.1500244140625,1692.030029296875,-0.020458224756291776,-0.056281495493506695
901,901,901,901,2022-09-01,1613.1500244140625,1643.1300048828125,1714.6800537109375,-0.018245653344324486,-0.05921222975513252
902,902,902,902,2022-09-02,1616.52001953125,1663.239990234375,1705.489990234375,-0.028089735081791467,-0.05216680907690252
903,903,903,903,2022-09-06,1634.5799560546875,1627.8599853515625,1710.72998046875,0.004128101165699283,-0.044513175827547546
904,904,904,904,2022-09-07,1680.760009765625,1639.0799560546875,1672.260009765625,0.025428932589269593,0.005082941618146597
905,905,905,905,2022-09-08,1707.010009765625,1612.5,1639.4300537109375,0.05861085876937988,0.04122161595227358
906,906,906,906,2022-09-09,1723.3199462890625,1596.800048828125,1630.1500244140625,0.07923340029566583,0.05715420082792
907,907,907,907,2022-09-12,1747.93994140625,1613.1500244140625,1643.1300048828125,0.08355696305503058,0.06378675832829939
908,908,908,908,2022-09-13,1701.06005859375,1616.52001953125,1663.239990234375,0.052297551555850585,0.02273879210542895
909,909,909,909,2022-09-14,1721.489990234375,1634.5799560546875,1627.8599853515625,0.0531696438939937,0.05751723472863146
910,910,910,910,2022-09-15,1710.6500244140625,1680.760009765625,1639.0799560546875,0.0177836303069856,0.043664781632523963
911,911,911,911,2022-09-16,1693.5699462890625,1707.010009765625,1612.5,-0.007873453230896943,0.05027593568313948
912,912,912,912,2022-09-19,1705.1700439453125,1723.3199462890625,1596.800048828125,-0.010531940039824494,0.06786697883477588
913,913,913,913,2022-09-20,1699.6300048828125,1747.93994140625,1613.1500244140625,-0.02763821306387182,0.05360938484327371
914,914,914,914,2022-09-21,1665.280029296875,1701.06005859375,1616.52001953125,-0.021033960039279265,0.03016356690699329
915,915,915,915,2022-09-22,1588.47998046875,1721.489990234375,1634.5799560546875,-0.07726446887298843,-0.028202949274630185
916,916,916,916,2022-09-23,1557.52001953125,1710.6500244140625,1680.760009765625,-0.08951568275063337,-0.07332396625236237
917,917,917,917,2022-09-26,1531.989990234375,1693.5699462890625,1707.010009765625,-0.09540790234778329,-0.10253016592168696
918,918,918,918,2022-09-27,1539.0,1705.1700439453125,1723.3199462890625,-0.0974507173260204,-0.10695631225412938
919,919,919,919,2022-09-28,1566.5999755859375,1699.6300048828125,1747.93994140625,-0.07826999341897789,-0.10374496372822806
920,920,920,920,2022-09-29,1543.3499755859375,1665.280029296875,1701.06005859375,-0.07321894910516613,-0.09271282469484932
921,921,921,921,2022-09-30,1502.760009765625,1588.47998046875,1721.489990234375,-0.053963519689955164,-0.1270585258755822
922,922,922,922,2022-10-03,1504.699951171875,1557.52001953125,1710.6500244140625,-0.033912930618555825,-0.12039287423079437
923,923,923,923,2022-10-04,1536.1500244140625,1531.989990234375,1693.5699462890625,0.0027154447523844993,-0.09295153248316512
924,924,924,924,2022-10-05,1519.780029296875,1539.0,1705.1700439453125,-0.012488609943551054,-0.10872230327216748
925,925,925,925,2022-10-06,1506.989990234375,1566.5999755859375,1699.6300048828125,-0.03805054658529994,-0.11334232397345789
926,926,926,926,2022-10-07,1478.75,1543.3499755859375,1665.280029296875,-0.041856984227710226,-0.11201120893501193
927,927,927,927,2022-10-10,1475.8299560546875,1502.760009765625,1588.47998046875,-0.01792039549624269,-0.07091686757098459
928,928,928,928,2022-10-11,1491.06005859375,1504.699951171875,1557.52001953125,-0.009064858789622599,-0.04267037348097891
929,929,929,929,2022-10-12,1522.5400390625,1536.1500244140625,1531.989990234375,-0.008859802190709698,-0.006168415741691136
930,930,930,930,2022-10-13,1558.239990234375,1519.780029296875,1539.0,0.025306268141510824,0.012501618086013577
931,931,931,931,2022-10-14,1508.4100341796875,1506.989990234375,1566.5999755859375,0.0009423048291725689,-0.037144096969927376
932,932,932,932,2022-10-17,1541.97998046875,1478.75,1543.3499755859375,0.042759073858833485,-0.0008876762489774537
933,933,933,933,2022-10-18,1543.989990234375,1475.8299560546875,1502.760009765625,0.046184205639719256,0.027436170912733093
934,934,934,934,2022-10-19,1527.2099609375,1491.06005859375,1504.699951171875,0.024244430756091617,0.014959799625230197
935,935,935,935,2022-10-20,1536.199951171875,1522.5400390625,1536.1500244140625,0.00897179171576079,3.250122515319198e-05
936,936,936,936,2022-10-21,1549.8199462890625,1558.239990234375,1519.780029296875,-0.005403560425917497,0.019765963766536387
937,937,937,937,2022-10-24,1545.8399658203125,1508.4100341796875,1506.989990234375,0.02481416245747825,0.025779849791766285
938,938,938,938,2022-10-25,1584.02001953125,1541.97998046875,1478.75,0.027263673714959635,0.07118851701183426
939,939,939,939,2022-10-26,1476.030029296875,1543.989990234375,1475.8299560546875,-0.044015804096750544,0.0001355665951667806
940,940,940,940,2022-10-27,1466.93994140625,1527.2099609375,1491.06005859375,-0.039464134646065574,-0.01617648936974958
941,941,941,941,2022-10-28,1505.0,1536.199951171875,1522.5400390625,-0.02030982434810935,-0.011520248146183576
942,942,942,942,2022-10-31,1498.3299560546875,1549.8199462890625,1558.239990234375,-0.033223207868542604,-0.0384472446831996
943,943,943,943,2022-11-01,1477.719970703125,1545.8399658203125,1508.4100341796875,-0.04406665413197486,-0.02034596878908501
944,944,944,944,2022-11-02,1407.97998046875,1584.02001953125,1541.97998046875,-0.11113498370721009,-0.08690125792636105
945,945,945,945,2022-11-03,1391.8699951171875,1476.030029296875,1543.989990234375,-0.05701783331588328,-0.09852395163138072
946,946,946,946,2022-11-04,1397.5699462890625,1466.93994140625,1527.2099609375,-0.047288912898974855,-0.08488683151912924
947,947,947,947,2022-11-07,1396.3699951171875,1505.0,1536.199951171875,-0.07217940523774913,-0.09102327854392889
948,948,948,948,2022-11-08,1389.6400146484375,1498.3299560546875,1549.8199462890625,-0.07254072506996112,-0.10335389735056955
949,949,949,949,2022-11-09,1375.8199462890625,1477.719970703125,1545.8399658203125,-0.06895760119258365,-0.10998552456303423
950,950,950,950,2022-11-10,1470.9200439453125,1407.97998046875,1584.02001953125,0.044702385225398045,-0.07140059733551007
951,951,951,951,2022-11-11,1506.3499755859375,1391.8699951171875,1476.030029296875,0.08224904687244972,0.02054155111160294
952,952,952,952,2022-11-14,1513.1199951171875,1397.5699462890625,1466.93994140625,0.08267925990748615,0.03148053468819456
953,953,953,953,2022-11-15,1523.469970703125,1396.3699951171875,1505.0,0.09102170343847216,0.012272405782807416
954,954,954,954,2022-11-16,1526.550048828125,1389.6400146484375,1498.3299560546875,0.0985219429035542,0.018834364660067937
955,955,955,955,2022-11-17,1493.8299560546875,1375.8199462890625,1477.719970703125,0.08577431231748611,0.010901920303545198
956,956,956,956,2022-11-18,1502.47998046875,1470.9200439453125,1407.97998046875,0.021455915740183462,0.06711743157636274
957,957,957,957,2022-11-21,1494.3900146484375,1506.3499755859375,1391.8699951171875,-0.007939696040986655,0.07365631839963505
958,958,958,958,2022-11-22,1505.9000244140625,1513.1199951171875,1397.5699462890625,-0.004771578411774113,0.07751317092403598
959,959,959,959,2022-11-23,1508.8299560546875,1523.469970703125,1396.3699951171875,-0.00960965094814481,0.08053736569157799
960,960,960,960,2022-11-25,1515.199951171875,1526.550048828125,1389.6400146484375,-0.007435129732538459,0.09035428974402593
961,961,961,961,2022-11-28,1527.56005859375,1493.8299560546875,1375.8199462890625,0.022579613163031143,0.11029067627197109
962,962,962,962,2022-11-29,1552.719970703125,1502.47998046875,1470.9200439453125,0.033438043027169684,0.05561140260106057
963,963,963,963,2022-11-30,1626.9599609375,1494.3900146484375,1506.3499755859375,0.08871174525363124,0.08006770492006532
964,964,964,964,2022-12-01,1625.8299560546875,1505.9000244140625,1513.1199951171875,0.07964003565727351,0.0744884485706443
965,965,965,965,2022-12-02,1604.8800048828125,1508.8299560546875,1523.469970703125,0.06365863061154897,0.05343724244339021
