,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HUM,HUM_6m,HUM_12m,HUM_6m_ret,HUM_12m_ret
487,487,487,487,2021-01-11,424.6613464355469,401.8678894042969,379.9021911621094,0.05671878155041843,0.11781757598323028
488,488,488,488,2021-01-12,413.8180236816406,403.74853515625,396.1862182617188,0.02494000014512432,0.04450383331677199
489,489,489,489,2021-01-13,407.5000305175781,404.71826171875,395.931884765625,0.006873346379317136,0.029217514923813193
490,490,490,490,2021-01-14,396.705810546875,428.8634033203125,401.1741333007813,-0.07498329893497446,-0.011138112811865053
491,491,491,491,2021-01-15,398.4786987304688,438.52154541015625,399.08111572265625,-0.09131329372251196,-0.0015095101433115765
492,492,492,492,2021-01-19,398.968505859375,427.8251647949219,397.7929992675781,-0.067449653059514,0.0029550710896402155
493,493,493,493,2021-01-20,402.9159240722656,424.6613464355469,401.8678894042969,-0.05120650265394866,0.0026079084584793577
494,494,494,494,2021-01-21,406.1091918945313,413.8180236816406,403.74853515625,-0.018628554934668307,0.005846849047681957
495,495,495,495,2021-01-22,396.882080078125,407.5000305175781,404.71826171875,-0.02605631814546605,-0.019362065866132316
496,496,496,496,2021-01-25,395.7262573242188,396.705810546875,428.8634033203125,-0.002469218238336013,-0.0772673670440096
497,497,497,497,2021-01-26,387.7431945800781,398.4786987304688,438.52154541015625,-0.026941224674225772,-0.11579442643481597
498,498,498,498,2021-01-27,370.1901245117188,398.968505859375,427.8251647949219,-0.07213196261110333,-0.13471633981799658
499,499,499,499,2021-01-28,381.8072814941406,402.9159240722656,424.6613464355469,-0.05238969550962458,-0.10091350508142005
500,500,500,500,2021-01-29,375.2640380859375,406.1091918945313,413.8180236816406,-0.07595285805942664,-0.09316652100528988
501,501,501,501,2021-02-01,372.1199035644531,396.882080078125,407.5000305175781,-0.06239177266153595,-0.08682239092887334
502,502,502,502,2021-02-02,369.2694091796875,395.7262573242188,396.705810546875,-0.06685643839613908,-0.0691605734974371
503,503,503,503,2021-02-03,372.1492004394531,387.7431945800781,398.4786987304688,-0.04021732517449628,-0.06607504585539958
504,504,504,504,2021-02-04,377.2035217285156,370.1901245117188,398.968505859375,0.018945392522416782,-0.0545531384337663
505,505,505,505,2021-02-05,371.5321044921875,381.8072814941406,402.9159240722656,-0.026911946157084476,-0.07789173300196794
506,506,506,506,2021-02-08,370.59173583984375,375.2640380859375,406.1091918945313,-0.0124507060946345,-0.08745789744131582
507,507,507,507,2021-02-09,374.7546997070313,372.1199035644531,396.882080078125,0.0070805031317595635,-0.05575303467150239
508,508,508,508,2021-02-10,370.2587585449219,369.2694091796875,395.7262573242188,0.002679207485483781,-0.06435635318085908
509,509,509,509,2021-02-11,373.3833923339844,372.1492004394531,387.7431945800781,0.0033163900206525376,-0.037034311489709704
510,510,510,510,2021-02-12,372.84466552734375,377.2035217285156,370.1901245117188,-0.011555714488554192,0.007170750486999777
511,511,511,511,2021-02-16,367.4671020507813,371.5321044921875,381.8072814941406,-0.010941187564294741,-0.03755868507075444
512,512,512,512,2021-02-17,369.78857421875,370.59173583984375,375.2640380859375,-0.0021672410456580193,-0.014590963458996797
513,513,513,513,2021-02-18,370.58197021484375,374.7546997070313,372.1199035644531,-0.011134562142782078,-0.004132897313145145
514,514,514,514,2021-02-19,369.1910705566406,370.2587585449219,369.2694091796875,-0.0028836265547833584,-0.00021214490315046852
515,515,515,515,2021-02-22,372.1100463867188,373.3833923339844,372.1492004394531,-0.003410290798704252,-0.00010521063242396878
516,516,516,516,2021-02-23,370.5427856445313,372.84466552734375,377.2035217285156,-0.006173830808486214,-0.017658202270916856
517,517,517,517,2021-02-24,373.589111328125,367.4671020507813,371.5321044921875,0.016660020021323385,0.00553655205315029
518,518,518,518,2021-02-25,372.795654296875,369.78857421875,370.59173583984375,0.008131890187461854,0.00594702537561087
519,519,519,519,2021-02-26,371.8749084472656,370.58197021484375,374.7546997070313,0.003488939927844603,-0.007684470033376467
520,520,520,520,2021-03-01,377.0370788574219,369.1910705566406,370.2587585449219,0.02125189075930689,0.01830698168799061
521,521,521,521,2021-03-02,378.3887634277344,372.1100463867188,373.3833923339844,0.01687328010082889,0.013405446510252883
522,522,522,522,2021-03-03,374.7742919921875,370.5427856445313,372.84466552734375,0.011419751002022194,0.005175416582974268
523,523,523,523,2021-03-04,380.6024475097656,373.589111328125,367.4671020507813,0.01877286026005387,0.03574563650916729
524,524,524,524,2021-03-05,391.2107238769531,372.795654296875,369.78857421875,0.049397221689213566,0.0579308046590179
525,525,525,525,2021-03-08,392.8562316894531,371.8749084472656,370.58197021484375,0.056420378911267166,0.06010616615183939
526,526,526,526,2021-03-09,394.5997924804688,377.0370788574219,369.1910705566406,0.04658086593570365,0.06882268816935011
527,527,527,527,2021-03-10,394.7565612792969,378.3887634277344,372.1100463867188,0.043256564236449524,0.060859724461839626
528,528,528,528,2021-03-11,393.1893615722656,374.7742919921875,370.5427856445313,0.04913642684024344,0.061117303601910145
529,529,529,529,2021-03-12,398.2044677734375,380.6024475097656,373.589111328125,0.04624778526475515,0.0658888487349214
530,530,530,530,2021-03-15,397.744140625,391.2107238769531,372.795654296875,0.016700505250213382,0.06692268549959368
531,531,531,531,2021-03-16,394.8642578125,392.8562316894531,371.8749084472656,0.005111351077241366,0.06182011435303503
532,532,532,532,2021-03-17,394.8741149902344,394.5997924804688,377.0370788574219,0.0006951917233437577,0.047308440291512044
533,533,533,533,2021-03-18,399.3995361328125,394.7565612792969,378.3887634277344,0.011761615407908765,0.05552694671677494
534,534,534,534,2021-03-19,401.4271240234375,393.1893615722656,374.7742919921875,0.020951132599903444,0.07111702323436209
535,535,535,535,2021-03-22,396.0887451171875,398.2044677734375,380.6024475097656,-0.0053131564999259195,0.04068890704394246
536,536,536,536,2021-03-23,395.7360534667969,397.744140625,391.2107238769531,-0.005048690736330408,0.011567498827734335
537,537,537,537,2021-03-24,406.1679382324219,394.8642578125,392.8562316894531,0.028626750069866702,0.0338844225169157
538,538,538,538,2021-03-25,407.9212951660156,394.8741149902344,394.5997924804688,0.03304136604675634,0.033759527854303695
539,539,539,539,2021-03-26,414.9248962402344,399.3995361328125,394.7565612792969,0.03887175297634604,0.05109056299299364
540,540,540,540,2021-03-29,416.56060791015625,401.4271240234375,393.1893615722656,0.03769920611003652,0.059440179776062196
541,541,541,541,2021-03-30,417.6791687011719,396.0887451171875,398.2044677734375,0.05450905598844158,0.04890628434338584
542,542,542,542,2021-03-31,411.3410949707031,395.7360534667969,397.744140625,0.03943295377613487,0.03418517825136891
543,543,543,543,2021-04-01,405.0323181152344,406.1679382324219,394.8642578125,-0.0027959373704619095,0.025750774099089657
544,544,544,544,2021-04-05,405.3561096191406,407.9212951660156,394.8741149902344,-0.00628843254145639,0.02654515510383737
545,545,545,545,2021-04-06,399.6459045410156,414.9248962402344,399.3995361328125,-0.036823511526221986,0.0006168470063550036
546,546,546,546,2021-04-07,403.962890625,416.56060791015625,401.4271240234375,-0.030242219369608137,0.006316879079188542
547,547,547,547,2021-04-08,399.4693298339844,417.6791687011719,396.0887451171875,-0.043597670728500515,0.008534917385235596
548,548,548,548,2021-04-09,409.8594970703125,411.3410949707031,395.7360534667969,-0.00360187182488092,0.03568904950607599
549,549,549,549,2021-04-12,405.4149475097656,405.0323181152344,406.1679382324219,0.0009446885530315363,-0.0018538901074593994
550,550,550,550,2021-04-13,409.2414245605469,405.3561096191406,407.9212951660156,0.009584942348733305,0.0032362355439030654
551,551,551,551,2021-04-14,414.7749938964844,399.6459045410156,414.9248962402344,0.03785623519111048,-0.00036127584801082246
552,552,552,552,2021-04-15,425.7538757324219,403.962890625,416.56060791015625,0.05394303688070812,0.022069460356290982
553,553,553,553,2021-04-16,427.0686645507813,399.4693298339844,417.6791687011719,0.06908999679216166,0.022480163132883257
554,554,554,554,2021-04-19,431.62109375,409.8594970703125,411.3410949707031,0.0530952602910022,0.04930214614404438
555,555,555,555,2021-04-20,434.64300537109375,405.4149475097656,405.0323181152344,0.07209417916349548,0.07310697426232271
556,556,556,556,2021-04-21,436.065673828125,409.2414245605469,405.3561096191406,0.06554627087515064,0.07575947045139664
557,557,557,557,2021-04-22,436.2716979980469,414.7749938964844,399.6459045410156,0.05182738693964617,0.09164561188008458
558,558,558,558,2021-04-23,440.1766052246094,425.7538757324219,403.962890625,0.03387574444830643,0.08964614186115094
559,559,559,559,2021-04-26,437.7238159179688,427.0686645507813,399.4693298339844,0.02494950402974494,0.09576326197528773
560,560,560,560,2021-04-27,440.3335876464844,431.62109375,409.8594970703125,0.020185514616045896,0.074352530059695
561,561,561,561,2021-04-28,430.34564208984375,434.64300537109375,405.4149475097656,-0.009887110175811897,0.061494265895259304
562,562,562,562,2021-04-29,439.1954956054688,436.065673828125,409.2414245605469,0.007177409195885165,0.07319413247837092
563,563,563,563,2021-04-30,436.8406982421875,436.2716979980469,414.7749938964844,0.0013042336845403568,0.053199215648014775
564,564,564,564,2021-05-03,442.09967041015625,440.1766052246094,425.7538757324219,0.004368849145368836,0.03839259161085695
565,565,565,565,2021-05-04,454.2657165527344,437.7238159179688,427.0686645507813,0.037790725643005896,0.063683089534468
566,566,566,566,2021-05-05,451.41064453125,440.3335876464844,431.62109375,0.025156057124714915,0.045849359699533965
567,567,567,567,2021-05-06,456.8362731933594,430.34564208984375,434.64300537109375,0.06155663846128867,0.05106091101895727
568,568,568,568,2021-05-07,456.3064880371094,439.1954956054688,436.065673828125,0.038959854103356895,0.04641689411435368
569,569,569,569,2021-05-10,461.1042175292969,436.8406982421875,436.2716979980469,0.05554317485697613,0.0569198498211112
570,570,570,570,2021-05-11,447.1622924804688,442.09967041015625,440.1766052246094,0.011451313830692866,0.0158701920387041
571,571,571,571,2021-05-12,445.1902465820313,454.2657165527344,437.7238159179688,-0.019978329070425294,0.01705740101987452
572,572,572,572,2021-05-13,447.3487243652344,451.41064453125,440.3335876464844,-0.008998281753487603,0.01593141408141241
573,573,573,573,2021-05-14,444.2090759277344,456.8362731933594,430.34564208984375,-0.02764053120685639,0.032214649068053935
574,574,574,574,2021-05-17,441.9622802734375,456.3064880371094,439.1954956054688,-0.03143546747576664,0.0062996654010634145
575,575,575,575,2021-05-18,440.9811401367188,461.1042175292969,436.8406982421875,-0.043641061234274026,0.009478150527622908
576,576,576,576,2021-05-19,436.21282958984375,447.1622924804688,442.09967041015625,-0.02448655236533237,-0.013315641730406669
577,577,577,577,2021-05-20,431.4543151855469,445.1902465820313,454.2657165527344,-0.030854070820155344,-0.0502159871105734
578,578,578,578,2021-05-21,437.5863952636719,447.3487243652344,451.41064453125,-0.021822637619934526,-0.030624553131513688
579,579,579,579,2021-05-24,434.4369812011719,444.2090759277344,456.8362731933594,-0.021998863274356517,-0.049031334214362676
580,580,580,580,2021-05-25,433.5440979003906,441.9622802734375,456.3064880371094,-0.019047286949100295,-0.04988399405547694
581,581,581,581,2021-05-26,430.5614929199219,440.9811401367188,461.1042175292969,-0.0236283284440838,-0.06623822434986604
582,582,582,582,2021-05-27,431.0716857910156,436.21282958984375,447.1622924804688,-0.0117858610524183,-0.03598381831392006
583,583,583,583,2021-05-28,429.4430236816406,431.4543151855469,445.1902465820313,-0.004661655783976371,-0.03537189554643372
584,584,584,584,2021-06-01,423.11468505859375,437.5863952636719,447.3487243652344,-0.03307166393132044,-0.054172590613793536
585,585,585,585,2021-06-02,420.80902099609375,434.4369812011719,444.2090759277344,-0.03136924524104345,-0.05267802077832251
586,586,586,586,2021-06-03,422.5259704589844,433.5440979003906,441.9622802734375,-0.025414087043892253,-0.043977304584518095
587,587,587,587,2021-06-04,418.2874450683594,430.5614929199219,440.9811401367188,-0.028507072865072258,-0.05146182682852063
588,588,588,588,2021-06-07,408.15234375,431.0716857910156,436.21282958984375,-0.05316828452548139,-0.06432751156408689
589,589,589,589,2021-06-08,414.3629455566406,429.4430236816406,431.4543151855469,-0.03511543393048422,-0.03961339364877159
590,590,590,590,2021-06-09,414.7749938964844,423.11468505859375,437.5863952636719,-0.019710238043272987,-0.05213005160602002
591,591,591,591,2021-06-10,413.018798828125,420.80902099609375,434.4369812011719,-0.018512488514453862,-0.049301010963265335
592,592,592,592,2021-06-11,411.2723693847656,422.5259704589844,433.5440979003906,-0.026634105027897093,-0.05137131060827416
593,593,593,593,2021-06-14,407.28900146484375,418.2874450683594,430.5614929199219,-0.026293984515165625,-0.054051492847750904
594,594,594,594,2021-06-15,416.6489868164063,408.15234375,431.0716857910156,0.02081733253897622,-0.033457773845998906
595,595,595,595,2021-06-16,420.043701171875,414.3629455566406,429.4430236816406,0.013709612976138708,-0.021887239963021554
596,596,596,596,2021-06-17,420.8482666015625,414.7749938964844,423.11468505859375,0.014642330888910315,-0.005356510981691431
597,597,597,597,2021-06-18,415.5108337402344,413.018798828125,420.80902099609375,0.0060337081972543505,-0.012590479270900845
598,598,598,598,2021-06-21,427.3335571289063,411.2723693847656,422.5259704589844,0.03905243566001548,0.011378203959154343
599,599,599,599,2021-06-22,427.5101318359375,407.28900146484375,418.2874450683594,0.04964811300665373,0.022048681776884127
600,600,600,600,2021-06-23,430.1885986328125,416.6489868164063,408.15234375,0.03249644723694556,0.05399026912438876
601,601,601,601,2021-06-24,432.4158020019531,420.043701171875,414.3629455566406,0.029454318194895857,0.04356773847396256
602,602,602,602,2021-06-25,433.3773498535156,420.8482666015625,414.7749938964844,0.02977102258998965,0.044849270642564054
603,603,603,603,2021-06-28,436.4875793457031,415.5108337402344,413.018798828125,0.05048423266523727,0.056822547990955874
604,604,604,604,2021-06-29,434.6302795410156,427.3335571289063,411.2723693847656,0.017075004502649538,0.05679426067739923
605,605,605,605,2021-06-30,435.0528259277344,427.5101318359375,407.28900146484375,0.01764331071968961,0.0681673808107659
606,606,606,606,2021-07-01,439.8777770996094,430.1885986328125,416.6489868164063,0.022523094516196274,0.05575146230570027
607,607,607,607,2021-07-02,443.9461059570313,432.4158020019531,420.043701171875,0.026664853369595676,0.05690456664025967
608,608,608,608,2021-07-06,445.7345275878906,433.3773498535156,420.8482666015625,0.028513667681413946,0.059133571316070555
609,609,609,609,2021-07-07,449.5572204589844,436.4875793457031,415.5108337402344,0.02994275606392449,0.08193862579293132
610,610,610,610,2021-07-08,446.6288146972656,434.6302795410156,427.3335571289063,0.02760630292238475,0.04515268517173543
611,611,611,611,2021-07-09,447.7589416503906,435.0528259277344,427.5101318359375,0.029205914696820878,0.047364514444359074
612,612,612,612,2021-07-12,450.3728332519531,439.8777770996094,430.1885986328125,0.02385902789075689,0.04691950154720126
613,613,613,613,2021-07-13,452.3381652832031,443.9461059570313,432.4158020019531,0.018903329060811824,0.04607223692801132
614,614,614,614,2021-07-14,452.1416320800781,445.7345275878906,433.3773498535156,0.014374261125472687,0.04329779171178405
615,615,615,615,2021-07-15,458.8435363769531,449.5572204589844,436.4875793457031,0.020656582733756812,0.051217853815592296
616,616,616,616,2021-07-16,462.7447814941406,446.6288146972656,434.6302795410156,0.0360835805181956,0.0646860176948898
617,617,617,617,2021-07-19,452.9474487304688,447.7589416503906,435.0528259277344,0.011587724102066765,0.041132068880542993
618,618,618,618,2021-07-20,452.52490234375,450.3728332519531,439.8777770996094,0.0047784167536431,0.028751453022998863
619,619,619,619,2021-07-21,455.4532470703125,452.3381652832031,443.9461059570313,0.006886621616725819,0.025920130752075998
620,620,620,620,2021-07-22,455.6694641113281,452.1416320800781,445.7345275878906,0.007802493247569764,0.022288909448412664
621,621,621,621,2021-07-23,463.0592041015625,458.8435363769531,449.5572204589844,0.00918759313446249,0.03003396014592541
622,622,622,622,2021-07-26,459.2169494628906,462.7447814941406,446.6288146972656,-0.007623710028364039,0.028184779735175525
623,623,623,623,2021-07-27,459.4036865234375,452.9474487304688,447.7589416503906,0.014253834106063179,0.026006727705147892
624,624,624,624,2021-07-28,433.1759338378906,452.52490234375,450.3728332519531,-0.04275779831263604,-0.038183696138798795
625,625,625,625,2021-07-29,423.2901611328125,455.4532470703125,452.3381652832031,-0.07061775526772063,-0.06421745141094615
626,626,626,626,2021-07-30,418.48480224609375,455.6694641113281,452.1416320800781,-0.08160446287037026,-0.07443868789331809
627,627,627,627,2021-08-02,422.1403503417969,463.0592041015625,458.8435363769531,-0.08836635444739138,-0.07999063542436724
628,628,628,628,2021-08-03,418.1211853027344,459.2169494628906,462.7447814941406,-0.0894909567432619,-0.09643241366725452
629,629,629,629,2021-08-04,418.8287658691406,459.4036865234375,452.9474487304688,-0.08832084252816907,-0.07532591905961006
630,630,630,630,2021-08-05,408.69732666015625,433.1759338378906,452.52490234375,-0.05650961945382482,-0.09685119085513039
631,631,631,631,2021-08-06,411.949951171875,423.2901611328125,455.4532470703125,-0.026790629696160972,-0.09551649083253
632,632,632,632,2021-08-09,409.4342956542969,418.48480224609375,455.6694641113281,-0.021626846526375476,-0.10146646220238098
633,633,633,633,2021-08-10,407.6163635253906,422.1403503417969,463.0592041015625,-0.034405587631332835,-0.11973164572712314
634,634,634,634,2021-08-11,401.7202758789063,418.1211853027344,459.2169494628906,-0.03922525334838811,-0.1252059046410059
635,635,635,635,2021-08-12,398.7132263183594,418.8287658691406,459.4036865234375,-0.04802807540938148,-0.13210703785238753
636,636,636,636,2021-08-13,403.65618896484375,408.69732666015625,433.1759338378906,-0.012334648079321386,-0.06814724126408689
637,637,637,637,2021-08-16,405.0220947265625,411.949951171875,423.2901611328125,-0.01681722846575129,-0.043157314021570636
638,638,638,638,2021-08-17,406.2012939453125,409.4342956542969,418.48480224609375,-0.00789626502542462,-0.029352340239963692
639,639,639,639,2021-08-18,401.0913696289063,407.6163635253906,422.1403503417969,-0.016007683891909985,-0.049862517752325086
640,640,640,640,2021-08-19,406.5255432128906,401.7202758789063,418.1211853027344,0.011961724668915652,-0.02773273036009427
641,641,641,641,2021-08-20,406.4469604492188,398.7132263183594,418.8287658691406,0.019396733342084582,-0.02956292983894615
642,642,642,642,2021-08-23,407.2920227050781,403.65618896484375,408.69732666015625,0.009007253795757064,-0.00343849558929632
643,643,643,643,2021-08-24,405.1989440917969,405.0220947265625,411.949951171875,0.0004366412784313489,-0.016387930283456864
644,644,644,644,2021-08-25,399.558349609375,406.2012939453125,409.4342956542969,-0.01635382367056626,-0.024120954570108988
645,645,645,645,2021-08-26,395.7749938964844,401.0913696289063,407.6163635253906,-0.013254774684732573,-0.029050280333430822
646,646,646,646,2021-08-27,398.7329406738281,406.5255432128906,401.7202758789063,-0.019168789438113176,-0.0074363565506927465
647,647,647,647,2021-08-30,398.48724365234375,406.4469604492188,398.7132263183594,-0.019583654379104476,-0.0005667799588749967
648,648,648,648,2021-08-31,398.3988342285156,407.2920227050781,403.65618896484375,-0.02183491937184856,-0.013024338236483746
649,649,649,649,2021-09-01,398.57568359375,405.1989440917969,405.0220947265625,-0.016345700290241627,-0.015916196219281753
650,650,650,650,2021-09-02,408.9528503417969,399.558349609375,406.2012939453125,0.02351221227539435,0.006773874031171356
651,651,651,651,2021-09-03,408.3631591796875,395.7749938964844,401.0913696289063,0.031806368460195245,0.018130007527983327
652,652,652,652,2021-09-07,406.5452270507813,398.7329406738281,406.5255432128906,0.019592778975699998,4.841968289404086e-05
653,653,653,653,2021-09-08,406.3388977050781,398.48724365234375,406.4469604492188,0.019703652194157817,-0.00026587169952319023
654,654,654,654,2021-09-09,409.8961486816406,398.3988342285156,407.2920227050781,0.028858805461590142,0.006393756399319717
655,655,655,655,2021-09-10,395.0184020996094,398.57568359375,405.1989440917969,-0.008924983737257808,-0.025124798918234936
656,656,656,656,2021-09-13,401.9659118652344,408.9528503417969,399.558349609375,-0.017084948718960935,0.006025558615438964
657,657,657,657,2021-09-14,395.0281677246094,408.3631591796875,395.7749938964844,-0.03265473673449193,-0.0018869968628445477
658,658,658,658,2021-09-15,394.0552978515625,406.5452270507813,398.7329406738281,-0.030722114953421142,-0.011731267585669669
659,659,659,659,2021-09-16,392.257080078125,406.3388977050781,398.48724365234375,-0.034655352235497094,-0.015634537048453634
660,660,660,660,2021-09-17,400.7277526855469,409.8961486816406,398.3988342285156,-0.02236760707701768,0.0058456959632955385
661,661,661,661,2021-09-20,397.1115112304688,395.0184020996094,398.57568359375,0.005298763601224943,-0.003673511515001393
662,662,662,662,2021-09-21,393.8097229003906,401.9659118652344,408.9528503417969,-0.020290747857192093,-0.03702903018954351
663,663,663,663,2021-09-22,393.4166870117188,395.0281677246094,408.3631591796875,-0.004079407101961419,-0.036600931871505926
664,664,664,664,2021-09-23,394.49755859375,394.0552978515625,406.5452270507813,0.0011223316742567935,-0.029634263681876716
665,665,665,665,2021-09-24,392.0015258789063,392.257080078125,406.3388977050781,-0.0006514967152863038,-0.03528427110263488
666,666,666,666,2021-09-27,394.0552978515625,400.7277526855469,409.8961486816406,-0.016650842845966518,-0.038646010412704435
667,667,667,667,2021-09-28,388.1592712402344,397.1115112304688,395.0184020996094,-0.022543390803493657,-0.017364079300906554
668,668,668,668,2021-09-29,389.1929016113281,393.8097229003906,401.9659118652344,-0.011723482231621452,-0.031776351866843355
669,669,669,669,2021-09-30,383.0894775390625,393.4166870117188,395.0281677246094,-0.026250054493363928,-0.03022237693659824
670,670,670,670,2021-10-01,385.4520568847656,394.49755859375,394.0552978515625,-0.022929170312811387,-0.02183257277266104
671,671,671,671,2021-10-04,378.9647216796875,392.0015258789063,392.257080078125,-0.03325702411486542,-0.03388685398818059
672,672,672,672,2021-10-05,382.2625732421875,394.0552978515625,400.7277526855469,-0.02992657292940959,-0.04607911311261015
673,673,673,673,2021-10-06,386.3872985839844,388.1592712402344,397.1115112304688,-0.0045650659086108325,-0.027005544647282997
674,674,674,674,2021-10-07,397.5703430175781,389.1929016113281,393.8097229003906,0.02152516495436041,0.009549332833863833
675,675,675,675,2021-10-08,406.3318176269531,383.0894775390625,393.4166870117188,0.06067078698479955,0.03282812102692945
676,676,676,676,2021-10-11,408.4088745117188,385.4520568847656,394.49755859375,0.05955816609850473,0.03526337645170208
677,677,677,677,2021-10-12,413.8724365234375,378.9647216796875,392.0015258789063,0.09211336266085235,0.055792922222673624
678,678,678,678,2021-10-13,414.1382751464844,382.2625732421875,394.0552978515625,0.0833869286075819,0.05096487067783806
679,679,679,679,2021-10-14,428.2057189941406,386.3872985839844,388.1592712402344,0.10822928332119242,0.10317014360097887
680,680,680,680,2021-10-15,434.1319885253906,397.5703430175781,389.1929016113281,0.09196270836075904,0.11546738578223459
681,681,681,681,2021-10-18,431.7200622558594,406.3318176269531,383.0894775390625,0.06248155701214331,0.12694314923290517
682,682,682,682,2021-10-19,434.6242065429688,408.4088745117188,385.4520568847656,0.0641889382609333,0.1275700798060695
683,683,683,683,2021-10-20,447.4020385742188,413.8724365234375,378.9647216796875,0.0810143394240812,0.18059020531303327
684,684,684,684,2021-10-21,453.6334533691406,414.1382751464844,382.2625732421875,0.09536712878974174,0.18670642935722404
685,685,685,685,2021-10-22,454.6572265625,428.2057189941406,386.3872985839844,0.06177289651921103,0.17668781615935192
686,686,686,686,2021-10-25,456.2028198242188,434.1319885253906,397.5703430175781,0.05083898879185522,0.14747698825223576
687,687,687,687,2021-10-26,459.825439453125,431.7200622558594,406.3318176269531,0.06510092917713184,0.13165009360719937
688,688,688,688,2021-10-27,451.4972839355469,434.6242065429688,408.4088745117188,0.03882222190703022,0.10550311737310625
689,689,689,689,2021-10-28,460.3177185058594,447.4020385742188,413.8724365234375,0.0288681740762744,0.11222124955352442
690,690,690,690,2021-10-29,455.9468383789063,453.6334533691406,414.1382751464844,0.005099679030689197,0.10095314956733681
691,691,691,691,2021-11-01,452.353759765625,454.6572265625,428.2057189941406,-0.005066381137919351,0.056393550343531995
692,692,692,692,2021-11-02,449.9910278320313,456.2028198242188,434.1319885253906,-0.013616294600241607,0.03653045554304546
693,693,693,693,2021-11-03,452.294677734375,459.825439453125,431.7200622558594,-0.016377436028129355,0.0476573068460322
694,694,694,694,2021-11-04,446.4865417480469,451.4972839355469,434.6242065429688,-0.01109805610306902,0.0272933146071912
695,695,695,695,2021-11-05,446.3683471679688,460.3177185058594,447.4020385742188,-0.030303789702400996,-0.0023104307024263138
696,696,696,696,2021-11-08,447.4217224121094,455.9468383789063,453.6334533691406,-0.018697609565859752,-0.013693282342597701
697,697,697,697,2021-11-09,443.3855590820313,452.353759765625,454.6572265625,-0.019825635335141922,-0.024791572248152094
698,698,698,698,2021-11-10,441.5250244140625,449.9910278320313,456.2028198242188,-0.018813716039531636,-0.03217383753965364
699,699,699,699,2021-11-11,439.54632568359375,452.294677734375,459.825439453125,-0.028185943099397148,-0.04410176564752355
700,700,700,700,2021-11-12,438.483154296875,446.4865417480469,451.4972839355469,-0.017925260232565354,-0.028824380791911297
701,701,701,701,2021-11-15,431.36572265625,446.3683471679688,460.3177185058594,-0.033610413029742214,-0.06289567984387912
702,702,702,702,2021-11-16,437.2132568359375,447.4217224121094,455.9468383789063,-0.022816204633822168,-0.04108720571366398
703,703,703,703,2021-11-17,431.5724487304688,443.3855590820313,452.353759765625,-0.02664297496747503,-0.04594039639666858
704,704,704,704,2021-11-18,439.0245666503906,441.5250244140625,449.9910278320313,-0.005663229999228636,-0.024370399637688167
705,705,705,705,2021-11-19,428.097412109375,439.54632568359375,452.294677734375,-0.02604711472997323,-0.05349889533568786
706,706,706,706,2021-11-22,425.6560363769531,438.483154296875,446.4865417480469,-0.029253388172894912,-0.046654273809776825
707,707,707,707,2021-11-23,430.4206848144531,431.36572265625,446.3683471679688,-0.0021908042112793735,-0.035727583406613195
708,708,708,708,2021-11-24,429.3968811035156,437.2132568359375,447.4217224121094,-0.017877718962567846,-0.040286021902154134
709,709,709,709,2021-11-26,421.8167419433594,431.5724487304688,443.3855590820313,-0.022605026840353704,-0.04864573664358218
710,710,710,710,2021-11-29,421.4033508300781,439.0245666503906,441.5250244140625,-0.04013719768521484,-0.04557312150242754
711,711,711,711,2021-11-30,413.1735229492188,428.097412109375,439.54632568359375,-0.03486096560738672,-0.06000005276658671
712,712,712,712,2021-12-01,411.1160583496094,425.6560363769531,438.483154296875,-0.03415898468421441,-0.06241310681855006
713,713,713,713,2021-12-02,414.8766174316406,430.4206848144531,431.36572265625,-0.03611366258922544,-0.03822534883641959
714,714,714,714,2021-12-03,415.1325073242188,429.3968811035156,437.2132568359375,-0.03321955609607252,-0.05050338517069353
715,715,715,715,2021-12-06,425.7643127441406,421.8167419433594,431.5724487304688,0.009358497205668836,-0.013458078715204436
716,716,716,716,2021-12-07,426.2664489746094,421.4033508300781,439.0245666503906,0.011540245550852646,-0.02906014525137257
717,717,717,717,2021-12-08,433.14752197265625,413.1735229492188,428.097412109375,0.04834288238235529,0.011796637214875227
718,718,718,718,2021-12-09,445.23626708984375,411.1160583496094,425.6560363769531,0.08299410360472681,0.046000124606598414
719,719,719,719,2021-12-10,454.0074768066406,414.8766174316406,430.4206848144531,0.09431926922574174,0.05479939237203557
720,720,720,720,2021-12-13,457.137939453125,415.1325073242188,429.3968811035156,0.10118560071254534,0.06460470387748751
721,721,721,721,2021-12-14,454.66705322265625,425.7643127441406,421.8167419433594,0.06788436609971216,0.07787815895583372
722,722,722,722,2021-12-15,454.6080322265625,426.2664489746094,421.4033508300781,0.0664879521250834,0.07879548496963285
723,723,723,723,2021-12-16,450.3454284667969,433.14752197265625,413.1735229492188,0.03970450163449457,0.08996681406941631
724,724,724,724,2021-12-17,446.2699279785156,445.23626708984375,411.1160583496094,0.0023216008332567206,0.08550838361806767
725,725,725,725,2021-12-20,444.0746765136719,454.0074768066406,414.8766174316406,-0.02187805443829527,0.07037769268074556
726,726,726,726,2021-12-21,443.129638671875,457.137939453125,415.1325073242188,-0.030643487604656405,0.0674414334066844
727,727,727,727,2021-12-22,448.9377136230469,454.66705322265625,425.7643127441406,-0.012601176089184651,0.054427767159602514
