,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PFG,PFG_6m,PFG_12m,PFG_6m_ret,PFG_12m_ret
538,538,538,538,2021-03-25,54.121131896972656,54.63785934448242,54.19364929199219,-0.00945731501397018,-0.0013381161070886716
539,539,539,539,2021-03-26,54.9642219543457,54.91889953613281,55.544410705566406,0.0008252608591159394,-0.010445492964111347
540,540,540,540,2021-03-29,54.21177673339844,54.74664688110352,55.39029693603516,-0.00976991611681155,-0.02127665435694781
541,541,541,541,2021-03-30,54.97328567504883,54.00326919555664,55.79824066162109,0.017962180696497576,-0.014784605693485164
542,542,542,542,2021-03-31,54.35682678222656,52.52559280395508,55.544410705566406,0.03486365180315665,-0.02138079976462559
543,543,543,543,2021-04-01,55.17272567749024,52.53466796875,54.13925552368164,0.05021555880603401,0.01908910907274186
544,544,544,544,2021-04-05,55.66226577758789,54.121131896972656,54.63785934448242,0.02847564022772109,0.018749022113892844
545,545,545,545,2021-04-06,55.961421966552734,54.9642219543457,54.91889953613281,0.01814271132656664,0.018982944655218548
546,546,546,546,2021-04-07,56.2061882019043,54.21177673339844,54.74664688110352,0.03678926588799958,0.026659921729463187
547,547,547,547,2021-04-08,55.671329498291016,54.97328567504883,54.00326919555664,0.012697873424709849,0.030888135618123425
548,548,548,548,2021-04-09,56.16992950439453,54.35682678222656,52.52559280395508,0.03335556597944778,0.06938211462060906
549,549,549,549,2021-04-12,57.00395965576172,55.17272567749024,52.53466796875,0.03319092823102254,0.08507318804546848
550,550,550,550,2021-04-13,56.40563583374024,55.66226577758789,54.121131896972656,0.013355008923328082,0.04221094158038796
551,551,551,551,2021-04-14,57.15807723999024,55.961421966552734,54.9642219543457,0.021383575173495872,0.03991424253156528
552,552,552,552,2021-04-15,57.24872589111328,56.2061882019043,54.21177673339844,0.018548450314118003,0.056020100072533774
553,553,553,553,2021-04-16,57.31219100952149,55.671329498291016,54.97328567504883,0.029474085243120562,0.042546216871556686
554,554,554,554,2021-04-19,57.34844207763672,56.16992950439453,54.35682678222656,0.020981200860328286,0.0550366066694008
555,555,555,555,2021-04-20,55.75291442871094,57.00395965576172,55.17272567749024,-0.021946637296876514,0.010515861670713278
556,556,556,556,2021-04-21,57.013031005859375,56.40563583374024,55.66226577758789,0.010768341906639778,0.0242671621322208
557,557,557,557,2021-04-22,55.87983703613281,57.15807723999024,55.961421966552734,-0.02236324707863191,-0.0014578780801653979
558,558,558,558,2021-04-23,56.8498420715332,57.24872589111328,56.2061882019043,-0.0069675580263349746,0.011451654883920748
559,559,559,559,2021-04-26,56.51442337036133,57.31219100952149,55.671329498291016,-0.01391968488916484,0.015144130374975084
560,560,560,560,2021-04-27,57.0220947265625,57.34844207763672,56.16992950439453,-0.00569060534604271,0.01517119978050352
561,561,561,561,2021-04-28,57.7382698059082,55.75291442871094,57.00395965576172,0.03560989407532866,0.012881739349000831
562,562,562,562,2021-04-29,58.22780990600586,57.013031005859375,56.40563583374024,0.021307039438433595,0.032304822830764746
563,563,563,563,2021-04-30,57.90144348144531,55.87983703613281,57.15807723999024,0.0361777441119826,0.013005445203026822
564,564,564,564,2021-05-03,58.45444869995117,56.8498420715332,57.24872589111328,0.028225348918277104,0.02106112913554048
565,565,565,565,2021-05-04,58.61762619018555,56.51442337036133,57.31219100952149,0.03721532830727292,0.022777617775024073
566,566,566,566,2021-05-05,59.55137252807617,57.0220947265625,57.34844207763672,0.04435610115065569,0.03841308273827537
567,567,567,567,2021-05-06,60.34913635253906,57.7382698059082,55.75291442871094,0.04521899522461448,0.08243913293008442
568,568,568,568,2021-05-07,60.43072509765625,58.22780990600586,57.013031005859375,0.03783269876037654,0.05994584100335998
569,569,569,569,2021-05-10,60.566707611083984,57.90144348144531,55.87983703613281,0.046031048094556715,0.08387409168571058
570,570,570,570,2021-05-11,58.753604888916016,58.45444869995117,56.8498420715332,0.005117765980488853,0.03348756562924726
571,571,571,571,2021-05-12,57.49348449707031,58.61762619018555,56.51442337036133,-0.01917753696589386,0.017324093007068386
572,572,572,572,2021-05-13,59.18874740600586,59.55137252807617,57.0220947265625,-0.006089282356999348,0.03799672196949433
573,573,573,573,2021-05-14,60.58484649658203,60.34913635253906,57.7382698059082,0.0039057749338122782,0.04930138537650719
574,574,574,574,2021-05-17,60.62109756469727,60.43072509765625,58.22780990600586,0.00315025952002701,0.04110214109984178
575,575,575,575,2021-05-18,59.54230499267578,60.566707611083984,57.90144348144531,-0.016913625633841356,0.028338870545710826
576,576,576,576,2021-05-19,58.99837493896485,58.753604888916016,58.45444869995117,0.004166043096617056,0.009305129910739174
577,577,577,577,2021-05-20,58.88958358764648,57.49348449707031,58.61762619018555,0.024282735735860816,0.004639515707759223
578,578,578,578,2021-05-21,59.5241813659668,59.18874740600586,59.55137252807617,0.00566719139467553,-0.0004566000908972079
579,579,579,579,2021-05-24,59.61483383178711,60.58484649658203,60.34913635253906,-0.016010813279020986,-0.012167572978383778
580,580,580,580,2021-05-25,58.01023483276367,60.62109756469727,60.43072509765625,-0.043068549346985674,-0.040053966934552876
581,581,581,581,2021-05-26,58.72640609741211,59.54230499267578,60.566707611083984,-0.013702843639728624,-0.030384704506128624
582,582,582,582,2021-05-27,59.17061233520508,58.99837493896485,58.753604888916016,0.0029193583114519583,0.007097563580608979
583,583,583,583,2021-05-28,59.27940368652344,58.88958358764648,57.49348449707031,0.006619508495874893,0.031062984007242278
584,584,584,584,2021-06-01,60.04090881347656,59.5241813659668,59.18874740600586,0.008680966888613195,0.014397354984137412
585,585,585,585,2021-06-02,59.89451217651367,59.61483383178711,60.58484649658203,0.004691422029552639,-0.011394504731596644
586,586,586,586,2021-06-03,60.13240814208984,58.01023483276367,60.62109756469727,0.0365827395018159,-0.008061375366651635
587,587,587,587,2021-06-04,60.33370971679688,58.72640609741211,59.54230499267578,0.02736935096485671,0.013291469388335697
588,588,588,588,2021-06-07,59.94940185546875,59.17061233520508,58.99837493896485,0.01316176205599806,0.016119544266901542
589,589,589,589,2021-06-08,60.53499984741211,59.27940368652344,58.88958358764648,0.021180985010045283,0.027940701216145003
590,590,590,590,2021-06-09,59.54682159423828,60.04090881347656,59.5241813659668,-0.008229176223384926,0.00038035345891263006
591,591,591,591,2021-06-10,58.90633010864258,59.89451217651367,59.61483383178711,-0.016498708011158825,-0.011884688383828945
592,592,592,592,2021-06-11,59.35467147827149,60.13240814208984,58.01023483276367,-0.012933735532104307,0.023175852491955418
593,593,593,593,2021-06-14,58.77823638916016,60.33370971679688,58.72640609741211,-0.025781165039213128,0.0008825721714025292
594,594,594,594,2021-06-15,59.06188583374024,59.94940185546875,59.17061233520508,-0.014804418297086785,-0.0018375084720924084
595,595,595,595,2021-06-16,59.006980895996094,60.53499984741211,59.27940368652344,-0.02524190890010114,-0.0045955723840939156
596,596,596,596,2021-06-17,56.55483627319336,59.54682159423828,60.04090881347656,-0.05024592817787654,-0.05806162180377805
597,597,597,597,2021-06-18,54.66083908081055,58.90633010864258,59.89451217651367,-0.07207189821538629,-0.08738151302207942
598,598,598,598,2021-06-21,56.38099670410156,59.35467147827149,60.13240814208984,-0.05010009659068759,-0.06238585072335501
599,599,599,599,2021-06-22,56.49079513549805,58.77823638916016,60.33370971679688,-0.038916466266823324,-0.06369431946646853
600,600,600,600,2021-06-23,56.95742416381836,59.06188583374024,59.94940185546875,-0.03563146757362201,-0.04990838272020981
601,601,601,601,2021-06-24,57.57046890258789,59.006980895996094,60.53499984741211,-0.024344780424203627,-0.048972180594644144
602,602,602,602,2021-06-25,58.88803482055664,56.55483627319336,59.54682159423828,0.041255508832039656,-0.01106334067955328
603,603,603,603,2021-06-28,57.771759033203125,54.66083908081055,58.90633010864258,0.056913139364607845,-0.019260596838182487
604,604,604,604,2021-06-29,57.60706329345703,56.38099670410156,59.35467147827149,0.021746096398226333,-0.02944348172248279
605,605,605,605,2021-06-30,57.817508697509766,56.49079513549805,58.77823638916016,0.023485482171555327,-0.01634495606995745
606,606,606,606,2021-07-01,58.13775253295898,56.95742416381836,59.06188583374024,0.02072299417448753,-0.015646864094091217
607,607,607,607,2021-07-02,57.89071273803711,57.57046890258789,59.006980895996094,0.005562640734976254,-0.018917560956499102
608,608,608,608,2021-07-06,56.55483627319336,58.88803482055664,56.55483627319336,-0.039620927315251575,0.0
609,609,609,609,2021-07-07,56.60058975219727,57.771759033203125,54.66083908081055,-0.0202723493382424,0.03548702698323014
610,610,610,610,2021-07-08,54.84382629394531,57.60706329345703,56.38099670410156,-0.047966982545794234,-0.027263980773940877
611,611,611,611,2021-07-09,56.71953582763672,57.817508697509766,56.49079513549805,-0.018990317891720898,0.0040491675075562394
612,612,612,612,2021-07-12,57.18617248535156,58.13775253295898,56.95742416381836,-0.01636767859349142,0.004016128272853248
613,613,613,613,2021-07-13,56.28034591674805,57.89071273803711,57.57046890258789,-0.027817360421457882,-0.022409457668701616
614,614,614,614,2021-07-14,56.1888427734375,56.55483627319336,58.88803482055664,-0.006471480139875085,-0.04583600141088262
615,615,615,615,2021-07-15,56.36269378662109,56.60058975219727,57.771759033203125,-0.004203065137973194,-0.02439020847144724
616,616,616,616,2021-07-16,55.80455780029297,54.84382629394531,57.60706329345703,0.017517587142779734,-0.03128966119973675
617,617,617,617,2021-07-19,54.16674423217773,56.71953582763672,57.817508697509766,-0.0450072723305881,-0.06314288781331179
618,618,618,618,2021-07-20,56.33523941040039,57.18617248535156,58.13775253295898,-0.014880049458969147,-0.03100417618546092
619,619,619,619,2021-07-21,57.69856262207031,56.28034591674805,57.89071273803711,0.025199146917471715,-0.003319187256102696
620,620,620,620,2021-07-22,56.73783874511719,56.1888427734375,56.55483627319336,0.00977055131555793,0.003235841246888471
621,621,621,621,2021-07-23,56.90252685546875,56.36269378662109,56.60058975219727,0.009577843651181306,0.005334522212460779
622,622,622,622,2021-07-26,57.31427001953125,55.80455780029297,54.84382629394531,0.027053564775856964,0.045045065097120585
623,623,623,623,2021-07-27,57.2319221496582,54.16674423217773,56.71953582763672,0.05658781898247467,0.009033683272348325
624,624,624,624,2021-07-28,57.158729553222656,56.33523941040039,57.18617248535156,0.014617673616742266,-0.0004798875486191623
625,625,625,625,2021-07-29,57.54301834106445,57.69856262207031,56.28034591674805,-0.002695808594482374,0.022435406246155587
626,626,626,626,2021-07-30,56.847633361816406,56.73783874511719,56.1888427734375,0.001935121589534683,0.011724580109885085
627,627,627,627,2021-08-02,56.72868347167969,56.90252685546875,56.36269378662109,-0.0030551083299098503,0.006493473971350028
628,628,628,628,2021-08-03,57.6345100402832,57.31427001953125,55.80455780029297,0.005587439579058051,0.03279216451349831
629,629,629,629,2021-08-04,56.57313537597656,57.2319221496582,54.16674423217773,-0.011510827330924678,0.044425619038209074
630,630,630,630,2021-08-05,58.192649841308594,57.158729553222656,56.33523941040039,0.01808858062744756,0.03297066721199182
631,631,631,631,2021-08-06,59.34552383422852,57.54301834106445,57.69856262207031,0.031324486360454706,0.028544232946424053
632,632,632,632,2021-08-09,59.42787170410156,56.847633361816406,56.73783874511719,0.04538866773683958,0.04741162191723203
633,633,633,633,2021-08-10,60.11410140991211,56.72868347167969,56.90252685546875,0.05967735775011418,0.056439928627435076
634,634,634,634,2021-08-11,61.26698303222656,57.6345100402832,57.31427001953125,0.06302600628346577,0.06896559986454198
635,635,635,635,2021-08-12,61.4682731628418,56.57313537597656,57.2319221496582,0.08652760279826954,0.0740207711721752
636,636,636,636,2021-08-13,61.24869155883789,58.192649841308594,57.158729553222656,0.052515940172223274,0.07155445961770224
637,637,637,637,2021-08-16,60.98333358764648,59.34552383422852,57.54301834106445,0.027597864971129038,0.05978684027644943
638,638,638,638,2021-08-17,60.4618034362793,59.42787170410156,56.847633361816406,0.0173980945729606,0.06357643864362639
639,639,639,639,2021-08-18,59.94026565551758,60.11410140991211,56.72868347167969,-0.0028917633353472416,0.05661302161967474
640,640,640,640,2021-08-19,59.09847259521485,61.26698303222656,57.6345100402832,-0.03539443807557929,0.025400798131335334
641,641,641,641,2021-08-20,59.50107192993164,61.4682731628418,56.57313537597656,-0.03200352200717671,0.051754892750710324
642,642,642,642,2021-08-23,60.34284591674805,61.24869155883789,58.192649841308594,-0.01478963254618515,0.03694961616807335
643,643,643,643,2021-08-24,61.18462371826172,60.98333358764648,59.34552383422852,0.003300740034585692,0.03098969838349408
644,644,644,644,2021-08-25,61.98981475830078,60.4618034362793,59.42787170410156,0.025272341134049192,0.04311012628814037
645,645,645,645,2021-08-26,60.99247360229492,59.94026565551758,60.11410140991211,0.017554275665451424,0.014611749519356287
646,646,646,646,2021-08-27,62.328369140625,59.09847259521485,61.26698303222656,0.05465279225628694,0.01732394930953496
647,647,647,647,2021-08-30,61.44997787475586,59.50107192993164,61.4682731628418,0.032754131675463816,-0.0002976379056146561
648,648,648,648,2021-08-31,61.708595275878906,60.34284591674805,61.24869155883789,0.022633161203817087,0.007508792520068974
649,649,649,649,2021-09-01,60.877323150634766,61.18462371826172,60.98333358764648,-0.0050225129934931,-0.0017383509686191845
650,650,650,650,2021-09-02,61.311431884765625,61.98981475830078,60.4618034362793,-0.010943457020805458,0.014052317334228182
651,651,651,651,2021-09-03,60.96044158935547,60.99247360229492,59.94026565551758,-0.0005251797647742862,0.017019876750312468
652,652,652,652,2021-09-07,60.323123931884766,62.328369140625,59.09847259521485,-0.03217227141329515,0.020722216377028202
653,653,653,653,2021-09-08,59.99061584472656,61.44997787475586,59.50107192993164,-0.023748780398321623,0.008227480596843861
654,654,654,654,2021-09-09,60.276954650878906,61.708595275878906,60.34284591674805,-0.023200019682827033,-0.0010919482644230483
655,655,655,655,2021-09-10,59.916725158691406,60.877323150634766,61.18462371826172,-0.015779241632659424,-0.020722503180024998
656,656,656,656,2021-09-13,60.905033111572266,61.311431884765625,61.98981475830078,-0.0066284338939789356,-0.017499352933350365
657,657,657,657,2021-09-14,60.16610336303711,60.96044158935547,60.99247360229492,-0.0130303883241073,-0.013548724792606492
658,658,658,658,2021-09-15,61.03433990478516,60.323123931884766,62.328369140625,0.011790105129559914,-0.02076148074595463
659,659,659,659,2021-09-16,60.72029113769531,59.99061584472656,61.44997787475586,0.012163157232080613,-0.011874483316296036
660,660,660,660,2021-09-17,60.18458938598633,60.276954650878906,61.708595275878906,-0.0015323479002473661,-0.024696817081627742
661,661,661,661,2021-09-20,57.24740219116211,59.916725158691406,60.877323150634766,-0.04455054845637019,-0.059626816220069045
662,662,662,662,2021-09-21,56.99801254272461,60.905033111572266,61.311431884765625,-0.06414938748478083,-0.07035261140447768
663,663,663,663,2021-09-22,57.7923469543457,60.16610336303711,60.96044158935547,-0.03945338448076596,-0.0519696798843885
664,664,664,664,2021-09-23,59.31635665893555,61.03433990478516,60.323123931884766,-0.02814781397701205,-0.016689574533408358
665,665,665,665,2021-09-24,59.52878952026367,60.72029113769531,59.99061584472656,-0.019622791576042964,-0.00769830944323413
666,666,666,666,2021-09-27,61.449974060058594,60.18458938598633,60.276954650878906,0.02102506118230507,0.01946049557370233
667,667,667,667,2021-09-28,60.60946273803711,57.24740219116211,59.916725158691406,0.05872861332027468,0.011561672930403999
668,668,668,668,2021-09-29,60.36007690429688,56.99801254272461,60.905033111572266,0.058985641982729486,-0.00894763830564016
669,669,669,669,2021-09-30,59.48262023925781,57.7923469543457,60.16610336303711,0.029247354952505633,-0.011359936668246862
670,670,670,670,2021-10-01,60.61868667602539,59.31635665893555,61.03433990478516,0.02195566434698848,-0.006810153585804279
671,671,671,671,2021-10-04,60.14763641357422,59.52878952026367,60.72029113769531,0.010395758057534232,-0.009431027312146512
672,672,672,672,2021-10-05,61.56080627441406,61.449974060058594,60.18458938598633,0.0018036169428996551,0.0228665992817787
673,673,673,673,2021-10-06,62.05033874511719,60.60946273803711,57.24740219116211,0.02377311960852957,0.0838978952777103
674,674,674,674,2021-10-07,62.78002548217773,60.36007690429688,56.99801254272461,0.040091873668712585,0.10144236055808142
675,675,675,675,2021-10-08,63.6574821472168,59.48262023925781,57.7923469543457,0.07018624753190728,0.10148636457876314
676,676,676,676,2021-10-11,62.9185791015625,60.61868667602539,59.31635665893555,0.03794032090844879,0.06072899020652023
677,677,677,677,2021-10-12,62.41056442260742,60.14763641357422,59.52878952026367,0.037622891670644254,0.048409768207411386
678,678,678,678,2021-10-13,61.90255737304688,61.56080627441406,61.449974060058594,0.005551439614182918,0.00736506922762814
679,679,679,679,2021-10-14,63.20490646362305,62.05033874511719,60.60946273803711,0.018606952707356683,0.042822417628148646
680,680,680,680,2021-10-15,63.40810012817383,62.78002548217773,60.36007690429688,0.01000437067637705,0.050497338310381945
681,681,681,681,2021-10-18,63.37117004394531,63.6574821472168,59.48262023925781,-0.0044976975779429385,0.06537287343843512
682,682,682,682,2021-10-19,63.75907897949219,62.9185791015625,60.61868667602539,0.013358532406985146,0.05180568032182098
683,683,683,683,2021-10-20,64.44258117675781,62.41056442260742,60.14763641357422,0.032558858791770895,0.07140670887965772
684,684,684,684,2021-10-21,63.74060821533203,61.90255737304688,61.56080627441406,0.029692647933887484,0.03540892449006039
685,685,685,685,2021-10-22,64.13776397705078,63.20490646362305,62.05033874511719,0.014759257874459975,0.033640835395082336
686,686,686,686,2021-10-25,64.322509765625,63.40810012817383,62.78002548217773,0.01442102248139876,0.02456966641221192
687,687,687,687,2021-10-26,64.20243072509766,63.37117004394531,63.6574821472168,0.013117332070338827,0.008560636699714186
688,688,688,688,2021-10-27,61.3945541381836,63.75907897949219,62.9185791015625,-0.037085304228894556,-0.024222177060273964
689,689,689,689,2021-10-28,61.80096435546875,64.44258117675781,62.41056442260742,-0.040991791033997305,-0.009767578178124126
690,690,690,690,2021-10-29,61.96721267700195,63.74060821533203,61.90255737304688,-0.027822068034542347,0.001044469028402828
691,691,691,691,2021-11-01,62.659942626953125,64.13776397705078,63.20490646362305,-0.02304136063468687,-0.008622176143612714
692,692,692,692,2021-11-02,63.06634521484375,64.322509765625,63.40810012817383,-0.019529159470897506,-0.0053897674372714865
693,693,693,693,2021-11-03,63.879154205322266,64.20243072509766,63.37117004394531,-0.005035269165424516,0.008016013607207828
694,694,694,694,2021-11-04,63.23261260986328,61.3945541381836,63.75907897949219,0.029938461114037418,-0.008257120053416056
695,695,695,695,2021-11-05,63.685184478759766,61.80096435546875,64.44258117675781,0.030488523001895196,-0.011753047195930955
696,696,696,696,2021-11-08,63.51893615722656,61.96721267700195,63.74060821533203,0.02504104046623512,-0.003477721099814479
697,697,697,697,2021-11-09,63.094051361083984,62.659942626953125,64.13776397705078,0.006928010399168905,-0.016272981021606125
698,698,698,698,2021-11-10,63.23261260986328,63.06634521484375,64.322509765625,0.0026363886230147404,-0.016944257301728882
699,699,699,699,2021-11-11,63.92533874511719,63.879154205322266,64.20243072509766,0.0007229986115107057,-0.004315911046529064
700,700,700,700,2021-11-12,64.27632904052734,63.23261260986328,61.3945541381836,0.016505983029732718,0.04693860787485482
701,701,701,701,2021-11-15,66.21598052978516,63.685184478759766,61.80096435546875,0.03973916495239904,0.07143927639902148
702,702,702,702,2021-11-16,66.6039047241211,63.51893615722656,61.96721267700195,0.048567698918294155,0.07482492509849425
703,703,703,703,2021-11-17,66.12360382080078,63.094051361083984,62.659942626953125,0.04801645154118939,0.055277120415966774
704,704,704,704,2021-11-18,65.7818603515625,63.23261260986328,63.06634521484375,0.04031539480153601,0.043058070472737686
705,705,705,705,2021-11-19,65.45858764648438,63.92533874511719,63.879154205322266,0.0239849945493531,0.024725334278620004
706,706,706,706,2021-11-22,66.7978744506836,64.27632904052734,63.23261260986328,0.03922976697325664,0.05638327587091019
707,707,707,707,2021-11-23,67.92471313476562,66.21598052978516,63.685184478759766,0.025805441395100326,0.06657009303976857
708,708,708,708,2021-11-24,68.2849349975586,66.6039047241211,63.51893615722656,0.02523921503402038,0.07503272454902099
709,709,709,709,2021-11-26,65.49553680419922,66.12360382080078,63.094051361083984,-0.009498378495879645,0.038061994614542405
710,710,710,710,2021-11-29,65.50476837158203,65.7818603515625,63.23261260986328,-0.004212285552576134,0.035933289293890835
711,711,711,711,2021-11-30,63.9202766418457,65.45858764648438,63.92533874511719,-0.02350052239052991,-7.918774262061223e-05
712,712,712,712,2021-12-01,63.15599060058594,66.7978744506836,64.27632904052734,-0.05452095414782143,-0.017430031500943577
713,713,713,713,2021-12-02,65.30903625488281,67.92471313476562,66.21598052978516,-0.03850847149980885,-0.01369675820921179
714,714,714,714,2021-12-03,64.47950744628906,68.2849349975586,66.6039047241211,-0.055728654518095166,-0.031895986979013635
715,715,715,715,2021-12-06,65.22515869140625,65.49553680419922,66.12360382080078,-0.004128191415565752,-0.013587358786877002
716,716,716,716,2021-12-07,66.38090515136719,65.50476837158203,65.7818603515625,0.01337516033665187,0.009106534789426357
717,717,717,717,2021-12-08,66.75371551513672,63.9202766418457,65.45858764648438,0.044327700412924775,0.01978545390632025
718,718,718,718,2021-12-09,66.67916107177734,63.15599060058594,66.7978744506836,0.05578521431914196,-0.001777202940699829
719,719,719,719,2021-12-10,67.09857940673828,65.30903625488281,67.92471313476562,0.02740115693747769,-0.012162491233319694
720,720,720,720,2021-12-13,66.43682098388672,64.47950744628906,68.2849349975586,0.03035559071582683,-0.027064740029963397
721,721,721,721,2021-12-14,67.10790252685547,65.22515869140625,65.49553680419922,0.028865300954756812,0.024617948051582017
722,722,722,722,2021-12-15,67.4527587890625,66.38090515136719,65.50476837158203,0.01614701750829073,0.02973814679307485
723,723,723,723,2021-12-16,68.19840240478516,66.75371551513672,63.9202766418457,0.021642044618787493,0.06692908710189704
724,724,724,724,2021-12-17,66.7723617553711,66.67916107177734,63.15599060058594,0.001397748293404888,0.05726093630065887
725,725,725,725,2021-12-20,62.3730583190918,67.09857940673828,65.30903625488281,-0.07042654448764574,-0.04495515634823821
726,726,726,726,2021-12-21,65.5513687133789,66.43682098388672,64.47950744628906,-0.01332773388905173,0.01662328559166948
727,727,727,727,2021-12-22,65.40223693847656,67.10790252685547,65.22515869140625,-0.025416762022868022,0.0027148764468034603
728,728,728,728,2021-12-23,66.71644592285156,67.4527587890625,66.38090515136719,-0.010915978522294756,0.0050547784896763925
729,729,729,729,2021-12-27,67.99334716796875,68.19840240478516,66.75371551513672,-0.0030067454600962717,0.018570227039286458
730,730,730,730,2021-12-28,67.4248046875,66.7723617553711,66.67916107177734,0.009771152539417516,0.011182558444609025
731,731,731,731,2021-12-29,67.3688735961914,62.3730583190918,67.09857940673828,0.08009572420742495,0.004028314635614816
732,732,732,732,2021-12-30,67.21041870117188,65.5513687133789,66.43682098388672,0.025309158608832538,0.011644110988886514
733,733,733,733,2021-12-31,67.41547393798828,65.40223693847656,67.10790252685547,0.030782387480195128,0.004583236840247418
734,734,734,734,2022-01-03,68.23568725585938,66.71644592285156,67.4527587890625,0.02277161668300809,0.01160706368208353
735,735,735,735,2022-01-04,70.48194122314453,67.99334716796875,68.19840240478516,0.036600552242678,0.033483758238288974
736,736,736,736,2022-01-05,69.17706298828125,67.4248046875,66.7723617553711,0.02598833335747286,0.036013421866371687
737,737,737,737,2022-01-06,69.9227066040039,67.3688735961914,62.3730583190918,0.03790820406349904,0.12104021332879289
738,738,738,738,2022-01-07,71.07846069335938,67.21041870117188,65.5513687133789,0.05755122593991602,0.08431695765419467
739,739,739,739,2022-01-10,70.6590347290039,67.41547393798828,65.40223693847656,0.048113001385990284,0.08037642191768413
740,740,740,740,2022-01-11,71.60041809082031,68.23568725585938,66.71644592285156,0.04931042640992822,0.07320492122161903
741,741,741,741,2022-01-12,71.32078552246094,70.48194122314453,67.99334716796875,0.01190154931545706,0.04893770483562432
742,742,742,742,2022-01-13,71.37672424316406,69.17706298828125,67.4248046875,0.03179755196105161,0.058612250698839796
743,743,743,743,2022-01-14,71.60041809082031,69.9227066040039,67.3688735961914,0.023993800702222012,0.06281156665899967
744,744,744,744,2022-01-18,70.64971923828125,71.07846069335938,67.21041870117188,-0.006031946259046905,0.05117213377885732
745,745,745,745,2022-01-19,69.52191925048828,70.6590347290039,67.41547393798828,-0.01609299480068982,0.03124572430415018
746,746,746,746,2022-01-20,68.63646697998047,71.60041809082031,68.23568725585938,-0.04139572351491394,0.005873462116946504
747,747,747,747,2022-01-21,67.10790252685547,71.32078552246094,70.48194122314453,-0.059069497969546525,-0.04787096719721318
748,748,748,748,2022-01-24,67.25702667236328,71.37672424316406,69.17706298828125,-0.05771766096698305,-0.027755389329599423
749,749,749,749,2022-01-25,67.6857681274414,71.60041809082031,69.9227066040039,-0.05467356291709691,-0.03199158878718822
750,750,750,750,2022-01-26,68.09587860107422,70.64971923828125,71.07846069335938,-0.03614792337098549,-0.04196182729888254
751,751,751,751,2022-01-27,67.49005126953125,69.52191925048828,70.6590347290039,-0.029226292985902624,-0.044848949205526845
752,752,752,752,2022-01-28,67.20111083984375,68.63646697998047,71.60041809082031,-0.020912442077698712,-0.06144247992234264
753,753,753,753,2022-01-31,68.09587860107422,67.10790252685547,71.32078552246094,0.014722201663557755,-0.045216929367261405
754,754,754,754,2022-02-01,69.13978576660156,67.25702667236328,71.37672424316406,0.027993492834733402,-0.031339887060966354
755,755,755,755,2022-02-02,68.99065399169922,67.6857681274414,71.60041809082031,0.019278585445036578,-0.03644900642634219
756,756,756,756,2022-02-03,67.76034545898438,68.09587860107422,70.64971923828125,-0.00492736343201472,-0.040897172847238705
757,757,757,757,2022-02-04,69.68968963623047,67.49005126953125,69.52191925048828,0.032592038757159214,0.002413201297531975
758,758,758,758,2022-02-07,69.84815216064453,67.20111083984375,68.63646697998047,0.039389844717140354,0.01765366479334496
759,759,759,759,2022-02-08,72.8773193359375,68.09587860107422,67.10790252685547,0.07021630138402912,0.08597224159663175
760,760,760,760,2022-02-09,73.5856704711914,69.13978576660156,67.25702667236328,0.06430284177619572,0.09409639575144402
761,761,761,761,2022-02-10,73.2501220703125,68.99065399169922,67.6857681274414,0.06173978404561531,0.08220862519273342
762,762,762,762,2022-02-11,70.87339782714844,67.76034545898438,68.09587860107422,0.04594209706395924,0.04078836022288135
763,763,763,763,2022-02-14,69.14910125732422,69.68968963623047,67.49005126953125,-0.007757078295627884,0.024582141465077756
764,764,764,764,2022-02-15,70.62174224853516,69.84815216064453,67.20111083984375,0.011075312144427807,0.050901411687130915
765,765,765,765,2022-02-16,70.50990295410156,72.8773193359375,68.09587860107422,-0.032484954213574,0.03545037383494831
766,766,766,766,2022-02-17,67.87217712402344,73.5856704711914,69.13978576660156,-0.07764410258930488,-0.01833399725676399
767,767,767,767,2022-02-18,67.55528259277344,73.2501220703125,68.99065399169922,-0.07774511927874483,-0.0208053021079998
768,768,768,768,2022-02-22,66.26905822753906,70.87339782714844,67.76034545898438,-0.06496569574438626,-0.022008258980143358
769,769,769,769,2022-02-23,64.83369445800781,69.14910125732422,69.68968963623047,-0.06240727241352717,-0.06968025261082678
770,770,770,770,2022-02-24,63.84570693969727,70.62174224853516,69.84815216064453,-0.09594828863031102,-0.0859356337321876
771,771,771,771,2022-02-25,66.8189697265625,70.50990295410156,72.8773193359375,-0.0523463098501451,-0.08313079658498757
772,772,772,772,2022-02-28,65.8403091430664,67.87217712402344,73.5856704711914,-0.029936684913527634,-0.10525638046822294
773,773,773,773,2022-03-01,62.88569259643555,67.55528259277344,73.2501220703125,-0.06912249963465344,-0.1414936819344571
774,774,774,774,2022-03-02,64.65660095214844,66.26905822753906,70.87339782714844,-0.024331978128527942,-0.08771692998495728
775,775,775,775,2022-03-03,64.32106018066406,64.83369445800781,69.14910125732422,-0.007906911392744687,-0.06982073503303521
776,776,776,776,2022-03-04,62.50354766845703,63.84570693969727,70.62174224853516,-0.021021918866180322,-0.11495319035755613
777,777,777,777,2022-03-07,59.99633026123047,66.8189697265625,70.50990295410156,-0.10210632539309916,-0.1491077458965574
