,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ICE,ICE_6m,ICE_12m,ICE_6m_ret,ICE_12m_ret
485,485,485,485,2021-01-07,111.20563507080078,108.41132354736328,108.34412384033205,0.025775089095897874,0.026411319128721633
486,486,486,486,2021-01-08,112.95326232910156,108.6513900756836,108.06563568115234,0.039593347590135775,0.04522831533948657
487,487,487,487,2021-01-11,112.97248840332033,110.7063217163086,108.66099548339844,0.020470074805835514,0.03967838598147777
488,488,488,488,2021-01-12,113.17413330078124,108.7954330444336,107.71996307373048,0.040247096167716157,0.05063286387610044
489,489,489,489,2021-01-13,113.1549301147461,109.02588653564452,108.20967864990234,0.03787213945517087,0.04570063904212707
490,490,490,490,2021-01-14,111.02320098876952,111.13842010498048,109.07389831542967,-0.0010367172405557623,0.01787139456318565
491,491,491,491,2021-01-15,110.61028289794922,111.20563507080078,108.41132354736328,-0.005353615151539093,0.02028348403684266
492,492,492,492,2021-01-19,110.3125991821289,112.95326232910156,108.6513900756836,-0.02337836988965225,0.01528934977535168
493,493,493,493,2021-01-20,110.13015747070312,112.97248840332033,110.7063217163086,-0.02515949655344285,-0.005204438524133437
494,494,494,494,2021-01-21,108.43052673339844,113.17413330078124,108.7954330444336,-0.04191422924155097,-0.0033540590889152844
495,495,495,495,2021-01-22,107.47030639648438,113.1549301147461,109.02588653564452,-0.0502375257754758,-0.014267988902356366
496,496,496,496,2021-01-25,107.98882293701172,111.02320098876952,111.13842010498048,-0.027331026530794555,-0.028339409224943823
497,497,497,497,2021-01-26,108.1712646484375,110.61028289794922,111.20563507080078,-0.022050556111152808,-0.027286121071395386
498,498,498,498,2021-01-27,105.0024642944336,110.3125991821289,112.95326232910156,-0.04813715683489739,-0.07039015846662722
499,499,499,499,2021-01-28,108.13286590576172,110.13015747070312,112.97248840332033,-0.01813573693901893,-0.04283894748145045
500,500,500,500,2021-01-29,105.96270751953124,108.43052673339844,113.17413330078124,-0.022759450573683115,-0.06371973498647698
501,501,501,501,2021-02-01,108.90106201171876,107.47030639648438,113.1549301147461,0.013313031880229032,-0.03759330767747937
502,502,502,502,2021-02-02,112.13706970214844,107.98882293701172,111.02320098876952,0.03841366775111843,0.01003275624787281
503,503,503,503,2021-02-03,110.7159194946289,108.1712646484375,110.61028289794922,0.023524314469851815,0.0009550341425050846
504,504,504,504,2021-02-04,109.9957275390625,105.0024642944336,110.3125991821289,0.047553771982222104,-0.002872488232674497
505,505,505,505,2021-02-05,109.65005493164062,108.13286590576172,110.13015747070312,0.014030785304452564,-0.004359410265895813
506,506,506,506,2021-02-08,108.94906616210938,105.96270751953124,108.43052673339844,0.02818311000620377,0.004782227333321787
507,507,507,507,2021-02-09,108.75702667236328,108.90106201171876,107.47030639648438,-0.001322625663099486,0.011972798059511236
508,508,508,508,2021-02-10,107.22062683105467,112.13706970214844,107.98882293701172,-0.04384315449077203,-0.007113663109423074
509,509,509,509,2021-02-11,106.8749542236328,110.7159194946289,108.1712646484375,-0.03469207760300852,-0.011983870476302338
510,510,510,510,2021-02-12,106.65411376953124,109.9957275390625,105.0024642944336,-0.03037948695184156,0.015729625834935757
511,511,511,511,2021-02-16,107.9504165649414,109.65005493164062,108.13286590576172,-0.015500570134313496,-0.0016872700015120312
512,512,512,512,2021-02-17,108.29611206054688,108.94906616210938,105.96270751953124,-0.005993205123859813,0.02202099772304833
513,513,513,513,2021-02-18,109.33316040039062,108.75702667236328,108.90106201171876,0.005297439123294279,0.0039678069312616415
514,514,514,514,2021-02-19,108.84343719482422,107.22062683105467,112.13706970214844,0.015135244138486215,-0.029371487199304935
515,515,515,515,2021-02-22,107.27824401855467,106.8749542236328,110.7159194946289,0.003773473381593284,-0.031049513852802413
516,516,516,516,2021-02-23,106.99017333984376,106.65411376953124,109.9957275390625,0.003150929283784798,-0.0273242812831197
517,517,517,517,2021-02-24,107.0285873413086,107.9504165649414,109.65005493164062,-0.008539376252228337,-0.02390758118604075
518,518,518,518,2021-02-25,107.54711151123048,108.29611206054688,108.94906616210938,-0.006916227508681372,-0.01286798226239838
519,519,519,519,2021-02-26,105.92430114746094,109.33316040039062,108.75702667236328,-0.031178640043387107,-0.026046367867669784
520,520,520,520,2021-03-01,109.21793365478516,108.84343719482422,107.22062683105467,0.0034406893939835648,0.018628009206452356
521,521,521,521,2021-03-02,109.10271453857422,107.27824401855467,106.8749542236328,0.017006901415202114,0.020844549886589014
522,522,522,522,2021-03-03,107.20142364501952,106.99017333984376,106.65411376953124,0.0019744832500152576,0.005131633990892892
523,523,523,523,2021-03-04,106.71170043945312,107.0285873413086,107.9504165649414,-0.0029607687976384023,-0.011474861931107805
524,524,524,524,2021-03-05,110.39904022216795,107.54711151123048,108.29611206054688,0.026517948003091263,0.019418316332957097
525,525,525,525,2021-03-08,109.21793365478516,105.92430114746094,109.33316040039062,0.03109421040917737,-0.001053904827990837
526,526,526,526,2021-03-09,109.8613052368164,109.21793365478516,108.84343719482422,0.005890713736306452,0.00935167124656533
527,527,527,527,2021-03-10,110.98477935791016,109.10271453857422,107.27824401855467,0.01725039406485629,0.03455067123129285
528,528,528,528,2021-03-11,110.61988830566406,107.20142364501952,106.99017333984376,0.03188823939469554,0.033925685439267994
529,529,529,529,2021-03-12,110.73512268066406,106.71170043945312,107.0285873413086,0.03770366533980751,0.03463126470627431
530,530,530,530,2021-03-15,111.06159973144533,110.39904022216795,107.54711151123048,0.0060014970052642,0.03267859239388171
531,531,531,531,2021-03-16,110.4164047241211,109.21793365478516,105.92430114746094,0.01097320768880361,0.0424086213267203
532,532,532,532,2021-03-17,109.4919204711914,109.8613052368164,109.21793365478516,-0.0033622826966124286,0.0025086247948278295
533,533,533,533,2021-03-18,107.50817108154295,110.98477935791016,109.10271453857422,-0.0313250906699164,-0.01461506676323343
534,534,534,534,2021-03-19,107.08444213867188,110.61988830566406,107.20142364501952,-0.03196031221097484,-0.0010912309031921863
535,535,535,535,2021-03-22,107.42150115966795,110.73512268066406,106.71170043945312,-0.02992385289129873,0.006651573513417608
536,536,536,536,2021-03-23,107.5177993774414,111.06159973144533,110.39904022216795,-0.03190842165584751,-0.02609842294759368
537,537,537,537,2021-03-24,108.44226837158205,110.4164047241211,109.21793365478516,-0.017879013154535217,-0.007101995590347188
538,538,538,538,2021-03-25,108.1244888305664,109.4919204711914,109.8613052368164,-0.012488881688624609,-0.015809173234435203
539,539,539,539,2021-03-26,109.43415069580078,107.50817108154295,110.98477935791016,0.01791472773541103,-0.01397154340514406
540,540,540,540,2021-03-29,109.08747863769533,107.08444213867188,110.61988830566406,0.018705205527704605,-0.01385293089190609
541,541,541,541,2021-03-30,107.11334991455078,107.42150115966795,110.73512268066406,-0.0028686179376616883,-0.03270663072779256
542,542,542,542,2021-03-31,107.54668426513672,107.5177993774414,111.06159973144533,0.0002686521474821735,-0.03164834177436593
543,543,543,543,2021-04-01,109.97341918945312,108.44226837158205,110.4164047241211,0.014119501932812195,-0.004011953982515415
544,544,544,544,2021-04-05,110.84973907470705,108.1244888305664,109.4919204711914,0.025204745692820607,0.012401084917246452
545,545,545,545,2021-04-06,109.69416809082033,109.43415069580078,107.50817108154295,0.002376016932249314,0.020333310364096358
546,546,546,546,2021-04-07,110.50306701660156,109.08747863769533,107.08444213867188,0.012976634867579273,0.03192457101753998
547,547,547,547,2021-04-08,111.74532318115234,107.11334991455078,107.42150115966795,0.04324365982668543,0.0402509923507548
548,548,548,548,2021-04-09,112.83349609375,107.54668426513672,107.5177993774414,0.04915829683395545,0.04944015546344871
549,549,549,549,2021-04-12,113.35353088378906,109.97341918945312,108.44226837158205,0.030735715223266347,0.04528919014657973
550,550,550,550,2021-04-13,114.3261489868164,110.84973907470705,108.1244888305664,0.03136146229235992,0.0573566656668143
551,551,551,551,2021-04-14,113.81575775146484,109.69416809082033,109.43415069580078,0.0375734620388577,0.04003875415311464
552,552,552,552,2021-04-15,115.4239501953125,110.50306701660156,109.08747863769533,0.044531643433676216,0.058086149178147695
553,553,553,553,2021-04-16,116.26175689697266,111.74532318115234,107.11334991455078,0.04041720572500962,0.08540865344721249
554,554,554,554,2021-04-19,115.30838775634766,112.83349609375,107.54668426513672,0.021934015591800415,0.07217055127497818
555,555,555,555,2021-04-20,115.32764434814452,113.35353088378906,109.97341918945312,0.017415544526613314,0.04868653896690778
556,556,556,556,2021-04-21,115.10614776611328,114.3261489868164,110.84973907470705,0.006822575466849834,0.038398003702450056
557,557,557,557,2021-04-22,115.4046859741211,113.81575775146484,109.69416809082033,0.013960529315509396,0.052058536772645825
558,558,558,558,2021-04-23,116.78176879882812,115.4239501953125,110.50306701660156,0.011763750947858087,0.05681925354418693
559,559,559,559,2021-04-26,116.38693237304688,116.26175689697266,111.74532318115234,0.0010766694002839472,0.0415373910939425
560,560,560,560,2021-04-27,116.74324798583984,115.30838775634766,112.83349609375,0.012443676105541535,0.034650631483060135
561,561,561,561,2021-04-28,114.66317749023438,115.32764434814452,113.35353088378906,-0.005761557531724915,0.011553646333151812
562,562,562,562,2021-04-29,113.32462310791016,115.10614776611328,114.3261489868164,-0.015477232908732597,-0.008760252031420612
563,563,563,563,2021-04-30,113.35353088378906,115.4046859741211,113.81575775146484,-0.01777358582122035,-0.004061185171609805
564,564,564,564,2021-05-03,111.1867904663086,116.78176879882812,115.4239501953125,-0.0479096899290643,-0.03670953664152088
565,565,565,565,2021-05-04,110.30084228515624,116.38693237304688,116.26175689697266,-0.05229186785663631,-0.051271499510357366
566,566,566,566,2021-05-05,110.47418212890624,116.74324798583984,115.30838775634766,-0.05369960117688355,-0.041924145515383815
567,567,567,567,2021-05-06,109.41490173339844,114.66317749023438,115.32764434814452,-0.04577123948342454,-0.05126908338556735
568,568,568,568,2021-05-07,110.56084442138672,113.32462310791016,115.10614776611328,-0.024388156878242695,-0.03948792860275596
569,569,569,569,2021-05-10,110.05046081542967,113.35353088378906,115.4046859741211,-0.02913954283211273,-0.046395214488015535
570,570,570,570,2021-05-11,108.88524627685548,111.1867904663086,116.78176879882812,-0.02069979877825967,-0.06761776776626349
571,571,571,571,2021-05-12,107.3348388671875,110.30084228515624,116.38693237304688,-0.026890124830605044,-0.07777585783295105
572,572,572,572,2021-05-13,108.01854705810548,110.47418212890624,116.74324798583984,-0.022228135329713572,-0.07473409450448565
573,573,573,573,2021-05-14,109.06822204589844,109.41490173339844,114.66317749023438,-0.00316848694289118,-0.048794700851652606
574,574,574,574,2021-05-17,108.30744934082033,110.56084442138672,113.32462310791016,-0.020381493035435794,-0.044272582864117394
575,575,575,575,2021-05-18,106.66072845458984,110.05046081542967,113.35353088378906,-0.030801618963912314,-0.059043616700927726
576,576,576,576,2021-05-19,106.64147186279295,108.88524627685548,111.1867904663086,-0.020606780907281297,-0.04088002346729258
577,577,577,577,2021-05-20,107.81631469726562,107.3348388671875,110.30084228515624,0.0044857367389714575,-0.022525010112501853
578,578,578,578,2021-05-21,108.971923828125,108.01854705810548,110.47418212890624,0.008826046970495494,-0.013598274925704645
579,579,579,579,2021-05-24,108.78895568847656,109.06822204589844,109.41490173339844,-0.0025604740976189477,-0.005720848211764218
580,580,580,580,2021-05-25,108.22077178955078,108.30744934082033,110.56084442138672,-0.0008002916862790421,-0.0211654735822846
581,581,581,581,2021-05-26,108.21116638183594,106.66072845458984,110.05046081542967,0.014536164806957741,-0.016713191566535057
582,582,582,582,2021-05-27,107.8741226196289,106.64147186279295,108.88524627685548,0.011558831056100782,-0.009286140150297828
583,583,583,583,2021-05-28,108.7022705078125,107.81631469726562,107.3348388671875,0.008217270392097298,0.012739867642760583
584,584,584,584,2021-06-01,105.74590301513672,108.971923828125,108.01854705810548,-0.02960414664309763,-0.021039387261395537
585,585,585,585,2021-06-02,107.61409759521484,108.78895568847656,109.06822204589844,-0.01079942431496439,-0.013332246766355693
586,586,586,586,2021-06-03,107.46963500976562,108.22077178955078,108.30744934082033,-0.0069407819530786785,-0.007735518989264389
587,587,587,587,2021-06-04,108.02819061279295,108.21116638183594,106.66072845458984,-0.0016909139339403856,0.012820671469399247
588,588,588,588,2021-06-07,106.31405639648438,107.8741226196289,106.64147186279295,-0.014461913434470564,-0.0030702451925067598
589,589,589,589,2021-06-08,106.9688949584961,108.7022705078125,107.81631469726562,-0.015946084117827386,-0.007859847010621479
590,590,590,590,2021-06-09,106.7474136352539,105.74590301513672,108.971923828125,0.009470916523109496,-0.020413608521582916
591,591,591,591,2021-06-10,107.585205078125,107.61409759521484,108.78895568847656,-0.00026848264061574145,-0.011065007497622958
592,592,592,592,2021-06-11,108.50005340576172,107.46963500976562,108.22077178955078,0.009587995678058014,0.0025806655376108267
593,593,593,593,2021-06-14,109.6267547607422,108.02819061279295,108.21116638183594,0.014797657341860004,0.01308172184293066
594,594,594,594,2021-06-15,110.13860321044922,106.31405639648438,107.8741226196289,0.035974046552242234,0.020991879570645633
595,595,595,595,2021-06-16,109.94546508789062,106.9688949584961,108.7022705078125,0.027826501625070055,0.011436693771624373
596,596,596,596,2021-06-17,110.11930084228516,106.7474136352539,105.74590301513672,0.03158753071575737,0.04135761010544692
597,597,597,597,2021-06-18,108.90240478515624,107.585205078125,107.61409759521484,0.01224331641209142,0.011971546653555487
598,598,598,598,2021-06-21,109.81023406982422,108.50005340576172,107.46963500976562,0.012075391881723574,0.02177916636495425
599,599,599,599,2021-06-22,110.53459167480467,109.6267547607422,108.02819061279295,0.008281161984989849,0.02320136112429627
600,600,600,600,2021-06-23,112.64966583251952,110.13860321044922,106.31405639648438,0.02279911446917704,0.05959333742668349
601,601,601,601,2021-06-24,114.05005645751952,109.94546508789062,106.9688949584961,0.03733297563794635,0.06619832337027431
602,602,602,602,2021-06-25,115.23797607421876,110.11930084228516,106.7474136352539,0.04648299791936261,0.07953881175965849
603,603,603,603,2021-06-28,114.7261199951172,108.90240478515624,107.585205078125,0.053476461070350645,0.06637450671592515
604,604,604,604,2021-06-29,114.6971435546875,109.81023406982422,108.50005340576172,0.0445032243693777,0.05711601012536183
605,605,605,605,2021-06-30,114.6391830444336,110.53459167480467,109.6267547607422,0.037133998573991356,0.04572267321632295
606,606,606,606,2021-07-01,114.77439880371094,112.64966583251952,110.13860321044922,0.01886142276134528,0.042090560967109614
607,607,607,607,2021-07-02,114.76473999023438,114.05005645751952,109.94546508789062,0.006266402270314053,0.0438333213515556
608,608,608,608,2021-07-06,113.94384002685548,115.23797607421876,110.11930084228516,-0.01123011780881844,0.03473087056780266
609,609,609,609,2021-07-07,113.96314239501952,114.7261199951172,108.90240478515624,-0.0066504262510591605,0.04647039355877536
610,610,610,610,2021-07-08,114.0210952758789,114.6971435546875,109.81023406982422,-0.00589420327182133,0.03834671004687196
611,611,611,611,2021-07-09,114.8999481201172,114.6391830444336,110.53459167480467,0.0022746592287083978,0.039493124995255036
612,612,612,612,2021-07-12,114.98687744140624,114.77439880371094,112.64966583251952,0.0018512720598840016,0.02074761244619694
613,613,613,613,2021-07-13,114.62952423095705,114.76473999023438,114.05005645751952,-0.0011781995000279544,0.005080819698264349
614,614,614,614,2021-07-14,114.1369857788086,113.94384002685548,115.23797607421876,0.0016950960394839232,-0.009554057897555257
615,615,615,615,2021-07-15,113.9534912109375,113.96314239501952,114.7261199951172,-8.468688980656225e-05,-0.006734549936950551
616,616,616,616,2021-07-16,114.0210952758789,114.0210952758789,114.6971435546875,0.0,-0.00589420327182133
617,617,617,617,2021-07-19,113.34503936767578,114.8999481201172,114.6391830444336,-0.013532719360463963,-0.011288842456738446
618,618,618,618,2021-07-20,115.06415557861328,114.98687744140624,114.77439880371094,0.0006720604900887217,0.0025245767167805244
619,619,619,619,2021-07-21,116.11685180664062,114.62952423095705,114.76473999023438,0.012975082865099408,0.01178159612892693
620,620,620,620,2021-07-22,116.25205993652344,114.1369857788086,113.94384002685548,0.018531014668757395,0.02025752255781388
621,621,621,621,2021-07-23,117.20819854736328,113.9534912109375,113.96314239501952,0.0285617167305654,0.028474611037801578
622,622,622,622,2021-07-26,116.3100128173828,114.0210952758789,114.0210952758789,0.020074509335011648,0.020074509335011648
623,623,623,623,2021-07-27,116.90880584716795,113.34503936767578,114.8999481201172,0.03144175077598055,0.0174835390260637
624,624,624,624,2021-07-28,117.16956329345705,115.06415557861328,114.98687744140624,0.018297685358715565,0.018982043000193904
625,625,625,625,2021-07-29,116.6866683959961,116.11685180664062,114.62952423095705,0.0049072686736661986,0.017946023756447715
626,626,626,626,2021-07-30,115.73052978515624,116.25205993652344,114.1369857788086,-0.004486201377007615,0.013961679428225349
627,627,627,627,2021-08-02,115.34422302246094,117.20819854736328,113.9534912109375,-0.01590311554996826,0.012204380899125455
628,628,628,628,2021-08-03,115.04483032226562,116.3100128173828,114.0210952758789,-0.010877674797471037,0.008978470553275608
629,629,629,629,2021-08-04,115.4407958984375,116.90880584716795,113.34503936767578,-0.012556880879012189,0.018490059577846774
630,630,630,630,2021-08-05,115.33456420898438,117.16956329345705,115.06415557861328,-0.015661055933756662,0.002350068351097745
631,631,631,631,2021-08-06,115.8947296142578,116.6866683959961,116.11685180664062,-0.006786883134333066,-0.0019129195196637694
632,632,632,632,2021-08-09,115.86575317382812,115.73052978515624,116.25205993652344,0.0011684331604022713,-0.003323010043058572
633,633,633,633,2021-08-10,115.49874877929688,115.34422302246094,117.20819854736328,0.0013396922081294615,-0.014584728621826137
634,634,634,634,2021-08-11,114.65850830078124,115.04483032226562,116.3100128173828,-0.003358012875521843,-0.014199160300967129
635,635,635,635,2021-08-12,114.00178527832033,115.4407958984375,116.90880584716795,-0.012465356020095242,-0.02486571090844869
636,636,636,636,2021-08-13,112.88146209716795,115.33456420898438,117.16956329345705,-0.02126944449515966,-0.03659739846899768
637,637,637,637,2021-08-16,114.00178527832033,115.8947296142578,116.6866683959961,-0.01633330818612644,-0.023009339066603185
638,638,638,638,2021-08-17,113.58648681640624,115.86575317382812,115.73052978515624,-0.019671613871981686,-0.01852616567754617
639,639,639,639,2021-08-18,111.4424285888672,115.49874877929688,115.34422302246094,-0.03512003578654155,-0.033827393616704504
640,640,640,640,2021-08-19,112.3985595703125,114.65850830078124,115.04483032226562,-0.019710257563618883,-0.02300208314046226
641,641,641,641,2021-08-20,113.14222717285156,114.00178527832033,115.4407958984375,-0.007539865304479809,-0.01991123421921115
642,642,642,642,2021-08-23,114.03074645996094,112.88146209716795,115.33456420898438,0.010181338383123295,-0.011304657523662609
643,643,643,643,2021-08-24,113.38367462158205,114.00178527832033,115.8947296142578,-0.005421938395343995,-0.02166668839069308
644,644,644,644,2021-08-25,113.28710174560548,113.58648681640624,115.86575317382812,-0.0026357454939570646,-0.022255509998316825
645,645,645,645,2021-08-26,113.52853393554688,111.4424285888672,115.49874877929688,0.01871913034465278,-0.017058321969485757
646,646,646,646,2021-08-27,114.35911560058594,112.3985595703125,114.65850830078124,0.017442892842830293,-0.002611168631375449
647,647,647,647,2021-08-30,115.27661895751952,113.14222717285156,114.00178527832033,0.01886467889134935,0.011182576449016546
648,648,648,648,2021-08-31,115.4407958984375,114.03074645996094,112.88146209716795,0.012365519671237779,0.02267275559441706
649,649,649,649,2021-09-01,116.4935073852539,113.38367462158205,114.00178527832033,0.027427517886070785,0.021856869178411342
650,650,650,650,2021-09-02,116.59976196289062,113.28710174560548,113.58648681640624,0.029241283131454576,0.026528465057246153
651,651,651,651,2021-09-03,116.98606872558594,113.52853393554688,111.4424285888672,0.030455205138137265,0.04974443043744414
652,652,652,652,2021-09-07,114.67782592773438,114.35911560058594,112.3985595703125,0.002786925427628928,0.020278430312054452
653,653,653,653,2021-09-08,115.64361572265624,115.27661895751952,113.14222717285156,0.003183618399425381,0.022108355229592647
654,654,654,654,2021-09-09,115.363525390625,115.4407958984375,114.03074645996094,-0.0006693518284514033,0.011687890959584557
655,655,655,655,2021-09-10,114.77439880371094,116.4935073852539,113.38367462158205,-0.014757119260369822,0.012265647473240104
656,656,656,656,2021-09-13,114.49431610107422,116.59976196289062,113.28710174560548,-0.018057033962783686,0.010656238326050893
657,657,657,657,2021-09-14,115.18003845214844,116.98606872558594,113.52853393554688,-0.015437994396357624,0.014547043455517272
658,658,658,658,2021-09-15,115.0154037475586,114.67782592773438,114.35911560058594,0.0029437061358046357,0.005738835452915092
659,659,659,659,2021-09-16,115.18003845214844,115.64361572265624,115.27661895751952,-0.004008671534618702,-0.0008378152156480745
660,660,660,660,2021-09-17,113.9888153076172,115.363525390625,115.4407958984375,-0.011916332119298323,-0.012577707729057308
661,661,661,661,2021-09-20,113.14625549316406,114.77439880371094,116.4935073852539,-0.014185596505117415,-0.028733377226081824
662,662,662,662,2021-09-21,113.05908966064452,114.49431610107422,116.59976196289062,-0.012535351005221074,-0.030366033709168017
663,663,663,663,2021-09-22,113.2237319946289,115.18003845214844,116.98606872558594,-0.016984769963697133,-0.03216055357653169
664,664,664,664,2021-09-23,115.16067504882812,115.0154037475586,114.67782592773438,0.001263059525386634,0.004210483737266069
665,665,665,665,2021-09-24,115.9645004272461,115.18003845214844,115.64361572265624,0.0068107459038881935,0.0027747723260349577
666,666,666,666,2021-09-27,114.8991928100586,113.9888153076172,115.363525390625,0.007986551136482944,-0.004024951378645558
667,667,667,667,2021-09-28,112.87509155273438,113.14625549316406,114.77439880371094,-0.0023965790051803104,-0.016548178607537656
668,668,668,668,2021-09-29,113.21405029296876,113.05908966064452,114.49431610107422,0.0013706163103681668,-0.01118191585139694
669,669,669,669,2021-09-30,111.19963073730467,113.2237319946289,115.18003845214844,-0.017877005303272075,-0.03455813844425326
670,670,670,670,2021-10-01,111.76134490966795,115.16067504882812,115.0154037475586,-0.029518150512046315,-0.02829237416783592
671,671,671,671,2021-10-04,111.08340454101562,115.9645004272461,115.18003845214844,-0.042091294044704464,-0.035567221249320546
672,672,672,672,2021-10-05,114.35684967041016,114.8991928100586,113.9888153076172,-0.004720164923569081,0.003228688374379063
673,673,673,673,2021-10-06,118.75369262695312,112.87509155273438,113.14625549316406,0.05208058742944455,0.049559193181853534
674,674,674,674,2021-10-07,122.41449737548828,113.21405029296876,113.05908966064452,0.08126594763380623,0.0827479483774789
675,675,675,675,2021-10-08,124.06090545654295,111.19963073730467,113.2237319946289,0.11565932938771573,0.09571468163960661
676,676,676,676,2021-10-11,123.547607421875,111.76134490966795,115.16067504882812,0.10545920435847833,0.07282809317929773
677,677,677,677,2021-10-12,123.51856231689452,111.08340454101562,115.9645004272461,0.11194433432482187,0.06514115838741263
678,678,678,678,2021-10-13,124.30300903320312,114.35684967041016,114.8991928100586,0.0869747583241316,0.08184405819708496
679,679,679,679,2021-10-14,124.6904067993164,118.75369262695312,112.87509155273438,0.04999182796793167,0.10467601916461788
680,680,680,680,2021-10-15,125.31021881103516,122.41449737548828,113.21405029296876,0.02365505309934557,0.1068433510395983
681,681,681,681,2021-10-18,126.1915283203125,124.06090545654295,111.19963073730467,0.017174007040565042,0.1348196705654925
682,682,682,682,2021-10-19,126.78231811523438,123.547607421875,111.76134490966795,0.02618189668630233,0.13440222303791405
683,683,683,683,2021-10-20,126.1140594482422,123.51856231689452,111.08340454101562,0.02101301280279455,0.1353096348579843
684,684,684,684,2021-10-21,125.52328491210938,124.30300903320312,114.35684967041016,0.009816945610546801,0.09764553040663682
685,685,685,685,2021-10-22,127.45055389404295,124.6904067993164,118.75369262695312,0.0221360020034973,0.0732344491754855
686,686,686,686,2021-10-25,128.84515380859375,125.31021881103516,122.41449737548828,0.028209471111763085,0.05253182074816176
687,687,687,687,2021-10-26,129.5037078857422,126.1915283203125,124.06090545654295,0.026247241867317417,0.04387201922450723
688,688,688,688,2021-10-27,128.76768493652344,126.78231811523438,123.547607421875,0.01565965073682074,0.04225154678085796
689,689,689,689,2021-10-28,131.2178955078125,126.1140594482422,123.51856231689452,0.04047000058439121,0.062333410027594516
690,690,690,690,2021-10-29,134.09423828125,125.52328491210938,124.30300903320312,0.06828178034969334,0.07876904448412425
691,691,691,691,2021-11-01,132.80616760253906,127.45055389404295,124.6904067993164,0.04202110971560424,0.06508729108795519
692,692,692,692,2021-11-02,134.43321228027344,128.84515380859375,125.31021881103516,0.04337034266714479,0.07280326820748395
693,693,693,693,2021-11-03,132.86428833007812,129.5037078857422,126.1915283203125,0.025949685141840817,0.05287803467145702
694,694,694,694,2021-11-04,132.21542358398438,128.76768493652344,126.78231811523438,0.026774874838827012,0.04285381076414585
695,695,695,695,2021-11-05,131.78927612304688,131.2178955078125,126.1140594482422,0.004354441237021334,0.045000666060819317
696,696,696,696,2021-11-08,131.46971130371094,134.09423828125,125.52328491210938,-0.019572257624032807,0.047373094129628646
697,697,697,697,2021-11-09,131.2082061767578,132.80616760253906,127.45055389404295,-0.012032283248799236,0.029483216572278037
698,698,698,698,2021-11-10,129.978271484375,134.43321228027344,128.84515380859375,-0.0331386918480423,0.008794414398112016
699,699,699,699,2021-11-11,129.7748565673828,132.86428833007812,129.5037078857422,-0.023252536866943174,0.0020937522644512985
700,700,700,700,2021-11-12,131.02418518066406,132.21542358398438,128.76768493652344,-0.009009829345391185,0.017523808440393918
701,701,701,701,2021-11-15,131.02418518066406,131.78927612304688,131.2178955078125,-0.005805411220776935,-0.0014762493057732806
702,702,702,702,2021-11-16,131.77960205078125,131.46971130371094,134.09423828125,0.0023571265502699834,-0.017261265361857125
703,703,703,703,2021-11-17,131.97328186035156,131.2082061767578,132.80616760253906,0.005831004827267172,-0.006271438723238765
704,704,704,704,2021-11-18,131.1016845703125,129.978271484375,134.43321228027344,0.008643083748598235,-0.024782028588405614
705,705,705,705,2021-11-19,129.09695434570312,129.7748565673828,132.86428833007812,-0.005223679221157185,-0.028354752294429297
706,706,706,706,2021-11-22,128.78701782226562,131.02418518066406,132.21542358398438,-0.017074461140999975,-0.025930452505346313
707,707,707,707,2021-11-23,127.8863296508789,131.02418518066406,131.78927612304688,-0.023948674250166002,-0.0296150535687284
708,708,708,708,2021-11-24,128.09942626953125,131.77960205078125,131.46971130371094,-0.027926748328105044,-0.02563544865778189
709,709,709,709,2021-11-26,125.5910873413086,131.97328186035156,131.2082061767578,-0.04835974698118317,-0.042810728072008586
710,710,710,710,2021-11-29,127.74108123779295,131.1016845703125,129.978271484375,-0.025633563317923547,-0.017212032603857064
711,711,711,711,2021-11-30,126.59829711914062,129.09695434570312,129.7748565673828,-0.01935488903844662,-0.02447746452790589
712,712,712,712,2021-12-01,124.951904296875,128.78701782226562,131.02418518066406,-0.029778727625196844,-0.04634473303853204
713,713,713,713,2021-12-02,127.08252716064452,127.8863296508789,131.02418518066406,-0.006285288603001704,-0.030083438523846207
714,714,714,714,2021-12-03,126.0850067138672,128.09942626953125,131.77960205078125,-0.015725437766017425,-0.04321302575128161
715,715,715,715,2021-12-06,126.73388671875,125.5910873413086,131.97328186035156,0.009099366855035873,-0.03970042320494582
716,716,716,716,2021-12-07,129.78456115722656,127.74108123779295,131.1016845703125,0.01599704573996541,-0.010046578862833333
717,717,717,717,2021-12-08,131.2856903076172,126.59829711914062,129.09695434570312,0.03702572068615817,0.016954202932262463
718,718,718,718,2021-12-09,130.35594177246094,124.951904296875,128.78701782226562,0.04324894051031358,0.012182314465581712
719,719,719,719,2021-12-10,131.2663116455078,127.08252716064452,127.8863296508789,0.032921791676164824,0.026429580111150486
720,720,720,720,2021-12-13,131.3050537109375,126.0850067138672,128.09942626953125,0.04140101296037901,0.02502452614160311
721,721,721,721,2021-12-14,129.5908660888672,126.73388671875,125.5910873413086,0.022543136994270796,0.03184763212288089
722,722,722,722,2021-12-15,130.8595733642578,129.78456115722656,127.74108123779295,0.00828305152358566,0.02441260161764025
723,723,723,723,2021-12-16,132.02455139160156,131.2856903076172,126.59829711914062,0.00562788741296294,0.04286198468652658
724,724,724,724,2021-12-17,129.4906768798828,130.35594177246094,124.951904296875,-0.006637709649541468,0.03632415695101443
