,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CTRA,CTRA_6m,CTRA_12m,CTRA_6m_ret,CTRA_12m_ret
482,482,482,482,2021-01-04,13.702983856201172,14.173510551452637,14.297330856323242,-0.033197611385221815,-0.041570486554083574
483,483,483,483,2021-01-05,13.83506202697754,13.983650207519531,14.049689292907717,-0.010625850785518698,-0.015276299813869909
484,484,484,484,2021-01-06,14.09096336364746,13.603928565979004,14.223037719726562,0.0358010405087279,-0.009285945708765397
485,485,485,485,2021-01-07,14.37987995147705,13.27373504638672,14.00841236114502,0.08333335728223967,0.02651746541687805
486,486,486,486,2021-01-08,14.256058692932127,13.595673561096191,13.91761302947998,0.04857318240749886,0.024317795209225723
487,487,487,487,2021-01-11,14.891680717468262,13.438830375671388,13.859827041625977,0.10810839196445254,0.07444924620944127
488,488,488,488,2021-01-12,15.33743667602539,13.702983856201172,14.173510551452637,0.11927714700507086,0.08211981924643674
489,489,489,489,2021-01-13,15.618101119995115,13.83506202697754,13.983650207519531,0.12887828688738479,0.11688299465590735
490,490,490,490,2021-01-14,15.931784629821776,14.09096336364746,13.603928565979004,0.13063842539846182,0.17111645746687643
491,491,491,491,2021-01-15,15.741923332214355,14.37987995147705,13.27373504638672,0.09471868926119931,0.18594527291694796
492,492,492,492,2021-01-19,15.36220359802246,14.256058692932127,13.595673561096191,0.07759121429815208,0.12993324891097457
493,493,493,493,2021-01-20,15.204514503479004,14.891680717468262,13.438830375671388,0.021007285339107673,0.13138674114110938
494,494,494,494,2021-01-21,15.237714767456056,15.33743667602539,13.702983856201172,-0.0065018627737980506,0.11199976058939565
495,495,495,495,2021-01-22,15.387103080749512,15.618101119995115,13.83506202697754,-0.014790404894348352,0.11218171994788206
496,496,496,496,2021-01-25,15.511592864990234,15.931784629821776,14.09096336364746,-0.02637443165312492,0.10081847952339329
497,497,497,497,2021-01-26,15.262608528137209,15.741923332214355,14.37987995147705,-0.03044829999243326,0.061386366203251
498,498,498,498,2021-01-27,15.810369491577148,15.36220359802246,14.256058692932127,0.02917328172973699,0.10902808638236161
499,499,499,499,2021-01-28,15.254310607910156,15.204514503479004,14.891680717468262,0.0032750867789799187,0.02435117280056387
500,500,500,500,2021-01-29,15.212814331054688,15.237714767456056,15.33743667602539,-0.0016341319404764576,-0.008125369812643224
501,501,501,501,2021-02-01,15.445198059082031,15.387103080749512,15.618101119995115,0.0037755630821243447,-0.01107068391891286
502,502,502,502,2021-02-02,15.16301727294922,15.511592864990234,15.931784629821776,-0.02247194050765422,-0.04825368750174697
503,503,503,503,2021-02-03,15.719079971313477,15.262608528137209,15.741923332214355,0.02990782619725496,-0.0014511162593539018
504,504,504,504,2021-02-04,15.660980224609377,15.810369491577148,15.36220359802246,-0.009448815667929655,0.019448813100314544
505,505,505,505,2021-02-05,14.573760032653809,15.254310607910156,15.204514503479004,-0.04461365660821448,-0.04148468342615408
506,506,506,506,2021-02-08,14.781244277954102,15.212814331054688,15.237714767456056,-0.028368850346092822,-0.02995662384210407
507,507,507,507,2021-02-09,14.515666007995604,15.445198059082031,15.387103080749512,-0.060182591866463464,-0.056634251956376724
508,508,508,508,2021-02-10,14.781244277954102,15.16301727294922,15.511592864990234,-0.02517790411517906,-0.04708404825944945
509,509,509,509,2021-02-11,14.449267387390137,15.719079971313477,15.262608528137209,-0.08078160975328608,-0.053289785900466846
510,510,510,510,2021-02-12,15.129819869995115,15.660980224609377,15.810369491577148,-0.033916162781407855,-0.04304451087905259
511,511,511,511,2021-02-16,15.196216583251951,14.573760032653809,15.254310607910156,0.04271077259427036,-0.0038083677559365148
512,512,512,512,2021-02-17,15.420297622680664,14.781244277954102,15.212814331054688,0.043234069656753915,0.013638718458716115
513,513,513,513,2021-02-18,14.988730430603027,14.515666007995604,15.445198059082031,0.03258992197442723,-0.029554015865183025
514,514,514,514,2021-02-19,15.40369987487793,14.781244277954102,15.16301727294922,0.042111177193127514,0.015873001896402616
515,515,515,515,2021-02-22,15.221114158630373,14.449267387390137,15.719079971313477,0.05341770973896054,-0.031679068596372484
516,516,516,516,2021-02-23,14.988730430603027,15.129819869995115,15.660980224609377,-0.009325255727061998,-0.04292514161725258
517,517,517,517,2021-02-24,15.934866905212402,15.196216583251951,14.573760032653809,0.04860751476617753,0.09339435186999867
518,518,518,518,2021-02-25,15.694177627563477,15.420297622680664,14.781244277954102,0.017761006407553515,0.06176295665250553
519,519,519,519,2021-02-26,15.36220359802246,14.988730430603027,14.515666007995604,0.02491693136710893,0.05831889419063252
520,520,520,520,2021-03-01,15.652685165405272,15.40369987487793,14.781244277954102,0.01616399258293888,0.05895585453187491
521,521,521,521,2021-03-02,15.577988624572754,15.221114158630373,14.449267387390137,0.023446014675609916,0.07811615682104756
522,522,522,522,2021-03-03,15.50329303741455,14.988730430603027,15.129819869995115,0.03432996604975447,0.024684574610177146
523,523,523,523,2021-03-04,15.478394508361816,15.934866905212402,15.196216583251951,-0.02864613802963556,0.01856895915927259
524,524,524,524,2021-03-05,15.743974685668944,15.694177627563477,15.420297622680664,0.003172963839660481,0.020990325278301025
525,525,525,525,2021-03-08,15.826969146728516,15.36220359802246,14.988730430603027,0.03025383342568677,0.055924597483855365
526,526,526,526,2021-03-09,15.378799438476562,15.652685165405272,15.40369987487793,-0.017497683243130502,-0.0016165230823522725
527,527,527,527,2021-03-10,15.92656421661377,15.577988624572754,15.221114158630373,0.02237616167540213,0.04634680816603742
528,528,528,528,2021-03-11,16.01785659790039,15.50329303741455,14.988730430603027,0.033190597587495096,0.06865999572559933
529,529,529,529,2021-03-12,15.602885246276855,15.478394508361816,15.934866905212402,0.0080428714908245,-0.020833663745691733
530,530,530,530,2021-03-15,15.735673904418944,15.743974685668944,15.694177627563477,-0.000527235429154782,0.002644055511554111
531,531,531,531,2021-03-16,15.644386291503906,15.826969146728516,15.36220359802246,-0.011536185705040669,0.01836863387995802
532,532,532,532,2021-03-17,15.378799438476562,15.378799438476562,15.652685165405272,0.0,-0.017497683243130502
533,533,533,533,2021-03-18,14.847638130187988,15.92656421661377,15.577988624572754,-0.06774380662090962,-0.046883491314964054
534,534,534,534,2021-03-19,14.980428695678713,16.01785659790039,15.50329303741455,-0.06476696153951478,-0.033726018109442535
535,535,535,535,2021-03-22,14.938935279846191,15.602885246276855,15.478394508361816,-0.042553025030360625,-0.034852402051401055
536,536,536,536,2021-03-23,14.90573501586914,15.735673904418944,15.743974685668944,-0.052742506840888215,-0.05324193455181403
537,537,537,537,2021-03-24,15.129819869995115,15.644386291503906,15.826969146728516,-0.03289144181950043,-0.044048185743604806
538,538,538,538,2021-03-25,15.536490440368652,15.378799438476562,15.378799438476562,0.01025379143039995,0.01025379143039995
539,539,539,539,2021-03-26,15.91826343536377,14.847638130187988,15.92656421661377,0.07210744872607067,-0.0005211909572649942
540,540,540,540,2021-03-29,15.959759712219238,14.980428695678713,16.01785659790039,0.06537403144030351,-0.0036270074791884266
541,541,541,541,2021-03-30,15.594587326049805,14.938935279846191,15.602885246276855,0.04388880692776942,-0.0005318196023412769
542,542,542,542,2021-03-31,15.586289405822754,14.90573501586914,15.735673904418944,0.04565721779094245,-0.009493365171620582
543,543,543,543,2021-04-01,15.843567848205566,15.129819869995115,15.644386291503906,0.04717491578508004,0.012731822967694928
544,544,544,544,2021-04-05,15.395401000976562,15.536490440368652,15.378799438476562,-0.009081165397913482,0.0010795096565512363
545,545,545,545,2021-04-06,15.345603942871094,15.91826343536377,14.847638130187988,-0.0359749978267393,0.03353838558811928
546,546,546,546,2021-04-07,15.33730411529541,15.959759712219238,14.980428695678713,-0.0390015644438092,0.023822777496323777
547,547,547,547,2021-04-08,14.814444541931152,15.594587326049805,14.938935279846191,-0.050026510340255737,-0.008333307266079837
548,548,548,548,2021-04-09,14.424371719360352,15.586289405822754,14.90573501586914,-0.07454742153243554,-0.03229383160215271
549,549,549,549,2021-04-12,14.075797080993652,15.843567848205566,15.129819869995115,-0.11157655801702082,-0.06966525695998282
550,550,550,550,2021-04-13,13.876608848571776,15.395401000976562,15.536490440368652,-0.09865232820557557,-0.10683761549416504
551,551,551,551,2021-04-14,14.059197425842283,15.345603942871094,15.91826343536377,-0.08382899244747022,-0.11678824245309405
552,552,552,552,2021-04-15,13.967905044555664,15.33730411529541,15.959759712219238,-0.08928551331091406,-0.12480480305342911
553,553,553,553,2021-04-16,13.743818283081056,14.814444541931152,15.594587326049805,-0.07226907872379351,-0.11868021924999272
554,554,554,554,2021-04-19,13.72722053527832,14.424371719360352,15.586289405822754,-0.048331476590160016,-0.11927591116394387
555,555,555,555,2021-04-20,13.594427108764648,14.075797080993652,15.843567848205566,-0.03419841657699019,-0.1419592329827183
556,556,556,556,2021-04-21,13.611027717590332,13.876608848571776,15.395401000976562,-0.01913876321510477,-0.11590300787053509
557,557,557,557,2021-04-22,13.586130142211914,14.059197425842283,15.345603942871094,-0.03364824244951725,-0.11465653663481623
558,558,558,558,2021-04-23,13.378643989562988,13.967905044555664,15.33730411529541,-0.042186788434845135,-0.12770563268541513
559,559,559,559,2021-04-26,13.644225120544434,13.743818283081056,14.814444541931152,-0.007246396924443066,-0.07899178521844019
560,560,560,560,2021-04-27,13.934704780578612,13.72722053527832,14.424371719360352,0.015114803813857769,-0.03394719356299658
561,561,561,561,2021-04-28,14.08409309387207,13.594427108764648,14.075797080993652,0.036019611653345995,0.0005893813920931912
562,562,562,562,2021-04-29,14.15878963470459,13.611027717590332,13.876608848571776,0.04024397925561152,0.020334996050699994
563,563,563,563,2021-04-30,13.835113525390623,13.586130142211914,14.059197425842283,0.018326291635108127,-0.015938598318547714
564,564,564,564,2021-05-03,14.175387382507324,13.378643989562988,13.967905044555664,0.05955337428560736,0.014854220249194139
565,565,565,565,2021-05-04,14.266683578491213,13.644225120544434,13.743818283081056,0.045620652873099354,0.03804367058998559
566,566,566,566,2021-05-05,14.499065399169922,13.934704780578612,13.72722053527832,0.040500364197014305,0.05622732307009981
567,567,567,567,2021-05-06,14.200284957885742,14.08409309387207,13.594427108764648,0.008249864811261887,0.04456663339130218
568,568,568,568,2021-05-07,14.432669639587402,14.15878963470459,13.611027717590332,0.019343461690503938,0.060365898817119845
569,569,569,569,2021-05-10,14.689952850341797,13.835113525390623,13.586130142211914,0.06178766248519363,0.0812462928424571
570,570,570,570,2021-05-11,14.449267387390137,14.175387382507324,13.378643989562988,0.019320812722253056,0.08002480659941091
571,571,571,571,2021-05-12,14.616314888000488,14.266683578491213,13.644225120544434,0.024506838438359102,0.07124550928087192
572,572,572,572,2021-05-13,14.357394218444824,14.499065399169922,13.934704780578612,-0.00977105605256523,0.0303335768157309
573,573,573,573,2021-05-14,14.841822624206545,14.200284957885742,14.08409309387207,0.045177802292238,0.05380037786488079
574,574,574,574,2021-05-17,15.292837142944336,14.432669639587402,14.15878963470459,0.059598641473617375,0.0800949472022725
575,575,575,575,2021-05-18,14.900286674499512,14.689952850341797,13.835113525390623,0.014318209615820532,0.07699056080414879
576,576,576,576,2021-05-19,15.033920288085938,14.449267387390137,14.175387382507324,0.04046245979266927,0.06056504012285813
577,577,577,577,2021-05-20,14.825116157531738,14.616314888000488,14.266683578491213,0.014285493377176106,0.03914242409374191
578,578,578,578,2021-05-21,14.875229835510254,14.357394218444824,14.499065399169922,0.036067520971192035,0.02594404714954024
579,579,579,579,2021-05-24,13.864616394042969,14.841822624206545,14.200284957885742,-0.06584138989572508,-0.0236381568988423
580,580,580,580,2021-05-25,13.739334106445312,15.292837142944336,14.432669639587402,-0.10158370366323843,-0.048039312923808475
581,581,581,581,2021-05-26,13.948138236999512,14.900286674499512,14.689952850341797,-0.06390135024244303,-0.05049809355412771
582,582,582,582,2021-05-27,13.680868148803713,15.033920288085938,14.449267387390137,-0.08999995432691565,-0.05317911406754128
583,583,583,583,2021-05-28,13.697572708129885,14.825116157531738,14.616314888000488,-0.07605629780033918,-0.06285730616168239
584,584,584,584,2021-06-01,13.747685432434082,14.875229835510254,14.357394218444824,-0.07580013321101697,-0.042466535134032535
585,585,585,585,2021-06-02,14.2321138381958,13.864616394042969,14.841822624206545,0.02650613862715523,-0.04108045227655044
586,586,586,586,2021-06-03,14.031660079956056,13.739334106445312,15.292837142944336,0.021276575068773562,-0.08246848189121991
587,587,587,587,2021-06-04,14.14023780822754,13.948138236999512,14.900286674499512,0.013772416645431385,-0.05100900961675625
588,588,588,588,2021-06-07,14.08177375793457,13.680868148803713,15.033920288085938,0.02930410590689836,-0.0633332166132291
589,589,589,589,2021-06-08,14.20705795288086,13.697572708129885,14.825116157531738,0.037195294057360995,-0.04168994010457594
590,590,590,590,2021-06-09,14.382451057434082,13.747685432434082,14.875229835510254,0.04617254505274282,-0.0331274732239637
591,591,591,591,2021-06-10,14.449267387390137,14.2321138381958,13.864616394042969,0.015257996926046458,0.04216856613489628
592,592,592,592,2021-06-11,14.432564735412598,14.031660079956056,13.739334106445312,0.028571434397076434,0.05045591173462194
593,593,593,593,2021-06-14,14.12353229522705,14.14023780822754,13.948138236999512,-0.0011814166937680337,0.012574728988724804
594,594,594,594,2021-06-15,14.09847640991211,14.08177375793457,13.680868148803713,0.0011861184723358509,0.03052498252056557
595,595,595,595,2021-06-16,13.839558601379396,14.20705795288086,13.697572708129885,-0.02586737892674973,0.010365770364937577
596,596,596,596,2021-06-17,13.288314819335938,14.382451057434082,13.747685432434082,-0.07607439328170706,-0.033414396580123906
597,597,597,597,2021-06-18,12.8038911819458,14.449267387390137,14.2321138381958,-0.1138726387526231,-0.10035211019862489
598,598,598,598,2021-06-21,13.305021286010742,14.432564735412598,14.031660079956056,-0.07812495353894011,-0.05178566112667615
599,599,599,599,2021-06-22,13.405244827270508,14.12353229522705,14.14023780822754,-0.05085749463675482,-0.05197882743735571
600,600,600,600,2021-06-23,13.68921947479248,14.09847640991211,14.08177375793457,-0.02902845124682374,-0.027876763956735218
601,601,601,601,2021-06-24,13.839558601379396,13.839558601379396,14.20705795288086,0.0,-0.02586737892674973
602,602,602,602,2021-06-25,14.048362731933594,13.288314819335938,14.382451057434082,0.0571967117675225,-0.02322888665960754
603,603,603,603,2021-06-28,13.63075351715088,12.8038911819458,14.449267387390137,0.06457898801662743,-0.05664743050942311
604,604,604,604,2021-06-29,13.597347259521484,13.305021286010742,14.432564735412598,0.02197110152827042,-0.0578703432967651
605,605,605,605,2021-06-30,14.582901000976562,13.405244827270508,14.12353229522705,0.08785040399339294,0.032525057906707344
606,606,606,606,2021-07-01,14.90863800048828,13.68921947479248,14.09847640991211,0.08907874754592493,0.05746447821883627
607,607,607,607,2021-07-02,14.900286674499512,13.839558601379396,13.839558601379396,0.07664464623997413,0.07664464623997413
608,608,608,608,2021-07-06,14.19870376586914,14.048362731933594,13.288314819335938,0.010701676544399241,0.06851048902066115
609,609,609,609,2021-07-07,14.21540641784668,13.63075351715088,12.8038911819458,0.04289219227390184,0.11024111466139241
610,610,610,610,2021-07-08,14.541144371032717,13.597347259521484,13.305021286010742,0.06941038523895471,0.0929065093884267
611,611,611,611,2021-07-09,14.708184242248535,14.582901000976562,13.405244827270508,0.008591105518962472,0.09719624160294615
612,612,612,612,2021-07-12,14.775005340576172,14.90863800048828,13.68921947479248,-0.008963438505095511,0.07931685716509063
613,613,613,613,2021-07-13,14.775005340576172,14.900286674499512,13.839558601379396,-0.008407981447615231,0.06759223802871417
614,614,614,614,2021-07-14,14.040009498596191,14.19870376586914,14.048362731933594,-0.011176672877310057,-0.0005946054708863002
615,615,615,615,2021-07-15,13.764389038085938,14.21540641784668,13.63075351715088,-0.0317273644174193,0.00980397164154656
616,616,616,616,2021-07-16,13.497119903564451,14.541144371032717,13.597347259521484,-0.07179795763172925,-0.0073710962913629
617,617,617,617,2021-07-19,13.062807083129885,14.708184242248535,14.582901000976562,-0.11186813627153147,-0.10423810171548742
618,618,618,618,2021-07-20,12.97928524017334,14.775005340576172,14.90863800048828,-0.12153769552091442,-0.12941173836615727
619,619,619,619,2021-07-21,13.497119903564451,14.775005340576172,14.900286674499512,-0.0864896768261938,-0.09417045467564411
620,620,620,620,2021-07-22,13.104567527770996,14.040009498596191,14.19870376586914,-0.0666268759233195,-0.07705888200359745
621,621,621,621,2021-07-23,13.179736137390137,13.764389038085938,14.21540641784668,-0.04247576111646301,-0.07285548158203303
622,622,622,622,2021-07-26,13.513823509216309,13.497119903564451,14.541144371032717,0.001237568145737944,-0.07064924435128539
623,623,623,623,2021-07-27,13.25490665435791,13.062807083129885,14.708184242248535,0.014705841554998988,-0.0988074098035947
624,624,624,624,2021-07-28,13.246556282043455,12.97928524017334,14.775005340576172,0.020592123289105313,-0.10344829144224954
625,625,625,625,2021-07-29,13.279962539672852,13.497119903564451,14.775005340576172,-0.01608916312836861,-0.10118729343518595
626,626,626,626,2021-07-30,13.363486289978027,13.104567527770996,14.040009498596191,0.019757902094695856,-0.04818538111999193
627,627,627,627,2021-08-02,13.463712692260742,13.179736137390137,13.764389038085938,0.021546452213484057,-0.021844510860106192
628,628,628,628,2021-08-03,13.664166450500488,13.513823509216309,13.497119903564451,0.011125122448258029,0.012376458691155445
629,629,629,629,2021-08-04,13.246556282043455,13.25490665435791,13.062807083129885,-0.0006299834870364673,0.014066593630619906
630,630,630,630,2021-08-05,13.396894454956056,13.246556282043455,12.97928524017334,0.011349226901816944,0.032175054870520636
631,631,631,631,2021-08-06,13.597347259521484,13.279962539672852,13.497119903564451,0.02389951921178013,0.007425832820123546
632,632,632,632,2021-08-09,13.363486289978027,13.363486289978027,13.104567527770996,0.0,0.019757902094695856
633,633,633,633,2021-08-10,13.680868148803713,13.463712692260742,13.179736137390137,0.016128943145659713,0.03802291686188575
634,634,634,634,2021-08-11,13.680870056152344,13.664166450500488,13.513823509216309,0.001222438683864624,0.012361160912166103
635,635,635,635,2021-08-12,13.52951431274414,13.246556282043455,13.25490665435791,0.021360874832370813,0.020717434346921415
636,636,636,636,2021-08-13,13.302478790283203,13.396894454956056,13.246556282043455,-0.00704757845113313,0.004221663883733573
637,637,637,637,2021-08-16,13.008177757263184,13.597347259521484,13.279962539672852,-0.04332973858895439,-0.020465779297022313
638,638,638,638,2021-08-17,13.033402442932127,13.363486289978027,13.363486289978027,-0.024700429205621877,-0.024700429205621877
639,639,639,639,2021-08-18,12.638197898864746,13.680868148803713,13.463712692260742,-0.076213748908189,-0.06131405298558701
640,640,640,640,2021-08-19,12.26821517944336,13.680870056152344,13.664166450500488,-0.10325767812360065,-0.10216146561988038
641,641,641,641,2021-08-20,12.125268936157228,13.52951431274414,13.246556282043455,-0.10379126287365559,-0.0846474602162226
642,642,642,642,2021-08-23,12.3186674118042,13.302478790283203,13.396894454956056,-0.07395699658605204,-0.08048335730173473
643,643,643,643,2021-08-24,12.360712051391602,13.008177757263184,13.597347259521484,-0.04977374371364707,-0.09094679899889546
644,644,644,644,2021-08-25,12.612971305847168,13.033402442932127,13.363486289978027,-0.03225797246159268,-0.056161615902109996
645,645,645,645,2021-08-26,12.36911964416504,12.638197898864746,13.680868148803713,-0.021290872073135958,-0.09588196380310665
646,646,646,646,2021-08-27,13.142714500427246,12.26821517944336,13.680870056152344,0.07128170709372617,-0.0393363545970592
647,647,647,647,2021-08-30,13.235210418701172,12.125268936157228,13.52951431274414,0.091539535196133,-0.021752731638396527
648,648,648,648,2021-08-31,13.361340522766112,12.3186674118042,13.302478790283203,0.08464171294719636,0.004424869485671001
649,649,649,649,2021-09-01,13.672460556030272,12.360712051391602,13.008177757263184,0.1061224061514312,0.051066552991727354
650,650,650,650,2021-09-02,14.589003562927246,12.612971305847168,13.033402442932127,0.15666667347162067,0.1193549517715311
651,651,651,651,2021-09-03,14.975801467895508,12.36911964416504,12.638197898864746,0.21074109546350228,0.18496336168630045
652,652,652,652,2021-09-07,14.933756828308104,13.142714500427246,12.26821517944336,0.13627643876937556,0.21727216305523633
653,653,653,653,2021-09-08,15.48031997680664,13.235210418701172,12.125268936157228,0.1696315726823021,0.27669910319636215
654,654,654,654,2021-09-09,15.581221580505373,13.361340522766112,12.3186674118042,0.1661420913535474,0.26484635550553737
655,655,655,655,2021-09-10,15.404640197753906,13.672460556030272,12.360712051391602,0.12669114199489528,0.24625831697289735
656,656,656,656,2021-09-13,15.959614753723145,14.589003562927246,12.612971305847168,0.09394823881452874,0.26533347033973875
657,657,657,657,2021-09-14,15.69053554534912,14.975801467895508,12.36911964416504,0.047725931662878196,0.26852484224703166
658,658,658,658,2021-09-15,16.800479888916016,14.933756828308104,13.142714500427246,0.12500023149361805,0.2783112566562913
659,659,659,659,2021-09-16,16.287548065185547,15.48031997680664,13.235210418701172,0.05214543947336581,0.23062252506174463
660,660,660,660,2021-09-17,16.321184158325195,15.581221580505373,13.361340522766112,0.047490665221373574,0.2215229550145712
661,661,661,661,2021-09-20,16.287548065185547,15.404640197753906,13.672460556030272,0.057314410210007605,0.1912667802871726
662,662,662,662,2021-09-21,15.959614753723145,15.959614753723145,14.589003562927246,0.0,0.09394823881452874
663,663,663,663,2021-09-22,16.27914047241211,15.69053554534912,14.975801467895508,0.03751337392925769,0.08702966631272746
664,664,664,664,2021-09-23,16.63230323791504,16.800479888916016,14.933756828308104,-0.01001022900018056,0.11373872155111076
665,665,665,665,2021-09-24,17.103187561035156,16.287548065185547,15.48031997680664,0.0500774881882331,0.10483424029089661
666,666,666,666,2021-09-27,18.54947662353516,16.321184158325195,15.581221580505373,0.13652762223587467,0.1905020750583224
667,667,667,667,2021-09-28,18.3476676940918,16.287548065185547,15.404640197753906,0.126484331506578,0.19104811657769227
668,668,668,668,2021-09-29,18.961498260498047,15.959614753723145,15.959614753723145,0.18809247924199468,0.18809247924199468
669,669,669,669,2021-09-30,18.29721450805664,16.27914047241211,15.69053554534912,0.12396686662078471,0.16613065597242627
670,670,670,670,2021-10-01,18.709238052368164,16.63230323791504,16.800479888916016,0.12487355387548127,0.11361331200494074
671,671,671,671,2021-10-04,19.1464900970459,17.103187561035156,16.287548065185547,0.11946910648783615,0.17552930744507256
672,672,672,672,2021-10-05,19.04558563232422,18.54947662353516,16.321184158325195,0.02674517555711553,0.16692425301808433
673,673,673,673,2021-10-06,18.557886123657227,18.3476676940918,16.287548065185547,0.011457501469416709,0.13939102739008957
674,674,674,674,2021-10-07,18.50743103027344,18.961498260498047,15.959614753723145,-0.02394680124885229,0.15964146477633046
675,675,675,675,2021-10-08,18.726055145263672,18.29721450805664,16.27914047241211,0.023437482083308536,0.15030981991944192
676,676,676,676,2021-10-11,18.095409393310547,18.709238052368164,16.63230323791504,-0.03280885396505606,0.08796774171722688
677,677,677,677,2021-10-12,18.03654670715332,19.1464900970459,17.103187561035156,-0.057971115555212394,0.05457223355513929
678,678,678,678,2021-10-13,17.993499755859375,19.04558563232422,18.54947662353516,-0.05524040566540733,-0.029972644455659392
679,679,679,679,2021-10-14,17.864360809326172,18.557886123657227,18.3476676940918,-0.037370921974079874,-0.02634159789809465
680,680,680,680,2021-10-15,17.511377334594727,18.50743103027344,18.961498260498047,-0.053819122386538965,-0.07647712780821314
681,681,681,681,2021-10-18,17.563032150268555,18.726055145263672,18.29721450805664,-0.062107207629860994,-0.04012536211262163
682,682,682,682,2021-10-19,17.959062576293945,18.095409393310547,18.709238052368164,-0.007534884348458282,-0.04009652739328229
683,683,683,683,2021-10-20,18.43257713317871,18.03654670715332,19.1464900970459,0.021957109221374616,-0.037286884449768465
684,684,684,684,2021-10-21,17.890188217163086,17.993499755859375,19.04558563232422,-0.005741603362216741,-0.06066484052872545
685,685,685,685,2021-10-22,18.329265594482425,17.864360809326172,18.557886123657227,0.026024148869269847,-0.012319319541645446
686,686,686,686,2021-10-25,19.422651290893555,17.511377334594727,18.50743103027344,0.10914469603273269,0.04945150189256653
687,687,687,687,2021-10-26,19.345165252685547,17.563032150268555,18.726055145263672,0.10147069635636585,0.03306142711955351
688,688,688,688,2021-10-27,19.035232543945312,17.959062576293945,18.095409393310547,0.05992350453034878,0.05193710350549985
689,689,689,689,2021-10-28,18.83721351623535,18.43257713317871,18.03654670715332,0.02195224141112062,0.04439135839481323
690,690,690,690,2021-10-29,18.355093002319336,17.890188217163086,17.993499755859375,0.02598657876110222,0.02009577077089819
691,691,691,691,2021-11-01,18.587543487548828,18.329265594482425,17.864360809326172,0.014091011542991083,0.04048186699437428
692,692,692,692,2021-11-02,18.46701431274414,19.422651290893555,17.511377334594727,-0.04920218995011616,0.054572348016366456
693,693,693,693,2021-11-03,19.01801109313965,19.345165252685547,17.563032150268555,-0.01691141715630895,0.08284326592483326
694,694,694,694,2021-11-04,18.725292205810547,19.035232543945312,17.959062576293945,-0.016282456093941966,0.04266534660489629
695,695,695,695,2021-11-05,18.578933715820312,18.83721351623535,18.43257713317871,-0.013711146831373644,0.007940104174481322
696,696,696,696,2021-11-08,18.64780807495117,18.355093002319336,17.890188217163086,0.015947348923530225,0.04234834472346427
697,697,697,697,2021-11-09,18.38953018188477,18.587543487548828,18.329265594482425,-0.010653011023038172,0.003287888818659823
698,698,698,698,2021-11-10,17.451112747192383,18.46701431274414,19.422651290893555,-0.055011684528271654,-0.10150717912675189
699,699,699,699,2021-11-11,17.950454711914062,19.01801109313965,19.345165252685547,-0.056133965639061256,-0.07209607788581007
700,700,700,700,2021-11-12,17.994131088256836,18.725292205810547,19.035232543945312,-0.039046713371278075,-0.05469339306913945
701,701,701,701,2021-11-15,18.18630027770996,18.578933715820312,18.83721351623535,-0.021133260073801563,-0.034554645673277706
702,702,702,702,2021-11-16,18.326059341430664,18.64780807495117,18.355093002319336,-0.01725397066654155,-0.0015817768335470994
703,703,703,703,2021-11-17,18.002864837646484,18.38953018188477,18.587543487548828,-0.02102638514491162,-0.03145540185522633
704,704,704,704,2021-11-18,18.142623901367188,17.451112747192383,18.46701431274414,0.03962561953455146,-0.01756593707479237
705,705,705,705,2021-11-19,17.461294174194336,17.950454711914062,19.01801109313965,-0.027250593122583155,-0.08185487490365728
706,706,706,706,2021-11-22,18.30858993530273,17.994131088256836,18.725292205810547,0.01747563388882467,-0.022253445549891726
707,707,707,707,2021-11-23,18.343530654907227,18.18630027770996,18.578933715820312,0.00864553948831337,-0.012670429019973062
708,708,708,708,2021-11-24,18.42214584350586,18.326059341430664,18.64780807495117,0.0052431622251689625,-0.012101273808605484
709,709,709,709,2021-11-26,18.343530654907227,18.002864837646484,18.38953018188477,0.018922867017718392,-0.0025013976171537333
710,710,710,710,2021-11-29,18.20376968383789,18.142623901367188,17.451112747192383,0.0033702833064899185,0.043129452405067825
711,711,711,711,2021-11-30,17.539907455444336,17.461294174194336,17.950454711914062,0.004502145171242811,-0.02287113407758068
712,712,712,712,2021-12-01,17.242918014526367,18.30858993530273,17.994131088256836,-0.05820611661204611,-0.041747671507223694
713,713,713,713,2021-12-02,17.670934677124023,18.343530654907227,18.18630027770996,-0.03666665869491548,-0.028338122252253517
714,714,714,714,2021-12-03,17.662199020385742,18.42214584350586,18.326059341430664,-0.04125180799108763,-0.036224935687297455
715,715,715,715,2021-12-06,17.15556526184082,18.343530654907227,18.002864837646484,-0.06476209053836668,-0.04706470794769524
716,716,716,716,2021-12-07,17.574846267700195,18.20376968383789,18.142623901367188,-0.03454907566184384,-0.03129523252831168
717,717,717,717,2021-12-08,18.125152587890625,17.539907455444336,17.461294174194336,0.03336648918661367,0.03801885513602943
718,718,718,718,2021-12-09,18.18630027770996,17.242918014526367,18.30858993530273,0.05471128856431595,-0.006679359689899966
719,719,719,719,2021-12-10,18.2649154663086,17.670934677124023,18.343530654907227,0.033613433586708874,-0.004285717405094758
720,720,720,720,2021-12-13,17.87183952331543,17.662199020385742,18.42214584350586,0.011869445174279791,-0.02987199889009795
721,721,721,721,2021-12-14,17.548641204833984,17.15556526184082,18.343530654907227,0.02291244485353583,-0.04333350351289078
