,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NCLH,NCLH_6m,NCLH_12m,NCLH_6m_ret,NCLH_12m_ret
731,731,731,731,2021-12-29,21.57999992370605,20.739999771118164,21.540000915527344,0.040501454284374905,0.0018569640890717665
732,732,732,732,2021-12-30,21.020000457763672,22.190000534057617,20.59000015258789,-0.05272645552658761,0.020883938901852694
733,733,733,733,2021-12-31,20.739999771118164,22.6200008392334,20.34000015258789,-0.08311233414520725,0.019665664480311262
734,734,734,734,2022-01-03,22.18000030517578,22.71999931335449,20.06999969482422,-0.02376756269800162,0.10513206987719603
735,735,735,735,2022-01-04,22.46999931335449,22.13999938964844,19.34000015258789,0.014905146016414905,0.16184069990029304
736,736,736,736,2022-01-05,21.65999984741211,21.90999984741211,20.32999992370605,-0.01141031500415679,0.06542055724039608
737,737,737,737,2022-01-06,21.34000015258789,21.57999992370605,20.739999771118164,-0.011121398144886774,0.02892962334094462
738,738,738,738,2022-01-07,22.200000762939453,21.020000457763672,22.190000534057617,0.05613702566499956,0.00045066375129132474
739,739,739,739,2022-01-10,21.709999084472656,20.739999771118164,22.6200008392334,0.04676949489195659,-0.04022996114051347
740,740,740,740,2022-01-11,22.0,22.18000030517578,22.71999931335449,-0.008115432944055367,-0.031690111580737756
741,741,741,741,2022-01-12,22.21999931335449,22.46999931335449,22.13999938964844,-0.011125946045375201,0.0036133661206627643
742,742,742,742,2022-01-13,23.11000061035156,21.65999984741211,21.90999984741211,0.06694371067194127,0.05476954684147062
743,743,743,743,2022-01-14,22.959999084472656,21.34000015258789,21.57999992370605,0.07591372634963678,0.06394806142935372
744,744,744,744,2022-01-18,21.940000534057617,22.200000762939453,21.020000457763672,-0.011711721619211746,0.043767842828668746
745,745,745,745,2022-01-19,21.3799991607666,21.709999084472656,20.739999771118164,-0.01520036562056215,0.03085821584914772
746,746,746,746,2022-01-20,21.030000686645508,22.0,22.18000030517578,-0.044090877879749635,-0.0518484942609273
747,747,747,747,2022-01-21,20.059999465942383,22.21999931335449,22.46999931335449,-0.09720971710894333,-0.10725411308667832
748,748,748,748,2022-01-24,19.96999931335449,23.11000061035156,21.65999984741211,-0.13587196945337088,-0.07802403259294288
749,749,749,749,2022-01-25,20.64999961853028,22.959999084472656,21.34000015258789,-0.10060973684901309,-0.03233367053064118
750,750,750,750,2022-01-26,20.93000030517578,21.940000534057617,22.200000762939453,-0.046034649238681946,-0.05720722586117222
751,751,751,751,2022-01-27,19.850000381469727,21.3799991607666,21.709999084472656,-0.07156215338420135,-0.08567474810872888
752,752,752,752,2022-01-28,19.559999465942383,21.030000686645508,22.0,-0.06990019841685535,-0.11090911518443713
753,753,753,753,2022-01-31,20.82999992370605,20.059999465942383,22.21999931335449,0.0383848693052542,-0.06255623009011668
754,754,754,754,2022-02-01,21.61000061035156,19.96999931335449,23.11000061035156,0.08212325254815389,-0.06490696496685122
755,755,755,755,2022-02-02,21.309999465942383,20.64999961853028,22.959999084472656,0.031961252281082375,-0.07186409774929525
756,756,756,756,2022-02-03,20.489999771118164,20.93000030517578,21.940000534057617,-0.02102248101490989,-0.06608936771394358
757,757,757,757,2022-02-04,20.25,19.850000381469727,21.3799991607666,0.020151113896384576,-0.052853096591332305
758,758,758,758,2022-02-07,21.950000762939453,19.559999465942383,21.030000686645508,0.12218820870412128,0.04374703025464788
759,759,759,759,2022-02-08,22.75,20.82999992370605,20.059999465942383,0.09217475195997715,0.13409773707245942
760,760,760,760,2022-02-09,23.71999931335449,21.61000061035156,19.96999931335449,0.09763991871394051,0.18778167896542053
761,761,761,761,2022-02-10,22.6299991607666,21.309999465942383,20.64999961853028,0.06194273711427534,0.09588375684324801
762,762,762,762,2022-02-11,21.440000534057617,20.489999771118164,20.93000030517578,0.04636411779167182,0.024366947990713594
763,763,763,763,2022-02-14,21.09000015258789,20.25,19.850000381469727,0.04148148901668591,0.062468501122837417
764,764,764,764,2022-02-15,22.549999237060547,21.950000762939453,19.559999465942383,0.027334781469991354,0.1528629781572497
765,765,765,765,2022-02-16,22.75,22.75,20.82999992370605,0.0,0.09217475195997715
766,766,766,766,2022-02-17,21.770000457763672,23.71999931335449,21.61000061035156,-0.08220906037265174,0.007403972368953626
767,767,767,767,2022-02-18,21.200000762939453,22.6299991607666,21.309999465942383,-0.06319038669282506,-0.005161835089612765
768,768,768,768,2022-02-22,20.36000061035156,21.440000534057617,20.489999771118164,-0.05037312951510753,-0.006344517433809149
769,769,769,769,2022-02-23,19.290000915527344,21.09000015258789,20.25,-0.08534846960822207,-0.04740736219618058
770,770,770,770,2022-02-24,19.3700008392334,22.549999237060547,21.950000762939453,-0.14101988937546717,-0.11753985576447656
771,771,771,771,2022-02-25,19.64999961853028,22.75,22.75,-0.13626375303163607,-0.13626375303163607
772,772,772,772,2022-02-28,19.489999771118164,21.770000457763672,23.71999931335449,-0.10473131091884791,-0.17833050862926514
773,773,773,773,2022-03-01,18.479999542236328,21.200000762939453,22.6299991607666,-0.12830193975549586,-0.1833848772617317
774,774,774,774,2022-03-02,19.059999465942383,20.36000061035156,21.440000534057617,-0.06385074191737605,-0.11100750974024387
775,775,775,775,2022-03-03,18.559999465942383,19.290000915527344,21.09000015258789,-0.0378435155488952,-0.1199620990204241
776,776,776,776,2022-03-04,17.389999389648438,19.3700008392334,22.549999237060547,-0.10221999813105442,-0.22882483467811987
777,777,777,777,2022-03-07,15.380000114440918,19.64999961853028,22.75,-0.2173027779635518,-0.32395603892567393
778,778,778,778,2022-03-08,15.960000038146973,19.489999771118164,21.770000457763672,-0.1811185107453016,-0.26688104260212464
779,779,779,779,2022-03-09,17.309999465942383,18.479999542236328,21.200000762939453,-0.0633116940084274,-0.18349062061343568
780,780,780,780,2022-03-10,17.799999237060547,19.059999465942383,20.36000061035156,-0.06610704429101821,-0.12573680238444784
781,781,781,781,2022-03-11,17.489999771118164,18.559999465942383,19.290000915527344,-0.05765084728518821,-0.09331265209843931
782,782,782,782,2022-03-14,17.059999465942383,17.389999389648438,19.3700008392334,-0.018976419510542963,-0.1192566480746956
783,783,783,783,2022-03-15,18.25,15.380000114440918,19.64999961853028,0.18660597296513148,-0.07124680130833472
784,784,784,784,2022-03-16,19.31999969482422,15.960000038146973,19.489999771118164,0.21052629377483112,-0.008722425771695796
785,785,785,785,2022-03-17,19.690000534057617,17.309999465942383,18.479999542236328,0.1374928446877144,0.06547624576807021
786,786,786,786,2022-03-18,19.89999961853028,17.799999237060547,19.059999465942383,0.11797755457749792,0.04407136286067925
787,787,787,787,2022-03-21,19.6299991607666,17.489999771118164,18.559999465942383,0.12235559849361977,0.05765084728518821
788,788,788,788,2022-03-22,19.90999984741211,17.059999465942383,17.389999389648438,0.16705747190434006,0.1449108997245696
789,789,789,789,2022-03-23,19.39999961853028,18.25,15.380000114440918,0.06301367772768662,0.2613783793353044
790,790,790,790,2022-03-24,19.75,19.31999969482422,15.960000038146973,0.022256744925879923,0.23746866872144845
791,791,791,791,2022-03-25,19.86000061035156,19.690000534057617,17.309999465942383,0.008633827916860293,0.14731376216540792
792,792,792,792,2022-03-28,20.540000915527344,19.89999961853028,17.799999237060547,0.03216086981233479,0.15393268516337733
793,793,793,793,2022-03-29,21.18000030517578,19.6299991607666,17.489999771118164,0.07896083599978354,0.2109777348397135
794,794,794,794,2022-03-30,21.21999931335449,19.90999984741211,17.059999465942383,0.06579605605133398,0.24384525074088614
795,795,795,795,2022-03-31,21.8799991607666,19.39999961853028,18.25,0.12783503046399547,0.19890406360364943
796,796,796,796,2022-04-01,21.81999969482422,19.75,19.31999969482422,0.10481011113034011,0.12939958796530115
797,797,797,797,2022-04-04,21.96999931335449,19.86000061035156,19.690000534057617,0.10624363736943399,0.11579475456860333
798,798,798,798,2022-04-05,22.190000534057617,20.540000915527344,19.89999961853028,0.08033103919109097,0.11507542509674007
799,799,799,799,2022-04-06,20.68000030517578,21.18000030517578,19.6299991607666,-0.023607176241532635,0.05348961738662528
800,800,800,800,2022-04-07,20.32999992370605,21.21999931335449,19.90999984741211,-0.041941537155862685,0.021094931165885233
801,801,801,801,2022-04-08,19.940000534057617,21.8799991607666,19.39999961853028,-0.08866538853381811,0.027835099285854925
802,802,802,802,2022-04-11,20.26000022888184,21.81999969482422,19.75,-0.07149401868747118,0.025822796399080472
803,803,803,803,2022-04-12,20.200000762939453,21.96999931335449,19.86000061035156,-0.08056434254593448,0.017119846029142405
804,804,804,804,2022-04-13,21.450000762939453,22.190000534057617,20.540000915527344,-0.03334834399766684,0.04430378806478963
805,805,805,805,2022-04-14,21.63999938964844,20.68000030517578,21.18000030517578,0.046421618486745864,0.021718558916179465
806,806,806,806,2022-04-18,21.209999084472656,20.32999992370605,21.21999931335449,0.04328574343674596,-0.0004712643357881463
807,807,807,807,2022-04-19,22.18000030517578,19.940000534057617,21.8799991607666,0.1123369965458243,0.013711204566548396
808,808,808,808,2022-04-20,22.020000457763672,20.26000022888184,21.81999969482422,0.08687069146094317,0.009165937934769719
809,809,809,809,2022-04-21,21.84000015258789,20.200000762939453,21.96999931335449,0.08118808553004175,-0.005917121749183574
810,810,810,810,2022-04-22,21.1299991607666,21.450000762939453,22.190000534057617,-0.014918489081163111,-0.04776932617302587
811,811,811,811,2022-04-25,21.239999771118164,21.63999938964844,20.68000030517578,-0.01848427124825236,0.02707927745060168
812,812,812,812,2022-04-26,19.81999969482422,21.209999084472656,20.32999992370605,-0.0655350989932868,-0.025086091037666014
813,813,813,813,2022-04-27,19.90999984741211,22.18000030517578,19.940000534057617,-0.10234447369389621,-0.0015045479359073743
814,814,814,814,2022-04-28,20.6200008392334,22.020000457763672,20.26000022888184,-0.06357854629547344,0.017769032886700398
815,815,815,815,2022-04-29,20.030000686645508,21.84000015258789,20.200000762939453,-0.08287543284325072,-0.008415845043226011
816,816,816,816,2022-05-02,19.86000061035156,21.1299991607666,21.450000762939453,-0.06010405115269146,-0.07412587860299935
817,817,817,817,2022-05-03,20.030000686645508,21.239999771118164,21.63999938964844,-0.056967942444048236,-0.07439920279170997
818,818,818,818,2022-05-04,20.3700008392334,19.81999969482422,21.209999084472656,0.027749805896960078,-0.0396038793728285
819,819,819,819,2022-05-05,18.959999084472656,19.90999984741211,22.18000030517578,-0.04771475490809374,-0.14517588712348783
820,820,820,820,2022-05-06,18.270000457763672,20.6200008392334,22.020000457763672,-0.11396703616997006,-0.17029972398015314
821,821,821,821,2022-05-09,15.949999809265137,20.030000686645508,21.84000015258789,-0.2036944951330235,-0.26968865852433743
822,822,822,822,2022-05-10,16.209999084472656,19.86000061035156,21.1299991607666,-0.18378657672227994,-0.23284431006647732
823,823,823,823,2022-05-11,15.420000076293944,20.030000686645508,21.239999771118164,-0.23015479043019527,-0.27401128801979413
824,824,824,824,2022-05-12,14.770000457763672,20.3700008392334,19.81999969482422,-0.27491409674779754,-0.25479310367392694
825,825,825,825,2022-05-13,16.219999313354492,18.959999084472656,19.90999984741211,-0.14451476283889142,-0.18533403125752612
826,826,826,826,2022-05-16,16.09000015258789,18.270000457763672,20.6200008392334,-0.11932130544908714,-0.21968964608509312
827,827,827,827,2022-05-17,16.969999313354492,15.949999809265137,20.030000686645508,0.06394981293334268,-0.15277090705898944
828,828,828,828,2022-05-18,15.899999618530272,16.209999084472656,19.86000061035156,-0.019123965666310805,-0.19939581420542507
829,829,829,829,2022-05-19,15.949999809265137,15.420000076293944,20.030000686645508,0.03437092933520747,-0.2036944951330235
830,830,830,830,2022-05-20,15.300000190734863,14.770000457763672,20.3700008392334,0.03588352854062404,-0.24889545604404295
831,831,831,831,2022-05-23,15.100000381469728,16.219999313354492,18.959999084472656,-0.06905049194192192,-0.20358643931391773
832,832,832,832,2022-05-24,13.289999961853027,16.09000015258789,18.270000457763672,-0.17402114134128932,-0.2725780170297937
833,833,833,833,2022-05-25,13.729999542236328,16.969999313354492,15.949999809265137,-0.19092515628851292,-0.13918497138409003
834,834,834,834,2022-05-26,15.390000343322754,15.899999618530272,16.209999084472656,-0.03207542688322784,-0.05058598318709151
835,835,835,835,2022-05-27,16.200000762939453,15.949999809265137,15.420000076293944,0.015674041170150588,0.05058370186681449
836,836,836,836,2022-05-31,16.010000228881836,15.300000190734863,14.770000457763672,0.04640523067293323,0.0839539426328435
837,837,837,837,2022-06-01,15.289999961853027,15.100000381469728,16.219999313354492,0.012582753349891451,-0.05733658390082441
838,838,838,838,2022-06-02,16.079999923706055,13.289999961853027,16.09000015258789,0.20993227764193434,-0.0006215182589807133
839,839,839,839,2022-06-03,15.630000114440918,13.729999542236328,16.969999313354492,0.13838314898407633,-0.07896283165191798
840,840,840,840,2022-06-06,15.75,15.390000343322754,15.899999618530272,0.02339179003549785,-0.009433938498681349
841,841,841,841,2022-06-07,15.890000343322754,16.200000762939453,15.949999809265137,-0.01913582747019882,-0.003761722047641025
842,842,842,842,2022-06-08,15.149999618530272,16.010000228881836,15.300000190734863,-0.05371646458818491,-0.009803958845400973
843,843,843,843,2022-06-09,13.760000228881836,15.289999961853027,15.100000381469728,-0.1000653850090506,-0.08874172971758998
844,844,844,844,2022-06-10,13.15999984741211,16.079999923706055,13.289999961853027,-0.18159204540723373,-0.009781799459297469
845,845,845,845,2022-06-13,11.550000190734863,15.630000114440918,13.729999542236328,-0.2610364615376073,-0.1587763601007658
846,846,846,846,2022-06-14,11.119999885559082,15.75,15.390000343322754,-0.29396826123434405,-0.2774529150427403
847,847,847,847,2022-06-15,11.729999542236328,15.890000343322754,16.200000762939453,-0.26179991889267196,-0.27592598828322856
848,848,848,848,2022-06-16,10.380000114440918,15.149999618530272,16.010000228881836,-0.31485146034294753,-0.3516552176110822
849,849,849,849,2022-06-17,11.43000030517578,13.760000228881836,15.289999961853027,-0.16933138698758554,-0.25245256156360685
850,850,850,850,2022-06-21,11.470000267028809,13.15999984741211,16.079999923706055,-0.1284194224907712,-0.2866915222978902
851,851,851,851,2022-06-22,11.470000267028809,11.550000190734863,15.630000114440918,-0.006926400206489047,-0.2661548187430012
852,852,852,852,2022-06-23,11.460000038146973,11.119999885559082,15.75,0.030575553604944794,-0.27238094995892237
853,853,853,853,2022-06-24,13.220000267028809,11.729999542236328,15.890000343322754,0.12702478967943853,-0.16803020884866904
854,854,854,854,2022-06-27,12.869999885559082,10.380000114440918,15.149999618530272,0.23988436836855276,-0.15049503566867917
855,855,855,855,2022-06-28,12.760000228881836,11.43000030517578,13.760000228881836,0.1163604451614757,-0.0726744173957955
856,856,856,856,2022-06-29,11.56999969482422,11.470000267028809,13.15999984741211,0.00871834572514052,-0.12082068168872806
857,857,857,857,2022-06-30,11.119999885559082,11.470000267028809,11.550000190734863,-0.03051441790074083,-0.03722946303678132
858,858,858,858,2022-07-01,11.329999923706056,11.460000038146973,11.119999885559082,-0.011343814485879955,0.018884895711167138
859,859,859,859,2022-07-05,12.460000038146973,13.220000267028809,11.729999542236328,-0.05748866970731503,0.06223363379360114
860,860,860,860,2022-07-06,11.270000457763672,12.869999885559082,10.380000114440918,-0.12432008096524583,0.08574184330543155
861,861,861,861,2022-07-07,11.8100004196167,12.760000228881836,11.43000030517578,-0.07445139437496595,0.03324585339414621
862,862,862,862,2022-07-08,11.529999732971191,11.56999969482422,11.470000267028809,-0.0034572137344932585,0.005230990806064373
863,863,863,863,2022-07-11,10.960000038146973,11.119999885559082,11.470000267028809,-0.014388475634778741,-0.04446383757704542
864,864,864,864,2022-07-12,11.600000381469728,11.329999923706056,11.460000038146973,0.023830578956910875,0.012216434804252607
865,865,865,865,2022-07-13,11.520000457763672,12.460000038146973,13.220000267028809,-0.07544137861199363,-0.12859302382201931
866,866,866,866,2022-07-14,11.18000030517578,11.270000457763672,12.869999885559082,-0.007985816231790177,-0.1313130998765264
867,867,867,867,2022-07-15,11.800000190734863,11.8100004196167,12.760000228881836,-0.0008467594010602708,-0.07523511135791705
868,868,868,868,2022-07-18,12.390000343322754,11.529999732971191,11.56999969482422,0.0745880858862733,0.07087300519682427
869,869,869,869,2022-07-19,12.850000381469728,10.960000038146973,11.119999885559082,0.17244528619931487,0.15557558576572483
870,870,870,870,2022-07-20,13.460000038146973,11.600000381469728,11.329999923706056,0.16034479271642765,0.1879964809164969
871,871,871,871,2022-07-21,12.479999542236328,11.520000457763672,12.460000038146973,0.08333325054910778,0.0016050966314706816
872,872,872,872,2022-07-22,11.970000267028809,11.18000030517578,11.270000457763672,0.07066189090239106,0.06211178179526344
873,873,873,873,2022-07-25,11.81999969482422,11.800000190734863,11.8100004196167,0.0016948732005157563,0.0008466786496392764
874,874,874,874,2022-07-26,11.18000030517578,12.390000343322754,11.529999732971191,-0.09765940311689103,-0.03035554517790262
875,875,875,875,2022-07-27,11.5,12.850000381469728,10.960000038146973,-0.10505839232631375,0.049270069340650036
876,876,876,876,2022-07-28,12.109999656677246,13.460000038146973,11.600000381469728,-0.10029720487694593,0.04396545331345081
877,877,877,877,2022-07-29,12.149999618530272,12.479999542236328,11.520000457763672,-0.02644230254890878,0.05468742497679546
878,878,878,878,2022-08-01,11.979999542236328,11.970000267028809,11.18000030517578,0.0008353613186677933,0.0715562804314227
879,879,879,879,2022-08-02,12.470000267028809,11.81999969482422,11.800000190734863,0.05499158959278261,0.05677966656475286
880,880,880,880,2022-08-03,12.989999771118164,11.18000030517578,12.390000343322754,0.16189619110336206,0.048426102596418774
881,881,881,881,2022-08-04,12.979999542236328,11.5,12.850000381469728,0.12869561236837646,0.010116665907190514
882,882,882,882,2022-08-05,13.210000038146973,12.109999656677246,13.460000038146973,0.09083405554542723,-0.018573551210362194
883,883,883,883,2022-08-08,13.529999732971191,12.149999618530272,12.479999542236328,0.11358025989862974,0.08413463375389751
884,884,884,884,2022-08-09,12.100000381469728,11.979999542236328,11.970000267028809,0.010016764926436661,0.010860493863062315
885,885,885,885,2022-08-10,13.5600004196167,12.470000267028809,11.81999969482422,0.08740979384498448,0.1472081869472801
886,886,886,886,2022-08-11,13.760000228881836,12.989999771118164,11.18000030517578,0.05927640271985868,0.23076921764587488
887,887,887,887,2022-08-12,14.15999984741211,12.979999542236328,11.5,0.09090911762640008,0.2313043345575747
888,888,888,888,2022-08-15,14.15999984741211,13.210000038146973,12.109999656677246,0.07191520109930272,0.16928160601594477
889,889,889,889,2022-08-16,14.5600004196167,13.529999732971191,12.149999618530272,0.07612717715991546,0.19835398162571738
890,890,890,890,2022-08-17,13.800000190734863,12.100000381469728,11.979999542236328,0.14049584757605138,0.15191992638079777
891,891,891,891,2022-08-18,13.8100004196167,13.5600004196167,12.470000267028809,0.01843657760056816,0.10745790889282536
892,892,892,892,2022-08-19,13.18000030517578,13.760000228881836,12.989999771118164,-0.0421511565449435,0.014626677244449215
893,893,893,893,2022-08-22,12.550000190734863,14.15999984741211,12.979999542236328,-0.11370054195102908,-0.03312784026704052
894,894,894,894,2022-08-23,12.850000381469728,14.15999984741211,13.210000038146973,-0.09251408757478186,-0.02725205568793798
895,895,895,895,2022-08-24,13.93000030517578,14.5600004196167,13.529999732971191,-0.04326923738217203,0.02956397487797635
896,896,896,896,2022-08-25,14.479999542236328,13.800000190734863,12.100000381469728,0.04927531464514101,0.196694139316838
897,897,897,897,2022-08-26,13.720000267028809,13.8100004196167,13.5600004196167,-0.006517027505665296,0.011799398411569628
898,898,898,898,2022-08-29,13.56999969482422,13.18000030517578,13.760000228881836,0.029590241321564292,-0.013808178117527214
899,899,899,899,2022-08-30,13.4399995803833,12.550000190734863,14.15999984741211,0.07091628494997848,-0.05084747703301684
900,900,900,900,2022-08-31,13.079999923706056,12.850000381469728,14.15999984741211,0.01789879652984272,-0.07627118187458415
901,901,901,901,2022-09-01,13.010000228881836,13.93000030517578,14.5600004196167,-0.06604451228562513,-0.10645605398792068
902,902,902,902,2022-09-02,13.050000190734863,14.479999542236328,13.800000190734863,-0.09875686441358911,-0.0543478253357953
903,903,903,903,2022-09-06,13.31999969482422,13.720000267028809,13.8100004196167,-0.029154560088883397,-0.035481586524533815
904,904,904,904,2022-09-07,14.039999961853027,13.56999969482422,13.18000030517578,0.03463524521729133,0.06525035180306693
905,905,905,905,2022-09-08,14.279999732971191,13.4399995803833,12.550000190734863,0.06250001330460853,0.13784856700747405
906,906,906,906,2022-09-09,14.600000381469728,13.079999923706056,12.850000381469728,0.11620798674538513,0.13618676638512617
907,907,907,907,2022-09-12,14.800000190734863,13.010000228881836,13.93000030517578,0.13758646659200502,0.06245512322320845
908,908,908,908,2022-09-13,14.399999618530272,13.050000190734863,14.479999542236328,0.10344823050300578,-0.005524856784194454
909,909,909,909,2022-09-14,15.06999969482422,13.31999969482422,13.720000267028809,0.13138138439147262,0.0983964578367873
910,910,910,910,2022-09-15,15.489999771118164,14.039999961853027,13.56999969482422,0.10327633997185304,0.14148858654921392
911,911,911,911,2022-09-16,15.3100004196167,14.279999732971191,13.4399995803833,0.07212890097380975,0.13913697154892812
912,912,912,912,2022-09-19,15.329999923706056,14.600000381469728,13.079999923706056,0.049999967339921625,0.17201834962721385
913,913,913,913,2022-09-20,15.1899995803833,14.800000190734863,13.010000228881836,0.026351309771778686,0.1675633599653541
914,914,914,914,2022-09-21,14.579999923706056,14.399999618530272,13.050000190734863,0.012500021523900395,0.11724135713480299
915,915,915,915,2022-09-22,14.390000343322754,15.06999969482422,13.31999969482422,-0.04512271833256987,0.08033038085686339
916,916,916,916,2022-09-23,13.550000190734863,15.489999771118164,14.039999961853027,-0.12524206643311397,-0.03490026869298457
917,917,917,917,2022-09-26,13.390000343322754,15.3100004196167,14.279999732971191,-0.12540823146117286,-0.06232488839572681
918,918,918,918,2022-09-27,13.960000038146973,15.329999923706056,14.600000381469728,-0.08936724673041507,-0.043835638808273014
919,919,919,919,2022-09-28,14.640000343322754,15.1899995803833,14.800000190734863,-0.03620798237353662,-0.010810800361494066
920,920,920,920,2022-09-29,13.859999656677246,14.579999923706056,14.399999618530272,-0.04938273462252496,-0.03749999834431528
921,921,921,921,2022-09-30,11.359999656677246,14.390000343322754,15.06999969482422,-0.2105629335896082,-0.24618447997853454
922,922,922,922,2022-10-03,11.399999618530272,13.550000190734863,15.489999771118164,-0.15867162671146717,-0.2640413307309333
923,923,923,923,2022-10-04,13.31999969482422,13.390000343322754,15.3100004196167,-0.005227830224324159,-0.12998044874268533
924,924,924,924,2022-10-05,13.220000267028809,13.960000038146973,15.329999923706056,-0.05300857944814097,-0.1376385953801852
925,925,925,925,2022-10-06,13.289999961853027,14.640000343322754,15.1899995803833,-0.09221313864828262,-0.12508226932303368
926,926,926,926,2022-10-07,12.899999618530272,13.859999656677246,14.579999923706056,-0.06926407373210008,-0.11522635898263778
927,927,927,927,2022-10-10,11.90999984741211,11.359999656677246,14.390000343322754,0.04841551121100429,-0.17234193445043344
928,928,928,928,2022-10-11,11.630000114440918,11.399999618530272,13.550000190734863,0.02017548277254222,-0.14169742061013335
929,929,929,929,2022-10-12,12.979999542236328,13.31999969482422,13.390000343322754,-0.025525537565891043,-0.0306199246134361
930,930,930,930,2022-10-13,12.949999809265137,13.220000267028809,13.960000038146973,-0.020423634819211278,-0.07234958639841826
931,931,931,931,2022-10-14,13.029999732971191,13.289999961853027,14.640000343322754,-0.01956359891859505,-0.10997271670733788
932,932,932,932,2022-10-17,13.18000030517578,12.899999618530272,13.859999656677246,0.021705480226782203,-0.049062003488136274
933,933,933,933,2022-10-18,14.3100004196167,11.90999984741211,11.359999656677246,0.20151138563835325,0.25968317359987636
934,934,934,934,2022-10-19,13.90999984741211,11.630000114440918,11.399999618530272,0.1960446870623953,0.22017546604141347
935,935,935,935,2022-10-20,14.229999542236328,12.979999542236328,13.31999969482422,0.0963020064779323,0.06831830842801812
936,936,936,936,2022-10-21,14.93000030517578,12.949999809265137,13.220000267028809,0.15289579344194593,0.1293494707720828
937,937,937,937,2022-10-24,15.3100004196167,13.029999732971191,13.289999961853027,0.1749808697905173,0.1519940153169137
938,938,938,938,2022-10-25,15.829999923706056,13.18000030517578,12.899999618530272,0.20106218187943625,0.22713181331935628
939,939,939,939,2022-10-26,15.899999618530272,14.3100004196167,11.90999984741211,0.11111105187208392,0.3350125795329155
940,940,940,940,2022-10-27,15.93000030517578,13.90999984741211,11.630000114440918,0.1452193012165619,0.3697334607413778
941,941,941,941,2022-10-28,16.520000457763672,14.229999542236328,12.979999542236328,0.16092768722376616,0.27272735287920025
942,942,942,942,2022-10-31,16.889999389648438,14.93000030517578,12.949999809265137,0.13127923941121322,0.30424707632539194
943,943,943,943,2022-11-01,16.790000915527344,15.3100004196167,13.029999732971191,0.09666887363466814,0.28856494701544944
944,944,944,944,2022-11-02,16.350000381469727,15.829999923706056,13.18000030517578,0.03284904992229021,0.24051593345176858
945,945,945,945,2022-11-03,16.989999771118164,15.899999618530272,14.3100004196167,0.06855347036094117,0.18728157043431093
946,946,946,946,2022-11-04,16.940000534057617,15.93000030517578,13.90999984741211,0.0634023985896397,0.21782895182484308
947,947,947,947,2022-11-07,16.670000076293945,16.520000457763672,14.229999542236328,0.009079879804711588,0.17146877108571967
948,948,948,948,2022-11-08,17.280000686645508,16.889999389648438,14.93000030517578,0.023090663770899633,0.15740122795945655
949,949,949,949,2022-11-09,15.789999961853027,16.790000915527344,15.3100004196167,-0.05955931501763756,0.03135202671982329
950,950,950,950,2022-11-10,17.09000015258789,16.350000381469727,15.829999923706056,0.04525992378305044,0.07959571920116892
951,951,951,951,2022-11-11,17.860000610351562,16.989999771118164,15.899999618530272,0.051206642198567964,0.1232705055877521
952,952,952,952,2022-11-14,17.8700008392334,16.940000534057617,15.93000030517578,0.054899662093045976,0.1217828309411455
953,953,953,953,2022-11-15,18.299999237060547,16.670000076293945,16.520000457763672,0.09778039311976894,0.10774810714126559
954,954,954,954,2022-11-16,17.59000015258789,17.280000686645508,16.889999389648438,0.017939783195839665,0.04144468846863725
955,955,955,955,2022-11-17,16.399999618530273,15.789999961853027,16.790000915527344,0.038632023948761196,-0.023228187953009516
956,956,956,956,2022-11-18,16.3700008392334,17.09000015258789,16.350000381469727,-0.042129859972263595,0.001223269559451401
957,957,957,957,2022-11-21,16.1200008392334,17.860000610351562,16.989999771118164,-0.09742439594932983,-0.05120652993555097
958,958,958,958,2022-11-22,16.209999084472656,17.8700008392334,16.940000534057617,-0.0928932107891246,-0.043093354579139764
959,959,959,959,2022-11-23,16.31999969482422,18.299999237060547,16.670000076293945,-0.10819670080786115,-0.020995823627346866
960,960,960,960,2022-11-25,16.43000030517578,17.59000015258789,17.280000686645508,-0.06594655129900306,-0.049189834935980725
961,961,961,961,2022-11-28,15.90999984741211,16.399999618530273,15.789999961853027,-0.029878035519251833,0.007599739445787845
962,962,962,962,2022-11-29,16.56999969482422,16.3700008392334,17.09000015258789,0.012217400448232718,-0.030427176894139984
963,963,963,963,2022-11-30,16.440000534057617,16.1200008392334,17.860000610351562,0.019851096660329803,-0.0795072803900645
964,964,964,964,2022-12-01,16.6200008392334,16.209999084472656,17.8700008392334,0.025293138674725713,-0.06994963297682888
965,965,965,965,2022-12-02,16.540000915527344,16.31999969482422,18.299999237060547,0.013480467206926194,-0.09617477567807287
966,966,966,966,2022-12-05,16.209999084472656,16.43000030517578,17.59000015258789,-0.013390214036321124,-0.0784537268984733
967,967,967,967,2022-12-06,15.829999923706056,15.90999984741211,16.399999618530273,-0.005028279350930753,-0.034756079761134706
968,968,968,968,2022-12-07,15.460000038146973,16.56999969482422,16.3700008392334,-0.06698851400848027,-0.05558953906132125
969,969,969,969,2022-12-08,15.720000267028809,16.440000534057617,16.1200008392334,-0.043795635257872,-0.024813929986346794
970,970,970,970,2022-12-09,15.350000381469728,16.6200008392334,16.209999084472656,-0.0764139827698257,-0.053053593557985446
971,971,971,971,2022-12-12,15.460000038146973,16.540000915527344,16.31999969482422,-0.0652963009431573,-0.052696058379828825
