,Unnamed: 0.1,Unnamed: 0,Date,CTSH,CTSH_6m,CTSH_12m
1123,1123,1123,2023-07-24,66.8866958618164,68.02709197998047,64.16958618164062
1124,1124,1124,2023-07-25,67.27344512939453,67.8684310913086,64.79431915283203
1125,1125,1125,2023-07-26,67.1941146850586,68.59233856201172,66.08346557617188
1126,1126,1126,2023-07-27,65.73638916015625,68.51300048828125,66.61895751953125
1127,1127,1127,2023-07-28,65.2108154296875,66.20246887207031,66.60903930664062
1128,1128,1128,2023-07-31,65.47856140136719,66.25204467773438,67.12470245361328
1129,1129,1129,2023-08-01,65.30006408691406,66.8866958618164,68.02709197998047
1130,1130,1130,2023-08-02,64.79431915283203,67.27344512939453,67.8684310913086
1131,1131,1131,2023-08-03,69.88147735595703,67.1941146850586,68.59233856201172
1132,1132,1132,2023-08-04,70.40705871582031,65.73638916015625,68.51300048828125
1133,1133,1133,2023-08-07,70.73429870605469,65.2108154296875,66.20246887207031
1134,1134,1134,2023-08-08,69.6732406616211,65.47856140136719,66.25204467773438
1135,1135,1135,2023-08-09,69.35591125488281,65.30006408691406,66.8866958618164
1136,1136,1136,2023-08-10,70.48638916015625,64.79431915283203,67.27344512939453
1137,1137,1137,2023-08-11,69.49474334716797,69.88147735595703,67.1941146850586
1138,1138,1138,2023-08-14,70.50621795654297,70.40705871582031,65.73638916015625
1139,1139,1139,2023-08-15,68.80058288574219,70.73429870605469,65.2108154296875
1140,1140,1140,2023-08-16,68.65184020996094,69.6732406616211,65.47856140136719
1141,1141,1141,2023-08-17,68.50308990478516,69.35591125488281,65.30006408691406
1142,1142,1142,2023-08-18,68.51304626464844,70.48638916015625,64.79431915283203
1143,1143,1143,2023-08-21,68.47321319580078,69.49474334716797,69.88147735595703
1144,1144,1144,2023-08-22,69.29975128173828,70.50621795654297,70.40705871582031
1145,1145,1145,2023-08-23,70.16612243652344,68.80058288574219,70.73429870605469
1146,1146,1146,2023-08-24,69.7379150390625,68.65184020996094,69.6732406616211
1147,1147,1147,2023-08-25,69.76779174804688,68.50308990478516,69.35591125488281
1148,1148,1148,2023-08-28,70.32545471191406,68.51304626464844,70.48638916015625
1149,1149,1149,2023-08-29,71.10220336914062,68.47321319580078,69.49474334716797
1150,1150,1150,2023-08-30,71.19182586669922,69.29975128173828,70.50621795654297
1151,1151,1151,2023-08-31,71.31132507324219,70.16612243652344,68.80058288574219
1152,1152,1152,2023-09-01,71.43083190917969,69.7379150390625,68.65184020996094
1153,1153,1153,2023-09-05,70.67399597167969,69.76779174804688,68.50308990478516
1154,1154,1154,2023-09-06,71.00262451171875,70.32545471191406,68.51304626464844
1155,1155,1155,2023-09-07,70.95282745361328,71.10220336914062,68.47321319580078
1156,1156,1156,2023-09-08,71.04244995117188,71.19182586669922,69.29975128173828
1157,1157,1157,2023-09-11,71.0324935913086,71.31132507324219,70.16612243652344
1158,1158,1158,2023-09-12,69.83749389648438,71.43083190917969,69.7379150390625
1159,1159,1159,2023-09-13,70.40512084960938,70.67399597167969,69.76779174804688
1160,1160,1160,2023-09-14,70.67399597167969,71.00262451171875,70.32545471191406
1161,1161,1161,2023-09-15,69.87732696533203,70.95282745361328,71.10220336914062
1162,1162,1162,2023-09-18,69.9271240234375,71.04244995117188,71.19182586669922
1163,1163,1163,2023-09-19,69.79766082763672,71.0324935913086,71.31132507324219
1164,1164,1164,2023-09-20,69.22008514404297,69.83749389648438,71.43083190917969
1165,1165,1165,2023-09-21,68.92133331298828,70.40512084960938,70.67399597167969
1166,1166,1166,2023-09-22,69.31967163085938,70.67399597167969,71.00262451171875
1167,1167,1167,2023-09-25,69.43917083740234,69.87732696533203,70.95282745361328
1168,1168,1168,2023-09-26,68.35371398925781,69.9271240234375,71.04244995117188
1169,1169,1169,2023-09-27,67.91554260253906,69.79766082763672,71.0324935913086
1170,1170,1170,2023-09-28,67.55704498291016,69.22008514404297,69.83749389648438
1171,1171,1171,2023-09-29,67.45746612548828,68.92133331298828,70.40512084960938
1172,1172,1172,2023-10-02,67.47738647460938,69.31967163085938,70.67399597167969
1173,1173,1173,2023-10-03,67.01930236816406,69.43917083740234,69.87732696533203
1174,1174,1174,2023-10-04,67.25830078125,68.35371398925781,69.9271240234375
1175,1175,1175,2023-10-05,67.41763305664062,67.91554260253906,69.79766082763672
1176,1176,1176,2023-10-06,67.55704498291016,67.55704498291016,69.22008514404297
1177,1177,1177,2023-10-09,67.8956298828125,67.45746612548828,68.92133331298828
1178,1178,1178,2023-10-10,67.57696533203125,67.47738647460938,69.31967163085938
1179,1179,1179,2023-10-11,68.05496215820312,67.01930236816406,69.43917083740234
1180,1180,1180,2023-10-12,65.68489074707031,67.25830078125,68.35371398925781
1181,1181,1181,2023-10-13,65.5056381225586,67.41763305664062,67.91554260253906
1182,1182,1182,2023-10-16,66.49150848388672,67.55704498291016,67.55704498291016
1183,1183,1183,2023-10-17,66.88984680175781,67.8956298828125,67.45746612548828
1184,1184,1184,2023-10-18,65.75460052490234,67.57696533203125,67.47738647460938
1185,1185,1185,2023-10-19,65.16706085205078,68.05496215820312,67.01930236816406
1186,1186,1186,2023-10-20,65.46580505371094,65.68489074707031,67.25830078125
1187,1187,1187,2023-10-23,64.74880981445312,65.5056381225586,67.41763305664062
1188,1188,1188,2023-10-24,64.8782730102539,66.49150848388672,67.55704498291016
1189,1189,1189,2023-10-25,63.82268905639648,66.88984680175781,67.8956298828125
1190,1190,1190,2023-10-26,63.15548324584961,65.75460052490234,67.57696533203125
1191,1191,1191,2023-10-27,63.03598403930664,65.16706085205078,68.05496215820312
1192,1192,1192,2023-10-30,63.484107971191406,65.46580505371094,65.68489074707031
1193,1193,1193,2023-10-31,64.20111083984375,64.74880981445312,65.5056381225586
1194,1194,1194,2023-11-01,64.6890640258789,64.8782730102539,66.49150848388672
1195,1195,1195,2023-11-02,63.38452911376953,63.82268905639648,66.88984680175781
1196,1196,1196,2023-11-03,65.99359893798828,63.15548324584961,65.75460052490234
1197,1197,1197,2023-11-06,66.00355529785156,63.03598403930664,65.16706085205078
1198,1198,1198,2023-11-07,65.49568176269531,63.484107971191406,65.46580505371094
1199,1199,1199,2023-11-08,65.2467269897461,64.20111083984375,64.74880981445312
1200,1200,1200,2023-11-09,64.38035583496094,64.6890640258789,64.8782730102539
1201,1201,1201,2023-11-10,65.6749267578125,63.38452911376953,63.82268905639648
1202,1202,1202,2023-11-13,65.40605926513672,65.99359893798828,63.15548324584961
1203,1203,1203,2023-11-14,67.09896850585938,66.00355529785156,63.03598403930664
1204,1204,1204,2023-11-15,68.12467956542969,65.49568176269531,63.484107971191406
1205,1205,1205,2023-11-16,68.19438171386719,65.2467269897461,64.20111083984375
1206,1206,1206,2023-11-17,69.23999786376953,64.38035583496094,64.6890640258789
1207,1207,1207,2023-11-20,69.80000305175781,65.6749267578125,63.38452911376953
1208,1208,1208,2023-11-21,70.25,65.40605926513672,65.99359893798828
1209,1209,1209,2023-11-22,70.87999725341797,67.09896850585938,66.00355529785156
1210,1210,1210,2023-11-24,71.16999816894531,68.12467956542969,65.49568176269531
1211,1211,1211,2023-11-27,70.7699966430664,68.19438171386719,65.2467269897461
1212,1212,1212,2023-11-28,71.30000305175781,69.23999786376953,64.38035583496094
1213,1213,1213,2023-11-29,70.12000274658203,69.80000305175781,65.6749267578125
1214,1214,1214,2023-11-30,70.37999725341797,70.25,65.40605926513672
1215,1215,1215,2023-12-01,70.81999969482422,70.87999725341797,67.09896850585938
1216,1216,1216,2023-12-04,71.16000366210938,71.16999816894531,68.12467956542969
1217,1217,1217,2023-12-05,70.12999725341797,70.7699966430664,68.19438171386719
1218,1218,1218,2023-12-06,70.12000274658203,71.30000305175781,69.23999786376953
1219,1219,1219,2023-12-07,70.41999816894531,70.12000274658203,69.80000305175781
1220,1220,1220,2023-12-08,70.33000183105469,70.37999725341797,70.25
1221,1221,1221,2023-12-11,71.68000030517578,70.81999969482422,70.87999725341797
1222,1222,1222,2023-12-12,72.05000305175781,71.16000366210938,71.16999816894531
1223,1223,1223,2023-12-13,73.18000030517578,70.12999725341797,70.7699966430664
1224,1224,1224,2023-12-14,74.68000030517578,70.12000274658203,71.30000305175781
1225,1225,1225,2023-12-15,76.16999816894531,70.41999816894531,70.12000274658203
1226,1226,1226,2023-12-18,75.9000015258789,70.33000183105469,70.37999725341797
1227,1227,1227,2023-12-19,75.43000030517578,71.68000030517578,70.81999969482422
1228,1228,1228,2023-12-20,74.02999877929688,72.05000305175781,71.16000366210938
1229,1229,1229,2023-12-21,74.16000366210938,73.18000030517578,70.12999725341797
1230,1230,1230,2023-12-22,75.1500015258789,74.68000030517578,70.12000274658203
1231,1231,1231,2023-12-26,75.47000122070312,76.16999816894531,70.41999816894531
1232,1232,1232,2023-12-27,75.5999984741211,75.9000015258789,70.33000183105469
1233,1233,1233,2023-12-28,75.83999633789062,75.43000030517578,71.68000030517578
1234,1234,1234,2023-12-29,75.52999877929688,74.02999877929688,72.05000305175781
1235,1235,1235,2024-01-02,74.4000015258789,74.16000366210938,73.18000030517578
1236,1236,1236,2024-01-03,73.66999816894531,75.1500015258789,74.68000030517578
1237,1237,1237,2024-01-04,73.58999633789062,75.47000122070312,76.16999816894531
1238,1238,1238,2024-01-05,72.83999633789062,75.5999984741211,75.9000015258789
1239,1239,1239,2024-01-08,73.69000244140625,75.83999633789062,75.43000030517578
1240,1240,1240,2024-01-09,73.16000366210938,75.52999877929688,74.02999877929688
1241,1241,1241,2024-01-10,73.3499984741211,74.4000015258789,74.16000366210938
1242,1242,1242,2024-01-11,74.87999725341797,73.66999816894531,75.1500015258789
1243,1243,1243,2024-01-12,77.97000122070312,73.58999633789062,75.47000122070312
1244,1244,1244,2024-01-16,76.19999694824219,72.83999633789062,75.5999984741211
1245,1245,1245,2024-01-17,75.69999694824219,73.69000244140625,75.83999633789062
1246,1246,1246,2024-01-18,75.66000366210938,73.16000366210938,75.52999877929688
1247,1247,1247,2024-01-19,76.87999725341797,73.3499984741211,74.4000015258789
1248,1248,1248,2024-01-22,77.2699966430664,74.87999725341797,73.66999816894531
1249,1249,1249,2024-01-23,77.11000061035156,77.97000122070312,73.58999633789062
1250,1250,1250,2024-01-24,76.94999694824219,76.19999694824219,72.83999633789062
1251,1251,1251,2024-01-25,78.30000305175781,75.69999694824219,73.69000244140625
1252,1252,1252,2024-01-26,77.27999877929688,75.66000366210938,73.16000366210938
1253,1253,1253,2024-01-29,77.87000274658203,76.87999725341797,73.3499984741211
1254,1254,1254,2024-01-30,77.5999984741211,77.2699966430664,74.87999725341797
1255,1255,1255,2024-01-31,77.12000274658203,77.11000061035156,77.97000122070312
1256,1256,1256,2024-02-01,77.87999725341797,76.94999694824219,76.19999694824219
1257,1257,1257,2024-02-02,77.88999938964844,78.30000305175781,75.69999694824219
1258,1258,1258,2024-02-05,76.75,77.27999877929688,75.66000366210938
