,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MPC,MPC_6m,MPC_12m,MPC_6m_ret,MPC_12m_ret
723,723,723,723,2021-12-16,59.77427291870117,61.00270080566406,57.94590759277344,-0.020137270493584936,0.03155296727383994
724,724,724,724,2021-12-17,59.46954345703125,60.31706619262695,58.00304412841797,-0.014051126639499922,0.025283144197854046
725,725,725,725,2021-12-20,58.00304412841797,60.65035629272461,60.30754470825195,-0.04364874876463343,-0.038212475586303474
726,726,726,726,2021-12-21,60.39324951171875,58.86008834838867,58.72676467895508,0.0260475511734779,0.02837692220700294
727,727,727,727,2021-12-22,60.088523864746094,59.46954345703125,59.85997772216797,0.010408359838209869,0.003818012489728906
728,728,728,728,2021-12-23,60.03138732910156,59.49811172485352,61.16459274291992,0.00896289964149033,-0.018527147210500083
729,729,729,729,2021-12-27,61.021751403808594,59.77427291870117,61.00270080566406,0.020869822821669715,0.00031229106077157454
730,730,730,730,2021-12-28,61.29791259765625,59.46954345703125,60.31706619262695,0.03074463051740195,0.016261507181017265
731,731,731,731,2021-12-29,60.89795303344727,58.00304412841797,60.65035629272461,0.049909602996353275,0.004082362509589377
732,732,732,732,2021-12-30,60.402774810791016,60.39324951171875,58.86008834838867,0.0001577212544328077,0.02620938068035672
733,733,733,733,2021-12-31,60.9360466003418,60.088523864746094,59.46954345703125,0.014104569077173501,0.024659734345701567
734,734,734,734,2022-01-03,62.526344299316406,60.03138732910156,59.49811172485352,0.04156087475601877,0.05089628034695992
735,735,735,735,2022-01-04,64.57373046875,61.021751403808594,59.77427291870117,0.05820840902183133,0.08029303102651797
736,736,736,736,2022-01-05,64.98320770263672,61.29791259765625,59.46954345703125,0.06012105386311917,0.09271408396785952
737,737,737,737,2022-01-06,66.80205535888672,60.89795303344727,58.00304412841797,0.09695075173046797,0.15169912825588705
738,738,738,738,2022-01-07,67.54483032226562,60.402774810791016,60.39324951171875,0.118240520139129,0.1184168904367231
739,739,739,739,2022-01-10,67.08773040771484,60.9360466003418,60.088523864746094,0.10095311643237692,0.11648158571382683
740,740,740,740,2022-01-11,69.22083282470703,62.526344299316406,60.03138732910156,0.10706668685672405,0.15307734677573714
741,741,741,741,2022-01-12,69.59222412109375,64.57373046875,61.021751403808594,0.07771726390768796,0.14044947121511564
742,742,742,742,2022-01-13,69.63031768798828,64.98320770263672,61.29791259765625,0.07151247452444554,0.13593293372033388
743,743,743,743,2022-01-14,71.1729965209961,66.80205535888672,60.89795303344727,0.06543123768613057,0.16872559709692392
744,744,744,744,2022-01-18,70.9920654296875,67.54483032226562,60.402774810791016,0.051036253862429604,0.17531132720420484
745,745,745,745,2022-01-19,69.84932708740234,67.08773040771484,60.9360466003418,0.04116396042770187,0.1462727069499541
746,746,746,746,2022-01-20,68.55422973632812,69.22083282470703,62.526344299316406,-0.009630093444079058,0.09640553121346684
747,747,747,747,2022-01-21,67.32581329345703,69.59222412109375,64.57373046875,-0.03256701242502402,0.0426192323833432
748,748,748,748,2022-01-24,67.03060150146484,69.63031768798828,64.98320770263672,-0.03733598054474918,0.031506505622144854
749,749,749,749,2022-01-25,68.08763122558594,71.1729965209961,66.80205535888672,-0.04335022334629357,0.019244555572318855
750,750,750,750,2022-01-26,67.59245300292969,70.9920654296875,67.54483032226562,-0.04788721677811847,0.0007050529320578036
751,751,751,751,2022-01-27,68.46854400634766,69.84932708740234,67.08773040771484,-0.019768022665800578,0.020582207659152196
752,752,752,752,2022-01-28,68.37330627441406,68.55422973632812,69.22083282470703,-0.0026391290896262687,-0.012243807473961255
753,753,753,753,2022-01-31,68.32569885253906,67.32581329345703,69.59222412109375,0.01485144419605855,-0.018199235396628155
754,754,754,754,2022-02-01,70.48735046386719,67.03060150146484,69.63031768798828,0.05156971420473977,0.012308327813744135
755,755,755,755,2022-02-02,74.7535400390625,68.08763122558594,71.1729965209961,0.09790190514032227,0.05030761234016823
756,756,756,756,2022-02-03,73.29658508300781,67.59245300292969,70.9920654296875,0.08439007354609385,0.03246165102215226
757,757,757,757,2022-02-04,74.45833587646484,68.46854400634766,69.84932708740234,0.08748239000908042,0.06598501347472197
758,758,758,758,2022-02-07,76.02007293701172,68.37330627441406,68.55422973632812,0.1118384802382908,0.10890419496212811
759,759,759,759,2022-02-08,75.50585174560547,68.32569885253906,67.32581329345703,0.10508714895931992,0.12149928908387064
760,760,760,760,2022-02-09,75.98197937011719,70.48735046386719,67.03060150146484,0.07795198528658887,0.13354166109424992
761,761,761,761,2022-02-10,75.93436431884766,74.7535400390625,68.08763122558594,0.015796232247571318,0.11524461861896995
762,762,762,762,2022-02-11,77.3151626586914,73.29658508300781,67.59245300292969,0.05482625924703832,0.14384312484324702
763,763,763,763,2022-02-14,75.38204956054688,74.45833587646484,68.46854400634766,0.012405779328920064,0.10097345656361956
764,764,764,764,2022-02-15,75.21897888183594,76.02007293701172,68.37330627441406,-0.010537928000142083,0.1001220063857522
765,765,765,765,2022-02-16,74.88322448730469,75.50585174560547,68.32569885253906,-0.008246079527697292,0.09597451244396504
766,766,766,766,2022-02-17,73.82798767089844,75.98197937011719,70.48735046386719,-0.028348717907523913,0.047393428537843896
767,767,767,767,2022-02-18,73.88553619384766,75.93436431884766,74.7535400390625,-0.026981566822591563,-0.01161154167095324
768,768,768,768,2022-02-22,72.5521011352539,77.3151626586914,73.29658508300781,-0.0616057880452775,-0.010157143704727645
769,769,769,769,2022-02-23,72.6384506225586,75.38204956054688,74.45833587646484,-0.036395918577202147,-0.024441658982624292
770,770,770,770,2022-02-24,71.42972564697266,75.21897888183594,76.02007293701172,-0.050376291877292645,-0.06038335814071771
771,771,771,771,2022-02-25,73.4250717163086,74.88322448730469,75.50585174560547,-0.01947235553729798,-0.02755786447264308
772,772,772,772,2022-02-28,74.70094299316406,73.82798767089844,75.98197937011719,0.011824178740411861,-0.016859739474712088
773,773,773,773,2022-03-01,71.95734405517578,73.88553619384766,75.93436431884766,-0.02609701760318861,-0.05237444600144947
774,774,774,774,2022-03-02,73.85676574707031,72.5521011352539,77.3151626586914,0.017982451113086384,-0.04473116000399846
775,775,775,775,2022-03-03,74.22129821777344,72.6384506225586,75.38204956054688,0.02179076758450682,-0.015398245995435822
776,776,776,776,2022-03-04,74.56664276123047,71.42972564697266,75.21897888183594,0.04391612995633509,-0.008672493701759043
777,777,777,777,2022-03-07,71.50647735595703,73.4250717163086,74.88322448730469,-0.026129962361690406,-0.04509350598170536
778,778,778,778,2022-03-08,73.11809539794922,74.70094299316406,73.82798767089844,-0.021189124685610627,-0.009615489942834343
779,779,779,779,2022-03-09,72.36023712158203,71.95734405517578,73.88553619384766,0.005599054157659156,-0.020644082060442992
780,780,780,780,2022-03-10,74.75850677490234,73.85676574707031,72.5521011352539,0.01220932190451074,0.030411326551869067
781,781,781,781,2022-03-11,75.31490325927734,74.22129821777344,72.6384506225586,0.014734383091699055,0.03684622419365802
782,782,782,782,2022-03-14,73.54019927978516,74.56664276123047,71.42972564697266,-0.013765451191521172,0.02954615342137945
783,783,783,783,2022-03-15,71.3721694946289,71.50647735595703,73.4250717163086,-0.0018782614707691936,-0.027959144930922997
784,784,784,784,2022-03-16,71.81343841552734,73.11809539794922,74.70094299316406,-0.017843147791544722,-0.03865419179381657
785,785,785,785,2022-03-17,74.01024627685547,72.36023712158203,71.95734405517578,0.022802705199832962,0.02852943293884702
786,786,786,786,2022-03-18,75.13262939453125,74.75850677490234,73.85676574707031,0.005004415360453818,0.017274837783044283
787,787,787,787,2022-03-21,76.72508239746094,75.31490325927734,74.22129821777344,0.01872377281464388,0.03373403914791573
788,788,788,788,2022-03-22,76.02478790283203,73.54019927978516,74.56664276123047,0.033785448603344204,0.019554925468090012
789,789,789,789,2022-03-23,77.18553161621094,71.3721694946289,71.50647735595703,0.08145138592178447,0.07942013745109766
790,790,790,790,2022-03-24,78.07769775390625,71.81343841552734,73.11809539794922,0.08722962549338753,0.06783002660236326
791,791,791,791,2022-03-25,78.8835220336914,74.01024627685547,72.36023712158203,0.0658459605526256,0.0901501317795399
792,792,792,792,2022-03-28,78.63408660888672,75.13262939453125,74.75850677490234,0.046603682615296904,0.05184132216088444
793,793,793,793,2022-03-29,79.7564697265625,76.72508239746094,75.31490325927734,0.039509730512871766,0.05897327454560641
794,794,794,794,2022-03-30,81.87653350830078,76.02478790283203,73.54019927978516,0.0769715479239208,0.1133575148035686
795,795,795,795,2022-03-31,82.02043151855469,77.18553161621094,71.3721694946289,0.06263997670423893,0.14919347554269202
796,796,796,796,2022-04-01,81.3584976196289,78.07769775390625,71.81343841552734,0.042019679884304884,0.1329146663173526
797,797,797,797,2022-04-04,81.6079330444336,78.8835220336914,74.01024627685547,0.03453713704084582,0.10265722855666382
798,798,798,798,2022-04-05,81.2625732421875,78.63408660888672,75.13262939453125,0.033426809500241905,0.08158830453633015
799,799,799,799,2022-04-06,82.08758544921875,79.7564697265625,76.72508239746094,0.029227920075302505,0.06989243783380128
800,800,800,800,2022-04-07,82.356201171875,81.87653350830078,76.02478790283203,0.005858426621415225,0.08328090671078492
801,801,801,801,2022-04-08,83.36344909667969,82.02043151855469,77.18553161621094,0.0163741832767752,0.08003983844002227
802,802,802,802,2022-04-11,81.42565155029297,81.3584976196289,78.07769775390625,0.0008254077032987528,0.04287977095507056
803,803,803,803,2022-04-12,82.3082275390625,81.6079330444336,78.8835220336914,0.008581206121806906,0.043414713454457354
804,804,804,804,2022-04-13,84.02537536621094,81.2625732421875,78.63408660888672,0.03399845726998385,0.06856172672469163
805,805,805,805,2022-04-14,83.6512451171875,82.08758544921875,79.7564697265625,0.019048674162015278,0.04883334736326561
806,806,806,806,2022-04-18,86.44282531738281,82.356201171875,81.87653350830078,0.04962132890247273,0.05577045843812001
807,807,807,807,2022-04-19,86.75939178466797,83.36344909667969,82.02043151855469,0.04073659049363321,0.057777802169222126
808,808,808,808,2022-04-20,87.27741241455078,81.42565155029297,81.3584976196289,0.0718663069050598,0.07275103361168567
809,809,809,809,2022-04-21,85.1285629272461,82.3082275390625,81.6079330444336,0.03426553423040368,0.043140779964315534
810,810,810,810,2022-04-22,83.53612518310547,84.02537536621094,81.2625732421875,-0.00582264799143295,0.02797784822961602
811,811,811,811,2022-04-25,80.83090209960938,83.6512451171875,82.08758544921875,-0.03371549357845294,-0.01530905486782519
812,812,812,812,2022-04-26,81.99164581298828,86.44282531738281,82.356201171875,-0.05149275822547006,-0.004426568414998888
813,813,813,813,2022-04-27,83.69920349121094,86.75939178466797,83.36344909667969,-0.03527212709204153,0.004027597204403932
814,814,814,814,2022-04-28,86.03990936279297,87.27741241455078,81.42565155029297,-0.014178961285881364,0.05666835603581233
815,815,815,815,2022-04-29,83.70880126953125,85.1285629272461,82.3082275390625,-0.016677852989580244,0.017016205698319187
816,816,816,816,2022-05-02,85.49310302734375,83.53612518310547,84.02537536621094,0.023426725143747218,0.017467671578210275
817,817,817,817,2022-05-03,88.87944030761719,80.83090209960938,83.6512451171875,0.09957253969638313,0.062499908795206505
818,818,818,818,2022-05-04,92.42886352539062,81.99164581298828,86.44282531738281,0.12729611180397837,0.06924852567034367
819,819,819,819,2022-05-05,90.27044677734376,83.69920349121094,86.75939178466797,0.07851022485324921,0.04046887513215913
820,820,820,820,2022-05-06,92.016357421875,86.03990936279297,87.27741241455078,0.06946134768554835,0.05429749663996852
821,821,821,821,2022-05-09,87.16229248046875,83.70880126953125,85.1285629272461,0.0412560108203881,0.02389009614740889
822,822,822,822,2022-05-10,87.98729705810547,85.49310302734375,83.53612518310547,0.029174213386125247,0.05328439480815428
823,823,823,823,2022-05-11,88.21752166748047,88.87944030761719,80.83090209960938,-0.007447376331869093,0.09138360918907518
824,824,824,824,2022-05-12,88.96578216552734,92.42886352539062,81.99164581298828,-0.03746753154561899,0.08505910917370918
825,825,825,825,2022-05-13,91.9780044555664,90.27044677734376,83.69920349121094,0.018916021125212845,0.09891134705033133
826,826,826,826,2022-05-16,92.54398345947266,92.016357421875,86.03990936279297,0.005734046123762493,0.07559368838075864
827,827,827,827,2022-05-17,94.14607238769533,87.16229248046875,83.70880126953125,0.08012386673734517,0.12468546867082053
828,828,828,828,2022-05-18,92.85282135009766,87.98729705810547,85.49310302734375,0.055298031132597014,0.0860855210788174
829,829,829,829,2022-05-19,92.41852569580078,88.21752166748047,88.87944030761719,0.0476209708560531,0.03981894323292989
830,830,830,830,2022-05-20,93.19060516357422,88.96578216552734,92.42886352539062,0.047488179108977846,0.008241382714549328
831,831,831,831,2022-05-23,93.52839660644533,91.9780044555664,90.27044677734376,0.01685611859113445,0.03609099041170638
832,832,832,832,2022-05-24,93.90480041503906,92.54398345947266,92.016357421875,0.01470454269090693,0.020522905340688125
833,833,833,833,2022-05-25,95.56476593017578,94.14607238769533,87.16229248046875,0.015069067742287112,0.0964003264552713
834,834,834,834,2022-05-26,96.00871276855467,92.85282135009766,87.98729705810547,0.0339881047508277,0.09116561115807409
835,835,835,835,2022-05-27,98.53730010986328,92.41852569580078,88.21752166748047,0.06620722812872692,0.11698105146595816
836,836,836,836,2022-05-31,98.23811340332033,93.19060516357422,88.96578216552734,0.05416327354980033,0.10422356789423981
837,837,837,837,2022-06-01,100.28414154052734,93.52839660644533,91.9780044555664,0.07223201914290556,0.09030568921478976
838,838,838,838,2022-06-02,100.63157653808594,93.90480041503906,92.54398345947266,0.07163399627405598,0.08739188412129506
839,839,839,839,2022-06-03,101.93447875976562,95.56476593017578,94.14607238769533,0.06665336086569673,0.08272683261812008
840,840,840,840,2022-06-06,105.57292175292967,96.00871276855467,92.85282135009766,0.09961813577723055,0.13699207216193687
841,841,841,841,2022-06-07,109.68426513671876,98.53730010986328,92.41852569580078,0.11312431956657298,0.1868211953277512
842,842,842,842,2022-06-08,108.93148803710938,98.23811340332033,93.19060516357422,0.10885158787493188,0.16891061975513222
843,843,843,843,2022-06-09,107.47417449951172,100.28414154052734,93.52839660644533,0.07169660973842706,0.1491074197684401
844,844,844,844,2022-06-10,104.55955505371094,100.63157653808594,93.90480041503906,0.039033260242508305,0.11346336493534026
845,845,845,845,2022-06-13,98.60485076904295,101.93447875976562,95.56476593017578,-0.03266439414057121,0.03181177507501465
846,846,846,846,2022-06-14,99.08741760253906,105.57292175292967,96.00871276855467,-0.061431511439728026,0.03206693168989916
847,847,847,847,2022-06-15,95.44895935058594,109.68426513671876,98.53730010986328,-0.12978439312501988,-0.031341844721075374
848,848,848,848,2022-06-16,88.77043151855469,108.93148803710938,98.23811340332033,-0.1850801534234663,-0.09637483413281467
849,849,849,849,2022-06-17,84.24407958984375,107.47417449951172,100.28414154052734,-0.2161458324090083,-0.1599461460633973
850,850,850,850,2022-06-21,88.17206573486328,104.55955505371094,100.63157653808594,-0.1567287591309049,-0.12381313333103872
851,851,851,851,2022-06-22,85.95231628417969,98.60485076904295,101.93447875976562,-0.12831553809151486,-0.15678858292150533
852,852,852,852,2022-06-23,81.67689514160156,99.08741760253906,105.57292175292967,-0.17570871138023647,-0.2263461711067496
853,853,853,853,2022-06-24,82.69025421142578,95.44895935058594,109.68426513671876,-0.1336704478075783,-0.24610650298514203
854,854,854,854,2022-06-27,84.87139892578125,88.77043151855469,108.93148803710938,-0.04392264998687612,-0.22087359261200623
855,855,855,855,2022-06-28,85.59523010253906,84.24407958984375,107.47417449951172,0.01603852186733601,-0.20357397020129764
856,856,856,856,2022-06-29,81.53214263916016,88.17206573486328,104.55955505371094,-0.07530642545757771,-0.22023250197193256
857,857,857,857,2022-06-30,79.34134674072266,85.95231628417969,98.60485076904295,-0.07691438496665437,-0.195360612364195
858,858,858,858,2022-07-01,81.53214263916016,81.67689514160156,99.08741760253906,-0.0017722576524297207,-0.17716956792432403
859,859,859,859,2022-07-05,78.88774108886719,82.69025421142578,95.44895935058594,-0.04598502155811701,-0.17350863094158064
860,860,860,860,2022-07-06,76.54254150390625,84.87139892578125,88.77043151855469,-0.09813503167490456,-0.13774733101407288
861,861,861,861,2022-07-07,80.51876831054688,85.59523010253906,84.24407958984375,-0.05930776499941437,-0.04422045201792424
862,862,862,862,2022-07-08,80.36434936523438,81.53214263916016,88.17206573486328,-0.014323102964362455,-0.08855090673623323
863,863,863,863,2022-07-11,80.7117919921875,79.34134674072266,85.95231628417969,0.017272775264872697,-0.060970134587946534
864,864,864,864,2022-07-12,79.86250305175781,81.53214263916016,81.67689514160156,-0.02047829890588959,-0.022214263736374584
865,865,865,865,2022-07-13,79.08075714111328,78.88774108886719,82.69025421142578,0.0024467179511282744,-0.04365081598471798
866,866,866,866,2022-07-14,77.86473846435547,76.54254150390625,84.87139892578125,0.017274014351636557,-0.08255620326881852
867,867,867,867,2022-07-15,81.47422790527344,80.51876831054688,85.59523010253906,0.011866296700435264,-0.048145231835101776
868,868,868,868,2022-07-18,82.25597381591797,80.36434936523438,81.53214263916016,0.023538104465783416,0.008877862807571413
869,869,869,869,2022-07-19,84.7845458984375,80.7117919921875,79.34134674072266,0.05046045696326784,0.06860482436102977
870,870,870,870,2022-07-20,85.69174194335938,79.86250305175781,81.53214263916016,0.07299093653280209,0.05101790741117296
871,871,871,871,2022-07-21,83.43339538574219,79.08075714111328,78.88774108886719,0.05504042199370929,0.057621808333367275
872,872,872,872,2022-07-22,82.66130828857422,77.86473846435547,76.54254150390625,0.06160130912678152,0.07993942537635368
873,873,873,873,2022-07-25,85.7013931274414,81.47422790527344,80.51876831054688,0.05188346463476412,0.06436542592040229
874,874,874,874,2022-07-26,84.89069366455078,82.25597381591797,80.36434936523438,0.03203074167633213,0.056322789085809566
875,875,875,875,2022-07-27,86.84021759033203,84.7845458984375,80.7117919921875,0.024245830063853724,0.07592974269159747
876,876,876,876,2022-07-28,86.46381378173828,85.69174194335938,79.86250305175781,0.009009874474126489,0.08265845018283802
877,877,877,877,2022-07-29,88.46159362792969,83.43339538574219,79.08075714111328,0.06026601481265814,0.11862350369353503
878,878,878,878,2022-08-01,87.16835021972656,82.66130828857422,77.86473846435547,0.054524202731198734,0.11948427412531615
879,879,879,879,2022-08-02,90.35320281982422,85.7013931274414,81.47422790527344,0.054279277414608584,0.10897893901951394
880,880,880,880,2022-08-03,89.44599914550781,84.89069366455078,82.25597381591797,0.05366083470771854,0.0874103727187101
881,881,881,881,2022-08-04,87.02357482910156,86.84021759033203,84.7845458984375,0.002111432281693748,0.026408455773840878
882,882,882,882,2022-08-05,87.07183837890625,86.46381378173828,85.69174194335938,0.007032127899225138,0.01610536096300952
883,883,883,883,2022-08-08,87.23590850830078,88.46159362792969,83.43339538574219,-0.013855562276937405,0.045575433014301225
884,884,884,884,2022-08-09,90.09262084960938,87.16835021972656,82.66130828857422,0.03354738987845418,0.0899007372964884
885,885,885,885,2022-08-10,91.85877227783205,90.35320281982422,85.7013931274414,0.016663155383767947,0.0718468968320547
886,886,886,886,2022-08-11,93.33538055419922,89.44599914550781,84.89069366455078,0.04348301149126055,0.09947718089120561
887,887,887,887,2022-08-12,94.06886291503906,87.02357482910156,86.84021759033203,0.08095838512464204,0.08324075555416166
888,888,888,888,2022-08-15,92.44747924804688,87.07183837890625,86.46381378173828,0.06173799668438962,0.06920427407254137
889,889,889,889,2022-08-16,93.845703125,87.23590850830078,88.46159362792969,0.07576919561822737,0.06086380853272799
890,890,890,890,2022-08-17,95.75853729248048,90.09262084960938,87.16835021972656,0.06288990584843979,0.09854708791781075
891,891,891,891,2022-08-18,97.86558532714844,91.85877227783205,90.35320281982422,0.06539182813317423,0.08314461770995396
892,892,892,892,2022-08-19,97.5354461669922,93.33538055419922,89.44599914550781,0.0449997159475235,0.09043945060443392
893,893,893,893,2022-08-22,97.50630950927734,94.06886291503906,87.02357482910156,0.03654181083641794,0.12045856195590643
894,894,894,894,2022-08-23,100.48723602294922,92.44747924804688,87.07183837890625,0.08696566786132465,0.15407275065979253
895,895,895,895,2022-08-24,101.73980712890624,93.845703125,87.23590850830078,0.08411790567961863,0.1662606473482804
896,896,896,896,2022-08-25,102.89527893066406,95.75853729248048,90.09262084960938,0.0745285155764801,0.14210551275254857
897,897,897,897,2022-08-26,101.31256866455078,97.86558532714844,91.85877227783205,0.03522160855503653,0.1029166420614156
898,898,898,898,2022-08-29,101.95343017578124,97.5354461669922,93.33538055419922,0.045296189051362123,0.09233422063970242
899,899,899,899,2022-08-30,98.55498504638672,97.50630950927734,94.06886291503906,0.010754950550247111,0.04768976675522718
900,900,900,900,2022-08-31,97.82674407958984,100.48723602294922,92.44747924804688,-0.026475919217757937,0.05818725264655189
901,901,901,901,2022-09-01,93.95249938964844,101.73980712890624,93.845703125,-0.07654140457914504,0.0011379984494994666
902,902,902,902,2022-09-02,96.25373840332033,102.89527893066406,95.75853729248048,-0.06454660113044774,0.005171352078273017
903,903,903,903,2022-09-06,95.60318756103516,101.31256866455078,97.86558532714844,-0.05635412445636012,-0.02311739881338737
904,904,904,904,2022-09-07,95.48665618896484,101.95343017578124,97.5354461669922,-0.0634287044159948,-0.021005593951142543
905,905,905,905,2022-09-08,95.59347534179688,98.55498504638672,97.50630950927734,-0.030049314128513638,-0.019617542465787507
906,906,906,906,2022-09-09,97.10821533203124,97.82674407958984,100.48723602294922,-0.007344911192935455,-0.03362636713528755
907,907,907,907,2022-09-12,97.04024505615234,93.95249938964844,101.73980712890624,0.03286496566417174,-0.04619196954835447
908,908,908,908,2022-09-13,94.81668853759766,96.25373840332033,102.89527893066406,-0.014929808333274064,-0.07851274108027984
909,909,909,909,2022-09-14,95.4672393798828,95.60318756103516,101.31256866455078,-0.0014220046906444628,-0.057695993317690486
910,910,910,910,2022-09-15,93.3504867553711,95.48665618896484,101.95343017578124,-0.02237139218035178,-0.08438110817436473
911,911,911,911,2022-09-16,92.87472534179688,95.59347534179688,98.55498504638672,-0.0284407486000382,-0.05763543773981927
912,912,912,912,2022-09-19,93.505859375,97.10821533203124,97.82674407958984,-0.0370963048256433,-0.044168746954048266
913,913,913,913,2022-09-20,94.37974548339844,97.04024505615234,93.95249938964844,-0.027416455628429315,0.004547469162880846
914,914,914,914,2022-09-21,91.92314910888672,94.81668853759766,96.25373840332033,-0.03051719558380872,-0.04499138803614744
915,915,915,915,2022-09-22,93.19514465332033,95.4672393798828,95.60318756103516,-0.023799732152318342,-0.025187893512206183
916,916,916,916,2022-09-23,88.79656982421875,93.3504867553711,95.48665618896484,-0.04878300145435854,-0.07006304997744017
917,917,917,917,2022-09-26,86.94200134277344,92.87472534179688,95.59347534179688,-0.06387877839950395,-0.09050276672220436
918,918,918,918,2022-09-27,90.15595245361328,93.505859375,97.10821533203124,-0.03582563642297654,-0.07159294251930037
919,919,919,919,2022-09-28,97.18588256835938,94.37974548339844,97.04024505615234,0.029732407844377473,0.00150079497555633
920,920,920,920,2022-09-29,95.83621215820312,91.92314910888672,94.81668853759766,0.042568853300284815,0.010752575694532807
921,921,921,921,2022-09-30,96.44793701171876,93.19514465332033,95.4672393798828,0.0349030238699517,0.010272609098222363
922,922,922,922,2022-10-03,99.80754089355467,88.79656982421875,93.3504867553711,0.12400221192252348,0.06917001038360482
923,923,923,923,2022-10-04,104.5945053100586,86.94200134277344,92.87472534179688,0.2030376997843566,0.1261891211535826
924,924,924,924,2022-10-05,104.45857238769533,90.15595245361328,93.505859375,0.15864310170136542,0.11713397519582269
925,925,925,925,2022-10-06,104.7304458618164,97.18588256835938,94.37974548339844,0.07763023902314492,0.10967078079521486
926,926,926,926,2022-10-07,103.7400360107422,95.83621215820312,91.92314910888672,0.08247220622087736,0.12855180676912958
927,927,927,927,2022-10-10,102.98267364501952,96.44793701171876,93.19514465332033,0.06775403223509868,0.1050218767094373
928,928,928,928,2022-10-11,100.42898559570312,99.80754089355467,88.79656982421875,0.006226430353706736,0.1310007334124712
929,929,929,929,2022-10-12,101.91458892822266,104.5945053100586,86.94200134277344,-0.025621961439481256,0.17221351423023945
930,930,930,930,2022-10-13,105.90534210205078,104.45857238769533,90.15595245361328,0.013850176977202144,0.17469051371334388
931,931,931,931,2022-10-14,101.07953643798828,104.7304458618164,97.18588256835938,-0.03486005806415848,0.040063986319105016
932,932,932,932,2022-10-17,102.3126983642578,103.7400360107422,95.83621215820312,-0.013758792664546604,0.0675786955703499
933,933,933,933,2022-10-18,105.02174377441406,102.98267364501952,96.44793701171876,0.019800128091674862,0.08889569884375592
934,934,934,934,2022-10-19,105.71114349365234,100.42898559570312,99.80754089355467,0.05259594993036765,0.059149865303202764
935,935,935,935,2022-10-20,106.16748809814452,101.91458892822266,104.5945053100586,0.0417300331056345,0.015038866367052428
936,936,936,936,2022-10-21,108.14830780029295,105.90534210205078,104.45857238769533,0.021178966553744294,0.03532247596590987
937,937,937,937,2022-10-24,108.22598266601562,101.07953643798828,104.7304458618164,0.07070121688193187,0.03337651029206268
938,938,938,938,2022-10-25,108.20657348632812,102.3126983642578,103.7400360107422,0.057606486939546064,0.043055098565065286
939,939,939,939,2022-10-26,109.83782196044922,105.02174377441406,102.98267364501952,0.04585791487503821,0.06656603555525598
940,940,940,940,2022-10-27,110.35244750976562,105.71114349365234,100.42898559570312,0.043905532214699505,0.09881073531909768
941,941,941,941,2022-10-28,110.27476501464844,106.16748809814452,101.91458892822266,0.038686767390663235,0.08203120058026014
942,942,942,942,2022-10-31,110.32331848144533,108.14830780029295,105.90534210205078,0.020111370444822363,0.04171627504056752
943,943,943,943,2022-11-01,115.74141693115234,108.22598266601562,101.07953643798828,0.06944205152961547,0.14505290595746878
944,944,944,944,2022-11-02,111.40111541748048,108.20657348632812,102.3126983642578,0.02952262351747037,0.08882980508309668
945,945,945,945,2022-11-03,114.77041625976562,109.83782196044922,105.02174377441406,0.04490797624421705,0.09282527727107293
946,946,946,946,2022-11-04,114.23638153076172,110.35244750976562,105.71114349365234,0.035195721605108865,0.08064654070856103
947,947,947,947,2022-11-07,116.03271484375,110.27476501464844,106.16748809814452,0.052214573554853594,0.09292135400703616
948,948,948,948,2022-11-08,115.6443099975586,110.32331848144533,108.14830780029295,0.04823088708130352,0.06931224676310044
949,949,949,949,2022-11-09,112.4983139038086,115.74141693115234,108.22598266601562,-0.028020246453980047,0.03947602167750541
950,950,950,950,2022-11-10,115.72199249267578,111.40111541748048,108.20657348632812,0.03878665899351752,0.06945436644195402
951,951,951,951,2022-11-11,117.71251678466795,114.77041625976562,109.83782196044922,0.025634659355450395,0.07169383627303061
952,952,952,952,2022-11-14,117.03282165527344,114.23638153076172,110.35244750976562,0.024479417914324397,0.06053671029740082
953,953,953,953,2022-11-15,117.2477798461914,116.03271484375,110.27476501464844,0.010471745008100664,0.0632330962629275
954,954,954,954,2022-11-16,117.1109848022461,115.6443099975586,110.32331848144533,0.012682636998901708,0.06152521891319229
955,955,955,955,2022-11-17,117.63860321044922,112.4983139038086,115.74141693115234,0.045692145315491706,0.01639159368876042
956,956,956,956,2022-11-18,118.40071105957033,115.72199249267578,111.40111541748048,0.023147878023825896,0.06283236586867691
957,957,957,957,2022-11-21,117.5506591796875,117.71251678466795,114.77041625976562,-0.0013750245887320656,0.024224386479780646
958,958,958,958,2022-11-22,123.69640350341795,117.03282165527344,114.23638153076172,0.05693771844425366,0.082810938563463
959,959,959,959,2022-11-23,122.71934509277344,117.2477798461914,116.03271484375,0.046666685320265966,0.05762711195741366
960,960,960,960,2022-11-25,122.3285140991211,117.1109848022461,115.6443099975586,0.044552005994017874,0.05779967991251467
961,961,961,961,2022-11-28,119.12374877929688,117.63860321044922,112.4983139038086,0.012624644702647458,0.058893637118449194
962,962,962,962,2022-11-29,120.63819122314452,118.40071105957033,115.72199249267578,0.018897523026263352,0.042482838608053575
963,963,963,963,2022-11-30,119.01626586914062,117.5506591796875,117.71251678466795,0.012467872997741436,0.011075704777068207
964,964,964,964,2022-12-01,117.47249603271484,123.69640350341795,117.03282165527344,-0.05031599379145357,0.003756846765059496
