,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WST,WST_6m,WST_12m,WST_6m_ret,WST_12m_ret
730,730,730,730,2021-12-28,462.4163818359375,447.4358215332031,426.9247131347656,0.033480914092665515,0.08313331978504679
731,731,731,731,2021-12-29,465.5198974609375,436.7127380371094,429.2921447753906,0.06596363447814113,0.08438950753338736
732,732,732,732,2021-12-30,468.8522033691406,442.17376708984375,438.5828247070313,0.060334733231417914,0.06901633387565731
733,733,733,733,2021-12-31,466.5345458984375,451.2158203125,426.4273681640625,0.0339498858336309,0.09405394852364224
734,734,734,734,2022-01-03,443.5664367675781,457.4129333496094,441.1791076660156,-0.03027132722425252,0.005411246951815718
735,735,735,735,2022-01-04,426.7356872558594,463.4310302734375,442.4721984863281,-0.07918188602072418,-0.035564971729980854
736,736,736,736,2022-01-05,401.8377990722656,462.4163818359375,447.4358215332031,-0.13100440456533136,-0.10190963768767847
737,737,737,737,2022-01-06,405.587890625,465.5198974609375,436.7127380371094,-0.12874209494120814,-0.07127075695571894
738,738,738,738,2022-01-07,388.4090881347656,468.8522033691406,442.17376708984375,-0.17157457010187038,-0.12159174278684393
739,739,739,739,2022-01-10,390.49798583984375,466.5345458984375,451.2158203125,-0.16298162853549236,-0.1345649503836206
740,740,740,740,2022-01-11,397.3814392089844,443.5664367675781,457.4129333496094,-0.10412193919621104,-0.13124135712783136
741,741,741,741,2022-01-12,399.1520385742188,426.7356872558594,463.4310302734375,-0.0646387201853642,-0.1387023904318454
742,742,742,742,2022-01-13,378.7702331542969,401.8377990722656,462.4163818359375,-0.05740516688879316,-0.1808892417468847
743,743,743,743,2022-01-14,377.7754821777344,405.587890625,465.5198974609375,-0.06857307402449186,-0.18848692775922837
744,744,744,744,2022-01-18,370.3712463378906,388.4090881347656,468.8522033691406,-0.04644031859166087,-0.2100469109957731
745,745,745,745,2022-01-19,373.64544677734375,390.49798583984375,466.5345458984375,-0.043156532616308474,-0.19910443918404985
746,746,746,746,2022-01-20,371.79437255859375,397.3814392089844,443.5664367675781,-0.06438918410815431,-0.16180679659176245
747,747,747,747,2022-01-21,366.0321960449219,399.1520385742188,426.7356872558594,-0.08297550639501139,-0.14225079604026958
748,748,748,748,2022-01-24,381.6766357421875,378.7702331542969,401.8377990722656,0.007673260286815253,-0.05017239138932372
749,749,749,749,2022-01-25,376.54144287109375,377.7754821777344,405.587890625,-0.003266594484975127,-0.07161566808404085
750,750,750,750,2022-01-26,376.75048828125,370.3712463378906,388.4090881347656,0.01722391251058286,-0.030016290065464357
751,751,751,751,2022-01-27,382.0149841308594,373.64544677734375,390.49798583984375,0.0223996770888073,-0.021723547922379183
752,752,752,752,2022-01-28,391.1409606933594,371.79437255859375,397.3814392089844,0.05203572071741536,-0.015704000992213252
753,753,753,753,2022-01-31,391.3300476074219,366.0321960449219,399.1520385742188,0.06911373326130921,-0.01959652014990898
754,754,754,754,2022-02-01,395.3306579589844,381.6766357421875,378.7702331542969,0.03577379629289079,0.043721558230108926
755,755,755,755,2022-02-02,406.7655029296875,376.54144287109375,377.7754821777344,0.0802675525650991,0.07673875653559215
756,756,756,756,2022-02-03,400.2171020507813,376.75048828125,370.3712463378906,0.062286883493069656,0.08058361983549411
757,757,757,757,2022-02-04,398.8237915039063,382.0149841308594,373.64544677734375,0.04400038760597158,0.06738565916893502
758,758,758,758,2022-02-07,398.7939758300781,391.1409606933594,371.79437255859375,0.019565874980601805,0.07261972010409945
759,759,759,759,2022-02-08,398.7641296386719,391.3300476074219,366.0321960449219,0.018996961967785886,0.08942364619131182
760,760,760,760,2022-02-09,406.8152465820313,395.3306579589844,381.6766357421875,0.02905058940366434,0.06586363556407027
761,761,761,761,2022-02-10,397.6295776367188,406.7655029296875,376.54144287109375,-0.02245993140315028,0.056004817437437904
762,762,762,762,2022-02-11,389.31976318359375,400.2171020507813,376.75048828125,-0.02722856872269508,0.03336233208266104
763,763,763,763,2022-02-14,381.8358459472656,398.8237915039063,382.0149841308594,-0.0425951157341482,-0.0004689297306003093
764,764,764,764,2022-02-15,383.5177307128906,398.7939758300781,391.1409606933594,-0.038306108023298036,-0.019489725563273552
765,765,765,765,2022-02-16,377.4968566894531,398.7641296386719,391.3300476074219,-0.05333296394660536,-0.0353491662665425
766,766,766,766,2022-02-17,385.4384460449219,406.8152465820313,395.3306579589844,-0.052546704472638206,-0.025022627805124098
767,767,767,767,2022-02-18,367.7140808105469,397.6295776367188,406.7655029296875,-0.07523458643084957,-0.09600475418361853
768,768,768,768,2022-02-22,367.3558654785156,389.31976318359375,400.2171020507813,-0.056416087191341724,-0.08210852660688173
769,769,769,769,2022-02-23,355.7717590332031,381.8358459472656,398.8237915039063,-0.06825992685260396,-0.10794750310246104
770,770,770,770,2022-02-24,376.5613708496094,383.5177307128906,398.7939758300781,-0.018138300543108166,-0.05574960086644298
771,771,771,771,2022-02-25,384.6125183105469,377.4968566894531,398.7641296386719,0.018849591711825653,-0.03548867682995471
772,772,772,772,2022-02-28,385.2195434570313,385.4384460449219,406.8152465820313,-0.0005679313782441797,-0.05308479292858903
773,773,773,773,2022-03-01,379.7459411621094,367.7140808105469,397.6295776367188,0.0327206951799095,-0.044975619220530505
774,774,774,774,2022-03-02,382.83111572265625,367.3558654785156,389.31976318359375,0.04212604642635198,-0.016666627473205353
775,775,775,775,2022-03-03,389.3595275878906,355.7717590332031,381.8358459472656,0.09440819205538142,0.01970396891879056
776,776,776,776,2022-03-04,385.3289794921875,376.5613708496094,383.5177307128906,0.02328334588010539,0.004722725011774731
777,777,777,777,2022-03-07,371.0877990722656,384.6125183105469,377.4968566894531,-0.035164532079429156,-0.016977777440038144
778,778,778,778,2022-03-08,356.9262390136719,385.2195434570313,385.4384460449219,-0.07344721970606705,-0.07397343810359536
779,779,779,779,2022-03-09,370.610107421875,379.7459411621094,367.7140808105469,-0.024057752170508095,0.007875756633916264
780,780,780,780,2022-03-10,369.68463134765625,382.83111572265625,367.3558654785156,-0.03434016681267893,0.006339264152233293
781,781,781,781,2022-03-11,361.4642333984375,389.3595275878906,355.7717590332031,-0.07164405186709166,0.016000354779995618
782,782,782,782,2022-03-14,368.2415466308594,385.3289794921875,376.5613708496094,-0.044345049998178454,-0.022094205255251076
783,783,783,783,2022-03-15,383.5774536132813,371.0877990722656,384.6125183105469,0.033656871964641066,-0.0026911882686819766
784,784,784,784,2022-03-16,394.8529968261719,356.9262390136719,385.2195434570313,0.10625937145250686,0.02500769634553901
785,785,785,785,2022-03-17,403.2922668457031,370.610107421875,379.7459411621094,0.0881847493344945,0.06200547031927872
786,786,786,786,2022-03-18,412.6968688964844,369.68463134765625,382.83111572265625,0.11634846001585286,0.07801286767783133
787,787,787,787,2022-03-21,410.6666870117188,361.4642333984375,389.3595275878906,0.13611983999270572,0.05472361124903635
788,788,788,788,2022-03-22,411.4827270507813,368.2415466308594,385.3289794921875,0.11742613188421314,0.06787381419653671
789,789,789,789,2022-03-23,401.202392578125,383.5774536132813,371.0877990722656,0.045948839794460294,0.08115220597698736
790,790,790,790,2022-03-24,406.48681640625,394.8529968261719,356.9262390136719,0.029463672996256296,0.13885383582202748
791,791,791,791,2022-03-25,403.2922668457031,403.2922668457031,370.610107421875,0.0,0.0881847493344945
792,792,792,792,2022-03-28,404.6954956054688,412.6968688964844,369.68463134765625,-0.019388015500118927,0.09470467876953181
793,793,793,793,2022-03-29,412.1295166015625,410.6666870117188,361.4642333984375,0.003562084863732773,0.14016679527813003
794,794,794,794,2022-03-30,416.0008850097656,411.4827270507813,368.2415466308594,0.01098018862509087,0.12969568158690747
795,795,795,795,2022-03-31,408.7359619140625,401.202392578125,383.5774536132813,0.018777478587619578,0.06558912173744647
796,796,796,796,2022-04-01,415.0256042480469,406.48681640625,394.8529968261719,0.02100630942299264,0.05108890545094602
797,797,797,797,2022-04-04,407.0640258789063,403.2922668457031,403.2922668457031,0.00935242091970534,0.00935242091970534
798,798,798,798,2022-04-05,406.6759033203125,404.6954956054688,412.6968688964844,0.004893574888647612,-0.014589317317263428
799,799,799,799,2022-04-06,407.4820251464844,412.1295166015625,410.6666870117188,-0.011276774091313668,-0.007754858053883429
800,800,800,800,2022-04-07,418.4291687011719,416.0008850097656,411.4827270507813,0.005837207993798499,0.016881490263705112
801,801,801,801,2022-04-08,411.5921630859375,408.7359619140625,401.202392578125,0.006987888118529462,0.025896581625667547
802,802,802,802,2022-04-11,396.5845947265625,415.0256042480469,406.48681640625,-0.0444334261133027,-0.02436049898796977
803,803,803,803,2022-04-12,382.70166015625,407.0640258789063,403.2922668457031,-0.059848977492065636,-0.05105628940147999
804,804,804,804,2022-04-13,385.1598205566406,406.6759033203125,404.6954956054688,-0.052907198552959334,-0.04827252900257928
805,805,805,805,2022-04-14,379.3877258300781,407.4820251464844,412.1295166015625,-0.06894610702473736,-0.07944539144265761
806,806,806,806,2022-04-18,370.6299743652344,418.4291687011719,416.0008850097656,-0.11423485242271458,-0.10906445702264833
807,807,807,807,2022-04-19,369.3954162597656,411.5921630859375,408.7359619140625,-0.10252077325719511,-0.096249288832012
808,808,808,808,2022-04-20,370.1421203613281,396.5845947265625,415.0256042480469,-0.0666754955105252,-0.10814630092049304
809,809,809,809,2022-04-21,363.5607604980469,382.70166015625,407.0640258789063,-0.05001519891601269,-0.10687081789389274
810,810,810,810,2022-04-22,348.2572021484375,385.1598205566406,406.6759033203125,-0.09581118392585897,-0.14364928114725883
811,811,811,811,2022-04-25,347.4407043457031,379.3877258300781,407.4820251464844,-0.08420678717129493,-0.14734716403551096
812,812,812,812,2022-04-26,330.952392578125,370.6299743652344,418.4291687011719,-0.10705443307725948,-0.20905993813619594
813,813,813,813,2022-04-27,330.9224853515625,369.3954162597656,411.5921630859375,-0.10415107826121006,-0.19599420243949528
814,814,814,814,2022-04-28,323.9527282714844,370.1421203613281,396.5845947265625,-0.12478826253211672,-0.18314343880441553
815,815,815,815,2022-04-29,313.6972961425781,363.5607604980469,382.70166015625,-0.1371530422787105,-0.18030850450321712
816,816,816,816,2022-05-02,310.89947509765625,348.2572021484375,385.1598205566406,-0.10727050817705208,-0.19280397771413915
817,817,817,817,2022-05-03,305.1245422363281,347.4407043457031,379.3877258300781,-0.12179391067337486,-0.19574482392983727
818,818,818,818,2022-05-04,317.062744140625,330.952392578125,370.6299743652344,-0.04196872042319866,-0.1445302159285745
819,819,819,819,2022-05-05,313.39862060546875,330.9224853515625,369.3954162597656,-0.05295459064220709,-0.1515903911891503
820,820,820,820,2022-05-06,305.0150451660156,323.9527282714844,370.1421203613281,-0.05845816828435002,-0.17595153756545256
821,821,821,821,2022-05-09,295.53619384765625,313.6972961425781,363.5607604980469,-0.05789371638915086,-0.18710645933626846
822,822,822,822,2022-05-10,294.9786071777344,310.89947509765625,348.2572021484375,-0.051209053713972996,-0.15298634067586125
823,823,823,823,2022-05-11,289.542236328125,305.1245422363281,347.4407043457031,-0.05106867443043683,-0.16664273153202336
824,824,824,824,2022-05-12,294.7098388671875,317.062744140625,330.952392578125,-0.0704999426344568,-0.10950987067537832
825,825,825,825,2022-05-13,303.6509704589844,313.39862060546875,330.9224853515625,-0.031103041001432796,-0.08241058283968117
826,826,826,826,2022-05-16,302.0578918457031,305.0150451660156,323.9527282714844,-0.00969510641254745,-0.06758651653469816
827,827,827,827,2022-05-17,303.6011657714844,295.53619384765625,313.6972961425781,0.027289286698960025,-0.032184307914802646
828,828,828,828,2022-05-18,292.7384033203125,294.9786071777344,310.89947509765625,-0.007594462116610634,-0.058414610612125384
829,829,829,829,2022-05-19,300.9029235839844,289.542236328125,305.1245422363281,0.03923671862154454,-0.013835723017894708
830,830,830,830,2022-05-20,299.3794860839844,294.7098388671875,317.062744140625,0.015844897594006868,-0.05577210941187616
831,831,831,831,2022-05-23,302.02801513671875,303.6509704589844,313.39862060546875,-0.005344805319780321,-0.03628160662220725
832,832,832,832,2022-05-24,299.4193420410156,302.0578918457031,305.0150451660156,-0.008735245381489065,-0.018345662660523288
833,833,833,833,2022-05-25,297.4976806640625,303.6011657714844,295.53619384765625,-0.020103628692967113,0.00663704431890122
834,834,834,834,2022-05-26,304.13885498046875,292.7384033203125,294.9786071777344,0.03894416151365676,0.031053939437767575
835,835,835,835,2022-05-27,319.8207397460937,300.9029235839844,289.542236328125,0.06287016402759948,0.10457370158478518
836,836,836,836,2022-05-31,309.03759765625,299.3794860839844,294.7098388671875,0.03226043206432738,0.048616492900732
837,837,837,837,2022-06-01,307.245361328125,302.02801513671875,303.6509704589844,0.017274378302438276,0.011837244793611257
838,838,838,838,2022-06-02,316.6146545410156,299.4193420410156,302.0578918457031,0.05742886342207143,0.048191962826610535
839,839,839,839,2022-06-03,308.5397033691406,297.4976806640625,303.6011657714844,0.03711633206830567,0.016266530416992664
840,840,840,840,2022-06-06,307.6933898925781,304.13885498046875,292.7384033203125,0.011687210804872894,0.05108652094375876
841,841,841,841,2022-06-07,314.99169921875,319.8207397460937,300.9029235839844,-0.015099210048658773,0.04682166416649425
842,842,842,842,2022-06-08,310.6604919433594,309.03759765625,299.3794860839844,0.005251446100466239,0.037681292084957185
843,843,843,843,2022-06-09,303.22283935546875,307.245361328125,302.02801513671875,-0.01309221384260495,0.0039560046050997055
844,844,844,844,2022-06-10,292.24053955078125,316.6146545410156,299.4193420410156,-0.07698353389728163,-0.023975747329145425
845,845,845,845,2022-06-13,282.64227294921875,308.5397033691406,297.4976806640625,-0.0839354875146745,-0.049934532873278537
846,846,846,846,2022-06-14,279.3962707519531,307.6933898925781,304.13885498046875,-0.09196531375114714,-0.08135292095482027
847,847,847,847,2022-06-15,288.6361999511719,314.99169921875,319.8207397460937,-0.0836704565007449,-0.09750630875183164
848,848,848,848,2022-06-16,281.4673156738281,310.6604919433594,309.03759765625,-0.09397131925888358,-0.08921335847649503
849,849,849,849,2022-06-17,281.59674072265625,303.22283935546875,307.245361328125,-0.0713208103940356,-0.08347927693553403
850,850,850,850,2022-06-21,287.2820739746094,292.24053955078125,316.6146545410156,-0.01696706960572203,-0.09264441852487404
851,851,851,851,2022-06-22,287.58074951171875,282.64227294921875,308.5397033691406,0.017472533428809722,-0.0679295196973283
852,852,852,852,2022-06-23,297.60723876953125,279.3962707519531,307.6933898925781,0.06517971041118775,-0.032779875858133134
853,853,853,853,2022-06-24,299.8773498535156,288.6361999511719,314.99169921875,0.038945738283158615,-0.047983325918496744
854,854,854,854,2022-06-27,303.5016174316406,281.4673156738281,310.6604919433594,0.07828369594197016,-0.023044045501041666
855,855,855,855,2022-06-28,295.17779541015625,281.59674072265625,303.22283935546875,0.048228735363368136,-0.026531787521062333
856,856,856,856,2022-06-29,298.2245483398437,287.2820739746094,292.24053955078125,0.03808965249325458,0.020476313102421706
857,857,857,857,2022-06-30,301.0621643066406,287.58074951171875,282.64227294921875,0.04687871082404471,0.06517033409482709
858,858,858,858,2022-07-01,306.408935546875,297.60723876953125,279.3962707519531,0.029574874635895032,0.09668226681129766
859,859,859,859,2022-07-05,304.7362365722656,299.8773498535156,288.6361999511719,0.016202913361490934,0.055779686067850776
860,860,860,860,2022-07-06,314.1851806640625,303.5016174316406,281.4673156738281,0.03520100921646052,0.1162403702607826
861,861,861,861,2022-07-07,318.87481689453125,295.17779541015625,281.59674072265625,0.08028050162596911,0.1323810640570946
862,862,862,862,2022-07-08,317.1025695800781,298.2245483398437,287.2820739746094,0.06330136585108304,0.10380214537195376
863,863,863,863,2022-07-11,314.57354736328125,301.0621643066406,287.58074951171875,0.04487904711559465,0.09386162981142987
864,864,864,864,2022-07-12,295.48638916015625,306.408935546875,297.60723876953125,-0.03564695777303073,-0.007126337444424147
865,865,865,865,2022-07-13,298.70245361328125,304.7362365722656,299.8773498535156,-0.01980001796587627,-0.003917922580042421
866,866,866,866,2022-07-14,293.0968322753906,314.1851806640625,303.5016174316406,-0.06712076089680452,-0.03428247020328823
867,867,867,867,2022-07-15,299.1405029296875,318.87481689453125,295.17779541015625,-0.061887339229334426,0.013424815759007114
868,868,868,868,2022-07-18,290.7171325683594,317.1025695800781,298.2245483398437,-0.08320789404721496,-0.02517370153891285
869,869,869,869,2022-07-19,299.07598876953125,314.57354736328125,301.0621643066406,-0.04926529494818854,-0.006597227325737309
870,870,870,870,2022-07-20,302.2840881347656,295.48638916015625,306.408935546875,0.02300511706793018,-0.013461903141784637
871,871,871,871,2022-07-21,315.42510986328125,298.70245361328125,304.7362365722656,0.05598432837666012,0.03507581970311846
872,872,872,872,2022-07-22,312.4761047363281,293.0968322753906,314.1851806640625,0.06611901026186784,-0.005439708913456909
873,873,873,873,2022-07-25,312.3466186523437,299.1405029296875,318.87481689453125,0.0441468660823916,-0.020472605224095775
874,874,874,874,2022-07-26,312.1971435546875,290.7171325683594,317.1025695800781,0.07388629213752074,-0.015469524677414692
875,875,875,875,2022-07-27,319.33056640625,299.07598876953125,314.57354736328125,0.06772385078471466,0.015122120352590196
876,876,876,876,2022-07-28,338.6585998535156,302.2840881347656,295.48638916015625,0.12033220783534371,0.1461055814315686
877,877,877,877,2022-07-29,342.2850646972656,315.42510986328125,298.70245361328125,0.08515477682048411,0.1459064381855033
878,878,878,878,2022-08-01,337.7818603515625,312.4761047363281,293.0968322753906,0.0809846104443337,0.15245824299522392
879,879,879,879,2022-08-02,337.8416442871094,312.3466186523437,299.1405029296875,0.08162414481951807,0.12937446109234663
880,880,880,880,2022-08-03,342.3747253417969,312.1971435546875,290.7171325683594,0.0966619407324052,0.17769022526146006
881,881,881,881,2022-08-04,339.2165222167969,319.33056640625,299.07598876953125,0.062273887634195724,0.13421516589283278
882,882,882,882,2022-08-05,340.4319763183594,338.6585998535156,302.2840881347656,0.005236472558531879,0.12619879669811307
883,883,883,883,2022-08-08,338.1006774902344,342.2850646972656,315.42510986328125,-0.012224860616492639,0.07188891092653238
884,884,884,884,2022-08-09,328.2673034667969,337.7818603515625,312.4761047363281,-0.02816775558895579,0.05053570014191511
885,885,885,885,2022-08-10,337.58258056640625,337.8416442871094,312.3466186523437,-0.0007668199734517378,0.08079473382150293
886,886,886,886,2022-08-11,336.4966125488281,342.3747253417969,312.1971435546875,-0.01716865281775859,0.07783373261352122
887,887,887,887,2022-08-12,339.71466064453125,339.2165222167969,319.33056640625,0.0014684969484357602,0.06383383359658956
888,888,888,888,2022-08-15,339.5552978515625,340.4319763183594,338.6585998535156,-0.0025751942466680777,0.002647793377858143
889,889,889,889,2022-08-16,332.6907958984375,338.1006774902344,342.2850646972656,-0.016000800802752457,-0.02803005385967916
890,890,890,890,2022-08-17,327.0318603515625,328.2673034667969,337.7818603515625,-0.003763527778085085,-0.03182527323643558
891,891,891,891,2022-08-18,320.5958557128906,337.58258056640625,337.8416442871094,-0.050318724458515596,-0.051046959029013905
892,892,892,892,2022-08-19,318.33428955078125,336.4966125488281,342.3747253417969,-0.053974757310257915,-0.07021673625883385
893,893,893,893,2022-08-22,310.3141784667969,339.71466064453125,339.2165222167969,-0.08654463755539321,-0.08520323114311101
894,894,894,894,2022-08-23,308.5606689453125,339.5552978515625,340.4319763183594,-0.09128006278317413,-0.09362019313732739
895,895,895,895,2022-08-24,309.4273986816406,332.6907958984375,338.1006774902344,-0.06992497990205482,-0.084806925030258
896,896,896,896,2022-08-25,313.5122375488281,327.0318603515625,328.2673034667969,-0.04134038435337961,-0.04494832644659408
897,897,897,897,2022-08-26,302.6427307128906,320.5958557128906,337.58258056640625,-0.0559992422861445,-0.1035001563021779
898,898,898,898,2022-08-29,300.4508361816406,318.33428955078125,336.4966125488281,-0.05617821879753182,-0.10712077038207035
899,899,899,899,2022-08-30,295.32000732421875,310.3141784667969,339.71466064453125,-0.048319323392380764,-0.13068218261785858
900,900,900,900,2022-08-31,295.5890197753906,308.5606689453125,339.5552978515625,-0.04203921781171949,-0.12948193815368436
901,901,901,901,2022-09-01,295.001220703125,309.4273986816406,332.6907958984375,-0.04662217386042866,-0.11328709919230295
902,902,902,902,2022-09-02,290.2688293457031,313.5122375488281,327.0318603515625,-0.07413875893602062,-0.11241421849950262
903,903,903,903,2022-09-06,289.92010498046875,302.6427307128906,320.5958557128906,-0.04203843159375764,-0.09568355356375391
904,904,904,904,2022-09-07,297.6911926269531,300.4508361816406,318.33428955078125,-0.009185008734737266,-0.06484723010191173
905,905,905,905,2022-09-08,306.986572265625,295.32000732421875,310.3141784667969,0.039504824096113555,-0.010723345667326356
906,906,906,906,2022-09-09,312.3466186523437,295.5890197753906,308.5606689453125,0.056692223850827395,0.012269709292412001
907,907,907,907,2022-09-12,311.7089538574219,295.001220703125,309.4273986816406,0.056636149214822185,0.007373474958914938
908,908,908,908,2022-09-13,291.872802734375,290.2688293457031,313.5122375488281,0.0055258202966106396,-0.06902261609830418
909,909,909,909,2022-09-14,289.74078369140625,289.92010498046875,302.6427307128906,-0.000618519674841389,-0.04263094967155889
910,910,910,910,2022-09-15,272.7142639160156,297.6911926269531,300.4508361816406,-0.08390214198320922,-0.09231650881096753
911,911,911,911,2022-09-16,267.06524658203125,306.986572265625,295.32000732421875,-0.13004257935116192,-0.09567506447732088
912,912,912,912,2022-09-19,268.92828369140625,312.3466186523437,295.5890197753906,-0.1390068992847464,-0.09019528568497936
913,913,913,913,2022-09-20,262.7114562988281,311.7089538574219,295.001220703125,-0.15718989445842346,-0.1094563755612108
914,914,914,914,2022-09-21,257.2418212890625,291.872802734375,290.2688293457031,-0.11865093671241833,-0.11378076017010519
915,915,915,915,2022-09-22,252.1707305908203,289.74078369140625,289.92010498046875,-0.12966781073043765,-0.1302061283131486
916,916,916,916,2022-09-23,253.2965240478516,272.7142639160156,297.6911926269531,-0.071201775768296,-0.14912993625153703
917,917,917,917,2022-09-26,251.8917694091797,267.06524658203125,306.986572265625,-0.056815618531597,-0.17946974830147833
918,918,918,918,2022-09-27,245.47564697265625,268.92828369140625,312.3466186523437,-0.08720777300487204,-0.21409219017068326
919,919,919,919,2022-09-28,250.99508666992188,262.7114562988281,311.7089538574219,-0.04459786335156679,-0.19477742437668633
920,920,920,920,2022-09-29,250.3375701904297,257.2418212890625,291.872802734375,-0.02683953590452348,-0.1423059365409436
921,921,921,921,2022-09-30,245.16680908203125,252.1707305908203,289.74078369140625,-0.02777452201680708,-0.15384087128324098
922,922,922,922,2022-10-03,254.98025512695312,253.2965240478516,272.7142639160156,0.006647272738663501,-0.06502780065264135
923,923,923,923,2022-10-04,260.1808776855469,251.8917694091797,267.06524658203125,0.03290742010272729,-0.02577785385628517
924,924,924,924,2022-10-05,258.7063903808594,245.47564697265625,268.92828369140625,0.05389839510098904,-0.03800973690917708
925,925,925,925,2022-10-06,255.30905151367188,250.99508666992188,262.7114562988281,0.01718744737590505,-0.028176939405094692
926,926,926,926,2022-10-07,248.8929443359375,250.3375701904297,257.2418212890625,-0.005770711337468315,-0.032455364027855205
927,927,927,927,2022-10-10,244.9077911376953,245.16680908203125,252.1707305908203,-0.0010564967799098213,-0.02880167510364262
928,928,928,928,2022-10-11,238.79055786132807,254.98025512695312,253.2965240478516,-0.06349392527497588,-0.05726871397486344
929,929,929,929,2022-10-12,238.232650756836,260.1808776855469,251.8917694091797,-0.08435757125563004,-0.05422614118905755
930,930,930,930,2022-10-13,248.4844512939453,258.7063903808594,245.47564697265625,-0.03951173788890816,0.012257037952217775
931,931,931,931,2022-10-14,246.61143493652344,255.30905151367188,250.99508666992188,-0.03406701221747588,-0.017465089821313007
932,932,932,932,2022-10-17,254.3725433349609,248.8929443359375,250.3375701904297,0.02201588724679726,0.016118128579189595
933,933,933,933,2022-10-18,260.6391906738281,244.9077911376953,245.16680908203125,0.06423396929535863,0.06310960953372735
934,934,934,934,2022-10-19,242.73587036132807,238.79055786132807,254.98025512695312,0.01652206241040388,-0.04802091346064674
935,935,935,935,2022-10-20,230.4416656494141,238.232650756836,260.1808776855469,-0.032703263312861997,-0.11430206670328569
936,936,936,936,2022-10-21,232.01580810546875,248.4844512939453,258.7063903808594,-0.06627635291753098,-0.10316939692172888
937,937,937,937,2022-10-24,235.74191284179688,246.61143493652344,255.30905151367188,-0.04407549916541509,-0.0766409908143314
938,938,938,938,2022-10-25,248.2852020263672,254.3725433349609,248.8929443359375,-0.02393081119835261,-0.0024417819926225715
939,939,939,939,2022-10-26,253.45591735839844,260.6391906738281,244.9077911376953,-0.027560219538968145,0.034903447460751025
940,940,940,940,2022-10-27,220.4090270996093,242.73587036132807,238.79055786132807,-0.09197999137286061,-0.07697762812042763
941,941,941,941,2022-10-28,224.67312622070312,230.4416656494141,238.232650756836,-0.02503253659642879,-0.0569171542735889
942,942,942,942,2022-10-31,229.24610900878903,232.01580810546875,248.4844512939453,-0.01193754477031439,-0.0774227207576792
943,943,943,943,2022-11-01,228.6483154296875,235.74191284179688,246.61143493652344,-0.0300905228374464,-0.0728397671886527
944,944,944,944,2022-11-02,218.71533203125,248.2852020263672,254.3725433349609,-0.11909638493870833,-0.14017712303468643
945,945,945,945,2022-11-03,208.5631561279297,253.45591735839844,260.6391906738281,-0.17712256118679726,-0.1998012440541529
946,946,946,946,2022-11-04,214.7899475097656,220.4090270996093,242.73587036132807,-0.025493872296365905,-0.11512893751534603
947,947,947,947,2022-11-07,225.1015625,224.67312622070312,230.4416656494141,0.001906931578795179,-0.023173340352166782
948,948,948,948,2022-11-08,223.9149475097656,229.24610900878903,232.01580810546875,-0.023255188592182563,-0.034915123507535784
949,949,949,949,2022-11-09,220.87371826171875,228.6483154296875,235.74191284179688,-0.03400242487401817,-0.06306979696926429
950,950,950,950,2022-11-10,242.04275512695312,218.71533203125,248.2852020263672,0.10665655159634668,-0.025142243067515335
951,951,951,951,2022-11-11,250.209213256836,208.5631561279297,253.45591735839844,0.19968079646513015,-0.01280973881139047
952,952,952,952,2022-11-14,241.6139678955078,214.7899475097656,220.4090270996093,0.12488489660123703,0.09620722469917431
953,953,953,953,2022-11-15,246.97853088378903,225.1015625,224.67312622070312,0.09718710141689502,0.09927936214843358
954,954,954,954,2022-11-16,239.4103240966797,223.9149475097656,229.24610900878903,0.06920206426254016,0.04433756861496385
955,955,955,955,2022-11-17,221.29249572753903,220.87371826171875,228.6483154296875,0.0018960040565987324,-0.032170889552914694
956,956,956,956,2022-11-18,224.35369873046875,242.04275512695312,218.71533203125,-0.07308236260658307,0.02577947621163168
957,957,957,957,2022-11-21,224.6029815673828,250.209213256836,208.5631561279297,-0.10233928381833313,0.07690632294428124
958,958,958,958,2022-11-22,227.87356567382807,241.6139678955078,214.7899475097656,-0.056869237906072234,0.06091354979947372
959,959,959,959,2022-11-23,227.40489196777344,246.97853088378903,225.1015625,-0.07925239026231634,0.01023240106462353
960,960,960,960,2022-11-25,225.9989471435547,239.4103240966797,223.9149475097656,-0.05601837349215222,0.009307103688100948
961,961,961,961,2022-11-28,223.5360412597656,221.29249572753903,220.87371826171875,0.01013837150171093,0.012053597951804162
962,962,962,962,2022-11-29,222.8580017089844,224.35369873046875,242.04275512695312,-0.006666692057888612,-0.07926183705811063
963,963,963,963,2022-11-30,233.98594665527344,224.6029815673828,250.209213256836,0.041775781525303035,-0.0648388058552809
964,964,964,964,2022-12-01,241.32481384277344,227.87356567382807,241.6139678955078,0.05902943647355352,-0.0011967604987945801
965,965,965,965,2022-12-02,243.6481170654297,227.40489196777344,246.97853088378903,0.07142865290672007,-0.01348462883167123
966,966,966,966,2022-12-05,238.7522125244141,225.9989471435547,239.4103240966797,0.05643064068240333,-0.002748885515897137
967,967,967,967,2022-12-06,234.31500244140625,223.5360412597656,221.29249572753903,0.04822023831546107,0.05884748450711519
968,968,968,968,2022-12-07,235.21241760253903,222.8580017089844,224.35369873046875,0.055436267932113426,0.04839999934708272
969,969,969,969,2022-12-08,235.3520050048828,233.98594665527344,224.6029815673828,0.0058382068202667,0.047857883998192685
