,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,META,META_6m,META_12m,META_6m_ret,META_12m_ret
555,555,555,555,2021-04-20,302.6499938964844,311.5400085449219,298.6600036621094,-0.028535707789054676,0.013359640345042889
556,556,556,556,2021-04-21,301.4700012207031,309.760009765625,308.9100036621094,-0.026762681700566726,-0.024084692477438274
557,557,557,557,2021-04-22,296.5199890136719,302.82000732421875,306.260009765625,-0.020804498243742753,-0.031803109911107796
558,558,558,558,2021-04-23,301.1300048828125,307.82000732421875,313.0899963378906,-0.021733488019704428,-0.03819985178373686
559,559,559,559,2021-04-26,303.0400085449219,306.17999267578125,313.0199890136719,-0.010255353733006123,-0.03188288549941165
560,560,560,560,2021-04-27,303.57000732421875,302.239990234375,312.4599914550781,0.0044005331286980365,-0.02845159180047363
561,561,561,561,2021-04-28,307.1000061035156,302.6499938964844,311.5400085449219,0.014703493463651851,-0.014251788918359876
562,562,562,562,2021-04-29,329.510009765625,301.4700012207031,309.760009765625,0.09301094115959518,0.06375903724610388
563,563,563,563,2021-04-30,325.0799865722656,296.5199890136719,302.82000732421875,0.09631727578836813,0.07350894494964422
564,564,564,564,2021-05-03,322.5799865722656,301.1300048828125,307.82000732421875,0.07123163199163951,0.047950032151420796
565,565,565,565,2021-05-04,318.3599853515625,303.0400085449219,306.17999267578125,0.050554304298634056,0.03978049829231933
566,566,566,566,2021-05-05,315.0199890136719,303.57000732421875,302.239990234375,0.03771776332707444,0.04228427472283358
567,567,567,567,2021-05-06,320.0199890136719,307.1000061035156,302.6499938964844,0.042070930164036735,0.05739301327436519
568,568,568,568,2021-05-07,319.0799865722656,329.510009765625,301.4700012207031,-0.03165313005446502,0.05841372368811726
569,569,569,569,2021-05-10,305.9700012207031,325.0799865722656,296.5199890136719,-0.05878548708292852,0.03186973073371968
570,570,570,570,2021-05-11,306.5299987792969,322.5799865722656,301.1300048828125,-0.049755063739433725,0.017932433862198005
571,571,571,571,2021-05-12,302.54998779296875,318.3599853515625,303.0400085449219,-0.04966075601848918,-0.0016170166913141992
572,572,572,572,2021-05-13,305.260009765625,315.0199890136719,303.57000732421875,-0.03098209506833327,0.0055670929295768
573,573,573,573,2021-05-14,315.94000244140625,320.0199890136719,307.1000061035156,-0.012749161653434427,0.028785399421030533
574,574,574,574,2021-05-17,315.4599914550781,319.0799865722656,329.510009765625,-0.011345102386632,-0.04263912443977169
575,575,575,575,2021-05-18,309.9599914550781,305.9700012207031,325.0799865722656,0.013040462197132063,-0.046511614807841495
576,576,576,576,2021-05-19,313.5899963378906,306.5299987792969,322.5799865722656,0.023031995519880555,-0.02786902662469115
577,577,577,577,2021-05-20,318.6099853515625,302.54998779296875,318.3599853515625,0.05308212925654909,0.0007852745681085072
578,578,578,578,2021-05-21,316.2300109863281,305.260009765625,315.0199890136719,0.035936581503505094,0.0038410958505992188
579,579,579,579,2021-05-24,324.6300048828125,315.94000244140625,320.0199890136719,0.027505230025494765,0.01440539974815036
580,580,580,580,2021-05-25,327.7900085449219,315.4599914550781,319.0799865722656,0.039085834729693625,0.027297299546186427
581,581,581,581,2021-05-26,327.6600036621094,309.9599914550781,305.9700012207031,0.057104183426835764,0.07088931056924364
582,582,582,582,2021-05-27,332.75,313.5899963378906,306.5299987792969,0.061098899473389645,0.08553812457221088
583,583,583,583,2021-05-28,328.7300109863281,318.6099853515625,302.54998779296875,0.031763052321159835,0.0865312320266034
584,584,584,584,2021-06-01,329.1300048828125,316.2300109863281,305.260009765625,0.04079307291628975,0.07819561800942942
585,585,585,585,2021-06-02,329.1499938964844,324.6300048828125,315.94000244140625,0.013923509674663492,0.04181170903652198
586,586,586,586,2021-06-03,326.0400085449219,327.7900085449219,315.4599914550781,-0.005338783838373717,0.033538380068555806
587,587,587,587,2021-06-04,330.3500061035156,327.6600036621094,309.9599914550781,0.008209736957032643,0.06578273070894891
588,588,588,588,2021-06-07,336.5799865722656,332.75,313.5899963378906,0.011510102395989819,0.0733122564586004
589,589,589,589,2021-06-08,333.67999267578125,328.7300109863281,318.6099853515625,0.015057894089441692,0.04729923108841083
590,590,590,590,2021-06-09,330.25,329.1300048828125,316.2300109863281,0.003402895817980145,0.044334783311499315
591,591,591,591,2021-06-10,332.4599914550781,329.1499938964844,324.6300048828125,0.010056198146656259,0.024119725393505043
592,592,592,592,2021-06-11,331.260009765625,326.0400085449219,327.7900085449219,0.016010308808416918,0.010586049392129704
593,593,593,593,2021-06-14,336.7699890136719,330.3500061035156,327.6600036621094,0.019433881615078752,0.027803165628225157
594,594,594,594,2021-06-15,336.75,336.5799865722656,332.75,0.0005051204305572821,0.012021036814425345
595,595,595,595,2021-06-16,331.0799865722656,333.67999267578125,328.7300109863281,-0.007791914890270091,0.0071486493699999265
596,596,596,596,2021-06-17,336.510009765625,330.25,329.1300048828125,0.018955366436411714,0.022422765391566735
597,597,597,597,2021-06-18,329.6600036621094,332.4599914550781,329.1499938964844,-0.00842202931159941,0.0015494752395024403
598,598,598,598,2021-06-21,332.2900085449219,331.260009765625,326.0400085449219,0.0031093363186991407,0.019169426561767677
