,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TER,TER_6m,TER_12m,TER_6m_ret,TER_12m_ret
485,485,485,485,2021-01-07,128.39132690429688,115.82991027832033,119.18026733398438,0.10844708932082847,0.07728678393126875
486,486,486,486,2021-01-08,130.60513305664062,118.88378143310548,118.3303451538086,0.0985950436824774,0.10373322149003261
487,487,487,487,2021-01-11,134.11361694335938,118.48845672607422,117.18387603759766,0.13187073786780723,0.14447159010451172
488,488,488,488,2021-01-12,135.48741149902344,117.79664611816406,115.8892059326172,0.150180552365756,0.1691115700439043
489,489,489,489,2021-01-13,134.429931640625,120.06975555419922,117.49027252197266,0.11959861182480402,0.14417924782227698
490,490,490,490,2021-01-14,136.77220153808594,120.97901153564452,116.35372161865234,0.1305448755281673,0.1754862640866346
491,491,491,491,2021-01-15,135.6949462890625,128.39132690429688,115.82991027832033,0.0568856133888993,0.17150178190598386
492,492,492,492,2021-01-19,138.98602294921875,130.60513305664062,118.88378143310548,0.06416968228150344,0.16909153859161652
493,493,493,493,2021-01-20,136.98960876464844,134.11361694335938,118.48845672607422,0.021444443053860063,0.1561430754503439
494,494,494,494,2021-01-21,138.60057067871094,135.48741149902344,117.79664611816406,0.02297747920078863,0.17660880208489171
495,495,495,495,2021-01-22,136.33731079101562,134.429931640625,120.06975555419922,0.014188649262202091,0.13548420384243443
496,496,496,496,2021-01-25,138.4720916748047,136.77220153808594,120.97901153564452,0.012428623050608767,0.14459599162790404
497,497,497,497,2021-01-26,136.485595703125,135.6949462890625,128.39132690429688,0.005826668094021992,0.06304373507146321
498,498,498,498,2021-01-27,128.58901977539062,138.98602294921875,130.60513305664062,-0.07480610606166405,-0.01543670783885387
499,499,499,499,2021-01-28,118.53787994384766,136.98960876464844,134.11361694335938,-0.13469436833345005,-0.11613837099099245
500,500,500,500,2021-01-29,112.15340423583984,138.60057067871094,135.48741149902344,-0.1908157110274682,-0.172222695857997
501,501,501,501,2021-02-01,116.1758041381836,136.33731079101562,134.429931640625,-0.14787959756472357,-0.13578916004540298
502,502,502,502,2021-02-02,120.18834686279295,138.4720916748047,136.77220153808594,-0.13203920436870598,-0.12125164681709832
503,503,503,503,2021-02-03,119.16050720214844,136.485595703125,135.6949462890625,-0.12693712044647565,-0.12185007282210625
504,504,504,504,2021-02-04,124.05264282226562,128.58901977539062,138.98602294921875,-0.035278105090534084,-0.10744519348114112
505,505,505,505,2021-02-05,124.64563751220705,118.53787994384766,136.98960876464844,0.05152578712604505,-0.09010881455723141
506,506,506,506,2021-02-08,127.58089447021484,112.15340423583984,138.60057067871094,0.13755703930246788,-0.07950671598633408
507,507,507,507,2021-02-09,126.77051544189452,116.1758041381836,136.33731079101562,0.0911955065196639,-0.07017004584889863
508,508,508,508,2021-02-10,127.2053680419922,120.18834686279295,138.4720916748047,0.05838354018805059,-0.08136458037531391
509,509,509,509,2021-02-11,133.4613494873047,119.16050720214844,136.485595703125,0.12001327135084905,-0.02215798817626491
510,510,510,510,2021-02-12,140.74517822265625,124.05264282226562,128.58901977539062,0.13456009497763444,0.09453496471548717
511,511,511,511,2021-02-16,141.96080017089844,124.64563751220705,118.53787994384766,0.1389151117061409,0.19759860930654738
512,512,512,512,2021-02-17,137.6715545654297,127.58089447021484,112.15340423583984,0.0790922507411218,0.22752898588730708
513,513,513,513,2021-02-18,135.00120544433594,126.77051544189452,116.1758041381836,0.06492590152963418,0.16204235852553905
514,514,514,514,2021-02-19,141.02432250976562,127.2053680419922,120.18834686279295,0.10863499457987968,0.17336103033981343
515,515,515,515,2021-02-22,130.93634033203125,133.4613494873047,119.16050720214844,-0.018919403744779517,0.09882328807065122
516,516,516,516,2021-02-23,128.35498046875,140.74517822265625,124.05264282226562,-0.08803283999047684,0.034681547676888025
517,517,517,517,2021-02-24,132.71656799316406,141.96080017089844,124.64563751220705,-0.06511820281800174,0.06475100646957332
518,518,518,518,2021-02-25,124.26045989990234,137.6715545654297,127.58089447021484,-0.09741369382993059,-0.026026111386824424
519,519,519,519,2021-02-26,127.19783020019533,135.00120544433594,126.77051544189452,-0.0578022634572557,0.00337077400696284
520,520,520,520,2021-03-01,132.52865600585938,141.02432250976562,127.2053680419922,-0.060242562082281514,0.04184798209231144
521,521,521,521,2021-03-02,125.40769958496094,130.93634033203125,133.4613494873047,-0.0422238832477726,-0.06034443629771513
522,522,522,522,2021-03-03,120.15601348876952,128.35498046875,140.74517822265625,-0.06387727963525847,-0.14628682128857773
523,523,523,523,2021-03-04,112.71858215332033,132.71656799316406,141.96080017089844,-0.15068190914094304,-0.20598797683850112
524,524,524,524,2021-03-05,112.64935302734376,124.26045989990234,137.6715545654297,-0.09344168597083802,-0.18175288001265277
525,525,525,525,2021-03-08,103.0558624267578,127.19783020019533,135.00120544433594,-0.1897985817481378,-0.23663005757937416
526,526,526,526,2021-03-09,112.09549713134766,132.52865600585938,141.02432250976562,-0.15417917520878144,-0.20513358875675303
527,527,527,527,2021-03-10,107.71414184570312,125.40769958496094,130.93634033203125,-0.14108828881970537,-0.17735487663272675
528,528,528,528,2021-03-11,112.60979461669922,120.15601348876952,128.35498046875,-0.06280350565039017,-0.12266906819314416
529,529,529,529,2021-03-12,111.5911102294922,112.71858215332033,132.71656799316406,-0.010002538199908595,-0.15917724578863424
530,530,530,530,2021-03-15,116.45706939697266,112.64935302734376,124.26045989990234,0.03380149346001682,-0.06279866104805731
531,531,531,531,2021-03-16,116.06147003173828,103.0558624267578,127.19783020019533,0.12619959019045246,-0.08755149479302948
532,532,532,532,2021-03-17,116.18016815185548,112.09549713134766,132.52865600585938,0.03643920697119185,-0.12335813511367
533,533,533,533,2021-03-18,111.13616180419922,107.71414184570312,125.40769958496094,0.03176945849318491,-0.11380112886205263
534,534,534,534,2021-03-19,113.64826965332033,112.60979461669922,120.15601348876952,0.009221889091937996,-0.05416078352214504
535,535,535,535,2021-03-22,115.72520446777344,111.5911102294922,112.71858215332033,0.037046806235544016,0.02667370594107976
536,536,536,536,2021-03-23,111.87792205810548,116.45706939697266,112.64935302734376,-0.039320475455706494,-0.0068480727896504945
537,537,537,537,2021-03-24,110.7702178955078,116.06147003173828,103.0558624267578,-0.04559008372704165,0.0748560565803098
538,538,538,538,2021-03-25,110.51307678222656,116.18016815185548,112.09549713134766,-0.04877847450024031,-0.014116716457101663
539,539,539,539,2021-03-26,117.71311950683594,111.13616180419922,107.71414184570312,0.05917927698658576,0.09282882906365275
540,540,540,540,2021-03-29,112.63947296142578,113.64826965332033,112.60979461669922,-0.008876480873592163,0.0002635502962027303
541,541,541,541,2021-03-30,114.68672943115234,115.72520446777344,111.5911102294922,-0.008973628877106732,0.027740733068197354
542,542,542,542,2021-03-31,120.34394073486328,111.87792205810548,116.45706939697266,0.07567193348801071,0.03337600162890286
543,543,543,543,2021-04-01,127.39564514160156,110.7702178955078,116.06147003173828,0.15008932510882067,0.09765665648353261
544,544,544,544,2021-04-05,131.22314453125,110.51307678222656,116.18016815185548,0.18739925040575978,0.1294797263482379
545,545,545,545,2021-04-06,130.92642211914062,117.71311950683594,111.13616180419922,0.11225004203152866,0.17807219534725416
546,546,546,546,2021-04-07,130.3330535888672,112.63947296142578,113.64826965332033,0.15708152890151306,0.14681071684103197
547,547,547,547,2021-04-08,132.44952392578125,114.68672943115234,115.72520446777344,0.1548809926199186,0.14451751919492284
548,548,548,548,2021-04-09,131.59896850585938,120.34394073486328,111.87792205810548,0.09352384259871216,0.17627290608339563
549,549,549,549,2021-04-12,128.99783325195312,127.39564514160156,110.7702178955078,0.012576474718352548,0.1645533944298987
550,550,550,550,2021-04-13,127.5835418701172,131.22314453125,110.51307678222656,-0.027735981134532572,0.1544655671973474
551,551,551,551,2021-04-14,126.68354034423828,130.92642211914062,117.71311950683594,-0.0324066120973,0.07620578636420738
552,552,552,552,2021-04-15,129.74951171875,130.3330535888672,112.63947296142578,-0.0044773129612842855,0.1519009127748998
553,553,553,553,2021-04-16,128.0582733154297,132.44952392578125,114.68672943115234,-0.03315414416145601,0.11659190170127243
554,554,554,554,2021-04-19,124.93296813964844,131.59896850585938,120.34394073486328,-0.05065389525385333,0.03813260041812572
555,555,555,555,2021-04-20,122.90550231933594,128.99783325195312,127.39564514160156,-0.04722816483838066,-0.03524565394111223
556,556,556,556,2021-04-21,128.5132598876953,127.5835418701172,131.22314453125,0.007287131270619307,-0.02065096559935997
557,557,557,557,2021-04-22,124.93296813964844,126.68354034423828,130.92642211914062,-0.013818466075648073,-0.04577726850305475
558,558,558,558,2021-04-23,130.0857696533203,129.74951171875,130.3330535888672,0.0025915930635576068,-0.0018973232709403876
559,559,559,559,2021-04-26,131.9648895263672,128.0582733154297,132.44952392578125,0.030506550727221082,-0.0036590120149139205
560,560,560,560,2021-04-27,129.66050720214844,124.93296813964844,131.59896850585938,0.037840604709043824,-0.014730064572083812
561,561,561,561,2021-04-28,130.94622802734375,122.90550231933594,128.99783325195312,0.06542201574601769,0.015104089163924916
562,562,562,562,2021-04-29,129.37367248535156,128.5132598876953,127.5835418701172,0.006695127011859592,0.014031046551888027
563,563,563,563,2021-04-30,123.70660400390624,124.93296813964844,126.68354034423828,-0.009816177058815989,-0.023498998624784218
564,564,564,564,2021-05-03,123.61759185791016,130.0857696533203,129.74951171875,-0.0497224086281528,-0.04725967581389923
565,565,565,565,2021-05-04,121.6395263671875,131.9648895263672,128.0582733154297,-0.07824325997800063,-0.050123641230361615
566,566,566,566,2021-05-05,123.15274810791016,129.66050720214844,124.93296813964844,-0.05019075765369552,-0.014249401565072706
567,567,567,567,2021-05-06,124.55715942382812,130.94622802734375,122.90550231933594,-0.04879154367227345,0.013438430935344137
568,568,568,568,2021-05-07,126.7626724243164,129.37367248535156,128.5132598876953,-0.020181850069462826,-0.013621843107152531
569,569,569,569,2021-05-10,120.50216674804688,123.70660400390624,124.93296813964844,-0.025903526183276182,-0.03546542964262944
570,570,570,570,2021-05-11,120.17579650878906,123.61759185791016,130.0857696533203,-0.027842277926568904,-0.07618030143451826
571,571,571,571,2021-05-12,113.34168243408205,121.6395263671875,131.9648895263672,-0.06821667414305066,-0.14112243915124212
572,572,572,572,2021-05-13,115.95267486572266,123.15274810791016,129.66050720214844,-0.058464576331488605,-0.10572095260320447
573,573,573,573,2021-05-14,121.00657653808594,124.55715942382812,130.94622802734375,-0.028505650756378342,-0.07590635972486548
574,574,574,574,2021-05-17,118.5439224243164,126.7626724243164,129.37367248535156,-0.06483572681782168,-0.08370907196950261
575,575,575,575,2021-05-18,117.46587371826172,120.50216674804688,123.70660400390624,-0.025196999454239033,-0.0504478345024123
576,576,576,576,2021-05-19,121.06591796875,120.17579650878906,123.61759185791016,0.007406828045411373,-0.02064167284615226
577,577,577,577,2021-05-20,125.2296905517578,113.34168243408205,121.6395263671875,0.10488646244147337,0.02951478266803531
578,578,578,578,2021-05-21,123.50879669189452,115.95267486572266,123.15274810791016,0.06516556720163735,0.0028911135923039843
579,579,579,579,2021-05-24,126.2879409790039,121.00657653808594,124.55715942382812,0.043645267819437006,0.013895480301429286
580,580,580,580,2021-05-25,127.21832275390624,118.5439224243164,126.7626724243164,0.07317456814479839,0.0035945150167284723
581,581,581,581,2021-05-26,127.74293518066406,117.46587371826172,120.50216674804688,0.08748976308686518,0.06008828411987488
582,582,582,582,2021-05-27,129.25732421875,121.06591796875,120.17579650878906,0.06766071234114301,0.07556869164829516
583,583,583,583,2021-05-28,130.99935913085938,125.2296905517578,113.34168243408205,0.04607268894206018,0.15579155274183254
584,584,584,584,2021-06-01,129.4453887939453,123.50879669189452,115.95267486572266,0.04806614800774267,0.11636397300750234
585,585,585,585,2021-06-02,129.6730499267578,126.2879409790039,121.00657653808594,0.026804688725716952,0.07161985436340457
586,586,586,586,2021-06-03,127.010498046875,127.21832275390624,118.5439224243164,-0.0016336067205763305,0.0714214229579253
587,587,587,587,2021-06-04,130.33619689941406,127.74293518066406,117.46587371826172,0.020300627311266917,0.10956648747210962
588,588,588,588,2021-06-07,129.46517944335938,129.25732421875,121.06591796875,0.0016080730888223815,0.06937758880065181
589,589,589,589,2021-06-08,125.4862060546875,130.99935913085938,125.2296905517578,-0.04208534387305374,0.0020483601117236017
590,590,590,590,2021-06-09,123.43733215332033,129.4453887939453,123.50879669189452,-0.04641383286498346,-0.0005786190173358019
591,591,591,591,2021-06-10,126.56507873535156,129.6730499267578,126.2879409790039,-0.023967749606889743,0.0021944910511584315
592,592,592,592,2021-06-11,126.67396545410156,127.010498046875,127.21832275390624,-0.002649643910924926,-0.004278922155401266
593,593,593,593,2021-06-14,130.13824462890625,130.33619689941406,127.74293518066406,-0.0015187820054360923,0.01875101307837146
594,594,594,594,2021-06-15,128.9801788330078,129.46517944335938,129.25732421875,-0.0037461857499972995,-0.002144136801665142
595,595,595,595,2021-06-16,126.97089385986328,125.4862060546875,130.99935913085938,0.011831482135404858,-0.030751793731845112
596,596,596,596,2021-06-17,128.26751708984375,123.43733215332033,129.4453887939453,0.03913066535271437,-0.009099371673845669
597,597,597,597,2021-06-18,123.5857925415039,126.56507873535156,129.6730499267578,-0.023539559439435642,-0.04694311877982449
598,598,598,598,2021-06-21,124.93192291259766,126.67396545410156,127.010498046875,-0.013752175005014022,-0.016365380549174913
599,599,599,599,2021-06-22,124.67456817626952,130.13824462890625,130.33619689941406,-0.041983634159324934,-0.043438652176677084
600,600,600,600,2021-06-23,125.90190887451172,128.9801788330078,129.46517944335938,-0.023866224921905044,-0.027523003360193643
601,601,601,601,2021-06-24,129.27711486816406,126.97089385986328,125.4862060546875,0.018163383262042254,0.030209765142030554
602,602,602,602,2021-06-25,128.22796630859375,128.26751708984375,123.43733215332033,-0.00030834604229768026,0.03881025352462264
603,603,603,603,2021-06-28,131.39529418945312,123.5857925415039,126.56507873535156,0.06319093390388342,0.03816388771978385
604,604,604,604,2021-06-29,132.9393310546875,124.93192291259766,126.67396545410156,0.06409417189305433,0.0494605626193656
605,605,605,605,2021-06-30,132.5929412841797,124.67456817626952,130.13824462890625,0.06351233634685527,0.018862223493739894
606,606,606,606,2021-07-01,128.05967712402344,125.90190887451172,128.9801788330078,0.017138487166722838,-0.007136768744724464
607,607,607,607,2021-07-02,127.21832275390624,129.27711486816406,126.97089385986328,-0.0159254181713242,0.0019487056168638883
608,608,608,608,2021-07-06,125.17937469482422,128.22796630859375,128.26751708984375,-0.0237747794145996,-0.024075794597758327
609,609,609,609,2021-07-07,122.18030548095705,131.39529418945312,123.5857925415039,-0.07013180163978616,-0.011372561777882817
610,610,610,610,2021-07-08,121.56661224365234,132.9393310546875,124.93192291259766,-0.08554818743865,-0.026937155776427746
611,611,611,611,2021-07-09,124.41722106933594,132.5929412841797,124.67456817626952,-0.06166029756683011,-0.0020641507782864776
612,612,612,612,2021-07-12,125.78314971923828,128.05967712402344,125.90190887451172,-0.017777082184740944,-0.0009432673129031732
613,613,613,613,2021-07-13,125.49610900878906,127.21832275390624,129.27711486816406,-0.013537466206410054,-0.029247294567417037
614,614,614,614,2021-07-14,124.98140716552734,125.17937469482422,128.22796630859375,-0.001581470827598408,-0.025318651122121283
615,615,615,615,2021-07-15,121.87344360351562,122.18030548095705,131.39529418945312,-0.002511549436985505,-0.07246721158984859
616,616,616,616,2021-07-16,118.66651153564452,121.56661224365234,132.9393310546875,-0.02385606256918016,-0.10736340709561376
617,617,617,617,2021-07-19,118.83478546142578,124.41722106933594,132.5929412841797,-0.04486867300145814,-0.10376235483958951
618,618,618,618,2021-07-20,122.5168228149414,125.78314971923828,128.05967712402344,-0.025967921073591138,-0.04328336939124
619,619,619,619,2021-07-21,127.14905548095705,125.49610900878906,127.21832275390624,0.013171296586193204,-0.0005444756026471431
620,620,620,620,2021-07-22,125.42681121826172,124.98140716552734,125.17937469482422,0.0035637625054458777,0.001976655691408702
621,621,621,621,2021-07-23,127.48558044433594,121.87344360351562,122.18030548095705,0.0460488903479086,0.04342168684629599
622,622,622,622,2021-07-26,126.12957763671876,118.66651153564452,121.56661224365234,0.06289108868623416,0.037534692370311484
623,623,623,623,2021-07-27,122.2000961303711,118.83478546142578,124.41722106933594,0.02831923881444376,-0.017820080853029774
624,624,624,624,2021-07-28,120.83416748046876,122.5168228149414,125.78314971923828,-0.013734075825768466,-0.03934535150229734
625,625,625,625,2021-07-29,124.36774444580078,127.14905548095705,125.49610900878906,-0.0218744136528235,-0.008991231456500826
626,626,626,626,2021-07-30,125.7039566040039,125.42681121826172,124.98140716552734,0.002209618366681765,0.005781255427214083
627,627,627,627,2021-08-02,125.7237548828125,127.48558044433594,121.87344360351562,-0.013819802642642376,0.03159270112874535
628,628,628,628,2021-08-03,125.44661712646484,126.12957763671876,118.66651153564452,-0.00541475301075689,0.05713579596366358
629,629,629,629,2021-08-04,126.59477996826172,122.2000961303711,118.83478546142578,0.03596301457244433,0.06530069858505239
630,630,630,630,2021-08-05,125.28824615478516,120.83416748046876,122.5168228149414,0.0368610862903187,0.02262075751041892
631,631,631,631,2021-08-06,125.57530212402344,124.36774444580078,127.14905548095705,0.009709572876823502,-0.012377231989499915
632,632,632,632,2021-08-09,124.65478515625,125.7039566040039,125.42681121826172,-0.008346367736530635,-0.006155191657294723
633,633,633,633,2021-08-10,121.23009490966795,125.7237548828125,127.48558044433594,-0.03574233029655449,-0.0490681809885104
634,634,634,634,2021-08-11,120.1413116455078,125.44661712646484,126.12957763671876,-0.04229133955528408,-0.04747709540785516
635,635,635,635,2021-08-12,117.43917083740234,126.59477996826172,122.2000961303711,-0.0723221694698214,-0.03896007813193114
636,636,636,636,2021-08-13,117.53815460205078,125.28824615478516,120.83416748046876,-0.06185808957018735,-0.0272771596572694
637,637,637,637,2021-08-16,117.2610092163086,125.57530212402344,124.36774444580078,-0.06620961898625022,-0.05714291323012044
638,638,638,638,2021-08-17,114.9052963256836,124.65478515625,125.7039566040039,-0.07821190994269334,-0.0859054923174658
639,639,639,639,2021-08-18,112.8465347290039,121.23009490966795,125.7237548828125,-0.0691541171102017,-0.10242471811163678
640,640,640,640,2021-08-19,113.04447174072266,120.1413116455078,125.44661712646484,-0.05907077097447766,-0.09886392849668779
641,641,641,641,2021-08-20,112.40111541748048,117.43917083740234,126.59477996826172,-0.04289927614438949,-0.11211887689476374
642,642,642,642,2021-08-23,115.4595947265625,117.53815460205078,125.28824615478516,-0.017684128890109507,-0.07844831203144165
643,643,643,643,2021-08-24,115.60804748535156,117.2610092163086,125.57530212402344,-0.0140964310473215,-0.07937273070486262
644,644,644,644,2021-08-25,116.85519409179688,114.9052963256836,124.65478515625,0.01696960739378417,-0.0625695279541546
645,645,645,645,2021-08-26,115.96438598632812,112.8465347290039,121.23009490966795,0.027629127157618116,-0.04343565784769421
646,646,646,646,2021-08-27,121.34886169433594,113.04447174072266,120.1413116455078,0.07346126551557619,0.010051080950332691
647,647,647,647,2021-08-30,121.95263671875,112.40111541748048,117.43917083740234,0.0849771042377403,0.038432371832705314
648,648,648,648,2021-08-31,120.29833984375,115.4595947265625,117.53815460205078,0.04190855795611337,0.02348331272550941
649,649,649,649,2021-09-01,118.54497528076172,115.60804748535156,117.2610092163086,0.025404181277105975,0.010949641940098065
650,650,650,650,2021-09-02,119.73370361328124,116.85519409179688,114.9052963256836,0.024633132860342632,0.04202075484764567
651,651,651,651,2021-09-03,120.73421478271484,115.96438598632812,112.8465347290039,0.04113184195145103,0.06989740600057281
652,652,652,652,2021-09-07,119.03038024902344,121.34886169433594,113.04447174072266,-0.01910591836578157,0.05295180220780704
653,653,653,653,2021-09-08,117.71287536621094,121.95263671875,112.40111541748048,-0.03476563907606933,0.04725718182601213
654,654,654,654,2021-09-09,118.04966735839844,120.29833984375,115.4595947265625,-0.01869246481931719,0.022432718891573167
655,655,655,655,2021-09-10,119.832763671875,118.54497528076172,115.60804748535156,0.010863289549500443,0.03654344380358765
656,656,656,656,2021-09-13,121.1700668334961,119.73370361328124,116.85519409179688,0.011996314962861687,0.03692495464351908
657,657,657,657,2021-09-14,121.1700668334961,120.73421478271484,115.96438598632812,0.003610012717319977,0.044890341141302637
658,658,658,658,2021-09-15,121.0809097290039,119.03038024902344,121.34886169433594,0.017226942194846107,-0.002208112722202338
659,659,659,659,2021-09-16,121.98236846923828,117.71287536621094,121.95263671875,0.03627040024079542,0.0002437975208100518
660,660,660,660,2021-09-17,120.20916748046876,118.04966735839844,120.29833984375,0.018293148726239883,-0.0007412601320770928
661,661,661,661,2021-09-20,115.3849639892578,119.832763671875,118.54497528076172,-0.03711672456120707,-0.026656644737744095
662,662,662,662,2021-09-21,114.8896713256836,121.1700668334961,119.73370361328124,-0.0518312457188177,-0.040456714704516394
663,663,663,663,2021-09-22,117.19775390625,121.1700668334961,120.73421478271484,-0.03278295565112288,-0.029291289820614685
664,664,664,664,2021-09-23,118.6143035888672,121.0809097290039,119.03038024902344,-0.020371552754743227,-0.0034955501216223928
665,665,665,665,2021-09-24,118.20818328857422,121.98236846923828,117.71287536621094,-0.0309404156356895,0.004207763346382842
666,666,666,666,2021-09-27,116.43500518798828,120.20916748046876,118.04966735839844,-0.03139662616076011,-0.013677820586381229
667,667,667,667,2021-09-28,110.42206573486328,115.3849639892578,119.832763671875,-0.04301165492287673,-0.07853192773538964
668,668,668,668,2021-09-29,108.14369201660156,114.8896713256836,121.1700668334961,-0.05871702156722913,-0.10750489091331872
669,669,669,669,2021-09-30,108.14369201660156,117.19775390625,121.1700668334961,-0.07725456835026934,-0.10750489091331872
670,670,670,670,2021-10-01,108.4408721923828,118.6143035888672,121.0809097290039,-0.08576901004913251,-0.10439331489093773
671,671,671,671,2021-10-04,106.26155853271484,118.20818328857422,121.98236846923828,-0.10106427849157307,-0.12887772334481218
672,672,672,672,2021-10-05,108.4507827758789,116.43500518798828,120.20916748046876,-0.06857235415774299,-0.09781603975004927
673,673,673,673,2021-10-06,107.9752960205078,110.42206573486328,115.3849639892578,-0.02215834034685127,-0.06421692838106563
674,674,674,674,2021-10-07,110.3824462890625,108.14369201660156,114.8896713256836,0.020701663043992014,-0.03923089851866868
675,675,675,675,2021-10-08,108.53001403808594,108.14369201660156,117.19775390625,0.003572302871119648,-0.07395824219547453
676,676,676,676,2021-10-11,107.00450897216795,108.4408721923828,118.6143035888672,-0.013245588966368849,-0.09787853796233825
677,677,677,677,2021-10-12,106.3407974243164,106.26155853271484,118.20818328857422,0.0007456966818077948,-0.10039394510688582
678,678,678,678,2021-10-13,107.45026397705078,108.4507827758789,116.43500518798828,-0.009225556268189994,-0.07716529231420854
679,679,679,679,2021-10-14,111.66030883789062,107.9752960205078,110.42206573486328,0.034128295574970435,0.011213728839311043
680,680,680,680,2021-10-15,112.8490219116211,110.3824462890625,108.14369201660156,0.02234572348667907,0.043509980168766615
681,681,681,681,2021-10-18,114.6915512084961,108.53001403808594,108.14369201660156,0.05677265616355598,0.06054776815728968
682,682,682,682,2021-10-19,115.6227035522461,107.00450897216795,108.4408721923828,0.0805404806102119,0.06622808554252635
683,683,683,683,2021-10-20,115.85054779052734,106.3407974243164,106.26155853271484,0.08942711166877504,0.09023949385101782
684,684,684,684,2021-10-21,116.43500518798828,107.45026397705078,108.4507827758789,0.08361767461880287,0.07362069878840183
685,685,685,685,2021-10-22,115.02835083007812,111.66030883789062,107.9752960205078,0.030163287449591847,0.0653210046141548
686,686,686,686,2021-10-25,116.17745208740234,112.8490219116211,110.3824462890625,0.02949454163978449,0.05249934199831241
687,687,687,687,2021-10-26,114.0674819946289,114.6915512084961,108.53001403808594,-0.0054412832269806755,0.05102245683484141
688,688,688,688,2021-10-27,121.91300964355467,115.6227035522461,107.00450897216795,0.05440372779785596,0.13932591079189427
689,689,689,689,2021-10-28,135.7219696044922,115.85054779052734,106.3407974243164,0.17152635177776565,0.2762925696611087
690,690,690,690,2021-10-29,136.94039916992188,116.43500518798828,107.45026397705078,0.17611021658672943,0.2744538179931284
691,691,691,691,2021-11-01,138.2975311279297,115.02835083007812,111.66030883789062,0.2022908276953843,0.23855587152916802
692,692,692,692,2021-11-02,138.0399627685547,116.17745208740234,112.8490219116211,0.18818204641555392,0.22322693125920168
693,693,693,693,2021-11-03,139.00083923339844,114.0674819946289,114.6915512084961,0.21858426961632738,0.2119536074694015
694,694,694,694,2021-11-04,143.230712890625,121.91300964355467,115.6227035522461,0.17485995390810505,0.23877671504112308
695,695,695,695,2021-11-05,142.86419677734375,135.7219696044922,115.85054779052734,0.05262395759260463,0.23317670483233743
696,696,696,696,2021-11-08,142.5372772216797,136.94039916992188,116.43500518798828,0.04087090504835578,0.22417890557524678
697,697,697,697,2021-11-09,144.05288696289062,138.2975311279297,115.02835083007812,0.04161575255914762,0.2523250652848883
698,698,698,698,2021-11-10,140.67495727539062,138.0399627685547,116.17745208740234,0.019088635305226198,0.21086282017579783
699,699,699,699,2021-11-11,141.8636932373047,139.00083923339844,114.0674819946289,0.020595947619418187,0.24368216740319237
700,700,700,700,2021-11-12,144.81570434570312,143.230712890625,121.91300964355467,0.011066002696561883,0.1878609573261345
701,701,701,701,2021-11-15,146.7770538330078,142.86419677734375,135.7219696044922,0.027388647008335543,0.08145390359962557
702,702,702,702,2021-11-16,149.8181915283203,142.5372772216797,136.94039916992188,0.05108077303396952,0.0940393955067933
703,703,703,703,2021-11-17,150.1846923828125,144.05288696289062,138.2975311279297,0.04256634871539555,0.08595353191002952
704,704,704,704,2021-11-18,149.43186950683594,140.67495727539062,138.0399627685547,0.06224926170976164,0.08252615046978495
705,705,705,705,2021-11-19,149.847900390625,141.8636932373047,139.00083923339844,0.05628083529423278,0.07803594004934822
706,706,706,706,2021-11-22,147.9756622314453,144.81570434570312,143.230712890625,0.021820547018842396,0.0331280159475551
707,707,707,707,2021-11-23,147.79727172851562,146.7770538330078,142.86419677734375,0.006950799657476026,0.034529819664055994
708,708,708,708,2021-11-24,149.5121307373047,149.8181915283203,142.5372772216797,-0.0020428813610245955,0.048933539713807095
709,709,709,709,2021-11-26,145.0712890625,150.1846923828125,144.05288696289062,-0.034047433457989995,0.007069640331968774
710,710,710,710,2021-11-29,153.10049438476562,149.43186950683594,140.67495727539062,0.024550485047380555,0.088327996325958
711,711,711,711,2021-11-30,151.5343017578125,149.847900390625,141.8636932373047,0.011254087396562529,0.06816831212994834
712,712,712,712,2021-12-01,151.0188446044922,147.9756622314453,144.81570434570312,0.020565424929723353,0.04283472077020711
713,713,713,713,2021-12-02,149.62115478515625,147.79727172851562,146.7770538330078,0.012340437920876246,0.01937701349002574
714,714,714,714,2021-12-03,149.24447631835938,149.5121307373047,149.8181915283203,-0.0017901853021918823,-0.0038294095270299255
715,715,715,715,2021-12-06,151.27655029296875,145.0712890625,150.1846923828125,0.04277387531722687,0.007270101185633315
716,716,716,716,2021-12-07,157.7197723388672,153.10049438476562,149.43186950683594,0.030171541722736617,0.05546275275403767
717,717,717,717,2021-12-08,159.00843811035156,151.5343017578125,149.847900390625,0.04932306590546398,0.06113223939639312
718,718,718,718,2021-12-09,155.2019805908203,151.0188446044922,147.9756622314453,0.027699430473617115,0.048834505961341756
719,719,719,719,2021-12-10,158.36410522460938,149.62115478515625,147.79727172851562,0.058433919000339785,0.07149545707111327
720,720,720,720,2021-12-13,154.0025634765625,149.24447631835938,149.5121307373047,0.03188116086824855,0.030033902380453448
721,721,721,721,2021-12-14,154.57748413085938,151.27655029296875,145.0712890625,0.021820525596980556,0.06552774935544892
722,722,722,722,2021-12-15,160.5448760986328,157.7197723388672,153.10049438476562,0.01791217244275356,0.048624152023691636
723,723,723,723,2021-12-16,156.91685485839844,159.00843811035156,151.5343017578125,-0.013153913570936204,0.03552036098855371
724,724,724,724,2021-12-17,154.89468383789062,155.2019805908203,151.0188446044922,-0.001979979583764835,0.0256646065830326
725,725,725,725,2021-12-20,154.3494873046875,158.36410522460938,149.62115478515625,-0.025350554749940968,0.0316020319875272
