,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AMP,AMP_6m,AMP_12m,AMP_6m_ret,AMP_12m_ret
727,727,727,727,2021-12-22,288.95263671875,282.71295166015625,284.0673522949219,0.02207074356499361,0.01719762719777873
728,728,728,728,2021-12-23,292.4256286621094,288.517333984375,291.7484436035156,0.013546134728757764,0.0023211265507694367
729,729,729,729,2021-12-27,297.3690795898437,290.4425048828125,290.78106689453125,0.023848350673830954,0.022656264266689652
730,730,730,730,2021-12-28,295.70513916015625,285.0250549316406,287.6563720703125,0.037470685624732436,0.027980492946898305
731,731,731,731,2021-12-29,295.45361328125,274.5674743652344,288.1013488769531,0.07606923931649856,0.02551971531183983
732,732,732,732,2021-12-30,292.1257629394531,284.8992614746094,283.2933654785156,0.02536511125876606,0.03117756551064499
733,733,733,733,2021-12-31,291.8258361816406,288.95263671875,282.71295166015625,0.009943496261247908,0.032233700182363156
734,734,734,734,2022-01-03,294.34112548828125,292.4256286621094,288.517333984375,0.006550372602208476,0.02018523956075935
735,735,735,735,2022-01-04,307.7105712890625,297.3690795898437,290.4425048828125,0.034776620735022856,0.05945433645539344
736,736,736,736,2022-01-05,304.6729736328125,295.70513916015625,285.0250549316406,0.030326948317929592,0.06893400548904083
737,737,737,737,2022-01-06,308.7940368652344,295.45361328125,274.5674743652344,0.04515234535745982,0.12465628923865624
738,738,738,738,2022-01-07,308.9197998046875,292.1257629394531,284.8992614746094,0.057489064628357234,0.08431239240758392
739,739,739,739,2022-01-10,308.261962890625,291.8258361816406,288.95263671875,0.056321698325415115,0.06682522918338907
740,740,740,740,2022-01-11,315.4013671875,294.34112548828125,292.4256286621094,0.0715504558334552,0.07856951058123074
741,741,741,741,2022-01-12,317.5007019042969,307.7105712890625,297.3690795898437,0.03181603600494287,0.06769911095740144
742,742,742,742,2022-01-13,316.6493225097656,304.6729736328125,295.70513916015625,0.03930886528644595,0.07082793153035416
743,743,743,743,2022-01-14,317.8682861328125,308.7940368652344,295.45361328125,0.029386089704634966,0.07586528593314368
744,744,744,744,2022-01-18,308.7940368652344,308.9197998046875,292.1257629394531,-0.0004071054672851737,0.05705855504855273
745,745,745,745,2022-01-19,301.6642761230469,308.261962890625,291.8258361816406,-0.021402857185850888,0.0337133958738407
746,746,746,746,2022-01-20,299.31353759765625,315.4013671875,294.34112548828125,-0.05100748209591577,0.016893365142659933
747,747,747,747,2022-01-21,289.62017822265625,317.5007019042969,307.7105712890625,-0.08781247888404531,-0.058790287868960456
748,748,748,748,2022-01-24,291.148681640625,316.6493225097656,304.6729736328125,-0.08053275044778962,-0.04438953619984287
749,749,749,749,2022-01-25,288.7978515625,317.8682861328125,308.7940368652344,-0.09145434080254933,-0.0647557365606164
750,750,750,750,2022-01-26,289.0494384765625,308.7940368652344,308.9197998046875,-0.0639409963648,-0.06432207110288146
751,751,751,751,2022-01-27,293.8090209960937,301.6642761230469,308.261962890625,-0.026039726108467276,-0.04688525875525995
752,752,752,752,2022-01-28,288.3721923828125,299.31353759765625,315.4013671875,-0.03655479569237308,-0.08569770970149027
753,753,753,753,2022-01-31,294.38946533203125,289.62017822265625,317.5007019042969,0.01646738545167392,-0.0727911353696219
754,754,754,754,2022-02-01,298.055908203125,291.148681640625,316.6493225097656,0.023724052341840274,-0.058719261292805025
755,755,755,755,2022-02-02,302.99932861328125,288.7978515625,317.8682861328125,0.049174455329034306,-0.04677710286995618
756,756,756,756,2022-02-03,294.3314208984375,289.0494384765625,308.7940368652344,0.018273629762831423,-0.04683580069620563
757,757,757,757,2022-02-04,298.055908203125,293.8090209960937,301.6642761230469,0.014454584112608915,-0.011961535407162494
758,758,758,758,2022-02-07,301.74169921875,288.3721923828125,299.31353759765625,0.04636198353754417,0.008112435009063113
759,759,759,759,2022-02-08,305.04052734375,294.38946533203125,289.62017822265625,0.03618017376982485,0.053243352088675255
760,760,760,760,2022-02-09,308.7553405761719,298.055908203125,291.148681640625,0.03589740071770442,0.06047308487310743
761,761,761,761,2022-02-10,306.6874389648437,302.99932861328125,288.7978515625,0.012172008329000672,0.061945015537874015
762,762,762,762,2022-02-11,295.134521484375,294.3314208984375,289.0494384765625,0.0027285587909238185,0.021052049226886416
763,763,763,763,2022-02-14,292.1734619140625,298.055908203125,293.8090209960937,-0.019736049939508726,-0.005566742220801113
764,764,764,764,2022-02-15,299.4934997558594,301.74169921875,288.3721923828125,-0.007450741706272357,0.03856581066694331
765,765,765,765,2022-02-16,303.0079345703125,305.04052734375,294.38946533203125,-0.006663353198137378,0.02927573929508931
766,766,766,766,2022-02-17,290.66864013671875,308.7553405761719,298.055908203125,-0.05857939300969284,-0.02478484023665728
767,767,767,767,2022-02-18,291.7948303222656,306.6874389648437,302.99932861328125,-0.04855956505047876,-0.03697862415172526
768,768,768,768,2022-02-22,288.7269897460937,295.134521484375,294.3314208984375,-0.021710546452020307,-0.019041226163474034
769,769,769,769,2022-02-23,283.05731201171875,292.1734619140625,298.055908203125,-0.03120115647267474,-0.0503214188298684
770,770,770,770,2022-02-24,280.92138671875,299.4934997558594,301.74169921875,-0.062011739995188386,-0.06900044824400009
771,771,771,771,2022-02-25,293.9403381347656,303.0079345703125,305.04052734375,-0.029925277199111644,-0.036389227705719174
772,772,772,772,2022-02-28,291.0472717285156,290.66864013671875,308.7553405761719,0.0013026227790475797,-0.05735307708236248
773,773,773,773,2022-03-01,270.9315490722656,291.7948303222656,306.6874389648437,-0.07149983166925222,-0.11658739599268964
774,774,774,774,2022-03-02,281.4456787109375,288.7269897460937,295.134521484375,-0.025218671249124913,-0.04638170656753282
775,775,775,775,2022-03-03,281.9311218261719,283.05731201171875,292.1734619140625,-0.003978664877239635,-0.03505568240452728
776,776,776,776,2022-03-04,273.28094482421875,280.92138671875,299.4934997558594,-0.027197793602594666,-0.08752295109245622
777,777,777,777,2022-03-07,257.1941833496094,293.9403381347656,303.0079345703125,-0.12501228997126923,-0.15119653973969494
778,778,778,778,2022-03-08,253.76715087890625,291.0472717285156,290.66864013671875,-0.12808957331296922,-0.12695380292987757
779,779,779,779,2022-03-09,266.51422119140625,270.9315490722656,291.7948303222656,-0.016304221106716255,-0.08663830371133996
780,780,780,780,2022-03-10,264.5919494628906,281.4456787109375,288.7269897460937,-0.059882707473923324,-0.08359121640975586
781,781,781,781,2022-03-11,263.9415588378906,281.9311218261719,283.05731201171875,-0.06380836167272419,-0.0675331544625023
782,782,782,782,2022-03-14,265.6210632324219,273.28094482421875,280.92138671875,-0.028029329292329153,-0.05446478698201196
783,783,783,783,2022-03-15,271.43634033203125,257.1941833496094,293.9403381347656,0.055375113064132675,-0.0765597465987018
784,784,784,784,2022-03-16,285.8824462890625,253.76715087890625,291.0472717285156,0.1265541867768425,-0.01774565832134234
785,785,785,785,2022-03-17,291.154052734375,266.51422119140625,270.9315490722656,0.09245222049622948,0.07464063794473574
786,786,786,786,2022-03-18,292.0473022460937,264.5919494628906,281.4456787109375,0.10376488339473733,0.03766845376242123
787,787,787,787,2022-03-21,290.1347045898437,263.9415588378906,281.9311218261719,0.09923842939807948,0.0290978261304895
788,788,788,788,2022-03-22,298.5130615234375,265.6210632324219,273.28094482421875,0.12383053471265826,0.09233031858642282
789,789,789,789,2022-03-23,294.3190002441406,271.43634033203125,257.1941833496094,0.08430212359965661,0.14434547628966676
790,790,790,790,2022-03-24,302.6293640136719,285.8824462890625,253.76715087890625,0.05857973422990859,0.1925474316338205
791,791,791,791,2022-03-25,305.4545288085937,291.154052734375,266.51422119140625,0.04911652762486285,0.14610968016307524
792,792,792,792,2022-03-28,302.0274963378906,292.0473022460937,264.5919494628906,0.03417321103479032,0.14148407368777627
793,793,793,793,2022-03-29,303.11480712890625,290.1347045898437,263.9415588378906,0.044738193445049035,0.1484163708947226
794,794,794,794,2022-03-30,301.5419921875,298.5130615234375,265.6210632324219,0.010146727411539658,0.1352337368051526
795,795,795,795,2022-03-31,291.6006164550781,294.3190002441406,271.43634033203125,-0.009236181785095665,0.07428731207612493
796,796,796,796,2022-04-01,288.7367248535156,302.6293640136719,285.8824462890625,-0.04590644799269583,0.009984098714361345
797,797,797,797,2022-04-04,288.85321044921875,305.4545288085937,291.154052734375,-0.05434955711453138,-0.00790249101308349
798,798,798,798,2022-04-05,289.8337707519531,302.0274963378906,292.0473022460937,-0.04037289893730689,-0.007579359497987492
799,799,799,799,2022-04-06,283.73687744140625,303.11480712890625,290.1347045898437,-0.06392934040750808,-0.02205123016042465
800,800,800,800,2022-04-07,280.8631591796875,301.5419921875,298.5130615234375,-0.068576959573028,-0.05912606387698793
801,801,801,801,2022-04-08,284.4941101074219,291.6006164550781,294.3190002441406,-0.024370683553582406,-0.03338177327515013
802,802,802,802,2022-04-11,282.2806091308594,288.7367248535156,302.6293640136719,-0.022359870314147323,-0.06723985608314331
803,803,803,803,2022-04-12,279.5428771972656,288.85321044921875,305.4545288085937,-0.032232057374310896,-0.08482981644565835
804,804,804,804,2022-04-13,284.2028503417969,289.8337707519531,302.0274963378906,-0.019428103203940728,-0.05901663329405138
805,805,805,805,2022-04-14,282.25152587890625,283.73687744140625,303.11480712890625,-0.005234961263738902,-0.06882963405059728
806,806,806,806,2022-04-18,281.9311218261719,280.8631591796875,301.5419921875,0.003802430513149435,-0.06503528818345805
807,807,807,807,2022-04-19,288.9502868652344,284.4941101074219,291.6006164550781,0.015663511473505976,-0.00908890256153505
808,808,808,808,2022-04-20,292.0666809082031,282.2806091308594,288.7367248535156,0.03466788529143039,0.011532845558100968
809,809,809,809,2022-04-21,283.2029113769531,279.5428771972656,288.85321044921875,0.013092925909554465,-0.019561143403870718
810,810,810,810,2022-04-22,271.9120788574219,284.2028503417969,289.8337707519531,-0.043246475077901136,-0.06183438130082186
811,811,811,811,2022-04-25,272.76641845703125,282.25152587890625,283.73687744140625,-0.033605159059244105,-0.038664198617046064
812,812,812,812,2022-04-26,256.8349609375,281.9311218261719,280.8631591796875,-0.08901522019319752,-0.08555126386944545
813,813,813,813,2022-04-27,258.4465637207031,288.9502868652344,284.4941101074219,-0.10556737449704667,-0.09155741880520296
814,814,814,814,2022-04-28,264.951171875,292.0666809082031,282.2806091308594,-0.09284013140042346,-0.061390817134824194
815,815,815,815,2022-04-29,257.7475891113281,283.2029113769531,279.5428771972656,-0.08988368848985118,-0.07796760305417183
816,816,816,816,2022-05-02,260.9707336425781,271.9120788574219,284.2028503417969,-0.04023854056362419,-0.08174484059986953
817,817,817,817,2022-05-03,264.15509033203125,272.76641845703125,282.25152587890625,-0.03157033836390877,-0.0641145711808796
818,818,818,818,2022-05-04,275.2517395019531,256.8349609375,281.9311218261719,0.07170666523446867,-0.023691539553895025
819,819,819,819,2022-05-05,262.8056335449219,258.4465637207031,288.9502868652344,0.01686642593139487,-0.09048149286837803
820,820,820,820,2022-05-06,260.0259094238281,264.951171875,292.0666809082031,-0.018589321256127667,-0.10970361762848757
821,821,821,821,2022-05-09,253.237548828125,257.7475891113281,283.2029113769531,-0.017497895125820673,-0.10580880826095451
822,822,822,822,2022-05-10,252.99368286132807,260.9707336425781,271.9120788574219,-0.03056684046485958,-0.06957541597853667
823,823,823,823,2022-05-11,250.0871734619141,264.15509033203125,272.76641845703125,-0.05325627778906106,-0.08314529744316679
824,824,824,824,2022-05-12,244.78131103515625,275.2517395019531,256.8349609375,-0.11070022126628798,-0.04693149973954269
825,825,825,825,2022-05-13,255.158935546875,262.8056335449219,258.4465637207031,-0.029096400617073526,-0.012720726971556795
826,826,826,826,2022-05-16,254.1348571777344,260.0259094238281,264.951171875,-0.022655635583189615,-0.040823803951199666
827,827,827,827,2022-05-17,262.4154663085937,253.237548828125,257.7475891113281,0.03624232473793931,0.018110265214738464
828,828,828,828,2022-05-18,253.51060485839844,252.99368286132807,260.9707336425781,0.002043220965931125,-0.02858607430822868
829,829,829,829,2022-05-19,247.65855407714844,250.0871734619141,264.15509033203125,-0.009711091341257916,-0.06245019255221396
830,830,830,830,2022-05-20,249.6970367431641,244.78131103515625,275.2517395019531,0.020082112017538067,-0.09284120349258573
831,831,831,831,2022-05-23,256.5537109375,255.158935546875,262.8056335449219,0.005466300396792301,-0.02378914988651959
832,832,832,832,2022-05-24,254.2030792236328,254.1348571777344,260.0259094238281,0.0002684482036665603,-0.022393269244198377
833,833,833,833,2022-05-25,258.70916748046875,262.4154663085937,253.237548828125,-0.014123781956382198,0.02160666408936618
834,834,834,834,2022-05-26,267.56524658203125,253.51060485839844,252.99368286132807,0.055440054397263516,0.05759655164469146
835,835,835,835,2022-05-27,271.6227111816406,247.65855407714844,250.0871734619141,0.09676288870291594,0.0861121241110201
836,836,836,836,2022-05-31,269.4574584960937,249.6970367431641,244.78131103515625,0.07913759013990607,0.10080895210743179
837,837,837,837,2022-06-01,263.77117919921875,256.5537109375,255.158935546875,0.028132386919466734,0.0337524673940397
838,838,838,838,2022-06-02,268.8136901855469,254.2030792236328,254.1348571777344,0.05747613682153907,0.05776001439088896
839,839,839,839,2022-06-03,264.6587829589844,258.70916748046875,262.4154663085937,0.022997312141885384,0.008548721163228246
840,840,840,840,2022-06-06,267.5165100097656,267.56524658203125,253.51060485839844,-0.00018214836526120326,0.055247807716723996
841,841,841,841,2022-06-07,270.2279968261719,271.6227111816406,247.65855407714844,-0.005134748671792977,0.09113128691687677
842,842,842,842,2022-06-08,265.44879150390625,269.4574584960937,249.6970367431641,-0.014876808437817135,0.0630834669333471
843,843,843,843,2022-06-09,259.1480712890625,263.77117919921875,256.5537109375,-0.017526963803215834,0.010112347789015264
844,844,844,844,2022-06-10,245.37628173828125,268.8136901855469,254.2030792236328,-0.08718829919372073,-0.034723408985877224
845,845,845,845,2022-06-13,234.47195434570312,264.6587829589844,258.70916748046875,-0.11405942502939515,-0.0936851730876348
846,846,846,846,2022-06-14,237.07614135742188,267.5165100097656,267.56524658203125,-0.11378874765984548,-0.11395016959073534
847,847,847,847,2022-06-15,240.40203857421875,270.2279968261719,271.6227111816406,-0.11037330921391952,-0.11494131868282498
848,848,848,848,2022-06-16,229.7903289794922,265.44879150390625,269.4574584960937,-0.13433273635336673,-0.14721110240552704
849,849,849,849,2022-06-17,229.3026580810547,259.1480712890625,263.77117919921875,-0.11516741397900365,-0.13067584268609944
850,850,850,850,2022-06-21,236.61769104003903,245.37628173828125,268.8136901855469,-0.03569452856728894,-0.11977068252470613
851,851,851,851,2022-06-22,235.16444396972656,234.47195434570312,264.6587829589844,0.002953400657045968,-0.11144288755317333
852,852,852,852,2022-06-23,233.6526794433593,237.07614135742188,267.5165100097656,-0.01444034770627256,-0.12658594628484854
853,853,853,853,2022-06-24,243.14273071289065,240.40203857421875,270.2279968261719,0.011400452986698673,-0.10023116194990045
854,854,854,854,2022-06-27,241.133529663086,229.7903289794922,265.44879150390625,0.0493632640414825,-0.09160057464591032
855,855,855,855,2022-06-28,237.7491149902344,229.3026580810547,259.1480712890625,0.03683540775263938,-0.08257424488009779
856,856,856,856,2022-06-29,234.08181762695312,236.61769104003903,245.37628173828125,-0.010717175887988928,-0.04602915991438328
857,857,857,857,2022-06-30,231.8190155029297,235.16444396972656,234.47195434570312,-0.014225911070244734,-0.011314525228300787
858,858,858,858,2022-07-01,232.1018829345703,233.6526794433593,237.07614135742188,-0.00663718692412818,-0.020981691343424758
859,859,859,859,2022-07-05,229.50747680664065,243.14273071289065,240.40203857421875,-0.05607921678872174,-0.04531809227655381
860,860,860,860,2022-07-06,227.8103942871093,241.133529663086,229.7903289794922,-0.05525210614464071,-0.00861626640762414
861,861,861,861,2022-07-07,232.39450073242188,237.7491149902344,229.3026580810547,-0.022522120673435397,0.013483675580743926
862,862,862,862,2022-07-08,230.6974029541016,234.08181762695312,236.61769104003903,-0.014458255268015474,-0.025020479491263625
863,863,863,863,2022-07-11,225.6938934326172,231.8190155029297,235.16444396972656,-0.026422000184169958,-0.040272034229496656
864,864,864,864,2022-07-12,225.93771362304688,232.1018829345703,233.6526794433593,-0.026558032332986814,-0.03301894863218391
865,865,865,865,2022-07-13,222.406982421875,229.50747680664065,243.14273071289065,-0.030937965436079407,-0.08528220535410935
866,866,866,866,2022-07-14,217.6180725097656,227.8103942871093,241.133529663086,-0.04474037196256431,-0.09752047832657873
867,867,867,867,2022-07-15,224.6502685546875,232.39450073242188,237.7491149902344,-0.033323646443127575,-0.055095247930091906
868,868,868,868,2022-07-18,224.5039825439453,230.6974029541016,234.08181762695312,-0.026846511191062183,-0.04091661274722169
869,869,869,869,2022-07-19,232.2091827392578,225.6938934326172,231.8190155029297,0.02886781386748427,0.0016830682999910973
870,870,870,870,2022-07-20,236.061752319336,225.93771362304688,232.1018829345703,0.04480898090869423,0.017060910211926128
871,871,871,871,2022-07-21,239.29014587402344,222.406982421875,229.50747680664065,0.07591112144187728,0.042624620354415166
872,872,872,872,2022-07-22,239.0170440673828,217.6180725097656,227.8103942871093,0.09833269503228848,0.04919288171789815
873,873,873,873,2022-07-25,239.97286987304688,224.6502685546875,232.39450073242188,0.06820646784416962,0.03260993318146843
874,874,874,874,2022-07-26,235.6228485107422,224.5039825439453,230.6974029541016,0.04952636403508093,0.021350242757698146
875,875,875,875,2022-07-27,250.1944274902344,232.2091827392578,225.6938934326172,0.07745277141417706,0.10855647747036645
876,876,876,876,2022-07-28,256.1147766113281,236.061752319336,225.93771362304688,0.08494821416416976,0.1335636379795737
877,877,877,877,2022-07-29,263.2640380859375,239.29014587402344,222.406982421875,0.10018754480819836,0.18370401513097456
878,878,878,878,2022-08-01,259.98687744140625,239.0170440673828,217.6180725097656,0.08773363195016204,0.19469341145708086
879,879,879,879,2022-08-02,257.5972900390625,239.97286987304688,224.6502685546875,0.07344338622669921,0.14665916803190715
880,880,880,880,2022-08-03,263.40057373046875,235.6228485107422,224.5039825439453,0.11789062646214532,0.1732556845797142
881,881,881,881,2022-08-04,263.8102111816406,250.1944274902344,232.2091827392578,0.05442081115870456,0.13608862521973064
882,882,882,882,2022-08-05,263.64361572265625,256.1147766113281,236.061752319336,0.029396348039510745,0.1168417294725852
883,883,883,883,2022-08-08,264.73126220703125,263.2640380859375,239.29014587402344,0.005573203737818444,0.10631911414522488
884,884,884,884,2022-08-09,265.9071350097656,259.98687744140625,239.0170440673828,0.022771370719253392,0.11250281772709925
885,885,885,885,2022-08-10,275.2452697753906,257.5972900390625,239.97286987304688,0.06850995883400768,0.14698494842772836
886,886,886,886,2022-08-11,277.6165771484375,263.40057373046875,235.6228485107422,0.05397104196331637,0.1782243483733319
887,887,887,887,2022-08-12,283.34881591796875,263.8102111816406,250.1944274902344,0.07406311017610778,0.1325144958675326
888,888,888,888,2022-08-15,280.5757751464844,263.64361572265625,256.1147766113281,0.06422366563823845,0.09550795490522401
889,889,889,889,2022-08-16,283.24102783203125,264.73126220703125,263.2640380859375,0.06991907744739478,0.07588195444898793
890,890,890,890,2022-08-17,282.3493347167969,265.9071350097656,259.98687744140625,0.06183436825201172,0.08601379229392259
891,891,891,891,2022-08-18,285.95526123046875,275.2452697753906,257.5972900390625,0.038910719387903914,0.11008645000537864
892,892,892,892,2022-08-19,279.00799560546875,277.6165771484375,263.40057373046875,0.005012015029229655,0.0592535606660094
893,893,893,893,2022-08-22,271.4139709472656,283.34881591796875,263.8102111816406,-0.04212068058953289,0.028822840979379594
894,894,894,894,2022-08-23,271.7569274902344,280.5757751464844,263.64361572265625,-0.031431251153617334,0.030773784319939823
895,895,895,895,2022-08-24,272.1488647460937,283.24102783203125,264.73126220703125,-0.03916156910896218,0.02801936755494161
896,896,896,896,2022-08-25,277.9398803710937,282.3493347167969,265.9071350097656,-0.015617016948617835,0.04525168292639514
897,897,897,897,2022-08-26,269.3072509765625,285.95526123046875,275.2452697753906,-0.05821893320748728,-0.02157355439268316
898,898,898,898,2022-08-29,265.6817626953125,279.00799560546875,277.6165771484375,-0.04776290687023965,-0.04299028024808338
899,899,899,899,2022-08-30,263.0165100097656,271.4139709472656,283.34881591796875,-0.030939678264136128,-0.0717571585479625
900,900,900,900,2022-08-31,262.61474609375,271.7569274902344,280.5757751464844,-0.033641024281939935,-0.06401489595228671
901,901,901,901,2022-09-01,263.7611999511719,272.1488647460937,283.24102783203125,-0.030820135159289497,-0.06877473941526357
902,902,902,902,2022-09-02,263.0165100097656,277.9398803710937,282.3493347167969,-0.053692799829240134,-0.06847129541290586
903,903,903,903,2022-09-06,263.0851135253906,269.3072509765625,285.95526123046875,-0.023104232910956313,-0.07997806232579052
904,904,904,904,2022-09-07,271.28662109375,265.6817626953125,279.00799560546875,0.021096135246833736,-0.027674384366522475
905,905,905,905,2022-09-08,276.65631103515625,263.0165100097656,271.4139709472656,0.051859105821471685,0.01931492350815356
906,906,906,906,2022-09-09,280.8403015136719,262.61474609375,271.7569274902344,0.0694003504792362,0.03342462732164919
907,907,907,907,2022-09-12,283.4173583984375,263.7611999511719,272.1488647460937,0.07452255468546709,0.041405624318355816
908,908,908,908,2022-09-13,272.1293334960937,263.0165100097656,277.9398803710937,0.034647343948065235,-0.02090576878439321
909,909,909,909,2022-09-14,272.3644714355469,263.0851135253906,269.3072509765625,0.035271314996926595,0.011352165409205472
910,910,910,910,2022-09-15,271.7667541503906,271.28662109375,265.6817626953125,0.0017698368415841603,0.022903308805792832
911,911,911,911,2022-09-16,266.7792053222656,276.65631103515625,263.0165100097656,-0.03570171840987024,0.014305928218575792
912,912,912,912,2022-09-19,272.54083251953125,280.8403015136719,262.61474609375,-0.02955227205428912,0.037797140386921724
913,913,913,913,2022-09-20,269.60125732421875,283.4173583984375,263.7611999511719,-0.04874825293797147,0.022141457402104603
914,914,914,914,2022-09-21,264.4373474121094,272.1293334960937,263.0165100097656,-0.028265920417927748,0.0054020844634088405
915,915,915,915,2022-09-22,259.15582275390625,272.3644714355469,263.0851135253906,-0.048496224973918256,-0.014935435604208624
916,916,916,916,2022-09-23,252.1791534423828,271.7667541503906,271.28662109375,-0.07207504379718355,-0.07043276802347032
917,917,917,917,2022-09-26,248.063720703125,266.7792053222656,276.65631103515625,-0.07015346116100984,-0.10335058045503187
918,918,918,918,2022-09-27,247.43658447265625,272.54083251953125,280.8403015136719,-0.09211187848366154,-0.1189420352455699
919,919,919,919,2022-09-28,254.2074737548828,269.60125732421875,283.4173583984375,-0.05709833745628112,-0.10306314619759627
920,920,920,920,2022-09-29,248.8182067871093,264.4373474121094,272.1293334960937,-0.05906556232640847,-0.08566194026017793
921,921,921,921,2022-09-30,246.8780670166016,259.15582275390625,272.3644714355469,-0.047375959400933754,-0.09357462918938919
922,922,922,922,2022-10-03,257.1275329589844,252.1791534423828,271.7667541503906,0.019622476517402454,-0.05386685813418213
923,923,923,923,2022-10-04,272.09991455078125,248.063720703125,266.7792053222656,0.09689524038229691,0.019944242738440865
924,924,924,924,2022-10-05,270.7182922363281,247.43658447265625,272.54083251953125,0.09409161467893079,-0.006687219182367921
925,925,925,925,2022-10-06,269.4934387207031,254.2074737548828,269.60125732421875,0.06013184718778031,-0.0003999187710981289
926,926,926,926,2022-10-07,266.3872375488281,248.8182067871093,264.4373474121094,0.07060990828838754,0.007373732023109314
927,927,927,927,2022-10-10,267.4063415527344,246.8780670166016,259.15582275390625,0.0831514714296282,0.03183613129411644
928,928,928,928,2022-10-11,260.9293518066406,257.1275329589844,252.1791534423828,0.014785732215859992,0.034698341416460554
929,929,929,929,2022-10-12,258.0975646972656,272.09991455078125,248.063720703125,-0.05146032433208425,0.04044865555390431
930,930,930,930,2022-10-13,269.1701354980469,270.7182922363281,247.43658447265625,-0.005718700149488831,0.0878348327985119
931,931,931,931,2022-10-14,252.67889404296875,269.4934387207031,254.2074737548828,-0.06239315048838934,-0.006013118691341024
932,932,932,932,2022-10-17,261.6741027832031,266.3872375488281,248.8182067871093,-0.01769279492889031,0.05166782673220305
933,933,933,933,2022-10-18,263.104736328125,267.4063415527344,246.8780670166016,-0.01608639944599466,0.06572746419969433
934,934,934,934,2022-10-19,258.9794616699219,260.9293518066406,257.1275329589844,-0.007472866211554852,0.007202374205616202
935,935,935,935,2022-10-20,252.6495056152344,258.0975646972656,272.09991455078125,-0.02110852571748012,-0.07148259846997074
936,936,936,936,2022-10-21,261.6349182128906,269.1701354980469,270.7182922363281,-0.02799425453055482,-0.03355286393247492
937,937,937,937,2022-10-24,266.1814880371094,252.67889404296875,269.4934387207031,0.05343775959318742,-0.012289541071262122
938,938,938,938,2022-10-25,272.6584167480469,261.6741027832031,266.3872375488281,0.041977077013021225,0.023541590268825408
939,939,939,939,2022-10-26,286.6117858886719,263.104736328125,267.4063415527344,0.08934483616148436,0.07182119999255909
940,940,940,940,2022-10-27,293.9901733398437,258.9794616699219,260.9293518066406,0.13518721308697512,0.1267041109185083
941,941,941,941,2022-10-28,305.88580322265625,252.6495056152344,258.0975646972656,0.2107120592925149,0.18515571265247543
942,942,942,942,2022-10-31,302.897216796875,261.6349182128906,269.1701354980469,0.15770944821061494,0.12530023524497902
943,943,943,943,2022-11-01,307.79656982421875,266.1814880371094,252.67889404296875,0.15634100663419415,0.21813327935445637
944,944,944,944,2022-11-02,302.5542297363281,272.6584167480469,261.6741027832031,0.10964566340861137,0.15622534487867967
945,945,945,945,2022-11-03,301.72137451171875,286.6117858886719,263.104736328125,0.052717959857086605,0.14677287350476997
946,946,946,946,2022-11-04,308.80517578125,293.9901733398437,258.9794616699219,0.0503928490979888,0.19239253101403353
947,947,947,947,2022-11-07,312.82916259765625,305.88580322265625,252.6495056152344,0.02269918806903859,0.2381942400238486
948,948,948,948,2022-11-08,315.08221435546875,302.897216796875,261.6349182128906,0.04022815953031711,0.20428196858298708
949,949,949,949,2022-11-09,309.9267883300781,307.79656982421875,266.1814880371094,0.00692086499559097,0.1643438866299749
950,950,950,950,2022-11-10,326.2096862792969,302.5542297363281,272.6584167480469,0.07818583981980409,0.19640424150461744
951,951,951,951,2022-11-11,325.816162109375,301.72137451171875,286.6117858886719,0.07985774172164395,0.13678563880108974
952,952,952,952,2022-11-14,315.3773803710937,308.80517578125,293.9901733398437,0.021282689233483865,0.07274803367841498
953,953,953,953,2022-11-15,318.2010498046875,312.82916259765625,305.88580322265625,0.017171951497182647,0.040260928922768224
954,954,954,954,2022-11-16,315.54461669921875,315.08221435546875,302.897216796875,0.00146756091801592,0.041754757723063474
955,955,955,955,2022-11-17,316.3809509277344,309.9267883300781,307.79656982421875,0.02082479747049959,0.02788978807794429
956,956,956,956,2022-11-18,323.3958740234375,326.2096862792969,302.5542297363281,-0.008625777756489539,0.0688856483853244
957,957,957,957,2022-11-21,320.4245910644531,325.816162109375,301.72137451171875,-0.016547893173917916,0.061988371168606005
958,958,958,958,2022-11-22,325.0881042480469,315.3773803710937,308.80517578125,0.03079080644758636,0.05272880684594261
959,959,959,959,2022-11-23,327.23291015625,318.2010498046875,312.82916259765625,0.02838413121863126,0.046043493640390176
960,960,960,960,2022-11-25,327.0459899902344,315.54461669921875,315.08221435546875,0.036449277478813435,0.037970329931947155
961,961,961,961,2022-11-28,320.49346923828125,316.3809509277344,309.9267883300781,0.012998628073174423,0.034094119340692064
962,962,962,962,2022-11-29,319.24395751953125,323.3958740234375,326.2096862792969,-0.012838495594428512,-0.021353531341192777
963,963,963,963,2022-11-30,326.5934143066406,320.4245910644531,325.816162109375,0.019252028134590482,0.0023855544557200847
964,964,964,964,2022-12-01,325.58984375,325.0881042480469,315.3773803710937,0.0015433954530994498,0.03238172429135422
965,965,965,965,2022-12-02,324.8519592285156,327.23291015625,318.2010498046875,-0.007276013059314579,0.020901594849892735
966,966,966,966,2022-12-05,315.9873962402344,327.0459899902344,315.54461669921875,-0.03381357389622852,0.001403223245090901
967,967,967,967,2022-12-06,316.6072082519531,320.49346923828125,316.3809509277344,-0.012125866388368656,0.0007151420575584044
