,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ALLE,ALLE_6m,ALLE_12m,ALLE_6m_ret,ALLE_12m_ret
484,484,484,484,2021-01-06,112.80587005615234,110.12297821044922,108.48825073242188,0.024362688780319885,0.03979803614291422
485,485,485,485,2021-01-07,115.77722930908205,109.18060302734376,109.3825454711914,0.06041939775773342,0.058461647700225106
486,486,486,486,2021-01-08,115.37335205078124,110.52684783935548,108.4594268798828,0.04384911273747605,0.06374665042768024
487,487,487,487,2021-01-11,115.70990753173828,111.91156768798828,108.07476043701172,0.03394054718579098,0.07064690279074437
488,488,488,488,2021-01-12,115.27718353271484,110.08453369140624,108.4305648803711,0.0471696583269805,0.06314288466446216
489,489,489,489,2021-01-13,112.51736450195312,110.29606628417967,108.69019317626952,0.020139414691819013,0.03521174462793386
490,490,490,490,2021-01-14,111.8154067993164,112.80587005615234,110.12297821044922,-0.008780245711884516,0.01536853267474192
491,491,491,491,2021-01-15,110.01721954345705,115.77722930908205,109.18060302734376,-0.04975079987661413,0.007662684514608831
492,492,492,492,2021-01-19,110.30567932128906,115.37335205078124,110.52684783935548,-0.043924117999637025,-0.002001038864221316
493,493,493,493,2021-01-20,109.80565643310548,115.70990753173828,111.91156768798828,-0.05102632284978115,-0.018817636982390584
494,494,494,494,2021-01-21,110.62301635742188,115.27718353271484,110.08453369140624,-0.040373706510379415,0.00489153787511265
495,495,495,495,2021-01-22,109.24793243408205,112.51736450195312,110.29606628417967,-0.029057133379748912,-0.009502912346820214
496,496,496,496,2021-01-25,107.7862777709961,111.8154067993164,112.80587005615234,-0.03603375548730681,-0.0444976159720909
497,497,497,497,2021-01-26,106.98815155029295,110.01721954345705,115.77722930908205,-0.02753267175569374,-0.0759136991897218
498,498,498,498,2021-01-27,107.84397888183594,110.30567932128906,115.37335205078124,-0.022317077911128136,-0.06526093794718968
499,499,499,499,2021-01-28,106.23810577392578,109.80565643310548,115.70990753173828,-0.032489680177387625,-0.08185817411715124
500,500,500,500,2021-01-29,102.90132904052734,110.62301635742188,115.27718353271484,-0.06980181494912263,-0.10735736346885438
501,501,501,501,2021-02-01,106.08423614501952,109.24793243408205,112.51736450195312,-0.028958866484465884,-0.05717453821824936
502,502,502,502,2021-02-02,106.63236236572266,107.7862777709961,111.8154067993164,-0.010705587289367768,-0.046353580261941474
503,503,503,503,2021-02-03,107.151611328125,106.98815155029295,110.01721954345705,0.0015278306566051114,-0.026046906359055266
504,504,504,504,2021-02-04,107.57472229003906,107.84397888183594,110.30567932128906,-0.0024967234572446095,-0.02475808179645489
505,505,505,505,2021-02-05,109.42100524902344,106.23810577392578,109.80565643310548,0.02996005484012354,-0.0035030179371167147
506,506,506,506,2021-02-08,112.5365982055664,102.90132904052734,110.62301635742188,0.0936360031000596,0.01729822518997093
507,507,507,507,2021-02-09,112.23851776123048,106.08423614501952,109.24793243408205,0.05801315859783274,0.027374296799190123
508,508,508,508,2021-02-10,113.38282012939452,106.63236236572266,107.7862777709961,0.06330590089075838,0.0519225867534725
509,509,509,509,2021-02-11,114.53675079345705,107.151611328125,106.98815155029295,0.0689223369932992,0.07055546930928758
510,510,510,510,2021-02-12,113.7193832397461,107.57472229003906,107.84397888183594,0.057119933185976635,0.05448059705167041
511,511,511,511,2021-02-16,105.59381866455078,109.42100524902344,106.23810577392578,-0.03497670831813904,-0.006064557577354024
512,512,512,512,2021-02-17,105.10340118408205,112.5365982055664,102.90132904052734,-0.06605137475282852,0.02139984161611186
513,513,513,513,2021-02-18,104.15142059326172,112.23851776123048,106.08423614501952,-0.07205277946714128,-0.018219630191950498
514,514,514,514,2021-02-19,104.87261962890624,113.38282012939452,106.63236236572266,-0.07505723081130178,-0.016502895535418616
515,515,515,515,2021-02-22,104.8052978515625,114.53675079345705,107.151611328125,-0.08496358482739896,-0.021897136659732586
516,516,516,516,2021-02-23,104.61298370361328,113.7193832397461,107.57472229003906,-0.08007781326895236,-0.02753191942657729
517,517,517,517,2021-02-24,105.13224792480467,105.59381866455078,109.42100524902344,-0.004371190904767119,-0.039195009353627186
518,518,518,518,2021-02-25,103.45906829833984,105.10340118408205,112.5365982055664,-0.015644906513179846,-0.08066291368293343
519,519,519,519,2021-02-26,104.60335540771484,104.15142059326172,112.23851776123048,0.004339209315425974,-0.06802622224358157
520,520,520,520,2021-03-01,107.41126251220705,104.87261962890624,113.38282012939452,0.02420691780451234,-0.05266721722367307
521,521,521,521,2021-03-02,108.4594268798828,104.8052978515625,114.53675079345705,0.034865880859340725,-0.053060034194032824
522,522,522,522,2021-03-03,107.84397888183594,104.61298370361328,113.7193832397461,0.030885221545507546,-0.05166581272713622
523,523,523,523,2021-03-04,106.16117095947266,105.13224792480467,105.59381866455078,0.009786940305926972,0.005372968816709234
524,524,524,524,2021-03-05,108.95943450927734,103.45906829833984,105.10340118408205,0.053164660202393854,0.03668799755054253
525,525,525,525,2021-03-08,112.01734161376952,104.60335540771484,104.15142059326172,0.07087713560580355,0.07552389564830086
526,526,526,526,2021-03-09,110.0460433959961,107.41126251220705,104.87261962890624,0.02452983813954912,0.049330547719663276
527,527,527,527,2021-03-10,111.4980697631836,108.4594268798828,104.8052978515625,0.028016401807710478,0.06385909919458621
528,528,528,528,2021-03-11,110.58455657958984,107.84397888183594,104.61298370361328,0.02541243123787873,0.05708252135217817
529,529,529,529,2021-03-12,112.78663635253906,106.16117095947266,105.13224792480467,0.06240949806022478,0.0728072363981902
530,530,530,530,2021-03-15,113.59437561035156,108.95943450927734,103.45906829833984,0.042538226468856966,0.09796441702707992
531,531,531,531,2021-03-16,117.02815246582033,112.01734161376952,104.60335540771484,0.04473245642025536,0.11878010040573805
532,532,532,532,2021-03-17,118.21453094482422,110.0460433959961,107.41126251220705,0.07422790767164766,0.10057854437181946
533,533,533,533,2021-03-18,117.65511322021484,111.4980697631836,108.4594268798828,0.05522107665279319,0.08478457433226283
534,534,534,534,2021-03-19,115.66812896728516,110.58455657958984,107.84397888183594,0.0459700029093717,0.07255064368518993
535,535,535,535,2021-03-22,116.17935943603516,112.78663635253906,106.16117095947266,0.030080896045976635,0.09436772772963264
536,536,536,536,2021-03-23,115.06047821044922,113.59437561035156,108.95943450927734,0.012906471752850202,0.05599371664004371
537,537,537,537,2021-03-24,117.33680725097656,117.02815246582033,112.01734161376952,0.00263744046755221,0.04748787607858351
538,538,538,538,2021-03-25,119.1019287109375,118.21453094482422,110.0460433959961,0.007506672479438814,0.08229178474281151
539,539,539,539,2021-03-26,122.25597381591795,117.65511322021484,111.4980697631836,0.03910463786721863,0.0964851147251573
540,540,540,540,2021-03-29,121.8026351928711,115.66812896728516,110.58455657958984,0.053035406385115724,0.10144344708031072
541,541,541,541,2021-03-30,120.8477554321289,116.17935943603516,112.78663635253906,0.04018266255516778,0.07147228909631687
542,542,542,542,2021-03-31,121.16605377197266,115.06047821044922,113.59437561035156,0.05306405515155377,0.06665539663330922
543,543,543,543,2021-04-01,123.22052001953124,117.33680725097656,117.02815246582033,0.050143794657457885,0.05291348639823634
544,544,544,544,2021-04-05,125.41969299316406,119.1019287109375,118.21453094482422,0.053045020770065676,0.06094988484709041
545,545,545,545,2021-04-06,126.83757019042967,122.25597381591795,117.65511322021484,0.03747543969843359,0.07804554106397443
546,546,546,546,2021-04-07,126.70252990722656,121.8026351928711,115.66812896728516,0.040228150290809506,0.09539707297471978
547,547,547,547,2021-04-08,126.21060943603516,120.8477554321289,116.17935943603516,0.04437694340891718,0.08634278970631537
548,548,548,548,2021-04-09,127.02081298828124,121.16605377197266,115.06047821044922,0.04832012790749873,0.10394824499126609
549,549,549,549,2021-04-12,126.94367218017578,123.22052001953124,117.33680725097656,0.030215358286545202,0.081874265665425
550,550,550,550,2021-04-13,124.75414276123048,125.41969299316406,119.1019287109375,-0.005306584763924205,0.04745694810712098
551,551,551,551,2021-04-14,125.62224578857422,126.83757019042967,122.25597381591795,-0.009581738281731589,0.02753462156151887
552,552,552,552,2021-04-15,125.90196228027344,126.70252990722656,121.8026351928711,-0.00631848178200789,0.03365548767406534
553,553,553,553,2021-04-16,128.2940216064453,126.21060943603516,120.8477554321289,0.016507425007451948,0.0616169174817518
554,554,554,554,2021-04-19,127.64777374267578,127.02081298828124,121.16605377197266,0.004935889950983041,0.05349452069225058
555,555,555,555,2021-04-20,127.75386810302734,126.94367218017578,123.22052001953124,0.006382326184023013,0.03679052874291999
556,556,556,556,2021-04-21,128.3712158203125,124.75414276123048,125.41969299316406,0.028993610785373436,0.023533168968204343
557,557,557,557,2021-04-22,130.6860809326172,125.62224578857422,126.83757019042967,0.04031001923469457,0.030342040898524658
558,558,558,558,2021-04-23,133.44468688964844,125.90196228027344,126.70252990722656,0.059909507943839424,0.05321248902731912
559,559,559,559,2021-04-26,131.41915893554688,128.2940216064453,126.21060943603516,0.024359181277271214,0.041268713642900634
560,560,560,560,2021-04-27,132.7694854736328,127.64777374267578,127.02081298828124,0.040123784228950576,0.0452577207633047
561,561,561,561,2021-04-28,131.66026306152344,127.75386810302734,126.94367218017578,0.0305775082704014,0.03715499008610079
562,562,562,562,2021-04-29,132.35475158691406,128.3712158203125,124.75414276123048,0.031031378344016813,0.06092470083523027
563,563,563,563,2021-04-30,129.61544799804688,130.6860809326172,125.62224578857422,-0.008192402181853908,0.03178738116331181
564,564,564,564,2021-05-03,131.2455291748047,133.44468688964844,125.90196228027344,-0.016479919628889617,0.042442284439028866
565,565,565,565,2021-05-04,132.5380401611328,131.41915893554688,128.2940216064453,0.008513836450092294,0.033080407812816404
566,566,566,566,2021-05-05,131.40951538085938,132.7694854736328,127.64777374267578,-0.01024309228827669,0.029469700315861935
567,567,567,567,2021-05-06,135.19053649902344,131.66026306152344,127.75386810302734,0.02681350739706745,0.058210905911661115
568,568,568,568,2021-05-07,136.24185180664062,132.35475158691406,128.3712158203125,0.02936879993442476,0.061311532620716536
569,569,569,569,2021-05-10,137.49578857421875,129.61544799804688,130.6860809326172,0.060797850085667404,0.0521073674641197
570,570,570,570,2021-05-11,134.78543090820312,131.2455291748047,133.44468688964844,0.026971598618675152,0.010047189212286867
571,571,571,571,2021-05-12,130.5896453857422,132.5380401611328,131.41915893554688,-0.014700645739305296,-0.006311968182748151
572,572,572,572,2021-05-13,134.27418518066406,131.40951538085938,132.7694854736328,0.021799561405444035,0.011333174197847296
573,573,573,573,2021-05-14,135.27734375,135.19053649902344,131.66026306152344,0.0006421104111618003,0.027472835040488475
574,574,574,574,2021-05-17,134.00411987304688,136.24185180664062,132.35475158691406,-0.016424702864209606,0.012461723257813695
575,575,575,575,2021-05-18,132.32582092285156,137.49578857421875,129.61544799804688,-0.03760091639880658,0.02091087880856235
576,576,576,576,2021-05-19,132.7791748046875,134.78543090820312,131.2455291748047,-0.01488481425623811,0.011685317126804096
577,577,577,577,2021-05-20,132.75022888183594,130.5896453857422,132.5380401611328,0.01654483010281327,0.0016009646773496033
578,578,578,578,2021-05-21,132.63449096679688,134.27418518066406,131.40951538085938,-0.012211537248660309,0.009321818000676663
579,579,579,579,2021-05-24,133.8112335205078,135.27734375,135.19053649902344,-0.010837810595997754,-0.010202659255853952
580,580,580,580,2021-05-25,134.30313110351562,134.00411987304688,136.24185180664062,0.0022313584892168503,-0.014229993775161653
581,581,581,581,2021-05-26,134.13917541503906,132.32582092285156,137.49578857421875,0.013703708615151688,-0.024412479785646868
582,582,582,582,2021-05-27,135.20980834960938,132.7791748046875,134.78543090820312,0.018305834092561923,0.0031485408960503225
583,583,583,583,2021-05-28,135.49920654296875,132.75022888183594,130.5896453857422,0.02070789394705863,0.03759533263701309
584,584,584,584,2021-06-01,134.41888427734375,132.63449096679688,134.27418518066406,0.013453463707216118,0.0010776389853714985
585,585,585,585,2021-06-02,133.43505859375,133.8112335205078,135.27734375,-0.0028112357749109362,-0.013618578730039577
586,586,586,586,2021-06-03,133.0492401123047,134.30313110351562,134.00411987304688,-0.009336275192605048,-0.007125749280296967
587,587,587,587,2021-06-04,133.9076690673828,134.13917541503906,132.32582092285156,-0.00172586678679032,0.011954191052806706
588,588,588,588,2021-06-07,133.1071014404297,135.20980834960938,132.7791748046875,-0.015551437686700642,0.0024697143676675193
589,589,589,589,2021-06-08,134.0716552734375,135.49920654296875,132.75022888183594,-0.010535495416931107,0.009954230608353987
590,590,590,590,2021-06-09,133.19390869140625,134.41888427734375,132.63449096679688,-0.009113121214501585,0.004217739447195612
591,591,591,591,2021-06-10,133.7436981201172,133.43505859375,133.8112335205078,0.002313031744579641,-0.0005047065079201163
592,592,592,592,2021-06-11,133.7823028564453,133.0492401123047,134.30313110351562,0.005509710115757516,-0.0038780052467196624
593,593,593,593,2021-06-14,133.4061279296875,133.9076690673828,134.13917541503906,-0.003745425046887574,-0.005464827728987043
594,594,594,594,2021-06-15,133.93798828125,133.1071014404297,135.20980834960938,0.006242242764125994,-0.009406270771946224
595,595,595,595,2021-06-16,134.5472412109375,134.0716552734375,135.49920654296875,0.0035472519268151537,-0.007025615546533581
596,596,596,596,2021-06-17,132.06187438964844,133.19390869140625,134.41888427734375,-0.00849914468972146,-0.0175348121684461
597,597,597,597,2021-06-18,130.21478271484375,133.7436981201172,133.43505859375,-0.0263856574543353,-0.02413365657304911
598,598,598,598,2021-06-21,133.2320556640625,133.7823028564453,133.0492401123047,-0.004113004340889903,0.0013740443132443936
599,599,599,599,2021-06-22,134.1217498779297,133.4061279296875,133.9076690673828,0.005364235956382357,0.0015987195657864994
600,600,600,600,2021-06-23,133.59950256347656,133.93798828125,133.1071014404297,-0.002527182333533884,0.0036992851449570985
601,601,601,601,2021-06-24,134.15074157714844,134.5472412109375,134.0716552734375,-0.0029469176047054457,0.000589880862958303
602,602,602,602,2021-06-25,134.27647399902344,132.06187438964844,133.19390869140625,0.016769409184976602,0.008127738860230993
603,603,603,603,2021-06-28,134.7406768798828,130.21478271484375,133.7436981201172,0.03475714562263077,0.007454398029806519
604,604,604,604,2021-06-29,134.6052703857422,133.2320556640625,133.7823028564453,0.010306939383583291,0.006151542556267486
605,605,605,605,2021-06-30,134.71163940429688,134.1217498779297,133.4061279296875,0.004398164554996198,0.009785993303826679
606,606,606,606,2021-07-01,135.59169006347656,133.59950256347656,133.93798828125,0.014911638604742983,0.012346771841563298
607,607,607,607,2021-07-02,135.42726135253906,134.15074157714844,134.5472412109375,0.009515562570755698,0.006540603387191757
608,608,608,608,2021-07-06,133.9960174560547,134.27647399902344,132.06187438964844,-0.0020886498923913255,0.014645733867895583
609,609,609,609,2021-07-07,135.40794372558594,134.7406768798828,130.21478271484375,0.004952230173950856,0.039881501181894485
610,610,610,610,2021-07-08,132.9902801513672,134.6052703857422,133.2320556640625,-0.011997971771438687,-0.0018146947556294535
611,611,611,611,2021-07-09,133.71559143066406,134.71163940429688,134.1217498779297,-0.007393926597860423,-0.00302828174874914
612,612,612,612,2021-07-12,133.57049560546875,135.59169006347656,133.59950256347656,-0.014906477359059367,-0.00021711875756447174
613,613,613,613,2021-07-13,129.6248779296875,135.42726135253906,134.15074157714844,-0.042845017797022544,-0.03373714967395969
614,614,614,614,2021-07-14,131.3946075439453,133.9960174560547,134.27647399902344,-0.01941408380262144,-0.021462184470967594
615,615,615,615,2021-07-15,132.79689025878906,135.40794372558594,134.7406768798828,-0.01928286771777854,-0.014426130743179888
616,616,616,616,2021-07-16,133.93798828125,132.9902801513672,134.6052703857422,0.007126145826628516,-0.004957325241277233
617,617,617,617,2021-07-19,131.43331909179688,133.71559143066406,134.71163940429688,-0.01706810936891101,-0.024335835618933377
618,618,618,618,2021-07-20,136.6941375732422,133.57049560546875,135.59169006347656,0.02338571818285251,0.008130642145175226
619,619,619,619,2021-07-21,135.8430938720703,129.6248779296875,135.42726135253906,0.04797085283085667,0.003070522990557878
620,620,620,620,2021-07-22,131.4913330078125,131.3946075439453,133.9960174560547,0.0007361448515672553,-0.01869223052889335
621,621,621,621,2021-07-23,134.59561157226562,132.79689025878906,135.40794372558594,0.013544905381227546,-0.005999146955267043
622,622,622,622,2021-07-26,133.50282287597656,133.93798828125,132.9902801513672,-0.0032490065802665002,0.0038539863516793282
623,623,623,623,2021-07-27,132.1973114013672,131.43331909179688,133.71559143066406,0.0058127749862020295,-0.011354547461910225
624,624,624,624,2021-07-28,131.1238555908203,136.6941375732422,133.57049560546875,-0.04074996983273882,-0.01831721896035443
625,625,625,625,2021-07-29,131.0368194580078,135.8430938720703,129.6248779296875,-0.035381072950155246,0.010892519637211828
626,626,626,626,2021-07-30,132.10057067871094,131.4913330078125,131.3946075439453,0.004633291464633871,0.0053728470898588565
627,627,627,627,2021-08-02,131.3946075439453,134.59561157226562,132.79689025878906,-0.023782380353475796,-0.010559605063876432
628,628,628,628,2021-08-03,133.27073669433594,133.50282287597656,133.93798828125,-0.0017384365112356193,-0.004981794899837744
629,629,629,629,2021-08-04,131.0078125,132.1973114013672,131.43331909179688,-0.008997905394276362,-0.0032374332074782686
630,630,630,630,2021-08-05,132.7775115966797,131.1238555908203,136.6941375732422,0.012611404678487315,-0.02865247951444827
631,631,631,631,2021-08-06,133.0095977783203,131.0368194580078,135.8430938720703,0.015055145023149086,-0.020858595111345357
632,632,632,632,2021-08-09,131.8684844970703,132.10057067871094,131.4913330078125,-0.0017568900758581085,0.002868261204983069
633,633,633,633,2021-08-10,131.9845428466797,131.3946075439453,134.59561157226562,0.004489798430556302,-0.019399360016905343
634,634,634,634,2021-08-11,132.6518096923828,133.27073669433594,133.50282287597656,-0.004644132817939406,-0.006374495799121305
635,635,635,635,2021-08-12,132.58412170410156,131.0078125,132.1973114013672,0.01203217711998339,0.002926007334294267
636,636,636,636,2021-08-13,133.464111328125,132.7775115966797,131.1238555908203,0.005171054368987571,0.017847673306736755
637,637,637,637,2021-08-16,135.3595733642578,133.0095977783203,131.0368194580078,0.017667714399483225,0.03298884942514402
638,638,638,638,2021-08-17,135.4756317138672,131.8684844970703,132.10057067871094,0.02735412657963021,0.02554917831025061
639,639,639,639,2021-08-18,135.34991455078125,131.9845428466797,131.3946075439453,0.025498226015836956,0.030102506341541213
640,640,640,640,2021-08-19,135.60133361816406,132.6518096923828,133.27073669433594,0.022235082450975607,0.01748768695691605
641,641,641,641,2021-08-20,134.01536560058594,132.58412170410156,131.0078125,0.010794987198230244,0.02295705151619054
642,642,642,642,2021-08-23,134.508544921875,133.464111328125,132.7775115966797,0.007825576354247188,0.013037097204031456
643,643,643,643,2021-08-24,135.77540588378906,135.3595733642578,133.0095977783203,0.0030720584380996563,0.020794049088685762
644,644,644,644,2021-08-25,136.4910430908203,135.4756317138672,131.8684844970703,0.007495158827513171,0.03505430893044581
645,645,645,645,2021-08-26,135.42726135253906,135.34991455078125,131.9845428466797,0.0005714580760136645,0.026084255259031464
646,646,646,646,2021-08-27,136.8295135498047,135.60133361816406,132.6518096923828,0.009057285049268282,0.031493756980096155
647,647,647,647,2021-08-30,138.36712646484375,134.01536560058594,132.58412170410156,0.03247210381254062,0.04361762695572691
648,648,648,648,2021-08-31,139.24716186523438,134.508544921875,133.464111328125,0.03522911459722988,0.04333037907765025
649,649,649,649,2021-09-01,139.7886962890625,135.77540588378906,135.3595733642578,0.029558301661115616,0.03272116492924915
650,650,650,650,2021-09-02,142.84466552734375,136.4910430908203,135.4756317138672,0.046549739035225635,0.054393795550187196
651,651,651,651,2021-09-03,143.25082397460938,135.42726135253906,135.34991455078125,0.05776948115124547,0.05837395206381024
652,652,652,652,2021-09-07,138.43484497070312,136.8295135498047,135.60133361816406,0.011732347643800711,0.02089589590997587
653,653,653,653,2021-09-08,140.07884216308594,138.36712646484375,134.01536560058594,0.012370826380333266,0.04524463695134284
654,654,654,654,2021-09-09,138.560546875,139.24716186523438,134.508544921875,-0.0049309083290249855,0.030124494733613227
655,655,655,655,2021-09-10,139.7983856201172,139.7886962890625,135.77540588378906,6.931412418831329e-05,0.029629664593095795
656,656,656,656,2021-09-13,137.58380126953125,142.84466552734375,136.4910430908203,-0.03682926652102003,0.008006079768793528
657,657,657,657,2021-09-14,134.96307373046875,143.25082397460938,135.42726135253906,-0.05785481726520192,-0.0034275788894670978
658,658,658,658,2021-09-15,136.91188049316406,138.43484497070312,136.8295135498047,-0.011001308795205222,0.000601967669273229
659,659,659,659,2021-09-16,136.90220642089844,140.07884216308594,138.36712646484375,-0.022677484287663696,-0.010587197128195891
660,660,660,660,2021-09-17,134.22622680664062,138.560546875,139.24716186523438,-0.03128105486094468,-0.03605771917601519
661,661,661,661,2021-09-20,133.08212280273438,139.7983856201172,139.7886962890625,-0.04804249196148325,-0.04797650786054919
662,662,662,662,2021-09-21,131.1914520263672,137.58380126953125,142.84466552734375,-0.04646149607860617,-0.08157961977758188
663,663,663,663,2021-09-22,132.21920776367188,134.96307373046875,143.25082397460938,-0.020330494045182945,-0.07700909429248948
664,664,664,664,2021-09-23,134.40072631835938,136.91188049316406,138.43484497070312,-0.01834138984695388,-0.02914091934871954
665,665,665,665,2021-09-24,133.15968322753906,136.90220642089844,140.07884216308594,-0.027337201431605784,-0.04939474676333555
666,666,666,666,2021-09-27,132.723388671875,134.22622680664062,138.560546875,-0.01119630768531199,-0.042127130231312426
667,667,667,667,2021-09-28,130.49339294433594,133.08212280273438,139.7983856201172,-0.019452123274556365,-0.06656008675998792
668,668,668,668,2021-09-29,131.10421752929688,131.1914520263672,137.58380126953125,-0.0006649404036840334,-0.047095542356332065
669,669,669,669,2021-09-30,128.15675354003906,132.21920776367188,134.96307373046875,-0.030725144193073928,-0.0504309808772021
670,670,670,670,2021-10-01,128.43792724609375,134.40072631835938,136.91188049316406,-0.04436582476601614,-0.061893483725054876
671,671,671,671,2021-10-04,126.29519653320312,133.15968322753906,136.90220642089844,-0.051550788706865025,-0.07747873584363307
672,672,672,672,2021-10-05,125.74253845214844,132.723388671875,134.22622680664062,-0.05259698602922913,-0.0632044016756379
673,673,673,673,2021-10-06,125.38381958007812,130.49339294433594,133.08212280273438,-0.03915580129361329,-0.0578462610944922
674,674,674,674,2021-10-07,127.53623962402344,131.10421752929688,131.1914520263672,-0.027214821708356762,-0.027861665877507935
675,675,675,675,2021-10-08,127.44895935058594,128.15675354003906,132.21920776367188,-0.005522878583468449,-0.03607833153570439
676,676,676,676,2021-10-11,125.17050170898438,128.43792724609375,134.40072631835938,-0.025439724909674166,-0.06867689529825205
677,677,677,677,2021-10-12,124.45301818847656,126.29519653320312,133.15968322753906,-0.01458628986132704,-0.0653851438215336
678,678,678,678,2021-10-13,124.99597930908205,125.74253845214844,132.723388671875,-0.005937204324457768,-0.05822191130078069
679,679,679,679,2021-10-14,128.33128356933594,125.38381958007812,130.49339294433594,0.023507530709537594,-0.016568726785441745
680,680,680,680,2021-10-15,130.018310546875,127.53623962402344,131.10421752929688,0.01946169128216968,-0.008282776884574461
681,681,681,681,2021-10-18,130.72608947753906,127.44895935058594,128.15675354003906,0.02571327489570474,0.020048385017004122
682,682,682,682,2021-10-19,130.61944580078125,125.17050170898438,128.43792724609375,0.043532174253526845,0.016985002806122917
683,683,683,683,2021-10-20,132.6846160888672,124.45301818847656,126.29519653320312,0.06614221189818292,0.05059115256203972
684,684,684,684,2021-10-21,127.51685333251952,124.99597930908205,125.74253845214844,0.020167640890304206,0.014110697161138441
685,685,685,685,2021-10-22,129.45596313476562,128.33128356933594,125.38381958007812,0.008763876851757946,0.032477424665522836
686,686,686,686,2021-10-25,127.11930847167967,130.018310546875,127.53623962402344,-0.02229687544009551,-0.003269119064297943
687,687,687,687,2021-10-26,125.54862213134766,130.72608947753906,127.44895935058594,-0.03960546335382409,-0.014910574624707906
688,688,688,688,2021-10-27,123.51254272460938,130.61944580078125,125.17050170898438,-0.054409226992213844,-0.013245604689111845
689,689,689,689,2021-10-28,124.05550384521484,132.6846160888672,124.45301818847656,-0.06503476060761171,-0.003194091626285034
690,690,690,690,2021-10-29,124.39485931396484,127.51685333251952,124.99597930908205,-0.024482991361256423,-0.0048091146486463066
691,691,691,691,2021-11-01,125.91705322265624,129.45596313476562,128.33128356933594,-0.027336785625126647,-0.018812484996110213
692,692,692,692,2021-11-02,127.2065658569336,127.11930847167967,130.018310546875,0.0006864211763184525,-0.021625759311244885
693,693,693,693,2021-11-03,125.45167541503906,125.54862213134766,130.72608947753906,-0.000772184629849404,-0.040347065253613645
694,694,694,694,2021-11-04,127.09022521972656,123.51254272460938,130.61944580078125,0.028966147212224458,-0.027019105458749193
695,695,695,695,2021-11-05,127.4101791381836,124.05550384521484,132.6846160888672,0.027041728814824806,-0.03975168415267505
696,696,696,696,2021-11-08,128.0016326904297,124.39485931396484,127.51685333251952,0.02899455328263656,0.0038016885238378872
697,697,697,697,2021-11-09,128.92269897460938,125.91705322265624,129.45596313476562,0.023870045200615753,-0.004119270733022318
698,698,698,698,2021-11-10,128.5930633544922,127.2065658569336,127.11930847167967,0.010899574941107604,0.01159347781647857
699,699,699,699,2021-11-11,128.3797607421875,125.45167541503906,125.54862213134766,0.023340344538733904,0.02255013685357632
700,700,700,700,2021-11-12,131.06546020507812,127.09022521972656,123.51254272460938,0.03127884129939007,0.061151016033320404
701,701,701,701,2021-11-15,129.96011352539062,127.4101791381836,124.05550384521484,0.020013584506787918,0.047596515246457916
702,702,702,702,2021-11-16,131.5308380126953,128.0016326904297,124.39485931396484,0.027571564894027345,0.057365543384069406
703,703,703,703,2021-11-17,132.31617736816406,128.92269897460938,125.91705322265624,0.026321806947456228,0.05082015486966962
704,704,704,704,2021-11-18,130.8230438232422,128.5930633544922,127.2065658569336,0.01734137449235984,0.028429963044328765
705,705,705,705,2021-11-19,129.7274627685547,128.3797607421875,125.45167541503906,0.010497776429679195,0.034083142687172385
706,706,706,706,2021-11-22,128.54457092285156,131.06546020507812,127.09022521972656,-0.01923381856884432,0.011443411171949469
707,707,707,707,2021-11-23,128.02098083496094,129.96011352539062,127.4101791381836,-0.014920983352717965,0.004793978792815956
708,708,708,708,2021-11-24,128.0016326904297,131.5308380126953,128.0016326904297,-0.026831770979251157,0.0
709,709,709,709,2021-11-26,125.43228149414062,132.31617736816406,128.92269897460938,-0.052026109058979975,-0.027073723310401476
710,710,710,710,2021-11-29,124.76326751708984,130.8230438232422,128.5930633544922,-0.046320404487299904,-0.02978228947579198
711,711,711,711,2021-11-30,119.8766860961914,129.7274627685547,128.3797607421875,-0.07593439709784455,-0.06623376299222106
712,712,712,712,2021-12-01,119.05255889892578,128.54457092285156,131.06546020507812,-0.07384218528857656,-0.09165573666285354
713,713,713,713,2021-12-02,124.52088165283205,128.02098083496094,129.96011352539062,-0.02734004347803798,-0.041853086497157466
714,714,714,714,2021-12-03,125.28684997558594,128.0016326904297,131.5308380126953,-0.021208969430955738,-0.047471666199729534
715,715,715,715,2021-12-06,127.59442138671876,125.43228149414062,132.31617736816406,0.017237507496657756,-0.035685402007248235
716,716,716,716,2021-12-07,127.73014831542967,124.76326751708984,130.8230438232422,0.023780082530568736,-0.023641824998288485
717,717,717,717,2021-12-08,128.44760131835938,119.8766860961914,129.7274627685547,0.07149776575647504,-0.009865771077930519
718,718,718,718,2021-12-09,126.906005859375,119.05255889892578,128.54457092285156,0.06596621721601714,-0.012747057707011011
719,719,719,719,2021-12-10,127.07083129882812,124.52088165283205,128.02098083496094,0.02047808859164202,-0.007421826718838398
720,720,720,720,2021-12-13,126.48910522460938,125.28684997558594,128.0016326904297,0.009596021044967706,-0.011816470102989585
721,721,721,721,2021-12-14,125.68437957763672,127.59442138671876,125.43228149414062,-0.014969634160517109,0.0020098341550764953
722,722,722,722,2021-12-15,126.39215087890624,127.73014831542967,124.76326751708984,-0.0104751889367517,0.013055792736377914
723,723,723,723,2021-12-16,127.61380004882812,128.44760131835938,119.8766860961914,-0.0064913728319819786,0.06454227427031389
