,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CL,CL_6m,CL_12m,CL_6m_ret,CL_12m_ret
724,724,724,724,2021-12-17,78.03529357910156,73.79671478271484,71.32738494873047,0.05743587379013659,0.09404394448489439
725,725,725,725,2021-12-20,78.07313537597656,75.18750762939453,71.41252136230469,0.03837908500446008,0.09326955394670744
726,726,726,726,2021-12-21,77.66632080078125,76.76750946044922,72.63299560546875,0.01170822587119491,0.06929805322436033
727,727,727,727,2021-12-22,78.0163803100586,77.70415496826172,74.34546661376953,0.004018129299834694,0.049376429572494995
728,728,728,728,2021-12-23,78.32858276367188,78.30020904541016,73.61695861816406,0.0003623709132789532,0.06400188535288498
729,729,729,729,2021-12-27,79.38823699951172,79.42609405517578,73.56966400146484,-0.0004766324734257754,0.07908929688643163
730,730,730,730,2021-12-28,79.90859985351562,78.03529357910156,73.79671478271484,0.02400588488227018,0.08282055764672536
731,731,731,731,2021-12-29,80.33435821533203,78.07313537597656,75.18750762939453,0.02896287984933754,0.0684535336815093
732,732,732,732,2021-12-30,80.03160095214844,77.66632080078125,76.76750946044922,0.03045438649571497,0.042519179202770374
733,733,733,733,2021-12-31,80.74118041992188,78.0163803100586,77.70415496826172,0.03492600014297231,0.03908446662730758
734,734,734,734,2022-01-03,80.03160095214844,78.32858276367188,78.30020904541016,0.021741976279780362,0.022112225852860323
735,735,735,735,2022-01-04,80.29650115966797,79.38823699951172,79.42609405517578,0.011440790153355307,0.010958704627820781
736,736,736,736,2022-01-05,80.62763977050781,79.90859985351562,78.03529357910156,0.008998279513222629,0.03322017605762562
737,737,737,737,2022-01-06,80.09782409667969,80.33435821533203,78.07313537597656,-0.002944370552115827,0.025933231846688942
738,738,738,738,2022-01-07,79.88969421386719,80.03160095214844,77.66632080078125,-0.001773133819553352,0.02862725297351254
739,739,739,739,2022-01-10,79.19901275634766,80.74118041992188,78.0163803100586,-0.019100137693722763,0.015158771037427687
740,740,740,740,2022-01-11,78.6881103515625,80.03160095214844,78.32858276367188,-0.016787001441958216,0.004589992250662478
741,741,741,741,2022-01-12,78.40428161621094,80.29650115966797,79.38823699951172,-0.023565404670552126,-0.012394221366911484
742,742,742,742,2022-01-13,78.09207153320312,80.62763977050781,79.90859985351562,-0.03144787872399257,-0.022732576013626438
743,743,743,743,2022-01-14,78.9530258178711,80.09782409667969,80.33435821533203,-0.014292501596882334,-0.017194789728180115
744,744,744,744,2022-01-18,78.64080810546875,79.88969421386719,80.03160095214844,-0.015632630975594086,-0.017378046048475926
745,745,745,745,2022-01-19,79.5301513671875,79.19901275634766,80.74118041992188,0.004181095184337513,-0.01499890200311671
746,746,746,746,2022-01-20,78.80164337158203,78.6881103515625,80.03160095214844,0.0014428230581760015,-0.015368399056540305
747,747,747,747,2022-01-21,79.5911865234375,78.40428161621094,80.29650115966797,0.015138266466574679,-0.008783877579272903
748,748,748,748,2022-01-24,79.5911865234375,78.09207153320312,80.62763977050781,0.019196763010659534,-0.012854813188385439
749,749,749,749,2022-01-25,77.75527954101562,78.9530258178711,80.09782409667969,-0.01517036572630448,-0.029246044846818364
750,750,750,750,2022-01-26,77.42231750488281,78.64080810546875,79.88969421386719,-0.015494380461499868,-0.030884793505143837
751,751,751,751,2022-01-27,78.66846466064453,79.5301513671875,79.19901275634766,-0.01083471729564045,-0.0066989230956114865
752,752,752,752,2022-01-28,79.00141143798828,78.80164337158203,78.6881103515625,0.0025350748773633747,0.003981555600026665
753,753,753,753,2022-01-31,78.43064880371094,79.5911865234375,78.40428161621094,-0.014581234058934633,0.0003362978010443829
754,754,754,754,2022-02-01,77.9264907836914,79.5911865234375,78.09207153320312,-0.020915578878270447,-0.002120327278567813
755,755,755,755,2022-02-02,78.76359558105469,77.75527954101562,78.9530258178711,0.012967814481422923,-0.002399277733235783
756,756,756,756,2022-02-03,78.69701385498047,77.42231750488281,78.64080810546875,0.01646419780726993,0.0007147148009509774
757,757,757,757,2022-02-04,77.16549682617188,78.66846466064453,79.5301513671875,-0.01910508665646482,-0.029732805739273727
758,758,758,758,2022-02-07,77.16549682617188,79.00141143798828,78.80164337158203,-0.02323901027081643,-0.020762848024565406
759,759,759,759,2022-02-08,76.97523498535156,78.43064880371094,79.5911865234375,-0.018556697420696544,-0.03286735193117907
760,760,760,760,2022-02-09,76.92768096923828,77.9264907836914,79.5911865234375,-0.012817333417792676,-0.03346483034795422
761,761,761,761,2022-02-10,75.83374786376953,78.76359558105469,77.75527954101562,-0.037197993510467486,-0.024712555707969597
762,762,762,762,2022-02-11,75.65300750732422,78.69701385498047,77.42231750488281,-0.038680074357911653,-0.022852712946070164
763,763,763,763,2022-02-14,75.39616394042969,77.16549682617188,78.66846466064453,-0.022929067504456113,-0.0415960923392964
764,764,764,764,2022-02-15,74.74932098388672,77.16549682617188,79.00141143798828,-0.031311608706777294,-0.05382296818126109
765,765,765,765,2022-02-16,74.52101135253906,76.97523498535156,78.43064880371094,-0.03188328860937595,-0.049848337490571604
766,766,766,766,2022-02-17,75.29153442382812,76.92768096923828,77.9264907836914,-0.021268632107399932,-0.03381335837613164
767,767,767,767,2022-02-18,75.67203521728516,75.83374786376953,78.76359558105469,-0.002132462802377666,-0.03925113297536098
768,768,768,768,2022-02-22,75.00615692138672,75.65300750732422,78.69701385498047,-0.008550229624048722,-0.046899580464324964
769,769,769,769,2022-02-23,74.80638885498047,75.39616394042969,77.16549682617188,-0.007822348706164939,-0.030572057049093937
770,770,770,770,2022-02-24,71.89556884765625,74.74932098388672,77.16549682617188,-0.03817763290245324,-0.06829383850643789
771,771,771,771,2022-02-25,74.33075714111328,74.52101135253906,76.97523498535156,-0.0025530277699230552,-0.034354917458082834
772,772,772,772,2022-02-28,73.19878387451172,75.29153442382812,76.92768096923828,-0.027795296846202855,-0.04847276101066489
773,773,773,773,2022-03-01,72.33313751220703,75.67203521728516,75.83374786376953,-0.044123270842270745,-0.04616164241085807
774,774,774,774,2022-03-02,72.96095275878906,75.00615692138672,75.65300750732422,-0.027267150411948382,-0.035584239638781434
775,775,775,775,2022-03-03,73.62683868408203,74.80638885498047,75.39616394042969,-0.015768040523719273,-0.023467046118494816
776,776,776,776,2022-03-04,73.58879852294922,71.89556884765625,74.74932098388672,0.023551238309009737,-0.01552552512400307
777,777,777,777,2022-03-07,72.94194030761719,74.33075714111328,74.52101135253906,-0.01868428207800299,-0.021189608356919742
778,778,778,778,2022-03-08,71.22018432617188,73.19878387451172,75.29153442382812,-0.02703049755214315,-0.05407447369498364
779,779,779,779,2022-03-09,71.85751342773438,72.33313751220703,75.67203521728516,-0.006575465973564176,-0.05040860574976924
780,780,780,780,2022-03-10,70.2403793334961,72.96095275878906,75.00615692138672,-0.03728807427018199,-0.06353848515243343
781,781,781,781,2022-03-11,70.1738052368164,73.62683868408203,74.80638885498047,-0.04689911327147833,-0.06192764667660644
782,782,782,782,2022-03-14,70.35454559326172,73.58879852294922,71.89556884765625,-0.04395034291365518,-0.021434189604367604
783,783,783,783,2022-03-15,71.80995178222656,72.94194030761719,74.33075714111328,-0.015519035010814086,-0.033913355061096606
784,784,784,784,2022-03-16,71.48653411865234,71.22018432617188,73.19878387451172,0.0037398076823369486,-0.0233917787322091
785,785,785,785,2022-03-17,71.46749877929688,71.85751342773438,72.33313751220703,-0.005427611252228015,-0.011967388152685499
786,786,786,786,2022-03-18,68.68032836914062,70.2403793334961,72.96095275878906,-0.022210172825924857,-0.05867007252222023
787,787,787,787,2022-03-21,70.53528594970703,70.1738052368164,73.62683868408203,0.005151220055271688,-0.041989480869065066
788,788,788,788,2022-03-22,70.86821746826172,70.35454559326172,73.58879852294922,0.007301189577282985,-0.036970043121971385
789,789,789,789,2022-03-23,70.0406265258789,71.80995178222656,72.94194030761719,-0.024638997972222243,-0.03977565951087403
790,790,790,790,2022-03-24,70.05965423583984,71.48653411865234,71.22018432617188,-0.019960121166934575,-0.01629496049907808
791,791,791,791,2022-03-25,71.13455200195312,71.46749877929688,71.85751342773438,-0.004658715962229776,-0.010061041515280311
792,792,792,792,2022-03-28,71.7148208618164,68.68032836914062,70.2403793334961,0.04418284776342496,0.020991366252733012
793,793,793,793,2022-03-29,72.4853286743164,70.53528594970703,70.1738052368164,0.027646343221742864,0.03293997567467333
794,794,794,794,2022-03-30,72.6375503540039,70.86821746826172,70.35454559326172,0.024966521650337636,0.032449996535274916
795,795,795,795,2022-03-31,72.13337707519531,70.0406265258789,71.80995178222656,0.029879095221159613,0.004503906282371295
796,796,796,796,2022-04-01,72.69462585449219,70.05965423583984,71.48653411865234,0.037610399985451126,0.016899570677670228
797,797,797,797,2022-04-04,72.85633087158203,71.13455200195312,71.46749877929688,0.024204536630548112,0.01943305860715916
798,798,798,798,2022-04-05,73.67440032958984,71.7148208618164,68.68032836914062,0.027324609393492683,0.07271473621394553
799,799,799,799,2022-04-06,74.96810913085938,72.4853286743164,70.53528594970703,0.034252179054030885,0.06284546977399419
800,800,800,800,2022-04-07,76.49961853027344,72.6375503540039,70.86821746826172,0.053169031134000067,0.07946299855127203
801,801,801,801,2022-04-08,76.33790588378906,72.13337707519531,70.0406265258789,0.05828825682472538,0.0899089524218264
802,802,802,802,2022-04-11,76.51863861083984,72.69462585449219,70.05965423583984,0.0526037889513582,0.09219263848002024
803,803,803,803,2022-04-12,77.05133819580078,72.85633087158203,71.13455200195312,0.0575791736151654,0.08317738746263847
804,804,804,804,2022-04-13,77.04183959960938,73.67440032958984,71.7148208618164,0.045707046884059466,0.07428058348018918
805,805,805,805,2022-04-14,76.9942626953125,74.96810913085938,72.4853286743164,0.027026872998976215,0.06220478134623875
806,806,806,806,2022-04-18,76.10961151123047,76.49961853027344,72.6375503540039,-0.005098156390003883,0.047799810708170076
807,807,807,807,2022-04-19,76.68035888671875,76.33790588378906,72.13337707519531,0.0044860151580659036,0.06303575398644434
808,808,808,808,2022-04-20,78.01034545898438,76.51863861083984,72.69462585449219,0.019494686199673428,0.07312396950955224
809,809,809,809,2022-04-21,78.55574798583984,77.05133819580078,72.85633087158203,0.019524771733569368,0.0782281655701782
810,810,810,810,2022-04-22,77.59890747070312,77.04183959960938,73.67440032958984,0.007230718710623529,0.05326826039379484
811,811,811,811,2022-04-25,78.27825927734375,76.9942626953125,74.96810913085938,0.016676522861351017,0.044154110125765644
812,812,812,812,2022-04-26,77.0439453125,76.10961151123047,76.49961853027344,0.01227616043121782,0.00711541825546691
813,813,813,813,2022-04-27,77.20660400390625,76.68035888671875,76.33790588378906,0.00686284108248536,0.01137964304967487
814,814,814,814,2022-04-28,77.71373748779297,78.01034545898438,76.51863861083984,-0.0038021620010304513,0.015618402243552598
815,815,815,815,2022-04-29,73.7237548828125,78.55574798583984,77.05133819580078,-0.061510369730020775,-0.04318657392467751
816,816,816,816,2022-05-02,71.9344711303711,77.59890747070312,77.04183959960938,-0.07299634137852518,-0.06629343867931436
817,817,817,817,2022-05-03,71.2742691040039,78.27825927734375,76.9942626953125,-0.08947554835786986,-0.07429116652424073
818,818,818,818,2022-05-04,73.67591094970703,77.0439453125,76.10961151123047,-0.043715756626063196,-0.031976257836558886
819,819,819,819,2022-05-05,72.8051986694336,77.20660400390625,76.68035888671875,-0.05700814575719415,-0.0505365425194475
820,820,820,820,2022-05-06,73.52281188964844,77.71373748779297,78.01034545898438,-0.05392773187369648,-0.057524851901794904
821,821,821,821,2022-05-09,74.31698608398438,73.7237548828125,78.55574798583984,0.008046676435768063,-0.05395864733691458
822,822,822,822,2022-05-10,73.36015319824219,71.9344711303711,77.59890747070312,0.01981917772478292,-0.05462389111678212
823,823,823,823,2022-05-11,73.43670654296875,71.2742691040039,78.27825927734375,0.030339664876947392,-0.061850541632781364
824,824,824,824,2022-05-12,74.2021713256836,73.67591094970703,77.0439453125,0.007142909659248131,-0.036885104667080726
825,825,825,825,2022-05-13,75.0154800415039,72.8051986694336,77.20660400390625,0.030358839924411463,-0.028380007004212837
826,826,826,826,2022-05-16,75.33122253417969,73.52281188964844,77.71373748779297,0.02459659251397417,-0.030657577805822567
827,827,827,827,2022-05-17,75.36949920654297,74.31698608398438,73.7237548828125,0.01416248394908215,0.022323121310715344
828,828,828,828,2022-05-18,72.44159698486328,73.36015319824219,71.9344711303711,-0.012521187229485142,0.007049830860271333
829,829,829,829,2022-05-19,71.87706756591797,73.43670654296875,71.2742691040039,-0.021237866599290056,0.008457448522333655
830,830,830,830,2022-05-20,71.88663482666016,74.2021713256836,73.67591094970703,-0.031205778182153532,-0.024285768577307132
831,831,831,831,2022-05-23,73.21662902832031,75.0154800415039,72.8051986694336,-0.02397973074608517,0.005651112371175326
832,832,832,832,2022-05-24,74.74755859375,75.33122253417969,73.52281188964844,-0.007747968515509851,0.016658050374077193
833,833,833,833,2022-05-25,74.1447525024414,75.36949920654297,74.31698608398438,-0.016249898393848383,-0.002317553369943326
834,834,834,834,2022-05-26,74.78583526611328,72.44159698486328,73.36015319824219,0.03236038931802998,0.01943401159507463
835,835,835,835,2022-05-27,75.45561218261719,71.87706756591797,73.43670654296875,0.04978701466107194,0.027491778086033092
836,836,836,836,2022-05-31,75.40776824951172,71.88663482666016,74.2021713256836,0.04898175344195832,0.016247461526922136
837,837,837,837,2022-06-01,74.82411193847656,73.21662902832031,75.0154800415039,0.02195516143654297,-0.0025510481692774256
838,838,838,838,2022-06-02,75.84791564941406,74.74755859375,75.33122253417969,0.01472097652907256,0.006858950350897786
839,839,839,839,2022-06-03,75.5226058959961,74.1447525024414,75.36949920654297,0.018583289404187076,0.0020314144456969885
840,840,840,840,2022-06-06,75.37906646728516,74.78583526611328,72.44159698486328,0.007932400555010988,0.04054948544322756
841,841,841,841,2022-06-07,75.31208801269531,75.45561218261719,71.87706756591797,-0.0019021006624996284,0.0477902140850015
842,842,842,842,2022-06-08,74.50836181640625,75.40776824951172,71.88663482666016,-0.011927238452800859,0.03647029793601897
843,843,843,843,2022-06-09,73.53239440917969,74.82411193847656,73.21662902832031,-0.017263386037364215,0.0043127549717869584
844,844,844,844,2022-06-10,73.3218765258789,75.84791564941406,74.74755859375,-0.033304001855648524,-0.019073292756217164
845,845,845,845,2022-06-13,72.90088653564453,75.5226058959961,74.1447525024414,-0.03471436570875208,-0.016776183409013545
846,846,846,846,2022-06-14,71.06376647949219,75.37906646728516,74.78583526611328,-0.057247989263250254,-0.049769702690044326
847,847,847,847,2022-06-15,70.95851135253906,75.31208801269531,75.45561218261719,-0.057807143249333004,-0.0595992889063609
848,848,848,848,2022-06-16,70.72887420654297,74.50836181640625,75.40776824951172,-0.050725683906139296,-0.06204790503131019
849,849,849,849,2022-06-17,70.84370422363281,73.53239440917969,74.82411193847656,-0.03656470331409778,-0.053196858762808996
850,850,850,850,2022-06-21,73.15921783447266,73.3218765258789,75.84791564941406,-0.0022184196465407924,-0.035448539250164335
851,851,851,851,2022-06-22,74.546630859375,72.90088653564453,75.5226058959961,0.022575093417084746,-0.012922952340457261
852,852,852,852,2022-06-23,75.47474670410156,71.06376647949219,75.37906646728516,0.062070735103553876,0.0012693210635332797
853,853,853,853,2022-06-24,76.91000366210938,70.95851135253906,75.31208801269531,0.08387284620447932,0.021217253319874896
854,854,854,854,2022-06-27,76.43157196044922,70.72887420654297,74.50836181640625,0.08062757703810175,0.025812004145009837
855,855,855,855,2022-06-28,75.47474670410156,70.84370422363281,73.53239440917969,0.06536985228567249,0.026414919717062668
856,856,856,856,2022-06-29,76.23064422607422,73.15921783447266,73.3218765258789,0.0419827669365036,0.03967121189497469
857,857,857,857,2022-06-30,76.68035888671875,74.546630859375,72.90088653564453,0.028622729193071406,0.051843983395541526
858,858,858,858,2022-07-01,78.43136596679688,75.47474670410156,71.06376647949219,0.03917362285807635,0.10367589352910045
859,859,859,859,2022-07-05,77.50323486328125,76.91000366210938,70.95851135253906,0.0077133165118303815,0.09223310052583278
860,860,860,860,2022-07-06,77.5223617553711,76.43157196044922,70.72887420654297,0.01427145572102484,0.09604970565471938
861,861,861,861,2022-07-07,76.02970886230469,75.47474670410156,70.84370422363281,0.0073529515823200775,0.07320346522679255
862,862,862,862,2022-07-08,74.9676284790039,76.23064422607422,73.15921783447266,-0.016568346757304564,0.02471883513876394
863,863,863,863,2022-07-11,75.30252075195312,76.68035888671875,74.546630859375,-0.017968592671835704,0.01013982635920918
864,864,864,864,2022-07-12,74.92935180664062,78.43136596679688,75.47474670410156,-0.044650684289226694,-0.00722619049785167
865,865,865,865,2022-07-13,75.04418182373047,77.50323486328125,76.91000366210938,-0.03172839229083335,-0.024259806911153814
866,866,866,866,2022-07-14,74.95806121826172,77.5223617553711,76.43157196044922,-0.03307820452118393,-0.01927882293131422
867,867,867,867,2022-07-15,74.77627563476562,76.02970886230469,75.47474670410156,-0.016486097951645684,-0.009254367849345524
868,868,868,868,2022-07-18,73.79073333740234,74.9676284790039,76.23064422607422,-0.01569871110343546,-0.03200695617153548
869,869,869,869,2022-07-19,74.18302154541016,75.30252075195312,76.68035888671875,-0.01486668965877791,-0.03256814883975645
870,870,870,870,2022-07-20,72.78716278076172,74.92935180664062,78.43136596679688,-0.02858945091913978,-0.07196359666137364
871,871,871,871,2022-07-21,73.3166275024414,75.04418182373047,77.50323486328125,-0.023020496450302796,-0.0540184853990312
872,872,872,872,2022-07-22,74.57771301269531,74.95806121826172,77.5223617553711,-0.0050741467880141,-0.03798450764397365
873,873,873,873,2022-07-25,74.94352722167969,74.77627563476562,76.02970886230469,0.0022366931957267244,-0.014286279099031574
874,874,874,874,2022-07-26,75.59815216064453,73.79073333740234,74.9676284790039,0.02449384552092604,0.008410612612845592
875,875,875,875,2022-07-27,75.81957244873047,74.18302154541016,75.30252075195312,0.02206099009216711,0.006866326540123646
876,876,876,876,2022-07-28,76.23350524902344,72.78716278076172,74.92935180664062,0.04734821823790902,0.017405107757347826
877,877,877,877,2022-07-29,75.80030822753906,73.3166275024414,75.04418182373047,0.0338760907273723,0.010075749850729787
878,878,878,878,2022-08-01,78.07219696044922,74.57771301269531,74.95806121826172,0.04685694702328891,0.04154504120804048
879,879,879,879,2022-08-02,77.26355743408203,74.94352722167969,74.77627563476562,0.030957045903908353,0.03326298051356802
880,880,880,880,2022-08-03,78.38987731933594,75.59815216064453,73.79073333740234,0.03692848408197924,0.062326850187331306
881,881,881,881,2022-08-04,77.87004089355469,75.81957244873047,74.18302154541016,0.02704405180088232,0.049701660451880736
882,882,882,882,2022-08-05,77.42721557617188,76.23350524902344,72.78716278076172,0.015658604746680238,0.0637482300194363
883,883,883,883,2022-08-08,77.79302978515625,75.80030822753906,73.3166275024414,0.02628909570704363,0.061055758225728285
884,884,884,884,2022-08-09,77.07102966308594,78.07219696044922,74.57771301269531,-0.012823608612813397,0.03343246326105742
885,885,885,885,2022-08-10,77.340576171875,77.26355743408203,74.94352722167969,0.0009968313698043296,0.031984736228186206
886,886,886,886,2022-08-11,76.53192901611328,78.38987731933594,75.59815216064453,-0.02370138041744796,0.012351847615064582
887,887,887,887,2022-08-12,77.29244995117188,77.87004089355469,75.81957244873047,-0.0074173704772076965,0.019426085572262553
888,888,888,888,2022-08-15,78.20697021484375,77.42721557617188,76.23350524902344,0.010070808214777793,0.025887107766772832
889,889,889,889,2022-08-16,79.11187744140625,77.79302978515625,75.80030822753906,0.016953288230221908,0.04368807055409918
890,890,890,890,2022-08-17,79.10224914550781,77.07102966308594,78.07219696044922,0.026355162131624477,0.013193585234708038
891,891,891,891,2022-08-18,79.75686645507812,77.340576171875,77.26355743408203,0.03124220690874302,0.03227018149045602
892,892,892,892,2022-08-19,80.16118621826172,76.53192901611328,78.38987731933594,0.047421478183103494,0.02259614327128001
893,893,893,893,2022-08-22,78.90008544921875,77.29244995117188,77.87004089355469,0.020799385956357552,0.013227738727813021
894,894,894,894,2022-08-23,77.93742370605469,78.20697021484375,77.42721557617188,-0.0034465790970880095,0.0065895192806058045
895,895,895,895,2022-08-24,77.97593688964844,79.11187744140625,77.79302978515625,-0.014358660020413971,0.0023512017078821668
896,896,896,896,2022-08-25,77.89891815185547,79.10224914550781,77.07102966308594,-0.015212348658238839,0.010741889558095075
897,897,897,897,2022-08-26,76.25276184082031,79.75686645507812,77.340576171875,-0.04393483307460988,-0.01406524731128489
898,898,898,898,2022-08-29,76.61857604980469,80.16118621826172,76.53192901611328,-0.04419358464595646,0.0011321684270255705
899,899,899,899,2022-08-30,76.05059814453125,78.90008544921875,77.29244995117188,-0.03611513585142401,-0.01606692254450648
900,900,900,900,2022-08-31,75.29009246826172,77.93742370605469,78.20697021484375,-0.03396739476246391,-0.037296902546780974
901,901,901,901,2022-09-01,76.82073211669922,77.97593688964844,79.11187744140625,-0.014814888015825534,-0.02896082609597972
902,902,902,902,2022-09-02,75.2515869140625,77.89891815185547,79.10224914550781,-0.033984184897565384,-0.04867955428627646
903,903,903,903,2022-09-06,74.86651611328125,76.25276184082031,79.75686645507812,-0.01817961335528917,-0.06131572815177355
904,904,904,904,2022-09-07,75.6174087524414,76.61857604980469,80.16118621826172,-0.01306690033905733,-0.05668301181881941
905,905,905,905,2022-09-08,74.93390655517578,76.05059814453125,78.90008544921875,-0.014683534601966475,-0.05026837260646133
906,906,906,906,2022-09-09,75.11681365966797,75.29009246826172,77.93742370605469,-0.0023014822125074774,-0.03619070162012039
907,907,907,907,2022-09-12,74.99166107177734,76.82073211669922,77.97593688964844,-0.02380960184216041,-0.038271753272992926
908,908,908,908,2022-09-13,72.61388397216797,75.2515869140625,77.89891815185547,-0.03505179159752203,-0.06784476992844624
909,909,909,909,2022-09-14,73.2203598022461,74.86651611328125,76.25276184082031,-0.021987884524295787,-0.03976776664043247
910,910,910,910,2022-09-15,72.42135620117188,75.6174087524414,76.61857604980469,-0.04226609459381059,-0.05478070808708946
911,911,911,911,2022-09-16,72.86417388916016,74.93390655517578,76.05059814453125,-0.027620776243550416,-0.041898740221811503
912,912,912,912,2022-09-19,73.17223358154297,75.11681365966797,75.29009246826172,-0.025887414326908442,-0.02812931711581479
913,913,913,913,2022-09-20,72.35397338867188,74.99166107177734,76.82073211669922,-0.03517307985191631,-0.05814522466724015
914,914,914,914,2022-09-21,72.10366821289062,72.61388397216797,75.2515869140625,-0.007026421551461159,-0.04183192448508499
915,915,915,915,2022-09-22,72.54650115966797,73.2203598022461,74.86651611328125,-0.009203159399900351,-0.030988685918052372
916,916,916,916,2022-09-23,72.71015167236328,72.42135620117188,75.6174087524414,0.003987711447838604,-0.0384469281352392
917,917,917,917,2022-09-26,72.19994354248047,72.86417388916016,74.93390655517578,-0.009116007376822832,-0.0364849924203835
918,918,918,918,2022-09-27,69.87029266357422,73.17223358154297,75.11681365966797,-0.04512559964824736,-0.0698448288803114
919,919,919,919,2022-09-28,70.1879653930664,72.35397338867188,74.99166107177734,-0.02993626879300859,-0.06405639787219997
920,920,920,920,2022-09-29,69.09052276611328,72.10366821289062,72.61388397216797,-0.04178907289266953,-0.048521866801742086
921,921,921,921,2022-09-30,67.62726593017578,72.54650115966797,73.2203598022461,-0.06780802865551594,-0.07638713995910651
922,922,922,922,2022-10-03,68.4551773071289,72.71015167236328,72.42135620117188,-0.058519673902037384,-0.05476532202774176
923,923,923,923,2022-10-04,69.15791320800781,72.19994354248047,72.86417388916016,-0.04213341708062157,-0.050865335916526644
924,924,924,924,2022-10-05,68.4551773071289,69.87029266357422,73.17223358154297,-0.020253462558960544,-0.06446511256428145
925,925,925,925,2022-10-06,66.96304321289062,70.1879653930664,72.35397338867188,-0.0459469392240619,-0.07450772809424289
926,926,926,926,2022-10-07,66.41431427001953,69.09052276611328,72.10366821289062,-0.03873481324136607,-0.07890519420000819
927,927,927,927,2022-10-10,65.9233627319336,67.62726593017578,72.54650115966797,-0.025195506203096296,-0.09129507725200248
928,928,928,928,2022-10-11,66.47207641601562,68.4551773071289,72.71015167236328,-0.02896933393680312,-0.08579373186369954
929,929,929,929,2022-10-12,66.52983856201172,69.15791320800781,72.19994354248047,-0.03800106920652124,-0.07853337138875482
930,930,930,930,2022-10-13,68.35890197753906,68.4551773071289,69.87029266357422,-0.001406399535829106,-0.02163137763444778
931,931,931,931,2022-10-14,68.66695404052734,66.96304321289062,70.1879653930664,0.025445540493427066,-0.02167054343320962
932,932,932,932,2022-10-17,69.44670867919922,66.41431427001953,69.09052276611328,0.04565874755328991,0.005155351252612572
933,933,933,933,2022-10-18,70.19758605957031,65.9233627319336,67.62726593017578,0.06483624546000688,0.038007157232237576
934,934,934,934,2022-10-19,69.07127380371094,66.47207641601562,68.4551773071289,0.039102094109837005,0.008999998551137756
935,935,935,935,2022-10-20,68.07318878173828,66.52983856201172,69.15791320800781,0.02319786509459254,-0.015684747788831888
936,936,936,936,2022-10-21,69.2553939819336,68.35890197753906,68.4551773071289,0.013114488069002173,0.011689644323240378
937,937,937,937,2022-10-24,69.78834533691406,68.66695404052734,66.96304321289062,0.01633087286389423,0.04219196124407265
938,938,938,938,2022-10-25,70.50540924072266,69.44670867919922,66.41431427001953,0.015244791029823679,0.06159959664824721
939,939,939,939,2022-10-26,71.15464782714844,70.19758605957031,65.9233627319336,0.01363382733369134,0.07935403896926485
940,940,940,940,2022-10-27,70.96085357666016,69.07127380371094,66.47207641601562,0.027356955632801716,0.0675287639963511
941,941,941,941,2022-10-28,72.3271713256836,68.07318878173828,66.52983856201172,0.062491307078103464,0.08713883708387837
942,942,942,942,2022-10-31,71.55194091796875,69.2553939819336,68.35890197753906,0.03316054972749494,0.04670992143025998
943,943,943,943,2022-11-01,71.45504760742188,69.78834533691406,68.66695404052734,0.02388224369644454,0.04060313444584995
944,944,944,944,2022-11-02,70.51509857177734,70.50540924072266,69.44670867919922,0.00013742677560535377,0.01538431284790498
945,945,945,945,2022-11-03,70.14688110351562,71.15464782714844,70.19758605957031,-0.01416304843614602,-0.0007223176593517122
946,946,946,946,2022-11-04,70.9220962524414,70.96085357666016,69.07127380371094,-0.0005461789460703415,0.026795834893536208
947,947,947,947,2022-11-07,71.22248840332031,72.3271713256836,68.07318878173828,-0.015273415261727541,0.04626343613312378
948,948,948,948,2022-11-08,71.52287292480469,71.55194091796875,69.2553939819336,-0.0004062502399115875,0.03274082800630085
949,949,949,949,2022-11-09,71.1837158203125,71.45504760742188,69.78834533691406,-0.0037972375107786505,0.019994319634060176
950,950,950,950,2022-11-10,72.64693450927734,70.51509857177734,70.50540924072266,0.03023233294256844,0.030373914450209094
951,951,951,951,2022-11-11,72.25933837890625,70.14688110351562,71.15464782714844,0.030114771208049618,0.015525205808640585
952,952,952,952,2022-11-14,72.25933837890625,70.9220962524414,70.96085357666016,0.018855084622781515,0.018298607426463942
953,953,953,953,2022-11-15,72.986083984375,71.22248840332031,72.3271713256836,0.02476177988991002,0.009110167681304349
954,954,954,954,2022-11-16,73.65470886230469,71.52287292480469,71.55194091796875,0.029806352154523985,0.029387993076898766
955,955,955,955,2022-11-17,72.95701599121094,71.1837158203125,71.45504760742188,0.024911598818116554,0.02101976604985234
956,956,956,956,2022-11-18,74.09075927734375,72.64693450927734,70.51509857177734,0.019874544986919318,0.05070773179061416
957,957,957,957,2022-11-21,74.53650665283203,72.25933837890625,70.14688110351562,0.03151382679405379,0.06257762968589642
958,958,958,958,2022-11-22,74.0035629272461,72.25933837890625,70.9220962524414,0.024138396330086076,0.04344861245832976
959,959,959,959,2022-11-23,74.54619598388672,72.986083984375,71.22248840332031,0.021375472067328705,0.046666546691612965
960,960,960,960,2022-11-25,74.39115142822266,73.65470886230469,71.52287292480469,0.009998580909398758,0.04010295428755395
961,961,961,961,2022-11-28,74.01324462890625,72.95701599121094,71.1837158203125,0.014477410065983909,0.03974966431558968
962,962,962,962,2022-11-29,73.6159439086914,74.09075927734375,72.64693450927734,-0.006408563946213142,0.013338613748255401
