,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ROST,ROST_6m,ROST_12m,ROST_6m_ret,ROST_12m_ret
485,485,485,485,2021-01-07,117.83296966552734,117.29218292236328,113.62257385253906,0.0046105949236363575,0.03705597990107656
486,486,486,486,2021-01-08,118.20960235595705,118.28684997558594,112.7824478149414,-0.0006530533161110963,0.048120559946710495
487,487,487,487,2021-01-11,116.72244262695312,118.59587097167967,112.7341537475586,-0.01579674173626089,0.03537782248603527
488,488,488,488,2021-01-12,117.0024871826172,113.05284118652344,114.08612060546876,0.03493628249092229,0.025562851656896868
489,489,489,489,2021-01-13,115.07112121582033,113.14940643310548,113.9702377319336,0.016983869763832704,0.009659394468195304
490,490,490,490,2021-01-14,113.05284118652344,118.09371185302734,118.41238403320312,-0.042685343592023584,-0.04526167503879375
491,491,491,491,2021-01-15,112.9562759399414,117.83296966552734,117.29218292236328,-0.04138649598180022,-0.03696671742644475
492,492,492,492,2021-01-19,110.06886291503906,118.20960235595705,118.28684997558594,-0.06886698947183911,-0.06947506897210509
493,493,493,493,2021-01-20,111.11180877685548,116.72244262695312,118.59587097167967,-0.04806816687369475,-0.06310558819211642
494,494,494,494,2021-01-21,111.43048095703124,117.0024871826172,113.05284118652344,-0.04762297246629632,-0.014350459594513865
495,495,495,495,2021-01-22,109.44116973876952,115.07112121582033,113.14940643310548,-0.04892584184081794,-0.032772922202895516
496,496,496,496,2021-01-25,109.64395904541016,113.05284118652344,118.09371185302734,-0.030152998415042376,-0.07155125090939018
497,497,497,497,2021-01-26,107.82847595214844,112.9562759399414,117.83296966552734,-0.045396326544258625,-0.08490402763994642
498,498,498,498,2021-01-27,104.18783569335938,110.06886291503906,118.20960235595705,-0.053430434965237916,-0.11861783123485026
499,499,499,499,2021-01-28,109.88538360595705,111.11180877685548,116.72244262695312,-0.011037757232099876,-0.05857535934925073
500,500,500,500,2021-01-29,107.47117614746094,111.43048095703124,117.0024871826172,-0.03553161375204916,-0.08146246515494848
501,501,501,501,2021-02-01,108.55272674560548,109.44116973876952,115.07112121582033,-0.008117996136962957,-0.05664665818271941
502,502,502,502,2021-02-02,112.28992462158205,109.64395904541016,113.05284118652344,0.02413234253130203,-0.0067483183698380245
503,503,503,503,2021-02-03,113.6515655517578,107.82847595214844,112.9562759399414,0.054003263499648346,0.0061553871711039765
504,504,504,504,2021-02-04,114.67518615722656,104.18783569335938,110.06886291503906,0.10065810844495382,0.04184946696272385
505,505,505,505,2021-02-05,114.64622497558594,109.88538360595705,111.11180877685548,0.04332551985895594,0.0318095460566985
506,506,506,506,2021-02-08,116.5196533203125,107.47117614746094,111.43048095703124,0.08419445564116801,0.045671277011212874
507,507,507,507,2021-02-09,115.93058013916016,108.55272674560548,109.44116973876952,0.06796562016212415,0.05929587938323877
508,508,508,508,2021-02-10,116.1526870727539,112.28992462158205,109.64395904541016,0.034399902432826535,0.05936239519268094
509,509,509,509,2021-02-11,117.6977767944336,113.6515655517578,107.82847595214844,0.035601896225821106,0.09152777830843961
510,510,510,510,2021-02-12,115.0035171508789,114.67518615722656,104.18783569335938,0.0028631389636655236,0.10380944556091687
511,511,511,511,2021-02-16,115.81471252441406,114.64622497558594,109.88538360595705,0.010192115345071029,0.05395921389981462
512,512,512,512,2021-02-17,115.37047576904295,116.5196533203125,107.47117614746094,-0.009862521201556063,0.0735015648357975
513,513,513,513,2021-02-18,116.0850830078125,115.93058013916016,108.55272674560548,0.001332718843180869,0.06938891806798342
514,514,514,514,2021-02-19,114.86831665039062,116.1526870727539,112.28992462158205,-0.011057604044569347,0.022961917887983185
515,515,515,515,2021-02-22,117.33082580566406,117.6977767944336,113.6515655517578,-0.00311773933852999,0.03237315945490171
516,516,516,516,2021-02-23,116.13336944580078,115.0035171508789,114.67518615722656,0.009824502092745213,0.012715769971151092
517,517,517,517,2021-02-24,119.36842346191406,115.81471252441406,114.64622497558594,0.03068445156957811,0.04118930638434648
518,518,518,518,2021-02-25,114.69448852539062,115.37047576904295,116.5196533203125,-0.005859274126645442,-0.015664008112901806
519,519,519,519,2021-02-26,112.6375961303711,116.0850830078125,115.93058013916016,-0.029697931793780885,-0.028404791943905106
520,520,520,520,2021-03-01,116.43273162841795,114.86831665039062,116.1526870727539,0.013619203481398001,0.002411003677329049
521,521,521,521,2021-03-02,113.60327911376952,117.33082580566406,117.6977767944336,-0.03176954279746147,-0.03478823298264477
522,522,522,522,2021-03-03,107.2394027709961,116.13336944580078,115.0035171508789,-0.07658407499280806,-0.06751197330510061
523,523,523,523,2021-03-04,108.1761245727539,119.36842346191406,115.81471252441406,-0.09376264312254401,-0.06595524683489518
524,524,524,524,2021-03-05,109.2480239868164,114.69448852539062,115.37047576904295,-0.04748671543505334,-0.05306775187859081
525,525,525,525,2021-03-08,116.23959350585938,112.6375961303711,116.0850830078125,0.031978642116253786,0.001331010790046827
526,526,526,526,2021-03-09,120.69140625,116.43273162841795,114.86831665039062,0.036576266501872734,0.05069360959934954
527,527,527,527,2021-03-10,117.3984146118164,113.60327911376952,117.33082580566406,0.033406918600001,0.0005760532723453338
528,528,528,528,2021-03-11,116.72244262695312,107.2394027709961,116.13336944580078,0.08842868955739669,0.005072385172009142
529,529,529,529,2021-03-12,118.41238403320312,108.1761245727539,119.36842346191406,0.09462586592815891,-0.008009148491568863
530,530,530,530,2021-03-15,121.2532730102539,109.2480239868164,114.69448852539062,0.10988985050096867,0.05718482700597538
531,531,531,531,2021-03-16,119.4335708618164,116.23959350585938,112.6375961303711,0.027477533769902918,0.060334870104821636
532,532,532,532,2021-03-17,119.71426391601562,120.69140625,116.43273162841795,-0.008096204728614387,0.02818393283145082
533,533,533,533,2021-03-18,119.22061157226562,117.3984146118164,113.60327911376952,0.01552147843285967,0.0494469217994189
534,534,534,534,2021-03-19,117.42024993896484,116.72244262695312,107.2394027709961,0.005978347405236617,0.09493569438939709
535,535,535,535,2021-03-22,116.79110717773438,118.41238403320312,108.1761245727539,-0.013691784594203726,0.07963848436062682
536,536,536,536,2021-03-23,112.938720703125,121.2532730102539,109.2480239868164,-0.06857177625568733,0.033782732003958094
537,537,537,537,2021-03-24,111.7771987915039,119.4335708618164,116.23959350585938,-0.06410569503252028,-0.038389627662716586
538,538,538,538,2021-03-25,115.17464447021484,119.71426391601562,120.69140625,-0.03792045573604752,-0.04570964869162053
539,539,539,539,2021-03-26,118.43659210205078,119.22061157226562,117.3984146118164,-0.006576207418124258,0.008843198553124987
540,540,540,540,2021-03-29,116.18128967285156,117.42024993896484,116.72244262695312,-0.010551504248690446,-0.0046362374015004315
541,541,541,541,2021-03-30,116.52008056640624,116.79110717773438,118.41238403320312,-0.002320610000859813,-0.015980621302804643
542,542,542,542,2021-03-31,116.06515502929688,112.938720703125,121.2532730102539,0.027682572519925452,-0.04278744690477998
543,543,543,543,2021-04-01,116.64591979980467,111.7771987915039,119.4335708618164,0.04355737181589525,-0.023340598810672963
544,544,544,544,2021-04-05,119.03671264648438,115.17464447021484,119.71426391601562,0.03353227782064727,-0.005659737172226897
545,545,545,545,2021-04-06,119.54004669189452,118.43659210205078,119.22061157226562,0.009316838404915817,0.0026793615249596225
546,546,546,546,2021-04-07,119.45293426513672,116.18128967285156,117.42024993896484,0.02815982333728262,0.017311190593006565
547,547,547,547,2021-04-08,123.36338806152344,116.52008056640624,116.79110717773438,0.05873071372635308,0.05627381264386222
548,548,548,548,2021-04-09,124.1086883544922,116.06515502929688,112.938720703125,0.06930187895897788,0.09890290576895233
549,549,549,549,2021-04-12,123.895751953125,116.64591979980467,111.7771987915039,0.062152471048819935,0.10841704115546524
550,550,550,550,2021-04-13,122.33737182617188,119.03671264648438,115.17464447021484,0.02772807738306593,0.062190140797954596
551,551,551,551,2021-04-14,122.8019790649414,119.54004669189452,118.43659210205078,0.02728736070728055,0.03685843104240272
552,552,552,552,2021-04-15,124.93144989013672,119.45293426513672,116.18128967285156,0.045863382584139245,0.0753147106726415
553,553,553,553,2021-04-16,125.7445068359375,123.36338806152344,116.52008056640624,0.01930166487666951,0.07916597915733625
554,554,554,554,2021-04-19,123.40208435058594,124.1086883544922,116.06515502929688,-0.005693428987727178,0.0632138846446817
555,555,555,555,2021-04-20,120.9532241821289,123.895751953125,116.64591979980467,-0.02375002955798977,0.03692631846631844
556,556,556,556,2021-04-21,123.28594207763672,122.33737182617188,119.03671264648438,0.007753724289685238,0.035696797539862546
557,557,557,557,2021-04-22,123.7408676147461,122.8019790649414,119.54004669189452,0.007645549012758046,0.03514153657375485
558,558,558,558,2021-04-23,124.689453125,124.93144989013672,119.45293426513672,-0.0019370363935544699,0.04383750714938772
559,559,559,559,2021-04-26,123.11172485351562,125.7445068359375,123.36338806152344,-0.020937550662606164,-0.002040015372164583
560,560,560,560,2021-04-27,125.02825164794922,123.40208435058594,124.1086883544922,0.013177794410208943,0.007409338585792291
561,561,561,561,2021-04-28,124.3990707397461,120.9532241821289,123.895751953125,0.028489083948919802,0.004062437805063102
562,562,562,562,2021-04-29,126.9737777709961,123.28594207763672,122.33737182617188,0.029912864607361644,0.03789852500192703
563,563,563,563,2021-04-30,126.7414779663086,123.7408676147461,122.8019790649414,0.02424914589175642,0.032080092937947446
564,564,564,564,2021-05-03,127.893310546875,124.689453125,124.93144989013672,0.025694694631976267,0.023707886679798396
565,565,565,565,2021-05-04,127.7578125,123.11172485351562,125.7445068359375,0.03773879093979482,0.016011082429941093
566,566,566,566,2021-05-05,124.59268188476562,125.02825164794922,123.40208435058594,-0.0034837707273557283,0.009648115268435786
567,567,567,567,2021-05-06,124.92176055908205,124.3990707397461,120.9532241821289,0.004201718037182722,0.032810505083993524
568,568,568,568,2021-05-07,128.69668579101562,126.9737777709961,123.28594207763672,0.013569006532410777,0.04388775899503283
569,569,569,569,2021-05-10,126.7608413696289,126.7414779663086,123.7408676147461,0.00015277874008590153,0.02440562938579971
570,570,570,570,2021-05-11,124.97982025146484,127.893310546875,124.689453125,-0.02278063084732107,0.002328722431509611
571,571,571,571,2021-05-12,120.11111450195312,127.7578125,123.11172485351562,-0.05985307550602337,-0.02437306726985411
572,572,572,572,2021-05-13,121.70822143554688,124.59268188476562,125.02825164794922,-0.023151122566625215,-0.026554240090877923
573,573,573,573,2021-05-14,126.31558990478516,124.92176055908205,124.3990707397461,0.011157618492287469,0.015406217696340985
574,574,574,574,2021-05-17,124.30227661132812,128.69668579101562,126.9737777709961,-0.03414547276550206,-0.0210397863760986
575,575,575,575,2021-05-18,120.80804443359376,126.7608413696289,126.7414779663086,-0.046960850620082706,-0.046815246499587904
576,576,576,576,2021-05-19,121.12744903564452,124.97982025146484,127.893310546875,-0.030823945882376802,-0.052902387797293615
577,577,577,577,2021-05-20,118.55274963378906,120.11111450195312,127.7578125,-0.012974360238233618,-0.0720508803812756
578,578,578,578,2021-05-21,119.29804229736328,121.70822143554688,124.59268188476562,-0.01980292793498717,-0.04249559048981144
579,579,579,579,2021-05-24,119.54972076416016,126.31558990478516,124.92176055908205,-0.05356321532223385,-0.04300323475173218
580,580,580,580,2021-05-25,119.89817810058594,124.30227661132812,128.69668579101562,-0.035430553894946315,-0.06836623364736183
581,581,581,581,2021-05-26,122.09539031982422,120.80804443359376,126.7608413696289,0.010656127183137132,-0.03680514423378145
582,582,582,582,2021-05-27,121.63079071044922,121.12744903564452,124.97982025146484,0.004155471602944383,-0.026796562311237393
583,583,583,583,2021-05-28,122.33737182617188,118.55274963378906,120.11111450195312,0.03192352943372101,0.018534981824538388
584,584,584,584,2021-06-01,119.02702331542967,119.29804229736328,121.70822143554688,-0.002271780632058129,-0.022029720658904628
585,585,585,585,2021-06-02,117.11051940917967,119.54972076416016,126.31558990478516,-0.02040323757670981,-0.07287358989135173
586,586,586,586,2021-06-03,115.64894104003906,119.89817810058594,124.30227661132812,-0.035440380561763574,-0.06961526214315894
587,587,587,587,2021-06-04,115.6392593383789,122.09539031982422,120.80804443359376,-0.05287776192478455,-0.04278510689787762
588,588,588,588,2021-06-07,115.67321014404295,121.63079071044922,121.12744903564452,-0.0489808586428474,-0.04502892560708127
589,589,589,589,2021-06-08,116.6919937133789,122.33737182617188,118.55274963378906,-0.04614598162869188,-0.015695594797742407
590,590,590,590,2021-06-09,116.517333984375,119.02702331542967,119.29804229736328,-0.021085038179975535,-0.023308918230670272
591,591,591,591,2021-06-10,114.46041870117188,117.11051940917967,119.54972076416016,-0.022629057759947613,-0.0425705892950442
592,592,592,592,2021-06-11,116.50764465332033,115.64894104003906,119.89817810058594,0.007425088423282489,-0.02827844009790703
593,593,593,593,2021-06-14,115.67321014404295,115.6392593383789,122.09539031982422,0.0002935923825377884,-0.052599694050353696
594,594,594,594,2021-06-15,115.19779205322266,115.67321014404295,121.63079071044922,-0.004110010349226756,-0.05288955715613797
595,595,595,595,2021-06-16,115.44036865234376,116.6919937133789,122.33737182617188,-0.010725886337235813,-0.05637691141205814
596,596,596,596,2021-06-17,114.7126693725586,116.517333984375,119.02702331542967,-0.015488378854071727,-0.036246843974563236
597,597,597,597,2021-06-18,111.8310317993164,114.46041870117188,117.11051940917967,-0.022972018901312508,-0.04508124151867976
598,598,598,598,2021-06-21,115.8575668334961,116.50764465332033,115.64894104003906,-0.005579700986648617,0.0018039576634325538
599,599,599,599,2021-06-22,116.81810760498048,115.67321014404295,115.6392593383789,0.009897689011239885,0.010194187279875866
600,600,600,600,2021-06-23,117.2838363647461,115.19779205322266,115.67321014404295,0.01810837060626702,0.013923934666440818
601,601,601,601,2021-06-24,119.50569915771484,115.44036865234376,116.6919937133789,0.03521584825854185,0.024112240735615575
602,602,602,602,2021-06-25,119.89380645751952,114.7126693725586,116.517333984375,0.045166214972592655,0.028978284669620935
603,603,603,603,2021-06-28,118.15705871582033,111.8310317993164,114.46041870117188,0.05656772377685049,0.0322962300557319
604,604,604,604,2021-06-29,118.5257568359375,115.8575668334961,116.50764465332033,0.023029915743664642,0.01732171471341859
605,605,605,605,2021-06-30,120.3110122680664,116.81810760498048,115.67321014404295,0.029900370196863202,0.04009400377363259
606,606,606,606,2021-07-01,121.27155303955078,117.2838363647461,115.19779205322266,0.03400056477009428,0.0527246302040405
607,607,607,607,2021-07-02,122.49407958984376,119.50569915771484,115.44036865234376,0.02500617504597069,0.061102636970457924
608,608,608,608,2021-07-06,122.75603485107422,119.89380645751952,114.7126693725586,0.02387302962617044,0.07011749898690578
609,609,609,609,2021-07-07,120.39833068847656,118.15705871582033,111.8310317993164,0.018968582977735737,0.07660931631690926
610,610,610,610,2021-07-08,118.05032348632812,118.5257568359375,115.8575668334961,-0.004011223908635064,0.018926313686384644
611,611,611,611,2021-07-09,121.05809783935548,120.3110122680664,116.81810760498048,0.0062096191961587,0.03629565930576861
612,612,612,612,2021-07-12,120.40804290771484,121.27155303955078,117.2838363647461,-0.007120467332964009,0.026637997526382406
613,613,613,613,2021-07-13,119.02056884765624,122.49407958984376,119.50569915771484,-0.028356560201261538,-0.004059474263385265
614,614,614,614,2021-07-14,121.17452239990234,122.75603485107422,119.89380645751952,-0.012883378426898018,0.010682085924401896
615,615,615,615,2021-07-15,120.01993560791016,120.39833068847656,118.15705871582033,-0.003142859858626168,0.015766107521093975
616,616,616,616,2021-07-16,115.93518829345705,118.05032348632812,118.5257568359375,-0.017917233349352468,-0.02185658722319994
617,617,617,617,2021-07-19,112.10269927978516,121.05809783935548,120.3110122680664,-0.07397603893837956,-0.06822578277366842
618,618,618,618,2021-07-20,115.06195068359376,120.40804290771484,121.27155303955078,-0.044399793361133866,-0.051204113415879604
619,619,619,619,2021-07-21,118.03092956542967,119.02056884765624,122.49407958984376,-0.008314859286996712,-0.036435638680321514
620,620,620,620,2021-07-22,117.59431457519533,121.17452239990234,122.75603485107422,-0.029545879396095764,-0.042048607077778355
621,621,621,621,2021-07-23,118.0600357055664,120.01993560791016,120.39833068847656,-0.01632978631772053,-0.019421323946428704
622,622,622,622,2021-07-26,118.74890899658205,115.93518829345705,118.05032348632812,0.024269773004576223,0.005917692468965008
623,623,623,623,2021-07-27,118.0115203857422,112.10269927978516,121.05809783935548,0.05270899937217255,-0.02516624255616584
624,624,624,624,2021-07-28,117.57491302490234,115.06195068359376,120.40804290771484,0.02184008115957381,-0.023529407292035454
625,625,625,625,2021-07-29,118.93326568603516,118.03092956542967,119.02056884765624,0.0076449124303921145,-0.0007335132277247469
626,626,626,626,2021-07-30,119.0399932861328,117.59431457519533,121.17452239990234,0.012293780665841858,-0.017615329291128856
627,627,627,627,2021-08-02,117.40997314453124,118.0600357055664,120.01993560791016,-0.005506203324013748,-0.021746074518031233
628,628,628,628,2021-08-03,118.3705062866211,118.74890899658205,115.93518829345705,-0.003186578412874841,0.021005857056959565
629,629,629,629,2021-08-04,115.16868591308594,118.0115203857422,112.10269927978516,-0.024089465701009005,0.027349802038653115
630,630,630,630,2021-08-05,117.080078125,117.57491302490234,115.06195068359376,-0.004208677575611164,0.017539485724136883
631,631,631,631,2021-08-06,119.42808532714844,118.93326568603516,118.03092956542967,0.0041604814116475985,0.011837200358099764
632,632,632,632,2021-08-09,117.84657287597656,119.0399932861328,117.59431457519533,-0.01002537363462086,0.002145157286663979
633,633,633,633,2021-08-10,121.99925231933594,117.40997314453124,118.0600357055664,0.039087643510107295,0.0333662156734702
634,634,634,634,2021-08-11,123.46432495117188,118.3705062866211,118.74890899658205,0.04303283667822333,0.03970913075694482
635,635,635,635,2021-08-12,121.69847869873048,115.16868591308594,118.0115203857422,0.056697640802920724,0.031242359228461636
636,636,636,636,2021-08-13,120.9513931274414,117.080078125,117.57491302490234,0.033065531424639305,0.028717691688395552
637,637,637,637,2021-08-16,121.08721923828124,119.42808532714844,118.93326568603516,0.013892326135748867,0.01811060631204886
638,638,638,638,2021-08-17,117.16739654541016,117.84657287597656,119.0399932861328,-0.005763225132403127,-0.015730820281731228
639,639,639,639,2021-08-18,120.35952758789062,121.99925231933594,117.40997314453124,-0.013440449021386525,0.025121839008756863
640,640,640,640,2021-08-19,122.81424713134766,123.46432495117188,118.3705062866211,-0.0052653089876878445,0.037540946508807904
641,641,641,641,2021-08-20,119.45719146728516,121.69847869873048,115.16868591308594,-0.01841672349079826,0.037236732538874495
642,642,642,642,2021-08-23,120.74763488769533,120.9513931274414,117.080078125,-0.0016846291264408508,0.03132519914087917
643,643,643,643,2021-08-24,120.10726165771484,121.08721923828124,119.42808532714844,-0.008092989390052652,0.005686906297676542
644,644,644,644,2021-08-25,120.29161071777344,117.16739654541016,117.84657287597656,0.02666453522462997,0.020747636372676403
645,645,645,645,2021-08-26,115.70233154296876,120.35952758789062,121.99925231933594,-0.03869403725867082,-0.05161442104485059
646,646,646,646,2021-08-27,115.35302734375,122.81424713134766,123.46432495117188,-0.0607520703979727,-0.06569750096337357
647,647,647,647,2021-08-30,114.95523834228516,119.45719146728516,121.69847869873048,-0.03768674844689379,-0.055409405512278354
648,648,648,648,2021-08-31,114.87761688232422,120.74763488769533,120.9513931274414,-0.04861393774570144,-0.05021667041666489
649,649,649,649,2021-09-01,114.03348541259766,120.10726165771484,121.08721923828124,-0.0505696005494356,-0.05825333069878258
650,650,650,650,2021-09-02,113.48045349121094,120.29161071777344,117.16739654541016,-0.05662204692347783,-0.03146731226352961
651,651,651,651,2021-09-03,112.2209014892578,115.70233154296876,120.35952758789062,-0.03008954104281003,-0.067619292479274
652,652,652,652,2021-09-07,111.38445281982422,115.35302734375,122.81424713134766,-0.03440373101001937,-0.09306570351971843
653,653,653,653,2021-09-08,111.12185668945312,114.95523834228516,119.45719146728516,-0.03334673311204783,-0.06977675161662211
654,654,654,654,2021-09-09,111.14130401611328,114.87761688232422,120.74763488769533,-0.03252428947963171,-0.0795570934413471
655,655,655,655,2021-09-10,109.72127532958984,114.03348541259766,120.10726165771484,-0.03781529668592787,-0.0864725927872978
656,656,656,656,2021-09-13,110.44103240966795,113.48045349121094,120.29161071777344,-0.0267836529378902,-0.08188915460793667
657,657,657,657,2021-09-14,109.34196472167967,112.2209014892578,115.70233154296876,-0.025654193910157663,-0.05497181203238777
658,658,658,658,2021-09-15,109.81854248046876,111.38445281982422,115.35302734375,-0.01405860781924817,-0.04797867026747871
659,659,659,659,2021-09-16,110.53827667236328,111.12185668945312,114.95523834228516,-0.005251712259638941,-0.03842331792458331
660,660,660,660,2021-09-17,111.48172760009766,111.14130401611328,114.87761688232422,0.0030629799335000207,-0.029560930792159157
661,661,661,661,2021-09-20,110.0325164794922,109.72127532958984,114.03348541259766,0.0028366526816920867,-0.03508591286698892
662,662,662,662,2021-09-21,110.7133560180664,110.44103240966795,113.48045349121094,0.002465782892976831,-0.02438391271813911
663,663,663,663,2021-09-22,111.0634994506836,109.34196472167967,112.2209014892578,0.015744501513082598,-0.010313604891910355
664,664,664,664,2021-09-23,112.39598846435548,109.81854248046876,111.38445281982422,0.0234700436344355,0.009081479676230186
665,665,665,665,2021-09-24,112.814208984375,110.53827667236328,111.12185668945312,0.02058954038841776,0.015229697787100704
666,666,666,666,2021-09-27,113.4075164794922,111.48172760009766,111.14130401611328,0.017274480050243346,0.02039037136949884
667,667,667,667,2021-09-28,111.41364288330078,110.0325164794922,109.72127532958984,0.012551984158846397,0.015424242460063242
668,668,668,668,2021-09-29,111.82213592529295,110.7133560180664,110.44103240966795,0.01001487035625237,0.012505347745229045
669,669,669,669,2021-09-30,105.86971282958984,111.0634994506836,109.34196472167967,-0.0467641182457067,-0.031755894463101564
670,670,670,670,2021-10-01,108.0483627319336,112.39598846435548,109.81854248046876,-0.03868132476810471,-0.016119133513814332
671,671,671,671,2021-10-04,107.19245910644533,112.814208984375,110.53827667236328,-0.04983193100000638,-0.030268407167546085
672,672,672,672,2021-10-05,105.35420989990234,113.4075164794922,111.48172760009766,-0.07101210598369956,-0.05496432314159749
673,673,673,673,2021-10-06,102.98101806640624,111.41364288330078,110.0325164794922,-0.07568754237510411,-0.06408558704917211
674,674,674,674,2021-10-07,104.95545196533205,111.82213592529295,110.7133560180664,-0.06140719727039068,-0.05200731203374209
675,675,675,675,2021-10-08,104.91654205322266,105.86971282958984,111.0634994506836,-0.009003243240126912,-0.05534633275435752
676,676,676,676,2021-10-11,102.65033721923828,108.0483627319336,112.39598846435548,-0.04995934576156169,-0.08670817685106147
677,677,677,677,2021-10-12,103.2922592163086,107.19245910644533,112.814208984375,-0.036385021135336704,-0.08440381627269322
678,678,678,678,2021-10-13,103.72020721435548,105.35420989990234,113.4075164794922,-0.01550960979252125,-0.08542034572186841
679,679,679,679,2021-10-14,105.17914581298828,102.98101806640624,111.41364288330078,0.021344979762820016,-0.05595811167257825
680,680,680,680,2021-10-15,105.73353576660156,104.95545196533205,111.82213592529295,0.007413467206320412,-0.054448970307266475
681,681,681,681,2021-10-18,106.5019073486328,104.91654205322266,105.86971282958984,0.015110727673486535,0.005971438876579915
682,682,682,682,2021-10-19,105.68490600585938,102.65033721923828,108.0483627319336,0.029562190138157307,-0.021874063301985602
683,683,683,683,2021-10-20,106.2003936767578,103.2922592163086,107.19245910644533,0.028154427858520847,-0.009254992729501366
684,684,684,684,2021-10-21,107.67877197265624,103.72020721435548,105.35420989990234,0.03816580071152109,0.02206425424254488
685,685,685,685,2021-10-22,107.3675537109375,105.17914581298828,102.98101806640624,0.020806480990445353,0.04259557466894193
686,686,686,686,2021-10-25,110.02278900146484,105.73353576660156,104.95545196533205,0.040566630102406354,0.048280836690661744
687,687,687,687,2021-10-26,110.74252319335938,106.5019073486328,104.91654205322266,0.03981727604976104,0.05552967173833534
688,688,688,688,2021-10-27,107.63015747070312,105.68490600585938,102.65033721923828,0.01840614273466734,0.048512458764057076
689,689,689,689,2021-10-28,109.87689208984376,106.2003936767578,103.2922592163086,0.034618500796486096,0.06374759273825181
690,690,690,690,2021-10-29,110.10059356689452,107.67877197265624,103.72020721435548,0.02249117026384062,0.06151536449742023
691,691,691,691,2021-11-01,110.888427734375,107.3675537109375,105.17914581298828,0.032792719045426466,0.054281501121315356
692,692,692,692,2021-11-02,111.40391540527344,110.02278900146484,105.73353576660156,0.012553093921207514,0.05362896074135648
693,693,693,693,2021-11-03,114.11753845214844,110.74252319335938,106.5019073486328,0.0304762358800168,0.07150699262677018
694,694,694,694,2021-11-04,114.37039947509766,107.63015747070312,105.68490600585938,0.06262410241506178,0.08218291331741101
695,695,695,695,2021-11-05,116.37401580810548,109.87689208984376,106.2003936767578,0.05913093822265347,0.09579646345109749
696,696,696,696,2021-11-08,115.3722152709961,110.10059356689452,107.67877197265624,0.047880047993553054,0.07144809656905737
697,697,697,697,2021-11-09,116.00440216064452,110.888427734375,107.3675537109375,0.04613623378739273,0.08044188538522312
698,698,698,698,2021-11-10,115.42082977294922,111.40391540527344,110.02278900146484,0.03605720995588668,0.04906293342020729
699,699,699,699,2021-11-11,112.30845642089844,114.11753845214844,110.74252319335938,-0.015852795773443562,0.014140306563224181
700,700,700,700,2021-11-12,112.33763122558594,114.37039947509766,107.63015747070312,-0.017773552062781084,0.04373749760762169
701,701,701,701,2021-11-15,112.28899383544922,116.37401580810548,109.87689208984376,-0.0351025264900392,0.021952766407272728
702,702,702,702,2021-11-16,111.87076568603516,115.3722152709961,110.10059356689452,-0.03034915795572124,0.016077770898347943
703,703,703,703,2021-11-17,113.32969665527344,116.00440216064452,110.888427734375,-0.023056931078073273,0.022015542746681493
704,704,704,704,2021-11-18,116.24756622314452,115.42082977294922,111.40391540527344,0.007162801132357233,0.04347828171254564
705,705,705,705,2021-11-19,109.69210052490234,112.30845642089844,114.11753845214844,-0.02329616112067978,-0.03877964760957198
706,706,706,706,2021-11-22,108.1261749267578,112.33763122558594,114.37039947509766,-0.03748927454568707,-0.05459650903553448
707,707,707,707,2021-11-23,112.26953887939452,112.28899383544922,116.37401580810548,-0.00017325790703237587,-0.0352697026068004
708,708,708,708,2021-11-24,112.34734344482422,111.87076568603516,115.3722152709961,0.004260074165636674,-0.026218373453840704
709,709,709,709,2021-11-26,106.9979476928711,113.32969665527344,116.00440216064452,-0.055870165978316066,-0.07763890249010685
710,710,710,710,2021-11-29,108.6027603149414,116.24756622314452,115.42082977294922,-0.06576314805187766,-0.05907139527085381
711,711,711,711,2021-11-30,106.1031265258789,109.69210052490234,112.30845642089844,-0.03271861858647396,-0.05525256149691715
712,712,712,712,2021-12-01,101.9986801147461,108.1261749267578,112.33763122558594,-0.0566698564539283,-0.0920346191925494
713,713,713,713,2021-12-02,107.53288269042967,112.26953887939452,112.28899383544922,-0.04219003868941862,-0.04235598683865005
714,714,714,714,2021-12-03,107.17301177978516,112.34734344482422,111.87076568603516,-0.04605655555692123,-0.04199268573377091
715,715,715,715,2021-12-06,109.87903594970705,106.9979476928711,113.32969665527344,0.026926574938669567,-0.03044798325069753
716,716,716,716,2021-12-07,110.28858184814452,108.6027603149414,116.24756622314452,0.015522823990056445,-0.05126115383406271
717,717,717,717,2021-12-08,110.31783294677734,106.1031265258789,109.69210052490234,0.039722735407523135,0.005704443792039049
718,718,718,718,2021-12-09,109.73275756835938,101.9986801147461,108.1261749267578,0.07582526994381333,0.014858406326588636
719,719,719,719,2021-12-10,110.05455780029295,107.53288269042967,112.26953887939452,0.023450269785129763,-0.01972913669380083
720,720,720,720,2021-12-13,106.95361328125,107.17301177978516,112.34734344482422,-0.00204714316497856,-0.04800941435898909
721,721,721,721,2021-12-14,106.87559509277344,109.87903594970705,106.9979476928711,-0.027334066330071516,-0.0011435041768170784
722,722,722,722,2021-12-15,106.11498260498048,110.28858184814452,108.6027603149414,-0.0378425325017836,-0.022907131483090426
723,723,723,723,2021-12-16,106.55379486083984,110.31783294677734,106.1031265258789,-0.034119942219617894,0.004247455750995499
724,724,724,724,2021-12-17,105.38362884521484,109.73275756835938,101.9986801147461,-0.03963382329506471,0.03318620129849492
