,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ESS,ESS_6m,ESS_12m,ESS_6m_ret,ESS_12m_ret
486,486,486,486,2021-01-08,211.11447143554688,213.2645568847656,209.22024536132807,-0.010081775802907922,0.00905374176838114
487,487,487,487,2021-01-11,208.7586364746093,214.30075073242188,210.0255126953125,-0.025861385174205553,-0.006032011084963207
488,488,488,488,2021-01-12,209.78762817382807,206.023681640625,206.90284729003903,0.018269484863243424,0.013942683349084772
489,489,489,489,2021-01-13,213.325912475586,205.093994140625,209.5960388183593,0.04013729592352999,0.017795535059987877
490,490,490,490,2021-01-14,213.99386596679688,213.6237945556641,213.2376708984375,0.0017323510796283248,0.0035462545861304484
491,491,491,491,2021-01-15,217.098876953125,208.95721435546875,210.1239624023437,0.038963299844752,0.03319428432167948
492,492,492,492,2021-01-19,214.0841064453125,211.11447143554688,213.2645568847656,0.01406646825095681,0.0038428774688039624
493,493,493,493,2021-01-20,220.9530792236328,208.7586364746093,214.30075073242188,0.05841407548428168,0.031042021404381837
494,494,494,494,2021-01-21,221.32313537597656,209.78762817382807,206.023681640625,0.05498659431236952,0.07426065592808406
495,495,495,495,2021-01-22,219.7435607910156,213.325912475586,205.093994140625,0.0300837729507617,0.07142855017171268
496,496,496,496,2021-01-25,218.994384765625,213.99386596679688,213.6237945556641,0.023367580076355976,0.025140412008557877
497,497,497,497,2021-01-26,220.0323944091797,217.098876953125,208.95721435546875,0.013512356660822622,0.05300214250975954
498,498,498,498,2021-01-27,215.89840698242188,214.0841064453125,211.11447143554688,0.008474709156295335,0.022660386634534957
499,499,499,499,2021-01-28,219.6713409423828,220.9530792236328,208.7586364746093,-0.005800952336820431,0.05227426587977746
500,500,500,500,2021-01-29,216.27749633789065,221.32313537597656,209.78762817382807,-0.022797612321524996,0.030935418930830183
501,501,501,501,2021-02-01,218.49794006347656,219.7435607910156,213.325912475586,-0.005668519810342332,0.024244722677478237
502,502,502,502,2021-02-02,220.4115295410156,218.994384765625,213.99386596679688,0.00647114663194337,0.029989941745407256
503,503,503,503,2021-02-03,224.0220184326172,220.0323944091797,217.098876953125,0.018131984765926257,0.031889347271874646
504,504,504,504,2021-02-04,227.9393920898437,215.89840698242188,214.0841064453125,0.055771532896961906,0.0647188895737596
505,505,505,505,2021-02-05,232.96697998046875,219.6713409423828,220.9530792236328,0.06052514170054257,0.05437308590153811
506,506,506,506,2021-02-08,235.19644165039065,216.27749633789065,221.32313537597656,0.08747532976312478,0.06268348878596242
507,507,507,507,2021-02-09,234.07717895507807,218.49794006347656,219.7435607910156,0.07130153669675576,0.06522884271314
508,508,508,508,2021-02-10,241.6231689453125,220.4115295410156,218.994384765625,0.09623652378107428,0.10333043106975359
509,509,509,509,2021-02-11,245.15245056152344,224.0220184326172,220.0323944091797,0.09432301466055226,0.11416526289137963
510,510,510,510,2021-02-12,243.1215209960937,227.9393920898437,215.89840698242188,0.06660599015840951,0.1260922412266261
511,511,511,511,2021-02-16,242.02931213378903,232.96697998046875,219.6713409423828,0.03889964214705466,0.10177919020064818
512,512,512,512,2021-02-17,240.792709350586,235.19644165039065,216.27749633789065,0.023794015168452143,0.11335073425482589
513,513,513,513,2021-02-18,238.9333038330078,234.07717895507807,218.49794006347656,0.020745827934220307,0.09352657404273246
514,514,514,514,2021-02-19,238.19317626953125,241.6231689453125,220.4115295410156,-0.014195628220394552,0.08067475764786036
515,515,515,515,2021-02-22,238.4007568359375,245.15245056152344,224.0220184326172,-0.02754079639065865,0.06418448732817406
516,516,516,516,2021-02-23,242.9590606689453,243.1215209960937,227.9393920898437,-0.0006682268459112795,0.06589325540177593
517,517,517,517,2021-02-24,243.82554626464844,242.02931213378903,232.96697998046875,0.007421556153770714,0.04660989417938133
518,518,518,518,2021-02-25,235.6296844482422,240.792709350586,235.19644165039065,-0.021441782503583307,0.0018420465667399188
519,519,519,519,2021-02-26,229.97927856445312,238.9333038330078,234.07717895507807,-0.03747499877544369,-0.017506620717653854
520,520,520,520,2021-03-01,234.6548614501953,238.19317626953125,241.6231689453125,-0.014854811857968997,-0.028839566691943985
521,521,521,521,2021-03-02,236.2796173095703,238.4007568359375,245.15245056152344,-0.0088973690961347,-0.03619312485610415
522,522,522,522,2021-03-03,241.23501586914065,242.9590606689453,243.1215209960937,-0.007096030068019732,-0.007759515156140151
523,523,523,523,2021-03-04,236.6858062744141,243.82554626464844,242.02931213378903,-0.02928216546466733,-0.022077928546196723
524,524,524,524,2021-03-05,239.0957946777344,235.6296844482422,240.792709350586,0.014709989692549108,-0.007047201210651832
525,525,525,525,2021-03-08,245.97378540039065,229.97927856445312,238.9333038330078,0.06954759983497794,0.029466304840883417
526,526,526,526,2021-03-09,246.35284423828125,234.6548614501953,238.19317626953125,0.0498518663359071,0.03425651438274957
527,527,527,527,2021-03-10,246.1181488037109,236.2796173095703,238.4007568359375,0.04163935766516125,0.03237150783495357
528,528,528,528,2021-03-11,250.1258239746093,241.23501586914065,242.9590606689453,0.03685537969451125,0.029497822744011026
529,529,529,529,2021-03-12,259.8110046386719,236.6858062744141,243.82554626464844,0.0977042042708991,0.0655610481301776
530,530,530,530,2021-03-15,265.1545104980469,239.0957946777344,235.6296844482422,0.10898859955038409,0.12530181041892474
531,531,531,531,2021-03-16,258.6015014648437,245.97378540039065,229.97927856445312,0.051337649838977484,0.12445566000142483
532,532,532,532,2021-03-17,258.2223815917969,246.35284423828125,234.6548614501953,0.048181044510429816,0.10043482583719521
533,533,533,533,2021-03-18,258.1501770019531,246.1181488037109,236.2796173095703,0.04888720420141879,0.09256219364757268
534,534,534,534,2021-03-19,248.52821350097656,250.1258239746093,241.23501586914065,-0.006387227229263992,0.030232748780517626
535,535,535,535,2021-03-22,249.1059112548828,259.8110046386719,236.6858062744141,-0.041203387049278395,0.05247507307670496
536,536,536,536,2021-03-23,249.31350708007807,265.1545104980469,239.0957946777344,-0.059742537994975975,0.04273480600575019
537,537,537,537,2021-03-24,249.3857421875,258.6015014648437,245.97378540039065,-0.03563691326284335,0.013871221201704254
538,538,538,538,2021-03-25,250.81182861328125,258.2223815917969,246.35284423828125,-0.02869833719615511,0.018099991452451558
539,539,539,539,2021-03-26,256.64276123046875,258.1501770019531,246.1181488037109,-0.005839297842019198,0.042762439413404074
540,540,540,540,2021-03-29,251.66932678222656,248.52821350097656,250.1258239746093,0.0126388599386833,0.00617090543907195
541,541,541,541,2021-03-30,252.9334259033203,249.1059112548828,259.8110046386719,0.015365009321361311,-0.02647146815400081
542,542,542,542,2021-03-31,247.22218322753903,249.31350708007807,265.1545104980469,-0.00838832952547297,-0.0676297274250589
543,543,543,543,2021-04-01,251.45103454589844,249.3857421875,258.6015014648437,0.008281517380595238,-0.027650523598825028
544,544,544,544,2021-04-05,250.82354736328125,250.81182861328125,258.2223815917969,4.6723274834237216e-05,-0.028652954801616892
545,545,545,545,2021-04-06,250.8781280517578,256.64276123046875,258.1501770019531,-0.022461701826587688,-0.028169839101602867
546,546,546,546,2021-04-07,257.21685791015625,251.66932678222656,248.52821350097656,0.022042937051006017,0.03496039458371403
547,547,547,547,2021-04-08,256.0801086425781,252.9334259033203,249.1059112548828,0.012440754827163891,0.027996916462409427
548,548,548,548,2021-04-09,257.6716003417969,247.22218322753903,249.31350708007807,0.042267311848145805,0.033524430182734655
549,549,549,549,2021-04-12,258.0263061523437,251.45103454589844,249.3857421875,0.026149312204341024,0.034647385568447264
550,550,550,550,2021-04-13,260.4817810058594,250.82354736328125,250.81182861328125,0.038506088220614965,0.03855461062599219
551,551,551,551,2021-04-14,255.925537109375,250.8781280517578,256.64276123046875,0.02011896810939162,-0.0027946399799279042
552,552,552,552,2021-04-15,262.9736328125,257.21685791015625,251.66932678222656,0.022381017127402147,0.04491729753008489
553,553,553,553,2021-04-16,263.2737731933594,256.0801086425781,252.9334259033203,0.02809146164812737,0.040881695462392065
554,554,554,554,2021-04-19,264.2560119628906,257.6716003417969,247.22218322753903,0.025553501481574425,0.0689008911456539
555,555,555,555,2021-04-20,268.1665954589844,258.0263061523437,251.45103454589844,0.039299439882124476,0.06647640540939892
556,556,556,556,2021-04-21,270.1127319335937,260.4817810058594,250.82354736328125,0.036973606716539154,0.07690340389921557
557,557,557,557,2021-04-22,267.7027587890625,255.925537109375,250.8781280517578,0.04601815751842797,0.06706296347138574
558,558,558,558,2021-04-23,270.41290283203125,262.9736328125,257.21685791015625,0.02828903392316695,0.05130318840332104
559,559,559,559,2021-04-26,269.9945373535156,263.2737731933594,256.0801086425781,0.025527663005081136,0.054336234019481955
560,560,560,560,2021-04-27,270.1400756835937,264.2560119628906,257.6716003417969,0.022266527361085586,0.04838901658257111
561,561,561,561,2021-04-28,260.98199462890625,268.1665954589844,258.0263061523437,-0.02679155775454145,0.011454988914260111
562,562,562,562,2021-04-29,260.25445556640625,270.1127319335937,260.4817810058594,-0.036496896301841386,-0.0008727114755407994
563,563,563,563,2021-04-30,264.21051025390625,267.7027587890625,255.925537109375,-0.013045246716743675,0.03237259258340641
564,564,564,564,2021-05-03,260.8365173339844,270.41290283203125,262.9736328125,-0.03541393697472828,-0.008126729115992326
565,565,565,565,2021-05-04,257.9718017578125,269.9945373535156,263.2737731933594,-0.044529551277406876,-0.02013862365110286
566,566,566,566,2021-05-05,255.461669921875,270.1400756835937,264.2560119628906,-0.0543362761877324,-0.03327962900708048
567,567,567,567,2021-05-06,259.4541931152344,260.98199462890625,268.1665954589844,-0.005854049494273594,-0.03248876814369128
568,568,568,568,2021-05-07,262.71905517578125,260.25445556640625,270.1127319335937,0.009469961250081704,-0.027372559245486316
569,569,569,569,2021-05-10,264.9743957519531,264.21051025390625,267.7027587890625,0.0028912002679710724,-0.010191762869575793
570,570,570,570,2021-05-11,264.2196350097656,260.8365173339844,270.41290283203125,0.012970260875893258,-0.022903004100039648
571,571,571,571,2021-05-12,255.79815673828125,257.9718017578125,269.9945373535156,-0.008425901609090958,-0.052580251268737443
572,572,572,572,2021-05-13,261.8277893066406,255.461669921875,270.1400756835937,0.02492005703521971,-0.030770282254192427
573,573,573,573,2021-05-14,262.2552490234375,259.4541931152344,260.98199462890625,0.01079595544235068,0.004878705890579482
574,574,574,574,2021-05-17,262.036865234375,262.71905517578125,260.25445556640625,-0.002596651928996163,0.006848719127938052
575,575,575,575,2021-05-18,264.5106201171875,264.9743957519531,264.21051025390625,-0.0017502658453074638,0.0011358740535827305
576,576,576,576,2021-05-19,259.4814453125,264.2196350097656,260.8365173339844,-0.017932769065745258,-0.005195100882861792
577,577,577,577,2021-05-20,262.382568359375,255.79815673828125,257.9718017578125,0.025740653119054935,0.017097863299429195
578,578,578,578,2021-05-21,262.0278625488281,261.8277893066406,255.461669921875,0.0007641405930107759,0.025703240055391374
579,579,579,579,2021-05-24,265.8838806152344,262.2552490234375,259.4541931152344,0.01383625916090847,0.024781590240649187
580,580,580,580,2021-05-25,266.3294982910156,262.036865234375,262.71905517578125,0.01638179060339895,0.013742600866232024
581,581,581,581,2021-05-26,266.5023193359375,264.5106201171875,264.9743957519531,0.007529751424981024,0.005766306512930752
582,582,582,582,2021-05-27,265.1017761230469,259.4814453125,264.2196350097656,0.021659856271334377,0.0033386660050780392
583,583,583,583,2021-05-28,268.54852294921875,262.382568359375,255.79815673828125,0.023499863685298106,0.049845418643821526
584,584,584,584,2021-06-01,274.6053771972656,262.0278625488281,261.8277893066406,0.048000676439871715,0.048801496298242375
585,585,585,585,2021-06-02,280.2620849609375,265.8838806152344,262.2552490234375,0.05407700652041436,0.0686614891581856
586,586,586,586,2021-06-03,279.9437866210937,266.3294982910156,262.036865234375,0.051118214157418906,0.06833741264116444
587,587,587,587,2021-06-04,277.5338439941406,266.5023193359375,264.5106201171875,0.041393728526232465,0.04923516443756926
588,588,588,588,2021-06-07,282.490234375,265.1017761230469,259.4814453125,0.06559163241472321,0.08867219401676274
589,589,589,589,2021-06-08,283.8089599609375,268.54852294921875,262.382568359375,0.056825622588154934,0.08166088065810695
590,590,590,590,2021-06-09,281.9627380371094,274.6053771972656,262.0278625488281,0.026792486421555184,0.0760792203331675
591,591,591,591,2021-06-10,285.6005859375,280.2620849609375,265.8838806152344,0.019048245421090737,0.0741553240333439
592,592,592,592,2021-06-11,285.6641540527344,279.9437866210937,266.3294982910156,0.020433986053718822,0.07259674908632152
593,593,593,593,2021-06-14,286.8373718261719,277.5338439941406,266.5023193359375,0.03352213805040538,0.0763034728587153
594,594,594,594,2021-06-15,282.8995666503906,282.490234375,265.1017761230469,0.001449013897051099,0.06713568949867366
595,595,595,595,2021-06-16,281.03515625,283.8089599609375,268.54852294921875,-0.009773488868424995,0.0464967491299233
596,596,596,596,2021-06-17,280.6986694335937,281.9627380371094,274.6053771972656,-0.004483105151820821,0.022189267735827745
597,597,597,597,2021-06-18,273.89605712890625,285.6005859375,280.2620849609375,-0.040982159648492944,-0.022714552462273052
598,598,598,598,2021-06-21,280.2620849609375,285.6641540527344,279.9437866210937,-0.018910559883546507,0.0011370080532440152
599,599,599,599,2021-06-22,278.2613220214844,286.8373718261719,277.5338439941406,-0.02989864866662051,0.0026212227556619005
600,600,600,600,2021-06-23,279.5072631835937,282.8995666503906,282.490234375,-0.011991193577857828,-0.010559555086943173
601,601,601,601,2021-06-24,278.4978332519531,281.03515625,283.8089599609375,-0.009028489644867577,-0.018713738670249835
602,602,602,602,2021-06-25,279.5163879394531,280.6986694335937,281.9627380371094,-0.0042119241125233575,-0.008676146765656312
603,603,603,603,2021-06-28,277.9703369140625,273.89605712890625,285.6005859375,0.014875277241536589,-0.026716503393684476
604,604,604,604,2021-06-29,276.660888671875,280.2620849609375,285.6641540527344,-0.012849388063192468,-0.03151695882430294
605,605,605,605,2021-06-30,274.7196044921875,278.2613220214844,286.8373718261719,-0.012728026674952098,-0.042246124543798724
606,606,606,606,2021-07-01,278.3091735839844,279.5072631835937,282.8995666503906,-0.004286434584786947,-0.016226228695779832
607,607,607,607,2021-07-02,280.0765075683594,278.4978332519531,281.03515625,0.005668533568008227,-0.0034111343734797295
608,608,608,608,2021-07-06,282.7777099609375,279.5163879394531,280.6986694335937,0.011667730988963676,0.007406663278949566
609,609,609,609,2021-07-07,286.5046691894531,277.9703369140625,273.89605712890625,0.03070231295229564,0.04603429561095429
610,610,610,610,2021-07-08,288.1254272460937,276.660888671875,280.2620849609375,0.04143895665648589,0.028057103358280377
611,611,611,611,2021-07-09,293.24420166015625,274.7196044921875,278.2613220214844,0.06743092544200113,0.05384463614930657
612,612,612,612,2021-07-12,296.8063659667969,278.3091735839844,279.5072631835937,0.06646274768672211,0.06189142488165067
613,613,613,613,2021-07-13,293.50982666015625,280.0765075683594,278.4978332519531,0.04796303413101555,0.05390344776801892
614,614,614,614,2021-07-14,298.0608215332031,282.7777099609375,279.5163879394531,0.05404638001480677,0.06634470962671046
615,615,615,615,2021-07-15,299.4161071777344,286.5046691894531,277.9703369140625,0.04506536673489081,0.07715129067999094
616,616,616,616,2021-07-16,300.6522827148437,288.1254272460937,276.660888671875,0.04347709116991805,0.0867176931229443
617,617,617,617,2021-07-19,295.5060119628906,293.24420166015625,274.7196044921875,0.007713060616133305,0.07566408487347043
618,618,618,618,2021-07-20,302.8499755859375,296.8063659667969,278.3091735839844,0.020362129361527037,0.08817820011436872
619,619,619,619,2021-07-21,302.6668395996094,293.50982666015625,280.0765075683594,0.031198318106247624,0.08065771823342338
620,620,620,620,2021-07-22,299.9013977050781,298.0608215332031,282.7777099609375,0.006175169760343602,0.0605552953466737
621,621,621,621,2021-07-23,303.93048095703125,299.4161071777344,286.5046691894531,0.015077257605974781,0.06082208648423526
622,622,622,622,2021-07-26,303.2070617675781,300.6522827148437,288.1254272460937,0.00849745436710192,0.052343990135250706
623,623,623,623,2021-07-27,303.8297424316406,295.5060119628906,293.24420166015625,0.02816771954472208,0.036098039489121936
624,624,624,624,2021-07-28,303.2254333496094,302.8499755859375,296.8063659667969,0.0012397483702795142,0.021627121648497782
625,625,625,625,2021-07-29,302.7309265136719,302.6668395996094,293.50982666015625,0.00021174078451169365,0.03141666484711059
626,626,626,626,2021-07-30,300.441650390625,299.9013977050781,298.0608215332031,0.0018014343703665059,0.007987728293759266
627,627,627,627,2021-08-02,300.6247863769531,303.93048095703125,299.4161071777344,-0.010876482574794677,0.0040367875015530075
628,628,628,628,2021-08-03,300.0570373535156,303.2070617675781,300.6522827148437,-0.010389020610862776,-0.0019798464723204123
629,629,629,629,2021-08-04,296.6780700683594,303.8297424316406,295.5060119628906,-0.023538420913121527,0.003966274992794228
630,630,630,630,2021-08-05,298.1615295410156,303.2254333496094,302.8499755859375,-0.016700128853489815,-0.015481084440739812
631,631,631,631,2021-08-06,299.3060913085937,302.7309265136719,302.6668395996094,-0.011313132901614842,-0.011103787568739087
632,632,632,632,2021-08-09,294.3797302246094,300.441650390625,299.9013977050781,-0.02017669706624936,-0.018411609691458497
633,633,633,633,2021-08-10,291.05572509765625,300.6247863769531,303.93048095703125,-0.0318305798887063,-0.04236085771599585
634,634,634,634,2021-08-11,288.59246826171875,300.0570373535156,303.2070617675781,-0.03820796603510335,-0.048200043299328255
635,635,635,635,2021-08-12,288.34521484375,296.6780700683594,303.8297424316406,-0.028087196410200965,-0.050964489071949615
636,636,636,636,2021-08-13,290.2315979003906,298.1615295410156,303.2254333496094,-0.026596092570467356,-0.04285206325103097
637,637,637,637,2021-08-16,289.6089172363281,299.3060913085937,302.7309265136719,-0.03239885305998491,-0.04334545343107232
638,638,638,638,2021-08-17,291.87066650390625,294.3797302246094,300.441650390625,-0.00852322175439435,-0.02852794835727679
639,639,639,639,2021-08-18,289.4257507324219,291.05572509765625,300.6247863769531,-0.005600214064462983,-0.03725253589199662
640,640,640,640,2021-08-19,291.78826904296875,288.59246826171875,300.0570373535156,0.011073749777668507,-0.027557321712821325
641,641,641,641,2021-08-20,292.5574645996094,288.34521484375,296.6780700683594,0.014608356716243609,-0.013889147478276853
642,642,642,642,2021-08-23,290.3231506347656,290.2315979003906,298.1615295410156,0.00031544716370413006,-0.02628903506873026
643,643,643,643,2021-08-24,288.45513916015625,289.6089172363281,299.3060913085937,-0.003983917647226165,-0.036253696344755615
644,644,644,644,2021-08-25,291.14727783203125,291.87066650390625,294.3797302246094,-0.0024784562304253077,-0.010980553552759176
645,645,645,645,2021-08-26,291.7333374023437,289.4257507324219,291.05572509765625,0.007972983274923573,0.0023281187973887008
646,646,646,646,2021-08-27,293.7203674316406,291.78826904296875,288.59246826171875,0.0066215766487423,0.017768652109352745
647,647,647,647,2021-08-30,299.2512512207031,292.5574645996094,288.34521484375,0.022880245528018817,0.037822845032690955
648,648,648,648,2021-08-31,302.8591003417969,290.3231506347656,290.2315979003906,0.04317929755041061,0.043508365501057744
649,649,649,649,2021-09-01,307.9504089355469,288.45513916015625,289.6089172363281,0.06758510121245043,0.06333193008781435
650,650,650,650,2021-09-02,308.5914306640625,291.14727783203125,291.87066650390625,0.05991521872340888,0.0572882652458413
651,651,651,651,2021-09-03,307.2911376953125,291.7333374023437,289.4257507324219,0.053328839382906335,0.06172701260230107
652,652,652,652,2021-09-07,299.9105224609375,293.7203674316406,291.78826904296875,0.02107499416341141,0.027836120501378625
653,653,653,653,2021-09-08,303.7381896972656,299.2512512207031,292.5574645996094,0.014993883762421722,0.03821719303234339
654,654,654,654,2021-09-09,300.6247863769531,302.8591003417969,290.3231506347656,-0.00737740408765053,0.03548334233650974
655,655,655,655,2021-09-10,294.8009338378906,307.9504089355469,288.45513916015625,-0.04269997608741083,0.021999242919402695
656,656,656,656,2021-09-13,297.135986328125,308.5914306640625,291.14727783203125,-0.03712171887367821,0.02056934394402532
657,657,657,657,2021-09-14,297.1085205078125,307.2911376953125,291.7333374023437,-0.03313670958384862,0.018424987535982762
658,658,658,658,2021-09-15,299.6632995605469,299.9105224609375,293.7203674316406,-0.0008243221957069391,0.020233299382241166
659,659,659,659,2021-09-16,300.08453369140625,303.7381896972656,299.2512512207031,-0.012028964844693846,0.0027845580170642314
660,660,660,660,2021-09-17,295.3412475585937,300.6247863769531,302.8591003417969,-0.017575193589441485,-0.024822938372064063
661,661,661,661,2021-09-20,294.36138916015625,294.8009338378906,307.9504089355469,-0.0014909880779959694,-0.044127299010129795
662,662,662,662,2021-09-21,296.3759460449219,297.135986328125,308.5914306640625,-0.0025578870220176464,-0.03958465273275391
663,663,663,663,2021-09-22,301.8518371582031,297.1085205078125,307.2911376953125,0.015964929724275212,-0.017700805099373218
664,664,664,664,2021-09-23,303.005615234375,299.6632995605469,299.9105224609375,0.011153570286149828,0.010320053954894659
665,665,665,665,2021-09-24,299.9105224609375,300.08453369140625,303.7381896972656,-0.000579874038585726,-0.012601863598855179
666,666,666,666,2021-09-27,293.52813720703125,295.3412475585937,300.6247863769531,-0.006139035324562059,-0.02360633417972191
667,667,667,667,2021-09-28,292.7222900390625,294.36138916015625,294.8009338378906,-0.0055683224140580245,-0.007051008189720154
668,668,668,668,2021-09-29,298.5752258300781,296.3759460449219,297.135986328125,0.007420574491638687,0.004843706478433019
669,669,669,669,2021-09-30,294.7132568359375,301.8518371582031,297.1085205078125,-0.023649285654419372,-0.008061915113646179
670,670,670,670,2021-10-01,300.60308837890625,303.005615234375,299.6632995605469,-0.007928984595253818,0.0031361492039150285
671,671,671,671,2021-10-04,301.9764099121094,299.9105224609375,300.08453369140625,0.0068883460114039785,0.0063044775997973534
672,672,672,672,2021-10-05,300.01318359375,293.52813720703125,295.3412475585937,0.02209344033735583,0.015818772602121722
673,673,673,673,2021-10-06,303.1286315917969,292.7222900390625,294.36138916015625,0.0355502191218362,0.029783941625817434
674,674,674,674,2021-10-07,303.497314453125,298.5752258300781,296.3759460449219,0.01648525462674555,0.024028159178355546
675,675,675,675,2021-10-08,301.04547119140625,294.7132568359375,301.8518371582031,0.02148601804836292,-0.002671396584458252
676,676,676,676,2021-10-11,300.7413330078125,300.60308837890625,303.005615234375,0.0004598909134692075,-0.0074727401497529655
677,677,677,677,2021-10-12,304.6217956542969,301.9764099121094,299.9105224609375,0.00876023972520712,0.015708929298981156
678,678,678,678,2021-10-13,307.0827941894531,300.01318359375,293.52813720703125,0.023564333110361435,0.04617839063538054
679,679,679,679,2021-10-14,308.6589660644531,303.1286315917969,292.7222900390625,0.01824418380941184,0.054442987663371856
680,680,680,680,2021-10-15,307.0182800292969,303.497314453125,298.5752258300781,0.011601307189542442,0.02827781231931059
681,681,681,681,2021-10-18,306.9537353515625,301.04547119140625,294.7132568359375,0.019625819769930164,0.04153351853608367
682,682,682,682,2021-10-19,304.2438659667969,300.7413330078125,300.60308837890625,0.011646330499218038,0.01211157745425906
683,683,683,683,2021-10-20,307.1288757324219,304.6217956542969,301.9764099121094,0.008230140173456801,0.017062477899555617
684,684,684,684,2021-10-21,306.9169006347656,307.0827941894531,300.01318359375,-0.0005402241930401175,0.023011378894482126
685,685,685,685,2021-10-22,309.110595703125,308.6589660644531,303.1286315917969,0.0014631994800939907,0.019734078169770575
686,686,686,686,2021-10-25,308.6589660644531,307.0182800292969,303.497314453125,0.0053439359864815295,0.017007239819004427
687,687,687,687,2021-10-26,311.9034729003906,306.9537353515625,301.04547119140625,0.016125353689405486,0.036067646744570414
688,688,688,688,2021-10-27,315.1571350097656,304.2438659667969,300.7413330078125,0.035870136636246164,0.04793422260178204
689,689,689,689,2021-10-28,318.6689147949219,307.1288757324219,304.6217956542969,0.03757393060154324,0.04611330949071846
690,690,690,690,2021-10-29,313.3228454589844,306.9169006347656,307.0827941894531,0.02087191943803024,0.020320419729154438
691,691,691,691,2021-11-01,310.1153564453125,309.110595703125,308.6589660644531,0.003250489488728192,0.004718445083352174
692,692,692,692,2021-11-02,309.8296203613281,308.6589660644531,307.0182800292969,0.003792711132941884,0.009156915124933107
693,693,693,693,2021-11-03,309.2949523925781,311.9034729003906,306.9537353515625,-0.008363230083832884,0.007627263562484998
694,694,694,694,2021-11-04,305.9952392578125,315.1571350097656,304.2438659667969,-0.029070881583148078,0.005756478558574418
695,695,695,695,2021-11-05,310.69598388671875,318.6689147949219,307.1288757324219,-0.02501948115439523,0.011614369198566177
696,696,696,696,2021-11-08,311.9679260253906,313.3228454589844,306.9169006347656,-0.004324355702850058,0.016457306131328897
697,697,697,697,2021-11-09,313.9773254394531,310.1153564453125,309.110595703125,0.012453330394238904,0.0157442993025132
698,698,698,698,2021-11-10,315.95904541015625,309.8296203613281,308.6589660644531,0.019783211952685065,0.023650955093845294
699,699,699,699,2021-11-11,317.2310485839844,309.2949523925781,311.9034729003906,0.025658667010295177,0.017080847590610793
700,700,700,700,2021-11-12,319.3141174316406,305.9952392578125,315.1571350097656,0.04352642284936481,0.013190189781824735
701,701,701,701,2021-11-15,323.95965576171875,310.69598388671875,318.6689147949219,0.04269019415402542,0.016602626491516226
702,702,702,702,2021-11-16,318.5951843261719,311.9679260253906,313.3228454589844,0.021243396349154953,0.016827176644154562
703,703,703,703,2021-11-17,320.3187866210937,313.9773254394531,310.1153564453125,0.02019719472660908,0.032902047459815176
704,704,704,704,2021-11-18,323.1762084960937,315.95904541015625,309.8296203613281,0.022842084095325177,0.043077185839109244
705,705,705,705,2021-11-19,320.2266845703125,317.2310485839844,309.2949523925781,0.00944307311563497,0.03534403679455811
706,706,706,706,2021-11-22,318.1158447265625,319.3141174316406,305.9952392578125,-0.003752645560165857,0.03961043805174347
707,707,707,707,2021-11-23,323.89508056640625,323.95965576171875,310.69598388671875,-0.0001993309789166675,0.042482353696917885
708,708,708,708,2021-11-24,329.2872314453125,318.5951843261719,311.9679260253906,0.03355997719097448,0.055516301437065874
709,709,709,709,2021-11-26,314.0234680175781,320.3187866210937,313.9773254394531,-0.019653291865651124,0.00014696149812865045
710,710,710,710,2021-11-29,319.378662109375,323.1762084960937,315.95904541015625,-0.01175069911362181,0.010822974524371087
711,711,711,711,2021-11-30,312.87127685546875,320.2266845703125,317.2310485839844,-0.022969377847799954,-0.013743206246602302
712,712,712,712,2021-12-01,302.47418212890625,318.1158447265625,319.3141174316406,-0.04916970612105498,-0.05273783520185105
713,713,713,713,2021-12-02,314.3091735839844,323.89508056640625,323.95965576171875,-0.029595716506896852,-0.02978914814267053
714,714,714,714,2021-12-03,310.21661376953125,329.2872314453125,318.5951843261719,-0.05791484107074607,-0.02629848462512474
715,715,715,715,2021-12-06,315.5718994140625,314.0234680175781,320.3187866210937,0.004930941646685172,-0.014819259454320721
716,716,716,716,2021-12-07,317.95001220703125,319.378662109375,323.1762084960937,-0.004473216503908084,-0.016171352196322375
717,717,717,717,2021-12-08,321.3143005371094,312.87127685546875,320.2266845703125,0.026985614552085924,0.0033963939271839383
718,718,718,718,2021-12-09,317.6274108886719,302.47418212890625,318.1158447265625,0.050097593960292786,-0.0015353961331616706
719,719,719,719,2021-12-10,318.6228332519531,314.3091735839844,323.89508056640625,0.0137242563390092,-0.01627763936776494
720,720,720,720,2021-12-13,324.88140869140625,310.21661376953125,329.2872314453125,0.047272758037291585,-0.01337987730216006
721,721,721,721,2021-12-14,318.65972900390625,315.5718994140625,314.0234680175781,0.00978486866408912,0.01476405892717736
722,722,722,722,2021-12-15,324.6601867675781,317.95001220703125,319.378662109375,0.021104495370101173,0.01653687388919689
723,723,723,723,2021-12-16,315.3783569335937,321.3143005371094,312.87127685546875,-0.01847394776265221,0.008013135955855288
724,724,724,724,2021-12-17,315.0096740722656,317.6274108886719,302.47418212890625,-0.008241533087721353,0.04144317989433266
725,725,725,725,2021-12-20,310.686767578125,318.6228332519531,314.3091735839844,-0.024907397856049562,-0.011524977029954364
726,726,726,726,2021-12-21,314.060302734375,324.88140869140625,310.21661376953125,-0.033307864554693145,0.01239033886076557
727,727,727,727,2021-12-22,316.6964111328125,318.65972900390625,315.5718994140625,-0.006161173478778981,0.003563408912003574
