,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DVN,DVN_6m,DVN_12m,DVN_6m_ret,DVN_12m_ret
482,482,482,482,2021-01-04,13.24418830871582,12.858275413513184,12.96501922607422,0.03001280364527492,0.021532485048703753
483,483,483,483,2021-01-05,14.254131317138672,12.587316513061523,13.06354808807373,0.132420186808486,0.09113781501304952
484,484,484,484,2021-01-06,15.042375564575195,12.60373878479004,13.219557762145996,0.19348518891299582,0.13788795625590522
485,485,485,485,2021-01-07,15.247648239135742,12.57089614868164,12.833643913269045,0.21293247981647068,0.18809968097765228
486,486,486,486,2021-01-08,14.869948387145996,13.252401351928713,12.5626859664917,0.12205690065233887,0.18365996147706243
487,487,487,487,2021-01-11,15.050588607788086,12.981440544128418,12.176770210266112,0.15939279285884456,0.23600826392363783
488,488,488,488,2021-01-12,16.183691024780273,13.24418830871582,12.858275413513184,0.22194661141521266,0.25862065512862653
489,489,489,489,2021-01-13,15.707459449768066,14.254131317138672,12.587316513061523,0.10195837966512644,0.2478799141555592
490,490,490,490,2021-01-14,16.651716232299805,15.042375564575195,12.60373878479004,0.1069871351646483,0.3211727501362365
491,491,491,491,2021-01-15,16.068742752075195,15.247648239135742,12.57089614868164,0.053850567645702396,0.2782495823704969
492,492,492,492,2021-01-19,16.421810150146484,14.869948387145996,13.252401351928713,0.10436228308243223,0.2391573205528148
493,493,493,493,2021-01-20,16.397174835205078,15.050588607788086,12.981440544128418,0.08947066872322762,0.2631244413488161
494,494,494,494,2021-01-21,15.099851608276367,16.183691024780273,13.24418830871582,-0.06697108928021078,0.1401115158064734
495,495,495,495,2021-01-22,14.61540985107422,15.707459449768066,14.254131317138672,-0.06952426661906619,0.025345531474174177
496,496,496,496,2021-01-25,14.262340545654297,16.651716232299805,15.042375564575195,-0.1434912565955675,-0.05185583989525444
497,497,497,497,2021-01-26,13.835375785827637,16.068742752075195,15.247648239135742,-0.13898828307268352,-0.0926223133665468
498,498,498,498,2021-01-27,14.13096809387207,16.421810150146484,14.869948387145996,-0.13949997200850472,-0.049696224494815366
499,499,499,499,2021-01-28,14.122756958007812,16.397174835205078,15.050588607788086,-0.13870791157962425,-0.061647532462627885
500,500,500,500,2021-01-29,13.515149116516112,15.099851608276367,16.183691024780273,-0.10494821623887118,-0.1648908091595498
501,501,501,501,2021-02-01,13.761476516723633,14.61540985107422,15.707459449768066,-0.0584269167304825,-0.12388909481304866
502,502,502,502,2021-02-02,13.925694465637209,14.262340545654297,16.651716232299805,-0.023603845311326754,-0.16370815648268466
503,503,503,503,2021-02-03,14.943848609924316,13.835375785827637,16.068742752075195,0.08011873629281197,-0.07000511237916263
504,504,504,504,2021-02-04,14.902791976928713,14.13096809387207,16.421810150146484,0.054619321049302005,-0.09250004471670392
505,505,505,505,2021-02-05,14.697517395019531,14.122756958007812,16.397174835205078,0.040697467124917175,-0.10365550512618471
506,506,506,506,2021-02-08,15.39544677734375,13.515149116516112,15.099851608276367,0.13912518793668593,0.01957603138996178
507,507,507,507,2021-02-09,15.493976593017578,13.761476516723633,14.61540985107422,0.1258949266227738,0.060112357497712265
508,508,508,508,2021-02-10,16.200117111206055,13.925694465637209,14.262340545654297,0.16332561734577555,0.13586665942724196
509,509,509,509,2021-02-11,15.847044944763184,14.943848609924316,13.835375785827637,0.06043933918328426,0.1454003989538335
510,510,510,510,2021-02-12,16.405385971069336,14.902791976928713,14.13096809387207,0.10082634156517889,0.16095272893465618
511,511,511,511,2021-02-16,17.136157989501953,14.697517395019531,14.122756958007812,0.16592193966776936,0.21337200947761814
512,512,512,512,2021-02-17,17.842294692993164,15.39544677734375,13.515149116516112,0.15893321908983138,0.3201700210017726
513,513,513,513,2021-02-18,16.865198135375977,15.493976593017578,13.761476516723633,0.08850029778516277,0.22553696290369318
514,514,514,514,2021-02-19,17.103313446044922,16.200117111206055,13.925694465637209,0.05575245713588717,0.22818387896192527
515,515,515,515,2021-02-22,17.44817543029785,15.847044944763184,14.943848609924316,0.10103653337992058,0.16758245387405712
516,516,516,516,2021-02-23,17.72734260559082,16.405385971069336,14.902791976928713,0.08058064813913779,0.18953164165713687
517,517,517,517,2021-02-24,18.28568458557129,17.136157989501953,14.697517395019531,0.06708193264637052,0.2441342366954884
518,518,518,518,2021-02-25,17.53028106689453,17.842294692993164,15.39544677734375,-0.017487303705456925,0.13866660191326474
519,519,519,519,2021-02-26,17.686288833618164,16.865198135375977,15.493976593017578,0.048685505598649925,0.1414944851271145
520,520,520,520,2021-03-01,18.392423629760746,17.103313446044922,16.200117111206055,0.0753719557197221,0.1353265845861209
521,521,521,521,2021-03-02,18.458112716674805,17.44817543029785,15.847044944763184,0.05788211440281876,0.16476685596670038
522,522,522,522,2021-03-03,18.63054084777832,17.72734260559082,16.405385971069336,0.05094944359582976,0.13563563092224795
523,523,523,523,2021-03-04,19.39415740966797,18.28568458557129,17.136157989501953,0.060619706027924325,0.13176812571110297
524,524,524,524,2021-03-05,21.02812957763672,17.53028106689453,17.842294692993164,0.19953179857154613,0.1785552217055726
525,525,525,525,2021-03-08,20.174190521240234,17.686288833618164,16.865198135375977,0.14066838504260182,0.19620240208879647
526,526,526,526,2021-03-09,19.56658744812012,18.392423629760746,17.103313446044922,0.06383953751801719,0.1440232040327145
527,527,527,527,2021-03-10,19.62406349182129,18.458112716674805,17.44817543029785,0.0631673884022379,0.1247057648070824
528,528,528,528,2021-03-11,20.23166847229004,18.63054084777832,17.72734260559082,0.08594101682789601,0.1412691074131669
529,529,529,529,2021-03-12,20.15686416625977,19.39415740966797,18.28568458557129,0.03932662504902584,0.10233029952649275
530,530,530,530,2021-03-15,20.45609664916992,21.02812957763672,17.53028106689453,-0.027203224440615625,0.166900665831349
531,531,531,531,2021-03-16,19.54176521301269,20.174190521240234,17.686288833618164,-0.03134823712315493,0.10491044202940025
532,532,532,532,2021-03-17,19.68307304382324,19.56658744812012,18.392423629760746,0.005953291344848566,0.07017288422903079
533,533,533,533,2021-03-18,18.585872650146484,19.62406349182129,18.458112716674805,-0.05290396874773107,0.0069216141125989505
534,534,534,534,2021-03-19,18.868480682373047,20.23166847229004,18.63054084777832,-0.06737891102674298,0.012771493674758272
535,535,535,535,2021-03-22,18.560932159423828,20.15686416625977,19.39415740966797,-0.07917560954284464,-0.0429626940033383
536,536,536,536,2021-03-23,18.07052230834961,20.45609664916992,21.02812957763672,-0.11661923492706572,-0.14065004014586757
537,537,537,537,2021-03-24,18.569250106811523,19.54176521301269,20.174190521240234,-0.049765980483358785,-0.07955414184965504
538,538,538,538,2021-03-25,18.57755851745605,19.68307304382324,19.56658744812012,-0.056165748300878726,-0.05054682801926669
539,539,539,539,2021-03-26,18.901731491088867,18.585872650146484,19.62406349182129,0.016994566081883322,-0.03680848265872494
540,540,540,540,2021-03-29,18.16195297241211,18.868480682373047,20.23166847229004,-0.0374448648968847,-0.10230078170333212
541,541,541,541,2021-03-30,18.28663444519043,18.560932159423828,20.15686416625977,-0.014778229448682678,-0.09278376366696384
542,542,542,542,2021-03-31,18.16195297241211,18.07052230834961,20.45609664916992,0.005059658071989048,-0.11214963030842462
543,543,543,543,2021-04-01,19.5334529876709,18.569250106811523,19.54176521301269,0.051924707530633496,-0.00042535693429879284
544,544,544,544,2021-04-05,18.668994903564453,18.57755851745605,19.68307304382324,0.00492187313109449,-0.051520315857234156
545,545,545,545,2021-04-06,18.934982299804688,18.901731491088867,18.585872650146484,0.0017591408877803971,0.01878360280572844
546,546,546,546,2021-04-07,18.718868255615234,18.16195297241211,18.868480682373047,0.030663843478125674,-0.007929224895016573
547,547,547,547,2021-04-08,18.569250106811523,18.28663444519043,18.560932159423828,0.015454766292188005,0.00044814276116356133
548,548,548,548,2021-04-09,18.31988906860352,18.16195297241211,18.07052230834961,0.00869598640803182,0.013799643197844214
549,549,549,549,2021-04-12,18.1868896484375,19.5334529876709,18.569250106811523,-0.0689362674424906,-0.020591055437061856
550,550,550,550,2021-04-13,18.028959274291992,18.668994903564453,18.57755851745605,-0.034283346938525305,-0.029530212091571584
551,551,551,551,2021-04-14,18.693931579589844,18.934982299804688,18.901731491088867,-0.012730443387704127,-0.0109936971434067
552,552,552,552,2021-04-15,18.59418296813965,18.718868255615234,18.16195297241211,-0.006660941557627753,0.023798651851157926
553,553,553,553,2021-04-16,18.1868896484375,18.569250106811523,18.28663444519043,-0.020591055437061856,-0.0054545190943631194
554,554,554,554,2021-04-19,18.31157493591309,18.31988906860352,18.16195297241211,-0.00045383095166651177,0.008238208948578185
555,555,555,555,2021-04-20,17.43048667907715,18.1868896484375,19.5334529876709,-0.041590562431621514,-0.10765973173924226
556,556,556,556,2021-04-21,17.596731185913086,18.028959274291992,18.668994903564453,-0.023974100878647597,-0.05743553539921109
557,557,557,557,2021-04-22,17.455425262451172,18.693931579589844,18.934982299804688,-0.06625178400090437,-0.07813881280305068
558,558,558,558,2021-04-23,17.821157455444336,18.59418296813965,18.718868255615234,-0.0415735132874544,-0.047957536102729126
559,559,559,559,2021-04-26,18.17858123779297,18.1868896484375,18.569250106811523,-0.00045683516011463254,-0.021038483879069036
560,560,560,560,2021-04-27,18.403005599975582,18.31157493591309,18.31988906860352,0.004993052994211711,0.004536956040553042
561,561,561,561,2021-04-28,19.9739933013916,17.43048667907715,18.1868896484375,0.14592286888739459,0.0982632922671105
562,562,562,562,2021-04-29,20.00724220275879,17.596731185913086,18.028959274291992,0.13698629543056362,0.10972807128627138
563,563,563,563,2021-04-30,19.433704376220703,17.455425262451172,18.693931579589844,0.11333319492507932,0.039572884573866096
564,564,564,564,2021-05-03,19.633197784423828,17.821157455444336,18.59418296813965,0.10167916048718362,0.05587848727015787
565,565,565,565,2021-05-04,19.49189186096192,18.17858123779297,18.1868896484375,0.0722449461808714,0.07175510698920085
566,566,566,566,2021-05-05,20.971445083618164,18.403005599975582,18.31157493591309,0.13956630451962648,0.14525621946851097
567,567,567,567,2021-05-06,21.00469207763672,19.9739933013916,17.43048667907715,0.05160203874571789,0.2050548251673261
568,568,568,568,2021-05-07,21.79434394836425,20.00724220275879,17.596731185913086,0.08932274260962547,0.23854502964797963
569,569,569,569,2021-05-10,21.619792938232425,19.433704376220703,17.455425262451172,0.11248954495194674,0.2385715394020984
570,570,570,570,2021-05-11,21.395362854003903,19.633197784423828,17.821157455444336,0.08975435835409873,0.200559666648793
571,571,571,571,2021-05-12,21.26237297058105,19.49189186096192,18.17858123779297,0.09083167104805367,0.1696387464153104
572,572,572,572,2021-05-13,20.572465896606445,20.971445083618164,18.403005599975582,-0.019024878134095813,0.11788619445041859
573,573,573,573,2021-05-14,21.92733764648437,21.00469207763672,19.9739933013916,0.04392568886215553,0.09779438270647067
574,574,574,574,2021-05-17,22.60062026977539,21.79434394836425,20.00724220275879,0.03699475071703895,0.12962196592286968
575,575,575,575,2021-05-18,21.810970306396484,21.619792938232425,19.433704376220703,0.008842701163246591,0.12232695754519307
576,576,576,576,2021-05-19,21.01300811767578,21.395362854003903,19.633197784423828,-0.017870916185773744,0.07027944955287091
577,577,577,577,2021-05-20,20.996383666992188,21.26237297058105,19.49189186096192,-0.012509859739403995,0.07718551984394284
578,578,578,578,2021-05-21,21.071191787719727,20.572465896606445,20.971445083618164,0.024242397271177385,0.004756310483319037
579,579,579,579,2021-05-24,21.56991577148437,21.92733764648437,21.00469207763672,-0.016300286006555198,0.026909401564112256
580,580,580,580,2021-05-25,21.445236206054688,22.60062026977539,21.79434394836425,-0.051121785593904234,-0.016018272591121763
581,581,581,581,2021-05-26,21.95227432250977,21.810970306396484,21.619792938232425,0.00647857541999608,0.01537856468964538
582,582,582,582,2021-05-27,22.15176582336425,21.01300811767578,21.395362854003903,0.05419298842465903,0.035353593884891454
583,583,583,583,2021-05-28,22.076953887939453,20.996383666992188,21.26237297058105,0.051464587334913325,0.0383109128264032
584,584,584,584,2021-06-01,25.102563858032227,21.071191787719727,20.572465896606445,0.19132150240604706,0.22020199154507036
585,585,585,585,2021-06-02,25.601289749145508,21.56991577148437,21.92733764648437,0.18689799350031078,0.1675512167456492
586,586,586,586,2021-06-03,25.908836364746094,21.445236206054688,22.60062026977539,0.20813947283225476,0.1463772257345919
587,587,587,587,2021-06-04,26.316131591796875,21.95227432250977,21.810970306396484,0.19878838999439918,0.20655483099159344
588,588,588,588,2021-06-07,25.70103645324707,22.15176582336425,21.01300811767578,0.16022517835301775,0.22310124801350084
589,589,589,589,2021-06-08,25.64285087585449,22.076953887939453,20.996383666992188,0.16152124092912423,0.22129845227427802
590,590,590,590,2021-06-09,24.87813377380371,25.102563858032227,21.071191787719727,-0.008940524382201831,0.18067046346674465
591,591,591,591,2021-06-10,24.429277420043945,25.601289749145508,21.56991577148437,-0.04577942520027456,0.1325624855865073
592,592,592,592,2021-06-11,24.6311092376709,25.908836364746094,21.445236206054688,-0.04931626836061953,0.14855854237300203
593,593,593,593,2021-06-14,24.37041664123535,26.316131591796875,21.95227432250977,-0.07393620691454639,0.11015452354501742
594,594,594,594,2021-06-15,24.89179992675781,25.70103645324707,22.15176582336425,-0.03148653276926594,0.12369371025507814
595,595,595,595,2021-06-16,24.43769073486328,25.64285087585449,22.076953887939453,-0.046997899992703096,0.10693218180853692
596,596,596,596,2021-06-17,23.20151329040528,24.87813377380371,25.102563858032227,-0.06739333820786375,-0.0757313308066202
597,597,597,597,2021-06-18,22.4951229095459,24.429277420043945,25.601289749145508,-0.07917362749792567,-0.12132852954032458
598,598,598,598,2021-06-21,24.050865173339844,24.6311092376709,25.908836364746094,-0.023557366366741883,-0.07171187332574969
599,599,599,599,2021-06-22,24.00040626525879,24.37041664123535,26.316131591796875,-0.015182767755824722,-0.08799641841204087
600,600,600,600,2021-06-23,24.47132873535156,24.89179992675781,25.70103645324707,-0.01689195609170302,-0.04784661973195059
601,601,601,601,2021-06-24,25.009531021118164,24.43769073486328,25.64285087585449,0.023399931378912386,-0.024697716248572976
602,602,602,602,2021-06-25,25.026348114013672,23.20151329040528,24.87813377380371,0.07865154314580991,0.00595761489015012
603,603,603,603,2021-06-28,23.891082763671875,22.4951229095459,24.429277420043945,0.062056111439764416,-0.02203072350926305
604,604,604,604,2021-06-29,23.5631160736084,24.050865173339844,24.6311092376709,-0.020279898299546906,-0.04335952367216611
605,605,605,605,2021-06-30,24.547016143798828,24.00040626525879,24.37041664123535,0.022775026076590654,0.007246470389212112
606,606,606,606,2021-07-01,25.194536209106445,24.47132873535156,24.89179992675781,0.029553257265925836,0.012162088850119934
607,607,607,607,2021-07-02,24.580650329589844,25.009531021118164,24.43769073486328,-0.017148689880116974,0.005849963332362318
608,608,608,608,2021-07-06,23.41174697875977,25.026348114013672,23.20151329040528,-0.06451605036013208,0.009061205867180622
609,609,609,609,2021-07-07,23.15105628967285,23.891082763671875,22.4951229095459,-0.030975007759978412,0.029158915146385134
610,610,610,610,2021-07-08,23.344470977783203,23.5631160736084,24.050865173339844,-0.009279124846738207,-0.029370843438084382
611,611,611,611,2021-07-09,24.092906951904297,24.547016143798828,24.00040626525879,-0.01849956789999707,0.0038541300352654684
612,612,612,612,2021-07-12,24.134952545166016,25.194536209106445,24.47132873535156,-0.04205608927055571,-0.013745726430441474
613,613,613,613,2021-07-13,24.36200523376465,24.580650329589844,25.009531021118164,-0.008895008589825393,-0.025891160726154383
614,614,614,614,2021-07-14,22.957637786865234,23.41174697875977,25.026348114013672,-0.01939663846130424,-0.08266129431764957
615,615,615,615,2021-07-15,22.41102600097656,23.15105628967285,23.891082763671875,-0.03196529261718406,-0.06195017519029522
616,616,616,616,2021-07-16,21.679412841796875,23.344470977783203,23.5631160736084,-0.07132558872595374,-0.07994287453013671
617,617,617,617,2021-07-19,20.964614868164062,24.092906951904297,24.547016143798828,-0.1298428657855658,-0.14594039677363257
618,618,618,618,2021-07-20,21.300989151000977,24.134952545166016,25.194536209106445,-0.11742154408058503,-0.1545393424110012
619,619,619,619,2021-07-21,22.150333404541016,24.36200523376465,24.580650329589844,-0.09078365298757729,-0.09887114020426246
620,620,620,620,2021-07-22,21.85600852966309,22.957637786865234,23.41174697875977,-0.04798530525786149,-0.0664511901016237
621,621,621,621,2021-07-23,21.544864654541016,22.41102600097656,23.15105628967285,-0.03864889302247032,-0.06937876246486085
622,622,622,622,2021-07-26,22.41102600097656,21.679412841796875,23.344470977783203,0.03374690839270178,-0.03998569844204214
623,623,623,623,2021-07-27,21.813962936401367,20.964614868164062,24.092906951904297,0.0405134114591863,-0.09458983177299007
624,624,624,624,2021-07-28,22.251251220703125,21.300989151000977,24.134952545166016,0.04461117101022016,-0.07804868565362799
625,625,625,625,2021-07-29,22.39420890808105,22.150333404541016,24.36200523376465,0.011010015022619779,-0.08077316734815898
626,626,626,626,2021-07-30,21.729869842529297,21.85600852966309,22.957637786865234,-0.005771350563054445,-0.05347971580239763
627,627,627,627,2021-08-02,21.4355411529541,21.544864654541016,22.41102600097656,-0.005074225498273077,-0.0435270053222887
628,628,628,628,2021-08-03,22.041013717651367,22.41102600097656,21.679412841796875,-0.01651027861504728,0.016679458917694623
629,629,629,629,2021-08-04,21.267353057861328,21.813962936401367,20.964614868164062,-0.025057798077941174,0.014440436497452191
630,630,630,630,2021-08-05,22.39420890808105,22.251251220703125,21.300989151000977,0.006424703310387914,0.05132248785867777
631,631,631,631,2021-08-06,22.713768005371094,22.39420890808105,22.150333404541016,0.01426972029249618,0.025436845149904963
632,632,632,632,2021-08-09,22.402618408203125,21.729869842529297,21.85600852966309,0.030959622425217548,0.025009593027847332
633,633,633,633,2021-08-10,23.251968383789062,21.4355411529541,21.544864654541016,0.08473904240969587,0.07923483190172842
634,634,634,634,2021-08-11,23.54629707336425,22.041013717651367,22.41102600097656,0.06829465173407101,0.05065680939097672
635,635,635,635,2021-08-12,23.941539764404297,21.267353057861328,21.813962936401367,0.12574139806055817,0.09753279741997734
636,636,636,636,2021-08-13,23.554706573486328,22.39420890808105,22.251251220703125,0.05182132890555047,0.05857896887930658
637,637,637,637,2021-08-16,22.84831619262696,22.713768005371094,22.39420890808105,0.005923640112202033,0.02027788909221262
638,638,638,638,2021-08-17,22.629674911499023,22.402618408203125,21.729869842529297,0.01013526629604855,0.041408672738970864
639,639,639,639,2021-08-18,21.982149124145508,23.251968383789062,21.4355411529541,-0.05461125865493843,0.025500077991549963
640,640,640,640,2021-08-19,21.30939674377441,23.54629707336425,22.041013717651367,-0.09500008950962568,-0.033193435803320015
641,641,641,641,2021-08-20,21.612138748168945,23.941539764404297,21.267353057861328,-0.09729537194172655,0.016211970026056788
642,642,642,642,2021-08-23,22.924001693725582,23.554706573486328,22.39420890808105,-0.02677617221819606,0.023657579860003608
643,643,643,643,2021-08-24,23.99199485778809,22.84831619262696,22.713768005371094,0.05005527127334619,0.056275420798290066
644,644,644,644,2021-08-25,24.58905982971192,22.629674911499023,22.402618408203125,0.08658475766336604,0.09759758353551162
645,645,645,645,2021-08-26,24.46292304992676,21.982149124145508,23.251968383789062,0.11285402131388222,0.05207966251072138
646,646,646,646,2021-08-27,25.530914306640625,21.30939674377441,23.54629707336425,0.19810591607195738,0.0842857468031093
647,647,647,647,2021-08-30,25.043169021606445,21.612138748168945,23.941539764404297,0.15875477727664444,0.04601330023226091
648,648,648,648,2021-08-31,24.849750518798828,22.924001693725582,23.554706573486328,0.0840057879423528,0.05498026227888686
649,649,649,649,2021-09-01,23.74812126159668,23.99199485778809,22.84831619262696,-0.010164790282632397,0.039381679655679847
650,650,650,650,2021-09-02,24.65633773803711,24.58905982971192,22.629674911499023,0.002736091123089368,0.0895577525732929
651,651,651,651,2021-09-03,24.530197143554688,24.46292304992676,21.982149124145508,0.002750043136326097,0.11591441787692935
652,652,652,652,2021-09-07,24.43769073486328,25.530914306640625,21.30939674377441,-0.04281960131341611,0.146803498414511
653,653,653,653,2021-09-08,23.73971176147461,25.043169021606445,21.612138748168945,-0.052048415238792445,0.09844342746901535
654,654,654,654,2021-09-09,23.924718856811523,24.849750518798828,22.924001693725582,-0.037224987884184935,0.0436536856198122
655,655,655,655,2021-09-10,24.018842697143555,23.74812126159668,23.99199485778809,0.011399699056811707,0.00111903322398188
656,656,656,656,2021-09-13,24.74616813659668,24.65633773803711,24.58905982971192,0.0036432985106700233,0.006389358030473247
657,657,657,657,2021-09-14,24.189979553222656,24.530197143554688,24.46292304992676,-0.013869337793782188,-0.01115743593466123
658,658,658,658,2021-09-15,25.952672958374023,24.43769073486328,25.530914306640625,0.06199367362274688,0.016519527920850763
659,659,659,659,2021-09-16,25.9355583190918,23.73971176147461,25.043169021606445,0.09249676574340993,0.035634040432959146
660,660,660,660,2021-09-17,25.4906063079834,23.924718856811523,24.849750518798828,0.06545061033083188,0.025789224270069244
661,661,661,661,2021-09-20,24.112966537475582,24.018842697143555,23.74812126159668,0.003918750021341344,0.015363121649075273
662,662,662,662,2021-09-21,24.37822723388672,24.74616813659668,24.65633773803711,-0.014868601097307699,-0.011279473338871138
663,663,663,663,2021-09-22,26.046798706054688,24.189979553222656,24.530197143554688,0.07675984796707525,0.06182590191283843
664,664,664,664,2021-09-23,28.066192626953125,25.952672958374023,24.43769073486328,0.08143745624849563,0.14847973695457872
665,665,665,665,2021-09-24,28.31433868408203,25.9355583190918,23.73971176147461,0.09171888014607155,0.19269934566060054
666,666,666,666,2021-09-27,29.94867897033692,25.4906063079834,23.924718856811523,0.17489080520447642,0.25178812547719187
667,667,667,667,2021-09-28,30.059925079345703,24.112966537475582,24.018842697143555,0.24662907123549282,0.2515142989350019
668,668,668,668,2021-09-29,30.59044075012207,24.37822723388672,24.74616813659668,0.25482630285766317,0.2361687911140633
669,669,669,669,2021-09-30,30.385072708129883,26.046798706054688,24.189979553222656,0.16655689825969833,0.2561016284150559
670,670,670,670,2021-10-01,31.49745750427246,28.066192626953125,25.952672958374023,0.1222561578952519,0.21364984465345138
671,671,671,671,2021-10-04,33.16602325439453,28.31433868408203,25.9355583190918,0.17135079948167942,0.2787857830683447
672,672,672,672,2021-10-05,34.29552459716797,29.94867897033692,25.4906063079834,0.14514315075921846,0.34541815846988944
673,673,673,673,2021-10-06,33.09757232666016,30.059925079345703,24.112966537475582,0.10105305450018043,0.3726047467125624
674,674,674,674,2021-10-07,32.85798263549805,30.59044075012207,24.37822723388672,0.07412583244217985,0.3478413471273303
675,675,675,675,2021-10-08,34.10727310180664,30.385072708129883,26.046798706054688,0.12250095398589722,0.30946123117534063
676,676,676,676,2021-10-11,33.756446838378906,31.49745750427246,28.066192626953125,0.07171973591201852,0.20274407316513576
677,677,677,677,2021-10-12,33.585304260253906,33.16602325439453,28.31433868408203,0.012641883612133586,0.18615887995770652
678,678,678,678,2021-10-13,33.362831115722656,34.29552459716797,29.94867897033692,-0.027195778236392187,0.11400009158224744
679,679,679,679,2021-10-14,34.038818359375,33.09757232666016,30.059925079345703,0.02843852181740414,0.13236537581270325
680,680,680,680,2021-10-15,34.31262969970703,32.85798263549805,30.59044075012207,0.044270735679233786,0.12167817325646446
681,681,681,681,2021-10-18,34.67201614379883,34.10727310180664,30.385072708129883,0.016557847949511872,0.14108715410517747
682,682,682,682,2021-10-19,34.483768463134766,33.756446838378906,31.49745750427246,0.021546154671970408,0.09481117510698223
683,683,683,683,2021-10-20,35.00572967529297,33.585304260253906,33.16602325439453,0.04229306377670805,0.05546961137870743
684,684,684,684,2021-10-21,33.97036361694336,33.362831115722656,34.29552459716797,0.018209860521531063,-0.009481149043320425
685,685,685,685,2021-10-22,34.60355758666992,34.038818359375,33.09757232666016,0.01659103501574344,0.04550138134441606
686,686,686,686,2021-10-25,34.79181671142578,34.31262969970703,32.85798263549805,0.0139653246024114,0.05885431547579323
687,687,687,687,2021-10-26,35.519134521484375,34.67201614379883,34.10727310180664,0.024432336849758096,0.04139473171787955
688,688,688,688,2021-10-27,33.893348693847656,34.483768463134766,33.756446838378906,-0.017121671893786883,0.004055576587317367
689,689,689,689,2021-10-28,34.654903411865234,35.00572967529297,33.585304260253906,-0.010021966880334632,0.031847237211935386
690,690,690,690,2021-10-29,34.29552459716797,33.97036361694336,33.362831115722656,0.009571901669678695,0.02795606518554017
691,691,691,691,2021-11-01,35.92986297607422,34.60355758666992,34.038818359375,0.038328584743992256,0.055555530651327345
692,692,692,692,2021-11-02,35.92130279541016,34.79181671142578,34.31262969970703,0.032464130670516456,0.04688282739567673
693,693,693,693,2021-11-03,35.91275405883789,35.519134521484375,34.67201614379883,0.011081901140227002,0.03578499473157892
694,694,694,694,2021-11-04,36.246463775634766,33.893348693847656,34.483768463134766,0.06942704608630912,0.05111666708887763
695,695,695,695,2021-11-05,37.2903938293457,34.654903411865234,35.00572967529297,0.07604956753618075,0.06526543440873489
696,696,696,696,2021-11-08,37.75244903564453,34.29552459716797,33.97036361694336,0.10079812101086882,0.11133485238335172
697,697,697,697,2021-11-09,37.6412239074707,35.92986297607422,34.60355758666992,0.04763059999800401,0.08778479823042695
698,698,698,698,2021-11-10,36.22079086303711,35.92130279541016,34.79181671142578,0.008337338690990181,0.04107213381421526
699,699,699,699,2021-11-11,36.55450820922852,35.91275405883789,35.519134521484375,0.017869811636813226,0.029149744262993993
700,700,700,700,2021-11-12,36.43471145629883,36.246463775634766,33.893348693847656,0.005193546102298718,0.07498116475320371
701,701,701,701,2021-11-15,36.94811630249024,37.2903938293457,34.654903411865234,-0.009178705068706106,0.06617282591645757
702,702,702,702,2021-11-16,37.16203689575195,37.75244903564453,34.29552459716797,-0.015639042101219247,0.08358269285143671
703,703,703,703,2021-11-17,36.186561584472656,37.6412239074707,35.92986297607422,-0.038645457612480505,0.007144436052243686
704,704,704,704,2021-11-18,37.06790542602539,36.22079086303711,35.92130279541016,0.023387522547243744,0.0319198509348535
705,705,705,705,2021-11-19,34.7404670715332,36.55450820922852,35.91275405883789,-0.04962564746630482,-0.03264263680206936
706,706,706,706,2021-11-22,35.202537536621094,36.43471145629883,36.246463775634766,-0.033818681977367926,-0.02880077475903753
707,707,707,707,2021-11-23,37.17058944702149,36.94811630249024,37.2903938293457,0.006021231034077257,-0.0032127411384411664
708,708,708,708,2021-11-24,38.582462310791016,37.16203689575195,37.75244903564453,0.03822248546342277,0.021985680302827992
709,709,709,709,2021-11-26,36.53739547729492,36.186561584472656,37.6412239074707,0.009695143099000658,-0.029324987755159126
710,710,710,710,2021-11-29,37.58131408691406,37.06790542602539,36.22079086303711,0.01385049020137541,0.03756194140049418
711,711,711,711,2021-11-30,35.9897575378418,34.7404670715332,36.55450820922852,0.03596066983602175,-0.01544954915421759
712,712,712,712,2021-12-01,34.945838928222656,35.202537536621094,36.43471145629883,-0.007292048424957898,-0.04086412293567854
713,713,713,713,2021-12-02,35.587589263916016,37.17058944702149,36.94811630249024,-0.0425874382584569,-0.03682263602928326
714,714,714,714,2021-12-03,35.74161148071289,38.582462310791016,37.16203689575195,-0.07363062541717502,-0.038222485463422884
715,715,715,715,2021-12-06,36.246463775634766,36.53739547729492,36.186561584472656,-0.007962573627913527,0.0016553711803282134
716,716,716,716,2021-12-07,38.608131408691406,37.58131408691406,37.06790542602539,0.027322549695910858,0.041551470604126006
717,717,717,717,2021-12-08,38.42843627929688,35.9897575378418,34.7404670715332,0.06776035484237175,0.10615773242685189
718,718,718,718,2021-12-09,36.9024658203125,34.945838928222656,35.202537536621094,0.055990268143474076,0.0482899359718878
719,719,719,719,2021-12-10,37.86164474487305,35.587589263916016,37.17058944702149,0.06390023960580016,0.018591453838430638
720,720,720,720,2021-12-13,35.80376052856445,35.74161148071289,38.582462310791016,0.0017388429138149863,-0.07201981459460649
721,721,721,721,2021-12-14,35.175926208496094,36.246463775634766,36.53739547729492,-0.02953495198222067,-0.03726235138037881
722,722,722,722,2021-12-15,34.86201477050781,38.608131408691406,37.58131408691406,-0.09702921383396124,-0.07235774965498398
