,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TYL,TYL_6m,TYL_12m,TYL_6m_ret,TYL_12m_ret
737,737,737,737,2022-01-06,493.6000061035156,534.6300048828125,500.0400085449219,-0.07674466155016946,-0.01287897434476526
738,738,738,738,2022-01-07,483.5899963378906,538.1199951171875,519.3599853515625,-0.10133427353395741,-0.06887320937799746
739,739,739,739,2022-01-10,486.4100036621094,537.9500122070312,525.780029296875,-0.09580817431989685,-0.07487927163649621
740,740,740,740,2022-01-11,505.0,523.8499755859375,523.1099853515625,-0.035983538158713135,-0.034619842592741645
741,741,741,741,2022-01-12,504.1099853515625,520.47998046875,532.5999755859375,-0.03145172865716084,-0.05349228603142886
742,742,742,742,2022-01-13,480.4200134277344,492.5899963378906,531.1900024414062,-0.02470611055976113,-0.09557783237697914
743,743,743,743,2022-01-14,480.5199890136719,493.6000061035156,534.6300048828125,-0.026499223922417547,-0.10121021150131893
744,744,744,744,2022-01-18,465.9400024414063,483.5899963378906,538.1199951171875,-0.03649784741236051,-0.1341336380932331
745,745,745,745,2022-01-19,466.739990234375,486.4100036621094,537.9500122070312,-0.040439163009892365,-0.13237293495078672
746,746,746,746,2022-01-20,458.6799926757813,505.0,523.8499755859375,-0.09172278678063106,-0.12440581454119981
747,747,747,747,2022-01-21,454.5299987792969,504.1099853515625,520.47998046875,-0.09835152647827228,-0.12670992961162086
748,748,748,748,2022-01-24,466.8200073242188,480.4200134277344,492.5899963378906,-0.028308575253726986,-0.052315291023480204
749,749,749,749,2022-01-25,446.1400146484375,480.5199890136719,493.6000061035156,-0.07154743850678014,-0.09615071083513116
750,750,750,750,2022-01-26,437.2300109863281,465.9400024414063,483.5899963378906,-0.06161735696580073,-0.09586630348567049
751,751,751,751,2022-01-27,433.2000122070313,466.739990234375,486.4100036621094,-0.07186009069096799,-0.10939329177950263
752,752,752,752,2022-01-28,450.5199890136719,458.6799926757813,505.0,-0.017790188786100725,-0.10788120987391703
753,753,753,753,2022-01-31,473.7999877929688,454.5299987792969,504.1099853515625,0.042395417388124246,-0.06012576310595341
754,754,754,754,2022-02-01,475.3500061035156,466.8200073242188,480.4200134277344,0.01827256468331373,-0.01055328084282936
755,755,755,755,2022-02-02,470.7099914550781,446.1400146484375,480.5199890136719,0.055072345003624124,-0.020415378720727073
756,756,756,756,2022-02-03,461.3900146484375,437.2300109863281,465.9400024414063,0.05525696556740889,-0.009765179570605742
757,757,757,757,2022-02-04,470.75,433.2000122070313,466.739990234375,0.08668048646088944,0.008591528151704608
758,758,758,758,2022-02-07,471.75,450.5199890136719,458.6799926757813,0.04712334969377774,0.028494827620391128
759,759,759,759,2022-02-08,472.0400085449219,473.7999877929688,454.5299987792969,-0.0037146038273347948,0.0385233313810982
760,760,760,760,2022-02-09,491.0700073242188,475.3500061035156,466.8200073242188,0.03307037134502511,0.051947216527842066
761,761,761,761,2022-02-10,483.2099914550781,470.7099914550781,446.1400146484375,0.026555629213137033,0.08309045499057532
762,762,762,762,2022-02-11,467.6700134277344,461.3900146484375,437.2300109863281,0.01361104180826711,0.06962011224421216
763,763,763,763,2022-02-14,467.2799987792969,470.75,433.2000122070313,-0.007371218737553087,0.07867032689735565
764,764,764,764,2022-02-15,477.1300048828125,471.75,450.5199890136719,0.011404355872416616,0.059065117016002366
765,765,765,765,2022-02-16,469.739990234375,472.0400085449219,473.7999877929688,-0.00487250713691989,-0.008569011530595194
766,766,766,766,2022-02-17,428.6199951171875,491.0700073242188,475.3500061035156,-0.12717130200501126,-0.0983065328417222
767,767,767,767,2022-02-18,411.2799987792969,483.2099914550781,470.7099914550781,-0.1488586617573454,-0.1262560679710002
768,768,768,768,2022-02-22,408.3299865722656,467.6700134277344,461.3900146484375,-0.12688439530373719,-0.11500038230476595
769,769,769,769,2022-02-23,397.3900146484375,467.2799987792969,470.75,-0.14956767743844612,-0.1558364001095327
770,770,770,770,2022-02-24,425.2900085449219,477.1300048828125,471.75,-0.10864962548440649,-0.09848434860641897
771,771,771,771,2022-02-25,429.9200134277344,469.739990234375,472.0400085449219,-0.08477025085041745,-0.08922971433507021
772,772,772,772,2022-02-28,428.260009765625,428.6199951171875,491.0700073242188,-0.0008398706445416071,-0.12790436520617066
773,773,773,773,2022-03-01,422.3299865722656,411.2799987792969,483.2099914550781,0.02686731138340237,-0.1259907823914942
774,774,774,774,2022-03-02,427.4100036621094,408.3299865722656,467.6700134277344,0.046726955446038554,-0.08608636134385406
775,775,775,775,2022-03-03,420.4700012207031,397.3900146484375,467.2799987792969,0.05807892931754721,-0.10017547868703613
776,776,776,776,2022-03-04,416.6799926757813,425.2900085449219,477.1300048828125,-0.020245046194710015,-0.12669505499214684
777,777,777,777,2022-03-07,408.2300109863281,429.9200134277344,469.739990234375,-0.050451250846576645,-0.13094473650701255
778,778,778,778,2022-03-08,404.1400146484375,428.260009765625,428.6199951171875,-0.05632091385415072,-0.0571134822164725
779,779,779,779,2022-03-09,418.6499938964844,422.3299865722656,411.2799987792969,-0.008713548156144335,0.0179196536156927
780,780,780,780,2022-03-10,408.1300048828125,427.4100036621094,408.3299865722656,-0.045108908575145934,-0.0004897550903176784
781,781,781,781,2022-03-11,398.30999755859375,420.4700012207031,397.3900146484375,-0.05270293623272704,0.0023150629765322783
782,782,782,782,2022-03-14,391.5199890136719,416.6799926757813,425.2900085449219,-0.0603820776239824,-0.07940468586786231
783,783,783,783,2022-03-15,403.3299865722656,408.2300109863281,429.9200134277344,-0.012003096985014672,-0.06184877657466459
784,784,784,784,2022-03-16,415.0700073242188,404.1400146484375,428.260009765625,0.02704506428369724,-0.03079905230615565
785,785,785,785,2022-03-17,423.7900085449219,418.6499938964844,422.3299865722656,0.0122775939887112,0.0034570644261047168
786,786,786,786,2022-03-18,435.989990234375,408.1300048828125,427.4100036621094,0.06826252669063626,0.020074370039893985
787,787,787,787,2022-03-21,435.55999755859375,398.30999755859375,420.4700012207031,0.09352012309086044,0.035888401774399004
788,788,788,788,2022-03-22,441.3299865722656,391.5199890136719,416.6799926757813,0.12722210603876571,0.05915809333246402
789,789,789,789,2022-03-23,428.0199890136719,403.3299865722656,408.2300109863281,0.06121539003642229,0.048477518787825025
790,790,790,790,2022-03-24,436.6000061035156,415.0700073242188,404.1400146484375,0.051870764929732305,0.08031867738539855
791,791,791,791,2022-03-25,429.5199890136719,423.7900085449219,418.6499938964844,0.013520801229891743,0.02596439812650564
792,792,792,792,2022-03-28,438.2999877929688,435.989990234375,408.1300048828125,0.005298281176941755,0.07392248192783346
793,793,793,793,2022-03-29,451.6300048828125,435.55999755859375,398.30999755859375,0.03689504870579152,0.1338656012930608
794,794,794,794,2022-03-30,444.0,441.3299865722656,391.5199890136719,0.006049925246348842,0.13404171551633226
795,795,795,795,2022-03-31,444.8900146484375,428.0199890136719,403.3299865722656,0.039414106975800056,0.10304224694368336
796,796,796,796,2022-04-01,443.9400024414063,436.6000061035156,415.0700073242188,0.016811718358406003,0.06955451997917206
797,797,797,797,2022-04-04,444.260009765625,429.5199890136719,423.7900085449219,0.03431742672978122,0.04830222706520759
798,798,798,798,2022-04-05,438.75,438.2999877929688,435.989990234375,0.001026721924627827,0.00633044296301688
799,799,799,799,2022-04-06,430.3399963378906,451.6300048828125,435.55999755859375,-0.04714037666838844,-0.01198457445578649
800,800,800,800,2022-04-07,437.8800048828125,444.0,441.3299865722656,-0.01378377278645837,-0.00781723833508019
801,801,801,801,2022-04-08,425.760009765625,444.8900146484375,428.0199890136719,-0.04299940266793689,-0.005280078748786443
802,802,802,802,2022-04-11,414.1600036621094,443.9400024414063,436.6000061035156,-0.06708113397198867,-0.05139716474508216
803,803,803,803,2022-04-12,412.2300109863281,444.260009765625,429.5199890136719,-0.07209741609692644,-0.04025418716145801
804,804,804,804,2022-04-13,418.3399963378906,438.75,438.2999877929688,-0.04651852686520652,-0.04553956653201252
805,805,805,805,2022-04-14,404.8299865722656,430.3399963378906,451.6300048828125,-0.0592787330545852,-0.10362468791835566
806,806,806,806,2022-04-18,397.1000061035156,437.8800048828125,444.0,-0.09313053422069506,-0.1056306168839738
807,807,807,807,2022-04-19,410.7900085449219,425.760009765625,444.8900146484375,-0.0351606559501535,-0.07664817141482094
808,808,808,808,2022-04-20,406.5499877929688,414.1600036621094,443.9400024414063,-0.01837457939407683,-0.08422312574405244
809,809,809,809,2022-04-21,396.8500061035156,412.2300109863281,444.260009765625,-0.03730927994789435,-0.10671679336414075
810,810,810,810,2022-04-22,385.3999938964844,418.3399963378906,438.75,-0.07873978756456457,-0.12159545550658835
811,811,811,811,2022-04-25,396.4500122070313,404.8299865722656,430.3399963378906,-0.020699984297577245,-0.07875164850875227
812,812,812,812,2022-04-26,375.0400085449219,397.1000061035156,437.8800048828125,-0.055552750489868186,-0.14350962738001283
813,813,813,813,2022-04-27,370.5,410.7900085449219,425.760009765625,-0.09807932935768071,-0.12979145175246698
814,814,814,814,2022-04-28,403.6600036621094,406.5499877929688,414.1600036621094,-0.007108557908335533,-0.025352520540748213
815,815,815,815,2022-04-29,394.7099914550781,396.8500061035156,412.2300109863281,-0.005392502495966456,-0.04250059205861911
816,816,816,816,2022-05-02,394.6099853515625,385.3999938964844,418.3399963378906,0.023897227817683442,-0.05672422238862751
817,817,817,817,2022-05-03,387.2999877929688,396.4500122070313,404.8299865722656,-0.02307989439355662,-0.04330212523959753
818,818,818,818,2022-05-04,393.489990234375,375.0400085449219,397.1000061035156,0.049194702615956265,-0.0090909489137595
819,819,819,819,2022-05-05,380.2099914550781,370.5,410.7900085449219,0.026207804197242,-0.07444196902004174
820,820,820,820,2022-05-06,363.9100036621094,403.6600036621094,406.5499877929688,-0.09847396234300543,-0.10488251238756252
821,821,821,821,2022-05-09,354.20001220703125,394.7099914550781,396.8500061035156,-0.10263226197722763,-0.10747131974431523
822,822,822,822,2022-05-10,354.6600036621094,394.6099853515625,385.3999938964844,-0.1012391555521871,-0.07976126289880414
823,823,823,823,2022-05-11,340.4800109863281,387.2999877929688,396.4500122070313,-0.12088814428692496,-0.14117795307690628
824,824,824,824,2022-05-12,345.20001220703125,393.489990234375,375.0400085449219,-0.12272225272765058,-0.07956483483899135
825,825,825,825,2022-05-13,358.3599853515625,380.2099914550781,370.5,-0.05746825857967286,-0.03276657125084348
826,826,826,826,2022-05-16,345.4200134277344,363.9100036621094,403.6600036621094,-0.05080923868073428,-0.14427981396721634
827,827,827,827,2022-05-17,347.07000732421875,354.20001220703125,394.7099914550781,-0.02012988322158782,-0.12069616975044639
828,828,828,828,2022-05-18,331.1300048828125,354.6600036621094,394.6099853515625,-0.06634522792627695,-0.1608676486282905
829,829,829,829,2022-05-19,340.2900085449219,340.4800109863281,387.2999877929688,-0.0005580428667628645,-0.12137872638709224
830,830,830,830,2022-05-20,341.7300109863281,345.20001220703125,393.489990234375,-0.010052146865574318,-0.1315407774851325
831,831,831,831,2022-05-23,343.3699951171875,358.3599853515625,380.2099914550781,-0.041829419709539684,-0.096893814381107
832,832,832,832,2022-05-24,333.8800048828125,345.4200134277344,363.9100036621094,-0.0334086274573554,-0.08252039921161314
833,833,833,833,2022-05-25,342.2099914550781,347.07000732421875,354.20001220703125,-0.014002984316073719,-0.03385098909862516
834,834,834,834,2022-05-26,351.3900146484375,331.1300048828125,354.6600036621094,0.06118445766578917,-0.009220067049870218
835,835,835,835,2022-05-27,362.4800109863281,340.2900085449219,340.4800109863281,0.06520909190455093,0.06461465956920276
836,836,836,836,2022-05-31,355.82000732421875,341.7300109863281,345.20001220703125,0.041231369458078815,0.030764758811243187
837,837,837,837,2022-06-01,345.8699951171875,343.3699951171875,358.3599853515625,0.007280775943008022,-0.03485319439926282
838,838,838,838,2022-06-02,361.0899963378906,333.8800048828125,345.4200134277344,0.08149631920793965,0.04536501158302042
839,839,839,839,2022-06-03,356.8500061035156,342.2099914550781,347.07000732421875,0.042780792536734946,0.028178749453739993
840,840,840,840,2022-06-06,356.4200134277344,351.3900146484375,331.1300048828125,0.014314575171777033,0.07637486235616753
841,841,841,841,2022-06-07,363.5799865722656,362.4800109863281,340.2900085449219,0.0030345827427680216,0.06844155703228427
842,842,842,842,2022-06-08,363.4500122070313,355.82000732421875,341.7300109863281,0.02144343973288776,0.06355895157704539
843,843,843,843,2022-06-09,351.6099853515625,345.8699951171875,343.3699951171875,0.016595802802813697,0.023997409067623376
844,844,844,844,2022-06-10,337.5199890136719,361.0899963378906,333.8800048828125,-0.06527460622908832,0.01090207283343303
845,845,845,845,2022-06-13,315.9200134277344,356.8500061035156,342.2099914550781,-0.11469802991654765,-0.07682411000204481
846,846,846,846,2022-06-14,310.5799865722656,356.4200134277344,351.3900146484375,-0.1286123818205933,-0.11613883825640847
847,847,847,847,2022-06-15,318.2699890136719,363.5799865722656,362.4800109863281,-0.12462181426916319,-0.12196540673334877
848,848,848,848,2022-06-16,303.3900146484375,363.4500122070313,355.82000732421875,-0.16524967819888792,-0.14734975998133715
849,849,849,849,2022-06-17,310.70001220703125,351.6099853515625,345.8699951171875,-0.11635043044533222,-0.10168555644221167
850,850,850,850,2022-06-21,311.8299865722656,337.5199890136719,361.0899963378906,-0.07611401776967242,-0.1364203114603315
851,851,851,851,2022-06-22,315.1099853515625,315.9200134277344,356.8500061035156,-0.0025640290001986976,-0.11696796984177471
852,852,852,852,2022-06-23,327.260009765625,310.5799865722656,356.4200134277344,0.05370604647598021,-0.08181359790005638
853,853,853,853,2022-06-24,345.3299865722656,318.2699890136719,363.5799865722656,0.08502214626786997,-0.05019528212225344
854,854,854,854,2022-06-27,341.70001220703125,303.3900146484375,363.4500122070313,0.1262730996700292,-0.05984316761450714
855,855,855,855,2022-06-28,334.20001220703125,310.70001220703125,351.6099853515625,0.0756356584380855,-0.04951501342353415
856,856,856,856,2022-06-29,335.3299865722656,311.8299865722656,337.5199890136719,0.0753615784624162,-0.006488511829495058
857,857,857,857,2022-06-30,332.4800109863281,315.1099853515625,315.9200134277344,0.055123691543402575,0.05241832379948863
858,858,858,858,2022-07-01,333.8800048828125,327.260009765625,310.5799865722656,0.020228548920256273,0.07502099078468927
859,859,859,859,2022-07-05,340.1300048828125,345.3299865722656,318.2699890136719,-0.015058007968169695,0.06868387414372767
860,860,860,860,2022-07-06,338.6700134277344,341.70001220703125,303.3900146484375,-0.008867423678817543,0.11628595891719984
861,861,861,861,2022-07-07,347.1300048828125,334.20001220703125,310.70001220703125,0.03868938421154611,0.117251339699036
862,862,862,862,2022-07-08,346.489990234375,335.3299865722656,311.8299865722656,0.033280661166591896,0.11115032278679537
863,863,863,863,2022-07-11,340.8299865722656,332.4800109863281,315.1099853515625,0.02511421832899563,0.08162229829691947
864,864,864,864,2022-07-12,324.19000244140625,333.8800048828125,327.260009765625,-0.029022410146445576,-0.009380942469620401
865,865,865,865,2022-07-13,320.8299865722656,340.1300048828125,345.3299865722656,-0.0567430630449568,-0.07094663351765718
866,866,866,866,2022-07-14,328.45001220703125,338.6700134277344,341.70001220703125,-0.030176870745847295,-0.03877670332646055
867,867,867,867,2022-07-15,339.1199951171875,347.1300048828125,334.20001220703125,-0.02307495650895719,0.014721671844549089
868,868,868,868,2022-07-18,340.17999267578125,346.489990234375,335.3299865722656,-0.018211197253708566,0.014463383227644622
869,869,869,869,2022-07-19,353.79998779296875,340.8299865722656,332.4800109863281,0.038054166979680115,0.06412408596653152
870,870,870,870,2022-07-20,365.9599914550781,324.19000244140625,333.8800048828125,0.12884416144579092,0.09608238320089058
871,871,871,871,2022-07-21,370.9700012207031,320.8299865722656,340.1300048828125,0.15628219538993648,0.09067120187916422
872,872,872,872,2022-07-22,367.30999755859375,328.45001220703125,338.6700134277344,0.1183132406981553,0.08456604658023736
873,873,873,873,2022-07-25,365.510009765625,339.1199951171875,347.1300048828125,0.0778191054152324,0.05294847643325262
874,874,874,874,2022-07-26,358.8699951171875,340.17999267578125,346.489990234375,0.05494150991771973,0.03572976198948297
875,875,875,875,2022-07-27,374.3399963378906,353.79998779296875,340.8299865722656,0.05805542468515057,0.09831884248987555
876,876,876,876,2022-07-28,398.3500061035156,365.9599914550781,324.19000244140625,0.08850698274325808,0.22875475216270114
877,877,877,877,2022-07-29,399.0,370.9700012207031,320.8299865722656,0.07555866697323821,0.24364933671848932
878,878,878,878,2022-08-01,401.2799987792969,367.30999755859375,328.45001220703125,0.09248319252536596,0.22173841944130857
879,879,879,879,2022-08-02,401.2699890136719,365.510009765625,339.1199951171875,0.09783584113326249,0.18326844418303212
880,880,880,880,2022-08-03,411.739990234375,358.8699951171875,340.17999267578125,0.14732353174280566,0.21035921894088627
881,881,881,881,2022-08-04,415.1900024414063,374.3399963378906,353.79998779296875,0.10912541139911536,0.1735161581869833
882,882,882,882,2022-08-05,418.9200134277344,398.3500061035156,365.9599914550781,0.05163802437315246,0.14471533284850113
883,883,883,883,2022-08-08,414.0700073242188,399.0,370.9700012207031,0.03776944191533538,0.11618191757201934
884,884,884,884,2022-08-09,406.4700012207031,401.2799987792969,367.30999755859375,0.012933618563582439,0.10661295342461385
885,885,885,885,2022-08-10,415.55999755859375,401.2699890136719,365.510009765625,0.035611954385243116,0.13693192103018514
886,886,886,886,2022-08-11,407.2200012207031,411.739990234375,358.8699951171875,-0.010977775102921083,0.134728472041044
887,887,887,887,2022-08-12,409.3399963378906,415.1900024414063,374.3399963378906,-0.014089949346362873,0.09349789053373803
888,888,888,888,2022-08-15,415.4299926757813,418.9200134277344,398.3500061035156,-0.008330995512476513,0.04287683271135001
889,889,889,889,2022-08-16,410.8500061035156,414.0700073242188,399.0,-0.007776465727405091,0.02969926341733231
890,890,890,890,2022-08-17,404.4500122070313,406.4700012207031,401.2799987792969,-0.0049695894103019,0.007899754379430135
891,891,891,891,2022-08-18,405.80999755859375,415.55999755859375,401.2699890136719,-0.023462316048900367,0.011314099407436995
892,892,892,892,2022-08-19,397.2999877929688,407.2200012207031,411.739990234375,-0.02436032954667644,-0.03507068243040101
893,893,893,893,2022-08-22,389.8500061035156,409.3399963378906,415.1900024414063,-0.04761320762383292,-0.06103228928655813
894,894,894,894,2022-08-23,387.2799987792969,415.4299926757813,418.9200134277344,-0.06776110149190373,-0.07552757957193068
895,895,895,895,2022-08-24,387.3299865722656,410.8500061035156,414.0700073242188,-0.05724721718836734,-0.06457850189331782
896,896,896,896,2022-08-25,394.75,404.4500122070313,406.4700012207031,-0.023983216502082905,-0.028833619173631142
897,897,897,897,2022-08-26,378.260009765625,405.80999755859375,415.55999755859375,-0.0678888838587346,-0.08975836945833426
898,898,898,898,2022-08-29,375.9599914550781,397.2999877929688,407.2200012207031,-0.0537125522113302,-0.07676442628534552
899,899,899,899,2022-08-30,373.8999938964844,389.8500061035156,409.3399963378906,-0.040913202404301297,-0.08657840122750238
900,900,900,900,2022-08-31,371.510009765625,387.2799987792969,415.4299926757813,-0.04071986434460528,-0.10572174297591763
901,901,901,901,2022-09-01,366.989990234375,387.3299865722656,410.8500061035156,-0.05251335306592819,-0.10675432692604092
902,902,902,902,2022-09-02,363.6700134277344,394.75,404.4500122070313,-0.07873334153835498,-0.10082827926439109
903,903,903,903,2022-09-06,363.5899963378906,378.260009765625,405.80999755859375,-0.03878288227408477,-0.104038839542407
904,904,904,904,2022-09-07,373.7099914550781,375.9599914550781,397.2999877929688,-0.005984679357215139,-0.059375779166102816
905,905,905,905,2022-09-08,380.239990234375,373.8999938964844,389.8500061035156,0.016956395938444002,-0.02465054692493429
906,906,906,906,2022-09-09,385.1900024414063,371.510009765625,387.2799987792969,0.03682267588001631,-0.00539660283122867
907,907,907,907,2022-09-12,386.8599853515625,366.989990234375,387.3299865722656,0.054143152799611016,-0.0012134387653857104
908,908,908,908,2022-09-13,364.55999755859375,363.6700134277344,394.75,0.002447229900730319,-0.07647879022522164
909,909,909,909,2022-09-14,368.5400085449219,363.5899963378906,378.260009765625,0.013614269525807021,-0.02569661336054474
910,910,910,910,2022-09-15,362.760009765625,373.7099914550781,375.9599914550781,-0.029300746407175948,-0.035110070192217124
911,911,911,911,2022-09-16,360.9800109863281,380.239990234375,373.8999938964844,-0.050652166375702024,-0.03455464862546431
912,912,912,912,2022-09-19,362.2000122070313,385.1900024414063,371.510009765625,-0.05968480513164964,-0.025059883485958
913,913,913,913,2022-09-20,353.8599853515625,386.8599853515625,366.989990234375,-0.08530217972792131,-0.03577755587945908
914,914,914,914,2022-09-21,351.29998779296875,364.55999755859375,363.6700134277344,-0.03637264059256473,-0.03401442290546097
915,915,915,915,2022-09-22,342.489990234375,368.5400085449219,363.5899963378906,-0.07068436996405936,-0.05803241650220492
916,916,916,916,2022-09-23,341.1199951171875,362.760009765625,373.7099914550781,-0.05965380434965495,-0.08720664976335835
917,917,917,917,2022-09-26,342.75,360.9800109863281,380.239990234375,-0.05050144171838522,-0.09859560066595485
918,918,918,918,2022-09-27,341.75,362.2000122070313,385.1900024414063,-0.0564605508498498,-0.11277551900640059
919,919,919,919,2022-09-28,347.0799865722656,353.8599853515625,386.8599853515625,-0.01916011716487498,-0.10282789713479012
920,920,920,920,2022-09-29,347.70001220703125,351.29998779296875,364.55999755859375,-0.010247582439596004,-0.046247491399142526
921,921,921,921,2022-09-30,347.5,342.489990234375,368.5400085449219,0.014628193256674527,-0.0570901613314454
922,922,922,922,2022-10-03,349.20001220703125,341.1199951171875,362.760009765625,0.02368672961275098,-0.03738007827090617
923,923,923,923,2022-10-04,362.8900146484375,342.75,360.9800109863281,0.0587600719137491,0.005291161848243409
924,924,924,924,2022-10-05,367.2699890136719,341.75,362.2000122070313,0.07467443749428493,0.013997726769105157
925,925,925,925,2022-10-06,366.0,347.0799865722656,353.8599853515625,0.05451196888240939,0.03430739600685939
926,926,926,926,2022-10-07,352.95001220703125,347.70001220703125,351.29998779296875,0.0150992229384046,0.004696909966973584
927,927,927,927,2022-10-10,343.5400085449219,347.5,342.489990234375,-0.01139565886353422,0.003065836492997409
928,928,928,928,2022-10-11,329.760009765625,349.20001220703125,341.1199951171875,-0.05567010813814288,-0.033302021324372766
929,929,929,929,2022-10-12,328.1499938964844,362.8900146484375,342.75,-0.0957315422018673,-0.04259666259231398
930,930,930,930,2022-10-13,324.75,367.2699890136719,341.75,-0.1157731104789208,-0.049743964886613035
931,931,931,931,2022-10-14,315.8299865722656,366.0,347.0799865722656,-0.13707653942003928,-0.09003688258900355
932,932,932,932,2022-10-17,326.25,352.95001220703125,347.70001220703125,-0.07564814076665827,-0.06169114597056513
933,933,933,933,2022-10-18,339.3900146484375,343.5400085449219,347.5,-0.012080089052980636,-0.02333808734262588
934,934,934,934,2022-10-19,336.3699951171875,329.760009765625,349.20001220703125,0.02004483611054142,-0.036741170221486597
935,935,935,935,2022-10-20,334.5599975585937,328.1499938964844,362.8900146484375,0.019533761332725774,-0.07806777796652664
936,936,936,936,2022-10-21,335.95001220703125,324.75,367.2699890136719,0.03448810533342961,-0.08527780037446708
937,937,937,937,2022-10-24,337.9800109863281,315.8299865722656,366.0,0.07013274659084434,-0.07655734703189032
938,938,938,938,2022-10-25,346.0599975585937,326.25,352.95001220703125,0.06072029903017229,-0.01952121946491403
939,939,939,939,2022-10-26,343.4200134277344,339.3900146484375,343.5400085449219,0.011874240859653495,-0.00034929008034823017
940,940,940,940,2022-10-27,333.5299987792969,336.3699951171875,329.760009765625,-0.008443072744645952,0.011432523356459612
941,941,941,941,2022-10-28,330.5,334.5599975585937,328.1499938964844,-0.012135334732846004,0.007161377867515473
942,942,942,942,2022-10-31,323.3299865722656,335.95001220703125,324.75,-0.03756518879656556,-0.004372635651222145
943,943,943,943,2022-11-01,314.239990234375,337.9800109863281,315.8299865722656,-0.07024090177011522,-0.0050343425434266065
944,944,944,944,2022-11-02,296.5599975585937,346.0599975585937,326.25,-0.14303878041153495,-0.09100383890086228
945,945,945,945,2022-11-03,292.6300048828125,343.4200134277344,339.3900146484375,-0.1478947252898224,-0.13777662202013252
946,946,946,946,2022-11-04,287.92999267578125,333.5299987792969,336.3699951171875,-0.13671935439213678,-0.14400809568204886
947,947,947,947,2022-11-07,289.4700012207031,330.5,334.5599975585937,-0.12414523079968798,-0.13477402160129337
948,948,948,948,2022-11-08,296.1400146484375,323.3299865722656,335.95001220703125,-0.08409356710795224,-0.11849976517953087
949,949,949,949,2022-11-09,292.0199890136719,314.239990234375,337.9800109863281,-0.07071029121446448,-0.1359844383652482
950,950,950,950,2022-11-10,309.7099914550781,296.5599975585937,346.0599975585937,0.04434176559462055,-0.10503960688886305
951,951,951,951,2022-11-11,324.6099853515625,292.6300048828125,343.4200134277344,0.10928469376049388,-0.054772661291419
952,952,952,952,2022-11-14,320.3500061035156,287.92999267578125,333.5299987792969,0.11259686122466706,-0.03951666334068704
953,953,953,953,2022-11-15,337.20001220703125,289.4700012207031,330.5,0.16488759037222978,0.020272351609776917
954,954,954,954,2022-11-16,335.6400146484375,296.1400146484375,323.3299865722656,0.1333828528606389,0.03807264586460035
955,955,955,955,2022-11-17,320.54998779296875,292.0199890136719,314.239990234375,0.09769878724966707,0.020080186337478656
956,956,956,956,2022-11-18,313.45001220703125,309.7099914550781,296.5599975585937,0.012075880194829303,0.05695311163839767
957,957,957,957,2022-11-21,321.82000732421875,324.6099853515625,292.6300048828125,-0.008594861998228787,0.09975054490087487
958,958,958,958,2022-11-22,326.92999267578125,320.3500061035156,287.92999267578125,0.020539992030277787,0.1354495918871339
959,959,959,959,2022-11-23,333.0400085449219,337.20001220703125,289.4700012207031,-0.012336902465932442,0.15051648578603238
960,960,960,960,2022-11-25,330.8800048828125,335.6400146484375,296.1400146484375,-0.01418188999488279,0.117309341919283
961,961,961,961,2022-11-28,326.7300109863281,320.54998779296875,292.0199890136719,0.01927943668290144,0.11886180151534487
962,962,962,962,2022-11-29,324.1499938964844,313.45001220703125,309.7099914550781,0.03413616612777748,0.04662427057507679
963,963,963,963,2022-11-30,342.739990234375,321.82000732421875,324.6099853515625,0.0650052278728599,0.05585165491190036
964,964,964,964,2022-12-01,352.2300109863281,326.92999267578125,320.3500061035156,0.07738665426037272,0.09951616755240833
965,965,965,965,2022-12-02,342.2200012207031,333.0400085449219,337.20001220703125,0.027564233846526065,0.014887274116080818
966,966,966,966,2022-12-05,323.510009765625,330.8800048828125,335.6400146484375,-0.02227392108446602,-0.03613992478077421
967,967,967,967,2022-12-06,314.07000732421875,326.7300109863281,320.54998779296875,-0.03874759965848107,-0.020215194869809716
968,968,968,968,2022-12-07,308.8299865722656,324.1499938964844,313.45001220703125,-0.04726209351437194,-0.01473927406234754
969,969,969,969,2022-12-08,318.44000244140625,342.739990234375,321.82000732421875,-0.07089919030560676,-0.010502780454564209
970,970,970,970,2022-12-09,323.0799865722656,352.2300109863281,326.92999267578125,-0.08275849162436633,-0.011776240142438388
971,971,971,971,2022-12-12,325.2099914550781,342.2200012207031,333.0400085449219,-0.049704896572234425,-0.023510740118142914
972,972,972,972,2022-12-13,334.9100036621094,323.510009765625,330.8800048828125,0.03523845801477177,0.012179638297346473
973,973,973,973,2022-12-14,334.6099853515625,314.07000732421875,326.7300109863281,0.06539936176121408,0.024117693815289387
974,974,974,974,2022-12-15,322.82000732421875,308.8299865722656,324.1499938964844,0.045300072403038794,-0.004102997369453409
975,975,975,975,2022-12-16,320.29998779296875,318.44000244140625,342.739990234375,0.0058409287065144255,-0.0654723787150171
976,976,976,976,2022-12-19,320.04998779296875,323.0799865722656,352.2300109863281,-0.009378478721148276,-0.09136082159282122
977,977,977,977,2022-12-20,319.25,325.2099914550781,342.2200012207031,-0.01832659392908409,-0.06712056904555208
978,978,978,978,2022-12-21,329.6199951171875,334.9100036621094,323.510009765625,-0.015795313627773755,0.018886541890895447
979,979,979,979,2022-12-22,321.8299865722656,334.6099853515625,314.07000732421875,-0.038193716083724794,0.024707801022324727
