,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MO,MO_6m,MO_12m,MO_6m_ret,MO_12m_ret
963,963,963,963,2022-11-30,41.82199096679688,40.22381591796875,39.846717834472656,0.039732059536255804,0.04957179009146273
964,964,964,964,2022-12-01,42.20806503295898,40.54703903198242,39.46961212158203,0.040965408094691735,0.06938129776754387
965,965,965,965,2022-12-02,42.76473617553711,40.42133712768555,39.20026397705078,0.05797430798612835,0.09092980089555258
966,966,966,966,2022-12-05,42.36967849731445,40.16994094848633,39.12843322753906,0.0547607862219428,0.08283606069598926
967,967,967,967,2022-12-06,41.489784240722656,40.538063049316406,39.20923614501953,0.02347722411523301,0.05816354308123417
968,968,968,968,2022-12-07,41.63344192504883,41.13961791992188,39.685096740722656,0.012003611849001006,0.049095135059274986
969,969,969,969,2022-12-08,42.07339096069336,41.82199096679688,40.22381591796875,0.0060111914350531315,0.04598208798729031
970,970,970,970,2022-12-09,41.9387092590332,42.20806503295898,40.54703903198242,-0.0063816186246737905,0.034322363858753535
971,971,971,971,2022-12-12,42.16317367553711,42.76473617553711,40.42133712768555,-0.01406678852245824,0.04309200713349326
972,972,972,972,2022-12-13,42.02849960327149,42.36967849731445,40.16994094848633,-0.008052430562214163,0.04626739823114412
973,973,973,973,2022-12-14,42.3158073425293,41.489784240722656,40.538063049316406,0.019909072002256556,0.04385370586281301
974,974,974,974,2022-12-15,42.15419769287109,41.63344192504883,41.13961791992188,0.01250811231893234,0.024661866693173495
975,975,975,975,2022-12-16,41.80403900146485,42.07339096069336,41.82199096679688,-0.006401955085582389,-0.00042924702810742676
976,976,976,976,2022-12-19,41.64242172241211,41.9387092590332,42.20806503295898,-0.00706477480723311,-0.01340130873341805
977,977,977,977,2022-12-20,41.6962890625,42.16317367553711,42.76473617553711,-0.011073279649913892,-0.024984302689286753
978,978,978,978,2022-12-21,41.77876663208008,42.02849960327149,42.36967849731445,-0.005941991114333578,-0.013946574205698337
979,979,979,979,2022-12-22,41.95287704467773,42.3158073425293,41.489784240722656,-0.00857670739716243,0.011161610319981863
980,980,980,980,2022-12-23,42.37443161010742,42.15419769287109,41.63344192504883,0.005224483664495905,0.017797944411912292
981,981,981,981,2022-12-27,42.5943603515625,41.80403900146485,42.07339096069336,0.018905382565305606,0.012382396069664292
982,982,982,982,2022-12-28,42.01702880859375,41.64242172241211,41.9387092590332,0.008995804535066876,0.0018674763945836226
983,983,983,983,2022-12-29,42.03535842895508,41.6962890625,42.16317367553711,0.008131883533971873,-0.0030314427363941077
984,984,984,984,2022-12-30,41.88873291015625,41.77876663208008,42.02849960327149,0.0026321092492886944,-0.0033255218348161586
985,985,985,985,2023-01-03,41.71461868286133,41.95287704467773,42.3158073425293,-0.005679190048459959,-0.014207188694323913
986,986,986,986,2023-01-04,41.61381149291992,42.37443161010742,42.15419769287109,-0.017949978047754445,-0.012819273750347082
987,987,987,987,2023-01-05,41.57715606689453,42.5943603515625,41.80403900146485,-0.02388119639013797,-0.005427296978705032
988,988,988,988,2023-01-06,42.566871643066406,42.01702880859375,41.64242172241211,0.013086190291499156,0.022199715636537
989,989,989,989,2023-01-09,42.13616561889648,42.03535842895508,41.6962890625,0.0023981522629759056,0.010549537291846933
990,990,990,990,2023-01-10,42.14532852172852,41.88873291015625,41.77876663208008,0.00612564748909028,0.00877388011179292
991,991,991,991,2023-01-11,41.98953628540039,41.71461868286133,41.95287704467773,0.006590437866138554,0.0008738194685342648
992,992,992,992,2023-01-12,41.60464859008789,41.61381149291992,42.37443161010742,-0.0002201889830156789,-0.018166214643358658
993,993,993,993,2023-01-13,41.80625534057617,41.57715606689453,42.5943603515625,0.005510219922522763,-0.01850256711173781
994,994,994,994,2023-01-17,41.38471221923828,42.566871643066406,42.01702880859375,-0.02777181827550823,-0.015049055282703394
995,995,995,995,2023-01-18,40.330848693847656,42.13616561889648,42.03535842895508,-0.04284483171480613,-0.04054942788196403
996,996,996,996,2023-01-19,40.81654357910156,42.14532852172852,41.88873291015625,-0.031528641233438015,-0.025596127086353726
997,997,997,997,2023-01-20,41.18310546875,41.98953628540039,41.71461868286133,-0.019205518517021236,-0.012741653427356003
998,998,998,998,2023-01-23,41.06397247314453,41.60464859008789,41.61381149291992,-0.012995569852551792,-0.013212897354257902
999,999,999,999,2023-01-24,41.03647613525391,41.80625534057617,41.57715606689453,-0.018413014967526342,-0.013004254806911364
1000,1000,1000,1000,2023-01-25,41.17394256591797,41.38471221923828,42.566871643066406,-0.005092935096509654,-0.03272331330402867
1001,1001,1001,1001,2023-01-26,40.587440490722656,40.330848693847656,42.13616561889648,0.00636217201435052,-0.03675524588975121
1002,1002,1002,1002,2023-01-27,40.449981689453125,40.81654357910156,42.14532852172852,-0.008980718539727595,-0.04022620992030801
1003,1003,1003,1003,2023-01-30,40.77988815307617,41.18310546875,41.98953628540039,-0.009790842897454466,-0.028808323199911334
1004,1004,1004,1004,2023-01-31,41.27474594116211,41.06397247314453,41.60464859008789,0.005132807551812446,-0.00792946605981859
1005,1005,1005,1005,2023-02-01,43.56575012207031,41.03647613525391,41.80625534057617,0.06163477532720041,0.04208687831905422
1006,1006,1006,1006,2023-02-02,43.04340362548828,41.17394256591797,41.38471221923828,0.045403984730812974,0.04007981008694639
1007,1007,1007,1007,2023-02-03,42.98841857910156,40.587440490722656,40.330848693847656,0.05915569100563789,0.06589422170179393
1008,1008,1008,1008,2023-02-06,43.03423690795898,40.449981689453125,40.81654357910156,0.06388767338254864,0.05433319763001432
1009,1009,1009,1009,2023-02-07,42.66767883300781,40.77988815307617,41.18310546875,0.046292198567230214,0.03604811602622626
1010,1010,1010,1010,2023-02-08,42.61269378662109,41.27474594116211,41.06397247314453,0.03241565308157801,0.037714843942324494
1011,1011,1011,1011,2023-02-09,42.45690155029297,43.56575012207031,41.03647613525391,-0.025452300687360485,0.03461372780541416
1012,1012,1012,1012,2023-02-10,43.29083251953125,43.04340362548828,41.17394256591797,0.005748358010806864,0.051413341100969845
1013,1013,1013,1013,2023-02-13,43.849830627441406,42.98841857910156,40.587440490722656,0.020038235339008503,0.08037930200265908
1014,1014,1014,1014,2023-02-14,43.44661712646485,43.03423690795898,40.449981689453125,0.00958260789863341,0.07408249180476312
1015,1015,1015,1015,2023-02-15,43.66655349731445,42.66767883300781,40.77988815307617,0.023410569583970586,0.07078649488695388
1016,1016,1016,1016,2023-02-16,43.43745422363281,42.61269378662109,41.27474594116211,0.01935480636689224,0.0523978581371205
1017,1017,1017,1017,2023-02-17,44.05143737792969,42.45690155029297,43.56575012207031,0.03755657547802649,0.011148373538811818
1018,1018,1018,1018,2023-02-21,43.47410583496094,43.29083251953125,43.04340362548828,0.004233536403971838,0.010006230297680663
1019,1019,1019,1019,2023-02-22,43.19918823242188,43.849830627441406,42.98841857910156,-0.014837968259160172,0.004902940379918563
1020,1020,1020,1020,2023-02-23,43.53825378417969,43.44661712646485,43.03423690795898,0.0021091782001829706,0.011711997526497209
1021,1021,1021,1021,2023-02-24,43.22667694091797,43.66655349731445,42.66767883300781,-0.010073535032333991,0.013101207358805711
1022,1022,1022,1022,2023-02-27,42.64934539794922,43.43745422363281,42.61269378662109,-0.0181435316541827,0.0008601101707312875
1023,1023,1023,1023,2023-02-28,42.54854583740234,44.05143737792969,42.45690155029297,-0.03411674238081319,0.0021585250869240458
1024,1024,1024,1024,2023-03-01,42.29195022583008,43.47410583496094,43.29083251953125,-0.02719217765210935,-0.02307376032213082
1025,1025,1025,1025,2023-03-02,42.57603454589844,43.19918823242188,43.849830627441406,-0.014425124916022214,-0.02904905362954402
1026,1026,1026,1026,2023-03-03,42.64018249511719,43.53825378417969,43.44661712646485,-0.020627177504965233,-0.018561505697907044
1027,1027,1027,1027,2023-03-06,43.2450065612793,43.22667694091797,43.66655349731445,0.00042403491682652117,-0.009653771646097042
1028,1028,1028,1028,2023-03-07,42.65850830078125,42.64934539794922,43.43745422363281,0.00021484275424477062,-0.017932586906250214
1029,1029,1029,1029,2023-03-08,42.88761138916016,42.54854583740234,44.05143737792969,0.007968910454744016,-0.026419705191109477
1030,1030,1030,1030,2023-03-09,42.8326301574707,42.29195022583008,43.47410583496094,0.012784464389878236,-0.014755350689107716
1031,1031,1031,1031,2023-03-10,42.71349334716797,42.57603454589844,43.19918823242188,0.003228548706698975,-0.0112431484277149
1032,1032,1032,1032,2023-03-13,42.77764129638672,42.64018249511719,43.53825378417969,0.003223691673582163,-0.017469981491755382
1033,1033,1033,1033,2023-03-14,42.8326301574707,43.2450065612793,43.22667694091797,-0.009535815498703748,-0.009115824100609182
1034,1034,1034,1034,2023-03-15,42.951759338378906,42.65850830078125,42.64934539794922,0.006874385656665982,0.007090705322858826
1035,1035,1035,1035,2023-03-16,42.31027603149414,42.88761138916016,42.54854583740234,-0.013461588066243868,-0.005599951801378511
1036,1036,1036,1036,2023-03-17,41.53133773803711,42.8326301574707,42.29195022583008,-0.030380866518107785,-0.017984805234363965
1037,1037,1037,1037,2023-03-20,42.21863555908203,42.71349334716797,42.57603454589844,-0.011585514302560496,-0.00839436999307952
1038,1038,1038,1038,2023-03-21,42.3377685546875,42.77764129638672,42.64018249511719,-0.01028277222326357,-0.007092229036878894
1039,1039,1039,1039,2023-03-22,41.37554931640625,42.8326301574707,43.2450065612793,-0.034018010000964494,-0.043229436032666047
1040,1040,1040,1040,2023-03-23,40.67362976074219,42.951759338378906,42.65850830078125,-0.05303926108566015,-0.04652948776464161
1041,1041,1041,1041,2023-03-24,41.15093994140625,42.31027603149414,42.88761138916016,-0.02740081603875444,-0.040493545606805625
1042,1042,1042,1042,2023-03-27,41.450416564941406,41.53133773803711,42.8326301574707,-0.0019484364699765555,-0.03227010779977091
1043,1043,1043,1043,2023-03-28,41.51593017578125,42.21863555908203,42.71349334716797,-0.016644436135729523,-0.028037116085381508
1044,1044,1044,1044,2023-03-29,41.66567611694336,42.3377685546875,42.77764129638672,-0.015874536157379215,-0.025994074141186485
1045,1045,1045,1045,2023-03-30,41.64695739746094,41.37554931640625,42.8326301574707,0.006559624839761691,-0.027681530544604316
1046,1046,1046,1046,2023-03-31,41.75925827026367,40.67362976074219,42.951759338378906,0.02669121285480469,-0.027763730438154388
1047,1047,1047,1047,2023-04-03,42.09618377685547,41.15093994140625,42.31027603149414,0.022970163908652586,-0.005060053365742889
1048,1048,1048,1048,2023-04-04,41.60016250610352,41.450416564941406,41.53133773803711,0.0036126522619501777,0.001657176768553148
1049,1049,1049,1049,2023-04-05,41.58144378662109,41.51593017578125,42.21863555908203,0.0015780354808971886,-0.015092666165614
1050,1050,1050,1050,2023-04-06,41.58144378662109,41.66567611694336,42.3377685546875,-0.0020216239881925002,-0.017864067802474626
1051,1051,1051,1051,2023-04-10,41.64695739746094,41.64695739746094,41.37554931640625,0.0,0.006559624839761691
1052,1052,1052,1052,2023-04-11,42.199127197265625,41.75925827026367,40.67362976074219,0.010533446838426608,0.03750581016489041
1053,1053,1053,1053,2023-04-12,41.95580291748047,42.09618377685547,41.15093994140625,-0.003334764503099219,0.019558799318320386
1054,1054,1054,1054,2023-04-13,42.08682632446289,41.60016250610352,41.450416564941406,0.011698603780404992,0.015353519029764229
1055,1055,1055,1055,2023-04-14,42.142974853515625,41.58144378662109,41.51593017578125,0.013504366750132224,0.01510371260090837
1056,1056,1056,1056,2023-04-17,42.52668762207031,41.58144378662109,41.66567611694336,0.022732347638043215,0.02066476739055778
1057,1057,1057,1057,2023-04-18,43.18180847167969,41.64695739746094,41.64695739746094,0.03685385848408518,0.03685385848408518
1058,1058,1058,1058,2023-04-19,43.481292724609375,42.199127197265625,41.75925827026367,0.030383697780053343,0.04123718968380108
1059,1059,1059,1059,2023-04-20,43.04142761230469,41.95580291748047,42.09618377685547,0.02587543603823872,0.022454383049536952
1060,1060,1060,1060,2023-04-21,43.19116973876953,42.08682632446289,41.60016250610352,0.026239645769268627,0.03824521676886672
1061,1061,1061,1061,2023-04-24,43.67782974243164,42.142974853515625,41.58144378662109,0.036420183773238746,0.05041638204215193
1062,1062,1062,1062,2023-04-25,43.97731399536133,42.52668762207031,41.58144378662109,0.034110965476139565,0.05761873543965579
1063,1063,1063,1063,2023-04-26,43.69654846191406,43.18180847167969,41.64695739746094,0.01192029719116472,0.049213464621021386
1064,1064,1064,1064,2023-04-27,44.16448974609375,43.481292724609375,42.199127197265625,0.01571243582410098,0.046573535505622266
1065,1065,1065,1065,2023-04-28,44.46397018432617,43.04142761230469,41.95580291748047,0.033050543416798916,0.05978117667724825
1066,1066,1066,1066,2023-05-01,44.71665954589844,43.19116973876953,42.08682632446289,0.03531948350450875,0.062485900009689344
1067,1067,1067,1067,2023-05-02,44.15513229370117,43.67782974243164,42.142974853515625,0.010927799162279594,0.04774597538924552
1068,1068,1068,1068,2023-05-03,43.54680633544922,43.97731399536133,42.52668762207031,-0.009789312279452012,0.02398773030348811
1069,1069,1069,1069,2023-05-04,43.17245101928711,43.69654846191406,43.18180847167969,-0.011994023809083099,-0.00021669894624065655
1070,1070,1070,1070,2023-05-05,43.69654846191406,44.16448974609375,43.481292724609375,-0.010595419235452042,0.004950536743882461
1071,1071,1071,1071,2023-05-08,43.621673583984375,44.46397018432617,43.04142761230469,-0.01894335114138579,0.013481104226055196
1072,1072,1072,1072,2023-05-09,43.46257400512695,44.71665954589844,43.19116973876953,-0.028045152600995493,0.006283790598840877
1073,1073,1073,1073,2023-05-10,42.99463272094727,44.15513229370117,43.67782974243164,-0.02628232580155687,-0.015641734617154346
1074,1074,1074,1074,2023-05-11,42.741943359375,43.54680633544922,43.97731399536133,-0.018482709613058868,-0.028091088876338266
1075,1075,1075,1075,2023-05-12,42.741943359375,43.17245101928711,43.69654846191406,-0.009971814195116724,-0.021846235827323923
1076,1076,1076,1076,2023-05-15,42.63899993896485,43.69654846191406,44.16448974609375,-0.024202106577616123,-0.0345410943474973
1077,1077,1077,1077,2023-05-16,42.199127197265625,43.621673583984375,44.46397018432617,-0.032610999758639125,-0.05093658928052536
1078,1078,1078,1078,2023-05-17,42.43309783935547,43.46257400512695,44.71665954589844,-0.02368649785100263,-0.051067359005183666
1079,1079,1079,1079,2023-05-18,42.1804084777832,42.99463272094727,44.15513229370117,-0.01893781134144623,-0.04472240741535882
1080,1080,1080,1080,2023-05-19,42.39566421508789,42.741943359375,43.54680633544922,-0.00810162376978485,-0.026434593423312447
1081,1081,1081,1081,2023-05-22,42.04938888549805,42.741943359375,43.17245101928711,-0.016203158290065134,-0.02601339760133936
1082,1082,1082,1082,2023-05-23,42.04938888549805,42.63899993896485,43.69654846191406,-0.013827975663378567,-0.037695416100236856
1083,1083,1083,1083,2023-05-24,42.0681037902832,42.199127197265625,43.621673583984375,-0.003104884287533638,-0.035614630665421365
1084,1084,1084,1084,2023-05-25,41.80605316162109,42.43309783935547,43.46257400512695,-0.014777254305312959,-0.03811373075396918
1085,1085,1085,1085,2023-05-26,41.74990081787109,42.1804084777832,42.99463272094727,-0.010206341651216366,-0.02895086721998541
1086,1086,1086,1086,2023-05-30,41.47849655151367,42.39566421508789,42.741943359375,-0.021633525044474133,-0.029559882133534443
1087,1087,1087,1087,2023-05-31,41.57208251953125,42.04938888549805,42.741943359375,-0.011351089245708601,-0.02737032403996098
1088,1088,1088,1088,2023-06-01,41.72182846069336,42.04938888549805,42.63899993896485,-0.007789897391770606,-0.021510154543595505
1089,1089,1089,1089,2023-06-02,42.42374038696289,42.0681037902832,42.199127197265625,0.008453829971814208,0.005322697520431685
1090,1090,1090,1090,2023-06-05,41.77798080444336,41.80605316162109,42.43309783935547,-0.0006714902521220978,-0.015438821775215938
1091,1091,1091,1091,2023-06-06,41.79669952392578,41.74990081787109,42.1804084777832,0.0011209297540333285,-0.009096852489219653
1092,1092,1092,1092,2023-06-07,42.20848846435547,41.47849655151367,42.39566421508789,0.01759928573918268,-0.004414973894094842
1093,1093,1093,1093,2023-06-08,42.45182037353516,41.57208251953125,42.04938888549805,0.021161746072994925,0.009570447959016848
1094,1094,1094,1094,2023-06-09,42.320796966552734,41.72182846069336,42.04938888549805,0.014356238160167623,0.006454507146197663
1095,1095,1095,1095,2023-06-12,42.61091995239258,42.42374038696289,42.0681037902832,0.0044121419686795615,0.012903271438508668
1096,1096,1096,1096,2023-06-13,42.826171875,41.77798080444336,41.80605316162109,0.025089557953101416,0.024401220307383786
1097,1097,1097,1097,2023-06-14,41.994873046875,41.79669952392578,41.74990081787109,0.004741367744498071,0.0058676122387111285
1098,1098,1098,1098,2023-06-15,42.18598175048828,42.20848846435547,41.47849655151367,-0.0005332271940085009,0.017056674127422955
1099,1099,1099,1099,2023-06-16,42.10953521728516,42.45182037353516,41.57208251953125,-0.00806290880433913,0.012928212039928777
1100,1100,1100,1100,2023-06-20,41.53622817993164,42.320796966552734,41.72182846069336,-0.01853861086881614,-0.004448517421439813
1101,1101,1101,1101,2023-06-21,41.994873046875,42.61091995239258,42.42374038696289,-0.014457488977141608,-0.010109135502339717
1102,1102,1102,1102,2023-06-22,41.813323974609375,42.826171875,41.77798080444336,-0.023650208646873727,0.0008459760257790716
1103,1103,1103,1103,2023-06-23,41.48845291137695,41.994873046875,41.79669952392578,-0.012059094331176468,-0.007374903187568171
1104,1104,1104,1104,2023-06-26,42.29108428955078,42.18598175048828,42.20848846435547,0.0024914091056156273,0.001956853424520677
1105,1105,1105,1105,2023-06-27,42.36752700805664,42.10953521728516,42.45182037353516,0.0061266834088820055,-0.001985624285055887
1106,1106,1106,1106,2023-06-28,42.52040863037109,41.53622817993164,42.320796966552734,0.023694507025916245,0.004716632911618168
1107,1107,1107,1107,2023-06-29,42.96950149536133,41.994873046875,42.61091995239258,0.02320827229072564,0.008415249972762329
1108,1108,1108,1108,2023-06-30,43.28481674194336,41.813323974609375,42.826171875,0.03519195862609559,0.010709452815022669
1109,1109,1109,1109,2023-07-03,43.877235412597656,41.48845291137695,41.994873046875,0.057577044541124556,0.044823623198516405
1110,1110,1110,1110,2023-07-05,43.9345703125,42.29108428955078,42.18598175048828,0.03886128839111569,0.04144951686448506
1111,1111,1111,1111,2023-07-06,44.039676666259766,42.36752700805664,42.10953521728516,0.039467719177594285,0.045836208806748324
1112,1112,1112,1112,2023-07-07,43.9345703125,42.52040863037109,41.53622817993164,0.03325842172454618,0.057740970657685464
1113,1113,1113,1113,2023-07-10,42.95038986206055,42.96950149536133,41.994873046875,-0.0004447720507728681,0.022753177849091033
1114,1114,1114,1114,2023-07-11,43.60969543457031,43.28481674194336,41.813323974609375,0.007505603975727304,0.042961699506400386
1115,1115,1115,1115,2023-07-12,43.657470703125,43.877235412597656,41.48845291137695,-0.005008627079762573,0.052280035516900636
1116,1116,1116,1116,2023-07-13,43.552364349365234,43.9345703125,42.29108428955078,-0.008699435556469348,0.02982378156064658
1117,1117,1117,1117,2023-07-14,43.46636962890625,44.039676666259766,42.36752700805664,-0.01301796654181031,0.025935963188048472
1118,1118,1118,1118,2023-07-17,43.36126327514648,43.9345703125,42.52040863037109,-0.01304910992131425,0.019775319002338865
1119,1119,1119,1119,2023-07-18,43.37081909179688,42.95038986206055,42.96950149536133,0.009788717426933324,0.009339591628236166
1120,1120,1120,1120,2023-07-19,43.36126327514648,43.60969543457031,43.28481674194336,-0.005696718515188159,0.0017661281474028456
1121,1121,1121,1121,2023-07-20,43.62880325317383,43.657470703125,43.877235412597656,-0.0006566447732648806,-0.005661982964234369
1122,1122,1122,1122,2023-07-21,43.57147216796875,43.552364349365234,43.9345703125,0.00043873206171407553,-0.00826452021605284
1123,1123,1123,1123,2023-07-24,43.57147216796875,43.46636962890625,44.039676666259766,0.0024180197232896994,-0.010631424518375732
1124,1124,1124,1124,2023-07-25,43.43770217895508,43.36126327514648,43.9345703125,0.00176283848843517,-0.01130927490608813
1125,1125,1125,1125,2023-07-26,43.53325271606445,43.37081909179688,42.95038986206055,0.0037452284201451302,0.013570606829782728
1126,1126,1126,1126,2023-07-27,43.57147216796875,43.36126327514648,43.60969543457031,0.00484784983058284,-0.0008764855204942412
1127,1127,1127,1127,2023-07-28,43.46636962890625,43.62880325317383,43.657470703125,-0.0037230822794975804,-0.004377282310243258
1128,1128,1128,1128,2023-07-31,43.39947891235352,43.57147216796875,43.552364349365234,-0.0039473822447906315,-0.003510382026227221
1129,1129,1129,1129,2023-08-01,43.17015838623047,43.57147216796875,43.46636962890625,-0.009210471020836941,-0.006814722398136408
1130,1130,1130,1130,2023-08-02,42.5872917175293,43.43770217895508,43.36126327514648,-0.019577703671392443,-0.017849377512504372
1131,1131,1131,1131,2023-08-03,42.32930755615234,43.53325271606445,43.37081909179688,-0.02765575932872666,-0.024014108044400184
1132,1132,1132,1132,2023-08-04,42.04265213012695,43.57147216796875,43.36126327514648,-0.035087637891787815,-0.030409887660614254
1133,1133,1133,1133,2023-08-07,42.15731048583984,43.46636962890625,43.62880325317383,-0.030116597135728007,-0.03372755284611084
1134,1134,1134,1134,2023-08-08,42.27197647094727,43.39947891235352,43.57147216796875,-0.025979630854169322,-0.029824461565399973
1135,1135,1135,1135,2023-08-09,42.12864685058594,43.17015838623047,43.57147216796875,-0.02412572885015707,-0.0331139905445631
1136,1136,1136,1136,2023-08-10,41.96620941162109,42.5872917175293,43.43770217895508,-0.014583747424647076,-0.0338759348105413
1137,1137,1137,1137,2023-08-11,41.78466033935547,42.32930755615234,43.53325271606445,-0.0128669058919606,-0.04016682116803383
1138,1138,1138,1138,2023-08-14,41.59355926513672,42.04265213012695,43.57147216796875,-0.010681839566168194,-0.04539467693924004
1139,1139,1139,1139,2023-08-15,41.15402221679688,42.15731048583984,43.46636962890625,-0.023798678271469642,-0.05319854020133297
1140,1140,1140,1140,2023-08-16,40.8482551574707,42.27197647094727,43.39947891235352,-0.033680027108622834,-0.05878466329135168
1141,1141,1141,1141,2023-08-17,40.676265716552734,42.12864685058594,43.17015838623047,-0.034474905856441085,-0.057768902475770934
1142,1142,1142,1142,2023-08-18,41.00114059448242,41.96620941162109,42.5872917175293,-0.02299633039698412,-0.03724470514742784
1143,1143,1143,1143,2023-08-21,40.82914733886719,41.78466033935547,42.32930755615234,-0.022867554569740434,-0.03544022578907291
1144,1144,1144,1144,2023-08-22,40.86736679077149,41.59355926513672,42.04265213012695,-0.01745925299963247,-0.027954595626313417
1145,1145,1145,1145,2023-08-23,41.20179748535156,41.15402221679688,42.15731048583984,0.0011608894096184486,-0.02266541649541942
1146,1146,1146,1146,2023-08-24,41.46934509277344,40.8482551574707,42.27197647094727,0.015204809432090016,-0.01898731607038695
1147,1147,1147,1147,2023-08-25,41.72732925415039,40.676265716552734,42.12864685058594,0.025839725429120053,-0.009526002528846167
1148,1148,1148,1148,2023-08-28,42.01398468017578,41.00114059448242,41.96620941162109,0.024702827067929478,0.0011384222979515801
1149,1149,1149,1149,2023-08-29,42.25286483764648,40.82914733886719,41.78466033935547,0.03487012567181358,0.011205176600419087
1150,1150,1150,1150,2023-08-30,42.53952026367188,40.86736679077149,41.59355926513672,0.04091659444224316,0.022742968268360197
1151,1151,1151,1151,2023-08-31,42.25286483764648,41.20179748535156,41.15402221679688,0.025510230534689704,0.026700734500772816
1152,1152,1152,1152,2023-09-01,42.14775848388672,41.46934509277344,40.8482551574707,0.01635939486373772,0.03181294577715521
1153,1153,1153,1153,2023-09-05,42.12864685058594,41.72732925415039,40.676265716552734,0.009617620001300065,0.03570586209053528
1154,1154,1154,1154,2023-09-06,41.59355926513672,42.01398468017578,41.00114059448242,-0.010006796980564392,0.014448833912050318
1155,1155,1155,1155,2023-09-07,41.77510833740234,42.25286483764648,40.82914733886719,-0.011307079462656189,0.02316876692731329
1156,1156,1156,1156,2023-09-08,42.11909103393555,42.53952026367188,40.86736679077149,-0.009883262132022064,0.030628942881798737
1157,1157,1157,1157,2023-09-11,42.48218536376953,42.25286483764648,41.20179748535156,0.005427336749926903,0.031076019896296714
1158,1158,1158,1158,2023-09-12,42.87394714355469,42.14775848388672,41.46934509277344,0.01722959146085068,0.03387085201463713
1159,1159,1159,1159,2023-09-13,42.7592887878418,42.12864685058594,41.72732925415039,0.014969432545329564,0.024731022860485785
1160,1160,1160,1160,2023-09-14,43.0816650390625,41.59355926513672,42.01398468017578,0.03577731264689077,0.025412499362158947
1161,1161,1161,1161,2023-09-15,42.52482986450195,41.77510833740234,42.25286483764648,0.017946608804563446,0.0064366056100688684
1162,1162,1162,1162,2023-09-18,42.34898376464844,42.11909103393555,42.53952026367188,0.005458159828939824,-0.004479046727430047
1163,1163,1163,1163,2023-09-19,42.0656852722168,42.48218536376953,42.25286483764648,-0.009804111723215159,-0.004429985189144059
1164,1164,1164,1164,2023-09-20,42.046146392822266,42.87394714355469,42.14775848388672,-0.019307780269465225,-0.0024108539746734436
1165,1165,1165,1165,2023-09-21,41.91914749145508,42.7592887878418,42.12864685058594,-0.019648158802529125,-0.00497284804503384
1166,1166,1166,1166,2023-09-22,41.35254287719727,43.0816650390625,41.59355926513672,-0.04013591768789382,-0.005794560316492614
1167,1167,1167,1167,2023-09-25,41.11808013916016,42.52482986450195,41.77510833740234,-0.033080666749853105,-0.01572774373044339
1168,1168,1168,1168,2023-09-26,40.93247222900391,42.34898376464844,42.11909103393555,-0.03344853665241865,-0.028172944282571777
1169,1169,1169,1169,2023-09-27,40.94223785400391,42.0656852722168,42.48218536376953,-0.02670698007040173,-0.03624925357721698
1170,1170,1170,1170,2023-09-28,41.16692733764648,42.046146392822266,42.87394714355469,-0.020910811824740305,-0.039814850734237295
1171,1171,1171,1171,2023-09-29,41.07900619506836,41.91914749145508,42.7592887878418,-0.020041946143059652,-0.03929631760505825
1172,1172,1172,1172,2023-10-02,40.6198616027832,41.35254287719727,43.0816650390625,-0.01771792551161555,-0.05714271799957493
1173,1173,1173,1173,2023-10-03,40.18025207519531,41.11808013916016,42.52482986450195,-0.022808167618499242,-0.055134324976189975
1174,1174,1174,1174,2023-10-04,40.6882438659668,40.93247222900391,42.34898376464844,-0.005966616471898889,-0.03921557853456625
1175,1175,1175,1175,2023-10-05,41.02039337158203,40.94223785400391,42.0656852722168,0.0019089214873113658,-0.02484904011120792
1176,1176,1176,1176,2023-10-06,41.098541259765625,41.16692733764648,42.046146392822266,-0.0016611897536087383,-0.022537264752006125
1177,1177,1177,1177,2023-10-09,41.71399688720703,41.07900619506836,41.91914749145508,0.015457790997263743,-0.00489395936045367
1178,1178,1178,1178,2023-10-10,41.50884628295898,40.6198616027832,41.35254287719727,0.021885467973009165,0.003779777370060966
1179,1179,1179,1179,2023-10-11,41.57722854614258,40.18025207519531,41.11808013916016,0.03476773785124321,0.011166581840116763
1180,1180,1180,1180,2023-10-12,41.26461791992188,40.6882438659668,40.93247222900391,0.014165616384274271,0.008114479112322437
1181,1181,1181,1181,2023-10-13,41.67491912841797,41.02039337158203,40.94223785400391,0.015956106293446126,0.01789548673491481
1182,1182,1182,1182,2023-10-16,41.880069732666016,41.098541259765625,41.16692733764648,0.019015966234925408,0.01732318735305216
1183,1183,1183,1183,2023-10-17,42.19268035888672,41.71399688720703,41.07900619506836,0.011475368159374222,0.027110542999262188
1184,1184,1184,1184,2023-10-18,42.124298095703125,41.50884628295898,40.6198616027832,0.014827003587349008,0.03703696747250462
1185,1185,1185,1185,2023-10-19,41.626075744628906,41.57722854614258,40.18025207519531,0.0011748546065815102,0.03598343949479976
1186,1186,1186,1186,2023-10-20,41.72376251220703,41.26461791992188,40.6882438659668,0.011126834935831997,0.02545006979537856
1187,1187,1187,1187,2023-10-23,41.15715789794922,41.67491912841797,41.02039337158203,-0.012423808883067267,0.0033340617952712925
1188,1188,1188,1188,2023-10-24,41.55768966674805,41.880069732666016,41.098541259765625,-0.007697696493244255,0.011171890605078838
1189,1189,1189,1189,2023-10-25,41.83122253417969,42.19268035888672,41.71399688720703,-0.008566837224668,0.0028102233235915985
