,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AON,AON_6m,AON_12m,AON_6m_ret,AON_12m_ret
727,727,727,727,2021-12-22,289.0354919433594,289.163330078125,292.4368896484375,-0.0004420966335222376,-0.011631219676721427
728,728,728,728,2021-12-23,287.452880859375,290.8934936523437,295.61212158203125,-0.011827740626886185,-0.027601171017583193
729,729,729,729,2021-12-27,293.3707580566406,290.1266784667969,295.8382263183594,0.011181596973389052,-0.008340599835341855
730,730,730,730,2021-12-28,291.965087890625,287.4233703613281,290.4904479980469,0.015801490058332313,0.005076379973044887
731,731,731,731,2021-12-29,295.5826416015625,285.59490966796875,288.76025390625,0.03497167349798169,0.023626477685282365
732,732,732,732,2021-12-30,294.7470397949219,288.2590026855469,288.8290710449219,0.02250766515158098,0.020489519038336512
733,733,733,733,2021-12-31,295.4646911621094,289.0354919433594,289.163330078125,0.022243632349517428,0.02179170188101609
734,734,734,734,2022-01-03,288.26873779296875,287.452880859375,290.8934936523437,0.002838228412095356,-0.009023082044288921
735,735,735,735,2022-01-04,289.28131103515625,293.3707580566406,290.1266784667969,-0.013939518200702272,-0.002913787301836779
736,736,736,736,2022-01-05,288.0328674316406,291.965087890625,287.4233703613281,-0.01346811869663489,0.002120555018008119
737,737,737,737,2022-01-06,285.5752258300781,295.5826416015625,285.59490966796875,-0.03385657465289893,-6.892222943855053e-05
738,738,738,738,2022-01-07,277.9861145019531,294.7470397949219,288.2590026855469,-0.05686545759587813,-0.0356377011225566
739,739,739,739,2022-01-10,277.2193298339844,295.4646911621094,289.0354919433594,-0.06175141014773411,-0.04088135346260713
740,740,740,740,2022-01-11,282.8227233886719,288.26873779296875,287.452880859375,-0.018892143650374393,-0.016107535457152933
741,741,741,741,2022-01-12,282.8227233886719,289.28131103515625,293.3707580566406,-0.022326321819315376,-0.03595462185066267
742,742,742,742,2022-01-13,275.6759033203125,288.0328674316406,291.965087890625,-0.04290122936841856,-0.055791549215688074
743,743,743,743,2022-01-14,268.8142395019531,285.5752258300781,295.5826416015625,-0.05869201811678881,-0.09056148207678738
744,744,744,744,2022-01-18,268.0572509765625,277.9861145019531,294.7470397949219,-0.035717120415094894,-0.09055150761456165
745,745,745,745,2022-01-19,266.0420837402344,277.2193298339844,295.4646911621094,-0.04031914405263015,-0.09958079019916466
746,746,746,746,2022-01-20,265.66851806640625,282.8227233886719,288.26873779296875,-0.06065356106019559,-0.07839982892211406
747,747,747,747,2022-01-21,261.9034423828125,282.8227233886719,289.28131103515625,-0.07396605461970196,-0.09464098649987285
748,748,748,748,2022-01-24,269.0108642578125,275.6759033203125,288.0328674316406,-0.024177082516913972,-0.06604108532281527
749,749,749,749,2022-01-25,263.1715087890625,268.8142395019531,285.5752258300781,-0.020991189764892004,-0.07845119259170685
750,750,750,750,2022-01-26,263.15191650390625,268.0572509765625,277.9861145019531,-0.018299577626740393,-0.053363089824195686
751,751,751,751,2022-01-27,257.4403991699219,266.0420837402344,277.2193298339844,-0.03233204480051832,-0.07134758848132028
752,752,752,752,2022-01-28,265.59967041015625,265.66851806640625,282.8227233886719,-0.00025914871943089057,-0.060896991486948826
753,753,753,753,2022-01-31,272.2675476074219,261.9034423828125,282.8227233886719,0.0395722375021732,-0.03732081939803844
754,754,754,754,2022-02-01,272.63189697265625,269.0108642578125,275.6759033203125,0.013460544520512263,-0.011041974691996859
755,755,755,755,2022-02-02,274.4244384765625,263.1715087890625,268.8142395019531,0.04275892074821619,0.02087017036375638
756,756,756,756,2022-02-03,272.3265991210937,263.15191650390625,268.0572509765625,0.03486458597405373,0.0159270011498569
757,757,757,757,2022-02-04,286.9130859375,257.4403991699219,266.0420837402344,0.11448353429612612,0.0784500027358237
758,758,758,758,2022-02-07,281.8014221191406,265.59967041015625,265.66851806640625,0.0610006468907307,0.06072568993177363
759,759,759,759,2022-02-08,283.5643920898437,272.2675476074219,261.9034423828125,0.0414917039569862,0.08270586102251509
760,760,760,760,2022-02-09,289.3359680175781,272.63189697265625,269.0108642578125,0.06126968718776582,0.07555495506042686
761,761,761,761,2022-02-10,282.9438781738281,274.4244384765625,263.1715087890625,0.031044755869996,0.07513111687410512
762,762,762,762,2022-02-11,279.1421813964844,272.3265991210937,263.15191650390625,0.02502723677153562,0.06076438699370357
763,763,763,763,2022-02-14,275.6556091308594,286.9130859375,257.4403991699219,-0.03923654011756339,0.07075505639235224
764,764,764,764,2022-02-15,280.2255249023437,281.8014221191406,265.59967041015625,-0.005592225919039739,0.05506729157307033
765,765,765,765,2022-02-16,280.74755859375,283.5643920898437,272.2675476074219,-0.009933664362206773,0.0311458749338549
766,766,766,766,2022-02-17,276.7980651855469,289.3359680175781,272.63189697265625,-0.04333337095258594,0.015281294152123648
767,767,767,767,2022-02-18,279.51641845703125,282.9438781738281,274.4244384765625,-0.012113567322673102,0.018555125807075745
768,768,768,768,2022-02-22,280.9839172363281,279.1421813964844,272.3265991210937,0.006597841396201565,0.03179020390654097
769,769,769,769,2022-02-23,276.02001953125,275.6556091308594,286.9130859375,0.001321977091413462,-0.037966432833331676
770,770,770,770,2022-02-24,283.7810363769531,280.2255249023437,281.8014221191406,0.01268803573781696,0.0070248554564624754
771,771,771,771,2022-02-25,288.5283508300781,280.74755859375,283.5643920898437,0.02771454995121503,0.017505578551843204
772,772,772,772,2022-02-28,287.7305603027344,276.7980651855469,289.3359680175781,0.03949628444786657,-0.005548593649947531
773,773,773,773,2022-03-01,285.4652709960937,279.51641845703125,282.9438781738281,0.02128265871429269,0.008911282472478632
774,774,774,774,2022-03-02,288.41998291015625,280.9839172363281,279.1421813964844,0.02646438182998878,0.03323683102015318
775,775,775,775,2022-03-03,289.7692565917969,276.02001953125,275.6556091308594,0.04981246318254917,0.0512002912091567
776,776,776,776,2022-03-04,289.306396484375,283.7810363769531,280.2255249023437,0.019470505069558053,0.03240558327153065
777,777,777,777,2022-03-07,284.0273132324219,288.5283508300781,280.74755859375,-0.015599983796070749,0.01168221962498972
778,778,778,778,2022-03-08,272.7500915527344,287.7305603027344,276.7980651855469,-0.05206422541365907,-0.014624284422288136
779,779,779,779,2022-03-09,286.6077880859375,285.4652709960937,279.51641845703125,0.004002298023353834,0.025370136280550515
780,780,780,780,2022-03-10,289.1684875488281,288.41998291015625,280.9839172363281,0.0025951899418323876,0.029128251869362964
781,781,781,781,2022-03-11,290.8724060058594,289.7692565917969,276.02001953125,0.0038069925948580607,0.05380909145587487
782,782,782,782,2022-03-14,292.7732849121094,289.306396484375,283.7810363769531,0.01198344893118053,0.0316872778039039
783,783,783,783,2022-03-15,302.9768371582031,284.0273132324219,288.5283508300781,0.06671725937242767,0.05007648741122872
784,784,784,784,2022-03-16,304.8481750488281,272.7500915527344,287.7305603027344,0.11768312638636758,0.05949182015314447
785,785,785,785,2022-03-17,311.1614685058594,286.6077880859375,285.4652709960937,0.0856699693469587,0.09001514411929046
786,786,786,786,2022-03-18,313.5744323730469,289.1684875488281,288.41998291015625,0.08440043045872225,0.0872146555487674
787,787,787,787,2022-03-21,313.1017761230469,290.8724060058594,289.7692565917969,0.0764230970631834,0.08052103182263726
788,788,788,788,2022-03-22,310.4818420410156,292.7732849121094,289.306396484375,0.060485563545261245,0.07319383813825997
789,789,789,789,2022-03-23,309.0340270996094,302.9768371582031,284.0273132324219,0.019992254187548353,0.0880433419680462
790,790,790,790,2022-03-24,312.5797119140625,304.8481750488281,272.7500915527344,0.025361926027590576,0.14602972316006468
791,791,791,791,2022-03-25,318.065673828125,311.1614685058594,286.6077880859375,0.02218849703794734,0.10975935424600203
792,792,792,792,2022-03-28,321.2961730957031,313.5744323730469,289.1684875488281,0.024624905366869898,0.11110368843856122
793,793,793,793,2022-03-29,321.0597229003906,313.1017761230469,290.8724060058594,0.0254164855782113,0.10378198918574344
794,794,794,794,2022-03-30,321.463623046875,310.4818420410156,292.7732849121094,0.03537012320484956,0.09799506858482143
795,795,795,795,2022-03-31,320.7150573730469,309.0340270996094,302.9768371582031,0.03779852459312649,0.05854645649225487
796,796,796,796,2022-04-01,323.8667297363281,312.5797119140625,304.8481750488281,0.03610924635239532,0.06238697241488733
797,797,797,797,2022-04-04,321.7984619140625,318.065673828125,311.1614685058594,0.01173590359818144,0.034184802698354666
798,798,798,798,2022-04-05,321.0498962402344,321.2961730957031,313.5744323730469,-0.0007665103916297822,0.023839519729383474
799,799,799,799,2022-04-06,325.4721069335937,321.0597229003906,313.1017761230469,0.013743187695243853,0.03950897680531007
800,800,800,800,2022-04-07,328.4564208984375,321.463623046875,310.4818420410156,0.021752998940545165,0.05789252839799697
801,801,801,801,2022-04-08,328.4761657714844,320.7150573730469,309.0340270996094,0.024199388896823715,0.06291261468630549
802,802,802,802,2022-04-11,328.5746154785156,323.8667297363281,312.5797119140625,0.014536490815281855,0.05117063889562545
803,803,803,803,2022-04-12,324.31982421875,321.7984619140625,318.065673828125,0.00783522173999951,0.01966307874519213
804,804,804,804,2022-04-13,325.1175842285156,321.0498962402344,321.2961730957031,0.012669955779202269,0.011893733734806178
805,805,805,805,2022-04-14,323.30535888671875,325.4721069335937,321.0597229003906,-0.0066572465065862785,0.006994449400384184
806,806,806,806,2022-04-18,324.0834655761719,328.4564208984375,321.463623046875,-0.013313654549069631,0.008149732478174743
807,807,807,807,2022-04-19,325.79718017578125,328.4761657714844,320.7150573730469,-0.008155799034645472,0.015846224509574514
808,808,808,808,2022-04-20,328.19049072265625,328.5746154785156,323.8667297363281,-0.0011690640048378498,0.013350432722275096
809,809,809,809,2022-04-21,328.4268493652344,324.31982421875,321.7984619140625,0.012663503245223362,0.020597946341154305
810,810,810,810,2022-04-22,316.7852783203125,325.1175842285156,321.0498962402344,-0.025628591969195313,-0.013283349316925985
811,811,811,811,2022-04-25,316.5882873535156,323.30535888671875,325.4721069335937,-0.02077624557889457,-0.027295179497180855
812,812,812,812,2022-04-26,305.5868835449219,324.0834655761719,328.4564208984375,-0.057073513449277136,-0.06962731095638153
813,813,813,813,2022-04-27,306.5225524902344,325.79718017578125,328.4761657714844,-0.05916143189191325,-0.06683472217744646
814,814,814,814,2022-04-28,313.2002258300781,328.19049072265625,328.5746154785156,-0.04567550040700585,-0.04679116682841489
815,815,815,815,2022-04-29,284.1435241699219,328.4268493652344,324.31982421875,-0.13483466799654442,-0.12387864400706405
816,816,816,816,2022-05-02,278.3519592285156,316.7852783203125,325.1175842285156,-0.12132293298344388,-0.14384218900670043
817,817,817,817,2022-05-03,280.7494812011719,316.5882873535156,323.30535888671875,-0.11320319665624479,-0.1316275048210933
818,818,818,818,2022-05-04,288.1986694335937,305.5868835449219,324.0834655761719,-0.05690104859743461,-0.11072701928430806
819,819,819,819,2022-05-05,282.7227478027344,306.5225524902344,325.79718017578125,-0.07764454685029498,-0.132212416171946
820,820,820,820,2022-05-06,282.4662780761719,313.2002258300781,328.19049072265625,-0.09812875349132244,-0.13932217397829638
821,821,821,821,2022-05-09,271.41583251953125,284.1435241699219,328.4268493652344,-0.04479317868521715,-0.17358817330523046
822,822,822,822,2022-05-10,275.4512023925781,278.3519592285156,316.7852783203125,-0.010421183468502515,-0.1304797879083891
823,823,823,823,2022-05-11,271.3763732910156,280.7494812011719,316.5882873535156,-0.033386020412411455,-0.14280981283434058
824,824,824,824,2022-05-12,272.05712890625,288.1986694335937,305.5868835449219,-0.05600837977172901,-0.10972249282990887
825,825,825,825,2022-05-13,276.852294921875,282.7227478027344,306.5225524902344,-0.020763992025697897,-0.09679632812435446
826,826,826,826,2022-05-16,274.1094055175781,282.4662780761719,313.2002258300781,-0.02958538136131128,-0.12481095825808286
827,827,827,827,2022-05-17,275.3032531738281,271.41583251953125,284.1435241699219,0.014322748301785815,-0.03111199180737667
828,828,828,828,2022-05-18,265.890625,275.4512023925781,278.3519592285156,-0.03470878801593402,-0.04476826483655316
829,829,829,829,2022-05-19,263.0984802246094,271.3763732910156,280.7494812011719,-0.03050336684074295,-0.0628710012251621
830,830,830,830,2022-05-20,259.2012023925781,272.05712890625,288.1986694335937,-0.04725451071749709,-0.10061624190703322
831,831,831,831,2022-05-23,262.9208679199219,276.852294921875,282.7227478027344,-0.05032079291914282,-0.07003992440194085
832,832,832,832,2022-05-24,264.5587158203125,274.1094055175781,282.4662780761719,-0.03484261942501332,-0.06339716860300859
833,833,833,833,2022-05-25,261.6974182128906,275.3032531738281,271.41583251953125,-0.049421264747448124,-0.03580636478139598
834,834,834,834,2022-05-26,269.09722900390625,265.890625,275.4512023925781,0.012059861094787516,-0.023067510083387033
835,835,835,835,2022-05-27,277.9178161621094,263.0984802246094,271.3763732910156,0.056326193617114884,0.024104688229726223
836,836,836,836,2022-05-31,271.9881896972656,259.2012023925781,272.05712890625,0.04933228390399491,-0.0002533997519621467
837,837,837,837,2022-06-01,266.9759826660156,262.9208679199219,276.852294921875,0.015423327855926594,-0.035673579150378276
838,838,838,838,2022-06-02,274.9085693359375,264.5587158203125,274.1094055175781,0.03912119653111179,0.002915492143913845
839,839,839,839,2022-06-03,264.9927673339844,261.6974182128906,275.3032531738281,0.012592211048918278,-0.03745137669453413
840,840,840,840,2022-06-06,268.2586364746094,269.09722900390625,265.890625,-0.0031163179658185713,0.008905960767173982
841,841,841,841,2022-06-07,267.00555419921875,277.9178161621094,263.0984802246094,-0.0392643484091193,0.014850233917253597
842,842,842,842,2022-06-08,263.2365417480469,271.9881896972656,259.2012023925781,-0.032176573398130626,0.015568366651929955
843,843,843,843,2022-06-09,255.64927673339844,266.9759826660156,262.9208679199219,-0.04242593591943733,-0.02765695718279071
844,844,844,844,2022-06-10,250.25233459472656,274.9085693359375,264.5587158203125,-0.08968885473730392,-0.054076393519020494
845,845,845,845,2022-06-13,249.74917602539065,264.9927673339844,261.6974182128906,-0.05752455609243634,-0.045656706394329394
846,846,846,846,2022-06-14,247.77589416503903,268.2586364746094,269.09722900390625,-0.07635445620222936,-0.07923282940441467
847,847,847,847,2022-06-15,249.74917602539065,267.00555419921875,277.9178161621094,-0.06462928543034252,-0.10135600705889236
848,848,848,848,2022-06-16,245.1809844970703,263.2365417480469,271.9881896972656,-0.0685906186545262,-0.0985601809770964
849,849,849,849,2022-06-17,248.28892517089844,255.64927673339844,266.9759826660156,-0.028790817077787745,-0.06999527563681451
850,850,850,850,2022-06-21,251.3573760986328,250.25233459472656,274.9085693359375,0.0044157090709895375,-0.08566918555574454
851,851,851,851,2022-06-22,253.6167907714844,249.74917602539065,264.9927673339844,0.015485996020665693,-0.042929385118508634
852,852,852,852,2022-06-23,260.464111328125,247.77589416503903,268.2586364746094,0.05120844061866081,-0.029056008219970675
853,853,853,853,2022-06-24,268.110595703125,249.74917602539065,267.00555419921875,0.07351944046401027,0.0041386461312402645
854,854,854,854,2022-06-27,267.8934936523437,245.1809844970703,263.2365417480469,0.0926356878852681,0.017691130089203755
855,855,855,855,2022-06-28,262.11181640625,248.28892517089844,255.64927673339844,0.055672604913155954,0.025278928051069682
856,856,856,856,2022-06-29,265.2887878417969,251.3573760986328,250.25233459472656,0.05542471822150685,0.06008516672350428
857,857,857,857,2022-06-30,266.078125,253.6167907714844,249.74917602539065,0.04913450008814113,0.06538139278164934
858,858,858,858,2022-07-01,270.261474609375,260.464111328125,247.77589416503903,0.03761502201317701,0.09074966925296901
859,859,859,859,2022-07-05,272.2841491699219,268.110595703125,249.74917602539065,0.01556653684592968,0.09023042038881535
860,860,860,860,2022-07-06,275.8754577636719,267.8934936523437,245.1809844970703,0.029795289174460837,0.12519108416814584
861,861,861,861,2022-07-07,270.6363830566406,262.11181640625,248.28892517089844,0.032522633917344335,0.09000585857931576
862,862,862,862,2022-07-08,270.7054748535156,265.2887878417969,251.3573760986328,0.020418077430957915,0.07697446184070045
863,863,863,863,2022-07-11,270.3798828125,266.078125,253.6167907714844,0.01616727347466096,0.0660961444627679
864,864,864,864,2022-07-12,266.9464111328125,270.261474609375,260.464111328125,-0.01226613405167698,0.024887497059129515
865,865,865,865,2022-07-13,265.8413391113281,272.2841491699219,268.110595703125,-0.02366208271114978,-0.008463882547594559
866,866,866,866,2022-07-14,265.0027160644531,275.8754577636719,267.8934936523437,-0.039411775833038676,-0.010790771916402098
867,867,867,867,2022-07-15,267.9725036621094,270.6363830566406,262.11181640625,-0.009843020234177935,0.02235949273944904
868,868,868,868,2022-07-18,263.5325622558594,270.7054748535156,265.2887878417969,-0.02649710945645878,-0.006620052058079473
869,869,869,869,2022-07-19,272.0078125,270.3798828125,266.078125,0.006020897969797989,0.022285512948499564
870,870,870,870,2022-07-20,271.5934753417969,266.9464111328125,270.261474609375,0.017408228824894456,0.004928563104849015
871,871,871,871,2022-07-21,276.9213562011719,265.8413391113281,272.2841491699219,0.04167905987414433,0.017030763800929494
872,872,872,872,2022-07-22,275.7570495605469,265.0027160644531,275.8754577636719,0.040581974614471994,-0.0004292089049343639
873,873,873,873,2022-07-25,277.40478515625,267.9725036621094,270.6363830566406,0.03519869152707522,0.025009209859979675
874,874,874,874,2022-07-26,275.51043701171875,263.5325622558594,270.7054748535156,0.04545121351732706,0.01774977828137092
875,875,875,875,2022-07-27,282.2393493652344,272.0078125,270.3798828125,0.03761486396731484,0.043862237195207765
876,876,876,876,2022-07-28,288.84991455078125,271.5934753417969,266.9464111328125,0.06353775320731603,0.08205206177906321
877,877,877,877,2022-07-29,287.7031555175781,276.9213562011719,265.8413391113281,0.03893451723735497,0.0822363311866059
878,878,878,878,2022-08-01,277.1258239746094,275.7570495605469,265.0027160644531,0.004963696907273274,0.04574710814363003
879,879,879,879,2022-08-02,277.0467224121094,277.40478515625,267.9725036621094,-0.0012907590759075882,0.03386249942061892
880,880,880,880,2022-08-03,282.7505798339844,275.51043701171875,263.5325622558594,0.026279014692854208,0.07292464131801113
881,881,881,881,2022-08-04,282.4737548828125,282.2393493652344,272.0078125,0.0008305203300154052,0.038476624206565724
882,882,882,882,2022-08-05,284.2333679199219,288.84991455078125,271.5934753417969,-0.015982509941327216,0.04653975049370329
883,883,883,883,2022-08-08,286.50701904296875,287.7031555175781,276.9213562011719,-0.004157536862804068,0.034615108683901274
884,884,884,884,2022-08-09,290.055908203125,277.1258239746094,275.7570495605469,0.04665781067628072,0.05185310281410804
885,885,885,885,2022-08-10,294.3065795898437,277.0467224121094,277.40478515625,0.0622994454778647,0.060928272827282415
886,886,886,886,2022-08-11,293.28839111328125,282.7505798339844,275.51043701171875,0.03726892898145118,0.06452733440659575
887,887,887,887,2022-08-12,298.0234375,282.4737548828125,282.2393493652344,0.05504823845896212,0.05592447747014928
888,888,888,888,2022-08-15,297.2326354980469,284.2333679199219,288.84991455078125,0.04573448808370495,0.02902102623191838
889,889,889,889,2022-08-16,297.5489807128906,286.50701904296875,287.7031555175781,0.03853993422850799,0.034222166168458745
890,890,890,890,2022-08-17,296.955810546875,290.055908203125,277.1258239746094,0.0237881806528073,0.07155589575831978
891,891,891,891,2022-08-18,299.1009826660156,294.3065795898437,277.0467224121094,0.01629050591683545,0.07960484087987285
892,892,892,892,2022-08-19,296.43194580078125,293.28839111328125,282.7505798339844,0.010718305881687096,0.04838669464384404
893,893,893,893,2022-08-22,289.3935241699219,298.0234375,282.4737548828125,-0.02895716324350539,0.02449703438813322
894,894,894,894,2022-08-23,283.40301513671875,297.2326354980469,284.2333679199219,-0.0465279337114346,-0.0029213768576146215
895,895,895,895,2022-08-24,284.0257873535156,297.5489807128906,286.50701904296875,-0.04544862942220507,-0.008660282382404794
896,896,896,896,2022-08-25,286.9123229980469,296.955810546875,290.055908203125,-0.03382148855862421,-0.010837859585596465
897,897,897,897,2022-08-26,282.5924072265625,299.1009826660156,294.3065795898437,-0.05519398596522518,-0.03980261800333007
898,898,898,898,2022-08-29,279.6564636230469,296.43194580078125,293.28839111328125,-0.05659134386618514,-0.046479601318311636
899,899,899,899,2022-08-30,278.8854064941406,289.3935241699219,298.0234375,-0.0363108252194726,-0.06421652996959126
900,900,900,900,2022-08-31,276.0582275390625,283.40301513671875,297.2326354980469,-0.02591640598499978,-0.07123850287672573
901,901,901,901,2022-09-01,277.560791015625,284.0257873535156,297.5489807128906,-0.022762004809950276,-0.06717613231064135
902,902,902,902,2022-09-02,275.14874267578125,286.9123229980469,296.955810546875,-0.04100061021898216,-0.07343539710818847
903,903,903,903,2022-09-06,278.0056457519531,282.5924072265625,299.1009826660156,-0.016231014554230483,-0.0705291461299481
904,904,904,904,2022-09-07,285.2615051269531,279.6564636230469,296.43194580078125,0.020042595945364505,-0.03768298535993586
905,905,905,905,2022-09-08,287.6142272949219,278.8854064941406,289.3935241699219,0.031298951460067226,-0.006148364515424554
906,906,906,906,2022-09-09,288.7410583496094,276.0582275390625,283.40301513671875,0.045942593066718995,0.01883552018779855
907,907,907,907,2022-09-12,290.6390991210937,277.560791015625,284.0257873535156,0.04711871607518381,0.023284194823291582
908,908,908,908,2022-09-13,280.7834167480469,275.14874267578125,286.9123229980469,0.020478647358040725,-0.021361599899080375
909,909,909,909,2022-09-14,280.5164489746094,278.0056457519531,282.5924072265625,0.00903148285303712,-0.00734612183082739
910,910,910,910,2022-09-15,276.9182434082031,285.2615051269531,279.6564636230469,-0.029247765887783883,-0.009791371096412926
911,911,911,911,2022-09-16,273.9427185058594,287.6142272949219,278.8854064941406,-0.04753418812986476,-0.01772300691676776
912,912,912,912,2022-09-19,275.5144958496094,288.7410583496094,276.0582275390625,-0.04580769557194464,-0.0019696268222115787
913,913,913,913,2022-09-20,273.0530700683594,290.6390991210937,277.560791015625,-0.06050813227096874,-0.016240481700500187
914,914,914,914,2022-09-21,269.8600769042969,280.7834167480469,275.14874267578125,-0.03890308042498025,-0.01922111553210415
915,915,915,915,2022-09-22,269.09893798828125,280.5164489746094,278.0056457519531,-0.04070175217197891,-0.03203786649577167
916,916,916,916,2022-09-23,270.7794494628906,276.9182434082031,285.2615051269531,-0.022168253957408512,-0.05076764794330513
917,917,917,917,2022-09-26,266.736328125,273.9427185058594,287.6142272949219,-0.026306194302825547,-0.072589938843719
918,918,918,918,2022-09-27,267.8632507324219,275.5144958496094,288.7410583496094,-0.02777075338120849,-0.0723063347364632
919,919,919,919,2022-09-28,272.1139831542969,273.0530700683594,290.6390991210937,-0.003439210237875745,-0.06373924232086337
920,920,920,920,2022-09-29,267.8434753417969,269.8600769042969,280.7834167480469,-0.00747276731568991,-0.04608513407279069
921,921,921,921,2022-09-30,264.7987976074219,269.09893798828125,280.5164489746094,-0.015979774624924947,-0.05603112197035609
922,922,922,922,2022-10-03,272.4302978515625,270.7794494628906,276.9182434082031,0.00609665316901431,-0.016206752944135094
923,923,923,923,2022-10-04,281.0602111816406,266.736328125,273.9427185058594,0.05370053324693003,0.025981682282345542
924,924,924,924,2022-10-05,279.5378723144531,267.8632507324219,275.5144958496094,0.043584260065944846,0.01460313894714238
925,925,925,925,2022-10-06,277.50146484375,272.1139831542969,273.0530700683594,0.019798621250559867,0.0162913193917833
926,926,926,926,2022-10-07,269.9787292480469,267.8434753417969,269.8600769042969,0.007972021358837234,0.000439680982496915
927,927,927,927,2022-10-10,276.3844299316406,264.7987976074219,269.09893798828125,0.04375258660122405,0.027073655503154104
928,928,928,928,2022-10-11,273.0629272460937,272.4302978515625,270.7794494628906,0.002322169742206448,0.008432980374738497
929,929,929,929,2022-10-12,270.7300109863281,281.0602111816406,266.736328125,-0.036754402737698144,0.014972399483045296
930,930,930,930,2022-10-13,278.27252197265625,279.5378723144531,267.8632507324219,-0.004526579283588017,0.03886039317365175
931,931,931,931,2022-10-14,267.705078125,277.50146484375,272.1139831542969,-0.03530210813217127,-0.01620241994986671
932,932,932,932,2022-10-17,274.32830810546875,269.9787292480469,267.8434753417969,0.016110820543294047,0.02421127770761089
933,933,933,933,2022-10-18,277.1159362792969,276.3844299316406,264.7987976074219,0.002646698831179295,0.04651508535222204
934,934,934,934,2022-10-19,277.7090759277344,273.0629272460937,272.4302978515625,0.01701493765008033,0.019376618965663228
935,935,935,935,2022-10-20,270.58172607421875,270.7300109863281,281.0602111816406,-0.0005477224766073929,-0.03728199400181176
936,936,936,936,2022-10-21,276.9083557128906,278.27252197265625,279.5378723144531,-0.004902267209479172,-0.00940665599187418
937,937,937,937,2022-10-24,281.248046875,267.705078125,277.50146484375,0.05058913654105712,0.013501125240400258
938,938,938,938,2022-10-25,276.78973388671875,274.32830810546875,269.9787292480469,0.008972554813058808,0.02522793057676087
939,939,939,939,2022-10-26,273.9526672363281,277.1159362792969,276.3844299316406,-0.01141496618866622,-0.008798479335156317
940,940,940,940,2022-10-27,279.0831298828125,277.7090759277344,273.0629272460937,0.004947817965573753,0.022046942429842176
941,941,941,941,2022-10-28,285.88427734375,270.58172607421875,270.7300109863281,0.0565542673245194,0.055975568804550235
942,942,942,942,2022-10-31,278.8025207519531,276.9083557128906,278.27252197265625,0.006840404054207827,0.0019046033562342135
943,943,943,943,2022-11-01,281.7738647460937,281.248046875,267.705078125,0.0018695876360250718,0.05255330500127653
944,944,944,944,2022-11-02,276.4650573730469,276.78973388671875,274.32830810546875,-0.001173007788665914,0.007789022147713043
945,945,945,945,2022-11-03,273.751220703125,273.9526672363281,277.1159362792969,-0.0007353333524193761,-0.012141905735730374
946,946,946,946,2022-11-04,277.0394897460937,279.0831298828125,277.7090759277344,-0.007322693197460373,-0.002411106584845335
947,947,947,947,2022-11-07,284.35894775390625,285.88427734375,270.58172607421875,-0.005335479110695096,0.05091704410189357
948,948,948,948,2022-11-08,284.0419616699219,278.8025207519531,276.9083557128906,0.01879265977881972,0.02576161321916781
949,949,949,949,2022-11-09,278.4162292480469,281.7738647460937,281.248046875,-0.01191606432723058,-0.010068754817741832
950,950,950,950,2022-11-10,293.55035400390625,276.4650573730469,276.78973388671875,0.06179911773734714,0.06055361910224266
951,951,951,951,2022-11-11,290.20263671875,273.751220703125,273.9526672363281,0.06009622888025801,0.059316704766388284
952,952,952,952,2022-11-14,288.5386962890625,277.0394897460937,279.0831298828125,0.04150746362371582,0.033880824004734356
953,953,953,953,2022-11-15,289.1032409667969,284.35894775390625,285.88427734375,0.016684170659530206,0.011259673504802059
954,954,954,954,2022-11-16,290.6582336425781,284.0419616699219,278.8025207519531,0.0232932906594443,0.04252369332475614
955,955,955,955,2022-11-17,292.9560852050781,278.4162292480469,281.7738647460937,0.052223449747526685,0.03968508743371468
956,956,956,956,2022-11-18,298.44317626953125,293.55035400390625,276.4650573730469,0.016667744388275896,0.07949691402349024
957,957,957,957,2022-11-21,298.8195495605469,290.20263671875,273.751220703125,0.02969274483245976,0.09157339570225242
958,958,958,958,2022-11-22,300.8896179199219,288.5386962890625,277.0394897460937,0.042805078797770735,0.08608927267259547
959,959,959,959,2022-11-23,301.33526611328125,289.1032409667969,284.35894775390625,0.04231023182437865,0.059700313612311096
960,960,960,960,2022-11-25,304.148193359375,290.6582336425781,284.0419616699219,0.04641175840002343,0.07078613163789549
961,961,961,961,2022-11-28,302.35546875,292.9560852050781,278.4162292480469,0.03208461615788605,0.08598363524500274
962,962,962,962,2022-11-29,299.8397216796875,298.44317626953125,293.55035400390625,0.004679434884766742,0.021425174897583554
963,963,963,963,2022-11-30,305.33673095703125,298.8195495605469,290.20263671875,0.02180975577424138,0.05215009211976418
964,964,964,964,2022-12-01,300.1764831542969,300.8896179199219,288.5386962890625,-0.0023700876439505247,0.040333539365463356
965,965,965,965,2022-12-02,303.85107421875,301.33526611328125,289.1032409667969,0.008348867153580963,0.05101234148269862
966,966,966,966,2022-12-05,305.7923583984375,304.148193359375,290.6582336425781,0.005405802417901562,0.052068453613702825
967,967,967,967,2022-12-06,305.0198059082031,302.35546875,292.9560852050781,0.008811936391354358,0.041179280145964725
968,968,968,968,2022-12-07,301.2362976074219,299.8397216796875,298.44317626953125,0.004657741542417382,0.009358972025442114
