,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,VRTX,VRTX_6m,VRTX_12m,VRTX_6m_ret,VRTX_12m_ret
733,733,733,733,2021-12-31,219.6000061035156,222.7700042724609,209.2400054931641,-0.014229914746817562,0.04951252312354759
734,734,734,734,2022-01-03,222.52999877929688,223.4499969482422,211.1300048828125,-0.004117244043455592,0.053995138695762
735,735,735,735,2022-01-04,221.8600006103516,222.33999633789065,212.6100006103516,-0.00215883662609051,0.043506890425875966
736,736,736,736,2022-01-05,221.4199981689453,221.92999267578125,214.5399932861328,-0.0022979972228494017,0.032068635676876456
737,737,737,737,2022-01-06,221.6499938964844,223.32000732421875,215.4100036621093,-0.007478118274059531,0.028967968656474774
738,738,738,738,2022-01-07,221.8500061035156,222.4499969482422,218.6000061035156,-0.002697194214240417,0.014867337187817853
739,739,739,739,2022-01-10,223.9600067138672,219.6000061035156,222.7700042724609,0.019854282737571394,0.005341843240038946
740,740,740,740,2022-01-11,226.1499938964844,222.52999877929688,223.4499969482422,0.016267447701636906,0.012083226606029562
741,741,741,741,2022-01-12,226.13999938964844,221.8600006103516,222.33999633789065,0.019291439500235708,0.017090955807982144
742,742,742,742,2022-01-13,226.5800018310547,221.4199981689453,221.92999267578125,0.023304144633639945,0.020952594551141512
743,743,743,743,2022-01-14,234.0599975585937,221.6499938964844,223.32000732421875,0.05598919018199955,0.048092378121690205
744,744,744,744,2022-01-18,231.07000732421875,221.8500061035156,222.4499969482422,0.04155961670968389,0.03875032813770818
745,745,745,745,2022-01-19,230.83999633789065,223.9600067138672,219.6000061035156,0.03071972413723567,0.051183924963448035
746,746,746,746,2022-01-20,228.6100006103516,226.1499938964844,222.52999877929688,0.010877765997169053,0.027322167188275515
747,747,747,747,2022-01-21,228.0800018310547,226.13999938964844,221.8600006103516,0.008578767341657079,0.028035703613050744
748,748,748,748,2022-01-24,229.67999267578125,226.5800018310547,221.4199981689453,0.013681661310242177,0.03730464535788447
749,749,749,749,2022-01-25,227.1100006103516,234.0599975585937,221.6499938964844,-0.02969322832066712,0.02463346205376893
750,750,750,750,2022-01-26,226.5800018310547,231.07000732421875,221.8500061035156,-0.019431364308843624,0.021320692348018477
751,751,751,751,2022-01-27,228.22000122070312,230.83999633789065,223.9600067138672,-0.01134983173952453,0.01902122869766898
752,752,752,752,2022-01-28,243.0200042724609,228.6100006103516,226.1499938964844,0.06303312901289071,0.07459655463753156
753,753,753,753,2022-01-31,243.0500030517578,228.0800018310547,226.13999938964844,0.06563486978482147,0.07477670340386244
754,754,754,754,2022-02-01,245.6600036621093,229.67999267578125,226.5800018310547,0.06957511100623193,0.08420867542088417
755,755,755,755,2022-02-02,253.57000732421875,227.1100006103516,234.0599975585937,0.11650744856129913,0.08335473796944304
756,756,756,756,2022-02-03,243.75,226.5800018310547,231.07000732421875,0.07577896562004538,0.05487511262329137
757,757,757,757,2022-02-04,241.9600067138672,228.22000122070312,230.83999633789065,0.06020508903545485,0.04817193966551492
758,758,758,758,2022-02-07,243.259994506836,243.0200042724609,228.6100006103516,0.0009875328374451264,0.06408290913508297
759,759,759,759,2022-02-08,240.94000244140625,243.0500030517578,228.0800018310547,-0.008681343690015275,0.05638372723215479
760,760,760,760,2022-02-09,244.2400054931641,245.6600036621093,229.67999267578125,-0.005780339281026503,0.06339260397807456
761,761,761,761,2022-02-10,235.88999938964844,253.57000732421875,227.1100006103516,-0.06972436575262775,0.03865967485227806
762,762,762,762,2022-02-11,233.88999938964844,243.75,226.5800018310547,-0.04045128455528846,0.03226232456315503
763,763,763,763,2022-02-14,231.22999572753903,241.9600067138672,228.22000122070312,-0.04434621709618758,0.013189003990605741
764,764,764,764,2022-02-15,233.4100036621093,243.259994506836,243.0200042724609,-0.040491618297927356,-0.03954407226319279
765,765,765,765,2022-02-16,235.7700042724609,240.94000244140625,243.0500030517578,-0.021457616487750353,-0.02995267923426692
766,766,766,766,2022-02-17,232.7700042724609,244.2400054931641,245.6600036621093,-0.046962008527404064,-0.05247089146582362
767,767,767,767,2022-02-18,229.6100006103516,235.88999938964844,253.57000732421875,-0.026622573214404865,-0.09449069693495538
768,768,768,768,2022-02-22,230.2100067138672,233.88999938964844,243.75,-0.015733860726770854,-0.05554869040464738
769,769,769,769,2022-02-23,230.69000244140625,231.22999572753903,241.9600067138672,-0.002335308117935808,-0.04657796313333895
770,770,770,770,2022-02-24,230.25,233.4100036621093,243.259994506836,-0.01353842428572083,-0.053481849875115395
771,771,771,771,2022-02-25,230.3000030517578,235.7700042724609,240.94000244140625,-0.023200581590446245,-0.04416036889613617
772,772,772,772,2022-02-28,230.0200042724609,232.7700042724609,244.2400054931641,-0.011814237013034856,-0.058221425241087976
773,773,773,773,2022-03-01,230.69000244140625,229.6100006103516,235.88999938964844,0.00470363585289757,-0.022044160251375122
774,774,774,774,2022-03-02,234.1100006103516,230.2100067138672,233.88999938964844,0.01694102681353815,0.0009406183303144466
775,775,775,775,2022-03-03,235.69000244140625,230.69000244140625,231.22999572753903,0.021674107881072935,0.019288184043053436
776,776,776,776,2022-03-04,238.6600036621093,230.25,233.4100036621093,0.03652553164868322,0.022492609218240922
777,777,777,777,2022-03-07,235.5399932861328,230.3000030517578,235.7700042724609,0.022752888254184533,-0.0009755735766212581
778,778,778,778,2022-03-08,238.7100067138672,230.0200042724609,232.7700042724609,0.037779333449246,0.02551876243664708
779,779,779,779,2022-03-09,239.2400054931641,230.69000244140625,229.6100006103516,0.037062737705460425,0.04194070318023568
780,780,780,780,2022-03-10,241.92999267578125,234.1100006103516,230.2100067138672,0.03340306712674401,0.05090997619613069
781,781,781,781,2022-03-11,236.47999572753903,235.69000244140625,230.69000244140625,0.003351831973989583,0.025098587822866003
782,782,782,782,2022-03-14,241.67999267578125,238.6600036621093,230.25,0.012653938520622798,0.04964166200122144
783,783,783,783,2022-03-15,246.9900054931641,235.5399932861328,230.3000030517578,0.04861175398405426,0.07247070004447798
784,784,784,784,2022-03-16,248.5200042724609,238.7100067138672,230.0200042724609,0.0410958790276128,0.08042778739403289
785,785,785,785,2022-03-17,250.0,239.2400054931641,230.69000244140625,0.04497573256887155,0.08370539405364297
786,786,786,786,2022-03-18,249.0800018310547,241.92999267578125,234.1100006103516,0.029554041961450395,0.06394430473569934
787,787,787,787,2022-03-21,250.259994506836,236.47999572753903,235.69000244140625,0.05827130847538409,0.06181845608428782
788,788,788,788,2022-03-22,251.8800048828125,241.67999267578125,238.6600036621093,0.04220461981192947,0.05539261299693887
789,789,789,789,2022-03-23,248.1300048828125,246.9900054931641,235.5399932861328,0.00461556890681547,0.05345169379106429
790,790,790,790,2022-03-24,251.6999969482422,248.5200042724609,238.7100067138672,0.012795721153677997,0.05441745158989342
791,791,791,791,2022-03-25,253.9499969482422,250.0,239.2400054931641,0.01579998779296865,0.0614863363874083
792,792,792,792,2022-03-28,255.72000122070312,249.0800018310547,241.92999267578125,0.02665809916828321,0.05699999571116576
793,793,793,793,2022-03-29,257.9800109863281,250.259994506836,236.47999572753903,0.030847984691701358,0.09091684559889956
794,794,794,794,2022-03-30,256.5199890136719,251.8800048828125,241.67999267578125,0.018421407181638427,0.061403495480069736
795,795,795,795,2022-03-31,260.9700012207031,248.1300048828125,246.9900054931641,0.051747052292022255,0.056601463284416065
796,796,796,796,2022-04-01,266.1499938964844,251.6999969482422,248.5200042724609,0.05740960319206345,0.0709399216197304
797,797,797,797,2022-04-04,268.6400146484375,253.9499969482422,250.0,0.05784610307827376,0.07456005859375003
798,798,798,798,2022-04-05,269.9599914550781,255.72000122070312,249.0800018310547,0.05568586800562758,0.08382844656547683
799,799,799,799,2022-04-06,272.3900146484375,257.9800109863281,250.259994506836,0.05585705499823801,0.08842811726744837
800,800,800,800,2022-04-07,275.8299865722656,256.5199890136719,251.8800048828125,0.07527677524407106,0.0950848865538012
801,801,801,801,2022-04-08,280.2799987792969,260.9700012207031,248.1300048828125,0.07399316959140911,0.12956915029953042
802,802,802,802,2022-04-11,281.0899963378906,266.1499938964844,251.6999969482422,0.05613376961870964,0.11676599025025802
803,803,803,803,2022-04-12,281.1499938964844,268.6400146484375,253.9499969482422,0.046567817770626574,0.10710768763579015
804,804,804,804,2022-04-13,290.92999267578125,269.9599914550781,255.72000122070312,0.07767818152488193,0.13768962649382122
805,805,805,805,2022-04-14,287.9700012207031,272.3900146484375,257.9800109863281,0.05719734841372248,0.11624927884805913
806,806,806,806,2022-04-18,282.989990234375,275.8299865722656,256.5199890136719,0.02595803215990622,0.10318884435665687
807,807,807,807,2022-04-19,282.5199890136719,280.2799987792969,260.9700012207031,0.007991973184425571,0.08257649420304003
808,808,808,808,2022-04-20,285.29998779296875,281.0899963378906,266.1499938964844,0.014977379166554838,0.07195188553689214
809,809,809,809,2022-04-21,281.7099914550781,281.1499938964844,268.6400146484375,0.0019918106731311447,0.048652382720217435
810,810,810,810,2022-04-22,270.4200134277344,290.92999267578125,269.9599914550781,-0.07049798839717303,0.0017040375878540903
811,811,811,811,2022-04-25,271.67999267578125,287.9700012207031,272.3900146484375,-0.05656842197405498,-0.0026066373011971455
812,812,812,812,2022-04-26,267.69000244140625,282.989990234375,275.8299865722656,-0.054065473412318044,-0.029510874549989352
813,813,813,813,2022-04-27,267.25,282.5199890136719,280.2799987792969,-0.0540492340629849,-0.046489220907829365
814,814,814,814,2022-04-28,268.6400146484375,285.29998779296875,281.0899963378906,-0.058394580642676885,-0.044291799251679365
815,815,815,815,2022-04-29,273.2200012207031,281.7099914550781,281.1499938964844,-0.030137341563651332,-0.028205558769106576
816,816,816,816,2022-05-02,261.9599914550781,270.4200134277344,290.92999267578125,-0.03128474799413117,-0.09957722459020557
817,817,817,817,2022-05-03,269.1099853515625,271.67999267578125,287.9700012207031,-0.009459685635687443,-0.06549298812096094
818,818,818,818,2022-05-04,273.70001220703125,267.69000244140625,282.989990234375,0.022451379247682146,-0.03282793861242128
819,819,819,819,2022-05-05,266.3699951171875,267.25,282.5199890136719,-0.0032928152771281027,-0.057164075196473374
820,820,820,820,2022-05-06,253.92999267578125,268.6400146484375,285.29998779296875,-0.05475737481591081,-0.10995442151911872
821,821,821,821,2022-05-09,235.0200042724609,273.2200012207031,281.7099914550781,-0.13981405745395925,-0.1657377750127207
822,822,822,822,2022-05-10,240.1600036621093,261.9599914550781,270.4200134277344,-0.0832187681480635,-0.11190003795230052
823,823,823,823,2022-05-11,234.9600067138672,269.1099853515625,271.67999267578125,-0.12689970828500519,-0.13515896257305604
824,824,824,824,2022-05-12,240.8500061035156,273.70001220703125,267.69000244140625,-0.12002193875924039,-0.10026521757668394
825,825,825,825,2022-05-13,246.72000122070312,266.3699951171875,267.25,-0.07376954708370775,-0.07681945286921188
826,826,826,826,2022-05-16,254.1699981689453,253.92999267578125,268.6400146484375,0.0009451640219220181,-0.05386396549459971
827,827,827,827,2022-05-17,261.8399963378906,235.0200042724609,273.2200012207031,0.11411791157291029,-0.041651434126229625
828,828,828,828,2022-05-18,252.3500061035156,240.1600036621093,261.9599914550781,0.05075783750635221,-0.036684935352849446
829,829,829,829,2022-05-19,255.4499969482422,234.9600067138672,269.1099853515625,0.08720628893804716,-0.05075987197381415
830,830,830,830,2022-05-20,258.5899963378906,240.8500061035156,273.70001220703125,0.07365575995356433,-0.05520648591608812
831,831,831,831,2022-05-23,268.3500061035156,246.72000122070312,266.3699951171875,0.08767025282017338,0.007433310893207201
832,832,832,832,2022-05-24,268.4800109863281,254.1699981689453,253.92999267578125,0.05630095180577155,0.05729932946174032
833,833,833,833,2022-05-25,270.8399963378906,261.8399963378906,235.0200042724609,0.03437213613609269,0.1524125241011538
834,834,834,834,2022-05-26,269.6499938964844,252.3500061035156,240.1600036621093,0.06855552753928684,0.1227930953726406
835,835,835,835,2022-05-27,273.7300109863281,255.4499969482422,234.9600067138672,0.07156004797991722,0.16500682313852155
836,836,836,836,2022-05-31,268.6499938964844,258.5899963378906,240.8500061035156,0.0389032742993225,0.11542448448608522
837,837,837,837,2022-06-01,269.4100036621094,268.3500061035156,246.72000122070312,0.003950056025654902,0.09196661125625138
838,838,838,838,2022-06-02,270.04998779296875,268.4800109863281,254.1699981689453,0.005847648772334679,0.06247782876981445
839,839,839,839,2022-06-03,269.44000244140625,270.8399963378906,261.8399963378906,-0.005169081064149039,0.0290253827139082
840,840,840,840,2022-06-06,268.0,269.6499938964844,252.3500061035156,-0.006119020707702205,0.062017014138944226
841,841,841,841,2022-06-07,271.8599853515625,273.7300109863281,255.4499969482422,-0.0068316427125669765,0.06423953258705728
842,842,842,842,2022-06-08,274.5400085449219,268.6499938964844,258.5899963378906,0.0219244920240238,0.06168070085043009
843,843,843,843,2022-06-09,259.70001220703125,269.4100036621094,268.3500061035156,-0.03604168859021384,-0.03223399925374937
844,844,844,844,2022-06-10,254.8800048828125,270.04998779296875,268.4800109863281,-0.056174721702954344,-0.050655562973022206
845,845,845,845,2022-06-13,245.38999938964844,269.44000244140625,270.8399963378906,-0.08925921479305154,-0.09396690774021299
846,846,846,846,2022-06-14,249.0800018310547,268.0,269.6499938964844,-0.07059700809307956,-0.07628404424635837
847,847,847,847,2022-06-15,253.509994506836,271.8599853515625,273.7300109863281,-0.06749794686039123,-0.07386846771617617
848,848,848,848,2022-06-16,250.9600067138672,274.5400085449219,268.6499938964844,-0.085889127621253,-0.06584771109071175
849,849,849,849,2022-06-17,263.0899963378906,259.70001220703125,269.4100036621094,0.013053461576878478,-0.02345869581051352
850,850,850,850,2022-06-21,270.1700134277344,254.8800048828125,270.04998779296875,0.05998904681421302,0.000444457101244744
851,851,851,851,2022-06-22,272.3099975585937,245.38999938964844,269.44000244140625,0.1097029146905033,0.01065170387166825
852,852,852,852,2022-06-23,283.5,249.0800018310547,268.0,0.13818852543726745,0.057835820895522305
853,853,853,853,2022-06-24,292.54998779296875,253.509994506836,271.8599853515625,0.15399784675976558,0.07610536142216895
854,854,854,854,2022-06-27,287.32000732421875,250.9600067138672,274.5400085449219,0.144883645352335,0.046550587825183065
855,855,855,855,2022-06-28,276.1700134277344,263.0899963378906,259.70001220703125,0.04971689259155587,0.06341933171560021
856,856,856,856,2022-06-29,280.3500061035156,270.1700134277344,254.8800048828125,0.03767995028990967,0.09992938140602114
857,857,857,857,2022-06-30,281.7900085449219,272.3099975585937,245.38999938964844,0.03481330495142165,0.14833534066510512
858,858,858,858,2022-07-01,287.32000732421875,283.5,249.0800018310547,0.013474452642746826,0.15352499282178989
859,859,859,859,2022-07-05,288.9800109863281,292.54998779296875,253.509994506836,-0.01220296344420635,0.13991565322106325
860,860,860,860,2022-07-06,291.1600036621094,287.32000732421875,250.9600067138672,0.013364876235567813,0.16018487357659472
861,861,861,861,2022-07-07,294.1700134277344,276.1700134277344,263.0899963378906,0.06517724273026504,0.11813454529805534
862,862,862,862,2022-07-08,294.2900085449219,280.3500061035156,270.1700134277344,0.04972356746180728,0.08927709930191474
863,863,863,863,2022-07-11,294.07000732421875,281.7900085449219,272.3099975585937,0.043578545750103226,0.07990896390406266
864,864,864,864,2022-07-12,290.010009765625,287.32000732421875,283.5,0.009362391663768843,0.02296299740961194
865,865,865,865,2022-07-13,288.7300109863281,288.9800109863281,292.54998779296875,-0.0008651117395515051,-0.013057518256824996
866,866,866,866,2022-07-14,286.1499938964844,291.1600036621094,287.32000732421875,-0.017207067257215436,-0.004072161345917369
867,867,867,867,2022-07-15,292.8399963378906,294.1700134277344,276.1700134277344,-0.004521253115999491,0.06036130680247909
868,868,868,868,2022-07-18,286.0599975585937,294.2900085449219,280.3500061035156,-0.02796564867091611,0.020367366972589673
869,869,869,869,2022-07-19,289.6000061035156,294.07000732421875,281.7900085449219,-0.015200466247395461,0.027715665288922775
870,870,870,870,2022-07-20,285.5,290.010009765625,287.32000732421875,-0.015551221039817986,-0.006334425998273829
871,871,871,871,2022-07-21,283.1099853515625,288.7300109863281,288.9800109863281,-0.01946463970117651,-0.0203129123524165
872,872,872,872,2022-07-22,280.2900085449219,286.1499938964844,291.1600036621094,-0.020478719121281408,-0.037333407681235276
873,873,873,873,2022-07-25,283.67999267578125,292.8399963378906,294.1700134277344,-0.03127989269450815,-0.03565972149819441
874,874,874,874,2022-07-26,288.2200012207031,286.0599975585937,294.2900085449219,0.007550876321555489,-0.020625937503726655
875,875,875,875,2022-07-27,286.989990234375,289.6000061035156,294.07000732421875,-0.009012485546038618,-0.0240759578110864
876,876,876,876,2022-07-28,280.82000732421875,285.5,290.010009765625,-0.016392268566659318,-0.03168856981465318
877,877,877,877,2022-07-29,280.4100036621094,283.1099853515625,288.7300109863281,-0.009536864925835498,-0.028815872987351887
878,878,878,878,2022-08-01,273.8299865722656,280.2900085449219,286.1499938964844,-0.02304763557642442,-0.04305436864232659
879,879,879,879,2022-08-02,273.8599853515625,283.67999267578125,292.8399963378906,-0.0346164959734826,-0.06481358838848028
880,880,880,880,2022-08-03,275.0299987792969,288.2200012207031,286.0599975585937,-0.045763661042059534,-0.03855834046505413
881,881,881,881,2022-08-04,274.8500061035156,286.989990234375,289.6000061035156,-0.042301071619066044,-0.05093231936855591
882,882,882,882,2022-08-05,288.0299987792969,280.82000732421875,285.5,0.02567477838839971,0.008861641959008404
883,883,883,883,2022-08-08,293.95001220703125,280.4100036621094,283.1099853515625,0.04828646755854482,0.03828910111385775
884,884,884,884,2022-08-09,298.8299865722656,273.8299865722656,280.2900085449219,0.09129752483628129,0.06614569717840069
885,885,885,885,2022-08-10,295.7699890136719,273.8599853515625,283.67999267578125,0.08000439945245308,0.042618431507463805
886,886,886,886,2022-08-11,292.1600036621094,275.0299987792969,288.2200012207031,0.062284132490429966,0.01367012152077951
887,887,887,887,2022-08-12,294.5199890136719,274.8500061035156,286.989990234375,0.07156624512770815,0.026237844647987174
888,888,888,888,2022-08-15,305.5299987792969,288.0299987792969,280.82000732421875,0.06075756023388856,0.08799227551671329
889,889,889,889,2022-08-16,303.0,293.95001220703125,280.4100036621094,0.03078750609676706,0.08056059356966205
890,890,890,890,2022-08-17,299.2300109863281,298.8299865722656,273.8299865722656,0.0013386354517195276,0.09275837439140089
891,891,891,891,2022-08-18,294.2900085449219,295.7699890136719,273.8599853515625,-0.0050038223069399645,0.07460024934687959
892,892,892,892,2022-08-19,299.0400085449219,292.1600036621094,275.0299987792969,0.023548756833838835,0.0872996032148925
893,893,893,893,2022-08-22,293.8399963378906,294.5199890136719,274.8500061035156,-0.0023088167226221756,0.06909219506155972
894,894,894,894,2022-08-23,286.25,305.5299987792969,288.0299987792969,-0.06310345581883103,-0.0061799076028216104
895,895,895,895,2022-08-24,291.0299987792969,303.0,293.95001220703125,-0.03950495452377267,-0.009933707455258678
896,896,896,896,2022-08-25,291.2200012207031,299.2300109863281,298.8299865722656,-0.02676873799931445,-0.02546593612927861
897,897,897,897,2022-08-26,281.67999267578125,294.2900085449219,295.7699890136719,-0.04284894322946664,-0.04763835703844621
898,898,898,898,2022-08-29,281.6000061035156,299.0400085449219,292.1600036621094,-0.05831996369404335,-0.036144569503793744
899,899,899,899,2022-08-30,281.3599853515625,293.8399963378906,294.5199890136719,-0.042472131574549765,-0.04468288792954722
900,900,900,900,2022-08-31,281.760009765625,286.25,305.5299987792969,-0.01568555540393013,-0.07779919847033545
901,901,901,901,2022-09-01,290.20001220703125,291.0299987792969,303.0,-0.002851893535879224,-0.04224418413521036
902,902,902,902,2022-09-02,281.0400085449219,291.2200012207031,299.2300109863281,-0.03495636506115618,-0.06078936528274015
903,903,903,903,2022-09-06,279.17999267578125,281.67999267578125,294.2900085449219,-0.008875319742277732,-0.05134396489996418
904,904,904,904,2022-09-07,284.44000244140625,281.6000061035156,299.0400085449219,0.01008521404948648,-0.0488229189617696
905,905,905,905,2022-09-08,288.989990234375,281.3599853515625,293.8399963378906,0.027118301393422195,-0.016505602245987405
906,906,906,906,2022-09-09,292.1099853515625,281.760009765625,286.25,0.03673330219766413,0.02047156454694332
907,907,907,907,2022-09-12,293.4800109863281,290.20001220703125,291.0299987792969,0.011302545283688348,0.008418418091975521
908,908,908,908,2022-09-13,280.6700134277344,281.0400085449219,291.2200012207031,-0.0013165211569098334,-0.036226865423894306
909,909,909,909,2022-09-14,284.8599853515625,279.17999267578125,281.67999267578125,0.020345271240040264,0.011289380710263863
910,910,910,910,2022-09-15,287.6700134277344,284.44000244140625,281.6000061035156,0.01135568470891668,0.0215554232693711
911,911,911,911,2022-09-16,289.7099914550781,288.989990234375,281.3599853515625,0.0024914399980400237,0.029677305012232535
912,912,912,912,2022-09-19,285.1400146484375,292.1099853515625,281.760009765625,-0.02386077523072838,0.011996041899714927
913,913,913,913,2022-09-20,286.94000244140625,293.4800109863281,290.20001220703125,-0.022284340670910452,-0.011233665156772266
914,914,914,914,2022-09-21,280.3999938964844,280.6700134277344,281.0400085449219,-0.00096205336634414,-0.0022773079596430934
915,915,915,915,2022-09-22,286.3399963378906,284.8599853515625,279.17999267578125,0.0051955734832378475,0.02564655007504224
916,916,916,916,2022-09-23,283.45001220703125,287.6700134277344,284.44000244140625,-0.014669590237855079,-0.0034804887704883436
917,917,917,917,2022-09-26,276.7799987792969,289.7099914550781,288.989990234375,-0.04463081376945244,-0.042250568765982655
918,918,918,918,2022-09-27,284.739990234375,285.1400146484375,292.1099853515625,-0.0014029052167782163,-0.02523020604145898
919,919,919,919,2022-09-28,292.4100036621094,286.94000244140625,293.4800109863281,0.019063222883397346,-0.003645929140532189
920,920,920,920,2022-09-29,292.79998779296875,280.3999938964844,280.6700134277344,0.04422251842509706,0.04321792063603391
921,921,921,921,2022-09-30,289.5400085449219,286.3399963378906,284.8599853515625,0.011175568373113842,0.016429205343051256
922,922,922,922,2022-10-03,297.42999267578125,283.45001220703125,287.6700134277344,0.04932079684843704,0.03392769073061097
923,923,923,923,2022-10-04,300.6400146484375,276.7799987792969,289.7099914550781,0.08620570841235708,0.037727463724889
924,924,924,924,2022-10-05,302.0199890136719,284.739990234375,285.1400146484375,0.060686940268114054,0.05919889702624337
925,925,925,925,2022-10-06,298.6300048828125,292.4100036621094,286.94000244140625,0.021271506250827743,0.04074023259895032
926,926,926,926,2022-10-07,295.2300109863281,292.79998779296875,280.3999938964844,0.008299259886163535,0.05288879248449119
927,927,927,927,2022-10-10,294.5400085449219,289.5400085449219,286.3399963378906,0.017268770644607745,0.028637327344779973
928,928,928,928,2022-10-11,295.1600036621094,297.42999267578125,283.45001220703125,-0.007632011127224558,0.04131236885086165
929,929,929,929,2022-10-12,290.1300048828125,300.6400146484375,276.7799987792969,-0.03495878543618092,0.04823327611241468
930,930,930,930,2022-10-13,296.5400085449219,302.0199890136719,284.739990234375,-0.018144429733430445,0.04144138061125191
931,931,931,931,2022-10-14,293.2099914550781,298.6300048828125,292.4100036621094,-0.018149594277578673,0.0027358427651236195
932,932,932,932,2022-10-17,297.0199890136719,295.2300109863281,292.79998779296875,0.006062994820084988,0.014412573075949009
933,933,933,933,2022-10-18,300.1700134277344,294.5400085449219,289.5400085449219,0.019114567527262816,0.03671342325446969
934,934,934,934,2022-10-19,292.0199890136719,295.1600036621094,297.42999267578125,-0.010638347369151369,-0.018189166510879207
935,935,935,935,2022-10-20,290.1600036621094,290.1300048828125,300.6400146484375,0.00010339771410050602,-0.03485900238058215
936,936,936,936,2022-10-21,300.0,296.5400085449219,302.0199890136719,0.011667873998034262,-0.006688262655292099
937,937,937,937,2022-10-24,310.5,293.2099914550781,298.6300048828125,0.058968006032532605,0.039748166370105587
938,938,938,938,2022-10-25,309.2099914550781,297.0199890136719,295.2300109863281,0.0410410170772888,0.047352843371324393
939,939,939,939,2022-10-26,311.17999267578125,300.1700134277344,294.5400085449219,0.036679144336639435,0.05649481784516719
940,940,940,940,2022-10-27,287.8900146484375,292.0199890136719,295.1600036621094,-0.014142779674719552,-0.024630671240925772
941,941,941,941,2022-10-28,313.8900146484375,290.1600036621094,290.1300048828125,0.08178250167780421,0.08189435551563173
942,942,942,942,2022-10-31,312.0,300.0,296.5400085449219,0.040000000000000036,0.05213458895795564
943,943,943,943,2022-11-01,314.20001220703125,310.5,293.2099914550781,0.01191630340428751,0.07158699008784963
944,944,944,944,2022-11-02,310.010009765625,309.2099914550781,297.0199890136719,0.002587297735050953,0.04373450014286817
945,945,945,945,2022-11-03,311.29998779296875,311.17999267578125,300.1700134277344,0.00038561321425478745,0.03707890151363813
946,946,946,946,2022-11-04,308.82000732421875,287.8900146484375,292.0199890136719,0.07270134985869636,0.05753037101087055
947,947,947,947,2022-11-07,303.2300109863281,313.8900146484375,290.1600036621094,-0.033960951813165385,0.045044138265998734
948,948,948,948,2022-11-08,306.5,312.0,300.0,-0.017628205128205177,0.021666666666666723
949,949,949,949,2022-11-09,309.3399963378906,314.20001220703125,310.5,-0.01546790477505866,-0.003735921617099458
950,950,950,950,2022-11-10,311.0299987792969,310.010009765625,309.2099914550781,0.0032901809023617723,0.005885991315009553
951,951,951,951,2022-11-11,303.260009765625,311.29998779296875,311.17999267578125,-0.025827106786431298,-0.025451452845839273
952,952,952,952,2022-11-14,306.0299987792969,308.82000732421875,287.8900146484375,-0.00903441641976499,0.06301011917002874
953,953,953,953,2022-11-15,305.2799987792969,303.2300109863281,313.8900146484375,0.006760504299362369,-0.027430040674546463
954,954,954,954,2022-11-16,305.44000244140625,306.5,312.0,-0.0034583933396207245,-0.021025633200621008
955,955,955,955,2022-11-17,309.8999938964844,309.3399963378906,314.20001220703125,0.0018102979414988951,-0.013685608349733425
956,956,956,956,2022-11-18,314.6300048828125,311.0299987792969,310.010009765625,0.011574465863886552,0.01490272885278876
957,957,957,957,2022-11-21,316.20001220703125,303.260009765625,311.29998779296875,0.04266966307693165,0.01574052234567147
958,958,958,958,2022-11-22,321.4800109863281,306.0299987792969,308.82000732421875,0.05048528663418228,0.04099476511189293
959,959,959,959,2022-11-23,316.1600036621094,305.2799987792969,303.2300109863281,0.03563942913495044,0.04264087394820626
960,960,960,960,2022-11-25,312.9800109863281,305.44000244140625,306.5,0.02468572709747896,0.021141960803680693
961,961,961,961,2022-11-28,315.29998779296875,309.8999938964844,309.3399963378906,0.017424956446717932,0.0192667987510029
962,962,962,962,2022-11-29,316.3299865722656,314.6300048828125,311.0299987792969,0.005403113698855044,0.017040117717807446
963,963,963,963,2022-11-30,316.3999938964844,316.20001220703125,303.260009765625,0.0006324531364096941,0.043329102775583994
964,964,964,964,2022-12-01,320.760009765625,321.4800109863281,306.0299987792969,-0.002239645377932198,0.048132572117386196
965,965,965,965,2022-12-02,321.3699951171875,316.1600036621094,305.2799987792969,0.016478970757623834,0.05270570100310734
966,966,966,966,2022-12-05,317.6000061035156,312.9800109863281,305.44000244140625,0.014761310483145662,0.03981143126281261
967,967,967,967,2022-12-06,311.8099975585937,315.29998779296875,309.8999938964844,-0.011068792798896832,0.00616329041538255
968,968,968,968,2022-12-07,317.5799865722656,316.3299865722656,314.6300048828125,0.003951569731168725,0.009376034210570205
969,969,969,969,2022-12-08,321.32000732421875,316.3999938964844,316.20001220703125,0.015549979527951674,0.01619226729768486
970,970,970,970,2022-12-09,312.2200012207031,320.760009765625,321.4800109863281,-0.02662429319403603,-0.0288043095967756
971,971,971,971,2022-12-12,314.19000244140625,321.3699951171875,316.1600036621094,-0.022341826507988327,-0.006231026056061517
972,972,972,972,2022-12-13,307.0899963378906,317.6000061035156,312.9800109863281,-0.033091969658840203,-0.018819140014327607
973,973,973,973,2022-12-14,312.0899963378906,311.8099975585937,315.29998779296875,0.0008979788380401033,-0.010180753502552764
974,974,974,974,2022-12-15,308.3999938964844,317.5799865722656,316.3299865722656,-0.028906080558991243,-0.025068735220805993
975,975,975,975,2022-12-16,304.79998779296875,321.32000732421875,316.3999938964844,-0.05141298131050065,-0.036662472589398254
