,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PEAK,PEAK_6m,PEAK_12m,PEAK_6m_ret,PEAK_12m_ret
709,709,709,709,2021-11-26,30.69732666015625,31.68434715270996,30.76976585388184,-0.03115167523561524,-0.0023542328553810554
710,710,710,710,2021-11-29,30.84221267700196,31.539464950561523,30.77882575988769,-0.02210729556295621,0.0020594325985261452
711,711,711,711,2021-11-30,29.755584716796875,30.97803497314453,30.95087432861328,-0.039461839894216144,-0.03861892879424711
712,712,712,712,2021-12-01,29.438644409179688,30.679218292236328,30.61582946777344,-0.04043694566267941,-0.03845020955035272
713,713,713,713,2021-12-02,30.35322570800781,30.987096786499023,30.93276023864746,-0.02045596858778298,-0.01873529960367326
714,714,714,714,2021-12-03,30.32606315612793,31.41268920898437,30.95087432861328,-0.03459194612811611,-0.020187189733368194
715,715,715,715,2021-12-06,30.86031913757324,30.69732666015625,31.68434715270996,0.005309663581504864,-0.026007416569611808
716,716,716,716,2021-12-07,30.95087432861328,30.84221267700196,31.539464950561523,0.0035231470825161093,-0.018662035734305138
717,717,717,717,2021-12-08,31.26780891418457,29.755584716796875,30.97803497314453,0.05082152516176408,0.009354174378434665
718,718,718,718,2021-12-09,30.914649963378903,29.438644409179688,30.679218292236328,0.05013836689229345,0.0076739788119748464
719,719,719,719,2021-12-10,30.597719192504883,30.35322570800781,30.987096786499023,0.008054942392253572,-0.012565797844081739
720,720,720,720,2021-12-13,31.168201446533203,30.32606315612793,31.41268920898437,0.02776945645960316,-0.00778308921037052
721,721,721,721,2021-12-14,30.796932220458984,30.86031913757324,30.69732666015625,-0.002053994219297639,0.0032447633439043333
722,722,722,722,2021-12-15,31.18630790710449,30.95087432861328,30.84221267700196,0.00760668587231339,0.01115663242796816
723,723,723,723,2021-12-16,31.467023849487305,31.26780891418457,29.755584716796875,0.00637124704994485,0.05751656870396937
724,724,724,724,2021-12-17,31.620962142944336,30.914649963378903,29.438644409179688,0.02284716729453895,0.0741310538430957
725,725,725,725,2021-12-20,31.593793869018555,30.597719192504883,30.35322570800781,0.03255388645953938,0.040871048531868404
726,726,726,726,2021-12-21,31.85639762878418,31.168201446533203,30.32606315612793,0.022080073610648565,0.05046268171300761
727,727,727,727,2021-12-22,32.0737190246582,30.796932220458984,30.86031913757324,0.041458246394783016,0.03931909717704829
728,728,728,728,2021-12-23,31.865455627441406,31.18630790710449,30.95087432861328,0.02177711200568888,0.029549449528235794
729,729,729,729,2021-12-27,32.327274322509766,31.467023849487305,31.26780891418457,0.02733815810281892,0.03388358331192731
730,730,730,730,2021-12-28,32.490264892578125,31.620962142944336,30.914649963378903,0.027491344055378786,0.05096661068670283
731,731,731,731,2021-12-29,32.689483642578125,31.593793869018555,30.597719192504883,0.034680538149425066,0.06836341091023646
732,732,732,732,2021-12-30,32.598934173583984,31.85639762878418,31.168201446533203,0.02330886729417503,0.04590360241045999
733,733,733,733,2021-12-31,32.68042755126953,32.0737190246582,30.796932220458984,0.018916064150368506,0.06115853739351684
734,734,734,734,2022-01-03,32.716651916503906,31.865455627441406,31.18630790710449,0.026712195771319225,0.04907102225623805
735,735,735,735,2022-01-04,33.19657516479492,32.327274322509766,31.467023849487305,0.026890632152054117,0.05496393060813087
736,736,736,736,2022-01-05,32.598934173583984,32.490264892578125,31.620962142944336,0.003344672053772202,0.030927965639333532
737,737,737,737,2022-01-06,32.562713623046875,32.689483642578125,31.593793869018555,-0.003878006178296811,0.030668040629918236
738,738,738,738,2022-01-07,32.5717658996582,32.598934173583984,31.85639762878418,-0.0008334098833143733,0.02245603157048892
739,739,739,739,2022-01-10,32.44498825073242,32.68042755126953,32.0737190246582,-0.007204290707878536,0.01157549661730184
740,740,740,740,2022-01-11,32.52648162841797,32.716651916503906,31.865455627441406,-0.005812645149976592,0.020744282106147205
741,741,741,741,2022-01-12,32.598934173583984,33.19657516479492,32.327274322509766,-0.018003091832338725,0.008403425799652364
742,742,742,742,2022-01-13,32.861534118652344,32.598934173583984,32.490264892578125,0.008055476405150586,0.011427091385734611
743,743,743,743,2022-01-14,32.67137145996094,32.562713623046875,32.689483642578125,0.0033368790504351153,-0.0005540675654355232
744,744,744,744,2022-01-18,32.67137145996094,32.5717658996582,32.598934173583984,0.003058033777154856,0.002222075298266901
745,745,745,745,2022-01-19,32.327274322509766,32.44498825073242,32.68042755126953,-0.0036281082092856076,-0.010806260970904757
746,746,746,746,2022-01-20,31.64812660217285,32.52648162841797,32.716651916503906,-0.02700430487008809,-0.032659983578332996
747,747,747,747,2022-01-21,31.729623794555664,32.598934173583984,33.19657516479492,-0.02666683439401374,-0.04418984075787924
748,748,748,748,2022-01-24,31.566625595092773,32.861534118652344,32.598934173583984,-0.03940499305005285,-0.03166694263666214
749,749,749,749,2022-01-25,31.838287353515625,32.67137145996094,32.562713623046875,-0.025498902225952302,-0.022247109928164033
750,750,750,750,2022-01-26,31.41268920898437,32.67137145996094,32.5717658996582,-0.038525540702173844,-0.03558531932976938
751,751,751,751,2022-01-27,31.09575843811035,32.327274322509766,32.44498825073242,-0.03809525888614429,-0.041585153373930206
752,752,752,752,2022-01-28,31.639068603515625,31.64812660217285,32.52648162841797,-0.00028620963165015834,-0.02728278560958841
753,753,753,753,2022-01-31,32.028446197509766,31.729623794555664,32.598934173583984,0.009417773273611152,-0.017500203320650387
754,754,754,754,2022-02-01,31.58474922180176,31.566625595092773,32.861534118652344,0.0005741388687363624,-0.03885347811944895
755,755,755,755,2022-02-02,31.421749114990234,31.838287353515625,32.67137145996094,-0.013082934829388604,-0.03824823657929777
756,756,756,756,2022-02-03,30.787878036499023,31.41268920898437,32.67137145996094,-0.01989040697307265,-0.05764965899182262
757,757,757,757,2022-02-04,29.900466918945312,31.09575843811035,32.327274322509766,-0.03843905340157627,-0.07506996659704912
758,758,758,758,2022-02-07,29.47486686706543,31.639068603515625,31.64812660217285,-0.06840282701020206,-0.06866945909392985
759,759,759,759,2022-02-08,29.538253784179688,32.028446197509766,31.729623794555664,-0.07774939808112491,-0.06906385101080159
760,760,760,760,2022-02-09,30.24456596374512,31.58474922180176,31.566625595092773,-0.042431340791889594,-0.04188156340515459
761,761,761,761,2022-02-10,29.39478874206543,31.421749114990234,31.838287353515625,-0.06450819671136043,-0.07674717500721284
762,762,762,762,2022-02-11,29.65063667297364,30.787878036499023,31.41268920898437,-0.03693795857503346,-0.05609365451929427
763,763,763,763,2022-02-14,29.33082771301269,29.900466918945312,31.09575843811035,-0.01905118095569569,-0.056757924995152864
764,764,764,764,2022-02-15,29.19377326965332,29.47486686706543,31.639068603515625,-0.009536721528883185,-0.0772872098261006
765,765,765,765,2022-02-16,29.257732391357425,29.538253784179688,32.028446197509766,-0.009496884781066695,-0.08650790578681788
766,766,766,766,2022-02-17,29.111536026000977,30.24456596374512,31.58474922180176,-0.037462264761952135,-0.07830403143089126
767,767,767,767,2022-02-18,28.992748260498047,29.39478874206543,31.421749114990234,-0.013677270658252527,-0.07730317130351583
768,768,768,768,2022-02-22,29.03843688964844,29.65063667297364,30.787878036499023,-0.020647104144081108,-0.056822400841546106
769,769,769,769,2022-02-23,28.21607780456543,29.33082771301269,29.900466918945312,-0.038006084224916026,-0.05633320439262546
770,770,770,770,2022-02-24,28.2252140045166,29.19377326965332,29.47486686706543,-0.03317691263100708,-0.04239723518294036
771,771,771,771,2022-02-25,28.91051483154297,29.257732391357425,29.538253784179688,-0.011867548556737217,-0.021251728596526798
772,772,772,772,2022-02-28,28.380550384521484,29.111536026000977,30.24456596374512,-0.02510982728038169,-0.06163142104462915
773,773,773,773,2022-03-01,28.097291946411133,28.992748260498047,29.39478874206543,-0.030885527168424853,-0.044140368112172035
774,774,774,774,2022-03-02,28.782590866088867,29.03843688964844,29.65063667297364,-0.008810599018529763,-0.029275789807103547
775,775,775,775,2022-03-03,29.431339263916016,28.21607780456543,29.33082771301269,0.043069822381690326,0.0034268228597835737
776,776,776,776,2022-03-04,30.116640090942383,28.2252140045166,29.19377326965332,0.06701193075535627,0.03161176915244379
777,777,777,777,2022-03-07,29.385656356811523,28.91051483154297,29.257732391357425,0.016434903634097386,0.004372313060457378
778,778,778,778,2022-03-08,29.358243942260746,28.380550384521484,29.111536026000977,0.034449422033495436,0.008474575715943677
779,779,779,779,2022-03-09,29.449613571166992,28.097291946411133,28.992748260498047,0.04812996310587825,0.015757916654331572
780,780,780,780,2022-03-10,29.833383560180664,28.782590866088867,29.03843688964844,0.03650792588410878,0.02737567016961595
781,781,781,781,2022-03-11,29.614086151123047,29.431339263916016,28.21607780456543,0.00620926168423086,0.049546515863782226
782,782,782,782,2022-03-14,29.513578414916992,30.116640090942383,28.2252140045166,-0.02002420171056074,0.04564586862633635
783,783,783,783,2022-03-15,29.833383560180664,29.385656356811523,28.91051483154297,0.015236249887791153,0.03192155982053957
784,784,784,784,2022-03-16,30.28111267089844,29.358243942260746,28.380550384521484,0.03143473875524405,0.06696706937063168
785,785,785,785,2022-03-17,30.390764236450195,29.449613571166992,28.097291946411133,0.03195799710610281,0.08162609743363558
786,786,786,786,2022-03-18,30.299388885498047,29.833383560180664,28.782590866088867,0.015620263936115153,0.05269845325829392
787,787,787,787,2022-03-21,30.317665100097656,29.614086151123047,29.431339263916016,0.02375825292680611,0.030115035820619696
788,788,788,788,2022-03-22,30.58264541625977,29.513578414916992,30.116640090942383,0.03622288650712857,0.015473350410610376
789,789,789,789,2022-03-23,30.45472526550293,29.833383560180664,29.385656356811523,0.020827061203731123,0.0363806374004505
790,790,790,790,2022-03-24,30.847625732421875,30.28111267089844,29.358243942260746,0.018708462521850544,0.05073129690898126
791,791,791,791,2022-03-25,31.31363677978516,30.390764236450195,29.449613571166992,0.030366875151763617,0.063295336766088
792,792,792,792,2022-03-28,31.569475173950195,30.299388885498047,29.833383560180664,0.04191788465608415,0.058192917014171064
793,793,793,793,2022-03-29,32.245643615722656,30.317665100097656,29.614086151123047,0.06359257908745719,0.08886168059249111
794,794,794,794,2022-03-30,31.82532119750977,30.58264541625977,29.513578414916992,0.04063336458752875,0.07832810884851416
795,795,795,795,2022-03-31,31.368453979492188,30.45472526550293,29.833383560180664,0.030002855255577332,0.05145478776200285
796,796,796,796,2022-04-01,31.98979377746582,30.847625732421875,30.28111267089844,0.03702612495857305,0.05642728935154029
797,797,797,797,2022-04-04,32.20908737182617,31.31363677978516,30.390764236450195,0.028596186330521745,0.059831438302400786
798,798,798,798,2022-04-05,31.386734008789062,31.569475173950195,30.299388885498047,-0.005788539852316643,0.03588670145791095
799,799,799,799,2022-04-06,32.309608459472656,32.245643615722656,30.317665100097656,0.0019836739657697056,0.06570239999677896
800,800,800,800,2022-04-07,31.99892807006836,31.82532119750977,30.58264541625977,0.005454992000903269,0.04631001126722678
801,801,801,801,2022-04-08,32.18167495727539,31.368453979492188,30.45472526550293,0.025924802615865827,0.05670547597185638
802,802,802,802,2022-04-11,31.83445930480957,31.98979377746582,30.847625732421875,-0.004855750985355511,0.031990584330465976
803,803,803,803,2022-04-12,32.05376052856445,32.20908737182617,31.31363677978516,-0.004822454031950807,0.023635828504502854
804,804,804,804,2022-04-13,32.08116912841797,31.386734008789062,31.569475173950195,0.022125115643903737,0.016208503677945352
805,805,805,805,2022-04-14,32.0080680847168,32.309608459472656,32.245643615722656,-0.009332839026325424,-0.007367678370358788
806,806,806,806,2022-04-18,31.697397232055664,31.99892807006836,31.82532119750977,-0.009423154342933948,-0.00401956557359473
807,807,807,807,2022-04-19,31.86186790466309,32.18167495727539,31.368453979492188,-0.009937551511438714,0.015729622043008096
808,808,808,808,2022-04-20,32.2547721862793,31.83445930480957,31.98979377746582,0.013203079010869923,0.008283217161597634
809,809,809,809,2022-04-21,32.346153259277344,32.05376052856445,32.20908737182617,0.009121947811780995,0.00425550360582605
810,810,810,810,2022-04-22,31.487239837646484,32.08116912841797,31.386734008789062,-0.018513330620652857,0.0032021754423150472
811,811,811,811,2022-04-25,31.3227596282959,32.0080680847168,32.309608459472656,-0.021410491086405803,-0.030543509445947192
812,812,812,812,2022-04-26,31.2039852142334,31.697397232055664,31.99892807006836,-0.015566325973391804,-0.024842796424126012
813,813,813,813,2022-04-27,30.85676383972168,31.86186790466309,32.18167495727539,-0.03154567296396049,-0.041169737725356814
814,814,814,814,2022-04-28,31.286222457885746,32.2547721862793,31.83445930480957,-0.030028106315553416,-0.017221490764914527
815,815,815,815,2022-04-29,29.97958374023437,32.346153259277344,32.05376052856445,-0.07316386279608711,-0.06470931192244034
816,816,816,816,2022-05-02,29.44048118591309,31.487239837646484,32.08116912841797,-0.06500279676106346,-0.08231270911401167
817,817,817,817,2022-05-03,30.18973922729492,31.3227596282959,32.0080680847168,-0.03617243226479472,-0.05680845381262145
818,818,818,818,2022-05-04,29.495304107666016,31.2039852142334,31.697397232055664,-0.05475842572146794,-0.06947236419028957
819,819,819,819,2022-05-05,28.764318466186523,30.85676383972168,31.86186790466309,-0.06781156262542243,-0.0972180742116262
820,820,820,820,2022-05-06,28.27537727355957,31.286222457885746,32.2547721862793,-0.09623549753822347,-0.1233738341023689
821,821,821,821,2022-05-09,27.69418716430664,29.97958374023437,32.346153259277344,-0.07623176478132998,-0.14381821719825227
822,822,822,822,2022-05-10,27.057647705078125,29.44048118591309,31.487239837646484,-0.0809373143661497,-0.1406789593310841
823,823,823,823,2022-05-11,27.28827857971192,30.18973922729492,31.3227596282959,-0.09610750943352797,-0.12880349932320034
824,824,824,824,2022-05-12,27.500459671020508,29.495304107666016,31.2039852142334,-0.0676326112578387,-0.1186875816593953
825,825,825,825,2022-05-13,27.74954032897949,28.764318466186523,30.85676383972168,-0.03527906070154041,-0.10069829509283423
826,826,826,826,2022-05-16,27.851016998291016,28.27537727355957,31.286222457885746,-0.015008120710925943,-0.10979930428541973
827,827,827,827,2022-05-17,28.49678421020508,27.69418716430664,29.97958374023437,0.02898070418664833,-0.04946031081943558
828,828,828,828,2022-05-18,27.74031448364257,27.057647705078125,29.44048118591309,0.02523008600028165,-0.05774928376795785
829,829,829,829,2022-05-19,27.01152229309082,27.28827857971192,30.18973922729492,-0.01014194742305441,-0.10527473954894695
830,830,830,830,2022-05-20,27.140674591064453,27.500459671020508,29.495304107666016,-0.013082875132272465,-0.07983065738215522
831,831,831,831,2022-05-23,27.14989852905273,27.74954032897949,28.764318466186523,-0.02160907145912383,-0.05612578441695393
832,832,832,832,2022-05-24,27.17757606506348,27.851016998291016,28.27537727355957,-0.02418012000311731,-0.038825342554231757
833,833,833,833,2022-05-25,27.214475631713867,28.49678421020508,27.69418716430664,-0.04499836083371134,-0.017321740831268917
834,834,834,834,2022-05-26,27.057647705078125,27.74031448364257,27.057647705078125,-0.024609193921250938,0.0
835,835,835,835,2022-05-27,27.74954032897949,27.01152229309082,27.28827857971192,0.027322341476379686,0.016903292302596906
836,836,836,836,2022-05-31,27.38975715637207,27.140674591064453,27.500459671020508,0.009177464048355732,-0.004025478700092178
837,837,837,837,2022-06-01,27.057647705078125,27.14989852905273,27.74954032897949,-0.0033978331033498455,-0.024933480544137354
838,838,838,838,2022-06-02,27.01152229309082,27.17757606506348,27.851016998291016,-0.00610995519155666,-0.030142335744928417
839,839,839,839,2022-06-03,26.46723175048828,27.214475631713867,28.49678421020508,-0.027457588797147325,-0.07122040314254097
840,840,840,840,2022-06-06,26.2827262878418,27.057647705078125,27.74031448364257,-0.028639644720146462,-0.052544040070643616
841,841,841,841,2022-06-07,26.522581100463867,27.74954032897949,27.01152229309082,-0.04421547939063619,-0.018101208340709385
842,842,842,842,2022-06-08,25.33252716064453,27.38975715637207,27.140674591064453,-0.07510946460687906,-0.06662131496964407
843,843,843,843,2022-06-09,23.94873809814453,27.057647705078125,27.14989852905273,-0.11489947835894543,-0.11790690221116962
844,844,844,844,2022-06-10,23.64430427551269,27.01152229309082,27.17757606506348,-0.1246585801807778,-0.1300068770331868
845,845,845,845,2022-06-13,22.17749214172364,26.46723175048828,27.214475631713867,-0.16207738116342685,-0.1850847158752703
846,846,846,846,2022-06-14,21.62397575378418,26.2827262878418,27.057647705078125,-0.17725522394580218,-0.20081834202735094
847,847,847,847,2022-06-15,22.48192405700684,26.522581100463867,27.74954032897949,-0.15234780612609222,-0.1898271542347516
848,848,848,848,2022-06-16,22.2420711517334,25.33252716064453,27.38975715637207,-0.12199556677915357,-0.18794200968083763
849,849,849,849,2022-06-17,22.343544006347656,23.94873809814453,27.057647705078125,-0.06702624936723656,-0.17422444663753
850,850,850,850,2022-06-21,22.952411651611328,23.64430427551269,27.01152229309082,-0.02926254948503282,-0.15027330179453668
851,851,851,851,2022-06-22,23.22916984558105,22.17749214172364,26.46723175048828,0.047420948100747484,-0.1223422961431353
852,852,852,852,2022-06-23,23.349096298217773,21.62397575378418,26.2827262878418,0.07977813904696496,-0.11161817680158637
853,853,853,853,2022-06-24,24.077890396118164,22.48192405700684,26.522581100463867,0.07098886799299176,-0.09217393643120753
854,854,854,854,2022-06-27,24.004091262817383,22.2420711517334,25.33252716064453,0.07922014542007538,-0.05243992789992724
855,855,855,855,2022-06-28,23.496700286865234,22.343544006347656,23.94873809814453,0.05161026738596042,-0.01887522463299718
856,856,856,856,2022-06-29,23.838035583496094,22.952411651611328,23.64430427551269,0.03858522343217863,0.00819357193707071
857,857,857,857,2022-06-30,23.9026107788086,23.22916984558105,22.17749214172364,0.02899117522082517,0.07778691233709911
858,858,858,858,2022-07-01,24.52070426940918,23.349096298217773,21.62397575378418,0.050177872249421274,0.13395910856578142
859,859,859,859,2022-07-05,24.308523178100582,24.077890396118164,22.48192405700684,0.009578612502513906,0.0812474553540028
860,860,860,860,2022-07-06,24.46535301208496,24.004091262817383,22.2420711517334,0.019215963821220594,0.09995840068960016
861,861,861,861,2022-07-07,24.35464859008789,23.496700286865234,22.343544006347656,0.03651356542613149,0.09000830768694934
862,862,862,862,2022-07-08,24.188594818115234,23.838035583496094,22.952411651611328,0.014705877646304266,0.053858530653231984
863,863,863,863,2022-07-11,24.253173828125,23.9026107788086,23.22916984558105,0.014666307900859099,0.04408267662388066
864,864,864,864,2022-07-12,24.336200714111328,24.52070426940918,23.349096298217773,-0.0075243986987775235,0.042275915233982664
865,865,865,865,2022-07-13,23.94873809814453,24.308523178100582,24.077890396118164,-0.01480077902388488,-0.005363937448376044
866,866,866,866,2022-07-14,23.82880973815918,24.46535301208496,24.004091262817383,-0.02601815202140567,-0.0073021520681233465
867,867,867,867,2022-07-15,24.188594818115234,24.35464859008789,23.496700286865234,-0.006818155119685754,0.0294464551533975
868,868,868,868,2022-07-18,23.985639572143555,24.188594818115234,23.838035583496094,-0.008390534774665115,0.006191952693855862
869,869,869,869,2022-07-19,24.400775909423828,24.253173828125,23.9026107788086,0.0060858872469573555,0.020841452644030367
870,870,870,870,2022-07-20,24.28084754943848,24.336200714111328,24.52070426940918,-0.002274519565445221,-0.009781803872164208
871,871,871,871,2022-07-21,24.594507217407227,23.94873809814453,24.308523178100582,0.02696464075126892,0.011764764038166176
872,872,872,872,2022-07-22,24.723657608032227,23.82880973815918,24.46535301208496,0.037553192110978406,0.01055797542834025
873,873,873,873,2022-07-25,24.66830825805664,24.188594818115234,24.35464859008789,0.019832216114602064,0.012878841869079727
874,874,874,874,2022-07-26,24.67753219604492,23.985639572143555,24.188594818115234,0.028846119438270534,0.020213550295344662
875,875,875,875,2022-07-27,24.8159122467041,24.400775909423828,24.253173828125,0.017013243301002623,0.023202671228395033
876,876,876,876,2022-07-28,25.36020278930664,24.28084754943848,24.336200714111328,0.04445294743811856,0.042077318773983796
877,877,877,877,2022-07-29,25.489356994628903,24.594507217407227,23.94873809814453,0.03638413119285144,0.06432985697078264
878,878,878,878,2022-08-01,25.41555404663086,24.723657608032227,23.82880973815918,0.02798519739950822,0.06658932300469411
879,879,879,879,2022-08-02,25.18492126464844,24.66830825805664,24.188594818115234,0.020942376801338813,0.041189926658618425
880,880,880,880,2022-08-03,24.852813720703125,24.67753219604492,23.985639572143555,0.007102878977756966,0.0361538889113755
881,881,881,881,2022-08-04,24.79746055603028,24.8159122467041,24.400775909423828,-0.0007435427112405524,0.016257050516711224
882,882,882,882,2022-08-05,24.73215675354004,25.36020278930664,24.28084754943848,-0.02476502419891624,0.01858704492018437
883,883,883,883,2022-08-08,25.394540786743164,25.489356994628903,24.594507217407227,-0.003719835220077128,0.03252895300011138
884,884,884,884,2022-08-09,25.730398178100582,25.41555404663086,24.723657608032227,0.01238785237150708,0.04071972626498788
885,885,885,885,2022-08-10,26.2901611328125,25.18492126464844,24.66830825805664,0.04388498405652985,0.06574641672990134
886,886,886,886,2022-08-11,25.92631721496582,24.852813720703125,24.67753219604492,0.043194444956083045,0.05060412884887433
887,887,887,887,2022-08-12,26.46742057800293,24.79746055603028,24.8159122467041,0.0673439934786606,0.0665503776319234
888,888,888,888,2022-08-15,26.32747840881348,24.73215675354004,25.36020278930664,0.06450394404220705,0.038141478108160154
889,889,889,889,2022-08-16,26.35546493530273,25.394540786743164,25.489356994628903,0.03783979228563972,0.03397919927349813
890,890,890,890,2022-08-17,26.243513107299805,25.730398178100582,25.41555404663086,0.019941973911462352,0.03257686451178121
891,891,891,891,2022-08-18,26.224857330322266,26.2901611328125,25.18492126464844,-0.002483963569501646,0.041292011785383664
892,892,892,892,2022-08-19,25.95430564880371,25.92631721496582,24.852813720703125,0.00107953758359991,0.04432061256641573
893,893,893,893,2022-08-22,25.944974899291992,26.46742057800293,24.79746055603028,-0.019739198883065412,0.04627547811474009
894,894,894,894,2022-08-23,25.12399101257324,26.32747840881348,24.73215675354004,-0.04571221662600844,0.01584310915290943
895,895,895,895,2022-08-24,25.27326011657715,26.35546493530273,25.394540786743164,-0.0410618754547557,-0.004775856007182777
896,896,896,896,2022-08-25,25.5718002319336,26.243513107299805,25.730398178100582,-0.02559538704364095,-0.00616383567285661
897,897,897,897,2022-08-26,25.030696868896484,26.224857330322266,26.2901611328125,-0.04553544167597978,-0.04790629686723713
898,898,898,898,2022-08-29,24.928071975708008,25.95430564880371,25.92631721496582,-0.03954001648057981,-0.03850316383082675
899,899,899,899,2022-08-30,24.52691078186035,25.944974899291992,26.46742057800293,-0.05465660009061479,-0.07331692147421931
900,900,900,900,2022-08-31,24.489591598510746,25.12399101257324,26.32747840881348,-0.025250741959946144,-0.06980869119951405
901,901,901,901,2022-09-01,24.52691078186035,25.27326011657715,26.35546493530273,-0.029531185580100705,-0.06938045517053504
902,902,902,902,2022-09-02,24.125747680664062,25.5718002319336,26.243513107299805,-0.05654871922015625,-0.08069671990853511
903,903,903,903,2022-09-06,24.41495513916016,25.030696868896484,26.224857330322266,-0.02459946412844205,-0.06901475834034076
904,904,904,904,2022-09-07,24.993383407592773,24.928071975708008,25.95430564880371,0.00261999531886814,-0.03702361581979863
905,905,905,905,2022-09-08,24.87209892272949,24.52691078186035,25.944974899291992,0.014073853162316352,-0.0413519758923252
906,906,906,906,2022-09-09,25.52515411376953,24.489591598510746,25.12399101257324,0.04228582216625276,0.01596733182222243
907,907,907,907,2022-09-12,25.69308280944824,24.52691078186035,25.27326011657715,0.04754663308231888,0.016611339056955332
908,908,908,908,2022-09-13,24.993383407592773,24.125747680664062,25.5718002319336,0.03596306064429622,-0.02261932359453167
909,909,909,909,2022-09-14,24.648191452026367,24.41495513916016,25.030696868896484,0.009553010093068304,-0.015281452964476805
910,910,910,910,2022-09-15,23.97648048400879,24.993383407592773,24.928071975708008,-0.04068688528480935,-0.0381734894149266
911,911,911,911,2022-09-16,23.995136260986328,24.87209892272949,24.52691078186035,-0.03525889248300407,-0.02168126779615942
912,912,912,912,2022-09-19,23.7059268951416,25.52515411376953,24.489591598510746,-0.07127193867348869,-0.03199990903142702
913,913,913,913,2022-09-20,23.0062255859375,25.69308280944824,24.52691078186035,-0.10457512021572934,-0.06200068200384701
914,914,914,914,2022-09-21,22.80097770690918,24.993383407592773,24.125747680664062,-0.08771944417967681,-0.05491104322609819
915,915,915,915,2022-09-22,22.903600692749023,24.648191452026367,24.41495513916016,-0.0707796660324106,-0.06190281480333393
916,916,916,916,2022-09-23,22.65170669555664,23.97648048400879,24.993383407592773,-0.055253054731519535,-0.09369186531683227
917,917,917,917,2022-09-26,21.868040084838867,23.995136260986328,24.87209892272949,-0.08864697216185036,-0.12078027058445584
918,918,918,918,2022-09-27,21.270957946777344,23.7059268951416,25.52515411376953,-0.10271561871994517,-0.1666668161152165
919,919,919,919,2022-09-28,21.774747848510746,23.0062255859375,25.69308280944824,-0.05352802148386704,-0.1525054424180109
920,920,920,920,2022-09-29,21.06571388244629,22.80097770690918,24.993383407592773,-0.07610479895943534,-0.15714837247498437
921,921,921,921,2022-09-30,21.38291549682617,22.903600692749023,24.648191452026367,-0.06639502741611647,-0.1324752755818016
922,922,922,922,2022-10-03,22.166580200195312,22.65170669555664,23.97648048400879,-0.021416774545137907,-0.0754864870605424
923,923,923,923,2022-10-04,22.27853202819824,21.868040084838867,23.995136260986328,0.018771318406534565,-0.07153967429554109
924,924,924,924,2022-10-05,21.728103637695312,21.270957946777344,23.7059268951416,0.02149154222681493,-0.08343159355020335
925,925,925,925,2022-10-06,21.075044631958008,21.774747848510746,23.0062255859375,-0.0321337000740789,-0.08394166817002446
926,926,926,926,2022-10-07,20.43131828308105,21.06571388244629,22.80097770690918,-0.030115077177321314,-0.10392797424252875
927,927,927,927,2022-10-10,20.160764694213867,21.38291549682617,22.903600692749023,-0.05715548016797345,-0.11975566791135606
928,928,928,928,2022-10-11,20.711200714111328,22.166580200195312,22.65170669555664,-0.06565647352635662,-0.08566709818055174
929,929,929,929,2022-10-12,20.67387962341309,22.27853202819824,21.868040084838867,-0.07202684641672619,-0.054607566878098535
930,930,930,930,2022-10-13,21.20565223693848,21.728103637695312,21.270957946777344,-0.024044960824397443,-0.003070181888482293
931,931,931,931,2022-10-14,20.77650451660156,21.075044631958008,21.774747848510746,-0.014165574525225266,-0.04584408227613346
932,932,932,932,2022-10-17,21.317607879638672,20.43131828308105,21.06571388244629,0.04337897262809265,0.011957534342203369
933,933,933,933,2022-10-18,21.60681915283203,20.160764694213867,21.38291549682617,0.07172617113244617,0.010471147212787635
934,934,934,934,2022-10-19,21.047054290771484,20.711200714111328,22.166580200195312,0.016216036013369628,-0.05050512525220119
935,935,935,935,2022-10-20,20.94443321228028,20.67387962341309,22.27853202819824,0.013086735232838986,-0.05988270745259927
936,936,936,936,2022-10-21,20.935104370117188,21.20565223693848,21.728103637695312,-0.012758290280268758,-0.036496478514690955
937,937,937,937,2022-10-24,20.73918342590332,20.77650451660156,21.075044631958008,-0.0017963123040459772,-0.015936441033457704
938,938,938,938,2022-10-25,21.4948673248291,21.317607879638672,20.43131828308105,0.008315165856847218,0.05205484183704212
939,939,939,939,2022-10-26,21.457550048828125,21.60681915283203,20.160764694213867,-0.006908425666363849,0.06432223054448105
940,940,940,940,2022-10-27,21.52285385131836,21.047054290771484,20.711200714111328,0.022606468058359086,0.03918909137189819
941,941,941,941,2022-10-28,22.1759090423584,20.94443321228028,20.67387962341309,0.058797286018514416,0.07265348576588715
942,942,942,942,2022-10-31,22.138591766357425,20.935104370117188,21.20565223693848,0.057486572551226356,0.04399485189113128
943,943,943,943,2022-11-01,22.20389747619629,20.73918342590332,20.77650451660156,0.07062544460952758,0.06870226695035075
944,944,944,944,2022-11-02,22.06395530700684,21.4948673248291,21.317607879638672,0.02647552895199201,0.03501084322322279
945,945,945,945,2022-11-03,22.38115501403809,21.457550048828125,21.60681915283203,0.04304335597998077,0.035837568488398475
946,946,946,946,2022-11-04,22.68347930908203,21.52285385131836,21.047054290771484,0.05392525850806629,0.07775078620042675
947,947,947,947,2022-11-07,22.862977981567383,22.1759090423584,20.94443321228028,0.030982673039315234,0.09160165614614035
